tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
132360,note_off,0,0,1,,,,,,,,,1,,,72,0
132360,note_on,0,0,1,,,,,,,,,1,,,73,90
132360,note_off,360,0,2,,,,,,,,,2,,,78,0
132420,control_change,420,0,5,,,,,,,64,0,5,,,,
132420,control_change,60,0,1,,,,,,,64,0,1,,,,
132420,control_change,420,0,3,,,,,,,64,0,3,,,,
132420,note_off,0,0,1,,,,,,,,,1,,,85,0
132420,note_off,0,0,1,,,,,,,,,1,,,73,0
132420,control_change,60,0,2,,,,,,,64,0,2,,,,
132420,control_change,420,0,4,,,,,,,64,0,4,,,,
132420,note_on,0,0,1,,,,,,,,,1,,,75,90
132420,note_on,0,0,1,,,,,,,,,1,,,87,90
132480,control_change,60,0,4,,,,,,,64,127,4,,,,
132480,note_off,0,0,4,,,,,,,,,4,,,69,0
132480,control_change,60,0,1,,,,,,,64,127,1,,,,
132480,note_off,0,0,1,,,,,,,,,1,,,87,0
132480,note_off,0,0,1,,,,,,,,,1,,,75,0
132480,control_change,60,0,3,,,,,,,64,127,3,,,,
132480,control_change,60,0,5,,,,,,,64,127,5,,,,
132480,note_on,0,0,5,,,,,,,,,5,,,39,90
132480,note_on,0,0,5,,,,,,,,,5,,,27,90
132480,note_on,0,0,1,,,,,,,,,1,,,51,90
132480,control_change,60,0,2,,,,,,,64,127,2,,,,
132480,note_off,0,0,5,,,,,,,,,5,,,66,0
132720,note_off,240,0,5,,,,,,,,,5,,,27,0
132720,note_off,0,0,5,,,,,,,,,5,,,39,0
132720,note_off,240,0,1,,,,,,,,,1,,,51,0
132720,set_tempo,360,1,0,,,,,,441176,,,,,,,
132960,note_on,240,0,5,,,,,,,,,5,,,66,92
132960,note_on,0,0,4,,,,,,,,,4,,,72,92
132960,note_on,480,0,4,,,,,,,,,4,,,69,92
133320,control_change,840,0,2,,,,,,,64,0,2,,,,
133320,control_change,600,0,1,,,,,,,64,0,1,,,,
133320,note_off,0,0,5,,,,,,,,,5,,,66,0
133320,control_change,360,0,5,,,,,,,64,0,5,,,,
133320,control_change,840,0,3,,,,,,,64,0,3,,,,
133320,note_on,0,0,5,,,,,,,,,5,,,65,93
133320,control_change,360,0,4,,,,,,,64,0,4,,,,
133380,note_off,60,0,5,,,,,,,,,5,,,65,0
133380,note_on,0,0,5,,,,,,,,,5,,,63,93
133440,control_change,60,0,5,,,,,,,64,127,5,,,,
133440,note_off,0,0,5,,,,,,,,,5,,,63,0
133440,note_on,0,0,5,,,,,,,,,5,,,70,93
133440,control_change,120,0,2,,,,,,,64,127,2,,,,
133440,note_on,0,0,2,,,,,,,,,2,,,82,93
133440,control_change,120,0,1,,,,,,,64,127,1,,,,
133440,note_on,0,0,4,,,,,,,,,4,,,75,93
133440,note_off,0,0,4,,,,,,,,,4,,,69,0
133440,note_off,0,0,4,,,,,,,,,4,,,72,0
133440,control_change,120,0,4,,,,,,,64,127,4,,,,
133440,note_on,0,0,1,,,,,,,,,1,,,89,93
133440,control_change,120,0,3,,,,,,,64,127,3,,,,
133440,note_on,0,0,1,,,,,,,,,1,,,77,93
133800,set_tempo,1080,1,0,,,,,,447761,,,,,,,
133800,note_off,360,0,1,,,,,,,,,1,,,89,0
133800,note_off,0,0,1,,,,,,,,,1,,,77,0
133800,note_on,0,0,1,,,,,,,,,1,,,93,95
133800,note_on,0,0,1,,,,,,,,,1,,,81,95
133800,note_off,360,0,2,,,,,,,,,2,,,82,0
133860,control_change,60,0,1,,,,,,,64,0,1,,,,
133860,note_off,0,0,1,,,,,,,,,1,,,93,0
133860,note_off,0,0,1,,,,,,,,,1,,,81,0
133860,note_on,0,0,1,,,,,,,,,1,,,82,95
133860,note_on,0,0,1,,,,,,,,,1,,,94,95
133860,control_change,60,0,2,,,,,,,64,0,2,,,,
133860,control_change,420,0,4,,,,,,,64,0,4,,,,
133860,control_change,420,0,3,,,,,,,64,0,3,,,,
133860,control_change,420,0,5,,,,,,,64,0,5,,,,
133920,note_off,0,0,4,,,,,,,,,4,,,75,0
133920,control_change,60,0,4,,,,,,,64,127,4,,,,
133920,note_off,0,0,1,,,,,,,,,1,,,94,0
133920,set_tempo,120,1,0,,,,,,454545,,,,,,,
133920,note_on,0,0,1,,,,,,,,,1,,,50,95
133920,control_change,60,0,5,,,,,,,64,127,5,,,,
133920,note_off,0,0,5,,,,,,,,,5,,,70,0
133920,note_off,0,0,1,,,,,,,,,1,,,82,0
133920,note_on,0,0,5,,,,,,,,,5,,,26,95
133920,control_change,60,0,2,,,,,,,64,127,2,,,,
133920,control_change,60,0,1,,,,,,,64,127,1,,,,
133920,control_change,60,0,3,,,,,,,64,127,3,,,,
133920,note_on,0,0,5,,,,,,,,,5,,,38,95
134160,note_off,240,0,5,,,,,,,,,5,,,26,0
134160,note_off,0,0,5,,,,,,,,,5,,,38,0
134160,note_off,240,0,1,,,,,,,,,1,,,50,0
134360,note_on,200,0,5,,,,,,,,,5,,,65,97
134400,note_on,480,0,4,,,,,,,,,4,,,70,97
134400,note_on,40,0,5,,,,,,,,,5,,,77,97
134420,note_on,20,0,4,,,,,,,,,4,,,74,97
134760,control_change,840,0,3,,,,,,,64,0,3,,,,
134760,control_change,600,0,1,,,,,,,64,0,1,,,,
134760,control_change,840,0,2,,,,,,,64,0,2,,,,
134760,control_change,360,0,5,,,,,,,64,0,5,,,,
134760,control_change,340,0,4,,,,,,,64,0,4,,,,
134880,control_change,120,0,1,,,,,,,64,127,1,,,,
134880,note_on,0,0,1,,,,,,,,,1,,,82,98
134880,note_off,0,0,5,,,,,,,,,5,,,77,0
134880,note_off,0,0,5,,,,,,,,,5,,,65,0
134880,note_on,0,0,5,,,,,,,,,5,,,37,98
134880,note_on,0,0,5,,,,,,,,,5,,,49,98
134880,control_change,120,0,4,,,,,,,64,127,4,,,,
134880,set_tempo,960,1,0,,,,,,461538,,,,,,,
134880,control_change,120,0,3,,,,,,,64,127,3,,,,
134880,note_on,0,0,2,,,,,,,,,2,,,89,98
134880,control_change,120,0,2,,,,,,,64,127,2,,,,
134880,control_change,120,0,5,,,,,,,64,127,5,,,,
134880,note_on,0,0,1,,,,,,,,,1,,,94,98
134890,note_off,10,0,4,,,,,,,,,4,,,70,0
134900,note_off,10,0,4,,,,,,,,,4,,,74,0
135240,note_on,0,0,1,,,,,,,,,1,,,98,100
135240,note_on,0,0,1,,,,,,,,,1,,,86,100
135240,note_off,0,0,1,,,,,,,,,1,,,94,0
135240,note_off,360,0,1,,,,,,,,,1,,,82,0
135240,note_off,360,0,2,,,,,,,,,2,,,89,0
135300,note_on,0,0,1,,,,,,,,,1,,,89,100
135300,note_on,0,0,1,,,,,,,,,1,,,101,100
135300,note_off,0,0,1,,,,,,,,,1,,,98,0
135300,note_off,0,0,1,,,,,,,,,1,,,86,0
135300,control_change,60,0,1,,,,,,,64,0,1,,,,
135300,control_change,420,0,3,,,,,,,64,0,3,,,,
135300,control_change,420,0,5,,,,,,,64,0,5,,,,
135300,control_change,60,0,2,,,,,,,64,0,2,,,,
135300,control_change,400,0,4,,,,,,,64,0,4,,,,
135360,set_tempo,480,1,0,,,,,,465116,,,,,,,
135360,note_on,0,0,1,,,,,,,,,1,,,65,100
135360,note_on,0,0,1,,,,,,,,,1,,,68,100
135360,note_off,0,0,1,,,,,,,,,1,,,101,0
135360,note_off,0,0,1,,,,,,,,,1,,,89,0
135360,note_off,0,0,5,,,,,,,,,5,,,49,0
135360,note_off,0,0,5,,,,,,,,,5,,,37,0
135360,note_on,0,0,5,,,,,,,,,5,,,48,100
135360,control_change,60,0,1,,,,,,,64,127,1,,,,
135360,control_change,60,0,5,,,,,,,64,127,5,,,,
135360,control_change,60,0,2,,,,,,,64,127,2,,,,
135360,note_on,0,0,5,,,,,,,,,5,,,36,100
135360,control_change,60,0,3,,,,,,,64,127,3,,,,
135360,control_change,60,0,4,,,,,,,64,127,4,,,,
135720,note_on,0,0,1,,,,,,,,,1,,,72,102
135720,note_off,0,0,1,,,,,,,,,1,,,68,0
135720,note_off,360,0,1,,,,,,,,,1,,,65,0
135765,note_off,405,0,5,,,,,,,,,5,,,48,0
135780,note_off,15,0,5,,,,,,,,,5,,,36,0
135780,note_off,60,0,1,,,,,,,,,1,,,72,0
135780,note_on,0,0,1,,,,,,,,,1,,,77,102
135800,note_on,20,0,5,,,,,,,,,5,,,48,102
135820,note_on,460,0,4,,,,,,,,,4,,,56,102
135840,note_on,20,0,4,,,,,,,,,4,,,60,102
135840,note_off,60,0,1,,,,,,,,,1,,,77,0
135840,note_on,0,0,1,,,,,,,,,1,,,92,102
135840,note_on,0,0,1,,,,,,,,,1,,,80,102
135840,note_on,40,0,5,,,,,,,,,5,,,65,102
136200,control_change,840,0,2,,,,,,,64,0,2,,,,
136200,note_on,0,0,1,,,,,,,,,1,,,96,103
136200,note_on,0,0,1,,,,,,,,,1,,,84,103
136200,note_off,0,0,1,,,,,,,,,1,,,92,0
136200,control_change,840,0,3,,,,,,,64,0,3,,,,
136200,note_off,0,0,1,,,,,,,,,1,,,80,0
136200,control_change,360,0,1,,,,,,,64,0,1,,,,
136200,control_change,360,0,4,,,,,,,64,0,4,,,,
136200,control_change,360,0,5,,,,,,,64,0,5,,,,
136240,note_off,40,0,4,,,,,,,,,4,,,56,0
136260,note_off,60,0,5,,,,,,,,,5,,,65,0
136260,note_off,60,0,1,,,,,,,,,1,,,96,0
136260,note_off,0,0,1,,,,,,,,,1,,,84,0
136260,note_on,0,0,1,,,,,,,,,1,,,89,103
136260,note_on,0,0,1,,,,,,,,,1,,,101,103
136267,note_off,27,0,4,,,,,,,,,4,,,60,0
136280,note_on,0,0,5,,,,,,,,,5,,,48,103
136280,note_off,20,0,5,,,,,,,,,5,,,48,0
136300,note_on,33,0,4,,,,,,,,,4,,,55,103
136320,note_on,40,0,5,,,,,,,,,5,,,64,104
136320,note_off,60,0,1,,,,,,,,,1,,,101,0
136320,note_on,20,0,4,,,,,,,,,4,,,60,104
136320,note_off,0,0,1,,,,,,,,,1,,,89,0
136400,note_on,80,0,1,,,,,,,,,1,,,88,104
136420,note_on,220,0,2,,,,,,,,,2,,,91,104
136440,note_on,20,0,2,,,,,,,,,2,,,96,104
136440,note_on,40,0,1,,,,,,,,,1,,,100,104
136492,note_off,172,0,4,,,,,,,,,4,,,55,0
136497,note_off,177,0,5,,,,,,,,,5,,,48,0
136512,note_off,15,0,5,,,,,,,,,5,,,64,0
136512,note_off,20,0,4,,,,,,,,,4,,,60,0
136520,note_on,8,0,5,,,,,,,,,5,,,48,104
136540,note_on,28,0,4,,,,,,,,,4,,,53,104
136550,note_off,110,0,1,,,,,,,,,1,,,88,0
136555,note_off,115,0,2,,,,,,,,,2,,,91,0
136560,note_off,10,0,1,,,,,,,,,1,,,100,0
136560,note_off,5,0,2,,,,,,,,,2,,,96,0
136560,note_on,20,0,4,,,,,,,,,4,,,60,104
136560,note_on,40,0,5,,,,,,,,,5,,,62,104
136640,note_on,80,0,1,,,,,,,,,1,,,86,105
136660,note_on,100,0,2,,,,,,,,,2,,,89,105
136680,note_on,40,0,1,,,,,,,,,1,,,98,105
136680,note_on,20,0,2,,,,,,,,,2,,,96,105
136700,set_tempo,1340,1,0,,,,,,472440,,,,,,,
136725,note_off,165,0,5,,,,,,,,,5,,,48,0
136732,note_off,172,0,4,,,,,,,,,4,,,53,0
136752,note_off,27,0,5,,,,,,,,,5,,,62,0
136752,note_off,20,0,4,,,,,,,,,4,,,60,0
136760,note_on,8,0,5,,,,,,,,,5,,,48,105
136780,note_on,28,0,4,,,,,,,,,4,,,52,105
136795,note_off,115,0,2,,,,,,,,,2,,,89,0
136800,note_on,0,0,4,,,,,,,,,4,,,55,105
136800,control_change,600,0,3,,,,,,,64,127,3,,,,
136800,control_change,5,0,2,,,,,,,64,127,2,,,,
136800,note_off,0,0,1,,,,,,,,,1,,,98,0
136800,note_on,0,0,1,,,,,,,,,1,,,88,105
136800,note_on,0,0,1,,,,,,,,,1,,,100,105
136800,set_tempo,100,1,0,,,,,,495867,,,,,,,
136800,note_on,0,0,2,,,,,,,,,2,,,96,105
136800,note_on,0,0,2,,,,,,,,,2,,,91,105
136800,note_off,0,0,2,,,,,,,,,2,,,96,0
136800,control_change,20,0,4,,,,,,,64,127,4,,,,
136800,control_change,120,0,1,,,,,,,64,127,1,,,,
136800,note_on,0,0,4,,,,,,,,,4,,,60,105
136800,control_change,40,0,5,,,,,,,64,127,5,,,,
136800,note_on,0,0,5,,,,,,,,,5,,,64,105
136805,note_off,5,0,1,,,,,,,,,1,,,86,0
136985,note_off,185,0,5,,,,,,,,,5,,,48,0
136990,note_off,190,0,4,,,,,,,,,4,,,52,0
136992,note_off,0,0,1,,,,,,,,,1,,,88,0
136992,note_off,2,0,4,,,,,,,,,4,,,60,0
136992,note_off,0,0,4,,,,,,,,,4,,,55,0
136992,note_off,7,0,5,,,,,,,,,5,,,64,0
136992,note_off,187,0,1,,,,,,,,,1,,,100,0
136992,note_off,192,0,2,,,,,,,,,2,,,96,0
136992,note_off,0,0,2,,,,,,,,,2,,,91,0
137240,note_on,248,0,5,,,,,,,,,5,,,36,94
137260,note_on,268,0,4,,,,,,,,,4,,,43,93
137280,note_on,20,0,4,,,,,,,,,4,,,48,93
137280,note_on,40,0,5,,,,,,,,,5,,,52,93
137280,note_on,288,0,2,,,,,,,,,2,,,76,93
137280,note_on,0,0,2,,,,,,,,,2,,,79,93
137280,note_on,288,0,1,,,,,,,,,1,,,72,93
137280,set_tempo,480,1,0,,,,,,495867,,,,,,,
137280,note_on,0,0,1,,,,,,,,,1,,,84,93
137465,note_off,185,0,4,,,,,,,,,4,,,43,0
137465,note_off,185,0,5,,,,,,,,,5,,,36,0
137472,note_off,7,0,4,,,,,,,,,4,,,48,0
137472,note_off,0,0,2,,,,,,,,,2,,,76,0
137472,note_off,192,0,2,,,,,,,,,2,,,79,0
137472,note_off,192,0,1,,,,,,,,,1,,,84,0
137472,note_off,0,0,1,,,,,,,,,1,,,72,0
137472,note_off,7,0,5,,,,,,,,,5,,,52,0
137640,control_change,168,0,4,,,,,,,64,0,4,,,,
137640,control_change,840,0,3,,,,,,,64,0,3,,,,
137640,control_change,168,0,5,,,,,,,64,0,5,,,,
137640,control_change,168,0,1,,,,,,,64,0,1,,,,
137640,control_change,168,0,2,,,,,,,64,0,2,,,,
137760,set_tempo,480,1,0,,,,,,582524,,,,,,,
138240,set_tempo,480,1,0,,,,,,441176,,,,,,,
138240,note_on,600,0,1,,,,,,,,,1,,,72,59
138240,note_on,0,0,2,,,,,,,,,2,,,63,59
138240,note_on,0,0,2,,,,,,,,,2,,,68,59
138240,note_on,600,0,2,,,,,,,,,2,,,60,59
138720,note_on,1080,0,5,,,,,,,,,5,,,36,62
138876,note_off,156,0,5,,,,,,,,,5,,,36,0
138960,note_on,84,0,5,,,,,,,,,5,,,34,60
139038,note_off,78,0,5,,,,,,,,,5,,,34,0
139080,note_on,42,0,5,,,,,,,,,5,,,32,59
139158,note_off,78,0,5,,,,,,,,,5,,,32,0
139200,note_off,960,0,1,,,,,,,,,1,,,72,0
139200,note_on,0,0,1,,,,,,,,,1,,,70,61
139200,note_off,0,0,2,,,,,,,,,2,,,60,0
139200,note_off,960,0,2,,,,,,,,,2,,,63,0
139200,note_on,42,0,5,,,,,,,,,5,,,39,58
139200,note_on,0,0,2,,,,,,,,,2,,,67,61
139200,note_on,0,0,2,,,,,,,,,2,,,63,61
139200,note_on,0,0,2,,,,,,,,,2,,,58,61
139200,note_off,0,0,2,,,,,,,,,2,,,68,0
139440,note_off,240,0,5,,,,,,,,,5,,,39,0
139560,set_tempo,1320,1,0,,,,,,447761,,,,,,,
139680,note_off,480,0,1,,,,,,,,,1,,,70,0
139680,set_tempo,120,1,0,,,,,,441176,,,,,,,
139680,note_on,0,0,2,,,,,,,,,2,,,65,63
139680,note_off,480,0,2,,,,,,,,,2,,,67,0
139680,note_off,0,0,2,,,,,,,,,2,,,63,0
139680,note_off,0,0,2,,,,,,,,,2,,,58,0
139680,note_on,0,0,2,,,,,,,,,2,,,61,63
139680,note_on,0,0,2,,,,,,,,,2,,,68,63
139680,note_on,0,0,1,,,,,,,,,1,,,73,63
140160,note_on,720,0,5,,,,,,,,,5,,,41,64
140316,note_off,156,0,5,,,,,,,,,5,,,41,0
140400,note_on,84,0,5,,,,,,,,,5,,,39,62
140478,note_off,78,0,5,,,,,,,,,5,,,39,0
140520,note_on,42,0,5,,,,,,,,,5,,,37,60
140598,note_off,78,0,5,,,,,,,,,5,,,37,0
140640,note_on,42,0,5,,,,,,,,,5,,,49,59
140880,note_off,240,0,5,,,,,,,,,5,,,49,0
140880,set_tempo,1200,1,0,,,,,,447761,,,,,,,
141000,note_off,0,0,2,,,,,,,,,2,,,61,0
141000,note_off,1320,0,2,,,,,,,,,2,,,65,0
141000,note_off,1320,0,1,,,,,,,,,1,,,73,0
141007,note_off,7,0,2,,,,,,,,,2,,,68,0
141120,note_on,0,0,2,,,,,,,,,2,,,65,67
141120,note_on,0,0,2,,,,,,,,,2,,,70,67
141120,note_on,120,0,1,,,,,,,,,1,,,73,67
141120,set_tempo,240,1,0,,,,,,441176,,,,,,,
141120,note_on,113,0,2,,,,,,,,,2,,,61,67
141600,note_on,720,0,5,,,,,,,,,5,,,37,69
141756,note_off,156,0,5,,,,,,,,,5,,,37,0
141840,note_on,84,0,5,,,,,,,,,5,,,36,66
141918,note_off,78,0,5,,,,,,,,,5,,,36,0
141960,note_on,42,0,5,,,,,,,,,5,,,34,64
142038,note_off,78,0,5,,,,,,,,,5,,,34,0
142080,note_off,0,0,2,,,,,,,,,2,,,61,0
142080,note_on,0,0,2,,,,,,,,,2,,,60,69
142080,note_off,960,0,1,,,,,,,,,1,,,73,0
142080,note_on,0,0,1,,,,,,,,,1,,,72,69
142080,note_on,0,0,2,,,,,,,,,2,,,68,69
142080,note_off,960,0,2,,,,,,,,,2,,,70,0
142080,note_on,42,0,5,,,,,,,,,5,,,41,63
142080,note_off,0,0,2,,,,,,,,,2,,,65,0
142080,note_on,0,0,2,,,,,,,,,2,,,65,69
142320,note_off,240,0,5,,,,,,,,,5,,,41,0
142440,set_tempo,1320,1,0,,,,,,454545,,,,,,,
142560,note_off,0,0,2,,,,,,,,,2,,,60,0
142560,note_off,0,0,2,,,,,,,,,2,,,68,0
142560,note_on,0,0,2,,,,,,,,,2,,,66,71
142560,note_on,0,0,2,,,,,,,,,2,,,70,71
142560,note_off,480,0,1,,,,,,,,,1,,,72,0
142560,note_on,0,0,1,,,,,,,,,1,,,75,71
142560,set_tempo,120,1,0,,,,,,441176,,,,,,,
142560,note_on,0,0,2,,,,,,,,,2,,,63,71
142560,note_off,480,0,2,,,,,,,,,2,,,65,0
143040,note_on,720,0,5,,,,,,,,,5,,,42,73
143196,note_off,156,0,5,,,,,,,,,5,,,42,0
143280,note_on,84,0,5,,,,,,,,,5,,,41,71
143358,note_off,78,0,5,,,,,,,,,5,,,41,0
143400,note_on,42,0,5,,,,,,,,,5,,,39,69
143478,note_off,78,0,5,,,,,,,,,5,,,39,0
143520,note_on,42,0,5,,,,,,,,,5,,,51,68
143712,note_off,192,0,5,,,,,,,,,5,,,51,0
143760,set_tempo,1200,1,0,,,,,,454545,,,,,,,
143880,note_off,1320,0,1,,,,,,,,,1,,,75,0
143880,note_off,0,0,2,,,,,,,,,2,,,63,0
143880,note_off,1320,0,2,,,,,,,,,2,,,66,0
143880,note_off,0,0,2,,,,,,,,,2,,,70,0
144000,note_on,0,0,2,,,,,,,,,2,,,72,75
144000,note_on,0,0,2,,,,,,,,,2,,,70,75
144000,note_on,120,0,2,,,,,,,,,2,,,66,75
144000,note_on,120,0,1,,,,,,,,,1,,,75,75
144000,set_tempo,240,1,0,,,,,,441176,,,,,,,
144192,note_off,192,0,2,,,,,,,,,2,,,70,0
144192,note_off,0,0,2,,,,,,,,,2,,,66,0
144192,note_off,0,0,2,,,,,,,,,2,,,72,0
144192,note_off,192,0,1,,,,,,,,,1,,,75,0
144240,note_on,48,0,2,,,,,,,,,2,,,65,77
144240,note_on,0,0,2,,,,,,,,,2,,,70,77
144240,note_on,48,0,1,,,,,,,,,1,,,73,77
144360,set_tempo,360,1,0,,,,,,447761,,,,,,,
144432,note_off,192,0,2,,,,,,,,,2,,,70,0
144432,note_off,0,0,2,,,,,,,,,2,,,65,0
144432,note_off,192,0,1,,,,,,,,,1,,,73,0
144480,note_on,48,0,2,,,,,,,,,2,,,70,80
144480,note_on,48,0,1,,,,,,,,,1,,,78,80
144480,note_on,0,0,2,,,,,,,,,2,,,72,80
144480,set_tempo,120,1,0,,,,,,441176,,,,,,,
144720,note_on,1008,0,5,,,,,,,,,5,,,30,76
144798,note_off,78,0,5,,,,,,,,,5,,,30,0
144840,note_on,42,0,5,,,,,,,,,5,,,29,74
144918,note_off,78,0,5,,,,,,,,,5,,,29,0
144960,note_on,42,0,5,,,,,,,,,5,,,41,73
145152,note_off,192,0,5,,,,,,,,,5,,,41,0
145200,note_on,0,0,1,,,,,,,,,1,,,77,78
145200,set_tempo,720,1,0,,,,,,447761,,,,,,,
145200,note_on,0,0,2,,,,,,,,,2,,,72,78
145200,note_off,720,0,1,,,,,,,,,1,,,78,0
145200,note_on,0,0,2,,,,,,,,,2,,,68,78
145200,note_off,0,0,2,,,,,,,,,2,,,70,0
145200,note_off,720,0,2,,,,,,,,,2,,,72,0
145392,note_off,192,0,1,,,,,,,,,1,,,77,0
145392,note_off,0,0,2,,,,,,,,,2,,,68,0
145392,note_off,192,0,2,,,,,,,,,2,,,72,0
145440,set_tempo,240,1,0,,,,,,441176,,,,,,,
145440,note_on,48,0,1,,,,,,,,,1,,,75,79
145440,note_on,48,0,2,,,,,,,,,2,,,66,79
145440,note_on,0,0,2,,,,,,,,,2,,,70,79
145632,note_off,192,0,1,,,,,,,,,1,,,75,0
145632,note_off,0,0,2,,,,,,,,,2,,,66,0
145632,note_off,192,0,2,,,,,,,,,2,,,70,0
145680,note_on,48,0,1,,,,,,,,,1,,,73,76
145680,note_on,0,0,2,,,,,,,,,2,,,68,76
145680,note_on,48,0,2,,,,,,,,,2,,,65,76
145800,set_tempo,360,1,0,,,,,,447761,,,,,,,
145872,note_off,192,0,1,,,,,,,,,1,,,73,0
145872,note_off,192,0,2,,,,,,,,,2,,,68,0
145872,note_off,0,0,2,,,,,,,,,2,,,65,0
145920,note_on,48,0,1,,,,,,,,,1,,,70,75
145920,note_on,48,0,2,,,,,,,,,2,,,61,75
145920,note_on,0,0,2,,,,,,,,,2,,,64,75
145920,note_on,0,0,2,,,,,,,,,2,,,67,75
146160,note_on,1008,0,5,,,,,,,,,5,,,31,74
146238,note_off,78,0,5,,,,,,,,,5,,,31,0
146280,note_on,42,0,5,,,,,,,,,5,,,29,73
146358,note_off,78,0,5,,,,,,,,,5,,,29,0
146400,note_on,42,0,5,,,,,,,,,5,,,41,71
146592,note_off,192,0,5,,,,,,,,,5,,,41,0
146640,note_off,0,0,2,,,,,,,,,2,,,64,0
146640,note_off,0,0,2,,,,,,,,,2,,,61,0
146640,note_on,0,0,2,,,,,,,,,2,,,60,70
146640,note_off,720,0,2,,,,,,,,,2,,,67,0
146640,note_on,0,0,2,,,,,,,,,2,,,64,70
146640,note_on,0,0,2,,,,,,,,,2,,,67,70
146640,note_off,720,0,1,,,,,,,,,1,,,70,0
146640,set_tempo,840,1,0,,,,,,465116,,,,,,,
146640,note_on,0,0,1,,,,,,,,,1,,,72,70
146832,note_off,192,0,2,,,,,,,,,2,,,67,0
146832,note_off,0,0,2,,,,,,,,,2,,,60,0
146832,note_off,0,0,2,,,,,,,,,2,,,64,0
146832,note_off,192,0,1,,,,,,,,,1,,,72,0
146880,note_on,48,0,1,,,,,,,,,1,,,72,72
146880,note_on,48,0,2,,,,,,,,,2,,,60,72
146880,note_on,0,0,2,,,,,,,,,2,,,65,72
146880,note_on,0,0,2,,,,,,,,,2,,,69,72
146880,set_tempo,240,1,0,,,,,,454545,,,,,,,
147360,note_on,768,0,5,,,,,,,,,5,,,33,65
147516,note_off,156,0,5,,,,,,,,,5,,,33,0
147840,note_on,324,0,5,,,,,,,,,5,,,31,62
147996,note_off,156,0,5,,,,,,,,,5,,,31,0
148080,note_on,84,0,5,,,,,,,,,5,,,29,61
148100,set_tempo,1220,1,0,,,,,,461538,,,,,,,
148236,note_off,156,0,5,,,,,,,,,5,,,29,0
148320,set_tempo,220,1,0,,,,,,465116,,,,,,,
148320,note_on,84,0,5,,,,,,,,,5,,,41,59
148560,note_off,240,0,5,,,,,,,,,5,,,41,0
149280,note_off,2400,0,1,,,,,,,,,1,,,72,0
149280,note_off,2400,0,2,,,,,,,,,2,,,69,0
149280,note_off,0,0,2,,,,,,,,,2,,,65,0
149280,note_off,0,0,2,,,,,,,,,2,,,60,0
149760,note_on,480,0,2,,,,,,,,,2,,,50,44
149760,set_tempo,1440,1,0,,,,,,441176,,,,,,,
149760,note_on,480,0,1,,,,,,,,,1,,,62,44
149760,note_on,0,0,2,,,,,,,,,2,,,53,44
149760,note_on,0,0,2,,,,,,,,,2,,,58,44
150240,note_on,1680,0,5,,,,,,,,,5,,,38,46
150396,note_off,156,0,5,,,,,,,,,5,,,38,0
150480,note_on,84,0,5,,,,,,,,,5,,,36,45
150558,note_off,78,0,5,,,,,,,,,5,,,36,0
150600,note_on,42,0,5,,,,,,,,,5,,,34,44
150678,note_off,78,0,5,,,,,,,,,5,,,34,0
150720,note_on,0,0,2,,,,,,,,,2,,,57,46
150720,note_off,960,0,2,,,,,,,,,2,,,53,0
150720,note_off,0,0,2,,,,,,,,,2,,,58,0
150720,note_off,0,0,2,,,,,,,,,2,,,50,0
150720,note_on,0,0,2,,,,,,,,,2,,,53,46
150720,note_off,960,0,1,,,,,,,,,1,,,62,0
150720,note_on,0,0,1,,,,,,,,,1,,,60,46
150960,note_on,282,0,5,,,,,,,,,5,,,41,42
151080,set_tempo,1320,1,0,,,,,,447761,,,,,,,
151152,note_off,192,0,5,,,,,,,,,5,,,41,0
151200,note_off,0,0,2,,,,,,,,,2,,,53,0
151200,note_off,480,0,2,,,,,,,,,2,,,57,0
151200,set_tempo,120,1,0,,,,,,441176,,,,,,,
151200,note_on,0,0,2,,,,,,,,,2,,,58,47
151200,note_on,0,0,1,,,,,,,,,1,,,63,47
151200,note_off,480,0,1,,,,,,,,,1,,,60,0
151200,note_on,0,0,2,,,,,,,,,2,,,51,47
151200,note_on,0,0,2,,,,,,,,,2,,,55,47
151680,note_on,528,0,5,,,,,,,,,5,,,67,51
151836,note_off,156,0,5,,,,,,,,,5,,,67,0
151920,note_on,84,0,5,,,,,,,,,5,,,65,49
151998,note_off,78,0,5,,,,,,,,,5,,,65,0
152040,note_on,42,0,5,,,,,,,,,5,,,63,48
152118,note_off,78,0,5,,,,,,,,,5,,,63,0
152160,note_on,42,0,5,,,,,,,,,5,,,59,46
152400,set_tempo,1200,1,0,,,,,,454545,,,,,,,
152400,note_on,240,0,5,,,,,,,,,5,,,75,44
152520,note_off,1320,0,2,,,,,,,,,2,,,58,0
152527,note_off,127,0,5,,,,,,,,,5,,,59,0
152527,note_off,7,0,2,,,,,,,,,2,,,55,0
152527,note_off,1327,0,1,,,,,,,,,1,,,63,0
152535,note_off,8,0,2,,,,,,,,,2,,,51,0
152592,note_off,65,0,5,,,,,,,,,5,,,75,0
152640,note_on,0,0,2,,,,,,,,,2,,,60,50
152640,set_tempo,240,1,0,,,,,,441176,,,,,,,
152640,note_on,0,0,2,,,,,,,,,2,,,55,50
152640,note_on,105,0,2,,,,,,,,,2,,,51,50
152640,note_on,113,0,1,,,,,,,,,1,,,63,50
