tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity
2919,note_on,39,0,2,,,,,,,,,1,80,0
2919,note_on,0,0,2,,,,,,,,,1,77,0
2920,note_on,1,0,2,,,,,,,,,1,77,85
2920,note_on,0,0,2,,,,,,,,,1,80,72
2959,note_on,39,0,2,,,,,,,,,1,80,0
2959,note_on,0,0,2,,,,,,,,,1,77,0
2960,note_on,1,0,2,,,,,,,,,1,77,90
2960,note_on,0,0,2,,,,,,,,,1,80,78
2999,note_on,0,0,2,,,,,,,,,1,77,0
2999,note_on,39,0,2,,,,,,,,,1,80,0
3000,note_on,0,0,2,,,,,,,,,1,80,73
3000,note_on,1,0,2,,,,,,,,,1,77,85
3039,note_on,39,0,2,,,,,,,,,1,80,0
3039,note_on,0,0,2,,,,,,,,,1,77,0
3040,note_on,0,0,2,,,,,,,,,1,80,73
3040,note_on,1,0,2,,,,,,,,,1,77,87
3059,note_on,179,0,3,,,,,,,,,2,73,0
3059,note_on,179,0,1,,,,,,,,,0,73,0
3060,note_on,1,0,1,,,,,,,,,0,71,87
3060,note_on,1,0,3,,,,,,,,,2,71,87
3079,note_on,39,0,2,,,,,,,,,1,80,0
3079,note_on,0,0,2,,,,,,,,,1,77,0
3080,note_on,1,0,2,,,,,,,,,1,80,72
3080,note_on,0,0,2,,,,,,,,,1,77,80
3119,note_on,39,0,2,,,,,,,,,1,77,0
3119,note_on,0,0,2,,,,,,,,,1,80,0
3119,note_on,59,0,3,,,,,,,,,2,71,0
3119,note_on,59,0,1,,,,,,,,,0,71,0
3120,note_on,1,0,1,,,,,,,,,0,70,90
3120,note_on,1,0,3,,,,,,,,,2,70,100
3120,note_on,0,0,2,,,,,,,,,1,73,77
3120,note_on,0,0,2,,,,,,,,,1,78,72
3120,note_on,1,0,2,,,,,,,,,1,82,75
3159,note_on,0,0,2,,,,,,,,,1,82,0
3159,note_on,0,0,2,,,,,,,,,1,78,0
3159,note_on,39,0,2,,,,,,,,,1,73,0
3160,note_on,0,0,2,,,,,,,,,1,82,72
3160,note_on,1,0,2,,,,,,,,,1,73,76
3160,note_on,0,0,2,,,,,,,,,1,78,80
3199,note_on,0,0,2,,,,,,,,,1,73,0
3199,note_on,0,0,2,,,,,,,,,1,82,0
3199,note_on,39,0,2,,,,,,,,,1,78,0
3200,note_on,0,0,2,,,,,,,,,1,78,75
3200,note_on,0,0,2,,,,,,,,,1,82,70
3200,note_on,1,0,2,,,,,,,,,1,73,71
3239,note_on,39,0,2,,,,,,,,,1,82,0
3239,note_on,0,0,2,,,,,,,,,1,73,0
3239,note_on,0,0,2,,,,,,,,,1,78,0
3239,note_on,119,0,3,,,,,,,,,2,70,0
3239,note_on,119,0,1,,,,,,,,,0,70,0
3240,note_on,1,0,3,,,,,,,,,2,73,82
3240,note_on,0,0,2,,,,,,,,,1,82,77
3240,note_on,1,0,2,,,,,,,,,1,78,77
3240,note_on,1,0,1,,,,,,,,,0,73,80
3279,note_on,0,0,2,,,,,,,,,1,78,0
3279,note_on,39,0,2,,,,,,,,,1,82,0
3280,note_on,0,0,2,,,,,,,,,1,82,77
3280,note_on,1,0,2,,,,,,,,,1,78,77
3299,note_on,59,0,1,,,,,,,,,0,73,0
3300,note_on,1,0,1,,,,,,,,,0,73,76
3319,note_on,39,0,2,,,,,,,,,1,82,0
3319,note_on,0,0,2,,,,,,,,,1,78,0
3320,note_on,1,0,2,,,,,,,,,1,78,73
3320,note_on,0,0,2,,,,,,,,,1,82,73
3359,note_on,39,0,2,,,,,,,,,1,82,0
3359,note_on,0,0,2,,,,,,,,,1,78,0
3359,note_on,119,0,3,,,,,,,,,2,73,0
3359,note_on,59,0,1,,,,,,,,,0,73,0
3360,note_on,1,0,1,,,,,,,,,0,78,77
3360,note_on,1,0,3,,,,,,,,,2,66,80
3360,note_on,1,0,2,,,,,,,,,1,78,76
3360,note_on,0,0,2,,,,,,,,,1,85,92
3360,note_on,0,0,2,,,,,,,,,1,82,75
3360,note_on,0,0,3,,,,,,,,,2,76,82
3399,note_on,39,0,2,,,,,,,,,1,82,0
3399,note_on,0,0,2,,,,,,,,,1,85,0
3399,note_on,0,0,2,,,,,,,,,1,78,0
3400,note_on,0,0,2,,,,,,,,,1,85,78
3400,note_on,1,0,2,,,,,,,,,1,78,75
3400,note_on,0,0,2,,,,,,,,,1,82,66
3439,note_on,0,0,2,,,,,,,,,1,78,0
3439,note_on,0,0,2,,,,,,,,,1,85,0
3439,note_on,39,0,2,,,,,,,,,1,82,0
3440,note_on,1,0,2,,,,,,,,,1,78,66
3440,note_on,0,0,2,,,,,,,,,1,82,63
3440,note_on,0,0,2,,,,,,,,,1,85,75
3479,note_on,119,0,3,,,,,,,,,2,76,0
3479,note_on,39,0,2,,,,,,,,,1,85,0
3479,note_on,0,0,2,,,,,,,,,1,82,0
3479,note_on,0,0,2,,,,,,,,,1,78,0
3480,note_on,1,0,3,,,,,,,,,2,75,80
3480,note_on,1,0,2,,,,,,,,,1,81,85
3480,note_on,0,0,2,,,,,,,,,1,78,82
3480,note_on,0,0,2,,,,,,,,,1,84,85
3519,note_on,39,0,2,,,,,,,,,1,84,0
3519,note_on,0,0,2,,,,,,,,,1,78,0
3519,note_on,0,0,2,,,,,,,,,1,81,0
3520,note_on,1,0,2,,,,,,,,,1,78,76
3520,note_on,0,0,2,,,,,,,,,1,81,80
3520,note_on,0,0,2,,,,,,,,,1,84,87
3559,note_on,39,0,2,,,,,,,,,1,84,0
3559,note_on,0,0,2,,,,,,,,,1,81,0
3559,note_on,0,0,2,,,,,,,,,1,78,0
3560,note_on,0,0,2,,,,,,,,,1,81,82
3560,note_on,0,0,2,,,,,,,,,1,84,97
3560,note_on,1,0,2,,,,,,,,,1,78,77
3599,note_on,119,0,3,,,,,,,,,2,75,0
3599,note_on,0,0,3,,,,,,,,,2,66,0
3599,note_on,39,0,2,,,,,,,,,1,84,0
3599,note_on,0,0,2,,,,,,,,,1,78,0
3599,note_on,0,0,2,,,,,,,,,1,81,0
3600,note_on,1,0,3,,,,,,,,,2,66,75
3600,note_on,0,0,3,,,,,,,,,2,76,90
3600,note_on,0,0,2,,,,,,,,,1,85,82
3600,note_on,0,0,2,,,,,,,,,1,78,82
3600,note_on,1,0,2,,,,,,,,,1,82,78
3639,note_on,0,0,2,,,,,,,,,1,82,0
3639,note_on,0,0,2,,,,,,,,,1,78,0
3639,note_on,39,0,2,,,,,,,,,1,85,0
3640,note_on,0,0,2,,,,,,,,,1,85,82
3640,note_on,0,0,2,,,,,,,,,1,82,76
3640,note_on,1,0,2,,,,,,,,,1,78,82
3679,note_on,39,0,2,,,,,,,,,1,82,0
3679,note_on,0,0,2,,,,,,,,,1,85,0
3679,note_on,0,0,2,,,,,,,,,1,78,0
3680,note_on,1,0,2,,,,,,,,,1,78,77
3680,note_on,0,0,2,,,,,,,,,1,82,75
3680,note_on,0,0,2,,,,,,,,,1,85,78
3719,note_on,359,0,1,,,,,,,,,0,78,0
3719,note_on,39,0,2,,,,,,,,,1,85,0
3719,note_on,0,0,2,,,,,,,,,1,82,0
3719,note_on,0,0,2,,,,,,,,,1,78,0
3719,note_on,119,0,3,,,,,,,,,2,76,0
3720,note_on,0,0,2,,,,,,,,,1,84,85
3720,note_on,1,0,3,,,,,,,,,2,75,80
3720,note_on,1,0,1,,,,,,,,,0,72,87
3720,note_on,0,0,2,,,,,,,,,1,81,80
3720,note_on,1,0,2,,,,,,,,,1,78,75
3759,note_on,39,0,2,,,,,,,,,1,84,0
3759,note_on,0,0,2,,,,,,,,,1,81,0
3759,note_on,0,0,2,,,,,,,,,1,78,0
3760,note_on,0,0,2,,,,,,,,,1,84,80
3760,note_on,1,0,2,,,,,,,,,1,78,78
3760,note_on,0,0,2,,,,,,,,,1,81,75
3799,note_on,0,0,2,,,,,,,,,1,84,0
3799,note_on,0,0,2,,,,,,,,,1,78,0
3799,note_on,39,0,2,,,,,,,,,1,81,0
3800,note_on,1,0,2,,,,,,,,,1,81,75
3800,note_on,0,0,2,,,,,,,,,1,84,90
3800,note_on,0,0,2,,,,,,,,,1,78,76
3839,note_on,0,0,2,,,,,,,,,1,84,0
3839,note_on,0,0,2,,,,,,,,,1,81,0
3839,note_on,0,0,3,,,,,,,,,2,66,0
3839,note_on,119,0,3,,,,,,,,,2,75,0
3839,note_on,119,0,1,,,,,,,,,0,72,0
3839,note_on,39,0,2,,,,,,,,,1,78,0
3840,note_on,1,0,1,,,,,,,,,0,73,82
3840,note_on,0,0,2,,,,,,,,,1,78,82
3840,note_on,0,0,2,,,,,,,,,1,85,72
3840,note_on,1,0,2,,,,,,,,,1,82,75
3840,note_on,0,0,3,,,,,,,,,2,66,82
3840,note_on,1,0,3,,,,,,,,,2,76,90
3879,note_on,0,0,2,,,,,,,,,1,82,0
3879,note_on,39,0,2,,,,,,,,,1,85,0
3879,note_on,0,0,2,,,,,,,,,1,78,0
3880,note_on,1,0,2,,,,,,,,,1,78,82
3880,note_on,0,0,2,,,,,,,,,1,82,72
3880,note_on,0,0,2,,,,,,,,,1,85,75
3919,note_on,0,0,2,,,,,,,,,1,78,0
3919,note_on,0,0,2,,,,,,,,,1,82,0
3919,note_on,39,0,2,,,,,,,,,1,85,0
3920,note_on,0,0,2,,,,,,,,,1,82,68
3920,note_on,0,0,2,,,,,,,,,1,85,71
3920,note_on,1,0,2,,,,,,,,,1,78,75
3959,note_on,39,0,2,,,,,,,,,1,82,0
3959,note_on,0,0,2,,,,,,,,,1,78,0
3959,note_on,119,0,3,,,,,,,,,2,76,0
3959,note_on,0,0,2,,,,,,,,,1,85,0
3960,note_on,1,0,2,,,,,,,,,1,78,75
3960,note_on,1,0,3,,,,,,,,,2,73,85
3960,note_on,0,0,2,,,,,,,,,1,82,71
3960,note_on,0,0,2,,,,,,,,,1,85,71
3999,note_on,0,0,2,,,,,,,,,1,82,0
3999,note_on,39,0,2,,,,,,,,,1,85,0
3999,note_on,0,0,2,,,,,,,,,1,78,0
4000,note_on,1,0,2,,,,,,,,,1,78,72
4000,note_on,0,0,2,,,,,,,,,1,85,73
4000,note_on,0,0,2,,,,,,,,,1,82,66
4039,note_on,0,0,2,,,,,,,,,1,78,0
4039,note_on,0,0,2,,,,,,,,,1,82,0
4039,note_on,39,0,2,,,,,,,,,1,85,0
4040,note_on,0,0,2,,,,,,,,,1,85,75
4040,note_on,0,0,2,,,,,,,,,1,82,72
4040,note_on,1,0,2,,,,,,,,,1,78,66
4079,note_on,239,0,1,,,,,,,,,0,73,0
4079,note_on,119,0,3,,,,,,,,,2,73,0
4079,note_on,0,0,2,,,,,,,,,1,78,0
4079,note_on,0,0,2,,,,,,,,,1,82,0
4079,note_on,39,0,2,,,,,,,,,1,85,0
4080,note_on,1,0,1,,,,,,,,,0,74,80
4080,note_on,1,0,3,,,,,,,,,2,70,85
4080,note_on,1,0,2,,,,,,,,,1,82,76
4080,note_on,0,0,2,,,,,,,,,1,76,85
4080,note_on,0,0,2,,,,,,,,,1,86,97
4080,note_on,0,0,2,,,,,,,,,1,78,75
4119,note_on,39,0,2,,,,,,,,,1,78,0
4119,note_on,0,0,2,,,,,,,,,1,82,0
4119,note_on,0,0,2,,,,,,,,,1,76,0
4119,note_on,0,0,2,,,,,,,,,1,86,0
4120,note_on,1,0,2,,,,,,,,,1,78,77
4120,note_on,0,0,2,,,,,,,,,1,82,73
4120,note_on,0,0,2,,,,,,,,,1,76,87
4120,note_on,0,0,2,,,,,,,,,1,86,87
4159,note_on,0,0,2,,,,,,,,,1,76,0
4159,note_on,0,0,2,,,,,,,,,1,82,0
4159,note_on,39,0,2,,,,,,,,,1,86,0
4159,note_on,0,0,2,,,,,,,,,1,78,0
4160,note_on,1,0,2,,,,,,,,,1,78,73
4160,note_on,0,0,2,,,,,,,,,1,76,85
4160,note_on,0,0,2,,,,,,,,,1,82,73
4160,note_on,0,0,2,,,,,,,,,1,86,87
4199,note_on,119,0,3,,,,,,,,,2,70,0
4199,note_on,39,0,2,,,,,,,,,1,86,0
4199,note_on,0,0,2,,,,,,,,,1,78,0
4199,note_on,0,0,2,,,,,,,,,1,76,0
4199,note_on,0,0,2,,,,,,,,,1,82,0
4199,note_on,0,0,3,,,,,,,,,2,66,0
4200,note_on,1,0,3,,,,,,,,,2,66,75
4200,note_on,0,0,2,,,,,,,,,1,86,90
4200,note_on,1,0,2,,,,,,,,,1,76,90
4200,note_on,0,0,2,,,,,,,,,1,78,71
4200,note_on,0,0,2,,,,,,,,,1,82,71
4239,note_on,0,0,2,,,,,,,,,1,86,0
4239,note_on,0,0,2,,,,,,,,,1,78,0
4239,note_on,0,0,2,,,,,,,,,1,76,0
4239,note_on,39,0,2,,,,,,,,,1,82,0
4240,note_on,1,0,2,,,,,,,,,1,78,71
4240,note_on,0,0,2,,,,,,,,,1,82,66
4240,note_on,0,0,2,,,,,,,,,1,76,95
4240,note_on,0,0,2,,,,,,,,,1,86,90
4259,note_on,179,0,1,,,,,,,,,0,74,0
4260,note_on,1,0,1,,,,,,,,,0,74,95
4279,note_on,39,0,2,,,,,,,,,1,86,0
4279,note_on,0,0,2,,,,,,,,,1,78,0
4279,note_on,0,0,2,,,,,,,,,1,82,0
4279,note_on,0,0,2,,,,,,,,,1,76,0
4280,note_on,0,0,2,,,,,,,,,1,82,78
4280,note_on,0,0,2,,,,,,,,,1,76,102
4280,note_on,0,0,2,,,,,,,,,1,86,87
4280,note_on,1,0,2,,,,,,,,,1,78,72
4319,note_on,119,0,3,,,,,,,,,2,66,0
4319,note_on,59,0,1,,,,,,,,,0,74,0
4319,note_on,0,0,2,,,,,,,,,1,86,0
4319,note_on,0,0,2,,,,,,,,,1,76,0
4319,note_on,39,0,2,,,,,,,,,1,82,0
4319,note_on,0,0,2,,,,,,,,,1,78,0
4320,note_on,0,0,2,,,,,,,,,1,87,77
4320,note_on,1,0,2,,,,,,,,,1,83,78
4320,note_on,0,0,3,,,,,,,,,2,66,75
4320,note_on,1,0,3,,,,,,,,,2,59,85
4320,note_on,0,0,2,,,,,,,,,1,75,78
4320,note_on,1,0,1,,,,,,,,,0,75,85
4320,note_on,0,0,2,,,,,,,,,1,78,71
4359,note_on,0,0,2,,,,,,,,,1,83,0
4359,note_on,0,0,2,,,,,,,,,1,75,0
4359,note_on,39,0,2,,,,,,,,,1,78,0
4359,note_on,0,0,2,,,,,,,,,1,87,0
4360,note_on,1,0,2,,,,,,,,,1,75,80
4360,note_on,0,0,2,,,,,,,,,1,87,78
4360,note_on,0,0,2,,,,,,,,,1,78,78
4360,note_on,0,0,2,,,,,,,,,1,83,85
4399,note_on,0,0,2,,,,,,,,,1,75,0
4399,note_on,0,0,2,,,,,,,,,1,87,0
4399,note_on,39,0,2,,,,,,,,,1,83,0
4399,note_on,0,0,2,,,,,,,,,1,78,0
4400,note_on,1,0,2,,,,,,,,,1,87,71
4400,note_on,0,0,2,,,,,,,,,1,83,82
4400,note_on,0,0,2,,,,,,,,,1,78,75
4400,note_on,0,0,2,,,,,,,,,1,75,82
4439,note_on,39,0,2,,,,,,,,,1,75,0
4439,note_on,0,0,2,,,,,,,,,1,87,0
4439,note_on,0,0,2,,,,,,,,,1,83,0
4439,note_on,0,0,2,,,,,,,,,1,78,0
4440,note_on,1,0,2,,,,,,,,,1,83,82
4440,note_on,0,0,2,,,,,,,,,1,75,71
4440,note_on,0,0,2,,,,,,,,,1,78,72
4479,note_on,39,0,2,,,,,,,,,1,78,0
4479,note_on,0,0,2,,,,,,,,,1,75,0
4479,note_on,0,0,2,,,,,,,,,1,83,0
4480,note_on,0,0,2,,,,,,,,,1,78,71
4480,note_on,1,0,2,,,,,,,,,1,83,87
4480,note_on,0,0,2,,,,,,,,,1,75,73
4519,note_on,39,0,2,,,,,,,,,1,78,0
4519,note_on,0,0,2,,,,,,,,,1,75,0
4519,note_on,0,0,2,,,,,,,,,1,83,0
4520,note_on,1,0,2,,,,,,,,,1,83,85
4520,note_on,0,0,2,,,,,,,,,1,78,80
4520,note_on,0,0,2,,,,,,,,,1,75,72
4559,note_on,39,0,2,,,,,,,,,1,75,0
4559,note_on,0,0,2,,,,,,,,,1,78,0
4559,note_on,0,0,2,,,,,,,,,1,83,0
4560,note_on,1,0,2,,,,,,,,,1,78,80
4560,note_on,0,0,2,,,,,,,,,1,75,80
4560,note_on,0,0,2,,,,,,,,,1,71,82
4599,note_on,39,0,2,,,,,,,,,1,71,0
4599,note_on,0,0,2,,,,,,,,,1,75,0
4599,note_on,0,0,2,,,,,,,,,1,78,0
4600,note_on,1,0,2,,,,,,,,,1,71,87
4600,note_on,0,0,2,,,,,,,,,1,75,78
4600,note_on,0,0,2,,,,,,,,,1,78,75
4639,note_on,39,0,2,,,,,,,,,1,78,0
4639,note_on,0,0,2,,,,,,,,,1,75,0
4639,note_on,0,0,2,,,,,,,,,1,71,0
4640,note_on,1,0,2,,,,,,,,,1,71,85
4640,note_on,0,0,2,,,,,,,,,1,78,75
4640,note_on,0,0,2,,,,,,,,,1,75,80
4679,note_on,0,0,3,,,,,,,,,2,59,0
4679,note_on,0,0,2,,,,,,,,,1,71,0
4679,note_on,359,0,3,,,,,,,,,2,66,0
4679,note_on,39,0,2,,,,,,,,,1,75,0
4679,note_on,0,0,2,,,,,,,,,1,78,0
4679,note_on,359,0,1,,,,,,,,,0,75,0
4680,note_on,0,0,2,,,,,,,,,1,75,75
4680,note_on,1,0,2,,,,,,,,,1,71,72
4680,note_on,0,0,2,,,,,,,,,1,66,80
4719,note_on,39,0,2,,,,,,,,,1,66,0
4719,note_on,0,0,2,,,,,,,,,1,75,0
4719,note_on,0,0,2,,,,,,,,,1,71,0
4720,note_on,1,0,2,,,,,,,,,1,66,76
4720,note_on,0,0,2,,,,,,,,,1,75,77
4720,note_on,0,0,2,,,,,,,,,1,71,85
4759,note_on,39,0,2,,,,,,,,,1,75,0
4759,note_on,0,0,2,,,,,,,,,1,71,0
4759,note_on,0,0,2,,,,,,,,,1,66,0
4760,note_on,1,0,2,,,,,,,,,1,66,80
4760,note_on,0,0,2,,,,,,,,,1,75,90
4760,note_on,0,0,2,,,,,,,,,1,71,82
4799,note_on,0,0,2,,,,,,,,,1,66,0
4799,note_on,0,0,2,,,,,,,,,1,75,0
4799,note_on,39,0,2,,,,,,,,,1,71,0
4800,set_tempo,4800,1,0,,,,,,612245,,,,,
4800,note_on,1,0,2,,,,,,,,,1,71,100
4800,note_on,0,0,2,,,,,,,,,1,66,80
4800,note_on,0,0,2,,,,,,,,,1,63,87
4839,note_on,39,0,2,,,,,,,,,1,63,0
4839,note_on,0,0,2,,,,,,,,,1,66,0
4839,note_on,0,0,2,,,,,,,,,1,71,0
4840,note_on,1,0,2,,,,,,,,,1,71,97
4840,note_on,0,0,2,,,,,,,,,1,63,80
4840,note_on,0,0,2,,,,,,,,,1,66,77
4879,note_on,39,0,2,,,,,,,,,1,66,0
4879,note_on,0,0,2,,,,,,,,,1,63,0
4879,note_on,0,0,2,,,,,,,,,1,71,0
4880,note_on,0,0,2,,,,,,,,,1,63,82
4880,note_on,0,0,2,,,,,,,,,1,66,78
4880,note_on,1,0,2,,,,,,,,,1,71,71
4919,note_on,0,0,2,,,,,,,,,1,63,0
4919,note_on,39,0,2,,,,,,,,,1,66,0
4919,note_on,0,0,2,,,,,,,,,1,71,0
4920,note_on,0,0,2,,,,,,,,,1,63,80
4920,note_on,0,0,2,,,,,,,,,1,59,90
4920,note_on,1,0,2,,,,,,,,,1,66,80
4959,note_on,39,0,2,,,,,,,,,1,63,0
4959,note_on,0,0,2,,,,,,,,,1,59,0
4959,note_on,0,0,2,,,,,,,,,1,66,0
4960,note_on,0,0,2,,,,,,,,,1,63,75
4960,note_on,1,0,2,,,,,,,,,1,59,80
4960,note_on,0,0,2,,,,,,,,,1,66,75
4999,note_on,0,0,2,,,,,,,,,1,66,0
4999,note_on,39,0,2,,,,,,,,,1,63,0
4999,note_on,0,0,2,,,,,,,,,1,59,0
5000,note_on,1,0,2,,,,,,,,,1,59,85
5000,note_on,0,0,2,,,,,,,,,1,66,73
5000,note_on,0,0,2,,,,,,,,,1,63,75
5039,note_on,0,0,2,,,,,,,,,1,66,0
5039,note_on,39,0,2,,,,,,,,,1,63,0
5039,note_on,0,0,2,,,,,,,,,1,59,0
5040,note_on,0,0,2,,,,,,,,,1,66,78
5040,note_on,1,0,2,,,,,,,,,1,58,87
5040,note_on,0,0,2,,,,,,,,,1,63,71
5040,note_on,361,0,3,,,,,,,,,2,26,85
5079,note_on,39,0,2,,,,,,,,,1,66,0
5079,note_on,0,0,2,,,,,,,,,1,63,0
5079,note_on,0,0,2,,,,,,,,,1,58,0
5080,note_on,1,0,2,,,,,,,,,1,58,80
5080,note_on,0,0,2,,,,,,,,,1,66,73
5080,note_on,0,0,2,,,,,,,,,1,63,66
5099,note_on,59,0,3,,,,,,,,,2,26,0
5100,note_on,1,0,3,,,,,,,,,2,27,95
5119,note_on,39,0,2,,,,,,,,,1,63,0
5119,note_on,0,0,2,,,,,,,,,1,66,0
5119,note_on,0,0,2,,,,,,,,,1,58,0
5120,note_on,0,0,2,,,,,,,,,1,58,75
5120,note_on,1,0,2,,,,,,,,,1,66,72
5120,note_on,0,0,2,,,,,,,,,1,63,76
5159,note_on,59,0,3,,,,,,,,,2,27,0
5159,note_on,0,0,2,,,,,,,,,1,58,0
5159,note_on,0,0,2,,,,,,,,,1,66,0
5159,note_on,39,0,2,,,,,,,,,1,63,0
5160,note_on,0,0,2,,,,,,,,,1,63,80
5160,note_on,481,0,1,,,,,,,,,0,65,82
5160,note_on,0,0,2,,,,,,,,,1,58,75
5160,note_on,1,0,2,,,,,,,,,1,66,71
5160,note_on,1,0,3,,,,,,,,,2,30,82
5199,note_on,0,0,2,,,,,,,,,1,63,0
5199,note_on,39,0,2,,,,,,,,,1,58,0
5199,note_on,0,0,2,,,,,,,,,1,66,0
5200,note_on,1,0,2,,,,,,,,,1,66,66
5200,note_on,0,0,2,,,,,,,,,1,63,70
5200,note_on,0,0,2,,,,,,,,,1,58,75
5219,note_on,59,0,1,,,,,,,,,0,65,0
5220,note_on,1,0,1,,,,,,,,,0,66,95
5239,note_on,39,0,2,,,,,,,,,1,58,0
5239,note_on,0,0,2,,,,,,,,,1,63,0
5239,note_on,0,0,2,,,,,,,,,1,66,0
5240,note_on,1,0,2,,,,,,,,,1,58,75
5240,note_on,0,0,2,,,,,,,,,1,66,67
5240,note_on,0,0,2,,,,,,,,,1,63,68
5279,note_on,39,0,2,,,,,,,,,1,63,0
5279,note_on,0,0,2,,,,,,,,,1,66,0
5279,note_on,0,0,2,,,,,,,,,1,58,0
5279,note_on,119,0,3,,,,,,,,,2,30,0
5279,note_on,59,0,1,,,,,,,,,0,66,0
5280,note_on,1,0,3,,,,,,,,,2,26,106
5280,note_on,1,0,2,,,,,,,,,1,66,68
5280,note_on,0,0,2,,,,,,,,,1,63,65
5280,note_on,0,0,2,,,,,,,,,1,58,75
5280,note_on,1,0,1,,,,,,,,,0,70,97
5319,note_on,39,0,2,,,,,,,,,1,58,0
5319,note_on,0,0,2,,,,,,,,,1,63,0
5319,note_on,0,0,2,,,,,,,,,1,66,0
5320,note_on,1,0,2,,,,,,,,,1,66,70
5320,note_on,0,0,2,,,,,,,,,1,63,68
5320,note_on,0,0,2,,,,,,,,,1,58,58
5339,note_on,59,0,3,,,,,,,,,2,26,0
5340,note_on,1,0,3,,,,,,,,,2,27,90
5359,note_on,39,0,2,,,,,,,,,1,58,0
5359,note_on,0,0,2,,,,,,,,,1,63,0
5359,note_on,0,0,2,,,,,,,,,1,66,0
5360,note_on,1,0,2,,,,,,,,,1,58,72
5360,note_on,0,0,2,,,,,,,,,1,63,66
5360,note_on,0,0,2,,,,,,,,,1,66,66
5399,note_on,0,0,2,,,,,,,,,1,58,0
5399,note_on,119,0,1,,,,,,,,,0,70,0
5399,note_on,0,0,2,,,,,,,,,1,66,0
5399,note_on,59,0,3,,,,,,,,,2,27,0
5399,note_on,39,0,2,,,,,,,,,1,63,0
5400,note_on,0,0,2,,,,,,,,,1,63,70
5400,note_on,1,0,2,,,,,,,,,1,66,73
5400,note_on,0,0,2,,,,,,,,,1,58,70
5400,note_on,1,0,1,,,,,,,,,0,65,102
5400,note_on,1,0,3,,,,,,,,,2,30,87
5439,note_on,0,0,2,,,,,,,,,1,66,0
5439,note_on,39,0,2,,,,,,,,,1,58,0
5439,note_on,0,0,2,,,,,,,,,1,63,0
5440,note_on,1,0,2,,,,,,,,,1,66,65
5440,note_on,0,0,2,,,,,,,,,1,58,67
5440,note_on,0,0,2,,,,,,,,,1,63,66
5459,note_on,59,0,1,,,,,,,,,0,65,0
5460,note_on,1,0,1,,,,,,,,,0,66,87
5479,note_on,39,0,2,,,,,,,,,1,63,0
5479,note_on,0,0,2,,,,,,,,,1,58,0
5479,note_on,0,0,2,,,,,,,,,1,66,0
5480,note_on,1,0,2,,,,,,,,,1,66,63
5480,note_on,0,0,2,,,,,,,,,1,63,68
5480,note_on,0,0,2,,,,,,,,,1,58,73
5519,note_on,0,0,2,,,,,,,,,1,66,0
5519,note_on,59,0,1,,,,,,,,,0,66,0
5519,note_on,119,0,3,,,,,,,,,2,30,0
5519,note_on,39,0,2,,,,,,,,,1,63,0
5519,note_on,0,0,2,,,,,,,,,1,58,0
5520,note_on,1,0,1,,,,,,,,,0,70,87
5520,note_on,1,0,3,,,,,,,,,2,26,102
5520,note_on,1,0,2,,,,,,,,,1,66,71
5520,note_on,0,0,2,,,,,,,,,1,58,66
5520,note_on,0,0,2,,,,,,,,,1,63,66
5559,note_on,0,0,2,,,,,,,,,1,66,0
5559,note_on,0,0,2,,,,,,,,,1,58,0
5559,note_on,39,0,2,,,,,,,,,1,63,0
5560,note_on,1,0,2,,,,,,,,,1,66,71
5560,note_on,0,0,2,,,,,,,,,1,63,65
5560,note_on,0,0,2,,,,,,,,,1,58,53
5579,note_on,59,0,3,,,,,,,,,2,26,0
5580,note_on,1,0,3,,,,,,,,,2,27,82
5599,note_on,0,0,2,,,,,,,,,1,58,0
5599,note_on,0,0,2,,,,,,,,,1,66,0
5599,note_on,39,0,2,,,,,,,,,1,63,0
5600,note_on,1,0,2,,,,,,,,,1,58,65
5600,note_on,0,0,2,,,,,,,,,1,66,72
5600,note_on,0,0,2,,,,,,,,,1,63,68
5639,note_on,39,0,2,,,,,,,,,1,63,0
5639,note_on,0,0,2,,,,,,,,,1,66,0
5639,note_on,0,0,2,,,,,,,,,1,58,0
5639,note_on,59,0,3,,,,,,,,,2,27,0
5639,note_on,119,0,1,,,,,,,,,0,70,0
5640,note_on,1,0,1,,,,,,,,,0,69,92
5640,note_on,0,0,2,,,,,,,,,1,63,68
5640,note_on,0,0,2,,,,,,,,,1,58,72
5640,note_on,1,0,2,,,,,,,,,1,66,68
5640,note_on,1,0,3,,,,,,,,,2,30,87
5679,note_on,39,0,2,,,,,,,,,1,63,0
5679,note_on,0,0,2,,,,,,,,,1,66,0
5679,note_on,0,0,2,,,,,,,,,1,58,0
5680,note_on,1,0,2,,,,,,,,,1,66,72
5680,note_on,0,0,2,,,,,,,,,1,58,73
5680,note_on,0,0,2,,,,,,,,,1,63,71
5699,note_on,59,0,1,,,,,,,,,0,69,0
5700,note_on,1,0,1,,,,,,,,,0,70,90
5719,note_on,39,0,2,,,,,,,,,1,63,0
5719,note_on,0,0,2,,,,,,,,,1,58,0
5719,note_on,0,0,2,,,,,,,,,1,66,0
5720,note_on,1,0,2,,,,,,,,,1,58,73
5720,note_on,0,0,2,,,,,,,,,1,66,68
5720,note_on,0,0,2,,,,,,,,,1,63,68
5759,note_on,0,0,2,,,,,,,,,1,58,0
5759,note_on,0,0,2,,,,,,,,,1,66,0
