tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
492240,note_on,120,0,5,,,,,,,,,5,,,45,76
492360,set_tempo,720,1,0,,,,,,419580,,,,,,,
492420,note_off,180,0,5,,,,,,,,,5,,,45,0
492420,note_off,0,0,5,,,,,,,,,5,,,33,0
492480,note_off,60,0,5,,,,,,,,,5,,,57,0
492480,note_off,0,0,5,,,,,,,,,5,,,64,0
492480,note_on,0,0,5,,,,,,,,,5,,,64,71
492480,note_on,0,0,5,,,,,,,,,5,,,57,71
492480,note_off,0,0,2,,,,,,,,,2,,,81,0
492480,note_on,0,0,2,,,,,,,,,2,,,81,71
492480,note_off,720,0,2,,,,,,,,,2,,,85,0
492480,note_on,0,0,1,,,,,,,,,1,,,88,71
492480,note_on,0,0,2,,,,,,,,,2,,,76,71
492480,note_on,0,0,2,,,,,,,,,2,,,85,71
492480,note_off,720,0,1,,,,,,,,,1,,,88,0
492480,note_off,0,0,2,,,,,,,,,2,,,76,0
492840,note_on,360,0,5,,,,,,,,,5,,,33,64
492960,note_on,120,0,5,,,,,,,,,5,,,45,62
493080,set_tempo,720,1,0,,,,,,425531,,,,,,,
493140,note_off,0,0,5,,,,,,,,,5,,,33,0
493140,note_off,180,0,5,,,,,,,,,5,,,45,0
493200,note_off,60,0,5,,,,,,,,,5,,,57,0
493200,note_off,0,0,5,,,,,,,,,5,,,64,0
493200,note_off,0,0,2,,,,,,,,,2,,,81,0
493200,note_off,0,0,2,,,,,,,,,2,,,76,0
493200,note_off,720,0,2,,,,,,,,,2,,,85,0
493200,note_off,720,0,1,,,,,,,,,1,,,88,0
493560,note_on,360,0,5,,,,,,,,,5,,,33,51
493680,note_on,120,0,5,,,,,,,,,5,,,45,48
493800,set_tempo,720,1,0,,,,,,434782,,,,,,,
493860,note_off,180,0,5,,,,,,,,,5,,,45,0
493860,note_off,0,0,5,,,,,,,,,5,,,33,0
494280,note_on,420,0,5,,,,,,,,,5,,,33,37
494400,note_on,120,0,5,,,,,,,,,5,,,45,35
494520,set_tempo,720,1,0,,,,,,500000,,,,,,,
494580,note_off,0,0,5,,,,,,,,,5,,,33,0
494580,note_off,180,0,5,,,,,,,,,5,,,45,0
494640,note_on,1440,0,1,,,,,,,,,1,,,69,39
494640,note_on,60,0,5,,,,,,,,,5,,,57,39
494660,set_tempo,140,1,0,,,,,,408163,,,,,,,
494832,note_off,192,0,5,,,,,,,,,5,,,57,0
494832,note_off,192,0,1,,,,,,,,,1,,,69,0
494880,note_on,1680,0,2,,,,,,,,,2,,,66,42
494880,note_on,48,0,5,,,,,,,,,5,,,54,42
494880,note_on,0,0,5,,,,,,,,,5,,,62,42
494880,note_on,48,0,1,,,,,,,,,1,,,74,42
495072,note_off,192,0,1,,,,,,,,,1,,,74,0
495072,note_off,0,0,5,,,,,,,,,5,,,54,0
495072,note_off,192,0,2,,,,,,,,,2,,,66,0
495072,note_off,192,0,5,,,,,,,,,5,,,62,0
495120,note_on,0,0,5,,,,,,,,,5,,,64,45
495120,note_on,48,0,5,,,,,,,,,5,,,57,45
495120,note_on,48,0,2,,,,,,,,,2,,,69,45
495120,note_on,48,0,1,,,,,,,,,1,,,76,45
495240,set_tempo,580,1,0,,,,,,413793,,,,,,,
495312,note_off,192,0,2,,,,,,,,,2,,,69,0
495312,note_off,0,0,5,,,,,,,,,5,,,57,0
495312,note_off,192,0,5,,,,,,,,,5,,,64,0
495312,note_off,192,0,1,,,,,,,,,1,,,76,0
495360,set_tempo,120,1,0,,,,,,402684,,,,,,,
495360,note_on,0,0,5,,,,,,,,,5,,,66,52
495360,note_on,0,0,1,,,,,,,,,1,,,78,52
495360,control_change,48,0,1,,,,,,,64,0,1,,,,
495360,control_change,48,0,5,,,,,,,64,0,5,,,,
495360,note_on,0,0,2,,,,,,,,,2,,,69,52
495360,note_on,0,0,2,,,,,,,,,2,,,74,52
495360,control_change,48,0,2,,,,,,,64,0,2,,,,
495360,control_change,20160,0,4,,,,,,,64,0,4,,,,
495360,control_change,20160,0,3,,,,,,,64,0,3,,,,
495360,note_on,0,0,5,,,,,,,,,5,,,62,52
495720,note_on,360,0,5,,,,,,,,,5,,,38,54
495840,note_on,120,0,5,,,,,,,,,5,,,45,54
496020,note_off,0,0,5,,,,,,,,,5,,,38,0
496020,note_off,180,0,5,,,,,,,,,5,,,45,0
496080,note_off,0,0,2,,,,,,,,,2,,,74,0
496080,note_off,720,0,2,,,,,,,,,2,,,69,0
496080,note_on,0,0,2,,,,,,,,,2,,,74,56
496080,note_on,0,0,2,,,,,,,,,2,,,69,56
496080,note_off,720,0,1,,,,,,,,,1,,,78,0
496080,note_on,0,0,1,,,,,,,,,1,,,78,56
496080,note_on,0,0,5,,,,,,,,,5,,,62,56
496080,note_on,0,0,5,,,,,,,,,5,,,66,56
496080,note_off,0,0,5,,,,,,,,,5,,,66,0
496080,note_off,60,0,5,,,,,,,,,5,,,62,0
496440,note_on,360,0,5,,,,,,,,,5,,,38,57
496560,note_on,120,0,5,,,,,,,,,5,,,45,58
496680,set_tempo,1320,1,0,,,,,,408163,,,,,,,
496713,note_off,153,0,5,,,,,,,,,5,,,62,0
496713,note_off,633,0,1,,,,,,,,,1,,,78,0
496716,note_off,636,0,2,,,,,,,,,2,,,69,0
496716,note_off,0,0,2,,,,,,,,,2,,,74,0
496719,note_off,6,0,5,,,,,,,,,5,,,66,0
496720,note_on,7,0,1,,,,,,,,,1,,,78,58
496720,note_on,4,0,2,,,,,,,,,2,,,74,58
496735,note_off,16,0,5,,,,,,,,,5,,,38,0
496740,note_off,5,0,5,,,,,,,,,5,,,45,0
496760,note_on,40,0,2,,,,,,,,,2,,,76,58
496760,note_on,40,0,1,,,,,,,,,1,,,79,58
496780,note_off,20,0,2,,,,,,,,,2,,,74,0
496780,note_off,20,0,1,,,,,,,,,1,,,78,0
496800,note_on,20,0,1,,,,,,,,,1,,,78,59
496800,note_on,60,0,5,,,,,,,,,5,,,66,59
496800,note_on,0,0,5,,,,,,,,,5,,,62,59
496800,note_on,20,0,2,,,,,,,,,2,,,74,59
496800,set_tempo,120,1,0,,,,,,402684,,,,,,,
496820,note_off,20,0,1,,,,,,,,,1,,,79,0
496820,note_off,20,0,2,,,,,,,,,2,,,76,0
496944,note_off,0,0,5,,,,,,,,,5,,,66,0
496944,note_off,144,0,5,,,,,,,,,5,,,62,0
496944,note_off,124,0,2,,,,,,,,,2,,,74,0
496944,note_off,124,0,1,,,,,,,,,1,,,78,0
497160,note_on,216,0,2,,,,,,,,,2,,,73,61
497160,note_on,0,0,5,,,,,,,,,5,,,64,61
497160,note_on,216,0,5,,,,,,,,,5,,,61,61
497160,note_on,216,0,1,,,,,,,,,1,,,76,61
497280,note_on,0,0,5,,,,,,,,,5,,,62,62
497280,note_off,0,0,5,,,,,,,,,5,,,61,0
497280,note_off,120,0,5,,,,,,,,,5,,,64,0
497280,note_on,0,0,2,,,,,,,,,2,,,74,62
497280,note_off,120,0,2,,,,,,,,,2,,,73,0
497280,note_off,120,0,1,,,,,,,,,1,,,76,0
497280,note_on,0,0,1,,,,,,,,,1,,,78,62
497280,note_on,0,0,5,,,,,,,,,5,,,66,62
497424,note_off,144,0,5,,,,,,,,,5,,,62,0
497424,note_off,144,0,2,,,,,,,,,2,,,74,0
497424,note_off,144,0,1,,,,,,,,,1,,,78,0
497424,note_off,0,0,5,,,,,,,,,5,,,66,0
497440,note_on,16,0,2,,,,,,,,,2,,,74,63
497440,note_on,16,0,1,,,,,,,,,1,,,78,63
497480,note_on,40,0,2,,,,,,,,,2,,,76,64
497480,note_on,40,0,1,,,,,,,,,1,,,79,64
497500,note_off,20,0,2,,,,,,,,,2,,,74,0
497500,note_off,20,0,1,,,,,,,,,1,,,78,0
497520,note_on,20,0,2,,,,,,,,,2,,,74,64
497520,note_on,20,0,1,,,,,,,,,1,,,78,64
497520,note_on,96,0,5,,,,,,,,,5,,,66,64
497520,note_on,0,0,5,,,,,,,,,5,,,62,64
497540,note_off,20,0,1,,,,,,,,,1,,,79,0
497540,note_off,20,0,2,,,,,,,,,2,,,76,0
497664,note_off,124,0,1,,,,,,,,,1,,,78,0
497664,note_off,124,0,2,,,,,,,,,2,,,74,0
497664,note_off,0,0,5,,,,,,,,,5,,,66,0
497664,note_off,144,0,5,,,,,,,,,5,,,62,0
497880,note_on,0,0,5,,,,,,,,,5,,,61,67
497880,note_on,216,0,2,,,,,,,,,2,,,73,67
497880,note_on,216,0,5,,,,,,,,,5,,,64,67
497880,note_on,216,0,1,,,,,,,,,1,,,76,67
498000,note_on,0,0,2,,,,,,,,,2,,,74,69
498000,note_off,120,0,5,,,,,,,,,5,,,61,0
498000,set_tempo,1200,1,0,,,,,,408163,,,,,,,
498000,note_off,120,0,2,,,,,,,,,2,,,73,0
498000,note_on,0,0,1,,,,,,,,,1,,,78,69
498000,note_off,120,0,1,,,,,,,,,1,,,76,0
498000,note_on,0,0,5,,,,,,,,,5,,,62,69
498000,note_on,0,0,5,,,,,,,,,5,,,66,69
498000,note_off,0,0,5,,,,,,,,,5,,,64,0
498144,note_off,144,0,5,,,,,,,,,5,,,62,0
498144,note_off,144,0,1,,,,,,,,,1,,,78,0
498144,note_off,0,0,5,,,,,,,,,5,,,66,0
498144,note_off,144,0,2,,,,,,,,,2,,,74,0
498240,note_on,96,0,1,,,,,,,,,1,,,81,74
498240,set_tempo,240,1,0,,,,,,408163,,,,,,,
498240,note_on,96,0,5,,,,,,,,,5,,,69,74
498240,note_on,0,0,5,,,,,,,,,5,,,57,74
498240,note_on,0,0,5,,,,,,,,,5,,,66,74
498240,note_on,96,0,2,,,,,,,,,2,,,78,74
498720,note_off,480,0,2,,,,,,,,,2,,,78,0
498720,note_on,0,0,2,,,,,,,,,2,,,74,63
498720,note_off,480,0,1,,,,,,,,,1,,,81,0
498720,note_on,0,0,1,,,,,,,,,1,,,78,63
498720,note_off,480,0,5,,,,,,,,,5,,,66,0
498720,note_off,0,0,5,,,,,,,,,5,,,69,0
498720,note_on,0,0,5,,,,,,,,,5,,,66,63
498720,note_on,0,0,5,,,,,,,,,5,,,62,63
498960,note_off,240,0,5,,,,,,,,,5,,,62,0
498960,note_on,0,0,2,,,,,,,,,2,,,69,58
498960,note_off,240,0,2,,,,,,,,,2,,,74,0
498960,note_on,0,0,5,,,,,,,,,5,,,57,58
498960,note_off,0,0,5,,,,,,,,,5,,,57,0
498960,note_off,0,0,5,,,,,,,,,5,,,66,0
498960,note_on,0,0,5,,,,,,,,,5,,,64,58
498960,note_off,240,0,1,,,,,,,,,1,,,78,0
498960,note_on,0,0,1,,,,,,,,,1,,,76,58
499320,note_on,360,0,5,,,,,,,,,5,,,33,51
499440,set_tempo,1200,1,0,,,,,,413793,,,,,,,
499440,note_on,120,0,5,,,,,,,,,5,,,45,49
499620,note_off,0,0,5,,,,,,,,,5,,,33,0
499620,note_off,180,0,5,,,,,,,,,5,,,45,0
499680,note_on,0,0,5,,,,,,,,,5,,,64,46
499680,set_tempo,240,1,0,,,,,,402684,,,,,,,
499680,note_on,0,0,1,,,,,,,,,1,,,76,46
499680,note_off,720,0,1,,,,,,,,,1,,,76,0
499680,note_on,0,0,2,,,,,,,,,2,,,69,46
499680,note_on,0,0,2,,,,,,,,,2,,,72,46
499680,note_off,720,0,2,,,,,,,,,2,,,69,0
499680,note_off,60,0,5,,,,,,,,,5,,,64,0
499680,note_off,0,0,5,,,,,,,,,5,,,57,0
499680,note_on,0,0,5,,,,,,,,,5,,,57,46
499680,note_on,0,0,5,,,,,,,,,5,,,60,46
500040,note_on,360,0,5,,,,,,,,,5,,,33,49
500160,note_on,120,0,5,,,,,,,,,5,,,40,49
500340,note_off,180,0,5,,,,,,,,,5,,,40,0
500345,note_off,5,0,5,,,,,,,,,5,,,33,0
500400,note_off,55,0,5,,,,,,,,,5,,,64,0
500400,note_off,0,0,5,,,,,,,,,5,,,60,0
500400,note_off,0,0,5,,,,,,,,,5,,,57,0
500400,note_on,0,0,5,,,,,,,,,5,,,64,51
500400,note_on,0,0,5,,,,,,,,,5,,,60,51
500400,note_on,0,0,5,,,,,,,,,5,,,57,51
500400,note_off,720,0,2,,,,,,,,,2,,,69,0
500400,note_off,0,0,2,,,,,,,,,2,,,72,0
500400,note_off,720,0,1,,,,,,,,,1,,,76,0
500400,note_on,0,0,1,,,,,,,,,1,,,76,51
500400,note_on,0,0,2,,,,,,,,,2,,,69,51
500400,note_on,0,0,2,,,,,,,,,2,,,72,51
500760,note_on,360,0,5,,,,,,,,,5,,,33,54
500880,note_on,120,0,5,,,,,,,,,5,,,40,55
501000,set_tempo,1320,1,0,,,,,,408163,,,,,,,
501036,note_off,636,0,2,,,,,,,,,2,,,72,0
501036,note_off,156,0,5,,,,,,,,,5,,,57,0
501036,note_off,636,0,1,,,,,,,,,1,,,76,0
501039,note_off,3,0,5,,,,,,,,,5,,,60,0
501039,note_off,3,0,2,,,,,,,,,2,,,69,0
501039,note_off,0,0,5,,,,,,,,,5,,,64,0
501040,note_on,4,0,1,,,,,,,,,1,,,76,56
501040,note_on,1,0,2,,,,,,,,,2,,,72,56
501060,note_off,0,0,5,,,,,,,,,5,,,33,0
501060,note_off,21,0,5,,,,,,,,,5,,,40,0
501080,note_on,40,0,1,,,,,,,,,1,,,77,56
501080,note_on,40,0,2,,,,,,,,,2,,,74,56
501100,note_off,20,0,1,,,,,,,,,1,,,76,0
501100,note_off,20,0,2,,,,,,,,,2,,,72,0
501120,note_on,20,0,2,,,,,,,,,2,,,72,56
501120,note_on,60,0,5,,,,,,,,,5,,,64,56
501120,note_on,20,0,1,,,,,,,,,1,,,76,56
501120,note_on,0,0,5,,,,,,,,,5,,,60,56
501120,set_tempo,120,1,0,,,,,,402684,,,,,,,
501140,note_off,20,0,1,,,,,,,,,1,,,77,0
501140,note_off,20,0,2,,,,,,,,,2,,,74,0
501264,note_off,124,0,2,,,,,,,,,2,,,72,0
501264,note_off,124,0,1,,,,,,,,,1,,,76,0
501264,note_off,0,0,5,,,,,,,,,5,,,64,0
501264,note_off,144,0,5,,,,,,,,,5,,,60,0
501480,note_on,216,0,2,,,,,,,,,2,,,71,59
501480,note_on,0,0,5,,,,,,,,,5,,,62,59
501480,note_on,216,0,5,,,,,,,,,5,,,59,59
501480,note_on,216,0,1,,,,,,,,,1,,,74,59
501600,note_on,0,0,1,,,,,,,,,1,,,76,60
501600,note_on,0,0,5,,,,,,,,,5,,,60,60
501600,note_off,0,0,5,,,,,,,,,5,,,59,0
501600,note_off,120,0,5,,,,,,,,,5,,,62,0
501600,note_off,120,0,1,,,,,,,,,1,,,74,0
501600,note_on,0,0,5,,,,,,,,,5,,,64,60
501600,note_on,0,0,2,,,,,,,,,2,,,72,60
501600,note_off,120,0,2,,,,,,,,,2,,,71,0
501744,note_off,144,0,5,,,,,,,,,5,,,60,0
501744,note_off,0,0,5,,,,,,,,,5,,,64,0
501744,note_off,144,0,1,,,,,,,,,1,,,76,0
501744,note_off,144,0,2,,,,,,,,,2,,,72,0
501760,note_on,16,0,2,,,,,,,,,2,,,72,61
501760,note_on,16,0,1,,,,,,,,,1,,,76,61
501800,note_on,40,0,1,,,,,,,,,1,,,77,61
501800,note_on,40,0,2,,,,,,,,,2,,,74,61
501820,note_off,20,0,1,,,,,,,,,1,,,76,0
501820,note_off,20,0,2,,,,,,,,,2,,,72,0
501840,note_on,0,0,5,,,,,,,,,5,,,64,61
501840,note_on,20,0,1,,,,,,,,,1,,,76,61
501840,note_on,96,0,5,,,,,,,,,5,,,60,61
501840,note_on,20,0,2,,,,,,,,,2,,,72,61
501860,note_off,20,0,1,,,,,,,,,1,,,77,0
501860,note_off,20,0,2,,,,,,,,,2,,,74,0
501984,note_off,144,0,5,,,,,,,,,5,,,64,0
501984,note_off,0,0,5,,,,,,,,,5,,,60,0
501984,note_off,124,0,2,,,,,,,,,2,,,72,0
501984,note_off,124,0,1,,,,,,,,,1,,,76,0
502200,note_on,216,0,5,,,,,,,,,5,,,62,65
502200,note_on,0,0,5,,,,,,,,,5,,,59,65
502200,note_on,216,0,1,,,,,,,,,1,,,74,65
502200,note_on,216,0,2,,,,,,,,,2,,,71,65
502320,note_on,0,0,1,,,,,,,,,1,,,76,67
502320,note_off,120,0,1,,,,,,,,,1,,,74,0
502320,note_off,120,0,5,,,,,,,,,5,,,59,0
502320,note_off,120,0,2,,,,,,,,,2,,,71,0
502320,note_on,0,0,2,,,,,,,,,2,,,72,67
502320,note_off,0,0,5,,,,,,,,,5,,,62,0
502320,set_tempo,1200,1,0,,,,,,408163,,,,,,,
502320,note_on,0,0,5,,,,,,,,,5,,,60,67
502320,note_on,0,0,5,,,,,,,,,5,,,64,67
502464,note_off,144,0,2,,,,,,,,,2,,,72,0
502464,note_off,144,0,1,,,,,,,,,1,,,76,0
502464,note_off,144,0,5,,,,,,,,,5,,,64,0
502464,note_off,0,0,5,,,,,,,,,5,,,60,0
502560,note_on,0,0,5,,,,,,,,,5,,,67,72
502560,note_on,96,0,5,,,,,,,,,5,,,55,72
502560,note_on,0,0,5,,,,,,,,,5,,,64,72
502560,note_on,96,0,1,,,,,,,,,1,,,79,72
502560,note_on,96,0,2,,,,,,,,,2,,,76,72
503040,note_on,0,0,1,,,,,,,,,1,,,76,60
503040,note_off,480,0,1,,,,,,,,,1,,,79,0
503040,note_off,0,0,5,,,,,,,,,5,,,67,0
503040,note_on,0,0,5,,,,,,,,,5,,,60,60
503040,note_on,0,0,5,,,,,,,,,5,,,64,60
503040,note_off,480,0,5,,,,,,,,,5,,,64,0
503040,note_off,480,0,2,,,,,,,,,2,,,76,0
503040,note_on,0,0,2,,,,,,,,,2,,,72,60
503280,note_on,0,0,1,,,,,,,,,1,,,74,55
503280,note_on,0,0,5,,,,,,,,,5,,,55,55
503280,note_on,0,0,5,,,,,,,,,5,,,62,55
503280,note_off,0,0,5,,,,,,,,,5,,,55,0
503280,note_on,0,0,2,,,,,,,,,2,,,67,55
503280,note_off,0,0,5,,,,,,,,,5,,,60,0
503280,note_off,240,0,5,,,,,,,,,5,,,64,0
503280,note_off,240,0,1,,,,,,,,,1,,,76,0
503280,note_off,240,0,2,,,,,,,,,2,,,72,0
503640,note_on,360,0,5,,,,,,,,,5,,,31,47
503750,set_tempo,1430,1,0,,,,,,419580,,,,,,,
503760,note_on,120,0,5,,,,,,,,,5,,,43,45
503935,note_off,175,0,5,,,,,,,,,5,,,31,0
503940,note_off,5,0,5,,,,,,,,,5,,,43,0
504000,note_on,0,0,5,,,,,,,,,5,,,58,43
504000,note_off,0,0,5,,,,,,,,,5,,,62,0
504000,note_on,0,0,5,,,,,,,,,5,,,62,43
504000,note_on,0,0,5,,,,,,,,,5,,,55,43
504000,note_off,720,0,2,,,,,,,,,2,,,67,0
504000,note_on,0,0,2,,,,,,,,,2,,,70,43
504000,note_on,0,0,2,,,,,,,,,2,,,67,43
504000,set_tempo,250,1,0,,,,,,402684,,,,,,,
504000,note_on,0,0,1,,,,,,,,,1,,,74,43
504000,note_off,60,0,5,,,,,,,,,5,,,55,0
504000,note_off,720,0,1,,,,,,,,,1,,,74,0
504360,note_on,360,0,5,,,,,,,,,5,,,31,46
504480,note_on,120,0,5,,,,,,,,,5,,,38,47
504660,note_off,180,0,5,,,,,,,,,5,,,38,0
504665,note_off,5,0,5,,,,,,,,,5,,,31,0
504720,note_off,0,0,5,,,,,,,,,5,,,62,0
504720,note_off,720,0,2,,,,,,,,,2,,,67,0
504720,note_off,0,0,2,,,,,,,,,2,,,70,0
504720,note_on,0,0,2,,,,,,,,,2,,,70,49
504720,note_on,0,0,1,,,,,,,,,1,,,74,49
504720,note_off,0,0,5,,,,,,,,,5,,,58,0
504720,note_off,55,0,5,,,,,,,,,5,,,55,0
504720,note_off,720,0,1,,,,,,,,,1,,,74,0
504720,note_on,0,0,2,,,,,,,,,2,,,67,49
504720,note_on,0,0,5,,,,,,,,,5,,,62,49
504720,note_on,0,0,5,,,,,,,,,5,,,58,49
504720,note_on,0,0,5,,,,,,,,,5,,,55,49
505080,note_on,360,0,5,,,,,,,,,5,,,31,51
505200,note_on,120,0,5,,,,,,,,,5,,,38,52
505320,set_tempo,1320,1,0,,,,,,408163,,,,,,,
505356,note_off,636,0,2,,,,,,,,,2,,,70,0
505356,note_off,156,0,5,,,,,,,,,5,,,55,0
505356,note_off,636,0,1,,,,,,,,,1,,,74,0
505359,note_off,0,0,5,,,,,,,,,5,,,62,0
505359,note_off,3,0,2,,,,,,,,,2,,,67,0
505359,note_off,3,0,5,,,,,,,,,5,,,58,0
505360,note_on,1,0,2,,,,,,,,,2,,,70,52
505360,note_on,4,0,1,,,,,,,,,1,,,74,52
505380,note_off,0,0,5,,,,,,,,,5,,,31,0
505380,note_off,21,0,5,,,,,,,,,5,,,38,0
505400,note_on,40,0,2,,,,,,,,,2,,,72,53
505400,note_on,40,0,1,,,,,,,,,1,,,76,53
505420,note_off,20,0,1,,,,,,,,,1,,,74,0
505420,note_off,20,0,2,,,,,,,,,2,,,70,0
505440,note_on,20,0,1,,,,,,,,,1,,,74,53
505440,set_tempo,120,1,0,,,,,,402684,,,,,,,
505440,note_on,0,0,5,,,,,,,,,5,,,62,53
505440,note_on,20,0,2,,,,,,,,,2,,,70,53
505440,note_on,60,0,5,,,,,,,,,5,,,58,53
505460,note_off,20,0,2,,,,,,,,,2,,,72,0
505460,note_off,20,0,1,,,,,,,,,1,,,76,0
505584,note_off,124,0,2,,,,,,,,,2,,,70,0
505584,note_off,0,0,5,,,,,,,,,5,,,58,0
505584,note_off,144,0,5,,,,,,,,,5,,,62,0
505584,note_off,124,0,1,,,,,,,,,1,,,74,0
505800,note_on,216,0,2,,,,,,,,,2,,,69,56
505800,note_on,216,0,5,,,,,,,,,5,,,57,56
505800,note_on,0,0,5,,,,,,,,,5,,,61,56
505800,note_on,216,0,1,,,,,,,,,1,,,73,56
505920,note_off,120,0,1,,,,,,,,,1,,,73,0
505920,note_on,0,0,5,,,,,,,,,5,,,62,57
505920,note_off,0,0,5,,,,,,,,,5,,,57,0
505920,note_on,0,0,5,,,,,,,,,5,,,58,57
505920,note_off,120,0,5,,,,,,,,,5,,,61,0
505920,note_on,0,0,1,,,,,,,,,1,,,74,57
505920,note_on,0,0,2,,,,,,,,,2,,,70,57
505920,note_off,120,0,2,,,,,,,,,2,,,69,0
506064,note_off,0,0,5,,,,,,,,,5,,,62,0
506064,note_off,144,0,1,,,,,,,,,1,,,74,0
506064,note_off,144,0,2,,,,,,,,,2,,,70,0
506064,note_off,144,0,5,,,,,,,,,5,,,58,0
506080,note_on,16,0,2,,,,,,,,,2,,,70,58
506080,note_on,16,0,1,,,,,,,,,1,,,74,58
506120,note_on,40,0,1,,,,,,,,,1,,,76,58
506120,note_on,40,0,2,,,,,,,,,2,,,72,58
506140,note_off,20,0,2,,,,,,,,,2,,,70,0
506140,note_off,20,0,1,,,,,,,,,1,,,74,0
506160,note_on,96,0,5,,,,,,,,,5,,,62,59
506160,note_on,0,0,5,,,,,,,,,5,,,58,59
506160,note_on,20,0,2,,,,,,,,,2,,,70,59
506160,note_on,20,0,1,,,,,,,,,1,,,74,59
506180,note_off,20,0,2,,,,,,,,,2,,,72,0
506180,note_off,20,0,1,,,,,,,,,1,,,76,0
506304,note_off,144,0,5,,,,,,,,,5,,,58,0
506304,note_off,0,0,5,,,,,,,,,5,,,62,0
506304,note_off,124,0,2,,,,,,,,,2,,,70,0
506304,note_off,124,0,1,,,,,,,,,1,,,74,0
506520,note_on,216,0,2,,,,,,,,,2,,,69,63
506520,note_on,216,0,1,,,,,,,,,1,,,73,63
506520,note_on,216,0,5,,,,,,,,,5,,,61,63
506520,note_on,0,0,5,,,,,,,,,5,,,57,63
506640,set_tempo,1200,1,0,,,,,,408163,,,,,,,
506640,note_on,0,0,1,,,,,,,,,1,,,74,66
506640,note_on,0,0,5,,,,,,,,,5,,,58,66
506640,note_on,0,0,2,,,,,,,,,2,,,70,66
506640,note_off,0,0,5,,,,,,,,,5,,,61,0
506640,note_off,120,0,5,,,,,,,,,5,,,57,0
506640,note_off,120,0,1,,,,,,,,,1,,,73,0
506640,note_on,0,0,5,,,,,,,,,5,,,62,66
506640,note_off,120,0,2,,,,,,,,,2,,,69,0
506784,note_off,144,0,1,,,,,,,,,1,,,74,0
506784,note_off,144,0,2,,,,,,,,,2,,,70,0
506784,note_off,0,0,5,,,,,,,,,5,,,58,0
506784,note_off,144,0,5,,,,,,,,,5,,,62,0
506880,note_on,96,0,2,,,,,,,,,2,,,77,71
506880,note_on,0,0,5,,,,,,,,,5,,,57,71
506880,note_on,96,0,5,,,,,,,,,5,,,69,71
506880,note_on,96,0,1,,,,,,,,,1,,,81,71
506880,note_on,0,0,5,,,,,,,,,5,,,65,71
507360,note_off,480,0,2,,,,,,,,,2,,,77,0
507360,note_on,0,0,2,,,,,,,,,2,,,74,66
507360,note_off,480,0,1,,,,,,,,,1,,,81,0
507360,note_on,0,0,1,,,,,,,,,1,,,77,66
507360,note_off,480,0,5,,,,,,,,,5,,,65,0
507360,note_off,0,0,5,,,,,,,,,5,,,69,0
507360,note_on,0,0,5,,,,,,,,,5,,,62,66
507360,note_on,0,0,5,,,,,,,,,5,,,65,66
507600,note_off,0,0,5,,,,,,,,,5,,,62,0
507600,note_on,0,0,5,,,,,,,,,5,,,64,64
507600,note_off,0,0,5,,,,,,,,,5,,,57,0
507600,note_on,0,0,2,,,,,,,,,2,,,69,64
507600,note_off,240,0,5,,,,,,,,,5,,,65,0
507600,note_off,240,0,1,,,,,,,,,1,,,77,0
507600,note_off,240,0,2,,,,,,,,,2,,,74,0
507600,note_on,0,0,1,,,,,,,,,1,,,76,64
507600,note_on,0,0,5,,,,,,,,,5,,,57,64
507960,note_on,360,0,5,,,,,,,,,5,,,33,60
508080,set_tempo,1440,1,0,,,,,,413793,,,,,,,
508080,note_on,120,0,5,,,,,,,,,5,,,45,59
508260,note_off,0,0,5,,,,,,,,,5,,,33,0
508260,note_off,180,0,5,,,,,,,,,5,,,45,0
508320,note_on,0,0,5,,,,,,,,,5,,,65,73
508320,note_on,0,0,2,,,,,,,,,2,,,77,73
508320,note_on,0,0,5,,,,,,,,,5,,,57,73
508320,note_on,0,0,1,,,,,,,,,1,,,81,73
508320,note_off,720,0,1,,,,,,,,,1,,,76,0
508320,note_off,60,0,5,,,,,,,,,5,,,57,0
508320,note_off,0,0,5,,,,,,,,,5,,,64,0
508320,note_on,0,0,5,,,,,,,,,5,,,69,73
508320,set_tempo,240,1,0,,,,,,408163,,,,,,,
508320,note_off,720,0,2,,,,,,,,,2,,,69,0
508800,note_on,0,0,1,,,,,,,,,1,,,77,68
508800,note_off,480,0,1,,,,,,,,,1,,,81,0
508800,note_on,0,0,2,,,,,,,,,2,,,74,68
508800,note_on,0,0,5,,,,,,,,,5,,,62,68
508800,note_on,0,0,5,,,,,,,,,5,,,65,68
508800,note_off,0,0,5,,,,,,,,,5,,,69,0
508800,note_off,480,0,5,,,,,,,,,5,,,65,0
508800,note_off,480,0,2,,,,,,,,,2,,,77,0
509040,note_off,240,0,2,,,,,,,,,2,,,74,0
509040,note_on,0,0,2,,,,,,,,,2,,,69,65
509040,note_on,0,0,1,,,,,,,,,1,,,76,65
509040,note_off,240,0,1,,,,,,,,,1,,,77,0
509040,note_on,0,0,5,,,,,,,,,5,,,57,65
509040,note_off,0,0,5,,,,,,,,,5,,,57,0
509040,note_off,240,0,5,,,,,,,,,5,,,62,0
509040,note_on,0,0,5,,,,,,,,,5,,,64,65
509040,note_off,0,0,5,,,,,,,,,5,,,65,0
509400,note_on,360,0,5,,,,,,,,,5,,,33,62
509520,set_tempo,1200,1,0,,,,,,425531,,,,,,,
