tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
13680,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,84,47
13707,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,84,0
13710,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,63
13737,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,86,0
13740,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,84,61
13767,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,84,0
13770,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,82,54
13781,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,52,0
13782,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,58,0
13784,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,0
13797,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,82,0
13800,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,48
13827,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,79,0
13830,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,58
13857,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
13860,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,51
13883,control_change,23,0,1,,,,,,,,,,,,,,,64,0,0,,,
13887,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,77,0
13890,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,57
13903,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,41,70
13917,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,74,0
13919,control_change,2,0,1,,,,,,,,,,,,,,,64,127,0,,,
13920,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,72,48
13926,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,48,66
13932,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,41,0
13938,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,53,66
13947,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,72,0
13950,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,61
13967,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,57,70
13977,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,74,0
13980,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,56
14007,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,72,0
14010,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,57
14037,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,69,0
14040,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,62
14067,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,65,0
14070,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,60,58
14097,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,60,0
14100,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,62,58
14127,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,62,0
14128,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,57,0
14130,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,58,59
14138,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,48,0
14147,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,53,0
14157,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,58,0
14160,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,56
14172,control_change,12,0,1,,,,,,,,,,,,,,,64,0,0,,,
14187,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,57,0
14190,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,65
14217,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
14220,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,65
14247,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
14250,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,50,63
14277,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,50,0
14280,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,48,65
14307,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,48,0
14310,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,43,56
14337,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,43,0
14340,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,71
14367,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,45,0
14370,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,41,67
14397,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,41,0
14400,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,68
14411,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,38,75
14413,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,87
14426,control_change,13,0,1,,,,,,,,,,,,,,,64,127,0,,,
14427,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,89,0
14430,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,57
14457,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
14460,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,62
14487,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,86,0
14490,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,62
14517,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
14520,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,66
14547,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
14550,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,58
14577,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
14580,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,48
14600,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,45,0
14607,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,74,0
14610,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,55
14620,control_change,10,0,1,,,,,,,,,,,,,,,64,0,0,,,
14637,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,69,0
14638,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,44,69
14640,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,63
14655,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,45,79
14665,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,44,0
14667,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,0
14670,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,58
14691,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,45,0
14697,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,64,0
14700,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,62,60
14727,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,62,0
14730,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,60
14757,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,57,0
14757,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,45,83
14760,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,62
14779,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,45,0
14787,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,53,0
14787,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,38,0
14790,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,55
14817,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
14820,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,50,49
14847,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,50,0
14850,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,49
14863,control_change,13,0,1,,,,,,,,,,,,,,,64,127,0,,,
14877,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,45,0
14880,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,50,53
14881,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,38,92
14882,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,26,96
14906,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,38,0
14907,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,50,0
14910,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,49
14918,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,26,0
14937,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,52,0
14940,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,50
14967,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
14970,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,45
14997,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,57,0
15000,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,62,52
15002,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,46,83
15003,control_change,1,0,1,,,,,,,,,,,,,,,64,0,0,,,
15027,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,62,0
15030,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,50
15057,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,64,0
15060,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,52
15087,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,65,0
15090,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,47
15091,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,45,70
15102,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,46,0
15117,control_change,0,0,1,,,,,,,,,,,,,,,64,127,0,,,
15117,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,69,0
15120,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,49
15120,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,53,76
15122,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,0
15147,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,74,0
15150,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,60
15177,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
15180,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,56
15207,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
15210,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,49
15227,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,53,0
15231,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,50,75
15233,control_change,2,0,1,,,,,,,,,,,,,,,64,0,0,,,
15237,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,81,0
15240,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,62
15267,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,86,0
15270,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,65
15297,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
15300,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,53
15318,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,41,77
15320,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,50,0
15327,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,89,0
15330,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,65
15352,control_change,22,0,1,,,,,,,,,,,,,,,64,127,0,,,
15353,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,41,0
15354,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,38,79
15356,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,84
15357,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,88,0
15360,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,58
15387,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,86,0
15390,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,65
15417,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
15420,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,60
15447,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
15450,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,55
15477,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
15480,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,53
15507,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,74,0
15510,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,53
15537,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,69,0
15540,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,55
15551,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,45,0
15567,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,65,0
15570,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,62
15581,control_change,11,0,1,,,,,,,,,,,,,,,64,0,0,,,
15597,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,64,0
15600,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,62,49
15604,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,44,73
15613,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,45,84
15627,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,62,0
15630,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,54
15634,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,44,0
15648,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,45,0
15657,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,57,0
15660,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,60
15687,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
15690,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,60
15717,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
15720,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,50,60
15724,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,45,91
15745,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,45,0
15747,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,50,0
15750,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,53
15759,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,38,0
15777,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,45,0
15780,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,50,58
15807,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,50,0
15810,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,63
15823,control_change,13,0,1,,,,,,,,,,,,,,,64,127,0,,,
15837,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,53,0
15840,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,54
15845,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,37,91
15847,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,25,91
15867,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,52,0
15870,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,55
15878,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,37,0
15879,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,25,0
15897,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,45,0
15900,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,45
15927,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
15930,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,48
15954,control_change,24,0,1,,,,,,,,,,,,,,,64,0,0,,,
15957,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,46,77
15957,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,0
15960,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,55,57
15987,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,55,0
15990,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,56
16017,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,57,0
16020,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,51
16047,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,64,0
16050,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,53
16052,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,71
16063,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,46,0
16070,control_change,7,0,1,,,,,,,,,,,,,,,64,127,0,,,
16077,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,65,0
16080,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,52
16081,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,72
16083,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,0
16107,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,67,0
16110,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,51
16137,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,69,0
16140,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,49
16167,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
16170,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,53
16191,control_change,21,0,1,,,,,,,,,,,,,,,64,0,0,,,
16197,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,77,0
16198,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,58,87
16200,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,79,58
16207,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,52,0
16223,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,58,0
16227,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,79,0
16230,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,55
16257,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
16260,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,57
16287,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,37,68
16287,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
16290,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,65
16296,control_change,6,0,1,,,,,,,,,,,,,,,64,127,0,,,
16311,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,45,76
16315,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,37,0
16317,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,89,0
16320,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,91,58
16343,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,57,85
16347,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,91,0
16350,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,60
16377,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,89,0
16380,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,56
16407,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
16410,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,53
16437,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
16440,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,56
16460,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,57,0
16462,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,0
16467,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,79,0
16470,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,52
16491,control_change,21,0,1,,,,,,,,,,,,,,,64,0,0,,,
16497,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,77,0
16500,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,44
16527,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
16530,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,48
16557,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,69,0
16560,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,58
16566,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,44,82
16581,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,45,75
16587,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,67,0
16590,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,56
16593,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,44,0
16613,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,45,0
16617,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,65,0
16620,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,55
16647,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,64,0
16650,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,46
16677,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,57,0
16680,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,55,51
16690,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,45,89
16707,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,55,0
16710,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,53,48
16710,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,0
16737,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
16740,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,56
16767,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
16770,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,50
16782,control_change,12,0,1,,,,,,,,,,,,,,,64,127,0,,,
16797,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,45,0
16800,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,45
16804,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,37,93
16806,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,25,93
16824,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,25,0
16825,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,37,0
16827,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,52,0
16830,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,55
16857,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
16860,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,55,62
16887,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,55,0
16890,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,54
16917,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,57,0
16920,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,53
16922,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,46,91
16930,control_change,8,0,1,,,,,,,,,,,,,,,64,0,0,,,
16947,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,64,0
16950,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,57
16977,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,65,0
16980,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,60
17007,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
17010,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,50
17012,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,75
17022,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,46,0
17037,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,69,0
17037,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,55,76
17040,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,58
17041,control_change,1,0,1,,,,,,,,,,,,,,,64,127,0,,,
17043,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,0
17067,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,76,0
17070,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,61
17097,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
17100,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,62
17123,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,55,0
17127,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,79,0
17130,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,52
17157,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
17158,control_change,1,0,1,,,,,,,,,,,,,,,64,0,0,,,
17160,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,88,55
17162,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,52,76
17187,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,88,0
17190,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,56
17217,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,89,0
17220,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,0
17220,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,91,66
17244,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,40,78
17247,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,91,0
17250,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,57
17269,control_change,19,0,1,,,,,,,,,,,,,,,64,127,0,,,
17271,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,40,0
17276,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,45,86
17277,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,89,0
17280,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,88,60
17281,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,37,77
17307,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,88,0
17310,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,50
17337,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
17340,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,60
17367,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,79,0
17370,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,56
17397,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
17400,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,51
17427,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
17430,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,45
17454,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,45,0
17457,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,0
17460,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,58
17487,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,67,0
17490,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,65,55
17495,control_change,5,0,1,,,,,,,,,,,,,,,64,0,0,,,
17516,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,44,68
17517,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,0
17520,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,54
17528,note_on,8,0,1,,,,,,,,,,,,,,,,,0,,45,78
17545,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,44,0
17547,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,64,0
17550,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,57,58
17566,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,45,0
17577,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,57,0
17580,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,55,63
17607,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,55,0
17610,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,53,55
17637,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,53,0
17639,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,45,91
17640,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,52,58
17663,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,45,0
17667,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,52,0
17670,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,45,39
17692,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,37,0
17697,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,45,0
17700,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,52,61
17727,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,52,0
