tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,data,program,note,velocity,pitch
210197,control_change,,23,0,1,,,,,,,64,63,0,,,,,
210198,note_on,,42,0,3,,,,,,,,,2,,,72,0,
210230,note_on,,65,0,4,,,,,,,,,3,,,63,0,
210241,control_change,,44,0,1,,,,,,,64,127,0,,,,,
210254,note_on,,72,0,15,,,,,,,,,15,,,63,0,
210265,note_on,,24,0,1,,,,,,,,,0,,,74,76,
210273,note_on,,8,0,1,,,,,,,,,0,,,71,47,
210275,note_on,,2,0,1,,,,,,,,,0,,,72,0,
210307,note_on,,32,0,1,,,,,,,,,0,,,75,0,
210365,note_on,,58,0,1,,,,,,,,,0,,,74,0,
210370,note_on,,5,0,1,,,,,,,,,0,,,44,0,
210371,note_on,,1,0,1,,,,,,,,,0,,,51,63,
210376,note_on,,5,0,1,,,,,,,,,0,,,75,72,
210385,note_on,,9,0,1,,,,,,,,,0,,,71,0,
210401,note_on,,16,0,1,,,,,,,,,0,,,72,43,
210428,note_on,,27,0,1,,,,,,,,,0,,,72,0,
210457,note_on,,29,0,1,,,,,,,,,0,,,75,0,
210486,note_on,,29,0,1,,,,,,,,,0,,,77,83,
210494,note_on,,8,0,1,,,,,,,,,0,,,73,77,
210524,note_on,,30,0,1,,,,,,,,,0,,,77,0,
210537,note_on,,13,0,1,,,,,,,,,0,,,73,0,
210592,note_on,,362,0,4,,,,,,,,,3,,,63,56,
210599,note_on,,345,0,15,,,,,,,,,15,,,56,76,
210601,note_on,,64,0,1,,,,,,,,,0,,,51,0,
210605,note_on,,407,0,3,,,,,,,,,2,,,72,48,
210614,note_on,,13,0,1,,,,,,,,,0,,,79,88,
210615,note_on,,1,0,1,,,,,,,,,0,,,56,44,
210617,note_on,,2,0,1,,,,,,,,,0,,,70,88,
210618,note_on,,1,0,1,,,,,,,,,0,,,60,50,
210633,note_on,,34,0,15,,,,,,,,,15,,,60,0,
210667,note_on,,49,0,1,,,,,,,,,0,,,70,0,
210668,note_on,,1,0,1,,,,,,,,,0,,,79,0,
210684,note_on,,92,0,4,,,,,,,,,3,,,60,0,
210693,note_on,,88,0,3,,,,,,,,,2,,,68,0,
210707,note_on,,39,0,1,,,,,,,,,0,,,60,0,
210725,note_on,,18,0,1,,,,,,,,,0,,,56,0,
210749,note_on,,24,0,1,,,,,,,,,0,,,80,98,
210754,note_on,,5,0,1,,,,,,,,,0,,,72,76,
210840,note_on,,86,0,1,,,,,,,,,0,,,72,0,
210841,note_on,,1,0,1,,,,,,,,,0,,,80,0,
210894,note_on,,53,0,1,,,,,,,,,0,,,82,103,
210896,note_on,,2,0,1,,,,,,,,,0,,,75,94,
210905,note_on,,9,0,1,,,,,,,,,0,,,51,65,
210914,note_on,,9,0,1,,,,,,,,,0,,,75,0,
210939,note_on,,25,0,1,,,,,,,,,0,,,51,0,
210940,note_on,,1,0,1,,,,,,,,,0,,,82,0,
211061,note_on,,121,0,1,,,,,,,,,0,,,84,75,
211069,note_on,,8,0,1,,,,,,,,,0,,,80,79,
211099,note_on,,30,0,1,,,,,,,,,0,,,80,0,
211159,note_on,,60,0,1,,,,,,,,,0,,,80,20,
211213,note_on,,520,0,3,,,,,,,,,2,,,75,49,
211217,note_on,,58,0,1,,,,,,,,,0,,,84,0,
211244,note_on,,611,0,15,,,,,,,,,15,,,51,63,
211249,note_on,,32,0,1,,,,,,,,,0,,,80,0,
211258,note_on,,574,0,4,,,,,,,,,3,,,61,45,
211273,control_change,,24,0,1,,,,,,,64,63,0,,,,,
211277,note_on,,64,0,3,,,,,,,,,2,,,72,0,
211279,note_on,,6,0,1,,,,,,,,,0,,,39,66,
211292,control_change,,13,0,1,,,,,,,64,63,0,,,,,
211301,note_on,,57,0,15,,,,,,,,,15,,,56,0,
211311,note_on,,19,0,1,,,,,,,,,0,,,84,84,
211315,note_on,,4,0,1,,,,,,,,,0,,,80,70,
211327,control_change,,12,0,1,,,,,,,64,0,0,,,,,
211374,note_on,,116,0,4,,,,,,,,,3,,,63,0,
211414,control_change,,87,0,1,,,,,,,64,63,0,,,,,
211415,control_change,,1,0,1,,,,,,,64,127,0,,,,,
211521,note_on,,106,0,1,,,,,,,,,0,,,39,0,
211646,note_on,,125,0,1,,,,,,,,,0,,,51,66,
211717,note_on,,71,0,1,,,,,,,,,0,,,84,0,
211744,note_on,,27,0,1,,,,,,,,,0,,,80,0,
211887,note_on,,143,0,1,,,,,,,,,0,,,61,59,
211897,note_on,,523,0,4,,,,,,,,,3,,,63,45,
211904,note_on,,17,0,1,,,,,,,,,0,,,55,42,
211907,note_on,,630,0,3,,,,,,,,,2,,,70,55,
211924,note_on,,2248,0,7,,,,,,,,,6,,,39,65,
211925,note_on,,2210,0,6,,,,,,,,,5,,,51,64,
211977,note_on,,73,0,1,,,,,,,,,0,,,61,0,
211980,note_on,,3,0,1,,,,,,,,,0,,,51,0,
212000,note_on,,20,0,1,,,,,,,,,0,,,55,0,
212016,note_on,,16,0,1,,,,,,,,,0,,,82,82,
212025,note_on,,9,0,1,,,,,,,,,0,,,79,37,
212056,note_on,,159,0,4,,,,,,,,,3,,,61,0,
212065,note_on,,40,0,1,,,,,,,,,0,,,79,0,
212075,note_on,,168,0,3,,,,,,,,,2,,,75,0,
212147,note_on,,82,0,1,,,,,,,,,0,,,82,0,
212169,note_on,,22,0,1,,,,,,,,,0,,,51,65,
212180,note_on,,11,0,1,,,,,,,,,0,,,70,61,
212214,note_on,,34,0,1,,,,,,,,,0,,,51,0,
212281,note_on,,67,0,1,,,,,,,,,0,,,70,0,
212296,note_on,,15,0,1,,,,,,,,,0,,,77,69,
212302,note_on,,6,0,1,,,,,,,,,0,,,73,65,
212396,note_on,,471,0,6,,,,,,,,,5,,,53,69,
212408,control_change,,106,0,1,,,,,,,64,63,0,,,,,
212413,note_on,,489,0,7,,,,,,,,,6,,,41,70,
212417,note_on,,9,0,1,,,,,,,,,0,,,39,61,
212424,note_on,,368,0,4,,,,,,,,,3,,,61,35,
212426,control_change,,9,0,1,,,,,,,64,127,0,,,,,
212434,note_on,,8,0,1,,,,,,,,,0,,,80,77,
212446,note_on,,50,0,6,,,,,,,,,5,,,51,0,
212452,note_on,,1151,0,15,,,,,,,,,15,,,51,0,
212485,note_on,,72,0,7,,,,,,,,,6,,,39,0,
212487,note_on,,63,0,4,,,,,,,,,3,,,63,0,
212489,note_on,,55,0,1,,,,,,,,,0,,,73,0,
212499,note_on,,10,0,1,,,,,,,,,0,,,39,0,
212502,note_on,,3,0,1,,,,,,,,,0,,,80,0,
212506,note_on,,4,0,1,,,,,,,,,0,,,77,0,
212539,note_on,,33,0,1,,,,,,,,,0,,,79,68,
212545,note_on,,6,0,1,,,,,,,,,0,,,75,67,
212613,note_on,,68,0,1,,,,,,,,,0,,,79,0,
212640,note_on,,27,0,1,,,,,,,,,0,,,51,58,
212642,note_on,,2,0,1,,,,,,,,,0,,,67,58,
212648,note_on,,6,0,1,,,,,,,,,0,,,75,0,
212757,note_on,,109,0,1,,,,,,,,,0,,,75,78,
212760,note_on,,3,0,1,,,,,,,,,0,,,67,0,
212765,note_on,,5,0,1,,,,,,,,,0,,,72,67,
212836,note_on,,351,0,7,,,,,,,,,6,,,43,77,
212851,note_on,,364,0,4,,,,,,,,,3,,,63,53,
212857,note_on,,411,0,6,,,,,,,,,5,,,55,71,
212860,note_on,,95,0,1,,,,,,,,,0,,,72,0,
212869,note_on,,9,0,1,,,,,,,,,0,,,63,57,
212893,note_on,,24,0,1,,,,,,,,,0,,,79,62,
212901,note_on,,8,0,1,,,,,,,,,0,,,75,0,
212904,note_on,,68,0,7,,,,,,,,,6,,,41,0,
212933,note_on,,76,0,6,,,,,,,,,5,,,53,0,
212966,note_on,,65,0,1,,,,,,,,,0,,,51,0,
213004,note_on,,38,0,1,,,,,,,,,0,,,63,0,
213019,note_on,,168,0,4,,,,,,,,,3,,,61,0,
213021,note_on,,17,0,1,,,,,,,,,0,,,73,55,
213026,note_on,,5,0,1,,,,,,,,,0,,,79,0,
213026,note_on,,0,0,1,,,,,,,,,0,,,77,75,
213145,note_on,,119,0,1,,,,,,,,,0,,,77,0,
213183,note_on,,38,0,1,,,,,,,,,0,,,73,0,
213192,note_on,,9,0,1,,,,,,,,,0,,,70,55,
213197,note_on,,5,0,1,,,,,,,,,0,,,51,47,
213252,note_on,,55,0,1,,,,,,,,,0,,,51,0,
213348,note_on,,96,0,1,,,,,,,,,0,,,75,66,
213355,note_on,,7,0,1,,,,,,,,,0,,,70,0,
213511,note_on,,492,0,4,,,,,,,,,3,,,60,52,
213522,note_on,,618,0,7,,,,,,,,,6,,,44,58,
213536,note_on,,603,0,6,,,,,,,,,5,,,56,48,
213548,note_on,,193,0,1,,,,,,,,,0,,,68,38,
213550,note_on,,2,0,1,,,,,,,,,0,,,72,61,
213551,note_on,,1,0,1,,,,,,,,,0,,,44,42,
213558,note_on,,7,0,1,,,,,,,,,0,,,75,0,
213560,note_on,,1108,0,15,,,,,,,,,15,,,63,83,
213564,note_on,,1489,0,3,,,,,,,,,2,,,70,0,
213567,note_on,,56,0,4,,,,,,,,,3,,,63,0,
213612,control_change,,54,0,1,,,,,,,64,63,0,,,,,
213613,note_on,,77,0,6,,,,,,,,,5,,,55,0,
213613,note_on,,91,0,7,,,,,,,,,6,,,43,0,
213614,control_change,,2,0,1,,,,,,,64,127,0,,,,,
213651,control_change,,37,0,1,,,,,,,64,63,0,,,,,
213656,control_change,,5,0,1,,,,,,,64,0,0,,,,,
213716,control_change,,60,0,1,,,,,,,64,63,0,,,,,
213718,control_change,,2,0,1,,,,,,,64,127,0,,,,,
213845,note_on,,127,0,1,,,,,,,,,0,,,72,0,
213852,note_on,,7,0,1,,,,,,,,,0,,,68,0,
213877,note_on,,25,0,1,,,,,,,,,0,,,73,69,
213885,note_on,,8,0,1,,,,,,,,,0,,,70,52,
213889,note_on,,4,0,1,,,,,,,,,0,,,51,40,
213890,note_on,,1,0,1,,,,,,,,,0,,,44,0,
214028,note_on,,138,0,1,,,,,,,,,0,,,73,0,
214031,note_on,,3,0,1,,,,,,,,,0,,,70,0,
214050,note_on,,19,0,1,,,,,,,,,0,,,72,73,
214056,note_on,,6,0,1,,,,,,,,,0,,,68,45,
214120,note_on,,64,0,1,,,,,,,,,0,,,72,0,
214122,note_on,,2,0,1,,,,,,,,,0,,,68,0,
214143,note_on,,576,0,4,,,,,,,,,3,,,60,0,
214150,note_on,,28,0,1,,,,,,,,,0,,,56,51,
214151,note_on,,1,0,1,,,,,,,,,0,,,51,0,
214170,note_on,,19,0,1,,,,,,,,,0,,,60,34,
214171,note_on,,611,0,15,,,,,,,,,15,,,65,89,
214178,note_on,,8,0,1,,,,,,,,,0,,,71,74,
214184,note_on,,571,0,6,,,,,,,,,5,,,56,0,
214185,note_on,,572,0,7,,,,,,,,,6,,,44,0,
214186,note_on,,8,0,1,,,,,,,,,0,,,67,55,
214186,note_on,,43,0,4,,,,,,,,,3,,,63,59,
214188,note_on,,624,0,3,,,,,,,,,2,,,72,44,
214227,note_on,,41,0,1,,,,,,,,,0,,,60,0,
214231,note_on,,4,0,1,,,,,,,,,0,,,56,0,
214248,note_on,,17,0,1,,,,,,,,,0,,,71,0,
214272,note_on,,24,0,1,,,,,,,,,0,,,67,0,
214285,note_on,,114,0,15,,,,,,,,,15,,,63,0,
214285,note_on,,13,0,1,,,,,,,,,0,,,72,78,
214291,note_on,,6,0,1,,,,,,,,,0,,,68,65,
214349,note_on,,58,0,1,,,,,,,,,0,,,72,0,
214397,note_on,,48,0,1,,,,,,,,,0,,,68,0,
214401,note_on,,4,0,1,,,,,,,,,0,,,73,88,
214404,note_on,,3,0,1,,,,,,,,,0,,,70,71,
214404,note_on,,0,0,1,,,,,,,,,0,,,51,59,
214408,note_on,,123,0,15,,,,,,,,,15,,,63,92,
214440,note_on,,36,0,1,,,,,,,,,0,,,70,0,
214450,note_on,,10,0,1,,,,,,,,,0,,,73,0,
214491,note_on,,41,0,1,,,,,,,,,0,,,74,90,
214491,note_on,,83,0,15,,,,,,,,,15,,,65,0,
214495,note_on,,4,0,1,,,,,,,,,0,,,71,78,
214529,note_on,,34,0,1,,,,,,,,,0,,,74,0,
214556,note_on,,27,0,1,,,,,,,,,0,,,71,0,
214583,note_on,,27,0,1,,,,,,,,,0,,,51,0,
214599,note_on,,411,0,3,,,,,,,,,2,,,68,66,
214609,note_on,,118,0,15,,,,,,,,,15,,,63,0,
214616,note_on,,430,0,4,,,,,,,,,3,,,60,60,
214622,note_on,,39,0,1,,,,,,,,,0,,,44,54,
214633,note_on,,11,0,1,,,,,,,,,0,,,75,91,
214634,note_on,,25,0,15,,,,,,,,,15,,,63,95,
214638,note_on,,5,0,1,,,,,,,,,0,,,72,78,
214649,note_on,,33,0,4,,,,,,,,,3,,,63,0,
214659,note_on,,60,0,3,,,,,,,,,2,,,72,0,
214680,note_on,,42,0,1,,,,,,,,,0,,,75,0,
214687,note_on,,7,0,1,,,,,,,,,0,,,77,70,
214700,note_on,,13,0,1,,,,,,,,,0,,,72,0,
214717,note_on,,17,0,1,,,,,,,,,0,,,75,84,
214741,note_on,,24,0,1,,,,,,,,,0,,,77,0,
214806,note_on,,65,0,1,,,,,,,,,0,,,75,0,
214830,note_on,,24,0,1,,,,,,,,,0,,,74,80,
214832,note_on,,2,0,1,,,,,,,,,0,,,71,68,
214841,note_on,,207,0,15,,,,,,,,,15,,,61,90,
214879,note_on,,47,0,1,,,,,,,,,0,,,71,0,
214908,note_on,,67,0,15,,,,,,,,,15,,,63,0,
214926,note_on,,47,0,1,,,,,,,,,0,,,74,0,
214961,note_on,,35,0,1,,,,,,,,,0,,,44,0,
214962,note_on,,1,0,1,,,,,,,,,0,,,51,64,
214962,note_on,,0,0,1,,,,,,,,,0,,,75,87,
214964,note_on,,2,0,1,,,,,,,,,0,,,72,73,
215000,note_on,,36,0,1,,,,,,,,,0,,,72,0,
215016,note_on,,108,0,15,,,,,,,,,15,,,60,86,
215018,note_on,,18,0,1,,,,,,,,,0,,,75,0,
215054,note_on,,38,0,15,,,,,,,,,15,,,61,0,
215074,note_on,,56,0,1,,,,,,,,,0,,,77,101,
215076,note_on,,2,0,1,,,,,,,,,0,,,73,98,
215109,note_on,,33,0,1,,,,,,,,,0,,,73,0,
215125,note_on,,16,0,1,,,,,,,,,0,,,77,0,
215125,note_on,,0,0,1,,,,,,,,,0,,,56,72,
215173,note_on,,119,0,15,,,,,,,,,15,,,60,0,
215174,note_on,,49,0,1,,,,,,,,,0,,,60,57,
215189,control_change,,15,0,1,,,,,,,64,63,0,,,,,
215198,note_on,,25,0,15,,,,,,,,,15,,,60,92,
215200,note_on,,11,0,1,,,,,,,,,0,,,77,99,
215205,note_on,,556,0,4,,,,,,,,,3,,,63,63,
215209,note_on,,9,0,1,,,,,,,,,0,,,73,98,
215218,control_change,,9,0,1,,,,,,,64,127,0,,,,,
215222,note_on,,17,0,4,,,,,,,,,3,,,60,0,
215224,note_on,,565,0,3,,,,,,,,,2,,,72,59,
215284,note_on,,66,0,1,,,,,,,,,0,,,77,0,
215293,note_on,,9,0,1,,,,,,,,,0,,,73,0,
215293,note_on,,69,0,3,,,,,,,,,2,,,68,0,
215335,note_on,,42,0,1,,,,,,,,,0,,,79,97,
215338,note_on,,3,0,1,,,,,,,,,0,,,70,94,
215375,note_on,,37,0,1,,,,,,,,,0,,,79,0,
215379,note_on,,4,0,1,,,,,,,,,0,,,51,0,
215381,note_on,,2,0,1,,,,,,,,,0,,,60,0,
215383,note_on,,2,0,1,,,,,,,,,0,,,70,0,
215386,note_on,,3,0,1,,,,,,,,,0,,,56,0,
215392,note_on,,194,0,15,,,,,,,,,15,,,58,83,
215425,note_on,,33,0,15,,,,,,,,,15,,,60,0,
215485,note_on,,99,0,1,,,,,,,,,0,,,80,103,
215496,note_on,,11,0,1,,,,,,,,,0,,,72,55,
215514,note_on,,18,0,1,,,,,,,,,0,,,80,0,
215521,note_on,,7,0,1,,,,,,,,,0,,,72,0,
215538,note_on,,17,0,1,,,,,,,,,0,,,80,95,
215543,note_on,,5,0,1,,,,,,,,,0,,,72,63,
215552,note_on,,9,0,1,,,,,,,,,0,,,51,70,
215579,note_on,,154,0,15,,,,,,,,,15,,,56,81,
215587,note_on,,8,0,15,,,,,,,,,15,,,58,0,
215594,note_on,,42,0,1,,,,,,,,,0,,,80,0,
215607,note_on,,13,0,1,,,,,,,,,0,,,72,0,
215612,note_on,,5,0,1,,,,,,,,,0,,,51,0,
215642,note_on,,30,0,1,,,,,,,,,0,,,82,107,
215647,note_on,,5,0,1,,,,,,,,,0,,,75,91,
215670,note_on,,23,0,1,,,,,,,,,0,,,75,0,
215692,note_on,,22,0,1,,,,,,,,,0,,,82,0,
215783,note_on,,91,0,1,,,,,,,,,0,,,84,91,
215786,note_on,,3,0,1,,,,,,,,,0,,,80,83,
215829,note_on,,43,0,1,,,,,,,,,0,,,80,0,
215829,note_on,,0,0,1,,,,,,,,,0,,,84,0,
215860,note_on,,31,0,1,,,,,,,,,0,,,84,84,
215868,note_on,,8,0,1,,,,,,,,,0,,,80,70,
215870,note_on,,2,0,1,,,,,,,,,0,,,39,76,
215888,note_on,,301,0,15,,,,,,,,,15,,,56,0,
215893,note_on,,5,0,15,,,,,,,,,15,,,51,80,
215896,control_change,,26,0,1,,,,,,,64,63,0,,,,,
215915,note_on,,693,0,4,,,,,,,,,3,,,61,53,
215921,note_on,,6,0,4,,,,,,,,,3,,,63,0,
215927,note_on,,634,0,3,,,,,,,,,2,,,75,53,
215940,control_change,,44,0,1,,,,,,,64,127,0,,,,,
216019,note_on,,92,0,3,,,,,,,,,2,,,72,0,
216035,note_on,,95,0,1,,,,,,,,,0,,,39,0,
216041,note_on,,6,0,1,,,,,,,,,0,,,84,0,
216054,note_on,,13,0,1,,,,,,,,,0,,,82,97,
216060,note_on,,6,0,1,,,,,,,,,0,,,79,89,
216092,note_on,,32,0,1,,,,,,,,,0,,,80,0,
216095,note_on,,3,0,1,,,,,,,,,0,,,79,0,
216112,note_on,,17,0,1,,,,,,,,,0,,,82,0,
216151,note_on,,39,0,1,,,,,,,,,0,,,51,73,
216210,note_on,,59,0,1,,,,,,,,,0,,,97,93,
216239,note_on,,29,0,1,,,,,,,,,0,,,97,0,
216345,note_on,,106,0,1,,,,,,,,,0,,,70,99,
216432,note_on,,87,0,1,,,,,,,,,0,,,55,50,
216448,note_on,,16,0,1,,,,,,,,,0,,,61,79,
216454,note_on,,6,0,1,,,,,,,,,0,,,70,0,
216454,note_on,,435,0,3,,,,,,,,,2,,,70,49,
216457,note_on,,536,0,4,,,,,,,,,3,,,63,55,
216464,note_on,,2280,0,6,,,,,,,,,5,,,51,77,
216477,note_on,,20,0,4,,,,,,,,,3,,,61,0,
216477,note_on,,2292,0,7,,,,,,,,,6,,,39,68,
216492,note_on,,38,0,1,,,,,,,,,0,,,82,91,
216495,note_on,,3,0,1,,,,,,,,,0,,,79,73,
216522,note_on,,27,0,1,,,,,,,,,0,,,51,0,
216557,note_on,,35,0,1,,,,,,,,,0,,,61,0,
216557,note_on,,103,0,3,,,,,,,,,2,,,75,0,
216559,note_on,,2,0,1,,,,,,,,,0,,,55,0,
216576,note_on,,17,0,1,,,,,,,,,0,,,79,0,
216588,note_on,,12,0,1,,,,,,,,,0,,,77,84,
216590,note_on,,2,0,1,,,,,,,,,0,,,80,95,
216609,note_on,,19,0,1,,,,,,,,,0,,,82,0,
216612,note_on,,3,0,1,,,,,,,,,0,,,77,0,
216630,note_on,,18,0,1,,,,,,,,,0,,,80,0,
216693,note_on,,63,0,1,,,,,,,,,0,,,51,67,
216759,note_on,,66,0,1,,,,,,,,,0,,,96,89,
216771,note_on,,12,0,1,,,,,,,,,0,,,95,35,
216789,note_on,,18,0,1,,,,,,,,,0,,,95,0,
216793,note_on,,4,0,1,,,,,,,,,0,,,96,0,
216806,note_on,,13,0,1,,,,,,,,,0,,,51,0,
216910,note_on,,104,0,1,,,,,,,,,0,,,68,84,
217018,note_on,,554,0,6,,,,,,,,,5,,,53,72,
217032,control_change,,122,0,1,,,,,,,64,63,0,,,,,
217038,control_change,,6,0,1,,,,,,,64,0,0,,,,,
217039,note_on,,562,0,4,,,,,,,,,3,,,61,42,
217044,note_on,,567,0,7,,,,,,,,,6,,,41,71,
217046,note_on,,1153,0,15,,,,,,,,,15,,,51,0,
217053,note_on,,15,0,1,,,,,,,,,0,,,39,57,
217062,control_change,,9,0,1,,,,,,,64,63,0,,,,,
217074,note_on,,12,0,1,,,,,,,,,0,,,77,69,
217076,note_on,,2,0,1,,,,,,,,,0,,,80,68,
217078,control_change,,2,0,1,,,,,,,64,127,0,,,,,
217081,note_on,,63,0,6,,,,,,,,,5,,,51,0,
217088,note_on,,49,0,4,,,,,,,,,3,,,63,0,
217096,note_on,,52,0,7,,,,,,,,,6,,,39,0,
217133,note_on,,55,0,1,,,,,,,,,0,,,68,0,
217198,note_on,,65,0,1,,,,,,,,,0,,,39,0,
217212,note_on,,14,0,1,,,,,,,,,0,,,79,84,
217213,note_on,,1,0,1,,,,,,,,,0,,,75,93,
217217,note_on,,4,0,1,,,,,,,,,0,,,80,0,
217236,note_on,,19,0,1,,,,,,,,,0,,,77,0,
217246,note_on,,10,0,1,,,,,,,,,0,,,75,0,
217266,note_on,,20,0,1,,,,,,,,,0,,,79,0,
217313,note_on,,47,0,1,,,,,,,,,0,,,51,63,
217389,note_on,,76,0,1,,,,,,,,,0,,,94,90,
217428,note_on,,39,0,1,,,,,,,,,0,,,94,0,
217631,note_on,,203,0,1,,,,,,,,,0,,,67,89,
217754,note_on,,123,0,1,,,,,,,,,0,,,67,0,
217756,note_on,,668,0,4,,,,,,,,,3,,,63,46,
217763,note_on,,9,0,1,,,,,,,,,0,,,63,70,
217778,note_on,,697,0,6,,,,,,,,,5,,,55,57,
217787,note_on,,691,0,7,,,,,,,,,6,,,43,78,
217817,note_on,,61,0,4,,,,,,,,,3,,,61,0,
217828,note_on,,65,0,1,,,,,,,,,0,,,79,65,
217829,note_on,,1,0,1,,,,,,,,,0,,,75,77,
217834,note_on,,56,0,6,,,,,,,,,5,,,53,0,
217847,note_on,,18,0,1,,,,,,,,,0,,,63,0,
217852,note_on,,65,0,7,,,,,,,,,6,,,41,0,
217866,note_on,,19,0,1,,,,,,,,,0,,,51,0,
217889,note_on,,23,0,1,,,,,,,,,0,,,75,0,
217911,note_on,,22,0,1,,,,,,,,,0,,,79,0,
218008,note_on,,97,0,1,,,,,,,,,0,,,77,72,
218017,note_on,,9,0,1,,,,,,,,,0,,,73,75,
218062,note_on,,0,0,1,,,,,,,,,0,,,77,0,
218062,note_on,,45,0,1,,,,,,,,,0,,,73,0,
218129,note_on,,67,0,1,,,,,,,,,0,,,51,50,
218137,note_on,,1580,0,3,,,,,,,,,2,,,70,0,
218180,note_on,,51,0,1,,,,,,,,,0,,,70,94,
218231,note_on,,51,0,1,,,,,,,,,0,,,70,0,
218320,note_on,,89,0,1,,,,,,,,,0,,,75,95,
218380,note_on,,60,0,1,,,,,,,,,0,,,51,0,
218404,note_on,,24,0,1,,,,,,,,,0,,,75,0,
218441,note_on,,37,0,1,,,,,,,,,0,,,73,81,
218470,note_on,,29,0,1,,,,,,,,,0,,,73,0,
218536,note_on,,66,0,1,,,,,,,,,0,,,44,58,
218586,note_on,,752,0,6,,,,,,,,,5,,,56,52,
218598,note_on,,781,0,4,,,,,,,,,3,,,60,54,
218601,note_on,,65,0,1,,,,,,,,,0,,,72,79,
218601,note_on,,0,0,1,,,,,,,,,0,,,68,65,
218619,control_change,,18,0,1,,,,,,,64,63,0,,,,,
218623,note_on,,771,0,7,,,,,,,,,6,,,44,63,
218627,control_change,,8,0,1,,,,,,,64,0,0,,,,,
218646,note_on,,48,0,4,,,,,,,,,3,,,63,0,
218648,control_change,,21,0,1,,,,,,,64,63,0,,,,,
218669,control_change,,21,0,1,,,,,,,64,127,0,,,,,
218675,note_on,,89,0,6,,,,,,,,,5,,,55,0,
218714,note_on,,91,0,7,,,,,,,,,6,,,43,0,
218742,note_on,,73,0,1,,,,,,,,,0,,,72,0,
218800,note_on,,58,0,1,,,,,,,,,0,,,68,0,
218813,note_on,,13,0,1,,,,,,,,,0,,,44,0,
218830,note_on,,17,0,1,,,,,,,,,0,,,73,83,
218838,note_on,,8,0,1,,,,,,,,,0,,,70,64,
218878,note_on,,40,0,1,,,,,,,,,0,,,70,0,
218903,note_on,,25,0,1,,,,,,,,,0,,,73,0,
218936,note_on,,33,0,1,,,,,,,,,0,,,51,84,
218978,note_on,,42,0,1,,,,,,,,,0,,,51,0,
219026,note_on,,48,0,1,,,,,,,,,0,,,72,89,
219033,note_on,,7,0,1,,,,,,,,,0,,,68,73,
219091,note_on,,58,0,1,,,,,,,,,0,,,72,0,
219104,note_on,,13,0,1,,,,,,,,,0,,,68,0,
219177,note_on,,73,0,1,,,,,,,,,0,,,56,69,
219181,note_on,,4,0,1,,,,,,,,,0,,,71,89,
219190,note_on,,544,0,4,,,,,,,,,3,,,63,70,
219191,note_on,,10,0,1,,,,,,,,,0,,,67,76,
219237,note_on,,46,0,1,,,,,,,,,0,,,71,0,
219253,note_on,,16,0,1,,,,,,,,,0,,,67,0,
219272,note_on,,82,0,4,,,,,,,,,3,,,60,0,
219297,note_on,,44,0,1,,,,,,,,,0,,,56,0,
219347,note_on,,50,0,1,,,,,,,,,0,,,72,103,
219352,note_on,,5,0,1,,,,,,,,,0,,,68,97,
219439,note_on,,87,0,1,,,,,,,,,0,,,60,83,
219529,note_on,,0,0,1,,,,,,,,,0,,,73,106,
219529,note_on,,90,0,1,,,,,,,,,0,,,72,0,
219536,note_on,,7,0,1,,,,,,,,,0,,,70,87,
219539,note_on,,3,0,1,,,,,,,,,0,,,67,83,
219540,note_on,,1,0,1,,,,,,,,,0,,,60,0,
219552,note_on,,12,0,1,,,,,,,,,0,,,68,0,
219591,note_on,,39,0,1,,,,,,,,,0,,,67,0,
219608,note_on,,17,0,1,,,,,,,,,0,,,70,0,
219613,note_on,,5,0,1,,,,,,,,,0,,,73,0,
219711,note_on,,98,0,1,,,,,,,,,0,,,44,93,
219761,note_on,,489,0,4,,,,,,,,,3,,,66,83,
219768,note_on,,57,0,1,,,,,,,,,0,,,75,104,
219768,note_on,,0,0,1,,,,,,,,,0,,,72,84,
219773,note_on,,5,0,1,,,,,,,,,0,,,66,79,
219774,note_on,,1,0,1,,,,,,,,,0,,,68,69,
219782,control_change,,8,0,1,,,,,,,64,63,0,,,,,
219786,control_change,,4,0,1,,,,,,,64,0,0,,,,,
219931,note_on,,170,0,4,,,,,,,,,3,,,63,0,
220086,note_on,,300,0,1,,,,,,,,,0,,,51,97,
220103,control_change,,0,0,1,,,,,,,64,127,0,,,,,
220103,control_change,,17,0,1,,,,,,,64,63,0,,,,,
220119,note_on,,16,0,1,,,,,,,,,0,,,44,0,
220155,note_on,,36,0,1,,,,,,,,,0,,,72,0,
220167,note_on,,12,0,1,,,,,,,,,0,,,66,0,
220170,note_on,,3,0,1,,,,,,,,,0,,,75,0,
220179,note_on,,9,0,1,,,,,,,,,0,,,68,0,
220313,note_on,,134,0,1,,,,,,,,,0,,,51,0,
220325,note_on,,12,0,1,,,,,,,,,0,,,76,107,
220330,note_on,,5,0,1,,,,,,,,,0,,,56,95,
220332,note_on,,2,0,1,,,,,,,,,0,,,72,89,
220334,note_on,,2,0,1,,,,,,,,,0,,,68,94,
220338,note_on,,4,0,1,,,,,,,,,0,,,66,94,
220358,note_on,,20,0,1,,,,,,,,,0,,,66,0,
220370,note_on,,12,0,1,,,,,,,,,0,,,68,0,
