tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,note,velocity,channel,control,value
8325,note_on,,,,,5,0,1,,74,47,0,,
8365,note_off,,,,,40,0,1,,96,64,0,,
8372,note_on,,,,,7,0,1,,94,73,0,,
8410,note_off,,,,,38,0,1,,82,64,0,,
8425,note_off,,,,,15,0,1,,74,64,0,,
8437,control_change,,,,,12,0,1,,,,0,64,104
8440,note_on,,,,,3,0,1,,91,71,0,,
8442,control_change,,,,,2,0,1,,,,0,64,40
8447,note_on,,,,,5,0,1,,79,73,0,,
8450,note_on,,,,,3,0,1,,70,55,0,,
8450,control_change,,,,,0,0,1,,,,0,64,0
8485,control_change,,,,,35,0,1,,,,0,64,56
8487,note_off,,,,,2,0,1,,91,64,0,,
8490,control_change,,,,,3,0,1,,,,0,64,127
8492,note_off,,,,,2,0,1,,94,64,0,,
8495,note_off,,,,,3,0,1,,79,64,0,,
8502,note_on,,,,,7,0,1,,86,71,0,,
8507,note_off,,,,,5,0,1,,70,64,0,,
8527,note_off,,,,,20,0,1,,86,64,0,,
8562,note_on,,,,,35,0,1,,82,62,0,,
8615,note_off,,,,,53,0,1,,82,64,0,,
8622,note_on,,,,,7,0,1,,79,67,0,,
8662,note_off,,,,,40,0,1,,79,64,0,,
8680,note_on,,,,,18,0,1,,74,68,0,,
8710,note_off,,,,,30,0,1,,74,64,0,,
8747,note_on,,,,,37,0,1,,69,72,0,,
8790,note_off,,,,,43,0,1,,69,64,0,,
8810,note_on,,,,,20,0,1,,72,81,0,,
8815,control_change,,,,,5,0,1,,,,0,64,88
8822,control_change,,,,,7,0,1,,,,0,64,24
8830,control_change,,,,,8,0,1,,,,0,64,0
8860,note_off,,,,,30,0,1,,72,64,0,,
8870,control_change,,,,,0,0,1,,,,0,64,40
8870,note_on,,,,,10,0,1,,70,64,0,,
8877,control_change,,,,,7,0,1,,,,0,64,72
8882,control_change,,,,,5,0,1,,,,0,64,104
8890,control_change,,,,,8,0,1,,,,0,64,127
8920,note_off,,,,,30,0,1,,70,64,0,,
8932,control_change,,,,,12,0,1,,,,0,64,88
8937,control_change,,,,,5,0,1,,,,0,64,72
8945,control_change,,,,,8,0,1,,,,0,64,56
8947,note_on,,,,,2,0,1,,67,64,0,,
8965,control_change,,,,,18,0,1,,,,0,64,104
8972,control_change,,,,,7,0,1,,,,0,64,127
8985,note_off,,,,,13,0,1,,67,64,0,,
9005,note_on,,,,,20,0,1,,62,62,0,,
9047,note_off,,,,,42,0,1,,62,64,0,,
9067,control_change,,,,,20,0,1,,,,0,64,88
9072,note_on,,,,,5,0,1,,64,64,0,,
9075,control_change,,,,,3,0,1,,,,0,64,40
9080,control_change,,,,,5,0,1,,,,0,64,0
9082,note_on,,,,,2,0,1,,58,42,0,,
9100,note_on,,,,,18,0,1,,48,35,0,,
9107,control_change,,,,,7,0,1,,,,0,64,24
9112,control_change,,,,,5,0,1,,,,0,64,56
9120,control_change,,,,,8,0,1,,,,0,64,88
9122,note_off,,,,,2,0,1,,64,64,0,,
9127,control_change,,,,,5,0,1,,,,0,64,104
9135,control_change,,,,,0,0,1,,,,0,64,127
9135,note_on,,,,,8,0,1,,68,65,0,,
9182,control_change,,,,,47,0,1,,,,0,64,104
9187,note_off,,,,,5,0,1,,68,64,0,,
9187,control_change,,,,,0,0,1,,,,0,64,72
9195,control_change,,,,,8,0,1,,,,0,64,0
9207,note_on,,,,,12,0,1,,67,66,0,,
9212,note_on,,,,,5,0,1,,56,48,0,,
9217,note_off,,,,,5,0,1,,58,64,0,,
9230,control_change,,,,,13,0,1,,,,0,64,40
9237,control_change,,,,,0,0,1,,,,0,64,88
9237,note_off,,,,,7,0,1,,56,64,0,,
9240,note_off,,,,,3,0,1,,48,64,0,,
9242,control_change,,,,,2,0,1,,,,0,64,104
9250,control_change,,,,,8,0,1,,,,0,64,127
9257,note_off,,,,,7,0,1,,67,64,0,,
9270,note_on,,,,,13,0,1,,65,67,0,,
9325,control_change,,,,,55,0,1,,,,0,64,104
9327,note_off,,,,,2,0,1,,65,64,0,,
9330,control_change,,,,,3,0,1,,,,0,64,56
9337,control_change,,,,,7,0,1,,,,0,64,0
9342,note_on,,,,,5,0,1,,60,70,0,,
9342,note_on,,,,,0,0,1,,41,43,0,,
9380,note_off,,,,,38,0,1,,60,64,0,,
9380,control_change,,,,,0,0,1,,,,0,64,40
9385,control_change,,,,,5,0,1,,,,0,64,72
9392,control_change,,,,,7,0,1,,,,0,64,88
9400,control_change,,,,,8,0,1,,,,0,64,104
9410,note_on,,,,,10,0,1,,55,62,0,,
9432,note_off,,,,,22,0,1,,41,64,0,,
9455,note_off,,,,,23,0,1,,55,64,0,,
9467,note_on,,,,,12,0,1,,56,60,0,,
9472,control_change,,,,,5,0,1,,,,0,64,88
9480,control_change,,,,,8,0,1,,,,0,64,72
9487,control_change,,,,,7,0,1,,,,0,64,40
9492,control_change,,,,,5,0,1,,,,0,64,0
9530,note_on,,,,,38,0,1,,58,62,0,,
9547,note_off,,,,,17,0,1,,56,64,0,,
9572,note_off,,,,,25,0,1,,58,64,0,,
9595,note_on,,,,,23,0,1,,59,64,0,,
9645,note_off,,,,,50,0,1,,59,64,0,,
9650,control_change,,,,,5,0,1,,,,0,64,24
9660,note_on,,,,,10,0,1,,61,65,0,,
9662,control_change,,,,,2,0,1,,,,0,64,40
9670,control_change,,,,,8,0,1,,,,0,64,56
9682,control_change,,,,,12,0,1,,,,0,64,72
9707,note_off,,,,,25,0,1,,61,64,0,,
9712,control_change,,,,,5,0,1,,,,0,64,88
9725,note_on,,,,,13,0,1,,60,65,0,,
9732,control_change,,,,,7,0,1,,,,0,64,104
9757,control_change,,,,,25,0,1,,,,0,64,127
9785,note_on,,,,,0,0,1,,68,59,0,,
9785,note_off,,,,,28,0,1,,60,64,0,,
9805,control_change,,,,,20,0,1,,,,0,64,72
9812,control_change,,,,,7,0,1,,,,0,64,40
9820,control_change,,,,,8,0,1,,,,0,64,0
9845,note_off,,,,,25,0,1,,68,64,0,,
9847,note_on,,,,,2,0,1,,58,43,0,,
9850,note_on,,,,,3,0,1,,64,65,0,,
9860,control_change,,,,,0,0,1,,,,0,64,40
9860,note_on,,,,,10,0,1,,48,51,0,,
9867,control_change,,,,,7,0,1,,,,0,64,72
9875,control_change,,,,,8,0,1,,,,0,64,104
9880,control_change,,,,,5,0,1,,,,0,64,127
9897,note_off,,,,,17,0,1,,64,64,0,,
9907,note_on,,,,,10,0,1,,67,59,0,,
9910,note_off,,,,,3,0,1,,58,64,0,,
9942,control_change,,,,,32,0,1,,,,0,64,72
9947,control_change,,,,,5,0,1,,,,0,64,24
9955,note_off,,,,,8,0,1,,67,64,0,,
9955,control_change,,,,,0,0,1,,,,0,64,0
9962,note_off,,,,,7,0,1,,48,64,0,,
9975,control_change,,,,,0,0,1,,,,0,64,40
9975,note_on,,,,,13,0,1,,65,60,0,,
9977,note_on,,,,,2,0,1,,56,48,0,,
9982,control_change,,,,,5,0,1,,,,0,64,72
9987,control_change,,,,,5,0,1,,,,0,64,104
9995,control_change,,,,,8,0,1,,,,0,64,127
10005,note_off,,,,,10,0,1,,56,64,0,,
10022,note_off,,,,,17,0,1,,65,64,0,,
10037,note_on,,,,,15,0,1,,60,63,0,,
10090,note_off,,,,,53,0,1,,60,64,0,,
10095,note_on,,,,,5,0,1,,41,33,0,,
10115,note_on,,,,,20,0,1,,56,59,0,,
10132,note_off,,,,,17,0,1,,56,64,0,,
10170,note_on,,,,,38,0,1,,60,64,0,,
10200,note_off,,,,,30,0,1,,60,64,0,,
10227,control_change,,,,,27,0,1,,,,0,64,72
10232,control_change,,,,,5,0,1,,,,0,64,40
10235,note_on,,,,,3,0,1,,65,55,0,,
10237,control_change,,,,,2,0,1,,,,0,64,0
10257,control_change,,,,,20,0,1,,,,0,64,72
10267,note_off,,,,,10,0,1,,65,64,0,,
10267,control_change,,,,,0,0,1,,,,0,64,104
10272,control_change,,,,,5,0,1,,,,0,64,127
10292,note_on,,,,,20,0,1,,68,61,0,,
10337,note_off,,,,,45,0,1,,68,64,0,,
10357,note_on,,,,,20,0,1,,71,69,0,,
10395,note_off,,,,,38,0,1,,41,64,0,,
10420,note_off,,,,,25,0,1,,71,64,0,,
10422,note_on,,,,,2,0,1,,73,65,0,,
10447,note_off,,,,,25,0,1,,73,64,0,,
10480,note_on,,,,,33,0,1,,72,72,0,,
10517,note_off,,,,,37,0,1,,72,64,0,,
10535,note_on,,,,,18,0,1,,80,73,0,,
10537,control_change,,,,,2,0,1,,,,0,64,72
10545,control_change,,,,,8,0,1,,,,0,64,24
10552,control_change,,,,,7,0,1,,,,0,64,0
10582,note_off,,,,,30,0,1,,80,64,0,,
10585,control_change,,,,,3,0,1,,,,0,64,24
10592,control_change,,,,,7,0,1,,,,0,64,56
10600,note_on,,,,,8,0,1,,76,75,0,,
10600,control_change,,,,,0,0,1,,,,0,64,104
10605,control_change,,,,,0,0,1,,,,0,64,127
10605,note_on,,,,,5,0,1,,70,54,0,,
10620,note_on,,,,,15,0,1,,60,41,0,,
10642,note_off,,,,,22,0,1,,76,64,0,,
10655,note_on,,,,,13,0,1,,79,74,0,,
10660,note_off,,,,,5,0,1,,70,64,0,,
10705,note_off,,,,,45,0,1,,79,64,0,,
10707,control_change,,,,,2,0,1,,,,0,64,72
10715,control_change,,,,,8,0,1,,,,0,64,40
10720,note_on,,,,,5,0,1,,77,79,0,,
10727,note_on,,,,,7,0,1,,68,57,0,,
10735,control_change,,,,,8,0,1,,,,0,64,88
10742,control_change,,,,,7,0,1,,,,0,64,127
10750,note_off,,,,,8,0,1,,60,64,0,,
10772,note_off,,,,,22,0,1,,77,64,0,,
10775,note_off,,,,,3,0,1,,68,64,0,,
10782,note_on,,,,,7,0,1,,72,75,0,,
10827,note_off,,,,,45,0,1,,72,64,0,,
10855,note_on,,,,,0,0,1,,68,67,0,,
10855,note_on,,,,,28,0,1,,53,44,0,,
10900,note_off,,,,,45,0,1,,68,64,0,,
10902,note_on,,,,,2,0,1,,72,73,0,,
10937,note_off,,,,,35,0,1,,72,64,0,,
10967,note_on,,,,,30,0,1,,77,79,0,,
11005,note_off,,,,,38,0,1,,77,64,0,,
11027,note_on,,,,,22,0,1,,80,65,0,,
11092,note_on,,,,,65,0,1,,83,75,0,,
11105,note_off,,,,,13,0,1,,80,64,0,,
11117,note_off,,,,,12,0,1,,83,64,0,,
11147,note_on,,,,,30,0,1,,84,81,0,,
11190,note_off,,,,,43,0,1,,84,64,0,,
11212,note_off,,,,,22,0,1,,53,64,0,,
11215,note_on,,,,,3,0,1,,96,84,0,,
11262,note_off,,,,,47,0,1,,96,64,0,,
11272,note_on,,,,,10,0,1,,91,86,0,,
11322,note_off,,,,,50,0,1,,91,64,0,,
11335,note_on,,,,,13,0,1,,94,77,0,,
11387,note_off,,,,,52,0,1,,94,64,0,,
11392,note_on,,,,,5,0,1,,92,86,0,,
11420,control_change,,,,,28,0,1,,,,0,64,104
11425,control_change,,,,,5,0,1,,,,0,64,88
11432,control_change,,,,,7,0,1,,,,0,64,72
11440,control_change,,,,,8,0,1,,,,0,64,56
11445,control_change,,,,,5,0,1,,,,0,64,40
11452,control_change,,,,,7,0,1,,,,0,64,0
11460,note_on,,,,,8,0,1,,89,82,0,,
11462,note_off,,,,,2,0,1,,92,64,0,,
11472,note_on,,,,,10,0,1,,72,73,0,,
11472,note_on,,,,,0,0,1,,80,70,0,,
11477,note_on,,,,,5,0,1,,74,66,0,,
11507,control_change,,,,,30,0,1,,,,0,64,56
11515,control_change,,,,,8,0,1,,,,0,64,127
11520,note_off,,,,,5,0,1,,89,64,0,,
11525,note_off,,,,,5,0,1,,74,64,0,,
11527,note_off,,,,,2,0,1,,72,64,0,,
11527,note_on,,,,,0,0,1,,86,75,0,,
11530,note_off,,,,,3,0,1,,80,64,0,,
11560,note_off,,,,,30,0,1,,86,64,0,,
11585,note_on,,,,,25,0,1,,84,69,0,,
11620,note_off,,,,,35,0,1,,84,64,0,,
11647,note_on,,,,,27,0,1,,80,58,0,,
11697,note_off,,,,,50,0,1,,80,64,0,,
11710,note_on,,,,,13,0,1,,77,74,0,,
11755,note_off,,,,,45,0,1,,77,64,0,,
11772,note_on,,,,,17,0,1,,74,66,0,,
11802,note_off,,,,,30,0,1,,74,64,0,,
11835,note_on,,,,,33,0,1,,72,63,0,,
11865,note_off,,,,,30,0,1,,72,64,0,,
11897,note_on,,,,,32,0,1,,68,57,0,,
11952,note_off,,,,,55,0,1,,68,64,0,,
11962,note_on,,,,,10,0,1,,65,58,0,,
12005,note_off,,,,,43,0,1,,65,64,0,,
12027,note_on,,,,,22,0,1,,62,58,0,,
12075,note_off,,,,,48,0,1,,62,64,0,,
12090,note_on,,,,,15,0,1,,68,58,0,,
12140,note_off,,,,,50,0,1,,68,64,0,,
12162,note_on,,,,,22,0,1,,60,64,0,,
12210,note_off,,,,,48,0,1,,60,64,0,,
12245,control_change,,,,,35,0,1,,,,0,64,104
12252,note_on,,,,,7,0,1,,59,58,0,,
12255,control_change,,,,,3,0,1,,,,0,64,56
12260,control_change,,,,,0,0,1,,,,0,64,0
12260,note_on,,,,,5,0,1,,50,42,0,,
12262,note_on,,,,,2,0,1,,43,41,0,,
12300,control_change,,,,,38,0,1,,,,0,64,40
12307,control_change,,,,,7,0,1,,,,0,64,88
12315,control_change,,,,,8,0,1,,,,0,64,127
12327,note_off,,,,,12,0,1,,59,64,0,,
12335,note_on,,,,,8,0,1,,55,56,0,,
12372,note_off,,,,,37,0,1,,55,64,0,,
12375,note_on,,,,,3,0,1,,56,53,0,,
12402,note_off,,,,,27,0,1,,56,64,0,,
12407,note_on,,,,,5,0,1,,58,55,0,,
12427,control_change,,,,,20,0,1,,,,0,64,104
12435,note_on,,,,,8,0,1,,56,53,0,,
12435,control_change,,,,,0,0,1,,,,0,64,56
12442,control_change,,,,,7,0,1,,,,0,64,0
12445,note_off,,,,,3,0,1,,58,64,0,,
12490,control_change,,,,,45,0,1,,,,0,64,40
12495,note_off,,,,,5,0,1,,50,64,0,,
12497,control_change,,,,,0,0,1,,,,0,64,72
12497,note_off,,,,,2,0,1,,56,64,0,,
12500,note_off,,,,,3,0,1,,43,64,0,,
12505,control_change,,,,,0,0,1,,,,0,64,104
12505,note_on,,,,,5,0,1,,55,56,0,,
12575,note_off,,,,,70,0,1,,55,64,0,,
12585,note_on,,,,,10,0,1,,67,56,0,,
12592,control_change,,,,,7,0,1,,,,0,64,40
12597,control_change,,,,,5,0,1,,,,0,64,0
12632,note_off,,,,,35,0,1,,67,64,0,,
12652,control_change,,,,,20,0,1,,,,0,64,40
12655,note_on,,,,,3,0,1,,55,61,0,,
12660,control_change,,,,,5,0,1,,,,0,64,56
12672,control_change,,,,,12,0,1,,,,0,64,40
12680,control_change,,,,,8,0,1,,,,0,64,24
12687,control_change,,,,,7,0,1,,,,0,64,0
12720,note_off,,,,,33,0,1,,55,64,0,,
12727,note_on,,,,,7,0,1,,56,57,0,,
12747,control_change,,,,,20,0,1,,,,0,64,40
12755,control_change,,,,,8,0,1,,,,0,64,56
12760,control_change,,,,,5,0,1,,,,0,64,72
12785,note_off,,,,,25,0,1,,56,64,0,,
12795,note_on,,,,,10,0,1,,57,59,0,,
12810,control_change,,,,,15,0,1,,,,0,64,88
12835,control_change,,,,,25,0,1,,,,0,64,104
12842,note_off,,,,,7,0,1,,57,64,0,,
12847,note_on,,,,,5,0,1,,58,54,0,,
12855,control_change,,,,,8,0,1,,,,0,64,127
12890,note_off,,,,,35,0,1,,58,64,0,,
12925,note_on,,,,,35,0,1,,67,58,0,,
12957,control_change,,,,,32,0,1,,,,0,64,72
12965,control_change,,,,,8,0,1,,,,0,64,0
12970,note_off,,,,,5,0,1,,67,64,0,,
12985,note_on,,,,,15,0,1,,46,43,0,,
12985,note_on,,,,,0,0,1,,56,40,0,,
12990,note_on,,,,,5,0,1,,62,58,0,,
13005,control_change,,,,,15,0,1,,,,0,64,40
13012,control_change,,,,,7,0,1,,,,0,64,88
13020,control_change,,,,,8,0,1,,,,0,64,127
13027,note_off,,,,,7,0,1,,62,64,0,,
13045,note_on,,,,,0,0,1,,65,59,0,,
13045,note_off,,,,,18,0,1,,56,64,0,,
13045,control_change,,,,,0,0,1,,,,0,64,104
13052,control_change,,,,,7,0,1,,,,0,64,56
13060,control_change,,,,,8,0,1,,,,0,64,0
13090,note_off,,,,,30,0,1,,65,64,0,,
13095,control_change,,,,,5,0,1,,,,0,64,24
13100,control_change,,,,,5,0,1,,,,0,64,72
13107,control_change,,,,,7,0,1,,,,0,64,104
13115,control_change,,,,,0,0,1,,,,0,64,127
13115,note_on,,,,,8,0,1,,63,55,0,,
13117,note_on,,,,,2,0,1,,55,46,0,,
13132,note_off,,,,,15,0,1,,55,64,0,,
13145,note_off,,,,,13,0,1,,46,64,0,,
13162,note_off,,,,,17,0,1,,63,64,0,,
13187,note_on,,,,,25,0,1,,55,56,0,,
13235,note_on,,,,,48,0,1,,39,47,0,,
13252,note_on,,,,,17,0,1,,58,55,0,,
13255,note_off,,,,,3,0,1,,55,64,0,,
13257,control_change,,,,,2,0,1,,,,0,64,88
13262,control_change,,,,,5,0,1,,,,0,64,40
13270,control_change,,,,,8,0,1,,,,0,64,0
13297,control_change,,,,,27,0,1,,,,0,64,56
13302,control_change,,,,,5,0,1,,,,0,64,104
13310,control_change,,,,,8,0,1,,,,0,64,127
13315,note_on,,,,,0,0,1,,63,55,0,,
13315,note_off,,,,,5,0,1,,58,64,0,,
13342,note_off,,,,,27,0,1,,63,64,0,,
13382,note_on,,,,,40,0,1,,67,58,0,,
13420,note_off,,,,,38,0,1,,67,64,0,,
13427,note_off,,,,,7,0,1,,39,64,0,,
13450,note_on,,,,,23,0,1,,68,53,0,,
13492,note_off,,,,,42,0,1,,68,64,0,,
13500,note_on,,,,,8,0,1,,69,70,0,,
13550,note_off,,,,,50,0,1,,69,64,0,,
13560,note_on,,,,,10,0,1,,72,72,0,,
13605,note_off,,,,,45,0,1,,72,64,0,,
13625,note_on,,,,,20,0,1,,70,65,0,,
13660,note_off,,,,,35,0,1,,70,64,0,,
13685,note_on,,,,,25,0,1,,79,70,0,,
13735,note_off,,,,,50,0,1,,79,64,0,,
13737,control_change,,,,,2,0,1,,,,0,64,72
13745,control_change,,,,,8,0,1,,,,0,64,0
13750,note_on,,,,,5,0,1,,74,73,0,,
13757,note_on,,,,,7,0,1,,58,36,0,,
13757,note_on,,,,,0,0,1,,68,38,0,,
13785,control_change,,,,,28,0,1,,,,0,64,56
13792,control_change,,,,,7,0,1,,,,0,64,88
13795,note_off,,,,,3,0,1,,74,64,0,,
13797,control_change,,,,,2,0,1,,,,0,64,127
13805,note_on,,,,,8,0,1,,77,73,0,,
13815,note_off,,,,,10,0,1,,68,64,0,,
13852,control_change,,,,,37,0,1,,,,0,64,88
13860,control_change,,,,,8,0,1,,,,0,64,24
13862,note_off,,,,,2,0,1,,77,64,0,,
13865,control_change,,,,,3,0,1,,,,0,64,0
13872,note_on,,,,,7,0,1,,75,71,0,,
13877,note_on,,,,,5,0,1,,67,52,0,,
13885,control_change,,,,,8,0,1,,,,0,64,40
13895,control_change,,,,,10,0,1,,,,0,64,88
13897,note_off,,,,,2,0,1,,67,64,0,,
13900,control_change,,,,,3,0,1,,,,0,64,127
13912,note_off,,,,,12,0,1,,58,64,0,,
13920,note_off,,,,,8,0,1,,75,64,0,,
13937,note_on,,,,,17,0,1,,67,59,0,,
13992,note_on,,,,,55,0,1,,70,61,0,,
13995,note_off,,,,,3,0,1,,67,64,0,,
13997,note_on,,,,,2,0,1,,51,50,0,,
14050,note_on,,,,,53,0,1,,75,65,0,,
14055,note_off,,,,,5,0,1,,70,64,0,,
14080,note_off,,,,,25,0,1,,75,64,0,,
14095,note_off,,,,,15,0,1,,51,64,0,,
14115,note_on,,,,,20,0,1,,79,72,0,,
14155,note_off,,,,,40,0,1,,79,64,0,,
14175,note_on,,,,,20,0,1,,80,64,0,,
14215,note_off,,,,,40,0,1,,80,64,0,,
14227,note_on,,,,,12,0,1,,81,69,0,,
14280,note_off,,,,,53,0,1,,81,64,0,,
14285,note_on,,,,,5,0,1,,84,82,0,,
14327,note_off,,,,,42,0,1,,84,64,0,,
14347,note_on,,,,,20,0,1,,82,76,0,,
14387,note_off,,,,,40,0,1,,82,64,0,,
14410,note_on,,,,,23,0,1,,91,79,0,,
14462,note_off,,,,,52,0,1,,91,64,0,,
14475,note_on,,,,,13,0,1,,86,76,0,,
14487,note_on,,,,,12,0,1,,79,55,0,,
14490,note_on,,,,,3,0,1,,70,46,0,,
14522,note_off,,,,,32,0,1,,86,64,0,,
14535,note_on,,,,,13,0,1,,89,78,0,,
14562,note_off,,,,,27,0,1,,79,64,0,,
14577,note_off,,,,,15,0,1,,70,64,0,,
14587,note_off,,,,,10,0,1,,89,64,0,,
14602,note_on,,,,,15,0,1,,87,72,0,,
14610,note_on,,,,,8,0,1,,75,47,0,,
14610,control_change,,,,,0,0,1,,,,0,64,88
14615,note_on,,,,,5,0,1,,67,47,0,,
14620,control_change,,,,,5,0,1,,,,0,64,24
14625,control_change,,,,,5,0,1,,,,0,64,0
14660,control_change,,,,,35,0,1,,,,0,64,56
14662,note_on,,,,,2,0,1,,82,62,0,,
14665,control_change,,,,,3,0,1,,,,0,64,127
14682,note_off,,,,,0,0,1,,87,64,0,,
14682,note_off,,,,,17,0,1,,75,64,0,,
14685,note_off,,,,,3,0,1,,67,64,0,,
14710,note_off,,,,,25,0,1,,82,64,0,,
14720,note_on,,,,,10,0,1,,79,68,0,,
14750,note_off,,,,,30,0,1,,79,64,0,,
14785,note_on,,,,,35,0,1,,75,65,0,,
14827,note_off,,,,,42,0,1,,75,64,0,,
14850,note_on,,,,,23,0,1,,70,53,0,,
14882,note_off,,,,,32,0,1,,70,64,0,,
14905,note_on,,,,,23,0,1,,67,63,0,,
14920,note_off,,,,,15,0,1,,67,64,0,,
14967,note_on,,,,,47,0,1,,63,54,0,,
14985,note_on,,,,,18,0,1,,48,64,0,,
14992,control_change,,,,,7,0,1,,,,0,64,72
14997,control_change,,,,,5,0,1,,,,0,64,0
15040,note_off,,,,,43,0,1,,63,64,0,,
15040,control_change,,,,,0,0,1,,,,0,64,24
15040,note_on,,,,,0,0,1,,55,66,0,,
15047,control_change,,,,,7,0,1,,,,0,64,88
15052,control_change,,,,,5,0,1,,,,0,64,127
15085,note_off,,,,,33,0,1,,55,64,0,,
15100,note_on,,,,,15,0,1,,60,70,0,,
15135,note_off,,,,,35,0,1,,60,64,0,,
15160,note_on,,,,,25,0,1,,63,64,0,,
15215,note_off,,,,,55,0,1,,63,64,0,,
15222,note_on,,,,,7,0,1,,67,68,0,,
15255,note_off,,,,,33,0,1,,67,64,0,,
15282,note_on,,,,,27,0,1,,65,63,0,,
15330,note_off,,,,,48,0,1,,65,64,0,,
15337,control_change,,,,,7,0,1,,,,0,64,72
15340,note_off,,,,,3,0,1,,48,64,0,,
15342,control_change,,,,,2,0,1,,,,0,64,24
15347,note_on,,,,,5,0,1,,63,56,0,,
15350,note_on,,,,,3,0,1,,41,55,0,,
15352,control_change,,,,,2,0,1,,,,0,64,0
15392,control_change,,,,,40,0,1,,,,0,64,56
15395,note_off,,,,,3,0,1,,63,64,0,,
15400,control_change,,,,,5,0,1,,,,0,64,104
15405,control_change,,,,,5,0,1,,,,0,64,127
15407,note_on,,,,,2,0,1,,56,58,0,,
15450,note_off,,,,,43,0,1,,56,64,0,,
15477,note_on,,,,,27,0,1,,62,62,0,,
15510,note_off,,,,,33,0,1,,62,64,0,,
15537,note_on,,,,,27,0,1,,60,64,0,,
15582,note_off,,,,,45,0,1,,60,64,0,,
15590,note_off,,,,,8,0,1,,41,64,0,,
15605,note_on,,,,,15,0,1,,59,58,0,,
15607,note_on,,,,,2,0,1,,43,42,0,,
15622,control_change,,,,,15,0,1,,,,0,64,104
15627,control_change,,,,,5,0,1,,,,0,64,88
15635,control_change,,,,,8,0,1,,,,0,64,56
15642,control_change,,,,,7,0,1,,,,0,64,0
15655,note_off,,,,,13,0,1,,59,64,0,,
15667,note_on,,,,,12,0,1,,55,58,0,,
15705,control_change,,,,,38,0,1,,,,0,64,40
15710,control_change,,,,,5,0,1,,,,0,64,56
15717,control_change,,,,,7,0,1,,,,0,64,88
15727,note_off,,,,,10,0,1,,55,64,0,,
15732,note_on,,,,,5,0,1,,56,56,0,,
15750,control_change,,,,,18,0,1,,,,0,64,104
15757,note_off,,,,,7,0,1,,43,64,0,,
15780,note_off,,,,,23,0,1,,56,64,0,,
15797,note_on,,,,,17,0,1,,57,55,0,,
15840,note_off,,,,,43,0,1,,57,64,0,,
15850,note_on,,,,,10,0,1,,58,47,0,,
15867,control_change,,,,,17,0,1,,,,0,64,127
15887,note_off,,,,,20,0,1,,58,64,0,,
15925,note_on,,,,,38,0,1,,67,58,0,,
15940,control_change,,,,,15,0,1,,,,0,64,104
15947,control_change,,,,,7,0,1,,,,0,64,88
15955,control_change,,,,,8,0,1,,,,0,64,56
15960,control_change,,,,,5,0,1,,,,0,64,24
15967,control_change,,,,,7,0,1,,,,0,64,0
15985,note_off,,,,,18,0,1,,67,64,0,,
15987,note_on,,,,,2,0,1,,62,61,0,,
15990,note_on,,,,,3,0,1,,56,39,0,,
15992,note_on,,,,,2,0,1,,46,44,0,,
16010,control_change,,,,,18,0,1,,,,0,64,40
16015,control_change,,,,,5,0,1,,,,0,64,88
16022,control_change,,,,,7,0,1,,,,0,64,127
16030,note_off,,,,,8,0,1,,62,64,0,,
16042,note_on,,,,,12,0,1,,65,63,0,,
16045,note_off,,,,,3,0,1,,56,64,0,,
16075,control_change,,,,,30,0,1,,,,0,64,72
16082,control_change,,,,,7,0,1,,,,0,64,24
16090,control_change,,,,,8,0,1,,,,0,64,0
16095,note_off,,,,,5,0,1,,65,64,0,,
16110,note_on,,,,,15,0,1,,63,57,0,,
16115,note_on,,,,,5,0,1,,55,50,0,,
16117,control_change,,,,,2,0,1,,,,0,64,40
16122,control_change,,,,,5,0,1,,,,0,64,88
16130,note_off,,,,,8,0,1,,55,64,0,,
16130,control_change,,,,,0,0,1,,,,0,64,127
16142,note_off,,,,,12,0,1,,46,64,0,,
16157,note_off,,,,,15,0,1,,63,64,0,,
16172,note_on,,,,,15,0,1,,55,54,0,,
16225,control_change,,,,,53,0,1,,,,0,64,104
16227,note_on,,,,,2,0,1,,39,37,0,,
16232,note_off,,,,,5,0,1,,55,64,0,,
16232,control_change,,,,,0,0,1,,,,0,64,56
16232,note_on,,,,,0,0,1,,58,49,0,,
16240,control_change,,,,,8,0,1,,,,0,64,0
16260,control_change,,,,,20,0,1,,,,0,64,72
16265,control_change,,,,,5,0,1,,,,0,64,127
16285,note_on,,,,,20,0,1,,63,57,0,,
16292,note_off,,,,,7,0,1,,58,64,0,,
16317,note_off,,,,,25,0,1,,63,64,0,,
16335,note_off,,,,,18,0,1,,39,64,0,,
16357,note_on,,,,,22,0,1,,67,68,0,,
16392,note_off,,,,,35,0,1,,67,64,0,,
16420,note_on,,,,,28,0,1,,68,50,0,,
16457,note_off,,,,,37,0,1,,68,64,0,,
16465,note_on,,,,,8,0,1,,69,64,0,,
16525,note_off,,,,,60,0,1,,69,64,0,,
16530,note_on,,,,,5,0,1,,72,68,0,,
16575,note_off,,,,,45,0,1,,72,64,0,,
16592,note_on,,,,,17,0,1,,70,64,0,,
16630,note_off,,,,,38,0,1,,70,64,0,,
16655,note_on,,,,,25,0,1,,79,75,0,,
16692,control_change,,,,,37,0,1,,,,0,64,88
16700,control_change,,,,,8,0,1,,,,0,64,40
16707,control_change,,,,,0,0,1,,,,0,64,0
16707,note_off,,,,,7,0,1,,79,64,0,,
