tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
9853,note_off,,,,,41,0,1,,,0,91,64,,
9895,note_off,,,,,42,0,1,,,0,96,64,,
9895,note_on,,,,,0,0,1,,,0,98,63,,
9934,note_off,,,,,39,0,1,,,0,98,64,,
9936,note_on,,,,,2,0,1,,,0,95,50,,
9975,note_off,,,,,39,0,1,,,0,95,64,,
9977,note_on,,,,,2,0,1,,,0,91,50,,
10016,note_off,,,,,39,0,1,,,0,91,64,,
10017,note_on,,,,,1,0,1,,,0,83,41,,
10058,note_off,,,,,41,0,1,,,0,83,64,,
10058,note_on,,,,,0,0,1,,,0,86,70,,
10099,note_off,,,,,41,0,1,,,0,86,64,,
10099,note_on,,,,,0,0,1,,,0,83,52,,
10110,note_off,,,,,11,0,1,,,0,31,64,,
10139,note_off,,,,,29,0,1,,,0,83,64,,
10140,note_on,,,,,1,0,1,,,0,79,47,,
10152,note_off,,,,,12,0,1,,,0,43,64,,
10155,control_change,,,,,3,0,1,,,0,,,123,0
10180,note_off,,,,,25,0,1,,,0,79,64,,
10182,note_on,,,,,2,0,1,,,0,71,39,,
10221,note_off,,,,,39,0,1,,,0,71,64,,
10223,note_on,,,,,2,0,1,,,0,74,67,,
10262,note_off,,,,,39,0,1,,,0,74,64,,
10263,note_on,,,,,1,0,1,,,0,71,52,,
10304,note_off,,,,,41,0,1,,,0,71,64,,
10304,note_on,,,,,0,0,1,,,0,67,36,,
10345,note_on,,,,,0,0,1,,,0,59,48,,
10345,note_off,,,,,41,0,1,,,0,67,64,,
10385,note_off,,,,,40,0,1,,,0,59,64,,
10386,note_on,,,,,1,0,1,,,0,62,47,,
10426,note_off,,,,,40,0,1,,,0,62,64,,
10428,note_on,,,,,2,0,1,,,0,59,54,,
10467,note_off,,,,,39,0,1,,,0,59,64,,
10469,note_on,,,,,2,0,1,,,0,55,52,,
10508,note_off,,,,,39,0,1,,,0,55,64,,
10509,note_on,,,,,1,0,1,,,0,47,52,,
10549,note_off,,,,,40,0,1,,,0,47,64,,
10550,note_on,,,,,1,0,1,,,0,36,70,,
10557,note_on,,,,,7,0,1,,,0,36,62,,
10558,note_on,,,,,1,0,1,,,0,48,59,,
10572,control_change,,,,,14,0,1,,,0,,,64,64
10584,control_change,,,,,12,0,1,,,0,,,64,0
10591,note_on,,,,,0,0,1,,,0,50,52,,
10591,note_off,,,,,7,0,1,,,0,36,64,,
10631,note_off,,,,,40,0,1,,,0,50,64,,
10632,note_on,,,,,1,0,1,,,0,55,59,,
10647,control_change,,,,,15,0,1,,,0,,,64,64
10657,control_change,,,,,10,0,1,,,0,,,64,127
10672,note_off,,,,,15,0,1,,,0,55,64,,
10674,note_on,,,,,2,0,1,,,0,62,62,,
10713,note_on,,,,,0,0,1,,,0,64,60,,
10713,note_off,,,,,39,0,1,,,0,62,64,,
10754,note_off,,,,,41,0,1,,,0,64,64,,
10755,note_on,,,,,1,0,1,,,0,62,56,,
10796,note_off,,,,,41,0,1,,,0,62,64,,
10796,note_on,,,,,0,0,1,,,0,67,47,,
10835,note_off,,,,,39,0,1,,,0,67,64,,
10837,note_on,,,,,2,0,1,,,0,74,62,,
10876,note_off,,,,,39,0,1,,,0,74,64,,
10878,note_on,,,,,2,0,1,,,0,76,62,,
10918,note_off,,,,,40,0,1,,,0,76,64,,
10920,note_on,,,,,2,0,1,,,0,74,56,,
10959,note_off,,,,,39,0,1,,,0,74,64,,
10959,note_on,,,,,0,0,1,,,0,79,56,,
11000,note_off,,,,,41,0,1,,,0,79,64,,
11001,note_on,,,,,1,0,1,,,0,86,62,,
11041,note_off,,,,,40,0,1,,,0,86,64,,
11042,note_on,,,,,1,0,1,,,0,88,67,,
11081,note_off,,,,,39,0,1,,,0,88,64,,
11083,note_on,,,,,2,0,1,,,0,86,56,,
11122,note_off,,,,,39,0,1,,,0,86,64,,
11124,note_on,,,,,2,0,1,,,0,91,34,,
11164,note_off,,,,,40,0,1,,,0,91,64,,
11165,note_on,,,,,1,0,1,,,0,98,56,,
11205,note_on,,,,,0,0,1,,,0,100,70,,
11205,note_off,,,,,40,0,1,,,0,98,64,,
11246,note_off,,,,,41,0,1,,,0,100,64,,
11246,note_on,,,,,0,0,1,,,0,96,59,,
11288,note_off,,,,,42,0,1,,,0,96,64,,
11288,note_on,,,,,0,0,1,,,0,91,56,,
11327,note_off,,,,,39,0,1,,,0,91,64,,
11329,note_on,,,,,2,0,1,,,0,84,52,,
11368,note_off,,,,,39,0,1,,,0,84,64,,
11370,note_on,,,,,2,0,1,,,0,88,67,,
11410,note_on,,,,,0,0,1,,,0,84,52,,
11410,note_off,,,,,40,0,1,,,0,88,64,,
11451,note_off,,,,,41,0,1,,,0,84,64,,
11451,note_on,,,,,0,0,1,,,0,79,50,,
11492,note_off,,,,,41,0,1,,,0,79,64,,
11493,note_on,,,,,1,0,1,,,0,72,56,,
11532,note_off,,,,,39,0,1,,,0,72,64,,
11533,note_on,,,,,1,0,1,,,0,76,67,,
11573,note_off,,,,,40,0,1,,,0,76,64,,
11575,note_on,,,,,2,0,1,,,0,72,59,,
11614,note_off,,,,,39,0,1,,,0,72,64,,
11616,note_on,,,,,2,0,1,,,0,67,50,,
11624,note_off,,,,,8,0,1,,,0,48,64,,
11652,note_off,,,,,28,0,1,,,0,36,64,,
11652,control_change,,,,,0,0,1,,,0,,,123,0
11655,note_off,,,,,3,0,1,,,0,67,64,,
11656,note_on,,,,,1,0,1,,,0,60,50,,
11697,note_off,,,,,41,0,1,,,0,60,64,,
11697,note_on,,,,,0,0,1,,,0,64,60,,
11738,note_on,,,,,0,0,1,,,0,60,56,,
11738,note_off,,,,,41,0,1,,,0,64,64,,
11777,note_off,,,,,39,0,1,,,0,60,64,,
11779,note_on,,,,,2,0,1,,,0,55,56,,
11819,note_off,,,,,40,0,1,,,0,55,64,,
11820,note_on,,,,,1,0,1,,,0,48,59,,
11860,note_off,,,,,40,0,1,,,0,48,64,,
11862,note_on,,,,,2,0,1,,,0,33,51,,
11869,note_on,,,,,7,0,1,,,0,45,50,,
11870,note_on,,,,,1,0,1,,,0,33,59,,
11881,control_change,,,,,11,0,1,,,0,,,64,0
11901,note_off,,,,,20,0,1,,,0,33,64,,
11902,note_on,,,,,1,0,1,,,0,52,37,,
11943,note_on,,,,,0,0,1,,,0,60,37,,
11943,note_off,,,,,41,0,1,,,0,52,64,,
11960,control_change,,,,,17,0,1,,,0,,,64,64
11973,control_change,,,,,13,0,1,,,0,,,64,96
11982,control_change,,,,,9,0,1,,,0,,,64,127
11984,note_on,,,,,0,0,1,,,0,64,36,,
11984,note_off,,,,,2,0,1,,,0,60,64,,
12024,note_off,,,,,40,0,1,,,0,64,64,,
12025,note_on,,,,,1,0,1,,,0,65,42,,
12065,note_off,,,,,40,0,1,,,0,65,64,,
12067,note_on,,,,,2,0,1,,,0,64,36,,
12106,note_on,,,,,0,0,1,,,0,72,35,,
12106,note_off,,,,,39,0,1,,,0,64,64,,
12147,note_off,,,,,41,0,1,,,0,72,64,,
12148,note_on,,,,,1,0,1,,,0,76,35,,
12189,note_on,,,,,0,0,1,,,0,77,39,,
12189,note_off,,,,,41,0,1,,,0,76,64,,
12211,note_off,,,,,22,0,1,,,0,33,64,,
12228,note_off,,,,,17,0,1,,,0,77,64,,
12230,note_on,,,,,2,0,1,,,0,76,35,,
12269,note_off,,,,,39,0,1,,,0,76,64,,
12271,note_on,,,,,2,0,1,,,0,84,29,,
12279,note_off,,,,,8,0,1,,,0,45,64,,
12283,control_change,,,,,4,0,1,,,0,,,123,0
12311,note_off,,,,,28,0,1,,,0,84,64,,
12312,note_on,,,,,1,0,1,,,0,88,42,,
12352,note_on,,,,,0,0,1,,,0,89,37,,
12352,note_off,,,,,40,0,1,,,0,88,64,,
12393,note_off,,,,,41,0,1,,,0,89,64,,
12394,note_on,,,,,1,0,1,,,0,88,28,,
12434,note_off,,,,,40,0,1,,,0,88,64,,
12435,note_on,,,,,1,0,1,,,0,96,14,,
12474,note_off,,,,,39,0,1,,,0,96,64,,
12476,note_on,,,,,2,0,1,,,0,100,32,,
12493,note_on,,,,,17,0,1,,,0,47,44,,
12493,note_on,,,,,0,0,1,,,0,35,47,,
12502,control_change,,,,,9,0,1,,,0,,,64,96
12512,control_change,,,,,10,0,1,,,0,,,64,0
12515,note_off,,,,,3,0,1,,,0,100,64,,
12517,note_on,,,,,2,0,1,,,0,101,38,,
12556,note_off,,,,,39,0,1,,,0,101,64,,
12559,note_on,,,,,3,0,1,,,0,98,38,,
12559,control_change,,,,,0,0,1,,,0,,,64,64
12574,control_change,,,,,15,0,1,,,0,,,64,127
12598,note_off,,,,,24,0,1,,,0,98,64,,
12598,note_on,,,,,0,0,1,,,0,95,37,,
12639,note_off,,,,,41,0,1,,,0,95,64,,
12639,note_on,,,,,0,0,1,,,0,86,32,,
12679,note_off,,,,,40,0,1,,,0,47,64,,
12681,note_off,,,,,2,0,1,,,0,86,64,,
12681,note_on,,,,,0,0,1,,,0,89,42,,
12690,note_off,,,,,9,0,1,,,0,35,64,,
12690,control_change,,,,,0,0,1,,,0,,,123,0
12720,note_off,,,,,30,0,1,,,0,89,64,,
12722,note_on,,,,,2,0,1,,,0,86,37,,
12761,note_off,,,,,39,0,1,,,0,86,64,,
12763,note_on,,,,,2,0,1,,,0,83,32,,
12803,note_off,,,,,40,0,1,,,0,83,64,,
12803,note_on,,,,,0,0,1,,,0,74,28,,
12842,note_on,,,,,39,0,1,,,0,45,56,,
12842,note_on,,,,,0,0,1,,,0,33,50,,
12844,note_off,,,,,2,0,1,,,0,74,64,,
12844,note_on,,,,,0,0,1,,,0,77,44,,
12850,control_change,,,,,6,0,1,,,0,,,64,96
12863,control_change,,,,,13,0,1,,,0,,,64,0
12885,note_off,,,,,22,0,1,,,0,77,64,,
12886,note_on,,,,,1,0,1,,,0,74,37,,
12906,control_change,,,,,20,0,1,,,0,,,64,64
12915,control_change,,,,,9,0,1,,,0,,,64,127
12924,note_off,,,,,9,0,1,,,0,74,64,,
12926,note_on,,,,,2,0,1,,,0,71,32,,
12966,note_off,,,,,40,0,1,,,0,71,64,,
12968,note_on,,,,,2,0,1,,,0,62,29,,
13007,note_off,,,,,39,0,1,,,0,33,64,,
13008,note_off,,,,,1,0,1,,,0,62,64,,
13009,note_on,,,,,1,0,1,,,0,65,32,,
13013,note_off,,,,,4,0,1,,,0,45,64,,
13013,control_change,,,,,0,0,1,,,0,,,123,0
13048,note_off,,,,,35,0,1,,,0,65,64,,
13049,note_on,,,,,1,0,1,,,0,62,35,,
13090,note_off,,,,,41,0,1,,,0,62,64,,
13090,note_on,,,,,0,0,1,,,0,59,30,,
13131,note_off,,,,,41,0,1,,,0,59,64,,
13131,note_on,,,,,0,0,1,,,0,50,35,,
13170,note_off,,,,,39,0,1,,,0,50,64,,
13172,note_on,,,,,2,0,1,,,0,32,51,,
13189,note_on,,,,,0,0,1,,,0,32,50,,
13189,note_on,,,,,17,0,1,,,0,44,55,,
13204,control_change,,,,,15,0,1,,,0,,,64,96
13212,note_off,,,,,8,0,1,,,0,32,64,,
13214,control_change,,,,,0,0,1,,,0,,,64,64
13214,note_on,,,,,2,0,1,,,0,50,39,,
13227,control_change,,,,,13,0,1,,,0,,,64,0
13253,note_off,,,,,26,0,1,,,0,50,64,,
13255,note_on,,,,,2,0,1,,,0,59,40,,
13281,control_change,,,,,26,0,1,,,0,,,64,64
13291,control_change,,,,,10,0,1,,,0,,,64,96
13295,note_on,,,,,0,0,1,,,0,62,35,,
13295,note_off,,,,,4,0,1,,,0,59,64,,
13300,control_change,,,,,5,0,1,,,0,,,64,127
13336,note_off,,,,,36,0,1,,,0,62,64,,
13336,note_on,,,,,0,0,1,,,0,64,40,,
13377,note_off,,,,,41,0,1,,,0,64,64,,
13377,note_on,,,,,0,0,1,,,0,62,37,,
13416,note_off,,,,,39,0,1,,,0,62,64,,
13418,note_on,,,,,2,0,1,,,0,71,37,,
13458,note_off,,,,,40,0,1,,,0,71,64,,
13460,note_on,,,,,2,0,1,,,0,74,37,,
13499,note_off,,,,,39,0,1,,,0,74,64,,
13500,note_on,,,,,1,0,1,,,0,76,39,,
13540,note_off,,,,,40,0,1,,,0,76,64,,
13541,note_on,,,,,1,0,1,,,0,74,37,,
13582,note_on,,,,,0,0,1,,,0,83,37,,
13582,note_off,,,,,41,0,1,,,0,74,64,,
13621,note_off,,,,,39,0,1,,,0,83,64,,
13623,note_on,,,,,2,0,1,,,0,86,37,,
13662,note_off,,,,,39,0,1,,,0,86,64,,
13664,note_on,,,,,2,0,1,,,0,88,39,,
13704,note_off,,,,,40,0,1,,,0,88,64,,
13705,note_on,,,,,1,0,1,,,0,86,37,,
13724,note_off,,,,,19,0,1,,,0,32,64,,
13745,note_off,,,,,21,0,1,,,0,86,64,,
13745,note_off,,,,,0,0,1,,,0,44,64,,
13745,note_on,,,,,0,0,1,,,0,95,32,,
13746,control_change,,,,,1,0,1,,,0,,,123,0
13786,note_off,,,,,40,0,1,,,0,95,64,,
13787,note_on,,,,,1,0,1,,,0,98,35,,
13822,control_change,,,,,35,0,1,,,0,,,64,96
13827,note_off,,,,,5,0,1,,,0,98,64,,
13828,note_on,,,,,1,0,1,,,0,100,39,,
13831,control_change,,,,,3,0,1,,,0,,,64,64
13839,note_on,,,,,8,0,1,,,0,45,56,,
13839,note_on,,,,,0,0,1,,,0,33,59,,
13850,control_change,,,,,11,0,1,,,0,,,64,0
13867,note_off,,,,,17,0,1,,,0,100,64,,
13869,note_on,,,,,2,0,1,,,0,96,32,,
13886,control_change,,,,,17,0,1,,,0,,,64,64
13897,control_change,,,,,11,0,1,,,0,,,64,127
13908,note_off,,,,,11,0,1,,,0,96,64,,
13910,note_on,,,,,2,0,1,,,0,93,35,,
13950,note_off,,,,,40,0,1,,,0,93,64,,
13952,note_on,,,,,2,0,1,,,0,84,29,,
13989,note_off,,,,,37,0,1,,,0,45,64,,
13991,note_off,,,,,2,0,1,,,0,84,64,,
13991,note_on,,,,,0,0,1,,,0,88,39,,
14006,note_off,,,,,15,0,1,,,0,33,64,,
14006,control_change,,,,,0,0,1,,,0,,,123,0
14032,note_off,,,,,26,0,1,,,0,88,64,,
14032,note_on,,,,,0,0,1,,,0,84,32,,
14074,note_on,,,,,0,0,1,,,0,81,32,,
14074,note_off,,,,,42,0,1,,,0,84,64,,
14113,note_off,,,,,39,0,1,,,0,81,64,,
14115,note_on,,,,,2,0,1,,,0,72,29,,
14154,note_off,,,,,39,0,1,,,0,72,64,,
14156,note_on,,,,,2,0,1,,,0,76,42,,
14169,note_on,,,,,13,0,1,,,0,43,59,,
14170,note_on,,,,,1,0,1,,,0,31,56,,
14177,control_change,,,,,7,0,1,,,0,,,64,96
14188,control_change,,,,,11,0,1,,,0,,,64,0
14196,note_on,,,,,0,0,1,,,0,72,32,,
14196,note_off,,,,,8,0,1,,,0,76,64,,
14231,control_change,,,,,35,0,1,,,0,,,64,64
14237,note_off,,,,,6,0,1,,,0,72,64,,
14237,note_on,,,,,0,0,1,,,0,69,32,,
14241,control_change,,,,,4,0,1,,,0,,,64,96
14252,control_change,,,,,11,0,1,,,0,,,64,127
14278,note_off,,,,,26,0,1,,,0,69,64,,
14279,note_on,,,,,1,0,1,,,0,60,32,,
14308,note_off,,,,,29,0,1,,,0,43,64,,
14317,note_off,,,,,9,0,1,,,0,60,64,,
14319,note_on,,,,,2,0,1,,,0,64,40,,
14321,note_off,,,,,2,0,1,,,0,31,64,,
14322,control_change,,,,,1,0,1,,,0,,,123,0
14359,note_off,,,,,37,0,1,,,0,64,64,,
14361,note_on,,,,,2,0,1,,,0,60,35,,
14400,note_off,,,,,39,0,1,,,0,60,64,,
14402,note_on,,,,,2,0,1,,,0,57,35,,
14441,note_off,,,,,39,0,1,,,0,57,64,,
14442,note_on,,,,,1,0,1,,,0,48,32,,
14483,note_on,,,,,0,0,1,,,0,29,48,,
14483,note_off,,,,,41,0,1,,,0,48,64,,
14498,note_on,,,,,15,0,1,,,0,41,63,,
14498,note_on,,,,,0,0,1,,,0,29,62,,
14524,note_off,,,,,26,0,1,,,0,29,64,,
14524,note_on,,,,,0,0,1,,,0,48,37,,
14535,control_change,,,,,11,0,1,,,0,,,64,96
14544,control_change,,,,,9,0,1,,,0,,,64,0
14564,note_off,,,,,20,0,1,,,0,48,64,,
14566,note_on,,,,,2,0,1,,,0,57,32,,
14605,note_off,,,,,39,0,1,,,0,57,64,,
14607,note_on,,,,,2,0,1,,,0,60,32,,
14620,control_change,,,,,13,0,1,,,0,,,64,96
14629,control_change,,,,,9,0,1,,,0,,,64,127
14646,note_off,,,,,17,0,1,,,0,60,64,,
14648,note_on,,,,,2,0,1,,,0,64,38,,
14688,note_off,,,,,40,0,1,,,0,64,64,,
14688,note_on,,,,,0,0,1,,,0,60,29,,
14729,note_on,,,,,0,0,1,,,0,69,35,,
14729,note_off,,,,,41,0,1,,,0,60,64,,
14770,note_off,,,,,41,0,1,,,0,69,64,,
14771,note_on,,,,,1,0,1,,,0,72,35,,
14809,note_off,,,,,38,0,1,,,0,72,64,,
14811,note_on,,,,,2,0,1,,,0,76,44,,
14851,note_off,,,,,40,0,1,,,0,76,64,,
14853,note_on,,,,,2,0,1,,,0,72,29,,
14892,note_on,,,,,0,0,1,,,0,81,35,,
14892,note_off,,,,,39,0,1,,,0,72,64,,
14933,note_off,,,,,41,0,1,,,0,81,64,,
14934,note_on,,,,,1,0,1,,,0,84,22,,
14975,note_on,,,,,0,0,1,,,0,88,39,,
14975,note_off,,,,,41,0,1,,,0,84,64,,
15014,note_off,,,,,39,0,1,,,0,88,64,,
15016,note_on,,,,,2,0,1,,,0,84,25,,
15055,note_off,,,,,39,0,1,,,0,84,64,,
15057,note_on,,,,,2,0,1,,,0,93,35,,
15096,note_off,,,,,39,0,1,,,0,93,64,,
15098,note_on,,,,,2,0,1,,,0,96,32,,
15138,note_on,,,,,0,0,1,,,0,99,43,,
15138,note_off,,,,,40,0,1,,,0,96,64,,
15179,note_off,,,,,41,0,1,,,0,99,64,,
15180,note_on,,,,,1,0,1,,,0,95,32,,
15220,note_off,,,,,40,0,1,,,0,95,64,,
15221,note_on,,,,,1,0,1,,,0,93,29,,
15260,note_off,,,,,39,0,1,,,0,93,64,,
15262,note_on,,,,,2,0,1,,,0,83,35,,
15301,note_off,,,,,39,0,1,,,0,83,64,,
15303,note_on,,,,,2,0,1,,,0,87,43,,
15343,note_off,,,,,40,0,1,,,0,87,64,,
15345,note_on,,,,,2,0,1,,,0,83,29,,
15384,note_off,,,,,39,0,1,,,0,83,64,,
15384,note_on,,,,,0,0,1,,,0,81,28,,
15393,note_off,,,,,9,0,1,,,0,41,64,,
15407,control_change,,,,,0,0,1,,,0,,,123,0
15407,note_off,,,,,14,0,1,,,0,29,64,,
15425,note_on,,,,,0,0,1,,,0,71,25,,
15425,note_off,,,,,18,0,1,,,0,81,64,,
15467,note_off,,,,,42,0,1,,,0,71,64,,
15467,note_on,,,,,0,0,1,,,0,75,40,,
15506,note_off,,,,,39,0,1,,,0,75,64,,
15508,note_on,,,,,2,0,1,,,0,71,32,,
15547,note_off,,,,,39,0,1,,,0,71,64,,
15550,note_on,,,,,3,0,1,,,0,69,35,,
15588,note_off,,,,,38,0,1,,,0,69,64,,
15589,note_on,,,,,1,0,1,,,0,59,40,,
15630,note_on,,,,,0,0,1,,,0,63,40,,
15630,note_off,,,,,41,0,1,,,0,59,64,,
15671,note_off,,,,,41,0,1,,,0,63,64,,
15672,note_on,,,,,1,0,1,,,0,59,38,,
15710,note_off,,,,,38,0,1,,,0,59,64,,
15712,note_on,,,,,2,0,1,,,0,57,37,,
15752,note_off,,,,,40,0,1,,,0,57,64,,
15754,note_on,,,,,2,0,1,,,0,47,37,,
15793,note_off,,,,,39,0,1,,,0,47,64,,
15795,note_on,,,,,2,0,1,,,0,28,64,,
15797,note_on,,,,,2,0,1,,,0,28,70,,
15816,control_change,,,,,19,0,1,,,0,,,64,96
15825,control_change,,,,,9,0,1,,,0,,,64,64
15835,note_off,,,,,10,0,1,,,0,28,64,,
15835,control_change,,,,,0,0,1,,,0,,,64,0
15837,note_on,,,,,2,0,1,,,0,47,40,,
15872,control_change,,,,,35,0,1,,,0,,,64,64
15876,note_off,,,,,4,0,1,,,0,47,64,,
15878,note_on,,,,,2,0,1,,,0,57,42,,
15887,control_change,,,,,9,0,1,,,0,,,64,96
15895,control_change,,,,,8,0,1,,,0,,,64,127
15917,note_off,,,,,22,0,1,,,0,57,64,,
15919,note_on,,,,,2,0,1,,,0,59,44,,
15960,note_on,,,,,0,0,1,,,0,64,46,,
15960,note_off,,,,,41,0,1,,,0,59,64,,
16002,note_off,,,,,42,0,1,,,0,64,64,,
16004,note_on,,,,,2,0,1,,,0,59,37,,
16045,note_on,,,,,0,0,1,,,0,69,35,,
16045,note_off,,,,,41,0,1,,,0,59,64,,
16086,note_off,,,,,41,0,1,,,0,69,64,,
16088,note_on,,,,,2,0,1,,,0,71,40,,
16129,note_off,,,,,41,0,1,,,0,71,64,,
16131,note_on,,,,,2,0,1,,,0,76,42,,
16173,note_off,,,,,42,0,1,,,0,76,64,,
16175,note_on,,,,,2,0,1,,,0,71,30,,
16216,note_off,,,,,41,0,1,,,0,71,64,,
16218,note_on,,,,,2,0,1,,,0,81,38,,
16260,note_off,,,,,42,0,1,,,0,81,64,,
16261,note_on,,,,,1,0,1,,,0,83,35,,
16304,note_off,,,,,43,0,1,,,0,83,64,,
16306,note_on,,,,,2,0,1,,,0,88,40,,
16349,note_off,,,,,43,0,1,,,0,88,64,,
16349,note_on,,,,,0,0,1,,,0,83,40,,
16392,note_off,,,,,43,0,1,,,0,83,64,,
16394,note_on,,,,,2,0,1,,,0,93,40,,
16437,note_off,,,,,43,0,1,,,0,93,64,,
16439,note_on,,,,,2,0,1,,,0,95,38,,
16482,note_off,,,,,43,0,1,,,0,95,64,,
16484,note_on,,,,,2,0,1,,,0,100,46,,
16527,note_off,,,,,43,0,1,,,0,100,64,,
16529,note_on,,,,,2,0,1,,,0,95,38,,
16572,note_off,,,,,43,0,1,,,0,95,64,,
16574,note_on,,,,,2,0,1,,,0,92,38,,
16618,note_off,,,,,44,0,1,,,0,92,64,,
16619,note_on,,,,,1,0,1,,,0,83,38,,
16662,note_off,,,,,43,0,1,,,0,83,64,,
16664,note_on,,,,,2,0,1,,,0,88,42,,
16707,note_off,,,,,43,0,1,,,0,88,64,,
16709,note_on,,,,,2,0,1,,,0,83,35,,
16713,note_off,,,,,4,0,1,,,0,28,64,,
16714,control_change,,,,,1,0,1,,,0,,,123,0
16752,note_off,,,,,38,0,1,,,0,83,64,,
16754,note_on,,,,,2,0,1,,,0,80,30,,
16798,note_off,,,,,44,0,1,,,0,80,64,,
16800,note_on,,,,,2,0,1,,,0,71,27,,
16843,note_off,,,,,43,0,1,,,0,71,64,,
16845,note_on,,,,,2,0,1,,,0,76,46,,
16888,note_off,,,,,43,0,1,,,0,76,64,,
16890,note_on,,,,,2,0,1,,,0,71,35,,
16932,note_off,,,,,42,0,1,,,0,71,64,,
16935,note_on,,,,,3,0,1,,,0,68,31,,
16978,note_off,,,,,43,0,1,,,0,68,64,,
16980,note_on,,,,,2,0,1,,,0,59,41,,
17023,note_off,,,,,43,0,1,,,0,59,64,,
17025,note_on,,,,,2,0,1,,,0,64,44,,
17068,note_off,,,,,43,0,1,,,0,64,64,,
17070,note_on,,,,,2,0,1,,,0,59,41,,
17113,note_off,,,,,43,0,1,,,0,59,64,,
17115,note_on,,,,,2,0,1,,,0,56,42,,
17158,note_off,,,,,43,0,1,,,0,56,64,,
17160,note_on,,,,,2,0,1,,,0,47,35,,
17203,note_off,,,,,43,0,1,,,0,47,64,,
17205,note_on,,,,,0,0,1,,,0,33,62,,
17205,note_on,,,,,2,0,1,,,0,33,80,,
17214,note_on,,,,,9,0,1,,,0,45,59,,
17228,control_change,,,,,14,0,1,,,0,,,64,64
17237,control_change,,,,,9,0,1,,,0,,,64,0
17248,note_off,,,,,11,0,1,,,0,33,64,,
17250,note_on,,,,,2,0,1,,,0,52,67,,
17290,control_change,,,,,40,0,1,,,0,,,64,64
17293,note_off,,,,,3,0,1,,,0,52,64,,
17295,note_on,,,,,2,0,1,,,0,57,59,,
17301,control_change,,,,,6,0,1,,,0,,,64,127
17338,note_off,,,,,37,0,1,,,0,57,64,,
17340,note_on,,,,,2,0,1,,,0,61,59,,
17383,note_off,,,,,43,0,1,,,0,61,64,,
17385,note_on,,,,,2,0,1,,,0,67,75,,
17428,note_off,,,,,43,0,1,,,0,67,64,,
17430,note_on,,,,,2,0,1,,,0,64,67,,
17473,note_off,,,,,43,0,1,,,0,64,64,,
17475,note_on,,,,,2,0,1,,,0,69,59,,
17519,note_off,,,,,44,0,1,,,0,69,64,,
17520,note_on,,,,,1,0,1,,,0,73,63,,
17564,note_off,,,,,44,0,1,,,0,73,64,,
17566,note_on,,,,,2,0,1,,,0,79,70,,
17595,note_off,,,,,29,0,1,,,0,33,64,,
17608,note_off,,,,,13,0,1,,,0,79,64,,
17611,note_on,,,,,3,0,1,,,0,76,67,,
17626,note_off,,,,,15,0,1,,,0,45,64,,
17626,control_change,,,,,0,0,1,,,0,,,123,0
17654,note_off,,,,,28,0,1,,,0,76,64,,
17655,note_on,,,,,1,0,1,,,0,81,56,,
17699,note_off,,,,,44,0,1,,,0,81,64,,
17700,note_on,,,,,1,0,1,,,0,85,68,,
17744,note_off,,,,,44,0,1,,,0,85,64,,
17746,note_on,,,,,2,0,1,,,0,91,67,,
17789,note_off,,,,,43,0,1,,,0,91,64,,
17791,note_on,,,,,2,0,1,,,0,85,55,,
17834,note_off,,,,,43,0,1,,,0,85,64,,
17836,note_on,,,,,2,0,1,,,0,81,52,,
17879,note_off,,,,,43,0,1,,,0,81,64,,
17881,note_on,,,,,2,0,1,,,0,76,44,,
17916,note_on,,,,,35,0,1,,,0,38,67,,
17922,note_on,,,,,6,0,1,,,0,50,70,,
17924,note_off,,,,,2,0,1,,,0,76,64,,
17926,note_on,,,,,2,0,1,,,0,91,59,,
17931,control_change,,,,,5,0,1,,,0,,,64,96
17945,control_change,,,,,14,0,1,,,0,,,64,64
17969,note_off,,,,,24,0,1,,,0,91,64,,
17969,control_change,,,,,0,0,1,,,0,,,64,96
17971,note_on,,,,,2,0,1,,,0,84,56,,
17982,control_change,,,,,11,0,1,,,0,,,64,127
18014,note_off,,,,,32,0,1,,,0,84,64,,
18016,note_on,,,,,2,0,1,,,0,81,52,,
18059,note_off,,,,,43,0,1,,,0,81,64,,
18061,note_on,,,,,2,0,1,,,0,76,59,,
18104,note_off,,,,,43,0,1,,,0,76,64,,
18106,note_on,,,,,2,0,1,,,0,79,67,,
18149,note_off,,,,,43,0,1,,,0,79,64,,
18151,note_on,,,,,2,0,1,,,0,72,50,,
18194,note_off,,,,,43,0,1,,,0,72,64,,
18196,note_on,,,,,2,0,1,,,0,69,50,,
18240,note_off,,,,,44,0,1,,,0,69,64,,
18241,note_on,,,,,1,0,1,,,0,64,49,,
18285,note_off,,,,,44,0,1,,,0,64,64,,
18287,note_on,,,,,2,0,1,,,0,67,67,,
18329,note_off,,,,,42,0,1,,,0,67,64,,
18330,note_off,,,,,1,0,1,,,0,50,64,,
18331,note_on,,,,,1,0,1,,,0,60,59,,
18358,note_off,,,,,27,0,1,,,0,38,64,,
18358,control_change,,,,,0,0,1,,,0,,,123,0
18374,note_off,,,,,16,0,1,,,0,60,64,,
18377,note_on,,,,,3,0,1,,,0,57,59,,
18420,note_off,,,,,43,0,1,,,0,57,64,,
18421,note_on,,,,,1,0,1,,,0,52,62,,
18465,note_off,,,,,44,0,1,,,0,52,64,,
