tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,note,velocity
13440,note_on,,0,0,1,,,,,,,,0,,69,100
13440,key_signature,,12,1,2,,,,,F,,,,,,
13440,control_change,,24,0,1,,,,,,7,102,0,,,
13440,key_signature,,0,1,1,,,,,F,,,,,,
13440,note_on,,0,0,1,,,,,,,,0,,81,100
13668,note_on,,228,0,1,,,,,,,,0,,81,0
13668,note_on,,0,0,1,,,,,,,,0,,69,0
13680,note_on,,0,0,1,,,,,,,,0,,65,100
13680,note_on,,0,0,1,,,,,,,,0,,62,100
13680,note_on,,12,0,1,,,,,,,,0,,74,100
13908,note_on,,0,0,1,,,,,,,,0,,74,0
13908,note_on,,0,0,1,,,,,,,,0,,62,0
13908,note_on,,228,0,1,,,,,,,,0,,65,0
13920,note_on,,0,0,1,,,,,,,,0,,57,100
13920,note_on,,12,0,1,,,,,,,,0,,76,100
13920,note_on,,0,0,1,,,,,,,,0,,64,100
14148,note_on,,228,0,1,,,,,,,,0,,57,0
14148,note_on,,0,0,1,,,,,,,,0,,64,0
14148,note_on,,0,0,1,,,,,,,,0,,76,0
14160,note_on,,12,0,1,,,,,,,,0,,69,100
14370,note_on,,210,0,1,,,,,,,,0,,69,100
14388,note_on,,18,0,1,,,,,,,,0,,69,0
14400,note_on,,12,0,1,,,,,,,,0,,55,100
14400,note_on,,0,0,1,,,,,,,,0,,67,100
14514,note_on,,114,0,1,,,,,,,,0,,67,0
14514,note_on,,0,0,1,,,,,,,,0,,55,0
14520,note_on,,6,0,1,,,,,,,,0,,53,100
14520,note_on,,0,0,1,,,,,,,,0,,65,100
14634,note_on,,114,0,1,,,,,,,,0,,65,0
14634,note_on,,0,0,1,,,,,,,,0,,53,0
14640,note_on,,0,0,1,,,,,,,,0,,52,100
14640,note_on,,0,0,1,,,,,,,,0,,64,100
14640,note_on,,6,0,1,,,,,,,,0,,69,0
14754,note_on,,0,0,1,,,,,,,,0,,52,0
14754,note_on,,114,0,1,,,,,,,,0,,64,0
14760,note_on,,6,0,1,,,,,,,,0,,50,100
14760,note_on,,0,0,1,,,,,,,,0,,62,100
14874,note_on,,114,0,1,,,,,,,,0,,62,0
14874,note_on,,0,0,1,,,,,,,,0,,50,0
14880,note_on,,6,0,1,,,,,,,,0,,52,100
14880,note_on,,0,0,1,,,,,,,,0,,64,100
15108,note_on,,228,0,1,,,,,,,,0,,64,0
15108,note_on,,0,0,1,,,,,,,,0,,52,0
15120,note_on,,0,0,1,,,,,,,,0,,57,100
15120,note_on,,12,0,1,,,,,,,,0,,45,100
15168,control_change,,48,0,1,,,,,,7,103,0,,,
15264,control_change,,96,0,1,,,,,,7,104,0,,,
15348,note_on,,84,0,1,,,,,,,,0,,45,0
15360,control_change,,12,0,1,,,,,,7,105,0,,,
15360,note_on,,0,0,1,,,,,,,,0,,69,100
15360,note_on,,0,0,1,,,,,,,,0,,52,100
15360,note_on,,0,0,1,,,,,,,,0,,61,100
15360,note_on,,0,0,1,,,,,,,,0,,45,100
15440,control_change,,80,0,1,,,,,,7,106,0,,,
15536,control_change,,96,0,1,,,,,,7,107,0,,,
15616,control_change,,80,0,1,,,,,,7,108,0,,,
15712,control_change,,96,0,1,,,,,,7,109,0,,,
15804,note_on,,92,0,1,,,,,,,,0,,57,0
15808,control_change,,4,0,1,,,,,,7,110,0,,,
15816,note_on,,0,0,1,,,,,,,,0,,61,0
15816,note_on,,0,0,1,,,,,,,,0,,69,0
15816,note_on,,0,0,1,,,,,,,,0,,45,0
15816,note_on,,8,0,1,,,,,,,,0,,52,0
15840,note_on,,24,0,1,,,,,,,,0,,50,100
15840,note_on,,0,0,1,,,,,,,,0,,69,100
15840,note_on,,0,0,1,,,,,,,,0,,62,100
15992,control_change,,152,0,1,,,,,,7,109,0,,,
16024,control_change,,32,0,1,,,,,,7,108,0,,,
16068,note_on,,44,0,1,,,,,,,,0,,62,0
16072,control_change,,4,0,1,,,,,,7,107,0,,,
16080,note_on,,8,0,1,,,,,,,,0,,58,100
16120,control_change,,40,0,1,,,,,,7,106,0,,,
16152,control_change,,32,0,1,,,,,,7,105,0,,,
16200,control_change,,48,0,1,,,,,,7,104,0,,,
16248,control_change,,48,0,1,,,,,,7,103,0,,,
16260,note_on,,12,0,1,,,,,,,,0,,60,100
16280,control_change,,20,0,1,,,,,,7,102,0,,,
16288,note_on,,8,0,1,,,,,,,,0,,60,0
16290,note_on,,2,0,1,,,,,,,,0,,58,100
16296,note_on,,6,0,1,,,,,,,,0,,69,0
16296,note_on,,0,0,1,,,,,,,,0,,50,0
16308,note_on,,12,0,1,,,,,,,,0,,58,0
16320,note_on,,0,0,1,,,,,,,,0,,45,100
16320,note_on,,12,0,1,,,,,,,,0,,57,100
16320,note_on,,0,0,1,,,,,,,,0,,69,100
16320,note_on,,0,0,1,,,,,,,,0,,52,100
16328,control_change,,8,0,1,,,,,,7,101,0,,,
16360,control_change,,32,0,1,,,,,,7,100,0,,,
16408,control_change,,48,0,1,,,,,,7,99,0,,,
16456,control_change,,48,0,1,,,,,,7,98,0,,,
16488,control_change,,32,0,1,,,,,,7,97,0,,,
16536,control_change,,48,0,1,,,,,,7,96,0,,,
16560,note_on,,24,0,1,,,,,,,,0,,58,0
16584,control_change,,24,0,1,,,,,,7,95,0,,,
16616,control_change,,32,0,1,,,,,,7,94,0,,,
16664,control_change,,48,0,1,,,,,,7,93,0,,,
16696,control_change,,32,0,1,,,,,,7,92,0,,,
16744,control_change,,48,0,1,,,,,,7,91,0,,,
16792,control_change,,48,0,1,,,,,,7,90,0,,,
17256,note_on,,0,0,1,,,,,,,,0,,52,0
17256,note_on,,0,0,1,,,,,,,,0,,69,0
17256,note_on,,0,0,1,,,,,,,,0,,57,0
17256,note_on,,464,0,1,,,,,,,,0,,45,0
17280,note_on,,24,0,1,,,,,,,,0,,69,100
17280,note_on,,0,0,1,,,,,,,,0,,65,100
17280,note_on,,0,0,1,,,,,,,,0,,50,100
17280,note_on,,0,0,1,,,,,,,,0,,57,100
17280,note_on,,3840,0,2,,,,,,,,1,,69,100
17508,note_on,,228,0,1,,,,,,,,0,,57,0
17508,note_on,,0,0,1,,,,,,,,0,,50,0
17508,note_on,,0,0,1,,,,,,,,0,,65,0
17508,note_on,,0,0,1,,,,,,,,0,,69,0
17508,note_on,,228,0,2,,,,,,,,1,,69,0
17520,note_on,,0,0,1,,,,,,,,0,,49,100
17520,note_on,,12,0,2,,,,,,,,1,,67,100
17520,note_on,,0,0,1,,,,,,,,0,,58,100
17520,note_on,,0,0,1,,,,,,,,0,,64,100
17520,note_on,,12,0,1,,,,,,,,0,,67,100
17748,note_on,,228,0,2,,,,,,,,1,,67,0
17748,note_on,,228,0,1,,,,,,,,0,,58,0
17748,note_on,,0,0,1,,,,,,,,0,,49,0
17748,note_on,,0,0,1,,,,,,,,0,,64,0
17748,note_on,,0,0,1,,,,,,,,0,,67,0
17760,note_on,,0,0,1,,,,,,,,0,,57,100
17760,note_on,,0,0,1,,,,,,,,0,,50,100
17760,note_on,,12,0,2,,,,,,,,1,,65,100
17760,note_on,,12,0,1,,,,,,,,0,,65,100
17760,note_on,,0,0,1,,,,,,,,0,,62,100
17988,note_on,,0,0,1,,,,,,,,0,,65,0
17988,note_on,,0,0,1,,,,,,,,0,,62,0
17988,note_on,,228,0,1,,,,,,,,0,,57,0
17988,note_on,,0,0,1,,,,,,,,0,,50,0
17988,note_on,,228,0,2,,,,,,,,1,,65,0
18000,note_on,,12,0,2,,,,,,,,1,,64,100
18000,note_on,,12,0,1,,,,,,,,0,,64,100
18000,note_on,,0,0,1,,,,,,,,0,,61,100
18000,note_on,,0,0,1,,,,,,,,0,,45,100
18000,note_on,,0,0,1,,,,,,,,0,,55,100
18228,note_on,,0,0,1,,,,,,,,0,,64,0
18228,note_on,,0,0,1,,,,,,,,0,,61,0
18228,note_on,,228,0,1,,,,,,,,0,,55,0
18228,note_on,,0,0,1,,,,,,,,0,,45,0
18228,note_on,,228,0,2,,,,,,,,1,,64,0
18240,note_on,,12,0,2,,,,,,,,1,,62,100
18240,note_on,,12,0,1,,,,,,,,0,,62,100
18240,note_on,,0,0,1,,,,,,,,0,,46,100
18240,note_on,,0,0,1,,,,,,,,0,,53,100
18468,note_on,,228,0,2,,,,,,,,1,,62,0
18468,note_on,,228,0,1,,,,,,,,0,,53,0
18468,note_on,,0,0,1,,,,,,,,0,,46,0
18468,note_on,,0,0,1,,,,,,,,0,,62,0
18480,note_on,,12,0,1,,,,,,,,0,,64,100
18480,note_on,,12,0,2,,,,,,,,1,,64,100
18480,note_on,,0,0,1,,,,,,,,0,,45,100
18480,note_on,,0,0,1,,,,,,,,0,,61,100
18594,note_on,,114,0,1,,,,,,,,0,,45,0
18600,note_on,,6,0,1,,,,,,,,0,,43,100
18708,note_on,,228,0,2,,,,,,,,1,,64,0
18708,note_on,,108,0,1,,,,,,,,0,,61,0
18708,note_on,,0,0,1,,,,,,,,0,,64,0
18714,note_on,,6,0,1,,,,,,,,0,,43,0
18720,note_on,,6,0,1,,,,,,,,0,,65,100
18720,note_on,,0,0,1,,,,,,,,0,,62,100
18720,note_on,,0,0,1,,,,,,,,0,,41,100
18720,note_on,,12,0,2,,,,,,,,1,,65,100
18834,note_on,,114,0,1,,,,,,,,0,,41,0
18840,note_on,,6,0,1,,,,,,,,0,,40,100
18948,note_on,,0,0,1,,,,,,,,0,,65,0
18948,note_on,,228,0,2,,,,,,,,1,,65,0
18948,note_on,,108,0,1,,,,,,,,0,,62,0
18954,note_on,,6,0,1,,,,,,,,0,,40,0
18960,note_on,,6,0,1,,,,,,,,0,,65,100
18960,note_on,,0,0,1,,,,,,,,0,,62,100
18960,note_on,,0,0,1,,,,,,,,0,,38,100
18960,note_on,,0,0,1,,,,,,,,0,,57,100
18960,note_on,,12,0,2,,,,,,,,1,,65,100
19188,note_on,,0,0,1,,,,,,,,0,,62,0
19188,note_on,,228,0,2,,,,,,,,1,,65,0
19188,note_on,,0,0,1,,,,,,,,0,,38,0
19188,note_on,,228,0,1,,,,,,,,0,,57,0
19188,note_on,,0,0,1,,,,,,,,0,,65,0
19200,note_on,,0,0,1,,,,,,,,0,,60,100
19200,note_on,,0,0,1,,,,,,,,0,,55,100
19200,note_on,,0,0,1,,,,,,,,0,,48,100
19200,note_on,,12,0,1,,,,,,,,0,,64,100
19200,note_on,,12,0,2,,,,,,,,1,,67,100
19200,note_on,,0,0,1,,,,,,,,0,,67,100
19200,note_on,,0,0,1,,,,,,,,0,,36,100
19428,note_on,,228,0,2,,,,,,,,1,,67,0
19428,note_on,,228,0,1,,,,,,,,0,,55,0
19428,note_on,,0,0,1,,,,,,,,0,,60,0
19440,note_on,,12,0,1,,,,,,,,0,,58,100
19440,note_on,,0,0,1,,,,,,,,0,,62,100
19440,note_on,,12,0,2,,,,,,,,1,,67,100
19656,note_on,,0,0,1,,,,,,,,0,,64,0
19656,note_on,,0,0,1,,,,,,,,0,,67,0
19656,note_on,,216,0,1,,,,,,,,0,,36,0
19656,note_on,,0,0,1,,,,,,,,0,,48,0
19668,note_on,,0,0,1,,,,,,,,0,,58,0
19668,note_on,,12,0,1,,,,,,,,0,,62,0
19668,note_on,,228,0,2,,,,,,,,1,,67,0
19680,note_on,,12,0,2,,,,,,,,1,,69,100
19680,note_on,,0,0,1,,,,,,,,0,,41,100
19680,note_on,,0,0,1,,,,,,,,0,,60,100
19680,note_on,,12,0,1,,,,,,,,0,,65,100
19680,note_on,,0,0,1,,,,,,,,0,,57,100
19908,note_on,,228,0,2,,,,,,,,1,,69,0
19920,note_on,,12,0,2,,,,,,,,1,,69,100
20136,note_on,,456,0,1,,,,,,,,0,,41,0
20136,note_on,,0,0,1,,,,,,,,0,,65,0
20136,note_on,,0,0,1,,,,,,,,0,,57,0
20136,note_on,,0,0,1,,,,,,,,0,,60,0
20148,note_on,,228,0,2,,,,,,,,1,,69,0
20160,note_on,,12,0,2,,,,,,,,1,,69,100
20160,note_on,,24,0,1,,,,,,,,0,,65,100
20160,note_on,,0,0,1,,,,,,,,0,,58,100
20160,note_on,,0,0,1,,,,,,,,0,,43,100
20274,note_on,,114,0,2,,,,,,,,1,,69,0
20280,note_on,,6,0,2,,,,,,,,1,,67,100
20388,note_on,,228,0,1,,,,,,,,0,,65,0
20394,note_on,,114,0,2,,,,,,,,1,,67,0
20400,note_on,,12,0,1,,,,,,,,0,,64,100
20400,note_on,,6,0,2,,,,,,,,1,,65,100
20514,note_on,,114,0,2,,,,,,,,1,,65,0
20520,note_on,,6,0,2,,,,,,,,1,,64,100
20616,note_on,,216,0,1,,,,,,,,0,,58,0
20616,note_on,,0,0,1,,,,,,,,0,,43,0
20628,note_on,,12,0,1,,,,,,,,0,,64,0
20634,note_on,,114,0,2,,,,,,,,1,,64,0
20640,note_on,,6,0,2,,,,,,,,1,,62,100
20640,note_on,,0,0,1,,,,,,,,0,,57,100
20640,note_on,,12,0,1,,,,,,,,0,,62,100
20640,note_on,,0,0,1,,,,,,,,0,,45,100
20868,note_on,,228,0,2,,,,,,,,1,,62,0
20868,note_on,,228,0,1,,,,,,,,0,,62,0
20880,note_on,,12,0,2,,,,,,,,1,,61,100
20880,note_on,,12,0,1,,,,,,,,0,,61,100
21096,note_on,,216,0,1,,,,,,,,0,,57,0
21096,note_on,,0,0,1,,,,,,,,0,,45,0
21108,note_on,,228,0,2,,,,,,,,1,,61,0
21108,note_on,,12,0,1,,,,,,,,0,,61,0
21120,note_on,,0,0,1,,,,,,,,0,,41,100
21120,note_on,,0,0,1,,,,,,,,0,,48,100
21120,note_on,,12,0,2,,,,,,,,1,,69,100
21120,note_on,,0,0,1,,,,,,,,0,,57,100
21120,note_on,,12,0,1,,,,,,,,0,,60,100
21120,note_on,,0,0,1,,,,,,,,0,,53,100
21216,control_change,,96,0,2,,,,,,7,96,1,,,
21348,note_on,,132,0,2,,,,,,,,1,,69,0
21360,note_on,,12,0,2,,,,,,,,1,,67,100
21408,control_change,,48,0,2,,,,,,7,97,1,,,
21576,note_on,,456,0,1,,,,,,,,0,,41,0
21576,note_on,,0,0,1,,,,,,,,0,,48,0
21576,note_on,,0,0,1,,,,,,,,0,,53,0
21576,note_on,,0,0,1,,,,,,,,0,,57,0
21576,note_on,,0,0,1,,,,,,,,0,,60,0
21588,note_on,,180,0,2,,,,,,,,1,,67,0
21600,note_on,,0,0,2,,,,,,,,1,,65,100
21600,control_change,,12,0,2,,,,,,7,98,1,,,
21600,note_on,,0,0,1,,,,,,,,0,,60,100
21600,note_on,,0,0,1,,,,,,,,0,,53,100
21600,note_on,,0,0,1,,,,,,,,0,,57,100
21600,note_on,,0,0,1,,,,,,,,0,,48,100
21600,note_on,,24,0,1,,,,,,,,0,,41,100
21776,control_change,,176,0,2,,,,,,7,99,1,,,
21828,note_on,,0,0,1,,,,,,,,0,,41,0
21828,note_on,,0,0,1,,,,,,,,0,,60,0
21828,note_on,,228,0,1,,,,,,,,0,,53,0
21828,note_on,,52,0,2,,,,,,,,1,,65,0
21828,note_on,,0,0,1,,,,,,,,0,,48,0
21828,note_on,,0,0,1,,,,,,,,0,,57,0
21840,note_on,,12,0,2,,,,,,,,1,,64,100
21840,note_on,,12,0,1,,,,,,,,0,,48,100
21840,note_on,,0,0,1,,,,,,,,0,,41,100
21840,note_on,,0,0,1,,,,,,,,0,,57,100
21840,note_on,,0,0,1,,,,,,,,0,,60,100
21968,control_change,,128,0,2,,,,,,7,100,1,,,
22068,note_on,,228,0,1,,,,,,,,0,,60,0
22068,note_on,,0,0,1,,,,,,,,0,,57,0
22068,note_on,,0,0,1,,,,,,,,0,,41,0
22068,note_on,,0,0,1,,,,,,,,0,,48,0
22068,note_on,,100,0,2,,,,,,,,1,,64,0
22080,note_on,,0,0,1,,,,,,,,0,,41,100
22080,note_on,,12,0,1,,,,,,,,0,,58,100
22080,note_on,,0,0,1,,,,,,,,0,,48,100
22080,note_on,,12,0,2,,,,,,,,1,,62,100
22080,note_on,,0,0,1,,,,,,,,0,,60,100
22144,control_change,,64,0,2,,,,,,7,101,1,,,
22308,note_on,,228,0,1,,,,,,,,0,,41,0
22308,note_on,,0,0,1,,,,,,,,0,,48,0
22308,note_on,,0,0,1,,,,,,,,0,,60,0
22308,note_on,,0,0,1,,,,,,,,0,,58,0
22308,note_on,,164,0,2,,,,,,,,1,,62,0
22320,note_on,,0,0,1,,,,,,,,0,,41,100
22320,note_on,,12,0,1,,,,,,,,0,,60,100
22320,note_on,,0,0,1,,,,,,,,0,,58,100
22320,note_on,,0,0,1,,,,,,,,0,,55,100
22320,note_on,,12,0,2,,,,,,,,1,,64,100
22336,control_change,,16,0,2,,,,,,7,102,1,,,
22528,control_change,,192,0,2,,,,,,7,103,1,,,
22548,note_on,,228,0,1,,,,,,,,0,,41,0
22548,note_on,,0,0,1,,,,,,,,0,,58,0
22548,note_on,,20,0,2,,,,,,,,1,,64,0
22548,note_on,,0,0,1,,,,,,,,0,,60,0
22548,note_on,,0,0,1,,,,,,,,0,,55,0
22560,note_on,,0,0,1,,,,,,,,0,,41,100
22560,note_on,,0,0,1,,,,,,,,0,,53,100
22560,note_on,,0,0,1,,,,,,,,0,,57,100
22560,note_on,,12,0,2,,,,,,,,1,,65,100
22560,note_on,,12,0,1,,,,,,,,0,,60,100
22704,control_change,,144,0,2,,,,,,7,104,1,,,
22788,note_on,,84,0,2,,,,,,,,1,,65,0
22788,note_on,,228,0,1,,,,,,,,0,,41,0
22788,note_on,,0,0,1,,,,,,,,0,,53,0
22788,note_on,,0,0,1,,,,,,,,0,,57,0
22788,note_on,,0,0,1,,,,,,,,0,,60,0
22800,note_on,,12,0,2,,,,,,,,1,,67,100
22896,control_change,,96,0,2,,,,,,7,105,1,,,
23028,note_on,,132,0,2,,,,,,,,1,,67,0
23040,note_on,,252,0,1,,,,,,,,0,,61,100
23040,note_on,,0,0,1,,,,,,,,0,,57,100
23040,note_on,,0,0,1,,,,,,,,0,,52,100
23040,note_on,,0,0,1,,,,,,,,0,,45,100
23040,note_on,,12,0,2,,,,,,,,1,,64,100
23088,control_change,,48,0,2,,,,,,7,106,1,,,
23264,control_change,,176,0,2,,,,,,7,107,1,,,
23268,note_on,,4,0,2,,,,,,,,1,,64,0
23280,note_on,,12,0,2,,,,,,,,1,,65,100
23394,note_on,,114,0,2,,,,,,,,1,,65,0
23400,note_on,,6,0,2,,,,,,,,1,,64,100
23456,control_change,,56,0,2,,,,,,7,108,1,,,
23496,note_on,,456,0,1,,,,,,,,0,,45,0
23496,note_on,,0,0,1,,,,,,,,0,,52,0
23496,note_on,,0,0,1,,,,,,,,0,,57,0
23496,note_on,,0,0,1,,,,,,,,0,,61,0
23514,note_on,,58,0,2,,,,,,,,1,,64,0
23520,note_on,,6,0,2,,,,,,,,1,,62,100
23520,note_on,,0,0,1,,,,,,,,0,,45,100
23520,note_on,,0,0,1,,,,,,,,0,,53,100
23520,note_on,,0,0,1,,,,,,,,0,,57,100
23520,note_on,,24,0,1,,,,,,,,0,,62,100
23632,control_change,,112,0,2,,,,,,7,109,1,,,
23748,note_on,,116,0,2,,,,,,,,1,,62,0
23760,note_on,,12,0,2,,,,,,,,1,,65,100
23824,control_change,,64,0,2,,,,,,7,110,1,,,
23874,note_on,,50,0,2,,,,,,,,1,,65,0
23880,note_on,,6,0,2,,,,,,,,1,,67,100
23976,note_on,,456,0,1,,,,,,,,0,,45,0
23976,note_on,,0,0,1,,,,,,,,0,,53,0
23976,note_on,,0,0,1,,,,,,,,0,,57,0
23976,note_on,,0,0,1,,,,,,,,0,,62,0
23994,note_on,,114,0,2,,,,,,,,1,,67,0
24000,note_on,,0,0,1,,,,,,,,0,,52,100
24000,note_on,,6,0,2,,,,,,,,1,,69,100
24000,note_on,,24,0,1,,,,,,,,0,,45,100
24000,note_on,,0,0,1,,,,,,,,0,,57,100
24000,note_on,,0,0,1,,,,,,,,0,,61,100
24016,control_change,,16,0,2,,,,,,7,111,1,,,
24192,control_change,,176,0,2,,,,,,7,112,1,,,
24228,note_on,,36,0,2,,,,,,,,1,,69,0
24228,note_on,,228,0,1,,,,,,,,0,,52,0
24228,note_on,,0,0,1,,,,,,,,0,,57,0
24228,note_on,,0,0,1,,,,,,,,0,,45,0
24240,note_on,,12,0,2,,,,,,,,1,,64,100
24240,note_on,,12,0,1,,,,,,,,0,,43,100
24240,note_on,,0,0,1,,,,,,,,0,,52,100
24240,note_on,,0,0,1,,,,,,,,0,,58,100
24384,control_change,,144,0,2,,,,,,7,113,1,,,
24456,note_on,,216,0,1,,,,,,,,0,,61,0
24468,note_on,,12,0,1,,,,,,,,0,,58,0
24468,note_on,,0,0,1,,,,,,,,0,,52,0
24468,note_on,,84,0,2,,,,,,,,1,,64,0
24468,note_on,,0,0,1,,,,,,,,0,,43,0
24480,note_on,,0,0,1,,,,,,,,0,,57,100
24480,note_on,,12,0,1,,,,,,,,0,,62,100
24480,note_on,,0,0,1,,,,,,,,0,,41,100
24480,note_on,,12,0,2,,,,,,,,1,,69,100
24480,note_on,,0,0,1,,,,,,,,0,,53,100
24576,control_change,,96,0,2,,,,,,7,114,1,,,
24708,note_on,,132,0,2,,,,,,,,1,,69,0
24720,note_on,,12,0,2,,,,,,,,1,,65,100
24752,control_change,,32,0,2,,,,,,7,115,1,,,
24936,note_on,,0,0,1,,,,,,,,0,,57,0
24936,note_on,,0,0,1,,,,,,,,0,,62,0
24936,note_on,,0,0,1,,,,,,,,0,,53,0
24936,note_on,,456,0,1,,,,,,,,0,,41,0
24948,note_on,,196,0,2,,,,,,,,1,,65,0
24960,note_on,,12,0,2,,,,,,,,1,,67,100
25008,control_change,,48,0,2,,,,,,7,114,1,,,
25072,control_change,,64,0,2,,,,,,7,113,1,,,
25136,control_change,,64,0,2,,,,,,7,112,1,,,
25188,note_on,,52,0,2,,,,,,,,1,,67,0
25200,note_on,,264,0,1,,,,,,,,0,,40,100
25200,note_on,,0,0,1,,,,,,,,0,,55,100
25200,note_on,,0,0,1,,,,,,,,0,,58,100
25200,note_on,,0,0,1,,,,,,,,0,,61,100
25200,note_on,,0,0,2,,,,,,,,1,,65,100
25200,control_change,,12,0,2,,,,,,7,111,1,,,
25264,control_change,,64,0,2,,,,,,7,110,1,,,
25314,note_on,,50,0,2,,,,,,,,1,,65,0
25320,note_on,,6,0,2,,,,,,,,1,,64,100
25328,control_change,,8,0,2,,,,,,7,109,1,,,
25392,control_change,,64,0,2,,,,,,7,108,1,,,
25428,note_on,,0,0,1,,,,,,,,0,,55,0
25428,note_on,,0,0,1,,,,,,,,0,,58,0
25428,note_on,,228,0,1,,,,,,,,0,,61,0
25428,note_on,,0,0,1,,,,,,,,0,,40,0
25434,note_on,,42,0,2,,,,,,,,1,,64,0
25440,note_on,,0,0,1,,,,,,,,0,,62,100
25440,note_on,,6,0,2,,,,,,,,1,,62,100
25440,note_on,,12,0,1,,,,,,,,0,,41,100
25440,note_on,,0,0,1,,,,,,,,0,,57,100
25456,control_change,,16,0,2,,,,,,7,107,1,,,
25536,control_change,,80,0,2,,,,,,7,106,1,,,
25600,control_change,,64,0,2,,,,,,7,105,1,,,
25664,control_change,,64,0,2,,,,,,7,104,1,,,
25668,note_on,,0,0,1,,,,,,,,0,,41,0
25668,note_on,,228,0,1,,,,,,,,0,,57,0
25668,note_on,,4,0,2,,,,,,,,1,,62,0
25680,note_on,,12,0,1,,,,,,,,0,,43,100
25680,note_on,,0,0,1,,,,,,,,0,,58,100
25680,note_on,,12,0,2,,,,,,,,1,,70,100
25728,control_change,,48,0,2,,,,,,7,103,1,,,
25792,control_change,,64,0,2,,,,,,7,102,1,,,
25856,control_change,,64,0,2,,,,,,7,101,1,,,
25896,note_on,,216,0,1,,,,,,,,0,,62,0
25908,note_on,,52,0,2,,,,,,,,1,,70,0
25908,note_on,,0,0,1,,,,,,,,0,,43,0
25908,note_on,,12,0,1,,,,,,,,0,,58,0
25920,control_change,,12,0,2,,,,,,7,100,1,,,
25920,note_on,,0,0,2,,,,,,,,1,,69,100
25920,note_on,,0,0,1,,,,,,,,0,,62,100
25920,note_on,,0,0,1,,,,,,,,0,,52,100
25920,note_on,,0,0,1,,,,,,,,0,,57,100
25920,note_on,,12,0,1,,,,,,,,0,,45,100
25984,control_change,,64,0,2,,,,,,7,99,1,,,
26034,note_on,,50,0,2,,,,,,,,1,,69,0
26040,note_on,,6,0,2,,,,,,,,1,,67,100
26064,control_change,,24,0,2,,,,,,7,98,1,,,
26128,control_change,,64,0,2,,,,,,7,97,1,,,
26148,note_on,,228,0,1,,,,,,,,0,,62,0
26154,note_on,,26,0,2,,,,,,,,1,,67,0
26160,note_on,,6,0,2,,,,,,,,1,,65,100
26160,note_on,,12,0,1,,,,,,,,0,,61,100
26192,control_change,,32,0,2,,,,,,7,96,1,,,
26256,control_change,,64,0,2,,,,,,7,95,1,,,
26274,note_on,,18,0,2,,,,,,,,1,,65,0
26280,note_on,,6,0,2,,,,,,,,1,,64,100
26376,note_on,,0,0,1,,,,,,,,0,,57,0
26376,note_on,,0,0,1,,,,,,,,0,,45,0
26376,note_on,,216,0,1,,,,,,,,0,,52,0
26388,note_on,,12,0,1,,,,,,,,0,,61,0
26394,note_on,,114,0,2,,,,,,,,1,,64,0
26400,note_on,,0,0,1,,,,,,,,0,,57,100
26400,note_on,,0,0,1,,,,,,,,0,,53,100
26400,note_on,,12,0,1,,,,,,,,0,,38,100
26400,note_on,,0,0,1,,,,,,,,0,,62,100
26400,control_change,,6,0,2,,,,,,7,105,1,,,
26400,note_on,,0,0,2,,,,,,,,1,,64,100
26432,control_change,,32,0,2,,,,,,7,104,1,,,
26464,control_change,,32,0,2,,,,,,7,103,1,,,
26496,control_change,,32,0,2,,,,,,7,102,1,,,
26528,control_change,,32,0,2,,,,,,7,101,1,,,
26576,control_change,,48,0,2,,,,,,7,100,1,,,
26608,control_change,,32,0,2,,,,,,7,99,1,,,
26628,note_on,,20,0,2,,,,,,,,1,,64,0
26640,note_on,,0,0,2,,,,,,,,1,,62,100
26640,control_change,,12,0,2,,,,,,7,98,1,,,
26672,control_change,,32,0,2,,,,,,7,97,1,,,
26720,control_change,,48,0,2,,,,,,7,96,1,,,
26752,control_change,,32,0,2,,,,,,7,95,1,,,
26856,note_on,,0,0,1,,,,,,,,0,,38,0
26856,note_on,,0,0,1,,,,,,,,0,,62,0
26856,note_on,,0,0,1,,,,,,,,0,,57,0
26856,note_on,,456,0,1,,,,,,,,0,,53,0
26868,note_on,,116,0,2,,,,,,,,1,,62,0
26880,key_signature,,0,1,1,,,,,F,,,,,,
26880,key_signature,,12,1,2,,,,,F,,,,,,
26880,note_on,,0,0,1,,,,,,,,0,,81,100
26880,note_on,,0,0,1,,,,,,,,0,,69,100
26880,control_change,,24,0,1,,,,,,7,102,0,,,
27108,note_on,,0,0,1,,,,,,,,0,,69,0
27108,note_on,,228,0,1,,,,,,,,0,,81,0
27120,note_on,,0,0,1,,,,,,,,0,,65,100
27120,note_on,,0,0,1,,,,,,,,0,,62,100
27120,note_on,,12,0,1,,,,,,,,0,,74,100
27348,note_on,,228,0,1,,,,,,,,0,,65,0
27348,note_on,,0,0,1,,,,,,,,0,,62,0
27348,note_on,,0,0,1,,,,,,,,0,,74,0
27360,note_on,,0,0,1,,,,,,,,0,,57,100
27360,note_on,,0,0,1,,,,,,,,0,,64,100
27360,note_on,,12,0,1,,,,,,,,0,,76,100
27588,note_on,,0,0,1,,,,,,,,0,,76,0
27588,note_on,,0,0,1,,,,,,,,0,,64,0
27588,note_on,,228,0,1,,,,,,,,0,,57,0
27600,note_on,,12,0,1,,,,,,,,0,,69,100
27810,note_on,,210,0,1,,,,,,,,0,,69,100
