tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
2757,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
2760,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,60,48
2760,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,63,51
2761,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,54,68
2764,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,55,0
2787,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,63,0
2787,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,0
2790,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,43
2790,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,54
2817,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,60,0
2817,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
2820,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,68,57
2820,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,49
2820,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,53,68
2825,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,54,0
2835,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,48,0
2847,note_on,12,0,1,,,,,,,,,,,,,,,,,0,,62,0
2847,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,68,0
2850,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,45
2850,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,50
2877,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,62,0
2877,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
2879,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,52,72
2880,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,41
2880,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,47
2893,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,53,0
2907,note_on,14,0,1,,,,,,,,,,,,,,,,,0,,67,0
2907,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,0
2910,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,64,51
2910,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,55
2937,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,72,0
2937,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,0
2940,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,70,56
2940,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,46
2941,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,48,77
2947,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,52,0
2967,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
2967,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,70,0
2970,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,51
2970,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,56
2997,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
2997,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
2999,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,47,75
3000,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,42
3000,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,59
3002,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,0
3027,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3027,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,71,0
3030,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,45
3030,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,56
3057,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
3057,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3060,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,73,51
3060,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,45
3061,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,46,78
3062,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,47,0
3087,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,73,0
3087,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3090,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,44
3090,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,57
3117,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3117,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
3119,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,47,78
3120,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,46
3120,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,49
3121,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,46,0
3147,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
3147,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,76,0
3150,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,51
3150,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,56
3175,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,47,0
3177,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,79,0
3177,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
3179,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,59,79
3180,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,71,56
3180,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,45
3207,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,69,0
3207,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
3210,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,47
3210,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,78,46
3233,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,59,0
3237,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,78,0
3237,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
3239,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,52,85
3240,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,45
3240,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,52
3242,control_change,2,0,1,,,,,,,,,,,,,,,64,127,0,,,
3267,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3267,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,71,0
3270,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,52
3270,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,47
3277,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,52,0
3297,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,76,0
3297,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
3300,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,56
3300,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,45
3327,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
3327,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,71,0
3330,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,52
3330,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,47
3357,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,79,0
3357,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
3360,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,54
3360,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,45
3387,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
3387,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
3390,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,56
3390,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,47
3417,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,83,0
3417,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
3420,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,45
3420,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,51
3420,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
3421,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,64,71
3447,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,83,0
3447,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
3450,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,47
3450,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,55
3477,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
3477,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
3479,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,72
3480,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,58
3480,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,77,40
3484,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,64,0
3507,note_on,23,0,1,,,,,,,,,,,,,,,,,0,,81,0
3507,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,0
3510,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,58
3510,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,46
3537,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
3537,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
3539,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,67,69
3540,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,79,54
3540,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,45
3542,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,0
3567,note_on,25,0,1,,,,,,,,,,,,,,,,,0,,77,0
3567,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
3570,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,37
3570,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,51
3597,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,0
3597,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,83,0
3599,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,65
3600,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,57
3600,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,43
3609,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,67,0
3627,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,79,0
3627,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
3630,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,50
3630,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,55
3657,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,84,0
3657,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
3659,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,68,73
3660,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,80,51
3660,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,45
3663,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,60,0
3687,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,77,0
3687,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
3690,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,61
3690,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,47
3717,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
3717,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
3720,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,52
3720,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,45
3747,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,74,0
3747,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,0
3750,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,49
3750,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,54
3777,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
3777,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,83,0
3780,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,42
3780,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,54
3781,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,69
3791,note_on,10,0,1,,,,,,,,,,,,,,,,,0,,68,0
3807,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,71,0
3807,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
3810,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,52
3810,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,47
3837,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,71,0
3837,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
3840,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,40
3840,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,75,51
3841,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,66,69
3848,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,67,0
3867,note_on,19,0,1,,,,,,,,,,,,,,,,,0,,75,0
3867,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
3870,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,43
3870,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,46
3897,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
3897,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,81,0
3899,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,68
3900,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,50
3900,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,48
3903,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,66,0
3924,note_on,21,0,1,,,,,,,,,,,,,,,,,0,,65,0
3927,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,0
3927,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
3930,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,51
3930,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,49
3953,control_change,23,0,1,,,,,,,,,,,,,,,64,127,0,,,
3957,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,83,0
3957,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
3959,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,48,73
3960,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,45
3960,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,52
3976,note_on,16,0,1,,,,,,,,,,,,,,,,,0,,48,0
3987,note_on,11,0,1,,,,,,,,,,,,,,,,,0,,79,0
3987,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
3990,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,48
3990,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,42
4017,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,84,0
4017,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
4020,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,80,51
4020,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,40
4020,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,60,77
4032,control_change,12,0,1,,,,,,,,,,,,,,,64,0,0,,,
4047,note_on,15,0,1,,,,,,,,,,,,,,,,,0,,77,0
4047,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
4050,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,48
4050,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,60
4077,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
4077,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
4080,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,39
4080,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,44
4081,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,68,68
4107,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,77,0
4107,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
4110,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,74,43
4110,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,39
4137,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,83,0
4137,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
4139,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,68,0
4140,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,74,56
4140,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,44
4141,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,72
4167,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,0
4167,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,71,0
4170,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,51
4170,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,71,46
4197,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,79,0
4197,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,71,0
4200,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,46
4200,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,52
4200,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,66,69
4203,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,67,0
4227,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,75,0
4227,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
4230,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,60
4230,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,72,48
4256,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,66,0
4257,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,0
4257,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,72,0
4259,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,65,72
4260,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,80,50
4260,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,44
4287,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,74,0
4287,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,80,0
4289,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,60,0
4290,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,83,47
4290,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,43
4317,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,74,0
4317,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,0
4319,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,64,74
4320,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,76,43
4320,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,55
4325,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,65,0
4347,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,0
4347,note_on,22,0,1,,,,,,,,,,,,,,,,,0,,79,0
4350,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,84,45
4350,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,76,45
4377,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,76,0
4377,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,0
4379,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,62,73
4380,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,83,60
4380,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,50
4389,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,64,0
4407,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,83,0
4407,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,77,0
4410,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,86,54
4410,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,48
4437,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,77,0
4437,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
4439,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,61,75
4440,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,82,55
4440,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,42
4443,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,62,0
4447,control_change,4,0,1,,,,,,,,,,,,,,,64,127,0,,,
4467,note_on,20,0,1,,,,,,,,,,,,,,,,,0,,79,0
4467,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,0
4470,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,48
4470,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,48
4497,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,88,0
4497,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
4499,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,57
4499,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,74
4499,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,57
4500,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,88,49
4500,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,82,44
4527,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,61,0
4527,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,82,0
4527,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,0
4530,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,82,50
4530,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,91,32
4548,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,67,0
4550,control_change,0,0,1,,,,,,,,,,,,,,,64,0,0,,,
4550,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,70,0
4555,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,73,0
4557,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,82,0
4557,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,91,0
4559,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,74,72
4559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,62,55
4559,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,55
4560,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,48
4560,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,51
4560,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,55
4587,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,86,0
4587,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,0
4590,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,45
4590,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,89,45
4608,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,62,0
4608,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,0
4609,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,0
4611,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,74,0
4617,note_on,6,0,1,,,,,,,,,,,,,,,,,0,,81,0
4617,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,89,0
4619,control_change,2,0,1,,,,,,,,,,,,,,,64,127,0,,,
4620,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,73,70
4620,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,47
4620,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,81,54
4621,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,55
4621,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,55
4621,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,55
4647,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,79,0
4647,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,0
4650,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,48
4650,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,51
4663,note_on,13,0,1,,,,,,,,,,,,,,,,,0,,64,0
4664,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,0
4664,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,0
4668,note_on,4,0,1,,,,,,,,,,,,,,,,,0,,73,0
4677,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,0
4677,note_on,9,0,1,,,,,,,,,,,,,,,,,0,,79,0
4680,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,51
4680,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,45
4681,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,73,74
4681,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,67,57
4681,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,64,57
4681,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,57
4705,note_on,24,0,1,,,,,,,,,,,,,,,,,0,,64,0
4707,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,81,0
4707,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
4710,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,79,49
4710,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,88,51
4717,note_on,7,0,1,,,,,,,,,,,,,,,,,0,,67,0
4717,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,69,0
4720,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,73,0
4737,note_on,17,0,1,,,,,,,,,,,,,,,,,0,,88,0
4737,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,0
4738,control_change,1,0,1,,,,,,,,,,,,,,,64,0,0,,,
4740,note_on,2,0,1,,,,,,,,,,,,,,,,,0,,81,51
4740,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,77,36
4741,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,63
4741,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,74,72
4741,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,65,63
4767,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,77,0
4767,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,0
4770,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,77,47
4770,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,42
4775,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,74,0
4776,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,65,0
4779,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,69,0
4797,note_on,18,0,1,,,,,,,,,,,,,,,,,0,,77,0
4797,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,86,0
4800,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,81,56
4800,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,50
4801,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,69,59
4801,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,66,71
4827,note_on,26,0,1,,,,,,,,,,,,,,,,,0,,75,0
4827,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,81,0
4830,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,75,45
4830,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,84,55
4857,note_on,27,0,1,,,,,,,,,,,,,,,,,0,,84,0
4857,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,75,0
4860,note_on,0,0,1,,,,,,,,,,,,,,,,,0,,79,45
4860,note_on,3,0,1,,,,,,,,,,,,,,,,,0,,76,40
4861,note_on,1,0,1,,,,,,,,,,,,,,,,,0,,67,70
4866,note_on,5,0,1,,,,,,,,,,,,,,,,,0,,69,0
4868,control_change,0,0,1,,,,,,,,,,,,,,,64,127,0,,,
