tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,data,control,value,channel,program,note,velocity
1776,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1776,note_on,,16,0,2,,,,,,,,,,0,,54,0
1792,note_on,,16,0,2,,,,,,,,,,0,,57,0
1792,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
1792,note_on,,0,0,2,,,,,,,,,,0,,60,48
1808,note_on,,0,0,2,,,,,,,,,,0,,59,46
1808,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1808,note_on,,16,0,2,,,,,,,,,,0,,60,0
1824,note_on,,16,0,2,,,,,,,,,,0,,59,0
1824,note_on,,0,0,2,,,,,,,,,,0,,55,50
1824,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
1824,note_on,,48,0,1,,,,,,,,,,0,,63,0
1824,note_on,,0,0,1,,,,,,,,,,0,,64,74
1826,control_change,,90,0,3,,,,,,,,64,0,0,,,
1832,control_change,,6,0,3,,,,,,,,64,127,0,,,
1840,note_on,,0,0,2,,,,,,,,,,0,,60,54
1840,note_on,,16,0,2,,,,,,,,,,0,,55,0
1840,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
1856,note_on,,16,0,2,,,,,,,,,,0,,60,0
1856,note_on,,0,0,2,,,,,,,,,,0,,59,52
1856,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
1872,note_on,,16,0,2,,,,,,,,,,0,,59,0
1872,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
1872,note_on,,48,0,1,,,,,,,,,,0,,64,0
1872,note_on,,0,0,2,,,,,,,,,,0,,54,53
1872,note_on,,0,0,1,,,,,,,,,,0,,66,75
1888,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
1888,note_on,,0,0,2,,,,,,,,,,0,,60,56
1888,note_on,,16,0,2,,,,,,,,,,0,,54,0
1904,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
1904,note_on,,16,0,2,,,,,,,,,,0,,60,0
1904,note_on,,0,0,2,,,,,,,,,,0,,59,52
1912,note_on,,8,0,2,,,,,,,,,,0,,59,0
1920,note_on,,48,0,1,,,,,,,,,,0,,66,0
1920,note_on,,0,0,1,,,,,,,,,,0,,67,62
1920,note_on,,0,0,1,,,,,,,,,,0,,79,76
1920,note_on,,8,0,2,,,,,,,,,,0,,40,46
1920,control_change,,88,0,3,,,,,,,,64,127,0,,,
1922,control_change,,2,0,3,,,,,,,,64,0,0,,,
1928,control_change,,6,0,3,,,,,,,,64,127,0,,,
1936,set_tempo,1071428,32,1,0,,,,,,,,,,,,,
1936,note_on,,0,0,2,,,,,,,,,,0,,47,42
1936,note_on,,16,0,2,,,,,,,,,,0,,40,0
1952,note_on,,16,0,2,,,,,,,,,,0,,47,0
1952,note_on,,0,0,2,,,,,,,,,,0,,55,44
1952,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
1968,note_on,,16,0,2,,,,,,,,,,0,,55,0
1968,note_on,,0,0,2,,,,,,,,,,0,,52,39
1968,set_tempo,952380,16,1,0,,,,,,,,,,,,,
1984,set_tempo,983606,16,1,0,,,,,,,,,,,,,
1984,note_on,,0,0,2,,,,,,,,,,0,,60,40
1984,note_on,,16,0,2,,,,,,,,,,0,,52,0
2000,note_on,,0,0,2,,,,,,,,,,0,,59,38
2000,note_on,,16,0,2,,,,,,,,,,0,,60,0
2000,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
2008,note_on,,8,0,2,,,,,,,,,,0,,59,0
2016,set_tempo,983606,16,1,0,,,,,,,,,,,,,
2016,note_on,,8,0,2,,,,,,,,,,0,,40,42
2018,control_change,,90,0,3,,,,,,,,64,0,0,,,
2024,control_change,,6,0,3,,,,,,,,64,127,0,,,
2032,note_on,,16,0,2,,,,,,,,,,0,,40,0
2032,note_on,,0,0,2,,,,,,,,,,0,,47,38
2032,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2048,set_tempo,983606,16,1,0,,,,,,,,,,,,,
2048,note_on,,0,0,2,,,,,,,,,,0,,55,44
2048,note_on,,16,0,2,,,,,,,,,,0,,47,0
2062,note_on,,0,0,1,,,,,,,,,,0,,67,0
2062,note_on,,142,0,1,,,,,,,,,,0,,79,0
2064,note_on,,0,0,2,,,,,,,,,,0,,52,46
2064,note_on,,16,0,2,,,,,,,,,,0,,55,0
2064,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
2064,note_on,,0,0,1,,,,,,,,,,0,,78,70
2064,note_on,,2,0,1,,,,,,,,,,0,,66,58
2080,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
2080,note_on,,0,0,2,,,,,,,,,,0,,60,52
2080,note_on,,16,0,2,,,,,,,,,,0,,52,0
2088,note_on,,0,0,1,,,,,,,,,,0,,66,0
2088,note_on,,0,0,1,,,,,,,,,,0,,76,68
2088,note_on,,0,0,1,,,,,,,,,,0,,64,57
2088,note_on,,24,0,1,,,,,,,,,,0,,78,0
2096,note_on,,0,0,2,,,,,,,,,,0,,59,50
2096,note_on,,16,0,2,,,,,,,,,,0,,60,0
2096,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
2104,note_on,,8,0,2,,,,,,,,,,0,,59,0
2110,note_on,,22,0,1,,,,,,,,,,0,,76,0
2110,note_on,,0,0,1,,,,,,,,,,0,,64,0
2112,control_change,,88,0,3,,,,,,,,64,127,0,,,
2112,note_on,,8,0,2,,,,,,,,,,0,,42,44
2112,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
2112,note_on,,0,0,1,,,,,,,,,,0,,75,60
2112,note_on,,2,0,1,,,,,,,,,,0,,63,50
2114,control_change,,2,0,3,,,,,,,,64,0,0,,,
2120,control_change,,6,0,3,,,,,,,,64,127,0,,,
2128,set_tempo,983606,16,1,0,,,,,,,,,,,,,
2128,note_on,,16,0,2,,,,,,,,,,0,,42,0
2128,note_on,,0,0,2,,,,,,,,,,0,,47,40
2144,note_on,,16,0,2,,,,,,,,,,0,,47,0
2144,note_on,,0,0,2,,,,,,,,,,0,,57,42
2144,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2160,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
2160,note_on,,16,0,2,,,,,,,,,,0,,57,0
2160,note_on,,0,0,2,,,,,,,,,,0,,54,40
2176,set_tempo,923076,16,1,0,,,,,,,,,,,,,
2176,note_on,,16,0,2,,,,,,,,,,0,,54,0
2176,note_on,,0,0,2,,,,,,,,,,0,,60,44
2192,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
2192,note_on,,16,0,2,,,,,,,,,,0,,60,0
2192,note_on,,0,0,2,,,,,,,,,,0,,59,42
2200,note_on,,8,0,2,,,,,,,,,,0,,59,0
2208,note_on,,8,0,2,,,,,,,,,,0,,43,52
2208,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
2210,control_change,,90,0,3,,,,,,,,64,0,0,,,
2216,control_change,,6,0,3,,,,,,,,64,127,0,,,
2224,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
2224,note_on,,112,0,1,,,,,,,,,,0,,75,0
2224,note_on,,0,0,1,,,,,,,,,,0,,64,58
2224,note_on,,0,0,1,,,,,,,,,,0,,76,68
2224,note_on,,0,0,2,,,,,,,,,,0,,47,44
2224,note_on,,16,0,2,,,,,,,,,,0,,43,0
2224,note_on,,0,0,1,,,,,,,,,,0,,63,0
2240,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
2240,note_on,,16,0,1,,,,,,,,,,0,,76,0
2240,note_on,,0,0,1,,,,,,,,,,0,,64,0
2240,note_on,,0,0,1,,,,,,,,,,0,,66,68
2240,note_on,,0,0,2,,,,,,,,,,0,,55,44
2240,note_on,,16,0,2,,,,,,,,,,0,,47,0
2240,note_on,,0,0,1,,,,,,,,,,0,,78,78
2248,note_on,,8,0,1,,,,,,,,,,0,,78,0
2248,note_on,,0,0,1,,,,,,,,,,0,,66,0
2256,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2256,note_on,,8,0,1,,,,,,,,,,0,,66,70
2256,note_on,,0,0,1,,,,,,,,,,0,,78,80
2256,note_on,,16,0,2,,,,,,,,,,0,,55,0
2256,note_on,,0,0,2,,,,,,,,,,0,,52,42
2272,note_on,,0,0,1,,,,,,,,,,0,,66,0
2272,set_tempo,895522,16,1,0,,,,,,,,,,,,,
2272,note_on,,16,0,1,,,,,,,,,,0,,78,0
2272,note_on,,0,0,1,,,,,,,,,,0,,67,72
2272,note_on,,0,0,1,,,,,,,,,,0,,79,82
2272,note_on,,16,0,2,,,,,,,,,,0,,52,0
2272,note_on,,0,0,2,,,,,,,,,,0,,60,46
2288,note_on,,0,0,1,,,,,,,,,,0,,69,72
2288,note_on,,16,0,1,,,,,,,,,,0,,79,0
2288,note_on,,0,0,1,,,,,,,,,,0,,81,82
2288,note_on,,16,0,2,,,,,,,,,,0,,60,0
2288,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
2288,note_on,,0,0,1,,,,,,,,,,0,,67,0
2288,note_on,,0,0,2,,,,,,,,,,0,,59,44
2296,note_on,,8,0,2,,,,,,,,,,0,,59,0
2302,note_on,,14,0,1,,,,,,,,,,0,,81,0
2302,note_on,,0,0,1,,,,,,,,,,0,,69,0
2304,control_change,,88,0,3,,,,,,,,64,127,0,,,
2304,note_on,,2,0,1,,,,,,,,,,0,,71,68
2304,note_on,,8,0,2,,,,,,,,,,0,,39,43
2304,set_tempo,1621621,16,1,0,,,,,,,,,,,,,
2304,note_on,,0,0,1,,,,,,,,,,0,,83,78
2306,control_change,,2,0,3,,,,,,,,64,0,0,,,
2312,control_change,,6,0,3,,,,,,,,64,127,0,,,
2320,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
2320,note_on,,16,0,2,,,,,,,,,,0,,39,0
2320,note_on,,0,0,2,,,,,,,,,,0,,47,37
2336,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
2336,note_on,,0,0,2,,,,,,,,,,0,,57,41
2336,note_on,,16,0,2,,,,,,,,,,0,,47,0
2352,note_on,,0,0,2,,,,,,,,,,0,,54,36
2352,note_on,,16,0,2,,,,,,,,,,0,,57,0
2352,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
2368,note_on,,0,0,2,,,,,,,,,,0,,60,37
2368,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
2368,note_on,,16,0,2,,,,,,,,,,0,,54,0
2374,note_on,,70,0,1,,,,,,,,,,0,,83,0
2374,note_on,,0,0,1,,,,,,,,,,0,,71,0
2376,note_on,,0,0,1,,,,,,,,,,0,,71,66
2376,note_on,,2,0,1,,,,,,,,,,0,,69,36
2376,set_tempo,1250000,8,1,0,,,,,,,,,,,,,
2384,set_tempo,1463414,8,1,0,,,,,,,,,,,,,
2384,note_on,,16,0,2,,,,,,,,,,0,,60,0
2384,note_on,,0,0,2,,,,,,,,,,0,,59,34
2392,note_on,,0,0,1,,,,,,,,,,0,,69,0
2392,note_on,,16,0,1,,,,,,,,,,0,,71,0
2392,note_on,,8,0,2,,,,,,,,,,0,,59,0
2400,set_tempo,1935483,16,1,0,,,,,,,,,,,,,
2400,note_on,,0,0,1,,,,,,,,,,0,,71,56
2400,note_on,,8,0,1,,,,,,,,,,0,,69,40
2400,note_on,,8,0,2,,,,,,,,,,0,,40,38
2402,control_change,,90,0,3,,,,,,,,64,0,0,,,
2408,control_change,,6,0,3,,,,,,,,64,127,0,,,
2414,note_on,,14,0,1,,,,,,,,,,0,,69,0
2416,note_on,,0,0,2,,,,,,,,,,0,,47,30
2416,set_tempo,1538461,16,1,0,,,,,,,,,,,,,
2416,note_on,,2,0,1,,,,,,,,,,0,,68,48
2416,note_on,,16,0,2,,,,,,,,,,0,,40,0
2430,note_on,,14,0,1,,,,,,,,,,0,,68,0
2432,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
2432,note_on,,16,0,2,,,,,,,,,,0,,47,0
2432,note_on,,0,0,2,,,,,,,,,,0,,55,32
2432,note_on,,2,0,1,,,,,,,,,,0,,67,44
2445,note_on,,13,0,1,,,,,,,,,,0,,71,0
2446,note_on,,1,0,1,,,,,,,,,,0,,67,0
2448,note_on,,16,0,2,,,,,,,,,,0,,55,0
2448,note_on,,0,0,2,,,,,,,,,,0,,52,28
2448,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
2448,note_on,,0,0,1,,,,,,,,,,0,,71,52
2448,note_on,,2,0,1,,,,,,,,,,0,,67,42
2462,note_on,,14,0,1,,,,,,,,,,0,,71,0
2462,note_on,,0,0,1,,,,,,,,,,0,,67,0
2464,note_on,,0,0,2,,,,,,,,,,0,,60,30
2464,note_on,,16,0,2,,,,,,,,,,0,,52,0
2464,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
2464,note_on,,0,0,1,,,,,,,,,,0,,69,50
2464,note_on,,2,0,1,,,,,,,,,,0,,66,40
2478,note_on,,0,0,1,,,,,,,,,,0,,66,0
2478,note_on,,14,0,1,,,,,,,,,,0,,69,0
2480,note_on,,16,0,2,,,,,,,,,,0,,60,0
2480,set_tempo,1333333,16,1,0,,,,,,,,,,,,,
2480,note_on,,0,0,2,,,,,,,,,,0,,59,28
2480,note_on,,2,0,1,,,,,,,,,,0,,64,36
2480,note_on,,0,0,1,,,,,,,,,,0,,67,46
2488,note_on,,8,0,2,,,,,,,,,,0,,59,0
2494,note_on,,14,0,1,,,,,,,,,,0,,67,0
2494,note_on,,0,0,1,,,,,,,,,,0,,64,0
2496,note_on,,0,0,1,,,,,,,,,,0,,66,50
2496,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
2496,note_on,,8,0,2,,,,,,,,,,0,,35,28
2496,note_on,,2,0,1,,,,,,,,,,0,,63,44
2496,control_change,,88,0,3,,,,,,,,64,127,0,,,
2498,control_change,,2,0,3,,,,,,,,64,0,0,,,
2502,control_change,,4,0,3,,,,,,,,64,127,0,,,
2506,note_on,,10,0,2,,,,,,,,,,0,,35,0
2512,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
2512,note_on,,6,0,2,,,,,,,,,,0,,47,50
2528,note_on,,0,0,2,,,,,,,,,,0,,59,46
2528,note_on,,16,0,2,,,,,,,,,,0,,47,0
2528,set_tempo,1304347,16,1,0,,,,,,,,,,,,,
2540,note_on,,44,0,1,,,,,,,,,,0,,66,0
2540,note_on,,0,0,1,,,,,,,,,,0,,63,0
2542,note_on,,0,0,1,,,,,,,,,,0,,67,58
2542,set_tempo,3333333,14,1,0,,,,,,,,,,,,,
2542,note_on,,2,0,1,,,,,,,,,,0,,64,46
2544,set_tempo,2000000,2,1,0,,,,,,,,,,,,,
2544,note_on,,16,0,2,,,,,,,,,,0,,59,0
2544,note_on,,0,0,2,,,,,,,,,,0,,58,48
2546,control_change,,44,0,3,,,,,,,,64,0,0,,,
2552,control_change,,6,0,3,,,,,,,,64,127,0,,,
2558,note_on,,16,0,1,,,,,,,,,,0,,64,0
2560,note_on,,16,0,2,,,,,,,,,,0,,58,0
2560,note_on,,2,0,1,,,,,,,,,,0,,76,56
2560,note_on,,0,0,2,,,,,,,,,,0,,47,36
2560,set_tempo,1395348,16,1,0,,,,,,,,,,,,,
2568,note_on,,8,0,2,,,,,,,,,,0,,47,0
2568,note_on,,0,0,1,,,,,,,,,,0,,67,0
2568,note_on,,8,0,1,,,,,,,,,,0,,76,0
2576,set_tempo,1538461,16,1,0,,,,,,,,,,,,,
2576,note_on,,8,0,2,,,,,,,,,,0,,35,36
2576,note_on,,8,0,1,,,,,,,,,,0,,67,42
2576,note_on,,0,0,1,,,,,,,,,,0,,76,55
2590,note_on,,14,0,1,,,,,,,,,,0,,76,0
2590,note_on,,0,0,1,,,,,,,,,,0,,67,0
2592,note_on,,2,0,1,,,,,,,,,,0,,66,44
2592,note_on,,0,0,1,,,,,,,,,,0,,75,52
2592,set_tempo,1463414,16,1,0,,,,,,,,,,,,,
2592,note_on,,16,0,2,,,,,,,,,,0,,35,0
2592,note_on,,0,0,2,,,,,,,,,,0,,47,36
2594,control_change,,42,0,3,,,,,,,,64,0,0,,,
2600,control_change,,6,0,3,,,,,,,,64,127,0,,,
2608,note_on,,16,0,2,,,,,,,,,,0,,47,0
2608,set_tempo,1000000,16,1,0,,,,,,,,,,,,,
2608,note_on,,0,0,2,,,,,,,,,,0,,35,38
2624,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
2624,note_on,,16,0,2,,,,,,,,,,0,,35,0
2624,note_on,,0,0,2,,,,,,,,,,0,,47,38
2640,set_tempo,1200000,16,1,0,,,,,,,,,,,,,
2640,note_on,,0,0,2,,,,,,,,,,0,,51,36
2640,note_on,,16,0,2,,,,,,,,,,0,,47,0
2656,note_on,,0,0,2,,,,,,,,,,0,,54,33
2656,note_on,,16,0,2,,,,,,,,,,0,,51,0
2656,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
2672,set_tempo,1818181,16,1,0,,,,,,,,,,,,,
2672,note_on,,0,0,2,,,,,,,,,,0,,59,30
2672,note_on,,16,0,2,,,,,,,,,,0,,54,0
2680,note_on,,8,0,2,,,,,,,,,,0,,59,0
2684,note_on,,0,0,1,,,,,,,,,,0,,66,0
2684,note_on,,92,0,1,,,,,,,,,,0,,75,0
2688,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
2688,note_on,,4,0,1,,,,,,,,,,0,,66,50
2688,note_on,,0,0,1,,,,,,,,,,0,,74,66
2688,control_change,,88,0,3,,,,,,,,64,127,0,,,
2688,note_on,,8,0,2,,,,,,,,,,0,,47,36
2690,control_change,,2,0,3,,,,,,,,64,0,0,,,
2696,control_change,,6,0,3,,,,,,,,64,127,0,,,
2704,note_on,,16,0,2,,,,,,,,,,0,,47,0
2704,note_on,,0,0,2,,,,,,,,,,0,,35,36
2704,set_tempo,983606,16,1,0,,,,,,,,,,,,,
2720,note_on,,16,0,2,,,,,,,,,,0,,35,0
2720,note_on,,0,0,2,,,,,,,,,,0,,47,36
2720,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2734,note_on,,46,0,1,,,,,,,,,,0,,66,0
2736,note_on,,2,0,1,,,,,,,,,,0,,67,56
2736,set_tempo,923076,16,1,0,,,,,,,,,,,,,
2736,note_on,,16,0,2,,,,,,,,,,0,,47,0
2736,note_on,,0,0,2,,,,,,,,,,0,,50,38
2752,set_tempo,952380,16,1,0,,,,,,,,,,,,,
2752,note_on,,0,0,2,,,,,,,,,,0,,55,40
2752,note_on,,16,0,2,,,,,,,,,,0,,50,0
2758,note_on,,22,0,1,,,,,,,,,,0,,67,0
2760,set_tempo,1111111,8,1,0,,,,,,,,,,,,,
2760,note_on,,2,0,1,,,,,,,,,,0,,65,54
2768,set_tempo,1071428,8,1,0,,,,,,,,,,,,,
2768,note_on,,16,0,2,,,,,,,,,,0,,55,0
2768,note_on,,0,0,2,,,,,,,,,,0,,59,38
2782,note_on,,22,0,1,,,,,,,,,,0,,65,0
2784,set_tempo,895522,16,1,0,,,,,,,,,,,,,
2784,note_on,,16,0,2,,,,,,,,,,0,,59,0
2784,note_on,,0,0,2,,,,,,,,,,0,,60,42
2784,note_on,,2,0,1,,,,,,,,,,0,,64,53
2786,control_change,,90,0,3,,,,,,,,64,0,0,,,
2792,control_change,,6,0,3,,,,,,,,64,127,0,,,
2800,set_tempo,869565,16,1,0,,,,,,,,,,,,,
2800,note_on,,16,0,2,,,,,,,,,,0,,60,0
2800,note_on,,0,0,2,,,,,,,,,,0,,59,40
2816,set_tempo,895522,16,1,0,,,,,,,,,,,,,
2816,note_on,,16,0,2,,,,,,,,,,0,,59,0
2816,note_on,,0,0,2,,,,,,,,,,0,,60,42
2830,note_on,,46,0,1,,,,,,,,,,0,,74,0
2832,note_on,,2,0,1,,,,,,,,,,0,,72,68
2832,note_on,,16,0,2,,,,,,,,,,0,,60,0
2832,note_on,,0,0,2,,,,,,,,,,0,,55,38
2848,note_on,,16,0,2,,,,,,,,,,0,,55,0
2848,note_on,,0,0,2,,,,,,,,,,0,,52,36
2864,set_tempo,1000000,48,1,0,,,,,,,,,,,,,
2864,note_on,,0,0,2,,,,,,,,,,0,,48,32
2864,note_on,,16,0,2,,,,,,,,,,0,,52,0
2878,note_on,,46,0,1,,,,,,,,,,0,,64,0
2880,note_on,,0,0,2,,,,,,,,,,0,,43,36
2880,note_on,,16,0,2,,,,,,,,,,0,,48,0
2880,note_on,,2,0,1,,,,,,,,,,0,,65,54
2880,control_change,,88,0,3,,,,,,,,64,127,0,,,
2881,note_on,,1,0,1,,,,,,,,,,0,,72,0
2882,control_change,,2,0,3,,,,,,,,64,0,0,,,
2888,control_change,,6,0,3,,,,,,,,64,127,0,,,
2896,note_on,,0,0,2,,,,,,,,,,0,,50,40
2896,set_tempo,769230,32,1,0,,,,,,,,,,,,,
2896,note_on,,16,0,2,,,,,,,,,,0,,43,0
2904,note_on,,23,0,1,,,,,,,,,,0,,71,60
2904,set_tempo,1153846,8,1,0,,,,,,,,,,,,,
2912,set_tempo,952380,8,1,0,,,,,,,,,,,,,
2912,note_on,,16,0,2,,,,,,,,,,0,,50,0
2912,note_on,,0,0,2,,,,,,,,,,0,,55,38
2916,set_tempo,535714,4,1,0,,,,,,,,,,,,,
2916,note_on,,0,0,1,,,,,,,,,,0,,69,52
2916,note_on,,12,0,1,,,,,,,,,,0,,71,0
2922,note_on,,0,0,1,,,,,,,,,,0,,71,54
2922,note_on,,6,0,1,,,,,,,,,,0,,69,0
2928,note_on,,0,0,1,,,,,,,,,,0,,69,56
2928,note_on,,6,0,1,,,,,,,,,,0,,71,0
2928,set_tempo,1621621,12,1,0,,,,,,,,,,,,,
2928,note_on,,0,0,2,,,,,,,,,,0,,59,30
2928,note_on,,16,0,2,,,,,,,,,,0,,55,0
2944,set_tempo,1153846,16,1,0,,,,,,,,,,,,,
2944,note_on,,16,0,2,,,,,,,,,,0,,59,0
2944,note_on,,0,0,2,,,,,,,,,,0,,64,36
2952,set_tempo,1071428,8,1,0,,,,,,,,,,,,,
2952,note_on,,0,0,1,,,,,,,,,,0,,67,48
2952,note_on,,24,0,1,,,,,,,,,,0,,69,0
2960,note_on,,16,0,2,,,,,,,,,,0,,64,0
2960,note_on,,0,0,2,,,,,,,,,,0,,62,34
2960,set_tempo,1250000,8,1,0,,,,,,,,,,,,,
2968,note_on,,16,0,1,,,,,,,,,,0,,67,0
2974,note_on,,6,0,1,,,,,,,,,,0,,65,0
2976,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
2976,note_on,,2,0,1,,,,,,,,,,0,,64,40
2976,note_on,,0,0,2,,,,,,,,,,0,,60,34
2976,note_on,,16,0,2,,,,,,,,,,0,,62,0
2976,note_on,,0,0,1,,,,,,,,,,0,,67,48
2978,control_change,,90,0,3,,,,,,,,64,0,0,,,
2984,note_on,,8,0,2,,,,,,,,,,0,,60,0
2984,control_change,,6,0,3,,,,,,,,64,127,0,,,
2992,set_tempo,821917,16,1,0,,,,,,,,,,,,,
2992,note_on,,8,0,2,,,,,,,,,,0,,48,38
3008,note_on,,16,0,2,,,,,,,,,,0,,48,0
3008,note_on,,0,0,2,,,,,,,,,,0,,52,50
3008,set_tempo,895522,16,1,0,,,,,,,,,,,,,
3016,note_on,,40,0,1,,,,,,,,,,0,,67,0
3024,note_on,,16,0,2,,,,,,,,,,0,,52,0
3024,note_on,,0,0,2,,,,,,,,,,0,,55,46
3024,note_on,,8,0,1,,,,,,,,,,0,,67,62
3024,set_tempo,952380,16,1,0,,,,,,,,,,,,,
3040,note_on,,16,0,1,,,,,,,,,,0,,67,0
3040,set_tempo,895522,16,1,0,,,,,,,,,,,,,
3040,note_on,,16,0,2,,,,,,,,,,0,,55,0
3040,note_on,,0,0,2,,,,,,,,,,0,,60,42
3048,note_on,,8,0,1,,,,,,,,,,0,,67,68
3056,set_tempo,1111111,16,1,0,,,,,,,,,,,,,
3056,note_on,,16,0,2,,,,,,,,,,0,,60,0
3056,note_on,,0,0,2,,,,,,,,,,0,,64,38
3064,note_on,,16,0,1,,,,,,,,,,0,,67,0
3064,note_on,,0,0,1,,,,,,,,,,0,,64,0
3072,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
3072,note_on,,16,0,2,,,,,,,,,,0,,64,0
3072,note_on,,0,0,2,,,,,,,,,,0,,61,36
3072,control_change,,88,0,3,,,,,,,,64,127,0,,,
3072,note_on,,8,0,1,,,,,,,,,,0,,64,42
3072,note_on,,0,0,1,,,,,,,,,,0,,67,46
3072,note_on,,0,0,1,,,,,,,,,,0,,69,60
3074,control_change,,2,0,3,,,,,,,,64,0,0,,,
3080,control_change,,6,0,3,,,,,,,,64,127,0,,,
3088,set_tempo,895522,16,1,0,,,,,,,,,,,,,
3088,note_on,,16,0,2,,,,,,,,,,0,,61,0
3088,note_on,,0,0,2,,,,,,,,,,0,,49,36
3104,note_on,,16,0,2,,,,,,,,,,0,,49,0
3104,note_on,,0,0,2,,,,,,,,,,0,,52,35
3104,set_tempo,952380,16,1,0,,,,,,,,,,,,,
3112,note_on,,40,0,1,,,,,,,,,,0,,69,0
3120,note_on,,0,0,2,,,,,,,,,,0,,57,34
3120,note_on,,16,0,2,,,,,,,,,,0,,52,0
3120,set_tempo,1463414,16,1,0,,,,,,,,,,,,,
3120,note_on,,8,0,1,,,,,,,,,,0,,69,46
3136,note_on,,16,0,1,,,,,,,,,,0,,69,0
3136,set_tempo,1250000,16,1,0,,,,,,,,,,,,,
3136,note_on,,16,0,2,,,,,,,,,,0,,57,0
3136,note_on,,0,0,2,,,,,,,,,,0,,65,36
3144,set_tempo,1153846,8,1,0,,,,,,,,,,,,,
3144,note_on,,8,0,1,,,,,,,,,,0,,69,42
3152,set_tempo,1333333,8,1,0,,,,,,,,,,,,,
3152,note_on,,16,0,2,,,,,,,,,,0,,65,0
3152,note_on,,0,0,2,,,,,,,,,,0,,64,34
3160,note_on,,8,0,2,,,,,,,,,,0,,64,0
3160,note_on,,16,0,1,,,,,,,,,,0,,69,0
3160,note_on,,0,0,1,,,,,,,,,,0,,64,0
3160,note_on,,0,0,1,,,,,,,,,,0,,67,0
3168,note_on,,0,0,1,,,,,,,,,,0,,69,40
3168,note_on,,8,0,1,,,,,,,,,,0,,65,34
3168,set_tempo,1304347,16,1,0,,,,,,,,,,,,,
3168,note_on,,8,0,2,,,,,,,,,,0,,38,34
3170,control_change,,90,0,3,,,,,,,,64,0,0,,,
3176,control_change,,6,0,3,,,,,,,,64,127,0,,,
3184,note_on,,0,0,2,,,,,,,,,,0,,50,48
3184,set_tempo,983606,16,1,0,,,,,,,,,,,,,
3184,note_on,,16,0,2,,,,,,,,,,0,,38,0
3200,set_tempo,952380,16,1,0,,,,,,,,,,,,,
3200,note_on,,0,0,2,,,,,,,,,,0,,53,44
3200,note_on,,16,0,2,,,,,,,,,,0,,50,0
3208,note_on,,40,0,1,,,,,,,,,,0,,69,0
3216,note_on,,16,0,2,,,,,,,,,,0,,53,0
3216,note_on,,0,0,2,,,,,,,,,,0,,57,44
3216,note_on,,8,0,1,,,,,,,,,,0,,69,66
3216,set_tempo,1034482,16,1,0,,,,,,,,,,,,,
3232,note_on,,16,0,2,,,,,,,,,,0,,57,0
3232,set_tempo,1071428,16,1,0,,,,,,,,,,,,,
3232,note_on,,0,0,2,,,,,,,,,,0,,64,54
3232,note_on,,16,0,1,,,,,,,,,,0,,69,0
3240,note_on,,8,0,1,,,,,,,,,,0,,69,70
3248,note_on,,16,0,2,,,,,,,,,,0,,64,0
3248,note_on,,0,0,2,,,,,,,,,,0,,62,50
3248,set_tempo,1304347,16,1,0,,,,,,,,,,,,,
3256,note_on,,8,0,2,,,,,,,,,,0,,62,0
3256,note_on,,0,0,1,,,,,,,,,,0,,65,0
3256,note_on,,16,0,1,,,,,,,,,,0,,69,0
