tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
16560,note_on,,0,0,1,,,,,,,0,,65,94
16560,note_on,,0,0,1,,,,,,,0,,72,85
16560,note_on,,240,0,1,,,,,,,0,,60,85
16704,note_on,,144,0,1,,,,,,,0,,45,0
16752,note_on,,0,0,1,,,,,,,0,,72,0
16752,note_on,,48,0,1,,,,,,,0,,65,0
16752,note_on,,0,0,1,,,,,,,0,,60,0
16752,note_on,,192,0,2,,,,,,,1,,72,0
16800,note_on,,48,0,2,,,,,,,1,,72,94
16800,note_on,,48,0,1,,,,,,,0,,44,94
17280,set_tempo,399873,2880,1,0,,,,,,,,,,
17712,note_on,,912,0,2,,,,,,,1,,72,0
17712,note_on,,912,0,1,,,,,,,0,,44,0
17760,set_tempo,571393,480,1,0,,,,,,,,,,
18000,note_on,,0,0,1,,,,,,,0,,75,105
18000,note_on,,0,0,1,,,,,,,0,,72,105
18000,note_on,,0,0,1,,,,,,,0,,63,105
18000,note_on,,288,0,2,,,,,,,1,,66,94
18000,note_on,,288,0,1,,,,,,,0,,66,94
18192,note_on,,192,0,1,,,,,,,0,,63,0
18192,note_on,,0,0,1,,,,,,,0,,75,0
18192,note_on,,0,0,1,,,,,,,0,,72,0
18192,note_on,,0,0,1,,,,,,,0,,66,0
18192,note_on,,192,0,2,,,,,,,1,,66,0
18240,note_on,,48,0,2,,,,,,,1,,67,94
18240,note_on,,48,0,1,,,,,,,0,,72,64
18240,note_on,,0,0,1,,,,,,,0,,63,64
18240,note_on,,0,0,1,,,,,,,0,,75,64
18240,note_on,,0,0,1,,,,,,,0,,67,64
18240,note_on,,0,0,1,,,,,,,0,,43,64
18240,set_tempo,555521,480,1,0,,,,,,,,,,
18432,note_on,,192,0,2,,,,,,,1,,67,0
18432,note_on,,0,0,1,,,,,,,0,,72,0
18432,note_on,,0,0,1,,,,,,,0,,63,0
18432,note_on,,0,0,1,,,,,,,0,,75,0
18432,note_on,,192,0,1,,,,,,,0,,67,0
18480,note_on,,48,0,1,,,,,,,0,,67,64
18480,note_on,,0,0,1,,,,,,,0,,63,64
18480,note_on,,48,0,2,,,,,,,1,,67,94
18672,note_on,,192,0,1,,,,,,,0,,63,0
18672,note_on,,0,0,1,,,,,,,0,,67,0
18672,note_on,,192,0,2,,,,,,,1,,67,0
18720,note_on,,48,0,1,,,,,,,0,,65,64
18720,note_on,,0,0,1,,,,,,,0,,62,64
18720,note_on,,48,0,2,,,,,,,1,,65,94
18912,note_on,,192,0,1,,,,,,,0,,62,0
18912,note_on,,0,0,1,,,,,,,0,,65,0
18912,note_on,,192,0,2,,,,,,,1,,65,0
18960,note_on,,48,0,1,,,,,,,0,,60,64
18960,note_on,,0,0,1,,,,,,,0,,63,64
18960,note_on,,48,0,2,,,,,,,1,,63,94
19152,note_on,,192,0,2,,,,,,,1,,63,0
19152,note_on,,192,0,1,,,,,,,0,,63,0
19152,note_on,,0,0,1,,,,,,,0,,60,0
19200,note_on,,0,0,1,,,,,,,0,,59,64
19200,note_on,,48,0,1,,,,,,,0,,62,64
19200,note_on,,0,0,1,,,,,,,0,,31,64
19200,note_on,,48,0,2,,,,,,,1,,62,114
19200,note_on,,0,0,1,,,,,,,0,,55,64
19392,note_on,,192,0,1,,,,,,,0,,59,0
19392,note_on,,0,0,1,,,,,,,0,,55,0
19440,note_on,,48,0,1,,,,,,,0,,50,64
19632,note_on,,192,0,1,,,,,,,0,,50,0
19680,set_tempo,576769,1440,1,0,,,,,,,,,,
19680,note_on,,0,0,1,,,,,,,0,,54,64
19680,note_on,,0,0,1,,,,,,,0,,38,64
19680,note_on,,48,0,1,,,,,,,0,,57,64
19872,note_on,,0,0,1,,,,,,,0,,57,0
19872,note_on,,192,0,1,,,,,,,0,,54,0
19920,note_on,,48,0,1,,,,,,,0,,50,64
19968,note_on,,48,0,1,,,,,,,0,,43,0
19968,note_on,,0,0,1,,,,,,,0,,62,0
19968,note_on,,0,0,1,,,,,,,0,,31,0
20064,note_on,,96,0,1,,,,,,,0,,38,0
20112,note_on,,48,0,1,,,,,,,0,,50,0
20160,note_on,,0,0,1,,,,,,,0,,43,64
20160,note_on,,48,0,1,,,,,,,0,,62,64
20160,note_on,,0,0,1,,,,,,,0,,55,64
20160,note_on,,0,0,1,,,,,,,0,,59,64
20160,set_tempo,555521,480,1,0,,,,,,,,,,
20352,note_on,,192,0,1,,,,,,,0,,59,0
20352,note_on,,0,0,1,,,,,,,0,,55,0
20400,note_on,,48,0,1,,,,,,,0,,50,64
20544,note_on,,144,0,1,,,,,,,0,,43,0
20592,note_on,,48,0,1,,,,,,,0,,50,0
20640,note_on,,0,0,1,,,,,,,0,,54,64
20640,note_on,,0,0,1,,,,,,,0,,38,64
20640,note_on,,48,0,1,,,,,,,0,,57,64
20832,note_on,,0,0,1,,,,,,,0,,57,0
20832,note_on,,192,0,1,,,,,,,0,,54,0
20880,note_on,,48,0,1,,,,,,,0,,50,64
20928,note_on,,1728,0,2,,,,,,,1,,62,0
20928,note_on,,48,0,1,,,,,,,0,,62,0
21024,note_on,,96,0,1,,,,,,,0,,38,0
21120,note_on,,192,0,2,,,,,,,1,,62,94
21120,note_on,,0,0,1,,,,,,,0,,59,64
21120,note_on,,0,0,1,,,,,,,0,,43,64
21120,note_on,,0,0,1,,,,,,,0,,55,64
21120,note_on,,96,0,1,,,,,,,0,,62,64
21120,set_tempo,428545,960,1,0,,,,,,,,,,
21216,note_on,,96,0,1,,,,,,,0,,43,0
21240,note_on,,24,0,1,,,,,,,0,,42,64
21336,note_on,,96,0,1,,,,,,,0,,42,0
21360,note_on,,24,0,1,,,,,,,0,,43,64
21456,note_on,,96,0,1,,,,,,,0,,43,0
21480,note_on,,24,0,1,,,,,,,0,,42,64
21504,note_on,,384,0,2,,,,,,,1,,62,0
21576,note_on,,96,0,1,,,,,,,0,,42,0
21600,note_on,,24,0,1,,,,,,,0,,43,64
21600,set_tempo,413697,480,1,0,,,,,,,,,,
21696,note_on,,96,0,1,,,,,,,0,,43,0
21720,note_on,,24,0,1,,,,,,,0,,42,64
21816,note_on,,96,0,1,,,,,,,0,,42,0
21840,note_on,,24,0,1,,,,,,,0,,43,64
21936,note_on,,96,0,1,,,,,,,0,,43,0
21960,note_on,,24,0,1,,,,,,,0,,42,64
22056,note_on,,96,0,1,,,,,,,0,,42,0
22080,note_on,,24,0,1,,,,,,,0,,43,64
22080,set_tempo,399873,480,1,0,,,,,,,,,,
22176,note_on,,96,0,1,,,,,,,0,,43,0
22200,note_on,,24,0,1,,,,,,,0,,42,64
22296,note_on,,96,0,1,,,,,,,0,,42,0
22320,note_on,,24,0,1,,,,,,,0,,43,64
22416,note_on,,96,0,1,,,,,,,0,,43,0
22440,note_on,,24,0,1,,,,,,,0,,42,64
22536,note_on,,96,0,1,,,,,,,0,,42,0
22560,set_tempo,374785,480,1,0,,,,,,,,,,
22560,note_on,,24,0,1,,,,,,,0,,43,64
22656,note_on,,96,0,1,,,,,,,0,,43,0
22680,note_on,,24,0,1,,,,,,,0,,41,64
22776,note_on,,96,0,1,,,,,,,0,,41,0
22800,note_on,,24,0,1,,,,,,,0,,40,64
22848,note_on,,0,0,1,,,,,,,0,,50,0
22848,note_on,,0,0,1,,,,,,,0,,62,0
22848,note_on,,0,0,1,,,,,,,0,,55,0
22848,note_on,,48,0,1,,,,,,,0,,59,0
22896,note_on,,48,0,1,,,,,,,0,,40,0
22920,note_on,,24,0,1,,,,,,,0,,39,64
23016,note_on,,96,0,1,,,,,,,0,,39,0
23040,note_on,,0,0,1,,,,,,,0,,38,72
23040,set_tempo,352769,480,1,0,,,,,,,,,,
23040,note_on,,24,0,1,,,,,,,0,,50,72
23136,note_on,,0,0,1,,,,,,,0,,50,0
23136,note_on,,96,0,1,,,,,,,0,,38,0
23160,note_on,,24,0,1,,,,,,,0,,37,72
23160,note_on,,0,0,1,,,,,,,0,,49,72
23256,note_on,,0,0,1,,,,,,,0,,37,0
23256,note_on,,96,0,1,,,,,,,0,,49,0
23280,note_on,,0,0,1,,,,,,,0,,38,72
23280,note_on,,24,0,1,,,,,,,0,,50,72
23376,note_on,,0,0,1,,,,,,,0,,50,0
23376,note_on,,96,0,1,,,,,,,0,,38,0
23400,note_on,,0,0,1,,,,,,,0,,51,72
23400,note_on,,24,0,1,,,,,,,0,,39,72
23496,note_on,,0,0,1,,,,,,,0,,39,0
23496,note_on,,96,0,1,,,,,,,0,,51,0
23520,note_on,,24,0,1,,,,,,,0,,52,72
23520,note_on,,0,0,1,,,,,,,0,,40,72
23616,note_on,,96,0,1,,,,,,,0,,40,0
23616,note_on,,0,0,1,,,,,,,0,,52,0
23640,note_on,,0,0,1,,,,,,,0,,53,85
23640,note_on,,24,0,1,,,,,,,0,,41,85
23736,note_on,,96,0,1,,,,,,,0,,53,0
23736,note_on,,0,0,1,,,,,,,0,,41,0
23760,note_on,,24,0,1,,,,,,,0,,42,94
23760,note_on,,0,0,1,,,,,,,0,,54,94
23856,note_on,,0,0,1,,,,,,,0,,42,0
23856,note_on,,96,0,1,,,,,,,0,,54,0
23880,note_on,,0,0,1,,,,,,,0,,55,105
23880,note_on,,24,0,1,,,,,,,0,,43,105
23976,note_on,,0,0,1,,,,,,,0,,43,0
23976,note_on,,96,0,1,,,,,,,0,,55,0
24000,note_on,,0,0,1,,,,,,,0,,44,94
24000,note_on,,24,0,1,,,,,,,0,,56,94
24096,note_on,,0,0,1,,,,,,,0,,56,0
24096,note_on,,96,0,1,,,,,,,0,,44,0
24120,note_on,,0,0,1,,,,,,,0,,55,94
24120,note_on,,24,0,1,,,,,,,0,,43,94
24216,note_on,,0,0,1,,,,,,,0,,43,0
24216,note_on,,96,0,1,,,,,,,0,,55,0
24240,note_on,,0,0,1,,,,,,,0,,42,85
24240,note_on,,24,0,1,,,,,,,0,,54,85
24336,note_on,,0,0,1,,,,,,,0,,54,0
24336,note_on,,96,0,1,,,,,,,0,,42,0
24360,note_on,,0,0,1,,,,,,,0,,53,85
24360,note_on,,24,0,1,,,,,,,0,,41,85
24456,note_on,,0,0,1,,,,,,,0,,41,0
24456,note_on,,96,0,1,,,,,,,0,,53,0
24480,note_on,,0,0,1,,,,,,,0,,40,85
24480,note_on,,24,0,1,,,,,,,0,,52,85
24576,note_on,,96,0,1,,,,,,,0,,40,0
24576,note_on,,0,0,1,,,,,,,0,,52,0
24600,note_on,,24,0,1,,,,,,,0,,39,85
24600,note_on,,0,0,1,,,,,,,0,,51,85
24696,note_on,,0,0,1,,,,,,,0,,39,0
24696,note_on,,96,0,1,,,,,,,0,,51,0
24720,note_on,,24,0,1,,,,,,,0,,38,85
24720,note_on,,0,0,1,,,,,,,0,,50,85
24816,note_on,,96,0,1,,,,,,,0,,50,0
24816,note_on,,0,0,1,,,,,,,0,,38,0
24840,note_on,,24,0,1,,,,,,,0,,37,85
24840,note_on,,0,0,1,,,,,,,0,,49,85
24936,note_on,,0,0,1,,,,,,,0,,37,0
24936,note_on,,96,0,1,,,,,,,0,,49,0
24960,note_on,,24,0,1,,,,,,,0,,50,85
24960,note_on,,0,0,1,,,,,,,0,,38,85
25056,note_on,,96,0,1,,,,,,,0,,38,0
25056,note_on,,0,0,1,,,,,,,0,,50,0
25080,note_on,,24,0,1,,,,,,,0,,39,85
25080,note_on,,0,0,1,,,,,,,0,,51,85
25176,note_on,,0,0,1,,,,,,,0,,39,0
25176,note_on,,96,0,1,,,,,,,0,,51,0
25200,note_on,,0,0,1,,,,,,,0,,40,85
25200,note_on,,24,0,1,,,,,,,0,,52,85
25296,note_on,,0,0,1,,,,,,,0,,52,0
25296,note_on,,96,0,1,,,,,,,0,,40,0
25320,note_on,,0,0,1,,,,,,,0,,53,85
25320,note_on,,24,0,1,,,,,,,0,,41,85
25416,note_on,,96,0,1,,,,,,,0,,53,0
25416,note_on,,0,0,1,,,,,,,0,,41,0
25440,note_on,,24,0,1,,,,,,,0,,54,85
25440,note_on,,0,0,1,,,,,,,0,,42,85
25536,note_on,,96,0,1,,,,,,,0,,42,0
25536,note_on,,0,0,1,,,,,,,0,,54,0
25560,note_on,,24,0,1,,,,,,,0,,43,85
25560,note_on,,0,0,1,,,,,,,0,,55,85
25656,note_on,,0,0,1,,,,,,,0,,43,0
25656,note_on,,96,0,1,,,,,,,0,,55,0
25680,note_on,,24,0,1,,,,,,,0,,44,85
25680,note_on,,0,0,1,,,,,,,0,,56,85
25776,note_on,,96,0,1,,,,,,,0,,56,0
25776,note_on,,0,0,1,,,,,,,0,,44,0
25800,note_on,,24,0,1,,,,,,,0,,45,85
25800,note_on,,0,0,1,,,,,,,0,,57,85
25896,note_on,,0,0,1,,,,,,,0,,45,0
25896,note_on,,96,0,1,,,,,,,0,,57,0
25920,note_on,,24,0,1,,,,,,,0,,46,94
25920,note_on,,0,0,1,,,,,,,0,,58,94
26016,note_on,,0,0,1,,,,,,,0,,46,0
26016,note_on,,96,0,1,,,,,,,0,,58,0
26040,note_on,,0,0,1,,,,,,,0,,59,94
26040,note_on,,24,0,1,,,,,,,0,,47,94
26136,note_on,,0,0,1,,,,,,,0,,47,0
26136,note_on,,96,0,1,,,,,,,0,,59,0
26160,note_on,,0,0,1,,,,,,,0,,60,94
26160,note_on,,24,0,1,,,,,,,0,,48,94
26256,note_on,,96,0,1,,,,,,,0,,60,0
26256,note_on,,0,0,1,,,,,,,0,,48,0
26280,note_on,,0,0,1,,,,,,,0,,61,94
26280,note_on,,24,0,1,,,,,,,0,,49,94
26376,note_on,,0,0,1,,,,,,,0,,49,0
26376,note_on,,96,0,1,,,,,,,0,,61,0
26400,note_on,,0,0,1,,,,,,,0,,50,94
26400,note_on,,24,0,1,,,,,,,0,,62,94
26496,note_on,,0,0,1,,,,,,,0,,62,0
26496,note_on,,96,0,1,,,,,,,0,,50,0
26520,note_on,,24,0,1,,,,,,,0,,63,94
26520,note_on,,0,0,1,,,,,,,0,,51,94
26616,note_on,,96,0,1,,,,,,,0,,51,0
26616,note_on,,0,0,1,,,,,,,0,,63,0
26640,note_on,,24,0,1,,,,,,,0,,64,105
26640,note_on,,0,0,1,,,,,,,0,,52,105
26736,note_on,,96,0,1,,,,,,,0,,52,0
26736,note_on,,0,0,1,,,,,,,0,,64,0
26760,note_on,,24,0,1,,,,,,,0,,65,105
26760,note_on,,0,0,1,,,,,,,0,,53,105
26856,note_on,,96,0,1,,,,,,,0,,53,0
26856,note_on,,0,0,1,,,,,,,0,,65,0
26880,note_on,,24,0,1,,,,,,,0,,66,125
26880,note_on,,0,0,1,,,,,,,0,,54,125
26976,note_on,,0,0,1,,,,,,,0,,66,0
26976,note_on,,96,0,1,,,,,,,0,,54,0
27000,note_on,,0,0,1,,,,,,,0,,53,105
27000,note_on,,24,0,1,,,,,,,0,,65,105
27096,note_on,,0,0,1,,,,,,,0,,65,0
27096,note_on,,96,0,1,,,,,,,0,,53,0
27120,note_on,,24,0,1,,,,,,,0,,64,105
27120,note_on,,0,0,1,,,,,,,0,,52,105
27216,note_on,,0,0,1,,,,,,,0,,64,0
27216,note_on,,96,0,1,,,,,,,0,,52,0
27240,note_on,,0,0,1,,,,,,,0,,51,105
27240,note_on,,24,0,1,,,,,,,0,,63,105
27336,note_on,,96,0,1,,,,,,,0,,51,0
27336,note_on,,0,0,1,,,,,,,0,,63,0
27360,note_on,,0,0,1,,,,,,,0,,52,125
27360,note_on,,24,0,1,,,,,,,0,,64,125
27456,note_on,,0,0,1,,,,,,,0,,64,0
27456,note_on,,96,0,1,,,,,,,0,,52,0
27480,note_on,,0,0,1,,,,,,,0,,51,105
27480,note_on,,24,0,1,,,,,,,0,,63,105
27576,note_on,,0,0,1,,,,,,,0,,63,0
27576,note_on,,96,0,1,,,,,,,0,,51,0
27600,note_on,,24,0,1,,,,,,,0,,62,105
27600,note_on,,0,0,1,,,,,,,0,,50,105
27696,note_on,,96,0,1,,,,,,,0,,50,0
27696,note_on,,0,0,1,,,,,,,0,,62,0
27720,note_on,,24,0,1,,,,,,,0,,61,105
27720,note_on,,0,0,1,,,,,,,0,,49,105
27816,note_on,,96,0,1,,,,,,,0,,49,0
27816,note_on,,0,0,1,,,,,,,0,,61,0
27840,note_on,,0,0,1,,,,,,,0,,50,125
27840,note_on,,24,0,1,,,,,,,0,,62,125
27936,note_on,,96,0,1,,,,,,,0,,50,0
27936,note_on,,0,0,1,,,,,,,0,,62,0
27960,note_on,,24,0,1,,,,,,,0,,61,105
27960,note_on,,0,0,1,,,,,,,0,,49,105
28056,note_on,,96,0,1,,,,,,,0,,49,0
28056,note_on,,0,0,1,,,,,,,0,,61,0
28080,note_on,,0,0,1,,,,,,,0,,48,94
28080,note_on,,24,0,1,,,,,,,0,,60,94
28176,note_on,,96,0,1,,,,,,,0,,48,0
28176,note_on,,0,0,1,,,,,,,0,,60,0
28200,note_on,,0,0,1,,,,,,,0,,47,94
28200,note_on,,24,0,1,,,,,,,0,,59,94
28296,note_on,,0,0,1,,,,,,,0,,59,0
28296,note_on,,96,0,1,,,,,,,0,,47,0
28320,note_on,,0,0,1,,,,,,,0,,48,114
28320,note_on,,24,0,1,,,,,,,0,,60,114
28416,note_on,,96,0,1,,,,,,,0,,48,0
28416,note_on,,0,0,1,,,,,,,0,,60,0
28440,note_on,,0,0,1,,,,,,,0,,47,94
28440,note_on,,24,0,1,,,,,,,0,,59,94
28536,note_on,,0,0,1,,,,,,,0,,59,0
28536,note_on,,96,0,1,,,,,,,0,,47,0
28560,note_on,,0,0,1,,,,,,,0,,46,85
28560,note_on,,24,0,1,,,,,,,0,,58,85
28656,note_on,,0,0,1,,,,,,,0,,58,0
28656,note_on,,96,0,1,,,,,,,0,,46,0
28680,note_on,,24,0,1,,,,,,,0,,57,85
28680,note_on,,0,0,1,,,,,,,0,,45,85
28776,note_on,,0,0,1,,,,,,,0,,57,0
28776,note_on,,96,0,1,,,,,,,0,,45,0
28800,note_on,,0,0,1,,,,,,,0,,58,92
28800,note_on,,24,0,1,,,,,,,0,,46,92
28896,note_on,,0,0,1,,,,,,,0,,46,0
28896,note_on,,96,0,1,,,,,,,0,,58,0
28920,note_on,,0,0,1,,,,,,,0,,57,72
28920,note_on,,24,0,1,,,,,,,0,,45,72
29016,note_on,,0,0,1,,,,,,,0,,45,0
29016,note_on,,96,0,1,,,,,,,0,,57,0
29040,note_on,,0,0,1,,,,,,,0,,44,72
29040,note_on,,24,0,1,,,,,,,0,,56,72
29136,note_on,,96,0,1,,,,,,,0,,44,0
29136,note_on,,0,0,1,,,,,,,0,,56,0
29160,note_on,,24,0,1,,,,,,,0,,43,72
29160,note_on,,0,0,1,,,,,,,0,,55,72
29256,note_on,,96,0,1,,,,,,,0,,55,0
29256,note_on,,0,0,1,,,,,,,0,,43,0
29280,note_on,,24,0,1,,,,,,,0,,45,92
29280,note_on,,0,0,1,,,,,,,0,,57,92
29376,note_on,,96,0,1,,,,,,,0,,57,0
29376,note_on,,0,0,1,,,,,,,0,,45,0
29400,note_on,,24,0,1,,,,,,,0,,44,72
29400,note_on,,0,0,1,,,,,,,0,,56,72
29496,note_on,,0,0,1,,,,,,,0,,44,0
29496,note_on,,96,0,1,,,,,,,0,,56,0
29520,note_on,,0,0,1,,,,,,,0,,55,72
29520,note_on,,24,0,1,,,,,,,0,,43,72
29616,note_on,,96,0,1,,,,,,,0,,55,0
29616,note_on,,0,0,1,,,,,,,0,,43,0
29640,note_on,,0,0,1,,,,,,,0,,54,72
29640,note_on,,24,0,1,,,,,,,0,,42,72
29736,note_on,,0,0,1,,,,,,,0,,42,0
29736,note_on,,96,0,1,,,,,,,0,,54,0
29760,note_on,,0,0,1,,,,,,,0,,56,92
29760,note_on,,24,0,1,,,,,,,0,,44,92
29856,note_on,,96,0,1,,,,,,,0,,56,0
29856,note_on,,0,0,1,,,,,,,0,,44,0
29880,note_on,,24,0,1,,,,,,,0,,43,72
29880,note_on,,0,0,1,,,,,,,0,,55,72
29976,note_on,,0,0,1,,,,,,,0,,43,0
29976,note_on,,96,0,1,,,,,,,0,,55,0
30000,note_on,,24,0,1,,,,,,,0,,54,72
30000,note_on,,0,0,1,,,,,,,0,,42,72
30096,note_on,,0,0,1,,,,,,,0,,54,0
30096,note_on,,96,0,1,,,,,,,0,,42,0
30120,note_on,,0,0,1,,,,,,,0,,53,72
30120,note_on,,24,0,1,,,,,,,0,,41,72
30216,note_on,,96,0,1,,,,,,,0,,53,0
30216,note_on,,0,0,1,,,,,,,0,,41,0
30240,set_tempo,387073,7200,1,0,,,,,,,,,,
30240,note_on,,24,0,1,,,,,,,0,,43,92
30240,note_on,,0,0,1,,,,,,,0,,55,92
30336,note_on,,96,0,1,,,,,,,0,,55,0
30336,note_on,,0,0,1,,,,,,,0,,43,0
30360,note_on,,24,0,1,,,,,,,0,,41,72
30360,note_on,,0,0,1,,,,,,,0,,53,72
30456,note_on,,96,0,1,,,,,,,0,,53,0
30456,note_on,,0,0,1,,,,,,,0,,41,0
30480,note_on,,0,0,1,,,,,,,0,,51,72
30480,note_on,,24,0,1,,,,,,,0,,39,72
30576,note_on,,96,0,1,,,,,,,0,,51,0
30576,note_on,,0,0,1,,,,,,,0,,39,0
30600,note_on,,24,0,1,,,,,,,0,,38,72
30600,note_on,,0,0,1,,,,,,,0,,50,72
30696,note_on,,0,0,1,,,,,,,0,,38,0
30696,note_on,,96,0,1,,,,,,,0,,50,0
30720,set_tempo,374785,480,1,0,,,,,,,,,,
30720,note_on,,9216,0,2,,,,,,,1,,63,94
30720,set_tempo,555521,0,1,0,,,,,,,,,,
30720,note_on,,24,0,1,,,,,,,0,,63,72
30720,note_on,,0,0,1,,,,,,,0,,36,72
30912,note_on,,192,0,1,,,,,,,0,,36,0
30912,note_on,,0,0,1,,,,,,,0,,63,0
30912,note_on,,192,0,2,,,,,,,1,,63,0
30960,note_on,,48,0,2,,,,,,,1,,63,94
30960,note_on,,48,0,1,,,,,,,0,,68,92
30960,note_on,,0,0,1,,,,,,,0,,56,92
30960,note_on,,0,0,1,,,,,,,0,,36,92
31056,note_on,,96,0,1,,,,,,,0,,36,0
31152,note_on,,192,0,2,,,,,,,1,,63,0
31152,note_on,,0,0,1,,,,,,,0,,68,0
31152,note_on,,96,0,1,,,,,,,0,,56,0
31200,note_on,,48,0,1,,,,,,,0,,63,72
31200,note_on,,48,0,2,,,,,,,1,,62,94
31392,note_on,,192,0,2,,,,,,,1,,62,0
31392,note_on,,192,0,1,,,,,,,0,,63,0
31440,note_on,,0,0,1,,,,,,,0,,48,72
31440,note_on,,48,0,2,,,,,,,1,,60,94
31440,note_on,,0,0,1,,,,,,,0,,56,72
31440,note_on,,48,0,1,,,,,,,0,,68,72
31632,note_on,,192,0,2,,,,,,,1,,60,0
31632,note_on,,0,0,1,,,,,,,0,,68,0
31632,note_on,,192,0,1,,,,,,,0,,48,0
31632,note_on,,0,0,1,,,,,,,0,,56,0
31680,note_on,,48,0,1,,,,,,,0,,62,72
31680,note_on,,0,0,1,,,,,,,0,,48,72
31680,note_on,,0,0,1,,,,,,,0,,65,72
31680,note_on,,48,0,2,,,,,,,1,,62,94
31872,note_on,,0,0,1,,,,,,,0,,65,0
31872,note_on,,192,0,2,,,,,,,1,,62,0
31872,note_on,,0,0,1,,,,,,,0,,62,0
31872,note_on,,192,0,1,,,,,,,0,,48,0
31920,note_on,,48,0,2,,,,,,,1,,62,94
31920,note_on,,48,0,1,,,,,,,0,,68,92
31920,note_on,,0,0,1,,,,,,,0,,48,92
31920,note_on,,0,0,1,,,,,,,0,,56,92
32016,note_on,,96,0,1,,,,,,,0,,48,0
32112,note_on,,0,0,1,,,,,,,0,,68,0
32112,note_on,,96,0,1,,,,,,,0,,56,0
32112,note_on,,192,0,2,,,,,,,1,,62,0
32160,note_on,,0,0,1,,,,,,,0,,62,72
32160,note_on,,48,0,1,,,,,,,0,,65,72
32160,note_on,,48,0,2,,,,,,,1,,62,94
32352,note_on,,192,0,2,,,,,,,1,,62,0
32352,note_on,,0,0,1,,,,,,,0,,65,0
32352,note_on,,192,0,1,,,,,,,0,,62,0
32400,note_on,,48,0,2,,,,,,,1,,62,94
32400,note_on,,48,0,1,,,,,,,0,,68,72
32400,note_on,,0,0,1,,,,,,,0,,56,72
32400,note_on,,0,0,1,,,,,,,0,,48,72
32592,note_on,,192,0,1,,,,,,,0,,48,0
32592,note_on,,0,0,1,,,,,,,0,,56,0
32592,note_on,,0,0,1,,,,,,,0,,68,0
32592,note_on,,192,0,2,,,,,,,1,,62,0
32640,note_on,,48,0,1,,,,,,,0,,63,72
32640,note_on,,0,0,1,,,,,,,0,,36,72
32640,note_on,,48,0,2,,,,,,,1,,63,94
32832,note_on,,192,0,1,,,,,,,0,,36,0
32832,note_on,,0,0,1,,,,,,,0,,63,0
32832,note_on,,192,0,2,,,,,,,1,,63,0
32880,note_on,,48,0,2,,,,,,,1,,63,94
32880,note_on,,48,0,1,,,,,,,0,,68,92
32880,note_on,,0,0,1,,,,,,,0,,36,92
32880,note_on,,0,0,1,,,,,,,0,,56,92
32976,note_on,,96,0,1,,,,,,,0,,36,0
33072,note_on,,192,0,2,,,,,,,1,,63,0
33072,note_on,,0,0,1,,,,,,,0,,68,0
33072,note_on,,96,0,1,,,,,,,0,,56,0
33120,note_on,,48,0,1,,,,,,,0,,63,72
33120,note_on,,48,0,2,,,,,,,1,,62,94
33312,note_on,,192,0,1,,,,,,,0,,63,0
33312,note_on,,192,0,2,,,,,,,1,,62,0
33360,note_on,,48,0,1,,,,,,,0,,68,72
33360,note_on,,0,0,1,,,,,,,0,,56,72
33360,note_on,,0,0,1,,,,,,,0,,48,72
33360,note_on,,48,0,2,,,,,,,1,,60,94
33552,note_on,,192,0,2,,,,,,,1,,60,0
33552,note_on,,0,0,1,,,,,,,0,,68,0
33552,note_on,,192,0,1,,,,,,,0,,48,0
33552,note_on,,0,0,1,,,,,,,0,,56,0
33600,note_on,,0,0,1,,,,,,,0,,65,72
33600,note_on,,48,0,2,,,,,,,1,,62,94
33600,note_on,,0,0,1,,,,,,,0,,48,72
33600,note_on,,48,0,1,,,,,,,0,,62,72
33792,note_on,,0,0,1,,,,,,,0,,62,0
33792,note_on,,0,0,1,,,,,,,0,,65,0
33792,note_on,,192,0,1,,,,,,,0,,48,0
33840,note_on,,0,0,1,,,,,,,0,,48,72
33840,note_on,,48,0,1,,,,,,,0,,68,92
33840,note_on,,0,0,1,,,,,,,0,,56,92
33936,note_on,,96,0,1,,,,,,,0,,48,0
33984,note_on,,384,0,2,,,,,,,1,,62,0
34032,note_on,,96,0,1,,,,,,,0,,56,0
34032,note_on,,0,0,1,,,,,,,0,,68,0
34080,note_on,,96,0,2,,,,,,,1,,62,94
34080,note_on,,48,0,1,,,,,,,0,,62,72
34080,note_on,,0,0,1,,,,,,,0,,65,72
34272,note_on,,192,0,1,,,,,,,0,,65,0
34272,note_on,,0,0,1,,,,,,,0,,62,0
34320,note_on,,48,0,1,,,,,,,0,,56,72
34320,note_on,,0,0,1,,,,,,,0,,68,72
34320,note_on,,0,0,1,,,,,,,0,,36,72
34464,note_on,,384,0,2,,,,,,,1,,62,0
34512,note_on,,192,0,1,,,,,,,0,,36,0
34512,note_on,,0,0,1,,,,,,,0,,56,0
34512,note_on,,0,0,1,,,,,,,0,,68,0
34560,note_on,,48,0,1,,,,,,,0,,62,105
34560,note_on,,0,0,1,,,,,,,0,,67,105
34560,note_on,,0,0,1,,,,,,,0,,65,105
34560,note_on,,0,0,1,,,,,,,0,,55,105
34560,note_on,,0,0,1,,,,,,,0,,35,105
34560,note_on,,0,0,1,,,,,,,0,,47,105
34560,note_on,,96,0,2,,,,,,,1,,67,94
34752,note_on,,192,0,2,,,,,,,1,,67,0
