tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,data,program,note,velocity,pitch
209405,control_change,,5,0,8,,,,,,,11,91,7,,,,,
209410,control_change,,5,0,8,,,,,,,11,95,7,,,,,
209410,control_change,,10,0,6,,,,,,,11,43,5,,,,,
209414,note_on,,0,0,8,,,,,,,,,7,,,56,55,
209414,control_change,,4,0,8,,,,,,,11,100,7,,,,,
209415,control_change,,5,0,6,,,,,,,11,44,5,,,,,
209418,note_on,,4,0,8,,,,,,,,,7,,,68,73,
209420,note_on,,20,0,4,,,,,,,,,3,,,64,89,
209420,control_change,,5,0,6,,,,,,,11,46,5,,,,,
209425,note_on,,344,0,5,,,,,,,,,4,,,66,0,
209425,control_change,,5,0,6,,,,,,,11,47,5,,,,,
209428,note_on,,3,0,5,,,,,,,,,4,,,64,98,
209428,note_on,,39,0,15,,,,,,,,,15,,,61,0,
209430,control_change,,5,0,6,,,,,,,11,48,5,,,,,
209435,control_change,,5,0,6,,,,,,,11,50,5,,,,,
209440,control_change,,5,0,6,,,,,,,11,51,5,,,,,
209445,control_change,,5,0,6,,,,,,,11,53,5,,,,,
209450,control_change,,5,0,6,,,,,,,11,55,5,,,,,
209451,note_on,,1,0,6,,,,,,,,,5,,,56,103,
209451,note_on,,33,0,8,,,,,,,,,7,,,56,0,
209453,note_on,,2,0,8,,,,,,,,,7,,,68,0,
209455,control_change,,4,0,6,,,,,,,11,56,5,,,,,
209458,note_on,,3,0,6,,,,,,,,,5,,,49,91,
209460,control_change,,2,0,6,,,,,,,11,59,5,,,,,
209463,note_on,,69,0,3,,,,,,,,,2,,,75,88,
209465,control_change,,5,0,6,,,,,,,11,61,5,,,,,
209468,note_on,,67,0,14,,,,,,,,,14,,,66,84,
209470,control_change,,5,0,6,,,,,,,11,63,5,,,,,
209470,note_on,,7,0,3,,,,,,,,,2,,,73,0,
209475,control_change,,5,0,6,,,,,,,11,66,5,,,,,
209480,control_change,,5,0,6,,,,,,,11,68,5,,,,,
209480,note_on,,12,0,14,,,,,,,,,14,,,64,0,
209484,note_on,,4,0,6,,,,,,,,,5,,,49,0,
209485,control_change,,1,0,6,,,,,,,11,72,5,,,,,
209489,note_on,,4,0,6,,,,,,,,,5,,,56,0,
209490,control_change,,1,0,6,,,,,,,11,75,5,,,,,
209493,note_on,,73,0,4,,,,,,,,,3,,,64,0,
209493,note_on,,40,0,8,,,,,,,,,7,,,68,69,
209495,control_change,,5,0,6,,,,,,,11,78,5,,,,,
209497,note_on,,4,0,4,,,,,,,,,3,,,66,82,
209500,control_change,,5,0,6,,,,,,,11,82,5,,,,,
209500,note_on,,72,0,5,,,,,,,,,4,,,63,94,
209504,note_on,,11,0,8,,,,,,,,,7,,,56,75,
209505,control_change,,5,0,6,,,,,,,11,86,5,,,,,
209506,note_on,,6,0,5,,,,,,,,,4,,,64,0,
209510,control_change,,5,0,6,,,,,,,11,89,5,,,,,
209515,control_change,,5,0,6,,,,,,,11,95,5,,,,,
209520,control_change,,5,0,6,,,,,,,11,100,5,,,,,
209524,note_on,,54,0,3,,,,,,,,,2,,,75,0,
209535,note_on,,31,0,8,,,,,,,,,7,,,68,0,
209540,note_on,,20,0,6,,,,,,,,,5,,,56,107,
209540,note_on,,5,0,8,,,,,,,,,7,,,56,0,
209543,note_on,,3,0,6,,,,,,,,,5,,,49,104,
209557,note_on,,60,0,4,,,,,,,,,3,,,66,0,
209557,note_on,,129,0,15,,,,,,,,,15,,,49,98,
209560,note_on,,80,0,14,,,,,,,,,14,,,66,0,
209566,note_on,,42,0,3,,,,,,,,,2,,,76,84,
209572,note_on,,32,0,8,,,,,,,,,7,,,68,89,
209573,note_on,,1,0,8,,,,,,,,,7,,,56,86,
209573,note_on,,67,0,5,,,,,,,,,4,,,61,95,
209573,note_on,,30,0,6,,,,,,,,,5,,,49,0,
209574,note_on,,14,0,14,,,,,,,,,14,,,64,65,
209575,note_on,,2,0,6,,,,,,,,,5,,,56,0,
209587,note_on,,14,0,5,,,,,,,,,4,,,63,0,
209589,note_on,,32,0,4,,,,,,,,,3,,,68,94,
209597,note_on,,31,0,3,,,,,,,,,2,,,76,0,
209609,note_on,,34,0,6,,,,,,,,,5,,,56,104,
209610,note_on,,1,0,6,,,,,,,,,5,,,49,114,
209615,note_on,,58,0,15,,,,,,,,,15,,,49,0,
209616,note_on,,43,0,8,,,,,,,,,7,,,56,0,
209616,note_on,,0,0,8,,,,,,,,,7,,,68,0,
209626,note_on,,37,0,4,,,,,,,,,3,,,68,0,
209642,note_on,,26,0,8,,,,,,,,,7,,,56,90,
209643,note_on,,56,0,5,,,,,,,,,4,,,61,0,
209645,note_on,,3,0,8,,,,,,,,,7,,,68,90,
209648,note_on,,38,0,6,,,,,,,,,5,,,56,0,
209649,note_on,,1,0,6,,,,,,,,,5,,,49,0,
209675,note_on,,101,0,14,,,,,,,,,14,,,61,0,
209679,note_on,,30,0,6,,,,,,,,,5,,,49,114,
209681,note_on,,2,0,6,,,,,,,,,5,,,56,116,
209687,note_on,,12,0,14,,,,,,,,,14,,,64,0,
209701,note_on,,56,0,8,,,,,,,,,7,,,68,0,
209717,note_on,,36,0,6,,,,,,,,,5,,,56,0,
209720,note_on,,105,0,15,,,,,,,,,15,,,59,117,
209726,note_on,,25,0,8,,,,,,,,,7,,,56,0,
209727,note_on,,7,0,15,,,,,,,,,15,,,47,117,
209731,note_on,,5,0,8,,,,,,,,,7,,,71,96,
209731,note_on,,44,0,14,,,,,,,,,14,,,71,114,
209732,note_on,,643,0,9,,,,,,,,,8,,,71,125,
209733,note_on,,2,0,8,,,,,,,,,7,,,59,96,
209733,note_on,,16,0,6,,,,,,,,,5,,,49,0,
209733,note_on,,4278,0,2,,,,,,,,,1,,,47,110,
209734,note_on,,2,0,9,,,,,,,,,8,,,83,125,
209735,note_on,,666,0,11,,,,,,,,,11,,,59,121,
209737,note_on,,6,0,14,,,,,,,,,14,,,59,118,
209747,note_on,,150,0,3,,,,,,,,,2,,,83,127,
209756,note_on,,654,0,13,,,,,,,,,13,,,83,117,
209760,note_on,,134,0,4,,,,,,,,,3,,,71,120,
209762,note_on,,6,0,13,,,,,,,,,13,,,71,121,
209762,note_on,,29,0,2,,,,,,,,,1,,,47,0,
209765,note_on,,38,0,15,,,,,,,,,15,,,59,0,
209768,note_on,,125,0,5,,,,,,,,,4,,,59,111,
209777,note_on,,44,0,6,,,,,,,,,5,,,47,120,
209779,note_on,,44,0,11,,,,,,,,,11,,,59,0,
209781,note_on,,636,0,12,,,,,,,,,12,,,83,97,
209784,note_on,,19,0,15,,,,,,,,,15,,,47,0,
209785,note_on,,38,0,3,,,,,,,,,2,,,83,0,
209785,note_on,,4,0,12,,,,,,,,,12,,,71,102,
209788,note_on,,689,0,7,,,,,,,,,6,,,35,127,
209791,note_on,,54,0,14,,,,,,,,,14,,,71,0,
209794,note_on,,34,0,4,,,,,,,,,3,,,71,0,
209795,note_on,,33,0,13,,,,,,,,,13,,,83,0,
209798,note_on,,64,0,9,,,,,,,,,8,,,83,0,
209798,note_on,,7,0,14,,,,,,,,,14,,,59,0,
209799,note_on,,31,0,5,,,,,,,,,4,,,59,0,
209805,note_on,,72,0,8,,,,,,,,,7,,,71,0,
209814,note_on,,19,0,13,,,,,,,,,13,,,71,0,
209815,note_on,,17,0,9,,,,,,,,,8,,,71,0,
209819,note_on,,14,0,8,,,,,,,,,7,,,59,0,
209821,note_on,,33,0,7,,,,,,,,,6,,,35,0,
209822,note_on,,37,0,12,,,,,,,,,12,,,83,0,
209827,note_on,,50,0,6,,,,,,,,,5,,,47,0,
209828,note_on,,6,0,12,,,,,,,,,12,,,71,0,
209897,note_on,,99,0,14,,,,,,,,,14,,,71,118,
209899,note_on,,84,0,9,,,,,,,,,8,,,83,122,
209899,note_on,,2,0,14,,,,,,,,,14,,,59,118,
209901,note_on,,2,0,9,,,,,,,,,8,,,71,126,
209903,note_on,,119,0,15,,,,,,,,,15,,,59,108,
209905,note_on,,0,0,8,,,,,,,,,7,,,71,96,
209905,note_on,,86,0,8,,,,,,,,,7,,,59,93,
209907,note_on,,128,0,11,,,,,,,,,11,,,59,122,
209907,note_on,,145,0,2,,,,,,,,,1,,,47,110,
209908,note_on,,5,0,15,,,,,,,,,15,,,47,108,
209919,note_on,,134,0,3,,,,,,,,,2,,,83,126,
209923,note_on,,124,0,5,,,,,,,,,4,,,59,125,
209928,note_on,,114,0,13,,,,,,,,,13,,,83,111,
209930,note_on,,2,0,13,,,,,,,,,13,,,71,122,
209930,note_on,,136,0,4,,,,,,,,,3,,,71,127,
209935,note_on,,107,0,12,,,,,,,,,12,,,83,109,
209940,note_on,,113,0,6,,,,,,,,,5,,,47,121,
209940,note_on,,33,0,2,,,,,,,,,1,,,47,0,
209940,note_on,,39,0,9,,,,,,,,,8,,,83,0,
209941,note_on,,6,0,12,,,,,,,,,12,,,71,112,
209943,note_on,,35,0,15,,,,,,,,,15,,,59,0,
209946,note_on,,39,0,11,,,,,,,,,11,,,59,0,
209955,note_on,,36,0,3,,,,,,,,,2,,,83,0,
209956,note_on,,135,0,7,,,,,,,,,6,,,35,127,
209960,note_on,,37,0,5,,,,,,,,,4,,,59,0,
209962,note_on,,32,0,4,,,,,,,,,3,,,71,0,
209966,note_on,,67,0,14,,,,,,,,,14,,,59,0,
209966,note_on,,61,0,8,,,,,,,,,7,,,71,0,
209968,note_on,,28,0,9,,,,,,,,,8,,,71,0,
209969,note_on,,26,0,15,,,,,,,,,15,,,47,0,
209970,note_on,,4,0,8,,,,,,,,,7,,,59,0,
209971,note_on,,41,0,13,,,,,,,,,13,,,83,0,
209977,note_on,,11,0,14,,,,,,,,,14,,,71,0,
209981,note_on,,40,0,12,,,,,,,,,12,,,83,0,
209986,note_on,,46,0,6,,,,,,,,,5,,,47,0,
209992,note_on,,11,0,12,,,,,,,,,12,,,71,0,
209993,note_on,,37,0,7,,,,,,,,,6,,,35,0,
210001,note_on,,30,0,13,,,,,,,,,13,,,71,0,
210073,note_on,,105,0,9,,,,,,,,,8,,,71,126,
210075,note_on,,2,0,9,,,,,,,,,8,,,83,121,
210076,note_on,,130,0,11,,,,,,,,,11,,,59,126,
210083,note_on,,143,0,2,,,,,,,,,1,,,47,112,
210084,note_on,,107,0,14,,,,,,,,,14,,,71,120,
210084,control_change,,114,0,8,,,,,,,11,100,7,,,,,
210084,note_on,,0,0,8,,,,,,,,,7,,,59,80,
210085,note_on,,1,0,14,,,,,,,,,14,,,59,117,
210088,note_on,,4,0,8,,,,,,,,,7,,,71,92,
210089,note_on,,129,0,5,,,,,,,,,4,,,59,127,
210092,note_on,,123,0,15,,,,,,,,,15,,,59,97,
210096,note_on,,141,0,3,,,,,,,,,2,,,83,127,
210097,note_on,,5,0,15,,,,,,,,,15,,,47,104,
210099,note_on,,0,0,6,,,,,,,,,5,,,47,126,
210099,control_change,,113,0,6,,,,,,,11,100,5,,,,,
210103,note_on,,141,0,4,,,,,,,,,3,,,71,126,
210103,control_change,,111,0,12,,,,,,,11,80,12,,,,,
210103,note_on,,0,0,12,,,,,,,,,12,,,83,113,
210104,control_change,,5,0,6,,,,,,,11,93,5,,,,,
210105,note_on,,104,0,13,,,,,,,,,13,,,83,118,
210105,note_on,,2,0,12,,,,,,,,,12,,,71,114,
210108,note_on,,3,0,13,,,,,,,,,13,,,71,124,
210109,control_change,,5,0,6,,,,,,,11,89,5,,,,,
210114,control_change,,5,0,6,,,,,,,11,84,5,,,,,
210119,control_change,,5,0,6,,,,,,,11,81,5,,,,,
210124,control_change,,5,0,6,,,,,,,11,78,5,,,,,
210125,control_change,,132,0,7,,,,,,,11,100,6,,,,,
210125,note_on,,0,0,7,,,,,,,,,6,,,35,127,
210129,control_change,,5,0,6,,,,,,,11,74,5,,,,,
210134,control_change,,5,0,6,,,,,,,11,71,5,,,,,
210139,control_change,,5,0,6,,,,,,,11,68,5,,,,,
210144,control_change,,5,0,6,,,,,,,11,65,5,,,,,
210149,control_change,,5,0,6,,,,,,,11,63,5,,,,,
210154,control_change,,5,0,6,,,,,,,11,60,5,,,,,
210159,control_change,,5,0,6,,,,,,,11,58,5,,,,,
210164,control_change,,5,0,6,,,,,,,11,56,5,,,,,
210169,control_change,,5,0,6,,,,,,,11,54,5,,,,,
210174,control_change,,5,0,6,,,,,,,11,52,5,,,,,
210179,control_change,,5,0,6,,,,,,,11,51,5,,,,,
210184,control_change,,96,0,8,,,,,,,11,99,7,,,,,
210184,control_change,,5,0,6,,,,,,,11,49,5,,,,,
210189,control_change,,5,0,6,,,,,,,11,48,5,,,,,
210194,control_change,,5,0,6,,,,,,,11,47,5,,,,,
210199,control_change,,5,0,6,,,,,,,11,45,5,,,,,
210204,control_change,,5,0,6,,,,,,,11,44,5,,,,,
210209,control_change,,5,0,6,,,,,,,11,43,5,,,,,
210214,control_change,,5,0,6,,,,,,,11,42,5,,,,,
210218,control_change,,113,0,12,,,,,,,11,79,12,,,,,
210224,control_change,,10,0,6,,,,,,,11,40,5,,,,,
210224,control_change,,40,0,8,,,,,,,11,98,7,,,,,
210234,control_change,,10,0,6,,,,,,,11,39,5,,,,,
210239,control_change,,5,0,6,,,,,,,11,38,5,,,,,
210245,control_change,,120,0,7,,,,,,,11,87,6,,,,,
210249,control_change,,10,0,6,,,,,,,11,37,5,,,,,
210250,control_change,,5,0,7,,,,,,,11,78,6,,,,,
210253,control_change,,35,0,12,,,,,,,11,78,12,,,,,
210254,control_change,,30,0,8,,,,,,,11,97,7,,,,,
210255,control_change,,5,0,7,,,,,,,11,70,6,,,,,
210259,control_change,,10,0,6,,,,,,,11,36,5,,,,,
210260,control_change,,5,0,7,,,,,,,11,63,6,,,,,
210265,control_change,,5,0,7,,,,,,,11,58,6,,,,,
210269,control_change,,15,0,8,,,,,,,11,96,7,,,,,
210269,control_change,,10,0,6,,,,,,,11,35,5,,,,,
210270,control_change,,5,0,7,,,,,,,11,53,6,,,,,
210275,control_change,,5,0,7,,,,,,,11,49,6,,,,,
210278,control_change,,25,0,12,,,,,,,11,77,12,,,,,
210279,control_change,,10,0,6,,,,,,,11,34,5,,,,,
210280,control_change,,5,0,7,,,,,,,11,46,6,,,,,
210284,control_change,,15,0,8,,,,,,,11,95,7,,,,,
210285,control_change,,5,0,7,,,,,,,11,43,6,,,,,
210290,control_change,,5,0,7,,,,,,,11,41,6,,,,,
210294,control_change,,15,0,6,,,,,,,11,33,5,,,,,
210295,control_change,,5,0,7,,,,,,,11,39,6,,,,,
210299,control_change,,15,0,8,,,,,,,11,94,7,,,,,
210300,control_change,,5,0,7,,,,,,,11,37,6,,,,,
210303,control_change,,25,0,12,,,,,,,11,76,12,,,,,
210305,control_change,,5,0,7,,,,,,,11,36,6,,,,,
210309,control_change,,10,0,8,,,,,,,11,93,7,,,,,
210310,control_change,,5,0,7,,,,,,,11,35,6,,,,,
210315,control_change,,5,0,7,,,,,,,11,34,6,,,,,
210318,control_change,,15,0,12,,,,,,,11,75,12,,,,,
210319,control_change,,25,0,6,,,,,,,11,32,5,,,,,
210319,control_change,,10,0,8,,,,,,,11,92,7,,,,,
210320,control_change,,5,0,7,,,,,,,11,33,6,,,,,
210328,control_change,,10,0,12,,,,,,,11,74,12,,,,,
210329,control_change,,10,0,8,,,,,,,11,91,7,,,,,
210330,control_change,,10,0,7,,,,,,,11,32,6,,,,,
210334,control_change,,5,0,8,,,,,,,11,90,7,,,,,
210338,control_change,,10,0,12,,,,,,,11,73,12,,,,,
210339,control_change,,20,0,6,,,,,,,11,31,5,,,,,
210340,control_change,,10,0,7,,,,,,,11,31,6,,,,,
210342,note_on,,234,0,13,,,,,,,,,13,,,83,0,
210344,control_change,,10,0,8,,,,,,,11,89,7,,,,,
210348,control_change,,10,0,12,,,,,,,11,72,12,,,,,
210349,control_change,,5,0,8,,,,,,,11,88,7,,,,,
210353,control_change,,5,0,12,,,,,,,11,71,12,,,,,
210354,control_change,,5,0,8,,,,,,,11,87,7,,,,,
210359,control_change,,5,0,8,,,,,,,11,86,7,,,,,
210360,control_change,,20,0,7,,,,,,,11,30,6,,,,,
210363,control_change,,10,0,12,,,,,,,11,70,12,,,,,
210364,control_change,,5,0,8,,,,,,,11,85,7,,,,,
210368,control_change,,5,0,12,,,,,,,11,69,12,,,,,
210369,control_change,,5,0,8,,,,,,,11,84,7,,,,,
210370,note_on,,28,0,13,,,,,,,,,13,,,71,0,
210373,control_change,,5,0,12,,,,,,,11,68,12,,,,,
210374,control_change,,5,0,8,,,,,,,11,83,7,,,,,
210378,control_change,,5,0,12,,,,,,,11,67,12,,,,,
210379,control_change,,5,0,8,,,,,,,11,81,7,,,,,
210383,control_change,,5,0,12,,,,,,,11,66,12,,,,,
210384,control_change,,5,0,8,,,,,,,11,80,7,,,,,
210388,control_change,,5,0,12,,,,,,,11,65,12,,,,,
210389,control_change,,50,0,6,,,,,,,11,30,5,,,,,
210389,control_change,,5,0,8,,,,,,,11,78,7,,,,,
210390,note_on,,307,0,2,,,,,,,,,1,,,47,0,
210393,control_change,,5,0,12,,,,,,,11,64,12,,,,,
210394,control_change,,5,0,8,,,,,,,11,77,7,,,,,
210398,control_change,,5,0,12,,,,,,,11,63,12,,,,,
210399,control_change,,5,0,8,,,,,,,11,75,7,,,,,
210403,control_change,,5,0,12,,,,,,,11,61,12,,,,,
210404,control_change,,5,0,8,,,,,,,11,73,7,,,,,
210405,note_on,,308,0,15,,,,,,,,,15,,,47,0,
210406,note_on,,1,0,15,,,,,,,,,15,,,59,0,
210408,control_change,,5,0,12,,,,,,,11,60,12,,,,,
210409,control_change,,5,0,8,,,,,,,11,71,7,,,,,
210413,control_change,,5,0,12,,,,,,,11,58,12,,,,,
210414,control_change,,5,0,8,,,,,,,11,69,7,,,,,
210418,control_change,,5,0,12,,,,,,,11,56,12,,,,,
210419,control_change,,5,0,8,,,,,,,11,66,7,,,,,
210423,control_change,,5,0,12,,,,,,,11,55,12,,,,,
210424,note_on,,34,0,2,,,,,,,,,1,,,47,70,
210424,control_change,,5,0,8,,,,,,,11,64,7,,,,,
210428,control_change,,5,0,12,,,,,,,11,53,12,,,,,
210429,control_change,,5,0,8,,,,,,,11,61,7,,,,,
210429,note_on,,344,0,14,,,,,,,,,14,,,59,0,
210433,control_change,,5,0,12,,,,,,,11,50,12,,,,,
210434,control_change,,5,0,8,,,,,,,11,59,7,,,,,
210438,control_change,,5,0,12,,,,,,,11,48,12,,,,,
210439,control_change,,5,0,8,,,,,,,11,55,7,,,,,
210441,note_on,,352,0,5,,,,,,,,,4,,,69,94,
210443,control_change,,5,0,12,,,,,,,11,46,12,,,,,
210444,control_change,,5,0,8,,,,,,,11,52,7,,,,,
210447,note_on,,371,0,11,,,,,,,,,11,,,59,0,
210448,control_change,,5,0,12,,,,,,,11,43,12,,,,,
210449,note_on,,346,0,4,,,,,,,,,3,,,63,94,
210449,control_change,,5,0,8,,,,,,,11,49,7,,,,,
210451,note_on,,45,0,15,,,,,,,,,15,,,47,57,
210453,control_change,,5,0,12,,,,,,,11,40,12,,,,,
210454,control_change,,5,0,8,,,,,,,11,45,7,,,,,
210455,note_on,,4,0,15,,,,,,,,,15,,,59,50,
210458,control_change,,5,0,12,,,,,,,11,37,12,,,,,
210459,control_change,,5,0,8,,,,,,,11,40,7,,,,,
210459,note_on,,363,0,3,,,,,,,,,2,,,71,84,
210460,note_on,,90,0,13,,,,,,,,,13,,,69,71,
210463,control_change,,5,0,12,,,,,,,11,33,12,,,,,
210464,control_change,,5,0,8,,,,,,,11,36,7,,,,,
210465,note_on,,36,0,14,,,,,,,,,14,,,69,76,
210466,note_on,,17,0,4,,,,,,,,,3,,,71,0,
210466,note_on,,1,0,14,,,,,,,,,14,,,59,65,
210468,control_change,,5,0,12,,,,,,,11,30,12,,,,,
210469,control_change,,5,0,8,,,,,,,11,32,7,,,,,
210473,control_change,,5,0,12,,,,,,,11,27,12,,,,,
210474,note_on,,14,0,13,,,,,,,,,13,,,66,74,
210474,control_change,,5,0,8,,,,,,,11,27,7,,,,,
210478,control_change,,5,0,12,,,,,,,11,21,12,,,,,
210479,control_change,,5,0,8,,,,,,,11,20,7,,,,,
210480,control_change,,2,0,12,,,,,,,11,21,12,,,,,
210480,control_change,,91,0,6,,,,,,,11,30,5,,,,,
210494,note_on,,28,0,14,,,,,,,,,14,,,71,0,
210495,control_change,,135,0,7,,,,,,,11,31,6,,,,,
210500,note_on,,59,0,5,,,,,,,,,4,,,59,0,
210504,control_change,,25,0,8,,,,,,,11,21,7,,,,,
210505,note_on,,81,0,2,,,,,,,,,1,,,49,70,
210511,note_on,,6,0,2,,,,,,,,,1,,,47,0,
210513,note_on,,47,0,4,,,,,,,,,3,,,64,80,
210515,control_change,,35,0,12,,,,,,,11,22,12,,,,,
210517,note_on,,4,0,4,,,,,,,,,3,,,63,0,
210527,note_on,,68,0,3,,,,,,,,,2,,,83,0,
210529,control_change,,25,0,8,,,,,,,11,22,7,,,,,
210536,note_on,,25,0,2,,,,,,,,,1,,,49,0,
210539,note_on,,12,0,3,,,,,,,,,2,,,73,82,
210540,control_change,,60,0,6,,,,,,,11,31,5,,,,,
210540,note_on,,1,0,3,,,,,,,,,2,,,71,0,
210540,control_change,,45,0,7,,,,,,,11,32,6,,,,,
210541,note_on,,5,0,2,,,,,,,,,1,,,47,67,
210550,control_change,,35,0,12,,,,,,,11,23,12,,,,,
210554,control_change,,25,0,8,,,,,,,11,23,7,,,,,
210565,control_change,,25,0,7,,,,,,,11,33,6,,,,,
210570,control_change,,30,0,6,,,,,,,11,32,5,,,,,
210572,note_on,,497,0,9,,,,,,,,,8,,,83,0,
210578,note_on,,37,0,2,,,,,,,,,1,,,49,84,
210579,control_change,,25,0,8,,,,,,,11,24,7,,,,,
210580,control_change,,30,0,12,,,,,,,11,24,12,,,,,
210580,note_on,,8,0,9,,,,,,,,,8,,,71,0,
210585,control_change,,20,0,7,,,,,,,11,34,6,,,,,
210585,control_change,,15,0,6,,,,,,,11,33,5,,,,,
210586,note_on,,8,0,2,,,,,,,,,1,,,47,0,
210595,note_on,,78,0,4,,,,,,,,,3,,,63,100,
210597,note_on,,2,0,4,,,,,,,,,3,,,64,0,
210599,control_change,,20,0,8,,,,,,,11,25,7,,,,,
210600,control_change,,15,0,7,,,,,,,11,35,6,,,,,
210600,control_change,,15,0,6,,,,,,,11,34,5,,,,,
210610,control_change,,10,0,7,,,,,,,11,36,6,,,,,
210610,control_change,,10,0,6,,,,,,,11,35,5,,,,,
210611,note_on,,71,0,3,,,,,,,,,2,,,71,76,
210612,note_on,,26,0,2,,,,,,,,,1,,,47,65,
210613,note_on,,1,0,2,,,,,,,,,1,,,49,0,
210614,note_on,,3,0,3,,,,,,,,,2,,,73,0,
210615,control_change,,35,0,12,,,,,,,11,25,12,,,,,
210615,control_change,,5,0,6,,,,,,,11,36,5,,,,,
210620,control_change,,10,0,7,,,,,,,11,37,6,,,,,
210624,control_change,,25,0,8,,,,,,,11,26,7,,,,,
210625,control_change,,10,0,6,,,,,,,11,37,5,,,,,
210630,control_change,,5,0,6,,,,,,,11,38,5,,,,,
210630,note_on,,33,0,4,,,,,,,,,3,,,63,0,
210635,control_change,,5,0,6,,,,,,,11,39,5,,,,,
210635,control_change,,15,0,7,,,,,,,11,38,6,,,,,
210637,note_on,,24,0,2,,,,,,,,,1,,,49,99,
210640,control_change,,5,0,6,,,,,,,11,40,5,,,,,
210640,control_change,,5,0,7,,,,,,,11,39,6,,,,,
210645,control_change,,5,0,7,,,,,,,11,40,6,,,,,
210645,control_change,,5,0,6,,,,,,,11,42,5,,,,,
210645,control_change,,30,0,12,,,,,,,11,26,12,,,,,
210647,note_on,,10,0,2,,,,,,,,,1,,,47,0,
210649,control_change,,25,0,8,,,,,,,11,27,7,,,,,
210650,control_change,,5,0,6,,,,,,,11,43,5,,,,,
210655,control_change,,10,0,7,,,,,,,11,41,6,,,,,
210655,control_change,,5,0,6,,,,,,,11,45,5,,,,,
210660,control_change,,5,0,7,,,,,,,11,42,6,,,,,
210660,control_change,,5,0,6,,,,,,,11,47,5,,,,,
210665,control_change,,5,0,7,,,,,,,11,43,6,,,,,
210665,control_change,,5,0,6,,,,,,,11,49,5,,,,,
210666,note_on,,19,0,2,,,,,,,,,1,,,47,89,
210670,control_change,,5,0,6,,,,,,,11,52,5,,,,,
210670,control_change,,5,0,7,,,,,,,11,44,6,,,,,
210671,note_on,,57,0,3,,,,,,,,,2,,,71,0,
210674,note_on,,4,0,6,,,,,,,,,5,,,47,0,
210674,control_change,,25,0,8,,,,,,,11,28,7,,,,,
210675,control_change,,5,0,7,,,,,,,11,45,6,,,,,
210675,control_change,,1,0,6,,,,,,,11,54,5,,,,,
210679,note_on,,49,0,4,,,,,,,,,3,,,66,88,
210680,control_change,,5,0,7,,,,,,,11,46,6,,,,,
210680,control_change,,5,0,6,,,,,,,11,58,5,,,,,
210680,control_change,,35,0,12,,,,,,,11,27,12,,,,,
210681,note_on,,10,0,3,,,,,,,,,2,,,75,94,
210685,control_change,,5,0,7,,,,,,,11,48,6,,,,,
210685,control_change,,5,0,6,,,,,,,11,61,5,,,,,
210690,control_change,,5,0,6,,,,,,,11,65,5,,,,,
210690,control_change,,5,0,7,,,,,,,11,49,6,,,,,
210695,control_change,,5,0,7,,,,,,,11,51,6,,,,,
210695,control_change,,5,0,6,,,,,,,11,69,5,,,,,
210699,control_change,,25,0,8,,,,,,,11,29,7,,,,,
210700,control_change,,5,0,7,,,,,,,11,52,6,,,,,
210700,control_change,,5,0,6,,,,,,,11,74,5,,,,,
210705,control_change,,5,0,6,,,,,,,11,80,5,,,,,
210705,control_change,,5,0,7,,,,,,,11,54,6,,,,,
210710,control_change,,30,0,12,,,,,,,11,28,12,,,,,
210710,control_change,,5,0,6,,,,,,,11,86,5,,,,,
210710,control_change,,5,0,7,,,,,,,11,56,6,,,,,
210712,note_on,,2,0,7,,,,,,,,,6,,,35,0,
210715,control_change,,5,0,6,,,,,,,11,92,5,,,,,
210715,control_change,,3,0,7,,,,,,,11,58,6,,,,,
210719,control_change,,20,0,8,,,,,,,11,30,7,,,,,
210720,control_change,,5,0,6,,,,,,,11,100,5,,,,,
210720,control_change,,5,0,7,,,,,,,11,60,6,,,,,
210721,note_on,,266,0,15,,,,,,,,,15,,,59,0,
210723,note_on,,44,0,4,,,,,,,,,3,,,66,0,
210725,control_change,,5,0,7,,,,,,,11,62,6,,,,,
210730,control_change,,5,0,7,,,,,,,11,65,6,,,,,
210732,note_on,,66,0,2,,,,,,,,,1,,,49,0,
210735,control_change,,5,0,7,,,,,,,11,68,6,,,,,
210740,control_change,,5,0,7,,,,,,,11,70,6,,,,,
210742,note_on,,248,0,14,,,,,,,,,14,,,59,0,
210742,note_on,,22,0,6,,,,,,,,,5,,,52,84,
210744,control_change,,25,0,8,,,,,,,11,31,7,,,,,
210745,control_change,,35,0,12,,,,,,,11,29,12,,,,,
210745,control_change,,5,0,7,,,,,,,11,74,6,,,,,
210748,note_on,,67,0,3,,,,,,,,,2,,,75,0,
210750,control_change,,5,0,7,,,,,,,11,77,6,,,,,
210750,note_on,,250,0,5,,,,,,,,,4,,,68,80,
210755,control_change,,5,0,7,,,,,,,11,80,6,,,,,
210757,note_on,,36,0,15,,,,,,,,,15,,,47,0,
210759,note_on,,11,0,3,,,,,,,,,2,,,76,85,
210760,note_on,,37,0,4,,,,,,,,,3,,,68,97,
210760,control_change,,5,0,7,,,,,,,11,84,6,,,,,
210764,note_on,,14,0,5,,,,,,,,,4,,,69,0,
210765,note_on,,8,0,15,,,,,,,,,15,,,59,57,
210765,control_change,,5,0,7,,,,,,,11,88,6,,,,,
210766,note_on,,34,0,2,,,,,,,,,1,,,47,0,
