tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
10752,note_on,,192,0,1,,,,,,,0,,74,0
10752,note_on,,0,0,2,,,,,,,1,,65,0
10752,note_on,,0,0,2,,,,,,,1,,50,0
10752,note_on,,0,0,2,,,,,,,1,,74,0
10752,note_on,,192,0,2,,,,,,,1,,69,0
10800,note_on,,0,0,2,,,,,,,1,,52,72
10800,note_on,,0,0,2,,,,,,,1,,72,72
10800,note_on,,48,0,2,,,,,,,1,,68,72
10800,note_on,,48,0,1,,,,,,,0,,72,72
10800,note_on,,0,0,2,,,,,,,1,,64,72
10896,note_on,,96,0,1,,,,,,,0,,72,0
10896,note_on,,96,0,2,,,,,,,1,,72,0
10896,note_on,,0,0,2,,,,,,,1,,68,0
10896,note_on,,0,0,2,,,,,,,1,,64,0
10920,note_on,,24,0,1,,,,,,,0,,71,72
10920,note_on,,0,0,2,,,,,,,1,,71,72
10920,note_on,,24,0,2,,,,,,,1,,62,72
10992,note_on,,72,0,2,,,,,,,1,,52,0
11016,note_on,,96,0,1,,,,,,,0,,71,0
11016,note_on,,0,0,2,,,,,,,1,,62,0
11016,note_on,,24,0,2,,,,,,,1,,71,0
11040,note_on,,0,0,2,,,,,,,1,,45,72
11040,note_on,,24,0,2,,,,,,,1,,72,72
11040,note_on,,0,0,2,,,,,,,1,,64,72
11040,note_on,,24,0,1,,,,,,,0,,72,72
11232,note_on,,0,0,2,,,,,,,1,,72,0
11232,note_on,,192,0,1,,,,,,,0,,72,0
11232,note_on,,192,0,2,,,,,,,1,,45,0
11232,note_on,,0,0,2,,,,,,,1,,64,0
11280,note_on,,0,0,2,,,,,,,1,,57,72
11280,note_on,,0,0,2,,,,,,,1,,69,72
11280,note_on,,48,0,2,,,,,,,1,,60,72
11280,note_on,,48,0,1,,,,,,,0,,69,72
11472,note_on,,0,0,2,,,,,,,1,,60,0
11472,note_on,,0,0,2,,,,,,,1,,69,0
11472,note_on,,192,0,2,,,,,,,1,,57,0
11472,note_on,,192,0,1,,,,,,,0,,69,0
11520,note_on,,48,0,1,,,,,,,0,,71,72
11520,note_on,,48,0,2,,,,,,,1,,62,72
11520,note_on,,0,0,2,,,,,,,1,,71,72
11520,note_on,,0,0,2,,,,,,,1,,52,72
11520,note_on,,0,0,2,,,,,,,1,,68,72
11712,note_on,,0,0,2,,,,,,,1,,62,0
11712,note_on,,192,0,1,,,,,,,0,,71,0
11712,note_on,,192,0,2,,,,,,,1,,68,0
11712,note_on,,0,0,2,,,,,,,1,,71,0
11760,note_on,,48,0,2,,,,,,,1,,72,72
11760,note_on,,0,0,2,,,,,,,1,,64,72
11760,note_on,,48,0,1,,,,,,,0,,72,72
11856,note_on,,0,0,2,,,,,,,1,,72,0
11856,note_on,,96,0,2,,,,,,,1,,64,0
11856,note_on,,96,0,1,,,,,,,0,,72,0
11880,note_on,,24,0,1,,,,,,,0,,71,72
11880,note_on,,0,0,2,,,,,,,1,,71,72
11880,note_on,,24,0,2,,,,,,,1,,62,72
11904,note_on,,24,0,2,,,,,,,1,,52,0
11976,note_on,,0,0,2,,,,,,,1,,62,0
11976,note_on,,96,0,1,,,,,,,0,,71,0
11976,note_on,,72,0,2,,,,,,,1,,71,0
12000,note_on,,24,0,1,,,,,,,0,,69,72
12000,note_on,,24,0,2,,,,,,,1,,69,72
12000,note_on,,0,0,2,,,,,,,1,,65,72
12000,note_on,,0,0,2,,,,,,,1,,53,72
12000,note_on,,0,0,2,,,,,,,1,,60,72
12192,note_on,,0,0,2,,,,,,,1,,69,0
12192,note_on,,192,0,1,,,,,,,0,,69,0
12192,note_on,,0,0,2,,,,,,,1,,53,0
12192,note_on,,192,0,2,,,,,,,1,,65,0
12192,note_on,,0,0,2,,,,,,,1,,60,0
12240,note_on,,48,0,2,,,,,,,1,,71,72
12240,note_on,,0,0,2,,,,,,,1,,62,72
12240,note_on,,0,0,2,,,,,,,1,,50,72
12240,note_on,,0,0,2,,,,,,,1,,65,72
12240,note_on,,48,0,1,,,,,,,0,,71,72
12432,note_on,,192,0,1,,,,,,,0,,71,0
12432,note_on,,192,0,2,,,,,,,1,,65,0
12432,note_on,,0,0,2,,,,,,,1,,50,0
12432,note_on,,0,0,2,,,,,,,1,,62,0
12432,note_on,,0,0,2,,,,,,,1,,71,0
12480,note_on,,48,0,2,,,,,,,1,,56,72
12480,note_on,,0,0,2,,,,,,,1,,64,72
12480,note_on,,0,0,2,,,,,,,1,,62,72
12480,note_on,,48,0,1,,,,,,,0,,64,72
12480,note_on,,0,0,2,,,,,,,1,,52,72
12672,note_on,,192,0,2,,,,,,,1,,62,0
12672,note_on,,0,0,2,,,,,,,1,,64,0
12672,note_on,,0,0,2,,,,,,,1,,56,0
12672,note_on,,192,0,1,,,,,,,0,,64,0
12720,note_on,,0,0,2,,,,,,,1,,62,81
12720,note_on,,48,0,1,,,,,,,0,,66,81
12720,note_on,,0,0,2,,,,,,,1,,57,81
12720,note_on,,48,0,2,,,,,,,1,,66,81
12816,note_on,,96,0,2,,,,,,,1,,57,0
12816,note_on,,96,0,1,,,,,,,0,,66,0
12816,note_on,,0,0,2,,,,,,,1,,62,0
12816,note_on,,0,0,2,,,,,,,1,,66,0
12840,note_on,,0,0,2,,,,,,,1,,62,81
12840,note_on,,0,0,2,,,,,,,1,,59,81
12840,note_on,,24,0,2,,,,,,,1,,68,81
12840,note_on,,24,0,1,,,,,,,0,,68,81
12864,note_on,,24,0,2,,,,,,,1,,52,0
12936,note_on,,96,0,1,,,,,,,0,,68,0
12936,note_on,,72,0,2,,,,,,,1,,62,0
12936,note_on,,0,0,2,,,,,,,1,,59,0
12936,note_on,,0,0,2,,,,,,,1,,68,0
12960,note_on,,24,0,1,,,,,,,0,,69,92
12960,note_on,,0,0,2,,,,,,,1,,57,92
12960,note_on,,0,0,2,,,,,,,1,,64,92
12960,note_on,,0,0,2,,,,,,,1,,69,92
12960,note_on,,24,0,2,,,,,,,1,,60,92
13152,note_on,,0,0,2,,,,,,,1,,64,0
13152,note_on,,0,0,2,,,,,,,1,,69,0
13152,note_on,,0,0,2,,,,,,,1,,60,0
13152,note_on,,192,0,1,,,,,,,0,,69,0
13152,note_on,,192,0,2,,,,,,,1,,57,0
13200,note_on,,48,0,2,,,,,,,1,,69,92
13200,note_on,,0,0,2,,,,,,,1,,72,92
13200,note_on,,0,0,2,,,,,,,1,,65,92
13200,note_on,,48,0,1,,,,,,,0,,72,92
13200,note_on,,0,0,2,,,,,,,1,,53,92
13392,note_on,,192,0,2,,,,,,,1,,65,0
13392,note_on,,0,0,2,,,,,,,1,,72,0
13392,note_on,,0,0,2,,,,,,,1,,69,0
13392,note_on,,0,0,2,,,,,,,1,,53,0
13392,note_on,,192,0,1,,,,,,,0,,72,0
13440,note_on,,48,0,1,,,,,,,0,,71,81
13440,note_on,,48,0,2,,,,,,,1,,50,81
13440,note_on,,0,0,2,,,,,,,1,,71,81
13440,note_on,,0,0,2,,,,,,,1,,65,81
13440,note_on,,0,0,2,,,,,,,1,,62,81
13632,note_on,,0,0,2,,,,,,,1,,65,0
13632,note_on,,192,0,2,,,,,,,1,,62,0
13632,note_on,,0,0,2,,,,,,,1,,71,0
13632,note_on,,0,0,2,,,,,,,1,,50,0
13632,note_on,,192,0,1,,,,,,,0,,71,0
13680,note_on,,48,0,2,,,,,,,1,,69,81
13680,note_on,,0,0,2,,,,,,,1,,52,81
13680,note_on,,0,0,2,,,,,,,1,,64,81
13680,note_on,,0,0,2,,,,,,,1,,60,81
13680,note_on,,48,0,1,,,,,,,0,,69,81
13776,note_on,,0,0,2,,,,,,,1,,64,0
13776,note_on,,0,0,2,,,,,,,1,,69,0
13776,note_on,,96,0,2,,,,,,,1,,60,0
13776,note_on,,96,0,1,,,,,,,0,,69,0
13800,note_on,,0,0,2,,,,,,,1,,68,81
13800,note_on,,0,0,2,,,,,,,1,,64,81
13800,note_on,,24,0,2,,,,,,,1,,59,81
13800,note_on,,24,0,1,,,,,,,0,,68,81
13872,note_on,,72,0,2,,,,,,,1,,52,0
13896,note_on,,0,0,2,,,,,,,1,,64,0
13896,note_on,,96,0,1,,,,,,,0,,68,0
13896,note_on,,0,0,2,,,,,,,1,,59,0
13896,note_on,,24,0,2,,,,,,,1,,68,0
13920,note_on,,0,0,2,,,,,,,1,,60,81
13920,note_on,,0,0,2,,,,,,,1,,64,81
13920,note_on,,0,0,2,,,,,,,1,,69,81
13920,note_on,,24,0,2,,,,,,,1,,45,81
13920,note_on,,24,0,1,,,,,,,0,,69,81
14112,note_on,,0,0,2,,,,,,,1,,45,0
14112,note_on,,0,0,2,,,,,,,1,,69,0
14112,note_on,,192,0,2,,,,,,,1,,60,0
14112,note_on,,192,0,1,,,,,,,0,,69,0
14112,note_on,,0,0,2,,,,,,,1,,64,0
14160,note_on,,0,0,2,,,,,,,1,,69,81
14160,note_on,,48,0,2,,,,,,,1,,72,81
14160,note_on,,0,0,2,,,,,,,1,,52,81
14160,note_on,,48,0,1,,,,,,,0,,72,81
14160,note_on,,0,0,2,,,,,,,1,,64,81
14352,note_on,,0,0,2,,,,,,,1,,72,0
14352,note_on,,0,0,2,,,,,,,1,,69,0
14352,note_on,,192,0,2,,,,,,,1,,52,0
14352,note_on,,192,0,1,,,,,,,0,,72,0
14352,note_on,,0,0,2,,,,,,,1,,64,0
14400,note_on,,0,0,2,,,,,,,1,,71,72
14400,note_on,,0,0,2,,,,,,,1,,62,72
14400,note_on,,0,0,2,,,,,,,1,,64,72
14400,note_on,,48,0,1,,,,,,,0,,71,72
14400,note_on,,48,0,2,,,,,,,1,,40,72
14592,note_on,,0,0,2,,,,,,,1,,40,0
14592,note_on,,0,0,2,,,,,,,1,,71,0
14592,note_on,,0,0,2,,,,,,,1,,64,0
14592,note_on,,192,0,2,,,,,,,1,,62,0
14592,note_on,,192,0,1,,,,,,,0,,71,0
14640,note_on,,48,0,2,,,,,,,1,,64,72
14640,note_on,,0,0,2,,,,,,,1,,69,72
14640,note_on,,0,0,2,,,,,,,1,,52,72
14640,note_on,,0,0,2,,,,,,,1,,60,72
14640,note_on,,48,0,1,,,,,,,0,,69,72
14736,note_on,,96,0,1,,,,,,,0,,69,0
14736,note_on,,0,0,2,,,,,,,1,,64,0
14736,note_on,,96,0,2,,,,,,,1,,69,0
14736,note_on,,0,0,2,,,,,,,1,,60,0
14760,note_on,,24,0,1,,,,,,,0,,68,72
14760,note_on,,0,0,2,,,,,,,1,,68,72
14760,note_on,,0,0,2,,,,,,,1,,64,72
14760,note_on,,24,0,2,,,,,,,1,,59,72
14832,note_on,,72,0,2,,,,,,,1,,52,0
14856,note_on,,0,0,2,,,,,,,1,,64,0
14856,note_on,,0,0,2,,,,,,,1,,59,0
14856,note_on,,24,0,2,,,,,,,1,,68,0
14856,note_on,,96,0,1,,,,,,,0,,68,0
14880,note_on,,0,0,2,,,,,,,1,,71,72
14880,note_on,,24,0,1,,,,,,,0,,71,72
14880,note_on,,0,0,2,,,,,,,1,,62,72
14880,note_on,,0,0,2,,,,,,,1,,64,72
14880,note_on,,24,0,2,,,,,,,1,,40,72
14880,set_tempo,1304321,14880,1,0,,,,,,,,,,
15072,note_on,,0,0,2,,,,,,,1,,40,0
15072,note_on,,192,0,2,,,,,,,1,,71,0
15072,note_on,,192,0,1,,,,,,,0,,71,0
15072,note_on,,0,0,2,,,,,,,1,,64,0
15072,note_on,,0,0,2,,,,,,,1,,62,0
15120,note_on,,0,0,2,,,,,,,1,,64,72
15120,note_on,,48,0,2,,,,,,,1,,69,72
15120,note_on,,0,0,2,,,,,,,1,,45,72
15120,note_on,,0,0,2,,,,,,,1,,60,72
15120,note_on,,48,0,1,,,,,,,0,,69,72
15312,note_on,,192,0,2,,,,,,,1,,45,0
15312,note_on,,0,0,2,,,,,,,1,,64,0
15312,note_on,,0,0,2,,,,,,,1,,60,0
15312,note_on,,192,0,1,,,,,,,0,,69,0
15312,note_on,,0,0,2,,,,,,,1,,69,0
15360,end_of_track,,480,1,0,,,,,,,,,,
15360,end_of_track,,48,1,1,,,,,,,,,,
15360,end_of_track,,48,1,2,,,,,,,,,,
