tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity
5640,note_on,0,0,2,,,,,,,,,1,61,100
5700,note_on,0,0,2,,,,,,,,,1,56,100
5700,note_on,0,0,2,,,,,,,,,1,64,0
5700,note_on,60,0,2,,,,,,,,,1,61,0
5760,note_on,60,0,2,,,,,,,,,1,56,0
5760,note_on,0,0,2,,,,,,,,,1,44,100
5760,note_on,0,0,1,,,,,,,,,0,75,100
5760,note_on,120,0,1,,,,,,,,,0,76,0
5820,note_on,0,0,2,,,,,,,,,1,56,100
5820,note_on,60,0,2,,,,,,,,,1,44,0
5880,note_on,0,0,2,,,,,,,,,1,60,100
5880,note_on,0,0,2,,,,,,,,,1,63,100
5880,note_on,60,0,2,,,,,,,,,1,56,0
5880,note_on,0,0,1,,,,,,,,,0,75,100
5880,note_on,120,0,1,,,,,,,,,0,75,0
5940,note_on,60,0,2,,,,,,,,,1,56,100
6000,note_on,0,0,2,,,,,,,,,1,56,100
6000,note_on,60,0,2,,,,,,,,,1,56,0
6060,note_on,60,0,2,,,,,,,,,1,56,0
6060,note_on,0,0,2,,,,,,,,,1,56,100
6120,note_on,0,0,2,,,,,,,,,1,60,0
6120,note_on,60,0,2,,,,,,,,,1,56,0
6120,note_on,0,0,2,,,,,,,,,1,63,0
6120,note_on,0,0,2,,,,,,,,,1,65,100
6120,note_on,0,0,2,,,,,,,,,1,60,100
6120,note_on,240,0,1,,,,,,,,,0,75,0
6120,note_on,0,0,1,,,,,,,,,0,77,108
6180,note_on,0,0,2,,,,,,,,,1,56,100
6180,note_on,0,0,2,,,,,,,,,1,65,0
6180,note_on,60,0,2,,,,,,,,,1,60,0
6240,note_on,0,0,2,,,,,,,,,1,51,100
6240,note_on,0,0,1,,,,,,,,,0,78,117
6240,note_on,120,0,1,,,,,,,,,0,77,0
6240,note_on,60,0,2,,,,,,,,,1,56,0
6300,note_on,0,0,2,,,,,,,,,1,54,100
6300,note_on,0,0,1,,,,,,,,,0,77,118
6300,note_on,60,0,1,,,,,,,,,0,78,0
6300,note_on,60,0,2,,,,,,,,,1,51,0
6360,note_on,0,0,1,,,,,,,,,0,75,118
6360,note_on,60,0,1,,,,,,,,,0,77,0
6360,note_on,0,0,2,,,,,,,,,1,66,100
6360,note_on,0,0,2,,,,,,,,,1,58,100
6360,note_on,60,0,2,,,,,,,,,1,54,0
6420,note_on,0,0,1,,,,,,,,,0,73,113
6420,note_on,0,0,2,,,,,,,,,1,54,100
6420,note_on,0,0,2,,,,,,,,,1,58,0
6420,note_on,60,0,2,,,,,,,,,1,66,0
6420,note_on,60,0,1,,,,,,,,,0,75,0
6480,note_on,0,0,1,,,,,,,,,0,77,108
6480,note_on,60,0,1,,,,,,,,,0,73,0
6480,note_on,60,0,2,,,,,,,,,1,54,0
6480,note_on,0,0,2,,,,,,,,,1,46,100
6540,note_on,60,0,2,,,,,,,,,1,46,0
6540,note_on,0,0,2,,,,,,,,,1,53,100
6595,set_tempo,1075,1,0,,,,,,659341,,,,,
6600,note_on,60,0,2,,,,,,,,,1,53,0
6600,note_on,0,0,2,,,,,,,,,1,61,100
6600,note_on,0,0,2,,,,,,,,,1,58,100
6600,note_on,0,0,2,,,,,,,,,1,65,100
6630,set_tempo,35,1,0,,,,,,666667,,,,,
6660,note_on,0,0,2,,,,,,,,,1,65,0
6660,note_on,0,0,2,,,,,,,,,1,53,100
6660,note_on,60,0,2,,,,,,,,,1,58,0
6660,note_on,0,0,2,,,,,,,,,1,61,0
6665,set_tempo,35,1,0,,,,,,674157,,,,,
6700,set_tempo,35,1,0,,,,,,681818,,,,,
6720,note_on,60,0,2,,,,,,,,,1,53,0
6720,note_on,0,0,2,,,,,,,,,1,41,100
6720,note_on,240,0,1,,,,,,,,,0,77,0
6720,note_on,0,0,1,,,,,,,,,0,77,100
6735,set_tempo,35,1,0,,,,,,689655,,,,,
6770,set_tempo,35,1,0,,,,,,697674,,,,,
6780,note_on,0,0,1,,,,,,,,,0,73,100
6780,note_on,0,0,2,,,,,,,,,1,53,100
6780,note_on,60,0,2,,,,,,,,,1,41,0
6780,note_on,60,0,1,,,,,,,,,0,77,0
6800,set_tempo,30,1,0,,,,,,705882,,,,,
6835,set_tempo,35,1,0,,,,,,714286,,,,,
6840,note_on,0,0,1,,,,,,,,,0,72,100
6840,note_on,0,0,2,,,,,,,,,1,65,100
6840,note_on,0,0,2,,,,,,,,,1,58,100
6840,note_on,60,0,2,,,,,,,,,1,53,0
6840,note_on,0,0,2,,,,,,,,,1,61,100
6840,note_on,60,0,1,,,,,,,,,0,73,0
6870,set_tempo,35,1,0,,,,,,722892,,,,,
6900,note_on,60,0,2,,,,,,,,,1,61,0
6900,note_on,0,0,1,,,,,,,,,0,70,100
6900,note_on,60,0,1,,,,,,,,,0,72,0
6900,note_on,0,0,2,,,,,,,,,1,53,100
6900,note_on,0,0,2,,,,,,,,,1,58,0
6900,note_on,0,0,2,,,,,,,,,1,65,0
6905,set_tempo,35,1,0,,,,,,731707,,,,,
6940,set_tempo,35,1,0,,,,,,740741,,,,,
6960,note_on,60,0,1,,,,,,,,,0,70,0
6960,note_on,0,0,1,,,,,,,,,0,72,100
6960,note_on,0,0,2,,,,,,,,,1,41,100
6960,note_on,60,0,2,,,,,,,,,1,53,0
6970,set_tempo,30,1,0,,,,,,750000,,,,,
6995,set_tempo,25,1,0,,,,,,740741,,,,,
7020,note_on,0,0,2,,,,,,,,,1,53,100
7020,set_tempo,25,1,0,,,,,,731707,,,,,
7020,note_on,60,0,1,,,,,,,,,0,73,100
7020,note_on,60,0,2,,,,,,,,,1,41,0
7040,note_on,20,0,1,,,,,,,,,0,73,0
7040,set_tempo,20,1,0,,,,,,722892,,,,,
7040,note_on,0,0,1,,,,,,,,,0,72,100
7060,note_on,20,0,1,,,,,,,,,0,72,0
7060,note_on,0,0,1,,,,,,,,,0,70,100
7065,set_tempo,25,1,0,,,,,,714286,,,,,
7080,note_on,0,0,2,,,,,,,,,1,63,100
7080,note_on,0,0,1,,,,,,,,,0,72,0
7080,note_on,60,0,2,,,,,,,,,1,53,0
7080,note_on,0,0,1,,,,,,,,,0,72,100
7080,note_on,0,0,2,,,,,,,,,1,57,100
7080,note_on,20,0,1,,,,,,,,,0,70,0
7080,note_on,0,0,2,,,,,,,,,1,65,100
7085,set_tempo,20,1,0,,,,,,705882,,,,,
7110,set_tempo,25,1,0,,,,,,697674,,,,,
7135,set_tempo,25,1,0,,,,,,689655,,,,,
7140,note_on,60,0,1,,,,,,,,,0,72,0
7140,note_on,60,0,2,,,,,,,,,1,57,0
7140,note_on,0,0,2,,,,,,,,,1,63,0
7140,note_on,0,0,2,,,,,,,,,1,65,0
7140,note_on,0,0,2,,,,,,,,,1,53,100
7140,note_on,0,0,1,,,,,,,,,0,73,100
7155,set_tempo,20,1,0,,,,,,681818,,,,,
7180,set_tempo,25,1,0,,,,,,674157,,,,,
7200,note_on,0,0,2,,,,,,,,,1,46,100
7200,set_tempo,20,1,0,,,,,,666667,,,,,
7200,note_on,60,0,2,,,,,,,,,1,53,0
7200,note_on,0,0,1,,,,,,,,,0,70,100
7200,note_on,60,0,1,,,,,,,,,0,73,0
7260,note_on,60,0,2,,,,,,,,,1,46,0
7260,note_on,0,0,2,,,,,,,,,1,53,100
7320,note_on,60,0,2,,,,,,,,,1,53,0
7320,note_on,0,0,2,,,,,,,,,1,65,100
7320,note_on,0,0,2,,,,,,,,,1,61,100
7320,note_on,0,0,1,,,,,,,,,0,77,100
7320,note_on,120,0,1,,,,,,,,,0,70,0
7380,note_on,0,0,2,,,,,,,,,1,65,0
7380,note_on,0,0,2,,,,,,,,,1,53,100
7380,note_on,60,0,2,,,,,,,,,1,61,0
7440,note_on,0,0,2,,,,,,,,,1,63,100
7440,note_on,60,0,2,,,,,,,,,1,53,0
7440,note_on,0,0,2,,,,,,,,,1,60,100
7440,note_on,0,0,1,,,,,,,,,0,75,100
7440,note_on,120,0,1,,,,,,,,,0,77,0
7500,note_on,0,0,2,,,,,,,,,1,63,0
7500,note_on,0,0,2,,,,,,,,,1,53,100
7500,note_on,60,0,2,,,,,,,,,1,60,0
7560,note_on,120,0,1,,,,,,,,,0,75,0
7560,note_on,0,0,1,,,,,,,,,0,78,100
7560,note_on,60,0,2,,,,,,,,,1,53,0
7560,note_on,0,0,2,,,,,,,,,1,66,100
7560,note_on,0,0,2,,,,,,,,,1,63,100
7620,note_on,60,0,2,,,,,,,,,1,63,0
7620,note_on,0,0,2,,,,,,,,,1,53,100
7620,note_on,0,0,2,,,,,,,,,1,66,0
7680,set_tempo,480,1,0,,,,,,666667,,,,,
7680,note_on,120,0,1,,,,,,,,,0,78,0
7680,note_on,0,0,1,,,,,,,,,0,77,100
7680,note_on,0,0,2,,,,,,,,,1,61,100
7680,note_on,0,0,2,,,,,,,,,1,65,100
7680,note_on,60,0,2,,,,,,,,,1,53,0
7725,set_tempo,45,1,0,,,,,,674157,,,,,
7740,note_on,60,0,2,,,,,,,,,1,61,0
7740,note_on,0,0,2,,,,,,,,,1,53,100
7740,note_on,0,0,2,,,,,,,,,1,65,0
7740,note_on,0,0,1,,,,,,,,,0,73,100
7740,note_on,60,0,1,,,,,,,,,0,77,0
7765,set_tempo,40,1,0,,,,,,681818,,,,,
7800,note_on,60,0,2,,,,,,,,,1,53,0
7800,note_on,0,0,1,,,,,,,,,0,72,100
7800,note_on,60,0,1,,,,,,,,,0,73,0
7800,note_on,0,0,2,,,,,,,,,1,58,100
7800,note_on,0,0,2,,,,,,,,,1,61,100
7800,note_on,0,0,2,,,,,,,,,1,65,100
7810,set_tempo,45,1,0,,,,,,689655,,,,,
7850,set_tempo,40,1,0,,,,,,697674,,,,,
7860,note_on,0,0,2,,,,,,,,,1,53,100
7860,note_on,60,0,2,,,,,,,,,1,65,0
7860,note_on,0,0,2,,,,,,,,,1,61,0
7860,note_on,60,0,1,,,,,,,,,0,72,0
7860,note_on,0,0,1,,,,,,,,,0,70,100
7860,note_on,0,0,2,,,,,,,,,1,58,0
7890,set_tempo,40,1,0,,,,,,705882,,,,,
7920,note_on,0,0,1,,,,,,,,,0,72,100
7920,note_on,60,0,2,,,,,,,,,1,53,0
7920,note_on,0,0,2,,,,,,,,,1,63,100
7920,note_on,0,0,2,,,,,,,,,1,57,100
7920,note_on,60,0,1,,,,,,,,,0,70,0
7935,set_tempo,45,1,0,,,,,,714286,,,,,
7975,set_tempo,40,1,0,,,,,,722892,,,,,
7980,note_on,0,0,2,,,,,,,,,1,53,100
7980,note_on,60,0,1,,,,,,,,,0,73,100
7980,note_on,0,0,2,,,,,,,,,1,63,0
7980,note_on,60,0,2,,,,,,,,,1,57,0
8000,note_on,20,0,1,,,,,,,,,0,73,0
8000,note_on,0,0,1,,,,,,,,,0,72,100
8020,note_on,20,0,1,,,,,,,,,0,72,0
8020,note_on,0,0,1,,,,,,,,,0,70,100
8020,set_tempo,45,1,0,,,,,,731707,,,,,
8040,note_on,0,0,1,,,,,,,,,0,72,100
8040,note_on,0,0,1,,,,,,,,,0,72,0
8040,note_on,20,0,1,,,,,,,,,0,70,0
8040,note_on,0,0,2,,,,,,,,,1,65,100
8040,note_on,0,0,2,,,,,,,,,1,63,100
8040,note_on,60,0,2,,,,,,,,,1,53,0
8060,set_tempo,40,1,0,,,,,,740741,,,,,
8100,note_on,0,0,2,,,,,,,,,1,63,0
8100,note_on,0,0,2,,,,,,,,,1,53,100
8100,note_on,60,0,2,,,,,,,,,1,65,0
8100,set_tempo,40,1,0,,,,,,750000,,,,,
8110,set_tempo,10,1,0,,,,,,740741,,,,,
8115,set_tempo,5,1,0,,,,,,731707,,,,,
8125,set_tempo,10,1,0,,,,,,722892,,,,,
8130,note_on,0,0,1,,,,,,,,,0,73,100
8130,set_tempo,5,1,0,,,,,,714286,,,,,
8130,note_on,90,0,1,,,,,,,,,0,72,0
8140,set_tempo,10,1,0,,,,,,705882,,,,,
8145,set_tempo,5,1,0,,,,,,697674,,,,,
8155,set_tempo,10,1,0,,,,,,689655,,,,,
8160,note_on,0,0,2,,,,,,,,,1,46,100
8160,note_on,60,0,2,,,,,,,,,1,53,0
8160,note_on,30,0,1,,,,,,,,,0,73,0
8160,note_on,0,0,1,,,,,,,,,0,70,101
8160,set_tempo,5,1,0,,,,,,681818,,,,,
8165,set_tempo,5,1,0,,,,,,674157,,,,,
8220,note_on,60,0,2,,,,,,,,,1,46,0
8220,note_on,0,0,2,,,,,,,,,1,53,100
8280,note_on,60,0,2,,,,,,,,,1,53,0
8280,note_on,0,0,1,,,,,,,,,0,75,110
8280,note_on,120,0,1,,,,,,,,,0,70,0
8280,note_on,0,0,2,,,,,,,,,1,60,100
8280,note_on,0,0,2,,,,,,,,,1,63,100
8340,note_on,0,0,2,,,,,,,,,1,53,100
8340,note_on,0,0,2,,,,,,,,,1,63,0
8340,note_on,60,0,2,,,,,,,,,1,60,0
8400,note_on,60,0,2,,,,,,,,,1,53,0
8400,note_on,0,0,2,,,,,,,,,1,65,100
8400,note_on,0,0,2,,,,,,,,,1,61,100
8400,note_on,0,0,1,,,,,,,,,0,77,115
8400,note_on,120,0,1,,,,,,,,,0,75,0
8460,note_on,60,0,2,,,,,,,,,1,61,0
8460,note_on,0,0,2,,,,,,,,,1,65,0
8460,note_on,0,0,2,,,,,,,,,1,53,100
8520,note_on,0,0,1,,,,,,,,,0,75,119
8520,note_on,120,0,1,,,,,,,,,0,77,0
8520,note_on,0,0,2,,,,,,,,,1,60,100
8520,note_on,0,0,2,,,,,,,,,1,63,100
8520,note_on,60,0,2,,,,,,,,,1,53,0
8580,note_on,0,0,2,,,,,,,,,1,53,100
8580,note_on,60,0,2,,,,,,,,,1,60,0
8580,note_on,0,0,2,,,,,,,,,1,63,0
8635,set_tempo,470,1,0,,,,,,666667,,,,,
8640,note_on,0,0,2,,,,,,,,,1,65,100
8640,note_on,0,0,1,,,,,,,,,0,77,120
8640,note_on,0,0,2,,,,,,,,,1,61,100
8640,note_on,60,0,2,,,,,,,,,1,53,0
8640,note_on,120,0,1,,,,,,,,,0,75,0
8700,note_on,60,0,2,,,,,,,,,1,53,100
8700,set_tempo,65,1,0,,,,,,674157,,,,,
8760,note_on,60,0,2,,,,,,,,,1,53,0
8760,set_tempo,60,1,0,,,,,,681818,,,,,
8760,note_on,0,0,2,,,,,,,,,1,53,100
8820,set_tempo,60,1,0,,,,,,689655,,,,,
8820,note_on,60,0,2,,,,,,,,,1,53,0
8820,note_on,0,0,2,,,,,,,,,1,53,100
8880,note_on,60,0,2,,,,,,,,,1,53,0
8880,note_on,0,0,2,,,,,,,,,1,61,0
8880,note_on,0,0,2,,,,,,,,,1,65,100
8880,note_on,0,0,2,,,,,,,,,1,61,100
8880,set_tempo,60,1,0,,,,,,697674,,,,,
8880,note_on,0,0,2,,,,,,,,,1,65,0
8940,note_on,0,0,2,,,,,,,,,1,53,100
8940,note_on,0,0,2,,,,,,,,,1,65,0
8940,note_on,60,0,2,,,,,,,,,1,61,0
8940,set_tempo,60,1,0,,,,,,705882,,,,,
9000,set_tempo,60,1,0,,,,,,714286,,,,,
9000,note_on,360,0,1,,,,,,,,,0,77,0
9000,note_on,60,0,2,,,,,,,,,1,53,0
9000,note_on,0,0,2,,,,,,,,,1,63,100
9000,note_on,0,0,2,,,,,,,,,1,60,100
9000,note_on,0,0,1,,,,,,,,,0,75,104
9060,set_tempo,60,1,0,,,,,,722892,,,,,
9060,note_on,0,0,2,,,,,,,,,1,63,0
9060,note_on,0,0,2,,,,,,,,,1,56,100
9060,note_on,60,0,2,,,,,,,,,1,60,0
9120,set_tempo,60,1,0,,,,,,731707,,,,,
9120,note_on,60,0,2,,,,,,,,,1,56,0
9120,note_on,0,0,2,,,,,,,,,1,49,100
9120,note_on,0,0,1,,,,,,,,,0,77,100
9120,note_on,120,0,1,,,,,,,,,0,75,0
9130,set_tempo,10,1,0,,,,,,722892,,,,,
9140,set_tempo,10,1,0,,,,,,714286,,,,,
9150,set_tempo,10,1,0,,,,,,705882,,,,,
9160,set_tempo,10,1,0,,,,,,697674,,,,,
9170,set_tempo,10,1,0,,,,,,689655,,,,,
9180,set_tempo,10,1,0,,,,,,681818,,,,,
9180,note_on,60,0,2,,,,,,,,,1,49,0
9180,note_on,0,0,2,,,,,,,,,1,56,100
9185,set_tempo,5,1,0,,,,,,674157,,,,,
9195,set_tempo,10,1,0,,,,,,666667,,,,,
9205,set_tempo,10,1,0,,,,,,659341,,,,,
9210,note_on,0,0,1,,,,,,,,,0,73,100
9210,note_on,90,0,1,,,,,,,,,0,77,0
9215,set_tempo,10,1,0,,,,,,652174,,,,,
9225,set_tempo,10,1,0,,,,,,645161,,,,,
9235,set_tempo,10,1,0,,,,,,638298,,,,,
9240,note_on,60,0,2,,,,,,,,,1,56,0
9240,note_on,0,0,2,,,,,,,,,1,61,100
9240,note_on,0,0,2,,,,,,,,,1,65,100
9240,set_tempo,5,1,0,,,,,,631579,,,,,
9240,note_on,30,0,1,,,,,,,,,0,73,0
9240,note_on,0,0,1,,,,,,,,,0,68,100
9280,set_tempo,40,1,0,,,,,,638298,,,,,
9300,note_on,60,0,2,,,,,,,,,1,56,100
9320,set_tempo,40,1,0,,,,,,645161,,,,,
9360,note_on,60,0,2,,,,,,,,,1,56,0
9360,set_tempo,40,1,0,,,,,,652174,,,,,
9360,note_on,0,0,2,,,,,,,,,1,56,100
9400,set_tempo,40,1,0,,,,,,659341,,,,,
9420,note_on,60,0,2,,,,,,,,,1,56,0
9420,note_on,0,0,2,,,,,,,,,1,56,100
9440,set_tempo,40,1,0,,,,,,666667,,,,,
9480,note_on,240,0,1,,,,,,,,,0,68,0
9480,note_on,60,0,2,,,,,,,,,1,56,0
9480,note_on,0,0,2,,,,,,,,,1,61,0
9480,note_on,0,0,2,,,,,,,,,1,65,0
9480,note_on,0,0,2,,,,,,,,,1,65,100
9480,note_on,0,0,1,,,,,,,,,0,70,100
9480,note_on,0,0,2,,,,,,,,,1,61,100
9480,set_tempo,40,1,0,,,,,,674157,,,,,
9520,set_tempo,40,1,0,,,,,,681818,,,,,
9540,note_on,60,0,2,,,,,,,,,1,61,0
9540,note_on,0,0,2,,,,,,,,,1,56,100
9540,note_on,0,0,2,,,,,,,,,1,65,0
9560,set_tempo,40,1,0,,,,,,689655,,,,,
9600,note_on,0,0,2,,,,,,,,,1,63,101
9600,note_on,60,0,2,,,,,,,,,1,56,0
9600,set_tempo,40,1,0,,,,,,697674,,,,,
9600,note_on,0,0,2,,,,,,,,,1,66,101
9600,note_on,120,0,1,,,,,,,,,0,70,0
9600,note_on,0,0,1,,,,,,,,,0,72,98
9605,set_tempo,5,1,0,,,,,,689655,,,,,
9660,note_on,60,0,2,,,,,,,,,1,56,105
9720,note_on,0,0,2,,,,,,,,,1,56,109
9720,note_on,60,0,2,,,,,,,,,1,56,0
9780,note_on,0,0,2,,,,,,,,,1,56,114
9780,note_on,60,0,2,,,,,,,,,1,56,0
9840,note_on,0,0,2,,,,,,,,,1,58,117
9840,note_on,0,0,2,,,,,,,,,1,66,0
9840,note_on,0,0,2,,,,,,,,,1,63,0
9840,note_on,60,0,2,,,,,,,,,1,56,0
9845,set_tempo,240,1,0,,,,,,681818,,,,,
9900,note_on,0,0,2,,,,,,,,,1,56,116
9900,note_on,60,0,2,,,,,,,,,1,58,0
9960,note_on,60,0,2,,,,,,,,,1,56,0
9960,note_on,0,0,2,,,,,,,,,1,61,109
9960,note_on,0,0,1,,,,,,,,,0,73,115
9960,note_on,360,0,1,,,,,,,,,0,72,0
9960,note_on,0,0,2,,,,,,,,,1,65,109
10020,note_on,0,0,2,,,,,,,,,1,65,0
10020,note_on,0,0,2,,,,,,,,,1,56,106
10020,note_on,60,0,2,,,,,,,,,1,61,0
10080,note_on,120,0,1,,,,,,,,,0,73,0
10080,note_on,0,0,1,,,,,,,,,0,60,116
10080,note_on,0,0,1,,,,,,,,,0,66,116
10080,note_on,0,0,1,,,,,,,,,0,75,116
10080,note_on,60,0,2,,,,,,,,,1,56,0
10085,set_tempo,240,1,0,,,,,,674157,,,,,
10140,note_on,60,0,1,,,,,,,,,0,66,0
10140,note_on,60,0,2,,,,,,,,,1,56,100
10170,note_on,30,0,1,,,,,,,,,0,75,0
10170,note_on,0,0,1,,,,,,,,,0,68,118
10170,note_on,0,0,1,,,,,,,,,0,77,118
10170,note_on,30,0,2,,,,,,,,,1,56,0
10200,note_on,0,0,1,,,,,,,,,0,68,0
10200,note_on,0,0,1,,,,,,,,,0,70,118
10200,note_on,0,0,1,,,,,,,,,0,78,118
10200,note_on,30,0,1,,,,,,,,,0,77,0
10260,note_on,90,0,2,,,,,,,,,1,56,100
10320,note_on,120,0,1,,,,,,,,,0,60,0
10320,note_on,60,0,2,,,,,,,,,1,56,0
10320,note_on,0,0,2,,,,,,,,,1,56,100
10325,set_tempo,240,1,0,,,,,,666667,,,,,
10380,note_on,60,0,2,,,,,,,,,1,56,0
10380,note_on,0,0,2,,,,,,,,,1,56,100
10440,note_on,60,0,2,,,,,,,,,1,56,0
10440,note_on,120,0,1,,,,,,,,,0,78,0
10440,note_on,0,0,1,,,,,,,,,0,70,0
10440,note_on,0,0,1,,,,,,,,,0,61,118
10440,note_on,0,0,1,,,,,,,,,0,68,118
10440,note_on,0,0,1,,,,,,,,,0,77,118
10500,note_on,60,0,2,,,,,,,,,1,56,100
10560,note_on,120,0,1,,,,,,,,,0,77,0
10560,note_on,0,0,1,,,,,,,,,0,68,0
10560,note_on,60,0,2,,,,,,,,,1,56,0
10560,note_on,0,0,1,,,,,,,,,0,61,0
10560,note_on,0,0,1,,,,,,,,,0,60,112
10560,note_on,0,0,1,,,,,,,,,0,68,112
10560,note_on,0,0,1,,,,,,,,,0,77,112
10565,set_tempo,240,1,0,,,,,,659341,,,,,
10620,note_on,60,0,1,,,,,,,,,0,68,0
10620,note_on,0,0,1,,,,,,,,,0,60,0
10620,note_on,60,0,2,,,,,,,,,1,56,100
10680,note_on,60,0,2,,,,,,,,,1,56,0
10680,note_on,60,0,1,,,,,,,,,0,60,107
10680,note_on,0,0,1,,,,,,,,,0,66,107
10740,note_on,0,0,1,,,,,,,,,0,75,103
10740,note_on,0,0,1,,,,,,,,,0,77,0
10740,note_on,60,0,2,,,,,,,,,1,56,100
10740,note_on,0,0,1,,,,,,,,,0,60,0
10740,note_on,60,0,1,,,,,,,,,0,66,0
10800,note_on,0,0,1,,,,,,,,,0,73,100
10800,note_on,0,0,1,,,,,,,,,0,65,100
10800,note_on,0,0,1,,,,,,,,,0,61,100
10800,note_on,60,0,1,,,,,,,,,0,75,0
10800,note_on,60,0,2,,,,,,,,,1,56,0
10805,set_tempo,240,1,0,,,,,,652174,,,,,
10860,note_on,0,0,1,,,,,,,,,0,61,0
10860,note_on,60,0,1,,,,,,,,,0,65,0
10860,note_on,60,0,2,,,,,,,,,1,56,100
10860,note_on,0,0,1,,,,,,,,,0,74,98
10885,note_on,25,0,1,,,,,,,,,0,74,0
10886,note_on,1,0,1,,,,,,,,,0,75,98
10907,note_on,21,0,1,,,,,,,,,0,76,100
10910,note_on,3,0,1,,,,,,,,,0,75,0
10920,note_on,0,0,1,,,,,,,,,0,66,100
10920,note_on,0,0,1,,,,,,,,,0,60,100
10920,note_on,10,0,1,,,,,,,,,0,73,0
10920,note_on,60,0,2,,,,,,,,,1,56,0
10931,note_on,11,0,1,,,,,,,,,0,76,0
10933,note_on,2,0,1,,,,,,,,,0,77,100
10957,note_on,0,0,1,,,,,,,,,0,80,100
10957,note_on,24,0,1,,,,,,,,,0,77,0
10980,note_on,0,0,1,,,,,,,,,0,60,0
10980,note_on,23,0,1,,,,,,,,,0,66,0
10980,note_on,60,0,2,,,,,,,,,1,56,100
10981,note_on,1,0,1,,,,,,,,,0,80,0
10985,note_on,4,0,1,,,,,,,,,0,79,100
11007,note_on,22,0,1,,,,,,,,,0,79,0
11014,note_on,7,0,1,,,,,,,,,0,78,100
11038,note_on,24,0,1,,,,,,,,,0,78,0
11040,note_on,60,0,2,,,,,,,,,1,56,0
11040,note_on,2,0,1,,,,,,,,,0,77,100
11040,set_tempo,235,1,0,,,,,,645161,,,,,
11040,note_on,0,0,2,,,,,,,,,1,49,100
11055,set_tempo,15,1,0,,,,,,652174,,,,,
11070,set_tempo,15,1,0,,,,,,659341,,,,,
11085,set_tempo,15,1,0,,,,,,666667,,,,,
11100,set_tempo,15,1,0,,,,,,674157,,,,,
11100,note_on,0,0,2,,,,,,,,,1,56,100
11100,note_on,60,0,2,,,,,,,,,1,49,0
11115,set_tempo,15,1,0,,,,,,681818,,,,,
11130,set_tempo,15,1,0,,,,,,689655,,,,,
11130,note_on,90,0,1,,,,,,,,,0,77,0
11130,note_on,0,0,1,,,,,,,,,0,73,100
11145,set_tempo,15,1,0,,,,,,697674,,,,,
11160,set_tempo,15,1,0,,,,,,705882,,,,,
11160,note_on,0,0,1,,,,,,,,,0,68,100
11160,note_on,30,0,1,,,,,,,,,0,73,0
11160,note_on,60,0,2,,,,,,,,,1,56,0
11160,note_on,0,0,2,,,,,,,,,1,65,100
11160,note_on,0,0,2,,,,,,,,,1,61,100
11185,set_tempo,25,1,0,,,,,,689655,,,,,
11220,note_on,60,0,2,,,,,,,,,1,56,100
11220,set_tempo,35,1,0,,,,,,681818,,,,,
11250,set_tempo,30,1,0,,,,,,674157,,,,,
11280,note_on,60,0,2,,,,,,,,,1,56,0
11280,note_on,0,0,2,,,,,,,,,1,56,100
11280,set_tempo,30,1,0,,,,,,666667,,,,,
11340,note_on,60,0,2,,,,,,,,,1,56,0
11340,note_on,0,0,2,,,,,,,,,1,56,100
11400,note_on,60,0,2,,,,,,,,,1,56,0
11400,note_on,0,0,2,,,,,,,,,1,61,0
11400,note_on,0,0,2,,,,,,,,,1,65,0
11400,note_on,0,0,2,,,,,,,,,1,56,100
11400,note_on,240,0,1,,,,,,,,,0,68,0
11400,note_on,0,0,1,,,,,,,,,0,70,100
11460,note_on,60,0,2,,,,,,,,,1,56,0
11460,note_on,0,0,2,,,,,,,,,1,56,100
11520,note_on,0,0,1,,,,,,,,,0,72,101
11520,note_on,60,0,2,,,,,,,,,1,56,0
11520,note_on,0,0,2,,,,,,,,,1,63,100
11520,note_on,120,0,1,,,,,,,,,0,70,0
11520,note_on,0,0,2,,,,,,,,,1,66,100
11580,note_on,60,0,2,,,,,,,,,1,56,103
11640,note_on,0,0,2,,,,,,,,,1,56,107
11640,note_on,60,0,2,,,,,,,,,1,56,0
11700,note_on,60,0,2,,,,,,,,,1,56,0
11700,note_on,0,0,2,,,,,,,,,1,56,115
11760,note_on,0,0,2,,,,,,,,,1,58,119
11760,note_on,60,0,2,,,,,,,,,1,56,0
11760,note_on,0,0,2,,,,,,,,,1,63,0
11760,note_on,0,0,2,,,,,,,,,1,66,0
11820,note_on,60,0,2,,,,,,,,,1,58,0
11820,note_on,0,0,2,,,,,,,,,1,56,120
11880,note_on,0,0,1,,,,,,,,,0,73,110
11880,note_on,0,0,2,,,,,,,,,1,61,111
11880,note_on,0,0,2,,,,,,,,,1,65,111
11880,note_on,60,0,2,,,,,,,,,1,56,0
11880,note_on,360,0,1,,,,,,,,,0,72,0
11940,note_on,0,0,2,,,,,,,,,1,65,0
11940,note_on,60,0,2,,,,,,,,,1,61,0
11940,note_on,0,0,2,,,,,,,,,1,56,105
12000,note_on,0,0,1,,,,,,,,,0,75,112
12000,note_on,0,0,1,,,,,,,,,0,60,112
12000,note_on,60,0,2,,,,,,,,,1,56,0
12000,note_on,0,0,1,,,,,,,,,0,66,112
12000,note_on,120,0,1,,,,,,,,,0,73,0
12005,set_tempo,725,1,0,,,,,,666667,,,,,
