tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,note,velocity
22400,control_change,,80,0,2,,,,,,7,110,1,,,
22480,control_change,,80,0,2,,,,,,7,111,1,,,
22536,note_on,,56,0,2,,,,,,,,1,,70,0
22536,note_on,,456,0,1,,,,,,,,0,,67,0
22536,note_on,,0,0,1,,,,,,,,0,,58,0
22536,note_on,,0,0,1,,,,,,,,0,,51,0
22560,control_change,,24,0,2,,,,,,7,112,1,,,
22560,note_on,,0,0,1,,,,,,,,0,,43,100
22560,note_on,,0,0,1,,,,,,,,0,,71,100
22560,note_on,,0,0,1,,,,,,,,0,,63,100
22560,note_on,,24,0,1,,,,,,,,0,,59,100
22560,note_on,,0,0,2,,,,,,,,1,,71,100
22640,control_change,,80,0,2,,,,,,7,113,1,,,
22720,control_change,,80,0,2,,,,,,7,114,1,,,
22800,control_change,,80,0,2,,,,,,7,115,1,,,
22880,control_change,,80,0,2,,,,,,7,116,1,,,
23016,note_on,,136,0,2,,,,,,,,1,,71,0
23016,note_on,,0,0,1,,,,,,,,0,,63,0
23016,note_on,,0,0,1,,,,,,,,0,,59,0
23016,note_on,,456,0,1,,,,,,,,0,,43,0
23016,note_on,,0,0,1,,,,,,,,0,,71,0
23040,note_on,,24,0,2,,,,,,,,1,,74,100
23040,note_on,,24,0,1,,,,,,,,0,,44,100
23520,note_on,,480,0,1,,,,,,,,0,,60,100
23520,note_on,,0,0,1,,,,,,,,0,,64,100
23560,control_change,,520,0,2,,,,,,7,115,1,,,
23600,control_change,,40,0,2,,,,,,7,114,1,,,
23680,control_change,,80,0,2,,,,,,7,113,1,,,
23720,control_change,,40,0,2,,,,,,7,112,1,,,
23748,note_on,,28,0,2,,,,,,,,1,,74,0
23760,control_change,,12,0,2,,,,,,7,111,1,,,
23760,note_on,,0,0,2,,,,,,,,1,,72,100
23840,control_change,,80,0,2,,,,,,7,110,1,,,
23880,control_change,,40,0,2,,,,,,7,109,1,,,
23920,control_change,,40,0,2,,,,,,7,108,1,,,
23976,note_on,,456,0,1,,,,,,,,0,,64,0
23976,note_on,,0,0,1,,,,,,,,0,,60,0
23988,note_on,,68,0,2,,,,,,,,1,,72,0
24000,control_change,,12,0,2,,,,,,7,107,1,,,
24000,note_on,,0,0,2,,,,,,,,1,,70,100
24000,note_on,,24,0,1,,,,,,,,0,,60,100
24000,note_on,,0,0,1,,,,,,,,0,,65,100
24040,control_change,,40,0,2,,,,,,7,106,1,,,
24080,control_change,,40,0,2,,,,,,7,105,1,,,
24160,control_change,,80,0,2,,,,,,7,104,1,,,
24200,control_change,,40,0,2,,,,,,7,103,1,,,
24228,note_on,,28,0,2,,,,,,,,1,,70,0
24240,note_on,,0,0,2,,,,,,,,1,,68,100
24240,control_change,,12,0,2,,,,,,7,102,1,,,
24320,control_change,,80,0,2,,,,,,7,101,1,,,
24360,control_change,,40,0,2,,,,,,7,100,1,,,
24456,note_on,,0,0,1,,,,,,,,0,,60,0
24456,note_on,,0,0,1,,,,,,,,0,,65,0
24456,note_on,,456,0,1,,,,,,,,0,,44,0
24468,note_on,,108,0,2,,,,,,,,1,,68,0
24480,note_on,,24,0,1,,,,,,,,0,,46,100
24480,note_on,,0,0,1,,,,,,,,0,,34,100
24480,note_on,,12,0,2,,,,,,,,1,,68,100
24708,note_on,,228,0,2,,,,,,,,1,,68,0
24720,note_on,,12,0,2,,,,,,,,1,,67,100
24948,note_on,,228,0,2,,,,,,,,1,,67,0
24960,note_on,,0,0,1,,,,,,,,0,,58,100
24960,note_on,,12,0,2,,,,,,,,1,,72,100
24960,note_on,,480,0,1,,,,,,,,0,,67,100
24960,note_on,,0,0,1,,,,,,,,0,,63,100
25416,note_on,,456,0,1,,,,,,,,0,,63,0
25416,note_on,,0,0,1,,,,,,,,0,,67,0
25416,note_on,,0,0,1,,,,,,,,0,,58,0
25416,note_on,,456,0,2,,,,,,,,1,,72,0
25440,note_on,,0,0,1,,,,,,,,0,,58,100
25440,note_on,,24,0,1,,,,,,,,0,,67,100
25440,note_on,,24,0,2,,,,,,,,1,,70,100
25440,note_on,,0,0,1,,,,,,,,0,,63,100
25896,note_on,,456,0,1,,,,,,,,0,,63,0
25896,note_on,,0,0,1,,,,,,,,0,,46,0
25896,note_on,,456,0,2,,,,,,,,1,,70,0
25896,note_on,,0,0,1,,,,,,,,0,,58,0
25896,note_on,,0,0,1,,,,,,,,0,,67,0
25896,note_on,,0,0,1,,,,,,,,0,,34,0
25920,note_on,,24,0,1,,,,,,,,0,,34,100
25920,note_on,,24,0,2,,,,,,,,1,,72,100
26148,note_on,,228,0,2,,,,,,,,1,,72,0
26160,note_on,,12,0,2,,,,,,,,1,,70,100
26388,note_on,,228,0,2,,,,,,,,1,,70,0
26400,note_on,,480,0,1,,,,,,,,0,,56,100
26400,note_on,,0,0,1,,,,,,,,0,,62,100
26400,note_on,,0,0,1,,,,,,,,0,,65,100
26400,note_on,,12,0,2,,,,,,,,1,,69,100
26856,note_on,,0,0,1,,,,,,,,0,,56,0
26856,note_on,,456,0,1,,,,,,,,0,,65,0
26856,note_on,,456,0,2,,,,,,,,1,,69,0
26856,note_on,,0,0,1,,,,,,,,0,,62,0
26880,note_on,,0,0,1,,,,,,,,0,,62,100
26880,note_on,,0,0,1,,,,,,,,0,,56,100
26880,note_on,,24,0,1,,,,,,,,0,,65,100
26880,note_on,,24,0,2,,,,,,,,1,,68,100
27336,note_on,,0,0,1,,,,,,,,0,,65,0
27336,note_on,,456,0,2,,,,,,,,1,,68,0
27336,note_on,,0,0,1,,,,,,,,0,,56,0
27336,note_on,,0,0,1,,,,,,,,0,,62,0
27336,note_on,,456,0,1,,,,,,,,0,,34,0
27360,note_on,,24,0,1,,,,,,,,0,,39,100
27360,note_on,,24,0,2,,,,,,,,1,,66,100
27440,control_change,,80,0,2,,,,,,7,101,1,,,
27520,control_change,,80,0,2,,,,,,7,102,1,,,
27600,control_change,,80,0,2,,,,,,7,103,1,,,
27680,control_change,,80,0,2,,,,,,7,104,1,,,
27760,control_change,,80,0,2,,,,,,7,105,1,,,
27840,note_on,,0,0,1,,,,,,,,0,,66,100
27840,note_on,,0,0,1,,,,,,,,0,,63,100
27840,note_on,,480,0,1,,,,,,,,0,,57,100
27840,control_change,,80,0,2,,,,,,7,106,1,,,
27920,control_change,,80,0,2,,,,,,7,107,1,,,
28000,control_change,,80,0,2,,,,,,7,108,1,,,
28080,control_change,,80,0,2,,,,,,7,109,1,,,
28160,control_change,,80,0,2,,,,,,7,110,1,,,
28240,control_change,,80,0,2,,,,,,7,111,1,,,
28296,note_on,,0,0,1,,,,,,,,0,,63,0
28296,note_on,,456,0,1,,,,,,,,0,,66,0
28296,note_on,,0,0,1,,,,,,,,0,,57,0
28296,note_on,,56,0,2,,,,,,,,1,,66,0
28320,control_change,,24,0,2,,,,,,7,112,1,,,
28320,note_on,,0,0,2,,,,,,,,1,,67,100
28320,note_on,,24,0,1,,,,,,,,0,,67,100
28320,note_on,,0,0,1,,,,,,,,0,,58,100
28320,note_on,,0,0,1,,,,,,,,0,,63,100
28400,control_change,,80,0,2,,,,,,7,113,1,,,
28480,control_change,,80,0,2,,,,,,7,114,1,,,
28560,control_change,,80,0,2,,,,,,7,115,1,,,
28640,control_change,,80,0,2,,,,,,7,116,1,,,
28776,note_on,,0,0,1,,,,,,,,0,,39,0
28776,note_on,,0,0,1,,,,,,,,0,,67,0
28776,note_on,,0,0,1,,,,,,,,0,,58,0
28776,note_on,,456,0,1,,,,,,,,0,,63,0
28776,note_on,,136,0,2,,,,,,,,1,,67,0
28800,note_on,,24,0,1,,,,,,,,0,,44,100
28800,note_on,,24,0,2,,,,,,,,1,,74,100
28880,control_change,,80,0,2,,,,,,7,115,1,,,
28960,control_change,,80,0,2,,,,,,7,114,1,,,
29040,control_change,,80,0,2,,,,,,7,113,1,,,
29120,control_change,,80,0,2,,,,,,7,112,1,,,
29200,control_change,,80,0,2,,,,,,7,111,1,,,
29280,note_on,,0,0,1,,,,,,,,0,,67,100
29280,control_change,,80,0,2,,,,,,7,110,1,,,
29280,note_on,,480,0,1,,,,,,,,0,,59,100
29360,control_change,,80,0,2,,,,,,7,109,1,,,
29440,control_change,,80,0,2,,,,,,7,108,1,,,
29508,note_on,,68,0,2,,,,,,,,1,,74,0
29520,control_change,,12,0,2,,,,,,7,107,1,,,
29520,note_on,,0,0,2,,,,,,,,1,,72,100
29600,control_change,,80,0,2,,,,,,7,106,1,,,
29680,control_change,,80,0,2,,,,,,7,105,1,,,
29736,note_on,,456,0,1,,,,,,,,0,,67,0
29736,note_on,,0,0,1,,,,,,,,0,,59,0
29748,note_on,,68,0,2,,,,,,,,1,,72,0
29760,note_on,,0,0,1,,,,,,,,0,,65,100
29760,note_on,,0,0,2,,,,,,,,1,,70,100
29760,note_on,,0,0,1,,,,,,,,0,,60,100
29760,note_on,,24,0,1,,,,,,,,0,,68,100
29760,control_change,,12,0,2,,,,,,7,104,1,,,
29840,control_change,,80,0,2,,,,,,7,103,1,,,
29920,control_change,,80,0,2,,,,,,7,102,1,,,
29988,note_on,,68,0,2,,,,,,,,1,,70,0
30000,control_change,,12,0,2,,,,,,7,101,1,,,
30000,note_on,,0,0,2,,,,,,,,1,,68,100
30080,control_change,,80,0,2,,,,,,7,100,1,,,
30216,note_on,,0,0,1,,,,,,,,0,,60,0
30216,note_on,,0,0,1,,,,,,,,0,,44,0
30216,note_on,,0,0,1,,,,,,,,0,,68,0
30216,note_on,,456,0,1,,,,,,,,0,,65,0
30228,note_on,,148,0,2,,,,,,,,1,,68,0
30240,note_on,,24,0,1,,,,,,,,0,,46,100
30240,note_on,,12,0,2,,,,,,,,1,,68,100
30468,note_on,,228,0,2,,,,,,,,1,,68,0
30480,note_on,,12,0,2,,,,,,,,1,,67,100
30708,note_on,,228,0,2,,,,,,,,1,,67,0
30720,note_on,,480,0,1,,,,,,,,0,,58,100
30720,note_on,,0,0,1,,,,,,,,0,,67,100
30720,note_on,,0,0,1,,,,,,,,0,,63,100
30720,note_on,,12,0,2,,,,,,,,1,,72,100
31176,note_on,,0,0,1,,,,,,,,0,,67,0
31176,note_on,,0,0,1,,,,,,,,0,,58,0
31176,note_on,,456,0,1,,,,,,,,0,,63,0
31176,note_on,,456,0,2,,,,,,,,1,,72,0
31200,note_on,,24,0,2,,,,,,,,1,,70,100
31200,note_on,,0,0,1,,,,,,,,0,,64,100
31200,note_on,,0,0,1,,,,,,,,0,,58,100
31200,note_on,,24,0,1,,,,,,,,0,,67,100
31656,note_on,,456,0,2,,,,,,,,1,,70,0
31656,note_on,,0,0,1,,,,,,,,0,,67,0
31656,note_on,,0,0,1,,,,,,,,0,,58,0
31656,note_on,,0,0,1,,,,,,,,0,,64,0
31656,note_on,,456,0,1,,,,,,,,0,,46,0
31680,note_on,,0,0,1,,,,,,,,0,,34,100
31680,note_on,,24,0,1,,,,,,,,0,,46,100
31680,note_on,,24,0,2,,,,,,,,1,,72,100
31760,control_change,,80,0,2,,,,,,7,99,1,,,
31880,control_change,,120,0,2,,,,,,7,98,1,,,
31908,note_on,,28,0,2,,,,,,,,1,,72,0
31920,note_on,,12,0,2,,,,,,,,1,,70,100
32040,control_change,,120,0,2,,,,,,7,97,1,,,
32148,note_on,,108,0,2,,,,,,,,1,,70,0
32160,note_on,,0,0,2,,,,,,,,1,,68,100
32160,note_on,,0,0,1,,,,,,,,0,,65,100
32160,note_on,,0,0,1,,,,,,,,0,,58,100
32160,note_on,,480,0,1,,,,,,,,0,,68,100
32160,control_change,,12,0,2,,,,,,7,96,1,,,
32280,control_change,,120,0,2,,,,,,7,95,1,,,
32440,control_change,,160,0,2,,,,,,7,94,1,,,
32560,control_change,,120,0,2,,,,,,7,93,1,,,
32616,note_on,,0,0,1,,,,,,,,0,,58,0
32616,note_on,,0,0,1,,,,,,,,0,,68,0
32616,note_on,,56,0,2,,,,,,,,1,,68,0
32616,note_on,,456,0,1,,,,,,,,0,,65,0
32640,note_on,,24,0,1,,,,,,,,0,,68,100
32640,note_on,,0,0,1,,,,,,,,0,,58,100
32640,note_on,,0,0,1,,,,,,,,0,,62,100
32640,note_on,,24,0,2,,,,,,,,1,,65,100
32680,control_change,,40,0,2,,,,,,7,92,1,,,
32840,control_change,,160,0,2,,,,,,7,91,1,,,
32960,control_change,,120,0,2,,,,,,7,90,1,,,
33096,note_on,,136,0,2,,,,,,,,1,,65,0
33096,note_on,,0,0,1,,,,,,,,0,,34,0
33096,note_on,,0,0,1,,,,,,,,0,,46,0
33096,note_on,,0,0,1,,,,,,,,0,,68,0
33096,note_on,,0,0,1,,,,,,,,0,,58,0
33096,note_on,,456,0,1,,,,,,,,0,,62,0
33120,note_on,,24,0,1,,,,,,,,0,,39,100
33120,control_change,,24,0,2,,,,,,7,95,1,,,
33120,note_on,,0,0,2,,,,,,,,1,,65,100
33120,note_on,,0,0,1,,,,,,,,0,,46,100
33160,control_change,,40,0,2,,,,,,7,94,1,,,
33160,control_change,,40,0,1,,,,,,7,83,0,,,
33200,control_change,,40,0,2,,,,,,7,93,1,,,
33200,control_change,,40,0,1,,,,,,7,84,0,,,
33240,control_change,,40,0,2,,,,,,7,92,1,,,
33280,control_change,,40,0,2,,,,,,7,91,1,,,
33280,control_change,,80,0,1,,,,,,7,85,0,,,
33320,control_change,,40,0,1,,,,,,7,86,0,,,
33320,control_change,,40,0,2,,,,,,7,90,1,,,
33360,control_change,,40,0,1,,,,,,7,87,0,,,
33360,control_change,,40,0,2,,,,,,7,89,1,,,
33400,control_change,,40,0,2,,,,,,7,88,1,,,
33400,control_change,,40,0,1,,,,,,7,88,0,,,
33440,control_change,,40,0,2,,,,,,7,87,1,,,
33480,control_change,,80,0,1,,,,,,7,89,0,,,
33480,control_change,,40,0,2,,,,,,7,86,1,,,
33520,control_change,,40,0,2,,,,,,7,85,1,,,
33520,control_change,,40,0,1,,,,,,7,90,0,,,
33560,control_change,,40,0,2,,,,,,7,84,1,,,
33560,control_change,,40,0,1,,,,,,7,91,0,,,
33576,note_on,,16,0,2,,,,,,,,1,,65,0
33600,control_change,,0,0,2,,,,,,7,82,1,,,
33600,note_on,,24,0,2,,,,,,,,1,,63,100
33600,note_on,,40,0,1,,,,,,,,0,,63,100
33600,note_on,,0,0,1,,,,,,,,0,,55,100
33640,control_change,,40,0,1,,,,,,7,92,0,,,
33640,control_change,,40,0,2,,,,,,7,81,1,,,
33680,control_change,,40,0,1,,,,,,7,93,0,,,
33680,control_change,,40,0,2,,,,,,7,80,1,,,
33720,control_change,,40,0,2,,,,,,7,79,1,,,
33720,control_change,,40,0,1,,,,,,7,94,0,,,
33760,control_change,,40,0,2,,,,,,7,78,1,,,
33760,control_change,,40,0,1,,,,,,7,95,0,,,
33800,control_change,,40,0,2,,,,,,7,77,1,,,
33840,control_change,,40,0,2,,,,,,7,76,1,,,
33840,control_change,,80,0,1,,,,,,7,96,0,,,
33880,control_change,,40,0,2,,,,,,7,75,1,,,
33880,control_change,,40,0,1,,,,,,7,97,0,,,
33920,control_change,,40,0,2,,,,,,7,74,1,,,
33920,control_change,,40,0,1,,,,,,7,98,0,,,
33960,control_change,,40,0,1,,,,,,7,99,0,,,
33960,control_change,,40,0,2,,,,,,7,73,1,,,
34000,control_change,,40,0,2,,,,,,7,72,1,,,
34040,control_change,,40,0,2,,,,,,7,71,1,,,
34040,control_change,,80,0,1,,,,,,7,100,0,,,
34056,note_on,,16,0,1,,,,,,,,0,,46,0
34056,note_on,,0,0,1,,,,,,,,0,,39,0
34056,note_on,,0,0,1,,,,,,,,0,,55,0
34056,note_on,,16,0,2,,,,,,,,1,,63,0
34056,note_on,,0,0,1,,,,,,,,0,,63,0
34080,note_on,,0,0,1,,,,,,,,0,,79,100
34080,note_on,,0,0,1,,,,,,,,0,,67,100
34080,note_on,,0,0,1,,,,,,,,0,,63,100
34080,control_change,,24,0,2,,,,,,7,70,1,,,
34080,note_on,,0,0,1,,,,,,,,0,,51,100
34080,control_change,,24,0,1,,,,,,7,101,0,,,
34080,note_on,,0,0,1,,,,,,,,0,,58,100
34120,control_change,,40,0,1,,,,,,7,102,0,,,
34200,control_change,,80,0,1,,,,,,7,103,0,,,
34240,control_change,,40,0,1,,,,,,7,104,0,,,
34280,control_change,,40,0,1,,,,,,7,105,0,,,
34320,control_change,,40,0,1,,,,,,7,106,0,,,
34400,control_change,,80,0,1,,,,,,7,107,0,,,
34440,control_change,,40,0,1,,,,,,7,108,0,,,
34536,note_on,,96,0,1,,,,,,,,0,,63,0
34536,note_on,,0,0,1,,,,,,,,0,,58,0
34536,note_on,,0,0,1,,,,,,,,0,,51,0
34536,note_on,,0,0,1,,,,,,,,0,,79,0
34536,note_on,,0,0,1,,,,,,,,0,,67,0
34560,control_change,,0,0,2,,,,,,91,0,1,,,
34560,control_change,,480,0,2,,,,,,7,95,1,,,
34560,control_change,,0,0,2,,,,,,0,0,1,,,
34560,control_change,,0,0,2,,,,,,32,0,1,,,
34560,program_change,,0,0,2,,,,,,,,1,53,,
34560,control_change,,0,0,2,,,,,,1,0,1,,,
34560,control_change,,0,0,2,,,,,,10,64,1,,,
34560,key_signature,,0,1,2,,,,,Eb,,,,,,
34560,control_change,,0,0,2,,,,,,93,0,1,,,
34560,note_on,,0,0,1,,,,,,,,0,,68,100
34560,note_on,,0,0,1,,,,,,,,0,,62,100
34560,key_signature,,0,1,1,,,,,Eb,,,,,,
34560,note_on,,0,0,1,,,,,,,,0,,79,100
34560,note_on,,0,0,1,,,,,,,,0,,51,100
34560,note_on,,0,0,1,,,,,,,,0,,58,100
34560,control_change,,0,0,1,,,,,,91,0,0,,,
34560,program_change,,0,0,1,,,,,,,,0,0,,
34560,control_change,,0,0,1,,,,,,93,0,0,,,
34560,control_change,,0,0,1,,,,,,1,0,0,,,
34560,control_change,,0,0,1,,,,,,32,0,0,,,
34560,control_change,,0,0,1,,,,,,0,0,0,,,
34560,control_change,,0,0,1,,,,,,7,108,0,,,
34560,key_signature,,24,1,1,,,,,Eb,,,,,,
34560,set_tempo,599809,34560,1,0,,,,,,,,,,,
34560,control_change,,0,0,1,,,,,,10,64,0,,,
34788,note_on,,228,0,1,,,,,,,,0,,79,0
34800,note_on,,12,0,1,,,,,,,,0,,77,100
35016,note_on,,0,0,1,,,,,,,,0,,68,0
35016,note_on,,0,0,1,,,,,,,,0,,58,0
35016,note_on,,216,0,1,,,,,,,,0,,62,0
35016,note_on,,0,0,1,,,,,,,,0,,51,0
35028,note_on,,12,0,1,,,,,,,,0,,77,0
35040,note_on,,12,0,1,,,,,,,,0,,68,100
35040,note_on,,0,0,1,,,,,,,,0,,70,100
35040,note_on,,0,0,1,,,,,,,,0,,51,100
35040,note_on,,0,0,1,,,,,,,,0,,58,100
35040,note_on,,0,0,1,,,,,,,,0,,62,100
35496,note_on,,456,0,1,,,,,,,,0,,62,0
35496,note_on,,0,0,1,,,,,,,,0,,58,0
35496,note_on,,0,0,1,,,,,,,,0,,51,0
35496,note_on,,0,0,1,,,,,,,,0,,68,0
35496,note_on,,0,0,1,,,,,,,,0,,70,0
35520,note_on,,24,0,1,,,,,,,,0,,67,100
35520,note_on,,0,0,1,,,,,,,,0,,58,100
35520,note_on,,0,0,1,,,,,,,,0,,79,100
35520,note_on,,0,0,1,,,,,,,,0,,51,100
35520,note_on,,0,0,1,,,,,,,,0,,63,100
35976,note_on,,456,0,1,,,,,,,,0,,63,0
35976,note_on,,0,0,1,,,,,,,,0,,67,0
35976,note_on,,0,0,1,,,,,,,,0,,79,0
35976,note_on,,0,0,1,,,,,,,,0,,51,0
35976,note_on,,0,0,1,,,,,,,,0,,58,0
36000,note_on,,0,0,1,,,,,,,,0,,62,100
36000,note_on,,0,0,1,,,,,,,,0,,79,100
36000,note_on,,0,0,1,,,,,,,,0,,51,100
36000,note_on,,0,0,1,,,,,,,,0,,59,100
36000,note_on,,24,0,1,,,,,,,,0,,68,100
36228,note_on,,228,0,1,,,,,,,,0,,79,0
36240,note_on,,12,0,1,,,,,,,,0,,77,100
36456,note_on,,216,0,1,,,,,,,,0,,62,0
36456,note_on,,0,0,1,,,,,,,,0,,59,0
36456,note_on,,0,0,1,,,,,,,,0,,51,0
36456,note_on,,0,0,1,,,,,,,,0,,68,0
36468,note_on,,12,0,1,,,,,,,,0,,77,0
36480,note_on,,0,0,1,,,,,,,,0,,62,100
36480,note_on,,0,0,1,,,,,,,,0,,70,100
36480,note_on,,0,0,1,,,,,,,,0,,51,100
36480,note_on,,0,0,1,,,,,,,,0,,58,100
36480,note_on,,12,0,1,,,,,,,,0,,68,100
36936,note_on,,456,0,1,,,,,,,,0,,62,0
36936,note_on,,0,0,1,,,,,,,,0,,58,0
36936,note_on,,0,0,1,,,,,,,,0,,51,0
36936,note_on,,0,0,1,,,,,,,,0,,68,0
36936,note_on,,0,0,1,,,,,,,,0,,70,0
36960,note_on,,0,0,1,,,,,,,,0,,79,100
36960,note_on,,0,0,1,,,,,,,,0,,63,100
36960,note_on,,0,0,1,,,,,,,,0,,58,100
36960,note_on,,0,0,1,,,,,,,,0,,51,100
36960,note_on,,24,0,1,,,,,,,,0,,67,100
37416,note_on,,0,0,1,,,,,,,,0,,67,0
37416,note_on,,0,0,1,,,,,,,,0,,58,0
37416,note_on,,0,0,1,,,,,,,,0,,51,0
37416,note_on,,0,0,1,,,,,,,,0,,79,0
37416,note_on,,456,0,1,,,,,,,,0,,63,0
37440,note_on,,24,0,1,,,,,,,,0,,68,100
37440,note_on,,0,0,1,,,,,,,,0,,79,100
37440,note_on,,0,0,1,,,,,,,,0,,51,100
37440,note_on,,0,0,1,,,,,,,,0,,58,100
37440,note_on,,0,0,1,,,,,,,,0,,62,100
37668,note_on,,228,0,1,,,,,,,,0,,79,0
37680,note_on,,12,0,1,,,,,,,,0,,77,100
37896,note_on,,0,0,1,,,,,,,,0,,58,0
37896,note_on,,216,0,1,,,,,,,,0,,62,0
37896,note_on,,0,0,1,,,,,,,,0,,51,0
37896,note_on,,0,0,1,,,,,,,,0,,68,0
37908,note_on,,12,0,1,,,,,,,,0,,77,0
37920,note_on,,12,0,1,,,,,,,,0,,68,100
37920,note_on,,0,0,1,,,,,,,,0,,70,100
37920,note_on,,0,0,1,,,,,,,,0,,51,100
37920,note_on,,0,0,1,,,,,,,,0,,58,100
37920,note_on,,0,0,1,,,,,,,,0,,62,100
38376,note_on,,456,0,1,,,,,,,,0,,62,0
38376,note_on,,0,0,1,,,,,,,,0,,58,0
38376,note_on,,0,0,1,,,,,,,,0,,51,0
38376,note_on,,0,0,1,,,,,,,,0,,70,0
38376,note_on,,0,0,1,,,,,,,,0,,68,0
38400,note_on,,24,0,1,,,,,,,,0,,68,100
38400,note_on,,0,0,1,,,,,,,,0,,51,100
38400,note_on,,0,0,1,,,,,,,,0,,58,100
38400,note_on,,0,0,1,,,,,,,,0,,62,100
38400,note_on,,0,0,1,,,,,,,,0,,77,100
38856,note_on,,456,0,1,,,,,,,,0,,62,0
38856,note_on,,0,0,1,,,,,,,,0,,58,0
38856,note_on,,0,0,1,,,,,,,,0,,51,0
38856,note_on,,0,0,1,,,,,,,,0,,77,0
38856,note_on,,0,0,1,,,,,,,,0,,68,0
38880,note_on,,0,0,1,,,,,,,,0,,51,100
38880,note_on,,0,0,1,,,,,,,,0,,63,100
38880,note_on,,0,0,1,,,,,,,,0,,58,100
38880,note_on,,24,0,1,,,,,,,,0,,75,100
38880,note_on,,0,0,1,,,,,,,,0,,67,100
39816,note_on,,0,0,1,,,,,,,,0,,51,0
39816,note_on,,936,0,1,,,,,,,,0,,63,0
39816,note_on,,0,0,1,,,,,,,,0,,58,0
39840,note_on,,24,0,1,,,,,,,,0,,39,100
40296,note_on,,0,0,1,,,,,,,,0,,67,0
40296,note_on,,0,0,1,,,,,,,,0,,75,0
40296,note_on,,456,0,1,,,,,,,,0,,39,0
40320,control_change,,5760,0,2,,,,,,7,100,1,,,
40320,control_change,,24,0,1,,,,,,7,82,0,,,
40320,note_on,,0,0,2,,,,,,,,1,,67,100
40360,control_change,,40,0,2,,,,,,7,101,1,,,
40400,control_change,,40,0,2,,,,,,7,102,1,,,
40480,control_change,,80,0,2,,,,,,7,103,1,,,
40520,control_change,,40,0,2,,,,,,7,104,1,,,
40548,note_on,,28,0,2,,,,,,,,1,,67,0
40560,control_change,,12,0,2,,,,,,7,105,1,,,
40560,note_on,,0,0,2,,,,,,,,1,,68,100
40600,control_change,,40,0,2,,,,,,7,106,1,,,
40640,control_change,,40,0,2,,,,,,7,107,1,,,
40720,control_change,,80,0,2,,,,,,7,108,1,,,
40760,control_change,,40,0,2,,,,,,7,109,1,,,
40788,note_on,,28,0,2,,,,,,,,1,,68,0
40800,note_on,,480,0,1,,,,,,,,0,,53,100
40800,note_on,,12,0,2,,,,,,,,1,,72,100
40800,control_change,,0,0,2,,,,,,7,110,1,,,
40800,note_on,,0,0,1,,,,,,,,0,,65,100
40800,note_on,,0,0,1,,,,,,,,0,,60,100
40800,note_on,,0,0,1,,,,,,,,0,,56,100
41256,note_on,,456,0,2,,,,,,,,1,,72,0
41256,note_on,,0,0,1,,,,,,,,0,,56,0
41256,note_on,,0,0,1,,,,,,,,0,,53,0
41256,note_on,,0,0,1,,,,,,,,0,,60,0
41256,note_on,,456,0,1,,,,,,,,0,,65,0
41280,note_on,,24,0,1,,,,,,,,0,,53,100
41280,note_on,,0,0,1,,,,,,,,0,,56,100
41280,note_on,,0,0,1,,,,,,,,0,,60,100
41280,note_on,,24,0,2,,,,,,,,1,,70,100
41280,note_on,,0,0,1,,,,,,,,0,,65,100
41320,control_change,,40,0,2,,,,,,7,109,1,,,
41360,control_change,,40,0,2,,,,,,7,108,1,,,
41400,control_change,,40,0,2,,,,,,7,107,1,,,
41440,control_change,,40,0,2,,,,,,7,106,1,,,
41480,control_change,,40,0,2,,,,,,7,104,1,,,
41508,note_on,,28,0,2,,,,,,,,1,,70,0
41520,note_on,,0,0,2,,,,,,,,1,,68,100
41520,control_change,,12,0,2,,,,,,7,103,1,,,
41560,control_change,,40,0,2,,,,,,7,102,1,,,
41600,control_change,,40,0,2,,,,,,7,101,1,,,
41640,control_change,,40,0,2,,,,,,7,100,1,,,
41736,note_on,,456,0,1,,,,,,,,0,,65,0
41736,note_on,,0,0,1,,,,,,,,0,,56,0
41736,note_on,,0,0,1,,,,,,,,0,,60,0
41736,note_on,,0,0,1,,,,,,,,0,,53,0
41748,note_on,,108,0,2,,,,,,,,1,,68,0
41760,note_on,,12,0,2,,,,,,,,1,,67,100
41988,note_on,,228,0,2,,,,,,,,1,,67,0
42000,note_on,,12,0,2,,,,,,,,1,,66,100
42228,note_on,,228,0,2,,,,,,,,1,,66,0
42240,note_on,,0,0,1,,,,,,,,0,,60,100
42240,note_on,,504,0,1,,,,,,,,0,,48,100
42240,note_on,,0,0,1,,,,,,,,0,,51,100
42240,note_on,,0,0,1,,,,,,,,0,,55,100
42240,note_on,,12,0,2,,,,,,,,1,,67,100
42696,note_on,,0,0,1,,,,,,,,0,,48,0
42696,note_on,,456,0,2,,,,,,,,1,,67,0
42696,note_on,,0,0,1,,,,,,,,0,,51,0
42696,note_on,,0,0,1,,,,,,,,0,,55,0
42696,note_on,,456,0,1,,,,,,,,0,,60,0
42720,note_on,,24,0,1,,,,,,,,0,,48,100
42720,note_on,,0,0,1,,,,,,,,0,,51,100
42720,note_on,,0,0,1,,,,,,,,0,,55,100
42720,note_on,,0,0,1,,,,,,,,0,,60,100
42720,note_on,,24,0,2,,,,,,,,1,,67,100
43176,note_on,,456,0,2,,,,,,,,1,,67,0
43176,note_on,,0,0,1,,,,,,,,0,,51,0
43176,note_on,,0,0,1,,,,,,,,0,,48,0
