tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
3024,note_on,0,0,1,,,,,,,,,,0,,60,40
3024,note_on,0,0,1,,,,,,,,,,0,,69,44
3024,control_change,70,0,3,,,,,,,,64,0,0,,,
3024,note_on,2,0,2,,,,,,,,,,0,,45,36
3032,control_change,8,0,3,,,,,,,,64,127,0,,,
3033,set_tempo,12,1,0,,,,,,,1071429,,,,,,
3046,note_on,0,0,1,,,,,,,,,,0,,60,0
3046,note_on,22,0,1,,,,,,,,,,0,,69,0
3048,note_on,0,0,2,,,,,,,,,,0,,52,42
3048,note_on,24,0,2,,,,,,,,,,0,,45,0
3057,set_tempo,24,1,0,,,,,,,923077,,,,,,
3072,note_on,0,0,2,,,,,,,,,,0,,57,40
3072,note_on,24,0,2,,,,,,,,,,0,,52,0
3081,set_tempo,24,1,0,,,,,,,983607,,,,,,
3096,note_on,24,0,2,,,,,,,,,,0,,57,0
3096,note_on,0,0,2,,,,,,,,,,0,,52,42
3105,set_tempo,24,1,0,,,,,,,800000,,,,,,
3112,note_on,66,0,1,,,,,,,,,,0,,64,58
3116,note_on,0,0,1,,,,,,,,,,0,,66,60
3116,note_on,4,0,1,,,,,,,,,,0,,64,0
3120,note_on,0,0,1,,,,,,,,,,0,,64,60
3120,note_on,24,0,2,,,,,,,,,,0,,52,0
3120,note_on,0,0,2,,,,,,,,,,0,,45,46
3120,note_on,4,0,1,,,,,,,,,,0,,66,0
3120,note_on,0,0,1,,,,,,,,,,0,,60,58
3121,set_tempo,16,1,0,,,,,,,952381,,,,,,
3125,set_tempo,4,1,0,,,,,,,845070,,,,,,
3129,set_tempo,4,1,0,,,,,,,1071429,,,,,,
3130,note_on,10,0,1,,,,,,,,,,0,,60,0
3132,note_on,2,0,1,,,,,,,,,,0,,64,0
3132,note_on,0,0,1,,,,,,,,,,0,,59,58
3132,note_on,0,0,1,,,,,,,,,,0,,62,60
3134,control_change,102,0,3,,,,,,,,64,0,0,,,
3141,set_tempo,12,1,0,,,,,,,983607,,,,,,
3142,note_on,10,0,1,,,,,,,,,,0,,59,0
3144,note_on,2,0,1,,,,,,,,,,0,,62,0
3144,note_on,0,0,1,,,,,,,,,,0,,60,60
3144,note_on,0,0,1,,,,,,,,,,0,,64,62
3144,note_on,24,0,2,,,,,,,,,,0,,45,0
3144,note_on,0,0,2,,,,,,,,,,0,,38,42
3156,note_on,0,0,1,,,,,,,,,,0,,62,59
3156,note_on,0,0,1,,,,,,,,,,0,,66,61
3156,note_on,12,0,1,,,,,,,,,,0,,64,0
3156,note_on,0,0,1,,,,,,,,,,0,,60,0
3165,set_tempo,24,1,0,,,,,,,923077,,,,,,
3166,note_on,22,0,2,,,,,,,,,,0,,38,0
3168,note_on,2,0,2,,,,,,,,,,0,,43,48
3168,note_on,0,0,1,,,,,,,,,,0,,67,60
3168,note_on,0,0,1,,,,,,,,,,0,,62,0
3168,note_on,12,0,1,,,,,,,,,,0,,66,0
3168,control_change,34,0,3,,,,,,,,64,0,0,,,
3168,note_on,0,0,1,,,,,,,,,,0,,59,54
3176,control_change,8,0,3,,,,,,,,64,127,0,,,
3177,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3192,note_on,0,0,2,,,,,,,,,,0,,50,50
3192,note_on,24,0,2,,,,,,,,,,0,,43,0
3201,set_tempo,24,1,0,,,,,,,952381,,,,,,
3214,note_on,46,0,1,,,,,,,,,,0,,67,0
3214,note_on,0,0,1,,,,,,,,,,0,,59,0
3216,note_on,24,0,2,,,,,,,,,,0,,50,0
3216,note_on,0,0,2,,,,,,,,,,0,,55,50
3240,note_on,24,0,2,,,,,,,,,,0,,55,0
3240,note_on,0,0,2,,,,,,,,,,0,,50,42
3249,set_tempo,48,1,0,,,,,,,1034483,,,,,,
3254,control_change,78,0,3,,,,,,,,64,0,0,,,
3256,note_on,42,0,1,,,,,,,,,,0,,62,52
3260,note_on,4,0,1,,,,,,,,,,0,,62,0
3260,note_on,0,0,1,,,,,,,,,,0,,64,54
3264,note_on,0,0,1,,,,,,,,,,0,,62,54
3264,note_on,24,0,2,,,,,,,,,,0,,50,0
3264,note_on,0,0,2,,,,,,,,,,0,,43,38
3264,note_on,4,0,1,,,,,,,,,,0,,64,0
3264,note_on,0,0,1,,,,,,,,,,0,,58,52
3265,set_tempo,16,1,0,,,,,,,952381,,,,,,
3269,set_tempo,4,1,0,,,,,,,895522,,,,,,
3273,set_tempo,4,1,0,,,,,,,1071429,,,,,,
3274,note_on,10,0,1,,,,,,,,,,0,,58,0
3276,note_on,0,0,1,,,,,,,,,,0,,60,54
3276,note_on,2,0,1,,,,,,,,,,0,,62,0
3276,note_on,0,0,1,,,,,,,,,,0,,57,52
3285,set_tempo,12,1,0,,,,,,,1034483,,,,,,
3286,note_on,10,0,1,,,,,,,,,,0,,57,0
3288,note_on,0,0,1,,,,,,,,,,0,,58,54
3288,note_on,24,0,2,,,,,,,,,,0,,43,0
3288,note_on,0,0,2,,,,,,,,,,0,,36,32
3288,note_on,0,0,1,,,,,,,,,,0,,62,56
3288,note_on,2,0,1,,,,,,,,,,0,,60,0
3297,set_tempo,12,1,0,,,,,,,1153846,,,,,,
3300,note_on,0,0,1,,,,,,,,,,0,,58,0
3300,note_on,0,0,1,,,,,,,,,,0,,60,52
3300,note_on,12,0,1,,,,,,,,,,0,,62,0
3300,note_on,0,0,1,,,,,,,,,,0,,64,54
3309,set_tempo,12,1,0,,,,,,,1111111,,,,,,
3310,note_on,22,0,2,,,,,,,,,,0,,36,0
3312,note_on,0,0,1,,,,,,,,,,0,,60,0
3312,note_on,0,0,1,,,,,,,,,,0,,56,44
3312,note_on,2,0,2,,,,,,,,,,0,,41,38
3312,note_on,0,0,1,,,,,,,,,,0,,65,50
3312,control_change,58,0,3,,,,,,,,64,127,0,,,
3312,note_on,12,0,1,,,,,,,,,,0,,64,0
3314,control_change,2,0,3,,,,,,,,64,0,0,,,
3320,control_change,6,0,3,,,,,,,,64,127,0,,,
3321,set_tempo,12,1,0,,,,,,,1200000,,,,,,
3322,note_on,0,0,1,,,,,,,,,,0,,56,0
3322,note_on,10,0,1,,,,,,,,,,0,,65,0
3324,note_on,2,0,1,,,,,,,,,,0,,72,60
3324,note_on,0,0,1,,,,,,,,,,0,,80,64
3333,set_tempo,12,1,0,,,,,,,1034483,,,,,,
3334,note_on,10,0,1,,,,,,,,,,0,,80,0
3336,note_on,0,0,2,,,,,,,,,,0,,53,40
3336,note_on,2,0,1,,,,,,,,,,0,,72,0
3336,note_on,0,0,1,,,,,,,,,,0,,70,58
3336,note_on,24,0,2,,,,,,,,,,0,,41,0
3336,note_on,0,0,1,,,,,,,,,,0,,79,62
3345,set_tempo,12,1,0,,,,,,,983607,,,,,,
3348,note_on,12,0,1,,,,,,,,,,0,,79,0
3348,note_on,0,0,1,,,,,,,,,,0,,70,0
3348,note_on,0,0,1,,,,,,,,,,0,,67,54
3348,note_on,0,0,1,,,,,,,,,,0,,76,58
3357,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3358,note_on,10,0,1,,,,,,,,,,0,,67,0
3360,note_on,2,0,1,,,,,,,,,,0,,76,0
3360,note_on,0,0,2,,,,,,,,,,0,,60,42
3360,note_on,0,0,1,,,,,,,,,,0,,68,56
3360,note_on,0,0,1,,,,,,,,,,0,,77,60
3360,note_on,24,0,2,,,,,,,,,,0,,53,0
3372,note_on,0,0,1,,,,,,,,,,0,,73,56
3372,note_on,12,0,1,,,,,,,,,,0,,77,0
3372,note_on,0,0,1,,,,,,,,,,0,,68,0
3372,note_on,0,0,1,,,,,,,,,,0,,70,54
3381,set_tempo,24,1,0,,,,,,,983607,,,,,,
3384,note_on,24,0,2,,,,,,,,,,0,,60,0
3384,note_on,12,0,1,,,,,,,,,,0,,73,0
3384,note_on,0,0,1,,,,,,,,,,0,,70,0
3384,note_on,0,0,1,,,,,,,,,,0,,68,52
3384,note_on,0,0,1,,,,,,,,,,0,,72,54
3384,note_on,0,0,2,,,,,,,,,,0,,46,42
3394,note_on,10,0,1,,,,,,,,,,0,,68,0
3396,note_on,2,0,1,,,,,,,,,,0,,72,0
3396,note_on,0,0,1,,,,,,,,,,0,,67,54
3396,note_on,0,0,1,,,,,,,,,,0,,75,58
3398,control_change,78,0,3,,,,,,,,64,0,0,,,
3405,set_tempo,24,1,0,,,,,,,952381,,,,,,
3406,note_on,10,0,1,,,,,,,,,,0,,75,0
3408,note_on,24,0,2,,,,,,,,,,0,,46,0
3408,note_on,0,0,2,,,,,,,,,,0,,53,40
3408,note_on,2,0,1,,,,,,,,,,0,,67,0
3408,note_on,0,0,1,,,,,,,,,,0,,73,56
3408,note_on,0,0,1,,,,,,,,,,0,,65,52
3416,control_change,18,0,3,,,,,,,,64,127,0,,,
3417,set_tempo,12,1,0,,,,,,,983607,,,,,,
3420,note_on,0,0,1,,,,,,,,,,0,,67,54
3420,note_on,0,0,1,,,,,,,,,,0,,65,0
3420,note_on,12,0,1,,,,,,,,,,0,,73,0
3420,note_on,0,0,1,,,,,,,,,,0,,64,52
3429,set_tempo,12,1,0,,,,,,,952381,,,,,,
3432,note_on,0,0,2,,,,,,,,,,0,,61,36
3432,note_on,24,0,2,,,,,,,,,,0,,53,0
3432,note_on,0,0,1,,,,,,,,,,0,,65,51
3432,note_on,0,0,1,,,,,,,,,,0,,68,55
3432,note_on,12,0,1,,,,,,,,,,0,,67,0
3432,note_on,0,0,1,,,,,,,,,,0,,64,0
3441,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3444,note_on,12,0,1,,,,,,,,,,0,,68,0
3444,note_on,0,0,1,,,,,,,,,,0,,65,0
3444,note_on,0,0,1,,,,,,,,,,0,,61,48
3444,note_on,0,0,1,,,,,,,,,,0,,67,50
3444,note_on,0,0,1,,,,,,,,,,0,,70,54
3453,set_tempo,12,1,0,,,,,,,1034483,,,,,,
3454,note_on,0,0,1,,,,,,,,,,0,,67,0
3454,note_on,0,0,1,,,,,,,,,,0,,61,0
3454,note_on,22,0,2,,,,,,,,,,0,,61,0
3454,note_on,10,0,1,,,,,,,,,,0,,70,0
3456,note_on,2,0,2,,,,,,,,,,0,,36,46
3456,note_on,0,0,1,,,,,,,,,,0,,72,56
3456,note_on,2,0,1,,,,,,,,,,0,,60,48
3456,note_on,0,0,1,,,,,,,,,,0,,68,50
3456,control_change,40,0,3,,,,,,,,64,127,0,,,
3458,control_change,2,0,3,,,,,,,,64,0,0,,,
3464,control_change,6,0,3,,,,,,,,64,127,0,,,
3478,note_on,0,0,1,,,,,,,,,,0,,60,0
3478,note_on,0,0,1,,,,,,,,,,0,,68,0
3478,note_on,22,0,1,,,,,,,,,,0,,72,0
3480,note_on,24,0,2,,,,,,,,,,0,,36,0
3480,note_on,0,0,2,,,,,,,,,,0,,48,40
3489,set_tempo,36,1,0,,,,,,,952381,,,,,,
3504,note_on,0,0,2,,,,,,,,,,0,,60,46
3504,note_on,24,0,2,,,,,,,,,,0,,48,0
3513,set_tempo,24,1,0,,,,,,,983607,,,,,,
3528,note_on,0,0,2,,,,,,,,,,0,,50,38
3528,note_on,24,0,2,,,,,,,,,,0,,60,0
3530,control_change,66,0,3,,,,,,,,64,0,0,,,
3537,set_tempo,24,1,0,,,,,,,1034483,,,,,,
3540,note_on,62,0,1,,,,,,,,,,0,,59,50
3540,note_on,0,0,1,,,,,,,,,,0,,67,56
3549,set_tempo,12,1,0,,,,,,,1395349,,,,,,
3552,note_on,0,0,2,,,,,,,,,,0,,48,34
3552,note_on,12,0,1,,,,,,,,,,0,,67,0
3552,note_on,24,0,2,,,,,,,,,,0,,50,0
3552,note_on,0,0,1,,,,,,,,,,0,,68,59
3552,note_on,0,0,1,,,,,,,,,,0,,60,54
3552,note_on,0,0,1,,,,,,,,,,0,,59,0
3561,set_tempo,12,1,0,,,,,,,1200000,,,,,,
3564,note_on,0,0,1,,,,,,,,,,0,,60,0
3564,note_on,0,0,1,,,,,,,,,,0,,59,52
3564,note_on,0,0,1,,,,,,,,,,0,,67,56
3564,note_on,12,0,1,,,,,,,,,,0,,68,0
3573,set_tempo,12,1,0,,,,,,,1333333,,,,,,
3574,note_on,10,0,1,,,,,,,,,,0,,67,0
3574,note_on,0,0,1,,,,,,,,,,0,,59,0
3576,note_on,24,0,2,,,,,,,,,,0,,48,0
3576,note_on,2,0,1,,,,,,,,,,0,,58,48
3576,note_on,0,0,1,,,,,,,,,,0,,61,52
3576,note_on,0,0,1,,,,,,,,,,0,,70,54
3576,note_on,0,0,2,,,,,,,,,,0,,52,30
3585,set_tempo,12,1,0,,,,,,,1463415,,,,,,
3586,note_on,10,0,1,,,,,,,,,,0,,61,0
3588,note_on,2,0,1,,,,,,,,,,0,,70,0
3588,note_on,0,0,1,,,,,,,,,,0,,60,50
3588,note_on,0,0,1,,,,,,,,,,0,,68,54
3597,set_tempo,12,1,0,,,,,,,1395349,,,,,,
3598,note_on,10,0,1,,,,,,,,,,0,,58,0
3598,note_on,22,0,2,,,,,,,,,,0,,52,0
3600,note_on,0,0,1,,,,,,,,,,0,,65,50
3600,note_on,0,0,1,,,,,,,,,,0,,56,46
3600,note_on,0,0,1,,,,,,,,,,0,,60,0
3600,note_on,2,0,1,,,,,,,,,,0,,68,0
3600,control_change,70,0,3,,,,,,,,64,0,0,,,
3600,note_on,2,0,2,,,,,,,,,,0,,41,38
3608,control_change,8,0,3,,,,,,,,64,127,0,,,
3609,set_tempo,12,1,0,,,,,,,1250000,,,,,,
3610,note_on,0,0,1,,,,,,,,,,0,,56,0
3610,note_on,10,0,1,,,,,,,,,,0,,65,0
3612,note_on,0,0,1,,,,,,,,,,0,,80,54
3612,note_on,2,0,1,,,,,,,,,,0,,72,52
3621,set_tempo,12,1,0,,,,,,,1111111,,,,,,
3622,note_on,10,0,1,,,,,,,,,,0,,80,0
3624,note_on,2,0,1,,,,,,,,,,0,,72,0
3624,note_on,0,0,1,,,,,,,,,,0,,79,58
3624,note_on,0,0,2,,,,,,,,,,0,,53,36
3624,note_on,24,0,2,,,,,,,,,,0,,41,0
3624,note_on,0,0,1,,,,,,,,,,0,,70,52
3633,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3636,note_on,12,0,1,,,,,,,,,,0,,79,0
3636,note_on,0,0,1,,,,,,,,,,0,,70,0
3636,note_on,0,0,1,,,,,,,,,,0,,67,54
3636,note_on,0,0,1,,,,,,,,,,0,,76,58
3645,set_tempo,12,1,0,,,,,,,983607,,,,,,
3646,note_on,10,0,1,,,,,,,,,,0,,67,0
3648,note_on,0,0,2,,,,,,,,,,0,,60,38
3648,note_on,24,0,2,,,,,,,,,,0,,53,0
3648,note_on,0,0,1,,,,,,,,,,0,,68,58
3648,note_on,0,0,1,,,,,,,,,,0,,77,62
3648,note_on,2,0,1,,,,,,,,,,0,,76,0
3660,note_on,0,0,1,,,,,,,,,,0,,73,58
3660,note_on,12,0,1,,,,,,,,,,0,,77,0
3660,note_on,0,0,1,,,,,,,,,,0,,68,0
3660,note_on,0,0,1,,,,,,,,,,0,,70,56
3669,set_tempo,24,1,0,,,,,,,1000000,,,,,,
3670,note_on,10,0,1,,,,,,,,,,0,,70,0
3672,note_on,0,0,1,,,,,,,,,,0,,68,54
3672,note_on,2,0,1,,,,,,,,,,0,,73,0
3672,note_on,0,0,2,,,,,,,,,,0,,46,42
3672,note_on,0,0,1,,,,,,,,,,0,,72,56
3672,note_on,24,0,2,,,,,,,,,,0,,60,0
3674,control_change,66,0,3,,,,,,,,64,0,0,,,
3680,control_change,6,0,3,,,,,,,,64,127,0,,,
3681,set_tempo,12,1,0,,,,,,,983607,,,,,,
3684,note_on,0,0,1,,,,,,,,,,0,,75,60
3684,note_on,0,0,1,,,,,,,,,,0,,67,56
3684,note_on,0,0,1,,,,,,,,,,0,,68,0
3684,note_on,12,0,1,,,,,,,,,,0,,72,0
3693,set_tempo,12,1,0,,,,,,,952381,,,,,,
3696,note_on,12,0,1,,,,,,,,,,0,,75,0
3696,note_on,0,0,2,,,,,,,,,,0,,56,38
3696,note_on,24,0,2,,,,,,,,,,0,,46,0
3696,note_on,0,0,1,,,,,,,,,,0,,67,0
3696,note_on,0,0,1,,,,,,,,,,0,,65,54
3696,note_on,0,0,1,,,,,,,,,,0,,73,58
3705,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3708,note_on,0,0,1,,,,,,,,,,0,,67,56
3708,note_on,0,0,1,,,,,,,,,,0,,63,54
3708,note_on,0,0,1,,,,,,,,,,0,,65,0
3708,note_on,12,0,1,,,,,,,,,,0,,73,0
3717,set_tempo,12,1,0,,,,,,,1071429,,,,,,
3720,note_on,0,0,1,,,,,,,,,,0,,63,0
3720,note_on,12,0,1,,,,,,,,,,0,,67,0
3720,note_on,0,0,1,,,,,,,,,,0,,68,57
3720,note_on,24,0,2,,,,,,,,,,0,,56,0
3720,note_on,0,0,2,,,,,,,,,,0,,34,38
3720,note_on,0,0,1,,,,,,,,,,0,,61,53
3729,set_tempo,12,1,0,,,,,,,1111111,,,,,,
3732,note_on,0,0,1,,,,,,,,,,0,,70,56
3732,note_on,0,0,1,,,,,,,,,,0,,61,0
3732,note_on,0,0,1,,,,,,,,,,0,,58,50
3732,note_on,12,0,1,,,,,,,,,,0,,68,0
3741,set_tempo,12,1,0,,,,,,,1200000,,,,,,
3744,control_change,64,0,3,,,,,,,,64,127,0,,,
3744,note_on,0,0,1,,,,,,,,,,0,,66,57
3744,note_on,12,0,1,,,,,,,,,,0,,70,0
3744,note_on,0,0,1,,,,,,,,,,0,,58,0
3744,note_on,0,0,1,,,,,,,,,,0,,62,53
3753,set_tempo,12,1,0,,,,,,,1304348,,,,,,
3756,note_on,12,0,1,,,,,,,,,,0,,62,0
3756,note_on,0,0,1,,,,,,,,,,0,,61,50
3765,set_tempo,12,1,0,,,,,,,1153846,,,,,,
3766,note_on,10,0,1,,,,,,,,,,0,,61,0
3766,note_on,0,0,1,,,,,,,,,,0,,66,0
3768,note_on,48,0,2,,,,,,,,,,0,,34,0
3768,note_on,0,0,2,,,,,,,,,,0,,33,45
3770,control_change,26,0,3,,,,,,,,64,0,0,,,
3776,control_change,6,0,3,,,,,,,,64,127,0,,,
3792,note_on,0,0,2,,,,,,,,,,0,,54,52
3792,note_on,24,0,2,,,,,,,,,,0,,33,0
3801,set_tempo,36,1,0,,,,,,,1000000,,,,,,
3814,note_on,22,0,2,,,,,,,,,,0,,54,0
3816,note_on,2,0,2,,,,,,,,,,0,,51,44
3838,note_on,22,0,2,,,,,,,,,,0,,51,0
3840,note_on,0,0,1,,,,,,,,,,0,,63,58
3840,note_on,74,0,1,,,,,,,,,,0,,60,56
3840,note_on,2,0,2,,,,,,,,,,0,,44,46
3842,control_change,66,0,3,,,,,,,,64,0,0,,,
3848,control_change,6,0,3,,,,,,,,64,127,0,,,
3849,set_tempo,48,1,0,,,,,,,983607,,,,,,
3850,note_on,10,0,1,,,,,,,,,,0,,60,0
3852,note_on,0,0,1,,,,,,,,,,0,,65,60
3852,note_on,0,0,1,,,,,,,,,,0,,61,58
3852,note_on,2,0,1,,,,,,,,,,0,,63,0
3861,set_tempo,12,1,0,,,,,,,1000000,,,,,,
3862,note_on,22,0,2,,,,,,,,,,0,,44,0
3864,note_on,2,0,2,,,,,,,,,,0,,32,48
3864,note_on,0,0,1,,,,,,,,,,0,,61,0
3864,note_on,12,0,1,,,,,,,,,,0,,65,0
3864,note_on,0,0,1,,,,,,,,,,0,,60,56
3864,note_on,0,0,1,,,,,,,,,,0,,66,60
3873,set_tempo,12,1,0,,,,,,,1034483,,,,,,
3876,note_on,0,0,1,,,,,,,,,,0,,60,0
3876,note_on,12,0,1,,,,,,,,,,0,,66,0
3876,note_on,0,0,1,,,,,,,,,,0,,56,52
3876,note_on,0,0,1,,,,,,,,,,0,,68,56
3885,set_tempo,12,1,0,,,,,,,1153846,,,,,,
3888,note_on,0,0,1,,,,,,,,,,0,,60,48
3888,note_on,0,0,1,,,,,,,,,,0,,56,0
3888,note_on,12,0,1,,,,,,,,,,0,,68,0
3888,control_change,40,0,3,,,,,,,,64,127,0,,,
3888,note_on,0,0,1,,,,,,,,,,0,,64,52
3900,note_on,12,0,1,,,,,,,,,,0,,60,0
3900,note_on,0,0,1,,,,,,,,,,0,,59,44
3909,set_tempo,24,1,0,,,,,,,1111111,,,,,,
3910,note_on,10,0,1,,,,,,,,,,0,,59,0
3910,note_on,0,0,1,,,,,,,,,,0,,64,0
3912,note_on,48,0,2,,,,,,,,,,0,,32,0
3912,note_on,0,0,2,,,,,,,,,,0,,31,42
3914,control_change,26,0,3,,,,,,,,64,0,0,,,
3920,control_change,6,0,3,,,,,,,,64,127,0,,,
3934,note_on,22,0,2,,,,,,,,,,0,,31,0
3936,note_on,2,0,2,,,,,,,,,,0,,52,44
3945,set_tempo,36,1,0,,,,,,,1034483,,,,,,
3958,note_on,22,0,2,,,,,,,,,,0,,52,0
3960,note_on,2,0,2,,,,,,,,,,0,,49,36
3969,set_tempo,24,1,0,,,,,,,1071429,,,,,,
3982,note_on,22,0,2,,,,,,,,,,0,,49,0
3984,note_on,74,0,1,,,,,,,,,,0,,58,48
3984,note_on,0,0,1,,,,,,,,,,0,,61,50
3984,note_on,2,0,2,,,,,,,,,,0,,42,40
3986,control_change,66,0,3,,,,,,,,64,0,0,,,
3992,control_change,6,0,3,,,,,,,,64,127,0,,,
3993,set_tempo,24,1,0,,,,,,,1304348,,,,,,
3994,note_on,10,0,1,,,,,,,,,,0,,58,0
3996,note_on,2,0,1,,,,,,,,,,0,,61,0
3996,note_on,0,0,1,,,,,,,,,,0,,59,52
3996,note_on,0,0,1,,,,,,,,,,0,,63,54
4005,set_tempo,12,1,0,,,,,,,1333333,,,,,,
4006,note_on,22,0,2,,,,,,,,,,0,,42,0
4008,note_on,2,0,2,,,,,,,,,,0,,30,38
4008,note_on,12,0,1,,,,,,,,,,0,,63,0
4008,note_on,0,0,1,,,,,,,,,,0,,59,0
4008,note_on,0,0,1,,,,,,,,,,0,,58,48
4008,note_on,0,0,1,,,,,,,,,,0,,64,52
4010,control_change,18,0,3,,,,,,,,64,0,0,,,
4017,set_tempo,12,1,0,,,,,,,1621622,,,,,,
4020,note_on,0,0,1,,,,,,,,,,0,,58,0
4020,note_on,0,0,1,,,,,,,,,,0,,54,44
4020,note_on,0,0,1,,,,,,,,,,0,,66,50
4020,note_on,12,0,1,,,,,,,,,,0,,64,0
4022,control_change,12,0,3,,,,,,,,64,127,0,,,
4026,note_on,0,0,1,,,,,,,,,,0,,54,0
4026,note_on,6,0,1,,,,,,,,,,0,,66,0
4029,set_tempo,12,1,0,,,,,,,3000000,,,,,,
4030,note_on,22,0,2,,,,,,,,,,0,,30,0
4032,note_on,6,0,1,,,,,,,,,,0,,55,44
4032,note_on,0,0,1,,,,,,,,,,0,,59,48
4032,note_on,0,0,1,,,,,,,,,,0,,67,54
4032,control_change,10,0,3,,,,,,,,64,0,0,,,
4032,note_on,2,0,2,,,,,,,,,,0,,40,50
4040,control_change,8,0,3,,,,,,,,64,127,0,,,
4041,set_tempo,12,1,0,,,,,,,895522,,,,,,
4096,note_on,64,0,1,,,,,,,,,,0,,67,0
4104,note_on,8,0,1,,,,,,,,,,0,,67,66
4113,set_tempo,72,1,0,,,,,,,714286,,,,,,
4152,note_on,0,0,1,,,,,,,,,,0,,69,58
4152,note_on,48,0,1,,,,,,,,,,0,,67,0
4161,set_tempo,48,1,0,,,,,,,800000,,,,,,
4164,note_on,12,0,1,,,,,,,,,,0,,55,0
4176,note_on,12,0,1,,,,,,,,,,0,,69,0
4176,note_on,0,0,1,,,,,,,,,,0,,67,66
4176,control_change,136,0,3,,,,,,,,64,127,0,,,
4178,control_change,2,0,3,,,,,,,,64,0,0,,,
4184,control_change,6,0,3,,,,,,,,64,127,0,,,
4185,set_tempo,24,1,0,,,,,,,731707,,,,,,
4224,note_on,48,0,1,,,,,,,,,,0,,67,0
4224,note_on,0,0,1,,,,,,,,,,0,,55,62
4233,set_tempo,48,1,0,,,,,,,845070,,,,,,
4248,note_on,0,0,1,,,,,,,,,,0,,67,60
4248,note_on,24,0,1,,,,,,,,,,0,,55,0
4257,set_tempo,24,1,0,,,,,,,789474,,,,,,
4296,note_on,48,0,1,,,,,,,,,,0,,67,0
4296,note_on,0,0,1,,,,,,,,,,0,,69,56
4305,set_tempo,48,1,0,,,,,,,895522,,,,,,
4308,note_on,276,0,2,,,,,,,,,,0,,40,0
4308,note_on,12,0,1,,,,,,,,,,0,,59,0
4320,control_change,136,0,3,,,,,,,,64,127,0,,,
4320,note_on,12,0,1,,,,,,,,,,0,,69,0
4320,note_on,0,0,1,,,,,,,,,,0,,59,44
4320,note_on,0,0,1,,,,,,,,,,0,,65,48
4320,note_on,12,0,2,,,,,,,,,,0,,38,52
4320,note_on,0,0,1,,,,,,,,,,0,,67,60
4322,control_change,2,0,3,,,,,,,,64,0,0,,,
4328,control_change,6,0,3,,,,,,,,64,127,0,,,
4329,set_tempo,24,1,0,,,,,,,750000,,,,,,
4368,note_on,0,0,1,,,,,,,,,,0,,55,62
4368,note_on,48,0,1,,,,,,,,,,0,,67,0
4377,set_tempo,48,1,0,,,,,,,800000,,,,,,
4386,note_on,0,0,1,,,,,,,,,,0,,59,0
4386,note_on,18,0,1,,,,,,,,,,0,,65,0
4392,note_on,0,0,1,,,,,,,,,,0,,67,66
4392,note_on,0,0,1,,,,,,,,,,0,,65,48
4392,note_on,0,0,1,,,,,,,,,,0,,59,44
4392,note_on,6,0,1,,,,,,,,,,0,,55,0
4401,set_tempo,24,1,0,,,,,,,769231,,,,,,
4440,note_on,0,0,1,,,,,,,,,,0,,69,60
4440,note_on,48,0,1,,,,,,,,,,0,,67,0
4449,set_tempo,48,1,0,,,,,,,821918,,,,,,
4452,note_on,132,0,2,,,,,,,,,,0,,38,0
4458,note_on,18,0,1,,,,,,,,,,0,,65,0
4458,note_on,0,0,1,,,,,,,,,,0,,59,0
4464,note_on,0,0,1,,,,,,,,,,0,,60,52
4464,note_on,0,0,1,,,,,,,,,,0,,64,54
4464,control_change,136,0,3,,,,,,,,64,127,0,,,
4464,note_on,12,0,2,,,,,,,,,,0,,36,54
4464,note_on,0,0,1,,,,,,,,,,0,,67,68
4464,note_on,6,0,1,,,,,,,,,,0,,69,0
4466,control_change,2,0,3,,,,,,,,64,0,0,,,
4472,control_change,6,0,3,,,,,,,,64,127,0,,,
4473,set_tempo,24,1,0,,,,,,,769231,,,,,,
4512,note_on,0,0,1,,,,,,,,,,0,,55,62
4512,note_on,48,0,1,,,,,,,,,,0,,67,0
4521,set_tempo,48,1,0,,,,,,,800000,,,,,,
4530,note_on,18,0,1,,,,,,,,,,0,,64,0
4530,note_on,0,0,1,,,,,,,,,,0,,60,0
4536,note_on,0,0,1,,,,,,,,,,0,,64,54
4536,note_on,6,0,1,,,,,,,,,,0,,55,0
4536,note_on,0,0,1,,,,,,,,,,0,,67,68
4536,note_on,0,0,1,,,,,,,,,,0,,60,52
4545,set_tempo,24,1,0,,,,,,,731707,,,,,,
4582,note_on,46,0,1,,,,,,,,,,0,,67,0
4584,note_on,2,0,1,,,,,,,,,,0,,76,80
4593,set_tempo,48,1,0,,,,,,,952381,,,,,,
4596,note_on,132,0,2,,,,,,,,,,0,,36,0
4600,note_on,16,0,1,,,,,,,,,,0,,76,0
4602,note_on,2,0,1,,,,,,,,,,0,,64,0
4602,note_on,0,0,1,,,,,,,,,,0,,60,0
4608,note_on,6,0,1,,,,,,,,,,0,,65,60
4608,note_on,0,0,1,,,,,,,,,,0,,76,82
4608,note_on,0,0,2,,,,,,,,,,0,,57,50
4608,note_on,12,0,2,,,,,,,,,,0,,48,46
