tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,note,velocity
19428,note_on,,228,0,2,,,,,,,,1,,73,0
19428,note_on,,228,0,1,,,,,,,,0,,64,0
19440,note_on,,12,0,2,,,,,,,,1,,72,100
19440,note_on,,12,0,1,,,,,,,,0,,45,100
19554,note_on,,114,0,2,,,,,,,,1,,72,0
19560,note_on,,6,0,2,,,,,,,,1,,73,100
19668,note_on,,228,0,1,,,,,,,,0,,45,0
19674,note_on,,114,0,2,,,,,,,,1,,73,0
19680,note_on,,0,0,1,,,,,,,,0,,66,100
19680,note_on,,0,0,1,,,,,,,,0,,57,100
19680,note_on,,12,0,1,,,,,,,,0,,61,100
19680,note_on,,6,0,2,,,,,,,,1,,69,100
19908,note_on,,0,0,1,,,,,,,,0,,61,0
19908,note_on,,0,0,1,,,,,,,,0,,57,0
19908,note_on,,228,0,1,,,,,,,,0,,66,0
19908,note_on,,228,0,2,,,,,,,,1,,69,0
19920,note_on,,0,0,1,,,,,,,,0,,66,100
19920,note_on,,12,0,1,,,,,,,,0,,61,100
19920,note_on,,0,0,1,,,,,,,,0,,57,100
19920,note_on,,12,0,2,,,,,,,,1,,66,100
20148,note_on,,228,0,2,,,,,,,,1,,66,0
20148,note_on,,228,0,1,,,,,,,,0,,66,0
20148,note_on,,0,0,1,,,,,,,,0,,57,0
20148,note_on,,0,0,1,,,,,,,,0,,61,0
20160,note_on,,12,0,2,,,,,,,,1,,63,100
20160,note_on,,12,0,1,,,,,,,,0,,47,100
20274,note_on,,114,0,2,,,,,,,,1,,63,0
20280,note_on,,6,0,2,,,,,,,,1,,66,100
20388,note_on,,228,0,1,,,,,,,,0,,47,0
20394,note_on,,114,0,2,,,,,,,,1,,66,0
20400,note_on,,6,0,2,,,,,,,,1,,70,100
20400,note_on,,0,0,1,,,,,,,,0,,63,100
20400,note_on,,12,0,1,,,,,,,,0,,59,100
20400,note_on,,0,0,1,,,,,,,,0,,69,100
20628,note_on,,0,0,1,,,,,,,,0,,69,0
20628,note_on,,0,0,1,,,,,,,,0,,59,0
20628,note_on,,228,0,1,,,,,,,,0,,63,0
20640,note_on,,12,0,1,,,,,,,,0,,59,100
20640,note_on,,0,0,1,,,,,,,,0,,69,100
20640,note_on,,0,0,1,,,,,,,,0,,63,100
20742,note_on,,342,0,2,,,,,,,,1,,70,0
20760,note_on,,18,0,2,,,,,,,,1,,71,100
20868,note_on,,0,0,1,,,,,,,,0,,59,0
20868,note_on,,228,0,1,,,,,,,,0,,63,0
20868,note_on,,0,0,1,,,,,,,,0,,69,0
20874,note_on,,114,0,2,,,,,,,,1,,71,0
20880,note_on,,6,0,2,,,,,,,,1,,73,100
20880,note_on,,12,0,1,,,,,,,,0,,47,100
20994,note_on,,114,0,2,,,,,,,,1,,73,0
21000,note_on,,6,0,2,,,,,,,,1,,71,100
21108,note_on,,228,0,1,,,,,,,,0,,47,0
21114,note_on,,114,0,2,,,,,,,,1,,71,0
21120,note_on,,12,0,1,,,,,,,,0,,63,100
21120,note_on,,0,0,1,,,,,,,,0,,59,100
21120,note_on,,0,0,1,,,,,,,,0,,69,100
21120,note_on,,6,0,2,,,,,,,,1,,70,100
21348,note_on,,228,0,2,,,,,,,,1,,70,0
21348,note_on,,228,0,1,,,,,,,,0,,69,0
21348,note_on,,0,0,1,,,,,,,,0,,59,0
21348,note_on,,0,0,1,,,,,,,,0,,63,0
21360,note_on,,12,0,2,,,,,,,,1,,71,100
21360,note_on,,12,0,1,,,,,,,,0,,63,100
21360,note_on,,0,0,1,,,,,,,,0,,59,100
21360,note_on,,0,0,1,,,,,,,,0,,69,100
21588,note_on,,228,0,1,,,,,,,,0,,69,0
21588,note_on,,0,0,1,,,,,,,,0,,59,0
21588,note_on,,0,0,1,,,,,,,,0,,63,0
21588,note_on,,228,0,2,,,,,,,,1,,71,0
21600,note_on,,12,0,2,,,,,,,,1,,68,100
21600,note_on,,12,0,1,,,,,,,,0,,52,100
21714,note_on,,114,0,2,,,,,,,,1,,68,0
21720,note_on,,6,0,2,,,,,,,,1,,69,100
21828,note_on,,228,0,1,,,,,,,,0,,52,0
21834,note_on,,114,0,2,,,,,,,,1,,69,0
21840,note_on,,12,0,1,,,,,,,,0,,59,100
21840,note_on,,0,0,1,,,,,,,,0,,62,100
21840,note_on,,6,0,2,,,,,,,,1,,71,100
21840,note_on,,0,0,1,,,,,,,,0,,68,100
22068,note_on,,228,0,2,,,,,,,,1,,71,0
22080,note_on,,12,0,2,,,,,,,,1,,64,100
22296,note_on,,456,0,1,,,,,,,,0,,68,0
22296,note_on,,0,0,1,,,,,,,,0,,62,0
22296,note_on,,0,0,1,,,,,,,,0,,59,0
22308,note_on,,228,0,2,,,,,,,,1,,64,0
22320,set_tempo,2222081,5520,1,0,,,,,,,,,,,
22320,note_on,,0,0,2,,,,,,,,1,,65,100
22320,control_change,,12,0,2,,,,,,7,110,1,,,
22363,control_change,,43,0,2,,,,,,7,101,1,,,
22406,control_change,,43,0,2,,,,,,7,92,1,,,
22450,control_change,,44,0,2,,,,,,7,83,1,,,
22493,control_change,,43,0,2,,,,,,7,74,1,,,
22536,control_change,,43,0,2,,,,,,7,65,1,,,
22560,control_change,,24,0,2,,,,,,7,60,1,,,
22662,note_on,,102,0,2,,,,,,,,1,,65,0
22662,set_tempo,555521,342,1,0,,,,,,,,,,,
22680,control_change,,18,0,2,,,,,,7,95,1,,,
22680,note_on,,0,0,2,,,,,,,,1,,64,100
22794,note_on,,114,0,2,,,,,,,,1,,64,0
22800,note_on,,6,0,2,,,,,,,,1,,63,100
22914,note_on,,114,0,2,,,,,,,,1,,63,0
22920,note_on,,6,0,2,,,,,,,,1,,64,100
23034,note_on,,114,0,2,,,,,,,,1,,64,0
23040,note_on,,744,0,1,,,,,,,,0,,45,100
23040,note_on,,0,0,1,,,,,,,,0,,33,100
23040,note_on,,0,0,1,,,,,,,,0,,52,100
23040,note_on,,6,0,2,,,,,,,,1,,76,100
23268,note_on,,228,0,2,,,,,,,,1,,76,0
23268,note_on,,228,0,1,,,,,,,,0,,52,0
23280,note_on,,12,0,2,,,,,,,,1,,69,100
23280,note_on,,12,0,1,,,,,,,,0,,61,100
23508,note_on,,228,0,2,,,,,,,,1,,69,0
23508,note_on,,228,0,1,,,,,,,,0,,61,0
23520,note_on,,12,0,1,,,,,,,,0,,69,100
23520,note_on,,12,0,2,,,,,,,,1,,71,100
23563,control_change,,43,0,2,,,,,,7,96,1,,,
23606,control_change,,43,0,2,,,,,,7,97,1,,,
23693,control_change,,87,0,2,,,,,,7,98,1,,,
23736,control_change,,43,0,2,,,,,,7,99,1,,,
23748,note_on,,0,0,1,,,,,,,,0,,45,0
23748,note_on,,228,0,1,,,,,,,,0,,69,0
23748,note_on,,12,0,2,,,,,,,,1,,71,0
23748,note_on,,0,0,1,,,,,,,,0,,33,0
23760,note_on,,12,0,2,,,,,,,,1,,73,100
23760,note_on,,0,0,1,,,,,,,,0,,33,100
23760,note_on,,0,0,1,,,,,,,,0,,45,100
23760,note_on,,12,0,1,,,,,,,,0,,52,100
23779,control_change,,19,0,2,,,,,,7,100,1,,,
23822,control_change,,43,0,2,,,,,,7,101,1,,,
23866,control_change,,44,0,2,,,,,,7,102,1,,,
23952,control_change,,86,0,2,,,,,,7,103,1,,,
23988,note_on,,36,0,2,,,,,,,,1,,73,0
23988,note_on,,228,0,1,,,,,,,,0,,52,0
23995,control_change,,7,0,2,,,,,,7,104,1,,,
24000,note_on,,12,0,1,,,,,,,,0,,61,100
24000,note_on,,5,0,2,,,,,,,,1,,63,100
24038,control_change,,38,0,2,,,,,,7,105,1,,,
24082,control_change,,44,0,2,,,,,,7,106,1,,,
24125,control_change,,43,0,2,,,,,,7,107,1,,,
24211,control_change,,86,0,2,,,,,,7,108,1,,,
24228,note_on,,17,0,2,,,,,,,,1,,63,0
24228,note_on,,228,0,1,,,,,,,,0,,61,0
24240,note_on,,12,0,2,,,,,,,,1,,64,100
24240,note_on,,12,0,1,,,,,,,,0,,69,100
24254,control_change,,14,0,2,,,,,,7,109,1,,,
24298,control_change,,44,0,2,,,,,,7,110,1,,,
24341,control_change,,43,0,2,,,,,,7,111,1,,,
24468,note_on,,127,0,2,,,,,,,,1,,64,0
24468,note_on,,228,0,1,,,,,,,,0,,33,0
24468,note_on,,0,0,1,,,,,,,,0,,69,0
24468,note_on,,0,0,1,,,,,,,,0,,45,0
24480,note_on,,12,0,2,,,,,,,,1,,68,100
24480,note_on,,0,0,1,,,,,,,,0,,33,100
24480,note_on,,0,0,1,,,,,,,,0,,45,100
24480,note_on,,12,0,1,,,,,,,,0,,51,100
24523,control_change,,43,0,2,,,,,,7,110,1,,,
24566,control_change,,43,0,2,,,,,,7,109,1,,,
24653,control_change,,87,0,2,,,,,,7,108,1,,,
24696,control_change,,43,0,2,,,,,,7,107,1,,,
24708,note_on,,228,0,1,,,,,,,,0,,51,0
24720,note_on,,12,0,1,,,,,,,,0,,60,100
24739,control_change,,43,0,2,,,,,,7,106,1,,,
24826,control_change,,87,0,2,,,,,,7,105,1,,,
24869,control_change,,43,0,2,,,,,,7,104,1,,,
24912,control_change,,43,0,2,,,,,,7,103,1,,,
24936,note_on,,24,0,2,,,,,,,,1,,68,0
24948,note_on,,228,0,1,,,,,,,,0,,60,0
24955,control_change,,19,0,2,,,,,,7,102,1,,,
24960,note_on,,12,0,1,,,,,,,,0,,69,100
24960,note_on,,5,0,2,,,,,,,,1,,66,100
25042,control_change,,82,0,2,,,,,,7,101,1,,,
25085,control_change,,43,0,2,,,,,,7,100,1,,,
25128,control_change,,43,0,2,,,,,,7,99,1,,,
25188,note_on,,60,0,2,,,,,,,,1,,66,0
25188,note_on,,228,0,1,,,,,,,,0,,69,0
25188,note_on,,0,0,1,,,,,,,,0,,33,0
25188,note_on,,0,0,1,,,,,,,,0,,45,0
25200,note_on,,12,0,1,,,,,,,,0,,52,100
25200,note_on,,0,0,2,,,,,,,,1,,64,100
25200,control_change,,12,0,2,,,,,,7,98,1,,,
25200,note_on,,0,0,1,,,,,,,,0,,45,100
25200,note_on,,0,0,1,,,,,,,,0,,33,100
25428,note_on,,228,0,1,,,,,,,,0,,52,0
25428,note_on,,228,0,2,,,,,,,,1,,64,0
25440,note_on,,12,0,1,,,,,,,,0,,61,100
25440,note_on,,12,0,2,,,,,,,,1,,68,100
25668,note_on,,228,0,2,,,,,,,,1,,68,0
25668,note_on,,228,0,1,,,,,,,,0,,61,0
25680,note_on,,12,0,1,,,,,,,,0,,69,100
25680,note_on,,12,0,2,,,,,,,,1,,69,100
25908,note_on,,228,0,2,,,,,,,,1,,69,0
25908,note_on,,228,0,1,,,,,,,,0,,69,0
25908,note_on,,0,0,1,,,,,,,,0,,33,0
25908,note_on,,0,0,1,,,,,,,,0,,45,0
25920,note_on,,12,0,1,,,,,,,,0,,52,100
25920,note_on,,0,0,1,,,,,,,,0,,45,100
25920,note_on,,0,0,1,,,,,,,,0,,33,100
25920,note_on,,12,0,2,,,,,,,,1,,71,100
26148,note_on,,228,0,1,,,,,,,,0,,52,0
26148,note_on,,228,0,2,,,,,,,,1,,71,0
26160,note_on,,12,0,2,,,,,,,,1,,66,100
26160,note_on,,12,0,1,,,,,,,,0,,62,100
26388,note_on,,228,0,2,,,,,,,,1,,66,0
26388,note_on,,228,0,1,,,,,,,,0,,62,0
26400,note_on,,12,0,1,,,,,,,,0,,68,100
26400,note_on,,12,0,2,,,,,,,,1,,69,100
26628,note_on,,228,0,2,,,,,,,,1,,69,0
26628,note_on,,228,0,1,,,,,,,,0,,33,0
26628,note_on,,0,0,1,,,,,,,,0,,45,0
26628,note_on,,0,0,1,,,,,,,,0,,68,0
26640,note_on,,0,0,1,,,,,,,,0,,33,100
26640,note_on,,12,0,2,,,,,,,,1,,68,100
26640,note_on,,0,0,1,,,,,,,,0,,45,100
26640,note_on,,12,0,1,,,,,,,,0,,52,100
26868,note_on,,228,0,2,,,,,,,,1,,68,0
26868,note_on,,228,0,1,,,,,,,,0,,52,0
26880,note_on,,12,0,1,,,,,,,,0,,62,100
26880,note_on,,12,0,2,,,,,,,,1,,66,100
27108,note_on,,228,0,1,,,,,,,,0,,62,0
27108,note_on,,228,0,2,,,,,,,,1,,66,0
27120,note_on,,12,0,1,,,,,,,,0,,68,100
27120,note_on,,12,0,2,,,,,,,,1,,64,100
27348,note_on,,0,0,1,,,,,,,,0,,45,0
27348,note_on,,0,0,1,,,,,,,,0,,33,0
27348,note_on,,228,0,1,,,,,,,,0,,68,0
27348,note_on,,228,0,2,,,,,,,,1,,64,0
27360,note_on,,12,0,2,,,,,,,,1,,64,100
27360,note_on,,12,0,1,,,,,,,,0,,52,100
27360,note_on,,0,0,1,,,,,,,,0,,45,100
27588,note_on,,228,0,1,,,,,,,,0,,52,0
27600,note_on,,12,0,1,,,,,,,,0,,61,100
27828,note_on,,228,0,1,,,,,,,,0,,61,0
27840,note_on,,12,0,1,,,,,,,,0,,69,100
28068,note_on,,228,0,1,,,,,,,,0,,69,0
28068,note_on,,0,0,1,,,,,,,,0,,45,0
28080,note_on,,0,0,1,,,,,,,,0,,45,100
28080,note_on,,12,0,1,,,,,,,,0,,52,100
28296,note_on,,936,0,2,,,,,,,,1,,64,0
28308,note_on,,228,0,1,,,,,,,,0,,52,0
28320,note_on,,24,0,2,,,,,,,,1,,69,100
28320,note_on,,12,0,1,,,,,,,,0,,61,100
28548,note_on,,228,0,1,,,,,,,,0,,61,0
28548,note_on,,228,0,2,,,,,,,,1,,69,0
28560,note_on,,12,0,2,,,,,,,,1,,73,100
28560,note_on,,12,0,1,,,,,,,,0,,69,100
28788,note_on,,0,0,1,,,,,,,,0,,45,0
28788,note_on,,228,0,1,,,,,,,,0,,69,0
28788,note_on,,228,0,2,,,,,,,,1,,73,0
28800,note_on,,12,0,2,,,,,,,,1,,76,100
28800,note_on,,12,0,1,,,,,,,,0,,52,100
28800,note_on,,0,0,1,,,,,,,,0,,45,100
29028,note_on,,228,0,2,,,,,,,,1,,76,0
29028,note_on,,228,0,1,,,,,,,,0,,52,0
29040,note_on,,12,0,1,,,,,,,,0,,61,100
29040,note_on,,12,0,2,,,,,,,,1,,69,100
29268,note_on,,228,0,2,,,,,,,,1,,69,0
29268,note_on,,228,0,1,,,,,,,,0,,61,0
29280,note_on,,12,0,2,,,,,,,,1,,71,100
29280,note_on,,12,0,1,,,,,,,,0,,69,100
29508,note_on,,228,0,2,,,,,,,,1,,71,0
29508,note_on,,0,0,1,,,,,,,,0,,45,0
29508,note_on,,228,0,1,,,,,,,,0,,69,0
29520,note_on,,0,0,1,,,,,,,,0,,45,100
29520,note_on,,12,0,1,,,,,,,,0,,52,100
29520,note_on,,12,0,2,,,,,,,,1,,73,100
29748,note_on,,228,0,2,,,,,,,,1,,73,0
29748,note_on,,228,0,1,,,,,,,,0,,52,0
29760,note_on,,12,0,1,,,,,,,,0,,61,100
29760,note_on,,12,0,2,,,,,,,,1,,63,100
29988,note_on,,228,0,2,,,,,,,,1,,63,0
29988,note_on,,228,0,1,,,,,,,,0,,61,0
30000,note_on,,12,0,1,,,,,,,,0,,69,100
30000,note_on,,12,0,2,,,,,,,,1,,64,100
30228,note_on,,0,0,1,,,,,,,,0,,45,0
30228,note_on,,228,0,1,,,,,,,,0,,69,0
30228,note_on,,228,0,2,,,,,,,,1,,64,0
30240,note_on,,12,0,2,,,,,,,,1,,68,100
30240,note_on,,0,0,1,,,,,,,,0,,45,100
30240,note_on,,12,0,1,,,,,,,,0,,51,100
30468,note_on,,228,0,1,,,,,,,,0,,51,0
30480,note_on,,12,0,1,,,,,,,,0,,60,100
30696,note_on,,456,0,2,,,,,,,,1,,68,0
30708,note_on,,228,0,1,,,,,,,,0,,60,0
30720,note_on,,12,0,1,,,,,,,,0,,69,100
30720,note_on,,24,0,2,,,,,,,,1,,66,100
30948,note_on,,228,0,2,,,,,,,,1,,66,0
30948,note_on,,0,0,1,,,,,,,,0,,45,0
30948,note_on,,228,0,1,,,,,,,,0,,69,0
30960,note_on,,12,0,2,,,,,,,,1,,64,100
30960,note_on,,0,0,1,,,,,,,,0,,45,100
30960,note_on,,12,0,1,,,,,,,,0,,52,100
31188,note_on,,228,0,1,,,,,,,,0,,52,0
31188,note_on,,228,0,2,,,,,,,,1,,64,0
31200,note_on,,12,0,2,,,,,,,,1,,68,100
31200,note_on,,12,0,1,,,,,,,,0,,61,100
31428,note_on,,228,0,2,,,,,,,,1,,68,0
31428,note_on,,228,0,1,,,,,,,,0,,61,0
31440,note_on,,12,0,2,,,,,,,,1,,69,100
31440,note_on,,12,0,1,,,,,,,,0,,69,100
31668,note_on,,0,0,1,,,,,,,,0,,69,0
31668,note_on,,228,0,2,,,,,,,,1,,69,0
31668,note_on,,228,0,1,,,,,,,,0,,45,0
31680,note_on,,12,0,1,,,,,,,,0,,59,100
31680,note_on,,0,0,1,,,,,,,,0,,50,100
31680,note_on,,12,0,2,,,,,,,,1,,71,100
31908,note_on,,228,0,1,,,,,,,,0,,59,0
31908,note_on,,228,0,2,,,,,,,,1,,71,0
31920,note_on,,12,0,2,,,,,,,,1,,73,100
31920,note_on,,12,0,1,,,,,,,,0,,66,100
32148,note_on,,228,0,1,,,,,,,,0,,66,0
32148,note_on,,228,0,2,,,,,,,,1,,73,0
32160,note_on,,12,0,2,,,,,,,,1,,71,100
32160,note_on,,12,0,1,,,,,,,,0,,69,100
32388,note_on,,0,0,1,,,,,,,,0,,50,0
32388,note_on,,228,0,1,,,,,,,,0,,69,0
32388,note_on,,228,0,2,,,,,,,,1,,71,0
32400,note_on,,0,0,1,,,,,,,,0,,52,100
32400,note_on,,12,0,1,,,,,,,,0,,59,100
32400,note_on,,12,0,2,,,,,,,,1,,68,100
32628,note_on,,228,0,1,,,,,,,,0,,59,0
32628,note_on,,228,0,2,,,,,,,,1,,68,0
32640,note_on,,12,0,2,,,,,,,,1,,66,100
32640,note_on,,12,0,1,,,,,,,,0,,62,100
32868,note_on,,228,0,2,,,,,,,,1,,66,0
32868,note_on,,228,0,1,,,,,,,,0,,62,0
32880,note_on,,12,0,1,,,,,,,,0,,68,100
32880,note_on,,12,0,2,,,,,,,,1,,68,100
33108,note_on,,228,0,1,,,,,,,,0,,68,0
33108,note_on,,228,0,2,,,,,,,,1,,68,0
33108,note_on,,0,0,1,,,,,,,,0,,52,0
33120,note_on,,12,0,1,,,,,,,,0,,61,100
33120,note_on,,12,0,2,,,,,,,,1,,71,100
33120,note_on,,0,0,1,,,,,,,,0,,45,100
33163,control_change,,43,0,2,,,,,,7,96,1,,,
33163,control_change,,43,0,1,,,,,,7,77,0,,,
33206,control_change,,43,0,1,,,,,,7,78,0,,,
33206,control_change,,43,0,2,,,,,,7,93,1,,,
33249,control_change,,43,0,1,,,,,,7,80,0,,,
33249,control_change,,43,0,2,,,,,,7,91,1,,,
33292,control_change,,43,0,1,,,,,,7,81,0,,,
33292,control_change,,43,0,2,,,,,,7,89,1,,,
33336,control_change,,44,0,2,,,,,,7,87,1,,,
33336,control_change,,44,0,1,,,,,,7,83,0,,,
33348,note_on,,12,0,1,,,,,,,,0,,61,0
33360,note_on,,12,0,1,,,,,,,,0,,64,100
33379,control_change,,43,0,2,,,,,,7,84,1,,,
33379,control_change,,19,0,1,,,,,,7,85,0,,,
33422,control_change,,43,0,2,,,,,,7,82,1,,,
33422,control_change,,43,0,1,,,,,,7,86,0,,,
33465,control_change,,43,0,2,,,,,,7,80,1,,,
33465,control_change,,43,0,1,,,,,,7,88,0,,,
33508,control_change,,43,0,1,,,,,,7,90,0,,,
33508,control_change,,43,0,2,,,,,,7,77,1,,,
33552,control_change,,44,0,2,,,,,,7,75,1,,,
33552,control_change,,44,0,1,,,,,,7,91,0,,,
33576,note_on,,24,0,2,,,,,,,,1,,71,0
33588,note_on,,36,0,1,,,,,,,,0,,64,0
33595,control_change,,7,0,1,,,,,,7,93,0,,,
33595,control_change,,19,0,2,,,,,,7,73,1,,,
33600,note_on,,5,0,1,,,,,,,,0,,69,100
33600,note_on,,5,0,2,,,,,,,,1,,69,100
33638,control_change,,38,0,1,,,,,,7,94,0,,,
33638,control_change,,38,0,2,,,,,,7,71,1,,,
33681,control_change,,43,0,2,,,,,,7,68,1,,,
33681,control_change,,43,0,1,,,,,,7,96,0,,,
33724,control_change,,43,0,1,,,,,,7,98,0,,,
33724,control_change,,43,0,2,,,,,,7,66,1,,,
33768,control_change,,44,0,1,,,,,,7,99,0,,,
33768,control_change,,44,0,2,,,,,,7,64,1,,,
33811,control_change,,43,0,2,,,,,,7,62,1,,,
33811,control_change,,43,0,1,,,,,,7,101,0,,,
33828,note_on,,17,0,1,,,,,,,,0,,45,0
33828,note_on,,0,0,1,,,,,,,,0,,69,0
33828,note_on,,17,0,2,,,,,,,,1,,69,0
33840,control_change,,12,0,2,,,,,,7,60,1,,,
33840,note_on,,0,0,1,,,,,,,,0,,45,100
33840,control_change,,12,0,1,,,,,,7,102,0,,,
33840,note_on,,0,0,1,,,,,,,,0,,76,100
33954,note_on,,114,0,1,,,,,,,,0,,76,0
33960,note_on,,6,0,1,,,,,,,,0,,78,100
34068,note_on,,108,0,1,,,,,,,,0,,45,0
34074,note_on,,6,0,1,,,,,,,,0,,78,0
34080,note_on,,6,0,1,,,,,,,,0,,52,100
34080,note_on,,0,0,1,,,,,,,,0,,80,100
34194,note_on,,114,0,1,,,,,,,,0,,80,0
34200,note_on,,6,0,1,,,,,,,,0,,81,100
34308,note_on,,108,0,1,,,,,,,,0,,52,0
34314,note_on,,6,0,1,,,,,,,,0,,81,0
34320,note_on,,0,0,1,,,,,,,,0,,83,100
34320,note_on,,6,0,1,,,,,,,,0,,61,100
34434,note_on,,114,0,1,,,,,,,,0,,83,0
34440,note_on,,6,0,1,,,,,,,,0,,85,100
34548,note_on,,108,0,1,,,,,,,,0,,61,0
34554,note_on,,6,0,1,,,,,,,,0,,85,0
34560,note_on,,6,0,1,,,,,,,,0,,55,100
34560,note_on,,0,0,1,,,,,,,,0,,61,100
34560,note_on,,0,0,1,,,,,,,,0,,52,100
34560,note_on,,0,0,1,,,,,,,,0,,82,100
34788,note_on,,0,0,1,,,,,,,,0,,52,0
34788,note_on,,228,0,1,,,,,,,,0,,82,0
34788,note_on,,0,0,1,,,,,,,,0,,61,0
34788,note_on,,0,0,1,,,,,,,,0,,55,0
34800,note_on,,0,0,1,,,,,,,,0,,54,100
34800,note_on,,12,0,1,,,,,,,,0,,50,100
34800,note_on,,0,0,1,,,,,,,,0,,62,100
34800,note_on,,0,0,1,,,,,,,,0,,83,100
34838,note_on,,38,0,1,,,,,,,,0,,83,0
34839,note_on,,1,0,1,,,,,,,,0,,85,100
34877,note_on,,38,0,1,,,,,,,,0,,85,0
34879,note_on,,2,0,1,,,,,,,,0,,83,100
34917,note_on,,38,0,1,,,,,,,,0,,83,0
34920,note_on,,3,0,1,,,,,,,,0,,81,100
35034,note_on,,114,0,1,,,,,,,,0,,81,0
35040,note_on,,6,0,1,,,,,,,,0,,80,100
35154,note_on,,114,0,1,,,,,,,,0,,80,0
35160,note_on,,6,0,1,,,,,,,,0,,78,100
35256,note_on,,96,0,1,,,,,,,,0,,62,0
35256,note_on,,0,0,1,,,,,,,,0,,54,0
35256,note_on,,0,0,1,,,,,,,,0,,50,0
35274,note_on,,18,0,1,,,,,,,,0,,78,0
35280,note_on,,6,0,1,,,,,,,,0,,77,100
35280,note_on,,0,0,1,,,,,,,,0,,52,100
35323,control_change,,43,0,1,,,,,,7,101,0,,,
35366,control_change,,43,0,1,,,,,,7,100,0,,,
35409,control_change,,43,0,1,,,,,,7,99,0,,,
35496,control_change,,87,0,1,,,,,,7,98,0,,,
35508,note_on,,12,0,1,,,,,,,,0,,77,0
35520,note_on,,12,0,1,,,,,,,,0,,78,100
35520,note_on,,0,0,1,,,,,,,,0,,56,100
35539,control_change,,19,0,1,,,,,,7,97,0,,,
35558,note_on,,19,0,1,,,,,,,,0,,78,0
35559,note_on,,1,0,1,,,,,,,,0,,80,100
35582,control_change,,23,0,1,,,,,,7,96,0,,,
35597,note_on,,15,0,1,,,,,,,,0,,80,0
35599,note_on,,2,0,1,,,,,,,,0,,78,100
35625,control_change,,26,0,1,,,,,,7,95,0,,,
35637,note_on,,12,0,1,,,,,,,,0,,78,0
35640,note_on,,3,0,1,,,,,,,,0,,76,100
35668,control_change,,28,0,1,,,,,,7,94,0,,,
35712,control_change,,44,0,1,,,,,,7,93,0,,,
35748,note_on,,36,0,1,,,,,,,,0,,56,0
35754,note_on,,6,0,1,,,,,,,,0,,76,0
35755,control_change,,1,0,1,,,,,,7,92,0,,,
35760,note_on,,5,0,1,,,,,,,,0,,74,100
35760,note_on,,0,0,1,,,,,,,,0,,62,100
35841,control_change,,81,0,1,,,,,,7,91,0,,,
35874,note_on,,33,0,1,,,,,,,,0,,74,0
35880,control_change,,6,0,1,,,,,,7,90,0,,,
35880,note_on,,0,0,1,,,,,,,,0,,71,100
35964,note_on,,84,0,1,,,,,,,,0,,52,0
35988,note_on,,24,0,1,,,,,,,,0,,62,0
35994,note_on,,6,0,1,,,,,,,,0,,71,0
36000,note_on,,6,0,1,,,,,,,,0,,45,100
36000,note_on,,0,0,1,,,,,,,,0,,69,100
36228,note_on,,228,0,1,,,,,,,,0,,45,0
36240,note_on,,12,0,1,,,,,,,,0,,52,100
36456,note_on,,216,0,1,,,,,,,,0,,69,0
36468,note_on,,12,0,1,,,,,,,,0,,52,0
36480,note_on,,12,0,1,,,,,,,,0,,61,100
36480,note_on,,0,0,1,,,,,,,,0,,73,100
36523,control_change,,43,0,1,,,,,,7,91,0,,,
36594,note_on,,71,0,1,,,,,,,,0,,73,0
36600,note_on,,6,0,1,,,,,,,,0,,74,100
36609,control_change,,9,0,1,,,,,,7,92,0,,,
36696,control_change,,87,0,1,,,,,,7,93,0,,,
36708,note_on,,12,0,1,,,,,,,,0,,61,0
36714,note_on,,6,0,1,,,,,,,,0,,74,0
36720,note_on,,6,0,1,,,,,,,,0,,45,100
36720,note_on,,0,0,1,,,,,,,,0,,76,100
36782,control_change,,62,0,1,,,,,,7,94,0,,,
36825,control_change,,43,0,1,,,,,,7,95,0,,,
36834,note_on,,9,0,1,,,,,,,,0,,76,0
36840,note_on,,6,0,1,,,,,,,,0,,78,100
36912,control_change,,72,0,1,,,,,,7,96,0,,,
36948,note_on,,36,0,1,,,,,,,,0,,45,0
36954,note_on,,6,0,1,,,,,,,,0,,78,0
36960,note_on,,6,0,1,,,,,,,,0,,52,100
36960,note_on,,0,0,1,,,,,,,,0,,80,100
36998,control_change,,38,0,1,,,,,,7,97,0,,,
37074,note_on,,76,0,1,,,,,,,,0,,80,0
37080,note_on,,6,0,1,,,,,,,,0,,81,100
37084,control_change,,4,0,1,,,,,,7,98,0,,,
37128,control_change,,44,0,1,,,,,,7,99,0,,,
37188,note_on,,60,0,1,,,,,,,,0,,52,0
37194,note_on,,6,0,1,,,,,,,,0,,81,0
37200,note_on,,6,0,1,,,,,,,,0,,61,100
37200,note_on,,0,0,1,,,,,,,,0,,83,100
37214,control_change,,14,0,1,,,,,,7,100,0,,,
37300,control_change,,86,0,1,,,,,,7,101,0,,,
37314,note_on,,14,0,1,,,,,,,,0,,83,0
37320,note_on,,6,0,1,,,,,,,,0,,85,100
37344,control_change,,24,0,1,,,,,,7,102,0,,,
37428,note_on,,84,0,1,,,,,,,,0,,61,0
37434,note_on,,6,0,1,,,,,,,,0,,85,0
37440,note_on,,0,0,1,,,,,,,,0,,61,100
37440,note_on,,0,0,1,,,,,,,,0,,82,100
37440,note_on,,6,0,1,,,,,,,,0,,55,100
37440,note_on,,0,0,1,,,,,,,,0,,52,100
