tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity
11760,note_on,0,0,15,,,,,,,,,2,78,74
11760,note_on,120,0,10,,,,,,,,,10,66,0
11760,note_on,0,0,6,,,,,,,,,5,78,74
11760,note_on,0,0,9,,,,,,,,,8,54,70
11820,note_on,60,0,9,,,,,,,,,8,54,0
11820,note_on,60,0,14,,,,,,,,,14,54,0
11820,note_on,0,0,9,,,,,,,,,8,52,70
11820,note_on,0,0,14,,,,,,,,,14,52,70
11880,note_on,240,0,4,,,,,,,,,3,69,0
11880,note_on,60,0,9,,,,,,,,,8,52,0
11880,note_on,0,0,7,,,,,,,,,6,74,74
11880,note_on,60,0,14,,,,,,,,,14,52,0
11880,note_on,240,0,7,,,,,,,,,6,69,0
11880,note_on,0,0,4,,,,,,,,,3,74,74
11880,note_on,0,0,9,,,,,,,,,8,50,70
11880,note_on,0,0,14,,,,,,,,,14,50,70
11880,note_on,0,0,11,,,,,,,,,11,74,74
11880,note_on,240,0,11,,,,,,,,,11,69,0
11940,note_on,0,0,9,,,,,,,,,8,49,70
11940,note_on,60,0,9,,,,,,,,,8,50,0
11940,note_on,0,0,14,,,,,,,,,14,49,70
11940,note_on,60,0,14,,,,,,,,,14,50,0
12000,note_on,60,0,9,,,,,,,,,8,49,0
12000,note_on,0,0,11,,,,,,,,,11,67,74
12000,note_on,120,0,11,,,,,,,,,11,74,0
12000,note_on,240,0,12,,,,,,,,,12,61,0
12000,note_on,0,0,9,,,,,,,,,8,47,70
12000,note_on,0,0,4,,,,,,,,,3,67,74
12000,note_on,120,0,4,,,,,,,,,3,74,0
12000,note_on,60,0,14,,,,,,,,,14,49,0
12000,note_on,0,0,14,,,,,,,,,14,47,70
12000,note_on,0,0,7,,,,,,,,,6,67,74
12000,note_on,120,0,7,,,,,,,,,6,74,0
12000,note_on,480,0,8,,,,,,,,,7,61,0
12120,note_on,360,0,15,,,,,,,,,2,78,0
12120,note_on,120,0,4,,,,,,,,,3,67,0
12120,note_on,0,0,4,,,,,,,,,3,71,74
12120,note_on,0,0,15,,,,,,,,,2,71,74
12120,note_on,120,0,11,,,,,,,,,11,67,0
12120,note_on,360,0,6,,,,,,,,,5,78,0
12120,note_on,120,0,7,,,,,,,,,6,67,0
12120,note_on,0,0,7,,,,,,,,,6,71,74
12120,note_on,360,0,10,,,,,,,,,10,78,0
12120,note_on,0,0,10,,,,,,,,,10,71,74
12120,note_on,0,0,11,,,,,,,,,11,71,74
12120,note_on,360,0,16,,,,,,,,,3,78,0
12120,note_on,0,0,16,,,,,,,,,3,71,74
12120,note_on,0,0,6,,,,,,,,,5,71,74
12240,note_on,120,0,6,,,,,,,,,5,71,0
12240,note_on,120,0,15,,,,,,,,,2,71,0
12240,note_on,0,0,10,,,,,,,,,10,76,74
12240,note_on,120,0,11,,,,,,,,,11,71,0
12240,note_on,0,0,15,,,,,,,,,2,76,74
12240,note_on,0,0,11,,,,,,,,,11,69,74
12240,note_on,0,0,6,,,,,,,,,5,76,74
12240,note_on,120,0,10,,,,,,,,,10,71,0
12240,note_on,0,0,9,,,,,,,,,8,49,70
12240,note_on,240,0,14,,,,,,,,,14,47,0
12240,note_on,0,0,14,,,,,,,,,14,49,70
12240,note_on,120,0,7,,,,,,,,,6,71,0
12240,note_on,0,0,7,,,,,,,,,6,69,74
12240,note_on,120,0,4,,,,,,,,,3,71,0
12240,note_on,120,0,16,,,,,,,,,3,71,0
12240,note_on,0,0,16,,,,,,,,,3,76,74
12240,note_on,240,0,9,,,,,,,,,8,47,0
12240,note_on,0,0,4,,,,,,,,,3,69,74
12360,note_on,120,0,11,,,,,,,,,11,69,0
12360,note_on,0,0,11,,,,,,,,,11,67,74
12360,note_on,120,0,7,,,,,,,,,6,69,0
12360,note_on,0,0,7,,,,,,,,,6,67,74
12360,note_on,120,0,4,,,,,,,,,3,69,0
12360,note_on,0,0,4,,,,,,,,,3,67,74
12480,note_on,480,0,8,,,,,,,,,7,62,74
12480,note_on,480,0,12,,,,,,,,,12,62,74
12480,note_on,0,0,7,,,,,,,,,6,66,74
12480,note_on,120,0,7,,,,,,,,,6,67,0
12480,note_on,0,0,9,,,,,,,,,8,50,70
12480,note_on,0,0,11,,,,,,,,,11,66,74
12480,note_on,120,0,11,,,,,,,,,11,67,0
12480,note_on,0,0,14,,,,,,,,,14,50,70
12480,note_on,0,0,4,,,,,,,,,3,66,74
12480,note_on,120,0,4,,,,,,,,,3,67,0
12480,note_on,240,0,14,,,,,,,,,14,49,0
12480,note_on,240,0,9,,,,,,,,,8,49,0
12600,note_on,360,0,6,,,,,,,,,5,76,0
12600,note_on,0,0,6,,,,,,,,,5,74,74
12600,note_on,120,0,14,,,,,,,,,14,50,0
12600,note_on,0,0,14,,,,,,,,,14,54,75
12600,note_on,360,0,10,,,,,,,,,10,76,0
12600,note_on,0,0,10,,,,,,,,,10,74,74
12600,note_on,0,0,9,,,,,,,,,8,54,75
12600,note_on,360,0,16,,,,,,,,,3,76,0
12600,note_on,0,0,16,,,,,,,,,3,74,74
12600,note_on,120,0,9,,,,,,,,,8,50,0
12600,note_on,360,0,15,,,,,,,,,2,76,0
12600,note_on,0,0,15,,,,,,,,,2,74,74
12720,note_on,0,0,9,,,,,,,,,8,59,100
12720,note_on,1200,0,5,,,,,,,,,4,59,100
12720,note_on,1200,0,13,,,,,,,,,13,59,100
12720,note_on,240,0,11,,,,,,,,,11,66,0
12720,note_on,0,0,11,,,,,,,,,11,66,74
12720,note_on,0,0,14,,,,,,,,,14,59,100
12720,note_on,120,0,9,,,,,,,,,8,54,0
12720,note_on,120,0,14,,,,,,,,,14,54,0
12840,note_on,240,0,6,,,,,,,,,5,74,0
12840,note_on,240,0,16,,,,,,,,,3,74,0
12840,note_on,0,0,16,,,,,,,,,3,79,74
12840,note_on,0,0,10,,,,,,,,,10,79,74
12840,note_on,0,0,6,,,,,,,,,5,79,74
12840,note_on,240,0,15,,,,,,,,,2,74,0
12840,note_on,240,0,10,,,,,,,,,10,74,0
12840,note_on,0,0,15,,,,,,,,,2,79,74
12960,note_on,240,0,11,,,,,,,,,11,66,0
12960,note_on,480,0,4,,,,,,,,,3,66,0
12960,note_on,0,0,15,,,,,,,,,2,73,74
12960,note_on,480,0,7,,,,,,,,,6,66,0
12960,note_on,0,0,6,,,,,,,,,5,73,74
12960,note_on,120,0,6,,,,,,,,,5,79,0
12960,note_on,120,0,15,,,,,,,,,2,79,0
12960,note_on,120,0,10,,,,,,,,,10,79,0
12960,note_on,0,0,10,,,,,,,,,10,73,74
12960,note_on,0,0,12,,,,,,,,,12,64,74
12960,note_on,480,0,12,,,,,,,,,12,62,0
12960,note_on,0,0,8,,,,,,,,,7,64,74
12960,note_on,120,0,16,,,,,,,,,3,79,0
12960,note_on,480,0,8,,,,,,,,,7,62,0
12960,note_on,0,0,16,,,,,,,,,3,73,74
13080,note_on,0,0,9,,,,,,,,,8,59,74
13080,note_on,0,0,10,,,,,,,,,10,76,74
13080,note_on,0,0,15,,,,,,,,,2,76,74
13080,note_on,360,0,9,,,,,,,,,8,59,0
13080,note_on,0,0,5,,,,,,,,,4,59,74
13080,note_on,360,0,14,,,,,,,,,14,59,0
13080,note_on,0,0,14,,,,,,,,,14,59,74
13080,note_on,360,0,13,,,,,,,,,13,59,0
13080,note_on,0,0,13,,,,,,,,,13,59,74
13080,note_on,0,0,6,,,,,,,,,5,76,74
13080,note_on,0,0,16,,,,,,,,,3,76,74
13080,note_on,120,0,16,,,,,,,,,3,73,0
13080,note_on,120,0,6,,,,,,,,,5,73,0
13080,note_on,120,0,15,,,,,,,,,2,73,0
13080,note_on,360,0,5,,,,,,,,,4,59,0
13080,note_on,120,0,10,,,,,,,,,10,73,0
13200,note_on,120,0,13,,,,,,,,,13,59,0
13200,note_on,120,0,10,,,,,,,,,10,76,0
13200,note_on,0,0,13,,,,,,,,,13,58,74
13200,note_on,0,0,10,,,,,,,,,10,74,74
13200,note_on,120,0,15,,,,,,,,,2,76,0
13200,note_on,240,0,12,,,,,,,,,12,64,0
13200,note_on,120,0,5,,,,,,,,,4,59,0
13200,note_on,0,0,15,,,,,,,,,2,74,74
13200,note_on,120,0,14,,,,,,,,,14,59,0
13200,note_on,0,0,14,,,,,,,,,14,58,74
13200,note_on,0,0,16,,,,,,,,,3,74,74
13200,note_on,120,0,16,,,,,,,,,3,76,0
13200,note_on,0,0,9,,,,,,,,,8,58,74
13200,note_on,240,0,8,,,,,,,,,7,64,0
13200,note_on,0,0,8,,,,,,,,,7,66,74
13200,note_on,0,0,12,,,,,,,,,12,66,74
13200,note_on,120,0,9,,,,,,,,,8,59,0
13200,note_on,0,0,5,,,,,,,,,4,58,74
13200,note_on,120,0,6,,,,,,,,,5,76,0
13200,note_on,0,0,6,,,,,,,,,5,74,74
13320,note_on,0,0,15,,,,,,,,,2,73,74
13320,note_on,0,0,9,,,,,,,,,8,58,74
13320,note_on,120,0,9,,,,,,,,,8,58,0
13320,note_on,120,0,13,,,,,,,,,13,58,0
13320,note_on,120,0,6,,,,,,,,,5,74,0
13320,note_on,0,0,6,,,,,,,,,5,73,74
13320,note_on,120,0,10,,,,,,,,,10,74,0
13320,note_on,0,0,14,,,,,,,,,14,58,74
13320,note_on,120,0,14,,,,,,,,,14,58,0
13320,note_on,120,0,15,,,,,,,,,2,74,0
13320,note_on,120,0,16,,,,,,,,,3,74,0
13320,note_on,0,0,16,,,,,,,,,3,73,74
13320,note_on,0,0,5,,,,,,,,,4,58,74
13320,note_on,120,0,5,,,,,,,,,4,58,0
13320,note_on,0,0,13,,,,,,,,,13,58,74
13320,note_on,0,0,10,,,,,,,,,10,73,74
13440,note_on,0,0,8,,,,,,,,,7,67,74
13440,note_on,240,0,8,,,,,,,,,7,66,0
13440,note_on,120,0,15,,,,,,,,,2,73,0
13440,note_on,0,0,13,,,,,,,,,13,59,74
13440,note_on,120,0,13,,,,,,,,,13,58,0
13440,note_on,240,0,12,,,,,,,,,12,66,0
13440,note_on,0,0,12,,,,,,,,,12,67,74
13440,note_on,0,0,10,,,,,,,,,10,71,74
13440,note_on,120,0,9,,,,,,,,,8,58,0
13440,note_on,0,0,9,,,,,,,,,8,59,74
13440,note_on,120,0,16,,,,,,,,,3,73,0
13440,note_on,0,0,6,,,,,,,,,5,71,74
13440,note_on,120,0,14,,,,,,,,,14,58,0
13440,note_on,0,0,14,,,,,,,,,14,59,74
13440,note_on,120,0,6,,,,,,,,,5,73,0
13440,note_on,0,0,15,,,,,,,,,2,71,74
13440,note_on,0,0,5,,,,,,,,,4,59,74
13440,note_on,120,0,5,,,,,,,,,4,58,0
13440,note_on,120,0,10,,,,,,,,,10,73,0
13440,note_on,0,0,16,,,,,,,,,3,71,74
13500,note_on,60,0,9,,,,,,,,,8,59,0
13500,note_on,0,0,9,,,,,,,,,8,61,74
13500,note_on,60,0,14,,,,,,,,,14,59,0
13500,note_on,0,0,14,,,,,,,,,14,61,74
13500,note_on,0,0,13,,,,,,,,,13,61,74
13500,note_on,60,0,5,,,,,,,,,4,59,0
13500,note_on,0,0,5,,,,,,,,,4,61,74
13500,note_on,60,0,13,,,,,,,,,13,59,0
13560,note_on,60,0,13,,,,,,,,,13,61,0
13560,note_on,0,0,13,,,,,,,,,13,57,74
13560,note_on,60,0,5,,,,,,,,,4,61,0
13560,note_on,0,0,14,,,,,,,,,14,57,74
13560,note_on,60,0,14,,,,,,,,,14,61,0
13560,note_on,0,0,5,,,,,,,,,4,57,74
13560,note_on,0,0,9,,,,,,,,,8,57,74
13560,note_on,60,0,9,,,,,,,,,8,61,0
13620,note_on,60,0,5,,,,,,,,,4,57,0
13620,note_on,0,0,5,,,,,,,,,4,59,75
13620,note_on,60,0,14,,,,,,,,,14,57,0
13620,note_on,0,0,13,,,,,,,,,13,59,75
13620,note_on,0,0,14,,,,,,,,,14,59,75
13620,note_on,0,0,9,,,,,,,,,8,59,75
13620,note_on,60,0,9,,,,,,,,,8,57,0
13620,note_on,60,0,13,,,,,,,,,13,57,0
13680,note_on,0,0,9,,,,,,,,,8,61,75
13680,note_on,60,0,9,,,,,,,,,8,59,0
13680,note_on,0,0,10,,,,,,,,,10,71,75
13680,note_on,60,0,5,,,,,,,,,4,59,0
13680,note_on,0,0,5,,,,,,,,,4,61,75
13680,note_on,60,0,14,,,,,,,,,14,59,0
13680,note_on,240,0,12,,,,,,,,,12,67,0
13680,note_on,0,0,8,,,,,,,,,7,66,75
13680,note_on,240,0,8,,,,,,,,,7,67,0
13680,note_on,0,0,14,,,,,,,,,14,61,75
13680,note_on,0,0,13,,,,,,,,,13,61,75
13680,note_on,60,0,13,,,,,,,,,13,59,0
13680,note_on,0,0,12,,,,,,,,,12,66,75
13680,note_on,240,0,10,,,,,,,,,10,71,0
13740,note_on,60,0,14,,,,,,,,,14,61,0
13740,note_on,0,0,14,,,,,,,,,14,62,75
13740,note_on,0,0,5,,,,,,,,,4,62,75
13740,note_on,0,0,13,,,,,,,,,13,62,75
13740,note_on,60,0,13,,,,,,,,,13,61,0
13740,note_on,60,0,9,,,,,,,,,8,61,0
13740,note_on,60,0,5,,,,,,,,,4,61,0
13740,note_on,0,0,9,,,,,,,,,8,62,75
13800,note_on,0,0,8,,,,,,,,,7,64,75
13800,note_on,120,0,8,,,,,,,,,7,66,0
13800,note_on,0,0,13,,,,,,,,,13,59,75
13800,note_on,60,0,13,,,,,,,,,13,62,0
13800,note_on,0,0,9,,,,,,,,,8,59,75
13800,note_on,60,0,14,,,,,,,,,14,62,0
13800,note_on,60,0,9,,,,,,,,,8,62,0
13800,note_on,0,0,14,,,,,,,,,14,59,75
13800,note_on,60,0,5,,,,,,,,,4,62,0
13800,note_on,0,0,12,,,,,,,,,12,64,75
13800,note_on,120,0,12,,,,,,,,,12,66,0
13800,note_on,0,0,5,,,,,,,,,4,59,75
13860,note_on,0,0,9,,,,,,,,,8,61,76
13860,note_on,0,0,13,,,,,,,,,13,61,76
13860,note_on,60,0,9,,,,,,,,,8,59,0
13860,note_on,0,0,14,,,,,,,,,14,61,76
13860,note_on,60,0,14,,,,,,,,,14,59,0
13860,note_on,60,0,13,,,,,,,,,13,59,0
13860,note_on,60,0,5,,,,,,,,,4,59,0
13860,note_on,0,0,5,,,,,,,,,4,61,76
13920,note_on,240,0,10,,,,,,,,,10,71,0
13920,note_on,0,0,14,,,,,,,,,14,62,76
13920,note_on,0,0,8,,,,,,,,,7,66,76
13920,note_on,60,0,9,,,,,,,,,8,61,0
13920,note_on,960,0,4,,,,,,,,,3,69,76
13920,note_on,0,0,13,,,,,,,,,13,62,76
13920,note_on,120,0,12,,,,,,,,,12,64,0
13920,note_on,480,0,16,,,,,,,,,3,71,0
13920,note_on,0,0,9,,,,,,,,,8,62,76
13920,note_on,480,0,6,,,,,,,,,5,71,0
13920,note_on,0,0,12,,,,,,,,,12,66,76
13920,note_on,120,0,8,,,,,,,,,7,64,0
13920,note_on,0,0,5,,,,,,,,,4,62,76
13920,note_on,60,0,5,,,,,,,,,4,61,0
13920,note_on,960,0,11,,,,,,,,,11,69,76
13920,note_on,60,0,14,,,,,,,,,14,61,0
13920,note_on,960,0,7,,,,,,,,,6,69,76
13920,note_on,480,0,15,,,,,,,,,2,71,0
13920,note_on,60,0,13,,,,,,,,,13,61,0
13980,note_on,0,0,9,,,,,,,,,8,61,76
13980,note_on,0,0,13,,,,,,,,,13,61,76
13980,note_on,0,0,5,,,,,,,,,4,61,76
13980,note_on,60,0,5,,,,,,,,,4,62,0
13980,note_on,60,0,9,,,,,,,,,8,62,0
13980,note_on,60,0,14,,,,,,,,,14,62,0
13980,note_on,60,0,13,,,,,,,,,13,62,0
13980,note_on,0,0,14,,,,,,,,,14,61,76
14040,note_on,60,0,5,,,,,,,,,4,61,0
14040,note_on,0,0,8,,,,,,,,,7,62,76
14040,note_on,60,0,9,,,,,,,,,8,61,0
14040,note_on,60,0,14,,,,,,,,,14,61,0
14040,note_on,0,0,14,,,,,,,,,14,62,76
14040,note_on,120,0,12,,,,,,,,,12,66,0
14040,note_on,0,0,12,,,,,,,,,12,62,76
14040,note_on,0,0,13,,,,,,,,,13,62,76
14040,note_on,60,0,13,,,,,,,,,13,61,0
14040,note_on,120,0,8,,,,,,,,,7,66,0
14040,note_on,0,0,5,,,,,,,,,4,62,76
14040,note_on,0,0,9,,,,,,,,,8,62,76
14100,note_on,0,0,14,,,,,,,,,14,64,77
14100,note_on,0,0,5,,,,,,,,,4,64,77
14100,note_on,60,0,9,,,,,,,,,8,62,0
14100,note_on,0,0,9,,,,,,,,,8,64,77
14100,note_on,0,0,13,,,,,,,,,13,64,77
14100,note_on,60,0,13,,,,,,,,,13,62,0
14100,note_on,60,0,14,,,,,,,,,14,62,0
14100,note_on,60,0,5,,,,,,,,,4,62,0
14160,note_on,0,0,13,,,,,,,,,13,62,77
14160,note_on,120,0,8,,,,,,,,,7,62,0
14160,note_on,0,0,8,,,,,,,,,7,69,77
14160,note_on,0,0,5,,,,,,,,,4,62,77
14160,note_on,60,0,5,,,,,,,,,4,64,0
14160,note_on,60,0,13,,,,,,,,,13,64,0
14160,note_on,60,0,14,,,,,,,,,14,64,0
14160,note_on,0,0,9,,,,,,,,,8,62,77
14160,note_on,60,0,9,,,,,,,,,8,64,0
14160,note_on,120,0,12,,,,,,,,,12,62,0
14160,note_on,0,0,12,,,,,,,,,12,69,77
14160,note_on,0,0,14,,,,,,,,,14,62,77
14220,note_on,0,0,9,,,,,,,,,8,64,77
14220,note_on,0,0,5,,,,,,,,,4,64,77
14220,note_on,0,0,13,,,,,,,,,13,64,77
14220,note_on,60,0,14,,,,,,,,,14,62,0
14220,note_on,60,0,5,,,,,,,,,4,62,0
14220,note_on,60,0,9,,,,,,,,,8,62,0
14220,note_on,0,0,14,,,,,,,,,14,64,77
14220,note_on,60,0,13,,,,,,,,,13,62,0
14280,note_on,60,0,13,,,,,,,,,13,64,0
14280,note_on,60,0,9,,,,,,,,,8,64,0
14280,note_on,0,0,9,,,,,,,,,8,62,77
14280,note_on,0,0,14,,,,,,,,,14,62,77
14280,note_on,0,0,13,,,,,,,,,13,62,77
14280,note_on,60,0,5,,,,,,,,,4,64,0
14280,note_on,60,0,14,,,,,,,,,14,64,0
14280,note_on,0,0,5,,,,,,,,,4,62,77
14340,note_on,0,0,5,,,,,,,,,4,61,77
14340,note_on,60,0,13,,,,,,,,,13,62,0
14340,note_on,60,0,9,,,,,,,,,8,62,0
14340,note_on,60,0,5,,,,,,,,,4,62,0
14340,note_on,0,0,13,,,,,,,,,13,61,77
14340,note_on,0,0,9,,,,,,,,,8,61,77
14340,note_on,0,0,14,,,,,,,,,14,61,77
14340,note_on,60,0,14,,,,,,,,,14,62,0
14400,note_on,0,0,4,,,,,,,,,3,71,78
14400,note_on,0,0,5,,,,,,,,,4,59,78
14400,note_on,0,0,7,,,,,,,,,6,71,78
14400,note_on,0,0,11,,,,,,,,,11,71,78
14400,note_on,480,0,11,,,,,,,,,11,69,0
14400,note_on,480,0,7,,,,,,,,,6,69,0
14400,note_on,480,0,4,,,,,,,,,3,69,0
14400,note_on,0,0,9,,,,,,,,,8,59,78
14400,note_on,60,0,5,,,,,,,,,4,61,0
14400,note_on,60,0,13,,,,,,,,,13,61,0
14400,note_on,0,0,13,,,,,,,,,13,59,78
14400,note_on,60,0,14,,,,,,,,,14,61,0
14400,note_on,0,0,14,,,,,,,,,14,59,78
14400,note_on,60,0,9,,,,,,,,,8,61,0
14640,note_on,240,0,7,,,,,,,,,6,71,0
14640,note_on,0,0,12,,,,,,,,,12,67,79
14640,note_on,480,0,12,,,,,,,,,12,69,0
14640,note_on,0,0,4,,,,,,,,,3,73,79
14640,note_on,0,0,7,,,,,,,,,6,73,79
14640,note_on,240,0,4,,,,,,,,,3,71,0
14640,note_on,0,0,11,,,,,,,,,11,73,79
14640,note_on,240,0,11,,,,,,,,,11,71,0
14640,note_on,480,0,8,,,,,,,,,7,69,0
14640,note_on,0,0,8,,,,,,,,,7,67,79
14760,note_on,120,0,12,,,,,,,,,12,67,0
14760,note_on,0,0,12,,,,,,,,,12,67,79
14880,note_on,0,0,11,,,,,,,,,11,74,80
14880,note_on,240,0,11,,,,,,,,,11,73,0
14880,note_on,240,0,7,,,,,,,,,6,73,0
14880,note_on,120,0,12,,,,,,,,,12,67,0
14880,note_on,0,0,8,,,,,,,,,7,66,80
14880,note_on,960,0,10,,,,,,,,,10,74,80
14880,note_on,0,0,7,,,,,,,,,6,74,80
14880,note_on,240,0,8,,,,,,,,,7,67,0
14880,note_on,0,0,4,,,,,,,,,3,74,80
14880,note_on,240,0,4,,,,,,,,,3,73,0
14880,note_on,960,0,15,,,,,,,,,2,74,80
14880,note_on,960,0,16,,,,,,,,,3,74,80
14880,note_on,0,0,12,,,,,,,,,12,66,80
14880,note_on,960,0,6,,,,,,,,,5,74,80
14880,note_on,14880,0,2,,,,,,,,,0,74,80
15000,note_on,0,0,5,,,,,,,,,4,61,80
15000,note_on,600,0,9,,,,,,,,,8,59,0
15000,note_on,0,0,9,,,,,,,,,8,61,80
15000,note_on,600,0,13,,,,,,,,,13,59,0
15000,note_on,0,0,13,,,,,,,,,13,61,80
15000,note_on,600,0,14,,,,,,,,,14,59,0
15000,note_on,0,0,14,,,,,,,,,14,61,80
15000,note_on,600,0,5,,,,,,,,,4,59,0
15120,note_on,240,0,7,,,,,,,,,6,74,0
15120,note_on,0,0,7,,,,,,,,,6,73,80
15120,note_on,0,0,14,,,,,,,,,14,62,80
15120,note_on,240,0,11,,,,,,,,,11,74,0
15120,note_on,0,0,11,,,,,,,,,11,73,80
15120,note_on,120,0,5,,,,,,,,,4,61,0
15120,note_on,120,0,13,,,,,,,,,13,61,0
15120,note_on,0,0,4,,,,,,,,,3,73,80
15120,note_on,240,0,4,,,,,,,,,3,74,0
15120,note_on,120,0,9,,,,,,,,,8,61,0
15120,note_on,0,0,9,,,,,,,,,8,62,80
15120,note_on,120,0,14,,,,,,,,,14,61,0
15120,note_on,0,0,5,,,,,,,,,4,62,80
15120,note_on,0,0,13,,,,,,,,,13,62,80
15240,note_on,0,0,4,,,,,,,,,3,71,81
15240,note_on,120,0,4,,,,,,,,,3,73,0
15240,note_on,0,0,7,,,,,,,,,6,71,81
15240,note_on,120,0,7,,,,,,,,,6,73,0
15240,note_on,120,0,11,,,,,,,,,11,73,0
15240,note_on,0,0,11,,,,,,,,,11,71,81
15360,note_on,0,0,14,,,,,,,,,14,57,81
15360,note_on,480,0,6,,,,,,,,,5,74,0
15360,note_on,240,0,14,,,,,,,,,14,62,0
15360,note_on,0,0,8,,,,,,,,,7,64,81
15360,note_on,480,0,8,,,,,,,,,7,66,0
15360,note_on,0,0,15,,,,,,,,,2,76,81
15360,note_on,480,0,15,,,,,,,,,2,74,0
15360,note_on,0,0,5,,,,,,,,,4,57,81
15360,note_on,480,0,12,,,,,,,,,12,66,0
15360,note_on,0,0,12,,,,,,,,,12,64,81
15360,note_on,0,0,6,,,,,,,,,5,76,81
15360,note_on,0,0,4,,,,,,,,,3,73,81
15360,note_on,120,0,4,,,,,,,,,3,71,0
15360,note_on,0,0,16,,,,,,,,,3,76,81
15360,note_on,480,0,16,,,,,,,,,3,74,0
15360,note_on,0,0,2,,,,,,,,,0,76,81
15360,note_on,480,0,2,,,,,,,,,0,74,0
15360,note_on,240,0,5,,,,,,,,,4,62,0
15360,note_on,0,0,13,,,,,,,,,13,57,81
15360,note_on,240,0,13,,,,,,,,,13,62,0
15360,note_on,0,0,7,,,,,,,,,6,73,81
15360,note_on,480,0,10,,,,,,,,,10,74,0
15360,note_on,0,0,10,,,,,,,,,10,76,81
15360,note_on,0,0,9,,,,,,,,,8,57,81
15360,note_on,0,0,11,,,,,,,,,11,73,81
15360,note_on,120,0,11,,,,,,,,,11,71,0
15360,note_on,120,0,7,,,,,,,,,6,71,0
15360,note_on,240,0,9,,,,,,,,,8,62,0
15480,note_on,0,0,11,,,,,,,,,11,69,82
15480,note_on,120,0,11,,,,,,,,,11,73,0
15480,note_on,120,0,7,,,,,,,,,6,73,0
15480,note_on,0,0,7,,,,,,,,,6,69,82
15480,note_on,0,0,13,,,,,,,,,13,57,82
15480,note_on,120,0,13,,,,,,,,,13,57,0
15480,note_on,0,0,4,,,,,,,,,3,69,82
15480,note_on,120,0,4,,,,,,,,,3,73,0
15600,note_on,120,0,11,,,,,,,,,11,69,0
15600,note_on,240,0,12,,,,,,,,,12,64,0
15600,note_on,0,0,11,,,,,,,,,11,74,82
15600,note_on,240,0,5,,,,,,,,,4,57,0
15600,note_on,120,0,7,,,,,,,,,6,69,0
15600,note_on,0,0,9,,,,,,,,,8,55,82
15600,note_on,240,0,9,,,,,,,,,8,57,0
15600,note_on,240,0,15,,,,,,,,,2,76,0
15600,note_on,0,0,15,,,,,,,,,2,78,82
15600,note_on,240,0,6,,,,,,,,,5,76,0
15600,note_on,240,0,16,,,,,,,,,3,76,0
15600,note_on,0,0,12,,,,,,,,,12,57,82
15600,note_on,0,0,5,,,,,,,,,4,55,82
15600,note_on,0,0,13,,,,,,,,,13,55,82
15600,note_on,0,0,10,,,,,,,,,10,78,82
15600,note_on,240,0,8,,,,,,,,,7,64,0
15600,note_on,0,0,8,,,,,,,,,7,57,82
15600,note_on,120,0,13,,,,,,,,,13,57,0
15600,note_on,0,0,4,,,,,,,,,3,74,82
15600,note_on,0,0,6,,,,,,,,,5,78,82
15600,note_on,0,0,14,,,,,,,,,14,55,82
15600,note_on,240,0,14,,,,,,,,,14,57,0
15600,note_on,120,0,4,,,,,,,,,3,69,0
15600,note_on,0,0,2,,,,,,,,,0,78,82
15600,note_on,240,0,2,,,,,,,,,0,76,0
15600,note_on,0,0,7,,,,,,,,,6,74,82
15600,note_on,240,0,10,,,,,,,,,10,76,0
15600,note_on,0,0,16,,,,,,,,,3,78,82
15720,note_on,0,0,14,,,,,,,,,14,54,83
15720,note_on,120,0,9,,,,,,,,,8,55,0
15720,note_on,120,0,14,,,,,,,,,14,55,0
15720,note_on,0,0,9,,,,,,,,,8,54,83
15720,note_on,120,0,5,,,,,,,,,4,55,0
15720,note_on,120,0,13,,,,,,,,,13,55,0
15720,note_on,0,0,13,,,,,,,,,13,54,83
15720,note_on,0,0,5,,,,,,,,,4,54,83
15840,note_on,120,0,13,,,,,,,,,13,54,0
15840,note_on,0,0,13,,,,,,,,,13,52,83
15840,note_on,240,0,6,,,,,,,,,5,78,0
15840,note_on,120,0,5,,,,,,,,,4,54,0
15840,note_on,240,0,8,,,,,,,,,7,57,0
15840,note_on,0,0,16,,,,,,,,,3,79,83
15840,note_on,240,0,16,,,,,,,,,3,78,0
15840,note_on,0,0,15,,,,,,,,,2,79,83
15840,note_on,0,0,5,,,,,,,,,4,52,83
15840,note_on,0,0,8,,,,,,,,,7,59,83
15840,note_on,240,0,15,,,,,,,,,2,78,0
15840,note_on,0,0,6,,,,,,,,,5,79,83
15840,note_on,0,0,9,,,,,,,,,8,52,83
15840,note_on,0,0,14,,,,,,,,,14,52,83
15840,note_on,240,0,2,,,,,,,,,0,78,0
15840,note_on,120,0,9,,,,,,,,,8,54,0
15840,note_on,0,0,2,,,,,,,,,0,79,83
15840,note_on,0,0,10,,,,,,,,,10,79,83
15840,note_on,240,0,12,,,,,,,,,12,57,0
15840,note_on,0,0,12,,,,,,,,,12,59,83
15840,note_on,120,0,14,,,,,,,,,14,54,0
15840,note_on,240,0,10,,,,,,,,,10,78,0
16080,note_on,240,0,6,,,,,,,,,5,79,0
16080,note_on,0,0,5,,,,,,,,,4,57,84
16080,note_on,240,0,5,,,,,,,,,4,52,0
16080,note_on,240,0,15,,,,,,,,,2,79,0
16080,note_on,240,0,9,,,,,,,,,8,52,0
