tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,program,note,velocity
8184,note_on,,,,,2,0,10,,,,11,,48,49
8184,note_on,,,,,2,0,11,,,,12,,36,49
8194,note_off,,,,,10,0,11,,,,12,,36,0
8194,note_off,,,,,10,0,10,,,,11,,48,0
8194,note_off,,,,,10,0,12,,,,13,,48,0
8196,note_on,,,,,2,0,12,,,,13,,47,96
8196,note_on,,,,,2,0,11,,,,12,,35,49
8196,note_on,,,,,2,0,10,,,,11,,47,49
8205,note_off,,,,,21,0,6,,,,5,,47,0
8206,note_off,,,,,10,0,12,,,,13,,47,0
8206,note_off,,,,,10,0,11,,,,12,,35,0
8206,note_off,,,,,10,0,10,,,,11,,47,0
8208,note_on,,,,,2,0,10,,,,11,,48,49
8208,note_on,,,,,3,0,6,,,,5,,48,49
8208,note_on,,,,,2,0,12,,,,13,,48,96
8208,note_on,,,,,2,0,11,,,,12,,36,49
8218,note_off,,,,,10,0,11,,,,12,,36,0
8218,note_off,,,,,10,0,10,,,,11,,48,0
8218,note_off,,,,,10,0,12,,,,13,,48,0
8220,note_on,,,,,2,0,12,,,,13,,47,96
8220,note_on,,,,,2,0,11,,,,12,,35,49
8220,note_on,,,,,2,0,10,,,,11,,47,49
8229,note_off,,,,,21,0,6,,,,5,,48,0
8230,note_off,,,,,10,0,10,,,,11,,47,0
8230,note_off,,,,,10,0,12,,,,13,,47,0
8230,note_off,,,,,10,0,11,,,,12,,35,0
8232,note_on,,,,,3,0,6,,,,5,,47,49
8232,note_on,,,,,2,0,11,,,,12,,36,49
8232,note_on,,,,,2,0,10,,,,11,,48,49
8232,note_on,,,,,2,0,12,,,,13,,48,96
8242,note_off,,,,,10,0,11,,,,12,,36,0
8242,note_off,,,,,10,0,12,,,,13,,48,0
8242,note_off,,,,,10,0,10,,,,11,,48,0
8244,note_off,,,,,84,0,1,,,,0,,67,0
8244,note_off,,,,,84,0,7,,,,6,,77,0
8244,note_off,,,,,84,0,2,,,,1,,67,0
8244,note_on,,,,,2,0,10,,,,11,,47,49
8244,note_off,,,,,84,0,8,,,,7,,77,0
8244,note_off,,,,,2,0,12,,,,13,,67,0
8244,note_off,,,,,0,0,12,,,,13,,74,0
8244,note_on,,,,,2,0,11,,,,12,,35,49
8244,note_off,,,,,84,0,3,,,,2,,77,0
8244,note_on,,,,,0,0,12,,,,13,,47,96
8253,note_off,,,,,21,0,6,,,,5,,47,0
8254,note_off,,,,,10,0,10,,,,11,,47,0
8254,note_off,,,,,10,0,11,,,,12,,35,0
8254,note_off,,,,,10,0,12,,,,13,,47,0
8256,note_on,,,,,12,0,1,,,,0,,67,127
8256,note_on,,,,,0,0,12,,,,13,,71,96
8256,note_on,,,,,0,0,12,,,,13,,48,96
8256,note_on,,,,,2,0,10,,,,11,,48,49
8256,note_on,,,,,2,0,11,,,,12,,36,49
8256,note_on,,,,,12,0,8,,,,7,,74,75
8256,note_on,,,,,2,0,12,,,,13,,62,96
8256,note_on,,,,,12,0,3,,,,2,,74,62
8256,note_on,,,,,12,0,7,,,,6,,74,75
8256,note_on,,,,,3,0,6,,,,5,,48,49
8266,note_off,,,,,10,0,11,,,,12,,36,0
8266,note_off,,,,,10,0,12,,,,13,,48,0
8266,note_off,,,,,10,0,10,,,,11,,48,0
8268,note_on,,,,,2,0,12,,,,13,,47,96
8268,note_on,,,,,2,0,11,,,,12,,35,49
8268,note_on,,,,,2,0,10,,,,11,,47,49
8277,note_off,,,,,21,0,6,,,,5,,48,0
8278,note_off,,,,,10,0,11,,,,12,,35,0
8278,note_off,,,,,10,0,10,,,,11,,47,0
8278,note_off,,,,,10,0,12,,,,13,,47,0
8280,note_on,,,,,2,0,10,,,,11,,48,49
8280,note_on,,,,,3,0,6,,,,5,,47,49
8280,note_on,,,,,2,0,11,,,,12,,36,49
8280,note_on,,,,,2,0,12,,,,13,,48,96
8290,note_off,,,,,10,0,11,,,,12,,36,0
8290,note_off,,,,,10,0,10,,,,11,,48,0
8290,note_off,,,,,10,0,12,,,,13,,48,0
8292,note_on,,,,,2,0,10,,,,11,,47,49
8292,note_on,,,,,2,0,12,,,,13,,47,96
8292,note_on,,,,,2,0,11,,,,12,,35,49
8298,note_off,,,,,42,0,1,,,,0,,67,0
8301,note_off,,,,,21,0,6,,,,5,,47,0
8302,note_off,,,,,10,0,11,,,,12,,35,0
8302,note_off,,,,,10,0,12,,,,13,,47,0
8302,note_off,,,,,10,0,10,,,,11,,47,0
8304,note_on,,,,,2,0,11,,,,12,,36,49
8304,note_on,,,,,3,0,6,,,,5,,48,49
8304,note_on,,,,,2,0,10,,,,11,,48,49
8304,note_on,,,,,2,0,12,,,,13,,48,96
8304,note_on,,,,,6,0,1,,,,0,,67,127
8314,note_off,,,,,10,0,12,,,,13,,48,0
8314,note_off,,,,,10,0,11,,,,12,,36,0
8314,note_off,,,,,10,0,10,,,,11,,48,0
8316,note_on,,,,,2,0,11,,,,12,,35,49
8316,note_on,,,,,2,0,10,,,,11,,47,49
8316,note_on,,,,,2,0,12,,,,13,,47,96
8325,note_off,,,,,21,0,6,,,,5,,48,0
8326,note_off,,,,,10,0,10,,,,11,,47,0
8326,note_off,,,,,10,0,12,,,,13,,47,0
8326,note_off,,,,,10,0,11,,,,12,,35,0
8328,note_on,,,,,2,0,12,,,,13,,48,96
8328,note_on,,,,,2,0,11,,,,12,,36,49
8328,note_on,,,,,2,0,10,,,,11,,48,49
8328,note_on,,,,,3,0,6,,,,5,,47,49
8338,note_off,,,,,10,0,10,,,,11,,48,0
8338,note_off,,,,,10,0,11,,,,12,,36,0
8338,note_off,,,,,10,0,12,,,,13,,48,0
8340,note_off,,,,,180,0,4,,,,3,,74,0
8340,note_off,,,,,84,0,7,,,,6,,74,0
8340,note_off,,,,,180,0,9,,,,8,,74,0
8340,note_off,,,,,2,0,12,,,,13,,62,0
8340,note_on,,,,,0,0,12,,,,13,,47,96
8340,note_off,,,,,84,0,8,,,,7,,74,0
8340,note_off,,,,,180,0,13,,,,14,,67,0
8340,note_off,,,,,84,0,3,,,,2,,74,0
8340,note_off,,,,,180,0,5,,,,4,,67,0
8340,note_on,,,,,2,0,11,,,,12,,35,49
8340,note_on,,,,,2,0,10,,,,11,,47,49
8340,note_off,,,,,0,0,12,,,,13,,71,0
8346,note_off,,,,,42,0,1,,,,0,,67,0
8349,note_off,,,,,21,0,6,,,,5,,47,0
8350,note_off,,,,,10,0,10,,,,11,,47,0
8350,note_off,,,,,10,0,11,,,,12,,35,0
8350,note_off,,,,,10,0,12,,,,13,,47,0
8352,note_on,,,,,12,0,9,,,,8,,72,75
8352,note_on,,,,,6,0,1,,,,0,,67,127
8352,note_on,,,,,12,0,3,,,,2,,76,62
8352,note_on,,,,,3,0,6,,,,5,,48,49
8352,note_on,,,,,12,0,8,,,,7,,76,75
8352,note_on,,,,,0,0,12,,,,13,,76,96
8352,note_on,,,,,0,0,12,,,,13,,48,96
8352,note_on,,,,,2,0,10,,,,11,,48,49
8352,note_on,,,,,2,0,11,,,,12,,36,49
8352,note_on,,,,,12,0,5,,,,4,,67,62
8352,note_on,,,,,12,0,4,,,,3,,72,62
8352,note_on,,,,,12,0,13,,,,14,,67,75
8352,note_on,,,,,12,0,7,,,,6,,76,75
8352,note_on,,,,,2,0,12,,,,13,,67,96
8394,note_off,,,,,42,0,1,,,,0,,67,0
8400,note_on,,,,,6,0,1,,,,0,,67,127
8436,note_off,,,,,84,0,4,,,,3,,72,0
8436,note_off,,,,,84,0,10,,,,11,,48,0
8436,note_off,,,,,0,0,12,,,,13,,76,0
8436,note_off,,,,,84,0,12,,,,13,,67,0
8436,note_off,,,,,84,0,5,,,,4,,67,0
8436,note_off,,,,,84,0,7,,,,6,,76,0
8436,note_off,,,,,84,0,11,,,,12,,36,0
8436,note_off,,,,,0,0,12,,,,13,,48,0
8436,note_off,,,,,84,0,8,,,,7,,76,0
8436,note_off,,,,,84,0,6,,,,5,,48,0
8436,note_off,,,,,84,0,9,,,,8,,72,0
8436,note_off,,,,,84,0,3,,,,2,,76,0
8436,note_off,,,,,84,0,13,,,,14,,67,0
8442,note_off,,,,,42,0,1,,,,0,,67,0
8448,note_on,,,,,12,0,11,,,,12,,38,49
8448,note_on,,,,,0,0,12,,,,13,,77,96
8448,note_on,,,,,0,0,12,,,,13,,50,96
8448,note_on,,,,,204,0,2,,,,1,,67,127
8448,note_on,,,,,12,0,12,,,,13,,71,96
8448,note_on,,,,,12,0,10,,,,11,,50,49
8448,note_on,,,,,12,0,7,,,,6,,77,75
8448,note_on,,,,,12,0,4,,,,3,,71,62
8448,note_on,,,,,12,0,13,,,,14,,62,75
8448,note_on,,,,,12,0,6,,,,5,,50,49
8448,note_on,,,,,12,0,9,,,,8,,71,75
8448,note_on,,,,,12,0,3,,,,2,,77,62
8448,note_on,,,,,6,0,1,,,,0,,67,127
8448,note_on,,,,,12,0,8,,,,7,,77,75
8448,note_on,,,,,12,0,5,,,,4,,62,62
8490,note_off,,,,,42,0,4,,,,3,,71,0
8490,note_off,,,,,42,0,9,,,,8,,71,0
8496,note_on,,,,,6,0,4,,,,3,,72,62
8496,note_on,,,,,6,0,9,,,,8,,72,75
8532,note_off,,,,,84,0,11,,,,12,,38,0
8532,note_off,,,,,84,0,10,,,,11,,50,0
8532,note_off,,,,,84,0,6,,,,5,,50,0
8532,note_off,,,,,84,0,8,,,,7,,77,0
8532,note_off,,,,,0,0,12,,,,13,,50,0
8532,note_off,,,,,84,0,5,,,,4,,62,0
8532,note_off,,,,,84,0,1,,,,0,,67,0
8532,note_off,,,,,0,0,12,,,,13,,77,0
8532,note_off,,,,,84,0,3,,,,2,,77,0
8532,note_off,,,,,84,0,12,,,,13,,71,0
8532,note_off,,,,,84,0,7,,,,6,,77,0
8532,note_off,,,,,84,0,2,,,,1,,67,0
8532,note_off,,,,,84,0,13,,,,14,,62,0
8538,note_off,,,,,42,0,4,,,,3,,72,0
8538,note_off,,,,,42,0,9,,,,8,,72,0
8544,note_on,,,,,12,0,2,,,,1,,67,127
8544,note_on,,,,,12,0,5,,,,4,,64,62
8544,note_on,,,,,0,0,12,,,,13,,76,96
8544,note_on,,,,,6,0,9,,,,8,,74,75
8544,note_on,,,,,12,0,11,,,,12,,36,49
8544,note_on,,,,,12,0,10,,,,11,,48,49
8544,note_on,,,,,12,0,6,,,,5,,48,49
8544,note_on,,,,,6,0,4,,,,3,,74,62
8544,note_on,,,,,12,0,8,,,,7,,81,75
8544,note_on,,,,,12,0,3,,,,2,,81,62
8544,note_on,,,,,12,0,12,,,,13,,69,96
8544,note_on,,,,,12,0,13,,,,14,,64,75
8544,note_on,,,,,0,0,12,,,,13,,48,96
8544,note_on,,,,,12,0,7,,,,6,,81,75
8554,note_off,,,,,10,0,4,,,,3,,74,0
8554,note_off,,,,,10,0,9,,,,8,,74,0
8556,note_on,,,,,2,0,4,,,,3,,72,62
8556,note_on,,,,,2,0,9,,,,8,,72,75
8566,note_off,,,,,10,0,4,,,,3,,72,0
8566,note_off,,,,,10,0,9,,,,8,,72,0
8568,note_on,,,,,2,0,4,,,,3,,74,62
8568,note_on,,,,,2,0,9,,,,8,,74,75
8578,note_off,,,,,10,0,4,,,,3,,74,0
8578,note_off,,,,,10,0,9,,,,8,,74,0
8580,note_on,,,,,2,0,9,,,,8,,72,75
8580,note_on,,,,,2,0,4,,,,3,,72,62
8586,note_off,,,,,42,0,10,,,,11,,48,0
8586,note_off,,,,,42,0,2,,,,1,,67,0
8586,note_off,,,,,42,0,6,,,,5,,48,0
8586,note_off,,,,,42,0,11,,,,12,,36,0
8586,note_off,,,,,42,0,12,,,,13,,48,0
8590,note_off,,,,,10,0,4,,,,3,,72,0
8590,note_off,,,,,10,0,9,,,,8,,72,0
8592,note_on,,,,,6,0,6,,,,5,,47,49
8592,note_on,,,,,6,0,2,,,,1,,67,127
8592,note_on,,,,,6,0,10,,,,11,,47,49
8592,note_on,,,,,6,0,11,,,,12,,35,49
8592,note_on,,,,,2,0,4,,,,3,,74,62
8592,note_on,,,,,6,0,12,,,,13,,47,96
8592,note_on,,,,,2,0,9,,,,8,,74,75
8602,note_off,,,,,10,0,9,,,,8,,74,0
8602,note_off,,,,,10,0,4,,,,3,,74,0
8604,note_on,,,,,2,0,4,,,,3,,72,62
8604,note_on,,,,,2,0,9,,,,8,,72,75
8614,note_off,,,,,10,0,4,,,,3,,72,0
8614,note_off,,,,,10,0,9,,,,8,,72,0
8616,note_on,,,,,2,0,4,,,,3,,74,62
8616,note_on,,,,,2,0,9,,,,8,,74,75
8626,note_off,,,,,10,0,4,,,,3,,74,0
8626,note_off,,,,,10,0,9,,,,8,,74,0
8628,note_off,,,,,0,0,12,,,,13,,76,0
8628,note_off,,,,,84,0,13,,,,14,,64,0
8628,note_on,,,,,2,0,4,,,,3,,72,62
8628,note_off,,,,,36,0,12,,,,13,,69,0
8628,note_on,,,,,2,0,9,,,,8,,72,75
8628,note_off,,,,,84,0,5,,,,4,,64,0
8634,note_off,,,,,42,0,2,,,,1,,67,0
8634,note_off,,,,,42,0,10,,,,11,,47,0
8634,note_off,,,,,6,0,12,,,,13,,47,0
8634,note_off,,,,,42,0,11,,,,12,,35,0
8634,note_off,,,,,42,0,6,,,,5,,47,0
8638,note_off,,,,,10,0,9,,,,8,,72,0
8638,note_off,,,,,10,0,4,,,,3,,72,0
8640,note_on,,,,,2,0,4,,,,3,,74,62
8640,note_on,,,,,6,0,10,,,,11,,48,49
8640,note_on,,,,,12,0,5,,,,4,,60,62
8640,note_on,,,,,6,0,11,,,,12,,36,49
8640,note_on,,,,,6,0,2,,,,1,,67,127
8640,note_on,,,,,12,0,13,,,,14,,60,75
8640,note_on,,,,,6,0,12,,,,13,,69,96
8640,note_on,,,,,0,0,12,,,,13,,72,96
8640,note_on,,,,,0,0,12,,,,13,,48,96
8640,note_on,,,,,6,0,6,,,,5,,48,49
8640,note_on,,,,,2,0,9,,,,8,,74,75
8650,note_off,,,,,10,0,9,,,,8,,74,0
8650,note_off,,,,,10,0,4,,,,3,,74,0
8652,note_on,,,,,2,0,9,,,,8,,72,75
8652,note_on,,,,,2,0,4,,,,3,,72,62
8662,note_off,,,,,10,0,9,,,,8,,72,0
8662,note_off,,,,,10,0,4,,,,3,,72,0
8664,note_on,,,,,2,0,9,,,,8,,74,75
8664,note_on,,,,,2,0,4,,,,3,,74,62
8674,note_off,,,,,10,0,9,,,,8,,74,0
8674,note_off,,,,,10,0,4,,,,3,,74,0
8676,note_on,,,,,2,0,4,,,,3,,72,62
8676,note_on,,,,,2,0,9,,,,8,,72,75
8682,note_off,,,,,42,0,2,,,,1,,67,0
8686,note_off,,,,,10,0,4,,,,3,,72,0
8686,note_off,,,,,10,0,9,,,,8,,72,0
8688,note_on,,,,,2,0,9,,,,8,,71,75
8688,note_on,,,,,6,0,2,,,,1,,67,127
8688,note_on,,,,,2,0,4,,,,3,,71,62
8709,note_off,,,,,21,0,4,,,,3,,71,0
8709,note_off,,,,,21,0,9,,,,8,,71,0
8712,note_on,,,,,3,0,4,,,,3,,72,62
8712,note_on,,,,,3,0,9,,,,8,,72,75
8724,note_off,,,,,84,0,13,,,,14,,60,0
8724,note_off,,,,,180,0,3,,,,2,,81,0
8724,note_off,,,,,180,0,8,,,,7,,81,0
8724,note_off,,,,,0,0,12,,,,13,,72,0
8724,note_off,,,,,84,0,11,,,,12,,36,0
8724,note_off,,,,,84,0,6,,,,5,,48,0
8724,note_off,,,,,84,0,10,,,,11,,48,0
8724,note_off,,,,,0,0,12,,,,13,,48,0
8724,note_off,,,,,180,0,7,,,,6,,81,0
8724,note_off,,,,,84,0,5,,,,4,,60,0
8724,note_off,,,,,84,0,12,,,,13,,69,0
8730,note_off,,,,,42,0,2,,,,1,,67,0
8733,note_off,,,,,21,0,4,,,,3,,72,0
8733,note_off,,,,,21,0,9,,,,8,,72,0
8736,note_on,,,,,12,0,7,,,,6,,77,75
8736,note_on,,,,,0,0,12,,,,13,,47,96
8736,note_on,,,,,12,0,5,,,,4,,67,62
8736,note_on,,,,,3,0,9,,,,8,,74,75
8736,note_on,,,,,12,0,13,,,,14,,67,75
8736,note_on,,,,,12,0,3,,,,2,,77,62
8736,note_on,,,,,6,0,2,,,,1,,67,127
8736,note_on,,,,,12,0,10,,,,11,,47,49
8736,note_on,,,,,12,0,6,,,,5,,47,49
8736,note_on,,,,,12,0,12,,,,13,,67,96
8736,note_on,,,,,204,0,1,,,,0,,67,127
8736,note_on,,,,,12,0,8,,,,7,,77,75
8736,note_on,,,,,0,0,12,,,,13,,74,96
8736,note_on,,,,,12,0,11,,,,12,,35,49
8736,note_on,,,,,3,0,4,,,,3,,74,62
8820,note_off,,,,,84,0,10,,,,11,,47,0
8820,note_off,,,,,84,0,7,,,,6,,77,0
8820,note_off,,,,,84,0,4,,,,3,,74,0
8820,note_off,,,,,84,0,3,,,,2,,77,0
8820,note_off,,,,,0,0,12,,,,13,,47,0
8820,note_off,,,,,0,0,12,,,,13,,74,0
8820,note_off,,,,,84,0,9,,,,8,,74,0
8820,note_off,,,,,84,0,11,,,,12,,35,0
8820,note_off,,,,,84,0,2,,,,1,,67,0
8820,note_off,,,,,84,0,6,,,,5,,47,0
8820,note_off,,,,,84,0,1,,,,0,,67,0
8820,note_off,,,,,84,0,8,,,,7,,77,0
8820,note_off,,,,,84,0,12,,,,13,,67,0
8832,note_on,,,,,12,0,12,,,,13,,67,96
8832,note_on,,,,,0,0,12,,,,13,,76,96
8832,note_on,,,,,0,0,12,,,,13,,48,96
8832,note_on,,,,,12,0,10,,,,11,,48,49
8832,note_on,,,,,12,0,7,,,,6,,76,75
8832,note_on,,,,,12,0,4,,,,3,,72,62
8832,note_on,,,,,12,0,3,,,,2,,76,62
8832,note_on,,,,,12,0,9,,,,8,,72,75
8832,note_on,,,,,12,0,11,,,,12,,36,49
8832,note_on,,,,,12,0,6,,,,5,,48,49
8832,note_on,,,,,12,0,1,,,,0,,67,127
8832,note_on,,,,,12,0,8,,,,7,,76,75
8874,note_off,,,,,42,0,7,,,,6,,76,0
8874,note_off,,,,,42,0,6,,,,5,,48,0
8874,note_off,,,,,42,0,12,,,,13,,48,0
8874,note_off,,,,,42,0,3,,,,2,,76,0
8874,note_off,,,,,42,0,8,,,,7,,76,0
8874,note_off,,,,,42,0,1,,,,0,,67,0
8874,note_off,,,,,42,0,11,,,,12,,36,0
8874,note_off,,,,,42,0,10,,,,11,,48,0
8880,note_on,,,,,6,0,8,,,,7,,74,75
8880,note_on,,,,,6,0,3,,,,2,,74,62
8880,note_on,,,,,6,0,12,,,,13,,47,96
8880,note_on,,,,,6,0,7,,,,6,,74,75
8880,note_on,,,,,6,0,6,,,,5,,47,49
8880,note_on,,,,,6,0,11,,,,12,,35,49
8880,note_on,,,,,6,0,1,,,,0,,67,127
8880,note_on,,,,,6,0,10,,,,11,,47,49
8916,note_off,,,,,36,0,12,,,,13,,67,0
8916,note_off,,,,,180,0,5,,,,4,,67,0
8916,note_off,,,,,84,0,4,,,,3,,72,0
8916,note_off,,,,,180,0,13,,,,14,,67,0
8916,note_off,,,,,84,0,9,,,,8,,72,0
8916,note_off,,,,,0,0,12,,,,13,,76,0
8922,note_off,,,,,42,0,6,,,,5,,47,0
8922,note_off,,,,,42,0,11,,,,12,,35,0
8922,note_off,,,,,42,0,8,,,,7,,74,0
8922,note_off,,,,,42,0,10,,,,11,,47,0
8922,note_off,,,,,42,0,1,,,,0,,67,0
8922,note_off,,,,,42,0,3,,,,2,,74,0
8922,note_off,,,,,42,0,7,,,,6,,74,0
8922,note_off,,,,,6,0,12,,,,13,,47,0
8928,note_on,,,,,0,0,12,,,,13,,71,96
8928,note_on,,,,,6,0,8,,,,7,,79,75
8928,note_on,,,,,12,0,9,,,,8,,71,75
8928,note_on,,,,,6,0,7,,,,6,,79,75
8928,note_on,,,,,6,0,11,,,,12,,33,49
8928,note_on,,,,,6,0,6,,,,5,,45,49
8928,note_on,,,,,6,0,3,,,,2,,79,62
8928,note_on,,,,,6,0,12,,,,13,,62,96
8928,note_on,,,,,6,0,10,,,,11,,45,49
8928,note_on,,,,,12,0,5,,,,4,,67,62
8928,note_on,,,,,12,0,13,,,,14,,67,75
8928,note_on,,,,,12,0,4,,,,3,,71,62
8928,note_on,,,,,0,0,12,,,,13,,45,96
8928,note_on,,,,,6,0,1,,,,0,,67,127
8970,note_off,,,,,42,0,1,,,,0,,67,0
8970,note_off,,,,,42,0,10,,,,11,,45,0
8970,note_off,,,,,42,0,6,,,,5,,45,0
8970,note_off,,,,,42,0,12,,,,13,,45,0
8970,note_off,,,,,42,0,11,,,,12,,33,0
8976,note_on,,,,,6,0,10,,,,11,,43,49
8976,note_on,,,,,6,0,11,,,,12,,31,49
8976,note_on,,,,,6,0,6,,,,5,,43,49
8976,note_on,,,,,6,0,12,,,,13,,43,96
8976,note_on,,,,,6,0,1,,,,0,,67,127
9012,note_off,,,,,84,0,7,,,,6,,79,0
9012,note_off,,,,,84,0,8,,,,7,,79,0
9012,note_off,,,,,84,0,3,,,,2,,79,0
9012,note_off,,,,,84,0,9,,,,8,,71,0
9012,note_off,,,,,84,0,5,,,,4,,67,0
9012,note_off,,,,,0,0,12,,,,13,,71,0
9012,note_off,,,,,84,0,13,,,,14,,67,0
9012,note_off,,,,,84,0,4,,,,3,,71,0
9012,note_off,,,,,36,0,12,,,,13,,62,0
9018,note_off,,,,,42,0,11,,,,12,,31,0
9018,note_off,,,,,6,0,12,,,,13,,43,0
9018,note_off,,,,,42,0,10,,,,11,,43,0
9018,note_off,,,,,42,0,1,,,,0,,67,0
9018,note_off,,,,,42,0,6,,,,5,,43,0
9024,note_on,,,,,6,0,1,,,,0,,67,127
9024,note_on,,,,,12,0,3,,,,2,,76,62
9024,note_on,,,,,12,0,13,,,,14,,67,75
9024,note_on,,,,,12,0,7,,,,6,,76,75
9024,note_on,,,,,12,0,4,,,,3,,72,62
9024,note_on,,,,,12,0,9,,,,8,,72,75
9024,note_on,,,,,12,0,5,,,,4,,67,62
9024,note_on,,,,,6,0,11,,,,12,,36,49
9024,note_on,,,,,204,0,2,,,,1,,67,127
9024,note_on,,,,,12,0,8,,,,7,,76,75
9024,note_on,,,,,0,0,12,,,,13,,48,96
9024,note_on,,,,,0,0,12,,,,13,,76,96
9024,note_on,,,,,6,0,12,,,,13,,67,96
9024,note_on,,,,,6,0,10,,,,11,,48,49
9024,note_on,,,,,6,0,6,,,,5,,48,49
9108,note_off,,,,,84,0,2,,,,1,,67,0
9108,note_off,,,,,84,0,1,,,,0,,67,0
9108,note_off,,,,,84,0,11,,,,12,,36,0
9108,note_off,,,,,84,0,10,,,,11,,48,0
9108,note_off,,,,,84,0,12,,,,13,,67,0
9108,note_off,,,,,0,0,12,,,,13,,76,0
9108,note_off,,,,,0,0,12,,,,13,,48,0
9108,note_off,,,,,84,0,6,,,,5,,48,0
9120,note_on,,,,,12,0,6,,,,5,,46,49
9120,note_on,,,,,12,0,12,,,,13,,65,96
9120,note_on,,,,,0,0,12,,,,13,,74,96
9120,note_on,,,,,12,0,2,,,,1,,67,127
9120,note_on,,,,,0,0,12,,,,13,,46,96
9120,note_on,,,,,12,0,11,,,,12,,34,49
9120,note_on,,,,,12,0,10,,,,11,,46,49
9156,note_off,,,,,132,0,3,,,,2,,76,0
9156,note_off,,,,,132,0,8,,,,7,,76,0
9156,note_off,,,,,132,0,7,,,,6,,76,0
9162,note_off,,,,,42,0,2,,,,1,,67,0
9162,note_off,,,,,42,0,6,,,,5,,46,0
9162,note_off,,,,,42,0,12,,,,13,,46,0
9162,note_off,,,,,42,0,11,,,,12,,34,0
9162,note_off,,,,,42,0,10,,,,11,,46,0
9168,note_on,,,,,6,0,10,,,,11,,45,49
9168,note_on,,,,,6,0,6,,,,5,,45,49
9168,note_on,,,,,12,0,3,,,,2,,77,62
9168,note_on,,,,,6,0,2,,,,1,,67,127
9168,note_on,,,,,6,0,12,,,,13,,45,96
9168,note_on,,,,,12,0,7,,,,6,,77,75
9168,note_on,,,,,12,0,8,,,,7,,77,75
9168,note_on,,,,,6,0,11,,,,12,,33,49
9204,note_off,,,,,0,0,12,,,,13,,74,0
9204,note_off,,,,,36,0,12,,,,13,,65,0
9210,note_off,,,,,42,0,3,,,,2,,77,0
9210,note_off,,,,,42,0,2,,,,1,,67,0
9210,note_off,,,,,42,0,10,,,,11,,45,0
9210,note_off,,,,,42,0,11,,,,12,,33,0
9210,note_off,,,,,6,0,12,,,,13,,45,0
9210,note_off,,,,,42,0,6,,,,5,,45,0
9210,note_off,,,,,42,0,7,,,,6,,77,0
9210,note_off,,,,,42,0,8,,,,7,,77,0
9216,note_on,,,,,6,0,11,,,,12,,31,49
9216,note_on,,,,,6,0,3,,,,2,,79,62
9216,note_on,,,,,6,0,2,,,,1,,67,127
9216,note_on,,,,,0,0,12,,,,13,,43,96
9216,note_on,,,,,0,0,12,,,,13,,74,96
9216,note_on,,,,,6,0,10,,,,11,,43,49
9216,note_on,,,,,6,0,8,,,,7,,79,75
9216,note_on,,,,,6,0,12,,,,13,,65,96
9216,note_on,,,,,6,0,7,,,,6,,79,75
9216,note_on,,,,,6,0,6,,,,5,,43,49
9226,note_off,,,,,10,0,8,,,,7,,79,0
9226,note_off,,,,,10,0,3,,,,2,,79,0
9226,note_off,,,,,10,0,7,,,,6,,79,0
9228,note_on,,,,,2,0,7,,,,6,,77,75
9228,note_on,,,,,2,0,8,,,,7,,77,75
9228,note_on,,,,,2,0,3,,,,2,,77,62
9238,note_off,,,,,10,0,3,,,,2,,77,0
9238,note_off,,,,,10,0,8,,,,7,,77,0
9238,note_off,,,,,10,0,7,,,,6,,77,0
9240,note_on,,,,,2,0,7,,,,6,,79,75
9240,note_on,,,,,2,0,3,,,,2,,79,62
9240,note_on,,,,,2,0,8,,,,7,,79,75
9250,note_off,,,,,10,0,8,,,,7,,79,0
9250,note_off,,,,,10,0,7,,,,6,,79,0
9250,note_off,,,,,10,0,3,,,,2,,79,0
9252,note_on,,,,,2,0,7,,,,6,,77,75
9252,note_on,,,,,2,0,8,,,,7,,77,75
9252,note_on,,,,,2,0,3,,,,2,,77,62
9258,note_off,,,,,42,0,2,,,,1,,67,0
9258,note_off,,,,,42,0,10,,,,11,,43,0
9258,note_off,,,,,42,0,11,,,,12,,31,0
9258,note_off,,,,,42,0,12,,,,13,,43,0
9258,note_off,,,,,42,0,6,,,,5,,43,0
9262,note_off,,,,,10,0,8,,,,7,,77,0
9262,note_off,,,,,10,0,7,,,,6,,77,0
9262,note_off,,,,,10,0,3,,,,2,,77,0
9264,note_on,,,,,6,0,11,,,,12,,29,49
9264,note_on,,,,,2,0,8,,,,7,,79,75
9264,note_on,,,,,2,0,7,,,,6,,79,75
9264,note_on,,,,,6,0,2,,,,1,,67,127
9264,note_on,,,,,6,0,12,,,,13,,41,96
9264,note_on,,,,,6,0,10,,,,11,,41,49
9264,note_on,,,,,2,0,3,,,,2,,79,62
9264,note_on,,,,,6,0,6,,,,5,,41,49
9274,note_off,,,,,10,0,7,,,,6,,79,0
9274,note_off,,,,,10,0,8,,,,7,,79,0
9274,note_off,,,,,10,0,3,,,,2,,79,0
9276,note_on,,,,,2,0,7,,,,6,,77,75
9276,note_on,,,,,2,0,8,,,,7,,77,75
9276,note_on,,,,,2,0,3,,,,2,,77,62
9286,note_off,,,,,10,0,7,,,,6,,77,0
9286,note_off,,,,,10,0,8,,,,7,,77,0
9286,note_off,,,,,10,0,3,,,,2,,77,0
9288,note_on,,,,,2,0,3,,,,2,,76,62
9288,note_on,,,,,2,0,7,,,,6,,76,75
9288,note_on,,,,,2,0,8,,,,7,,76,75
9298,note_off,,,,,10,0,3,,,,2,,76,0
