tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,note,velocity,control,value
13950,note_on,0,0,4,,,,,,,,,2,69,50,,
13950,note_on,0,0,4,,,,,,,,,2,69,50,,
13950,note_on,0,0,4,,,,,,,,,2,66,0,,
13950,note_on,0,0,16,,,,,,,,,3,69,50,,
13950,note_on,0,0,16,,,,,,,,,3,69,50,,
13950,note_on,0,0,16,,,,,,,,,3,66,0,,
13950,note_on,0,0,7,,,,,,,,,6,69,50,,
13950,note_on,30,0,7,,,,,,,,,6,66,0,,
13950,note_on,0,0,8,,,,,,,,,7,69,50,,
13950,note_on,30,0,4,,,,,,,,,2,66,0,,
13950,note_on,0,0,14,,,,,,,,,14,61,81,,
13950,note_on,30,0,14,,,,,,,,,14,62,0,,
13950,note_on,30,0,16,,,,,,,,,3,66,0,,
13950,note_on,30,0,6,,,,,,,,,5,66,0,,
13950,note_on,0,0,6,,,,,,,,,5,69,50,,
13955,note_on,35,0,5,,,,,,,,,4,38,0,,
13955,note_on,35,0,9,,,,,,,,,8,38,0,,
13955,note_on,35,0,2,,,,,,,,,0,69,0,,
13955,note_on,35,0,15,,,,,,,,,15,38,0,,
13955,note_on,35,0,13,,,,,,,,,13,69,0,,
13980,note_on,30,0,16,,,,,,,,,3,69,0,,
13980,note_on,0,0,16,,,,,,,,,3,69,0,,
13980,note_on,0,0,16,,,,,,,,,3,66,50,,
13980,note_on,0,0,16,,,,,,,,,3,66,50,,
13980,note_on,30,0,14,,,,,,,,,14,61,0,,
13980,note_on,0,0,14,,,,,,,,,14,62,81,,
13980,note_on,0,0,4,,,,,,,,,2,66,50,,
13980,note_on,30,0,4,,,,,,,,,2,69,0,,
13980,note_on,0,0,4,,,,,,,,,2,69,0,,
13980,note_on,0,0,4,,,,,,,,,2,66,50,,
13980,note_on,0,0,6,,,,,,,,,5,66,50,,
13980,note_on,25,0,5,,,,,,,,,4,50,50,,
13980,note_on,0,0,10,,,,,,,,,10,78,81,,
13980,note_on,60,0,10,,,,,,,,,10,74,0,,
13980,note_on,25,0,2,,,,,,,,,0,74,64,,
13980,note_on,25,0,15,,,,,,,,,15,50,64,,
13980,note_on,25,0,9,,,,,,,,,8,50,64,,
13980,note_on,0,0,8,,,,,,,,,7,66,50,,
13980,note_on,30,0,6,,,,,,,,,5,69,0,,
13980,note_on,60,0,11,,,,,,,,,11,69,0,,
13980,note_on,30,0,8,,,,,,,,,7,69,0,,
13980,note_on,30,0,7,,,,,,,,,6,69,0,,
13980,note_on,60,0,12,,,,,,,,,12,66,0,,
13980,note_on,0,0,11,,,,,,,,,11,74,81,,
13980,note_on,0,0,7,,,,,,,,,6,66,50,,
13980,note_on,25,0,13,,,,,,,,,13,62,81,,
13980,note_on,0,0,12,,,,,,,,,12,69,81,,
14010,note_on,0,0,4,,,,,,,,,2,62,50,,
14010,note_on,30,0,4,,,,,,,,,2,66,0,,
14010,note_on,0,0,4,,,,,,,,,2,62,50,,
14010,note_on,0,0,16,,,,,,,,,3,62,50,,
14010,note_on,0,0,16,,,,,,,,,3,62,50,,
14010,note_on,0,0,16,,,,,,,,,3,66,0,,
14010,note_on,0,0,8,,,,,,,,,7,62,50,,
14010,note_on,0,0,6,,,,,,,,,5,62,50,,
14010,note_on,30,0,6,,,,,,,,,5,66,0,,
14010,note_on,30,0,16,,,,,,,,,3,66,0,,
14010,note_on,0,0,7,,,,,,,,,6,62,50,,
14010,note_on,30,0,7,,,,,,,,,6,66,0,,
14010,note_on,30,0,8,,,,,,,,,7,66,0,,
14010,note_on,0,0,4,,,,,,,,,2,66,0,,
14015,note_on,35,0,2,,,,,,,,,0,74,0,,
14015,note_on,35,0,13,,,,,,,,,13,62,0,,
14040,note_on,0,0,11,,,,,,,,,11,76,82,,
14040,note_on,30,0,8,,,,,,,,,7,62,0,,
14040,note_on,25,0,13,,,,,,,,,13,57,82,,
14040,note_on,60,0,12,,,,,,,,,12,69,0,,
14040,note_on,0,0,12,,,,,,,,,12,64,82,,
14040,note_on,30,0,7,,,,,,,,,6,62,0,,
14040,note_on,0,0,7,,,,,,,,,6,69,50,,
14040,note_on,60,0,11,,,,,,,,,11,74,0,,
14040,note_on,0,0,4,,,,,,,,,2,69,50,,
14040,note_on,0,0,4,,,,,,,,,2,62,0,,
14040,note_on,30,0,4,,,,,,,,,2,62,0,,
14040,note_on,30,0,16,,,,,,,,,3,62,0,,
14040,note_on,0,0,16,,,,,,,,,3,62,0,,
14040,note_on,0,0,16,,,,,,,,,3,69,50,,
14040,note_on,0,0,16,,,,,,,,,3,69,50,,
14040,note_on,0,0,4,,,,,,,,,2,69,50,,
14040,note_on,120,0,3,,,,,,,,,1,45,64,,
14040,note_on,0,0,8,,,,,,,,,7,69,50,,
14040,note_on,60,0,10,,,,,,,,,10,78,0,,
14040,note_on,0,0,10,,,,,,,,,10,79,82,,
14040,note_on,0,0,6,,,,,,,,,5,69,50,,
14040,note_on,30,0,6,,,,,,,,,5,62,0,,
14040,note_on,25,0,2,,,,,,,,,0,76,64,,
14075,note_on,95,0,9,,,,,,,,,8,50,0,,
14075,note_on,95,0,5,,,,,,,,,4,50,0,,
14075,note_on,35,0,2,,,,,,,,,0,76,0,,
14075,note_on,95,0,15,,,,,,,,,15,50,0,,
14100,note_on,0,0,10,,,,,,,,,10,81,83,,
14100,note_on,60,0,10,,,,,,,,,10,79,0,,
14100,note_on,60,0,11,,,,,,,,,11,76,0,,
14100,note_on,0,0,11,,,,,,,,,11,78,83,,
14100,note_on,0,0,12,,,,,,,,,12,69,83,,
14100,note_on,25,0,15,,,,,,,,,15,49,64,,
14100,note_on,25,0,2,,,,,,,,,0,78,64,,
14100,note_on,120,0,14,,,,,,,,,14,62,0,,
14100,note_on,0,0,14,,,,,,,,,14,61,83,,
14100,note_on,60,0,3,,,,,,,,,1,45,0,,
14100,note_on,25,0,9,,,,,,,,,8,49,64,,
14100,note_on,25,0,5,,,,,,,,,4,49,50,,
14100,note_on,60,0,12,,,,,,,,,12,64,0,,
14130,note_on,30,0,11,,,,,,,,,11,78,0,,
14130,note_on,30,0,2,,,,,,,,,0,78,0,,
14130,note_on,0,0,2,,,,,,,,,0,76,64,,
14130,note_on,30,0,10,,,,,,,,,10,81,0,,
14130,note_on,0,0,10,,,,,,,,,10,79,84,,
14130,note_on,0,0,11,,,,,,,,,11,76,84,,
14135,note_on,35,0,9,,,,,,,,,8,49,0,,
14135,note_on,35,0,15,,,,,,,,,15,49,0,,
14135,note_on,35,0,12,,,,,,,,,12,69,0,,
14135,note_on,35,0,5,,,,,,,,,4,49,0,,
14160,note_on,0,0,2,,,,,,,,,0,74,64,,
14160,note_on,30,0,2,,,,,,,,,0,76,0,,
14160,note_on,25,0,15,,,,,,,,,15,45,64,,
14160,note_on,25,0,9,,,,,,,,,8,45,64,,
14160,note_on,0,0,13,,,,,,,,,13,57,85,,
14160,note_on,120,0,13,,,,,,,,,13,57,0,,
14160,note_on,25,0,12,,,,,,,,,12,69,85,,
14160,note_on,0,0,11,,,,,,,,,11,74,85,,
14160,note_on,30,0,10,,,,,,,,,10,79,0,,
14160,note_on,0,0,10,,,,,,,,,10,78,85,,
14160,note_on,30,0,11,,,,,,,,,11,76,0,,
14160,note_on,25,0,5,,,,,,,,,4,45,50,,
14190,note_on,30,0,11,,,,,,,,,11,74,0,,
14190,note_on,30,0,10,,,,,,,,,10,78,0,,
14190,note_on,0,0,2,,,,,,,,,0,76,64,,
14190,note_on,0,0,10,,,,,,,,,10,76,85,,
14190,note_on,30,0,2,,,,,,,,,0,74,0,,
14190,note_on,0,0,11,,,,,,,,,11,76,85,,
14195,note_on,35,0,13,,,,,,,,,13,57,0,,
14195,note_on,35,0,12,,,,,,,,,12,69,0,,
14195,note_on,35,0,9,,,,,,,,,8,45,0,,
14195,note_on,35,0,5,,,,,,,,,4,45,0,,
14195,note_on,35,0,15,,,,,,,,,15,45,0,,
14220,note_on,120,0,3,,,,,,,,,1,50,64,,
14220,note_on,0,0,14,,,,,,,,,14,62,86,,
14220,note_on,25,0,9,,,,,,,,,8,50,64,,
14220,note_on,30,0,11,,,,,,,,,11,76,0,,
14220,note_on,25,0,13,,,,,,,,,13,50,86,,
14220,note_on,120,0,14,,,,,,,,,14,61,0,,
14220,note_on,0,0,11,,,,,,,,,11,78,86,,
14220,note_on,30,0,2,,,,,,,,,0,76,0,,
14220,note_on,25,0,5,,,,,,,,,4,50,50,,
14220,note_on,0,0,2,,,,,,,,,0,74,64,,
14220,note_on,0,0,2,,,,,,,,,0,78,64,,
14220,note_on,0,0,10,,,,,,,,,10,74,86,,
14220,note_on,25,0,15,,,,,,,,,15,50,64,,
14220,note_on,30,0,10,,,,,,,,,10,76,0,,
14220,note_on,25,0,12,,,,,,,,,12,69,86,,
14250,note_on,210,0,8,,,,,,,,,7,69,0,,
14250,note_on,210,0,7,,,,,,,,,6,69,0,,
14250,note_on,0,0,7,,,,,,,,,6,62,50,,
14250,note_on,0,0,4,,,,,,,,,2,62,50,,
14250,note_on,0,0,4,,,,,,,,,2,62,50,,
14250,note_on,0,0,8,,,,,,,,,7,62,50,,
14250,note_on,0,0,16,,,,,,,,,3,69,0,,
14250,note_on,0,0,16,,,,,,,,,3,62,50,,
14250,note_on,0,0,16,,,,,,,,,3,62,50,,
14250,note_on,210,0,6,,,,,,,,,5,69,0,,
14250,note_on,0,0,6,,,,,,,,,5,62,50,,
14250,note_on,0,0,4,,,,,,,,,2,69,0,,
14250,note_on,210,0,4,,,,,,,,,2,69,0,,
14250,note_on,210,0,16,,,,,,,,,3,69,0,,
14255,note_on,0,0,2,,,,,,,,,0,78,0,,
14255,note_on,35,0,9,,,,,,,,,8,50,0,,
14255,note_on,35,0,5,,,,,,,,,4,50,0,,
14255,note_on,35,0,15,,,,,,,,,15,50,0,,
14255,note_on,35,0,2,,,,,,,,,0,74,0,,
14255,note_on,35,0,11,,,,,,,,,11,78,0,,
14255,note_on,35,0,13,,,,,,,,,13,50,0,,
14255,note_on,35,0,10,,,,,,,,,10,74,0,,
14255,note_on,35,0,14,,,,,,,,,14,62,0,,
14255,note_on,35,0,12,,,,,,,,,12,69,0,,
14280,note_on,0,0,16,,,,,,,,,3,62,0,,
14280,note_on,30,0,16,,,,,,,,,3,62,0,,
14280,note_on,0,0,4,,,,,,,,,2,66,50,,
14280,note_on,0,0,4,,,,,,,,,2,66,50,,
14280,note_on,30,0,4,,,,,,,,,2,62,0,,
14280,note_on,0,0,4,,,,,,,,,2,62,0,,
14280,note_on,0,0,16,,,,,,,,,3,66,50,,
14280,note_on,0,0,8,,,,,,,,,7,66,50,,
14280,note_on,30,0,8,,,,,,,,,7,62,0,,
14280,note_on,25,0,5,,,,,,,,,4,62,50,,
14280,note_on,0,0,7,,,,,,,,,6,66,50,,
14280,note_on,30,0,7,,,,,,,,,6,62,0,,
14280,note_on,25,0,15,,,,,,,,,15,62,64,,
14280,note_on,25,0,9,,,,,,,,,8,62,64,,
14280,note_on,60,0,3,,,,,,,,,1,50,0,,
14280,note_on,0,0,16,,,,,,,,,3,66,50,,
14280,note_on,25,0,2,,,,,,,,,0,74,64,,
14280,note_on,0,0,2,,,,,,,,,0,69,64,,
14280,note_on,30,0,6,,,,,,,,,5,62,0,,
14280,note_on,0,0,6,,,,,,,,,5,66,50,,
14310,note_on,0,0,15,,,,,,,,,15,61,64,,
14310,note_on,30,0,15,,,,,,,,,15,62,0,,
14310,note_on,0,0,7,,,,,,,,,6,69,50,,
14310,note_on,0,0,9,,,,,,,,,8,61,64,,
14310,note_on,30,0,9,,,,,,,,,8,62,0,,
14310,note_on,30,0,7,,,,,,,,,6,66,0,,
14310,note_on,0,0,4,,,,,,,,,2,69,50,,
14310,note_on,0,0,4,,,,,,,,,2,66,0,,
14310,note_on,0,0,16,,,,,,,,,3,69,50,,
14310,note_on,30,0,5,,,,,,,,,4,62,0,,
14310,note_on,0,0,5,,,,,,,,,4,61,50,,
14310,note_on,0,0,16,,,,,,,,,3,69,50,,
14310,note_on,0,0,4,,,,,,,,,2,69,50,,
14310,note_on,30,0,8,,,,,,,,,7,66,0,,
14310,note_on,0,0,8,,,,,,,,,7,69,50,,
14310,note_on,0,0,16,,,,,,,,,3,66,0,,
14310,note_on,30,0,6,,,,,,,,,5,66,0,,
14310,note_on,0,0,6,,,,,,,,,5,69,50,,
14310,note_on,30,0,4,,,,,,,,,2,66,0,,
14310,note_on,30,0,16,,,,,,,,,3,66,0,,
14315,note_on,0,0,2,,,,,,,,,0,74,0,,
14315,note_on,35,0,2,,,,,,,,,0,69,0,,
14340,note_on,30,0,15,,,,,,,,,15,61,0,,
14340,note_on,0,0,16,,,,,,,,,3,66,50,,
14340,note_on,0,0,2,,,,,,,,,0,74,64,,
14340,note_on,25,0,2,,,,,,,,,0,78,64,,
14340,note_on,0,0,4,,,,,,,,,2,69,0,,
14340,note_on,0,0,16,,,,,,,,,3,66,50,,
14340,note_on,0,0,15,,,,,,,,,15,62,64,,
14340,note_on,0,0,16,,,,,,,,,3,69,0,,
14340,note_on,30,0,16,,,,,,,,,3,69,0,,
14340,note_on,0,0,4,,,,,,,,,2,66,50,,
14340,note_on,0,0,7,,,,,,,,,6,66,50,,
14340,note_on,30,0,7,,,,,,,,,6,69,0,,
14340,note_on,0,0,4,,,,,,,,,2,66,50,,
14340,note_on,30,0,4,,,,,,,,,2,69,0,,
14340,note_on,30,0,8,,,,,,,,,7,69,0,,
14340,note_on,30,0,5,,,,,,,,,4,61,0,,
14340,note_on,0,0,5,,,,,,,,,4,62,50,,
14340,note_on,30,0,9,,,,,,,,,8,61,0,,
14340,note_on,0,0,8,,,,,,,,,7,66,50,,
14340,note_on,0,0,6,,,,,,,,,5,66,50,,
14340,note_on,30,0,6,,,,,,,,,5,69,0,,
14340,note_on,0,0,9,,,,,,,,,8,62,64,,
14370,note_on,30,0,7,,,,,,,,,6,66,0,,
14370,note_on,30,0,4,,,,,,,,,2,66,0,,
14370,note_on,30,0,16,,,,,,,,,3,66,0,,
14370,note_on,0,0,16,,,,,,,,,3,62,50,,
14370,note_on,0,0,4,,,,,,,,,2,66,0,,
14370,note_on,0,0,16,,,,,,,,,3,62,50,,
14370,note_on,0,0,7,,,,,,,,,6,62,50,,
14370,note_on,30,0,8,,,,,,,,,7,66,0,,
14370,note_on,0,0,8,,,,,,,,,7,62,50,,
14370,note_on,0,0,16,,,,,,,,,3,66,0,,
14370,note_on,0,0,4,,,,,,,,,2,62,50,,
14370,note_on,0,0,4,,,,,,,,,2,62,50,,
14370,note_on,0,0,6,,,,,,,,,5,62,50,,
14370,note_on,30,0,6,,,,,,,,,5,66,0,,
14375,note_on,35,0,2,,,,,,,,,0,74,0,,
14375,note_on,0,0,2,,,,,,,,,0,78,0,,
14400,note_on,0,0,4,,,,,,,,,2,62,0,,
14400,note_on,120,0,3,,,,,,,,,1,45,64,,
14400,note_on,0,0,6,,,,,,,,,5,69,50,,
14400,note_on,0,0,7,,,,,,,,,6,69,50,,
14400,note_on,0,0,4,,,,,,,,,2,69,50,,
14400,note_on,0,0,2,,,,,,,,,0,76,64,,
14400,note_on,30,0,7,,,,,,,,,6,62,0,,
14400,note_on,0,0,16,,,,,,,,,3,69,50,,
14400,note_on,0,0,16,,,,,,,,,3,62,0,,
14400,note_on,30,0,16,,,,,,,,,3,62,0,,
14400,note_on,25,0,2,,,,,,,,,0,79,64,,
14400,note_on,0,0,16,,,,,,,,,3,69,50,,
14400,note_on,30,0,6,,,,,,,,,5,62,0,,
14400,note_on,0,0,4,,,,,,,,,2,69,50,,
14400,note_on,30,0,8,,,,,,,,,7,62,0,,
14400,note_on,30,0,4,,,,,,,,,2,62,0,,
14400,note_on,0,0,8,,,,,,,,,7,69,50,,
14435,note_on,95,0,9,,,,,,,,,8,62,0,,
14435,note_on,95,0,5,,,,,,,,,4,62,0,,
14435,note_on,0,0,2,,,,,,,,,0,79,0,,
14435,note_on,35,0,2,,,,,,,,,0,76,0,,
14435,note_on,95,0,15,,,,,,,,,15,62,0,,
14460,note_on,60,0,3,,,,,,,,,1,45,0,,
14460,note_on,0,0,2,,,,,,,,,0,78,64,,
14460,note_on,25,0,2,,,,,,,,,0,81,64,,
14460,note_on,25,0,5,,,,,,,,,4,61,50,,
14460,note_on,25,0,9,,,,,,,,,8,61,64,,
14460,note_on,25,0,15,,,,,,,,,15,61,64,,
14490,note_on,0,0,2,,,,,,,,,0,81,0,,
14490,note_on,30,0,2,,,,,,,,,0,78,0,,
14490,note_on,0,0,2,,,,,,,,,0,76,64,,
14490,note_on,0,0,2,,,,,,,,,0,79,64,,
14495,note_on,35,0,15,,,,,,,,,15,61,0,,
14495,note_on,35,0,5,,,,,,,,,4,61,0,,
14495,note_on,35,0,9,,,,,,,,,8,61,0,,
14520,note_on,25,0,15,,,,,,,,,15,57,64,,
14520,note_on,25,0,5,,,,,,,,,4,57,50,,
14520,note_on,0,0,2,,,,,,,,,0,78,64,,
14520,note_on,25,0,9,,,,,,,,,8,57,64,,
14520,note_on,30,0,2,,,,,,,,,0,76,0,,
14520,note_on,0,0,2,,,,,,,,,0,79,0,,
14520,note_on,0,0,2,,,,,,,,,0,74,64,,
14550,note_on,0,0,2,,,,,,,,,0,78,0,,
14550,note_on,0,0,2,,,,,,,,,0,79,64,,
14550,note_on,30,0,2,,,,,,,,,0,74,0,,
14550,note_on,0,0,2,,,,,,,,,0,76,64,,
14555,note_on,35,0,5,,,,,,,,,4,57,0,,
14555,note_on,35,0,15,,,,,,,,,15,57,0,,
14555,note_on,35,0,9,,,,,,,,,8,57,0,,
14580,note_on,325,0,11,,,,,,,,,11,74,79,,
14580,note_on,325,0,13,,,,,,,,,13,57,79,,
14580,note_on,25,0,15,,,,,,,,,15,50,64,,
14580,note_on,0,0,2,,,,,,,,,0,74,64,,
14580,note_on,0,0,2,,,,,,,,,0,78,64,,
14580,note_on,0,0,2,,,,,,,,,0,81,64,,
14580,note_on,0,0,2,,,,,,,,,0,79,0,,
14580,note_on,325,0,12,,,,,,,,,12,69,79,,
14580,note_on,325,0,14,,,,,,,,,14,50,79,,
14580,note_on,25,0,5,,,,,,,,,4,50,64,,
14580,note_on,120,0,3,,,,,,,,,1,50,64,,
14580,note_on,325,0,10,,,,,,,,,10,78,79,,
14580,note_on,25,0,9,,,,,,,,,8,50,64,,
14580,note_on,30,0,2,,,,,,,,,0,76,0,,
14591,note_on,11,0,5,,,,,,,,,4,50,0,,
14591,note_on,11,0,9,,,,,,,,,8,50,0,,
14591,note_on,11,0,15,,,,,,,,,15,50,0,,
14610,note_on,0,0,4,,,,,,,,,2,69,64,,
14610,note_on,0,0,4,,,,,,,,,2,69,64,,
14610,note_on,210,0,6,,,,,,,,,5,69,0,,
14610,note_on,0,0,6,,,,,,,,,5,69,64,,
14610,note_on,0,0,16,,,,,,,,,3,69,64,,
14610,note_on,0,0,4,,,,,,,,,2,69,0,,
14610,note_on,210,0,4,,,,,,,,,2,69,0,,
14610,note_on,210,0,16,,,,,,,,,3,69,0,,
14610,note_on,0,0,16,,,,,,,,,3,69,0,,
14610,note_on,0,0,16,,,,,,,,,3,69,64,,
14615,note_on,35,0,11,,,,,,,,,11,74,0,,
14615,note_on,35,0,10,,,,,,,,,10,78,0,,
14615,note_on,215,0,8,,,,,,,,,7,69,0,,
14615,note_on,0,0,2,,,,,,,,,0,78,0,,
14615,note_on,215,0,7,,,,,,,,,6,69,0,,
14615,note_on,35,0,13,,,,,,,,,13,57,0,,
14615,note_on,35,0,14,,,,,,,,,14,50,0,,
14615,note_on,35,0,2,,,,,,,,,0,74,0,,
14640,note_on,25,0,2,,,,,,,,,0,81,64,,
14640,note_on,25,0,14,,,,,,,,,14,50,80,,
14640,note_on,30,0,4,,,,,,,,,2,69,0,,
14640,note_on,0,0,4,,,,,,,,,2,69,0,,
14640,note_on,0,0,4,,,,,,,,,2,74,64,,
14640,note_on,0,0,4,,,,,,,,,2,74,64,,
14640,note_on,30,0,16,,,,,,,,,3,69,0,,
14640,note_on,60,0,3,,,,,,,,,1,50,0,,
14640,note_on,0,0,2,,,,,,,,,0,69,64,,
14640,note_on,49,0,9,,,,,,,,,8,50,64,,
14640,note_on,25,0,10,,,,,,,,,10,74,80,,
14640,note_on,25,0,13,,,,,,,,,13,66,80,,
14640,note_on,0,0,3,,,,,,,,,1,50,64,,
14640,note_on,0,0,6,,,,,,,,,5,74,64,,
14640,note_on,49,0,15,,,,,,,,,15,50,64,,
14640,note_on,25,0,11,,,,,,,,,11,69,80,,
14640,note_on,49,0,5,,,,,,,,,4,50,64,,
14640,note_on,30,0,6,,,,,,,,,5,69,0,,
14640,note_on,25,0,7,,,,,,,,,6,69,64,,
14640,note_on,0,0,16,,,,,,,,,3,69,0,,
14640,note_on,0,0,16,,,,,,,,,3,74,64,,
14640,note_on,0,0,16,,,,,,,,,3,74,64,,
14640,note_on,25,0,8,,,,,,,,,7,66,64,,
14651,note_on,11,0,15,,,,,,,,,15,50,0,,
14651,note_on,11,0,9,,,,,,,,,8,50,0,,
14651,note_on,11,0,5,,,,,,,,,4,50,0,,
14670,note_on,0,0,4,,,,,,,,,2,78,64,,
14670,note_on,30,0,16,,,,,,,,,3,74,0,,
14670,note_on,0,0,16,,,,,,,,,3,74,0,,
14670,note_on,0,0,16,,,,,,,,,3,78,64,,
14670,note_on,30,0,4,,,,,,,,,2,74,0,,
14670,note_on,0,0,6,,,,,,,,,5,78,64,,
14670,note_on,0,0,4,,,,,,,,,2,74,0,,
14670,note_on,30,0,6,,,,,,,,,5,74,0,,
14670,note_on,0,0,4,,,,,,,,,2,78,64,,
14670,note_on,0,0,16,,,,,,,,,3,78,64,,
14675,note_on,35,0,13,,,,,,,,,13,66,0,,
14675,note_on,35,0,14,,,,,,,,,14,50,0,,
14675,note_on,35,0,11,,,,,,,,,11,69,0,,
14675,note_on,35,0,7,,,,,,,,,6,69,0,,
14675,note_on,35,0,2,,,,,,,,,0,69,0,,
14675,note_on,35,0,8,,,,,,,,,7,66,0,,
14675,note_on,35,0,10,,,,,,,,,10,74,0,,
14675,note_on,0,0,2,,,,,,,,,0,81,0,,
14700,note_on,25,0,13,,,,,,,,,13,64,81,,
14700,note_on,49,0,9,,,,,,,,,8,52,64,,
14700,note_on,25,0,14,,,,,,,,,14,52,81,,
14700,note_on,49,0,15,,,,,,,,,15,52,64,,
14700,note_on,25,0,10,,,,,,,,,10,73,81,,
14700,note_on,49,0,5,,,,,,,,,4,52,64,,
14700,note_on,0,0,16,,,,,,,,,3,81,64,,
14700,note_on,25,0,11,,,,,,,,,11,67,81,,
14700,note_on,25,0,7,,,,,,,,,6,73,64,,
14700,note_on,0,0,4,,,,,,,,,2,81,64,,
14700,note_on,25,0,8,,,,,,,,,7,64,64,,
14700,note_on,60,0,3,,,,,,,,,1,50,0,,
14700,note_on,0,0,3,,,,,,,,,1,45,64,,
14700,note_on,30,0,16,,,,,,,,,3,78,0,,
14700,note_on,0,0,16,,,,,,,,,3,78,0,,
14700,note_on,0,0,4,,,,,,,,,2,81,64,,
14700,note_on,0,0,16,,,,,,,,,3,81,64,,
14700,note_on,30,0,6,,,,,,,,,5,78,0,,
14700,note_on,25,0,2,,,,,,,,,0,79,64,,
14700,note_on,0,0,6,,,,,,,,,5,81,64,,
14700,note_on,30,0,4,,,,,,,,,2,78,0,,
14700,note_on,0,0,4,,,,,,,,,2,78,0,,
14700,note_on,0,0,2,,,,,,,,,0,69,64,,
14711,note_on,11,0,5,,,,,,,,,4,52,0,,
14711,note_on,11,0,9,,,,,,,,,8,52,0,,
14711,note_on,11,0,15,,,,,,,,,15,52,0,,
14730,note_on,0,0,16,,,,,,,,,3,73,64,,
14730,note_on,0,0,16,,,,,,,,,3,81,0,,
14730,note_on,0,0,16,,,,,,,,,3,73,64,,
14730,note_on,0,0,6,,,,,,,,,5,73,64,,
14730,note_on,30,0,16,,,,,,,,,3,81,0,,
14730,note_on,0,0,4,,,,,,,,,2,73,64,,
14730,note_on,0,0,4,,,,,,,,,2,73,64,,
14730,note_on,0,0,4,,,,,,,,,2,81,0,,
14730,note_on,30,0,4,,,,,,,,,2,81,0,,
14730,note_on,30,0,6,,,,,,,,,5,81,0,,
14735,note_on,35,0,13,,,,,,,,,13,64,0,,
14735,note_on,35,0,11,,,,,,,,,11,67,0,,
14735,note_on,35,0,7,,,,,,,,,6,73,0,,
14735,note_on,35,0,10,,,,,,,,,10,73,0,,
14735,note_on,35,0,8,,,,,,,,,7,64,0,,
14735,note_on,0,0,2,,,,,,,,,0,79,0,,
14735,note_on,35,0,2,,,,,,,,,0,69,0,,
14735,note_on,35,0,14,,,,,,,,,14,52,0,,
14760,note_on,0,0,16,,,,,,,,,3,73,0,,
14760,note_on,30,0,16,,,,,,,,,3,73,0,,
14760,note_on,49,0,9,,,,,,,,,8,54,64,,
14760,note_on,0,0,16,,,,,,,,,3,74,64,,
14760,note_on,0,0,16,,,,,,,,,3,74,64,,
14760,note_on,25,0,2,,,,,,,,,0,78,64,,
14760,note_on,25,0,8,,,,,,,,,7,62,64,,
14760,note_on,49,0,15,,,,,,,,,15,54,64,,
14760,note_on,30,0,6,,,,,,,,,5,73,0,,
14760,note_on,49,0,5,,,,,,,,,4,54,64,,
14760,note_on,25,0,11,,,,,,,,,11,66,83,,
14760,note_on,25,0,7,,,,,,,,,6,69,64,,
14760,note_on,60,0,3,,,,,,,,,1,45,0,,
14760,note_on,0,0,3,,,,,,,,,1,50,64,,
14760,note_on,0,0,4,,,,,,,,,2,74,64,,
14760,note_on,25,0,13,,,,,,,,,13,57,83,,
14760,note_on,25,0,10,,,,,,,,,10,74,83,,
14760,note_on,0,0,4,,,,,,,,,2,74,64,,
14760,note_on,0,0,6,,,,,,,,,5,74,64,,
14760,note_on,30,0,4,,,,,,,,,2,73,0,,
14760,note_on,0,0,2,,,,,,,,,0,69,64,,
14760,note_on,25,0,14,,,,,,,,,14,54,83,,
14760,note_on,0,0,4,,,,,,,,,2,73,0,,
14790,note_on,0,0,4,,,,,,,,,2,78,64,,
14790,note_on,0,0,6,,,,,,,,,5,78,64,,
14790,note_on,0,0,4,,,,,,,,,2,78,64,,
14790,note_on,0,0,16,,,,,,,,,3,78,64,,
14790,note_on,0,0,16,,,,,,,,,3,78,64,,
14790,note_on,0,0,16,,,,,,,,,3,74,0,,
14790,note_on,30,0,4,,,,,,,,,2,74,0,,
14790,note_on,30,0,6,,,,,,,,,5,74,0,,
14790,note_on,30,0,16,,,,,,,,,3,74,0,,
14790,note_on,0,0,4,,,,,,,,,2,74,0,,
14795,note_on,35,0,7,,,,,,,,,6,69,0,,
14795,note_on,35,0,8,,,,,,,,,7,62,0,,
14795,note_on,35,0,9,,,,,,,,,8,54,0,,
14795,note_on,35,0,5,,,,,,,,,4,54,0,,
14795,note_on,35,0,15,,,,,,,,,15,54,0,,
14795,note_on,35,0,2,,,,,,,,,0,69,0,,
14795,note_on,0,0,2,,,,,,,,,0,78,0,,
14795,note_on,0,0,2,,,,,,,,,0,81,0,,
14820,note_on,0,0,16,,,,,,,,,3,83,64,,
14820,note_on,0,0,14,,,,,,,,,14,55,84,,
14820,note_on,60,0,14,,,,,,,,,14,54,0,,
14820,note_on,240,0,12,,,,,,,,,12,69,0,,
14820,note_on,0,0,12,,,,,,,,,12,71,84,,
14820,note_on,30,0,6,,,,,,,,,5,78,0,,
14820,note_on,0,0,6,,,,,,,,,5,83,64,,
14820,note_on,25,0,9,,,,,,,,,8,55,64,,
14820,note_on,0,0,4,,,,,,,,,2,78,0,,
14820,note_on,0,0,16,,,,,,,,,3,78,0,,
14820,note_on,30,0,16,,,,,,,,,3,78,0,,
14820,note_on,0,0,2,,,,,,,,,0,62,64,,
