tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
62017,control_change,,,,,21,0,12,,,,11,7,90,,
62017,control_change,,,,,17,0,8,,,,6,7,66,,
62019,control_change,,,,,19,0,11,,,,10,7,85,,
62019,control_change,,,,,16,0,9,,,,7,7,76,,
62026,control_change,,,,,19,0,10,,,,8,7,79,,
62034,control_change,,,,,17,0,8,,,,6,7,64,,
62035,control_change,,,,,16,0,9,,,,7,7,75,,
62037,control_change,,,,,20,0,12,,,,11,7,89,,
62039,control_change,,,,,20,0,11,,,,10,7,84,,
62045,control_change,,,,,19,0,10,,,,8,7,77,,
62050,control_change,,,,,16,0,8,,,,6,7,63,,
62051,control_change,,,,,16,0,9,,,,7,7,74,,
62058,control_change,,,,,21,0,12,,,,11,7,88,,
62058,control_change,,,,,19,0,11,,,,10,7,83,,
62064,control_change,,,,,19,0,10,,,,8,7,76,,
62067,control_change,,,,,16,0,9,,,,7,7,73,,
62067,control_change,,,,,17,0,8,,,,6,7,62,,
62077,control_change,,,,,19,0,11,,,,10,7,82,,
62078,control_change,,,,,20,0,12,,,,11,7,87,,
62083,control_change,,,,,16,0,9,,,,7,7,72,,
62083,control_change,,,,,16,0,8,,,,6,7,60,,
62083,control_change,,,,,19,0,10,,,,8,7,75,,
62096,control_change,,,,,19,0,11,,,,10,7,81,,
62099,control_change,,,,,16,0,9,,,,7,7,71,,
62099,control_change,,,,,21,0,12,,,,11,7,85,,
62103,control_change,,,,,20,0,10,,,,8,7,74,,
62106,note_on,,,,,666,0,13,,,,12,,,42,0
62106,note_on,,,,,666,0,7,,,,5,,,42,0
62115,control_change,,,,,16,0,9,,,,7,7,70,,
62115,control_change,,,,,19,0,11,,,,10,7,80,,
62119,control_change,,,,,20,0,12,,,,11,7,84,,
62122,control_change,,,,,19,0,10,,,,8,7,73,,
62131,control_change,,,,,16,0,9,,,,7,7,69,,
62135,control_change,,,,,20,0,11,,,,10,7,79,,
62140,control_change,,,,,21,0,12,,,,11,7,83,,
62141,control_change,,,,,19,0,10,,,,8,7,71,,
62147,control_change,,,,,16,0,9,,,,7,7,67,,
62147,control_change,,,,,64,0,8,,,,6,7,64,,
62154,control_change,,,,,19,0,11,,,,10,7,78,,
62160,control_change,,,,,20,0,12,,,,11,7,82,,
62160,control_change,,,,,19,0,10,,,,8,7,70,,
62173,control_change,,,,,19,0,11,,,,10,7,76,,
62179,control_change,,,,,19,0,10,,,,8,7,69,,
62181,control_change,,,,,21,0,12,,,,11,7,81,,
62192,control_change,,,,,19,0,11,,,,10,7,75,,
62199,control_change,,,,,20,0,10,,,,8,7,68,,
62201,control_change,,,,,20,0,12,,,,11,7,80,,
62211,control_change,,,,,64,0,9,,,,7,7,55,,
62211,control_change,,,,,19,0,11,,,,10,7,74,,
62218,control_change,,,,,19,0,10,,,,8,7,66,,
62222,control_change,,,,,21,0,12,,,,11,7,79,,
62231,control_change,,,,,20,0,11,,,,10,7,73,,
62237,control_change,,,,,19,0,10,,,,8,7,65,,
62242,control_change,,,,,20,0,12,,,,11,7,78,,
62250,control_change,,,,,19,0,11,,,,10,7,72,,
62256,control_change,,,,,19,0,10,,,,8,7,64,,
62263,control_change,,,,,21,0,12,,,,11,7,77,,
62269,control_change,,,,,19,0,11,,,,10,7,71,,
62275,control_change,,,,,19,0,10,,,,8,7,62,,
62283,control_change,,,,,20,0,12,,,,11,7,76,,
62285,note_on,,,,,333,0,5,,,,3,,,69,0
62285,note_on,,,,,333,0,4,,,,2,,,69,0
62288,control_change,,,,,19,0,11,,,,10,7,70,,
62304,control_change,,,,,21,0,12,,,,11,7,74,,
62307,control_change,,,,,19,0,11,,,,10,7,69,,
62324,control_change,,,,,20,0,12,,,,11,7,73,,
62327,control_change,,,,,20,0,11,,,,10,7,67,,
62339,control_change,,,,,64,0,10,,,,8,7,51,,
62345,control_change,,,,,21,0,12,,,,11,7,72,,
62346,control_change,,,,,19,0,11,,,,10,7,66,,
62365,control_change,,,,,20,0,12,,,,11,7,71,,
62365,control_change,,,,,19,0,11,,,,10,7,65,,
62384,control_change,,,,,19,0,11,,,,10,7,64,,
62386,control_change,,,,,21,0,12,,,,11,7,70,,
62403,control_change,,,,,19,0,11,,,,10,7,62,,
62406,control_change,,,,,20,0,12,,,,11,7,68,,
62427,control_change,,,,,21,0,12,,,,11,7,67,,
62447,control_change,,,,,20,0,12,,,,11,7,66,,
62464,note_on,,,,,125,0,10,,,,8,,,66,0
62464,note_on,,,,,253,0,9,,,,7,,,66,0
62464,note_on,,,,,358,0,7,,,,5,,,42,60
62464,note_on,,,,,179,0,4,,,,2,,,65,45
62464,note_on,,,,,17,0,12,,,,11,,,54,0
62464,note_on,,,,,358,0,13,,,,12,,,42,30
62464,note_on,,,,,317,0,8,,,,6,,,69,0
62464,note_on,,,,,179,0,5,,,,3,,,65,45
62464,note_on,,,,,61,0,11,,,,10,,,61,0
62467,control_change,,,,,3,0,12,,,,11,7,53,,
62467,control_change,,,,,3,0,11,,,,10,7,51,,
62666,control_change,,,,,202,0,8,,,,6,7,80,,
62976,note_on,,,,,0,0,4,,,,2,,,66,35
62976,note_on,,,,,512,0,4,,,,2,,,65,0
62976,note_on,,,,,512,0,5,,,,3,,,65,0
62976,note_on,,,,,0,0,5,,,,3,,,66,35
63048,control_change,,,,,584,0,9,,,,7,7,54,,
63079,control_change,,,,,612,0,11,,,,10,7,52,,
63082,control_change,,,,,618,0,10,,,,8,7,50,,
63130,note_on,,,,,666,0,7,,,,5,,,42,0
63130,note_on,,,,,666,0,13,,,,12,,,42,0
63309,note_on,,,,,333,0,5,,,,3,,,66,0
63309,note_on,,,,,333,0,4,,,,2,,,66,0
63310,control_change,,,,,231,0,11,,,,10,7,51,,
63363,control_change,,,,,315,0,9,,,,7,7,53,,
63365,control_change,,,,,2,0,9,,,,7,7,52,,
63389,control_change,,,,,307,0,10,,,,8,7,49,,
63480,control_change,,,,,170,0,11,,,,10,7,50,,
63488,note_on,,,,,358,0,7,,,,5,,,42,60
63488,note_on,,,,,358,0,13,,,,12,,,57,0
63488,note_on,,,,,0,0,13,,,,12,,,62,20
63488,note_on,,,,,0,0,13,,,,12,,,61,0
63488,note_on,,,,,0,0,13,,,,12,,,54,20
63488,note_on,,,,,0,0,13,,,,12,,,59,20
63488,note_on,,,,,0,0,13,,,,12,,,42,30
63619,control_change,,,,,230,0,10,,,,8,7,48,,
63626,control_change,,,,,146,0,11,,,,10,7,49,,
63747,control_change,,,,,121,0,11,,,,10,7,48,,
64000,note_on,,,,,691,0,4,,,,2,,,78,45
64000,note_on,,,,,691,0,5,,,,3,,,78,45
64154,note_on,,,,,666,0,13,,,,12,,,42,0
64154,note_on,,,,,666,0,7,,,,5,,,42,0
64333,note_on,,,,,333,0,5,,,,3,,,78,0
64333,note_on,,,,,333,0,4,,,,2,,,78,0
64512,note_on,,,,,179,0,5,,,,3,,,73,45
64512,note_on,,,,,358,0,13,,,,12,,,42,30
64512,note_on,,,,,358,0,7,,,,5,,,42,60
64512,note_on,,,,,179,0,4,,,,2,,,73,45
65024,note_on,,,,,512,0,5,,,,3,,,73,0
65024,note_on,,,,,0,0,4,,,,2,,,74,35
65024,note_on,,,,,512,0,4,,,,2,,,73,0
65024,note_on,,,,,0,0,5,,,,3,,,74,35
65178,note_on,,,,,666,0,7,,,,5,,,42,0
65178,note_on,,,,,666,0,13,,,,12,,,42,0
65357,note_on,,,,,333,0,5,,,,3,,,74,0
65357,note_on,,,,,333,0,4,,,,2,,,74,0
65536,note_on,,,,,179,0,5,,,,3,,,70,45
65536,note_on,,,,,358,0,13,,,,12,,,42,30
65536,note_on,,,,,358,0,7,,,,5,,,42,60
65536,note_on,,,,,179,0,4,,,,2,,,70,45
66048,note_on,,,,,512,0,4,,,,2,,,70,0
66048,note_on,,,,,0,0,4,,,,2,,,71,35
66048,note_on,,,,,0,0,5,,,,3,,,71,35
66048,note_on,,,,,512,0,5,,,,3,,,70,0
66202,note_on,,,,,666,0,13,,,,12,,,42,0
66202,note_on,,,,,666,0,7,,,,5,,,42,0
66381,note_on,,,,,333,0,5,,,,3,,,71,0
66381,note_on,,,,,333,0,4,,,,2,,,71,0
66560,note_on,,,,,0,0,13,,,,12,,,65,20
66560,note_on,,,,,0,0,13,,,,12,,,59,20
66560,note_on,,,,,0,0,13,,,,12,,,56,20
66560,note_on,,,,,0,0,13,,,,12,,,62,0
66560,note_on,,,,,0,0,13,,,,12,,,59,0
66560,note_on,,,,,358,0,13,,,,12,,,54,0
66560,note_on,,,,,358,0,7,,,,5,,,42,60
66560,note_on,,,,,0,0,13,,,,12,,,42,30
66560,note_on,,,,,0,0,13,,,,12,,,62,20
67072,note_on,,,,,691,0,5,,,,3,,,74,45
67072,note_on,,,,,691,0,4,,,,2,,,74,45
67226,note_on,,,,,666,0,13,,,,12,,,42,0
67226,note_on,,,,,666,0,7,,,,5,,,42,0
67405,note_on,,,,,333,0,4,,,,2,,,74,0
67405,note_on,,,,,333,0,5,,,,3,,,74,0
67584,note_on,,,,,358,0,13,,,,12,,,42,30
67584,note_on,,,,,179,0,5,,,,3,,,65,45
67584,note_on,,,,,358,0,7,,,,5,,,42,60
67584,note_on,,,,,179,0,4,,,,2,,,65,45
68096,note_on,,,,,512,0,5,,,,3,,,65,0
68096,note_on,,,,,0,0,5,,,,3,,,68,35
68096,note_on,,,,,512,0,4,,,,2,,,65,0
68096,note_on,,,,,0,0,4,,,,2,,,68,35
68250,note_on,,,,,666,0,7,,,,5,,,42,0
68250,note_on,,,,,666,0,13,,,,12,,,42,0
68429,note_on,,,,,333,0,5,,,,3,,,68,0
68429,note_on,,,,,333,0,4,,,,2,,,68,0
68608,note_on,,,,,358,0,13,,,,12,,,42,30
68608,note_on,,,,,179,0,5,,,,3,,,71,45
68608,note_on,,,,,358,0,7,,,,5,,,42,60
68608,note_on,,,,,179,0,4,,,,2,,,71,45
69120,note_on,,,,,512,0,4,,,,2,,,71,0
69120,note_on,,,,,0,0,4,,,,2,,,62,35
69120,note_on,,,,,0,0,5,,,,3,,,62,35
69120,note_on,,,,,512,0,5,,,,3,,,71,0
69274,note_on,,,,,666,0,7,,,,5,,,42,0
69274,note_on,,,,,666,0,13,,,,12,,,42,0
69453,note_on,,,,,333,0,4,,,,2,,,62,0
69453,note_on,,,,,333,0,5,,,,3,,,62,0
69632,note_on,,,,,0,0,13,,,,12,,,42,30
69632,note_on,,,,,179,0,4,,,,2,,,61,44
69632,note_on,,,,,358,0,7,,,,5,,,42,60
69632,note_on,,,,,5885,0,11,,,,10,,,66,80
69632,note_on,,,,,358,0,13,,,,12,,,56,0
69632,note_on,,,,,0,0,13,,,,12,,,61,20
69632,note_on,,,,,0,0,13,,,,12,,,62,0
69632,note_on,,,,,0,0,13,,,,12,,,59,0
69632,note_on,,,,,179,0,5,,,,3,,,61,34
69632,note_on,,,,,0,0,13,,,,12,,,57,20
69632,note_on,,,,,0,0,13,,,,12,,,65,0
69965,note_on,,,,,333,0,5,,,,3,,,61,0
69965,note_on,,,,,333,0,4,,,,2,,,61,0
70144,note_on,,,,,179,0,5,,,,3,,,69,34
70144,note_on,,,,,179,0,4,,,,2,,,69,45
70298,note_on,,,,,666,0,7,,,,5,,,42,0
70298,note_on,,,,,666,0,13,,,,12,,,42,0
70477,note_on,,,,,333,0,5,,,,3,,,69,0
70477,note_on,,,,,333,0,4,,,,2,,,69,0
70656,note_on,,,,,179,0,5,,,,3,,,65,45
70656,note_on,,,,,179,0,4,,,,2,,,65,45
70656,note_on,,,,,358,0,7,,,,5,,,42,60
70656,note_on,,,,,358,0,13,,,,12,,,42,30
70656,note_on,,,,,1024,0,11,,,,10,,,66,0
70656,note_on,,,,,0,0,11,,,,10,,,61,80
71168,note_on,,,,,0,0,4,,,,2,,,66,35
71168,note_on,,,,,512,0,4,,,,2,,,65,0
71168,note_on,,,,,512,0,5,,,,3,,,65,0
71168,note_on,,,,,0,0,5,,,,3,,,66,35
71322,note_on,,,,,666,0,7,,,,5,,,42,0
71322,note_on,,,,,666,0,13,,,,12,,,42,0
71501,note_on,,,,,333,0,4,,,,2,,,66,0
71501,note_on,,,,,333,0,5,,,,3,,,66,0
71680,note_on,,,,,358,0,7,,,,5,,,42,60
71680,note_on,,,,,179,0,5,,,,3,,,60,45
71680,note_on,,,,,358,0,13,,,,12,,,42,30
71680,note_on,,,,,0,0,11,,,,10,,,57,80
71680,note_on,,,,,179,0,4,,,,2,,,60,45
71680,note_on,,,,,1024,0,11,,,,10,,,61,0
72192,note_on,,,,,512,0,4,,,,2,,,60,0
72192,note_on,,,,,0,0,4,,,,2,,,61,35
72192,note_on,,,,,512,0,5,,,,3,,,60,0
72192,note_on,,,,,0,0,5,,,,3,,,61,35
72346,note_on,,,,,666,0,13,,,,12,,,42,0
72346,note_on,,,,,666,0,7,,,,5,,,42,0
72525,note_on,,,,,333,0,4,,,,2,,,61,0
72525,note_on,,,,,333,0,5,,,,3,,,61,0
72704,note_on,,,,,0,0,11,,,,10,,,54,80
72704,note_on,,,,,358,0,7,,,,5,,,42,60
72704,note_on,,,,,9085,0,10,,,,8,,,69,80
72704,note_on,,,,,0,0,13,,,,12,,,42,30
72704,note_on,,,,,0,0,13,,,,12,,,69,20
72704,note_on,,,,,0,0,13,,,,12,,,66,20
72704,note_on,,,,,0,0,13,,,,12,,,61,20
72704,note_on,,,,,0,0,13,,,,12,,,61,0
72704,note_on,,,,,358,0,13,,,,12,,,57,0
72704,note_on,,,,,1024,0,11,,,,10,,,57,0
73216,note_on,,,,,691,0,5,,,,3,,,73,45
73216,note_on,,,,,691,0,4,,,,2,,,73,45
73370,note_on,,,,,666,0,7,,,,5,,,42,0
73370,note_on,,,,,666,0,13,,,,12,,,42,0
73549,note_on,,,,,333,0,4,,,,2,,,73,0
73549,note_on,,,,,333,0,5,,,,3,,,73,0
73728,note_on,,,,,358,0,13,,,,12,,,42,30
73728,note_on,,,,,0,0,10,,,,8,,,66,80
73728,note_on,,,,,1024,0,10,,,,8,,,69,0
73728,note_on,,,,,358,0,7,,,,5,,,42,60
73728,note_on,,,,,179,0,5,,,,3,,,68,45
73728,note_on,,,,,179,0,4,,,,2,,,68,45
74240,note_on,,,,,0,0,5,,,,3,,,69,35
74240,note_on,,,,,512,0,5,,,,3,,,68,0
74240,note_on,,,,,512,0,4,,,,2,,,68,0
74240,note_on,,,,,0,0,4,,,,2,,,69,35
74394,note_on,,,,,666,0,7,,,,5,,,42,0
74394,note_on,,,,,666,0,13,,,,12,,,42,0
74573,note_on,,,,,333,0,4,,,,2,,,69,0
74573,note_on,,,,,333,0,5,,,,3,,,69,0
74752,note_on,,,,,179,0,5,,,,3,,,65,45
74752,note_on,,,,,0,0,10,,,,8,,,62,80
74752,note_on,,,,,179,0,4,,,,2,,,65,45
74752,note_on,,,,,0,0,11,,,,10,,,54,80
74752,note_on,,,,,358,0,13,,,,12,,,42,30
74752,note_on,,,,,358,0,7,,,,5,,,42,60
74752,note_on,,,,,2048,0,11,,,,10,,,54,0
74752,note_on,,,,,1024,0,10,,,,8,,,66,0
75264,note_on,,,,,512,0,4,,,,2,,,65,0
75264,note_on,,,,,0,0,4,,,,2,,,66,35
75264,note_on,,,,,512,0,5,,,,3,,,65,0
75264,note_on,,,,,0,0,5,,,,3,,,66,35
75418,note_on,,,,,666,0,13,,,,12,,,42,0
75418,note_on,,,,,666,0,7,,,,5,,,42,0
75597,note_on,,,,,333,0,4,,,,2,,,66,0
75597,note_on,,,,,333,0,5,,,,3,,,66,0
75776,note_on,,,,,1024,0,11,,,,10,,,54,0
75776,note_on,,,,,0,0,11,,,,10,,,56,80
75776,note_on,,,,,0,0,13,,,,12,,,69,0
75776,note_on,,,,,12411,0,9,,,,7,,,74,80
75776,note_on,,,,,358,0,13,,,,12,,,61,0
75776,note_on,,,,,0,0,13,,,,12,,,66,0
75776,note_on,,,,,0,0,10,,,,8,,,59,80
75776,note_on,,,,,0,0,13,,,,12,,,59,20
75776,note_on,,,,,0,0,13,,,,12,,,62,20
75776,note_on,,,,,0,0,13,,,,12,,,68,20
75776,note_on,,,,,0,0,13,,,,12,,,42,30
75776,note_on,,,,,358,0,7,,,,5,,,42,60
75776,note_on,,,,,1024,0,10,,,,8,,,62,0
76288,note_on,,,,,691,0,5,,,,3,,,71,45
76288,note_on,,,,,691,0,4,,,,2,,,71,45
76442,note_on,,,,,666,0,7,,,,5,,,42,0
76442,note_on,,,,,666,0,13,,,,12,,,42,0
76621,note_on,,,,,333,0,5,,,,3,,,71,0
76621,note_on,,,,,333,0,4,,,,2,,,71,0
76800,note_on,,,,,0,0,11,,,,10,,,56,80
76800,note_on,,,,,358,0,13,,,,12,,,42,30
76800,note_on,,,,,358,0,7,,,,5,,,42,60
76800,note_on,,,,,0,0,9,,,,7,,,71,80
76800,note_on,,,,,1024,0,9,,,,7,,,74,0
76800,note_on,,,,,1024,0,11,,,,10,,,56,0
76800,note_on,,,,,179,0,4,,,,2,,,65,45
76800,note_on,,,,,179,0,5,,,,3,,,65,45
77312,note_on,,,,,512,0,4,,,,2,,,65,0
77312,note_on,,,,,0,0,5,,,,3,,,66,35
77312,note_on,,,,,0,0,4,,,,2,,,66,35
77312,note_on,,,,,512,0,5,,,,3,,,65,0
77466,note_on,,,,,666,0,7,,,,5,,,42,0
77466,note_on,,,,,666,0,13,,,,12,,,42,0
77645,note_on,,,,,333,0,4,,,,2,,,66,0
77645,note_on,,,,,333,0,5,,,,3,,,66,0
77824,note_on,,,,,0,0,9,,,,7,,,68,80
77824,note_on,,,,,358,0,7,,,,5,,,42,60
77824,note_on,,,,,0,0,11,,,,10,,,59,80
77824,note_on,,,,,1024,0,11,,,,10,,,56,0
77824,note_on,,,,,1024,0,9,,,,7,,,71,0
77824,note_on,,,,,179,0,5,,,,3,,,61,45
77824,note_on,,,,,358,0,13,,,,12,,,42,30
77824,note_on,,,,,179,0,4,,,,2,,,61,45
78336,note_on,,,,,512,0,5,,,,3,,,61,0
78336,note_on,,,,,512,0,4,,,,2,,,61,0
78336,note_on,,,,,0,0,4,,,,2,,,62,35
78336,note_on,,,,,0,0,5,,,,3,,,62,35
78490,note_on,,,,,666,0,13,,,,12,,,42,0
78490,note_on,,,,,666,0,7,,,,5,,,42,0
78669,note_on,,,,,333,0,4,,,,2,,,62,0
78669,note_on,,,,,333,0,5,,,,3,,,62,0
78848,note_on,,,,,0,0,13,,,,12,,,68,20
78848,note_on,,,,,1024,0,9,,,,7,,,68,0
78848,note_on,,,,,0,0,11,,,,10,,,62,80
78848,note_on,,,,,1024,0,11,,,,10,,,59,0
78848,note_on,,,,,16182,0,8,,,,6,,,80,80
78848,note_on,,,,,0,0,13,,,,12,,,42,30
78848,note_on,,,,,0,0,13,,,,12,,,71,20
78848,note_on,,,,,0,0,13,,,,12,,,65,20
78848,note_on,,,,,0,0,13,,,,12,,,62,20
78848,note_on,,,,,0,0,13,,,,12,,,68,0
78848,note_on,,,,,0,0,13,,,,12,,,62,0
78848,note_on,,,,,358,0,13,,,,12,,,59,0
78848,note_on,,,,,0,0,9,,,,7,,,65,80
78848,note_on,,,,,358,0,7,,,,5,,,42,60
79360,note_on,,,,,691,0,4,,,,2,,,80,45
79360,note_on,,,,,691,0,5,,,,3,,,80,45
79514,note_on,,,,,666,0,7,,,,5,,,42,0
79514,note_on,,,,,666,0,13,,,,12,,,42,0
79693,note_on,,,,,333,0,5,,,,3,,,80,0
79693,note_on,,,,,333,0,4,,,,2,,,80,0
79872,note_on,,,,,1024,0,8,,,,6,,,80,0
79872,note_on,,,,,0,0,8,,,,6,,,77,80
79872,note_on,,,,,179,0,5,,,,3,,,73,45
79872,note_on,,,,,0,0,11,,,,10,,,61,80
79872,note_on,,,,,1024,0,11,,,,10,,,62,0
79872,note_on,,,,,179,0,4,,,,2,,,73,45
79872,note_on,,,,,358,0,13,,,,12,,,42,30
79872,note_on,,,,,358,0,7,,,,5,,,42,60
79872,note_on,,,,,0,0,10,,,,8,,,56,80
79872,note_on,,,,,4096,0,10,,,,8,,,59,0
80384,note_on,,,,,0,0,4,,,,2,,,74,35
80384,note_on,,,,,512,0,4,,,,2,,,73,0
80384,note_on,,,,,512,0,5,,,,3,,,73,0
80384,note_on,,,,,0,0,5,,,,3,,,74,35
80538,note_on,,,,,666,0,13,,,,12,,,42,0
80538,note_on,,,,,666,0,7,,,,5,,,42,0
80717,note_on,,,,,333,0,5,,,,3,,,74,0
80717,note_on,,,,,333,0,4,,,,2,,,74,0
80896,note_on,,,,,358,0,7,,,,5,,,42,60
80896,note_on,,,,,1024,0,8,,,,6,,,77,0
80896,note_on,,,,,179,0,4,,,,2,,,70,45
80896,note_on,,,,,0,0,11,,,,10,,,59,80
80896,note_on,,,,,0,0,9,,,,7,,,65,80
80896,note_on,,,,,1024,0,11,,,,10,,,61,0
80896,note_on,,,,,358,0,13,,,,12,,,42,30
80896,note_on,,,,,179,0,5,,,,3,,,70,45
80896,note_on,,,,,2048,0,9,,,,7,,,65,0
80896,note_on,,,,,0,0,8,,,,6,,,73,80
81408,note_on,,,,,0,0,5,,,,3,,,71,35
81408,note_on,,,,,512,0,4,,,,2,,,70,0
81408,note_on,,,,,0,0,4,,,,2,,,71,35
81408,note_on,,,,,512,0,5,,,,3,,,70,0
81562,note_on,,,,,666,0,7,,,,5,,,42,0
81562,note_on,,,,,666,0,13,,,,12,,,42,0
81741,note_on,,,,,333,0,5,,,,3,,,71,0
81741,note_on,,,,,333,0,4,,,,2,,,71,0
81920,note_on,,,,,0,0,10,,,,8,,,56,0
81920,note_on,,,,,0,0,10,,,,8,,,54,80
81920,control_change,,,,,1024,0,11,,,,10,7,80,,
81920,control_change,,,,,2048,0,10,,,,8,7,80,,
81920,note_on,,,,,1024,0,8,,,,6,,,73,0
81920,note_on,,,,,0,0,9,,,,7,,,66,80
81920,note_on,,,,,0,0,13,,,,12,,,66,20
81920,note_on,,,,,0,0,13,,,,12,,,71,0
81920,note_on,,,,,0,0,13,,,,12,,,68,0
81920,note_on,,,,,0,0,13,,,,12,,,65,0
81920,note_on,,,,,0,0,11,,,,10,,,61,80
81920,note_on,,,,,0,0,12,,,,11,,,61,80
81920,control_change,,,,,19453,0,12,,,,11,7,80,,
81920,note_on,,,,,0,0,13,,,,12,,,61,20
81920,note_on,,,,,0,0,8,,,,6,,,69,80
81920,control_change,,,,,1024,0,9,,,,7,7,80,,
81920,note_on,,,,,0,0,13,,,,12,,,42,30
81920,note_on,,,,,0,0,11,,,,10,,,59,0
81920,note_on,,,,,358,0,13,,,,12,,,62,0
81920,note_on,,,,,358,0,7,,,,5,,,42,60
81920,note_on,,,,,0,0,9,,,,7,,,65,0
81920,note_on,,,,,0,0,13,,,,12,,,69,20
82432,note_on,,,,,691,0,4,,,,2,,,81,45
82432,note_on,,,,,691,0,5,,,,3,,,81,45
82443,control_change,,,,,523,0,11,,,,10,7,82,,
82443,control_change,,,,,523,0,10,,,,8,7,82,,
82443,control_change,,,,,523,0,8,,,,6,7,82,,
82443,control_change,,,,,523,0,12,,,,11,7,82,,
82443,control_change,,,,,523,0,9,,,,7,7,82,,
82586,note_on,,,,,666,0,7,,,,5,,,42,0
82586,note_on,,,,,666,0,13,,,,12,,,42,0
82739,note_on,,,,,296,0,9,,,,7,,,66,0
82739,note_on,,,,,296,0,11,,,,10,,,61,0
82739,note_on,,,,,296,0,10,,,,8,,,54,0
82765,note_on,,,,,333,0,5,,,,3,,,81,0
82765,note_on,,,,,333,0,4,,,,2,,,81,0
82944,note_on,,,,,179,0,5,,,,3,,,77,45
82944,note_on,,,,,205,0,11,,,,10,,,66,80
82944,note_on,,,,,205,0,10,,,,8,,,61,80
82944,note_on,,,,,179,0,4,,,,2,,,77,45
82944,note_on,,,,,205,0,9,,,,7,,,69,80
82944,note_on,,,,,358,0,13,,,,12,,,42,30
82944,note_on,,,,,501,0,12,,,,11,,,61,0
82944,note_on,,,,,0,0,12,,,,11,,,57,80
82944,note_on,,,,,358,0,7,,,,5,,,42,60
82966,control_change,,,,,523,0,8,,,,6,7,84,,
82966,control_change,,,,,22,0,11,,,,10,7,84,,
82966,control_change,,,,,22,0,9,,,,7,7,84,,
82966,control_change,,,,,22,0,12,,,,11,7,84,,
82966,control_change,,,,,22,0,10,,,,8,7,84,,
83456,note_on,,,,,0,0,4,,,,2,,,78,35
83456,note_on,,,,,0,0,5,,,,3,,,78,35
83456,note_on,,,,,512,0,4,,,,2,,,77,0
83456,note_on,,,,,512,0,5,,,,3,,,77,0
83489,control_change,,,,,523,0,12,,,,11,7,86,,
83489,control_change,,,,,523,0,10,,,,8,7,86,,
83489,control_change,,,,,523,0,8,,,,6,7,86,,
83489,control_change,,,,,523,0,11,,,,10,7,86,,
83489,control_change,,,,,523,0,9,,,,7,7,86,,
83610,note_on,,,,,666,0,13,,,,12,,,42,0
83610,note_on,,,,,666,0,7,,,,5,,,42,0
83789,note_on,,,,,333,0,4,,,,2,,,78,0
83789,note_on,,,,,333,0,5,,,,3,,,78,0
83968,note_on,,,,,0,0,11,,,,10,,,57,80
83968,note_on,,,,,479,0,11,,,,10,,,66,0
83968,note_on,,,,,179,0,5,,,,3,,,75,45
83968,note_on,,,,,358,0,7,,,,5,,,42,60
83968,note_on,,,,,0,0,9,,,,7,,,72,80
83968,note_on,,,,,479,0,12,,,,11,,,57,0
83968,note_on,,,,,0,0,12,,,,11,,,54,80
83968,note_on,,,,,0,0,10,,,,8,,,66,80
83968,note_on,,,,,479,0,9,,,,7,,,69,0
83968,note_on,,,,,479,0,10,,,,8,,,61,0
83968,note_on,,,,,358,0,13,,,,12,,,42,30
83968,note_on,,,,,179,0,4,,,,2,,,75,45
84012,control_change,,,,,44,0,12,,,,11,7,88,,
84012,control_change,,,,,44,0,10,,,,8,7,88,,
84012,control_change,,,,,523,0,8,,,,6,7,88,,
84012,control_change,,,,,44,0,11,,,,10,7,88,,
84012,control_change,,,,,44,0,9,,,,7,7,88,,
84480,note_on,,,,,0,0,4,,,,2,,,76,35
84480,note_on,,,,,512,0,5,,,,3,,,75,0
84480,note_on,,,,,0,0,5,,,,3,,,76,35
84480,note_on,,,,,512,0,4,,,,2,,,75,0
84534,control_change,,,,,522,0,9,,,,7,7,90,,
84534,control_change,,,,,522,0,11,,,,10,7,90,,
84534,control_change,,,,,522,0,12,,,,11,7,90,,
84534,control_change,,,,,522,0,10,,,,8,7,90,,
84534,control_change,,,,,522,0,8,,,,6,7,90,,
84634,note_on,,,,,666,0,7,,,,5,,,42,0
84634,note_on,,,,,666,0,13,,,,12,,,42,0
84813,note_on,,,,,333,0,5,,,,3,,,76,0
84813,note_on,,,,,333,0,4,,,,2,,,76,0
84992,note_on,,,,,0,0,11,,,,10,,,54,80
84992,note_on,,,,,0,0,13,,,,12,,,66,0
84992,note_on,,,,,358,0,7,,,,5,,,47,60
84992,note_on,,,,,358,0,13,,,,12,,,61,0
84992,note_on,,,,,0,0,13,,,,12,,,69,0
84992,note_on,,,,,0,0,13,,,,12,,,66,20
84992,note_on,,,,,0,0,12,,,,11,,,51,80
84992,note_on,,,,,458,0,12,,,,11,,,54,0
84992,note_on,,,,,0,0,13,,,,12,,,47,30
84992,note_on,,,,,0,0,10,,,,8,,,66,80
84992,note_on,,,,,458,0,10,,,,8,,,66,0
84992,note_on,,,,,0,0,13,,,,12,,,69,20
84992,note_on,,,,,458,0,11,,,,10,,,57,0
84992,note_on,,,,,0,0,13,,,,12,,,59,20
84992,note_on,,,,,458,0,9,,,,7,,,72,0
84992,note_on,,,,,0,0,9,,,,7,,,71,80
85057,control_change,,,,,65,0,11,,,,10,7,92,,
85057,control_change,,,,,65,0,9,,,,7,7,92,,
