tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
64512,note_off,,,,,1024,0,2,,,,1,64,0
64512,note_off,,,,,1024,0,3,,,,2,59,0
64512,note_on,,,,,0,0,3,,,,2,60,96
64512,note_on,,,,,0,0,1,,,,0,69,96
64512,note_off,,,,,1024,0,1,,,,0,67,0
64512,note_off,,,,,1024,0,4,,,,3,52,0
64512,note_on,,,,,0,0,4,,,,3,51,96
65536,note_off,,,,,1024,0,4,,,,3,51,0
65536,note_on,,,,,0,0,2,,,,1,64,96
65536,note_off,,,,,1024,0,2,,,,1,66,0
65536,note_off,,,,,1024,0,1,,,,0,69,0
65536,note_on,,,,,0,0,3,,,,2,59,96
65536,note_off,,,,,1024,0,3,,,,2,60,0
65536,note_on,,,,,0,0,4,,,,3,52,96
65536,note_on,,,,,0,0,1,,,,0,67,96
66560,note_off,,,,,1024,0,2,,,,1,64,0
66560,note_on,,,,,0,0,4,,,,3,57,96
66560,note_off,,,,,1024,0,4,,,,3,52,0
66560,note_on,,,,,0,0,2,,,,1,64,96
66560,note_on,,,,,0,0,1,,,,0,72,96
66560,note_off,,,,,1024,0,1,,,,0,67,0
66560,note_on,,,,,0,0,3,,,,2,60,96
66560,note_off,,,,,1024,0,3,,,,2,59,0
67072,note_off,,,,,512,0,4,,,,3,57,0
67072,note_on,,,,,0,0,4,,,,3,55,96
67584,note_off,,,,,1024,0,3,,,,2,60,0
67584,note_off,,,,,1024,0,1,,,,0,72,0
67584,note_on,,,,,0,0,2,,,,1,69,96
67584,note_off,,,,,1024,0,2,,,,1,64,0
67584,note_on,,,,,0,0,4,,,,3,54,96
67584,note_off,,,,,512,0,4,,,,3,55,0
67584,note_on,,,,,0,0,3,,,,2,62,96
67584,note_on,,,,,0,0,1,,,,0,72,96
68608,note_on,,,,,0,0,4,,,,3,55,96
68608,note_off,,,,,1024,0,4,,,,3,54,0
68608,note_on,,,,,0,0,1,,,,0,71,96
68608,note_on,,,,,0,0,3,,,,2,62,96
68608,note_off,,,,,1024,0,2,,,,1,69,0
68608,note_on,,,,,0,0,2,,,,1,67,96
68608,note_off,,,,,1024,0,3,,,,2,62,0
68608,note_off,,,,,1024,0,1,,,,0,72,0
69632,note_off,,,,,1024,0,4,,,,3,55,0
69632,note_on,,,,,0,0,4,,,,3,48,96
69632,note_off,,,,,1024,0,1,,,,0,71,0
69632,note_off,,,,,1024,0,3,,,,2,62,0
69632,note_on,,,,,0,0,3,,,,2,64,96
69632,note_on,,,,,0,0,1,,,,0,72,96
69632,note_on,,,,,0,0,2,,,,1,67,96
69632,note_off,,,,,1024,0,2,,,,1,67,0
70656,note_on,,,,,0,0,3,,,,2,64,96
70656,note_on,,,,,0,0,2,,,,1,69,96
70656,note_off,,,,,1024,0,2,,,,1,67,0
70656,note_on,,,,,0,0,4,,,,3,45,96
70656,note_off,,,,,1024,0,4,,,,3,48,0
70656,note_off,,,,,1024,0,1,,,,0,72,0
70656,note_on,,,,,0,0,1,,,,0,72,96
70656,note_off,,,,,1024,0,3,,,,2,64,0
71680,note_on,,,,,0,0,3,,,,2,65,96
71680,note_off,,,,,1024,0,2,,,,1,69,0
71680,note_on,,,,,0,0,2,,,,1,69,96
71680,note_off,,,,,1024,0,3,,,,2,64,0
71680,note_off,,,,,1024,0,1,,,,0,72,0
71680,note_off,,,,,1024,0,4,,,,3,45,0
71680,note_on,,,,,0,0,4,,,,3,50,96
71680,note_on,,,,,0,0,1,,,,0,71,96
72192,note_off,,,,,512,0,4,,,,3,50,0
72192,note_off,,,,,512,0,2,,,,1,69,0
72192,note_on,,,,,0,0,3,,,,2,64,96
72192,note_off,,,,,512,0,3,,,,2,65,0
72192,note_on,,,,,0,0,4,,,,3,52,96
72192,note_on,,,,,0,0,2,,,,1,67,96
72704,note_on,,,,,0,0,1,,,,0,69,96
72704,note_off,,,,,512,0,4,,,,3,52,0
72704,note_on,,,,,0,0,4,,,,3,53,96
72704,note_off,,,,,1024,0,1,,,,0,71,0
72704,note_off,,,,,512,0,2,,,,1,67,0
72704,note_on,,,,,0,0,2,,,,1,67,96
72704,note_off,,,,,512,0,3,,,,2,64,0
72704,note_on,,,,,0,0,3,,,,2,64,96
73216,note_on,,,,,0,0,3,,,,2,62,96
73216,note_off,,,,,512,0,3,,,,2,64,0
73216,note_off,,,,,512,0,2,,,,1,67,0
73216,note_on,,,,,0,0,2,,,,1,65,96
73728,note_off,,,,,1024,0,1,,,,0,69,0
73728,note_on,,,,,0,0,3,,,,2,62,96
73728,note_off,,,,,512,0,3,,,,2,62,0
73728,note_off,,,,,1024,0,4,,,,3,53,0
73728,note_on,,,,,0,0,4,,,,3,47,96
73728,note_off,,,,,512,0,2,,,,1,65,0
73728,note_on,,,,,0,0,1,,,,0,74,96
73728,note_on,,,,,0,0,2,,,,1,65,96
74240,note_on,,,,,0,0,4,,,,3,48,96
74240,note_on,,,,,0,0,3,,,,2,60,96
74240,note_off,,,,,512,0,4,,,,3,47,0
74240,note_off,,,,,512,0,3,,,,2,62,0
74752,note_off,,,,,512,0,3,,,,2,60,0
74752,note_on,,,,,0,0,4,,,,3,50,96
74752,note_off,,,,,512,0,4,,,,3,48,0
74752,note_on,,,,,0,0,3,,,,2,59,96
75264,note_off,,,,,1536,0,1,,,,0,74,0
75264,note_on,,,,,0,0,1,,,,0,72,96
75264,note_on,,,,,0,0,2,,,,1,64,96
75264,note_on,,,,,0,0,3,,,,2,57,96
75264,note_off,,,,,512,0,3,,,,2,59,0
75264,note_off,,,,,1536,0,2,,,,1,65,0
75776,note_on,,,,,0,0,1,,,,0,71,96
75776,note_off,,,,,512,0,1,,,,0,72,0
75776,note_on,,,,,0,0,4,,,,3,44,96
75776,note_off,,,,,1024,0,4,,,,3,50,0
75776,note_on,,,,,0,0,3,,,,2,64,96
75776,note_on,,,,,0,0,2,,,,1,62,96
75776,note_off,,,,,512,0,2,,,,1,64,0
75776,note_off,,,,,512,0,3,,,,2,57,0
76288,note_off,,,,,512,0,4,,,,3,44,0
76288,note_on,,,,,0,0,4,,,,3,52,96
76800,note_on,,,,,0,0,1,,,,0,72,96
76800,note_off,,,,,512,0,4,,,,3,52,0
76800,note_on,,,,,0,0,2,,,,1,60,96
76800,note_on,,,,,0,0,4,,,,3,48,96
76800,note_off,,,,,1024,0,1,,,,0,71,0
76800,note_off,,,,,1024,0,2,,,,1,62,0
77312,note_off,,,,,512,0,2,,,,1,60,0
77312,note_on,,,,,0,0,2,,,,1,62,96
77312,note_off,,,,,512,0,4,,,,3,48,0
77312,note_on,,,,,0,0,4,,,,3,45,96
77824,note_on,,,,,0,0,4,,,,3,52,96
77824,note_off,,,,,512,0,2,,,,1,62,0
77824,note_off,,,,,512,0,4,,,,3,45,0
77824,note_on,,,,,0,0,2,,,,1,64,96
77824,note_on,,,,,0,0,1,,,,0,71,96
77824,note_off,,,,,1024,0,1,,,,0,72,0
78336,note_off,,,,,2560,0,3,,,,2,64,0
78336,note_on,,,,,0,0,3,,,,2,57,96
78848,note_on,,,,,0,0,3,,,,2,56,96
78848,note_off,,,,,512,0,3,,,,2,57,0
79872,note_off,,,,,2048,0,2,,,,1,64,0
79872,note_off,,,,,1024,0,3,,,,2,56,0
79872,note_on,,,,,0,0,4,,,,3,45,96
79872,note_on,,,,,0,0,3,,,,2,61,96
79872,note_on,,,,,0,0,1,,,,0,69,96
79872,note_off,,,,,2048,0,1,,,,0,71,0
79872,note_off,,,,,2048,0,4,,,,3,52,0
79872,note_on,,,,,0,0,2,,,,1,64,96
81920,end_of_track,,,,,0,1,3,,,,,,
81920,end_of_track,,,,,0,1,1,,,,,,
81920,end_of_track,,,,,81920,1,0,,,,,,
81920,note_off,,,,,2048,0,2,,,,1,64,0
81920,end_of_track,,,,,0,1,2,,,,,,
81920,note_off,,,,,2048,0,4,,,,3,45,0
81920,note_off,,,,,2048,0,3,,,,2,61,0
81920,note_off,,,,,2048,0,1,,,,0,69,0
81920,end_of_track,,,,,0,1,4,,,,,,
