tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
132096,note_on,0,0,3,,,,,,,0,46,102
132096,note_off,384,0,3,,,,,,,0,47,64
132096,note_off,192,0,1,,,,,,,0,67,64
132096,note_on,0,0,1,,,,,,,0,66,92
132288,note_on,0,0,2,,,,,,,0,63,97
132288,note_off,960,0,2,,,,,,,0,64,64
132480,note_on,0,0,3,,,,,,,0,49,102
132480,note_on,0,0,2,,,,,,,0,64,97
132480,note_off,384,0,3,,,,,,,0,46,64
132480,note_off,192,0,2,,,,,,,0,63,64
132672,note_off,192,0,2,,,,,,,0,64,64
132672,note_on,0,0,2,,,,,,,0,67,97
132864,note_off,384,0,3,,,,,,,0,49,64
132864,note_on,0,0,3,,,,,,,0,47,102
132864,note_off,192,0,2,,,,,,,0,67,64
132864,note_on,0,0,2,,,,,,,0,61,97
133056,note_off,192,0,2,,,,,,,0,61,64
133056,note_on,0,0,2,,,,,,,0,59,97
133248,note_off,384,0,3,,,,,,,0,47,64
133248,note_on,0,0,3,,,,,,,0,46,102
133248,note_off,192,0,2,,,,,,,0,59,64
133248,note_on,0,0,2,,,,,,,0,61,97
133440,note_off,192,0,2,,,,,,,0,61,64
133440,note_on,0,0,2,,,,,,,0,64,97
133632,note_off,192,0,2,,,,,,,0,64,64
133632,note_on,0,0,2,,,,,,,0,58,97
133632,note_on,0,0,3,,,,,,,0,44,102
133632,note_off,384,0,3,,,,,,,0,46,64
133824,note_off,192,0,2,,,,,,,0,58,64
133824,note_on,0,0,2,,,,,,,0,64,97
134016,note_off,192,0,2,,,,,,,0,64,64
134016,note_on,0,0,2,,,,,,,0,63,97
134016,note_on,0,0,3,,,,,,,0,42,102
134016,note_off,384,0,3,,,,,,,0,44,64
134208,note_off,192,0,2,,,,,,,0,63,64
134208,note_on,0,0,2,,,,,,,0,61,97
134400,note_off,192,0,2,,,,,,,0,61,64
134400,note_on,0,0,2,,,,,,,0,63,97
134400,note_off,384,0,3,,,,,,,0,42,64
134400,note_on,0,0,3,,,,,,,0,47,102
134592,note_off,2496,0,1,,,,,,,0,66,64
134592,note_on,0,0,2,,,,,,,0,61,97
134592,note_on,0,0,1,,,,,,,0,64,92
134592,note_off,192,0,2,,,,,,,0,63,64
134784,note_off,192,0,2,,,,,,,0,61,64
134784,note_on,0,0,1,,,,,,,0,66,92
134784,note_on,0,0,3,,,,,,,0,59,102
134784,note_off,384,0,3,,,,,,,0,47,64
134784,note_off,192,0,1,,,,,,,0,64,64
134784,note_on,0,0,2,,,,,,,0,63,97
134976,note_off,192,0,1,,,,,,,0,66,64
134976,note_on,0,0,2,,,,,,,0,66,97
134976,note_on,0,0,1,,,,,,,0,69,92
134976,note_off,192,0,2,,,,,,,0,63,64
135168,note_off,192,0,1,,,,,,,0,69,64
135168,note_on,0,0,1,,,,,,,0,69,92
135168,note_on,0,0,3,,,,,,,0,54,102
135168,note_off,384,0,3,,,,,,,0,59,64
135168,note_on,0,0,2,,,,,,,0,60,97
135168,note_off,192,0,2,,,,,,,0,66,64
135360,note_on,0,0,2,,,,,,,0,59,97
135360,note_on,0,0,1,,,,,,,0,67,92
135360,note_off,192,0,1,,,,,,,0,69,64
135360,note_off,192,0,2,,,,,,,0,60,64
135552,note_off,384,0,3,,,,,,,0,54,64
135552,note_off,192,0,2,,,,,,,0,59,64
135552,note_on,0,0,1,,,,,,,0,69,92
135552,note_off,192,0,1,,,,,,,0,67,64
135552,note_on,0,0,3,,,,,,,0,57,102
135552,note_on,0,0,2,,,,,,,0,60,97
135744,note_off,192,0,1,,,,,,,0,69,64
135744,note_off,192,0,2,,,,,,,0,60,64
135744,note_on,0,0,2,,,,,,,0,64,97
135744,note_on,0,0,1,,,,,,,0,72,92
135936,note_off,192,0,1,,,,,,,0,72,64
135936,note_on,0,0,1,,,,,,,0,72,92
135936,note_on,0,0,3,,,,,,,0,51,102
135936,note_off,384,0,3,,,,,,,0,57,64
135936,note_off,192,0,2,,,,,,,0,64,64
135936,note_on,0,0,2,,,,,,,0,57,97
136128,note_off,192,0,1,,,,,,,0,72,64
136128,note_on,0,0,1,,,,,,,0,71,92
136128,note_off,192,0,2,,,,,,,0,57,64
136128,note_on,0,0,2,,,,,,,0,55,97
136320,note_on,0,0,3,,,,,,,0,54,102
136320,note_off,384,0,3,,,,,,,0,51,64
136320,note_off,192,0,2,,,,,,,0,55,64
136320,note_on,0,0,1,,,,,,,0,72,92
136320,note_off,192,0,1,,,,,,,0,71,64
136320,note_on,0,0,2,,,,,,,0,57,97
136512,note_off,192,0,2,,,,,,,0,57,64
136512,note_on,0,0,2,,,,,,,0,60,97
136512,note_on,0,0,1,,,,,,,0,75,92
136512,note_off,192,0,1,,,,,,,0,72,64
136704,note_off,192,0,2,,,,,,,0,60,64
136704,note_on,0,0,2,,,,,,,0,54,97
136704,note_on,0,0,1,,,,,,,0,75,92
136704,note_off,192,0,1,,,,,,,0,75,64
136704,note_off,384,0,3,,,,,,,0,54,64
136704,note_on,0,0,3,,,,,,,0,45,102
136704,set_tempo,124416,1,0,857142,,,,,,,,
137472,note_off,768,0,3,,,,,,,0,45,64
137472,note_off,768,0,2,,,,,,,0,54,64
137472,note_off,768,0,1,,,,,,,0,75,64
137856,note_on,384,0,2,,,,,,,0,54,97
137856,note_on,384,0,1,,,,,,,0,75,92
137856,note_on,384,0,3,,,,,,,0,48,102
138240,note_on,0,0,1,,,,,,,0,76,92
138240,note_off,384,0,1,,,,,,,0,75,64
138240,note_on,0,0,3,,,,,,,0,47,102
138240,note_off,384,0,3,,,,,,,0,48,64
138240,note_off,384,0,2,,,,,,,0,54,64
138240,note_on,0,0,2,,,,,,,0,55,97
138624,note_on,0,0,3,,,,,,,0,45,102
138624,note_off,384,0,3,,,,,,,0,47,64
138624,note_on,0,0,2,,,,,,,0,57,97
138624,note_off,384,0,2,,,,,,,0,55,64
138624,note_off,384,0,1,,,,,,,0,76,64
138624,note_on,0,0,1,,,,,,,0,78,92
138816,note_off,192,0,1,,,,,,,0,78,64
138816,note_on,0,0,1,,,,,,,0,75,92
139008,note_off,192,0,1,,,,,,,0,75,64
139008,note_on,0,0,2,,,,,,,0,59,97
139008,note_off,384,0,2,,,,,,,0,57,64
139008,note_on,0,0,3,,,,,,,0,43,102
139008,note_on,0,0,1,,,,,,,0,76,92
139008,note_off,384,0,3,,,,,,,0,45,64
139392,note_off,384,0,2,,,,,,,0,59,64
139392,note_off,384,0,1,,,,,,,0,76,64
139392,note_on,0,0,1,,,,,,,0,78,92
139392,note_on,0,0,3,,,,,,,0,45,102
139392,note_off,384,0,3,,,,,,,0,43,64
139392,note_on,0,0,2,,,,,,,0,60,97
139776,note_on,0,0,3,,,,,,,0,47,102
139776,note_off,384,0,3,,,,,,,0,45,64
139776,note_off,384,0,2,,,,,,,0,60,64
139776,note_off,384,0,1,,,,,,,0,78,64
139776,note_on,0,0,1,,,,,,,0,75,92
139776,note_on,0,0,2,,,,,,,0,54,97
140160,note_on,0,0,3,,,,,,,0,45,102
140160,note_off,384,0,3,,,,,,,0,47,64
140544,note_off,384,0,3,,,,,,,0,45,64
140544,note_on,0,0,3,,,,,,,0,47,102
140928,note_off,1152,0,1,,,,,,,0,75,64
140928,note_off,1152,0,2,,,,,,,0,54,64
140928,note_on,0,0,2,,,,,,,0,52,97
140928,note_on,0,0,1,,,,,,,0,76,92
141312,note_off,768,0,3,,,,,,,0,47,64
141312,note_on,0,0,2,,,,,,,0,52,97
141312,set_tempo,4608,1,0,923076,,,,,,,,
141312,note_off,384,0,2,,,,,,,0,52,64
141312,note_on,0,0,3,,,,,,,0,40,102
141312,note_on,0,0,1,,,,,,,0,76,92
141312,note_off,384,0,1,,,,,,,0,76,64
141696,note_off,384,0,1,,,,,,,0,76,64
141696,note_on,0,0,1,,,,,,,0,71,92
141696,note_off,384,0,3,,,,,,,0,40,64
141696,note_on,0,0,3,,,,,,,0,52,102
142080,note_on,0,0,3,,,,,,,0,52,102
142080,note_off,384,0,3,,,,,,,0,52,64
142080,note_off,768,0,2,,,,,,,0,52,64
142464,note_on,0,0,1,,,,,,,0,69,92
142464,note_off,768,0,1,,,,,,,0,71,64
142464,note_on,0,0,3,,,,,,,0,52,102
142464,note_off,384,0,3,,,,,,,0,52,64
142656,note_off,192,0,1,,,,,,,0,69,64
142656,note_on,0,0,1,,,,,,,0,67,92
142848,note_on,0,0,1,,,,,,,0,69,92
142848,note_off,192,0,1,,,,,,,0,67,64
142848,note_off,384,0,3,,,,,,,0,52,64
142848,note_on,0,0,3,,,,,,,0,54,102
143040,note_off,192,0,1,,,,,,,0,69,64
143040,note_on,0,0,1,,,,,,,0,67,92
143232,note_off,384,0,3,,,,,,,0,54,64
143232,note_on,0,0,3,,,,,,,0,55,102
143232,note_off,192,0,1,,,,,,,0,67,64
143232,note_on,0,0,1,,,,,,,0,66,92
143424,note_off,192,0,1,,,,,,,0,66,64
143424,note_on,0,0,1,,,,,,,0,64,92
143616,note_on,0,0,1,,,,,,,0,70,92
143616,note_off,384,0,3,,,,,,,0,55,64
143616,note_on,0,0,3,,,,,,,0,49,102
143616,note_off,192,0,1,,,,,,,0,64,64
144000,note_off,384,0,3,,,,,,,0,49,64
144000,note_on,0,0,3,,,,,,,0,49,102
144000,note_on,1920,0,2,,,,,,,0,67,97
144384,note_off,384,0,3,,,,,,,0,49,64
144384,note_on,0,0,3,,,,,,,0,49,102
144768,note_on,0,0,2,,,,,,,0,66,97
144768,note_on,0,0,3,,,,,,,0,51,102
144768,note_off,384,0,3,,,,,,,0,49,64
144768,note_off,768,0,2,,,,,,,0,67,64
144960,note_on,0,0,2,,,,,,,0,64,97
144960,note_off,192,0,2,,,,,,,0,66,64
145152,note_on,0,0,2,,,,,,,0,66,97
145152,note_off,1536,0,1,,,,,,,0,70,64
145152,note_on,0,0,1,,,,,,,0,69,92
145152,note_off,384,0,3,,,,,,,0,51,64
145152,note_on,0,0,3,,,,,,,0,52,102
145152,note_off,192,0,2,,,,,,,0,64,64
145344,note_off,192,0,2,,,,,,,0,66,64
145344,note_on,0,0,2,,,,,,,0,64,97
145536,note_off,192,0,2,,,,,,,0,64,64
145536,note_off,384,0,3,,,,,,,0,52,64
145536,note_on,0,0,3,,,,,,,0,54,102
145536,note_on,0,0,2,,,,,,,0,63,97
145728,note_off,192,0,2,,,,,,,0,63,64
145728,note_on,0,0,2,,,,,,,0,61,97
145920,note_off,384,0,3,,,,,,,0,54,64
145920,note_off,192,0,2,,,,,,,0,61,64
145920,note_on,0,0,2,,,,,,,0,63,97
145920,note_on,0,0,3,,,,,,,0,47,102
147072,note_on,0,0,1,,,,,,,0,71,92
147072,note_off,1152,0,2,,,,,,,0,63,64
147072,note_off,1152,0,3,,,,,,,0,47,64
147072,note_on,0,0,3,,,,,,,0,43,102
147072,note_on,0,0,2,,,,,,,0,59,97
147072,note_off,1920,0,1,,,,,,,0,69,64
147456,note_off,384,0,2,,,,,,,0,59,64
147456,note_off,384,0,1,,,,,,,0,71,64
147456,note_off,384,0,3,,,,,,,0,43,64
147456,note_on,0,0,3,,,,,,,0,48,102
147456,note_on,0,0,1,,,,,,,0,67,92
147456,note_on,0,0,2,,,,,,,0,64,97
147840,note_off,384,0,2,,,,,,,0,64,64
147840,note_off,384,0,1,,,,,,,0,67,64
147840,note_on,0,0,1,,,,,,,0,66,92
147840,note_on,0,0,2,,,,,,,0,63,97
148224,note_off,384,0,2,,,,,,,0,63,64
148224,note_off,768,0,3,,,,,,,0,48,64
148224,set_tempo,6912,1,0,1000000,,,,,,,,
148224,note_on,0,0,1,,,,,,,0,67,92
148224,note_off,384,0,1,,,,,,,0,66,64
148224,note_on,0,0,3,,,,,,,0,45,102
148224,note_on,0,0,2,,,,,,,0,64,97
148608,note_off,384,0,2,,,,,,,0,64,64
148608,note_on,0,0,2,,,,,,,0,66,97
148608,note_on,0,0,1,,,,,,,0,69,92
148608,note_off,384,0,1,,,,,,,0,67,64
148992,note_on,0,0,2,,,,,,,0,63,97
148992,note_on,0,0,1,,,,,,,0,66,92
148992,note_off,384,0,1,,,,,,,0,69,64
148992,note_off,384,0,2,,,,,,,0,66,64
148992,note_off,768,0,3,,,,,,,0,45,64
148992,note_on,0,0,3,,,,,,,0,47,102
150144,note_on,0,0,1,,,,,,,0,64,92
150144,note_off,1152,0,1,,,,,,,0,66,64
150144,note_on,0,0,2,,,,,,,0,64,97
150144,note_off,1152,0,2,,,,,,,0,63,64
150528,set_tempo,2304,1,0,1333333,,,,,,,,
150528,note_on,0,0,3,,,,,,,0,40,102
150528,note_off,1536,0,3,,,,,,,0,47,64
150528,note_on,0,0,2,,,,,,,0,64,97
150528,note_off,384,0,2,,,,,,,0,64,64
150528,note_off,384,0,1,,,,,,,0,64,64
150528,note_on,0,0,1,,,,,,,0,64,92
152832,note_off,2304,0,3,,,,,,,0,40,64
152832,note_off,2304,0,2,,,,,,,0,64,64
152832,time_signature,0,1,0,,4,4,24,8,,,,
152832,set_tempo,2304,1,0,750000,,,,,,,,
152832,note_off,2304,0,1,,,,,,,0,64,64
155904,note_on,3072,0,3,,,,,,,0,59,102
155904,set_tempo,3072,1,0,1578947,,,,,,,,
156288,note_on,3456,0,1,,,,,,,0,66,92
156288,note_off,384,0,3,,,,,,,0,59,64
156672,note_off,384,0,1,,,,,,,0,66,64
156672,note_on,0,0,1,,,,,,,0,71,92
156672,note_on,384,0,3,,,,,,,0,55,102
157056,note_off,384,0,1,,,,,,,0,71,64
157056,note_on,0,0,1,,,,,,,0,76,92
157056,note_off,384,0,3,,,,,,,0,55,64
157440,note_on,384,0,3,,,,,,,0,57,102
157440,note_off,384,0,1,,,,,,,0,76,64
157440,note_on,0,0,1,,,,,,,0,73,92
157824,note_off,384,0,3,,,,,,,0,57,64
157824,note_on,0,0,1,,,,,,,0,64,92
157824,note_off,384,0,1,,,,,,,0,73,64
158208,note_on,0,0,1,,,,,,,0,69,92
158208,note_on,384,0,3,,,,,,,0,54,102
158208,note_off,384,0,1,,,,,,,0,64,64
158592,note_off,384,0,1,,,,,,,0,69,64
158592,note_on,0,0,1,,,,,,,0,74,92
158592,note_off,384,0,3,,,,,,,0,54,64
158976,note_off,384,0,1,,,,,,,0,74,64
158976,note_on,384,0,3,,,,,,,0,55,102
158976,note_on,0,0,1,,,,,,,0,71,92
159360,note_on,0,0,1,,,,,,,0,62,92
159360,note_off,384,0,3,,,,,,,0,55,64
159360,note_off,384,0,1,,,,,,,0,71,64
159744,note_on,384,0,3,,,,,,,0,52,102
159744,note_on,0,0,1,,,,,,,0,67,92
159744,note_off,384,0,1,,,,,,,0,62,64
160128,note_on,0,0,1,,,,,,,0,72,92
160128,note_off,384,0,1,,,,,,,0,67,64
160128,note_off,384,0,3,,,,,,,0,52,64
160512,note_off,384,0,1,,,,,,,0,72,64
160512,note_on,384,0,3,,,,,,,0,54,102
160512,note_on,0,0,1,,,,,,,0,70,92
160704,note_on,0,0,1,,,,,,,0,76,92
160704,note_off,192,0,1,,,,,,,0,70,64
160896,note_on,0,0,3,,,,,,,0,47,102
160896,note_off,384,0,3,,,,,,,0,54,64
160896,note_off,192,0,1,,,,,,,0,76,64
160896,note_on,0,0,1,,,,,,,0,74,92
161088,note_off,192,0,1,,,,,,,0,74,64
161088,note_on,0,0,1,,,,,,,0,73,92
161280,note_off,192,0,1,,,,,,,0,73,64
161280,note_on,0,0,3,,,,,,,0,54,102
161280,note_off,384,0,3,,,,,,,0,47,64
161280,note_on,0,0,1,,,,,,,0,73,92
161664,note_off,384,0,3,,,,,,,0,54,64
161664,note_on,0,0,3,,,,,,,0,42,102
161856,note_on,0,0,1,,,,,,,0,71,92
161856,note_off,576,0,1,,,,,,,0,73,64
162048,note_on,0,0,1,,,,,,,0,71,92
162048,note_off,192,0,1,,,,,,,0,71,64
162048,note_off,384,0,3,,,,,,,0,42,64
162048,note_on,0,0,3,,,,,,,0,47,102
162240,note_off,192,0,1,,,,,,,0,71,64
162240,note_on,0,0,1,,,,,,,0,71,92
162336,note_on,0,0,1,,,,,,,0,73,92
162336,note_off,96,0,1,,,,,,,0,71,64
162432,note_on,0,0,1,,,,,,,0,74,92
162432,note_on,9600,0,2,,,,,,,0,66,97
162432,note_off,384,0,3,,,,,,,0,47,64
162432,note_off,96,0,1,,,,,,,0,73,64
162624,note_off,192,0,1,,,,,,,0,74,64
162624,note_on,0,0,1,,,,,,,0,71,92
162816,note_off,384,0,2,,,,,,,0,66,64
162816,note_on,384,0,3,,,,,,,0,43,102
162816,note_off,192,0,1,,,,,,,0,71,64
162816,note_on,0,0,1,,,,,,,0,64,92
162816,note_on,0,0,2,,,,,,,0,71,97
163008,note_off,192,0,1,,,,,,,0,64,64
163008,note_on,0,0,1,,,,,,,0,71,92
163200,note_off,384,0,2,,,,,,,0,71,64
163200,note_on,0,0,2,,,,,,,0,76,97
163200,note_off,384,0,3,,,,,,,0,43,64
163200,note_off,192,0,1,,,,,,,0,71,64
163200,note_on,0,0,1,,,,,,,0,79,92
163584,note_off,384,0,2,,,,,,,0,76,64
163584,note_on,0,0,2,,,,,,,0,73,97
163584,note_on,384,0,3,,,,,,,0,45,102
163776,note_off,576,0,1,,,,,,,0,79,64
163776,note_on,0,0,1,,,,,,,0,69,92
163872,note_off,96,0,1,,,,,,,0,69,64
163872,note_on,0,0,1,,,,,,,0,71,92
163968,note_off,384,0,3,,,,,,,0,45,64
163968,note_off,96,0,1,,,,,,,0,71,64
163968,note_on,0,0,1,,,,,,,0,73,92
163968,note_off,384,0,2,,,,,,,0,73,64
163968,note_on,0,0,2,,,,,,,0,64,97
164160,note_on,0,0,1,,,,,,,0,69,92
164160,note_off,192,0,1,,,,,,,0,73,64
164352,note_on,0,0,2,,,,,,,0,69,97
164352,note_on,384,0,3,,,,,,,0,42,102
164352,note_on,0,0,1,,,,,,,0,62,92
164352,note_off,192,0,1,,,,,,,0,69,64
164352,note_off,384,0,2,,,,,,,0,64,64
164544,note_on,0,0,1,,,,,,,0,69,92
164544,note_off,192,0,1,,,,,,,0,62,64
164736,note_off,384,0,2,,,,,,,0,69,64
164736,note_off,192,0,1,,,,,,,0,69,64
164736,note_on,0,0,2,,,,,,,0,74,97
164736,note_on,0,0,1,,,,,,,0,78,92
164736,note_off,384,0,3,,,,,,,0,42,64
165120,note_off,384,0,2,,,,,,,0,74,64
165120,note_on,0,0,2,,,,,,,0,71,97
165120,note_on,384,0,3,,,,,,,0,43,102
165312,note_off,576,0,1,,,,,,,0,78,64
165312,note_on,0,0,1,,,,,,,0,67,92
165408,note_off,96,0,1,,,,,,,0,67,64
165408,note_on,0,0,1,,,,,,,0,69,92
165504,note_on,0,0,2,,,,,,,0,62,97
165504,note_off,384,0,2,,,,,,,0,71,64
165504,note_on,0,0,1,,,,,,,0,71,92
165504,note_off,96,0,1,,,,,,,0,69,64
165504,note_off,384,0,3,,,,,,,0,43,64
165696,note_on,0,0,1,,,,,,,0,67,92
165696,note_off,192,0,1,,,,,,,0,71,64
165888,note_off,384,0,2,,,,,,,0,62,64
165888,note_on,0,0,2,,,,,,,0,67,97
165888,note_on,0,0,1,,,,,,,0,60,92
165888,note_on,384,0,3,,,,,,,0,40,102
165888,note_off,192,0,1,,,,,,,0,67,64
166080,note_off,192,0,1,,,,,,,0,60,64
166080,note_on,0,0,1,,,,,,,0,67,92
166272,note_off,384,0,3,,,,,,,0,40,64
166272,note_off,192,0,1,,,,,,,0,67,64
166272,note_on,0,0,1,,,,,,,0,76,92
166272,note_on,0,0,2,,,,,,,0,72,97
166272,note_off,384,0,2,,,,,,,0,67,64
166656,note_on,384,0,3,,,,,,,0,42,102
166656,note_on,0,0,2,,,,,,,0,70,97
166656,note_off,384,0,2,,,,,,,0,72,64
166848,note_on,0,0,1,,,,,,,0,70,92
166848,note_on,0,0,2,,,,,,,0,76,97
166848,note_off,192,0,2,,,,,,,0,70,64
166848,note_off,576,0,1,,,,,,,0,76,64
167040,note_on,0,0,3,,,,,,,0,47,102
167040,note_off,384,0,3,,,,,,,0,42,64
167040,note_on,0,0,2,,,,,,,0,74,97
167040,note_off,192,0,2,,,,,,,0,76,64
167040,note_on,0,0,1,,,,,,,0,71,92
167040,note_off,192,0,1,,,,,,,0,70,64
167232,note_on,0,0,1,,,,,,,0,73,92
167232,note_off,192,0,1,,,,,,,0,71,64
167232,note_on,0,0,2,,,,,,,0,73,97
167232,note_off,192,0,2,,,,,,,0,74,64
167424,note_on,0,0,1,,,,,,,0,70,92
167424,note_off,192,0,1,,,,,,,0,73,64
167424,note_on,0,0,3,,,,,,,0,54,102
167424,note_off,384,0,3,,,,,,,0,47,64
167424,note_off,192,0,2,,,,,,,0,73,64
167424,note_on,0,0,2,,,,,,,0,73,97
167520,note_off,96,0,2,,,,,,,0,73,64
167520,note_on,0,0,2,,,,,,,0,74,97
167520,note_on,0,0,1,,,,,,,0,71,92
167520,note_off,96,0,1,,,,,,,0,70,64
167616,note_on,0,0,1,,,,,,,0,70,92
167616,note_off,96,0,2,,,,,,,0,74,64
167616,note_on,0,0,2,,,,,,,0,73,97
167616,note_off,96,0,1,,,,,,,0,71,64
167808,note_on,0,0,3,,,,,,,0,42,102
167808,note_off,384,0,3,,,,,,,0,54,64
168000,note_on,0,0,1,,,,,,,0,71,92
168000,note_off,384,0,2,,,,,,,0,73,64
168000,note_on,0,0,2,,,,,,,0,71,97
168000,note_off,384,0,1,,,,,,,0,70,64
168192,note_off,384,0,3,,,,,,,0,42,64
168192,note_off,192,0,2,,,,,,,0,71,64
168192,note_on,0,0,2,,,,,,,0,71,97
168192,note_on,0,0,1,,,,,,,0,71,92
168192,note_on,0,0,3,,,,,,,0,47,102
168192,note_off,192,0,1,,,,,,,0,71,64
168384,note_on,0,0,2,,,,,,,0,71,97
168384,note_off,192,0,2,,,,,,,0,71,64
168480,note_on,0,0,2,,,,,,,0,73,97
168480,note_off,96,0,2,,,,,,,0,71,64
168576,note_on,0,0,2,,,,,,,0,74,97
168576,note_off,96,0,2,,,,,,,0,73,64
168576,note_on,0,0,3,,,,,,,0,59,102
168576,note_off,384,0,1,,,,,,,0,71,64
168576,note_off,384,0,3,,,,,,,0,47,64
168768,note_on,0,0,2,,,,,,,0,71,97
168768,note_off,192,0,2,,,,,,,0,74,64
168960,note_off,384,0,3,,,,,,,0,59,64
168960,note_off,192,0,2,,,,,,,0,71,64
168960,note_on,0,0,2,,,,,,,0,64,97
168960,note_on,0,0,3,,,,,,,0,56,102
169152,note_on,576,0,1,,,,,,,0,74,92
169152,note_off,192,0,2,,,,,,,0,64,64
169152,note_on,0,0,2,,,,,,,0,71,97
169248,note_on,0,0,1,,,,,,,0,73,92
169248,note_off,96,0,1,,,,,,,0,74,64
169344,note_off,96,0,1,,,,,,,0,73,64
169344,note_on,0,0,1,,,,,,,0,74,92
169344,note_on,0,0,2,,,,,,,0,80,97
169344,note_off,192,0,2,,,,,,,0,71,64
169344,note_off,384,0,3,,,,,,,0,56,64
169344,note_on,0,0,3,,,,,,,0,52,102
169536,note_off,192,0,1,,,,,,,0,74,64
169536,note_on,0,0,1,,,,,,,0,83,92
169728,note_on,0,0,1,,,,,,,0,73,92
169728,note_off,192,0,1,,,,,,,0,83,64
169728,note_off,384,0,3,,,,,,,0,52,64
169728,note_on,0,0,3,,,,,,,0,45,102
169920,note_off,576,0,2,,,,,,,0,80,64
169920,note_on,0,0,2,,,,,,,0,69,97
170016,note_off,96,0,2,,,,,,,0,69,64
170016,note_on,0,0,2,,,,,,,0,71,97
170112,note_off,96,0,2,,,,,,,0,71,64
170112,note_on,0,0,2,,,,,,,0,73,97
170112,note_off,384,0,3,,,,,,,0,45,64
170112,note_on,0,0,3,,,,,,,0,57,102
170112,note_off,384,0,1,,,,,,,0,73,64
170304,note_on,0,0,2,,,,,,,0,69,97
170304,note_off,192,0,2,,,,,,,0,73,64
170496,note_on,0,0,3,,,,,,,0,54,102
170496,note_off,384,0,3,,,,,,,0,57,64
170496,note_off,192,0,2,,,,,,,0,69,64
170496,note_on,0,0,2,,,,,,,0,62,97
170688,note_on,576,0,1,,,,,,,0,73,92
170688,note_off,192,0,2,,,,,,,0,62,64
170688,note_on,0,0,2,,,,,,,0,69,97
170784,note_off,96,0,1,,,,,,,0,73,64
170784,note_on,0,0,1,,,,,,,0,71,92
170880,note_off,384,0,3,,,,,,,0,54,64
170880,note_on,0,0,3,,,,,,,0,50,102
170880,note_on,0,0,2,,,,,,,0,78,97
170880,note_on,0,0,1,,,,,,,0,73,92
170880,note_off,96,0,1,,,,,,,0,71,64
170880,note_off,192,0,2,,,,,,,0,69,64
171072,note_on,0,0,1,,,,,,,0,81,92
171072,note_off,192,0,1,,,,,,,0,73,64
171264,note_on,0,0,3,,,,,,,0,44,102
171264,note_off,384,0,3,,,,,,,0,50,64
171264,note_on,0,0,1,,,,,,,0,71,92
171264,note_off,192,0,1,,,,,,,0,81,64
171456,note_on,0,0,1,,,,,,,0,71,92
171456,note_off,192,0,1,,,,,,,0,71,64
171552,note_on,0,0,1,,,,,,,0,73,92
171552,note_off,96,0,1,,,,,,,0,71,64
171648,note_on,0,0,2,,,,,,,0,77,97
171648,note_on,0,0,1,,,,,,,0,74,92
171648,note_off,96,0,1,,,,,,,0,73,64
171648,note_off,768,0,2,,,,,,,0,78,64
171648,note_off,384,0,3,,,,,,,0,44,64
171648,note_on,0,0,3,,,,,,,0,56,102
171840,note_off,192,0,1,,,,,,,0,74,64
171840,note_on,0,0,1,,,,,,,0,71,92
172032,note_off,384,0,3,,,,,,,0,56,64
172032,note_on,0,0,1,,,,,,,0,68,92
172032,note_off,384,0,2,,,,,,,0,77,64
172032,note_off,192,0,1,,,,,,,0,71,64
172032,note_on,0,0,3,,,,,,,0,53,102
172224,note_off,192,0,1,,,,,,,0,68,64
172224,note_on,0,0,1,,,,,,,0,74,92
172224,note_on,192,0,2,,,,,,,0,80,97
172320,note_on,0,0,2,,,,,,,0,78,97
172320,note_off,96,0,2,,,,,,,0,80,64
172416,note_on,0,0,3,,,,,,,0,49,102
172416,note_off,192,0,1,,,,,,,0,74,64
172416,note_on,0,0,2,,,,,,,0,80,97
172416,note_off,96,0,2,,,,,,,0,78,64
172416,note_off,384,0,3,,,,,,,0,53,64
172416,note_on,0,0,1,,,,,,,0,83,92
172608,note_on,0,0,2,,,,,,,0,77,97
172608,note_off,192,0,2,,,,,,,0,80,64
172800,note_on,0,0,2,,,,,,,0,73,97
172800,note_off,192,0,2,,,,,,,0,77,64
172800,note_off,384,0,3,,,,,,,0,49,64
172800,note_on,0,0,3,,,,,,,0,54,102
172992,note_off,576,0,1,,,,,,,0,83,64
172992,note_on,0,0,1,,,,,,,0,81,92
173088,note_on,0,0,1,,,,,,,0,80,92
173088,note_off,96,0,1,,,,,,,0,81,64
173184,note_off,96,0,1,,,,,,,0,80,64
173184,note_on,0,0,1,,,,,,,0,81,92
173184,note_on,0,0,3,,,,,,,0,59,102
173184,note_off,384,0,3,,,,,,,0,54,64
173376,note_on,0,0,2,,,,,,,0,74,97
173376,note_off,576,0,2,,,,,,,0,73,64
173376,note_on,0,0,1,,,,,,,0,78,92
173376,note_off,192,0,1,,,,,,,0,81,64
173568,note_off,192,0,1,,,,,,,0,78,64
173568,note_on,0,0,1,,,,,,,0,77,92
173568,note_off,384,0,3,,,,,,,0,59,64
173568,note_on,0,0,2,,,,,,,0,68,97
173568,note_off,192,0,2,,,,,,,0,74,64
173568,note_on,0,0,3,,,,,,,0,61,102
173952,note_on,0,0,3,,,,,,,0,49,102
173952,note_off,384,0,3,,,,,,,0,61,64
174144,note_on,0,0,2,,,,,,,0,66,97
174144,note_on,0,0,1,,,,,,,0,78,92
174144,note_off,576,0,1,,,,,,,0,77,64
