tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
68352,note_off,,96,0,1,,,,,74,64,0,
68352,note_off,,0,0,1,,,,,67,64,0,
68352,note_on,,0,0,1,,,,,67,92,0,
68352,note_off,,768,0,2,,,,,62,64,0,
68352,note_on,,0,0,1,,,,,73,92,0,
68352,note_on,,0,0,2,,,,,64,92,0,
68544,note_off,,192,0,2,,,,,58,64,0,
68544,note_on,,0,0,2,,,,,55,92,0,
68736,note_off,,192,0,2,,,,,55,64,0,
68736,note_on,,0,0,2,,,,,58,92,0,
68928,note_off,,192,0,2,,,,,58,64,0,
68928,note_on,,0,0,2,,,,,57,92,0,
69120,note_on,,0,0,1,,,,,69,92,0,
69120,note_off,,0,0,1,,,,,67,64,0,
69120,note_on,,0,0,2,,,,,54,92,0,
69120,note_off,,768,0,1,,,,,73,64,0,
69120,note_off,,0,0,2,,,,,64,64,0,
69120,note_off,,192,0,2,,,,,57,64,0,
69120,note_on,,0,0,1,,,,,74,92,0,
69120,note_on,,0,0,2,,,,,57,92,0,
69312,note_on,,0,0,2,,,,,50,92,0,
69312,note_off,,192,0,1,,,,,69,64,0,
69312,note_on,,0,0,1,,,,,70,92,0,
69312,note_off,,192,0,2,,,,,54,64,0,
69408,note_off,,96,0,1,,,,,70,64,0,
69408,note_on,,0,0,1,,,,,72,92,0,
69504,note_off,,96,0,1,,,,,72,64,0,
69504,note_on,,0,0,1,,,,,70,92,0,
69504,note_on,,0,0,3,,,,,55,102,0,
69504,note_off,,192,0,2,,,,,50,64,0,
69504,note_off,,0,0,2,,,,,57,64,0,
69504,note_on,,0,0,2,,,,,62,92,0,
69504,note_off,,2688,0,3,,,,,50,64,0,
69696,note_on,,0,0,1,,,,,69,92,0,
69696,note_off,,192,0,2,,,,,62,64,0,
69696,note_on,,0,0,2,,,,,60,92,0,
69696,note_off,,192,0,1,,,,,70,64,0,
69888,note_off,,192,0,2,,,,,60,64,0,
69888,note_on,,0,0,2,,,,,60,92,0,
69888,note_off,,192,0,1,,,,,69,64,0,
69888,note_off,,0,0,1,,,,,74,64,0,
69888,note_on,,0,0,1,,,,,69,92,0,
70080,note_on,,0,0,1,,,,,67,92,0,
70080,note_off,,192,0,2,,,,,60,64,0,
70080,note_off,,192,0,1,,,,,69,64,0,
70080,note_on,,0,0,2,,,,,58,92,0,
70272,note_off,,192,0,1,,,,,67,64,0,
70272,note_on,,0,0,1,,,,,69,92,0,
70272,note_off,,192,0,2,,,,,58,64,0,
70272,note_on,,0,0,2,,,,,60,92,0,
70464,note_on,,0,0,2,,,,,50,92,0,
70464,note_off,,192,0,2,,,,,60,64,0,
70656,note_on,,0,0,2,,,,,62,92,0,
70656,note_on,,0,0,3,,,,,54,102,0,
70656,note_off,,1152,0,3,,,,,55,64,0,
70656,note_off,,192,0,2,,,,,50,64,0,
70848,note_on,,0,0,2,,,,,58,92,0,
70848,note_off,,192,0,2,,,,,62,64,0,
71040,note_on,,0,0,2,,,,,58,92,0,
71040,note_off,,192,0,2,,,,,58,64,0,
71232,note_on,,0,0,2,,,,,57,92,0,
71232,note_off,,192,0,2,,,,,58,64,0,
71424,note_on,,0,0,3,,,,,55,102,0,
71424,note_on,,0,0,2,,,,,58,92,0,
71424,note_off,,192,0,2,,,,,57,64,0,
71424,note_off,,768,0,3,,,,,54,64,0,
71616,note_off,,1344,0,1,,,,,69,64,0,
71616,note_on,,0,0,1,,,,,67,92,0,
71616,note_on,,0,0,1,,,,,79,92,0,
71616,note_on,,0,0,2,,,,,60,92,0,
71616,note_off,,192,0,2,,,,,58,64,0,
71808,note_on,,0,0,2,,,,,62,92,0,
71808,note_on,,0,0,2,,,,,59,92,0,
71808,note_off,,192,0,2,,,,,60,64,0,
71808,note_on,,0,0,1,,,,,67,92,0,
71808,note_off,,0,0,1,,,,,79,64,0,
71808,note_off,,192,0,1,,,,,67,64,0,
72000,note_off,,192,0,1,,,,,67,64,0,
72000,note_on,,0,0,1,,,,,69,92,0,
72192,note_on,,0,0,2,,,,,60,92,0,
72192,note_on,,0,0,1,,,,,69,92,0,
72192,note_off,,192,0,1,,,,,69,64,0,
72192,note_on,,0,0,2,,,,,63,92,0,
72192,note_off,,384,0,2,,,,,62,64,0,
72192,note_off,,0,0,2,,,,,59,64,0,
72384,note_on,,0,0,1,,,,,70,92,0,
72384,note_off,,192,0,1,,,,,69,64,0,
72576,note_on,,0,0,1,,,,,69,92,0,
72576,note_off,,192,0,1,,,,,70,64,0,
72768,note_on,,0,0,1,,,,,77,92,0,
72768,note_off,,192,0,1,,,,,69,64,0,
72960,note_on,,0,0,1,,,,,69,92,0,
72960,note_off,,192,0,1,,,,,77,64,0,
72960,note_off,,0,0,2,,,,,63,64,0,
72960,note_off,,768,0,2,,,,,60,64,0,
72960,note_on,,0,0,2,,,,,65,92,0,
72960,note_on,,0,0,2,,,,,62,92,0,
73152,note_on,,0,0,1,,,,,71,92,0,
73152,note_off,,192,0,1,,,,,69,64,0,
73344,note_off,,384,0,2,,,,,62,64,0,
73344,note_on,,0,0,1,,,,,71,92,0,
73344,note_off,,192,0,1,,,,,71,64,0,
73344,note_on,,0,0,2,,,,,63,92,0,
73344,note_on,,0,0,2,,,,,67,92,0,
73344,note_off,,0,0,2,,,,,65,64,0,
73536,note_on,,0,0,1,,,,,72,92,0,
73536,note_off,,192,0,1,,,,,71,64,0,
73728,note_on,,0,0,1,,,,,72,92,0,
73728,note_off,,384,0,2,,,,,63,64,0,
73728,note_off,,0,0,2,,,,,67,64,0,
73728,note_on,,0,0,2,,,,,62,92,0,
73728,note_on,,0,0,2,,,,,65,92,0,
73728,note_off,,192,0,1,,,,,72,64,0,
73824,note_off,,96,0,1,,,,,72,64,0,
73824,note_on,,0,0,1,,,,,71,92,0,
73920,note_off,,2496,0,3,,,,,55,64,0,
73920,note_off,,96,0,1,,,,,71,64,0,
73920,note_on,,0,0,1,,,,,69,92,0,
73920,note_on,,0,0,3,,,,,43,102,0,
74016,note_on,,0,0,1,,,,,67,92,0,
74016,note_off,,96,0,1,,,,,69,64,0,
74112,note_off,,192,0,3,,,,,43,64,0,
74112,note_off,,384,0,2,,,,,65,64,0,
74112,note_off,,0,0,2,,,,,62,64,0,
74112,note_on,,0,0,2,,,,,60,92,0,
74112,note_on,,0,0,1,,,,,75,92,0,
74112,note_on,,0,0,3,,,,,55,102,0,
74112,note_off,,96,0,1,,,,,67,64,0,
74304,note_off,,192,0,3,,,,,55,64,0,
74304,note_on,,0,0,3,,,,,53,102,0,
74304,note_on,,0,0,1,,,,,74,92,0,
74304,note_off,,192,0,1,,,,,75,64,0,
74496,note_on,,0,0,1,,,,,74,92,0,
74496,note_off,,192,0,1,,,,,74,64,0,
74496,note_on,,0,0,1,,,,,67,92,0,
74496,note_on,,0,0,3,,,,,53,102,0,
74496,note_off,,192,0,3,,,,,53,64,0,
74688,note_on,,0,0,1,,,,,72,92,0,
74688,note_off,,192,0,1,,,,,74,64,0,
74688,note_off,,192,0,3,,,,,53,64,0,
74688,note_on,,0,0,3,,,,,51,102,0,
74880,note_off,,192,0,1,,,,,72,64,0,
74880,note_on,,0,0,1,,,,,68,92,0,
74880,note_on,,0,0,1,,,,,74,92,0,
74880,note_on,,0,0,3,,,,,53,102,0,
74880,note_off,,192,0,3,,,,,51,64,0,
74880,note_off,,0,0,1,,,,,67,64,0,
75072,note_on,,0,0,3,,,,,43,102,0,
75072,note_off,,192,0,3,,,,,53,64,0,
75072,note_on,,0,0,1,,,,,75,92,0,
75072,note_off,,192,0,1,,,,,74,64,0,
75168,note_off,,96,0,1,,,,,75,64,0,
75168,note_on,,0,0,1,,,,,77,92,0,
75264,note_on,,0,0,3,,,,,53,102,0,
75264,note_on,,0,0,1,,,,,74,92,0,
75264,note_off,,1152,0,2,,,,,60,64,0,
75264,note_on,,0,0,2,,,,,59,92,0,
75264,note_off,,0,0,1,,,,,68,64,0,
75264,note_off,,96,0,1,,,,,77,64,0,
75264,note_on,,0,0,1,,,,,67,92,0,
75264,note_off,,192,0,3,,,,,43,64,0,
75288,note_off,,24,0,1,,,,,74,64,0,
75288,note_on,,0,0,1,,,,,75,92,0,
75312,note_on,,0,0,1,,,,,74,92,0,
75312,note_off,,24,0,1,,,,,75,64,0,
75456,note_on,,0,0,3,,,,,51,102,0,
75456,note_off,,192,0,3,,,,,53,64,0,
75648,note_on,,0,0,3,,,,,51,102,0,
75648,note_off,,192,0,3,,,,,51,64,0,
75840,note_off,,192,0,3,,,,,51,64,0,
75840,note_on,,0,0,3,,,,,50,102,0,
76032,note_on,,0,0,3,,,,,51,102,0,
76032,note_off,,720,0,1,,,,,67,64,0,
76032,note_on,,0,0,1,,,,,67,92,0,
76032,note_off,,192,0,3,,,,,50,64,0,
76224,note_off,,960,0,2,,,,,59,64,0,
76224,note_on,,0,0,2,,,,,55,92,0,
76416,note_off,,0,0,1,,,,,74,64,0,
76416,note_off,,384,0,1,,,,,67,64,0,
76416,note_on,,0,0,1,,,,,67,92,0,
76416,note_on,,0,0,1,,,,,72,92,0,
76416,note_on,,0,0,2,,,,,60,92,0,
76416,note_off,,192,0,2,,,,,55,64,0,
76608,note_on,,0,0,1,,,,,65,92,0,
76608,note_off,,192,0,1,,,,,67,64,0,
76800,note_on,,0,0,3,,,,,56,102,0,
76800,note_off,,192,0,1,,,,,65,64,0,
76800,note_off,,768,0,3,,,,,51,64,0,
76800,note_on,,0,0,1,,,,,65,92,0,
76992,note_on,,0,0,1,,,,,63,92,0,
76992,note_off,,192,0,1,,,,,65,64,0,
77184,note_off,,384,0,3,,,,,56,64,0,
77184,note_on,,0,0,2,,,,,62,92,0,
77184,note_off,,768,0,2,,,,,60,64,0,
77184,note_on,,0,0,3,,,,,50,102,0,
77184,note_on,,0,0,1,,,,,65,92,0,
77184,note_off,,192,0,1,,,,,63,64,0,
77376,note_off,,192,0,1,,,,,65,64,0,
77376,note_on,,192,0,2,,,,,53,92,0,
77568,note_off,,192,0,1,,,,,72,64,0,
77568,note_on,,0,0,1,,,,,71,92,0,
77568,note_off,,192,0,2,,,,,53,64,0,
77568,note_off,,0,0,2,,,,,62,64,0,
77568,note_on,,0,0,1,,,,,65,92,0,
77760,note_on,,0,0,1,,,,,63,92,0,
77760,note_off,,192,0,1,,,,,65,64,0,
77952,note_on,,0,0,3,,,,,55,102,0,
77952,note_off,,192,0,1,,,,,63,64,0,
77952,note_on,,0,0,1,,,,,63,92,0,
77952,note_off,,768,0,3,,,,,50,64,0,
78144,note_off,,192,0,1,,,,,63,64,0,
78144,note_on,,0,0,1,,,,,62,92,0,
78336,note_off,,384,0,3,,,,,55,64,0,
78336,note_on,,0,0,1,,,,,72,92,0,
78336,note_on,,0,0,1,,,,,63,92,0,
78336,note_off,,0,0,1,,,,,71,64,0,
78336,note_off,,192,0,1,,,,,62,64,0,
78336,note_on,,0,0,3,,,,,48,102,0,
78528,note_on,,960,0,2,,,,,60,92,0,
78720,note_on,,0,0,3,,,,,46,102,0,
78720,note_on,,0,0,1,,,,,64,92,0,
78720,note_off,,384,0,1,,,,,63,64,0,
78720,note_off,,384,0,3,,,,,48,64,0,
78720,note_on,,0,0,2,,,,,48,92,0,
78720,note_off,,192,0,2,,,,,60,64,0,
78912,note_off,,192,0,2,,,,,48,64,0,
78912,note_on,,0,0,2,,,,,50,92,0,
79104,note_off,,192,0,2,,,,,50,64,0,
79104,note_on,,0,0,2,,,,,50,92,0,
79104,note_on,,0,0,1,,,,,65,92,0,
79104,note_on,,0,0,3,,,,,45,102,0,
79104,note_off,,384,0,3,,,,,46,64,0,
79104,note_off,,384,0,1,,,,,64,64,0,
79296,note_off,,192,0,2,,,,,50,64,0,
79296,note_on,,0,0,2,,,,,51,92,0,
79488,note_on,,0,0,2,,,,,50,92,0,
79488,note_on,,0,0,3,,,,,46,102,0,
79488,note_off,,384,0,3,,,,,45,64,0,
79488,note_off,,192,0,2,,,,,51,64,0,
79680,note_off,,192,0,2,,,,,50,64,0,
79680,note_off,,576,0,1,,,,,65,64,0,
79680,note_on,,0,0,2,,,,,58,92,0,
79680,note_off,,0,0,1,,,,,72,64,0,
79680,note_on,,0,0,1,,,,,62,92,0,
79680,note_on,,0,0,1,,,,,65,92,0,
79872,note_on,,0,0,1,,,,,70,92,0,
79872,note_off,,384,0,3,,,,,46,64,0,
79872,note_off,,192,0,1,,,,,65,64,0,
79872,note_off,,0,0,1,,,,,62,64,0,
79872,note_on,,0,0,1,,,,,58,92,0,
79872,note_on,,0,0,2,,,,,50,92,0,
79872,note_off,,192,0,2,,,,,58,64,0,
79872,note_on,,0,0,3,,,,,44,102,0,
80064,note_off,,192,0,1,,,,,58,64,0,
80064,note_on,,0,0,1,,,,,60,92,0,
80064,note_on,,0,0,2,,,,,52,92,0,
80064,note_off,,192,0,2,,,,,50,64,0,
80256,note_off,,192,0,1,,,,,60,64,0,
80256,note_on,,0,0,1,,,,,60,92,0,
80256,note_on,,0,0,3,,,,,43,102,0,
80256,note_off,,384,0,3,,,,,44,64,0,
80256,note_off,,192,0,2,,,,,52,64,0,
80256,note_on,,0,0,2,,,,,52,92,0,
80448,note_on,,0,0,2,,,,,53,92,0,
80448,note_on,,0,0,1,,,,,61,92,0,
80448,note_off,,192,0,1,,,,,60,64,0,
80448,note_off,,192,0,2,,,,,52,64,0,
80640,note_on,,0,0,1,,,,,60,92,0,
80640,note_off,,192,0,1,,,,,61,64,0,
80640,note_off,,192,0,2,,,,,53,64,0,
80640,note_on,,0,0,2,,,,,52,92,0,
80640,note_on,,0,0,3,,,,,44,102,0,
80640,note_off,,384,0,3,,,,,43,64,0,
80832,note_on,,0,0,2,,,,,48,92,0,
80832,note_on,,0,0,1,,,,,72,92,0,
80832,note_off,,192,0,1,,,,,60,64,0,
80832,note_off,,192,0,2,,,,,52,64,0,
81024,note_on,,0,0,1,,,,,60,92,0,
81024,note_off,,0,0,1,,,,,70,64,0,
81024,note_off,,192,0,1,,,,,72,64,0,
81024,note_on,,0,0,1,,,,,68,92,0,
81024,note_on,,0,0,2,,,,,53,92,0,
81024,note_off,,192,0,2,,,,,48,64,0,
81216,note_on,,0,0,1,,,,,70,92,0,
81216,note_on,,0,0,1,,,,,62,92,0,
81216,note_off,,0,0,1,,,,,60,64,0,
81216,note_off,,192,0,1,,,,,68,64,0,
81408,note_off,,0,0,1,,,,,62,64,0,
81408,note_on,,0,0,1,,,,,62,92,0,
81408,note_off,,192,0,1,,,,,70,64,0,
81408,note_on,,0,0,1,,,,,70,92,0,
81600,note_on,,0,0,1,,,,,72,92,0,
81600,note_on,,0,0,1,,,,,63,92,0,
81600,note_off,,0,0,1,,,,,62,64,0,
81600,note_off,,192,0,1,,,,,70,64,0,
81792,note_on,,0,0,1,,,,,62,92,0,
81792,note_on,,0,0,1,,,,,65,92,0,
81792,note_off,,192,0,1,,,,,72,64,0,
81792,note_off,,0,0,1,,,,,63,64,0,
81888,note_on,,0,0,2,,,,,55,92,0,
81888,note_off,,864,0,2,,,,,53,64,0,
81984,note_on,,0,0,2,,,,,53,92,0,
81984,note_off,,96,0,2,,,,,55,64,0,
81984,note_on,,0,0,1,,,,,70,92,0,
81984,note_off,,192,0,1,,,,,62,64,0,
82080,note_on,,0,0,2,,,,,51,92,0,
82080,note_off,,96,0,2,,,,,53,64,0,
82176,note_off,,0,0,1,,,,,65,64,0,
82176,note_off,,192,0,1,,,,,70,64,0,
82176,note_on,,0,0,1,,,,,70,92,0,
82176,note_on,,0,0,1,,,,,62,92,0,
82176,note_on,,0,0,2,,,,,53,92,0,
82176,note_off,,96,0,2,,,,,51,64,0,
82368,note_off,,192,0,1,,,,,62,64,0,
82368,note_on,,0,0,1,,,,,64,92,0,
82368,note_on,,0,0,2,,,,,55,92,0,
82368,note_off,,192,0,2,,,,,53,64,0,
82560,note_on,,0,0,2,,,,,55,92,0,
82560,note_off,,192,0,2,,,,,55,64,0,
82560,note_off,,1920,0,3,,,,,44,64,0,
82560,note_on,,0,0,1,,,,,64,92,0,
82560,note_off,,192,0,1,,,,,64,64,0,
82560,note_on,,0,0,3,,,,,43,102,0,
82752,note_on,,0,0,1,,,,,65,92,0,
82752,note_off,,192,0,1,,,,,64,64,0,
82752,note_off,,192,0,2,,,,,55,64,0,
82752,note_on,,0,0,2,,,,,48,92,0,
82944,note_off,,192,0,2,,,,,48,64,0,
82944,note_on,,0,0,2,,,,,48,92,0,
82944,note_on,,0,0,3,,,,,41,102,0,
82944,note_off,,384,0,3,,,,,43,64,0,
82944,note_off,,192,0,1,,,,,65,64,0,
82944,note_on,,0,0,1,,,,,65,92,0,
83136,note_on,,0,0,2,,,,,53,92,0,
83136,note_off,,192,0,2,,,,,48,64,0,
83136,note_off,,192,0,1,,,,,70,64,0,
83136,note_on,,0,0,1,,,,,68,92,0,
83328,note_off,,192,0,2,,,,,53,64,0,
83328,note_on,,0,0,2,,,,,60,92,0,
83328,note_on,,0,0,1,,,,,68,92,0,
83328,note_off,,192,0,1,,,,,68,64,0,
83520,note_on,,0,0,1,,,,,67,92,0,
83520,note_off,,192,0,1,,,,,68,64,0,
83520,note_off,,0,0,1,,,,,65,64,0,
83520,note_on,,0,0,1,,,,,64,92,0,
83520,note_on,,0,0,2,,,,,58,92,0,
83520,note_off,,192,0,2,,,,,60,64,0,
83712,note_on,,0,0,1,,,,,64,92,0,
83712,note_off,,0,0,1,,,,,64,64,0,
83712,note_on,,0,0,1,,,,,67,92,0,
83712,note_off,,192,0,1,,,,,67,64,0,
83712,note_off,,192,0,2,,,,,58,64,0,
83712,note_on,,0,0,2,,,,,58,92,0,
83904,note_on,,0,0,1,,,,,65,92,0,
83904,note_off,,192,0,2,,,,,58,64,0,
83904,note_on,,0,0,2,,,,,56,92,0,
83904,note_off,,0,0,1,,,,,64,64,0,
83904,note_off,,192,0,1,,,,,67,64,0,
84096,note_on,,0,0,1,,,,,61,92,0,
84096,note_on,,0,0,1,,,,,67,92,0,
84096,note_off,,192,0,1,,,,,65,64,0,
84096,note_on,,0,0,2,,,,,58,92,0,
84096,note_off,,192,0,2,,,,,56,64,0,
84288,note_off,,192,0,2,,,,,58,64,0,
84288,note_on,,0,0,2,,,,,46,92,0,
84480,note_off,,384,0,1,,,,,61,64,0,
84480,note_off,,192,0,2,,,,,46,64,0,
84480,note_on,,0,0,2,,,,,58,92,0,
84480,note_off,,1536,0,3,,,,,41,64,0,
84480,note_on,,0,0,1,,,,,60,92,0,
84480,note_on,,0,0,3,,,,,40,102,0,
84672,note_off,,192,0,2,,,,,58,64,0,
84672,note_on,,0,0,2,,,,,56,92,0,
84864,note_on,,0,0,2,,,,,56,92,0,
84864,note_off,,192,0,2,,,,,56,64,0,
85056,note_on,,0,0,2,,,,,55,92,0,
85056,note_off,,192,0,2,,,,,56,64,0,
85248,note_on,,0,0,2,,,,,56,92,0,
85248,note_off,,192,0,2,,,,,55,64,0,
85248,note_off,,768,0,3,,,,,40,64,0,
85248,note_on,,0,0,3,,,,,41,102,0,
85440,note_on,,0,0,1,,,,,60,92,0,
85440,note_off,,960,0,1,,,,,60,64,0,
85632,note_off,,384,0,3,,,,,41,64,0,
85632,note_on,,0,0,1,,,,,72,92,0,
85632,note_on,,0,0,1,,,,,65,92,0,
85632,note_off,,0,0,1,,,,,67,64,0,
85632,note_off,,192,0,1,,,,,60,64,0,
85824,note_off,,192,0,1,,,,,72,64,0,
85824,note_on,,0,0,1,,,,,70,92,0,
86016,note_on,,0,0,2,,,,,61,92,0,
86016,note_on,,0,0,1,,,,,70,92,0,
86016,note_on,,0,0,1,,,,,77,92,0,
86016,note_off,,0,0,1,,,,,65,64,0,
86016,note_off,,768,0,2,,,,,56,64,0,
86016,note_off,,192,0,1,,,,,70,64,0,
86208,note_off,,192,0,1,,,,,70,64,0,
86208,note_on,,0,0,1,,,,,68,92,0,
86400,note_off,,192,0,1,,,,,68,64,0,
86400,note_on,,0,0,2,,,,,55,92,0,
86400,note_on,,0,0,1,,,,,70,92,0,
86400,note_off,,384,0,2,,,,,61,64,0,
86592,note_on,,0,0,1,,,,,58,92,0,
86592,note_off,,192,0,1,,,,,70,64,0,
86784,note_on,,0,0,1,,,,,70,92,0,
86784,note_off,,0,0,1,,,,,77,64,0,
86784,note_off,,192,0,1,,,,,58,64,0,
86784,note_on,,0,0,1,,,,,76,92,0,
86976,note_on,,0,0,1,,,,,68,92,0,
86976,note_off,,192,0,1,,,,,70,64,0,
87168,note_off,,192,0,1,,,,,68,64,0,
87168,note_on,,0,0,1,,,,,68,92,0,
87168,note_on,,0,0,2,,,,,60,92,0,
87168,note_off,,768,0,2,,,,,55,64,0,
87360,note_on,,0,0,1,,,,,67,92,0,
87360,note_off,,192,0,1,,,,,68,64,0,
87552,note_off,,192,0,1,,,,,67,64,0,
87552,note_off,,0,0,1,,,,,76,64,0,
87552,note_on,,0,0,1,,,,,77,92,0,
87552,note_on,,0,0,2,,,,,53,92,0,
87552,note_off,,384,0,2,,,,,60,64,0,
87552,note_on,,0,0,1,,,,,68,92,0,
87744,note_on,,2112,0,3,,,,,41,102,0,
87936,note_on,,0,0,3,,,,,53,102,0,
87936,note_off,,384,0,1,,,,,68,64,0,
87936,note_on,,0,0,1,,,,,69,92,0,
87936,note_on,,0,0,2,,,,,61,92,0,
87936,note_off,,384,0,2,,,,,53,64,0,
87936,note_off,,192,0,3,,,,,41,64,0,
88128,note_off,,192,0,3,,,,,53,64,0,
88128,note_on,,0,0,3,,,,,51,102,0,
88320,note_off,,384,0,1,,,,,69,64,0,
88320,note_on,,0,0,1,,,,,70,92,0,
88320,note_off,,192,0,3,,,,,51,64,0,
88320,note_on,,0,0,3,,,,,51,102,0,
88512,note_off,,192,0,3,,,,,51,64,0,
88512,note_on,,0,0,3,,,,,49,102,0,
88704,note_on,,0,0,2,,,,,60,92,0,
88704,note_off,,192,0,3,,,,,49,64,0,
88704,note_off,,768,0,2,,,,,61,64,0,
88704,note_on,,0,0,3,,,,,51,102,0,
88896,note_off,,192,0,3,,,,,51,64,0,
88896,note_on,,0,0,3,,,,,41,102,0,
88896,note_off,,576,0,1,,,,,70,64,0,
88896,note_on,,0,0,1,,,,,69,92,0,
88992,note_off,,96,0,1,,,,,69,64,0,
88992,note_on,,0,0,1,,,,,67,92,0,
89088,note_off,,96,0,1,,,,,67,64,0,
89088,note_on,,0,0,1,,,,,69,92,0,
89088,note_off,,192,0,3,,,,,41,64,0,
89088,note_on,,0,0,3,,,,,51,102,0,
89280,note_on,,0,0,1,,,,,70,92,0,
89280,note_off,,192,0,1,,,,,69,64,0,
89280,note_off,,192,0,3,,,,,51,64,0,
89280,note_on,,0,0,3,,,,,49,102,0,
89472,note_off,,192,0,1,,,,,70,64,0,
89472,note_on,,0,0,1,,,,,70,92,0,
89472,note_on,,0,0,3,,,,,49,102,0,
89472,note_off,,192,0,3,,,,,49,64,0,
89664,note_on,,0,0,3,,,,,48,102,0,
89664,note_on,,0,0,1,,,,,72,92,0,
89664,note_off,,192,0,1,,,,,70,64,0,
89664,note_off,,192,0,3,,,,,49,64,0,
89856,note_off,,192,0,3,,,,,48,64,0,
89856,note_on,,0,0,3,,,,,49,102,0,
89856,note_off,,192,0,1,,,,,72,64,0,
89856,note_on,,0,0,1,,,,,65,92,0,
90048,note_on,,0,0,1,,,,,70,92,0,
90048,note_off,,192,0,1,,,,,65,64,0,
90240,note_on,,0,0,1,,,,,70,92,0,
90240,note_off,,192,0,1,,,,,70,64,0,
90240,note_off,,1536,0,2,,,,,60,64,0,
90240,note_on,,0,0,2,,,,,53,92,0,
90432,note_on,,0,0,1,,,,,68,92,0,
90432,note_off,,192,0,1,,,,,70,64,0,
90624,note_on,,0,0,2,,,,,60,92,0,
90624,note_off,,192,0,1,,,,,68,64,0,
90624,note_on,,0,0,1,,,,,68,92,0,
90624,note_on,,0,0,3,,,,,48,102,0,
90624,note_off,,384,0,2,,,,,53,64,0,
90624,note_off,,768,0,3,,,,,49,64,0,
90816,note_off,,192,0,1,,,,,68,64,0,
90816,note_on,,0,0,1,,,,,67,92,0,
91008,note_on,,0,0,3,,,,,47,102,0,
91008,note_off,,384,0,3,,,,,48,64,0,
91008,note_off,,384,0,2,,,,,60,64,0,
91008,note_on,,0,0,1,,,,,68,92,0,
91008,note_off,,192,0,1,,,,,67,64,0,
91008,note_on,,0,0,2,,,,,62,92,0,
91200,note_on,,0,0,1,,,,,65,92,0,
91200,note_off,,192,0,1,,,,,77,64,0,
91392,note_off,,0,0,1,,,,,68,64,0,
91392,note_on,,0,0,1,,,,,67,92,0,
91392,note_on,,0,0,1,,,,,77,92,0,
91392,note_off,,192,0,1,,,,,65,64,0,
91584,note_off,,192,0,1,,,,,77,64,0,
91584,note_on,,0,0,1,,,,,75,92,0,
91776,note_on,,0,0,1,,,,,75,92,0,
91776,note_on,,0,0,2,,,,,59,92,0,
91776,note_off,,768,0,2,,,,,62,64,0,
91776,note_off,,768,0,3,,,,,47,64,0,
91776,note_on,,0,0,3,,,,,43,102,0,
91776,note_off,,192,0,1,,,,,75,64,0,
91968,note_off,,192,0,1,,,,,75,64,0,
91968,note_on,,0,0,1,,,,,74,92,0,
92160,note_off,,384,0,3,,,,,43,64,0,
92160,note_on,,0,0,1,,,,,75,92,0,
92160,note_off,,384,0,2,,,,,59,64,0,
92160,note_on,,0,0,2,,,,,55,92,0,
92160,note_off,,192,0,1,,,,,74,64,0,
92160,note_on,,0,0,3,,,,,48,102,0,
92352,note_off,,192,0,1,,,,,67,64,0,
92352,note_on,,0,0,1,,,,,60,92,0,
92544,note_on,,0,0,1,,,,,72,92,0,
92544,note_on,,0,0,2,,,,,56,92,0,
92544,note_off,,384,0,2,,,,,55,64,0,
92544,note_off,,192,0,1,,,,,60,64,0,
92736,note_off,,192,0,1,,,,,72,64,0,
92736,note_off,,0,0,1,,,,,75,64,0,
92736,note_on,,0,0,1,,,,,70,92,0,
92736,note_on,,0,0,1,,,,,73,92,0,
92928,note_off,,768,0,3,,,,,48,64,0,
92928,note_on,,0,0,3,,,,,53,102,0,
92928,note_on,,0,0,1,,,,,70,92,0,
92928,note_off,,0,0,1,,,,,70,64,0,
92928,note_off,,192,0,1,,,,,73,64,0,
92928,note_on,,0,0,1,,,,,73,92,0,
93120,note_off,,192,0,1,,,,,73,64,0,
93120,note_off,,0,0,1,,,,,70,64,0,
93120,note_on,,0,0,1,,,,,68,92,0,
93120,note_on,,0,0,1,,,,,72,92,0,
93312,note_off,,192,0,1,,,,,72,64,0,
93312,note_off,,0,0,1,,,,,68,64,0,
93312,note_on,,0,0,1,,,,,73,92,0,
93312,note_on,,0,0,1,,,,,70,92,0,
93312,note_off,,384,0,3,,,,,53,64,0,
93312,note_on,,0,0,3,,,,,46,102,0,
93504,note_on,,0,0,2,,,,,58,92,0,
93504,note_off,,960,0,2,,,,,56,64,0,
93504,note_off,,192,0,1,,,,,70,64,0,
93504,note_on,,0,0,1,,,,,58,92,0,
93696,note_on,,0,0,2,,,,,55,92,0,
93696,note_off,,192,0,1,,,,,58,64,0,
93696,note_on,,0,0,1,,,,,70,92,0,
93696,note_off,,192,0,2,,,,,58,64,0,
93888,note_off,,192,0,1,,,,,70,64,0,
93888,note_on,,0,0,1,,,,,72,92,0,
93888,note_on,,0,0,1,,,,,68,92,0,
93888,note_off,,0,0,1,,,,,73,64,0,
94080,note_off,,192,0,1,,,,,68,64,0,
94080,note_off,,0,0,1,,,,,72,64,0,
94080,note_off,,768,0,3,,,,,46,64,0,
94080,note_on,,0,0,3,,,,,51,102,0,
94080,note_on,,0,0,1,,,,,72,92,0,
94080,note_on,,0,0,1,,,,,68,92,0,
94272,note_off,,0,0,1,,,,,72,64,0,
94272,note_on,,0,0,1,,,,,67,92,0,
