tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
46320,note_on,0,0,3,,,,,,56,102,0,
46440,note_on,0,0,2,,,,,,72,97,0,
46440,note_on,0,0,1,,,,,,77,92,0,
46440,note_off,120,0,2,,,,,,74,64,0,
46440,note_off,360,0,1,,,,,,75,64,0,
46560,note_off,120,0,1,,,,,,77,64,0,
46560,note_on,0,0,1,,,,,,74,92,0,
46560,note_on,0,0,3,,,,,,58,102,0,
46560,note_off,240,0,3,,,,,,56,64,0,
46560,note_off,120,0,2,,,,,,72,64,0,
46560,note_on,0,0,2,,,,,,70,97,0,
46620,note_off,60,0,1,,,,,,74,64,0,
46620,note_on,0,0,1,,,,,,75,92,0,
46680,note_off,60,0,1,,,,,,75,64,0,
46680,note_on,0,0,1,,,,,,74,92,0,
46800,note_on,0,0,2,,,,,,68,97,0,
46800,note_on,0,0,3,,,,,,46,102,0,
46800,note_off,240,0,3,,,,,,58,64,0,
46800,note_off,240,0,2,,,,,,70,64,0,
46860,note_on,0,0,2,,,,,,70,97,0,
46860,note_off,60,0,2,,,,,,68,64,0,
46920,note_off,240,0,1,,,,,,74,64,0,
46920,note_on,0,0,2,,,,,,68,97,0,
46920,note_off,60,0,2,,,,,,70,64,0,
46920,note_on,0,0,1,,,,,,75,92,0,
47040,note_on,0,0,3,,,,,,51,102,0,
47040,note_off,240,0,3,,,,,,46,64,0,
47040,note_on,0,0,2,,,,,,67,97,0,
47040,note_off,120,0,2,,,,,,68,64,0,
47040,note_on,0,0,1,,,,,,75,92,0,
47040,note_off,120,0,1,,,,,,75,64,0,
47280,note_off,240,0,1,,,,,,75,64,0,
47280,note_off,240,0,2,,,,,,67,64,0,
47280,note_on,0,0,2,,,,,,65,97,0,
47280,note_on,0,0,1,,,,,,70,92,0,
47400,note_off,120,0,2,,,,,,65,64,0,
47400,note_on,0,0,2,,,,,,67,97,0,
47520,note_on,0,0,2,,,,,,68,97,0,
47520,note_on,0,0,1,,,,,,75,92,0,
47520,note_off,480,0,3,,,,,,51,64,0,
47520,note_off,240,0,1,,,,,,70,64,0,
47520,note_off,120,0,2,,,,,,67,64,0,
47640,note_off,120,0,2,,,,,,68,64,0,
47640,note_on,0,0,2,,,,,,67,97,0,
47760,note_on,240,0,3,,,,,,55,102,0,
47760,note_on,0,0,2,,,,,,65,97,0,
47760,note_off,120,0,2,,,,,,67,64,0,
47880,note_on,0,0,2,,,,,,63,97,0,
47880,note_off,120,0,2,,,,,,65,64,0,
48000,note_on,0,0,3,,,,,,58,102,0,
48000,note_off,240,0,3,,,,,,55,64,0,
48000,note_on,0,0,2,,,,,,65,97,0,
48000,note_off,120,0,2,,,,,,63,64,0,
48120,note_off,600,0,1,,,,,,75,64,0,
48120,note_on,0,0,1,,,,,,74,92,0,
48240,note_off,120,0,1,,,,,,74,64,0,
48240,note_on,0,0,1,,,,,,72,92,0,
48240,note_on,0,0,2,,,,,,65,97,0,
48240,note_off,240,0,2,,,,,,65,64,0,
48360,note_on,0,0,1,,,,,,74,92,0,
48360,note_off,120,0,1,,,,,,72,64,0,
48480,note_off,240,0,2,,,,,,65,64,0,
48480,note_on,0,0,2,,,,,,70,97,0,
48480,note_on,0,0,1,,,,,,75,92,0,
48480,note_off,120,0,1,,,,,,74,64,0,
48480,note_off,480,0,3,,,,,,58,64,0,
48600,note_on,0,0,1,,,,,,74,92,0,
48600,note_off,120,0,1,,,,,,75,64,0,
48720,note_on,0,0,1,,,,,,72,92,0,
48720,note_off,120,0,1,,,,,,74,64,0,
48720,note_on,240,0,3,,,,,,50,102,0,
48840,note_on,0,0,1,,,,,,70,92,0,
48840,note_off,120,0,1,,,,,,72,64,0,
48960,note_off,120,0,1,,,,,,70,64,0,
48960,note_off,240,0,3,,,,,,50,64,0,
48960,note_on,0,0,3,,,,,,53,102,0,
48960,note_on,0,0,1,,,,,,72,92,0,
49080,note_on,0,0,2,,,,,,68,97,0,
49080,note_off,600,0,2,,,,,,70,64,0,
49200,note_off,240,0,1,,,,,,72,64,0,
49200,note_on,0,0,1,,,,,,72,92,0,
49200,note_off,120,0,2,,,,,,68,64,0,
49200,note_on,0,0,2,,,,,,67,97,0,
49320,note_on,0,0,2,,,,,,68,97,0,
49320,note_off,120,0,2,,,,,,67,64,0,
49440,note_off,480,0,3,,,,,,53,64,0,
49440,note_on,0,0,1,,,,,,77,92,0,
49440,note_off,240,0,1,,,,,,72,64,0,
49440,note_off,120,0,2,,,,,,68,64,0,
49440,note_on,0,0,2,,,,,,70,97,0,
49560,note_on,0,0,2,,,,,,68,97,0,
49560,note_off,120,0,2,,,,,,70,64,0,
49680,note_on,0,0,2,,,,,,67,97,0,
49680,note_off,120,0,2,,,,,,68,64,0,
49680,note_on,240,0,3,,,,,,56,102,0,
49800,note_off,120,0,2,,,,,,67,64,0,
49800,note_on,0,0,2,,,,,,65,97,0,
49920,note_off,240,0,3,,,,,,56,64,0,
49920,note_off,120,0,2,,,,,,65,64,0,
49920,note_on,0,0,2,,,,,,67,97,0,
49920,note_on,0,0,3,,,,,,60,102,0,
50040,note_off,600,0,1,,,,,,77,64,0,
50040,note_on,0,0,1,,,,,,75,92,0,
50160,note_on,0,0,1,,,,,,74,92,0,
50160,note_off,120,0,1,,,,,,75,64,0,
50160,note_on,0,0,2,,,,,,67,97,0,
50160,note_off,240,0,2,,,,,,67,64,0,
50280,note_off,120,0,1,,,,,,74,64,0,
50280,note_on,0,0,1,,,,,,75,92,0,
50400,note_on,0,0,1,,,,,,77,92,0,
50400,note_off,120,0,1,,,,,,75,64,0,
50400,note_off,240,0,2,,,,,,67,64,0,
50400,note_on,0,0,2,,,,,,72,97,0,
50400,note_off,480,0,3,,,,,,60,64,0,
50520,note_off,120,0,1,,,,,,77,64,0,
50520,note_on,0,0,1,,,,,,75,92,0,
50640,note_on,240,0,3,,,,,,51,102,0,
50640,note_off,120,0,1,,,,,,75,64,0,
50640,note_on,0,0,1,,,,,,74,92,0,
50760,note_off,120,0,1,,,,,,74,64,0,
50760,note_on,0,0,1,,,,,,72,92,0,
50880,note_on,0,0,3,,,,,,55,102,0,
50880,note_off,240,0,3,,,,,,51,64,0,
50880,note_on,0,0,1,,,,,,73,92,0,
50880,note_off,120,0,1,,,,,,72,64,0,
51000,note_on,0,0,1,,,,,,72,92,0,
51000,note_off,120,0,1,,,,,,73,64,0,
51120,note_on,0,0,1,,,,,,73,92,0,
51120,note_off,720,0,2,,,,,,72,64,0,
51120,note_on,0,0,2,,,,,,65,97,0,
51120,note_off,120,0,1,,,,,,72,64,0,
51240,note_on,0,0,1,,,,,,77,92,0,
51240,note_off,120,0,1,,,,,,73,64,0,
51360,note_on,0,0,1,,,,,,75,92,0,
51360,note_off,120,0,1,,,,,,77,64,0,
51360,note_on,0,0,2,,,,,,67,97,0,
51360,note_off,480,0,3,,,,,,55,64,0,
51360,note_off,240,0,2,,,,,,65,64,0,
51480,note_off,120,0,2,,,,,,67,64,0,
51480,note_on,0,0,2,,,,,,68,97,0,
51480,note_on,0,0,1,,,,,,73,92,0,
51480,note_off,120,0,1,,,,,,75,64,0,
51600,note_on,0,0,1,,,,,,72,92,0,
51600,note_on,240,0,3,,,,,,55,102,0,
51600,note_off,120,0,1,,,,,,73,64,0,
51600,note_off,120,0,2,,,,,,68,64,0,
51600,note_on,0,0,2,,,,,,70,97,0,
51720,note_off,120,0,1,,,,,,72,64,0,
51720,note_on,0,0,1,,,,,,70,92,0,
51840,note_on,0,0,3,,,,,,56,102,0,
51840,note_off,240,0,3,,,,,,55,64,0,
51840,note_off,120,0,1,,,,,,70,64,0,
51840,note_on,0,0,1,,,,,,72,92,0,
51960,note_off,120,0,1,,,,,,72,64,0,
51960,note_on,0,0,1,,,,,,70,92,0,
52080,note_off,480,0,2,,,,,,70,64,0,
52080,note_off,120,0,1,,,,,,70,64,0,
52080,note_on,0,0,1,,,,,,72,92,0,
52080,note_on,0,0,2,,,,,,63,97,0,
52200,note_off,120,0,1,,,,,,72,64,0,
52200,note_on,0,0,1,,,,,,75,92,0,
52320,note_off,120,0,1,,,,,,75,64,0,
52320,note_off,240,0,2,,,,,,63,64,0,
52320,note_on,0,0,2,,,,,,65,97,0,
52320,note_on,0,0,1,,,,,,73,92,0,
52320,note_off,480,0,3,,,,,,56,64,0,
52440,note_off,120,0,2,,,,,,65,64,0,
52440,note_on,0,0,2,,,,,,67,97,0,
52440,note_on,0,0,1,,,,,,72,92,0,
52440,note_off,120,0,1,,,,,,73,64,0,
52560,note_on,240,0,3,,,,,,48,102,0,
52560,note_on,0,0,1,,,,,,70,92,0,
52560,note_off,120,0,2,,,,,,67,64,0,
52560,note_on,0,0,2,,,,,,68,97,0,
52560,note_off,120,0,1,,,,,,72,64,0,
52680,note_off,120,0,1,,,,,,70,64,0,
52680,note_on,0,0,1,,,,,,68,92,0,
52800,note_off,240,0,3,,,,,,48,64,0,
52800,note_on,0,0,1,,,,,,70,92,0,
52800,note_off,120,0,1,,,,,,68,64,0,
52800,note_on,0,0,3,,,,,,50,102,0,
52920,note_on,0,0,1,,,,,,68,92,0,
52920,note_off,120,0,1,,,,,,70,64,0,
53040,note_on,0,0,1,,,,,,70,92,0,
53040,note_off,120,0,1,,,,,,68,64,0,
53040,note_on,0,0,2,,,,,,67,97,0,
53040,note_off,480,0,2,,,,,,68,64,0,
53160,note_on,0,0,1,,,,,,73,92,0,
53160,note_on,0,0,2,,,,,,65,97,0,
53160,note_off,120,0,2,,,,,,67,64,0,
53160,note_off,120,0,1,,,,,,70,64,0,
53280,note_on,0,0,2,,,,,,64,97,0,
53280,note_off,120,0,2,,,,,,65,64,0,
53280,note_on,0,0,1,,,,,,72,92,0,
53280,note_off,120,0,1,,,,,,73,64,0,
53280,note_off,480,0,3,,,,,,50,64,0,
53400,note_on,0,0,1,,,,,,70,92,0,
53400,note_on,0,0,2,,,,,,65,97,0,
53400,note_off,120,0,2,,,,,,64,64,0,
53400,note_off,120,0,1,,,,,,72,64,0,
53520,note_off,120,0,2,,,,,,65,64,0,
53520,note_on,0,0,1,,,,,,68,92,0,
53520,note_on,0,0,2,,,,,,67,97,0,
53520,note_on,240,0,3,,,,,,52,102,0,
53520,note_off,120,0,1,,,,,,70,64,0,
53640,note_off,120,0,1,,,,,,68,64,0,
53640,note_on,0,0,1,,,,,,67,92,0,
53760,note_off,120,0,1,,,,,,67,64,0,
53760,note_on,0,0,1,,,,,,68,92,0,
53760,note_off,240,0,3,,,,,,52,64,0,
53760,note_on,0,0,3,,,,,,41,102,0,
53880,note_off,120,0,1,,,,,,68,64,0,
53880,note_on,0,0,1,,,,,,67,92,0,
54000,note_off,120,0,1,,,,,,67,64,0,
54000,note_on,0,0,1,,,,,,68,92,0,
54000,note_off,240,0,3,,,,,,41,64,0,
54000,note_on,0,0,3,,,,,,44,102,0,
54000,note_off,480,0,2,,,,,,67,64,0,
54000,note_on,0,0,2,,,,,,65,97,0,
54120,note_on,0,0,1,,,,,,72,92,0,
54120,note_off,120,0,1,,,,,,68,64,0,
54240,note_on,0,0,1,,,,,,70,92,0,
54240,note_off,120,0,1,,,,,,72,64,0,
54240,note_off,240,0,3,,,,,,44,64,0,
54240,note_on,0,0,3,,,,,,48,102,0,
54240,note_off,240,0,2,,,,,,65,64,0,
54360,note_off,120,0,1,,,,,,70,64,0,
54360,note_on,0,0,1,,,,,,68,92,0,
54480,note_on,240,0,2,,,,,,68,97,0,
54480,note_on,0,0,1,,,,,,67,92,0,
54480,note_off,120,0,1,,,,,,68,64,0,
54600,note_on,0,0,1,,,,,,65,92,0,
54600,note_off,120,0,1,,,,,,67,64,0,
54720,note_off,120,0,1,,,,,,65,64,0,
54720,note_on,0,0,1,,,,,,73,92,0,
54720,note_on,0,0,3,,,,,,41,102,0,
54720,note_off,480,0,3,,,,,,48,64,0,
54840,note_on,0,0,2,,,,,,67,97,0,
54840,note_off,360,0,2,,,,,,68,64,0,
54960,note_on,0,0,3,,,,,,46,102,0,
54960,note_off,120,0,2,,,,,,67,64,0,
54960,note_off,240,0,3,,,,,,41,64,0,
54960,note_on,0,0,2,,,,,,68,97,0,
55080,note_off,120,0,2,,,,,,68,64,0,
55080,note_on,0,0,2,,,,,,72,97,0,
55200,note_off,120,0,2,,,,,,72,64,0,
55200,note_on,0,0,2,,,,,,70,97,0,
55200,note_off,240,0,3,,,,,,46,64,0,
55200,note_on,0,0,3,,,,,,49,102,0,
55320,note_on,0,0,2,,,,,,68,97,0,
55320,note_off,120,0,2,,,,,,70,64,0,
55440,note_off,120,0,2,,,,,,68,64,0,
55440,note_on,0,0,2,,,,,,67,97,0,
55560,note_off,120,0,2,,,,,,67,64,0,
55560,note_on,0,0,2,,,,,,65,97,0,
55680,note_on,0,0,3,,,,,,43,102,0,
55680,note_off,120,0,2,,,,,,65,64,0,
55680,note_on,0,0,2,,,,,,64,97,0,
55680,note_off,480,0,3,,,,,,49,64,0,
55800,note_off,1080,0,1,,,,,,73,64,0,
55800,note_on,0,0,1,,,,,,70,92,0,
55920,note_off,240,0,3,,,,,,43,64,0,
55920,note_on,0,0,2,,,,,,67,97,0,
55920,note_on,0,0,1,,,,,,72,92,0,
55920,note_off,120,0,1,,,,,,70,64,0,
55920,note_off,240,0,2,,,,,,64,64,0,
55920,note_on,0,0,3,,,,,,46,102,0,
56040,note_on,0,0,1,,,,,,73,92,0,
56040,note_off,120,0,1,,,,,,72,64,0,
56160,note_on,0,0,2,,,,,,70,97,0,
56160,note_off,120,0,1,,,,,,73,64,0,
56160,note_on,0,0,1,,,,,,72,92,0,
56160,note_off,240,0,2,,,,,,67,64,0,
56160,note_on,0,0,3,,,,,,52,102,0,
56160,note_off,240,0,3,,,,,,46,64,0,
56280,note_on,0,0,1,,,,,,70,92,0,
56280,note_off,120,0,1,,,,,,72,64,0,
56400,note_on,0,0,1,,,,,,68,92,0,
56400,note_off,120,0,1,,,,,,70,64,0,
56400,note_on,0,0,3,,,,,,48,102,0,
56400,note_off,240,0,3,,,,,,52,64,0,
56520,note_on,0,0,1,,,,,,67,92,0,
56520,note_off,120,0,1,,,,,,68,64,0,
56640,note_off,120,0,1,,,,,,67,64,0,
56640,note_off,240,0,3,,,,,,48,64,0,
56640,note_on,0,0,3,,,,,,53,102,0,
56640,note_on,0,0,1,,,,,,65,92,0,
56760,note_off,600,0,2,,,,,,70,64,0,
56760,note_on,0,0,2,,,,,,67,97,0,
56880,note_off,120,0,2,,,,,,67,64,0,
56880,note_on,0,0,1,,,,,,72,92,0,
56880,note_off,240,0,1,,,,,,65,64,0,
56880,note_on,0,0,2,,,,,,68,97,0,
57000,note_off,120,0,2,,,,,,68,64,0,
57000,note_on,0,0,2,,,,,,72,97,0,
57120,note_off,240,0,1,,,,,,72,64,0,
57120,note_on,0,0,1,,,,,,77,92,0,
57120,note_on,0,0,2,,,,,,70,97,0,
57120,note_off,480,0,3,,,,,,53,64,0,
57120,note_off,120,0,2,,,,,,72,64,0,
57240,note_off,120,0,2,,,,,,70,64,0,
57240,note_on,0,0,2,,,,,,68,97,0,
57360,note_off,120,0,2,,,,,,68,64,0,
57360,note_on,0,0,2,,,,,,67,97,0,
57360,note_on,240,0,3,,,,,,41,102,0,
57480,note_on,0,0,2,,,,,,65,97,0,
57480,note_off,120,0,2,,,,,,67,64,0,
57600,note_off,120,0,2,,,,,,65,64,0,
57600,note_on,0,0,2,,,,,,77,97,0,
57600,note_off,240,0,3,,,,,,41,64,0,
57600,note_on,0,0,3,,,,,,39,102,0,
57720,note_on,0,0,1,,,,,,69,92,0,
57720,note_off,600,0,1,,,,,,77,64,0,
57840,note_off,120,0,1,,,,,,69,64,0,
57840,note_on,0,0,1,,,,,,70,92,0,
57960,note_off,120,0,1,,,,,,70,64,0,
57960,note_on,0,0,1,,,,,,72,92,0,
58080,note_off,480,0,3,,,,,,39,64,0,
58080,note_on,0,0,1,,,,,,70,92,0,
58080,note_off,120,0,1,,,,,,72,64,0,
58200,note_off,120,0,1,,,,,,70,64,0,
58200,note_on,0,0,1,,,,,,69,92,0,
58320,note_on,240,0,3,,,,,,51,102,0,
58320,note_off,120,0,1,,,,,,69,64,0,
58320,note_on,0,0,1,,,,,,67,92,0,
58440,note_off,120,0,1,,,,,,67,64,0,
58440,note_on,0,0,1,,,,,,65,92,0,
58560,note_off,120,0,1,,,,,,65,64,0,
58560,note_off,240,0,3,,,,,,51,64,0,
58560,note_on,0,0,3,,,,,,49,102,0,
58560,note_on,0,0,1,,,,,,70,92,0,
58680,note_on,0,0,1,,,,,,69,92,0,
58680,note_off,120,0,1,,,,,,70,64,0,
58800,note_off,240,0,3,,,,,,49,64,0,
58800,note_on,0,0,1,,,,,,70,92,0,
58800,note_off,120,0,1,,,,,,69,64,0,
58800,note_on,0,0,3,,,,,,53,102,0,
58800,note_off,1200,0,2,,,,,,77,64,0,
58800,note_on,0,0,2,,,,,,73,97,0,
58920,note_on,0,0,1,,,,,,73,92,0,
58920,note_off,120,0,1,,,,,,70,64,0,
59040,note_off,240,0,3,,,,,,53,64,0,
59040,note_on,0,0,3,,,,,,56,102,0,
59040,note_on,0,0,2,,,,,,64,97,0,
59040,note_off,120,0,1,,,,,,73,64,0,
59040,note_on,0,0,1,,,,,,72,92,0,
59040,note_off,240,0,2,,,,,,73,64,0,
59160,note_on,0,0,2,,,,,,65,97,0,
59160,note_off,120,0,2,,,,,,64,64,0,
59160,note_off,120,0,1,,,,,,72,64,0,
59160,note_on,0,0,1,,,,,,70,92,0,
59280,note_on,0,0,1,,,,,,68,92,0,
59280,note_off,120,0,1,,,,,,70,64,0,
59280,note_off,120,0,2,,,,,,65,64,0,
59280,note_on,0,0,2,,,,,,67,97,0,
59400,note_on,0,0,1,,,,,,67,92,0,
59400,note_off,120,0,1,,,,,,68,64,0,
59520,note_on,0,0,1,,,,,,68,92,0,
59520,note_on,0,0,3,,,,,,48,102,0,
59520,note_off,480,0,3,,,,,,56,64,0,
59520,note_off,120,0,1,,,,,,67,64,0,
59640,note_off,120,0,1,,,,,,68,64,0,
59640,note_on,0,0,1,,,,,,67,92,0,
59760,note_on,0,0,2,,,,,,60,97,0,
59760,note_on,0,0,1,,,,,,68,92,0,
59760,note_off,120,0,1,,,,,,67,64,0,
59760,note_on,0,0,3,,,,,,53,102,0,
59760,note_off,240,0,3,,,,,,48,64,0,
59760,note_off,480,0,2,,,,,,67,64,0,
59880,note_on,0,0,1,,,,,,72,92,0,
59880,note_off,120,0,1,,,,,,68,64,0,
60000,note_on,0,0,3,,,,,,56,102,0,
60000,note_off,240,0,3,,,,,,53,64,0,
60000,note_on,0,0,1,,,,,,70,92,0,
60000,note_off,240,0,2,,,,,,60,64,0,
60000,note_on,0,0,2,,,,,,62,97,0,
60000,note_off,120,0,1,,,,,,72,64,0,
60120,note_on,0,0,1,,,,,,68,92,0,
60120,note_off,120,0,2,,,,,,62,64,0,
60120,note_off,120,0,1,,,,,,70,64,0,
60120,note_on,0,0,2,,,,,,64,97,0,
60240,note_off,120,0,2,,,,,,64,64,0,
60240,note_on,0,0,2,,,,,,65,97,0,
60240,note_on,0,0,1,,,,,,67,92,0,
60240,note_off,120,0,1,,,,,,68,64,0,
60360,note_off,120,0,1,,,,,,67,64,0,
60360,note_on,0,0,1,,,,,,65,92,0,
60480,note_on,0,0,3,,,,,,46,102,0,
60480,note_off,480,0,3,,,,,,56,64,0,
60480,note_off,120,0,1,,,,,,65,64,0,
60480,note_on,0,0,1,,,,,,67,92,0,
60600,note_off,120,0,1,,,,,,67,64,0,
60600,note_on,0,0,1,,,,,,65,92,0,
60600,note_off,360,0,2,,,,,,65,64,0,
60600,note_on,0,0,2,,,,,,56,97,0,
60720,note_off,240,0,3,,,,,,46,64,0,
60720,note_off,120,0,2,,,,,,56,64,0,
60720,note_on,0,0,2,,,,,,58,97,0,
60720,note_on,0,0,3,,,,,,49,102,0,
60720,note_off,120,0,1,,,,,,65,64,0,
60720,note_on,0,0,1,,,,,,67,92,0,
60840,note_off,120,0,2,,,,,,58,64,0,
60840,note_on,0,0,2,,,,,,61,97,0,
60840,note_on,0,0,1,,,,,,70,92,0,
60840,note_off,120,0,1,,,,,,67,64,0,
60960,note_off,120,0,2,,,,,,61,64,0,
60960,note_on,0,0,2,,,,,,60,97,0,
60960,note_off,120,0,1,,,,,,70,64,0,
60960,note_off,240,0,3,,,,,,49,64,0,
60960,note_on,0,0,1,,,,,,68,92,0,
60960,note_on,0,0,3,,,,,,55,102,0,
61080,note_off,120,0,2,,,,,,60,64,0,
61080,note_on,0,0,1,,,,,,67,92,0,
61080,note_on,0,0,2,,,,,,58,97,0,
61080,note_off,120,0,1,,,,,,68,64,0,
61200,note_off,120,0,1,,,,,,67,64,0,
61200,note_on,0,0,1,,,,,,65,92,0,
61200,note_on,0,0,2,,,,,,56,97,0,
61200,note_on,0,0,3,,,,,,56,102,0,
61200,note_off,240,0,3,,,,,,55,64,0,
61200,note_off,120,0,2,,,,,,58,64,0,
61320,note_off,120,0,1,,,,,,65,64,0,
61320,note_on,0,0,1,,,,,,64,92,0,
61320,note_off,120,0,2,,,,,,56,64,0,
61320,note_on,0,0,2,,,,,,55,97,0,
61440,note_on,0,0,1,,,,,,65,92,0,
61440,note_off,120,0,2,,,,,,55,64,0,
61440,note_on,0,0,2,,,,,,67,97,0,
61440,note_off,120,0,1,,,,,,64,64,0,
61560,note_on,0,0,1,,,,,,64,92,0,
61560,note_off,120,0,1,,,,,,65,64,0,
61680,note_on,0,0,3,,,,,,46,102,0,
61680,note_on,0,0,2,,,,,,64,97,0,
61680,note_off,240,0,2,,,,,,67,64,0,
61680,note_on,0,0,1,,,,,,62,92,0,
61680,note_off,120,0,1,,,,,,64,64,0,
61680,note_off,480,0,3,,,,,,56,64,0,
61800,note_on,0,0,1,,,,,,60,92,0,
61800,note_off,120,0,1,,,,,,62,64,0,
61920,note_on,0,0,2,,,,,,65,97,0,
61920,note_off,240,0,2,,,,,,64,64,0,
61920,note_off,240,0,3,,,,,,46,64,0,
61920,note_on,0,0,3,,,,,,44,102,0,
61920,note_off,120,0,1,,,,,,60,64,0,
61920,note_on,0,0,1,,,,,,72,92,0,
62160,note_off,240,0,3,,,,,,44,64,0,
62160,note_on,0,0,1,,,,,,70,92,0,
62160,note_off,240,0,1,,,,,,72,64,0,
62160,note_on,0,0,3,,,,,,49,102,0,
62400,note_off,240,0,1,,,,,,70,64,0,
62400,note_on,0,0,1,,,,,,68,92,0,
62400,note_on,0,0,3,,,,,,48,102,0,
62400,note_off,240,0,3,,,,,,49,64,0,
62460,note_off,60,0,1,,,,,,68,64,0,
62460,note_on,0,0,1,,,,,,70,92,0,
62520,note_off,60,0,1,,,,,,70,64,0,
62520,note_on,0,0,1,,,,,,68,92,0,
62520,note_on,0,0,2,,,,,,68,97,0,
62520,note_off,600,0,2,,,,,,65,64,0,
62640,note_on,0,0,2,,,,,,67,97,0,
62640,note_on,0,0,3,,,,,,60,102,0,
62640,note_off,120,0,2,,,,,,68,64,0,
62640,note_off,240,0,3,,,,,,48,64,0,
62760,note_off,120,0,2,,,,,,67,64,0,
62760,note_on,0,0,2,,,,,,65,97,0,
62880,note_on,0,0,1,,,,,,67,92,0,
62880,note_off,120,0,2,,,,,,65,64,0,
62880,note_off,360,0,1,,,,,,68,64,0,
62880,note_on,0,0,2,,,,,,64,97,0,
62940,note_on,0,0,1,,,,,,68,92,0,
62940,note_off,60,0,1,,,,,,67,64,0,
63000,note_on,0,0,1,,,,,,67,92,0,
63000,note_off,60,0,1,,,,,,68,64,0,
63000,note_off,120,0,2,,,,,,64,64,0,
63000,note_on,0,0,2,,,,,,62,97,0,
63120,note_on,0,0,2,,,,,,60,97,0,
63120,note_off,120,0,2,,,,,,62,64,0,
63120,note_off,480,0,3,,,,,,60,64,0,
63120,note_on,0,0,3,,,,,,58,102,0,
63240,note_on,0,0,2,,,,,,62,97,0,
63240,note_off,120,0,2,,,,,,60,64,0,
63360,note_off,360,0,1,,,,,,67,64,0,
63360,note_on,0,0,1,,,,,,65,92,0,
63360,note_off,240,0,3,,,,,,58,64,0,
63360,note_on,0,0,3,,,,,,57,102,0,
63360,note_on,0,0,2,,,,,,63,97,0,
63360,note_off,120,0,2,,,,,,62,64,0,
63480,note_on,0,0,2,,,,,,70,97,0,
63480,note_off,120,0,2,,,,,,63,64,0,
63600,note_on,0,0,1,,,,,,69,92,0,
63600,note_off,240,0,1,,,,,,65,64,0,
63600,note_on,0,0,2,,,,,,69,97,0,
63600,note_off,120,0,2,,,,,,70,64,0,
63600,note_off,240,0,3,,,,,,57,64,0,
63600,note_on,0,0,3,,,,,,60,102,0,
63720,note_off,120,0,2,,,,,,69,64,0,
63720,note_on,0,0,2,,,,,,67,97,0,
63840,note_off,120,0,2,,,,,,67,64,0,
63840,note_on,0,0,1,,,,,,72,92,0,
63840,note_off,240,0,1,,,,,,69,64,0,
63840,note_on,0,0,3,,,,,,57,102,0,
63840,note_off,240,0,3,,,,,,60,64,0,
63840,note_on,0,0,2,,,,,,65,97,0,
63960,note_off,120,0,2,,,,,,65,64,0,
63960,note_on,0,0,2,,,,,,69,97,0,
64080,note_off,120,0,2,,,,,,69,64,0,
64080,note_on,0,0,2,,,,,,70,97,0,
64080,note_off,240,0,3,,,,,,57,64,0,
64080,note_on,0,0,3,,,,,,53,102,0,
64200,note_off,120,0,2,,,,,,70,64,0,
64200,note_on,0,0,2,,,,,,72,97,0,
64320,note_on,0,0,1,,,,,,65,92,0,
64320,note_on,0,0,2,,,,,,73,97,0,
64320,note_off,120,0,2,,,,,,72,64,0,
64320,note_off,480,0,1,,,,,,72,64,0,
64320,note_on,0,0,3,,,,,,58,102,0,
64320,note_off,240,0,3,,,,,,53,64,0,
64440,note_on,0,0,2,,,,,,72,97,0,
64440,note_off,120,0,2,,,,,,73,64,0,
64560,note_on,0,0,2,,,,,,70,97,0,
64560,note_off,120,0,2,,,,,,72,64,0,
64560,note_on,0,0,3,,,,,,61,102,0,
64560,note_off,240,0,3,,,,,,58,64,0,
64560,note_off,240,0,1,,,,,,65,64,0,
64560,note_on,0,0,1,,,,,,70,92,0,
64680,note_on,0,0,2,,,,,,68,97,0,
64680,note_off,120,0,2,,,,,,70,64,0,
64800,note_off,240,0,3,,,,,,61,64,0,
64800,note_on,0,0,3,,,,,,58,102,0,
64800,note_on,0,0,2,,,,,,67,97,0,
64800,note_off,120,0,2,,,,,,68,64,0,
64800,note_on,0,0,1,,,,,,73,92,0,
64800,note_off,240,0,1,,,,,,70,64,0,
64920,note_on,0,0,2,,,,,,76,97,0,
64920,note_off,120,0,2,,,,,,67,64,0,
65040,note_off,120,0,2,,,,,,76,64,0,
65040,note_on,0,0,2,,,,,,77,97,0,
65040,note_off,240,0,3,,,,,,58,64,0,
65040,note_on,0,0,3,,,,,,55,102,0,
65160,note_off,120,0,2,,,,,,77,64,0,
65160,note_on,0,0,2,,,,,,79,97,0,
65280,note_off,240,0,3,,,,,,55,64,0,
65280,note_on,0,0,3,,,,,,56,102,0,
65280,note_off,120,0,2,,,,,,79,64,0,
65280,note_on,0,0,2,,,,,,77,97,0,
65400,note_on,0,0,1,,,,,,77,92,0,
65400,note_off,600,0,1,,,,,,73,64,0,
65400,note_off,120,0,2,,,,,,77,64,0,
65400,note_on,0,0,2,,,,,,73,97,0,
65520,note_off,240,0,3,,,,,,56,64,0,
65520,note_on,0,0,3,,,,,,58,102,0,
65520,note_off,120,0,2,,,,,,73,64,0,
65520,note_on,0,0,2,,,,,,72,97,0,
65520,note_on,0,0,1,,,,,,76,92,0,
65520,note_off,120,0,1,,,,,,77,64,0,
65640,note_on,0,0,1,,,,,,79,92,0,
65640,note_off,120,0,1,,,,,,76,64,0,
