tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,control,value,channel,program,pitch,note,velocity
111817,note_on,43,0,11,,,,,,,,,,,,,,,,11,,,41,119
111817,note_off,104,0,14,,,,,,,,,,,,,,,,14,,,63,64
111820,control_change,14,0,5,,,,,,,,,,,,,,11,82,4,,,,
111822,note_on,17,0,8,,,,,,,,,,,,,,,,7,,,53,93
111824,note_on,34,0,15,,,,,,,,,,,,,,,,15,,,53,119
111825,control_change,3,0,8,,,,,,,,,,,,,,11,86,7,,,,
111829,note_on,21,0,2,,,,,,,,,,,,,,,,1,,,77,116
111829,note_on,27,0,13,,,,,,,,,,,,,,,,13,,,77,127
111834,note_on,17,0,14,,,,,,,,,,,,,,,,14,,,65,124
111835,note_on,15,0,5,,,,,,,,,,,,,,,,4,,,65,126
111838,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,65,127
111838,note_on,35,0,12,,,,,,,,,,,,,,,,12,,,53,127
111856,control_change,27,0,2,,,,,,,,,,,,,,11,99,1,,,,
111860,control_change,25,0,5,,,,,,,,,,,,,,11,92,4,,,,
111864,control_change,39,0,8,,,,,,,,,,,,,,11,87,7,,,,
111900,control_change,40,0,5,,,,,,,,,,,,,,11,102,4,,,,
111903,control_change,39,0,8,,,,,,,,,,,,,,11,89,7,,,,
111904,control_change,48,0,2,,,,,,,,,,,,,,11,110,1,,,,
111939,control_change,39,0,5,,,,,,,,,,,,,,11,112,4,,,,
111942,control_change,39,0,8,,,,,,,,,,,,,,11,90,7,,,,
111951,control_change,47,0,2,,,,,,,,,,,,,,11,122,1,,,,
111955,control_change,16,0,5,,,,,,,,,,,,,,11,104,4,,,,
111972,control_change,21,0,2,,,,,,,,,,,,,,11,110,1,,,,
111981,control_change,39,0,8,,,,,,,,,,,,,,11,92,7,,,,
111997,control_change,42,0,5,,,,,,,,,,,,,,11,97,4,,,,
112007,note_off,183,0,15,,,,,,,,,,,,,,,,15,,,53,64
112010,control_change,38,0,2,,,,,,,,,,,,,,11,96,1,,,,
112016,note_off,182,0,14,,,,,,,,,,,,,,,,14,,,65,64
112017,note_off,200,0,11,,,,,,,,,,,,,,,,11,,,41,64
112020,control_change,39,0,8,,,,,,,,,,,,,,11,94,7,,,,
112028,note_off,31,0,5,,,,,,,,,,,,,,,,4,,,65,64
112039,control_change,11,0,5,,,,,,,,,,,,,,11,90,4,,,,
112047,control_change,37,0,2,,,,,,,,,,,,,,11,82,1,,,,
112048,note_off,1,0,2,,,,,,,,,,,,,,,,1,,,77,64
112057,note_off,37,0,8,,,,,,,,,,,,,,,,7,,,53,64
112058,note_off,229,0,13,,,,,,,,,,,,,,,,13,,,77,64
112060,control_change,21,0,5,,,,,,,,,,,,,,11,100,4,,,,
112068,control_change,20,0,2,,,,,,,,,,,,,,11,100,1,,,,
112070,control_change,13,0,8,,,,,,,,,,,,,,11,100,7,,,,
112074,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,65,64
112074,note_off,236,0,12,,,,,,,,,,,,,,,,12,,,53,64
112077,note_on,70,0,15,,,,,,,,,,,,,,,,15,,,51,106
112079,note_on,63,0,14,,,,,,,,,,,,,,,,14,,,63,112
112083,note_on,13,0,8,,,,,,,,,,,,,,,,7,,,51,96
112084,note_on,24,0,5,,,,,,,,,,,,,,,,4,,,63,114
112084,note_on,16,0,2,,,,,,,,,,,,,,,,1,,,75,127
112086,note_on,28,0,13,,,,,,,,,,,,,,,,13,,,75,122
112089,note_on,72,0,11,,,,,,,,,,,,,,,,11,,,39,102
112091,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
112091,note_on,17,0,12,,,,,,,,,,,,,,,,12,,,51,127
112171,note_off,85,0,13,,,,,,,,,,,,,,,,13,,,75,64
112173,note_off,90,0,8,,,,,,,,,,,,,,,,7,,,51,64
112174,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,63,64
112174,note_off,97,0,15,,,,,,,,,,,,,,,,15,,,51,64
112174,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,75,64
112175,note_off,86,0,11,,,,,,,,,,,,,,,,11,,,39,64
112179,note_on,4,0,11,,,,,,,,,,,,,,,,11,,,38,102
112180,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,63,64
112180,note_off,89,0,12,,,,,,,,,,,,,,,,12,,,51,64
112187,note_on,13,0,15,,,,,,,,,,,,,,,,15,,,50,119
112188,note_off,109,0,14,,,,,,,,,,,,,,,,14,,,63,64
112188,note_on,0,0,14,,,,,,,,,,,,,,,,14,,,62,118
112191,note_on,20,0,13,,,,,,,,,,,,,,,,13,,,74,100
112192,note_on,18,0,2,,,,,,,,,,,,,,,,1,,,74,86
112195,note_on,22,0,8,,,,,,,,,,,,,,,,7,,,50,93
112196,note_on,22,0,5,,,,,,,,,,,,,,,,4,,,62,106
112198,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,62,127
112198,note_on,18,0,12,,,,,,,,,,,,,,,,12,,,50,127
112255,note_off,76,0,11,,,,,,,,,,,,,,,,11,,,38,64
112264,note_off,72,0,2,,,,,,,,,,,,,,,,1,,,74,64
112270,note_off,72,0,12,,,,,,,,,,,,,,,,12,,,50,64
112270,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,62,64
112282,note_off,95,0,15,,,,,,,,,,,,,,,,15,,,50,64
112283,note_off,95,0,14,,,,,,,,,,,,,,,,14,,,62,64
112283,note_off,92,0,13,,,,,,,,,,,,,,,,13,,,74,64
112285,note_off,90,0,8,,,,,,,,,,,,,,,,7,,,50,64
112286,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,62,64
112287,control_change,32,0,11,,,,,,,,,,,,,,11,74,11,,,,
112288,control_change,24,0,2,,,,,,,,,,,,,,11,54,1,,,,
112294,control_change,9,0,8,,,,,,,,,,,,,,11,90,7,,,,
112305,control_change,19,0,5,,,,,,,,,,,,,,11,82,4,,,,
112313,control_change,26,0,11,,,,,,,,,,,,,,11,77,11,,,,
112315,note_on,33,0,15,,,,,,,,,,,,,,,,15,,,59,127
112315,control_change,27,0,2,,,,,,,,,,,,,,11,60,1,,,,
112315,note_on,21,0,8,,,,,,,,,,,,,,,,7,,,59,106
112317,note_on,12,0,5,,,,,,,,,,,,,,,,4,,,71,126
112317,note_on,34,0,13,,,,,,,,,,,,,,,,13,,,83,127
112318,note_on,35,0,14,,,,,,,,,,,,,,,,14,,,71,127
112322,note_on,9,0,11,,,,,,,,,,,,,,,,11,,,47,127
112322,note_on,7,0,2,,,,,,,,,,,,,,,,1,,,83,127
112334,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,71,127
112334,note_on,64,0,12,,,,,,,,,,,,,,,,12,,,59,127
112339,control_change,24,0,8,,,,,,,,,,,,,,11,96,7,,,,
112340,control_change,18,0,11,,,,,,,,,,,,,,11,80,11,,,,
112342,control_change,20,0,2,,,,,,,,,,,,,,11,67,1,,,,
112345,control_change,28,0,5,,,,,,,,,,,,,,11,89,4,,,,
112367,control_change,27,0,11,,,,,,,,,,,,,,11,84,11,,,,
112369,control_change,27,0,2,,,,,,,,,,,,,,11,73,1,,,,
112385,control_change,40,0,5,,,,,,,,,,,,,,11,96,4,,,,
112385,control_change,46,0,8,,,,,,,,,,,,,,11,102,7,,,,
112393,control_change,26,0,11,,,,,,,,,,,,,,11,87,11,,,,
112396,control_change,27,0,2,,,,,,,,,,,,,,11,80,1,,,,
112420,control_change,27,0,11,,,,,,,,,,,,,,11,91,11,,,,
112424,control_change,28,0,2,,,,,,,,,,,,,,11,86,1,,,,
112425,control_change,40,0,5,,,,,,,,,,,,,,11,103,4,,,,
112430,control_change,45,0,8,,,,,,,,,,,,,,11,109,7,,,,
112447,control_change,27,0,11,,,,,,,,,,,,,,11,94,11,,,,
112451,control_change,27,0,2,,,,,,,,,,,,,,11,93,1,,,,
112465,control_change,40,0,5,,,,,,,,,,,,,,11,110,4,,,,
112474,control_change,27,0,11,,,,,,,,,,,,,,11,98,11,,,,
112475,control_change,45,0,8,,,,,,,,,,,,,,11,116,7,,,,
112478,control_change,27,0,2,,,,,,,,,,,,,,11,100,1,,,,
112500,control_change,26,0,11,,,,,,,,,,,,,,11,101,11,,,,
112504,control_change,39,0,5,,,,,,,,,,,,,,11,118,4,,,,
112505,control_change,27,0,2,,,,,,,,,,,,,,11,106,1,,,,
112527,control_change,27,0,11,,,,,,,,,,,,,,11,104,11,,,,
112532,control_change,27,0,2,,,,,,,,,,,,,,11,113,1,,,,
112532,control_change,57,0,8,,,,,,,,,,,,,,11,106,7,,,,
112550,control_change,46,0,5,,,,,,,,,,,,,,11,96,4,,,,
112554,control_change,27,0,11,,,,,,,,,,,,,,11,108,11,,,,
112559,control_change,27,0,2,,,,,,,,,,,,,,11,120,1,,,,
112576,control_change,17,0,2,,,,,,,,,,,,,,11,112,1,,,,
112580,control_change,26,0,11,,,,,,,,,,,,,,11,112,11,,,,
112581,control_change,49,0,8,,,,,,,,,,,,,,11,97,7,,,,
112595,control_change,45,0,5,,,,,,,,,,,,,,11,82,4,,,,
112601,control_change,25,0,2,,,,,,,,,,,,,,11,96,1,,,,
112626,note_off,309,0,13,,,,,,,,,,,,,,,,13,,,83,64
112626,control_change,25,0,2,,,,,,,,,,,,,,11,81,1,,,,
112629,note_off,314,0,15,,,,,,,,,,,,,,,,15,,,59,64
112629,control_change,48,0,8,,,,,,,,,,,,,,11,88,7,,,,
112632,note_off,314,0,14,,,,,,,,,,,,,,,,14,,,71,64
112634,note_off,5,0,8,,,,,,,,,,,,,,,,7,,,59,64
112640,control_change,45,0,5,,,,,,,,,,,,,,11,66,4,,,,
112650,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,71,64
112650,note_off,316,0,12,,,,,,,,,,,,,,,,12,,,59,64
112651,control_change,25,0,2,,,,,,,,,,,,,,11,66,1,,,,
112653,note_off,13,0,5,,,,,,,,,,,,,,,,4,,,71,64
112655,note_off,4,0,2,,,,,,,,,,,,,,,,1,,,83,64
112657,note_off,77,0,11,,,,,,,,,,,,,,,,11,,,47,64
112668,control_change,13,0,2,,,,,,,,,,,,,,11,100,1,,,,
112670,control_change,17,0,5,,,,,,,,,,,,,,11,100,4,,,,
112672,control_change,38,0,8,,,,,,,,,,,,,,11,100,7,,,,
112675,note_on,49,0,13,,,,,,,,,,,,,,,,13,,,82,124
112676,note_on,47,0,15,,,,,,,,,,,,,,,,15,,,58,101
112678,note_on,6,0,8,,,,,,,,,,,,,,,,7,,,58,82
112679,control_change,22,0,11,,,,,,,,,,,,,,11,100,11,,,,
112682,note_on,50,0,14,,,,,,,,,,,,,,,,14,,,70,115
112682,note_on,12,0,5,,,,,,,,,,,,,,,,4,,,70,104
112687,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,82,116
112690,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,70,127
112690,note_on,40,0,12,,,,,,,,,,,,,,,,12,,,58,127
112700,note_on,21,0,11,,,,,,,,,,,,,,,,11,,,46,102
112756,note_off,81,0,13,,,,,,,,,,,,,,,,13,,,82,64
112763,note_off,73,0,12,,,,,,,,,,,,,,,,12,,,58,64
112763,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,70,64
112765,note_off,83,0,14,,,,,,,,,,,,,,,,14,,,70,64
112772,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,70,64
112775,note_off,88,0,2,,,,,,,,,,,,,,,,1,,,82,64
112776,note_off,98,0,8,,,,,,,,,,,,,,,,7,,,58,64
112778,note_off,78,0,11,,,,,,,,,,,,,,,,11,,,46,64
112780,note_off,104,0,15,,,,,,,,,,,,,,,,15,,,58,64
112793,note_on,37,0,13,,,,,,,,,,,,,,,,13,,,80,109
112796,note_on,24,0,5,,,,,,,,,,,,,,,,4,,,68,93
112796,note_on,31,0,14,,,,,,,,,,,,,,,,14,,,68,116
112797,note_on,17,0,15,,,,,,,,,,,,,,,,15,,,56,101
112798,note_on,22,0,8,,,,,,,,,,,,,,,,7,,,56,87
112798,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,80,113
112803,note_on,40,0,12,,,,,,,,,,,,,,,,12,,,56,127
112803,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,68,127
112805,note_on,27,0,11,,,,,,,,,,,,,,,,11,,,44,108
112877,note_off,74,0,12,,,,,,,,,,,,,,,,12,,,56,64
112877,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,68,64
112882,note_off,77,0,11,,,,,,,,,,,,,,,,11,,,44,64
112883,note_off,87,0,14,,,,,,,,,,,,,,,,14,,,68,64
112886,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,68,64
112887,note_off,94,0,13,,,,,,,,,,,,,,,,13,,,80,64
112887,note_off,90,0,15,,,,,,,,,,,,,,,,15,,,56,64
112892,note_off,94,0,2,,,,,,,,,,,,,,,,1,,,80,64
112903,note_on,21,0,11,,,,,,,,,,,,,,,,11,,,42,94
112908,note_on,21,0,13,,,,,,,,,,,,,,,,13,,,78,112
112909,note_off,111,0,8,,,,,,,,,,,,,,,,7,,,56,64
112910,note_on,27,0,14,,,,,,,,,,,,,,,,14,,,66,109
112910,note_on,24,0,5,,,,,,,,,,,,,,,,4,,,66,103
112912,note_on,25,0,15,,,,,,,,,,,,,,,,15,,,54,109
112913,note_on,21,0,2,,,,,,,,,,,,,,,,1,,,78,99
112916,note_on,7,0,8,,,,,,,,,,,,,,,,7,,,54,91
112919,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,66,127
112919,note_on,42,0,12,,,,,,,,,,,,,,,,12,,,54,127
112979,note_off,76,0,11,,,,,,,,,,,,,,,,11,,,42,64
112985,note_off,75,0,14,,,,,,,,,,,,,,,,14,,,66,64
112986,note_off,78,0,13,,,,,,,,,,,,,,,,13,,,78,64
112989,note_off,79,0,5,,,,,,,,,,,,,,,,4,,,66,64
112993,note_off,80,0,2,,,,,,,,,,,,,,,,1,,,78,64
112993,note_off,81,0,15,,,,,,,,,,,,,,,,15,,,54,64
112997,note_off,78,0,12,,,,,,,,,,,,,,,,12,,,54,64
112997,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,66,64
112999,note_off,83,0,8,,,,,,,,,,,,,,,,7,,,54,64
113018,note_on,39,0,11,,,,,,,,,,,,,,,,11,,,41,102
113027,note_on,41,0,13,,,,,,,,,,,,,,,,13,,,77,124
113027,note_on,42,0,14,,,,,,,,,,,,,,,,14,,,65,116
113028,note_on,39,0,5,,,,,,,,,,,,,,,,4,,,65,99
113029,note_on,36,0,15,,,,,,,,,,,,,,,,15,,,53,108
113030,note_on,33,0,12,,,,,,,,,,,,,,,,12,,,53,127
113030,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,65,127
113034,note_on,41,0,2,,,,,,,,,,,,,,,,1,,,77,106
113035,note_on,36,0,8,,,,,,,,,,,,,,,,7,,,53,91
113081,note_off,63,0,11,,,,,,,,,,,,,,,,11,,,41,64
113099,note_off,72,0,13,,,,,,,,,,,,,,,,13,,,77,64
113102,note_off,74,0,5,,,,,,,,,,,,,,,,4,,,65,64
113104,note_off,77,0,14,,,,,,,,,,,,,,,,14,,,65,64
113111,note_off,77,0,2,,,,,,,,,,,,,,,,1,,,77,64
113115,note_off,86,0,15,,,,,,,,,,,,,,,,15,,,53,64
113118,note_off,83,0,8,,,,,,,,,,,,,,,,7,,,53,64
113119,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,65,64
113119,note_off,89,0,12,,,,,,,,,,,,,,,,12,,,53,64
113130,note_on,49,0,11,,,,,,,,,,,,,,,,11,,,39,92
113133,note_on,31,0,5,,,,,,,,,,,,,,,,4,,,63,93
113141,note_on,42,0,13,,,,,,,,,,,,,,,,13,,,75,92
113141,note_on,37,0,14,,,,,,,,,,,,,,,,14,,,63,109
113142,note_on,27,0,15,,,,,,,,,,,,,,,,15,,,51,95
113146,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
113146,note_on,27,0,12,,,,,,,,,,,,,,,,12,,,51,127
113148,note_on,37,0,2,,,,,,,,,,,,,,,,1,,,75,92
113150,note_on,32,0,8,,,,,,,,,,,,,,,,7,,,51,81
113206,note_off,76,0,11,,,,,,,,,,,,,,,,11,,,39,64
113217,note_off,84,0,5,,,,,,,,,,,,,,,,4,,,63,64
113217,note_off,76,0,14,,,,,,,,,,,,,,,,14,,,63,64
113219,note_off,78,0,13,,,,,,,,,,,,,,,,13,,,75,64
113224,note_off,74,0,8,,,,,,,,,,,,,,,,7,,,51,64
113225,note_off,83,0,15,,,,,,,,,,,,,,,,15,,,51,64
113233,note_off,87,0,12,,,,,,,,,,,,,,,,12,,,51,64
113233,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,63,64
113238,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,75,64
113256,control_change,18,0,2,,,,,,,,,,,,,,11,88,1,,,,
113256,note_on,50,0,11,,,,,,,,,,,,,,,,11,,,38,92
113269,note_on,44,0,15,,,,,,,,,,,,,,,,15,,,50,106
113270,note_on,53,0,14,,,,,,,,,,,,,,,,14,,,65,104
113272,note_on,48,0,8,,,,,,,,,,,,,,,,7,,,50,72
113275,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,82,110
113276,note_on,59,0,5,,,,,,,,,,,,,,,,4,,,65,86
113280,note_on,61,0,13,,,,,,,,,,,,,,,,13,,,82,107
113280,note_on,47,0,12,,,,,,,,,,,,,,,,12,,,50,127
113280,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,65,127
113280,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,70,127
113295,control_change,20,0,2,,,,,,,,,,,,,,11,94,1,,,,
113334,control_change,39,0,2,,,,,,,,,,,,,,11,101,1,,,,
113368,control_change,34,0,2,,,,,,,,,,,,,,11,108,1,,,,
113407,note_off,151,0,11,,,,,,,,,,,,,,,,11,,,38,64
113410,control_change,42,0,2,,,,,,,,,,,,,,11,98,1,,,,
113425,note_off,155,0,14,,,,,,,,,,,,,,,,14,,,65,64
113435,note_off,166,0,15,,,,,,,,,,,,,,,,15,,,50,64
113453,control_change,43,0,2,,,,,,,,,,,,,,11,88,1,,,,
113454,note_off,178,0,5,,,,,,,,,,,,,,,,4,,,65,64
113454,note_off,182,0,8,,,,,,,,,,,,,,,,7,,,50,64
113476,note_off,196,0,13,,,,,,,,,,,,,,,,13,,,82,64
113489,note_off,36,0,2,,,,,,,,,,,,,,,,1,,,82,64
113490,note_off,210,0,12,,,,,,,,,,,,,,,,12,,,70,64
113493,note_on,86,0,11,,,,,,,,,,,,,,,,11,,,39,83
113500,control_change,11,0,2,,,,,,,,,,,,,,11,100,1,,,,
113506,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,65,64
113506,note_off,16,0,12,,,,,,,,,,,,,,,,12,,,50,64
113510,note_on,75,0,15,,,,,,,,,,,,,,,,15,,,51,94
113511,note_on,86,0,14,,,,,,,,,,,,,,,,14,,,70,110
113513,note_on,59,0,8,,,,,,,,,,,,,,,,7,,,51,81
113514,note_on,60,0,5,,,,,,,,,,,,,,,,4,,,70,88
113514,note_on,8,0,12,,,,,,,,,,,,,,,,12,,,51,127
113514,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,70,127
113514,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
113522,note_on,46,0,13,,,,,,,,,,,,,,,,13,,,80,96
113528,note_on,28,0,2,,,,,,,,,,,,,,,,1,,,80,103
113583,note_off,69,0,12,,,,,,,,,,,,,,,,12,,,51,64
113583,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,70,64
113583,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,63,64
113613,note_off,120,0,11,,,,,,,,,,,,,,,,11,,,39,64
113615,note_off,105,0,15,,,,,,,,,,,,,,,,15,,,51,64
113618,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,80,64
113625,note_off,111,0,5,,,,,,,,,,,,,,,,4,,,70,64
113629,note_on,107,0,13,,,,,,,,,,,,,,,,13,,,78,84
113631,note_off,2,0,13,,,,,,,,,,,,,,,,13,,,80,64
113634,note_off,123,0,14,,,,,,,,,,,,,,,,14,,,70,64
113637,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,78,86
113639,note_off,126,0,8,,,,,,,,,,,,,,,,7,,,51,64
113727,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,78,64
113727,note_off,96,0,13,,,,,,,,,,,,,,,,13,,,78,64
113728,control_change,1,0,2,,,,,,,,,,,,,,11,94,1,,,,
113740,control_change,115,0,5,,,,,,,,,,,,,,11,96,4,,,,
113742,note_on,129,0,11,,,,,,,,,,,,,,,,11,,,32,82
113747,note_on,132,0,15,,,,,,,,,,,,,,,,15,,,44,94
113748,note_on,8,0,5,,,,,,,,,,,,,,,,4,,,68,85
113749,note_on,22,0,13,,,,,,,,,,,,,,,,13,,,77,84
113751,note_on,117,0,14,,,,,,,,,,,,,,,,14,,,68,105
113751,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,77,104
113754,note_on,171,0,12,,,,,,,,,,,,,,,,12,,,44,127
113755,note_on,116,0,8,,,,,,,,,,,,,,,,7,,,44,81
113758,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,63,127
113758,note_on,4,0,12,,,,,,,,,,,,,,,,12,,,65,127
113777,control_change,26,0,2,,,,,,,,,,,,,,11,102,1,,,,
113778,control_change,30,0,5,,,,,,,,,,,,,,11,101,4,,,,
113816,control_change,38,0,5,,,,,,,,,,,,,,11,107,4,,,,
113826,control_change,49,0,2,,,,,,,,,,,,,,11,111,1,,,,
113830,note_off,72,0,12,,,,,,,,,,,,,,,,12,,,44,64
113838,note_off,91,0,15,,,,,,,,,,,,,,,,15,,,44,64
113848,note_off,106,0,11,,,,,,,,,,,,,,,,11,,,32,64
113854,control_change,38,0,5,,,,,,,,,,,,,,11,114,4,,,,
113873,note_off,118,0,8,,,,,,,,,,,,,,,,7,,,44,64
113875,control_change,49,0,2,,,,,,,,,,,,,,11,120,1,,,,
113878,note_off,48,0,12,,,,,,,,,,,,,,,,12,,,65,64
113878,note_off,0,0,12,,,,,,,,,,,,,,,,12,,,63,64
113885,control_change,31,0,5,,,,,,,,,,,,,,11,100,4,,,,
113907,note_off,158,0,13,,,,,,,,,,,,,,,,13,,,77,64
113909,control_change,34,0,2,,,,,,,,,,,,,,11,102,1,,,,
113935,control_change,50,0,5,,,,,,,,,,,,,,11,86,4,,,,
113950,control_change,41,0,2,,,,,,,,,,,,,,11,84,1,,,,
113954,note_off,19,0,5,,,,,,,,,,,,,,,,4,,,68,64
113960,note_off,10,0,2,,,,,,,,,,,,,,,,1,,,77,64
113965,note_off,214,0,14,,,,,,,,,,,,,,,,14,,,68,64
113990,control_change,36,0,5,,,,,,,,,,,,,,11,100,4,,,,
113990,note_on,142,0,11,,,,,,,,,,,,,,,,11,,,34,83
113996,note_on,158,0,15,,,,,,,,,,,,,,,,15,,,46,94
113996,note_on,123,0,8,,,,,,,,,,,,,,,,7,,,46,81
113996,control_change,36,0,2,,,,,,,,,,,,,,11,100,1,,,,
113998,note_on,33,0,14,,,,,,,,,,,,,,,,14,,,66,105
113999,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,65,127
113999,note_on,0,0,12,,,,,,,,,,,,,,,,12,,,62,127
113999,note_on,121,0,12,,,,,,,,,,,,,,,,12,,,46,127
114000,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,70,127
114001,note_on,94,0,13,,,,,,,,,,,,,,,,13,,,75,84
114004,note_on,14,0,5,,,,,,,,,,,,,,,,4,,,66,85
114008,note_on,12,0,2,,,,,,,,,,,,,,,,1,,,75,114
114058,note_off,58,0,12,,,,,,,,,,,,,,,,12,,,62,64
114062,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,65,64
114066,note_off,4,0,12,,,,,,,,,,,,,,,,12,,,70,64
114079,note_off,83,0,15,,,,,,,,,,,,,,,,15,,,46,64
114082,note_off,16,0,12,,,,,,,,,,,,,,,,12,,,46,64
114091,note_off,101,0,11,,,,,,,,,,,,,,,,11,,,34,64
114094,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,66,64
114098,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,75,64
114107,note_off,111,0,8,,,,,,,,,,,,,,,,7,,,46,64
114113,note_on,112,0,13,,,,,,,,,,,,,,,,13,,,74,73
114113,note_off,115,0,14,,,,,,,,,,,,,,,,14,,,66,64
114114,note_on,1,0,14,,,,,,,,,,,,,,,,14,,,65,79
114116,note_on,22,0,5,,,,,,,,,,,,,,,,4,,,65,82
114117,note_on,19,0,2,,,,,,,,,,,,,,,,1,,,74,84
114122,note_off,9,0,13,,,,,,,,,,,,,,,,13,,,75,64
114206,note_off,90,0,5,,,,,,,,,,,,,,,,4,,,65,64
114207,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,74,64
114224,note_off,110,0,14,,,,,,,,,,,,,,,,14,,,65,64
114235,note_off,113,0,13,,,,,,,,,,,,,,,,13,,,74,64
114236,note_on,145,0,11,,,,,,,,,,,,,,,,11,,,27,79
114239,note_on,4,0,13,,,,,,,,,,,,,,,,13,,,75,92
114239,note_on,157,0,12,,,,,,,,,,,,,,,,12,,,63,127
114240,note_on,33,0,2,,,,,,,,,,,,,,,,1,,,75,78
114240,control_change,0,0,2,,,,,,,,,,,,,,11,96,1,,,,
114240,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,58,127
114241,note_on,162,0,15,,,,,,,,,,,,,,,,15,,,39,94
114241,note_on,1,0,12,,,,,,,,,,,,,,,,12,,,66,127
114243,note_on,136,0,8,,,,,,,,,,,,,,,,7,,,39,81
114244,note_on,38,0,5,,,,,,,,,,,,,,,,4,,,66,116
114258,note_on,17,0,12,,,,,,,,,,,,,,,,12,,,39,127
114289,control_change,49,0,2,,,,,,,,,,,,,,11,86,1,,,,
114338,control_change,49,0,2,,,,,,,,,,,,,,11,77,1,,,,
114356,note_off,112,0,5,,,,,,,,,,,,,,,,4,,,66,64
114359,note_on,3,0,5,,,,,,,,,,,,,,,,4,,,70,83
114366,control_change,123,0,8,,,,,,,,,,,,,,11,96,7,,,,
114381,note_off,142,0,13,,,,,,,,,,,,,,,,13,,,75,64
114387,control_change,49,0,2,,,,,,,,,,,,,,11,68,1,,,,
114409,control_change,43,0,8,,,,,,,,,,,,,,11,90,7,,,,
114412,note_off,25,0,2,,,,,,,,,,,,,,,,1,,,75,64
114448,control_change,36,0,2,,,,,,,,,,,,,,11,100,1,,,,
114453,control_change,44,0,8,,,,,,,,,,,,,,11,85,7,,,,
114458,note_off,99,0,5,,,,,,,,,,,,,,,,4,,,70,64
114481,note_on,23,0,5,,,,,,,,,,,,,,,,4,,,63,109
114484,note_on,36,0,2,,,,,,,,,,,,,,,,1,,,75,68
114485,note_on,4805,0,3,,,,,,,,,,,,,,,,2,,,70,59
114485,note_on,4805,0,4,,,,,,,,,,,,,,,,3,,,66,69
114497,control_change,44,0,8,,,,,,,,,,,,,,11,79,7,,,,
114530,note_off,289,0,15,,,,,,,,,,,,,,,,15,,,39,64
114540,control_change,43,0,8,,,,,,,,,,,,,,11,74,7,,,,
114550,note_off,10,0,8,,,,,,,,,,,,,,,,7,,,39,64
114559,note_off,323,0,11,,,,,,,,,,,,,,,,11,,,27,64
114574,note_off,90,0,2,,,,,,,,,,,,,,,,1,,,75,64
114575,note_off,90,0,3,,,,,,,,,,,,,,,,2,,,70,64
114575,note_off,90,0,4,,,,,,,,,,,,,,,,3,,,66,64
114578,note_off,97,0,5,,,,,,,,,,,,,,,,4,,,63,64
114594,note_on,16,0,5,,,,,,,,,,,,,,,,4,,,65,92
114597,note_on,23,0,2,,,,,,,,,,,,,,,,1,,,74,52
