tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,control,value
9005,note_on,8,0,1,,,,,,,,0,62,64,,
9031,note_on,146,0,2,,,,,,,,0,57,0,,
9035,note_on,4,0,2,,,,,,,,0,59,64,,
9057,note_on,52,0,1,,,,,,,,0,62,0,,
9065,note_on,8,0,1,,,,,,,,0,66,64,,
9065,note_on,30,0,2,,,,,,,,0,57,64,,
9072,note_on,7,0,2,,,,,,,,0,59,0,,
9095,note_on,23,0,2,,,,,,,,0,56,64,,
9098,note_on,3,0,2,,,,,,,,0,57,0,,
9117,note_on,52,0,1,,,,,,,,0,66,0,,
9121,note_on,23,0,2,,,,,,,,0,56,0,,
9125,note_on,8,0,1,,,,,,,,0,64,64,,
9125,note_on,4,0,2,,,,,,,,0,57,64,,
9177,note_on,52,0,1,,,,,,,,0,64,0,,
9185,note_on,8,0,1,,,,,,,,0,69,64,,
9230,note_on,105,0,2,,,,,,,,0,57,0,,
9237,note_on,52,0,1,,,,,,,,0,69,0,,
9245,note_on,8,0,1,,,,,,,,0,64,64,,
9245,note_on,15,0,2,,,,,,,,0,45,64,,
9297,note_on,52,0,1,,,,,,,,0,64,0,,
9305,note_on,8,0,1,,,,,,,,0,61,64,,
9350,note_on,105,0,2,,,,,,,,0,45,0,,
9357,note_on,52,0,1,,,,,,,,0,61,0,,
9365,note_on,8,0,1,,,,,,,,0,57,64,,
9417,note_on,52,0,1,,,,,,,,0,57,0,,
9425,note_on,75,0,2,,,,,,,,0,55,64,,
9477,note_on,52,0,2,,,,,,,,0,55,0,,
9485,note_on,8,0,2,,,,,,,,0,54,64,,
9537,note_on,52,0,2,,,,,,,,0,54,0,,
9545,note_on,8,0,2,,,,,,,,0,52,64,,
9597,note_on,52,0,2,,,,,,,,0,52,0,,
9605,note_on,8,0,2,,,,,,,,0,54,64,,
9665,note_on,60,0,2,,,,,,,,0,57,64,,
9672,note_on,7,0,2,,,,,,,,0,54,0,,
9717,note_on,45,0,2,,,,,,,,0,57,0,,
9725,note_on,308,0,1,,,,,,,,0,69,64,,
9725,note_on,8,0,2,,,,,,,,0,50,64,,
9785,note_on,60,0,2,,,,,,,,0,52,64,,
9788,note_on,3,0,2,,,,,,,,0,50,0,,
9830,note_on,105,0,1,,,,,,,,0,69,0,,
9837,note_on,49,0,2,,,,,,,,0,52,0,,
9845,note_on,8,0,2,,,,,,,,0,54,64,,
9845,note_on,15,0,1,,,,,,,,0,71,64,,
9875,note_on,30,0,1,,,,,,,,0,69,64,,
9882,note_on,7,0,1,,,,,,,,0,71,0,,
9905,note_on,60,0,2,,,,,,,,0,57,64,,
9905,note_on,23,0,1,,,,,,,,0,68,64,,
9910,note_on,5,0,1,,,,,,,,0,69,0,,
9914,note_on,9,0,2,,,,,,,,0,54,0,,
9935,note_on,25,0,1,,,,,,,,0,69,64,,
9942,note_on,7,0,1,,,,,,,,0,68,0,,
9957,note_on,43,0,2,,,,,,,,0,57,0,,
9961,note_on,19,0,1,,,,,,,,0,69,0,,
9965,note_on,4,0,1,,,,,,,,0,78,64,,
9965,note_on,8,0,2,,,,,,,,0,50,64,,
10020,note_on,55,0,1,,,,,,,,0,78,0,,
10025,note_on,60,0,2,,,,,,,,0,54,64,,
10034,note_on,9,0,2,,,,,,,,0,50,0,,
10077,note_on,43,0,2,,,,,,,,0,54,0,,
10085,note_on,8,0,2,,,,,,,,0,52,64,,
10145,note_on,60,0,2,,,,,,,,0,57,64,,
10154,note_on,9,0,2,,,,,,,,0,52,0,,
10197,note_on,43,0,2,,,,,,,,0,57,0,,
10205,note_on,185,0,1,,,,,,,,0,69,64,,
10205,note_on,8,0,2,,,,,,,,0,59,64,,
10235,note_on,30,0,2,,,,,,,,0,57,64,,
10242,note_on,7,0,2,,,,,,,,0,59,0,,
10265,note_on,23,0,2,,,,,,,,0,56,64,,
10274,note_on,9,0,2,,,,,,,,0,57,0,,
10295,note_on,21,0,2,,,,,,,,0,57,64,,
10302,note_on,7,0,2,,,,,,,,0,56,0,,
10321,note_on,19,0,2,,,,,,,,0,57,0,,
10325,note_on,4,0,2,,,,,,,,0,61,64,,
10325,note_on,120,0,1,,,,,,,,0,71,64,,
10328,note_on,3,0,1,,,,,,,,0,69,0,,
10355,note_on,27,0,1,,,,,,,,0,69,64,,
10362,note_on,7,0,1,,,,,,,,0,71,0,,
10385,note_on,23,0,1,,,,,,,,0,68,64,,
10385,note_on,60,0,2,,,,,,,,0,57,64,,
10392,note_on,7,0,2,,,,,,,,0,61,0,,
10392,note_on,7,0,1,,,,,,,,0,69,0,,
10415,note_on,23,0,1,,,,,,,,0,69,64,,
10422,note_on,7,0,1,,,,,,,,0,68,0,,
10437,note_on,45,0,2,,,,,,,,0,57,0,,
10441,note_on,19,0,1,,,,,,,,0,69,0,,
10445,note_on,4,0,1,,,,,,,,0,79,64,,
10445,note_on,8,0,2,,,,,,,,0,64,64,,
10497,note_on,52,0,2,,,,,,,,0,64,0,,
10502,note_on,57,0,1,,,,,,,,0,79,0,,
10505,note_on,8,0,2,,,,,,,,0,55,64,,
10552,note_on,47,0,2,,,,,,,,0,55,0,,
10565,note_on,13,0,2,,,,,,,,0,54,64,,
10625,note_on,60,0,2,,,,,,,,0,57,64,,
10636,note_on,11,0,2,,,,,,,,0,54,0,,
10677,note_on,41,0,2,,,,,,,,0,57,0,,
10685,note_on,8,0,2,,,,,,,,0,50,64,,
10685,note_on,183,0,1,,,,,,,,0,69,64,,
10745,note_on,60,0,2,,,,,,,,0,52,64,,
10750,note_on,5,0,2,,,,,,,,0,50,0,,
10797,note_on,47,0,2,,,,,,,,0,52,0,,
10805,note_on,120,0,1,,,,,,,,0,71,64,,
10805,note_on,8,0,2,,,,,,,,0,54,64,,
10812,note_on,7,0,1,,,,,,,,0,69,0,,
10835,note_on,23,0,1,,,,,,,,0,69,64,,
10840,note_on,5,0,1,,,,,,,,0,71,0,,
10865,note_on,25,0,1,,,,,,,,0,68,64,,
10865,note_on,60,0,2,,,,,,,,0,57,64,,
10874,note_on,9,0,1,,,,,,,,0,69,0,,
10878,note_on,13,0,2,,,,,,,,0,54,0,,
10895,note_on,21,0,1,,,,,,,,0,69,64,,
10900,note_on,5,0,1,,,,,,,,0,68,0,,
10917,note_on,39,0,2,,,,,,,,0,57,0,,
10921,note_on,21,0,1,,,,,,,,0,69,0,,
10925,note_on,4,0,1,,,,,,,,0,81,64,,
10925,note_on,8,0,2,,,,,,,,0,50,64,,
10977,note_on,52,0,1,,,,,,,,0,81,0,,
10985,note_on,60,0,2,,,,,,,,0,54,64,,
10985,note_on,8,0,1,,,,,,,,0,74,64,,
10996,note_on,11,0,2,,,,,,,,0,50,0,,
11026,note_on,41,0,1,,,,,,,,0,74,0,,
11037,note_on,41,0,2,,,,,,,,0,54,0,,
11045,note_on,8,0,2,,,,,,,,0,52,64,,
11045,note_on,19,0,1,,,,,,,,0,74,64,,
11097,note_on,52,0,2,,,,,,,,0,52,0,,
11105,note_on,8,0,2,,,,,,,,0,57,64,,
11150,note_on,105,0,1,,,,,,,,0,74,0,,
11157,note_on,52,0,2,,,,,,,,0,57,0,,
11158,note_on,8,0,1,,,,,,,,0,73,64,,
11165,note_on,8,0,2,,,,,,,,0,52,64,,
11178,note_on,20,0,1,,,,,,,,0,74,64,,
11189,note_on,11,0,1,,,,,,,,0,73,0,,
11192,note_on,3,0,1,,,,,,,,0,73,64,,
11201,note_on,9,0,1,,,,,,,,0,74,0,,
11204,note_on,3,0,1,,,,,,,,0,74,64,,
11213,note_on,9,0,1,,,,,,,,0,73,0,,
11217,note_on,52,0,2,,,,,,,,0,52,0,,
11218,note_on,5,0,1,,,,,,,,0,73,64,,
11225,note_on,8,0,2,,,,,,,,0,49,64,,
11225,note_on,7,0,1,,,,,,,,0,74,0,,
11277,note_on,52,0,2,,,,,,,,0,49,0,,
11277,note_on,52,0,1,,,,,,,,0,73,0,,
11285,note_on,8,0,2,,,,,,,,0,45,64,,
11315,note_on,38,0,1,,,,,,,,0,71,64,,
11337,note_on,52,0,2,,,,,,,,0,45,0,,
11345,note_on,8,0,2,,,,,,,,0,57,64,,
11345,note_on,30,0,1,,,,,,,,0,73,64,,
11352,note_on,7,0,1,,,,,,,,0,71,0,,
11375,note_on,23,0,1,,,,,,,,0,75,64,,
11382,note_on,7,0,1,,,,,,,,0,73,0,,
11397,note_on,52,0,2,,,,,,,,0,57,0,,
11405,note_on,23,0,1,,,,,,,,0,76,64,,
11405,note_on,8,0,2,,,,,,,,0,55,64,,
11414,note_on,9,0,1,,,,,,,,0,75,0,,
11435,note_on,21,0,1,,,,,,,,0,75,64,,
11442,note_on,7,0,1,,,,,,,,0,76,0,,
11457,note_on,52,0,2,,,,,,,,0,55,0,,
11465,note_on,8,0,2,,,,,,,,0,54,64,,
11465,note_on,23,0,1,,,,,,,,0,73,64,,
11472,note_on,7,0,1,,,,,,,,0,75,0,,
11495,note_on,23,0,1,,,,,,,,0,75,64,,
11502,note_on,7,0,1,,,,,,,,0,73,0,,
11517,note_on,52,0,2,,,,,,,,0,54,0,,
11521,note_on,19,0,1,,,,,,,,0,75,0,,
11525,note_on,8,0,2,,,,,,,,0,55,64,,
11525,note_on,4,0,1,,,,,,,,0,76,64,,
11577,note_on,52,0,2,,,,,,,,0,55,0,,
11585,note_on,8,0,2,,,,,,,,0,59,64,,
11585,note_on,60,0,1,,,,,,,,0,79,64,,
11592,note_on,7,0,1,,,,,,,,0,76,0,,
11637,note_on,52,0,2,,,,,,,,0,59,0,,
11637,note_on,45,0,1,,,,,,,,0,79,0,,
11645,note_on,8,0,1,,,,,,,,0,71,64,,
11645,note_on,8,0,2,,,,,,,,0,52,64,,
11697,note_on,52,0,2,,,,,,,,0,52,0,,
11705,note_on,60,0,1,,,,,,,,0,75,64,,
11705,note_on,8,0,2,,,,,,,,0,54,64,,
11712,note_on,7,0,1,,,,,,,,0,71,0,,
11757,note_on,52,0,2,,,,,,,,0,54,0,,
11757,note_on,45,0,1,,,,,,,,0,75,0,,
11765,note_on,8,0,1,,,,,,,,0,76,64,,
11765,note_on,8,0,2,,,,,,,,0,55,64,,
11817,note_on,52,0,2,,,,,,,,0,55,0,,
11825,note_on,60,0,1,,,,,,,,0,79,64,,
11825,note_on,8,0,2,,,,,,,,0,59,64,,
11834,note_on,9,0,1,,,,,,,,0,76,0,,
11877,note_on,52,0,2,,,,,,,,0,59,0,,
11877,note_on,43,0,1,,,,,,,,0,79,0,,
11885,note_on,8,0,2,,,,,,,,0,52,64,,
11885,note_on,8,0,1,,,,,,,,0,71,64,,
11937,note_on,52,0,2,,,,,,,,0,52,0,,
11945,note_on,60,0,1,,,,,,,,0,76,64,,
11945,note_on,8,0,2,,,,,,,,0,55,64,,
11948,note_on,3,0,1,,,,,,,,0,71,0,,
11984,note_on,36,0,1,,,,,,,,0,76,0,,
11997,note_on,52,0,2,,,,,,,,0,55,0,,
12005,note_on,21,0,1,,,,,,,,0,76,64,,
12005,note_on,8,0,2,,,,,,,,0,54,64,,
12057,note_on,52,0,2,,,,,,,,0,54,0,,
12065,note_on,8,0,2,,,,,,,,0,59,64,,
12117,note_on,52,0,2,,,,,,,,0,59,0,,
12125,note_on,120,0,1,,,,,,,,0,75,64,,
12125,note_on,8,0,2,,,,,,,,0,60,64,,
12138,note_on,13,0,1,,,,,,,,0,76,0,,
12151,note_on,26,0,2,,,,,,,,0,60,0,,
12155,note_on,4,0,2,,,,,,,,0,59,64,,
12177,note_on,39,0,1,,,,,,,,0,75,0,,
12181,note_on,26,0,2,,,,,,,,0,59,0,,
12185,note_on,8,0,1,,,,,,,,0,78,64,,
12185,note_on,4,0,2,,,,,,,,0,58,64,,
12211,note_on,26,0,2,,,,,,,,0,58,0,,
12215,note_on,4,0,2,,,,,,,,0,59,64,,
12232,note_on,47,0,1,,,,,,,,0,78,0,,
12241,note_on,26,0,2,,,,,,,,0,59,0,,
12245,note_on,13,0,1,,,,,,,,0,71,64,,
12245,note_on,4,0,2,,,,,,,,0,63,64,,
12297,note_on,52,0,2,,,,,,,,0,63,0,,
12305,note_on,8,0,2,,,,,,,,0,59,64,,
12357,note_on,52,0,2,,,,,,,,0,59,0,,
12365,note_on,8,0,2,,,,,,,,0,66,64,,
12365,note_on,120,0,1,,,,,,,,0,69,64,,
12372,note_on,7,0,1,,,,,,,,0,71,0,,
12417,note_on,52,0,2,,,,,,,,0,66,0,,
12417,note_on,45,0,1,,,,,,,,0,69,0,,
12425,note_on,8,0,1,,,,,,,,0,78,64,,
12425,note_on,8,0,2,,,,,,,,0,57,64,,
12477,note_on,52,0,1,,,,,,,,0,78,0,,
12477,note_on,52,0,2,,,,,,,,0,57,0,,
12485,note_on,8,0,1,,,,,,,,0,78,64,,
12485,note_on,8,0,2,,,,,,,,0,55,64,,
12515,note_on,30,0,1,,,,,,,,0,76,64,,
12524,note_on,9,0,1,,,,,,,,0,78,0,,
12537,note_on,52,0,2,,,,,,,,0,55,0,,
12545,note_on,21,0,1,,,,,,,,0,75,64,,
12545,note_on,8,0,2,,,,,,,,0,59,64,,
12556,note_on,11,0,1,,,,,,,,0,76,0,,
12597,note_on,52,0,2,,,,,,,,0,59,0,,
12605,note_on,49,0,1,,,,,,,,0,76,64,,
12605,note_on,8,0,2,,,,,,,,0,52,64,,
12616,note_on,11,0,1,,,,,,,,0,75,0,,
12648,note_on,32,0,1,,,,,,,,0,76,0,,
12657,note_on,52,0,2,,,,,,,,0,52,0,,
12665,note_on,8,0,2,,,,,,,,0,54,64,,
12665,note_on,17,0,1,,,,,,,,0,69,64,,
12706,note_on,41,0,1,,,,,,,,0,69,0,,
12717,note_on,52,0,2,,,,,,,,0,54,0,,
12725,note_on,19,0,1,,,,,,,,0,69,64,,
12725,note_on,8,0,2,,,,,,,,0,55,64,,
12777,note_on,52,0,2,,,,,,,,0,55,0,,
12785,note_on,8,0,2,,,,,,,,0,59,64,,
12837,note_on,52,0,2,,,,,,,,0,59,0,,
12845,note_on,8,0,2,,,,,,,,0,52,64,,
12845,note_on,120,0,1,,,,,,,,0,67,64,,
12854,note_on,9,0,1,,,,,,,,0,69,0,,
12897,note_on,52,0,2,,,,,,,,0,52,0,,
12897,note_on,43,0,1,,,,,,,,0,67,0,,
12905,note_on,8,0,1,,,,,,,,0,76,64,,
12905,note_on,8,0,2,,,,,,,,0,55,64,,
12950,note_on,45,0,1,,,,,,,,0,76,0,,
12957,note_on,52,0,2,,,,,,,,0,55,0,,
12965,note_on,8,0,2,,,,,,,,0,54,64,,
12965,note_on,15,0,1,,,,,,,,0,76,64,,
13017,note_on,52,0,2,,,,,,,,0,54,0,,
13025,note_on,8,0,2,,,,,,,,0,59,64,,
13025,note_on,60,0,1,,,,,,,,0,75,64,,
13028,note_on,3,0,1,,,,,,,,0,76,0,,
13066,note_on,38,0,1,,,,,,,,0,75,0,,
13077,note_on,52,0,2,,,,,,,,0,59,0,,
13085,note_on,19,0,1,,,,,,,,0,81,64,,
13085,note_on,8,0,2,,,,,,,,0,54,64,,
13137,note_on,52,0,2,,,,,,,,0,54,0,,
13145,note_on,8,0,2,,,,,,,,0,51,64,,
13197,note_on,52,0,2,,,,,,,,0,51,0,,
13205,note_on,8,0,2,,,,,,,,0,47,64,,
13240,note_on,155,0,1,,,,,,,,0,79,64,,
13248,note_on,8,0,1,,,,,,,,0,81,0,,
13265,note_on,17,0,1,,,,,,,,0,78,64,,
13283,note_on,18,0,1,,,,,,,,0,79,0,,
13295,note_on,12,0,1,,,,,,,,0,76,64,,
13306,note_on,11,0,1,,,,,,,,0,78,0,,
13310,note_on,105,0,2,,,,,,,,0,47,0,,
13325,note_on,19,0,1,,,,,,,,0,75,64,,
13342,note_on,17,0,1,,,,,,,,0,76,0,,
13355,note_on,13,0,1,,,,,,,,0,73,64,,
13364,note_on,9,0,1,,,,,,,,0,75,0,,
13385,note_on,21,0,1,,,,,,,,0,71,64,,
13390,note_on,5,0,1,,,,,,,,0,73,0,,
13415,note_on,25,0,1,,,,,,,,0,69,64,,
13418,note_on,3,0,1,,,,,,,,0,71,0,,
13441,note_on,23,0,1,,,,,,,,0,69,0,,
13445,note_on,4,0,1,,,,,,,,0,67,64,,
13505,note_on,60,0,1,,,,,,,,0,71,64,,
13514,note_on,9,0,1,,,,,,,,0,67,0,,
13557,note_on,43,0,1,,,,,,,,0,71,0,,
13565,note_on,255,0,2,,,,,,,,0,55,64,,
13565,note_on,8,0,1,,,,,,,,0,64,64,,
13625,note_on,60,0,1,,,,,,,,0,66,64,,
13628,note_on,3,0,1,,,,,,,,0,64,0,,
13648,note_on,83,0,2,,,,,,,,0,55,0,,
13677,note_on,49,0,1,,,,,,,,0,66,0,,
13685,note_on,8,0,1,,,,,,,,0,67,64,,
13685,note_on,37,0,2,,,,,,,,0,52,64,,
13745,note_on,60,0,1,,,,,,,,0,71,64,,
13754,note_on,9,0,1,,,,,,,,0,67,0,,
13772,note_on,87,0,2,,,,,,,,0,52,0,,
13797,note_on,43,0,1,,,,,,,,0,71,0,,
13805,note_on,33,0,2,,,,,,,,0,47,64,,
13805,note_on,8,0,1,,,,,,,,0,64,64,,
13865,note_on,60,0,1,,,,,,,,0,67,64,,
13870,note_on,5,0,1,,,,,,,,0,64,0,,
13894,note_on,89,0,2,,,,,,,,0,47,0,,
13917,note_on,47,0,1,,,,,,,,0,67,0,,
13925,note_on,8,0,1,,,,,,,,0,66,64,,
13985,note_on,60,0,1,,,,,,,,0,71,64,,
13992,note_on,7,0,1,,,,,,,,0,66,0,,
14037,note_on,45,0,1,,,,,,,,0,71,0,,
14045,note_on,8,0,1,,,,,,,,0,72,64,,
14045,note_on,151,0,2,,,,,,,,0,57,64,,
14075,note_on,30,0,1,,,,,,,,0,71,64,,
14084,note_on,9,0,1,,,,,,,,0,72,0,,
14105,note_on,21,0,1,,,,,,,,0,70,64,,
14116,note_on,11,0,1,,,,,,,,0,71,0,,
14128,note_on,83,0,2,,,,,,,,0,57,0,,
14135,note_on,19,0,1,,,,,,,,0,71,64,,
14142,note_on,7,0,1,,,,,,,,0,70,0,,
14161,note_on,19,0,1,,,,,,,,0,71,0,,
14165,note_on,37,0,2,,,,,,,,0,54,64,,
14165,note_on,4,0,1,,,,,,,,0,75,64,,
14225,note_on,60,0,1,,,,,,,,0,71,64,,
14230,note_on,5,0,1,,,,,,,,0,75,0,,
14250,note_on,85,0,2,,,,,,,,0,54,0,,
14277,note_on,47,0,1,,,,,,,,0,71,0,,
14285,note_on,8,0,1,,,,,,,,0,78,64,,
14285,note_on,35,0,2,,,,,,,,0,47,64,,
14337,note_on,52,0,1,,,,,,,,0,78,0,,
14345,note_on,8,0,1,,,,,,,,0,69,64,,
14364,note_on,79,0,2,,,,,,,,0,47,0,,
14397,note_on,52,0,1,,,,,,,,0,69,0,,
14405,note_on,8,0,1,,,,,,,,0,67,64,,
14465,note_on,60,0,1,,,,,,,,0,71,64,,
14470,note_on,5,0,1,,,,,,,,0,67,0,,
14517,note_on,47,0,1,,,,,,,,0,71,0,,
14525,note_on,161,0,2,,,,,,,,0,59,64,,
14525,note_on,8,0,1,,,,,,,,0,64,64,,
14542,note_on,17,0,2,,,,,,,,0,58,64,,
14546,note_on,4,0,2,,,,,,,,0,59,0,,
14560,note_on,14,0,2,,,,,,,,0,59,64,,
14563,note_on,3,0,2,,,,,,,,0,58,0,,
14584,note_on,59,0,1,,,,,,,,0,64,0,,
14585,note_on,1,0,1,,,,,,,,0,66,64,,
14637,note_on,52,0,1,,,,,,,,0,66,0,,
14645,note_on,8,0,1,,,,,,,,0,67,64,,
14705,note_on,142,0,2,,,,,,,,0,59,0,,
14705,note_on,60,0,1,,,,,,,,0,71,64,,
14705,note_on,0,0,2,,,,,,,,0,57,64,,
14710,note_on,5,0,1,,,,,,,,0,67,0,,
14731,note_on,26,0,2,,,,,,,,0,57,0,,
14735,note_on,4,0,2,,,,,,,,0,55,64,,
14757,note_on,47,0,1,,,,,,,,0,71,0,,
14761,note_on,26,0,2,,,,,,,,0,55,0,,
14765,note_on,8,0,1,,,,,,,,0,64,64,,
14765,note_on,4,0,2,,,,,,,,0,57,64,,
14791,note_on,26,0,2,,,,,,,,0,57,0,,
14795,note_on,4,0,2,,,,,,,,0,55,64,,
14817,note_on,52,0,1,,,,,,,,0,64,0,,
14821,note_on,26,0,2,,,,,,,,0,55,0,,
14825,note_on,4,0,2,,,,,,,,0,54,64,,
14825,note_on,8,0,1,,,,,,,,0,67,64,,
14851,note_on,26,0,2,,,,,,,,0,54,0,,
14855,note_on,4,0,2,,,,,,,,0,52,64,,
14877,note_on,52,0,1,,,,,,,,0,67,0,,
14881,note_on,26,0,2,,,,,,,,0,52,0,,
14885,note_on,4,0,2,,,,,,,,0,52,64,,
14885,note_on,8,0,1,,,,,,,,0,66,64,,
14937,note_on,52,0,1,,,,,,,,0,66,0,,
14945,note_on,8,0,1,,,,,,,,0,71,64,,
14990,note_on,105,0,2,,,,,,,,0,52,0,,
14997,note_on,52,0,1,,,,,,,,0,71,0,,
15002,note_on,12,0,2,,,,,,,,0,51,64,,
15005,note_on,8,0,1,,,,,,,,0,66,64,,
15014,note_on,12,0,2,,,,,,,,0,52,64,,
15027,note_on,13,0,2,,,,,,,,0,51,0,,
15030,note_on,3,0,2,,,,,,,,0,51,64,,
15039,note_on,9,0,2,,,,,,,,0,52,0,,
15044,note_on,5,0,2,,,,,,,,0,52,64,,
15055,note_on,11,0,2,,,,,,,,0,51,0,,
15057,note_on,52,0,1,,,,,,,,0,66,0,,
15058,note_on,3,0,2,,,,,,,,0,51,64,,
15065,note_on,8,0,1,,,,,,,,0,63,64,,
15069,note_on,11,0,2,,,,,,,,0,52,0,,
15117,note_on,52,0,1,,,,,,,,0,63,0,,
15117,note_on,48,0,2,,,,,,,,0,51,0,,
15125,note_on,8,0,1,,,,,,,,0,59,64,,
15185,note_on,68,0,2,,,,,,,,0,57,64,,
15208,note_on,83,0,1,,,,,,,,0,59,0,,
15211,note_on,26,0,2,,,,,,,,0,57,0,,
15215,note_on,4,0,2,,,,,,,,0,55,64,,
15241,note_on,26,0,2,,,,,,,,0,55,0,,
15245,note_on,4,0,2,,,,,,,,0,54,64,,
15245,note_on,37,0,1,,,,,,,,0,75,64,,
15266,note_on,21,0,1,,,,,,,,0,76,64,,
15271,note_on,26,0,2,,,,,,,,0,54,0,,
15275,note_on,4,0,2,,,,,,,,0,55,64,,
15276,note_on,10,0,1,,,,,,,,0,75,0,,
15286,note_on,10,0,1,,,,,,,,0,75,64,,
15297,note_on,11,0,1,,,,,,,,0,76,0,,
15301,note_on,26,0,2,,,,,,,,0,55,0,,
15305,note_on,4,0,2,,,,,,,,0,57,64,,
15308,note_on,11,0,1,,,,,,,,0,73,64,,
15317,note_on,9,0,1,,,,,,,,0,75,0,,
15332,note_on,15,0,1,,,,,,,,0,75,64,,
15339,note_on,7,0,1,,,,,,,,0,73,0,,
15357,note_on,52,0,2,,,,,,,,0,57,0,,
15363,note_on,24,0,1,,,,,,,,0,75,0,,
15365,note_on,8,0,2,,,,,,,,0,55,64,,
15365,note_on,2,0,1,,,,,,,,0,76,64,,
15417,note_on,52,0,2,,,,,,,,0,55,0,,
15425,note_on,8,0,2,,,,,,,,0,64,64,,
15451,note_on,26,0,2,,,,,,,,0,64,0,,
15455,note_on,4,0,2,,,,,,,,0,66,64,,
15470,note_on,105,0,1,,,,,,,,0,76,0,,
15481,note_on,26,0,2,,,,,,,,0,66,0,,
15485,note_on,4,0,2,,,,,,,,0,67,64,,
15485,note_on,15,0,1,,,,,,,,0,71,64,,
15511,note_on,26,0,2,,,,,,,,0,67,0,,
15515,note_on,4,0,2,,,,,,,,0,66,64,,
15541,note_on,26,0,2,,,,,,,,0,66,0,,
15545,note_on,4,0,2,,,,,,,,0,64,64,,
15590,note_on,105,0,1,,,,,,,,0,71,0,,
15605,note_on,15,0,1,,,,,,,,0,79,64,,
15631,note_on,26,0,1,,,,,,,,0,79,0,,
15635,note_on,4,0,1,,,,,,,,0,78,64,,
15657,note_on,112,0,2,,,,,,,,0,64,0,,
15661,note_on,26,0,1,,,,,,,,0,78,0,,
15665,note_on,8,0,2,,,,,,,,0,71,64,,
15665,note_on,4,0,1,,,,,,,,0,76,64,,
15691,note_on,26,0,1,,,,,,,,0,76,0,,
15695,note_on,4,0,1,,,,,,,,0,78,64,,
15721,note_on,26,0,1,,,,,,,,0,78,0,,
15725,note_on,4,0,1,,,,,,,,0,79,64,,
15770,note_on,105,0,2,,,,,,,,0,71,0,,
15777,note_on,52,0,1,,,,,,,,0,79,0,,
15785,note_on,8,0,1,,,,,,,,0,71,64,,
15785,note_on,15,0,2,,,,,,,,0,62,64,,
15837,note_on,52,0,1,,,,,,,,0,71,0,,
15845,note_on,8,0,1,,,,,,,,0,71,64,,
15856,note_on,11,0,1,,,,,,,,0,69,64,,
15866,note_on,10,0,1,,,,,,,,0,71,0,,
15872,note_on,6,0,1,,,,,,,,0,71,64,,
15875,note_on,3,0,1,,,,,,,,0,69,0,,
15884,note_on,9,0,1,,,,,,,,0,69,64,,
15887,note_on,3,0,1,,,,,,,,0,71,0,,
15897,note_on,112,0,2,,,,,,,,0,62,0,,
15905,note_on,8,0,2,,,,,,,,0,64,64,,
15905,note_on,0,0,1,,,,,,,,0,68,64,,
15905,note_on,18,0,1,,,,,,,,0,69,0,,
15931,note_on,26,0,2,,,,,,,,0,64,0,,
15935,note_on,4,0,2,,,,,,,,0,62,64,,
15957,note_on,52,0,1,,,,,,,,0,68,0,,
15961,note_on,26,0,2,,,,,,,,0,62,0,,
15965,note_on,8,0,1,,,,,,,,0,69,64,,
15965,note_on,4,0,2,,,,,,,,0,61,64,,
15991,note_on,26,0,2,,,,,,,,0,61,0,,
15995,note_on,4,0,2,,,,,,,,0,62,64,,
16017,note_on,52,0,1,,,,,,,,0,69,0,,
16021,note_on,26,0,2,,,,,,,,0,62,0,,
16025,note_on,4,0,2,,,,,,,,0,64,64,,
16025,note_on,8,0,1,,,,,,,,0,73,64,,
16077,note_on,52,0,1,,,,,,,,0,73,0,,
16085,note_on,8,0,1,,,,,,,,0,73,64,,
16137,note_on,112,0,2,,,,,,,,0,64,0,,
16137,note_on,52,0,1,,,,,,,,0,73,0,,
16145,note_on,8,0,2,,,,,,,,0,55,64,,
16145,note_on,8,0,1,,,,,,,,0,76,64,,
16197,note_on,52,0,1,,,,,,,,0,76,0,,
16205,note_on,8,0,1,,,,,,,,0,81,64,,
16250,note_on,105,0,2,,,,,,,,0,55,0,,
16257,note_on,52,0,1,,,,,,,,0,81,0,,
16265,note_on,8,0,1,,,,,,,,0,73,64,,
16265,note_on,15,0,2,,,,,,,,0,64,64,,
16317,note_on,52,0,1,,,,,,,,0,73,0,,
16317,note_on,52,0,2,,,,,,,,0,64,0,,
16325,note_on,8,0,1,,,,,,,,0,74,64,,
16325,note_on,8,0,2,,,,,,,,0,54,64,,
16377,note_on,52,0,2,,,,,,,,0,54,0,,
16385,note_on,8,0,2,,,,,,,,0,62,64,,
16411,note_on,26,0,2,,,,,,,,0,62,0,,
16415,note_on,4,0,2,,,,,,,,0,64,64,,
16430,note_on,105,0,1,,,,,,,,0,74,0,,
16441,note_on,26,0,2,,,,,,,,0,64,0,,
16445,note_on,4,0,2,,,,,,,,0,66,64,,
16445,note_on,15,0,1,,,,,,,,0,69,64,,
16471,note_on,26,0,2,,,,,,,,0,66,0,,
16475,note_on,4,0,2,,,,,,,,0,64,64,,
16501,note_on,26,0,2,,,,,,,,0,64,0,,
16505,note_on,4,0,2,,,,,,,,0,62,64,,
16550,note_on,105,0,1,,,,,,,,0,69,0,,
16565,note_on,15,0,1,,,,,,,,0,78,64,,
