tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
112680,note_on,,,,,120,0,4,,,,,,3,,,32,0
112800,note_on,,,,,0,0,4,,,,,,3,,,46,36
112800,note_on,,,,,360,0,1,,,,,,0,,,66,42
112800,note_on,,,,,360,0,2,,,,,,1,,,54,42
112800,set_tempo,,,,,130,1,0,,967742,,,,,,,,
112800,note_on,,,,,120,0,4,,,,,,3,,,49,36
112920,note_on,,,,,120,0,4,,,,,,3,,,46,0
112920,note_on,,,,,0,0,4,,,,,,3,,,49,0
113040,note_on,,,,,120,0,4,,,,,,3,,,45,32
113040,note_on,,,,,0,0,4,,,,,,3,,,48,32
113160,note_on,,,,,120,0,4,,,,,,3,,,48,0
113160,note_on,,,,,0,0,4,,,,,,3,,,45,0
113280,note_on,,,,,480,0,2,,,,,,1,,,54,0
113280,note_on,,,,,0,0,2,,,,,,1,,,53,34
113280,note_on,,,,,480,0,1,,,,,,0,,,66,0
113280,note_on,,,,,0,0,1,,,,,,0,,,65,34
113400,note_on,,,,,120,0,1,,,,,,0,,,65,0
113400,note_on,,,,,120,0,2,,,,,,1,,,53,0
113520,note_on,,,,,0,0,4,,,,,,3,,,57,42
113520,note_on,,,,,360,0,4,,,,,,3,,,65,42
113520,note_on,,,,,120,0,2,,,,,,1,,,75,47
113520,note_on,,,,,120,0,1,,,,,,0,,,87,47
113640,note_on,,,,,120,0,4,,,,,,3,,,57,0
113640,note_on,,,,,0,0,4,,,,,,3,,,65,0
113760,note_on,,,,,120,0,4,,,,,,3,,,65,38
113760,note_on,,,,,0,0,4,,,,,,3,,,58,38
113880,note_on,,,,,120,0,4,,,,,,3,,,58,0
113880,note_on,,,,,0,0,4,,,,,,3,,,65,0
114000,note_on,,,,,0,0,1,,,,,,0,,,85,38
114000,note_on,,,,,0,0,2,,,,,,1,,,73,38
114000,note_on,,,,,480,0,1,,,,,,0,,,87,0
114000,note_on,,,,,480,0,2,,,,,,1,,,75,0
114120,note_on,,,,,120,0,2,,,,,,1,,,73,0
114120,note_on,,,,,120,0,1,,,,,,0,,,85,0
114240,note_on,,,,,120,0,1,,,,,,0,,,64,48
114240,note_on,,,,,120,0,2,,,,,,1,,,52,48
114240,note_on,,,,,360,0,4,,,,,,3,,,47,47
114240,note_on,,,,,0,0,4,,,,,,3,,,44,47
114360,note_on,,,,,120,0,4,,,,,,3,,,44,0
114360,note_on,,,,,0,0,4,,,,,,3,,,47,0
114480,note_on,,,,,0,0,4,,,,,,3,,,46,42
114480,note_on,,,,,120,0,4,,,,,,3,,,43,42
114600,note_on,,,,,120,0,4,,,,,,3,,,46,0
114600,note_on,,,,,0,0,4,,,,,,3,,,43,0
114720,note_on,,,,,0,0,1,,,,,,0,,,63,45
114720,note_on,,,,,480,0,1,,,,,,0,,,64,0
114720,note_on,,,,,0,0,2,,,,,,1,,,51,45
114720,note_on,,,,,480,0,2,,,,,,1,,,52,0
114840,note_on,,,,,120,0,1,,,,,,0,,,63,0
114840,note_on,,,,,120,0,2,,,,,,1,,,51,0
114960,note_on,,,,,0,0,4,,,,,,3,,,55,52
114960,note_on,,,,,120,0,1,,,,,,0,,,85,53
114960,note_on,,,,,120,0,2,,,,,,1,,,73,53
114960,note_on,,,,,360,0,4,,,,,,3,,,63,52
115080,note_on,,,,,120,0,4,,,,,,3,,,55,0
115080,note_on,,,,,0,0,4,,,,,,3,,,63,0
115200,note_on,,,,,120,0,4,,,,,,3,,,63,48
115200,note_on,,,,,0,0,4,,,,,,3,,,56,48
115320,note_on,,,,,0,0,4,,,,,,3,,,63,0
115320,note_on,,,,,120,0,4,,,,,,3,,,56,0
115440,note_on,,,,,0,0,1,,,,,,0,,,84,49
115440,note_on,,,,,480,0,1,,,,,,0,,,85,0
115440,note_on,,,,,480,0,2,,,,,,1,,,73,0
115440,note_on,,,,,0,0,2,,,,,,1,,,72,49
115560,note_on,,,,,120,0,2,,,,,,1,,,72,0
115560,note_on,,,,,120,0,1,,,,,,0,,,84,0
115620,set_tempo,,,,,2820,1,0,,1000000,,,,,,,,
115680,note_on,,,,,120,0,2,,,,,,1,,,48,69
115680,note_on,,,,,360,0,4,,,,,,3,,,44,69
115680,set_tempo,,,,,60,1,0,,967742,,,,,,,,
115680,note_on,,,,,0,0,2,,,,,,1,,,53,69
115680,note_on,,,,,120,0,1,,,,,,0,,,60,69
115800,note_on,,,,,120,0,4,,,,,,3,,,44,0
115920,note_on,,,,,0,0,2,,,,,,1,,,53,59
115920,note_on,,,,,0,0,2,,,,,,1,,,48,0
115920,note_on,,,,,240,0,2,,,,,,1,,,53,0
115920,note_on,,,,,0,0,2,,,,,,1,,,50,59
115920,note_on,,,,,120,0,4,,,,,,3,,,43,61
116040,note_on,,,,,120,0,4,,,,,,3,,,43,0
116160,note_on,,,,,480,0,1,,,,,,0,,,60,0
116160,note_on,,,,,0,0,1,,,,,,0,,,59,59
116160,note_on,,,,,120,0,4,,,,,,3,,,31,57
116275,note_on,,,,,0,0,2,,,,,,1,,,53,0
116275,note_on,,,,,355,0,2,,,,,,1,,,50,0
116280,note_on,,,,,120,0,4,,,,,,3,,,31,0
116287,note_on,,,,,127,0,1,,,,,,0,,,59,0
116340,set_tempo,,,,,660,1,0,,1000000,,,,,,,,
116400,note_on,,,,,0,0,2,,,,,,1,,,64,74
116400,set_tempo,,,,,60,1,0,,967742,,,,,,,,
116400,note_on,,,,,120,0,4,,,,,,3,,,48,73
116400,note_on,,,,,0,0,2,,,,,,1,,,67,74
116400,note_on,,,,,113,0,1,,,,,,0,,,70,74
116400,note_on,,,,,125,0,2,,,,,,1,,,61,74
116520,note_on,,,,,120,0,4,,,,,,3,,,48,0
116640,note_on,,,,,120,0,4,,,,,,3,,,53,65
116760,note_on,,,,,120,0,4,,,,,,3,,,53,0
116880,note_on,,,,,0,0,2,,,,,,1,,,65,66
116880,note_on,,,,,0,0,2,,,,,,1,,,60,66
116880,note_on,,,,,0,0,2,,,,,,1,,,61,0
116880,note_on,,,,,480,0,1,,,,,,0,,,70,0
116880,note_on,,,,,0,0,1,,,,,,0,,,69,66
116880,note_on,,,,,0,0,2,,,,,,1,,,64,0
116880,note_on,,,,,480,0,2,,,,,,1,,,67,0
116880,note_on,,,,,120,0,4,,,,,,3,,,41,61
117000,note_on,,,,,120,0,2,,,,,,1,,,65,0
117000,note_on,,,,,120,0,1,,,,,,0,,,69,0
117000,note_on,,,,,0,0,2,,,,,,1,,,60,0
117000,note_on,,,,,120,0,4,,,,,,3,,,41,0
117060,set_tempo,,,,,660,1,0,,1000000,,,,,,,,
117120,note_on,,,,,0,0,2,,,,,,1,,,65,80
117120,note_on,,,,,120,0,2,,,,,,1,,,72,80
117120,set_tempo,,,,,60,1,0,,967742,,,,,,,,
117120,note_on,,,,,120,0,4,,,,,,3,,,57,78
117120,note_on,,,,,120,0,1,,,,,,0,,,77,80
117240,note_on,,,,,120,0,4,,,,,,3,,,57,0
117360,note_on,,,,,0,0,2,,,,,,1,,,72,0
117360,note_on,,,,,0,0,2,,,,,,1,,,67,72
117360,note_on,,,,,0,0,2,,,,,,1,,,70,72
117360,note_on,,,,,240,0,2,,,,,,1,,,65,0
117360,note_on,,,,,120,0,4,,,,,,3,,,58,71
117480,note_on,,,,,120,0,4,,,,,,3,,,58,0
117600,note_on,,,,,120,0,4,,,,,,3,,,46,69
117600,note_on,,,,,480,0,1,,,,,,0,,,77,0
117600,note_on,,,,,0,0,1,,,,,,0,,,75,68
117720,note_on,,,,,360,0,2,,,,,,1,,,67,0
117720,note_on,,,,,120,0,4,,,,,,3,,,46,0
117720,note_on,,,,,120,0,1,,,,,,0,,,75,0
117725,note_on,,,,,5,0,2,,,,,,1,,,70,0
117780,set_tempo,,,,,660,1,0,,1000000,,,,,,,,
117840,note_on,,,,,120,0,4,,,,,,3,,,47,83
117840,note_on,,,,,120,0,1,,,,,,0,,,62,83
117840,note_on,,,,,0,0,2,,,,,,1,,,56,83
117840,note_on,,,,,115,0,2,,,,,,1,,,53,83
117840,set_tempo,,,,,60,1,0,,967742,,,,,,,,
117960,note_on,,,,,120,0,4,,,,,,3,,,47,0
118080,note_on,,,,,120,0,4,,,,,,3,,,48,75
118200,note_on,,,,,120,0,4,,,,,,3,,,48,0
118320,note_on,,,,,480,0,2,,,,,,1,,,56,0
118320,note_on,,,,,0,0,2,,,,,,1,,,53,0
118320,note_on,,,,,0,0,2,,,,,,1,,,55,75
118320,note_on,,,,,0,0,2,,,,,,1,,,51,75
118320,note_on,,,,,0,0,1,,,,,,0,,,63,75
118320,note_on,,,,,480,0,1,,,,,,0,,,62,0
118320,note_on,,,,,120,0,4,,,,,,3,,,36,72
118440,note_on,,,,,120,0,2,,,,,,1,,,51,0
118440,note_on,,,,,120,0,1,,,,,,0,,,63,0
118440,note_on,,,,,120,0,4,,,,,,3,,,36,0
118440,note_on,,,,,0,0,2,,,,,,1,,,55,0
118500,set_tempo,,,,,660,1,0,,1000000,,,,,,,,
118560,note_on,,,,,120,0,4,,,,,,3,,,57,88
118560,note_on,,,,,0,0,2,,,,,,1,,,65,89
118560,note_on,,,,,120,0,2,,,,,,1,,,72,89
118560,note_on,,,,,120,0,1,,,,,,0,,,77,89
118680,note_on,,,,,120,0,4,,,,,,3,,,57,0
118800,note_on,,,,,240,0,2,,,,,,1,,,65,0
118800,note_on,,,,,0,0,2,,,,,,1,,,67,78
118800,note_on,,,,,120,0,4,,,,,,3,,,58,80
118800,note_on,,,,,0,0,2,,,,,,1,,,72,0
118800,note_on,,,,,0,0,2,,,,,,1,,,70,78
118920,note_on,,,,,120,0,4,,,,,,3,,,58,0
119040,note_on,,,,,120,0,4,,,,,,3,,,46,78
119040,note_on,,,,,240,0,2,,,,,,1,,,67,0
119040,note_on,,,,,0,0,2,,,,,,1,,,70,0
119040,note_on,,,,,0,0,2,,,,,,1,,,70,76
119040,note_on,,,,,0,0,2,,,,,,1,,,67,76
119040,note_on,,,,,480,0,1,,,,,,0,,,77,0
119040,note_on,,,,,0,0,1,,,,,,0,,,75,76
119160,note_on,,,,,0,0,2,,,,,,1,,,70,0
119160,note_on,,,,,120,0,1,,,,,,0,,,75,0
119160,note_on,,,,,120,0,4,,,,,,3,,,46,0
119160,note_on,,,,,120,0,2,,,,,,1,,,67,0
119220,set_tempo,,,,,720,1,0,,1034483,,,,,,,,
119280,note_on,,,,,120,0,2,,,,,,1,,,53,94
119280,note_on,,,,,0,0,2,,,,,,1,,,56,94
119280,note_on,,,,,120,0,4,,,,,,3,,,34,99
119280,note_on,,,,,120,0,1,,,,,,0,,,62,94
119400,note_on,,,,,120,0,4,,,,,,3,,,34,0
119400,set_tempo,,,,,180,1,0,,1111111,,,,,,,,
119520,set_tempo,,,,,120,1,0,,1071429,,,,,,,,
119520,note_on,,,,,120,0,4,,,,,,3,,,39,91
119520,note_on,,,,,0,0,2,,,,,,1,,,55,83
119520,note_on,,,,,240,0,1,,,,,,0,,,62,0
119520,note_on,,,,,0,0,1,,,,,,0,,,63,83
119520,note_on,,,,,0,0,2,,,,,,1,,,53,0
119520,note_on,,,,,240,0,2,,,,,,1,,,56,0
119520,note_on,,,,,0,0,2,,,,,,1,,,51,83
119580,note_on,,,,,60,0,4,,,,,,3,,,39,0
119595,set_tempo,,,,,75,1,0,,1034483,,,,,,,,
119640,note_on,,,,,120,0,2,,,,,,1,,,55,0
119640,note_on,,,,,0,0,2,,,,,,1,,,51,0
119640,note_on,,,,,120,0,1,,,,,,0,,,63,0
119640,note_on,,,,,60,0,4,,,,,,3,,,49,84
119700,note_on,,,,,60,0,4,,,,,,3,,,49,0
119700,note_on,,,,,0,0,4,,,,,,3,,,48,81
119760,note_on,,,,,0,0,4,,,,,,3,,,46,77
119760,note_on,,,,,60,0,4,,,,,,3,,,48,0
119760,note_on,,,,,120,0,2,,,,,,1,,,53,74
119760,note_on,,,,,120,0,1,,,,,,0,,,63,74
119760,note_on,,,,,0,0,2,,,,,,1,,,56,74
119820,note_on,,,,,0,0,4,,,,,,3,,,44,72
119820,note_on,,,,,60,0,4,,,,,,3,,,46,0
119880,note_on,,,,,0,0,4,,,,,,3,,,43,67
119880,note_on,,,,,60,0,4,,,,,,3,,,44,0
119940,note_on,,,,,60,0,4,,,,,,3,,,43,0
119940,note_on,,,,,0,0,4,,,,,,3,,,41,62
120000,note_on,,,,,240,0,1,,,,,,0,,,63,0
120000,note_on,,,,,0,0,1,,,,,,0,,,63,61
120000,note_on,,,,,0,0,4,,,,,,3,,,39,58
120000,note_on,,,,,60,0,4,,,,,,3,,,41,0
120000,note_on,,,,,240,0,2,,,,,,1,,,56,0
120000,note_on,,,,,0,0,2,,,,,,1,,,53,0
120000,note_on,,,,,0,0,2,,,,,,1,,,55,61
120000,note_on,,,,,0,0,2,,,,,,1,,,58,61
120060,note_on,,,,,0,0,4,,,,,,3,,,37,53
120060,note_on,,,,,60,0,4,,,,,,3,,,39,0
120120,note_on,,,,,60,0,4,,,,,,3,,,37,0
120120,set_tempo,,,,,525,1,0,,1071429,,,,,,,,
120120,note_on,,,,,0,0,4,,,,,,3,,,36,48
120180,set_tempo,,,,,60,1,0,,1224490,,,,,,,,
120180,note_on,,,,,60,0,4,,,,,,3,,,36,0
120180,note_on,,,,,0,0,4,,,,,,3,,,34,44
120240,note_on,,,,,0,0,2,,,,,,1,,,60,46
120240,note_on,,,,,0,0,4,,,,,,3,,,32,39
120240,set_tempo,,,,,60,1,0,,967742,,,,,,,,
120240,note_on,,,,,60,0,4,,,,,,3,,,34,0
120240,note_on,,,,,0,0,2,,,,,,1,,,55,0
120240,note_on,,,,,240,0,2,,,,,,1,,,58,0
120240,note_on,,,,,0,0,2,,,,,,1,,,56,46
120480,note_on,,,,,0,0,2,,,,,,1,,,56,0
120480,note_on,,,,,480,0,1,,,,,,0,,,63,0
120480,note_on,,,,,0,0,1,,,,,,0,,,68,26
120480,note_on,,,,,240,0,2,,,,,,1,,,60,0
120480,note_on,,,,,240,0,4,,,,,,3,,,32,0
120600,note_on,,,,,120,0,1,,,,,,0,,,68,0
120720,note_on,,,,,240,0,2,,,,,,1,,,68,32
120720,note_on,,,,,0,0,4,,,,,,3,,,60,34
120720,note_on,,,,,240,0,4,,,,,,3,,,56,34
120720,note_on,,,,,120,0,1,,,,,,0,,,80,32
120780,note_on,,,,,0,0,4,,,,,,3,,,56,0
120780,note_on,,,,,60,0,4,,,,,,3,,,60,0
120840,note_on,,,,,0,0,4,,,,,,3,,,60,31
120840,note_on,,,,,60,0,4,,,,,,3,,,56,31
120900,note_on,,,,,0,0,4,,,,,,3,,,56,0
120900,note_on,,,,,60,0,4,,,,,,3,,,60,0
120960,note_on,,,,,0,0,4,,,,,,3,,,61,29
120960,note_on,,,,,60,0,4,,,,,,3,,,58,29
121080,note_on,,,,,0,0,4,,,,,,3,,,58,0
121080,note_on,,,,,120,0,4,,,,,,3,,,61,0
121200,note_on,,,,,0,0,1,,,,,,0,,,79,28
121200,note_on,,,,,480,0,1,,,,,,0,,,80,0
121200,note_on,,,,,480,0,2,,,,,,1,,,68,0
121200,note_on,,,,,0,0,2,,,,,,1,,,67,28
121320,note_on,,,,,120,0,1,,,,,,0,,,79,0
121320,note_on,,,,,120,0,2,,,,,,1,,,67,0
121440,note_on,,,,,120,0,1,,,,,,0,,,67,34
121440,note_on,,,,,0,0,4,,,,,,3,,,49,37
121440,note_on,,,,,360,0,4,,,,,,3,,,46,37
121440,note_on,,,,,120,0,2,,,,,,1,,,55,34
121500,note_on,,,,,0,0,4,,,,,,3,,,46,0
121500,note_on,,,,,60,0,4,,,,,,3,,,49,0
121560,note_on,,,,,0,0,4,,,,,,3,,,49,32
121560,note_on,,,,,60,0,4,,,,,,3,,,46,32
121620,note_on,,,,,0,0,4,,,,,,3,,,46,0
121620,note_on,,,,,60,0,4,,,,,,3,,,49,0
121680,note_on,,,,,0,0,4,,,,,,3,,,51,30
121680,note_on,,,,,60,0,4,,,,,,3,,,48,30
121800,note_on,,,,,120,0,4,,,,,,3,,,51,0
121800,note_on,,,,,0,0,4,,,,,,3,,,48,0
121920,note_on,,,,,480,0,2,,,,,,1,,,55,0
121920,note_on,,,,,0,0,2,,,,,,1,,,56,30
121920,note_on,,,,,0,0,1,,,,,,0,,,68,30
121920,note_on,,,,,480,0,1,,,,,,0,,,67,0
122035,note_on,,,,,115,0,2,,,,,,1,,,56,0
122040,note_on,,,,,120,0,1,,,,,,0,,,68,0
122160,note_on,,,,,360,0,4,,,,,,3,,,63,40
122160,note_on,,,,,0,0,4,,,,,,3,,,60,40
122160,note_on,,,,,120,0,1,,,,,,0,,,84,36
122160,note_on,,,,,125,0,2,,,,,,1,,,80,36
122220,note_on,,,,,60,0,4,,,,,,3,,,60,0
122220,note_on,,,,,0,0,4,,,,,,3,,,63,0
122280,note_on,,,,,0,0,4,,,,,,3,,,60,35
122280,note_on,,,,,60,0,4,,,,,,3,,,63,35
122340,note_on,,,,,0,0,4,,,,,,3,,,63,0
122340,note_on,,,,,60,0,4,,,,,,3,,,60,0
122400,note_on,,,,,0,0,4,,,,,,3,,,65,34
122400,note_on,,,,,60,0,4,,,,,,3,,,62,34
122460,note_on,,,,,60,0,4,,,,,,3,,,65,0
122460,note_on,,,,,0,0,4,,,,,,3,,,62,0
122520,note_on,,,,,0,0,4,,,,,,3,,,65,32
122520,note_on,,,,,60,0,4,,,,,,3,,,62,32
122580,note_on,,,,,60,0,4,,,,,,3,,,65,0
122580,note_on,,,,,0,0,4,,,,,,3,,,62,0
122640,note_on,,,,,60,0,4,,,,,,3,,,63,31
122640,note_on,,,,,0,0,4,,,,,,3,,,67,31
122640,note_on,,,,,480,0,2,,,,,,1,,,80,0
122640,note_on,,,,,480,0,1,,,,,,0,,,84,0
122640,note_on,,,,,0,0,1,,,,,,0,,,82,32
122640,note_on,,,,,0,0,2,,,,,,1,,,79,32
122755,note_on,,,,,115,0,2,,,,,,1,,,79,0
122760,note_on,,,,,0,0,4,,,,,,3,,,63,0
122760,note_on,,,,,120,0,4,,,,,,3,,,67,0
122765,note_on,,,,,125,0,1,,,,,,0,,,82,0
122880,note_on,,,,,115,0,1,,,,,,0,,,73,40
122880,note_on,,,,,125,0,2,,,,,,1,,,65,40
122880,note_on,,,,,0,0,4,,,,,,3,,,56,42
122880,note_on,,,,,120,0,4,,,,,,3,,,53,42
122940,note_on,,,,,60,0,4,,,,,,3,,,56,0
122940,note_on,,,,,0,0,4,,,,,,3,,,53,0
123000,note_on,,,,,60,0,4,,,,,,3,,,53,38
123000,note_on,,,,,0,0,4,,,,,,3,,,56,38
123060,note_on,,,,,60,0,4,,,,,,3,,,56,0
123060,note_on,,,,,0,0,4,,,,,,3,,,53,0
123120,note_on,,,,,240,0,2,,,,,,1,,,65,0
123120,note_on,,,,,0,0,2,,,,,,1,,,64,33
123120,note_on,,,,,0,0,4,,,,,,3,,,55,37
123120,note_on,,,,,60,0,4,,,,,,3,,,58,37
123180,note_on,,,,,0,0,4,,,,,,3,,,58,0
123180,note_on,,,,,60,0,4,,,,,,3,,,55,0
123240,note_on,,,,,60,0,4,,,,,,3,,,58,35
123240,note_on,,,,,0,0,4,,,,,,3,,,55,35
123300,note_on,,,,,0,0,4,,,,,,3,,,58,0
123300,note_on,,,,,60,0,4,,,,,,3,,,55,0
123360,note_on,,,,,0,0,4,,,,,,3,,,60,34
123360,note_on,,,,,60,0,4,,,,,,3,,,56,34
123360,note_on,,,,,240,0,2,,,,,,1,,,64,0
123360,note_on,,,,,0,0,2,,,,,,1,,,63,33
123360,note_on,,,,,0,0,1,,,,,,0,,,72,33
123360,note_on,,,,,480,0,1,,,,,,0,,,73,0
123480,note_on,,,,,120,0,2,,,,,,1,,,63,0
123480,note_on,,,,,120,0,1,,,,,,0,,,72,0
123480,note_on,,,,,120,0,4,,,,,,3,,,60,0
123480,note_on,,,,,0,0,4,,,,,,3,,,56,0
123600,note_on,,,,,120,0,4,,,,,,3,,,62,38
123600,note_on,,,,,120,0,1,,,,,,0,,,89,48
123600,note_on,,,,,0,0,4,,,,,,3,,,68,38
123600,note_on,,,,,120,0,2,,,,,,1,,,77,48
123660,note_on,,,,,0,0,4,,,,,,3,,,62,0
123660,note_on,,,,,60,0,4,,,,,,3,,,68,0
123720,note_on,,,,,0,0,4,,,,,,3,,,62,41
123720,note_on,,,,,60,0,4,,,,,,3,,,68,41
123780,note_on,,,,,0,0,4,,,,,,3,,,68,0
123780,note_on,,,,,60,0,4,,,,,,3,,,62,0
123840,note_on,,,,,0,0,4,,,,,,3,,,70,48
123840,note_on,,,,,60,0,4,,,,,,3,,,67,48
123840,note_on,,,,,0,0,4,,,,,,3,,,61,48
123900,note_on,,,,,60,0,4,,,,,,3,,,61,0
123900,note_on,,,,,0,0,4,,,,,,3,,,67,0
123900,note_on,,,,,0,0,4,,,,,,3,,,70,0
123960,note_on,,,,,0,0,4,,,,,,3,,,70,41
123960,note_on,,,,,0,0,4,,,,,,3,,,61,41
123960,note_on,,,,,60,0,4,,,,,,3,,,67,41
124020,note_on,,,,,0,0,4,,,,,,3,,,67,0
124020,note_on,,,,,0,0,4,,,,,,3,,,70,0
124020,note_on,,,,,60,0,4,,,,,,3,,,61,0
124080,note_on,,,,,0,0,1,,,,,,0,,,87,37
124080,note_on,,,,,0,0,4,,,,,,3,,,60,37
124080,note_on,,,,,0,0,2,,,,,,1,,,75,37
124080,note_on,,,,,480,0,2,,,,,,1,,,77,0
124080,note_on,,,,,60,0,4,,,,,,3,,,68,37
124080,note_on,,,,,0,0,4,,,,,,3,,,72,37
124080,note_on,,,,,480,0,1,,,,,,0,,,89,0
124200,note_on,,,,,0,0,4,,,,,,3,,,68,0
124200,note_on,,,,,120,0,4,,,,,,3,,,72,0
124200,note_on,,,,,0,0,4,,,,,,3,,,60,0
124200,note_on,,,,,120,0,1,,,,,,0,,,87,0
124205,note_on,,,,,125,0,2,,,,,,1,,,75,0
124260,set_tempo,,,,,4020,1,0,,1000000,,,,,,,,
124320,note_on,,,,,120,0,1,,,,,,0,,,68,60
124320,note_on,,,,,120,0,4,,,,,,3,,,53,62
124320,set_tempo,,,,,60,1,0,,967742,,,,,,,,
124320,note_on,,,,,115,0,2,,,,,,1,,,62,60
124320,note_on,,,,,0,0,2,,,,,,1,,,59,60
124380,note_on,,,,,60,0,4,,,,,,3,,,53,0
124440,note_on,,,,,60,0,4,,,,,,3,,,53,42
124500,note_on,,,,,60,0,4,,,,,,3,,,53,0
124560,note_on,,,,,60,0,4,,,,,,3,,,51,33
124680,note_on,,,,,120,0,4,,,,,,3,,,51,0
124800,note_on,,,,,0,0,2,,,,,,1,,,62,0
124800,note_on,,,,,0,0,2,,,,,,1,,,60,40
124800,note_on,,,,,0,0,2,,,,,,1,,,63,40
124800,note_on,,,,,480,0,2,,,,,,1,,,59,0
125040,note_on,,,,,240,0,2,,,,,,1,,,63,0
125040,note_on,,,,,0,0,2,,,,,,1,,,58,35
125040,note_on,,,,,360,0,4,,,,,,3,,,39,33
125040,note_on,,,,,0,0,1,,,,,,0,,,67,35
125040,note_on,,,,,720,0,1,,,,,,0,,,68,0
125040,note_on,,,,,0,0,2,,,,,,1,,,60,0
125040,note_on,,,,,0,0,2,,,,,,1,,,61,35
125100,note_on,,,,,60,0,4,,,,,,3,,,39,0
125160,note_on,,,,,60,0,4,,,,,,3,,,39,28
125160,set_tempo,,,,,840,1,0,,1000000,,,,,,,,
125220,set_tempo,,,,,60,1,0,,1111111,,,,,,,,
125220,note_on,,,,,60,0,4,,,,,,3,,,39,0
125280,note_on,,,,,60,0,4,,,,,,3,,,44,27
125280,note_on,,,,,0,0,1,,,,,,0,,,68,30
125280,note_on,,,,,240,0,1,,,,,,0,,,67,0
125280,note_on,,,,,240,0,2,,,,,,1,,,58,0
125280,note_on,,,,,0,0,2,,,,,,1,,,60,30
125280,note_on,,,,,0,0,2,,,,,,1,,,61,0
125280,set_tempo,,,,,60,1,0,,1428571,,,,,,,,
125280,note_on,,,,,0,0,2,,,,,,1,,,56,30
125400,note_on,,,,,120,0,2,,,,,,1,,,56,0
125400,note_on,,,,,0,0,2,,,,,,1,,,60,0
125400,note_on,,,,,120,0,4,,,,,,3,,,44,0
125400,note_on,,,,,120,0,1,,,,,,0,,,68,0
125520,note_on,,,,,120,0,4,,,,,,3,,,32,25
125640,note_on,,,,,120,0,4,,,,,,3,,,32,0
125760,set_tempo,,,,,480,1,0,,659341,,,,,,,,
126480,note_on,,,,,1080,0,2,,,,,,1,,,60,40
126480,set_tempo,,,,,720,1,0,,1000000,,,,,,,,
126560,note_on,,,,,1160,0,1,,,,,,0,,,65,40
126640,note_on,,,,,80,0,1,,,,,,0,,,65,0
126640,note_on,,,,,0,0,1,,,,,,0,,,63,40
126660,set_tempo,,,,,180,1,0,,1071429,,,,,,,,
126710,note_on,,,,,230,0,2,,,,,,1,,,60,0
126720,note_on,,,,,10,0,2,,,,,,1,,,60,40
126720,set_tempo,,,,,60,1,0,,923077,,,,,,,,
126720,note_on,,,,,1080,0,4,,,,,,3,,,44,40
126720,note_on,,,,,80,0,1,,,,,,0,,,63,0
126800,note_on,,,,,80,0,1,,,,,,0,,,65,41
126800,note_on,,,,,26600,0,3,,,,,,2,,,51,40
126880,note_on,,,,,0,0,1,,,,,,0,,,63,41
126880,note_on,,,,,80,0,1,,,,,,0,,,65,0
126880,note_on,,,,,80,0,3,,,,,,2,,,56,41
126891,note_on,,,,,11,0,3,,,,,,2,,,51,0
126950,note_on,,,,,230,0,2,,,,,,1,,,60,0
126960,note_on,,,,,10,0,2,,,,,,1,,,60,41
126960,note_on,,,,,69,0,3,,,,,,2,,,56,0
126960,note_on,,,,,0,0,4,,,,,,3,,,44,41
126960,note_on,,,,,240,0,4,,,,,,3,,,44,0
126960,note_on,,,,,80,0,1,,,,,,0,,,63,0
127040,note_on,,,,,80,0,1,,,,,,0,,,70,41
127040,note_on,,,,,80,0,3,,,,,,2,,,51,41
127120,note_on,,,,,80,0,3,,,,,,2,,,56,41
127120,note_on,,,,,80,0,1,,,,,,0,,,70,0
127120,note_on,,,,,0,0,1,,,,,,0,,,68,42
127131,note_on,,,,,11,0,3,,,,,,2,,,51,0
127190,note_on,,,,,230,0,2,,,,,,1,,,60,0
127200,note_on,,,,,240,0,4,,,,,,3,,,44,0
127200,note_on,,,,,0,0,4,,,,,,3,,,44,41
127200,note_on,,,,,69,0,3,,,,,,2,,,56,0
127200,note_on,,,,,80,0,1,,,,,,0,,,68,0
127200,note_on,,,,,10,0,2,,,,,,1,,,60,42
127280,note_on,,,,,80,0,3,,,,,,2,,,51,42
127280,note_on,,,,,80,0,1,,,,,,0,,,70,42
127360,note_on,,,,,80,0,1,,,,,,0,,,70,0
127360,note_on,,,,,0,0,1,,,,,,0,,,68,42
127360,note_on,,,,,80,0,3,,,,,,2,,,56,42
127371,note_on,,,,,11,0,3,,,,,,2,,,51,0
127430,note_on,,,,,230,0,2,,,,,,1,,,60,0
127440,note_on,,,,,0,0,4,,,,,,3,,,46,42
127440,note_on,,,,,240,0,4,,,,,,3,,,44,0
127440,note_on,,,,,80,0,1,,,,,,0,,,68,0
127440,note_on,,,,,69,0,3,,,,,,2,,,56,0
127440,note_on,,,,,10,0,2,,,,,,1,,,61,43
127520,note_on,,,,,80,0,3,,,,,,2,,,51,42
127520,note_on,,,,,80,0,1,,,,,,0,,,68,43
127600,note_on,,,,,80,0,3,,,,,,2,,,58,42
127600,note_on,,,,,80,0,1,,,,,,0,,,68,0
127600,note_on,,,,,0,0,1,,,,,,0,,,67,43
127611,note_on,,,,,11,0,3,,,,,,2,,,51,0
127670,note_on,,,,,230,0,2,,,,,,1,,,61,0
