tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,pitch,note,velocity
14949,control_change,39,0,4,,,,,,,,3,11,66,,,
14958,control_change,18,0,8,,,,,,,,10,11,63,,,
14961,control_change,18,0,9,,,,,,,,11,11,63,,,
14965,control_change,18,0,10,,,,,,,,12,11,63,,,
14968,control_change,35,0,11,,,,,,,,13,11,63,,,
14970,note_on,12,0,8,,,,,,,,10,,,,74,0
14971,control_change,35,0,12,,,,,,,,14,11,63,,,
14973,note_on,12,0,9,,,,,,,,11,,,,62,0
14977,note_on,12,0,10,,,,,,,,12,,,,48,0
14977,control_change,38,0,6,,,,,,,,6,11,66,,,
14977,control_change,38,0,1,,,,,,,,0,11,65,,,
14977,note_on,0,0,10,,,,,,,,12,,,,60,0
14979,control_change,38,0,2,,,,,,,,1,11,65,,,
14980,control_change,33,0,5,,,,,,,,4,11,61,,,
14987,control_change,38,0,4,,,,,,,,3,11,67,,,
14993,control_change,23,0,8,,,,,,,,10,11,64,,,
14996,control_change,23,0,9,,,,,,,,11,11,64,,,
15000,set_tempo,120,1,0,,,,,,344828,,,,,,,
15000,note_on,7,0,8,,,,,,,,10,,,,74,100
15000,control_change,23,0,10,,,,,,,,12,11,64,,,
15002,note_on,0,0,5,,,,,,,,4,,,,68,112
15002,note_on,22,0,5,,,,,,,,4,,,,68,0
15003,control_change,35,0,11,,,,,,,,13,11,64,,,
15003,note_on,7,0,9,,,,,,,,11,,,,62,100
15006,control_change,35,0,12,,,,,,,,14,11,64,,,
15007,note_on,7,0,10,,,,,,,,12,,,,60,98
15007,note_on,0,0,10,,,,,,,,12,,,,48,98
15012,control_change,10,0,5,,,,,,,,4,11,62,,,
15014,control_change,37,0,6,,,,,,,,6,11,67,,,
15016,control_change,39,0,1,,,,,,,,0,11,66,,,
15018,control_change,39,0,2,,,,,,,,1,11,66,,,
15026,control_change,39,0,4,,,,,,,,3,11,68,,,
15028,control_change,28,0,8,,,,,,,,10,11,65,,,
15031,control_change,28,0,9,,,,,,,,11,11,65,,,
15035,control_change,28,0,10,,,,,,,,12,11,65,,,
15038,control_change,35,0,11,,,,,,,,13,11,65,,,
15041,control_change,35,0,12,,,,,,,,14,11,65,,,
15045,control_change,33,0,5,,,,,,,,4,11,63,,,
15051,control_change,37,0,6,,,,,,,,6,11,68,,,
15054,control_change,38,0,1,,,,,,,,0,11,66,,,
15056,control_change,38,0,2,,,,,,,,1,11,66,,,
15063,control_change,35,0,8,,,,,,,,10,11,66,,,
15064,control_change,38,0,4,,,,,,,,3,11,69,,,
15066,control_change,35,0,9,,,,,,,,11,11,66,,,
15070,control_change,35,0,10,,,,,,,,12,11,66,,,
15073,control_change,35,0,11,,,,,,,,13,11,66,,,
15076,control_change,35,0,12,,,,,,,,14,11,66,,,
15078,control_change,33,0,5,,,,,,,,4,11,64,,,
15089,control_change,38,0,6,,,,,,,,6,11,69,,,
15092,control_change,38,0,1,,,,,,,,0,11,67,,,
15094,control_change,38,0,2,,,,,,,,1,11,67,,,
15098,control_change,35,0,8,,,,,,,,10,11,67,,,
15101,control_change,35,0,9,,,,,,,,11,11,67,,,
15102,control_change,38,0,4,,,,,,,,3,11,70,,,
15105,control_change,35,0,10,,,,,,,,12,11,67,,,
15108,control_change,35,0,11,,,,,,,,13,11,67,,,
15111,control_change,35,0,12,,,,,,,,14,11,67,,,
15111,control_change,33,0,5,,,,,,,,4,11,65,,,
15120,set_tempo,120,1,0,,,,,,361446,,,,,,,
15121,note_on,32,0,6,,,,,,,,6,,,,60,98
15121,note_on,0,0,6,,,,,,,,6,,,,72,98
15126,control_change,5,0,6,,,,,,,,6,11,70,,,
15131,control_change,39,0,1,,,,,,,,0,11,68,,,
15133,control_change,39,0,2,,,,,,,,1,11,68,,,
15133,control_change,35,0,8,,,,,,,,10,11,68,,,
15134,note_on,420,0,7,,,,,,,,9,,,,48,58
15136,control_change,35,0,9,,,,,,,,11,11,68,,,
15140,control_change,35,0,10,,,,,,,,12,11,68,,,
15141,control_change,39,0,4,,,,,,,,3,11,71,,,
15143,control_change,32,0,5,,,,,,,,4,11,66,,,
15143,control_change,35,0,11,,,,,,,,13,11,68,,,
15146,control_change,35,0,12,,,,,,,,14,11,68,,,
15163,control_change,37,0,6,,,,,,,,6,11,71,,,
15168,control_change,35,0,8,,,,,,,,10,11,69,,,
15169,control_change,38,0,1,,,,,,,,0,11,68,,,
15171,control_change,38,0,2,,,,,,,,1,11,68,,,
15171,control_change,35,0,9,,,,,,,,11,11,69,,,
15175,control_change,35,0,10,,,,,,,,12,11,69,,,
15176,control_change,33,0,5,,,,,,,,4,11,67,,,
15178,control_change,35,0,11,,,,,,,,13,11,69,,,
15179,control_change,38,0,4,,,,,,,,3,11,72,,,
15181,note_on,18,0,6,,,,,,,,6,,,,72,0
15181,note_on,0,0,6,,,,,,,,6,,,,60,0
15181,control_change,35,0,12,,,,,,,,14,11,69,,,
15201,control_change,20,0,6,,,,,,,,6,11,72,,,
15202,control_change,34,0,8,,,,,,,,10,11,70,,,
15205,control_change,34,0,9,,,,,,,,11,11,70,,,
15207,control_change,38,0,1,,,,,,,,0,11,69,,,
15209,control_change,34,0,10,,,,,,,,12,11,70,,,
15209,control_change,33,0,5,,,,,,,,4,11,68,,,
15209,control_change,38,0,2,,,,,,,,1,11,69,,,
15212,control_change,34,0,11,,,,,,,,13,11,70,,,
15215,control_change,34,0,12,,,,,,,,14,11,70,,,
15217,control_change,38,0,4,,,,,,,,3,11,73,,,
15235,note_on,23,0,11,,,,,,,,13,,,,53,0
15237,control_change,35,0,8,,,,,,,,10,11,71,,,
15238,note_on,23,0,12,,,,,,,,14,,,,41,0
15238,control_change,37,0,6,,,,,,,,6,11,73,,,
15240,set_tempo,120,1,0,,,,,,344828,,,,,,,
15240,control_change,35,0,9,,,,,,,,11,11,71,,,
15242,control_change,0,0,5,,,,,,,,4,11,69,,,
15242,note_on,0,0,5,,,,,,,,4,,,,67,112
15242,note_on,33,0,5,,,,,,,,4,,,,68,0
15244,control_change,35,0,10,,,,,,,,12,11,71,,,
15246,control_change,39,0,1,,,,,,,,0,11,70,,,
15247,control_change,12,0,11,,,,,,,,13,11,71,,,
15248,control_change,39,0,2,,,,,,,,1,11,70,,,
15250,note_on,3,0,11,,,,,,,,13,,,,55,100
15250,control_change,12,0,12,,,,,,,,14,11,71,,,
15253,note_on,3,0,12,,,,,,,,14,,,,43,103
15254,note_on,120,0,7,,,,,,,,9,,,,48,0
15256,control_change,39,0,4,,,,,,,,3,11,74,,,
15272,control_change,35,0,8,,,,,,,,10,11,72,,,
15274,control_change,32,0,5,,,,,,,,4,11,70,,,
15275,control_change,35,0,9,,,,,,,,11,11,72,,,
15275,control_change,37,0,6,,,,,,,,6,11,74,,,
15279,control_change,35,0,10,,,,,,,,12,11,72,,,
15282,control_change,32,0,11,,,,,,,,13,11,72,,,
15284,control_change,38,0,1,,,,,,,,0,11,71,,,
15285,control_change,32,0,12,,,,,,,,14,11,72,,,
15286,control_change,38,0,2,,,,,,,,1,11,71,,,
15294,control_change,38,0,4,,,,,,,,3,11,75,,,
15307,control_change,33,0,5,,,,,,,,4,11,71,,,
15307,control_change,35,0,8,,,,,,,,10,11,73,,,
15310,control_change,35,0,9,,,,,,,,11,11,73,,,
15313,control_change,38,0,6,,,,,,,,6,11,75,,,
15314,control_change,35,0,10,,,,,,,,12,11,73,,,
15317,control_change,35,0,11,,,,,,,,13,11,73,,,
15320,control_change,35,0,12,,,,,,,,14,11,73,,,
15323,control_change,39,0,1,,,,,,,,0,11,71,,,
15325,control_change,39,0,2,,,,,,,,1,11,71,,,
15333,control_change,39,0,4,,,,,,,,3,11,76,,,
15340,control_change,33,0,5,,,,,,,,4,11,72,,,
15342,control_change,35,0,8,,,,,,,,10,11,74,,,
15345,control_change,35,0,9,,,,,,,,11,11,74,,,
15349,control_change,35,0,10,,,,,,,,12,11,74,,,
15350,control_change,37,0,6,,,,,,,,6,11,76,,,
15352,control_change,35,0,11,,,,,,,,13,11,74,,,
15355,note_on,3,0,11,,,,,,,,13,,,,55,0
15355,control_change,35,0,12,,,,,,,,14,11,74,,,
15357,note_on,34,0,1,,,,,,,,0,,,,86,0
15358,note_on,3,0,12,,,,,,,,14,,,,43,0
15359,note_on,34,0,2,,,,,,,,1,,,,74,0
15360,set_tempo,120,1,0,,,,,,364742,,,,,,,
15361,control_change,4,0,1,,,,,,,,0,11,72,,,
15362,note_on,1,0,1,,,,,,,,0,,,,86,94
15362,note_on,0,0,5,,,,,,,,4,,,,68,112
15362,note_on,22,0,5,,,,,,,,4,,,,67,0
15363,control_change,4,0,2,,,,,,,,1,11,72,,,
15364,note_on,1,0,2,,,,,,,,1,,,,74,93
15367,note_on,34,0,4,,,,,,,,3,,,,62,0
15370,note_on,15,0,11,,,,,,,,13,,,,53,100
15371,control_change,4,0,4,,,,,,,,3,11,77,,,
15372,note_on,1,0,4,,,,,,,,3,,,,62,95
15372,control_change,10,0,5,,,,,,,,4,11,73,,,
15373,note_on,15,0,12,,,,,,,,14,,,,41,103
15377,control_change,35,0,8,,,,,,,,10,11,75,,,
15380,control_change,35,0,9,,,,,,,,11,11,75,,,
15384,control_change,35,0,10,,,,,,,,12,11,75,,,
15387,control_change,37,0,6,,,,,,,,6,11,77,,,
15387,control_change,17,0,11,,,,,,,,13,11,75,,,
15390,control_change,17,0,12,,,,,,,,14,11,75,,,
15399,control_change,37,0,1,,,,,,,,0,11,73,,,
15401,control_change,37,0,2,,,,,,,,1,11,73,,,
15405,control_change,33,0,5,,,,,,,,4,11,74,,,
15405,note_on,28,0,8,,,,,,,,10,,,,74,0
15408,note_on,28,0,9,,,,,,,,11,,,,62,0
15409,control_change,37,0,4,,,,,,,,3,11,78,,,
15412,note_on,0,0,10,,,,,,,,12,,,,60,0
15412,note_on,28,0,10,,,,,,,,12,,,,48,0
15412,control_change,7,0,8,,,,,,,,10,11,76,,,
15415,control_change,7,0,9,,,,,,,,11,11,76,,,
15419,control_change,7,0,10,,,,,,,,12,11,76,,,
15420,note_on,8,0,8,,,,,,,,10,,,,74,92
15422,control_change,35,0,11,,,,,,,,13,11,76,,,
15423,note_on,8,0,9,,,,,,,,11,,,,62,92
15425,control_change,35,0,12,,,,,,,,14,11,76,,,
15425,control_change,38,0,6,,,,,,,,6,11,78,,,
15427,note_on,0,0,10,,,,,,,,12,,,,48,90
15427,note_on,8,0,10,,,,,,,,12,,,,60,90
15438,control_change,39,0,1,,,,,,,,0,11,73,,,
15438,control_change,33,0,5,,,,,,,,4,11,75,,,
15440,control_change,39,0,2,,,,,,,,1,11,73,,,
15447,control_change,27,0,8,,,,,,,,10,11,77,,,
15448,control_change,39,0,4,,,,,,,,3,11,79,,,
15450,control_change,27,0,9,,,,,,,,11,11,77,,,
15450,note_on,3,0,8,,,,,,,,10,,,,74,0
15453,note_on,3,0,9,,,,,,,,11,,,,62,0
15454,control_change,27,0,10,,,,,,,,12,11,77,,,
15457,note_on,0,0,10,,,,,,,,12,,,,60,0
15457,note_on,3,0,10,,,,,,,,12,,,,48,0
15457,control_change,35,0,11,,,,,,,,13,11,77,,,
15460,control_change,35,0,12,,,,,,,,14,11,77,,,
15462,control_change,37,0,6,,,,,,,,6,11,79,,,
15471,control_change,33,0,5,,,,,,,,4,11,76,,,
15476,control_change,38,0,1,,,,,,,,0,11,74,,,
15478,control_change,38,0,2,,,,,,,,1,11,74,,,
15480,note_on,30,0,8,,,,,,,,10,,,,74,100
15480,set_tempo,120,1,0,,,,,,344828,,,,,,,
15482,control_change,2,0,8,,,,,,,,10,11,78,,,
15483,note_on,30,0,9,,,,,,,,11,,,,62,100
15485,control_change,2,0,9,,,,,,,,11,11,78,,,
15486,control_change,38,0,4,,,,,,,,3,11,80,,,
15487,note_on,30,0,10,,,,,,,,12,,,,48,98
15487,note_on,0,0,10,,,,,,,,12,,,,60,98
15489,control_change,2,0,10,,,,,,,,12,11,78,,,
15492,control_change,35,0,11,,,,,,,,13,11,78,,,
15495,control_change,35,0,12,,,,,,,,14,11,78,,,
15499,control_change,37,0,6,,,,,,,,6,11,80,,,
15503,control_change,32,0,5,,,,,,,,4,11,77,,,
15515,control_change,39,0,1,,,,,,,,0,11,75,,,
15517,control_change,35,0,8,,,,,,,,10,11,79,,,
15517,control_change,39,0,2,,,,,,,,1,11,75,,,
15520,control_change,35,0,9,,,,,,,,11,11,79,,,
15524,control_change,35,0,10,,,,,,,,12,11,79,,,
15525,control_change,39,0,4,,,,,,,,3,11,81,,,
15527,control_change,35,0,11,,,,,,,,13,11,79,,,
15530,control_change,35,0,12,,,,,,,,14,11,79,,,
15536,control_change,33,0,5,,,,,,,,4,11,78,,,
15537,control_change,38,0,6,,,,,,,,6,11,81,,,
15540,note_on,13,0,11,,,,,,,,13,,,,53,0
15542,note_on,0,0,5,,,,,,,,4,,,,67,112
15542,note_on,6,0,5,,,,,,,,4,,,,68,0
15543,note_on,13,0,12,,,,,,,,14,,,,41,0
15550,note_on,10,0,11,,,,,,,,13,,,,55,100
15552,control_change,35,0,8,,,,,,,,10,11,80,,,
15553,note_on,10,0,12,,,,,,,,14,,,,43,103
15553,control_change,38,0,1,,,,,,,,0,11,75,,,
15555,control_change,35,0,9,,,,,,,,11,11,80,,,
15555,control_change,38,0,2,,,,,,,,1,11,75,,,
15559,control_change,35,0,10,,,,,,,,12,11,80,,,
15562,control_change,12,0,11,,,,,,,,13,11,80,,,
15563,control_change,38,0,4,,,,,,,,3,11,82,,,
15565,control_change,12,0,12,,,,,,,,14,11,80,,,
15569,control_change,27,0,5,,,,,,,,4,11,79,,,
15574,control_change,37,0,6,,,,,,,,6,11,82,,,
15586,control_change,34,0,8,,,,,,,,10,11,81,,,
15589,control_change,34,0,9,,,,,,,,11,11,81,,,
15591,control_change,38,0,1,,,,,,,,0,11,76,,,
15593,control_change,34,0,10,,,,,,,,12,11,81,,,
15593,control_change,38,0,2,,,,,,,,1,11,76,,,
15596,control_change,34,0,11,,,,,,,,13,11,81,,,
15597,note_on,6,0,1,,,,,,,,0,,,,86,0
15599,control_change,34,0,12,,,,,,,,14,11,81,,,
15599,note_on,6,0,2,,,,,,,,1,,,,74,0
15600,note_on,4,0,11,,,,,,,,13,,,,55,0
15600,set_tempo,120,1,0,,,,,,361446,,,,,,,
15601,control_change,38,0,4,,,,,,,,3,11,83,,,
15601,note_on,0,0,6,,,,,,,,6,,,,72,98
15601,note_on,27,0,6,,,,,,,,6,,,,60,98
15602,note_on,5,0,1,,,,,,,,0,,,,86,94
15602,note_on,33,0,5,,,,,,,,4,,,,67,0
15602,control_change,0,0,5,,,,,,,,4,11,80,,,
15602,note_on,0,0,5,,,,,,,,4,,,,68,112
15603,note_on,4,0,12,,,,,,,,14,,,,43,0
15604,note_on,5,0,2,,,,,,,,1,,,,74,93
15607,note_on,6,0,4,,,,,,,,3,,,,62,0
15610,note_on,10,0,11,,,,,,,,13,,,,53,100
15611,control_change,10,0,6,,,,,,,,6,11,83,,,
15612,note_on,5,0,4,,,,,,,,3,,,,62,95
15613,note_on,10,0,12,,,,,,,,14,,,,41,103
15614,note_on,360,0,7,,,,,,,,9,,,,48,72
15621,control_change,35,0,8,,,,,,,,10,11,82,,,
15624,control_change,35,0,9,,,,,,,,11,11,82,,,
15628,control_change,35,0,10,,,,,,,,12,11,82,,,
15630,control_change,28,0,1,,,,,,,,0,11,77,,,
15631,control_change,21,0,11,,,,,,,,13,11,82,,,
15632,control_change,28,0,2,,,,,,,,1,11,77,,,
15634,control_change,21,0,12,,,,,,,,14,11,82,,,
15634,control_change,32,0,5,,,,,,,,4,11,81,,,
15640,control_change,28,0,4,,,,,,,,3,11,84,,,
15645,note_on,24,0,8,,,,,,,,10,,,,74,0
15648,note_on,24,0,9,,,,,,,,11,,,,62,0
15649,control_change,38,0,6,,,,,,,,6,11,84,,,
15652,note_on,0,0,10,,,,,,,,12,,,,48,0
15652,note_on,24,0,10,,,,,,,,12,,,,60,0
15656,control_change,11,0,8,,,,,,,,10,11,83,,,
15659,control_change,11,0,9,,,,,,,,11,11,83,,,
15660,note_on,4,0,8,,,,,,,,10,,,,74,100
15661,note_on,12,0,6,,,,,,,,6,,,,72,0
15661,note_on,0,0,6,,,,,,,,6,,,,60,0
15663,note_on,4,0,9,,,,,,,,11,,,,62,100
15663,control_change,11,0,10,,,,,,,,12,11,83,,,
15666,control_change,35,0,11,,,,,,,,13,11,83,,,
15667,note_on,0,0,10,,,,,,,,12,,,,48,98
15667,control_change,33,0,5,,,,,,,,4,11,82,,,
15667,note_on,4,0,10,,,,,,,,12,,,,60,98
15668,control_change,38,0,1,,,,,,,,0,11,77,,,
15669,control_change,35,0,12,,,,,,,,14,11,83,,,
15670,control_change,38,0,2,,,,,,,,1,11,77,,,
15678,control_change,38,0,4,,,,,,,,3,11,85,,,
15686,control_change,25,0,6,,,,,,,,6,11,85,,,
15690,note_on,30,0,8,,,,,,,,10,,,,74,0
15691,control_change,1,0,8,,,,,,,,10,11,84,,,
15693,note_on,30,0,9,,,,,,,,11,,,,62,0
15694,control_change,1,0,9,,,,,,,,11,11,84,,,
15697,note_on,30,0,10,,,,,,,,12,,,,48,0
15697,note_on,0,0,10,,,,,,,,12,,,,60,0
15698,control_change,1,0,10,,,,,,,,12,11,84,,,
15700,control_change,33,0,5,,,,,,,,4,11,83,,,
15701,control_change,35,0,11,,,,,,,,13,11,84,,,
15704,control_change,35,0,12,,,,,,,,14,11,84,,,
15706,control_change,38,0,1,,,,,,,,0,11,78,,,
15708,control_change,38,0,2,,,,,,,,1,11,78,,,
15716,control_change,38,0,4,,,,,,,,3,11,86,,,
15720,note_on,29,0,8,,,,,,,,10,,,,74,100
15720,set_tempo,120,1,0,,,,,,344828,,,,,,,
15723,note_on,29,0,9,,,,,,,,11,,,,62,100
15723,control_change,37,0,6,,,,,,,,6,11,86,,,
15726,control_change,6,0,8,,,,,,,,10,11,85,,,
15727,note_on,29,0,10,,,,,,,,12,,,,60,98
15727,note_on,0,0,10,,,,,,,,12,,,,48,98
15729,control_change,6,0,9,,,,,,,,11,11,85,,,
15732,control_change,32,0,5,,,,,,,,4,11,84,,,
15733,control_change,6,0,10,,,,,,,,12,11,85,,,
15734,note_on,120,0,7,,,,,,,,9,,,,48,0
15736,control_change,35,0,11,,,,,,,,13,11,85,,,
15739,control_change,35,0,12,,,,,,,,14,11,85,,,
15745,control_change,39,0,1,,,,,,,,0,11,79,,,
15747,control_change,39,0,2,,,,,,,,1,11,79,,,
15755,control_change,39,0,4,,,,,,,,3,11,87,,,
15761,control_change,35,0,8,,,,,,,,10,11,86,,,
15761,control_change,38,0,6,,,,,,,,6,11,87,,,
15764,control_change,35,0,9,,,,,,,,11,11,86,,,
15765,control_change,33,0,5,,,,,,,,4,11,85,,,
15768,control_change,35,0,10,,,,,,,,12,11,86,,,
15771,control_change,35,0,11,,,,,,,,13,11,86,,,
15774,control_change,35,0,12,,,,,,,,14,11,86,,,
15780,note_on,9,0,11,,,,,,,,13,,,,53,0
15782,note_on,0,0,5,,,,,,,,4,,,,67,112
15782,note_on,17,0,5,,,,,,,,4,,,,68,0
15783,note_on,9,0,12,,,,,,,,14,,,,41,0
15783,control_change,38,0,1,,,,,,,,0,11,80,,,
15785,control_change,38,0,2,,,,,,,,1,11,80,,,
15790,note_on,10,0,11,,,,,,,,13,,,,55,100
15793,note_on,10,0,12,,,,,,,,14,,,,43,103
15793,control_change,38,0,4,,,,,,,,3,11,88,,,
15796,control_change,35,0,8,,,,,,,,10,11,87,,,
15798,control_change,16,0,5,,,,,,,,4,11,86,,,
15798,control_change,37,0,6,,,,,,,,6,11,88,,,
15799,control_change,35,0,9,,,,,,,,11,11,87,,,
15803,control_change,35,0,10,,,,,,,,12,11,87,,,
15806,control_change,16,0,11,,,,,,,,13,11,87,,,
15809,control_change,16,0,12,,,,,,,,14,11,87,,,
15822,control_change,39,0,1,,,,,,,,0,11,80,,,
15824,control_change,39,0,2,,,,,,,,1,11,80,,,
15831,control_change,35,0,8,,,,,,,,10,11,88,,,
15831,control_change,33,0,5,,,,,,,,4,11,87,,,
15832,control_change,39,0,4,,,,,,,,3,11,89,,,
15834,control_change,35,0,9,,,,,,,,11,11,88,,,
15835,control_change,37,0,6,,,,,,,,6,11,89,,,
15837,note_on,15,0,1,,,,,,,,0,,,,86,0
15838,control_change,35,0,10,,,,,,,,12,11,88,,,
15839,note_on,15,0,2,,,,,,,,1,,,,74,0
15840,note_on,9,0,8,,,,,,,,10,,,,74,0
15840,note_on,34,0,11,,,,,,,,13,,,,55,0
15840,set_tempo,120,1,0,,,,,,364742,,,,,,,
15841,control_change,1,0,11,,,,,,,,13,11,88,,,
15841,note_on,6,0,6,,,,,,,,6,,,,60,98
15841,note_on,0,0,6,,,,,,,,6,,,,72,98
15842,note_on,5,0,1,,,,,,,,0,,,,86,94
15842,note_on,0,0,5,,,,,,,,4,,,,68,112
15842,note_on,11,0,5,,,,,,,,4,,,,67,0
15843,note_on,34,0,12,,,,,,,,14,,,,43,0
15843,note_on,9,0,9,,,,,,,,11,,,,62,0
15844,control_change,1,0,12,,,,,,,,14,11,88,,,
15844,note_on,5,0,2,,,,,,,,1,,,,74,93
15847,note_on,9,0,10,,,,,,,,12,,,,48,0
15847,note_on,15,0,4,,,,,,,,3,,,,62,0
15847,note_on,0,0,10,,,,,,,,12,,,,60,0
15850,note_on,9,0,11,,,,,,,,13,,,,53,100
15852,note_on,5,0,4,,,,,,,,3,,,,62,95
15853,note_on,9,0,12,,,,,,,,14,,,,41,103
15854,note_on,120,0,7,,,,,,,,9,,,,48,83
15860,control_change,18,0,1,,,,,,,,0,11,81,,,
15862,control_change,18,0,2,,,,,,,,1,11,81,,,
15863,control_change,21,0,5,,,,,,,,4,11,88,,,
15866,control_change,26,0,8,,,,,,,,10,11,89,,,
15869,control_change,26,0,9,,,,,,,,11,11,89,,,
15870,control_change,18,0,4,,,,,,,,3,11,90,,,
15873,control_change,26,0,10,,,,,,,,12,11,89,,,
15873,control_change,32,0,6,,,,,,,,6,11,90,,,
15876,control_change,26,0,11,,,,,,,,13,11,89,,,
15879,control_change,26,0,12,,,,,,,,14,11,89,,,
15896,control_change,33,0,5,,,,,,,,4,11,89,,,
15898,control_change,38,0,1,,,,,,,,0,11,82,,,
15900,control_change,38,0,2,,,,,,,,1,11,82,,,
15900,note_on,34,0,8,,,,,,,,10,,,,74,92
15901,note_on,28,0,6,,,,,,,,6,,,,72,0
15901,note_on,0,0,6,,,,,,,,6,,,,60,0
15901,control_change,1,0,8,,,,,,,,10,11,90,,,
15903,note_on,34,0,9,,,,,,,,11,,,,62,92
15904,control_change,1,0,9,,,,,,,,11,11,90,,,
15907,note_on,0,0,10,,,,,,,,12,,,,48,90
15907,note_on,34,0,10,,,,,,,,12,,,,60,90
15908,control_change,1,0,10,,,,,,,,12,11,90,,,
15908,control_change,38,0,4,,,,,,,,3,11,91,,,
15910,control_change,9,0,6,,,,,,,,6,11,91,,,
15911,control_change,35,0,11,,,,,,,,13,11,90,,,
15914,control_change,35,0,12,,,,,,,,14,11,90,,,
15929,control_change,33,0,5,,,,,,,,4,11,90,,,
15930,note_on,29,0,8,,,,,,,,10,,,,74,0
15933,note_on,29,0,9,,,,,,,,11,,,,62,0
15936,control_change,6,0,8,,,,,,,,10,11,91,,,
15937,note_on,29,0,10,,,,,,,,12,,,,48,0
15937,note_on,0,0,10,,,,,,,,12,,,,60,0
15937,control_change,39,0,1,,,,,,,,0,11,82,,,
15939,control_change,39,0,2,,,,,,,,1,11,82,,,
15939,control_change,6,0,9,,,,,,,,11,11,91,,,
15943,control_change,6,0,10,,,,,,,,12,11,91,,,
15946,control_change,35,0,11,,,,,,,,13,11,91,,,
15947,control_change,39,0,4,,,,,,,,3,11,92,,,
15947,control_change,37,0,6,,,,,,,,6,11,92,,,
15949,control_change,35,0,12,,,,,,,,14,11,91,,,
15960,note_on,24,0,8,,,,,,,,10,,,,74,100
15960,set_tempo,120,1,0,,,,,,344828,,,,,,,
15962,control_change,33,0,5,,,,,,,,4,11,91,,,
15963,note_on,24,0,9,,,,,,,,11,,,,62,100
15967,note_on,24,0,10,,,,,,,,12,,,,48,98
15967,note_on,0,0,10,,,,,,,,12,,,,60,98
15970,control_change,10,0,8,,,,,,,,10,11,92,,,
15973,control_change,10,0,9,,,,,,,,11,11,92,,,
15974,note_on,120,0,7,,,,,,,,9,,,,48,0
15975,control_change,38,0,1,,,,,,,,0,11,83,,,
15977,control_change,38,0,2,,,,,,,,1,11,83,,,
15977,control_change,10,0,10,,,,,,,,12,11,92,,,
15980,control_change,34,0,11,,,,,,,,13,11,92,,,
15983,control_change,34,0,12,,,,,,,,14,11,92,,,
15985,control_change,38,0,4,,,,,,,,3,11,93,,,
15985,control_change,38,0,6,,,,,,,,6,11,93,,,
15994,control_change,32,0,5,,,,,,,,4,11,92,,,
16005,control_change,35,0,8,,,,,,,,10,11,93,,,
16008,control_change,35,0,9,,,,,,,,11,11,93,,,
16012,control_change,35,0,10,,,,,,,,12,11,93,,,
16013,control_change,38,0,1,,,,,,,,0,11,84,,,
16015,control_change,35,0,11,,,,,,,,13,11,93,,,
16015,control_change,38,0,2,,,,,,,,1,11,84,,,
16018,control_change,35,0,12,,,,,,,,14,11,93,,,
16020,note_on,5,0,11,,,,,,,,13,,,,53,0
16022,note_on,0,0,5,,,,,,,,4,,,,67,112
16022,note_on,28,0,5,,,,,,,,4,,,,68,0
16022,control_change,37,0,6,,,,,,,,6,11,94,,,
16023,control_change,38,0,4,,,,,,,,3,11,94,,,
16023,note_on,5,0,12,,,,,,,,14,,,,41,0
16027,control_change,5,0,5,,,,,,,,4,11,93,,,
16030,note_on,10,0,11,,,,,,,,13,,,,55,100
16033,note_on,10,0,12,,,,,,,,14,,,,43,103
16040,control_change,35,0,8,,,,,,,,10,11,94,,,
16043,control_change,35,0,9,,,,,,,,11,11,94,,,
16047,control_change,35,0,10,,,,,,,,12,11,94,,,
16050,control_change,20,0,11,,,,,,,,13,11,94,,,
16052,control_change,39,0,1,,,,,,,,0,11,84,,,
16053,control_change,20,0,12,,,,,,,,14,11,94,,,
16054,control_change,39,0,2,,,,,,,,1,11,84,,,
16059,control_change,37,0,6,,,,,,,,6,11,95,,,
16060,control_change,33,0,5,,,,,,,,4,11,94,,,
16062,control_change,39,0,4,,,,,,,,3,11,95,,,
16075,control_change,35,0,8,,,,,,,,10,11,95,,,
16077,note_on,25,0,1,,,,,,,,0,,,,86,0
16078,control_change,35,0,9,,,,,,,,11,11,95,,,
16079,note_on,25,0,2,,,,,,,,1,,,,74,0
16080,note_on,30,0,11,,,,,,,,13,,,,55,0
16080,set_tempo,120,1,0,,,,,,361446,,,,,,,
16081,note_on,22,0,6,,,,,,,,6,,,,60,98
16081,note_on,0,0,6,,,,,,,,6,,,,72,98
16082,control_change,35,0,10,,,,,,,,12,11,95,,,
16082,note_on,22,0,5,,,,,,,,4,,,,67,0
16082,note_on,0,0,5,,,,,,,,4,,,,68,112
16082,note_on,5,0,1,,,,,,,,0,,,,86,94
16083,note_on,30,0,12,,,,,,,,14,,,,43,0
16084,note_on,5,0,2,,,,,,,,1,,,,74,93
16085,control_change,5,0,11,,,,,,,,13,11,95,,,
16087,note_on,25,0,4,,,,,,,,3,,,,62,0
16088,control_change,5,0,12,,,,,,,,14,11,95,,,
16090,control_change,8,0,1,,,,,,,,0,11,85,,,
16090,note_on,5,0,11,,,,,,,,13,,,,53,100
16092,note_on,5,0,4,,,,,,,,3,,,,62,95
16092,control_change,10,0,5,,,,,,,,4,11,95,,,
16092,control_change,8,0,2,,,,,,,,1,11,85,,,
16093,note_on,5,0,12,,,,,,,,14,,,,41,103
