tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
312960,note_on,,7230,0,12,,,,,,,12,,,,41,127
312960,note_on,,0,0,3,,,,,,,2,,,,72,62
312960,note_on,,5376,0,3,,,,,,,2,,,,69,62
312960,note_on,,0,0,8,,,,,,,7,,,,84,127
312960,note_on,,48,0,8,,,,,,,7,,,,69,127
312960,note_on,,48,0,9,,,,,,,8,,,,81,127
312960,note_on,,48,0,10,,,,,,,10,,,,65,127
312960,note_on,,7230,0,11,,,,,,,11,,,,53,127
312960,note_on,,0,0,2,,,,,,,1,,,,84,62
312960,note_on,,42480,0,6,,,,,,,5,,,,77,78
312960,note_on,,7680,0,1,,,,,,,0,,,,69,62
312960,note_on,,0,0,1,,,,,,,0,,,,84,62
312960,note_on,,45696,0,7,,,,,,,6,,,,41,100
312960,note_on,,0,0,6,,,,,,,5,,,,65,78
313200,note_off,,240,0,4,,,,,,,3,,,,53,64
313200,note_off,,0,0,4,,,,,,,3,,,,41,64
313200,note_off,,240,0,6,,,,,,,5,,,,65,64
313200,note_off,,0,0,6,,,,,,,5,,,,77,64
313200,note_off,,240,0,11,,,,,,,11,,,,53,64
313200,note_off,,240,0,2,,,,,,,1,,,,84,64
313200,note_off,,0,0,5,,,,,,,4,,,,53,64
313200,note_off,,0,0,1,,,,,,,0,,,,69,64
313200,note_off,,240,0,1,,,,,,,0,,,,84,64
313200,note_off,,0,0,8,,,,,,,7,,,,69,64
313200,note_off,,240,0,8,,,,,,,7,,,,84,64
313200,note_off,,240,0,3,,,,,,,2,,,,72,64
313200,note_off,,0,0,3,,,,,,,2,,,,69,64
313200,note_off,,0,0,9,,,,,,,8,,,,81,64
313200,note_off,,0,0,2,,,,,,,1,,,,81,64
313200,note_off,,240,0,5,,,,,,,4,,,,65,64
313200,note_off,,240,0,10,,,,,,,10,,,,65,64
313200,note_off,,240,0,9,,,,,,,8,,,,69,64
313200,note_off,,240,0,12,,,,,,,12,,,,41,64
313344,note_off,,384,0,7,,,,,,,6,,,,41,64
314400,note_on,,1056,0,7,,,,,,,6,,,,41,100
314400,note_on,,1200,0,5,,,,,,,4,,,,65,78
314400,note_on,,1200,0,1,,,,,,,0,,,,77,62
314400,note_on,,1200,0,6,,,,,,,5,,,,77,78
314400,note_on,,0,0,6,,,,,,,5,,,,65,78
314400,note_on,,1200,0,10,,,,,,,10,,,,62,127
314400,note_on,,0,0,8,,,,,,,7,,,,77,127
314400,note_on,,1200,0,8,,,,,,,7,,,,69,127
314400,note_on,,0,0,2,,,,,,,1,,,,77,62
314400,note_on,,1200,0,2,,,,,,,1,,,,69,62
314400,note_on,,1200,0,4,,,,,,,3,,,,50,62
314400,note_on,,0,0,5,,,,,,,4,,,,53,78
314400,note_on,,1200,0,12,,,,,,,12,,,,38,127
314400,note_on,,0,0,9,,,,,,,8,,,,65,127
314400,note_on,,1200,0,9,,,,,,,8,,,,74,127
314400,note_on,,1200,0,11,,,,,,,11,,,,50,127
314400,note_on,,0,0,3,,,,,,,2,,,,69,62
314400,note_on,,1200,0,3,,,,,,,2,,,,77,62
314592,note_off,,192,0,3,,,,,,,2,,,,69,64
314592,note_off,,0,0,3,,,,,,,2,,,,77,64
314592,note_off,,192,0,8,,,,,,,7,,,,77,64
314592,note_off,,0,0,8,,,,,,,7,,,,69,64
314592,note_off,,192,0,6,,,,,,,5,,,,65,64
314592,note_off,,0,0,6,,,,,,,5,,,,77,64
314592,note_off,,192,0,7,,,,,,,6,,,,41,64
314592,note_off,,192,0,1,,,,,,,0,,,,77,64
314592,note_off,,0,0,2,,,,,,,1,,,,69,64
314592,note_off,,192,0,2,,,,,,,1,,,,77,64
314592,note_off,,192,0,4,,,,,,,3,,,,50,64
314592,note_off,,0,0,5,,,,,,,4,,,,65,64
314592,note_off,,192,0,5,,,,,,,4,,,,53,64
314640,note_off,,240,0,12,,,,,,,12,,,,38,64
314640,note_off,,240,0,9,,,,,,,8,,,,65,64
314640,note_off,,0,0,9,,,,,,,8,,,,74,64
314640,note_off,,240,0,11,,,,,,,11,,,,50,64
314640,note_off,,240,0,10,,,,,,,10,,,,62,64
314880,note_on,,288,0,7,,,,,,,6,,,,41,100
314880,note_on,,288,0,4,,,,,,,3,,,,46,62
314880,note_on,,0,0,3,,,,,,,2,,,,67,62
314880,note_on,,288,0,1,,,,,,,0,,,,77,62
314880,note_on,,288,0,3,,,,,,,2,,,,74,62
314880,note_on,,240,0,12,,,,,,,12,,,,34,127
314880,note_on,,240,0,9,,,,,,,8,,,,65,127
314880,note_on,,0,0,9,,,,,,,8,,,,74,127
314880,note_on,,0,0,6,,,,,,,5,,,,65,78
314880,note_on,,288,0,6,,,,,,,5,,,,77,78
314880,note_on,,240,0,10,,,,,,,10,,,,58,127
314880,note_on,,240,0,11,,,,,,,11,,,,46,127
314880,note_on,,288,0,2,,,,,,,1,,,,74,62
314880,note_on,,0,0,8,,,,,,,7,,,,77,127
314880,note_on,,288,0,8,,,,,,,7,,,,67,127
314880,note_on,,0,0,5,,,,,,,4,,,,65,78
314880,note_on,,288,0,5,,,,,,,4,,,,53,78
314880,note_on,,0,0,2,,,,,,,1,,,,77,62
315120,note_off,,0,0,3,,,,,,,2,,,,74,64
315120,note_off,,0,0,2,,,,,,,1,,,,74,64
315120,note_off,,240,0,3,,,,,,,2,,,,67,64
315120,note_off,,240,0,12,,,,,,,12,,,,34,64
315120,note_off,,240,0,2,,,,,,,1,,,,77,64
315120,note_off,,240,0,6,,,,,,,5,,,,65,64
315120,note_off,,240,0,10,,,,,,,10,,,,58,64
315120,note_off,,240,0,1,,,,,,,0,,,,77,64
315120,note_off,,0,0,6,,,,,,,5,,,,77,64
315120,note_off,,240,0,11,,,,,,,11,,,,46,64
315120,note_off,,240,0,9,,,,,,,8,,,,74,64
315120,note_off,,240,0,4,,,,,,,3,,,,46,64
315120,note_off,,0,0,9,,,,,,,8,,,,65,64
315120,note_off,,0,0,5,,,,,,,4,,,,53,64
315120,note_off,,0,0,8,,,,,,,7,,,,67,64
315120,note_off,,240,0,8,,,,,,,7,,,,77,64
315120,note_off,,240,0,5,,,,,,,4,,,,65,64
315264,note_off,,384,0,7,,,,,,,6,,,,41,64
315840,note_on,,0,0,2,,,,,,,1,,,,72,62
315840,note_on,,0,0,3,,,,,,,2,,,,67,62
315840,note_on,,720,0,4,,,,,,,3,,,,48,62
315840,note_on,,0,0,8,,,,,,,7,,,,67,127
315840,note_on,,0,0,9,,,,,,,8,,,,64,127
315840,note_on,,720,0,9,,,,,,,8,,,,72,127
315840,note_on,,720,0,10,,,,,,,10,,,,60,127
315840,note_on,,720,0,2,,,,,,,1,,,,76,62
315840,note_on,,720,0,8,,,,,,,7,,,,76,127
315840,note_on,,720,0,3,,,,,,,2,,,,72,62
315840,note_on,,576,0,7,,,,,,,6,,,,48,100
315840,note_on,,720,0,11,,,,,,,11,,,,48,127
315840,note_on,,720,0,6,,,,,,,5,,,,65,78
315840,note_on,,0,0,6,,,,,,,5,,,,72,78
315840,note_on,,0,0,10,,,,,,,10,,,,48,127
315840,note_on,,720,0,1,,,,,,,0,,,,76,62
315840,note_on,,0,0,5,,,,,,,4,,,,53,78
315840,note_on,,720,0,5,,,,,,,4,,,,60,78
315840,note_on,,720,0,12,,,,,,,12,,,,36,127
316080,note_off,,240,0,12,,,,,,,12,,,,36,64
316080,note_off,,0,0,2,,,,,,,1,,,,76,64
316080,note_off,,0,0,8,,,,,,,7,,,,76,64
316080,note_off,,0,0,6,,,,,,,5,,,,65,64
316080,note_off,,240,0,6,,,,,,,5,,,,72,64
316080,note_off,,240,0,8,,,,,,,7,,,,67,64
316080,note_off,,240,0,11,,,,,,,11,,,,48,64
316080,note_off,,240,0,1,,,,,,,0,,,,76,64
316080,note_off,,240,0,2,,,,,,,1,,,,72,64
316080,note_off,,240,0,9,,,,,,,8,,,,64,64
316080,note_off,,240,0,3,,,,,,,2,,,,67,64
316080,note_off,,0,0,3,,,,,,,2,,,,72,64
316080,note_off,,0,0,5,,,,,,,4,,,,60,64
316080,note_off,,240,0,5,,,,,,,4,,,,53,64
316080,note_off,,0,0,10,,,,,,,10,,,,60,64
316080,note_off,,0,0,9,,,,,,,8,,,,72,64
316080,note_off,,240,0,10,,,,,,,10,,,,48,64
316080,note_off,,240,0,4,,,,,,,3,,,,48,64
316224,note_off,,384,0,7,,,,,,,6,,,,48,64
316800,note_on,,720,0,8,,,,,,,7,,,,86,40
316800,note_on,,720,0,9,,,,,,,8,,,,82,40
316800,note_on,,720,0,10,,,,,,,10,,,,64,40
316992,note_off,,192,0,8,,,,,,,7,,,,86,64
316992,note_off,,192,0,9,,,,,,,8,,,,82,64
316992,note_off,,192,0,10,,,,,,,10,,,,64,64
317040,note_on,,48,0,10,,,,,,,10,,,,64,40
317040,note_on,,48,0,9,,,,,,,8,,,,82,40
317040,note_on,,48,0,8,,,,,,,7,,,,86,40
317232,note_off,,192,0,9,,,,,,,8,,,,82,64
317232,note_off,,192,0,10,,,,,,,10,,,,64,64
317232,note_off,,192,0,8,,,,,,,7,,,,86,64
317280,note_on,,48,0,8,,,,,,,7,,,,86,40
317280,note_on,,48,0,9,,,,,,,8,,,,82,40
317280,note_on,,48,0,10,,,,,,,10,,,,64,40
317472,note_off,,192,0,10,,,,,,,10,,,,64,64
317472,note_off,,192,0,8,,,,,,,7,,,,86,64
317472,note_off,,192,0,9,,,,,,,8,,,,82,64
317520,note_on,,48,0,8,,,,,,,7,,,,86,40
317520,note_on,,48,0,10,,,,,,,10,,,,64,40
317520,note_on,,48,0,9,,,,,,,8,,,,82,40
317712,note_off,,192,0,8,,,,,,,7,,,,86,64
317712,note_off,,192,0,10,,,,,,,10,,,,64,64
317712,note_off,,192,0,9,,,,,,,8,,,,82,64
317760,note_on,,48,0,10,,,,,,,10,,,,64,40
317760,note_on,,48,0,8,,,,,,,7,,,,86,40
317760,note_on,,48,0,9,,,,,,,8,,,,82,40
317952,note_off,,192,0,10,,,,,,,10,,,,64,64
317952,note_off,,192,0,9,,,,,,,8,,,,82,64
317952,note_off,,192,0,8,,,,,,,7,,,,86,64
318000,note_on,,48,0,8,,,,,,,7,,,,86,40
318000,note_on,,48,0,10,,,,,,,10,,,,64,40
318000,note_on,,48,0,9,,,,,,,8,,,,82,40
318192,note_off,,192,0,9,,,,,,,8,,,,82,64
318192,note_off,,192,0,10,,,,,,,10,,,,64,64
318192,note_off,,192,0,8,,,,,,,7,,,,86,64
318240,note_on,,48,0,10,,,,,,,10,,,,64,40
318240,note_on,,48,0,8,,,,,,,7,,,,86,40
318240,note_on,,48,0,9,,,,,,,8,,,,82,40
318432,note_off,,192,0,10,,,,,,,10,,,,64,64
318432,note_off,,192,0,9,,,,,,,8,,,,82,64
318432,note_off,,192,0,8,,,,,,,7,,,,86,64
318480,note_on,,48,0,9,,,,,,,8,,,,82,40
318480,note_on,,48,0,10,,,,,,,10,,,,64,40
318480,note_on,,48,0,8,,,,,,,7,,,,86,40
318672,note_off,,192,0,9,,,,,,,8,,,,82,64
318672,note_off,,192,0,10,,,,,,,10,,,,64,64
318672,note_off,,192,0,8,,,,,,,7,,,,86,64
318720,note_on,,48,0,8,,,,,,,7,,,,86,40
318720,note_on,,48,0,9,,,,,,,8,,,,82,40
318720,note_on,,48,0,10,,,,,,,10,,,,64,40
318912,note_off,,192,0,8,,,,,,,7,,,,86,64
318912,note_off,,192,0,10,,,,,,,10,,,,64,64
318912,note_off,,192,0,9,,,,,,,8,,,,82,64
318960,note_on,,48,0,8,,,,,,,7,,,,86,40
318960,note_on,,48,0,9,,,,,,,8,,,,82,40
318960,note_on,,48,0,10,,,,,,,10,,,,64,40
319152,note_off,,192,0,8,,,,,,,7,,,,86,64
319152,note_off,,192,0,9,,,,,,,8,,,,82,64
319152,note_off,,192,0,10,,,,,,,10,,,,64,64
319200,note_on,,48,0,8,,,,,,,7,,,,86,40
319200,note_on,,48,0,9,,,,,,,8,,,,82,40
319200,note_on,,48,0,10,,,,,,,10,,,,64,40
319392,note_off,,192,0,8,,,,,,,7,,,,86,64
319392,note_off,,192,0,9,,,,,,,8,,,,82,64
319392,note_off,,192,0,10,,,,,,,10,,,,64,64
319440,note_on,,48,0,9,,,,,,,8,,,,82,40
319440,note_on,,48,0,10,,,,,,,10,,,,64,40
319440,note_on,,48,0,8,,,,,,,7,,,,86,40
319632,note_off,,192,0,8,,,,,,,7,,,,86,64
319632,note_off,,192,0,10,,,,,,,10,,,,64,64
319632,note_off,,192,0,9,,,,,,,8,,,,82,64
319680,note_on,,48,0,9,,,,,,,8,,,,82,40
319680,note_on,,48,0,8,,,,,,,7,,,,86,40
319680,note_on,,48,0,10,,,,,,,10,,,,64,40
319872,note_off,,192,0,8,,,,,,,7,,,,86,64
319872,note_off,,192,0,10,,,,,,,10,,,,64,64
319872,note_off,,192,0,9,,,,,,,8,,,,82,64
319920,note_on,,48,0,9,,,,,,,8,,,,82,40
319920,note_on,,48,0,8,,,,,,,7,,,,86,40
319920,note_on,,48,0,10,,,,,,,10,,,,64,40
320112,note_off,,192,0,10,,,,,,,10,,,,64,64
320112,note_off,,192,0,8,,,,,,,7,,,,86,64
320112,note_off,,192,0,9,,,,,,,8,,,,82,64
320160,note_on,,48,0,9,,,,,,,8,,,,82,40
320160,note_on,,48,0,10,,,,,,,10,,,,64,40
320160,note_on,,48,0,8,,,,,,,7,,,,86,40
320352,note_off,,192,0,10,,,,,,,10,,,,64,64
320352,note_off,,192,0,9,,,,,,,8,,,,82,64
320352,note_off,,192,0,8,,,,,,,7,,,,86,64
320400,note_on,,48,0,10,,,,,,,10,,,,64,40
320400,note_on,,48,0,8,,,,,,,7,,,,86,40
320400,note_on,,48,0,9,,,,,,,8,,,,82,40
320592,note_off,,192,0,8,,,,,,,7,,,,86,64
320592,note_off,,192,0,9,,,,,,,8,,,,82,64
320592,note_off,,192,0,10,,,,,,,10,,,,64,64
320640,note_on,,0,0,4,,,,,,,3,,,,53,62
320640,note_on,,48,0,10,,,,,,,10,,,,65,127
320640,note_on,,4560,0,11,,,,,,,11,,,,53,127
320640,note_on,,0,0,9,,,,,,,8,,,,69,127
320640,note_on,,0,0,1,,,,,,,0,,,,69,62
320640,note_on,,4560,0,1,,,,,,,0,,,,84,62
320640,note_on,,0,0,6,,,,,,,5,,,,77,78
320640,note_on,,4560,0,12,,,,,,,12,,,,41,127
320640,note_on,,4560,0,4,,,,,,,3,,,,41,62
320640,note_on,,0,0,5,,,,,,,4,,,,53,78
320640,note_on,,0,0,2,,,,,,,1,,,,81,62
320640,note_on,,4416,0,7,,,,,,,6,,,,41,100
320640,note_on,,4560,0,6,,,,,,,5,,,,65,78
320640,note_on,,4560,0,3,,,,,,,2,,,,69,62
320640,note_on,,0,0,8,,,,,,,7,,,,69,127
320640,note_on,,48,0,8,,,,,,,7,,,,84,127
320640,note_on,,0,0,3,,,,,,,2,,,,72,62
320640,note_on,,48,0,9,,,,,,,8,,,,81,127
320640,note_on,,4560,0,5,,,,,,,4,,,,65,78
320640,note_on,,4560,0,2,,,,,,,1,,,,84,62
320880,note_off,,240,0,6,,,,,,,5,,,,77,64
320880,note_off,,240,0,12,,,,,,,12,,,,41,64
320880,note_off,,0,0,6,,,,,,,5,,,,65,64
320880,note_off,,240,0,4,,,,,,,3,,,,53,64
320880,note_off,,240,0,1,,,,,,,0,,,,69,64
320880,note_off,,240,0,10,,,,,,,10,,,,65,64
320880,note_off,,0,0,4,,,,,,,3,,,,41,64
320880,note_off,,240,0,3,,,,,,,2,,,,72,64
320880,note_off,,0,0,8,,,,,,,7,,,,84,64
320880,note_off,,240,0,8,,,,,,,7,,,,69,64
320880,note_off,,0,0,9,,,,,,,8,,,,81,64
320880,note_off,,0,0,1,,,,,,,0,,,,84,64
320880,note_off,,0,0,3,,,,,,,2,,,,69,64
320880,note_off,,240,0,9,,,,,,,8,,,,69,64
320880,note_off,,240,0,5,,,,,,,4,,,,53,64
320880,note_off,,0,0,5,,,,,,,4,,,,65,64
320880,note_off,,240,0,11,,,,,,,11,,,,53,64
320880,note_off,,0,0,2,,,,,,,1,,,,84,64
320880,note_off,,240,0,2,,,,,,,1,,,,81,64
321024,note_off,,384,0,7,,,,,,,6,,,,41,64
322080,note_on,,0,0,3,,,,,,,2,,,,77,62
322080,note_on,,1200,0,10,,,,,,,10,,,,62,127
322080,note_on,,1200,0,11,,,,,,,11,,,,50,127
322080,note_on,,1056,0,7,,,,,,,6,,,,41,100
322080,note_on,,1200,0,4,,,,,,,3,,,,50,62
322080,note_on,,1200,0,3,,,,,,,2,,,,69,62
322080,note_on,,0,0,2,,,,,,,1,,,,69,62
322080,note_on,,1200,0,2,,,,,,,1,,,,77,62
322080,note_on,,1200,0,1,,,,,,,0,,,,77,62
322080,note_on,,0,0,6,,,,,,,5,,,,77,78
322080,note_on,,0,0,8,,,,,,,7,,,,69,127
322080,note_on,,1200,0,8,,,,,,,7,,,,77,127
322080,note_on,,1200,0,12,,,,,,,12,,,,38,127
322080,note_on,,0,0,9,,,,,,,8,,,,65,127
322080,note_on,,1200,0,9,,,,,,,8,,,,74,127
322080,note_on,,0,0,5,,,,,,,4,,,,65,78
322080,note_on,,1200,0,5,,,,,,,4,,,,53,78
322080,note_on,,1200,0,6,,,,,,,5,,,,65,78
322272,note_off,,0,0,8,,,,,,,7,,,,77,64
322272,note_off,,192,0,8,,,,,,,7,,,,69,64
322272,note_off,,0,0,5,,,,,,,4,,,,53,64
322272,note_off,,192,0,5,,,,,,,4,,,,65,64
322272,note_off,,192,0,4,,,,,,,3,,,,50,64
322272,note_off,,0,0,2,,,,,,,1,,,,77,64
322272,note_off,,192,0,1,,,,,,,0,,,,77,64
322272,note_off,,192,0,2,,,,,,,1,,,,69,64
322272,note_off,,192,0,7,,,,,,,6,,,,41,64
322272,note_off,,192,0,3,,,,,,,2,,,,77,64
322272,note_off,,0,0,3,,,,,,,2,,,,69,64
322272,note_off,,192,0,6,,,,,,,5,,,,77,64
322272,note_off,,0,0,6,,,,,,,5,,,,65,64
322320,note_off,,0,0,9,,,,,,,8,,,,74,64
322320,note_off,,240,0,9,,,,,,,8,,,,65,64
322320,note_off,,240,0,12,,,,,,,12,,,,38,64
322320,note_off,,240,0,11,,,,,,,11,,,,50,64
322320,note_off,,240,0,10,,,,,,,10,,,,62,64
322560,note_on,,288,0,2,,,,,,,1,,,,77,62
322560,note_on,,0,0,3,,,,,,,2,,,,74,62
322560,note_on,,240,0,11,,,,,,,11,,,,46,127
322560,note_on,,240,0,9,,,,,,,8,,,,65,127
322560,note_on,,288,0,1,,,,,,,0,,,,77,62
322560,note_on,,288,0,3,,,,,,,2,,,,67,62
322560,note_on,,240,0,10,,,,,,,10,,,,58,127
322560,note_on,,288,0,8,,,,,,,7,,,,77,127
322560,note_on,,0,0,2,,,,,,,1,,,,74,62
322560,note_on,,240,0,12,,,,,,,12,,,,34,127
322560,note_on,,0,0,8,,,,,,,7,,,,67,127
322560,note_on,,0,0,9,,,,,,,8,,,,74,127
322560,note_on,,288,0,7,,,,,,,6,,,,41,100
322560,note_on,,288,0,5,,,,,,,4,,,,65,78
322560,note_on,,288,0,6,,,,,,,5,,,,65,78
322560,note_on,,288,0,4,,,,,,,3,,,,46,62
322560,note_on,,0,0,6,,,,,,,5,,,,77,78
322560,note_on,,0,0,5,,,,,,,4,,,,53,78
322800,note_off,,0,0,9,,,,,,,8,,,,65,64
322800,note_off,,240,0,5,,,,,,,4,,,,53,64
322800,note_off,,0,0,5,,,,,,,4,,,,65,64
322800,note_off,,240,0,11,,,,,,,11,,,,46,64
322800,note_off,,0,0,8,,,,,,,7,,,,77,64
322800,note_off,,240,0,8,,,,,,,7,,,,67,64
322800,note_off,,240,0,9,,,,,,,8,,,,74,64
322800,note_off,,240,0,6,,,,,,,5,,,,77,64
322800,note_off,,0,0,3,,,,,,,2,,,,67,64
322800,note_off,,240,0,12,,,,,,,12,,,,34,64
322800,note_off,,240,0,4,,,,,,,3,,,,46,64
322800,note_off,,240,0,2,,,,,,,1,,,,74,64
322800,note_off,,0,0,2,,,,,,,1,,,,77,64
322800,note_off,,0,0,6,,,,,,,5,,,,65,64
322800,note_off,,240,0,1,,,,,,,0,,,,77,64
322800,note_off,,240,0,10,,,,,,,10,,,,58,64
322800,note_off,,240,0,3,,,,,,,2,,,,74,64
322944,note_off,,384,0,7,,,,,,,6,,,,41,64
323520,note_on,,720,0,5,,,,,,,4,,,,53,78
323520,note_on,,720,0,12,,,,,,,12,,,,36,127
323520,note_on,,0,0,5,,,,,,,4,,,,60,78
323520,note_on,,0,0,2,,,,,,,1,,,,72,62
323520,note_on,,0,0,3,,,,,,,2,,,,67,62
323520,note_on,,720,0,2,,,,,,,1,,,,76,62
323520,note_on,,720,0,1,,,,,,,0,,,,76,62
323520,note_on,,720,0,6,,,,,,,5,,,,65,78
323520,note_on,,720,0,4,,,,,,,3,,,,48,62
323520,note_on,,720,0,11,,,,,,,11,,,,48,127
323520,note_on,,576,0,7,,,,,,,6,,,,48,100
323520,note_on,,720,0,10,,,,,,,10,,,,48,127
323520,note_on,,720,0,3,,,,,,,2,,,,72,62
323520,note_on,,0,0,10,,,,,,,10,,,,60,127
323520,note_on,,0,0,6,,,,,,,5,,,,72,78
323520,note_on,,720,0,9,,,,,,,8,,,,64,127
323520,note_on,,0,0,8,,,,,,,7,,,,76,127
323520,note_on,,720,0,8,,,,,,,7,,,,67,127
323520,note_on,,0,0,9,,,,,,,8,,,,72,127
323760,note_off,,0,0,10,,,,,,,10,,,,48,64
323760,note_off,,0,0,9,,,,,,,8,,,,64,64
323760,note_off,,240,0,9,,,,,,,8,,,,72,64
323760,note_off,,240,0,10,,,,,,,10,,,,60,64
323760,note_off,,240,0,11,,,,,,,11,,,,48,64
323760,note_off,,240,0,4,,,,,,,3,,,,48,64
323760,note_off,,240,0,5,,,,,,,4,,,,60,64
323760,note_off,,0,0,5,,,,,,,4,,,,53,64
323760,note_off,,240,0,2,,,,,,,1,,,,72,64
323760,note_off,,0,0,2,,,,,,,1,,,,76,64
323760,note_off,,240,0,8,,,,,,,7,,,,76,64
323760,note_off,,0,0,8,,,,,,,7,,,,67,64
323760,note_off,,240,0,6,,,,,,,5,,,,72,64
323760,note_off,,240,0,12,,,,,,,12,,,,36,64
323760,note_off,,240,0,3,,,,,,,2,,,,67,64
323760,note_off,,0,0,3,,,,,,,2,,,,72,64
323760,note_off,,240,0,1,,,,,,,0,,,,76,64
323760,note_off,,0,0,6,,,,,,,5,,,,65,64
323904,note_off,,384,0,7,,,,,,,6,,,,48,64
324480,note_on,,720,0,10,,,,,,,10,,,,59,32
324480,note_on,,720,0,9,,,,,,,8,,,,80,32
324480,note_on,,720,0,8,,,,,,,7,,,,86,32
324672,note_off,,192,0,8,,,,,,,7,,,,86,64
324672,note_off,,192,0,10,,,,,,,10,,,,59,64
324672,note_off,,192,0,9,,,,,,,8,,,,80,64
324720,note_on,,48,0,10,,,,,,,10,,,,59,33
324720,note_on,,48,0,8,,,,,,,7,,,,86,33
324720,note_on,,48,0,9,,,,,,,8,,,,80,33
324912,note_off,,192,0,10,,,,,,,10,,,,59,64
324912,note_off,,192,0,9,,,,,,,8,,,,80,64
324912,note_off,,192,0,8,,,,,,,7,,,,86,64
324960,note_on,,48,0,10,,,,,,,10,,,,59,35
324960,note_on,,48,0,8,,,,,,,7,,,,86,35
324960,note_on,,48,0,9,,,,,,,8,,,,80,35
325152,note_off,,192,0,8,,,,,,,7,,,,86,64
325152,note_off,,192,0,10,,,,,,,10,,,,59,64
325152,note_off,,192,0,9,,,,,,,8,,,,80,64
325200,note_on,,48,0,8,,,,,,,7,,,,86,36
325200,note_on,,48,0,10,,,,,,,10,,,,59,36
325200,note_on,,48,0,9,,,,,,,8,,,,80,36
325392,note_off,,192,0,8,,,,,,,7,,,,86,64
325392,note_off,,192,0,9,,,,,,,8,,,,80,64
325392,note_off,,192,0,10,,,,,,,10,,,,59,64
325440,note_on,,48,0,10,,,,,,,10,,,,59,38
325440,note_on,,48,0,8,,,,,,,7,,,,86,38
325440,note_on,,48,0,9,,,,,,,8,,,,80,38
325632,note_off,,192,0,8,,,,,,,7,,,,86,64
325632,note_off,,192,0,9,,,,,,,8,,,,80,64
325632,note_off,,192,0,10,,,,,,,10,,,,59,64
325680,note_on,,48,0,8,,,,,,,7,,,,86,39
325680,note_on,,48,0,9,,,,,,,8,,,,80,39
325680,note_on,,48,0,10,,,,,,,10,,,,59,39
325872,note_off,,192,0,9,,,,,,,8,,,,80,64
325872,note_off,,192,0,10,,,,,,,10,,,,59,64
325872,note_off,,192,0,8,,,,,,,7,,,,86,64
325920,note_on,,48,0,8,,,,,,,7,,,,86,41
325920,note_on,,48,0,9,,,,,,,8,,,,80,41
325920,note_on,,48,0,10,,,,,,,10,,,,59,41
326112,note_off,,192,0,8,,,,,,,7,,,,86,64
326112,note_off,,192,0,10,,,,,,,10,,,,59,64
326112,note_off,,192,0,9,,,,,,,8,,,,80,64
326160,note_on,,48,0,8,,,,,,,7,,,,86,42
326160,note_on,,48,0,10,,,,,,,10,,,,59,42
326160,note_on,,48,0,9,,,,,,,8,,,,80,42
326352,note_off,,192,0,10,,,,,,,10,,,,59,64
326352,note_off,,192,0,8,,,,,,,7,,,,86,64
326352,note_off,,192,0,9,,,,,,,8,,,,80,64
326400,note_on,,48,0,10,,,,,,,10,,,,59,43
326400,note_on,,48,0,8,,,,,,,7,,,,86,43
326400,note_on,,2640,0,4,,,,,,,3,,,,59,40
326400,note_on,,2640,0,3,,,,,,,2,,,,71,40
326400,note_on,,48,0,9,,,,,,,8,,,,80,43
326592,note_off,,192,0,10,,,,,,,10,,,,59,64
326592,note_off,,192,0,9,,,,,,,8,,,,80,64
326592,note_off,,192,0,8,,,,,,,7,,,,86,64
326640,note_on,,48,0,9,,,,,,,8,,,,80,45
326640,note_on,,48,0,8,,,,,,,7,,,,86,45
326640,note_on,,48,0,10,,,,,,,10,,,,59,45
326832,note_off,,192,0,9,,,,,,,8,,,,80,64
326832,note_off,,192,0,8,,,,,,,7,,,,86,64
326832,note_off,,192,0,10,,,,,,,10,,,,59,64
326880,note_on,,48,0,9,,,,,,,8,,,,80,46
326880,note_on,,48,0,10,,,,,,,10,,,,59,46
326880,note_on,,48,0,8,,,,,,,7,,,,86,46
327072,note_off,,192,0,8,,,,,,,7,,,,86,64
327072,note_off,,192,0,10,,,,,,,10,,,,59,64
327072,note_off,,192,0,9,,,,,,,8,,,,80,64
327120,note_on,,48,0,8,,,,,,,7,,,,86,48
327120,note_on,,48,0,9,,,,,,,8,,,,80,48
327120,note_on,,48,0,10,,,,,,,10,,,,59,48
327312,note_off,,192,0,8,,,,,,,7,,,,86,64
327312,note_off,,192,0,9,,,,,,,8,,,,80,64
327312,note_off,,192,0,10,,,,,,,10,,,,59,64
327360,note_on,,48,0,9,,,,,,,8,,,,80,49
327360,note_on,,48,0,8,,,,,,,7,,,,86,49
327360,note_on,,48,0,10,,,,,,,10,,,,59,49
327552,note_off,,192,0,10,,,,,,,10,,,,59,64
327552,note_off,,192,0,8,,,,,,,7,,,,86,64
327552,note_off,,192,0,9,,,,,,,8,,,,80,64
327600,note_on,,48,0,8,,,,,,,7,,,,86,50
327600,note_on,,48,0,10,,,,,,,10,,,,59,50
327600,note_on,,48,0,9,,,,,,,8,,,,80,50
327792,note_off,,192,0,9,,,,,,,8,,,,80,64
327792,note_off,,192,0,8,,,,,,,7,,,,86,64
327792,note_off,,192,0,10,,,,,,,10,,,,59,64
327840,note_on,,48,0,9,,,,,,,8,,,,80,52
327840,note_on,,48,0,10,,,,,,,10,,,,59,52
327840,note_on,,48,0,8,,,,,,,7,,,,86,52
