tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
3360,note_on,5,0,4,,,,,,,,,,4,,52,94
3360,note_on,5,0,6,,,,,,,,,,6,,40,94
3360,note_on,5,0,3,,,,,,,,,,3,,64,94
3390,note_on,30,0,2,,,,,,,,,,2,,64,0
3390,note_on,30,0,6,,,,,,,,,,6,,40,0
3390,note_on,30,0,3,,,,,,,,,,3,,64,0
3390,note_on,30,0,4,,,,,,,,,,4,,52,0
3390,note_on,30,0,5,,,,,,,,,,5,,52,0
3420,note_on,30,0,2,,,,,,,,,,2,,59,93
3420,note_on,30,0,6,,,,,,,,,,6,,35,93
3420,note_on,30,0,4,,,,,,,,,,4,,59,93
3420,note_on,30,0,3,,,,,,,,,,3,,59,93
3420,note_on,30,0,5,,,,,,,,,,5,,47,93
3450,note_on,30,0,2,,,,,,,,,,2,,59,0
3450,note_on,30,0,4,,,,,,,,,,4,,59,0
3450,note_on,30,0,3,,,,,,,,,,3,,59,0
3450,note_on,30,0,6,,,,,,,,,,6,,35,0
3450,note_on,30,0,5,,,,,,,,,,5,,47,0
3480,note_on,30,0,2,,,,,,,,,,2,,62,86
3480,note_on,30,0,4,,,,,,,,,,4,,62,86
3480,note_on,30,0,6,,,,,,,,,,6,,38,86
3480,note_on,30,0,3,,,,,,,,,,3,,62,86
3480,note_on,30,0,5,,,,,,,,,,5,,50,86
3495,note_on,15,0,2,,,,,,,,,,2,,62,0
3495,note_on,15,0,5,,,,,,,,,,5,,50,0
3495,note_on,0,0,5,,,,,,,,,,5,,49,84
3495,note_on,0,0,2,,,,,,,,,,2,,61,84
3495,note_on,15,0,3,,,,,,,,,,3,,62,0
3495,note_on,0,0,6,,,,,,,,,,6,,37,84
3495,note_on,0,0,4,,,,,,,,,,4,,61,84
3495,note_on,15,0,4,,,,,,,,,,4,,62,0
3495,note_on,15,0,6,,,,,,,,,,6,,38,0
3495,note_on,0,0,3,,,,,,,,,,3,,61,84
3517,note_on,22,0,3,,,,,,,,,,3,,61,0
3517,note_on,22,0,6,,,,,,,,,,6,,37,0
3517,note_on,22,0,2,,,,,,,,,,2,,61,0
3517,note_on,22,0,4,,,,,,,,,,4,,61,0
3517,note_on,22,0,5,,,,,,,,,,5,,49,0
3525,note_on,8,0,6,,,,,,,,,,6,,35,90
3525,note_on,8,0,2,,,,,,,,,,2,,59,90
3525,note_on,8,0,5,,,,,,,,,,5,,47,90
3525,note_on,8,0,3,,,,,,,,,,3,,59,90
3525,note_on,8,0,4,,,,,,,,,,4,,59,90
3535,note_on,10,0,4,,,,,,,,,,4,,59,0
3535,note_on,10,0,3,,,,,,,,,,3,,59,0
3535,note_on,10,0,6,,,,,,,,,,6,,35,0
3535,note_on,10,0,2,,,,,,,,,,2,,59,0
3535,note_on,10,0,5,,,,,,,,,,5,,47,0
3540,note_on,5,0,2,,,,,,,,,,2,,61,81
3540,note_on,5,0,4,,,,,,,,,,4,,61,81
3540,note_on,5,0,3,,,,,,,,,,3,,61,81
3540,note_on,5,0,6,,,,,,,,,,6,,37,81
3540,note_on,5,0,5,,,,,,,,,,5,,49,81
3562,note_on,22,0,6,,,,,,,,,,6,,37,0
3562,note_on,22,0,2,,,,,,,,,,2,,61,0
3562,note_on,22,0,4,,,,,,,,,,4,,61,0
3562,note_on,22,0,3,,,,,,,,,,3,,61,0
3562,note_on,22,0,5,,,,,,,,,,5,,49,0
3585,note_on,23,0,5,,,,,,,,,,5,,49,84
3585,note_on,23,0,2,,,,,,,,,,2,,61,84
3585,note_on,23,0,4,,,,,,,,,,4,,49,84
3585,note_on,23,0,6,,,,,,,,,,6,,37,84
3585,note_on,23,0,3,,,,,,,,,,3,,61,84
3595,note_on,10,0,3,,,,,,,,,,3,,61,0
3595,note_on,10,0,5,,,,,,,,,,5,,49,0
3595,note_on,10,0,6,,,,,,,,,,6,,37,0
3595,note_on,10,0,2,,,,,,,,,,2,,61,0
3595,note_on,10,0,4,,,,,,,,,,4,,49,0
3600,note_on,5,0,3,,,,,,,,,,3,,61,74
3600,note_on,5,0,5,,,,,,,,,,5,,49,74
3600,note_on,5,0,2,,,,,,,,,,2,,61,74
3600,note_on,5,0,6,,,,,,,,,,6,,37,74
3600,note_on,5,0,4,,,,,,,,,,4,,49,74
3630,note_on,30,0,4,,,,,,,,,,4,,49,0
3630,note_on,30,0,2,,,,,,,,,,2,,61,0
3630,note_on,30,0,6,,,,,,,,,,6,,37,0
3630,note_on,30,0,3,,,,,,,,,,3,,61,0
3630,note_on,30,0,5,,,,,,,,,,5,,49,0
3660,note_on,30,0,2,,,,,,,,,,2,,64,89
3660,note_on,30,0,5,,,,,,,,,,5,,52,89
3660,note_on,30,0,6,,,,,,,,,,6,,40,89
3660,note_on,30,0,4,,,,,,,,,,4,,52,89
3660,note_on,30,0,3,,,,,,,,,,3,,64,89
3682,note_on,22,0,5,,,,,,,,,,5,,52,0
3682,note_on,22,0,3,,,,,,,,,,3,,64,0
3682,note_on,22,0,2,,,,,,,,,,2,,64,0
3682,note_on,22,0,6,,,,,,,,,,6,,40,0
3682,note_on,22,0,4,,,,,,,,,,4,,52,0
3705,note_on,23,0,5,,,,,,,,,,5,,55,84
3705,note_on,23,0,2,,,,,,,,,,2,,67,84
3705,note_on,23,0,3,,,,,,,,,,3,,67,84
3705,note_on,23,0,4,,,,,,,,,,4,,55,84
3705,note_on,23,0,6,,,,,,,,,,6,,43,84
3715,note_on,10,0,4,,,,,,,,,,4,,55,0
3715,note_on,10,0,5,,,,,,,,,,5,,55,0
3715,note_on,10,0,2,,,,,,,,,,2,,67,0
3715,note_on,10,0,3,,,,,,,,,,3,,67,0
3715,note_on,10,0,6,,,,,,,,,,6,,43,0
3720,note_on,5,0,3,,,,,,,,,,3,,73,89
3720,note_on,5,0,6,,,,,,,,,,6,,49,89
3720,note_on,5,0,2,,,,,,,,,,2,,73,89
3720,note_on,5,0,5,,,,,,,,,,5,,61,89
3720,note_on,5,0,4,,,,,,,,,,4,,61,89
3750,note_on,30,0,6,,,,,,,,,,6,,49,0
3750,note_on,30,0,2,,,,,,,,,,2,,73,0
3750,note_on,30,0,4,,,,,,,,,,4,,61,0
3750,note_on,30,0,5,,,,,,,,,,5,,61,0
3750,note_on,30,0,3,,,,,,,,,,3,,73,0
3780,note_on,30,0,4,,,,,,,,,,4,,64,95
3780,note_on,30,0,3,,,,,,,,,,3,,76,95
3780,note_on,30,0,5,,,,,,,,,,5,,64,95
3780,note_on,30,0,2,,,,,,,,,,2,,76,95
3780,note_on,30,0,6,,,,,,,,,,6,,52,95
3810,note_on,30,0,5,,,,,,,,,,5,,64,0
3810,note_on,30,0,6,,,,,,,,,,6,,52,0
3810,note_on,30,0,2,,,,,,,,,,2,,76,0
3810,note_on,30,0,3,,,,,,,,,,3,,76,0
3810,note_on,30,0,4,,,,,,,,,,4,,64,0
3840,note_on,30,0,5,,,,,,,,,,5,,67,90
3840,note_on,30,0,4,,,,,,,,,,4,,67,90
3840,note_on,30,0,6,,,,,,,,,,6,,55,90
3840,note_on,30,0,3,,,,,,,,,,3,,79,90
3840,note_on,30,0,2,,,,,,,,,,2,,79,90
3870,note_on,30,0,6,,,,,,,,,,6,,55,0
3870,note_on,30,0,2,,,,,,,,,,2,,79,0
3870,note_on,30,0,3,,,,,,,,,,3,,79,0
3870,note_on,30,0,4,,,,,,,,,,4,,67,0
3870,note_on,30,0,5,,,,,,,,,,5,,67,0
3945,note_on,75,0,5,,,,,,,,,,5,,49,81
3945,note_on,75,0,3,,,,,,,,,,3,,61,81
3945,note_on,75,0,6,,,,,,,,,,6,,37,81
3945,note_on,75,0,4,,,,,,,,,,4,,61,81
3945,note_on,75,0,2,,,,,,,,,,2,,61,81
3955,note_on,10,0,5,,,,,,,,,,5,,49,0
3955,note_on,10,0,6,,,,,,,,,,6,,37,0
3955,note_on,10,0,4,,,,,,,,,,4,,61,0
3955,note_on,10,0,3,,,,,,,,,,3,,61,0
3955,note_on,10,0,2,,,,,,,,,,2,,61,0
3960,note_on,5,0,5,,,,,,,,,,5,,50,86
3960,note_on,5,0,3,,,,,,,,,,3,,62,86
3960,note_on,5,0,2,,,,,,,,,,2,,62,86
3960,note_on,5,0,6,,,,,,,,,,6,,38,86
3960,note_on,5,0,4,,,,,,,,,,4,,62,86
3990,note_on,30,0,2,,,,,,,,,,2,,62,0
3990,note_on,30,0,5,,,,,,,,,,5,,50,0
3990,note_on,30,0,6,,,,,,,,,,6,,38,0
3990,note_on,30,0,4,,,,,,,,,,4,,62,0
3990,note_on,30,0,3,,,,,,,,,,3,,62,0
4065,note_on,75,0,4,,,,,,,,,,4,,57,101
4065,note_on,75,0,5,,,,,,,,,,5,,45,101
4065,note_on,75,0,6,,,,,,,,,,6,,33,101
4065,note_on,75,0,3,,,,,,,,,,3,,57,101
4065,note_on,75,0,2,,,,,,,,,,2,,57,101
4075,note_on,10,0,6,,,,,,,,,,6,,33,0
4075,note_on,10,0,2,,,,,,,,,,2,,57,0
4075,note_on,10,0,4,,,,,,,,,,4,,57,0
4075,note_on,10,0,5,,,,,,,,,,5,,45,0
4075,note_on,10,0,3,,,,,,,,,,3,,57,0
4080,note_on,5,0,6,,,,,,,,,,6,,33,99
4080,note_on,5,0,4,,,,,,,,,,4,,57,99
4080,note_on,5,0,5,,,,,,,,,,5,,45,99
4080,note_on,5,0,3,,,,,,,,,,3,,57,99
4080,note_on,5,0,2,,,,,,,,,,2,,57,99
4110,note_on,30,0,2,,,,,,,,,,2,,57,0
4110,note_on,30,0,5,,,,,,,,,,5,,45,0
4110,note_on,30,0,6,,,,,,,,,,6,,33,0
4110,note_on,30,0,3,,,,,,,,,,3,,57,0
4110,note_on,30,0,4,,,,,,,,,,4,,57,0
4275,control_change,1335,0,1,,,,,,,,7,127,1,,,
4320,note_on,45,0,1,,,,,,,,,,1,,57,41
4320,set_tempo,4320,1,0,,,,,,1428571,,,,,,,
4320,note_on,0,0,1,,,,,,,,,,1,,50,35
4320,note_on,0,0,1,,,,,,,,,,1,,69,43
4320,note_on,0,0,1,,,,,,,,,,1,,62,29
4320,note_on,0,0,1,,,,,,,,,,1,,66,40
4440,note_on,0,0,1,,,,,,,,,,1,,57,40
4440,note_on,0,0,1,,,,,,,,,,1,,67,31
4440,note_on,120,0,1,,,,,,,,,,1,,62,0
4440,note_on,0,0,1,,,,,,,,,,1,,73,32
4440,note_on,0,0,1,,,,,,,,,,1,,69,0
4440,note_on,0,0,1,,,,,,,,,,1,,61,39
4440,note_on,0,0,1,,,,,,,,,,1,,57,0
4440,note_on,0,0,1,,,,,,,,,,1,,52,44
4440,note_on,0,0,1,,,,,,,,,,1,,50,0
4440,note_on,0,0,1,,,,,,,,,,1,,66,0
4560,note_on,120,0,1,,,,,,,,,,1,,67,0
4560,note_on,0,0,1,,,,,,,,,,1,,73,0
4560,note_on,0,0,1,,,,,,,,,,1,,61,0
4560,note_on,0,0,1,,,,,,,,,,1,,52,0
4560,note_on,0,0,1,,,,,,,,,,1,,57,0
4560,note_on,0,0,1,,,,,,,,,,1,,54,44
4560,note_on,0,0,1,,,,,,,,,,1,,57,45
4560,note_on,0,0,1,,,,,,,,,,1,,74,44
4680,note_on,0,0,1,,,,,,,,,,1,,42,44
4680,note_on,120,0,1,,,,,,,,,,1,,57,0
4680,note_on,0,0,1,,,,,,,,,,1,,54,0
4740,note_on,60,0,1,,,,,,,,,,1,,74,0
4740,note_on,0,0,1,,,,,,,,,,1,,73,38
4800,note_on,0,0,1,,,,,,,,,,1,,71,47
4800,note_on,0,0,1,,,,,,,,,,1,,62,41
4800,note_on,0,0,1,,,,,,,,,,1,,43,44
4800,note_on,0,0,1,,,,,,,,,,1,,67,46
4800,note_on,60,0,1,,,,,,,,,,1,,73,0
4800,note_on,0,0,1,,,,,,,,,,1,,42,0
4920,note_on,0,0,1,,,,,,,,,,1,,69,44
4920,note_on,0,0,1,,,,,,,,,,1,,66,43
4920,note_on,0,0,1,,,,,,,,,,1,,62,0
4920,note_on,0,0,1,,,,,,,,,,1,,71,0
4920,note_on,0,0,1,,,,,,,,,,1,,43,0
4920,note_on,0,0,1,,,,,,,,,,1,,45,50
4920,note_on,120,0,1,,,,,,,,,,1,,67,0
5010,note_on,0,0,1,,,,,,,,,,1,,67,39
5010,note_on,0,0,1,,,,,,,,,,1,,64,46
5010,note_on,90,0,1,,,,,,,,,,1,,69,0
5010,note_on,0,0,1,,,,,,,,,,1,,66,0
5040,note_on,30,0,1,,,,,,,,,,1,,67,0
5040,note_on,0,0,1,,,,,,,,,,1,,59,47
5040,note_on,0,0,1,,,,,,,,,,1,,47,40
5040,note_on,0,0,1,,,,,,,,,,1,,64,41
5040,note_on,0,0,1,,,,,,,,,,1,,67,37
5040,note_on,0,0,1,,,,,,,,,,1,,45,0
5040,note_on,0,0,1,,,,,,,,,,1,,64,0
5160,note_on,0,0,1,,,,,,,,,,1,,66,40
5160,note_on,0,0,1,,,,,,,,,,1,,62,43
5160,note_on,0,0,1,,,,,,,,,,1,,67,0
5160,note_on,120,0,1,,,,,,,,,,1,,64,0
5220,note_on,60,0,1,,,,,,,,,,1,,62,0
5220,note_on,0,0,1,,,,,,,,,,1,,59,0
5220,note_on,0,0,1,,,,,,,,,,1,,47,0
5220,note_on,0,0,1,,,,,,,,,,1,,66,0
5280,note_on,60,0,1,,,,,,,,,,1,,54,40
5280,note_on,0,0,1,,,,,,,,,,1,,66,43
5280,note_on,0,0,1,,,,,,,,,,1,,69,43
5280,note_on,0,0,1,,,,,,,,,,1,,50,42
5370,note_on,90,0,1,,,,,,,,,,1,,69,0
5370,note_on,0,0,1,,,,,,,,,,1,,66,0
5370,note_on,0,0,1,,,,,,,,,,1,,54,0
5370,note_on,0,0,1,,,,,,,,,,1,,50,0
5400,note_on,30,0,1,,,,,,,,,,1,,69,44
5400,note_on,0,0,1,,,,,,,,,,1,,64,40
5400,note_on,0,0,1,,,,,,,,,,1,,48,43
5400,note_on,0,0,1,,,,,,,,,,1,,57,43
5490,note_on,90,0,1,,,,,,,,,,1,,57,0
5490,note_on,0,0,1,,,,,,,,,,1,,69,0
5490,note_on,0,0,1,,,,,,,,,,1,,64,0
5490,note_on,0,0,1,,,,,,,,,,1,,48,0
5520,note_on,0,0,1,,,,,,,,,,1,,69,46
5520,note_on,0,0,1,,,,,,,,,,1,,63,41
5520,note_on,0,0,1,,,,,,,,,,1,,66,45
5520,note_on,0,0,1,,,,,,,,,,1,,59,40
5520,note_on,30,0,1,,,,,,,,,,1,,54,45
5520,note_on,0,0,1,,,,,,,,,,1,,47,43
5700,note_on,0,0,1,,,,,,,,,,1,,71,53
5700,note_on,180,0,1,,,,,,,,,,1,,69,0
5730,note_on,30,0,1,,,,,,,,,,1,,71,0
5730,note_on,0,0,1,,,,,,,,,,1,,72,44
5760,note_on,0,0,1,,,,,,,,,,1,,51,40
5760,note_on,30,0,1,,,,,,,,,,1,,72,0
5760,note_on,0,0,1,,,,,,,,,,1,,66,43
5760,note_on,0,0,1,,,,,,,,,,1,,59,0
5760,note_on,0,0,1,,,,,,,,,,1,,54,0
5760,note_on,0,0,1,,,,,,,,,,1,,63,0
5760,note_on,0,0,1,,,,,,,,,,1,,66,0
5760,note_on,0,0,1,,,,,,,,,,1,,47,0
5760,note_on,0,0,1,,,,,,,,,,1,,72,42
5820,note_on,60,0,1,,,,,,,,,,1,,54,38
5880,note_on,0,0,1,,,,,,,,,,1,,66,0
5880,note_on,0,0,1,,,,,,,,,,1,,51,0
5880,note_on,0,0,1,,,,,,,,,,1,,47,42
5880,note_on,0,0,1,,,,,,,,,,1,,71,43
5880,note_on,60,0,1,,,,,,,,,,1,,72,0
5910,note_on,0,0,1,,,,,,,,,,1,,69,43
5910,note_on,30,0,1,,,,,,,,,,1,,71,0
5940,note_on,30,0,1,,,,,,,,,,1,,69,0
5940,note_on,0,0,1,,,,,,,,,,1,,59,44
5940,note_on,0,0,1,,,,,,,,,,1,,67,40
5940,note_on,0,0,1,,,,,,,,,,1,,54,0
5970,note_on,0,0,1,,,,,,,,,,1,,66,29
5970,note_on,30,0,1,,,,,,,,,,1,,67,0
6000,note_on,0,0,1,,,,,,,,,,1,,69,41
6000,note_on,0,0,1,,,,,,,,,,1,,52,44
6000,note_on,1890,0,6,,,,,,,,,,6,,40,80
6000,note_on,0,0,1,,,,,,,,,,1,,64,45
6000,note_on,0,0,1,,,,,,,,,,1,,47,0
6000,note_on,0,0,1,,,,,,,,,,1,,59,0
6000,note_on,30,0,1,,,,,,,,,,1,,66,0
6000,note_on,0,0,1,,,,,,,,,,1,,59,40
6000,note_on,1890,0,3,,,,,,,,,,3,,64,80
6000,note_on,1890,0,2,,,,,,,,,,2,,64,80
6000,note_on,1890,0,5,,,,,,,,,,5,,52,80
6000,note_on,1890,0,4,,,,,,,,,,4,,52,89
6060,note_on,60,0,2,,,,,,,,,,2,,64,0
6060,note_on,0,0,1,,,,,,,,,,1,,67,38
6060,note_on,60,0,4,,,,,,,,,,4,,52,0
6060,note_on,60,0,3,,,,,,,,,,3,,64,0
6060,note_on,0,0,1,,,,,,,,,,1,,52,0
6060,note_on,0,0,1,,,,,,,,,,1,,69,0
6060,note_on,60,0,6,,,,,,,,,,6,,40,0
6060,note_on,60,0,5,,,,,,,,,,5,,52,0
6060,note_on,60,0,1,,,,,,,,,,1,,59,0
6120,note_on,60,0,1,,,,,,,,,,1,,67,0
6120,note_on,0,0,1,,,,,,,,,,1,,64,0
6165,note_on,105,0,4,,,,,,,,,,4,,64,67
6165,note_on,105,0,5,,,,,,,,,,5,,52,67
6165,note_on,105,0,6,,,,,,,,,,6,,40,67
6165,note_on,105,0,2,,,,,,,,,,2,,64,67
6165,note_on,105,0,3,,,,,,,,,,3,,64,67
6175,note_on,10,0,6,,,,,,,,,,6,,40,0
6175,note_on,10,0,2,,,,,,,,,,2,,64,0
6175,note_on,10,0,4,,,,,,,,,,4,,64,0
6175,note_on,10,0,3,,,,,,,,,,3,,64,0
6175,note_on,10,0,5,,,,,,,,,,5,,52,0
6180,note_on,5,0,2,,,,,,,,,,2,,62,73
6180,note_on,5,0,6,,,,,,,,,,6,,38,73
6180,note_on,5,0,4,,,,,,,,,,4,,62,73
6180,note_on,5,0,3,,,,,,,,,,3,,62,73
6180,note_on,5,0,5,,,,,,,,,,5,,50,73
6202,note_on,22,0,2,,,,,,,,,,2,,62,0
6202,note_on,22,0,4,,,,,,,,,,4,,62,0
6202,note_on,22,0,3,,,,,,,,,,3,,62,0
6202,note_on,22,0,5,,,,,,,,,,5,,50,0
6202,note_on,22,0,6,,,,,,,,,,6,,38,0
6225,note_on,23,0,3,,,,,,,,,,3,,64,82
6225,note_on,23,0,2,,,,,,,,,,2,,64,82
6225,note_on,23,0,5,,,,,,,,,,5,,52,82
6225,note_on,23,0,6,,,,,,,,,,6,,40,82
6225,note_on,23,0,4,,,,,,,,,,4,,64,82
6235,note_on,10,0,2,,,,,,,,,,2,,64,0
6235,note_on,10,0,3,,,,,,,,,,3,,64,0
6235,note_on,10,0,4,,,,,,,,,,4,,64,0
6235,note_on,10,0,6,,,,,,,,,,6,,40,0
6235,note_on,10,0,5,,,,,,,,,,5,,52,0
6240,note_on,5,0,2,,,,,,,,,,2,,60,69
6240,note_on,5,0,5,,,,,,,,,,5,,48,69
6240,note_on,5,0,3,,,,,,,,,,3,,60,69
6240,note_on,5,0,4,,,,,,,,,,4,,60,69
6240,note_on,5,0,6,,,,,,,,,,6,,36,69
6262,note_on,22,0,5,,,,,,,,,,5,,48,0
6262,note_on,22,0,3,,,,,,,,,,3,,60,0
6262,note_on,22,0,2,,,,,,,,,,2,,60,0
6262,note_on,22,0,6,,,,,,,,,,6,,36,0
6262,note_on,22,0,4,,,,,,,,,,4,,60,0
6285,note_on,23,0,2,,,,,,,,,,2,,60,74
6285,note_on,23,0,5,,,,,,,,,,5,,48,74
6285,note_on,23,0,6,,,,,,,,,,6,,36,74
6285,note_on,23,0,3,,,,,,,,,,3,,60,74
6285,note_on,23,0,4,,,,,,,,,,4,,60,74
6295,note_on,10,0,6,,,,,,,,,,6,,36,0
6295,note_on,10,0,3,,,,,,,,,,3,,60,0
6295,note_on,10,0,5,,,,,,,,,,5,,48,0
6295,note_on,10,0,2,,,,,,,,,,2,,60,0
6295,note_on,10,0,4,,,,,,,,,,4,,60,0
6300,note_on,5,0,6,,,,,,,,,,6,,35,81
6300,note_on,5,0,5,,,,,,,,,,5,,47,81
6300,note_on,5,0,4,,,,,,,,,,4,,59,81
6300,note_on,5,0,3,,,,,,,,,,3,,59,81
6300,note_on,5,0,2,,,,,,,,,,2,,59,81
6322,note_on,22,0,2,,,,,,,,,,2,,59,0
6322,note_on,22,0,5,,,,,,,,,,5,,47,0
6322,note_on,22,0,6,,,,,,,,,,6,,35,0
6322,note_on,22,0,4,,,,,,,,,,4,,59,0
6322,note_on,22,0,3,,,,,,,,,,3,,59,0
6345,note_on,23,0,2,,,,,,,,,,2,,60,73
6345,note_on,23,0,5,,,,,,,,,,5,,48,73
6345,note_on,23,0,3,,,,,,,,,,3,,60,73
6345,note_on,23,0,4,,,,,,,,,,4,,60,73
6345,note_on,23,0,6,,,,,,,,,,6,,36,73
6355,note_on,10,0,6,,,,,,,,,,6,,36,0
6355,note_on,10,0,5,,,,,,,,,,5,,48,0
6355,note_on,10,0,2,,,,,,,,,,2,,60,0
6355,note_on,10,0,4,,,,,,,,,,4,,60,0
6355,note_on,10,0,3,,,,,,,,,,3,,60,0
6360,note_on,5,0,5,,,,,,,,,,5,,45,86
6360,note_on,5,0,3,,,,,,,,,,3,,57,86
6360,note_on,5,0,2,,,,,,,,,,2,,57,86
6360,note_on,5,0,4,,,,,,,,,,4,,57,86
6360,note_on,5,0,6,,,,,,,,,,6,,33,86
6390,note_on,30,0,5,,,,,,,,,,5,,45,0
6390,note_on,30,0,6,,,,,,,,,,6,,33,0
6390,note_on,30,0,4,,,,,,,,,,4,,57,0
6390,note_on,30,0,2,,,,,,,,,,2,,57,0
6390,note_on,30,0,3,,,,,,,,,,3,,57,0
6420,note_on,30,0,3,,,,,,,,,,3,,57,85
6420,note_on,30,0,2,,,,,,,,,,2,,57,85
6420,note_on,30,0,4,,,,,,,,,,4,,57,85
6420,note_on,30,0,6,,,,,,,,,,6,,33,85
6420,note_on,30,0,5,,,,,,,,,,5,,45,85
6440,control_change,320,0,1,,,,,,,,7,100,1,,,
6450,note_on,30,0,5,,,,,,,,,,5,,45,0
6450,note_on,30,0,3,,,,,,,,,,3,,57,0
6450,note_on,30,0,4,,,,,,,,,,4,,57,0
6450,note_on,30,0,2,,,,,,,,,,2,,57,0
6450,note_on,30,0,6,,,,,,,,,,6,,33,0
6480,note_on,30,0,5,,,,,,,,,,5,,45,86
6480,note_on,30,0,3,,,,,,,,,,3,,57,86
6480,note_on,30,0,4,,,,,,,,,,4,,57,86
6480,note_on,30,0,6,,,,,,,,,,6,,33,86
6480,note_on,30,0,2,,,,,,,,,,2,,57,86
6540,note_on,60,0,4,,,,,,,,,,4,,57,0
6540,note_on,60,0,3,,,,,,,,,,3,,57,0
6540,note_on,60,0,6,,,,,,,,,,6,,33,0
6540,note_on,60,0,5,,,,,,,,,,5,,45,0
6540,note_on,0,0,1,,,,,,,,,,1,,57,39
6540,note_on,100,0,1,,,,,,,,,,1,,69,45
6540,note_on,60,0,2,,,,,,,,,,2,,57,0
6585,note_on,0,0,1,,,,,,,,,,1,,69,0
6585,note_on,45,0,1,,,,,,,,,,1,,57,0
6600,note_on,15,0,1,,,,,,,,,,1,,69,42
6600,note_on,0,0,1,,,,,,,,,,1,,57,57
6600,note_on,0,0,1,,,,,,,,,,1,,60,49
6600,note_on,0,0,1,,,,,,,,,,1,,72,29
6645,note_on,45,0,1,,,,,,,,,,1,,72,0
6645,note_on,0,0,1,,,,,,,,,,1,,69,0
6645,note_on,0,0,1,,,,,,,,,,1,,57,0
6645,note_on,0,0,1,,,,,,,,,,1,,60,0
6660,note_on,15,0,1,,,,,,,,,,1,,69,72
6660,note_on,0,0,1,,,,,,,,,,1,,57,57
6660,note_on,0,0,1,,,,,,,,,,1,,64,65
6660,note_on,0,0,1,,,,,,,,,,1,,60,59
6660,note_on,0,0,1,,,,,,,,,,1,,76,76
6660,note_on,0,0,1,,,,,,,,,,1,,72,29
6705,note_on,45,0,1,,,,,,,,,,1,,72,0
6705,note_on,0,0,1,,,,,,,,,,1,,57,0
6705,note_on,0,0,1,,,,,,,,,,1,,64,0
6705,note_on,0,0,1,,,,,,,,,,1,,69,0
6705,note_on,0,0,1,,,,,,,,,,1,,76,0
6705,note_on,0,0,1,,,,,,,,,,1,,60,0
6720,note_on,0,0,1,,,,,,,,,,1,,72,29
6720,note_on,15,0,1,,,,,,,,,,1,,79,72
6720,note_on,0,0,1,,,,,,,,,,1,,76,77
6720,note_on,0,0,1,,,,,,,,,,1,,64,84
6720,note_on,0,0,1,,,,,,,,,,1,,67,58
6720,note_on,0,0,1,,,,,,,,,,1,,69,49
6720,note_on,0,0,1,,,,,,,,,,1,,60,45
6720,note_on,0,0,1,,,,,,,,,,1,,57,63
6840,note_on,0,0,1,,,,,,,,,,1,,76,0
6840,note_on,120,0,1,,,,,,,,,,1,,67,0
6840,note_on,0,0,1,,,,,,,,,,1,,64,0
6840,note_on,0,0,1,,,,,,,,,,1,,65,53
6840,note_on,0,0,1,,,,,,,,,,1,,77,50
6840,note_on,0,0,1,,,,,,,,,,1,,79,0
6885,note_on,345,0,5,,,,,,,,,,5,,53,81
6885,note_on,345,0,2,,,,,,,,,,2,,65,81
6885,note_on,345,0,6,,,,,,,,,,6,,41,81
6885,note_on,345,0,4,,,,,,,,,,4,,53,81
6885,note_on,345,0,3,,,,,,,,,,3,,65,81
6895,note_on,10,0,3,,,,,,,,,,3,,65,0
6895,note_on,10,0,5,,,,,,,,,,5,,53,0
6895,note_on,10,0,4,,,,,,,,,,4,,53,0
6895,note_on,10,0,2,,,,,,,,,,2,,65,0
6895,note_on,10,0,6,,,,,,,,,,6,,41,0
6900,note_on,5,0,5,,,,,,,,,,5,,52,84
6900,note_on,5,0,6,,,,,,,,,,6,,40,84
6900,note_on,60,0,1,,,,,,,,,,1,,65,0
6900,note_on,5,0,4,,,,,,,,,,4,,52,84
6900,note_on,5,0,3,,,,,,,,,,3,,64,84
6900,note_on,0,0,1,,,,,,,,,,1,,57,0
6900,note_on,0,0,1,,,,,,,,,,1,,72,0
6900,note_on,0,0,1,,,,,,,,,,1,,77,0
6900,note_on,0,0,1,,,,,,,,,,1,,69,0
6900,note_on,5,0,2,,,,,,,,,,2,,64,84
6900,note_on,0,0,1,,,,,,,,,,1,,60,0
6922,note_on,22,0,3,,,,,,,,,,3,,64,0
6922,note_on,22,0,6,,,,,,,,,,6,,40,0
6922,note_on,22,0,5,,,,,,,,,,5,,52,0
6922,note_on,22,0,4,,,,,,,,,,4,,52,0
6922,note_on,22,0,2,,,,,,,,,,2,,64,0
6945,note_on,23,0,6,,,,,,,,,,6,,41,84
6945,note_on,23,0,5,,,,,,,,,,5,,53,84
6945,note_on,23,0,4,,,,,,,,,,4,,53,84
6945,note_on,23,0,3,,,,,,,,,,3,,65,84
6945,note_on,23,0,2,,,,,,,,,,2,,65,84
6955,note_on,10,0,5,,,,,,,,,,5,,53,0
6955,note_on,10,0,2,,,,,,,,,,2,,65,0
6955,note_on,10,0,3,,,,,,,,,,3,,65,0
6955,note_on,10,0,6,,,,,,,,,,6,,41,0
6955,note_on,10,0,4,,,,,,,,,,4,,53,0
6960,note_on,5,0,2,,,,,,,,,,2,,62,74
6960,note_on,5,0,3,,,,,,,,,,3,,62,74
6960,note_on,5,0,4,,,,,,,,,,4,,50,74
