tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,pitch,note,velocity
79680,note_off,120,0,4,,,,,,,,,,,,,,,3,,,53,0
79680,set_tempo,120,1,0,,,,,,,447761,,,,,,,,,,,,
79680,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
79680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,58
79740,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
79740,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
79800,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,59
79800,note_off,0,0,2,,,,,,,,,,,,,,,1,,,69,0
79800,note_off,60,0,2,,,,,,,,,,,,,,,1,,,66,0
79860,note_off,180,0,4,,,,,,,,,,,,,,,3,,,54,0
79920,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
79920,note_on,60,0,4,,,,,,,,,,,,,,,3,,,57,83
79920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,59
79920,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,59
80040,note_off,0,0,2,,,,,,,,,,,,,,,1,,,69,0
80040,note_off,120,0,2,,,,,,,,,,,,,,,1,,,66,0
80040,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,60
80160,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,60
80160,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
80160,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,60
80280,note_off,120,0,2,,,,,,,,,,,,,,,1,,,66,0
80280,note_off,0,0,2,,,,,,,,,,,,,,,1,,,69,0
80280,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,61
80400,note_on,0,0,4,,,,,,,,,,,,,,,3,,,57,73
80400,note_off,480,0,4,,,,,,,,,,,,,,,3,,,57,0
80400,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,61
80400,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,61
80400,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
80520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,62
80520,note_off,120,0,2,,,,,,,,,,,,,,,1,,,66,0
80520,note_off,0,0,2,,,,,,,,,,,,,,,1,,,69,0
80640,note_on,0,0,4,,,,,,,,,,,,,,,3,,,57,70
80640,note_off,0,0,1,,,,,,,,,,,,,,,0,,,73,0
80640,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
80640,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
80640,note_off,240,0,4,,,,,,,,,,,,,,,3,,,57,0
80640,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,65
80700,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
80700,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
80760,note_off,60,0,2,,,,,,,,,,,,,,,1,,,66,0
80760,note_on,60,0,1,,,,,,,,,,,,,,,0,,,75,65
80880,note_off,240,0,4,,,,,,,,,,,,,,,3,,,57,0
80880,note_on,0,0,4,,,,,,,,,,,,,,,3,,,47,78
80880,note_off,120,0,1,,,,,,,,,,,,,,,0,,,75,0
80880,note_on,120,0,2,,,,,,,,,,,,,,,1,,,71,64
81000,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,64
81000,note_off,120,0,2,,,,,,,,,,,,,,,1,,,71,0
81120,note_off,0,0,1,,,,,,,,,,,,,,,0,,,75,0
81120,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
81120,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
81120,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,63
81180,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
81180,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
81240,note_on,60,0,1,,,,,,,,,,,,,,,0,,,76,63
81240,note_off,60,0,2,,,,,,,,,,,,,,,1,,,67,0
81360,note_on,120,0,2,,,,,,,,,,,,,,,1,,,71,63
81360,note_on,0,0,4,,,,,,,,,,,,,,,3,,,55,69
81360,note_off,480,0,4,,,,,,,,,,,,,,,3,,,47,0
81360,note_off,120,0,1,,,,,,,,,,,,,,,0,,,76,0
81480,note_on,120,0,1,,,,,,,,,,,,,,,0,,,76,62
81480,note_off,120,0,2,,,,,,,,,,,,,,,1,,,71,0
81600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,62
81600,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
81600,note_on,0,0,4,,,,,,,,,,,,,,,3,,,55,67
81600,note_off,0,0,1,,,,,,,,,,,,,,,0,,,76,0
81600,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
81600,note_off,240,0,4,,,,,,,,,,,,,,,3,,,55,0
81660,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
81660,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
81720,note_off,60,0,2,,,,,,,,,,,,,,,1,,,64,0
81720,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,61
81840,note_on,0,0,4,,,,,,,,,,,,,,,3,,,45,75
81840,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
81840,note_off,240,0,4,,,,,,,,,,,,,,,3,,,55,0
81840,note_on,120,0,2,,,,,,,,,,,,,,,1,,,69,61
81960,note_off,120,0,2,,,,,,,,,,,,,,,1,,,69,0
81960,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,60
82080,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
82080,note_on,0,0,2,,,,,,,,,,,,,,,1,,,66,60
82080,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
82080,note_off,0,0,1,,,,,,,,,,,,,,,0,,,73,0
82140,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
82140,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
82200,note_on,60,0,1,,,,,,,,,,,,,,,0,,,74,59
82200,note_off,60,0,2,,,,,,,,,,,,,,,1,,,66,0
82320,note_off,480,0,4,,,,,,,,,,,,,,,3,,,45,0
82320,note_on,120,0,2,,,,,,,,,,,,,,,1,,,69,59
82320,note_off,120,0,1,,,,,,,,,,,,,,,0,,,74,0
82320,note_on,0,0,4,,,,,,,,,,,,,,,3,,,54,65
82440,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,58
82440,note_off,120,0,2,,,,,,,,,,,,,,,1,,,69,0
82560,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
82560,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
82560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,62,58
82560,note_off,0,0,1,,,,,,,,,,,,,,,0,,,74,0
82560,note_on,0,0,4,,,,,,,,,,,,,,,3,,,54,62
82560,note_off,240,0,4,,,,,,,,,,,,,,,3,,,54,0
82620,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
82620,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
82680,note_off,60,0,2,,,,,,,,,,,,,,,1,,,62,0
82680,note_on,60,0,1,,,,,,,,,,,,,,,0,,,71,57
82800,note_off,240,0,4,,,,,,,,,,,,,,,3,,,54,0
82800,note_on,0,0,4,,,,,,,,,,,,,,,3,,,43,73
82800,note_off,120,0,1,,,,,,,,,,,,,,,0,,,71,0
82800,note_on,120,0,2,,,,,,,,,,,,,,,1,,,67,57
82920,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,56
82920,note_off,120,0,2,,,,,,,,,,,,,,,1,,,67,0
83040,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
83040,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
83040,note_on,0,0,2,,,,,,,,,,,,,,,1,,,64,56
83040,note_off,0,0,1,,,,,,,,,,,,,,,0,,,71,0
83100,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
83100,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
83160,note_off,60,0,2,,,,,,,,,,,,,,,1,,,64,0
83160,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,55
83280,note_on,0,0,4,,,,,,,,,,,,,,,3,,,52,65
83280,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
83280,note_on,120,0,2,,,,,,,,,,,,,,,1,,,67,56
83280,note_off,480,0,4,,,,,,,,,,,,,,,3,,,43,0
83400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,73,54
83400,note_off,120,0,2,,,,,,,,,,,,,,,1,,,67,0
83520,note_off,240,0,4,,,,,,,,,,,,,,,3,,,52,0
83520,note_on,0,0,4,,,,,,,,,,,,,,,3,,,52,64
83520,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,55
83520,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
83520,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
83520,note_off,0,0,1,,,,,,,,,,,,,,,0,,,73,0
83580,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
83580,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
83640,note_off,60,0,2,,,,,,,,,,,,,,,1,,,61,0
83640,note_on,60,0,1,,,,,,,,,,,,,,,0,,,70,53
83760,note_off,120,0,1,,,,,,,,,,,,,,,0,,,70,0
83760,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,54
83760,note_on,240,0,4,,,,,,,,,,,,,,,3,,,42,62
83880,note_off,120,0,2,,,,,,,,,,,,,,,1,,,66,0
83880,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,52
84000,note_on,0,0,2,,,,,,,,,,,,,,,1,,,59,53
84000,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
84000,note_off,240,0,4,,,,,,,,,,,,,,,3,,,42,0
84000,note_on,0,0,4,,,,,,,,,,,,,,,3,,,43,61
84000,note_off,0,0,1,,,,,,,,,,,,,,,0,,,70,0
84000,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
84060,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
84060,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
84120,note_on,60,0,1,,,,,,,,,,,,,,,0,,,71,51
84120,note_off,60,0,2,,,,,,,,,,,,,,,1,,,59,0
84240,note_off,240,0,4,,,,,,,,,,,,,,,3,,,52,0
84240,note_on,0,0,4,,,,,,,,,,,,,,,3,,,50,59
84240,note_on,120,0,2,,,,,,,,,,,,,,,1,,,59,52
84240,note_off,120,0,1,,,,,,,,,,,,,,,0,,,71,0
84360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,50
84360,note_off,120,0,2,,,,,,,,,,,,,,,1,,,59,0
84420,set_tempo,4740,1,0,,,,,,,454545,,,,,,,,,,,,
84480,note_off,240,0,4,,,,,,,,,,,,,,,3,,,43,0
84480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,67,51
84480,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
84480,note_off,0,0,4,,,,,,,,,,,,,,,3,,,50,0
84480,note_on,0,0,4,,,,,,,,,,,,,,,3,,,50,58
84480,note_on,0,0,4,,,,,,,,,,,,,,,3,,,40,63
84480,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
84480,note_off,0,0,1,,,,,,,,,,,,,,,0,,,71,0
84540,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
84540,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
84600,note_on,60,0,1,,,,,,,,,,,,,,,0,,,79,49
84600,note_off,60,0,2,,,,,,,,,,,,,,,1,,,67,0
84720,note_on,120,0,2,,,,,,,,,,,,,,,1,,,67,50
84720,note_on,0,0,4,,,,,,,,,,,,,,,3,,,49,56
84720,note_off,240,0,4,,,,,,,,,,,,,,,3,,,50,0
84720,note_off,120,0,1,,,,,,,,,,,,,,,0,,,79,0
84840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,48
84840,note_off,120,0,2,,,,,,,,,,,,,,,1,,,67,0
84960,note_off,0,0,1,,,,,,,,,,,,,,,0,,,79,0
84960,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,49
84960,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
84960,note_off,240,0,4,,,,,,,,,,,,,,,3,,,40,0
84960,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
84960,note_off,0,0,4,,,,,,,,,,,,,,,3,,,49,0
84960,note_on,0,0,4,,,,,,,,,,,,,,,3,,,42,60
84960,note_on,0,0,4,,,,,,,,,,,,,,,3,,,47,55
85020,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
85020,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
85080,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,47
85080,note_off,60,0,2,,,,,,,,,,,,,,,1,,,61,0
85200,note_off,0,0,1,,,,,,,,,,,,,,,0,,,73,0
85200,control_change,0,0,2,,,,,,,,,,,,,64,0,1,,,,
85200,note_on,120,0,2,,,,,,,,,,,,,,,1,,,66,48
85200,set_tempo,780,1,0,,,,,,,461538,,,,,,,,,,,,
85200,note_off,240,0,4,,,,,,,,,,,,,,,3,,,47,0
85200,note_on,0,0,4,,,,,,,,,,,,,,,3,,,46,53
85200,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
85260,control_change,60,0,2,,,,,,,,,,,,,64,127,1,,,,
85260,control_change,60,0,1,,,,,,,,,,,,,64,127,0,,,,
85320,note_off,60,0,2,,,,,,,,,,,,,,,1,,,66,0
85320,set_tempo,120,1,0,,,,,,,480000,,,,,,,,,,,,
85320,note_on,60,0,1,,,,,,,,,,,,,,,0,,,78,46
85440,note_on,0,0,4,,,,,,,,,,,,,,,3,,,35,57
85440,note_on,0,0,4,,,,,,,,,,,,,,,3,,,47,57
85440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,59,44
85440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,44
85440,control_change,120,0,2,,,,,,,,,,,,,64,0,1,,,,
85440,note_off,240,0,4,,,,,,,,,,,,,,,3,,,42,0
85440,note_off,0,0,4,,,,,,,,,,,,,,,3,,,46,0
85440,note_off,0,0,1,,,,,,,,,,,,,,,0,,,78,0
85440,control_change,120,0,1,,,,,,,,,,,,,64,0,0,,,,
85480,set_tempo,160,1,0,,,,,,,447761,,,,,,,,,,,,
85620,note_off,180,0,1,,,,,,,,,,,,,,,0,,,71,0
85620,note_off,0,0,1,,,,,,,,,,,,,,,0,,,59,0
85680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,59,40
85680,note_on,60,0,1,,,,,,,,,,,,,,,0,,,74,51
85680,note_on,14880,0,3,,,,,,,,,,,,,,,2,,,62,40
85920,note_off,240,0,3,,,,,,,,,,,,,,,2,,,62,0
85920,note_off,0,0,3,,,,,,,,,,,,,,,2,,,59,0
85920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,41
85920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,59,41
86160,note_off,480,0,1,,,,,,,,,,,,,,,0,,,74,0
86160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,42
86160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,59,42
86160,note_off,0,0,3,,,,,,,,,,,,,,,2,,,59,0
86160,note_off,240,0,3,,,,,,,,,,,,,,,2,,,62,0
86160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,46
86400,note_off,240,0,3,,,,,,,,,,,,,,,2,,,62,0
86400,note_off,0,0,3,,,,,,,,,,,,,,,2,,,59,0
86400,note_off,0,0,4,,,,,,,,,,,,,,,3,,,47,0
86400,note_off,960,0,4,,,,,,,,,,,,,,,3,,,35,0
86400,note_off,240,0,1,,,,,,,,,,,,,,,0,,,74,0
86400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,58
86400,note_on,0,0,4,,,,,,,,,,,,,,,3,,,45,55
86580,note_off,180,0,1,,,,,,,,,,,,,,,0,,,73,0
86640,note_on,60,0,1,,,,,,,,,,,,,,,0,,,76,55
86640,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,44
86640,note_on,240,0,3,,,,,,,,,,,,,,,2,,,57,44
86640,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,44
86760,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,54
86760,note_off,120,0,1,,,,,,,,,,,,,,,0,,,76,0
86880,note_off,240,0,3,,,,,,,,,,,,,,,2,,,57,0
86880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,57,45
86880,note_off,0,0,3,,,,,,,,,,,,,,,2,,,64,0
86880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,45
86880,note_off,0,0,3,,,,,,,,,,,,,,,2,,,61,0
86880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,45
86880,note_off,120,0,1,,,,,,,,,,,,,,,0,,,74,0
86880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,53
87000,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
87000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,52
87120,note_off,120,0,1,,,,,,,,,,,,,,,0,,,74,0
87120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,76,52
87120,note_off,240,0,3,,,,,,,,,,,,,,,2,,,57,0
87120,note_off,0,0,3,,,,,,,,,,,,,,,2,,,61,0
87120,note_off,0,0,3,,,,,,,,,,,,,,,2,,,64,0
87120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,57,46
87120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,46
87120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,46
87240,note_off,120,0,1,,,,,,,,,,,,,,,0,,,76,0
87240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,51
87240,set_tempo,1760,1,0,,,,,,,454545,,,,,,,,,,,,
87360,note_on,0,0,4,,,,,,,,,,,,,,,3,,,50,59
87360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,50
87360,note_off,240,0,3,,,,,,,,,,,,,,,2,,,57,0
87360,note_off,0,0,3,,,,,,,,,,,,,,,2,,,61,0
87360,note_off,120,0,1,,,,,,,,,,,,,,,0,,,73,0
87360,note_off,0,0,3,,,,,,,,,,,,,,,2,,,64,0
87360,note_off,960,0,4,,,,,,,,,,,,,,,3,,,45,0
87430,set_tempo,190,1,0,,,,,,,447761,,,,,,,,,,,,
87540,note_off,180,0,1,,,,,,,,,,,,,,,0,,,74,0
87600,note_on,240,0,3,,,,,,,,,,,,,,,2,,,62,48
87600,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,48
87600,note_on,60,0,1,,,,,,,,,,,,,,,0,,,78,61
87840,note_off,0,0,3,,,,,,,,,,,,,,,2,,,66,0
87840,note_off,240,0,3,,,,,,,,,,,,,,,2,,,62,0
87840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,49
87840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,49
88080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,57
88080,note_off,480,0,1,,,,,,,,,,,,,,,0,,,78,0
88080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,50
88080,note_off,240,0,3,,,,,,,,,,,,,,,2,,,62,0
88080,note_off,0,0,3,,,,,,,,,,,,,,,2,,,66,0
88080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,50
88320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,70
88320,note_off,240,0,1,,,,,,,,,,,,,,,0,,,78,0
88320,note_off,960,0,4,,,,,,,,,,,,,,,3,,,50,0
88320,note_on,0,0,4,,,,,,,,,,,,,,,3,,,49,62
88320,note_off,0,0,3,,,,,,,,,,,,,,,2,,,62,0
88320,note_off,240,0,3,,,,,,,,,,,,,,,2,,,66,0
88500,note_off,180,0,1,,,,,,,,,,,,,,,0,,,77,0
88560,note_on,240,0,3,,,,,,,,,,,,,,,2,,,68,52
88560,note_on,60,0,1,,,,,,,,,,,,,,,0,,,80,65
88560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,52
88560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,52
88680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,64
88680,note_off,120,0,1,,,,,,,,,,,,,,,0,,,80,0
88800,note_off,120,0,1,,,,,,,,,,,,,,,0,,,78,0
88800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,63
88800,note_off,240,0,3,,,,,,,,,,,,,,,2,,,68,0
88800,note_off,0,0,3,,,,,,,,,,,,,,,2,,,61,0
88800,note_off,0,0,3,,,,,,,,,,,,,,,2,,,65,0
88800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,53
88800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,68,53
88800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,53
88920,note_off,120,0,1,,,,,,,,,,,,,,,0,,,77,0
88920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,62
89040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,61,54
89040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,68,54
89040,note_off,120,0,1,,,,,,,,,,,,,,,0,,,78,0
89040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,54
89040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,80,62
89040,note_off,0,0,3,,,,,,,,,,,,,,,2,,,68,0
89040,note_off,240,0,3,,,,,,,,,,,,,,,2,,,61,0
89040,note_off,0,0,3,,,,,,,,,,,,,,,2,,,65,0
89160,note_off,120,0,1,,,,,,,,,,,,,,,0,,,80,0
89160,set_tempo,1730,1,0,,,,,,,454545,,,,,,,,,,,,
89160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,61
89280,note_off,120,0,1,,,,,,,,,,,,,,,0,,,77,0
89280,note_on,0,0,4,,,,,,,,,,,,,,,3,,,54,65
89280,note_off,960,0,4,,,,,,,,,,,,,,,3,,,49,0
89280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,60
89280,note_off,240,0,3,,,,,,,,,,,,,,,2,,,68,0
89280,note_off,0,0,3,,,,,,,,,,,,,,,2,,,61,0
89280,note_off,0,0,3,,,,,,,,,,,,,,,2,,,65,0
89340,set_tempo,180,1,0,,,,,,,447761,,,,,,,,,,,,
89460,note_off,180,0,1,,,,,,,,,,,,,,,0,,,78,0
89520,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,56
89520,note_on,60,0,1,,,,,,,,,,,,,,,0,,,81,71
89520,note_on,240,0,3,,,,,,,,,,,,,,,2,,,66,56
89760,note_off,240,0,3,,,,,,,,,,,,,,,2,,,66,0
89760,note_off,0,0,3,,,,,,,,,,,,,,,2,,,69,0
89760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,57
89760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,57
90000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,68
90000,note_off,480,0,1,,,,,,,,,,,,,,,0,,,81,0
90000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,58
90000,note_off,240,0,3,,,,,,,,,,,,,,,2,,,66,0
90000,note_off,0,0,3,,,,,,,,,,,,,,,2,,,69,0
90000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,58
90187,set_tempo,847,1,0,,,,,,,454545,,,,,,,,,,,,
90240,note_off,240,0,3,,,,,,,,,,,,,,,2,,,66,0
90240,note_off,240,0,1,,,,,,,,,,,,,,,0,,,81,0
90240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,66
90240,set_tempo,53,1,0,,,,,,,447761,,,,,,,,,,,,
90240,note_on,0,0,4,,,,,,,,,,,,,,,3,,,51,69
90240,note_off,960,0,4,,,,,,,,,,,,,,,3,,,54,0
90240,note_off,0,0,3,,,,,,,,,,,,,,,2,,,69,0
90360,note_on,4920,0,2,,,,,,,,,,,,,,,1,,,71,65
90480,note_on,240,0,3,,,,,,,,,,,,,,,2,,,63,60
90480,note_off,120,0,2,,,,,,,,,,,,,,,1,,,71,0
90480,note_on,0,0,2,,,,,,,,,,,,,,,1,,,70,65
90480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,60
90600,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,66
90600,note_off,120,0,2,,,,,,,,,,,,,,,1,,,70,0
90720,note_off,120,0,2,,,,,,,,,,,,,,,1,,,71,0
90720,note_off,240,0,3,,,,,,,,,,,,,,,2,,,63,0
90720,note_on,0,0,2,,,,,,,,,,,,,,,1,,,71,66
90720,note_off,0,0,3,,,,,,,,,,,,,,,2,,,66,0
90720,note_off,480,0,4,,,,,,,,,,,,,,,3,,,51,0
90720,note_on,0,0,4,,,,,,,,,,,,,,,3,,,52,70
90840,note_off,600,0,1,,,,,,,,,,,,,,,0,,,81,0
90840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,70
90960,note_on,240,0,3,,,,,,,,,,,,,,,2,,,64,62
90960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,71
90960,note_off,120,0,1,,,,,,,,,,,,,,,0,,,79,0
90960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,62
91080,note_off,120,0,1,,,,,,,,,,,,,,,0,,,78,0
91080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,71
91160,set_tempo,920,1,0,,,,,,,454545,,,,,,,,,,,,
91200,note_on,0,0,4,,,,,,,,,,,,,,,3,,,49,72
91200,note_off,120,0,1,,,,,,,,,,,,,,,0,,,79,0
91200,set_tempo,40,1,0,,,,,,,447761,,,,,,,,,,,,
91200,note_off,0,0,3,,,,,,,,,,,,,,,2,,,67,0
91200,note_off,480,0,4,,,,,,,,,,,,,,,3,,,52,0
91200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,72
91200,note_off,240,0,3,,,,,,,,,,,,,,,2,,,64,0
91320,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,69
91320,note_off,600,0,2,,,,,,,,,,,,,,,1,,,71,0
91440,note_off,120,0,2,,,,,,,,,,,,,,,1,,,69,0
91440,note_on,0,0,2,,,,,,,,,,,,,,,1,,,68,69
91440,note_on,240,0,3,,,,,,,,,,,,,,,2,,,61,64
91440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,64
91560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,70
91560,note_off,120,0,2,,,,,,,,,,,,,,,1,,,68,0
91680,note_off,0,0,3,,,,,,,,,,,,,,,2,,,64,0
91680,note_off,480,0,4,,,,,,,,,,,,,,,3,,,49,0
91680,note_off,120,0,2,,,,,,,,,,,,,,,1,,,69,0
91680,note_off,240,0,3,,,,,,,,,,,,,,,2,,,61,0
91680,note_on,0,0,2,,,,,,,,,,,,,,,1,,,69,71
91680,note_on,0,0,4,,,,,,,,,,,,,,,3,,,50,73
91800,note_off,600,0,1,,,,,,,,,,,,,,,0,,,79,0
91800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,75
91920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,66
91920,note_on,240,0,3,,,,,,,,,,,,,,,2,,,66,66
91920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,77,75
91920,note_off,120,0,1,,,,,,,,,,,,,,,0,,,78,0
92040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,76
92040,note_off,120,0,1,,,,,,,,,,,,,,,0,,,77,0
92120,set_tempo,920,1,0,,,,,,,454545,,,,,,,,,,,,
92160,note_off,0,0,3,,,,,,,,,,,,,,,2,,,62,0
92160,set_tempo,40,1,0,,,,,,,447761,,,,,,,,,,,,
92160,note_off,240,0,3,,,,,,,,,,,,,,,2,,,66,0
