tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
26139,control_change,22,0,7,,,,,,,,,6,11,125,,,
26144,control_change,5,0,7,,,,,,,,,6,11,123,,,
26144,control_change,11,0,2,,,,,,,,,1,11,124,,,
26150,control_change,6,0,7,,,,,,,,,6,11,122,,,
26150,control_change,6,0,2,,,,,,,,,1,11,121,,,
26158,note_on,46,0,11,,,,,,,,,11,,,86,0,
26161,control_change,11,0,2,,,,,,,,,1,11,120,,,
26161,control_change,11,0,7,,,,,,,,,6,11,120,,,
26166,control_change,5,0,2,,,,,,,,,1,11,118,,,
26166,control_change,5,0,7,,,,,,,,,6,11,117,,,
26183,control_change,17,0,7,,,,,,,,,6,11,114,,,
26183,control_change,17,0,2,,,,,,,,,1,11,117,,,
26194,control_change,11,0,2,,,,,,,,,1,11,115,,,
26194,control_change,11,0,7,,,,,,,,,6,11,113,,,
26199,control_change,5,0,2,,,,,,,,,1,11,114,,,
26199,control_change,5,0,7,,,,,,,,,6,11,111,,,
26208,note_on,0,0,11,,,,,,,,,11,,,74,107,
26208,note_on,50,0,11,,,,,,,,,11,,,86,107,
26210,control_change,11,0,7,,,,,,,,,6,11,110,,,
26216,control_change,17,0,2,,,,,,,,,1,11,112,,,
26227,control_change,11,0,2,,,,,,,,,1,11,111,,,
26227,control_change,17,0,7,,,,,,,,,6,11,108,,,
26232,control_change,5,0,2,,,,,,,,,1,11,109,,,
26232,control_change,5,0,7,,,,,,,,,6,11,107,,,
26243,control_change,11,0,2,,,,,,,,,1,11,108,,,
26249,control_change,6,0,2,,,,,,,,,1,11,106,,,
26276,control_change,27,0,2,,,,,,,,,1,11,105,,,
26286,note_on,174,0,3,,,,,,,,,2,,,50,0,
26286,note_on,174,0,12,,,,,,,,,12,,,78,0,
26286,note_on,174,0,13,,,,,,,,,13,,,62,0,
26286,note_on,174,0,14,,,,,,,,,14,,,50,0,
26286,note_on,174,0,15,,,,,,,,,15,,,38,0,
26292,note_on,178,0,1,,,,,,,,,0,,,78,0,
26300,note_on,68,0,7,,,,,,,,,6,,,74,0,
26300,note_on,188,0,5,,,,,,,,,4,,,62,0,
26304,note_on,28,0,2,,,,,,,,,1,,,74,0,
26342,note_on,0,0,11,,,,,,,,,11,,,86,0,
26342,note_on,134,0,11,,,,,,,,,11,,,74,0,
26400,note_on,108,0,1,,,,,,,,,0,,,74,116,
26400,note_on,114,0,15,,,,,,,,,15,,,38,82,
26400,note_on,114,0,3,,,,,,,,,2,,,50,103,
26400,note_on,58,0,11,,,,,,,,,11,,,86,107,
26400,note_on,114,0,13,,,,,,,,,13,,,62,82,
26400,note_on,114,0,14,,,,,,,,,14,,,50,82,
26400,note_on,11810,0,10,,,,,,,,,10,,,74,103,
26457,control_change,399,0,6,,,,,,,,,5,11,127,,,
26457,control_change,157,0,7,,,,,,,,,6,11,127,,,
26462,note_on,62,0,1,,,,,,,,,0,,,74,0,
26474,control_change,170,0,2,,,,,,,,,1,11,127,,,
26478,note_on,78,0,15,,,,,,,,,15,,,38,0,
26478,note_on,78,0,3,,,,,,,,,2,,,50,0,
26478,note_on,78,0,13,,,,,,,,,13,,,62,0,
26478,note_on,78,0,14,,,,,,,,,14,,,50,0,
26496,note_on,22,0,2,,,,,,,,,1,,,79,82,
26496,note_on,39,0,6,,,,,,,,,5,,,55,82,
26496,note_on,34,0,1,,,,,,,,,0,,,82,103,
26496,note_on,374,0,8,,,,,,,,,7,,,67,82,
26496,note_on,210,0,12,,,,,,,,,12,,,82,103,
26496,note_on,18,0,14,,,,,,,,,14,,,58,82,
26496,note_on,18,0,13,,,,,,,,,13,,,70,82,
26496,note_on,0,0,12,,,,,,,,,12,,,79,103,
26496,note_on,18,0,3,,,,,,,,,2,,,58,103,
26496,note_on,39,0,7,,,,,,,,,6,,,74,82,
26496,note_on,18,0,15,,,,,,,,,15,,,46,82,
26496,note_on,196,0,5,,,,,,,,,4,,,62,82,
26534,note_on,134,0,10,,,,,,,,,10,,,74,0,
26534,note_on,134,0,11,,,,,,,,,11,,,86,0,
26542,note_on,46,0,12,,,,,,,,,12,,,79,0,
26542,note_on,0,0,12,,,,,,,,,12,,,82,0,
26544,note_on,2,0,12,,,,,,,,,12,,,82,103,
26544,note_on,0,0,12,,,,,,,,,12,,,79,103,
26590,note_on,0,0,12,,,,,,,,,12,,,82,0,
26590,note_on,46,0,12,,,,,,,,,12,,,79,0,
26592,note_on,2,0,12,,,,,,,,,12,,,82,103,
26592,note_on,96,0,13,,,,,,,,,13,,,70,0,
26592,note_on,0,0,12,,,,,,,,,12,,,79,103,
26592,note_on,0,0,13,,,,,,,,,13,,,69,82,
26592,note_on,96,0,15,,,,,,,,,15,,,46,0,
26592,note_on,0,0,3,,,,,,,,,2,,,57,103,
26592,note_on,0,0,15,,,,,,,,,15,,,45,82,
26592,note_on,96,0,3,,,,,,,,,2,,,58,0,
26592,note_on,0,0,11,,,,,,,,,11,,,74,107,
26592,note_on,58,0,11,,,,,,,,,11,,,86,107,
26592,note_on,96,0,14,,,,,,,,,14,,,58,0,
26592,note_on,0,0,14,,,,,,,,,14,,,57,82,
26626,note_on,130,0,7,,,,,,,,,6,,,74,0,
26628,note_on,132,0,8,,,,,,,,,7,,,67,0,
26631,note_on,135,0,6,,,,,,,,,5,,,55,0,
26632,note_on,136,0,5,,,,,,,,,4,,,62,0,
26634,note_on,138,0,1,,,,,,,,,0,,,82,0,
26638,note_on,0,0,12,,,,,,,,,12,,,82,0,
26638,note_on,46,0,12,,,,,,,,,12,,,79,0,
26640,note_on,0,0,12,,,,,,,,,12,,,79,103,
26640,note_on,2,0,12,,,,,,,,,12,,,82,103,
26640,note_on,144,0,2,,,,,,,,,1,,,79,0,
26686,note_on,0,0,12,,,,,,,,,12,,,82,0,
26686,note_on,46,0,12,,,,,,,,,12,,,79,0,
26688,note_on,0,0,14,,,,,,,,,14,,,55,82,
26688,note_on,0,0,12,,,,,,,,,12,,,79,103,
26688,note_on,2,0,12,,,,,,,,,12,,,82,103,
26688,note_on,0,0,13,,,,,,,,,13,,,67,82,
26688,note_on,62,0,7,,,,,,,,,6,,,74,82,
26688,note_on,60,0,8,,,,,,,,,7,,,67,82,
26688,note_on,56,0,5,,,,,,,,,4,,,62,76,
26688,note_on,48,0,2,,,,,,,,,1,,,79,82,
26688,note_on,96,0,3,,,,,,,,,2,,,57,0,
26688,note_on,0,0,3,,,,,,,,,2,,,55,103,
26688,note_on,54,0,1,,,,,,,,,0,,,82,102,
26688,note_on,0,0,15,,,,,,,,,15,,,43,82,
26688,note_on,96,0,15,,,,,,,,,15,,,45,0,
26688,note_on,57,0,6,,,,,,,,,5,,,55,82,
26688,note_on,96,0,14,,,,,,,,,14,,,57,0,
26688,note_on,96,0,13,,,,,,,,,13,,,69,0,
26726,note_on,0,0,11,,,,,,,,,11,,,86,0,
26726,note_on,134,0,11,,,,,,,,,11,,,74,0,
26734,note_on,46,0,12,,,,,,,,,12,,,79,0,
26734,note_on,0,0,12,,,,,,,,,12,,,82,0,
26736,note_on,0,0,12,,,,,,,,,12,,,79,103,
26736,note_on,2,0,12,,,,,,,,,12,,,82,103,
26766,note_on,78,0,1,,,,,,,,,0,,,82,0,
26778,note_on,90,0,2,,,,,,,,,1,,,79,0,
26780,note_on,92,0,5,,,,,,,,,4,,,62,0,
26782,note_on,46,0,12,,,,,,,,,12,,,79,0,
26782,note_on,0,0,12,,,,,,,,,12,,,82,0,
26784,note_on,0,0,11,,,,,,,,,11,,,74,107,
26784,note_on,0,0,13,,,,,,,,,13,,,70,82,
26784,note_on,96,0,13,,,,,,,,,13,,,67,0,
26784,note_on,96,0,15,,,,,,,,,15,,,43,0,
26784,note_on,0,0,14,,,,,,,,,14,,,58,82,
26784,note_on,96,0,3,,,,,,,,,2,,,55,0,
26784,note_on,0,0,3,,,,,,,,,2,,,58,103,
26784,note_on,58,0,11,,,,,,,,,11,,,86,107,
26784,note_on,0,0,15,,,,,,,,,15,,,46,82,
26784,note_on,2,0,12,,,,,,,,,12,,,82,103,
26784,note_on,0,0,12,,,,,,,,,12,,,79,103,
26784,note_on,96,0,14,,,,,,,,,14,,,55,0,
26785,note_on,97,0,6,,,,,,,,,5,,,55,0,
26818,note_on,130,0,7,,,,,,,,,6,,,74,0,
26820,note_on,132,0,8,,,,,,,,,7,,,67,0,
26830,note_on,46,0,12,,,,,,,,,12,,,79,0,
26830,note_on,0,0,12,,,,,,,,,12,,,82,0,
26832,note_on,66,0,1,,,,,,,,,0,,,82,103,
26832,note_on,0,0,12,,,,,,,,,12,,,79,103,
26832,note_on,2,0,12,,,,,,,,,12,,,82,103,
26832,note_on,54,0,2,,,,,,,,,1,,,79,82,
26834,note_on,54,0,5,,,,,,,,,4,,,62,82,
26834,note_on,49,0,6,,,,,,,,,5,,,55,82,
26860,note_on,28,0,2,,,,,,,,,1,,,79,0,
26862,note_on,30,0,1,,,,,,,,,0,,,82,0,
26862,note_on,78,0,15,,,,,,,,,15,,,46,0,
26862,note_on,78,0,3,,,,,,,,,2,,,58,0,
26862,note_on,78,0,14,,,,,,,,,14,,,58,0,
26862,note_on,78,0,13,,,,,,,,,13,,,70,0,
26862,note_on,28,0,5,,,,,,,,,4,,,62,0,
26862,note_on,28,0,6,,,,,,,,,5,,,55,0,
26878,note_on,0,0,12,,,,,,,,,12,,,82,0,
26878,note_on,46,0,12,,,,,,,,,12,,,79,0,
26880,note_on,20,0,2,,,,,,,,,1,,,78,82,
26880,note_on,18,0,13,,,,,,,,,13,,,74,82,
26880,note_on,18,0,3,,,,,,,,,2,,,62,103,
26880,note_on,18,0,5,,,,,,,,,4,,,62,116,
26880,note_on,18,0,15,,,,,,,,,15,,,50,82,
26880,note_on,18,0,14,,,,,,,,,14,,,62,82,
26880,note_on,2,0,12,,,,,,,,,12,,,81,103,
26880,note_on,18,0,1,,,,,,,,,0,,,81,103,
26880,note_on,62,0,7,,,,,,,,,6,,,74,116,
26885,control_change,5,0,1,,,,,,,,,0,11,125,,,
26926,note_on,0,0,11,,,,,,,,,11,,,86,0,
26926,note_on,142,0,11,,,,,,,,,11,,,74,0,
26934,control_change,54,0,2,,,,,,,,,1,11,126,,,
26940,control_change,55,0,1,,,,,,,,,0,11,124,,,
26951,control_change,17,0,2,,,,,,,,,1,11,124,,,
26956,control_change,5,0,2,,,,,,,,,1,11,123,,,
26967,control_change,11,0,2,,,,,,,,,1,11,121,,,
26973,control_change,6,0,2,,,,,,,,,1,11,120,,,
26976,note_on,50,0,11,,,,,,,,,11,,,86,107,
26976,note_on,0,0,11,,,,,,,,,11,,,74,107,
26984,control_change,11,0,2,,,,,,,,,1,11,118,,,
26984,control_change,44,0,1,,,,,,,,,0,11,123,,,
26989,control_change,5,0,1,,,,,,,,,0,11,121,,,
26989,control_change,5,0,2,,,,,,,,,1,11,115,,,
27000,control_change,11,0,1,,,,,,,,,0,11,120,,,
27006,control_change,6,0,1,,,,,,,,,0,11,118,,,
27006,control_change,17,0,2,,,,,,,,,1,11,112,,,
27017,control_change,11,0,1,,,,,,,,,0,11,117,,,
27017,control_change,11,0,2,,,,,,,,,1,11,111,,,
27022,control_change,5,0,1,,,,,,,,,0,11,115,,,
27022,control_change,5,0,2,,,,,,,,,1,11,108,,,
27033,control_change,11,0,2,,,,,,,,,1,11,105,,,
27033,control_change,11,0,1,,,,,,,,,0,11,114,,,
27034,note_on,154,0,5,,,,,,,,,4,,,62,0,
27039,control_change,6,0,2,,,,,,,,,1,11,102,,,
27039,control_change,6,0,1,,,,,,,,,0,11,112,,,
27046,note_on,7,0,2,,,,,,,,,1,,,78,0,
27050,control_change,4,0,2,,,,,,,,,1,11,100,,,
27054,note_on,174,0,12,,,,,,,,,12,,,81,0,
27054,note_on,174,0,15,,,,,,,,,15,,,50,0,
27054,note_on,174,0,3,,,,,,,,,2,,,62,0,
27054,note_on,174,0,14,,,,,,,,,14,,,62,0,
27054,note_on,174,0,13,,,,,,,,,13,,,74,0,
27055,control_change,16,0,1,,,,,,,,,0,11,111,,,
27058,note_on,178,0,7,,,,,,,,,6,,,74,0,
27058,note_on,3,0,1,,,,,,,,,0,,,81,0,
27066,control_change,8,0,1,,,,,,,,,0,11,109,,,
27072,control_change,6,0,1,,,,,,,,,0,11,106,,,
27110,note_on,0,0,11,,,,,,,,,11,,,86,0,
27110,note_on,134,0,11,,,,,,,,,11,,,74,0,
27137,control_change,65,0,1,,,,,,,,,0,11,126,,,
27168,note_on,114,0,15,,,,,,,,,15,,,38,82,
27168,note_on,58,0,11,,,,,,,,,11,,,86,107,
27168,note_on,114,0,3,,,,,,,,,2,,,50,103,
27168,note_on,114,0,13,,,,,,,,,13,,,62,82,
27168,note_on,634,0,10,,,,,,,,,10,,,74,103,
27168,note_on,31,0,1,,,,,,,,,0,,,74,116,
27168,note_on,114,0,14,,,,,,,,,14,,,50,82,
27228,note_on,60,0,1,,,,,,,,,0,,,74,0,
27246,note_on,78,0,13,,,,,,,,,13,,,62,0,
27246,note_on,78,0,15,,,,,,,,,15,,,38,0,
27246,note_on,78,0,3,,,,,,,,,2,,,50,0,
27246,note_on,78,0,14,,,,,,,,,14,,,50,0,
27247,control_change,197,0,2,,,,,,,,,1,11,127,,,
27264,note_on,18,0,13,,,,,,,,,13,,,70,82,
27264,note_on,402,0,6,,,,,,,,,5,,,55,82,
27264,note_on,18,0,3,,,,,,,,,2,,,58,103,
27264,note_on,0,0,12,,,,,,,,,12,,,79,102,
27264,note_on,230,0,5,,,,,,,,,4,,,62,82,
27264,note_on,210,0,12,,,,,,,,,12,,,82,102,
27264,note_on,36,0,1,,,,,,,,,0,,,82,103,
27264,note_on,17,0,2,,,,,,,,,1,,,79,82,
27264,note_on,444,0,8,,,,,,,,,7,,,67,82,
27264,note_on,206,0,7,,,,,,,,,6,,,74,82,
27264,note_on,18,0,14,,,,,,,,,14,,,58,82,
27264,note_on,18,0,15,,,,,,,,,15,,,46,82,
27302,note_on,134,0,11,,,,,,,,,11,,,86,0,
27302,note_on,134,0,10,,,,,,,,,10,,,74,0,
27310,note_on,46,0,12,,,,,,,,,12,,,79,0,
27310,note_on,0,0,12,,,,,,,,,12,,,82,0,
27312,note_on,2,0,12,,,,,,,,,12,,,82,102,
27312,note_on,0,0,12,,,,,,,,,12,,,79,102,
27358,note_on,0,0,12,,,,,,,,,12,,,82,0,
27358,note_on,46,0,12,,,,,,,,,12,,,79,0,
27360,note_on,96,0,15,,,,,,,,,15,,,46,0,
27360,note_on,96,0,14,,,,,,,,,14,,,58,0,
27360,note_on,96,0,3,,,,,,,,,2,,,58,0,
27360,note_on,0,0,3,,,,,,,,,2,,,57,103,
27360,note_on,0,0,12,,,,,,,,,12,,,79,102,
27360,note_on,96,0,13,,,,,,,,,13,,,70,0,
27360,note_on,0,0,14,,,,,,,,,14,,,57,82,
27360,note_on,0,0,15,,,,,,,,,15,,,45,82,
27360,note_on,0,0,13,,,,,,,,,13,,,69,82,
27360,note_on,2,0,12,,,,,,,,,12,,,82,102,
27360,note_on,0,0,11,,,,,,,,,11,,,74,107,
27360,note_on,58,0,11,,,,,,,,,11,,,86,107,
27394,note_on,130,0,7,,,,,,,,,6,,,74,0,
27394,note_on,130,0,6,,,,,,,,,5,,,55,0,
27396,note_on,132,0,8,,,,,,,,,7,,,67,0,
27396,note_on,132,0,5,,,,,,,,,4,,,62,0,
27400,note_on,136,0,1,,,,,,,,,0,,,82,0,
27406,note_on,46,0,12,,,,,,,,,12,,,79,0,
27406,note_on,0,0,12,,,,,,,,,12,,,82,0,
27408,note_on,2,0,12,,,,,,,,,12,,,82,101,
27408,note_on,0,0,12,,,,,,,,,12,,,79,101,
27408,note_on,144,0,2,,,,,,,,,1,,,79,0,
27454,note_on,46,0,12,,,,,,,,,12,,,79,0,
27454,note_on,0,0,12,,,,,,,,,12,,,82,0,
27456,note_on,96,0,15,,,,,,,,,15,,,45,0,
27456,note_on,0,0,15,,,,,,,,,15,,,43,82,
27456,note_on,48,0,2,,,,,,,,,1,,,79,82,
27456,note_on,96,0,13,,,,,,,,,13,,,69,0,
27456,note_on,0,0,13,,,,,,,,,13,,,67,82,
27456,note_on,0,0,3,,,,,,,,,2,,,55,103,
27456,note_on,96,0,14,,,,,,,,,14,,,57,0,
27456,note_on,62,0,7,,,,,,,,,6,,,74,82,
27456,note_on,96,0,3,,,,,,,,,2,,,57,0,
27456,note_on,56,0,1,,,,,,,,,0,,,82,103,
27456,note_on,60,0,5,,,,,,,,,4,,,62,82,
27456,note_on,0,0,12,,,,,,,,,12,,,79,101,
27456,note_on,2,0,12,,,,,,,,,12,,,82,101,
27456,note_on,60,0,8,,,,,,,,,7,,,67,82,
27456,note_on,62,0,6,,,,,,,,,5,,,55,82,
27456,note_on,0,0,14,,,,,,,,,14,,,55,82,
27494,note_on,134,0,11,,,,,,,,,11,,,74,0,
27494,note_on,0,0,11,,,,,,,,,11,,,86,0,
27502,note_on,46,0,12,,,,,,,,,12,,,79,0,
27502,note_on,0,0,12,,,,,,,,,12,,,82,0,
27504,note_on,2,0,12,,,,,,,,,12,,,82,101,
27504,note_on,0,0,12,,,,,,,,,12,,,79,101,
27538,note_on,82,0,1,,,,,,,,,0,,,82,0,
27546,note_on,90,0,2,,,,,,,,,1,,,79,0,
27549,note_on,93,0,5,,,,,,,,,4,,,62,0,
27550,note_on,0,0,12,,,,,,,,,12,,,82,0,
27550,note_on,46,0,12,,,,,,,,,12,,,79,0,
27552,note_on,2,0,12,,,,,,,,,12,,,82,101,
27552,note_on,0,0,12,,,,,,,,,12,,,79,101,
27552,note_on,0,0,13,,,,,,,,,13,,,70,82,
27552,note_on,96,0,13,,,,,,,,,13,,,67,0,
27552,note_on,0,0,15,,,,,,,,,15,,,46,82,
27552,note_on,96,0,15,,,,,,,,,15,,,43,0,
27552,note_on,96,0,3,,,,,,,,,2,,,55,0,
27552,note_on,0,0,14,,,,,,,,,14,,,58,82,
27552,note_on,0,0,3,,,,,,,,,2,,,58,103,
27552,note_on,96,0,14,,,,,,,,,14,,,55,0,
27552,note_on,96,0,6,,,,,,,,,5,,,55,0,
27552,note_on,58,0,11,,,,,,,,,11,,,86,107,
27552,note_on,0,0,11,,,,,,,,,11,,,74,107,
27586,note_on,130,0,7,,,,,,,,,6,,,74,0,
27588,note_on,132,0,8,,,,,,,,,7,,,67,0,
27598,note_on,0,0,12,,,,,,,,,12,,,82,0,
27598,note_on,46,0,12,,,,,,,,,12,,,79,0,
27600,note_on,54,0,2,,,,,,,,,1,,,79,82,
27600,note_on,2,0,12,,,,,,,,,12,,,82,101,
27600,note_on,62,0,1,,,,,,,,,0,,,82,103,
27600,note_on,0,0,12,,,,,,,,,12,,,79,101,
27602,note_on,50,0,6,,,,,,,,,5,,,55,82,
27602,note_on,53,0,5,,,,,,,,,4,,,62,82,
27628,note_on,26,0,5,,,,,,,,,4,,,62,0,
27628,note_on,28,0,2,,,,,,,,,1,,,79,0,
27630,note_on,78,0,3,,,,,,,,,2,,,58,0,
27630,note_on,30,0,1,,,,,,,,,0,,,82,0,
27630,note_on,78,0,13,,,,,,,,,13,,,70,0,
27630,note_on,28,0,6,,,,,,,,,5,,,55,0,
27630,note_on,78,0,14,,,,,,,,,14,,,58,0,
27630,note_on,78,0,15,,,,,,,,,15,,,46,0,
27646,note_on,46,0,12,,,,,,,,,12,,,79,0,
27646,note_on,0,0,12,,,,,,,,,12,,,82,0,
27648,note_on,20,0,2,,,,,,,,,1,,,78,82,
27648,note_on,62,0,7,,,,,,,,,6,,,74,116,
27648,note_on,18,0,14,,,,,,,,,14,,,62,82,
27648,note_on,18,0,3,,,,,,,,,2,,,62,103,
27648,note_on,20,0,5,,,,,,,,,4,,,62,116,
27648,note_on,0,0,12,,,,,,,,,12,,,78,101,
27648,note_on,2,0,12,,,,,,,,,12,,,81,101,
27648,note_on,18,0,1,,,,,,,,,0,,,81,103,
27648,note_on,18,0,15,,,,,,,,,15,,,50,82,
27648,set_tempo,3840,1,0,,,,,,394737,,,,,,,,
27648,note_on,18,0,13,,,,,,,,,13,,,74,82,
27694,note_on,142,0,11,,,,,,,,,11,,,74,0,
27694,note_on,0,0,11,,,,,,,,,11,,,86,0,
27742,note_on,94,0,2,,,,,,,,,1,,,78,0,
27742,note_on,94,0,1,,,,,,,,,0,,,81,0,
27744,note_on,50,0,11,,,,,,,,,11,,,86,107,
27744,note_on,0,0,11,,,,,,,,,11,,,74,107,
27776,note_on,128,0,5,,,,,,,,,4,,,62,0,
27784,note_on,136,0,7,,,,,,,,,6,,,74,0,
27804,note_on,156,0,3,,,,,,,,,2,,,62,0,
27804,note_on,0,0,12,,,,,,,,,12,,,81,0,
27804,note_on,156,0,12,,,,,,,,,12,,,78,0,
27804,note_on,156,0,15,,,,,,,,,15,,,50,0,
27804,note_on,156,0,14,,,,,,,,,14,,,62,0,
27804,note_on,156,0,13,,,,,,,,,13,,,74,0,
27840,note_on,56,0,7,,,,,,,,,6,,,74,82,
27840,note_on,64,0,5,,,,,,,,,4,,,62,82,
27840,note_on,210,0,6,,,,,,,,,5,,,55,82,
27840,note_on,36,0,14,,,,,,,,,14,,,55,82,
27840,note_on,36,0,13,,,,,,,,,13,,,67,82,
27840,note_on,0,0,12,,,,,,,,,12,,,79,103,
27840,note_on,36,0,12,,,,,,,,,12,,,82,103,
27840,note_on,98,0,1,,,,,,,,,0,,,82,103,
27840,note_on,98,0,2,,,,,,,,,1,,,79,82,
27840,note_on,36,0,15,,,,,,,,,15,,,43,82,
27840,note_on,252,0,8,,,,,,,,,7,,,67,82,
27840,note_on,36,0,3,,,,,,,,,2,,,55,103,
27878,note_on,134,0,11,,,,,,,,,11,,,74,0,
27878,note_on,0,0,11,,,,,,,,,11,,,86,0,
27886,note_on,46,0,14,,,,,,,,,14,,,55,0,
27886,note_on,46,0,13,,,,,,,,,13,,,67,0,
27886,note_on,46,0,15,,,,,,,,,15,,,43,0,
27886,note_on,46,0,3,,,,,,,,,2,,,55,0,
27930,note_on,90,0,1,,,,,,,,,0,,,82,0,
27930,note_on,90,0,2,,,,,,,,,1,,,79,0,
27936,note_on,50,0,14,,,,,,,,,14,,,58,82,
27936,note_on,0,0,11,,,,,,,,,11,,,74,107,
27936,note_on,50,0,13,,,,,,,,,13,,,70,82,
27936,note_on,58,0,11,,,,,,,,,11,,,86,107,
27936,note_on,50,0,15,,,,,,,,,15,,,46,82,
27936,note_on,50,0,3,,,,,,,,,2,,,58,103,
27968,note_on,128,0,5,,,,,,,,,4,,,62,0,
27968,note_on,128,0,6,,,,,,,,,5,,,55,0,
27970,note_on,130,0,7,,,,,,,,,6,,,74,0,
27972,note_on,132,0,8,,,,,,,,,7,,,67,0,
27982,note_on,46,0,14,,,,,,,,,14,,,58,0,
27982,note_on,46,0,3,,,,,,,,,2,,,58,0,
27982,note_on,46,0,15,,,,,,,,,15,,,46,0,
27982,note_on,46,0,13,,,,,,,,,13,,,70,0,
27990,note_on,0,0,12,,,,,,,,,12,,,82,0,
27990,note_on,150,0,12,,,,,,,,,12,,,79,0,
28032,note_on,50,0,3,,,,,,,,,2,,,62,103,
28032,note_on,102,0,2,,,,,,,,,1,,,78,82,
28032,note_on,50,0,15,,,,,,,,,15,,,50,82,
28032,note_on,62,0,7,,,,,,,,,6,,,74,116,
28032,note_on,0,0,12,,,,,,,,,12,,,78,103,
28032,note_on,42,0,12,,,,,,,,,12,,,81,103,
28032,note_on,102,0,1,,,,,,,,,0,,,81,103,
28032,note_on,50,0,14,,,,,,,,,14,,,62,82,
28032,note_on,50,0,13,,,,,,,,,13,,,74,82,
28032,note_on,64,0,5,,,,,,,,,4,,,62,116,
28070,note_on,134,0,11,,,,,,,,,11,,,74,0,
28070,note_on,0,0,11,,,,,,,,,11,,,86,0,
28122,note_on,90,0,1,,,,,,,,,0,,,81,0,
28122,note_on,90,0,2,,,,,,,,,1,,,78,0,
28128,note_on,0,0,11,,,,,,,,,11,,,74,107,
28128,note_on,58,0,11,,,,,,,,,11,,,86,107,
28160,note_on,128,0,5,,,,,,,,,4,,,62,0,
28164,note_on,132,0,7,,,,,,,,,6,,,74,0,
28182,note_on,0,0,12,,,,,,,,,12,,,81,0,
28182,note_on,150,0,12,,,,,,,,,12,,,78,0,
28188,note_on,156,0,3,,,,,,,,,2,,,62,0,
28188,note_on,156,0,14,,,,,,,,,14,,,62,0,
28188,note_on,156,0,13,,,,,,,,,13,,,74,0,
28188,note_on,156,0,15,,,,,,,,,15,,,50,0,
28224,note_on,36,0,3,,,,,,,,,2,,,55,103,
28224,note_on,0,0,12,,,,,,,,,12,,,79,103,
28224,note_on,252,0,8,,,,,,,,,7,,,67,82,
28224,note_on,42,0,12,,,,,,,,,12,,,82,103,
28224,note_on,60,0,7,,,,,,,,,6,,,74,82,
28224,note_on,36,0,15,,,,,,,,,15,,,43,82,
28224,note_on,256,0,6,,,,,,,,,5,,,55,82,
28224,note_on,36,0,14,,,,,,,,,14,,,55,82,
28224,note_on,64,0,5,,,,,,,,,4,,,62,82,
28224,note_on,102,0,1,,,,,,,,,0,,,82,103,
28224,note_on,36,0,13,,,,,,,,,13,,,67,82,
28224,note_on,102,0,2,,,,,,,,,1,,,79,82,
28262,note_on,134,0,11,,,,,,,,,11,,,74,0,
28262,note_on,0,0,11,,,,,,,,,11,,,86,0,
28270,note_on,46,0,14,,,,,,,,,14,,,55,0,
28270,note_on,46,0,3,,,,,,,,,2,,,55,0,
28270,note_on,46,0,15,,,,,,,,,15,,,43,0,
28270,note_on,46,0,13,,,,,,,,,13,,,67,0,
28314,note_on,90,0,2,,,,,,,,,1,,,79,0,
28314,note_on,90,0,1,,,,,,,,,0,,,82,0,
28320,note_on,58,0,11,,,,,,,,,11,,,86,107,
28320,note_on,0,0,11,,,,,,,,,11,,,74,107,
28320,note_on,50,0,3,,,,,,,,,2,,,58,103,
28320,note_on,50,0,13,,,,,,,,,13,,,70,82,
28320,note_on,50,0,14,,,,,,,,,14,,,58,82,
28320,note_on,50,0,15,,,,,,,,,15,,,46,82,
28352,note_on,128,0,6,,,,,,,,,5,,,55,0,
28352,note_on,128,0,5,,,,,,,,,4,,,62,0,
28354,note_on,130,0,7,,,,,,,,,6,,,74,0,
28356,note_on,132,0,8,,,,,,,,,7,,,67,0,
28366,note_on,46,0,15,,,,,,,,,15,,,46,0,
28366,note_on,46,0,13,,,,,,,,,13,,,70,0,
28366,note_on,46,0,14,,,,,,,,,14,,,58,0,
28366,note_on,46,0,3,,,,,,,,,2,,,58,0,
28374,note_on,150,0,12,,,,,,,,,12,,,79,0,
28374,note_on,0,0,12,,,,,,,,,12,,,82,0,
28380,note_on,60,0,11,,,,,,,,,11,,,74,0,
28380,note_on,0,0,11,,,,,,,,,11,,,86,0,
28410,control_change,96,0,2,,,,,,,,,1,11,127,,,
28416,note_on,50,0,3,,,,,,,,,2,,,62,103,
28416,note_on,36,0,11,,,,,,,,,11,,,86,107,
28416,note_on,0,0,11,,,,,,,,,11,,,74,107,
28416,note_on,62,0,7,,,,,,,,,6,,,74,116,
28416,note_on,102,0,1,,,,,,,,,0,,,81,103,
28416,note_on,50,0,15,,,,,,,,,15,,,50,82,
28416,note_on,50,0,14,,,,,,,,,14,,,62,82,
28416,note_on,0,0,12,,,,,,,,,12,,,78,104,
28416,note_on,6,0,2,,,,,,,,,1,,,78,82,
28416,note_on,50,0,13,,,,,,,,,13,,,74,82,
28416,note_on,42,0,12,,,,,,,,,12,,,81,104,
28416,note_on,64,0,5,,,,,,,,,4,,,62,116,
28426,control_change,10,0,2,,,,,,,,,1,11,126,,,
28443,control_change,17,0,2,,,,,,,,,1,11,124,,,
28459,control_change,16,0,2,,,,,,,,,1,11,123,,,
