tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,channel,control,value,program,note,velocity
27355,note_off,,43,0,1,,,,,,0,,,,81,0
27355,note_off,,0,0,1,,,,,,0,,,,72,0
27360,note_on,,53,0,2,,,,,,1,,,,65,78
27403,note_off,,43,0,2,,,,,,1,,,,65,0
27408,note_on,,53,0,1,,,,,,0,,,,69,96
27408,note_on,,0,0,1,,,,,,0,,,,72,96
27451,note_off,,43,0,1,,,,,,0,,,,72,0
27451,note_off,,0,0,1,,,,,,0,,,,69,0
27456,note_on,,53,0,2,,,,,,1,,,,65,78
27499,note_off,,43,0,2,,,,,,1,,,,65,0
27504,note_on,,53,0,1,,,,,,0,,,,72,96
27504,note_on,,0,0,1,,,,,,0,,,,81,96
27547,note_off,,43,0,1,,,,,,0,,,,81,0
27547,note_off,,0,0,1,,,,,,0,,,,72,0
27552,note_on,,53,0,2,,,,,,1,,,,65,78
27595,note_off,,43,0,2,,,,,,1,,,,65,0
27600,note_on,,0,0,1,,,,,,0,,,,82,96
27600,note_on,,53,0,1,,,,,,0,,,,74,96
27643,note_off,,0,0,1,,,,,,0,,,,74,0
27643,note_off,,43,0,1,,,,,,0,,,,82,0
27648,note_on,,53,0,2,,,,,,1,,,,41,78
27648,note_on,,0,0,2,,,,,,1,,,,53,78
27691,note_off,,43,0,2,,,,,,1,,,,53,0
27691,note_off,,0,0,2,,,,,,1,,,,41,0
27696,note_on,,53,0,1,,,,,,0,,,,72,96
27696,note_on,,0,0,1,,,,,,0,,,,81,96
27739,note_off,,43,0,1,,,,,,0,,,,81,0
27739,note_off,,0,0,1,,,,,,0,,,,72,0
27744,note_on,,53,0,2,,,,,,1,,,,65,78
27787,note_off,,43,0,2,,,,,,1,,,,65,0
27792,note_on,,53,0,1,,,,,,0,,,,69,96
27792,note_on,,0,0,1,,,,,,0,,,,72,96
27835,note_off,,43,0,1,,,,,,0,,,,72,0
27835,note_off,,0,0,1,,,,,,0,,,,69,0
27840,note_on,,53,0,2,,,,,,1,,,,65,78
27883,note_off,,43,0,2,,,,,,1,,,,65,0
27888,note_on,,0,0,1,,,,,,0,,,,81,96
27888,note_on,,53,0,1,,,,,,0,,,,72,96
27931,note_off,,43,0,1,,,,,,0,,,,81,0
27931,note_off,,0,0,1,,,,,,0,,,,72,0
27936,note_on,,53,0,2,,,,,,1,,,,65,78
27979,note_off,,43,0,2,,,,,,1,,,,65,0
27984,note_on,,0,0,1,,,,,,0,,,,79,96
27984,note_on,,53,0,1,,,,,,0,,,,70,96
28027,note_off,,0,0,1,,,,,,0,,,,70,0
28027,note_off,,43,0,1,,,,,,0,,,,79,0
28032,note_on,,53,0,2,,,,,,1,,,,65,78
28075,note_off,,43,0,2,,,,,,1,,,,65,0
28080,note_on,,53,0,1,,,,,,0,,,,69,96
28080,note_on,,0,0,1,,,,,,0,,,,77,96
28123,note_off,,43,0,1,,,,,,0,,,,77,0
28123,note_off,,0,0,1,,,,,,0,,,,69,0
28128,note_on,,53,0,2,,,,,,1,,,,65,78
28171,note_off,,43,0,2,,,,,,1,,,,65,0
28176,note_on,,0,0,1,,,,,,0,,,,77,96
28176,note_on,,53,0,1,,,,,,0,,,,69,96
28219,note_off,,0,0,1,,,,,,0,,,,69,0
28219,note_off,,43,0,1,,,,,,0,,,,77,0
28224,note_on,,0,0,2,,,,,,1,,,,36,78
28224,note_on,,53,0,2,,,,,,1,,,,48,78
28267,note_off,,0,0,2,,,,,,1,,,,48,0
28267,note_off,,43,0,2,,,,,,1,,,,36,0
28272,note_on,,53,0,1,,,,,,0,,,,76,96
28272,note_on,,0,0,1,,,,,,0,,,,79,96
28315,note_off,,0,0,1,,,,,,0,,,,76,0
28315,note_off,,43,0,1,,,,,,0,,,,79,0
28320,note_on,,53,0,2,,,,,,1,,,,60,78
28363,note_off,,43,0,2,,,,,,1,,,,60,0
28368,note_on,,0,0,1,,,,,,0,,,,64,96
28368,note_on,,53,0,1,,,,,,0,,,,67,96
28411,note_off,,0,0,1,,,,,,0,,,,67,0
28411,note_off,,43,0,1,,,,,,0,,,,64,0
28416,note_on,,53,0,2,,,,,,1,,,,48,78
28416,note_on,,0,0,2,,,,,,1,,,,36,78
28459,note_off,,43,0,2,,,,,,1,,,,36,0
28459,note_off,,0,0,2,,,,,,1,,,,48,0
28464,note_on,,53,0,1,,,,,,0,,,,76,96
28464,note_on,,0,0,1,,,,,,0,,,,79,96
28507,note_off,,43,0,1,,,,,,0,,,,79,0
28507,note_off,,0,0,1,,,,,,0,,,,76,0
28512,note_on,,53,0,2,,,,,,1,,,,60,78
28555,note_off,,43,0,2,,,,,,1,,,,60,0
28560,note_on,,53,0,1,,,,,,0,,,,67,96
28560,note_on,,0,0,1,,,,,,0,,,,64,96
28603,note_off,,0,0,1,,,,,,0,,,,67,0
28603,note_off,,43,0,1,,,,,,0,,,,64,0
28608,note_on,,53,0,2,,,,,,1,,,,60,78
28651,note_off,,43,0,2,,,,,,1,,,,60,0
28656,note_on,,0,0,1,,,,,,0,,,,79,96
28656,note_on,,53,0,1,,,,,,0,,,,76,96
28699,note_off,,43,0,1,,,,,,0,,,,79,0
28699,note_off,,0,0,1,,,,,,0,,,,76,0
28704,note_on,,53,0,2,,,,,,1,,,,60,78
28747,note_off,,43,0,2,,,,,,1,,,,60,0
28752,note_on,,0,0,1,,,,,,0,,,,80,96
28752,note_on,,53,0,1,,,,,,0,,,,76,96
28795,note_off,,0,0,1,,,,,,0,,,,76,0
28795,note_off,,43,0,1,,,,,,0,,,,80,0
28800,note_on,,0,0,2,,,,,,1,,,,36,78
28800,note_on,,53,0,2,,,,,,1,,,,48,78
28843,note_off,,0,0,2,,,,,,1,,,,48,0
28843,note_off,,43,0,2,,,,,,1,,,,36,0
28848,note_on,,0,0,1,,,,,,0,,,,81,96
28848,note_on,,53,0,1,,,,,,0,,,,77,96
28891,note_off,,0,0,1,,,,,,0,,,,77,0
28891,note_off,,43,0,1,,,,,,0,,,,81,0
28896,note_on,,53,0,2,,,,,,1,,,,60,78
28939,note_off,,43,0,2,,,,,,1,,,,60,0
28944,note_on,,0,0,1,,,,,,0,,,,69,96
28944,note_on,,53,0,1,,,,,,0,,,,65,96
28987,note_off,,0,0,1,,,,,,0,,,,65,0
28987,note_off,,43,0,1,,,,,,0,,,,69,0
28992,note_on,,53,0,2,,,,,,1,,,,60,78
29035,note_off,,43,0,2,,,,,,1,,,,60,0
29040,note_on,,53,0,1,,,,,,0,,,,77,96
29040,note_on,,0,0,1,,,,,,0,,,,81,96
29083,note_off,,43,0,1,,,,,,0,,,,81,0
29083,note_off,,0,0,1,,,,,,0,,,,77,0
29088,note_on,,53,0,2,,,,,,1,,,,60,78
29131,note_off,,43,0,2,,,,,,1,,,,60,0
29136,note_on,,53,0,1,,,,,,0,,,,76,96
29136,note_on,,0,0,1,,,,,,0,,,,80,96
29179,note_off,,0,0,1,,,,,,0,,,,76,0
29179,note_off,,43,0,1,,,,,,0,,,,80,0
29184,note_on,,53,0,2,,,,,,1,,,,60,78
29227,note_off,,43,0,2,,,,,,1,,,,60,0
29232,note_on,,0,0,1,,,,,,0,,,,81,96
29232,note_on,,53,0,1,,,,,,0,,,,77,96
29275,note_off,,0,0,1,,,,,,0,,,,77,0
29275,note_off,,43,0,1,,,,,,0,,,,81,0
29280,note_on,,53,0,2,,,,,,1,,,,60,78
29323,note_off,,43,0,2,,,,,,1,,,,60,0
29328,note_on,,0,0,1,,,,,,0,,,,80,96
29328,note_on,,53,0,1,,,,,,0,,,,76,96
29371,note_off,,0,0,1,,,,,,0,,,,76,0
29371,note_off,,43,0,1,,,,,,0,,,,80,0
29376,note_on,,0,0,2,,,,,,1,,,,48,78
29376,note_on,,53,0,2,,,,,,1,,,,36,78
29419,note_off,,0,0,2,,,,,,1,,,,36,0
29419,note_off,,43,0,2,,,,,,1,,,,48,0
29424,note_on,,53,0,1,,,,,,0,,,,77,96
29424,note_on,,0,0,1,,,,,,0,,,,81,96
29467,note_off,,0,0,1,,,,,,0,,,,77,0
29467,note_off,,43,0,1,,,,,,0,,,,81,0
29472,note_on,,53,0,2,,,,,,1,,,,60,78
29515,note_off,,43,0,2,,,,,,1,,,,60,0
29520,note_on,,0,0,1,,,,,,0,,,,65,96
29520,note_on,,53,0,1,,,,,,0,,,,69,96
29563,note_off,,0,0,1,,,,,,0,,,,69,0
29563,note_off,,43,0,1,,,,,,0,,,,65,0
29568,note_on,,53,0,2,,,,,,1,,,,36,78
29568,note_on,,0,0,2,,,,,,1,,,,48,78
29611,note_off,,0,0,2,,,,,,1,,,,36,0
29611,note_off,,43,0,2,,,,,,1,,,,48,0
29616,note_on,,0,0,1,,,,,,0,,,,81,96
29616,note_on,,53,0,1,,,,,,0,,,,77,96
29659,note_off,,0,0,1,,,,,,0,,,,77,0
29659,note_off,,43,0,1,,,,,,0,,,,81,0
29664,note_on,,53,0,2,,,,,,1,,,,60,78
29707,note_off,,43,0,2,,,,,,1,,,,60,0
29712,note_on,,53,0,1,,,,,,0,,,,69,96
29712,note_on,,0,0,1,,,,,,0,,,,65,96
29755,note_off,,43,0,1,,,,,,0,,,,65,0
29755,note_off,,0,0,1,,,,,,0,,,,69,0
29760,note_on,,53,0,2,,,,,,1,,,,60,78
29803,note_off,,43,0,2,,,,,,1,,,,60,0
29808,note_on,,53,0,1,,,,,,0,,,,77,96
29808,note_on,,0,0,1,,,,,,0,,,,81,96
29851,note_off,,43,0,1,,,,,,0,,,,81,0
29851,note_off,,0,0,1,,,,,,0,,,,77,0
29856,note_on,,53,0,2,,,,,,1,,,,60,78
29899,note_off,,43,0,2,,,,,,1,,,,60,0
29904,note_on,,53,0,1,,,,,,0,,,,78,96
29904,note_on,,0,0,1,,,,,,0,,,,81,96
29947,note_off,,0,0,1,,,,,,0,,,,78,0
29947,note_off,,43,0,1,,,,,,0,,,,81,0
29952,note_on,,53,0,2,,,,,,1,,,,36,78
29952,note_on,,0,0,2,,,,,,1,,,,48,78
29995,note_off,,0,0,2,,,,,,1,,,,36,0
29995,note_off,,43,0,2,,,,,,1,,,,48,0
30000,note_on,,0,0,1,,,,,,0,,,,82,96
30000,note_on,,53,0,1,,,,,,0,,,,79,96
30043,note_off,,0,0,1,,,,,,0,,,,79,0
30043,note_off,,43,0,1,,,,,,0,,,,82,0
30048,note_on,,53,0,2,,,,,,1,,,,60,78
30091,note_off,,43,0,2,,,,,,1,,,,60,0
30096,note_on,,53,0,1,,,,,,0,,,,67,96
30096,note_on,,0,0,1,,,,,,0,,,,70,96
30139,note_off,,43,0,1,,,,,,0,,,,70,0
30139,note_off,,0,0,1,,,,,,0,,,,67,0
30144,note_on,,53,0,2,,,,,,1,,,,60,78
30187,note_off,,43,0,2,,,,,,1,,,,60,0
30192,note_on,,0,0,1,,,,,,0,,,,82,96
30192,note_on,,53,0,1,,,,,,0,,,,79,96
30235,note_off,,43,0,1,,,,,,0,,,,82,0
30235,note_off,,0,0,1,,,,,,0,,,,79,0
30240,note_on,,53,0,2,,,,,,1,,,,60,78
30283,note_off,,43,0,2,,,,,,1,,,,60,0
30288,note_on,,53,0,1,,,,,,0,,,,78,96
30288,note_on,,0,0,1,,,,,,0,,,,81,96
30331,note_off,,0,0,1,,,,,,0,,,,78,0
30331,note_off,,43,0,1,,,,,,0,,,,81,0
30336,note_on,,53,0,2,,,,,,1,,,,60,78
30379,note_off,,43,0,2,,,,,,1,,,,60,0
30384,note_on,,53,0,1,,,,,,0,,,,79,96
30384,note_on,,0,0,1,,,,,,0,,,,82,96
30427,note_off,,43,0,1,,,,,,0,,,,82,0
30427,note_off,,0,0,1,,,,,,0,,,,79,0
30432,note_on,,53,0,2,,,,,,1,,,,60,78
30475,note_off,,43,0,2,,,,,,1,,,,60,0
30480,note_on,,0,0,1,,,,,,0,,,,80,96
30480,note_on,,53,0,1,,,,,,0,,,,76,96
30523,note_off,,43,0,1,,,,,,0,,,,80,0
30523,note_off,,0,0,1,,,,,,0,,,,76,0
30528,note_on,,53,0,2,,,,,,1,,,,41,78
30571,note_off,,43,0,2,,,,,,1,,,,41,0
30576,note_on,,53,0,1,,,,,,0,,,,77,96
30576,note_on,,0,0,1,,,,,,0,,,,81,96
30619,note_off,,43,0,1,,,,,,0,,,,81,0
30619,note_off,,0,0,1,,,,,,0,,,,77,0
30624,note_on,,53,0,2,,,,,,1,,,,53,78
30667,note_off,,43,0,2,,,,,,1,,,,53,0
30672,note_on,,53,0,1,,,,,,0,,,,72,96
30672,note_on,,0,0,1,,,,,,0,,,,84,96
30715,note_off,,43,0,1,,,,,,0,,,,84,0
30715,note_off,,0,0,1,,,,,,0,,,,72,0
30720,note_on,,53,0,2,,,,,,1,,,,45,78
30763,note_off,,43,0,2,,,,,,1,,,,45,0
30768,note_on,,53,0,1,,,,,,0,,,,65,96
30768,note_on,,0,0,1,,,,,,0,,,,77,96
30811,note_off,,0,0,1,,,,,,0,,,,65,0
30811,note_off,,43,0,1,,,,,,0,,,,77,0
30816,note_on,,53,0,2,,,,,,1,,,,57,78
30859,note_off,,43,0,2,,,,,,1,,,,57,0
30864,note_on,,0,0,1,,,,,,0,,,,78,96
30864,note_on,,53,0,1,,,,,,0,,,,66,96
30907,note_off,,43,0,1,,,,,,0,,,,78,0
30907,note_off,,0,0,1,,,,,,0,,,,66,0
30912,note_on,,53,0,2,,,,,,1,,,,48,78
30955,note_off,,43,0,2,,,,,,1,,,,48,0
30960,note_on,,0,0,1,,,,,,0,,,,79,96
30960,note_on,,53,0,1,,,,,,0,,,,67,96
31003,note_off,,0,0,1,,,,,,0,,,,67,0
31003,note_off,,43,0,1,,,,,,0,,,,79,0
31008,note_on,,53,0,2,,,,,,1,,,,60,78
31051,note_off,,43,0,2,,,,,,1,,,,60,0
31056,note_on,,0,0,1,,,,,,0,,,,80,96
31056,note_on,,53,0,1,,,,,,0,,,,68,96
31099,note_off,,43,0,1,,,,,,0,,,,80,0
31099,note_off,,0,0,1,,,,,,0,,,,68,0
31104,note_on,,53,0,2,,,,,,1,,,,41,78
31147,note_off,,43,0,2,,,,,,1,,,,41,0
31152,note_on,,53,0,1,,,,,,0,,,,69,96
31152,note_on,,0,0,1,,,,,,0,,,,81,96
31195,note_off,,0,0,1,,,,,,0,,,,69,0
31195,note_off,,43,0,1,,,,,,0,,,,81,0
31200,note_on,,53,0,2,,,,,,1,,,,53,78
31243,note_off,,43,0,2,,,,,,1,,,,53,0
31248,note_on,,0,0,1,,,,,,0,,,,84,96
31248,note_on,,53,0,1,,,,,,0,,,,72,96
31291,note_off,,43,0,1,,,,,,0,,,,84,0
31291,note_off,,0,0,1,,,,,,0,,,,72,0
31296,note_on,,53,0,2,,,,,,1,,,,45,78
31339,note_off,,43,0,2,,,,,,1,,,,45,0
31344,note_on,,53,0,1,,,,,,0,,,,65,96
31344,note_on,,0,0,1,,,,,,0,,,,77,96
31387,note_off,,43,0,1,,,,,,0,,,,77,0
31387,note_off,,0,0,1,,,,,,0,,,,65,0
31392,note_on,,53,0,2,,,,,,1,,,,57,78
31435,note_off,,43,0,2,,,,,,1,,,,57,0
31440,note_on,,0,0,1,,,,,,0,,,,78,96
31440,note_on,,53,0,1,,,,,,0,,,,66,96
31483,note_off,,0,0,1,,,,,,0,,,,66,0
31483,note_off,,43,0,1,,,,,,0,,,,78,0
31488,note_on,,53,0,2,,,,,,1,,,,48,78
31531,note_off,,43,0,2,,,,,,1,,,,48,0
31536,note_on,,53,0,1,,,,,,0,,,,67,96
31536,note_on,,0,0,1,,,,,,0,,,,79,96
31579,note_off,,43,0,1,,,,,,0,,,,79,0
31579,note_off,,0,0,1,,,,,,0,,,,67,0
31584,note_on,,53,0,2,,,,,,1,,,,60,78
31627,note_off,,43,0,2,,,,,,1,,,,60,0
31632,note_on,,53,0,1,,,,,,0,,,,68,96
31632,note_on,,0,0,1,,,,,,0,,,,80,96
31675,note_off,,43,0,1,,,,,,0,,,,80,0
31675,note_off,,0,0,1,,,,,,0,,,,68,0
31680,note_on,,53,0,2,,,,,,1,,,,53,78
31680,note_on,,0,0,2,,,,,,1,,,,41,78
31723,note_off,,43,0,2,,,,,,1,,,,41,0
31723,note_off,,0,0,2,,,,,,1,,,,53,0
31728,note_on,,0,0,1,,,,,,0,,,,81,96
31728,note_on,,53,0,1,,,,,,0,,,,69,96
31771,note_off,,43,0,1,,,,,,0,,,,81,0
31771,note_off,,0,0,1,,,,,,0,,,,69,0
31776,note_on,,53,0,2,,,,,,1,,,,45,78
31819,note_off,,43,0,2,,,,,,1,,,,45,0
31824,note_on,,0,0,1,,,,,,0,,,,77,96
31824,note_on,,53,0,1,,,,,,0,,,,72,96
31867,note_off,,0,0,1,,,,,,0,,,,72,0
31867,note_off,,43,0,1,,,,,,0,,,,77,0
31872,note_on,,53,0,2,,,,,,1,,,,46,78
31915,note_off,,43,0,2,,,,,,1,,,,46,0
31920,note_on,,0,0,1,,,,,,0,,,,74,96
31920,note_on,,53,0,1,,,,,,0,,,,65,96
31963,note_off,,43,0,1,,,,,,0,,,,74,0
31963,note_off,,0,0,1,,,,,,0,,,,65,0
31968,note_on,,53,0,2,,,,,,1,,,,43,78
32011,note_off,,43,0,2,,,,,,1,,,,43,0
32016,note_on,,0,0,1,,,,,,0,,,,67,96
32016,note_on,,53,0,1,,,,,,0,,,,70,96
32059,note_off,,0,0,1,,,,,,0,,,,70,0
32059,note_off,,43,0,1,,,,,,0,,,,67,0
32064,note_on,,53,0,2,,,,,,1,,,,48,78
32107,note_off,,43,0,2,,,,,,1,,,,48,0
32112,note_on,,53,0,1,,,,,,0,,,,58,96
32112,note_on,,0,0,1,,,,,,0,,,,67,96
32155,note_off,,43,0,1,,,,,,0,,,,67,0
32155,note_off,,0,0,1,,,,,,0,,,,58,0
32160,note_on,,53,0,2,,,,,,1,,,,36,78
32203,note_off,,43,0,2,,,,,,1,,,,36,0
32208,note_on,,0,0,1,,,,,,0,,,,64,96
32208,note_on,,53,0,1,,,,,,0,,,,55,96
32251,note_off,,0,0,1,,,,,,0,,,,55,0
32251,note_off,,43,0,1,,,,,,0,,,,64,0
32256,note_on,,5,0,1,,,,,,0,,,,65,96
32256,note_on,,0,0,1,,,,,,0,,,,57,96
32304,note_on,,101,0,2,,,,,,1,,,,41,50
32352,note_off,,48,0,2,,,,,,1,,,,41,0
32352,note_on,,0,0,2,,,,,,1,,,,45,50
32400,note_off,,48,0,2,,,,,,1,,,,45,0
32400,note_on,,0,0,2,,,,,,1,,,,48,50
32428,note_off,,172,0,1,,,,,,0,,,,57,0
32428,note_off,,0,0,1,,,,,,0,,,,65,0
32448,note_on,,0,0,2,,,,,,1,,,,53,50
32448,note_off,,48,0,2,,,,,,1,,,,48,0
32512,note_on,,84,0,1,,,,,,0,,,,65,70
32576,note_off,,64,0,1,,,,,,0,,,,65,0
32576,note_on,,0,0,1,,,,,,0,,,,64,70
32640,note_on,,192,0,2,,,,,,1,,,,63,50
32640,note_off,,64,0,1,,,,,,0,,,,64,0
32640,note_on,,0,0,1,,,,,,0,,,,65,70
32704,note_on,,0,0,1,,,,,,0,,,,67,70
32704,note_off,,64,0,1,,,,,,0,,,,65,0
32768,note_on,,0,0,1,,,,,,0,,,,69,70
32768,note_off,,64,0,1,,,,,,0,,,,67,0
32793,note_off,,153,0,2,,,,,,1,,,,53,0
32812,note_off,,19,0,2,,,,,,1,,,,63,0
32832,note_on,,0,0,1,,,,,,0,,,,70,70
32832,note_off,,64,0,1,,,,,,0,,,,69,0
32832,note_on,,20,0,2,,,,,,1,,,,62,50
32832,note_on,,0,0,2,,,,,,1,,,,53,50
32896,note_on,,0,0,1,,,,,,0,,,,72,70
32896,note_off,,64,0,1,,,,,,0,,,,70,0
32960,note_off,,64,0,1,,,,,,0,,,,72,0
32960,note_on,,0,0,1,,,,,,0,,,,69,70
33024,note_off,,64,0,1,,,,,,0,,,,69,0
33024,note_on,,0,0,1,,,,,,0,,,,70,70
33088,note_on,,0,0,1,,,,,,0,,,,74,70
33088,note_off,,64,0,1,,,,,,0,,,,70,0
33152,note_on,,0,0,1,,,,,,0,,,,72,70
33152,note_off,,64,0,1,,,,,,0,,,,74,0
33216,note_off,,384,0,2,,,,,,1,,,,62,0
33216,note_on,,0,0,2,,,,,,1,,,,64,49
33216,note_on,,0,0,1,,,,,,0,,,,74,70
33216,note_off,,64,0,1,,,,,,0,,,,72,0
33280,note_on,,0,0,1,,,,,,0,,,,72,70
33280,note_off,,64,0,1,,,,,,0,,,,74,0
33344,note_on,,0,0,1,,,,,,0,,,,70,70
33344,note_off,,64,0,1,,,,,,0,,,,72,0
33350,note_off,,134,0,2,,,,,,1,,,,53,0
33388,note_off,,38,0,2,,,,,,1,,,,64,0
33408,note_on,,0,0,2,,,,,,1,,,,53,49
33408,note_on,,20,0,2,,,,,,1,,,,65,49
33408,note_off,,64,0,1,,,,,,0,,,,70,0
33408,note_on,,0,0,1,,,,,,0,,,,70,70
33472,note_on,,0,0,1,,,,,,0,,,,69,70
33472,note_off,,64,0,1,,,,,,0,,,,70,0
33536,note_off,,64,0,1,,,,,,0,,,,69,0
33536,note_on,,0,0,1,,,,,,0,,,,68,70
33580,note_off,,0,0,2,,,,,,1,,,,65,0
33580,note_off,,172,0,2,,,,,,1,,,,53,0
33600,note_on,,0,0,1,,,,,,0,,,,69,70
33600,note_off,,64,0,1,,,,,,0,,,,68,0
33632,note_off,,32,0,1,,,,,,0,,,,69,0
33664,note_on,,84,0,2,,,,,,1,,,,53,70
33664,note_on,,32,0,1,,,,,,0,,,,69,70
33728,note_on,,0,0,2,,,,,,1,,,,52,70
33728,note_off,,64,0,2,,,,,,1,,,,53,0
33728,note_on,,0,0,1,,,,,,0,,,,68,70
33728,note_off,,64,0,1,,,,,,0,,,,69,0
33792,note_off,,64,0,2,,,,,,1,,,,52,0
33792,note_on,,0,0,2,,,,,,1,,,,53,70
33792,note_on,,0,0,1,,,,,,0,,,,69,70
33792,note_off,,64,0,1,,,,,,0,,,,68,0
33856,note_on,,0,0,1,,,,,,0,,,,70,70
33856,note_off,,64,0,2,,,,,,1,,,,53,0
33856,note_on,,0,0,2,,,,,,1,,,,55,70
33856,note_off,,64,0,1,,,,,,0,,,,69,0
33920,note_on,,0,0,1,,,,,,0,,,,72,70
33920,note_off,,64,0,1,,,,,,0,,,,70,0
33920,note_off,,64,0,2,,,,,,1,,,,55,0
33920,note_on,,0,0,2,,,,,,1,,,,57,70
33984,note_on,,0,0,1,,,,,,0,,,,74,70
33984,note_off,,64,0,1,,,,,,0,,,,72,0
33984,note_off,,64,0,2,,,,,,1,,,,57,0
33984,note_on,,0,0,2,,,,,,1,,,,58,70
34048,note_on,,0,0,1,,,,,,0,,,,76,70
34048,note_off,,64,0,1,,,,,,0,,,,74,0
34048,note_on,,0,0,2,,,,,,1,,,,60,70
34048,note_off,,64,0,2,,,,,,1,,,,58,0
34112,note_on,,0,0,1,,,,,,0,,,,73,70
34112,note_off,,64,0,1,,,,,,0,,,,76,0
34112,note_off,,64,0,2,,,,,,1,,,,60,0
34112,note_on,,0,0,2,,,,,,1,,,,57,70
34176,note_off,,64,0,1,,,,,,0,,,,73,0
34176,note_off,,64,0,2,,,,,,1,,,,57,0
34176,note_on,,0,0,2,,,,,,1,,,,58,70
34176,note_on,,0,0,1,,,,,,0,,,,74,70
34240,note_off,,64,0,1,,,,,,0,,,,74,0
34240,note_on,,0,0,1,,,,,,0,,,,77,70
34240,note_off,,64,0,2,,,,,,1,,,,58,0
34240,note_on,,0,0,2,,,,,,1,,,,62,70
34304,note_on,,0,0,2,,,,,,1,,,,61,70
34304,note_off,,64,0,2,,,,,,1,,,,62,0
34304,note_on,,0,0,1,,,,,,0,,,,76,70
34304,note_off,,64,0,1,,,,,,0,,,,77,0
34368,note_on,,0,0,2,,,,,,1,,,,62,70
34368,note_off,,64,0,2,,,,,,1,,,,61,0
34368,note_on,,0,0,1,,,,,,0,,,,77,70
34368,note_off,,64,0,1,,,,,,0,,,,76,0
34432,note_on,,0,0,2,,,,,,1,,,,61,70
34432,note_off,,64,0,2,,,,,,1,,,,62,0
34432,note_on,,0,0,1,,,,,,0,,,,76,70
34432,note_off,,64,0,1,,,,,,0,,,,77,0
34496,note_on,,0,0,2,,,,,,1,,,,58,70
34496,note_off,,64,0,2,,,,,,1,,,,61,0
34496,note_on,,0,0,1,,,,,,0,,,,74,70
34496,note_off,,64,0,1,,,,,,0,,,,76,0
34553,note_off,,57,0,2,,,,,,1,,,,58,0
34553,note_off,,57,0,1,,,,,,0,,,,74,0
34560,note_on,,7,0,2,,,,,,1,,,,53,70
34560,note_on,,0,0,2,,,,,,1,,,,58,70
34560,note_on,,7,0,1,,,,,,0,,,,74,70
34624,note_on,,0,0,2,,,,,,1,,,,57,70
34624,note_off,,64,0,2,,,,,,1,,,,58,0
34624,note_off,,64,0,1,,,,,,0,,,,74,0
34624,note_on,,0,0,1,,,,,,0,,,,72,70
34688,note_on,,0,0,2,,,,,,1,,,,56,70
34688,note_off,,64,0,2,,,,,,1,,,,57,0
34688,note_off,,64,0,1,,,,,,0,,,,72,0
34688,note_on,,0,0,1,,,,,,0,,,,71,70
34752,note_on,,0,0,2,,,,,,1,,,,57,70
34752,note_off,,64,0,2,,,,,,1,,,,56,0
34752,note_on,,0,0,1,,,,,,0,,,,72,70
34752,note_off,,64,0,1,,,,,,0,,,,71,0
34905,note_off,,153,0,2,,,,,,1,,,,53,0
34924,note_off,,172,0,1,,,,,,0,,,,72,0
34924,note_off,,19,0,2,,,,,,1,,,,57,0
35136,note_on,,212,0,2,,,,,,1,,,,36,70
35136,note_on,,0,0,1,,,,,,0,,,,72,101
35136,note_on,,0,0,1,,,,,,0,,,,67,101
35136,note_on,,212,0,1,,,,,,0,,,,64,101
35164,note_off,,28,0,2,,,,,,1,,,,36,0
35200,note_on,,36,0,2,,,,,,1,,,,47,1
35264,note_off,,64,0,2,,,,,,1,,,,47,0
35264,note_on,,0,0,2,,,,,,1,,,,48,1
35280,note_on,,0,0,1,,,,,,0,,,,76,101
35280,note_off,,144,0,1,,,,,,0,,,,72,0
35308,note_off,,28,0,1,,,,,,0,,,,67,0
35308,note_off,,0,0,1,,,,,,0,,,,64,0
35321,note_off,,57,0,2,,,,,,1,,,,48,0
35323,note_off,,15,0,1,,,,,,0,,,,76,0
35328,note_on,,7,0,2,,,,,,1,,,,40,1
35328,note_on,,5,0,1,,,,,,0,,,,67,101
35356,note_off,,28,0,2,,,,,,1,,,,40,0
35371,note_off,,43,0,1,,,,,,0,,,,67,0
35392,note_on,,36,0,2,,,,,,1,,,,51,1
35424,note_on,,53,0,1,,,,,,0,,,,67,101
35456,note_off,,64,0,2,,,,,,1,,,,51,0
35456,note_on,,0,0,2,,,,,,1,,,,52,1
35467,note_off,,43,0,1,,,,,,0,,,,67,0
35513,note_off,,57,0,2,,,,,,1,,,,52,0
35520,note_on,,7,0,2,,,,,,1,,,,43,1
35548,note_off,,28,0,2,,,,,,1,,,,43,0
35584,note_on,,36,0,2,,,,,,1,,,,54,1
35616,note_on,,149,0,1,,,,,,0,,,,65,101
35616,note_on,,0,0,1,,,,,,0,,,,71,101
35648,note_on,,0,0,2,,,,,,1,,,,55,1
35648,note_off,,64,0,2,,,,,,1,,,,54,0
35702,note_off,,86,0,1,,,,,,0,,,,71,0
35702,note_off,,0,0,1,,,,,,0,,,,65,0
35705,note_off,,57,0,2,,,,,,1,,,,55,0
35712,note_on,,7,0,2,,,,,,1,,,,48,70
35712,note_on,,10,0,1,,,,,,0,,,,64,101
35712,note_on,,0,0,1,,,,,,0,,,,72,101
35740,note_off,,28,0,2,,,,,,1,,,,48,0
35776,note_on,,36,0,2,,,,,,1,,,,59,1
