tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,program,channel,control,value,note,velocity
12480,note_on,0,0,2,,,,,,,,,1,,,62,63
12480,note_on,0,0,1,,,,,,,,,0,,,79,45
12480,note_on,2,0,1,,,,,,,,,0,,,71,63
12501,note_on,21,0,1,,,,,,,,,0,,,71,0
12501,note_on,21,0,2,,,,,,,,,1,,,62,0
12512,note_on,11,0,2,,,,,,,,,1,,,60,45
12512,note_on,11,0,1,,,,,,,,,0,,,72,45
12542,note_on,30,0,2,,,,,,,,,1,,,60,0
12542,note_on,30,0,1,,,,,,,,,0,,,72,0
12544,note_on,2,0,2,,,,,,,,,1,,,59,45
12544,note_on,2,0,1,,,,,,,,,0,,,74,45
12574,note_on,30,0,1,,,,,,,,,0,,,79,0
12574,note_on,30,0,2,,,,,,,,,1,,,55,0
12574,note_on,0,0,2,,,,,,,,,1,,,59,0
12574,note_on,0,0,1,,,,,,,,,0,,,74,0
12576,note_on,0,0,1,,,,,,,,,0,,,78,45
12576,note_on,0,0,2,,,,,,,,,1,,,60,63
12576,note_on,2,0,1,,,,,,,,,0,,,69,63
12576,note_on,2,0,2,,,,,,,,,1,,,50,45
12597,note_on,21,0,1,,,,,,,,,0,,,69,0
12597,note_on,21,0,2,,,,,,,,,1,,,60,0
12608,note_on,11,0,2,,,,,,,,,1,,,59,45
12608,note_on,11,0,1,,,,,,,,,0,,,71,45
12638,note_on,30,0,1,,,,,,,,,0,,,71,0
12638,note_on,30,0,2,,,,,,,,,1,,,59,0
12640,note_on,2,0,1,,,,,,,,,0,,,72,45
12640,note_on,2,0,2,,,,,,,,,1,,,57,45
12670,note_on,30,0,1,,,,,,,,,0,,,78,0
12670,note_on,30,0,2,,,,,,,,,1,,,50,0
12670,note_on,0,0,1,,,,,,,,,0,,,72,0
12670,note_on,0,0,2,,,,,,,,,1,,,57,0
12672,note_on,2,0,2,,,,,,,,,1,,,55,45
12672,note_on,0,0,2,,,,,,,,,1,,,59,45
12672,note_on,2,0,1,,,,,,,,,0,,,71,45
12672,note_on,0,0,1,,,,,,,,,0,,,79,45
12702,note_on,30,0,1,,,,,,,,,0,,,79,0
12704,note_on,2,0,1,,,,,,,,,0,,,81,45
12734,note_on,30,0,1,,,,,,,,,0,,,81,0
12736,note_on,2,0,1,,,,,,,,,0,,,79,45
12766,note_on,94,0,2,,,,,,,,,1,,,55,0
12766,note_on,30,0,1,,,,,,,,,0,,,71,0
12766,note_on,0,0,2,,,,,,,,,1,,,59,0
12766,note_on,0,0,1,,,,,,,,,0,,,79,0
12768,note_on,2,0,1,,,,,,,,,0,,,78,45
12798,note_on,30,0,1,,,,,,,,,0,,,78,0
12800,note_on,2,0,1,,,,,,,,,0,,,79,45
12830,note_on,30,0,1,,,,,,,,,0,,,79,0
12832,note_on,2,0,1,,,,,,,,,0,,,78,45
12862,note_on,30,0,1,,,,,,,,,0,,,78,0
12864,note_on,2,0,1,,,,,,,,,0,,,79,45
12894,note_on,30,0,1,,,,,,,,,0,,,79,0
12896,note_on,2,0,1,,,,,,,,,0,,,81,45
12926,note_on,30,0,1,,,,,,,,,0,,,81,0
12928,note_on,2,0,1,,,,,,,,,0,,,79,45
12958,note_on,30,0,1,,,,,,,,,0,,,79,0
12960,note_on,2,0,1,,,,,,,,,0,,,78,45
12990,note_on,30,0,1,,,,,,,,,0,,,78,0
12992,note_on,2,0,1,,,,,,,,,0,,,79,45
13022,note_on,30,0,1,,,,,,,,,0,,,79,0
13024,note_on,2,0,1,,,,,,,,,0,,,78,45
13054,note_on,30,0,1,,,,,,,,,0,,,78,0
13056,note_on,2,0,1,,,,,,,,,0,,,79,45
13086,note_on,30,0,1,,,,,,,,,0,,,79,0
13088,note_on,2,0,1,,,,,,,,,0,,,81,45
13118,note_on,30,0,1,,,,,,,,,0,,,81,0
13120,note_on,2,0,1,,,,,,,,,0,,,79,45
13150,note_on,30,0,1,,,,,,,,,0,,,79,0
13152,note_on,2,0,1,,,,,,,,,0,,,77,45
13182,note_on,30,0,1,,,,,,,,,0,,,77,0
13184,note_on,2,0,1,,,,,,,,,0,,,79,45
13214,note_on,30,0,1,,,,,,,,,0,,,79,0
13216,note_on,2,0,1,,,,,,,,,0,,,77,45
13246,note_on,30,0,1,,,,,,,,,0,,,77,0
13248,note_on,482,0,2,,,,,,,,,1,,,36,45
13248,note_on,2,0,1,,,,,,,,,0,,,76,45
13278,note_on,30,0,2,,,,,,,,,1,,,36,0
13280,note_on,2,0,2,,,,,,,,,1,,,40,45
13310,note_on,30,0,2,,,,,,,,,1,,,40,0
13312,note_on,2,0,2,,,,,,,,,1,,,43,45
13342,note_on,94,0,1,,,,,,,,,0,,,76,0
13342,note_on,30,0,2,,,,,,,,,1,,,43,0
13344,note_on,2,0,2,,,,,,,,,1,,,48,45
13374,note_on,30,0,2,,,,,,,,,1,,,48,0
13376,note_on,2,0,2,,,,,,,,,1,,,52,45
13406,note_on,30,0,2,,,,,,,,,1,,,52,0
13408,note_on,2,0,2,,,,,,,,,1,,,55,45
13438,note_on,30,0,2,,,,,,,,,1,,,55,0
13440,note_on,98,0,1,,,,,,,,,0,,,60,45
13470,note_on,30,0,1,,,,,,,,,0,,,60,0
13472,note_on,2,0,1,,,,,,,,,0,,,64,48
13502,note_on,30,0,1,,,,,,,,,0,,,64,0
13504,note_on,2,0,1,,,,,,,,,0,,,67,52
13534,note_on,30,0,1,,,,,,,,,0,,,67,0
13536,note_on,2,0,1,,,,,,,,,0,,,72,56
13566,note_on,30,0,1,,,,,,,,,0,,,72,0
13568,note_on,2,0,1,,,,,,,,,0,,,76,60
13598,note_on,30,0,1,,,,,,,,,0,,,76,0
13600,note_on,2,0,1,,,,,,,,,0,,,79,64
13630,note_on,30,0,1,,,,,,,,,0,,,79,0
13632,note_on,2,0,1,,,,,,,,,0,,,84,68
13664,note_on,32,0,1,,,,,,,,,0,,,84,0
13728,note_on,290,0,2,,,,,,,,,1,,,48,60
13760,note_on,32,0,2,,,,,,,,,1,,,48,0
13824,note_on,160,0,1,,,,,,,,,0,,,81,92
13918,note_on,94,0,1,,,,,,,,,0,,,81,0
13920,note_on,160,0,2,,,,,,,,,1,,,41,75
13952,note_on,32,0,2,,,,,,,,,1,,,41,0
14016,note_on,64,0,2,,,,,,,,,1,,,81,105
14112,note_on,194,0,1,,,,,,,,,0,,,89,127
14176,note_on,160,0,2,,,,,,,,,1,,,81,0
14206,note_on,94,0,1,,,,,,,,,0,,,89,0
14208,note_on,32,0,2,,,,,,,,,1,,,81,75
14208,note_on,2,0,1,,,,,,,,,0,,,89,92
14238,note_on,30,0,1,,,,,,,,,0,,,89,0
14238,note_on,30,0,2,,,,,,,,,1,,,81,0
14240,note_on,2,0,2,,,,,,,,,1,,,79,75
14240,note_on,2,0,1,,,,,,,,,0,,,88,92
14270,note_on,30,0,1,,,,,,,,,0,,,88,0
14270,note_on,30,0,2,,,,,,,,,1,,,79,0
14272,note_on,2,0,1,,,,,,,,,0,,,86,92
14272,note_on,2,0,2,,,,,,,,,1,,,77,75
14302,note_on,30,0,1,,,,,,,,,0,,,86,0
14302,note_on,30,0,2,,,,,,,,,1,,,77,0
14304,note_on,2,0,1,,,,,,,,,0,,,88,92
14304,note_on,2,0,2,,,,,,,,,1,,,79,75
14334,note_on,30,0,1,,,,,,,,,0,,,88,0
14334,note_on,30,0,2,,,,,,,,,1,,,79,0
14336,note_on,2,0,1,,,,,,,,,0,,,86,92
14336,note_on,2,0,2,,,,,,,,,1,,,77,75
14366,note_on,30,0,1,,,,,,,,,0,,,86,0
14366,note_on,30,0,2,,,,,,,,,1,,,77,0
14368,note_on,2,0,1,,,,,,,,,0,,,84,92
14368,note_on,2,0,2,,,,,,,,,1,,,76,75
14398,note_on,30,0,2,,,,,,,,,1,,,76,0
14398,note_on,30,0,1,,,,,,,,,0,,,84,0
14400,note_on,0,0,2,,,,,,,,,1,,,77,75
14400,note_on,2,0,1,,,,,,,,,0,,,86,92
14400,note_on,2,0,2,,,,,,,,,1,,,67,75
14430,note_on,30,0,2,,,,,,,,,1,,,77,0
14430,note_on,30,0,1,,,,,,,,,0,,,86,0
14432,note_on,2,0,2,,,,,,,,,1,,,76,75
14432,note_on,2,0,1,,,,,,,,,0,,,84,92
14462,note_on,30,0,2,,,,,,,,,1,,,76,0
14462,note_on,30,0,1,,,,,,,,,0,,,84,0
14464,note_on,2,0,2,,,,,,,,,1,,,74,75
14464,note_on,2,0,1,,,,,,,,,0,,,83,92
14494,note_on,30,0,2,,,,,,,,,1,,,74,0
14494,note_on,30,0,1,,,,,,,,,0,,,83,0
14496,note_on,2,0,1,,,,,,,,,0,,,84,92
14496,note_on,2,0,2,,,,,,,,,1,,,76,75
14526,note_on,30,0,1,,,,,,,,,0,,,84,0
14526,note_on,30,0,2,,,,,,,,,1,,,76,0
14528,note_on,2,0,1,,,,,,,,,0,,,83,92
14528,note_on,2,0,2,,,,,,,,,1,,,74,75
14558,note_on,30,0,1,,,,,,,,,0,,,83,0
14558,note_on,30,0,2,,,,,,,,,1,,,74,0
14560,note_on,2,0,1,,,,,,,,,0,,,81,92
14560,note_on,2,0,2,,,,,,,,,1,,,72,75
14590,note_on,30,0,1,,,,,,,,,0,,,81,0
14590,note_on,30,0,2,,,,,,,,,1,,,72,0
14592,note_on,2,0,1,,,,,,,,,0,,,83,92
14592,note_on,2,0,2,,,,,,,,,1,,,74,75
14622,note_on,30,0,2,,,,,,,,,1,,,74,0
14622,note_on,30,0,1,,,,,,,,,0,,,83,0
14624,note_on,2,0,2,,,,,,,,,1,,,72,75
14624,note_on,2,0,1,,,,,,,,,0,,,81,92
14654,note_on,30,0,1,,,,,,,,,0,,,81,0
14654,note_on,30,0,2,,,,,,,,,1,,,72,0
14656,note_on,2,0,2,,,,,,,,,1,,,71,75
14656,note_on,2,0,1,,,,,,,,,0,,,79,92
14686,note_on,30,0,1,,,,,,,,,0,,,79,0
14686,note_on,30,0,2,,,,,,,,,1,,,71,0
14688,note_on,2,0,1,,,,,,,,,0,,,81,92
14688,note_on,2,0,2,,,,,,,,,1,,,72,75
14718,note_on,30,0,1,,,,,,,,,0,,,81,0
14718,note_on,30,0,2,,,,,,,,,1,,,72,0
14720,note_on,2,0,2,,,,,,,,,1,,,71,75
14720,note_on,2,0,1,,,,,,,,,0,,,79,92
14736,note_on,16,0,2,,,,,,,,,1,,,67,0
14750,note_on,30,0,1,,,,,,,,,0,,,79,0
14750,note_on,14,0,2,,,,,,,,,1,,,71,0
14752,note_on,2,0,2,,,,,,,,,1,,,69,75
14752,note_on,2,0,1,,,,,,,,,0,,,78,92
14782,note_on,30,0,1,,,,,,,,,0,,,78,0
14782,note_on,30,0,2,,,,,,,,,1,,,69,0
14784,note_on,0,0,2,,,,,,,,,1,,,71,75
14784,note_on,2,0,2,,,,,,,,,1,,,67,75
14784,note_on,2,0,1,,,,,,,,,0,,,79,92
14814,note_on,30,0,2,,,,,,,,,1,,,67,0
14814,note_on,30,0,1,,,,,,,,,0,,,79,0
14816,note_on,2,0,1,,,,,,,,,0,,,83,85
14816,note_on,2,0,2,,,,,,,,,1,,,69,70
14846,note_on,30,0,1,,,,,,,,,0,,,83,0
14846,note_on,30,0,2,,,,,,,,,1,,,69,0
14848,note_on,2,0,2,,,,,,,,,1,,,67,65
14848,note_on,2,0,1,,,,,,,,,0,,,81,77
14878,note_on,30,0,1,,,,,,,,,0,,,81,0
14878,note_on,0,0,2,,,,,,,,,1,,,67,0
14878,note_on,30,0,2,,,,,,,,,1,,,71,0
14880,note_on,2,0,1,,,,,,,,,0,,,79,69
14880,note_on,2,0,2,,,,,,,,,1,,,65,60
14910,note_on,30,0,1,,,,,,,,,0,,,79,0
14910,note_on,30,0,2,,,,,,,,,1,,,65,0
14912,note_on,2,0,1,,,,,,,,,0,,,81,61
14912,note_on,2,0,2,,,,,,,,,1,,,64,55
14942,note_on,30,0,1,,,,,,,,,0,,,81,0
14942,note_on,30,0,2,,,,,,,,,1,,,64,0
14944,note_on,2,0,1,,,,,,,,,0,,,83,53
14944,note_on,2,0,2,,,,,,,,,1,,,62,50
14974,note_on,30,0,1,,,,,,,,,0,,,83,0
14974,note_on,30,0,2,,,,,,,,,1,,,62,0
14976,note_on,2,0,2,,,,,,,,,1,,,60,45
14976,note_on,2,0,1,,,,,,,,,0,,,84,45
15008,note_on,32,0,2,,,,,,,,,1,,,60,0
15008,note_on,32,0,1,,,,,,,,,0,,,84,0
15072,note_on,0,0,2,,,,,,,,,1,,,67,45
15072,note_on,64,0,2,,,,,,,,,1,,,64,45
15072,note_on,64,0,1,,,,,,,,,0,,,84,45
15072,note_on,0,0,2,,,,,,,,,1,,,72,45
15094,note_on,22,0,1,,,,,,,,,0,,,84,0
15096,note_on,2,0,1,,,,,,,,,0,,,86,45
15104,note_on,32,0,2,,,,,,,,,1,,,64,0
15104,note_on,0,0,2,,,,,,,,,1,,,67,0
15104,note_on,0,0,2,,,,,,,,,1,,,72,0
15118,note_on,22,0,1,,,,,,,,,0,,,86,0
15120,note_on,2,0,1,,,,,,,,,0,,,88,45
15142,note_on,22,0,1,,,,,,,,,0,,,88,0
15144,note_on,2,0,1,,,,,,,,,0,,,86,45
15166,note_on,22,0,1,,,,,,,,,0,,,86,0
15168,note_on,64,0,2,,,,,,,,,1,,,55,45
15168,note_on,2,0,1,,,,,,,,,0,,,86,45
15200,note_on,32,0,1,,,,,,,,,0,,,86,0
15200,note_on,32,0,2,,,,,,,,,1,,,55,0
15264,note_on,64,0,2,,,,,,,,,1,,,65,45
15264,note_on,0,0,2,,,,,,,,,1,,,67,45
15264,note_on,0,0,2,,,,,,,,,1,,,71,45
15264,note_on,64,0,1,,,,,,,,,0,,,86,45
15286,note_on,22,0,1,,,,,,,,,0,,,86,0
15288,note_on,2,0,1,,,,,,,,,0,,,88,45
15296,note_on,0,0,2,,,,,,,,,1,,,71,0
15296,note_on,32,0,2,,,,,,,,,1,,,65,0
15296,note_on,0,0,2,,,,,,,,,1,,,67,0
15310,note_on,22,0,1,,,,,,,,,0,,,88,0
15312,note_on,2,0,1,,,,,,,,,0,,,89,45
15334,note_on,22,0,1,,,,,,,,,0,,,89,0
15336,note_on,2,0,1,,,,,,,,,0,,,88,45
15358,note_on,22,0,1,,,,,,,,,0,,,88,0
15360,note_on,64,0,2,,,,,,,,,1,,,48,45
15360,note_on,2,0,1,,,,,,,,,0,,,88,45
15392,note_on,32,0,2,,,,,,,,,1,,,48,0
15454,note_on,94,0,1,,,,,,,,,0,,,88,0
15456,note_on,2,0,1,,,,,,,,,0,,,84,45
15456,note_on,0,0,2,,,,,,,,,1,,,72,45
15456,note_on,64,0,2,,,,,,,,,1,,,64,45
15456,note_on,0,0,2,,,,,,,,,1,,,67,45
15488,note_on,32,0,1,,,,,,,,,0,,,84,0
15488,note_on,0,0,2,,,,,,,,,1,,,67,0
15488,note_on,0,0,2,,,,,,,,,1,,,72,0
15488,note_on,32,0,2,,,,,,,,,1,,,64,0
15552,note_on,64,0,2,,,,,,,,,1,,,36,45
15582,note_on,30,0,2,,,,,,,,,1,,,36,0
15584,note_on,2,0,2,,,,,,,,,1,,,40,47
15614,note_on,30,0,2,,,,,,,,,1,,,40,0
15616,note_on,2,0,2,,,,,,,,,1,,,43,49
15646,note_on,30,0,2,,,,,,,,,1,,,43,0
15648,note_on,2,0,2,,,,,,,,,1,,,48,51
15678,note_on,30,0,2,,,,,,,,,1,,,48,0
15680,note_on,2,0,2,,,,,,,,,1,,,52,53
15710,note_on,30,0,2,,,,,,,,,1,,,52,0
15712,note_on,2,0,2,,,,,,,,,1,,,55,55
15742,note_on,30,0,2,,,,,,,,,1,,,55,0
15744,note_on,256,0,1,,,,,,,,,0,,,60,60
15774,note_on,30,0,1,,,,,,,,,0,,,60,0
15776,note_on,2,0,1,,,,,,,,,0,,,64,62
15806,note_on,30,0,1,,,,,,,,,0,,,64,0
15808,note_on,2,0,1,,,,,,,,,0,,,67,64
15838,note_on,30,0,1,,,,,,,,,0,,,67,0
15840,note_on,2,0,1,,,,,,,,,0,,,72,66
15870,note_on,30,0,1,,,,,,,,,0,,,72,0
15872,note_on,2,0,1,,,,,,,,,0,,,76,68
15902,note_on,30,0,1,,,,,,,,,0,,,76,0
15904,note_on,2,0,1,,,,,,,,,0,,,79,71
15934,note_on,30,0,1,,,,,,,,,0,,,79,0
15936,note_on,2,0,1,,,,,,,,,0,,,84,74
15968,note_on,32,0,1,,,,,,,,,0,,,84,0
16032,note_on,290,0,2,,,,,,,,,1,,,48,83
16064,note_on,32,0,2,,,,,,,,,1,,,48,0
16128,note_on,160,0,1,,,,,,,,,0,,,81,92
16160,note_on,32,0,1,,,,,,,,,0,,,81,0
16224,note_on,160,0,2,,,,,,,,,1,,,41,92
16256,note_on,32,0,2,,,,,,,,,1,,,41,0
16320,note_on,64,0,2,,,,,,,,,1,,,81,127
16416,note_on,256,0,1,,,,,,,,,0,,,89,127
16480,note_on,160,0,2,,,,,,,,,1,,,81,0
16510,note_on,94,0,1,,,,,,,,,0,,,89,0
16512,note_on,32,0,2,,,,,,,,,1,,,81,92
16512,note_on,2,0,1,,,,,,,,,0,,,89,92
16542,note_on,30,0,1,,,,,,,,,0,,,89,0
16542,note_on,30,0,2,,,,,,,,,1,,,81,0
16544,note_on,2,0,1,,,,,,,,,0,,,88,92
16544,note_on,2,0,2,,,,,,,,,1,,,79,92
16574,note_on,30,0,1,,,,,,,,,0,,,88,0
16574,note_on,30,0,2,,,,,,,,,1,,,79,0
16576,note_on,2,0,1,,,,,,,,,0,,,86,92
16576,note_on,2,0,2,,,,,,,,,1,,,77,92
16606,note_on,30,0,1,,,,,,,,,0,,,86,0
16606,note_on,30,0,2,,,,,,,,,1,,,77,0
16608,note_on,2,0,1,,,,,,,,,0,,,88,92
16608,note_on,2,0,2,,,,,,,,,1,,,79,92
16638,note_on,30,0,1,,,,,,,,,0,,,88,0
16638,note_on,30,0,2,,,,,,,,,1,,,79,0
16640,note_on,2,0,1,,,,,,,,,0,,,86,92
16640,note_on,2,0,2,,,,,,,,,1,,,77,92
16670,note_on,30,0,2,,,,,,,,,1,,,77,0
16670,note_on,30,0,1,,,,,,,,,0,,,86,0
16672,note_on,2,0,1,,,,,,,,,0,,,84,92
16672,note_on,2,0,2,,,,,,,,,1,,,76,92
16702,note_on,30,0,1,,,,,,,,,0,,,84,0
16702,note_on,30,0,2,,,,,,,,,1,,,76,0
16704,note_on,2,0,1,,,,,,,,,0,,,86,92
16704,note_on,0,0,2,,,,,,,,,1,,,77,92
16704,note_on,2,0,2,,,,,,,,,1,,,67,92
16734,note_on,30,0,2,,,,,,,,,1,,,77,0
16734,note_on,30,0,1,,,,,,,,,0,,,86,0
16736,note_on,2,0,2,,,,,,,,,1,,,76,92
16736,note_on,2,0,1,,,,,,,,,0,,,84,92
16766,note_on,30,0,1,,,,,,,,,0,,,84,0
16766,note_on,30,0,2,,,,,,,,,1,,,76,0
16768,note_on,2,0,2,,,,,,,,,1,,,74,92
16768,note_on,2,0,1,,,,,,,,,0,,,83,92
16798,note_on,30,0,2,,,,,,,,,1,,,74,0
16798,note_on,30,0,1,,,,,,,,,0,,,83,0
16800,note_on,2,0,2,,,,,,,,,1,,,76,92
16800,note_on,2,0,1,,,,,,,,,0,,,84,92
16830,note_on,30,0,2,,,,,,,,,1,,,76,0
16830,note_on,30,0,1,,,,,,,,,0,,,84,0
16832,note_on,2,0,2,,,,,,,,,1,,,74,92
16832,note_on,2,0,1,,,,,,,,,0,,,83,92
16862,note_on,30,0,2,,,,,,,,,1,,,74,0
16862,note_on,30,0,1,,,,,,,,,0,,,83,0
16864,note_on,2,0,2,,,,,,,,,1,,,72,92
16864,note_on,2,0,1,,,,,,,,,0,,,81,92
16894,note_on,30,0,1,,,,,,,,,0,,,81,0
16894,note_on,30,0,2,,,,,,,,,1,,,72,0
16896,note_on,2,0,2,,,,,,,,,1,,,74,92
16896,note_on,2,0,1,,,,,,,,,0,,,83,92
16926,note_on,30,0,2,,,,,,,,,1,,,74,0
16926,note_on,30,0,1,,,,,,,,,0,,,83,0
16928,note_on,2,0,2,,,,,,,,,1,,,72,92
16928,note_on,2,0,1,,,,,,,,,0,,,81,92
16958,note_on,30,0,2,,,,,,,,,1,,,72,0
16958,note_on,30,0,1,,,,,,,,,0,,,81,0
16960,note_on,2,0,2,,,,,,,,,1,,,71,92
16960,note_on,2,0,1,,,,,,,,,0,,,79,92
16990,note_on,30,0,2,,,,,,,,,1,,,71,0
16990,note_on,30,0,1,,,,,,,,,0,,,79,0
16992,note_on,2,0,2,,,,,,,,,1,,,72,92
16992,note_on,2,0,1,,,,,,,,,0,,,81,92
17022,note_on,30,0,2,,,,,,,,,1,,,72,0
17022,note_on,30,0,1,,,,,,,,,0,,,81,0
17024,note_on,2,0,1,,,,,,,,,0,,,79,92
17024,note_on,2,0,2,,,,,,,,,1,,,71,92
17040,note_on,16,0,2,,,,,,,,,1,,,67,0
17054,note_on,14,0,2,,,,,,,,,1,,,71,0
17054,note_on,30,0,1,,,,,,,,,0,,,79,0
17056,note_on,2,0,2,,,,,,,,,1,,,69,92
17056,note_on,2,0,1,,,,,,,,,0,,,78,92
17086,note_on,30,0,2,,,,,,,,,1,,,69,0
17086,note_on,30,0,1,,,,,,,,,0,,,78,0
17088,note_on,2,0,2,,,,,,,,,1,,,67,92
17088,note_on,0,0,2,,,,,,,,,1,,,71,92
17088,note_on,2,0,1,,,,,,,,,0,,,79,92
17118,note_on,30,0,2,,,,,,,,,1,,,67,0
17118,note_on,30,0,1,,,,,,,,,0,,,79,0
17120,note_on,2,0,1,,,,,,,,,0,,,83,85
17120,note_on,2,0,2,,,,,,,,,1,,,69,85
17150,note_on,30,0,2,,,,,,,,,1,,,69,0
17150,note_on,30,0,1,,,,,,,,,0,,,83,0
17152,note_on,2,0,1,,,,,,,,,0,,,81,77
17152,note_on,2,0,2,,,,,,,,,1,,,67,77
17182,note_on,0,0,2,,,,,,,,,1,,,67,0
17182,note_on,30,0,2,,,,,,,,,1,,,71,0
17182,note_on,30,0,1,,,,,,,,,0,,,81,0
17184,note_on,2,0,2,,,,,,,,,1,,,65,69
17184,note_on,2,0,1,,,,,,,,,0,,,79,69
17214,note_on,30,0,2,,,,,,,,,1,,,65,0
17214,note_on,30,0,1,,,,,,,,,0,,,79,0
17216,note_on,2,0,2,,,,,,,,,1,,,64,61
17216,note_on,2,0,1,,,,,,,,,0,,,81,61
17246,note_on,30,0,2,,,,,,,,,1,,,64,0
17246,note_on,30,0,1,,,,,,,,,0,,,81,0
17248,note_on,2,0,2,,,,,,,,,1,,,62,53
17248,note_on,2,0,1,,,,,,,,,0,,,83,53
17278,note_on,30,0,2,,,,,,,,,1,,,62,0
17278,note_on,30,0,1,,,,,,,,,0,,,83,0
17280,note_on,2,0,2,,,,,,,,,1,,,60,45
17280,note_on,2,0,1,,,,,,,,,0,,,84,45
17312,note_on,32,0,2,,,,,,,,,1,,,60,0
17312,note_on,32,0,1,,,,,,,,,0,,,84,0
17376,note_on,64,0,1,,,,,,,,,0,,,84,45
17376,note_on,0,0,2,,,,,,,,,1,,,72,45
17376,note_on,0,0,2,,,,,,,,,1,,,67,45
17376,note_on,64,0,2,,,,,,,,,1,,,64,45
17398,note_on,22,0,1,,,,,,,,,0,,,84,0
17400,note_on,2,0,1,,,,,,,,,0,,,86,45
17408,note_on,0,0,2,,,,,,,,,1,,,72,0
17408,note_on,0,0,2,,,,,,,,,1,,,67,0
17408,note_on,32,0,2,,,,,,,,,1,,,64,0
17422,note_on,22,0,1,,,,,,,,,0,,,86,0
17424,note_on,2,0,1,,,,,,,,,0,,,88,45
17446,note_on,22,0,1,,,,,,,,,0,,,88,0
17448,note_on,2,0,1,,,,,,,,,0,,,86,45
17470,note_on,22,0,1,,,,,,,,,0,,,86,0
17472,note_on,2,0,1,,,,,,,,,0,,,86,45
17472,note_on,64,0,2,,,,,,,,,1,,,55,45
17504,note_on,32,0,2,,,,,,,,,1,,,55,0
17504,note_on,32,0,1,,,,,,,,,0,,,86,0
17568,note_on,64,0,2,,,,,,,,,1,,,65,45
17568,note_on,0,0,2,,,,,,,,,1,,,67,45
17568,note_on,0,0,2,,,,,,,,,1,,,71,45
17568,note_on,64,0,1,,,,,,,,,0,,,86,45
17590,note_on,22,0,1,,,,,,,,,0,,,86,0
17592,note_on,2,0,1,,,,,,,,,0,,,88,45
17600,note_on,32,0,2,,,,,,,,,1,,,65,0
17600,note_on,0,0,2,,,,,,,,,1,,,67,0
17600,note_on,0,0,2,,,,,,,,,1,,,71,0
17614,note_on,22,0,1,,,,,,,,,0,,,88,0
17616,note_on,2,0,1,,,,,,,,,0,,,89,45
17638,note_on,22,0,1,,,,,,,,,0,,,89,0
17640,note_on,2,0,1,,,,,,,,,0,,,88,45
17662,note_on,22,0,1,,,,,,,,,0,,,88,0
17664,note_on,64,0,2,,,,,,,,,1,,,48,45
17664,note_on,2,0,1,,,,,,,,,0,,,84,45
17696,note_on,32,0,2,,,,,,,,,1,,,48,0
17758,note_on,94,0,1,,,,,,,,,0,,,84,0
17760,note_on,64,0,2,,,,,,,,,1,,,64,45
17760,note_on,0,0,2,,,,,,,,,1,,,67,45
17760,note_on,0,0,2,,,,,,,,,1,,,72,45
17792,note_on,32,0,2,,,,,,,,,1,,,64,0
17792,note_on,0,0,2,,,,,,,,,1,,,72,0
17792,note_on,0,0,2,,,,,,,,,1,,,67,0
17856,note_on,64,0,2,,,,,,,,,1,,,55,45
17856,note_on,0,0,2,,,,,,,,,1,,,65,45
17856,note_on,98,0,1,,,,,,,,,0,,,71,45
17886,note_on,30,0,2,,,,,,,,,1,,,65,0
17886,note_on,30,0,1,,,,,,,,,0,,,71,0
17888,note_on,2,0,1,,,,,,,,,0,,,72,45
17888,note_on,2,0,2,,,,,,,,,1,,,64,45
17918,note_on,30,0,2,,,,,,,,,1,,,64,0
17918,note_on,30,0,1,,,,,,,,,0,,,72,0
17920,note_on,2,0,2,,,,,,,,,1,,,62,45
17920,note_on,2,0,1,,,,,,,,,0,,,74,45
17950,note_on,30,0,2,,,,,,,,,1,,,62,0
17950,note_on,30,0,1,,,,,,,,,0,,,74,0
17952,note_on,2,0,2,,,,,,,,,1,,,65,45
17952,note_on,0,0,1,,,,,,,,,0,,,79,45
17952,note_on,2,0,1,,,,,,,,,0,,,71,63
17982,note_on,30,0,2,,,,,,,,,1,,,65,0
17982,note_on,30,0,1,,,,,,,,,0,,,71,0
17984,note_on,2,0,2,,,,,,,,,1,,,64,45
17984,note_on,2,0,1,,,,,,,,,0,,,72,45
18014,note_on,30,0,2,,,,,,,,,1,,,64,0
18014,note_on,30,0,1,,,,,,,,,0,,,72,0
18016,note_on,2,0,2,,,,,,,,,1,,,62,45
18016,note_on,2,0,1,,,,,,,,,0,,,74,45
18046,note_on,30,0,1,,,,,,,,,0,,,74,0
18046,note_on,30,0,2,,,,,,,,,1,,,62,0
18048,note_on,2,0,1,,,,,,,,,0,,,71,45
18048,note_on,2,0,2,,,,,,,,,1,,,65,45
18078,note_on,30,0,1,,,,,,,,,0,,,71,0
18078,note_on,30,0,2,,,,,,,,,1,,,65,0
18080,note_on,2,0,1,,,,,,,,,0,,,72,45
18080,note_on,2,0,2,,,,,,,,,1,,,64,45
18110,note_on,30,0,2,,,,,,,,,1,,,64,0
18110,note_on,30,0,1,,,,,,,,,0,,,72,0
18112,note_on,2,0,2,,,,,,,,,1,,,62,45
18112,note_on,0,0,1,,,,,,,,,0,,,74,45
18112,note_on,2,0,1,,,,,,,,,0,,,79,0
18142,note_on,30,0,1,,,,,,,,,0,,,74,0
18142,note_on,30,0,2,,,,,,,,,1,,,62,0
