tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
32879,control_change,24,0,5,,,,,,,,,3,7,67,,,
32880,note_on,60,0,15,,,,,,,,,13,,,42,0,
32880,note_on,1,0,1,,,,,,,,,0,,,82,0,
32880,note_on,60,0,14,,,,,,,,,12,,,54,0,
32880,set_tempo,90,1,0,,,,,,1481481,,,,,,,,
32880,note_on,0,0,10,,,,,,,,,7,,,80,106,
32880,note_on,10,0,10,,,,,,,,,7,,,88,0,
32880,note_on,1,0,5,,,,,,,,,3,,,58,0,
32880,note_on,0,0,5,,,,,,,,,3,,,59,110,
32880,note_on,0,0,1,,,,,,,,,0,,,83,94,
32880,note_on,60,0,13,,,,,,,,,11,,,54,0,
32880,note_on,1,0,3,,,,,,,,,2,,,70,0,
32880,note_on,0,0,3,,,,,,,,,2,,,71,94,
32880,note_on,60,0,11,,,,,,,,,8,,,64,0,
32880,note_on,60,0,12,,,,,,,,,10,,,61,0,
32881,note_on,1,0,10,,,,,,,,,7,,,76,0,
32881,note_on,0,0,10,,,,,,,,,7,,,68,106,
32886,control_change,5,0,10,,,,,,,,,7,7,68,,,
32903,control_change,23,0,1,,,,,,,,,0,7,66,,,
32903,control_change,17,0,10,,,,,,,,,7,7,67,,,
32903,control_change,23,0,5,,,,,,,,,3,7,66,,,
32903,control_change,23,0,3,,,,,,,,,2,7,66,,,
32910,note_on,0,0,10,,,,,,,,,7,,,87,106,
32910,note_on,7,0,10,,,,,,,,,7,,,80,0,
32910,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
32911,note_on,0,0,10,,,,,,,,,7,,,75,106,
32911,note_on,1,0,10,,,,,,,,,7,,,68,0,
32925,control_change,14,0,10,,,,,,,,,7,7,66,,,
32927,control_change,24,0,1,,,,,,,,,0,7,65,,,
32927,control_change,24,0,5,,,,,,,,,3,7,65,,,
32927,control_change,24,0,3,,,,,,,,,2,7,65,,,
32940,note_on,0,0,10,,,,,,,,,7,,,83,106,
32940,note_on,15,0,10,,,,,,,,,7,,,87,0,
32940,note_on,60,0,12,,,,,,,,,10,,,59,107,
32940,note_on,60,0,11,,,,,,,,,8,,,63,112,
32940,note_on,60,0,15,,,,,,,,,13,,,44,127,
32940,note_on,60,0,14,,,,,,,,,12,,,56,112,
32940,note_on,60,0,13,,,,,,,,,11,,,56,112,
32941,note_on,1,0,10,,,,,,,,,7,,,75,0,
32941,note_on,0,0,10,,,,,,,,,7,,,71,106,
32941,control_change,0,0,10,,,,,,,,,7,7,65,,,
32951,control_change,24,0,5,,,,,,,,,3,7,64,,,
32951,control_change,24,0,3,,,,,,,,,2,7,64,,,
32951,control_change,24,0,1,,,,,,,,,0,7,64,,,
32961,control_change,20,0,10,,,,,,,,,7,7,64,,,
32970,note_on,0,0,10,,,,,,,,,7,,,87,106,
32970,note_on,9,0,10,,,,,,,,,7,,,83,0,
32971,note_on,1,0,10,,,,,,,,,7,,,71,0,
32971,note_on,0,0,10,,,,,,,,,7,,,75,106,
32975,control_change,24,0,5,,,,,,,,,3,7,63,,,
32975,control_change,24,0,1,,,,,,,,,0,7,63,,,
32975,control_change,24,0,3,,,,,,,,,2,7,63,,,
32999,control_change,24,0,5,,,,,,,,,3,7,62,,,
32999,control_change,24,0,1,,,,,,,,,0,7,62,,,
32999,control_change,24,0,3,,,,,,,,,2,7,62,,,
33000,set_tempo,90,1,0,,,,,,1477833,,,,,,,,
33000,note_on,1,0,5,,,,,,,,,3,,,59,0,
33000,note_on,29,0,10,,,,,,,,,7,,,87,0,
33000,note_on,1,0,3,,,,,,,,,2,,,71,0,
33000,note_on,0,0,10,,,,,,,,,7,,,80,106,
33000,note_on,60,0,11,,,,,,,,,8,,,63,0,
33000,note_on,60,0,13,,,,,,,,,11,,,56,0,
33000,note_on,60,0,14,,,,,,,,,12,,,56,0,
33000,note_on,60,0,15,,,,,,,,,13,,,44,0,
33000,note_on,1,0,1,,,,,,,,,0,,,83,0,
33000,control_change,0,0,10,,,,,,,,,7,7,63,,,
33000,note_on,60,0,12,,,,,,,,,10,,,59,0,
33001,note_on,0,0,10,,,,,,,,,7,,,68,106,
33001,note_on,1,0,10,,,,,,,,,7,,,75,0,
33010,control_change,9,0,10,,,,,,,,,7,7,62,,,
33023,control_change,23,0,1,,,,,,,,,0,7,61,,,
33023,control_change,23,0,3,,,,,,,,,2,7,61,,,
33023,control_change,23,0,5,,,,,,,,,3,7,61,,,
33030,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
33030,note_on,20,0,10,,,,,,,,,7,,,80,0,
33030,note_on,0,0,10,,,,,,,,,7,,,87,106,
33031,note_on,0,0,10,,,,,,,,,7,,,75,106,
33031,note_on,1,0,10,,,,,,,,,7,,,68,0,
33041,control_change,10,0,10,,,,,,,,,7,7,61,,,
33047,control_change,24,0,1,,,,,,,,,0,7,60,,,
33047,control_change,24,0,3,,,,,,,,,2,7,60,,,
33047,control_change,24,0,5,,,,,,,,,3,7,60,,,
33057,control_change,16,0,10,,,,,,,,,7,7,60,,,
33060,note_on,60,0,12,,,,,,,,,10,,,63,107,
33060,note_on,0,0,10,,,,,,,,,7,,,83,106,
33060,note_on,3,0,10,,,,,,,,,7,,,87,0,
33060,note_on,60,0,11,,,,,,,,,8,,,71,112,
33060,note_on,60,0,13,,,,,,,,,11,,,56,112,
33060,note_on,60,0,15,,,,,,,,,13,,,44,127,
33060,note_on,60,0,14,,,,,,,,,12,,,56,112,
33061,note_on,1,0,10,,,,,,,,,7,,,75,0,
33061,note_on,0,0,10,,,,,,,,,7,,,71,106,
33071,control_change,24,0,5,,,,,,,,,3,7,59,,,
33071,control_change,24,0,3,,,,,,,,,2,7,59,,,
33071,control_change,10,0,10,,,,,,,,,7,7,59,,,
33071,control_change,24,0,1,,,,,,,,,0,7,59,,,
33090,note_on,19,0,10,,,,,,,,,7,,,83,0,
33090,note_on,0,0,10,,,,,,,,,7,,,87,106,
33091,note_on,1,0,10,,,,,,,,,7,,,71,0,
33091,note_on,0,0,10,,,,,,,,,7,,,75,106,
33095,control_change,24,0,5,,,,,,,,,3,7,58,,,
33095,control_change,24,0,3,,,,,,,,,2,7,58,,,
33095,control_change,24,0,1,,,,,,,,,0,7,58,,,
33095,control_change,4,0,10,,,,,,,,,7,7,58,,,
33119,control_change,24,0,1,,,,,,,,,0,7,57,,,
33119,control_change,24,0,5,,,,,,,,,3,7,57,,,
33119,control_change,24,0,3,,,,,,,,,2,7,57,,,
33120,note_on,60,0,15,,,,,,,,,13,,,44,0,
33120,control_change,0,0,14,,,,,,,,,12,7,57,,,
33120,note_on,60,0,14,,,,,,,,,12,,,56,0,
33120,control_change,1,0,1,,,,,,,,,0,7,57,,,
33120,note_on,0,0,10,,,,,,,,,7,,,80,106,
33120,note_on,25,0,10,,,,,,,,,7,,,87,0,
33120,control_change,0,0,12,,,,,,,,,10,7,57,,,
33120,note_on,60,0,12,,,,,,,,,10,,,63,0,
33120,note_on,0,0,1,,,,,,,,,0,,,83,94,
33120,note_on,0,0,5,,,,,,,,,3,,,64,110,
33120,control_change,1,0,5,,,,,,,,,3,7,57,,,
33120,note_on,0,0,3,,,,,,,,,2,,,68,94,
33120,note_on,60,0,11,,,,,,,,,8,,,71,0,
33120,control_change,0,0,15,,,,,,,,,13,7,57,,,
33120,control_change,0,0,11,,,,,,,,,8,7,57,,,
33120,note_on,60,0,13,,,,,,,,,11,,,56,0,
33120,control_change,0,0,13,,,,,,,,,11,7,57,,,
33120,set_tempo,90,1,0,,,,,,1485149,,,,,,,,
33120,control_change,1,0,3,,,,,,,,,2,7,57,,,
33121,note_on,1,0,10,,,,,,,,,7,,,75,0,
33121,note_on,0,0,10,,,,,,,,,7,,,68,106,
33138,control_change,18,0,5,,,,,,,,,3,7,58,,,
33138,control_change,18,0,14,,,,,,,,,12,7,58,,,
33138,control_change,18,0,13,,,,,,,,,11,7,58,,,
33138,control_change,18,0,1,,,,,,,,,0,7,58,,,
33138,control_change,18,0,15,,,,,,,,,13,7,58,,,
33138,control_change,18,0,11,,,,,,,,,8,7,58,,,
33138,control_change,18,0,3,,,,,,,,,2,7,58,,,
33138,control_change,18,0,12,,,,,,,,,10,7,58,,,
33150,note_on,29,0,10,,,,,,,,,7,,,80,0,
33150,note_on,0,0,10,,,,,,,,,7,,,87,106,
33150,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
33151,note_on,1,0,10,,,,,,,,,7,,,68,0,
33151,note_on,0,0,10,,,,,,,,,7,,,75,106,
33156,control_change,18,0,5,,,,,,,,,3,7,59,,,
33156,control_change,18,0,11,,,,,,,,,8,7,59,,,
33156,control_change,18,0,13,,,,,,,,,11,7,59,,,
33156,control_change,18,0,12,,,,,,,,,10,7,59,,,
33156,control_change,18,0,1,,,,,,,,,0,7,59,,,
33156,control_change,18,0,14,,,,,,,,,12,7,59,,,
33156,control_change,18,0,15,,,,,,,,,13,7,59,,,
33156,control_change,18,0,3,,,,,,,,,2,7,59,,,
33174,control_change,18,0,11,,,,,,,,,8,7,60,,,
33174,control_change,18,0,5,,,,,,,,,3,7,60,,,
33174,control_change,18,0,3,,,,,,,,,2,7,60,,,
33174,control_change,18,0,12,,,,,,,,,10,7,60,,,
33174,control_change,18,0,13,,,,,,,,,11,7,60,,,
33174,control_change,18,0,14,,,,,,,,,12,7,60,,,
33174,control_change,18,0,1,,,,,,,,,0,7,60,,,
33174,control_change,23,0,10,,,,,,,,,7,7,59,,,
33174,control_change,18,0,15,,,,,,,,,13,7,60,,,
33180,note_on,6,0,3,,,,,,,,,2,,,68,0,
33180,note_on,6,0,14,,,,,,,,,12,,,56,112,
33180,note_on,6,0,5,,,,,,,,,3,,,64,0,
33180,note_on,6,0,15,,,,,,,,,13,,,44,127,
33180,note_on,6,0,11,,,,,,,,,8,,,71,112,
33180,note_on,6,0,13,,,,,,,,,11,,,59,112,
33180,note_on,6,0,1,,,,,,,,,0,,,83,0,
33180,note_on,0,0,10,,,,,,,,,7,,,83,106,
33180,note_on,6,0,10,,,,,,,,,7,,,87,0,
33180,note_on,6,0,12,,,,,,,,,10,,,63,107,
33181,note_on,0,0,10,,,,,,,,,7,,,71,106,
33181,note_on,1,0,10,,,,,,,,,7,,,75,0,
33192,control_change,12,0,3,,,,,,,,,2,7,61,,,
33192,control_change,12,0,11,,,,,,,,,8,7,61,,,
33192,control_change,12,0,13,,,,,,,,,11,7,61,,,
33192,control_change,12,0,5,,,,,,,,,3,7,61,,,
33192,control_change,12,0,14,,,,,,,,,12,7,61,,,
33192,control_change,12,0,15,,,,,,,,,13,7,61,,,
33192,control_change,12,0,12,,,,,,,,,10,7,61,,,
33192,control_change,12,0,1,,,,,,,,,0,7,61,,,
33202,control_change,21,0,10,,,,,,,,,7,7,60,,,
33210,note_on,0,0,10,,,,,,,,,7,,,87,106,
33210,note_on,8,0,10,,,,,,,,,7,,,83,0,
33210,control_change,18,0,12,,,,,,,,,10,7,62,,,
33210,control_change,18,0,3,,,,,,,,,2,7,62,,,
33210,control_change,18,0,13,,,,,,,,,11,7,62,,,
33210,control_change,18,0,1,,,,,,,,,0,7,62,,,
33210,control_change,18,0,15,,,,,,,,,13,7,62,,,
33210,control_change,18,0,11,,,,,,,,,8,7,62,,,
33210,control_change,18,0,14,,,,,,,,,12,7,62,,,
33210,control_change,18,0,5,,,,,,,,,3,7,62,,,
33211,note_on,0,0,10,,,,,,,,,7,,,75,106,
33211,note_on,1,0,10,,,,,,,,,7,,,71,0,
33220,control_change,9,0,10,,,,,,,,,7,7,61,,,
33228,control_change,18,0,12,,,,,,,,,10,7,63,,,
33228,control_change,18,0,14,,,,,,,,,12,7,63,,,
33228,control_change,18,0,13,,,,,,,,,11,7,63,,,
33228,control_change,18,0,3,,,,,,,,,2,7,63,,,
33228,control_change,18,0,15,,,,,,,,,13,7,63,,,
33228,control_change,18,0,11,,,,,,,,,8,7,63,,,
33228,control_change,18,0,1,,,,,,,,,0,7,63,,,
33228,control_change,18,0,5,,,,,,,,,3,7,63,,,
33240,note_on,12,0,15,,,,,,,,,13,,,44,0,
33240,note_on,12,0,14,,,,,,,,,12,,,56,0,
33240,note_on,12,0,1,,,,,,,,,0,,,85,94,
33240,note_on,12,0,3,,,,,,,,,2,,,70,94,
33240,note_on,12,0,13,,,,,,,,,11,,,59,0,
33240,note_on,20,0,10,,,,,,,,,7,,,87,0,
33240,note_on,0,0,10,,,,,,,,,7,,,82,106,
33240,note_on,12,0,11,,,,,,,,,8,,,71,0,
33240,set_tempo,90,1,0,,,,,,1481481,,,,,,,,
33240,note_on,12,0,12,,,,,,,,,10,,,63,0,
33240,note_on,12,0,5,,,,,,,,,3,,,61,110,
33241,note_on,1,0,10,,,,,,,,,7,,,75,0,
33241,note_on,0,0,10,,,,,,,,,7,,,70,106,
33246,control_change,6,0,12,,,,,,,,,10,7,64,,,
33246,control_change,6,0,11,,,,,,,,,8,7,64,,,
33246,control_change,6,0,13,,,,,,,,,11,7,64,,,
33246,control_change,6,0,5,,,,,,,,,3,7,64,,,
33246,control_change,6,0,3,,,,,,,,,2,7,64,,,
33246,control_change,6,0,14,,,,,,,,,12,7,64,,,
33246,control_change,6,0,1,,,,,,,,,0,7,64,,,
33246,control_change,6,0,15,,,,,,,,,13,7,64,,,
33251,control_change,10,0,10,,,,,,,,,7,7,62,,,
33256,control_change,5,0,10,,,,,,,,,7,7,63,,,
33264,control_change,18,0,14,,,,,,,,,12,7,65,,,
33264,control_change,18,0,5,,,,,,,,,3,7,65,,,
33264,control_change,18,0,15,,,,,,,,,13,7,65,,,
33264,control_change,18,0,12,,,,,,,,,10,7,65,,,
33264,control_change,18,0,1,,,,,,,,,0,7,65,,,
33264,control_change,18,0,3,,,,,,,,,2,7,65,,,
33264,control_change,18,0,13,,,,,,,,,11,7,65,,,
33264,control_change,18,0,11,,,,,,,,,8,7,65,,,
33270,note_on,14,0,10,,,,,,,,,7,,,82,0,
33270,control_change,0,0,10,,,,,,,,,7,7,64,,,
33270,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
33270,note_on,0,0,10,,,,,,,,,7,,,90,106,
33271,note_on,1,0,10,,,,,,,,,7,,,70,0,
33271,note_on,0,0,10,,,,,,,,,7,,,78,106,
33282,control_change,18,0,15,,,,,,,,,13,7,66,,,
33282,control_change,18,0,12,,,,,,,,,10,7,66,,,
33282,control_change,18,0,1,,,,,,,,,0,7,66,,,
33282,control_change,18,0,14,,,,,,,,,12,7,66,,,
33282,control_change,18,0,13,,,,,,,,,11,7,66,,,
33282,control_change,18,0,11,,,,,,,,,8,7,66,,,
33282,control_change,18,0,5,,,,,,,,,3,7,66,,,
33282,control_change,18,0,3,,,,,,,,,2,7,66,,,
33300,control_change,18,0,12,,,,,,,,,10,7,67,,,
33300,note_on,0,0,13,,,,,,,,,11,,,54,112,
33300,control_change,18,0,13,,,,,,,,,11,7,67,,,
33300,note_on,0,0,12,,,,,,,,,10,,,66,107,
33300,control_change,0,0,5,,,,,,,,,3,7,67,,,
33300,note_on,29,0,10,,,,,,,,,7,,,90,0,
33300,note_on,0,0,10,,,,,,,,,7,,,85,106,
33300,control_change,18,0,15,,,,,,,,,13,7,67,,,
33300,control_change,0,0,3,,,,,,,,,2,7,67,,,
33300,note_on,0,0,15,,,,,,,,,13,,,42,127,
33300,control_change,0,0,1,,,,,,,,,0,7,67,,,
33300,note_on,18,0,1,,,,,,,,,0,,,85,0,
33300,control_change,18,0,14,,,,,,,,,12,7,67,,,
33300,note_on,0,0,14,,,,,,,,,12,,,54,112,
33300,note_on,18,0,3,,,,,,,,,2,,,70,0,
33300,note_on,18,0,5,,,,,,,,,3,,,61,0,
33300,note_on,0,0,11,,,,,,,,,8,,,70,112,
33300,control_change,18,0,11,,,,,,,,,8,7,67,,,
33301,note_on,1,0,10,,,,,,,,,7,,,78,0,
33301,control_change,0,0,10,,,,,,,,,7,7,65,,,
33301,note_on,0,0,10,,,,,,,,,7,,,73,106,
33310,control_change,9,0,10,,,,,,,,,7,7,66,,,
33318,control_change,18,0,12,,,,,,,,,10,7,68,,,
33318,control_change,18,0,1,,,,,,,,,0,7,68,,,
33318,control_change,18,0,11,,,,,,,,,8,7,68,,,
33318,control_change,18,0,14,,,,,,,,,12,7,68,,,
33318,control_change,8,0,10,,,,,,,,,7,7,67,,,
33318,control_change,18,0,3,,,,,,,,,2,7,68,,,
33318,control_change,18,0,13,,,,,,,,,11,7,68,,,
33318,control_change,18,0,5,,,,,,,,,3,7,68,,,
33318,control_change,18,0,15,,,,,,,,,13,7,68,,,
33330,note_on,12,0,10,,,,,,,,,7,,,85,0,
33330,note_on,0,0,10,,,,,,,,,7,,,90,106,
33331,note_on,1,0,10,,,,,,,,,7,,,73,0,
33331,note_on,0,0,10,,,,,,,,,7,,,78,106,
33336,control_change,18,0,11,,,,,,,,,8,7,69,,,
33336,control_change,18,0,14,,,,,,,,,12,7,69,,,
33336,control_change,18,0,15,,,,,,,,,13,7,69,,,
33336,control_change,18,0,5,,,,,,,,,3,7,69,,,
33336,control_change,18,0,13,,,,,,,,,11,7,69,,,
33336,control_change,5,0,10,,,,,,,,,7,7,68,,,
33336,control_change,18,0,3,,,,,,,,,2,7,69,,,
33336,control_change,18,0,12,,,,,,,,,10,7,69,,,
33336,control_change,18,0,1,,,,,,,,,0,7,69,,,
33354,control_change,18,0,15,,,,,,,,,13,7,70,,,
33354,control_change,18,0,11,,,,,,,,,8,7,70,,,
33354,control_change,18,0,1,,,,,,,,,0,7,70,,,
33354,control_change,18,0,12,,,,,,,,,10,7,70,,,
33354,control_change,18,0,13,,,,,,,,,11,7,70,,,
33354,control_change,18,0,14,,,,,,,,,12,7,70,,,
33354,control_change,18,0,3,,,,,,,,,2,7,70,,,
33354,control_change,18,0,5,,,,,,,,,3,7,70,,,
33360,note_on,6,0,11,,,,,,,,,8,,,70,0,
33360,note_on,6,0,3,,,,,,,,,2,,,71,94,
33360,note_on,6,0,1,,,,,,,,,0,,,87,94,
33360,note_on,6,0,14,,,,,,,,,12,,,54,0,
33360,note_on,24,0,10,,,,,,,,,7,,,90,0,
33360,note_on,6,0,13,,,,,,,,,11,,,54,0,
33360,set_tempo,90,1,0,,,,,,1481481,,,,,,,,
33360,note_on,6,0,12,,,,,,,,,10,,,66,0,
33360,note_on,6,0,5,,,,,,,,,3,,,59,110,
33360,note_on,6,0,15,,,,,,,,,13,,,42,0,
33360,note_on,0,0,10,,,,,,,,,7,,,83,106,
33361,note_on,1,0,10,,,,,,,,,7,,,78,0,
33361,control_change,0,0,10,,,,,,,,,7,7,69,,,
33361,note_on,0,0,10,,,,,,,,,7,,,71,106,
33366,control_change,5,0,10,,,,,,,,,7,7,70,,,
33372,control_change,12,0,15,,,,,,,,,13,7,71,,,
33372,control_change,12,0,12,,,,,,,,,10,7,71,,,
33372,control_change,12,0,5,,,,,,,,,3,7,71,,,
33372,control_change,12,0,13,,,,,,,,,11,7,71,,,
33372,control_change,12,0,11,,,,,,,,,8,7,71,,,
33372,control_change,12,0,1,,,,,,,,,0,7,71,,,
33372,control_change,12,0,14,,,,,,,,,12,7,71,,,
33372,control_change,12,0,3,,,,,,,,,2,7,71,,,
33377,control_change,11,0,10,,,,,,,,,7,7,71,,,
33390,control_change,18,0,3,,,,,,,,,2,7,72,,,
33390,control_change,18,0,15,,,,,,,,,13,7,72,,,
33390,control_change,18,0,13,,,,,,,,,11,7,72,,,
33390,control_change,18,0,11,,,,,,,,,8,7,72,,,
33390,control_change,18,0,12,,,,,,,,,10,7,72,,,
33390,note_on,0,0,10,,,,,,,,,7,,,90,106,
33390,control_change,18,0,1,,,,,,,,,0,7,72,,,
33390,control_change,18,0,5,,,,,,,,,3,7,72,,,
33390,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
33390,control_change,18,0,14,,,,,,,,,12,7,72,,,
33390,note_on,13,0,10,,,,,,,,,7,,,83,0,
33391,note_on,0,0,10,,,,,,,,,7,,,78,106,
33391,control_change,0,0,10,,,,,,,,,7,7,72,,,
33391,note_on,1,0,10,,,,,,,,,7,,,71,0,
33408,control_change,18,0,11,,,,,,,,,8,7,73,,,
33408,control_change,18,0,5,,,,,,,,,3,7,73,,,
33408,control_change,18,0,12,,,,,,,,,10,7,73,,,
33408,control_change,18,0,14,,,,,,,,,12,7,73,,,
33408,control_change,18,0,1,,,,,,,,,0,7,73,,,
33408,control_change,18,0,3,,,,,,,,,2,7,73,,,
33408,control_change,18,0,15,,,,,,,,,13,7,73,,,
33408,control_change,18,0,13,,,,,,,,,11,7,73,,,
33413,control_change,22,0,10,,,,,,,,,7,7,73,,,
33420,note_on,12,0,1,,,,,,,,,0,,,87,0,
33420,note_on,12,0,15,,,,,,,,,13,,,47,127,
33420,note_on,12,0,14,,,,,,,,,12,,,59,112,
33420,note_on,12,0,12,,,,,,,,,10,,,66,107,
33420,note_on,12,0,3,,,,,,,,,2,,,71,0,
33420,note_on,0,0,10,,,,,,,,,7,,,87,106,
33420,note_on,7,0,10,,,,,,,,,7,,,90,0,
33420,note_on,12,0,13,,,,,,,,,11,,,59,112,
33420,note_on,12,0,11,,,,,,,,,8,,,71,112,
33420,note_on,12,0,5,,,,,,,,,3,,,59,0,
33421,note_on,0,0,10,,,,,,,,,7,,,75,106,
33421,note_on,1,0,10,,,,,,,,,7,,,78,0,
33426,control_change,6,0,5,,,,,,,,,3,7,74,,,
33426,control_change,6,0,12,,,,,,,,,10,7,74,,,
33426,control_change,6,0,11,,,,,,,,,8,7,74,,,
33426,control_change,6,0,1,,,,,,,,,0,7,74,,,
33426,control_change,6,0,13,,,,,,,,,11,7,74,,,
33426,control_change,6,0,3,,,,,,,,,2,7,74,,,
33426,control_change,6,0,14,,,,,,,,,12,7,74,,,
33426,control_change,6,0,15,,,,,,,,,13,7,74,,,
33426,control_change,5,0,10,,,,,,,,,7,7,74,,,
33441,control_change,15,0,10,,,,,,,,,7,7,75,,,
33444,control_change,18,0,11,,,,,,,,,8,7,75,,,
33444,control_change,18,0,15,,,,,,,,,13,7,75,,,
33444,control_change,18,0,14,,,,,,,,,12,7,75,,,
33444,control_change,18,0,13,,,,,,,,,11,7,75,,,
33444,control_change,18,0,1,,,,,,,,,0,7,75,,,
33444,control_change,18,0,12,,,,,,,,,10,7,75,,,
33444,control_change,18,0,5,,,,,,,,,3,7,75,,,
33444,control_change,18,0,3,,,,,,,,,2,7,75,,,
33450,note_on,9,0,10,,,,,,,,,7,,,87,0,
33450,note_on,0,0,10,,,,,,,,,7,,,90,106,
33451,control_change,0,0,10,,,,,,,,,7,7,76,,,
33451,note_on,0,0,10,,,,,,,,,7,,,78,106,
33451,note_on,1,0,10,,,,,,,,,7,,,75,0,
33462,control_change,18,0,3,,,,,,,,,2,7,76,,,
33462,control_change,18,0,15,,,,,,,,,13,7,76,,,
33462,control_change,18,0,1,,,,,,,,,0,7,76,,,
33462,control_change,18,0,14,,,,,,,,,12,7,76,,,
33462,control_change,18,0,12,,,,,,,,,10,7,76,,,
33462,control_change,18,0,13,,,,,,,,,11,7,76,,,
33462,control_change,18,0,5,,,,,,,,,3,7,76,,,
33462,control_change,18,0,11,,,,,,,,,8,7,76,,,
33477,control_change,26,0,10,,,,,,,,,7,7,75,,,
33480,note_on,18,0,13,,,,,,,,,11,,,59,0,
33480,note_on,18,0,11,,,,,,,,,8,,,71,0,
33480,control_change,0,0,14,,,,,,,,,12,7,77,,,
33480,control_change,0,0,11,,,,,,,,,8,7,77,,,
33480,control_change,0,0,13,,,,,,,,,11,7,77,,,
33480,note_on,18,0,14,,,,,,,,,12,,,59,0,
33480,note_on,3,0,10,,,,,,,,,7,,,90,0,
33480,set_tempo,90,1,0,,,,,,1477833,,,,,,,,
33480,control_change,0,0,12,,,,,,,,,10,7,77,,,
33480,control_change,18,0,3,,,,,,,,,2,7,77,,,
33480,note_on,0,0,3,,,,,,,,,2,,,71,94,
33480,note_on,18,0,12,,,,,,,,,10,,,66,0,
33480,control_change,0,0,15,,,,,,,,,13,7,77,,,
33480,note_on,0,0,5,,,,,,,,,3,,,64,110,
33480,control_change,18,0,5,,,,,,,,,3,7,77,,,
33480,note_on,18,0,15,,,,,,,,,13,,,47,0,
33480,note_on,0,0,1,,,,,,,,,0,,,80,94,
33480,control_change,18,0,1,,,,,,,,,0,7,77,,,
33480,note_on,0,0,10,,,,,,,,,7,,,83,106,
33481,note_on,1,0,10,,,,,,,,,7,,,78,0,
33481,note_on,0,0,10,,,,,,,,,7,,,71,106,
33481,control_change,0,0,10,,,,,,,,,7,7,74,,,
33486,control_change,5,0,10,,,,,,,,,7,7,73,,,
33495,control_change,9,0,10,,,,,,,,,7,7,72,,,
33500,control_change,5,0,10,,,,,,,,,7,7,71,,,
33510,set_tempo,30,1,0,,,,,,1345291,,,,,,,,
33510,note_on,0,0,10,,,,,,,,,7,,,92,106,
33510,note_on,10,0,10,,,,,,,,,7,,,83,0,
33511,note_on,0,0,10,,,,,,,,,7,,,80,106,
33511,note_on,1,0,10,,,,,,,,,7,,,71,0,
33516,control_change,5,0,10,,,,,,,,,7,7,70,,,
33521,control_change,5,0,10,,,,,,,,,7,7,69,,,
33532,control_change,52,0,15,,,,,,,,,13,7,76,,,
33532,control_change,52,0,13,,,,,,,,,11,7,76,,,
33532,control_change,52,0,3,,,,,,,,,2,7,76,,,
33532,control_change,52,0,14,,,,,,,,,12,7,76,,,
33532,control_change,52,0,12,,,,,,,,,10,7,76,,,
33532,control_change,11,0,10,,,,,,,,,7,7,68,,,
33532,control_change,52,0,5,,,,,,,,,3,7,76,,,
33532,control_change,52,0,11,,,,,,,,,8,7,76,,,
33532,control_change,52,0,1,,,,,,,,,0,7,76,,,
33540,note_on,8,0,11,,,,,,,,,8,,,68,112,
33540,note_on,8,0,1,,,,,,,,,0,,,80,0,
33540,note_on,8,0,3,,,,,,,,,2,,,71,0,
33540,note_on,8,0,5,,,,,,,,,3,,,64,0,
33540,note_on,8,0,15,,,,,,,,,13,,,40,127,
33540,note_on,8,0,12,,,,,,,,,10,,,64,107,
33540,note_on,0,0,10,,,,,,,,,7,,,88,106,
33540,note_on,8,0,10,,,,,,,,,7,,,92,0,
33540,note_on,8,0,14,,,,,,,,,12,,,52,112,
33540,note_on,8,0,13,,,,,,,,,11,,,59,112,
33541,note_on,0,0,10,,,,,,,,,7,,,76,106,
33541,note_on,1,0,10,,,,,,,,,7,,,80,0,
33550,control_change,9,0,10,,,,,,,,,7,7,67,,,
33570,note_on,0,0,10,,,,,,,,,7,,,92,106,
33570,note_on,20,0,10,,,,,,,,,7,,,88,0,
33571,note_on,1,0,10,,,,,,,,,7,,,76,0,
33571,control_change,0,0,10,,,,,,,,,7,7,66,,,
33571,note_on,0,0,10,,,,,,,,,7,,,80,106,
33584,control_change,44,0,5,,,,,,,,,3,7,75,,,
33584,control_change,44,0,12,,,,,,,,,10,7,75,,,
33584,control_change,44,0,13,,,,,,,,,11,7,75,,,
33584,control_change,44,0,15,,,,,,,,,13,7,75,,,
33584,control_change,44,0,1,,,,,,,,,0,7,75,,,
33584,control_change,44,0,3,,,,,,,,,2,7,75,,,
33584,control_change,44,0,14,,,,,,,,,12,7,75,,,
33584,control_change,44,0,11,,,,,,,,,8,7,75,,,
33589,control_change,18,0,10,,,,,,,,,7,7,65,,,
33600,set_tempo,90,1,0,,,,,,1485149,,,,,,,,
33600,note_on,16,0,3,,,,,,,,,2,,,75,94,
33600,note_on,16,0,13,,,,,,,,,11,,,59,0,
33600,note_on,16,0,14,,,,,,,,,12,,,52,0,
33600,note_on,16,0,5,,,,,,,,,3,,,66,110,
33600,note_on,0,0,10,,,,,,,,,7,,,83,106,
33600,note_on,16,0,11,,,,,,,,,8,,,68,0,
