tick,type,key,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,channel,note,velocity,control,value,program,data
30600,note_on,,0,0,6,,,,,,,,,,,,5,65,0,,,,
30600,note_on,,360,0,5,,,,,,,,,,,,4,53,0,,,,
30600,note_on,,360,0,1,,,,,,,,,,,,0,89,0,,,,
30600,note_on,,360,0,12,,,,,,,,,,,,12,29,0,,,,
30600,note_on,,360,0,4,,,,,,,,,,,,3,53,0,,,,
30600,note_on,,0,0,4,,,,,,,,,,,,3,57,0,,,,
30600,note_on,,360,0,2,,,,,,,,,,,,1,69,0,,,,
30600,note_on,,0,0,5,,,,,,,,,,,,4,60,0,,,,
30720,set_tempo,,1920,1,0,,,,,,,,,,,666666,,,,,,,
30960,set_tempo,,240,1,0,,,,,,,,,,,200000,,,,,,,
31192,note_on,,600,0,8,,,,,,,,,,,,7,65,127,,,,
31200,note_on,,600,0,3,,,,,,,,,,,,2,65,110,,,,
31200,note_on,,600,0,1,,,,,,,,,,,,0,77,110,,,,
31200,note_on,,600,0,12,,,,,,,,,,,,12,29,90,,,,
31200,note_on,,600,0,11,,,,,,,,,,,,11,41,100,,,,
31200,note_on,,600,0,2,,,,,,,,,,,,1,65,110,,,,
31200,note_on,,600,0,5,,,,,,,,,,,,4,53,70,,,,
31200,note_on,,600,0,10,,,,,,,,,,,,10,53,127,,,,
31200,note_on,,600,0,4,,,,,,,,,,,,3,41,100,,,,
31200,note_on,,0,0,4,,,,,,,,,,,,3,53,100,,,,
31670,note_on,,1080,0,7,,,,,,,,,,,,6,46,100,,,,
31672,note_on,,480,0,8,,,,,,,,,,,,7,70,127,,,,
31677,note_on,,1080,0,9,,,,,,,,,,,,8,62,127,,,,
31680,note_on,,480,0,3,,,,,,,,,,,,2,62,110,,,,
31680,note_on,,0,0,3,,,,,,,,,,,,2,70,110,,,,
31680,note_on,,0,0,6,,,,,,,,,,,,5,70,120,,,,
31680,note_on,,1080,0,6,,,,,,,,,,,,5,58,120,,,,
31680,note_on,,480,0,5,,,,,,,,,,,,4,50,70,,,,
31680,note_on,,480,0,1,,,,,,,,,,,,0,82,110,,,,
31680,note_on,,480,0,12,,,,,,,,,,,,12,34,90,,,,
31680,note_on,,0,0,5,,,,,,,,,,,,4,58,70,,,,
31680,note_on,,480,0,11,,,,,,,,,,,,11,46,100,,,,
31680,note_on,,480,0,4,,,,,,,,,,,,3,46,100,,,,
31680,note_on,,480,0,10,,,,,,,,,,,,10,58,127,,,,
31680,note_on,,0,0,4,,,,,,,,,,,,3,58,100,,,,
31680,note_on,,480,0,2,,,,,,,,,,,,1,70,110,,,,
31702,note_on,,30,0,8,,,,,,,,,,,,7,65,0,,,,
31710,note_on,,0,0,4,,,,,,,,,,,,3,53,0,,,,
31710,note_on,,30,0,11,,,,,,,,,,,,11,41,0,,,,
31710,note_on,,30,0,2,,,,,,,,,,,,1,65,0,,,,
31710,note_on,,30,0,3,,,,,,,,,,,,2,65,0,,,,
31710,note_on,,30,0,12,,,,,,,,,,,,12,29,0,,,,
31710,note_on,,30,0,1,,,,,,,,,,,,0,77,0,,,,
31710,note_on,,30,0,10,,,,,,,,,,,,10,53,0,,,,
31710,note_on,,30,0,5,,,,,,,,,,,,4,53,0,,,,
31710,note_on,,30,0,4,,,,,,,,,,,,3,41,0,,,,
31882,note_on,,180,0,8,,,,,,,,,,,,7,70,0,,,,
31887,note_on,,210,0,9,,,,,,,,,,,,8,62,0,,,,
31890,note_on,,180,0,10,,,,,,,,,,,,10,58,0,,,,
31890,note_on,,180,0,2,,,,,,,,,,,,1,70,0,,,,
31890,note_on,,180,0,4,,,,,,,,,,,,3,46,0,,,,
31890,note_on,,0,0,4,,,,,,,,,,,,3,58,0,,,,
31890,note_on,,180,0,5,,,,,,,,,,,,4,50,0,,,,
31890,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
31890,note_on,,180,0,3,,,,,,,,,,,,2,62,0,,,,
31890,note_on,,180,0,11,,,,,,,,,,,,11,46,0,,,,
31890,note_on,,180,0,1,,,,,,,,,,,,0,82,0,,,,
31890,note_on,,210,0,6,,,,,,,,,,,,5,58,0,,,,
31890,note_on,,180,0,12,,,,,,,,,,,,12,34,0,,,,
31890,note_on,,0,0,6,,,,,,,,,,,,5,70,0,,,,
31890,note_on,,0,0,3,,,,,,,,,,,,2,70,0,,,,
32120,note_on,,450,0,7,,,,,,,,,,,,6,46,0,,,,
32150,note_on,,30,0,7,,,,,,,,,,,,6,46,100,,,,
32152,note_on,,270,0,8,,,,,,,,,,,,7,65,127,,,,
32157,note_on,,0,0,9,,,,,,,,,,,,8,62,127,,,,
32157,note_on,,270,0,9,,,,,,,,,,,,8,58,127,,,,
32160,note_on,,270,0,3,,,,,,,,,,,,2,58,110,,,,
32160,note_on,,270,0,10,,,,,,,,,,,,10,53,127,,,,
32160,note_on,,270,0,6,,,,,,,,,,,,5,58,120,,,,
32160,note_on,,270,0,2,,,,,,,,,,,,1,70,110,,,,
32160,note_on,,0,0,2,,,,,,,,,,,,1,74,110,,,,
32160,note_on,,270,0,4,,,,,,,,,,,,3,46,100,,,,
32160,note_on,,0,0,6,,,,,,,,,,,,5,70,120,,,,
32160,note_on,,0,0,3,,,,,,,,,,,,2,62,110,,,,
32160,note_on,,270,0,1,,,,,,,,,,,,0,82,110,,,,
32160,note_on,,270,0,11,,,,,,,,,,,,11,46,100,,,,
32160,note_on,,270,0,12,,,,,,,,,,,,12,34,90,,,,
32160,note_on,,270,0,5,,,,,,,,,,,,4,50,70,,,,
32160,note_on,,0,0,5,,,,,,,,,,,,4,58,70,,,,
32600,note_on,,450,0,7,,,,,,,,,,,,6,46,0,,,,
32610,note_on,,450,0,6,,,,,,,,,,,,5,58,0,,,,
32610,note_on,,0,0,6,,,,,,,,,,,,5,70,0,,,,
32632,note_on,,480,0,8,,,,,,,,,,,,7,74,127,,,,
32662,note_on,,30,0,8,,,,,,,,,,,,7,65,0,,,,
32842,note_on,,180,0,8,,,,,,,,,,,,7,74,0,,,,
32847,note_on,,690,0,9,,,,,,,,,,,,8,58,0,,,,
32847,note_on,,0,0,9,,,,,,,,,,,,8,62,0,,,,
32850,note_on,,690,0,2,,,,,,,,,,,,1,70,0,,,,
32850,note_on,,690,0,12,,,,,,,,,,,,12,34,0,,,,
32850,note_on,,690,0,4,,,,,,,,,,,,3,46,0,,,,
32850,note_on,,690,0,1,,,,,,,,,,,,0,82,0,,,,
32850,note_on,,690,0,5,,,,,,,,,,,,4,50,0,,,,
32850,note_on,,0,0,2,,,,,,,,,,,,1,74,0,,,,
32850,note_on,,690,0,11,,,,,,,,,,,,11,46,0,,,,
32850,note_on,,690,0,3,,,,,,,,,,,,2,58,0,,,,
32850,note_on,,0,0,3,,,,,,,,,,,,2,62,0,,,,
32850,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
32850,note_on,,690,0,10,,,,,,,,,,,,10,53,0,,,,
33110,note_on,,510,0,7,,,,,,,,,,,,6,46,100,,,,
33112,note_on,,270,0,8,,,,,,,,,,,,7,70,127,,,,
33117,note_on,,270,0,9,,,,,,,,,,,,8,58,127,,,,
33117,note_on,,0,0,9,,,,,,,,,,,,8,62,127,,,,
33120,note_on,,270,0,1,,,,,,,,,,,,0,82,110,,,,
33120,note_on,,0,0,2,,,,,,,,,,,,1,74,110,,,,
33120,note_on,,270,0,5,,,,,,,,,,,,4,50,70,,,,
33120,note_on,,270,0,3,,,,,,,,,,,,2,58,110,,,,
33120,note_on,,0,0,5,,,,,,,,,,,,4,58,70,,,,
33120,note_on,,270,0,10,,,,,,,,,,,,10,53,127,,,,
33120,note_on,,0,0,3,,,,,,,,,,,,2,62,110,,,,
33120,note_on,,270,0,2,,,,,,,,,,,,1,70,110,,,,
33120,note_on,,510,0,6,,,,,,,,,,,,5,58,120,,,,
33120,note_on,,270,0,11,,,,,,,,,,,,11,46,100,,,,
33120,note_on,,270,0,12,,,,,,,,,,,,12,34,90,,,,
33120,note_on,,0,0,6,,,,,,,,,,,,5,70,120,,,,
33120,note_on,,270,0,4,,,,,,,,,,,,3,46,100,,,,
33560,note_on,,450,0,7,,,,,,,,,,,,6,46,0,,,,
33570,note_on,,0,0,6,,,,,,,,,,,,5,70,0,,,,
33570,note_on,,450,0,6,,,,,,,,,,,,5,58,0,,,,
33592,note_on,,480,0,8,,,,,,,,,,,,7,77,127,,,,
33622,note_on,,30,0,8,,,,,,,,,,,,7,70,0,,,,
33742,note_on,,120,0,8,,,,,,,,,,,,7,77,0,,,,
33747,note_on,,630,0,9,,,,,,,,,,,,8,58,0,,,,
33747,note_on,,0,0,9,,,,,,,,,,,,8,62,0,,,,
33750,note_on,,630,0,3,,,,,,,,,,,,2,58,0,,,,
33750,note_on,,630,0,4,,,,,,,,,,,,3,46,0,,,,
33750,note_on,,0,0,3,,,,,,,,,,,,2,62,0,,,,
33750,note_on,,630,0,5,,,,,,,,,,,,4,50,0,,,,
33750,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
33750,note_on,,0,0,2,,,,,,,,,,,,1,74,0,,,,
33750,note_on,,630,0,11,,,,,,,,,,,,11,46,0,,,,
33750,note_on,,630,0,1,,,,,,,,,,,,0,82,0,,,,
33750,note_on,,630,0,12,,,,,,,,,,,,12,34,0,,,,
33750,note_on,,630,0,10,,,,,,,,,,,,10,53,0,,,,
33750,note_on,,630,0,2,,,,,,,,,,,,1,70,0,,,,
34070,note_on,,510,0,7,,,,,,,,,,,,6,46,100,,,,
34072,note_on,,330,0,8,,,,,,,,,,,,7,74,127,,,,
34077,note_on,,0,0,9,,,,,,,,,,,,8,62,127,,,,
34077,note_on,,330,0,9,,,,,,,,,,,,8,58,127,,,,
34080,note_on,,330,0,1,,,,,,,,,,,,0,82,110,,,,
34080,note_on,,0,0,3,,,,,,,,,,,,2,62,110,,,,
34080,note_on,,330,0,3,,,,,,,,,,,,2,58,110,,,,
34080,note_on,,330,0,5,,,,,,,,,,,,4,50,70,,,,
34080,note_on,,330,0,11,,,,,,,,,,,,11,46,100,,,,
34080,note_on,,0,0,5,,,,,,,,,,,,4,58,70,,,,
34080,note_on,,330,0,2,,,,,,,,,,,,1,70,110,,,,
34080,note_on,,0,0,2,,,,,,,,,,,,1,74,110,,,,
34080,note_on,,330,0,12,,,,,,,,,,,,12,34,90,,,,
34080,note_on,,0,0,6,,,,,,,,,,,,5,70,120,,,,
34080,note_on,,330,0,4,,,,,,,,,,,,3,46,100,,,,
34080,note_on,,510,0,6,,,,,,,,,,,,5,58,120,,,,
34080,note_on,,330,0,10,,,,,,,,,,,,10,53,127,,,,
34222,note_on,,150,0,8,,,,,,,,,,,,7,74,0,,,,
34227,note_on,,0,0,9,,,,,,,,,,,,8,62,0,,,,
34227,note_on,,150,0,9,,,,,,,,,,,,8,58,0,,,,
34230,note_on,,0,0,6,,,,,,,,,,,,5,70,0,,,,
34230,note_on,,150,0,12,,,,,,,,,,,,12,34,0,,,,
34230,note_on,,150,0,10,,,,,,,,,,,,10,53,0,,,,
34230,note_on,,150,0,6,,,,,,,,,,,,5,58,0,,,,
34230,note_on,,150,0,11,,,,,,,,,,,,11,46,0,,,,
34230,note_on,,150,0,5,,,,,,,,,,,,4,50,0,,,,
34230,note_on,,0,0,5,,,,,,,,,,,,4,58,0,,,,
34290,note_on,,210,0,4,,,,,,,,,,,,3,46,0,,,,
34290,note_on,,210,0,3,,,,,,,,,,,,2,58,0,,,,
34290,note_on,,0,0,2,,,,,,,,,,,,1,74,0,,,,
34290,note_on,,210,0,2,,,,,,,,,,,,1,70,0,,,,
34290,note_on,,210,0,1,,,,,,,,,,,,0,82,0,,,,
34290,note_on,,0,0,3,,,,,,,,,,,,2,62,0,,,,
34520,note_on,,450,0,7,,,,,,,,,,,,6,46,0,,,,
34550,note_on,,30,0,7,,,,,,,,,,,,6,41,100,,,,
34552,note_on,,330,0,8,,,,,,,,,,,,7,77,127,,,,
34557,note_on,,0,0,9,,,,,,,,,,,,8,63,127,,,,
34557,note_on,,330,0,9,,,,,,,,,,,,8,60,127,,,,
34560,note_on,,270,0,1,,,,,,,,,,,,0,81,110,,,,
34560,note_on,,330,0,12,,,,,,,,,,,,12,29,90,,,,
34560,note_on,,330,0,10,,,,,,,,,,,,10,53,127,,,,
34560,note_on,,0,0,3,,,,,,,,,,,,2,63,110,,,,
34560,note_on,,330,0,11,,,,,,,,,,,,11,41,100,,,,
34560,note_on,,330,0,5,,,,,,,,,,,,4,53,70,,,,
34560,note_on,,270,0,4,,,,,,,,,,,,3,41,100,,,,
34560,note_on,,0,0,6,,,,,,,,,,,,5,65,120,,,,
34560,note_on,,330,0,6,,,,,,,,,,,,5,53,120,,,,
34560,note_on,,0,0,2,,,,,,,,,,,,1,75,110,,,,
34560,note_on,,270,0,2,,,,,,,,,,,,1,72,110,,,,
34560,note_on,,270,0,3,,,,,,,,,,,,2,60,110,,,,
34560,note_on,,0,0,5,,,,,,,,,,,,4,60,70,,,,
35000,note_on,,450,0,7,,,,,,,,,,,,6,41,0,,,,
35010,note_on,,0,0,6,,,,,,,,,,,,5,65,0,,,,
35010,note_on,,450,0,6,,,,,,,,,,,,5,53,0,,,,
35032,note_on,,480,0,8,,,,,,,,,,,,7,75,127,,,,
35040,note_on,,480,0,12,,,,,,,,,,,,12,33,90,,,,
35040,note_on,,480,0,11,,,,,,,,,,,,11,45,100,,,,
35040,note_on,,480,0,4,,,,,,,,,,,,3,45,100,,,,
35062,note_on,,30,0,8,,,,,,,,,,,,7,77,0,,,,
35070,note_on,,30,0,11,,,,,,,,,,,,11,41,0,,,,
35070,note_on,,30,0,4,,,,,,,,,,,,3,41,0,,,,
35070,note_on,,30,0,12,,,,,,,,,,,,12,29,0,,,,
35242,note_on,,180,0,8,,,,,,,,,,,,7,75,0,,,,
35247,note_on,,0,0,9,,,,,,,,,,,,8,63,0,,,,
35247,note_on,,690,0,9,,,,,,,,,,,,8,60,0,,,,
35250,note_on,,690,0,10,,,,,,,,,,,,10,53,0,,,,
35250,note_on,,690,0,2,,,,,,,,,,,,1,72,0,,,,
35250,note_on,,690,0,1,,,,,,,,,,,,0,81,0,,,,
35250,note_on,,690,0,5,,,,,,,,,,,,4,53,0,,,,
35250,note_on,,0,0,5,,,,,,,,,,,,4,60,0,,,,
35250,note_on,,0,0,2,,,,,,,,,,,,1,75,0,,,,
35250,note_on,,0,0,3,,,,,,,,,,,,2,63,0,,,,
35250,note_on,,690,0,3,,,,,,,,,,,,2,60,0,,,,
35510,note_on,,510,0,7,,,,,,,,,,,,6,41,100,,,,
35512,note_on,,270,0,8,,,,,,,,,,,,7,72,127,,,,
35517,note_on,,0,0,9,,,,,,,,,,,,8,63,127,,,,
35517,note_on,,270,0,9,,,,,,,,,,,,8,60,127,,,,
35520,note_on,,450,0,11,,,,,,,,,,,,11,48,100,,,,
35520,note_on,,510,0,6,,,,,,,,,,,,5,53,120,,,,
35520,note_on,,0,0,6,,,,,,,,,,,,5,65,120,,,,
35520,note_on,,450,0,4,,,,,,,,,,,,3,48,100,,,,
35520,note_on,,0,0,3,,,,,,,,,,,,2,63,110,,,,
35520,note_on,,270,0,3,,,,,,,,,,,,2,60,110,,,,
35520,note_on,,450,0,12,,,,,,,,,,,,12,36,90,,,,
35520,note_on,,270,0,10,,,,,,,,,,,,10,53,127,,,,
35520,note_on,,270,0,1,,,,,,,,,,,,0,81,110,,,,
35520,note_on,,270,0,2,,,,,,,,,,,,1,72,110,,,,
35520,note_on,,270,0,5,,,,,,,,,,,,4,53,70,,,,
35520,note_on,,0,0,2,,,,,,,,,,,,1,75,110,,,,
35520,note_on,,0,0,5,,,,,,,,,,,,4,60,70,,,,
35550,note_on,,30,0,4,,,,,,,,,,,,3,45,0,,,,
35550,note_on,,30,0,11,,,,,,,,,,,,11,45,0,,,,
35550,note_on,,30,0,12,,,,,,,,,,,,12,33,0,,,,
35662,note_on,,150,0,8,,,,,,,,,,,,7,72,0,,,,
35667,note_on,,150,0,9,,,,,,,,,,,,8,60,0,,,,
35667,note_on,,0,0,9,,,,,,,,,,,,8,63,0,,,,
35670,note_on,,150,0,10,,,,,,,,,,,,10,53,0,,,,
35670,note_on,,0,0,5,,,,,,,,,,,,4,60,0,,,,
35670,note_on,,120,0,11,,,,,,,,,,,,11,48,0,,,,
35670,note_on,,0,0,6,,,,,,,,,,,,5,65,0,,,,
35670,note_on,,150,0,6,,,,,,,,,,,,5,53,0,,,,
35670,note_on,,120,0,12,,,,,,,,,,,,12,36,0,,,,
35670,note_on,,150,0,5,,,,,,,,,,,,4,53,0,,,,
35730,note_on,,0,0,2,,,,,,,,,,,,1,75,0,,,,
35730,note_on,,0,0,3,,,,,,,,,,,,2,63,0,,,,
35730,note_on,,210,0,2,,,,,,,,,,,,1,72,0,,,,
35730,note_on,,180,0,4,,,,,,,,,,,,3,48,0,,,,
35730,note_on,,210,0,1,,,,,,,,,,,,0,81,0,,,,
35730,note_on,,210,0,3,,,,,,,,,,,,2,60,0,,,,
35960,note_on,,450,0,7,,,,,,,,,,,,6,41,0,,,,
35990,note_on,,30,0,7,,,,,,,,,,,,6,41,100,,,,
35992,note_on,,330,0,8,,,,,,,,,,,,7,69,127,,,,
35997,note_on,,0,0,9,,,,,,,,,,,,8,63,127,,,,
35997,note_on,,330,0,9,,,,,,,,,,,,8,60,127,,,,
36000,note_on,,270,0,3,,,,,,,,,,,,2,60,110,,,,
36000,note_on,,0,0,3,,,,,,,,,,,,2,63,110,,,,
36000,note_on,,270,0,1,,,,,,,,,,,,0,81,110,,,,
36000,note_on,,270,0,4,,,,,,,,,,,,3,53,100,,,,
36000,note_on,,330,0,12,,,,,,,,,,,,12,41,90,,,,
36000,note_on,,330,0,6,,,,,,,,,,,,5,53,120,,,,
36000,note_on,,0,0,6,,,,,,,,,,,,5,65,120,,,,
36000,note_on,,270,0,2,,,,,,,,,,,,1,72,110,,,,
36000,note_on,,0,0,5,,,,,,,,,,,,4,60,70,,,,
36000,note_on,,330,0,5,,,,,,,,,,,,4,53,70,,,,
36000,note_on,,330,0,10,,,,,,,,,,,,10,53,127,,,,
36000,note_on,,0,0,2,,,,,,,,,,,,1,75,110,,,,
36440,note_on,,450,0,7,,,,,,,,,,,,6,41,0,,,,
36592,note_on,,600,0,8,,,,,,,,,,,,7,69,0,,,,
36597,note_on,,600,0,9,,,,,,,,,,,,8,60,0,,,,
36597,note_on,,0,0,9,,,,,,,,,,,,8,63,0,,,,
36600,note_on,,600,0,3,,,,,,,,,,,,2,60,0,,,,
36600,note_on,,600,0,10,,,,,,,,,,,,10,53,0,,,,
36600,note_on,,600,0,4,,,,,,,,,,,,3,53,0,,,,
36600,note_on,,600,0,2,,,,,,,,,,,,1,72,0,,,,
36600,note_on,,0,0,3,,,,,,,,,,,,2,63,0,,,,
36600,note_on,,600,0,6,,,,,,,,,,,,5,53,0,,,,
36600,set_tempo,,5640,1,0,,,,,,,,,,,666666,,,,,,,
36600,note_on,,0,0,6,,,,,,,,,,,,5,65,0,,,,
36600,note_on,,0,0,2,,,,,,,,,,,,1,75,0,,,,
36600,note_on,,600,0,1,,,,,,,,,,,,0,81,0,,,,
36600,note_on,,600,0,12,,,,,,,,,,,,12,41,0,,,,
36600,note_on,,0,0,5,,,,,,,,,,,,4,60,0,,,,
36600,note_on,,600,0,5,,,,,,,,,,,,4,53,0,,,,
36960,set_tempo,,360,1,0,,,,,,,,,,,200000,,,,,,,
36960,note_on,,360,0,4,,,,,,,,,,,,3,53,50,,,,
36960,note_on,,360,0,3,,,,,,,,,,,,2,65,60,,,,
37432,control_change,,840,0,8,,,,,,,,,,,,7,,,11,80,,
37437,control_change,,840,0,9,,,,,,,,,,,,8,,,11,80,,
37440,note_on,,480,0,4,,,,,,,,,,,,3,54,50,,,,
37440,note_on,,480,0,3,,,,,,,,,,,,2,66,60,,,,
37440,control_change,,840,0,10,,,,,,,,,,,,10,,,11,80,,
37470,note_on,,30,0,3,,,,,,,,,,,,2,65,0,,,,
37470,note_on,,30,0,4,,,,,,,,,,,,3,53,0,,,,
37920,note_on,,450,0,3,,,,,,,,,,,,2,69,60,,,,
37920,note_on,,450,0,4,,,,,,,,,,,,3,57,50,,,,
37950,note_on,,30,0,3,,,,,,,,,,,,2,66,0,,,,
37950,note_on,,30,0,4,,,,,,,,,,,,3,54,0,,,,
38400,note_on,,450,0,3,,,,,,,,,,,,2,72,60,,,,
38400,note_on,,450,0,4,,,,,,,,,,,,3,60,50,,,,
38430,note_on,,30,0,3,,,,,,,,,,,,2,69,0,,,,
38430,note_on,,30,0,4,,,,,,,,,,,,3,57,0,,,,
38880,note_on,,450,0,3,,,,,,,,,,,,2,75,60,,,,
38880,note_on,,450,0,4,,,,,,,,,,,,3,63,50,,,,
38910,note_on,,30,0,4,,,,,,,,,,,,3,60,0,,,,
38910,note_on,,30,0,3,,,,,,,,,,,,2,72,0,,,,
39360,note_on,,450,0,4,,,,,,,,,,,,3,65,50,,,,
39360,note_on,,450,0,3,,,,,,,,,,,,2,77,60,,,,
39390,note_on,,30,0,4,,,,,,,,,,,,3,63,0,,,,
39390,note_on,,30,0,3,,,,,,,,,,,,2,75,0,,,,
39810,note_on,,420,0,4,,,,,,,,,,,,3,65,0,,,,
39832,note_on,,2400,0,8,,,,,,,,,,,,7,78,60,,,,
39837,note_on,,2400,0,9,,,,,,,,,,,,8,66,60,,,,
39840,note_on,,3240,0,12,,,,,,,,,,,,12,42,50,,,,
39840,note_on,,4170,0,11,,,,,,,,,,,,11,54,50,,,,
39960,note_on,,570,0,3,,,,,,,,,,,,2,77,0,,,,
40312,note_on,,480,0,8,,,,,,,,,,,,7,75,60,,,,
40317,note_on,,480,0,9,,,,,,,,,,,,8,63,60,,,,
40320,note_on,,480,0,12,,,,,,,,,,,,12,39,50,,,,
40320,note_on,,480,0,11,,,,,,,,,,,,11,51,50,,,,
40342,note_on,,30,0,8,,,,,,,,,,,,7,78,0,,,,
40347,note_on,,30,0,9,,,,,,,,,,,,8,66,0,,,,
40350,note_on,,30,0,11,,,,,,,,,,,,11,54,0,,,,
40350,note_on,,30,0,12,,,,,,,,,,,,12,42,0,,,,
40792,note_on,,450,0,8,,,,,,,,,,,,7,72,60,,,,
40800,note_on,,450,0,12,,,,,,,,,,,,12,48,50,,,,
40800,note_on,,3360,0,10,,,,,,,,,,,,10,60,60,,,,
40822,note_on,,30,0,8,,,,,,,,,,,,7,75,0,,,,
40827,note_on,,480,0,9,,,,,,,,,,,,8,63,0,,,,
40830,note_on,,480,0,11,,,,,,,,,,,,11,51,0,,,,
40830,note_on,,30,0,12,,,,,,,,,,,,12,39,0,,,,
41272,note_on,,450,0,8,,,,,,,,,,,,7,69,60,,,,
41280,note_on,,480,0,10,,,,,,,,,,,,10,57,60,,,,
41280,note_on,,450,0,12,,,,,,,,,,,,12,45,50,,,,
41302,note_on,,30,0,8,,,,,,,,,,,,7,72,0,,,,
41310,note_on,,30,0,12,,,,,,,,,,,,12,48,0,,,,
41310,note_on,,30,0,10,,,,,,,,,,,,10,60,0,,,,
41752,note_on,,450,0,8,,,,,,,,,,,,7,66,60,,,,
41760,note_on,,450,0,12,,,,,,,,,,,,12,42,50,,,,
41760,note_on,,450,0,10,,,,,,,,,,,,10,54,60,,,,
41782,note_on,,30,0,8,,,,,,,,,,,,7,69,0,,,,
41790,note_on,,30,0,10,,,,,,,,,,,,10,57,0,,,,
41790,note_on,,30,0,12,,,,,,,,,,,,12,45,0,,,,
42232,note_on,,450,0,8,,,,,,,,,,,,7,65,60,,,,
42240,note_on,,450,0,12,,,,,,,,,,,,12,41,50,,,,
42240,note_on,,450,0,10,,,,,,,,,,,,10,53,60,,,,
42262,note_on,,30,0,8,,,,,,,,,,,,7,66,0,,,,
42270,note_on,,30,0,10,,,,,,,,,,,,10,54,0,,,,
42270,note_on,,30,0,12,,,,,,,,,,,,12,42,0,,,,
42712,note_on,,450,0,8,,,,,,,,,,,,7,63,60,,,,
42720,note_on,,2760,0,3,,,,,,,,,,,,2,63,60,,,,
42720,note_on,,450,0,10,,,,,,,,,,,,10,51,60,,,,
42720,note_on,,450,0,12,,,,,,,,,,,,12,39,50,,,,
42720,note_on,,2910,0,4,,,,,,,,,,,,3,51,50,,,,
42742,note_on,,30,0,8,,,,,,,,,,,,7,65,0,,,,
42750,note_on,,30,0,10,,,,,,,,,,,,10,53,0,,,,
42750,note_on,,30,0,12,,,,,,,,,,,,12,41,0,,,,
43192,note_on,,450,0,8,,,,,,,,,,,,7,61,60,,,,
43200,note_on,,450,0,10,,,,,,,,,,,,10,49,60,,,,
43200,note_on,,480,0,4,,,,,,,,,,,,3,49,50,,,,
43200,note_on,,450,0,12,,,,,,,,,,,,12,37,50,,,,
43200,note_on,,480,0,3,,,,,,,,,,,,2,61,60,,,,
43222,note_on,,30,0,8,,,,,,,,,,,,7,63,0,,,,
43230,note_on,,30,0,12,,,,,,,,,,,,12,39,0,,,,
43230,note_on,,30,0,10,,,,,,,,,,,,10,51,0,,,,
43230,note_on,,30,0,4,,,,,,,,,,,,3,51,0,,,,
43230,note_on,,30,0,3,,,,,,,,,,,,2,63,0,,,,
43650,note_on,,420,0,12,,,,,,,,,,,,12,37,0,,,,
43650,note_on,,420,0,10,,,,,,,,,,,,10,49,0,,,,
43680,note_on,,450,0,3,,,,,,,,,,,,2,64,60,,,,
43680,note_on,,450,0,4,,,,,,,,,,,,3,52,50,,,,
43702,note_on,,480,0,8,,,,,,,,,,,,7,61,0,,,,
43710,note_on,,30,0,4,,,,,,,,,,,,3,49,0,,,,
43710,note_on,,30,0,3,,,,,,,,,,,,2,61,0,,,,
44160,note_on,,450,0,3,,,,,,,,,,,,2,67,60,,,,
44160,note_on,,450,0,4,,,,,,,,,,,,3,55,50,,,,
44190,note_on,,30,0,4,,,,,,,,,,,,3,52,0,,,,
44190,note_on,,30,0,3,,,,,,,,,,,,2,64,0,,,,
44640,note_on,,450,0,4,,,,,,,,,,,,3,58,50,,,,
44640,note_on,,450,0,3,,,,,,,,,,,,2,70,60,,,,
44670,note_on,,30,0,4,,,,,,,,,,,,3,55,0,,,,
44670,note_on,,30,0,3,,,,,,,,,,,,2,67,0,,,,
45120,note_on,,450,0,4,,,,,,,,,,,,3,60,50,,,,
45120,note_on,,450,0,3,,,,,,,,,,,,2,72,60,,,,
45150,note_on,,30,0,3,,,,,,,,,,,,2,70,0,,,,
45150,note_on,,30,0,4,,,,,,,,,,,,3,58,0,,,,
45570,note_on,,420,0,4,,,,,,,,,,,,3,60,0,,,,
45592,note_on,,1890,0,8,,,,,,,,,,,,7,73,60,,,,
45597,note_on,,4770,0,9,,,,,,,,,,,,8,61,60,,,,
45600,note_on,,1950,0,12,,,,,,,,,,,,12,49,50,,,,
45720,note_on,,570,0,3,,,,,,,,,,,,2,72,0,,,,
46072,note_on,,480,0,8,,,,,,,,,,,,7,70,60,,,,
46077,note_on,,480,0,9,,,,,,,,,,,,8,58,60,,,,
46080,note_on,,480,0,12,,,,,,,,,,,,12,46,50,,,,
46102,note_on,,30,0,8,,,,,,,,,,,,7,73,0,,,,
46107,note_on,,30,0,9,,,,,,,,,,,,8,61,0,,,,
46110,note_on,,30,0,12,,,,,,,,,,,,12,49,0,,,,
46552,note_on,,450,0,8,,,,,,,,,,,,7,67,60,,,,
46560,note_on,,450,0,12,,,,,,,,,,,,12,43,50,,,,
46560,note_on,,2910,0,10,,,,,,,,,,,,10,55,60,,,,
46582,note_on,,30,0,8,,,,,,,,,,,,7,70,0,,,,
46587,note_on,,480,0,9,,,,,,,,,,,,8,58,0,,,,
46590,note_on,,30,0,12,,,,,,,,,,,,12,46,0,,,,
