tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
44219,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,74,0
44220,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,62,48
44220,note_on,,60,0,17,,,,,,,,,,,,,,,15,,,46,64
44220,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,101,,
44220,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,101,,
44220,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,96,,
44220,note_on,,60,0,16,,,,,,,,,,,,,,,14,,,58,64
44220,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,96,,
44220,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,101,,
44225,control_change,,32,0,6,,,,,,,,,,,,,,,2,11,101,,
44225,control_change,,32,0,5,,,,,,,,,,,,,,,1,11,101,,
44249,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,62,0
44250,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,104,,
44250,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,104,,
44250,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,104,,
44250,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,48
44255,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,99,,
44255,control_change,,35,0,17,,,,,,,,,,,,,,,15,11,99,,
44258,control_change,,33,0,6,,,,,,,,,,,,,,,2,11,104,,
44258,control_change,,33,0,5,,,,,,,,,,,,,,,1,11,104,,
44279,note_on,,24,0,16,,,,,,,,,,,,,,,14,,,58,0
44279,note_on,,24,0,17,,,,,,,,,,,,,,,15,,,46,0
44279,note_on,,119,0,10,,,,,,,,,,,,,,,6,,,65,0
44279,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,62,0
44279,note_on,,119,0,12,,,,,,,,,,,,,,,8,,,46,0
44279,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,74,0
44279,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,53,0
44280,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,46,64
44280,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,106,,
44280,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,106,,
44280,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,34,64
44280,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,75,48
44280,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,106,,
44290,control_change,,32,0,6,,,,,,,,,,,,,,,2,11,106,,
44290,control_change,,32,0,5,,,,,,,,,,,,,,,1,11,106,,
44290,control_change,,10,0,17,,,,,,,,,,,,,,,15,11,101,,
44290,control_change,,10,0,16,,,,,,,,,,,,,,,14,11,101,,
44309,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,75,0
44310,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,74,49
44310,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,109,,
44310,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,109,,
44310,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,109,,
44323,control_change,,33,0,5,,,,,,,,,,,,,,,1,11,109,,
44323,control_change,,33,0,6,,,,,,,,,,,,,,,2,11,109,,
44325,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,104,,
44325,control_change,,35,0,17,,,,,,,,,,,,,,,15,11,104,,
44339,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,65,0
44339,note_on,,14,0,16,,,,,,,,,,,,,,,14,,,46,0
44339,note_on,,29,0,9,,,,,,,,,,,,,,,5,,,74,0
44339,note_on,,16,0,5,,,,,,,,,,,,,,,1,,,86,0
44339,note_on,,0,0,5,,,,,,,,,,,,,,,1,,,74,0
44339,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,46,0
44339,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,50,0
44339,note_on,,16,0,6,,,,,,,,,,,,,,,2,,,74,0
44339,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,74,0
44339,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,74,0
44339,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,62,0
44339,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,62,0
44339,note_on,,14,0,17,,,,,,,,,,,,,,,15,,,34,0
44340,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,112,,
44340,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,60,64
44340,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,112,,
44340,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,72,64
44340,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,45,64
44340,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,53,64
44340,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,65,64
44340,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,65,64
44340,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,45,64
44340,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,77,64
44340,control_change,,1,0,9,,,,,,,,,,,,,,,5,11,112,,
44340,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,77,64
44340,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,76,50
44340,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,57,64
44340,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,64
44340,note_on,,0,0,5,,,,,,,,,,,,,,,1,,,89,64
44340,note_on,,61,0,12,,,,,,,,,,,,,,,8,,,53,48
44355,control_change,,15,0,5,,,,,,,,,,,,,,,1,11,112,,
44355,control_change,,15,0,6,,,,,,,,,,,,,,,2,11,112,,
44360,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,106,,
44360,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,106,,
44369,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,76,0
44370,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,77,51
44370,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,114,,
44370,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,114,,
44370,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,114,,
44388,control_change,,33,0,5,,,,,,,,,,,,,,,1,11,114,,
44388,control_change,,33,0,6,,,,,,,,,,,,,,,2,11,114,,
44395,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,109,,
44395,control_change,,35,0,17,,,,,,,,,,,,,,,15,11,109,,
44399,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,77,0
44400,control_change,,121,0,14,,,,,,,,,,,,,,,12,11,96,,
44400,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,72,64
44400,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,117,,
44400,note_on,,121,0,10,,,,,,,,,,,,,,,6,,,65,64
44400,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,117,,
44400,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,117,,
44400,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,65,64
44400,control_change,,121,0,15,,,,,,,,,,,,,,,13,11,96,,
44400,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,65,52
44420,control_change,,32,0,5,,,,,,,,,,,,,,,1,11,117,,
44420,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,101,,
44420,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,101,,
44420,control_change,,32,0,6,,,,,,,,,,,,,,,2,11,117,,
44429,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,65,0
44430,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,119,,
44430,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,112,,
44430,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,77,54
44430,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,119,,
44430,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,119,,
44430,control_change,,35,0,17,,,,,,,,,,,,,,,15,11,112,,
44440,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,106,,
44440,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,106,,
44453,control_change,,33,0,5,,,,,,,,,,,,,,,1,11,119,,
44453,control_change,,33,0,6,,,,,,,,,,,,,,,2,11,119,,
44459,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
44459,note_on,,29,0,16,,,,,,,,,,,,,,,14,,,57,0
44459,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,65,0
44459,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,72,0
44459,note_on,,29,0,17,,,,,,,,,,,,,,,15,,,45,0
44459,note_on,,119,0,12,,,,,,,,,,,,,,,8,,,53,0
44459,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,77,0
44460,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,122,,
44460,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,122,,
44460,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,79,55
44460,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,122,,
44460,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,112,,
44460,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,64
44460,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,60,64
44460,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
44460,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,112,,
44465,control_change,,6,0,16,,,,,,,,,,,,,,,14,11,114,,
44480,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,117,,
44480,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,117,,
44485,control_change,,32,0,5,,,,,,,,,,,,,,,1,11,122,,
44485,control_change,,32,0,6,,,,,,,,,,,,,,,2,11,122,,
44489,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,79,0
44490,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,124,,
44490,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,77,56
44490,control_change,,30,0,8,,,,,,,,,,,,,,,4,11,124,,
44490,control_change,,30,0,9,,,,,,,,,,,,,,,5,11,124,,
44500,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,117,,
44500,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,122,,
44500,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,122,,
44518,control_change,,33,0,5,,,,,,,,,,,,,,,1,11,124,,
44518,control_change,,33,0,6,,,,,,,,,,,,,,,2,11,124,,
44519,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,65,0
44519,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,77,0
44519,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,72,0
44519,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,60,0
44519,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,77,0
44519,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,60,0
44519,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,65,0
44519,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
44519,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,77,0
44519,note_on,,29,0,9,,,,,,,,,,,,,,,5,,,65,0
44519,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,0
44519,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,45,0
44519,note_on,,0,0,5,,,,,,,,,,,,,,,1,,,89,0
44519,note_on,,29,0,8,,,,,,,,,,,,,,,4,,,53,0
44520,control_change,,1,0,8,,,,,,,,,,,,,,,4,11,127,,
44520,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,82,64
44520,control_change,,1,0,6,,,,,,,,,,,,,,,2,11,127,,
44520,control_change,,1,0,9,,,,,,,,,,,,,,,5,11,127,,
44520,note_on,,61,0,12,,,,,,,,,,,,,,,8,,,46,48
44520,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,58,64
44520,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,127,,
44520,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,58,64
44520,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,70,64
44520,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,58,64
44520,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,70,64
44520,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,81,57
44520,control_change,,1,0,14,,,,,,,,,,,,,,,12,11,127,,
44520,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,70,64
44520,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,58,64
44520,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,58,64
44520,note_on,,0,0,6,,,,,,,,,,,,,,,2,,,70,64
44520,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,43,64
44535,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,119,,
44549,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,81,0
44550,control_change,,30,0,5,,,,,,,,,,,,,,,1,11,127,,
44550,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,59
44550,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,124,,
44570,control_change,,111,0,17,,,,,,,,,,,,,,,15,11,122,,
44570,control_change,,35,0,16,,,,,,,,,,,,,,,14,11,122,,
44579,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
44580,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,122,,
44580,note_on,,10,0,16,,,,,,,,,,,,,,,14,,,55,64
44580,note_on,,10,0,17,,,,,,,,,,,,,,,15,,,43,64
44580,control_change,,60,0,9,,,,,,,,,,,,,,,5,11,127,,
44580,control_change,,60,0,8,,,,,,,,,,,,,,,4,11,127,,
44580,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,60
44605,control_change,,25,0,17,,,,,,,,,,,,,,,15,11,124,,
44605,control_change,,25,0,16,,,,,,,,,,,,,,,14,11,124,,
44605,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,124,,
44605,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,124,,
44609,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,70,0
44610,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,61
44610,control_change,,90,0,6,,,,,,,,,,,,,,,2,11,127,,
44610,control_change,,60,0,5,,,,,,,,,,,,,,,1,11,127,,
44610,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,119,,
44630,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,122,,
44630,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,122,,
44633,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,124,,
44633,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,124,,
44639,note_on,,34,0,16,,,,,,,,,,,,,,,14,,,55,0
44639,note_on,,119,0,10,,,,,,,,,,,,,,,6,,,58,0
44639,note_on,,119,0,12,,,,,,,,,,,,,,,8,,,46,0
44639,note_on,,34,0,17,,,,,,,,,,,,,,,15,,,43,0
44639,note_on,,119,0,15,,,,,,,,,,,,,,,13,,,58,0
44639,note_on,,119,0,14,,,,,,,,,,,,,,,12,,,70,0
44639,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
44640,control_change,,1,0,16,,,,,,,,,,,,,,,14,11,127,,
44640,note_on,,0,0,16,,,,,,,,,,,,,,,14,,,43,64
44640,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,117,,
44640,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,62
44640,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,127,,
44640,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,31,64
44655,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,119,,
44655,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,119,,
44655,control_change,,22,0,6,,,,,,,,,,,,,,,2,11,122,,
44655,control_change,,22,0,5,,,,,,,,,,,,,,,1,11,122,,
44669,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,70,0
44670,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,114,,
44670,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,64
44678,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,119,,
44678,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,119,,
44680,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,117,,
44680,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,117,,
44699,note_on,,59,0,17,,,,,,,,,,,,,,,15,,,31,0
44699,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
44699,note_on,,59,0,16,,,,,,,,,,,,,,,14,,,43,0
44700,control_change,,22,0,5,,,,,,,,,,,,,,,1,11,117,,
44700,note_on,,61,0,12,,,,,,,,,,,,,,,8,,,46,48
44700,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,112,,
44700,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,64
44700,control_change,,22,0,6,,,,,,,,,,,,,,,2,11,117,,
44700,note_on,,1,0,17,,,,,,,,,,,,,,,15,,,43,64
44700,control_change,,0,0,16,,,,,,,,,,,,,,,14,11,127,,
44700,note_on,,1,0,16,,,,,,,,,,,,,,,14,,,55,64
44700,control_change,,0,0,17,,,,,,,,,,,,,,,15,11,127,,
44705,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,114,,
44705,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,114,,
44720,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,122,,
44720,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,122,,
44723,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,114,,
44723,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,114,,
44729,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,70,0
44730,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,112,,
44730,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,112,,
44730,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,62
44730,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,109,,
44740,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,117,,
44740,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,117,,
44745,control_change,,22,0,5,,,,,,,,,,,,,,,1,11,112,,
44745,control_change,,22,0,6,,,,,,,,,,,,,,,2,11,112,,
44755,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,109,,
44755,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,109,,
44759,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
44760,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,112,,
44760,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,112,,
44760,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,127,,
44760,note_on,,121,0,15,,,,,,,,,,,,,,,13,,,58,64
44760,control_change,,121,0,14,,,,,,,,,,,,,,,12,11,127,,
44760,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,70,64
44760,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,59
44760,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,106,,
44760,note_on,,121,0,10,,,,,,,,,,,,,,,6,,,65,64
44768,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,109,,
44768,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,109,,
44780,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,106,,
44780,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,122,,
44780,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,106,,
44780,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,122,,
44780,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,106,,
44780,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,106,,
44789,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,70,0
44790,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,82,56
44790,control_change,,22,0,5,,,,,,,,,,,,,,,1,11,106,,
44790,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,104,,
44790,control_change,,22,0,6,,,,,,,,,,,,,,,2,11,106,,
44800,control_change,,20,0,17,,,,,,,,,,,,,,,15,11,101,,
44800,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,117,,
44800,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,117,,
44800,control_change,,20,0,16,,,,,,,,,,,,,,,14,11,101,,
44805,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,104,,
44805,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,104,,
44813,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,104,,
44813,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,104,,
44819,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,82,0
44819,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
44819,note_on,,14,0,9,,,,,,,,,,,,,,,5,,,58,0
44819,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,58,0
44819,note_on,,119,0,12,,,,,,,,,,,,,,,8,,,46,0
44819,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,70,0
44819,note_on,,19,0,17,,,,,,,,,,,,,,,15,,,43,0
44819,note_on,,14,0,8,,,,,,,,,,,,,,,4,,,58,0
44819,note_on,,6,0,6,,,,,,,,,,,,,,,2,,,70,0
44819,note_on,,19,0,16,,,,,,,,,,,,,,,14,,,55,0
44819,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,70,0
44820,control_change,,1,0,15,,,,,,,,,,,,,,,13,11,112,,
44820,note_on,,0,0,14,,,,,,,,,,,,,,,12,,,64,64
44820,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
44820,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,64
44820,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,101,,
44820,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,70,64
44820,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,72,64
44820,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,54
44820,control_change,,1,0,14,,,,,,,,,,,,,,,12,11,112,,
44820,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,60,64
44820,note_on,,7,0,5,,,,,,,,,,,,,,,1,,,84,64
44820,note_on,,0,0,15,,,,,,,,,,,,,,,13,,,52,64
44830,control_change,,10,0,8,,,,,,,,,,,,,,,4,11,101,,
44830,control_change,,10,0,9,,,,,,,,,,,,,,,5,11,101,,
44835,control_change,,15,0,5,,,,,,,,,,,,,,,1,11,101,,
44835,control_change,,15,0,6,,,,,,,,,,,,,,,2,11,101,,
44840,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,106,,
44840,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,106,,
44849,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,72,0
44850,control_change,,30,0,7,,,,,,,,,,,,,,,3,11,96,,
44850,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,84,51
44855,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,96,,
44855,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,96,,
44858,control_change,,23,0,6,,,,,,,,,,,,,,,2,11,96,,
44858,control_change,,23,0,5,,,,,,,,,,,,,,,1,11,96,,
44860,control_change,,20,0,15,,,,,,,,,,,,,,,13,11,101,,
44860,control_change,,20,0,14,,,,,,,,,,,,,,,12,11,101,,
44879,note_on,,21,0,5,,,,,,,,,,,,,,,1,,,84,0
44879,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,84,0
44879,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,58,0
44879,note_on,,24,0,9,,,,,,,,,,,,,,,5,,,70,0
44879,note_on,,21,0,6,,,,,,,,,,,,,,,2,,,72,0
44879,note_on,,29,0,7,,,,,,,,,,,,,,,3,,,70,0
44879,note_on,,19,0,15,,,,,,,,,,,,,,,13,,,52,0
44879,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,72,0
44879,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,60,0
44879,note_on,,59,0,10,,,,,,,,,,,,,,,6,,,65,0
44879,note_on,,24,0,8,,,,,,,,,,,,,,,4,,,43,0
44879,note_on,,19,0,14,,,,,,,,,,,,,,,12,,,64,0
44880,control_change,,0,0,8,,,,,,,,,,,,,,,4,11,96,,
44880,control_change,,61,0,16,,,,,,,,,,,,,,,14,11,127,,
44880,note_on,,0,0,8,,,,,,,,,,,,,,,4,,,41,64
44880,note_on,,1,0,15,,,,,,,,,,,,,,,13,,,53,48
44880,control_change,,0,0,15,,,,,,,,,,,,,,,13,11,127,,
44880,note_on,,1,0,8,,,,,,,,,,,,,,,4,,,62,64
44880,control_change,,0,0,6,,,,,,,,,,,,,,,2,11,96,,
44880,note_on,,1,0,6,,,,,,,,,,,,,,,2,,,74,64
44880,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,86,48
44880,control_change,,0,0,14,,,,,,,,,,,,,,,12,11,127,,
44880,note_on,,1,0,14,,,,,,,,,,,,,,,12,,,65,48
44880,note_on,,0,0,7,,,,,,,,,,,,,,,3,,,70,64
44880,control_change,,0,0,7,,,,,,,,,,,,,,,3,11,96,,
44880,note_on,,1,0,5,,,,,,,,,,,,,,,1,,,86,64
44880,control_change,,0,0,5,,,,,,,,,,,,,,,1,11,96,,
44880,note_on,,1,0,9,,,,,,,,,,,,,,,5,,,70,64
44880,note_on,,0,0,9,,,,,,,,,,,,,,,5,,,74,64
44880,control_change,,0,0,9,,,,,,,,,,,,,,,5,11,96,,
44880,note_on,,1,0,7,,,,,,,,,,,,,,,3,,,58,64
44880,note_on,,1,0,10,,,,,,,,,,,,,,,6,,,65,64
44880,control_change,,61,0,17,,,,,,,,,,,,,,,15,11,127,,
44880,control_change,,0,0,10,,,,,,,,,,,,,,,6,11,96,,
44894,note_on,,14,0,13,,,,,,,,,,,,,,,11,,,86,0
44905,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,99,,
44905,control_change,,25,0,7,,,,,,,,,,,,,,,3,11,99,,
44905,control_change,,25,0,6,,,,,,,,,,,,,,,2,11,99,,
44905,control_change,,25,0,10,,,,,,,,,,,,,,,6,11,99,,
44905,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,99,,
44905,control_change,,25,0,5,,,,,,,,,,,,,,,1,11,99,,
44910,note_on,,16,0,13,,,,,,,,,,,,,,,11,,,69,49
44930,control_change,,25,0,7,,,,,,,,,,,,,,,3,11,101,,
44930,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,101,,
44930,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,101,,
44930,control_change,,25,0,6,,,,,,,,,,,,,,,2,11,101,,
44930,control_change,,25,0,10,,,,,,,,,,,,,,,6,11,101,,
44930,control_change,,25,0,5,,,,,,,,,,,,,,,1,11,101,,
44939,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,69,0
44940,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,70,50
44940,note_on,,60,0,16,,,,,,,,,,,,,,,14,,,53,48
44940,note_on,,60,0,17,,,,,,,,,,,,,,,15,,,41,48
44955,control_change,,25,0,5,,,,,,,,,,,,,,,1,11,104,,
44955,control_change,,25,0,8,,,,,,,,,,,,,,,4,11,104,,
44955,control_change,,25,0,10,,,,,,,,,,,,,,,6,11,104,,
44955,control_change,,25,0,7,,,,,,,,,,,,,,,3,11,104,,
44955,control_change,,25,0,9,,,,,,,,,,,,,,,5,11,104,,
44955,control_change,,25,0,6,,,,,,,,,,,,,,,2,11,104,,
44969,note_on,,29,0,13,,,,,,,,,,,,,,,11,,,70,0
44970,note_on,,1,0,13,,,,,,,,,,,,,,,11,,,72,52
