tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,control,value
128277,note_on,,,,,10,0,1,,,,,0,51,58,,
128370,note_on,,,,,93,0,1,,,,,0,51,0,,
128370,note_on,,,,,0,0,1,,,,,0,36,0,,
128380,note_on,,,,,10,0,1,,,,,0,44,58,,
128397,note_on,,,,,17,0,1,,,,,0,56,58,,
128507,note_on,,,,,110,0,1,,,,,0,56,0,,
128517,note_on,,,,,10,0,1,,,,,0,60,58,,
128610,note_on,,,,,0,0,1,,,,,0,44,0,,
128610,note_on,,,,,93,0,1,,,,,0,60,0,,
128620,note_on,,,,,10,0,1,,,,,0,36,58,,
128637,note_on,,,,,17,0,1,,,,,0,63,58,,
128747,note_on,,,,,110,0,1,,,,,0,63,0,,
128757,note_on,,,,,10,0,1,,,,,0,56,58,,
128849,note_on,,,,,92,0,1,,,,,0,56,0,,
128849,note_on,,,,,0,0,1,,,,,0,36,0,,
128859,note_on,,,,,10,0,1,,,,,0,44,58,,
128877,note_on,,,,,18,0,1,,,,,0,60,58,,
128987,note_on,,,,,110,0,1,,,,,0,60,0,,
128997,note_on,,,,,10,0,1,,,,,0,63,58,,
129089,note_on,,,,,0,0,1,,,,,0,44,0,,
129089,note_on,,,,,92,0,1,,,,,0,63,0,,
129099,note_on,,,,,10,0,1,,,,,0,36,58,,
129120,note_on,,,,,21,0,1,,,,,0,68,58,,
129230,note_on,,,,,110,0,1,,,,,0,68,0,,
129240,note_on,,,,,10,0,1,,,,,0,60,58,,
129327,note_on,,,,,87,0,1,,,,,0,60,0,,
129327,note_on,,,,,0,0,1,,,,,0,36,0,,
129337,note_on,,,,,10,0,1,,,,,0,44,58,,
129360,note_on,,,,,23,0,1,,,,,0,63,58,,
129467,note_on,,,,,107,0,1,,,,,0,63,0,,
129477,note_on,,,,,10,0,1,,,,,0,68,58,,
129570,note_on,,,,,93,0,1,,,,,0,68,0,,
129570,note_on,,,,,0,0,1,,,,,0,44,0,,
129580,note_on,,,,,10,0,1,,,,,0,36,58,,
129597,note_on,,,,,17,0,1,,,,,0,72,58,,
129707,note_on,,,,,110,0,1,,,,,0,72,0,,
129717,note_on,,,,,10,0,1,,,,,0,63,58,,
129810,note_on,,,,,0,0,1,,,,,0,36,0,,
129810,note_on,,,,,93,0,1,,,,,0,63,0,,
129820,note_on,,,,,10,0,1,,,,,0,44,58,,
129837,note_on,,,,,17,0,1,,,,,0,68,58,,
129947,note_on,,,,,110,0,1,,,,,0,68,0,,
129957,note_on,,,,,10,0,1,,,,,0,72,58,,
130050,note_on,,,,,93,0,1,,,,,0,72,0,,
130050,note_on,,,,,0,0,1,,,,,0,44,0,,
130060,note_on,,,,,10,0,1,,,,,0,36,58,,
130077,note_on,,,,,17,0,1,,,,,0,75,58,,
130187,note_on,,,,,110,0,1,,,,,0,75,0,,
130197,note_on,,,,,10,0,1,,,,,0,68,58,,
130289,note_on,,,,,92,0,1,,,,,0,68,0,,
130289,note_on,,,,,0,0,1,,,,,0,36,0,,
130299,note_on,,,,,10,0,1,,,,,0,44,58,,
130317,note_on,,,,,18,0,1,,,,,0,72,58,,
130427,note_on,,,,,110,0,1,,,,,0,72,0,,
130437,note_on,,,,,10,0,1,,,,,0,75,58,,
130529,note_on,,,,,92,0,1,,,,,0,75,0,,
130529,note_on,,,,,0,0,1,,,,,0,44,0,,
130539,note_on,,,,,10,0,1,,,,,0,36,71,,
130539,note_on,,,,,0,0,1,,,,,0,75,71,,
130539,note_on,,,,,0,0,1,,,,,0,72,71,,
130540,control_change,,,,,1,0,1,,,,,0,,,64,127
130542,note_on,,,,,2,0,1,,,,,0,68,71,,
130542,note_on,,,,,0,0,1,,,,,0,48,71,,
130560,note_on,,,,,18,0,1,,,,,0,80,71,,
130767,note_on,,,,,207,0,1,,,,,0,80,0,,
130767,note_on,,,,,0,0,1,,,,,0,36,0,,
130777,note_on,,,,,10,0,1,,,,,0,44,71,,
130790,note_on,,,,,0,0,1,,,,,0,72,0,,
130790,note_on,,,,,0,0,1,,,,,0,48,0,,
130790,note_on,,,,,13,0,1,,,,,0,68,0,,
130790,note_on,,,,,0,0,1,,,,,0,75,0,,
130800,note_on,,,,,10,0,1,,,,,0,80,71,,
130800,note_on,,,,,0,0,1,,,,,0,72,71,,
130800,note_on,,,,,0,0,1,,,,,0,75,71,,
130803,note_on,,,,,3,0,1,,,,,0,68,71,,
131010,note_on,,,,,207,0,1,,,,,0,80,0,,
131010,note_on,,,,,0,0,1,,,,,0,44,0,,
131016,control_change,,,,,6,0,1,,,,,0,,,64,0
131020,note_on,,,,,4,0,1,,,,,0,35,58,,
131130,note_on,,,,,110,0,1,,,,,0,72,0,,
131130,note_on,,,,,0,0,1,,,,,0,68,0,,
131130,note_on,,,,,0,0,1,,,,,0,75,0,,
131140,note_on,,,,,10,0,1,,,,,0,49,58,,
131250,note_on,,,,,0,0,1,,,,,0,35,0,,
131250,note_on,,,,,110,0,1,,,,,0,49,0,,
131260,note_on,,,,,10,0,1,,,,,0,44,58,,
131277,note_on,,,,,17,0,1,,,,,0,53,58,,
131387,note_on,,,,,110,0,1,,,,,0,53,0,,
131397,note_on,,,,,10,0,1,,,,,0,56,58,,
131490,note_on,,,,,93,0,1,,,,,0,56,0,,
131490,note_on,,,,,0,0,1,,,,,0,44,0,,
131500,note_on,,,,,10,0,1,,,,,0,35,58,,
131517,note_on,,,,,17,0,1,,,,,0,61,58,,
131627,note_on,,,,,110,0,1,,,,,0,61,0,,
131637,note_on,,,,,10,0,1,,,,,0,53,58,,
131729,note_on,,,,,0,0,1,,,,,0,35,0,,
131729,note_on,,,,,92,0,1,,,,,0,53,0,,
131739,note_on,,,,,10,0,1,,,,,0,44,58,,
131757,note_on,,,,,18,0,1,,,,,0,56,58,,
131870,note_on,,,,,113,0,1,,,,,0,56,0,,
131880,note_on,,,,,10,0,1,,,,,0,61,58,,
131967,note_on,,,,,0,0,1,,,,,0,44,0,,
131967,note_on,,,,,87,0,1,,,,,0,61,0,,
131977,note_on,,,,,10,0,1,,,,,0,35,58,,
132000,note_on,,,,,23,0,1,,,,,0,65,58,,
132110,note_on,,,,,110,0,1,,,,,0,65,0,,
132120,note_on,,,,,10,0,1,,,,,0,56,58,,
132207,note_on,,,,,0,0,1,,,,,0,35,0,,
132207,note_on,,,,,87,0,1,,,,,0,56,0,,
132217,note_on,,,,,10,0,1,,,,,0,44,58,,
132237,note_on,,,,,20,0,1,,,,,0,61,58,,
132347,note_on,,,,,110,0,1,,,,,0,61,0,,
132357,note_on,,,,,10,0,1,,,,,0,65,58,,
132450,note_on,,,,,93,0,1,,,,,0,65,0,,
132450,note_on,,,,,0,0,1,,,,,0,44,0,,
132460,note_on,,,,,10,0,1,,,,,0,35,58,,
132477,note_on,,,,,17,0,1,,,,,0,68,58,,
132587,note_on,,,,,110,0,1,,,,,0,68,0,,
132597,note_on,,,,,10,0,1,,,,,0,61,58,,
132690,note_on,,,,,93,0,1,,,,,0,61,0,,
132690,note_on,,,,,0,0,1,,,,,0,35,0,,
132700,note_on,,,,,10,0,1,,,,,0,44,58,,
132717,note_on,,,,,17,0,1,,,,,0,65,58,,
132827,note_on,,,,,110,0,1,,,,,0,65,0,,
132837,note_on,,,,,10,0,1,,,,,0,68,58,,
132929,note_on,,,,,0,0,1,,,,,0,44,0,,
132929,note_on,,,,,92,0,1,,,,,0,68,0,,
132939,note_on,,,,,10,0,1,,,,,0,35,58,,
132957,note_on,,,,,18,0,1,,,,,0,73,58,,
133067,note_on,,,,,110,0,1,,,,,0,73,0,,
133077,note_on,,,,,10,0,1,,,,,0,65,58,,
133169,note_on,,,,,92,0,1,,,,,0,65,0,,
133169,note_on,,,,,0,0,1,,,,,0,35,0,,
133179,note_on,,,,,10,0,1,,,,,0,44,58,,
133200,note_on,,,,,21,0,1,,,,,0,68,58,,
133310,note_on,,,,,110,0,1,,,,,0,68,0,,
133320,note_on,,,,,10,0,1,,,,,0,73,58,,
133407,note_on,,,,,87,0,1,,,,,0,73,0,,
133407,note_on,,,,,0,0,1,,,,,0,44,0,,
133417,note_on,,,,,10,0,1,,,,,0,35,58,,
133440,note_on,,,,,23,0,1,,,,,0,77,58,,
133547,note_on,,,,,107,0,1,,,,,0,77,0,,
133557,note_on,,,,,10,0,1,,,,,0,68,58,,
133650,note_on,,,,,93,0,1,,,,,0,68,0,,
133650,note_on,,,,,0,0,1,,,,,0,35,0,,
133660,note_on,,,,,10,0,1,,,,,0,44,58,,
133677,note_on,,,,,17,0,1,,,,,0,73,58,,
133787,note_on,,,,,110,0,1,,,,,0,73,0,,
133797,note_on,,,,,10,0,1,,,,,0,77,58,,
133890,note_on,,,,,93,0,1,,,,,0,77,0,,
133890,note_on,,,,,0,0,1,,,,,0,44,0,,
133900,note_on,,,,,10,0,1,,,,,0,35,58,,
133917,note_on,,,,,17,0,1,,,,,0,80,58,,
134027,note_on,,,,,110,0,1,,,,,0,80,0,,
134037,note_on,,,,,10,0,1,,,,,0,73,58,,
134129,note_on,,,,,92,0,1,,,,,0,73,0,,
134129,note_on,,,,,0,0,1,,,,,0,35,0,,
134139,note_on,,,,,10,0,1,,,,,0,44,58,,
134157,note_on,,,,,18,0,1,,,,,0,77,58,,
134267,note_on,,,,,110,0,1,,,,,0,77,0,,
134277,note_on,,,,,10,0,1,,,,,0,80,58,,
134369,note_on,,,,,92,0,1,,,,,0,80,0,,
134369,note_on,,,,,0,0,1,,,,,0,44,0,,
134379,note_on,,,,,10,0,1,,,,,0,35,71,,
134379,note_on,,,,,0,0,1,,,,,0,80,71,,
134379,note_on,,,,,0,0,1,,,,,0,77,71,,
134380,control_change,,,,,1,0,1,,,,,0,,,64,127
134382,note_on,,,,,2,0,1,,,,,0,73,71,,
134382,note_on,,,,,0,0,1,,,,,0,47,71,,
134397,note_on,,,,,15,0,1,,,,,0,85,71,,
134607,note_on,,,,,210,0,1,,,,,0,85,0,,
134607,note_on,,,,,0,0,1,,,,,0,47,0,,
134607,note_on,,,,,0,0,1,,,,,0,35,0,,
134617,note_on,,,,,10,0,1,,,,,0,44,71,,
134630,note_on,,,,,13,0,1,,,,,0,80,0,,
134630,note_on,,,,,0,0,1,,,,,0,77,0,,
134630,note_on,,,,,0,0,1,,,,,0,73,0,,
134640,note_on,,,,,10,0,1,,,,,0,85,71,,
134640,note_on,,,,,0,0,1,,,,,0,80,71,,
134640,note_on,,,,,0,0,1,,,,,0,77,71,,
134643,note_on,,,,,3,0,1,,,,,0,73,71,,
134847,note_on,,,,,204,0,1,,,,,0,85,0,,
134847,note_on,,,,,0,0,1,,,,,0,44,0,,
134856,control_change,,,,,9,0,1,,,,,0,,,64,0
134857,note_on,,,,,1,0,1,,,,,0,33,58,,
134967,note_on,,,,,0,0,1,,,,,0,80,0,,
134967,note_on,,,,,0,0,1,,,,,0,73,0,,
134967,note_on,,,,,110,0,1,,,,,0,77,0,,
134977,note_on,,,,,10,0,1,,,,,0,49,58,,
135090,note_on,,,,,113,0,1,,,,,0,33,0,,
135100,note_on,,,,,10,0,1,,,,,0,54,58,,
135100,note_on,,,,,0,0,1,,,,,0,45,58,,
135210,note_on,,,,,110,0,1,,,,,0,49,0,,
135220,note_on,,,,,10,0,1,,,,,0,57,58,,
135330,note_on,,,,,110,0,1,,,,,0,57,0,,
135330,note_on,,,,,0,0,1,,,,,0,45,0,,
135330,note_on,,,,,0,0,1,,,,,0,54,0,,
135340,note_on,,,,,10,0,1,,,,,0,33,58,,
135357,note_on,,,,,17,0,1,,,,,0,61,58,,
135467,note_on,,,,,110,0,1,,,,,0,61,0,,
135477,note_on,,,,,10,0,1,,,,,0,61,59,,
135567,note_on,,,,,90,0,1,,,,,0,33,0,,
135577,note_on,,,,,10,0,1,,,,,0,66,59,,
135579,note_on,,,,,2,0,1,,,,,0,45,58,,
135687,note_on,,,,,108,0,1,,,,,0,61,0,,
135697,note_on,,,,,10,0,1,,,,,0,69,59,,
135809,note_on,,,,,112,0,1,,,,,0,69,0,,
135809,note_on,,,,,0,0,1,,,,,0,45,0,,
135809,note_on,,,,,0,0,1,,,,,0,66,0,,
135819,note_on,,,,,10,0,1,,,,,0,33,58,,
135837,note_on,,,,,18,0,1,,,,,0,73,63,,
135950,note_on,,,,,113,0,1,,,,,0,73,0,,
135960,note_on,,,,,10,0,1,,,,,0,73,67,,
136047,note_on,,,,,87,0,1,,,,,0,33,0,,
136057,note_on,,,,,0,0,1,,,,,0,45,58,,
136057,note_on,,,,,10,0,1,,,,,0,78,67,,
136167,note_on,,,,,110,0,1,,,,,0,73,0,,
136177,note_on,,,,,10,0,1,,,,,0,81,67,,
136287,note_on,,,,,110,0,1,,,,,0,81,0,,
136287,note_on,,,,,0,0,1,,,,,0,45,0,,
136287,note_on,,,,,0,0,1,,,,,0,78,0,,
136297,note_on,,,,,10,0,1,,,,,0,33,58,,
136299,note_on,,,,,2,0,1,,,,,0,78,79,,
136299,note_on,,,,,0,0,1,,,,,0,73,79,,
136300,control_change,,,,,1,0,1,,,,,0,,,64,127
136317,note_on,,,,,17,0,1,,,,,0,85,79,,
136530,note_on,,,,,0,0,1,,,,,0,33,0,,
136530,note_on,,,,,0,0,1,,,,,0,78,0,,
136530,note_on,,,,,213,0,1,,,,,0,85,0,,
136540,note_on,,,,,10,0,1,,,,,0,45,58,,
136547,note_on,,,,,7,0,1,,,,,0,73,0,,
136557,note_on,,,,,10,0,1,,,,,0,85,79,,
136559,note_on,,,,,2,0,1,,,,,0,78,79,,
136559,note_on,,,,,0,0,1,,,,,0,73,79,,
136770,note_on,,,,,211,0,1,,,,,0,78,0,,
136770,note_on,,,,,0,0,1,,,,,0,45,0,,
136770,note_on,,,,,0,0,1,,,,,0,85,0,,
136776,control_change,,,,,6,0,1,,,,,0,,,64,0
136780,note_on,,,,,4,0,1,,,,,0,33,58,,
136887,note_on,,,,,107,0,1,,,,,0,73,0,,
136897,note_on,,,,,10,0,1,,,,,0,49,58,,
137007,note_on,,,,,110,0,1,,,,,0,33,0,,
137017,note_on,,,,,10,0,1,,,,,0,52,58,,
137019,note_on,,,,,2,0,1,,,,,0,45,58,,
137127,note_on,,,,,108,0,1,,,,,0,49,0,,
137137,note_on,,,,,10,0,1,,,,,0,55,58,,
137249,note_on,,,,,112,0,1,,,,,0,55,0,,
137249,note_on,,,,,0,0,1,,,,,0,45,0,,
137249,note_on,,,,,0,0,1,,,,,0,52,0,,
137259,note_on,,,,,10,0,1,,,,,0,33,58,,
137280,note_on,,,,,21,0,1,,,,,0,61,58,,
137390,note_on,,,,,110,0,1,,,,,0,61,0,,
137400,note_on,,,,,10,0,1,,,,,0,61,59,,
137487,note_on,,,,,87,0,1,,,,,0,33,0,,
137497,note_on,,,,,10,0,1,,,,,0,64,59,,
137497,note_on,,,,,0,0,1,,,,,0,45,58,,
137607,note_on,,,,,110,0,1,,,,,0,61,0,,
137617,note_on,,,,,10,0,1,,,,,0,67,59,,
137730,note_on,,,,,0,0,1,,,,,0,45,0,,
137730,note_on,,,,,0,0,1,,,,,0,64,0,,
137730,note_on,,,,,113,0,1,,,,,0,67,0,,
137740,note_on,,,,,10,0,1,,,,,0,33,58,,
137757,note_on,,,,,17,0,1,,,,,0,73,59,,
137867,note_on,,,,,110,0,1,,,,,0,73,0,,
137877,note_on,,,,,10,0,1,,,,,0,73,67,,
137970,note_on,,,,,93,0,1,,,,,0,33,0,,
137980,note_on,,,,,10,0,1,,,,,0,76,67,,
137980,note_on,,,,,0,0,1,,,,,0,45,58,,
138090,note_on,,,,,110,0,1,,,,,0,73,0,,
138100,note_on,,,,,10,0,1,,,,,0,79,67,,
138209,note_on,,,,,109,0,1,,,,,0,79,0,,
138209,note_on,,,,,0,0,1,,,,,0,45,0,,
138209,note_on,,,,,0,0,1,,,,,0,76,0,,
138219,note_on,,,,,10,0,1,,,,,0,33,58,,
138219,note_on,,,,,0,0,1,,,,,0,79,79,,
138220,control_change,,,,,1,0,1,,,,,0,,,64,127
138222,note_on,,,,,2,0,1,,,,,0,73,79,,
138237,note_on,,,,,15,0,1,,,,,0,85,79,,
138449,note_on,,,,,0,0,1,,,,,0,79,0,,
138449,note_on,,,,,0,0,1,,,,,0,73,0,,
138449,note_on,,,,,212,0,1,,,,,0,85,0,,
138449,note_on,,,,,0,0,1,,,,,0,33,0,,
138459,note_on,,,,,10,0,1,,,,,0,45,58,,
138477,note_on,,,,,0,0,1,,,,,0,79,79,,
138477,note_on,,,,,18,0,1,,,,,0,85,79,,
138479,note_on,,,,,2,0,1,,,,,0,73,79,,
138689,note_on,,,,,0,0,1,,,,,0,45,0,,
138689,note_on,,,,,0,0,1,,,,,0,85,0,,
138689,note_on,,,,,0,0,1,,,,,0,79,0,,
138689,note_on,,,,,210,0,1,,,,,0,73,0,,
138696,control_change,,,,,7,0,1,,,,,0,,,64,0
138699,note_on,,,,,3,0,1,,,,,0,44,75,,
138702,note_on,,,,,3,0,1,,,,,0,32,75,,
138720,set_tempo,,,,,111840,1,0,,666667,,,,,,,
138720,note_on,,,,,0,0,1,,,,,0,72,75,,
138720,note_on,,,,,0,0,1,,,,,0,80,75,,
138720,note_on,,,,,18,0,1,,,,,0,84,75,,
138950,note_on,,,,,0,0,1,,,,,0,80,0,,
138950,note_on,,,,,0,0,1,,,,,0,32,0,,
138950,note_on,,,,,0,0,1,,,,,0,84,0,,
138950,note_on,,,,,0,0,1,,,,,0,44,0,,
138950,note_on,,,,,230,0,1,,,,,0,72,0,,
138960,note_on,,,,,0,0,1,,,,,0,56,75,,
138960,note_on,,,,,10,0,1,,,,,0,68,75,,
138960,set_tempo,,,,,240,1,0,,375000,,,,,,,
138960,note_on,,,,,0,0,1,,,,,0,60,75,,
139067,note_on,,,,,107,0,1,,,,,0,68,0,,
139077,note_on,,,,,10,0,1,,,,,0,80,75,,
139187,note_on,,,,,110,0,1,,,,,0,80,0,,
139187,note_on,,,,,0,0,1,,,,,0,60,0,,
139197,note_on,,,,,10,0,1,,,,,0,68,75,,
139199,note_on,,,,,2,0,1,,,,,0,60,75,,
139307,note_on,,,,,108,0,1,,,,,0,68,0,,
139317,note_on,,,,,10,0,1,,,,,0,80,75,,
139427,note_on,,,,,0,0,1,,,,,0,60,0,,
139427,note_on,,,,,110,0,1,,,,,0,80,0,,
139437,note_on,,,,,10,0,1,,,,,0,70,75,,
139439,note_on,,,,,2,0,1,,,,,0,61,75,,
139547,note_on,,,,,108,0,1,,,,,0,70,0,,
139557,note_on,,,,,10,0,1,,,,,0,80,75,,
139667,note_on,,,,,110,0,1,,,,,0,80,0,,
139667,note_on,,,,,0,0,1,,,,,0,61,0,,
139677,note_on,,,,,10,0,1,,,,,0,72,75,,
139677,note_on,,,,,0,0,1,,,,,0,63,75,,
139787,note_on,,,,,110,0,1,,,,,0,72,0,,
139797,note_on,,,,,10,0,1,,,,,0,80,75,,
139907,note_on,,,,,110,0,1,,,,,0,80,0,,
139907,note_on,,,,,0,0,1,,,,,0,63,0,,
139917,note_on,,,,,10,0,1,,,,,0,73,75,,
139917,note_on,,,,,0,0,1,,,,,0,64,75,,
140030,note_on,,,,,113,0,1,,,,,0,73,0,,
140040,note_on,,,,,10,0,1,,,,,0,80,75,,
140150,note_on,,,,,110,0,1,,,,,0,80,0,,
140150,note_on,,,,,0,0,1,,,,,0,64,0,,
140160,note_on,,,,,10,0,1,,,,,0,75,75,,
140160,note_on,,,,,0,0,1,,,,,0,66,75,,
140270,note_on,,,,,110,0,1,,,,,0,75,0,,
140280,note_on,,,,,10,0,1,,,,,0,80,75,,
140387,note_on,,,,,107,0,1,,,,,0,80,0,,
140387,note_on,,,,,0,0,1,,,,,0,66,0,,
140397,note_on,,,,,10,0,1,,,,,0,72,75,,
140400,note_on,,,,,3,0,1,,,,,0,63,75,,
140507,note_on,,,,,107,0,1,,,,,0,72,0,,
140517,note_on,,,,,10,0,1,,,,,0,80,75,,
140627,note_on,,,,,0,0,1,,,,,0,63,0,,
140627,note_on,,,,,110,0,1,,,,,0,80,0,,
140637,note_on,,,,,10,0,1,,,,,0,75,75,,
140639,note_on,,,,,2,0,1,,,,,0,66,75,,
140747,note_on,,,,,108,0,1,,,,,0,75,0,,
140757,note_on,,,,,10,0,1,,,,,0,80,75,,
140867,note_on,,,,,110,0,1,,,,,0,80,0,,
140867,note_on,,,,,0,0,1,,,,,0,66,0,,
140877,note_on,,,,,10,0,1,,,,,0,73,75,,
140877,note_on,,,,,0,0,1,,,,,0,64,75,,
140987,note_on,,,,,110,0,1,,,,,0,73,0,,
140997,note_on,,,,,10,0,1,,,,,0,80,75,,
141107,note_on,,,,,0,0,1,,,,,0,64,0,,
141107,note_on,,,,,110,0,1,,,,,0,80,0,,
141117,note_on,,,,,0,0,1,,,,,0,69,75,,
141117,note_on,,,,,10,0,1,,,,,0,78,75,,
141227,note_on,,,,,110,0,1,,,,,0,78,0,,
141237,note_on,,,,,10,0,1,,,,,0,80,75,,
141350,note_on,,,,,113,0,1,,,,,0,80,0,,
141350,note_on,,,,,0,0,1,,,,,0,69,0,,
141360,note_on,,,,,10,0,1,,,,,0,76,75,,
141360,note_on,,,,,0,0,1,,,,,0,68,75,,
141470,note_on,,,,,110,0,1,,,,,0,76,0,,
141480,note_on,,,,,10,0,1,,,,,0,80,75,,
141590,note_on,,,,,110,0,1,,,,,0,80,0,,
141590,note_on,,,,,0,0,1,,,,,0,68,0,,
141600,note_on,,,,,10,0,1,,,,,0,75,75,,
141600,note_on,,,,,0,0,1,,,,,0,66,75,,
141707,note_on,,,,,107,0,1,,,,,0,75,0,,
141717,note_on,,,,,10,0,1,,,,,0,80,75,,
141827,note_on,,,,,110,0,1,,,,,0,80,0,,
141827,note_on,,,,,0,0,1,,,,,0,66,0,,
141837,note_on,,,,,10,0,1,,,,,0,73,75,,
141839,note_on,,,,,2,0,1,,,,,0,64,75,,
141947,note_on,,,,,108,0,1,,,,,0,73,0,,
141957,note_on,,,,,10,0,1,,,,,0,80,75,,
142067,note_on,,,,,110,0,1,,,,,0,80,0,,
142067,note_on,,,,,0,0,1,,,,,0,64,0,,
142077,note_on,,,,,10,0,1,,,,,0,72,75,,
142079,note_on,,,,,2,0,1,,,,,0,63,75,,
142187,note_on,,,,,108,0,1,,,,,0,72,0,,
142197,note_on,,,,,10,0,1,,,,,0,80,75,,
142307,note_on,,,,,110,0,1,,,,,0,80,0,,
142307,note_on,,,,,0,0,1,,,,,0,63,0,,
142317,note_on,,,,,0,0,1,,,,,0,61,75,,
142317,note_on,,,,,10,0,1,,,,,0,69,75,,
142427,note_on,,,,,110,0,1,,,,,0,69,0,,
142437,note_on,,,,,10,0,1,,,,,0,79,75,,
142547,note_on,,,,,110,0,1,,,,,0,79,0,,
142547,note_on,,,,,0,0,1,,,,,0,61,0,,
142547,note_on,,,,,0,0,1,,,,,0,56,0,,
142557,note_on,,,,,10,0,1,,,,,0,68,75,,
142557,note_on,,,,,0,0,1,,,,,0,60,75,,
142559,note_on,,,,,2,0,1,,,,,0,56,75,,
142667,note_on,,,,,108,0,1,,,,,0,68,0,,
142677,note_on,,,,,10,0,1,,,,,0,80,75,,
142790,note_on,,,,,0,0,1,,,,,0,60,0,,
142790,note_on,,,,,113,0,1,,,,,0,80,0,,
142800,note_on,,,,,10,0,1,,,,,0,68,75,,
142800,note_on,,,,,0,0,1,,,,,0,60,75,,
142910,note_on,,,,,110,0,1,,,,,0,68,0,,
142920,note_on,,,,,10,0,1,,,,,0,80,75,,
143027,note_on,,,,,107,0,1,,,,,0,80,0,,
143027,note_on,,,,,0,0,1,,,,,0,60,0,,
143037,note_on,,,,,10,0,1,,,,,0,68,75,,
143040,note_on,,,,,3,0,1,,,,,0,60,75,,
143147,note_on,,,,,107,0,1,,,,,0,68,0,,
143157,note_on,,,,,10,0,1,,,,,0,80,75,,
143267,note_on,,,,,0,0,1,,,,,0,60,0,,
143267,note_on,,,,,110,0,1,,,,,0,80,0,,
143277,note_on,,,,,10,0,1,,,,,0,70,75,,
143279,note_on,,,,,2,0,1,,,,,0,61,75,,
143387,note_on,,,,,108,0,1,,,,,0,70,0,,
143397,note_on,,,,,10,0,1,,,,,0,80,75,,
143507,note_on,,,,,110,0,1,,,,,0,80,0,,
143507,note_on,,,,,0,0,1,,,,,0,61,0,,
143517,note_on,,,,,10,0,1,,,,,0,72,75,,
143519,note_on,,,,,2,0,1,,,,,0,63,75,,
143627,note_on,,,,,108,0,1,,,,,0,72,0,,
143637,note_on,,,,,10,0,1,,,,,0,80,75,,
143747,note_on,,,,,110,0,1,,,,,0,80,0,,
143747,note_on,,,,,0,0,1,,,,,0,63,0,,
143757,note_on,,,,,10,0,1,,,,,0,73,75,,
143757,note_on,,,,,0,0,1,,,,,0,64,75,,
143867,note_on,,,,,110,0,1,,,,,0,73,0,,
143877,note_on,,,,,10,0,1,,,,,0,80,75,,
143987,note_on,,,,,110,0,1,,,,,0,80,0,,
143987,note_on,,,,,0,0,1,,,,,0,64,0,,
143997,note_on,,,,,10,0,1,,,,,0,75,75,,
143997,note_on,,,,,0,0,1,,,,,0,66,75,,
144110,note_on,,,,,113,0,1,,,,,0,75,0,,
144120,note_on,,,,,10,0,1,,,,,0,80,75,,
144230,note_on,,,,,110,0,1,,,,,0,80,0,,
144230,note_on,,,,,0,0,1,,,,,0,66,0,,
144240,note_on,,,,,10,0,1,,,,,0,72,75,,
144240,note_on,,,,,0,0,1,,,,,0,63,75,,
144350,note_on,,,,,110,0,1,,,,,0,72,0,,
144360,note_on,,,,,10,0,1,,,,,0,80,75,,
144467,note_on,,,,,107,0,1,,,,,0,80,0,,
144467,note_on,,,,,0,0,1,,,,,0,63,0,,
144477,note_on,,,,,10,0,1,,,,,0,75,75,,
144480,note_on,,,,,3,0,1,,,,,0,66,75,,
144587,note_on,,,,,107,0,1,,,,,0,75,0,,
144597,note_on,,,,,10,0,1,,,,,0,80,75,,
144707,note_on,,,,,110,0,1,,,,,0,80,0,,
144707,note_on,,,,,0,0,1,,,,,0,66,0,,
144717,note_on,,,,,10,0,1,,,,,0,73,75,,
144719,note_on,,,,,2,0,1,,,,,0,64,75,,
144827,note_on,,,,,108,0,1,,,,,0,73,0,,
144837,note_on,,,,,10,0,1,,,,,0,80,75,,
144947,note_on,,,,,0,0,1,,,,,0,64,0,,
144947,note_on,,,,,110,0,1,,,,,0,80,0,,
144957,note_on,,,,,0,0,1,,,,,0,69,75,,
144957,note_on,,,,,10,0,1,,,,,0,78,75,,
145067,note_on,,,,,110,0,1,,,,,0,78,0,,
145077,note_on,,,,,10,0,1,,,,,0,80,75,,
145187,note_on,,,,,110,0,1,,,,,0,80,0,,
145187,note_on,,,,,0,0,1,,,,,0,69,0,,
145197,note_on,,,,,10,0,1,,,,,0,76,75,,
145197,note_on,,,,,0,0,1,,,,,0,68,75,,
145307,note_on,,,,,110,0,1,,,,,0,76,0,,
145317,note_on,,,,,10,0,1,,,,,0,80,75,,
145430,note_on,,,,,113,0,1,,,,,0,80,0,,
145430,note_on,,,,,0,0,1,,,,,0,68,0,,
145440,note_on,,,,,0,0,1,,,,,0,66,75,,
145440,note_on,,,,,10,0,1,,,,,0,75,75,,
145550,note_on,,,,,110,0,1,,,,,0,75,0,,
145560,note_on,,,,,10,0,1,,,,,0,80,75,,
145670,note_on,,,,,0,0,1,,,,,0,66,0,,
145670,note_on,,,,,110,0,1,,,,,0,80,0,,
145680,note_on,,,,,0,0,1,,,,,0,64,75,,
145680,note_on,,,,,10,0,1,,,,,0,73,75,,
145787,note_on,,,,,107,0,1,,,,,0,73,0,,
145797,note_on,,,,,10,0,1,,,,,0,80,75,,
145907,note_on,,,,,110,0,1,,,,,0,80,0,,
145907,note_on,,,,,0,0,1,,,,,0,64,0,,
