tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
20736,control_change,12,0,9,,,,,,,,,8,7,116,,,
20737,control_change,12,0,2,,,,,,,,,1,7,116,,,
20738,control_change,12,0,3,,,,,,,,,2,7,116,,,
20738,control_change,12,0,5,,,,,,,,,4,7,116,,,
20738,control_change,12,0,10,,,,,,,,,10,7,116,,,
20740,control_change,12,0,11,,,,,,,,,11,7,116,,,
20741,control_change,12,0,12,,,,,,,,,12,7,116,,,
20742,control_change,12,0,4,,,,,,,,,3,7,116,,,
20743,control_change,12,0,13,,,,,,,,,13,7,116,,,
20748,control_change,12,0,1,,,,,,,,,0,7,115,,,
20748,control_change,12,0,9,,,,,,,,,8,7,115,,,
20749,control_change,12,0,2,,,,,,,,,1,7,115,,,
20750,control_change,12,0,3,,,,,,,,,2,7,115,,,
20750,control_change,12,0,10,,,,,,,,,10,7,115,,,
20750,control_change,12,0,5,,,,,,,,,4,7,115,,,
20752,control_change,12,0,11,,,,,,,,,11,7,115,,,
20753,control_change,12,0,12,,,,,,,,,12,7,115,,,
20754,control_change,12,0,4,,,,,,,,,3,7,115,,,
20755,control_change,12,0,13,,,,,,,,,13,7,115,,,
20760,control_change,12,0,1,,,,,,,,,0,7,114,,,
20760,note_on,12,0,9,,,,,,,,,8,,,70,0,
20760,note_on,0,0,9,,,,,,,,,8,,,62,0,
20760,control_change,0,0,9,,,,,,,,,8,7,114,,,
20761,control_change,12,0,2,,,,,,,,,1,7,114,,,
20761,note_on,0,0,6,,,,,,,,,5,,,70,0,
20761,note_on,120,0,6,,,,,,,,,5,,,58,0,
20762,note_on,12,0,10,,,,,,,,,10,,,70,0,
20762,control_change,12,0,5,,,,,,,,,4,7,114,,,
20762,note_on,0,0,10,,,,,,,,,10,,,62,0,
20762,control_change,0,0,10,,,,,,,,,10,7,114,,,
20762,control_change,12,0,3,,,,,,,,,2,7,114,,,
20764,control_change,12,0,11,,,,,,,,,11,7,114,,,
20765,control_change,12,0,12,,,,,,,,,12,7,114,,,
20766,control_change,12,0,4,,,,,,,,,3,7,114,,,
20766,note_on,120,0,7,,,,,,,,,6,,,46,0,
20767,control_change,12,0,13,,,,,,,,,13,7,114,,,
20772,control_change,12,0,1,,,,,,,,,0,7,113,,,
20772,control_change,12,0,9,,,,,,,,,8,7,113,,,
20773,control_change,12,0,2,,,,,,,,,1,7,113,,,
20774,control_change,12,0,5,,,,,,,,,4,7,113,,,
20774,control_change,12,0,3,,,,,,,,,2,7,113,,,
20774,control_change,12,0,10,,,,,,,,,10,7,113,,,
20776,control_change,12,0,11,,,,,,,,,11,7,113,,,
20777,control_change,12,0,12,,,,,,,,,12,7,113,,,
20778,control_change,12,0,4,,,,,,,,,3,7,113,,,
20779,control_change,12,0,13,,,,,,,,,13,7,113,,,
20784,control_change,12,0,1,,,,,,,,,0,7,112,,,
20784,control_change,12,0,9,,,,,,,,,8,7,112,,,
20785,control_change,12,0,2,,,,,,,,,1,7,112,,,
20786,control_change,12,0,3,,,,,,,,,2,7,112,,,
20786,control_change,12,0,10,,,,,,,,,10,7,112,,,
20786,control_change,12,0,5,,,,,,,,,4,7,112,,,
20788,control_change,12,0,11,,,,,,,,,11,7,112,,,
20789,control_change,12,0,12,,,,,,,,,12,7,112,,,
20790,control_change,12,0,4,,,,,,,,,3,7,112,,,
20791,control_change,12,0,13,,,,,,,,,13,7,112,,,
20796,control_change,12,0,9,,,,,,,,,8,7,111,,,
20796,control_change,12,0,1,,,,,,,,,0,7,111,,,
20797,control_change,12,0,2,,,,,,,,,1,7,111,,,
20798,control_change,12,0,3,,,,,,,,,2,7,111,,,
20798,control_change,12,0,10,,,,,,,,,10,7,111,,,
20798,control_change,12,0,5,,,,,,,,,4,7,111,,,
20800,control_change,12,0,11,,,,,,,,,11,7,111,,,
20801,control_change,12,0,12,,,,,,,,,12,7,111,,,
20802,control_change,12,0,4,,,,,,,,,3,7,111,,,
20803,control_change,12,0,13,,,,,,,,,13,7,111,,,
20808,control_change,12,0,9,,,,,,,,,8,7,110,,,
20808,control_change,12,0,1,,,,,,,,,0,7,110,,,
20809,control_change,12,0,2,,,,,,,,,1,7,110,,,
20810,control_change,12,0,3,,,,,,,,,2,7,110,,,
20810,control_change,12,0,5,,,,,,,,,4,7,110,,,
20810,control_change,12,0,10,,,,,,,,,10,7,110,,,
20812,control_change,12,0,11,,,,,,,,,11,7,110,,,
20813,control_change,12,0,12,,,,,,,,,12,7,110,,,
20814,control_change,12,0,4,,,,,,,,,3,7,110,,,
20815,control_change,12,0,13,,,,,,,,,13,7,110,,,
20820,control_change,0,0,1,,,,,,,,,0,7,109,,,
20820,note_on,0,0,1,,,,,,,,,0,,,89,94,
20820,note_on,0,0,1,,,,,,,,,0,,,86,94,
20820,note_on,12,0,1,,,,,,,,,0,,,92,0,
20820,note_on,12,0,9,,,,,,,,,8,,,80,0,
20820,control_change,0,0,9,,,,,,,,,8,7,109,,,
20820,note_on,0,0,9,,,,,,,,,8,,,77,117,
20820,note_on,0,0,1,,,,,,,,,0,,,89,0,
20821,note_on,0,0,2,,,,,,,,,1,,,77,0,
20821,note_on,0,0,2,,,,,,,,,1,,,77,98,
20821,control_change,0,0,2,,,,,,,,,1,7,109,,,
20821,note_on,12,0,2,,,,,,,,,1,,,80,0,
20821,note_on,60,0,6,,,,,,,,,5,,,70,104,
20821,note_on,0,0,6,,,,,,,,,5,,,58,104,
20821,note_on,0,0,2,,,,,,,,,1,,,74,98,
20822,note_on,12,0,3,,,,,,,,,2,,,77,0,
20822,note_on,0,0,3,,,,,,,,,2,,,65,94,
20822,note_on,0,0,3,,,,,,,,,2,,,68,0,
20822,note_on,0,0,3,,,,,,,,,2,,,74,94,
20822,control_change,0,0,3,,,,,,,,,2,7,109,,,
20822,control_change,0,0,10,,,,,,,,,10,7,109,,,
20822,note_on,0,0,10,,,,,,,,,10,,,62,112,
20822,note_on,0,0,10,,,,,,,,,10,,,56,112,
20822,note_on,12,0,10,,,,,,,,,10,,,77,0,
20822,note_on,12,0,5,,,,,,,,,4,,,68,0,
20822,note_on,0,0,5,,,,,,,,,4,,,65,0,
20822,note_on,0,0,5,,,,,,,,,4,,,58,107,
20822,note_on,0,0,5,,,,,,,,,4,,,65,107,
20822,control_change,0,0,5,,,,,,,,,4,7,109,,,
20824,note_on,0,0,11,,,,,,,,,11,,,58,117,
20824,control_change,0,0,11,,,,,,,,,11,7,109,,,
20824,note_on,12,0,11,,,,,,,,,11,,,58,0,
20825,note_on,0,0,12,,,,,,,,,12,,,46,117,
20825,note_on,12,0,12,,,,,,,,,12,,,46,0,
20825,control_change,0,0,12,,,,,,,,,12,7,109,,,
20826,note_on,0,0,4,,,,,,,,,3,,,46,110,
20826,note_on,0,0,4,,,,,,,,,3,,,58,110,
20826,control_change,0,0,4,,,,,,,,,3,7,109,,,
20826,note_on,0,0,4,,,,,,,,,3,,,46,0,
20826,note_on,12,0,4,,,,,,,,,3,,,58,0,
20826,note_on,60,0,7,,,,,,,,,6,,,46,122,
20827,note_on,12,0,13,,,,,,,,,13,,,34,0,
20827,control_change,0,0,13,,,,,,,,,13,7,109,,,
20827,note_on,0,0,13,,,,,,,,,13,,,34,127,
20832,control_change,12,0,1,,,,,,,,,0,7,108,,,
20832,control_change,12,0,9,,,,,,,,,8,7,108,,,
20833,control_change,12,0,2,,,,,,,,,1,7,108,,,
20834,control_change,12,0,10,,,,,,,,,10,7,108,,,
20834,control_change,12,0,3,,,,,,,,,2,7,108,,,
20834,control_change,12,0,5,,,,,,,,,4,7,108,,,
20836,control_change,12,0,11,,,,,,,,,11,7,108,,,
20837,control_change,12,0,12,,,,,,,,,12,7,108,,,
20838,control_change,12,0,4,,,,,,,,,3,7,108,,,
20839,control_change,12,0,13,,,,,,,,,13,7,108,,,
20844,control_change,12,0,9,,,,,,,,,8,7,106,,,
20844,control_change,12,0,1,,,,,,,,,0,7,106,,,
20845,control_change,12,0,2,,,,,,,,,1,7,106,,,
20846,control_change,12,0,3,,,,,,,,,2,7,106,,,
20846,control_change,12,0,10,,,,,,,,,10,7,106,,,
20846,control_change,12,0,5,,,,,,,,,4,7,106,,,
20848,control_change,12,0,11,,,,,,,,,11,7,106,,,
20849,control_change,12,0,12,,,,,,,,,12,7,106,,,
20850,control_change,12,0,4,,,,,,,,,3,7,106,,,
20851,control_change,12,0,13,,,,,,,,,13,7,106,,,
20856,control_change,12,0,9,,,,,,,,,8,7,105,,,
20856,control_change,12,0,1,,,,,,,,,0,7,105,,,
20857,control_change,12,0,2,,,,,,,,,1,7,105,,,
20858,control_change,12,0,5,,,,,,,,,4,7,105,,,
20858,control_change,12,0,3,,,,,,,,,2,7,105,,,
20858,control_change,12,0,10,,,,,,,,,10,7,105,,,
20860,control_change,12,0,11,,,,,,,,,11,7,105,,,
20861,control_change,12,0,12,,,,,,,,,12,7,105,,,
20862,control_change,12,0,4,,,,,,,,,3,7,105,,,
20863,control_change,12,0,13,,,,,,,,,13,7,105,,,
20868,control_change,12,0,1,,,,,,,,,0,7,104,,,
20868,control_change,12,0,9,,,,,,,,,8,7,104,,,
20869,control_change,12,0,2,,,,,,,,,1,7,104,,,
20870,control_change,12,0,5,,,,,,,,,4,7,104,,,
20870,control_change,12,0,10,,,,,,,,,10,7,104,,,
20870,control_change,12,0,3,,,,,,,,,2,7,104,,,
20872,control_change,12,0,11,,,,,,,,,11,7,104,,,
20873,control_change,12,0,12,,,,,,,,,12,7,104,,,
20874,control_change,12,0,4,,,,,,,,,3,7,104,,,
20875,control_change,12,0,13,,,,,,,,,13,7,104,,,
20880,control_change,0,0,9,,,,,,,,,8,7,103,,,
20880,note_on,0,0,9,,,,,,,,,8,,,55,117,
20880,note_on,0,0,9,,,,,,,,,8,,,63,117,
20880,note_on,0,0,9,,,,,,,,,8,,,75,117,
20880,note_on,0,0,1,,,,,,,,,0,,,79,94,
20880,note_on,12,0,1,,,,,,,,,0,,,89,0,
20880,note_on,0,0,1,,,,,,,,,0,,,86,0,
20880,note_on,0,0,1,,,,,,,,,0,,,87,94,
20880,note_on,12,0,9,,,,,,,,,8,,,77,0,
20880,control_change,0,0,1,,,,,,,,,0,7,103,,,
20881,note_on,60,0,6,,,,,,,,,5,,,58,0,
20881,note_on,0,0,6,,,,,,,,,5,,,75,127,
20881,control_change,0,0,6,,,,,,,,,5,11,127,,,
20881,note_on,0,0,6,,,,,,,,,5,,,63,127,
20881,note_on,0,0,6,,,,,,,,,5,,,70,0,
20881,note_on,12,0,2,,,,,,,,,1,,,77,0,
20881,note_on,0,0,2,,,,,,,,,1,,,74,0,
20881,note_on,0,0,2,,,,,,,,,1,,,79,98,
20881,note_on,0,0,2,,,,,,,,,1,,,75,98,
20881,control_change,0,0,2,,,,,,,,,1,7,103,,,
20882,control_change,0,0,3,,,,,,,,,2,11,100,,,
20882,control_change,0,0,5,,,,,,,,,4,7,103,,,
20882,note_on,0,0,5,,,,,,,,,4,,,63,127,
20882,control_change,0,0,3,,,,,,,,,2,7,103,,,
20882,note_on,0,0,3,,,,,,,,,2,,,67,94,
20882,control_change,0,0,5,,,,,,,,,4,11,127,,,
20882,note_on,0,0,3,,,,,,,,,2,,,74,0,
20882,note_on,12,0,3,,,,,,,,,2,,,65,0,
20882,note_on,0,0,5,,,,,,,,,4,,,58,0,
20882,note_on,12,0,10,,,,,,,,,10,,,62,0,
20882,note_on,0,0,10,,,,,,,,,10,,,56,0,
20882,note_on,0,0,10,,,,,,,,,10,,,55,112,
20882,note_on,0,0,10,,,,,,,,,10,,,63,112,
20882,control_change,0,0,10,,,,,,,,,10,7,103,,,
20882,note_on,0,0,3,,,,,,,,,2,,,75,94,
20882,note_on,12,0,5,,,,,,,,,4,,,65,0,
20884,note_on,12,0,11,,,,,,,,,11,,,58,0,
20884,control_change,0,0,11,,,,,,,,,11,7,103,,,
20884,note_on,0,0,11,,,,,,,,,11,,,51,117,
20884,note_on,0,0,11,,,,,,,,,11,,,58,117,
20885,note_on,0,0,12,,,,,,,,,12,,,51,117,
20885,note_on,12,0,12,,,,,,,,,12,,,46,0,
20885,control_change,0,0,12,,,,,,,,,12,7,103,,,
20886,note_on,0,0,4,,,,,,,,,3,,,63,110,
20886,note_on,0,0,4,,,,,,,,,3,,,51,110,
20886,note_on,60,0,7,,,,,,,,,6,,,46,0,
20886,note_on,0,0,4,,,,,,,,,3,,,58,0,
20886,note_on,0,0,7,,,,,,,,,6,,,51,122,
20886,control_change,0,0,4,,,,,,,,,3,7,103,,,
20886,note_on,12,0,4,,,,,,,,,3,,,46,0,
20887,note_on,0,0,13,,,,,,,,,13,,,39,127,
20887,control_change,0,0,13,,,,,,,,,13,7,103,,,
20887,note_on,12,0,13,,,,,,,,,13,,,34,0,
20912,note_on,30,0,10,,,,,,,,,10,,,63,0,
20912,note_on,0,0,10,,,,,,,,,10,,,63,112,
20912,note_on,0,0,10,,,,,,,,,10,,,55,0,
20912,note_on,0,0,10,,,,,,,,,10,,,55,112,
20914,note_on,0,0,11,,,,,,,,,11,,,58,117,
20914,note_on,0,0,11,,,,,,,,,11,,,51,117,
20914,note_on,0,0,11,,,,,,,,,11,,,51,0,
20914,note_on,30,0,11,,,,,,,,,11,,,58,0,
20942,note_on,0,0,10,,,,,,,,,10,,,55,112,
20942,note_on,0,0,10,,,,,,,,,10,,,63,112,
20942,note_on,30,0,10,,,,,,,,,10,,,63,0,
20942,note_on,0,0,10,,,,,,,,,10,,,55,0,
20944,note_on,0,0,11,,,,,,,,,11,,,51,117,
20944,note_on,0,0,11,,,,,,,,,11,,,51,0,
20944,note_on,30,0,11,,,,,,,,,11,,,58,0,
20944,note_on,0,0,11,,,,,,,,,11,,,58,117,
20972,note_on,0,0,10,,,,,,,,,10,,,63,112,
20972,note_on,0,0,10,,,,,,,,,10,,,55,112,
20972,note_on,0,0,10,,,,,,,,,10,,,55,0,
20972,note_on,30,0,10,,,,,,,,,10,,,63,0,
20974,note_on,0,0,11,,,,,,,,,11,,,51,0,
20974,note_on,0,0,11,,,,,,,,,11,,,58,117,
20974,note_on,0,0,11,,,,,,,,,11,,,51,117,
20974,note_on,30,0,11,,,,,,,,,11,,,58,0,
21000,note_on,120,0,9,,,,,,,,,8,,,63,0,
21000,note_on,0,0,9,,,,,,,,,8,,,55,0,
21001,note_on,0,0,6,,,,,,,,,5,,,70,127,
21001,note_on,120,0,6,,,,,,,,,5,,,75,0,
21001,note_on,0,0,6,,,,,,,,,5,,,63,0,
21002,note_on,0,0,5,,,,,,,,,4,,,58,127,
21002,note_on,120,0,5,,,,,,,,,4,,,63,0,
21002,note_on,0,0,10,,,,,,,,,10,,,63,112,
21002,note_on,0,0,10,,,,,,,,,10,,,55,112,
21002,note_on,0,0,10,,,,,,,,,10,,,55,0,
21002,note_on,30,0,10,,,,,,,,,10,,,63,0,
21004,note_on,0,0,11,,,,,,,,,11,,,58,117,
21004,note_on,0,0,11,,,,,,,,,11,,,51,117,
21004,note_on,0,0,11,,,,,,,,,11,,,51,0,
21004,note_on,30,0,11,,,,,,,,,11,,,58,0,
21006,note_on,120,0,7,,,,,,,,,6,,,51,0,
21032,note_on,30,0,10,,,,,,,,,10,,,63,0,
21032,note_on,0,0,10,,,,,,,,,10,,,63,112,
21032,note_on,0,0,10,,,,,,,,,10,,,55,112,
21032,note_on,0,0,10,,,,,,,,,10,,,55,0,
21034,note_on,30,0,11,,,,,,,,,11,,,58,0,
21034,note_on,0,0,11,,,,,,,,,11,,,58,117,
21034,note_on,0,0,11,,,,,,,,,11,,,51,0,
21034,note_on,0,0,11,,,,,,,,,11,,,51,117,
21062,note_on,0,0,10,,,,,,,,,10,,,55,0,
21062,note_on,30,0,10,,,,,,,,,10,,,63,0,
21062,note_on,0,0,10,,,,,,,,,10,,,63,112,
21062,note_on,0,0,10,,,,,,,,,10,,,55,112,
21064,note_on,0,0,11,,,,,,,,,11,,,51,117,
21064,note_on,30,0,11,,,,,,,,,11,,,58,0,
21064,note_on,0,0,11,,,,,,,,,11,,,58,117,
21064,note_on,0,0,11,,,,,,,,,11,,,51,0,
21092,note_on,0,0,10,,,,,,,,,10,,,63,112,
21092,note_on,0,0,10,,,,,,,,,10,,,55,112,
21092,note_on,0,0,10,,,,,,,,,10,,,55,0,
21092,note_on,30,0,10,,,,,,,,,10,,,63,0,
21094,note_on,30,0,11,,,,,,,,,11,,,58,0,
21094,note_on,0,0,11,,,,,,,,,11,,,51,0,
21094,note_on,0,0,11,,,,,,,,,11,,,51,117,
21094,note_on,0,0,11,,,,,,,,,11,,,58,117,
21121,note_on,0,0,6,,,,,,,,,5,,,67,127,
21121,note_on,120,0,6,,,,,,,,,5,,,70,0,
21122,note_on,30,0,10,,,,,,,,,10,,,63,0,
21122,note_on,0,0,5,,,,,,,,,4,,,55,127,
21122,note_on,120,0,5,,,,,,,,,4,,,58,0,
21122,note_on,0,0,10,,,,,,,,,10,,,55,0,
21122,note_on,0,0,10,,,,,,,,,10,,,55,112,
21122,note_on,0,0,10,,,,,,,,,10,,,63,112,
21124,note_on,30,0,11,,,,,,,,,11,,,58,0,
21124,note_on,0,0,11,,,,,,,,,11,,,51,0,
21124,note_on,0,0,11,,,,,,,,,11,,,51,117,
21124,note_on,0,0,11,,,,,,,,,11,,,58,117,
21152,note_on,0,0,10,,,,,,,,,10,,,63,112,
21152,note_on,0,0,10,,,,,,,,,10,,,55,0,
21152,note_on,0,0,10,,,,,,,,,10,,,55,112,
21152,note_on,30,0,10,,,,,,,,,10,,,63,0,
21154,note_on,0,0,11,,,,,,,,,11,,,51,117,
21154,note_on,0,0,11,,,,,,,,,11,,,51,0,
21154,note_on,30,0,11,,,,,,,,,11,,,58,0,
21154,note_on,0,0,11,,,,,,,,,11,,,58,117,
21182,note_on,0,0,10,,,,,,,,,10,,,55,112,
21182,note_on,30,0,10,,,,,,,,,10,,,63,0,
21182,note_on,0,0,10,,,,,,,,,10,,,55,0,
21182,note_on,0,0,10,,,,,,,,,10,,,63,112,
21184,note_on,0,0,11,,,,,,,,,11,,,51,0,
21184,note_on,30,0,11,,,,,,,,,11,,,58,0,
21184,note_on,0,0,11,,,,,,,,,11,,,51,117,
21184,note_on,0,0,11,,,,,,,,,11,,,58,117,
21212,note_on,0,0,10,,,,,,,,,10,,,63,112,
21212,note_on,30,0,10,,,,,,,,,10,,,63,0,
21212,note_on,0,0,10,,,,,,,,,10,,,55,0,
21212,note_on,0,0,10,,,,,,,,,10,,,55,112,
21214,note_on,30,0,11,,,,,,,,,11,,,58,0,
21214,note_on,0,0,11,,,,,,,,,11,,,51,117,
21214,note_on,0,0,11,,,,,,,,,11,,,58,117,
21214,note_on,0,0,11,,,,,,,,,11,,,51,0,
21240,note_on,0,0,9,,,,,,,,,8,,,75,117,
21240,note_on,240,0,9,,,,,,,,,8,,,75,0,
21241,note_on,0,0,6,,,,,,,,,5,,,63,127,
21241,note_on,120,0,6,,,,,,,,,5,,,67,0,
21242,note_on,30,0,10,,,,,,,,,10,,,63,0,
21242,note_on,0,0,10,,,,,,,,,10,,,63,112,
21242,note_on,0,0,10,,,,,,,,,10,,,55,112,
21242,note_on,0,0,10,,,,,,,,,10,,,55,0,
21242,note_on,120,0,5,,,,,,,,,4,,,55,0,
21242,note_on,0,0,5,,,,,,,,,4,,,51,127,
21244,note_on,0,0,11,,,,,,,,,11,,,51,0,
21244,note_on,0,0,11,,,,,,,,,11,,,58,117,
21244,note_on,0,0,11,,,,,,,,,11,,,51,117,
21244,note_on,30,0,11,,,,,,,,,11,,,58,0,
21272,note_on,0,0,10,,,,,,,,,10,,,63,112,
21272,note_on,0,0,10,,,,,,,,,10,,,55,112,
21272,note_on,0,0,10,,,,,,,,,10,,,55,0,
21272,note_on,30,0,10,,,,,,,,,10,,,63,0,
21274,note_on,0,0,11,,,,,,,,,11,,,58,117,
21274,note_on,0,0,11,,,,,,,,,11,,,51,0,
21274,note_on,0,0,11,,,,,,,,,11,,,51,117,
21274,note_on,30,0,11,,,,,,,,,11,,,58,0,
21300,note_on,60,0,9,,,,,,,,,8,,,75,0,
21300,note_on,0,0,9,,,,,,,,,8,,,79,117,
21302,note_on,0,0,10,,,,,,,,,10,,,55,0,
21302,note_on,30,0,10,,,,,,,,,10,,,63,0,
21302,note_on,0,0,10,,,,,,,,,10,,,55,112,
21302,note_on,0,0,10,,,,,,,,,10,,,63,112,
21304,note_on,30,0,11,,,,,,,,,11,,,58,0,
21304,note_on,0,0,11,,,,,,,,,11,,,58,117,
21304,note_on,0,0,11,,,,,,,,,11,,,51,117,
21304,note_on,0,0,11,,,,,,,,,11,,,51,0,
21330,note_on,30,0,9,,,,,,,,,8,,,79,0,
21330,note_on,0,0,9,,,,,,,,,8,,,82,117,
21332,note_on,30,0,10,,,,,,,,,10,,,63,0,
21332,note_on,0,0,10,,,,,,,,,10,,,55,0,
21332,note_on,0,0,10,,,,,,,,,10,,,55,112,
21332,note_on,0,0,10,,,,,,,,,10,,,63,112,
21334,note_on,30,0,11,,,,,,,,,11,,,58,0,
21334,note_on,0,0,11,,,,,,,,,11,,,58,117,
21334,note_on,0,0,11,,,,,,,,,11,,,51,117,
21334,note_on,0,0,11,,,,,,,,,11,,,51,0,
21360,note_on,30,0,9,,,,,,,,,8,,,82,0,
21360,note_on,480,0,1,,,,,,,,,0,,,79,0,
21360,note_on,0,0,9,,,,,,,,,8,,,87,117,
21360,note_on,0,0,1,,,,,,,,,0,,,75,94,
21360,note_on,0,0,1,,,,,,,,,0,,,87,0,
21360,note_on,0,0,1,,,,,,,,,0,,,87,94,
21361,note_on,0,0,2,,,,,,,,,1,,,80,98,
21361,note_on,0,0,2,,,,,,,,,1,,,79,0,
21361,note_on,480,0,2,,,,,,,,,1,,,75,0,
21361,note_on,120,0,6,,,,,,,,,5,,,63,0,
21361,note_on,0,0,6,,,,,,,,,5,,,63,127,
21361,note_on,0,0,2,,,,,,,,,1,,,75,98,
21362,note_on,480,0,3,,,,,,,,,2,,,67,0,
21362,note_on,0,0,5,,,,,,,,,4,,,51,127,
21362,note_on,0,0,3,,,,,,,,,2,,,68,94,
21362,note_on,0,0,3,,,,,,,,,2,,,75,94,
21362,note_on,120,0,5,,,,,,,,,4,,,51,0,
21362,note_on,0,0,10,,,,,,,,,10,,,63,112,
21362,note_on,0,0,10,,,,,,,,,10,,,56,112,
21362,note_on,0,0,10,,,,,,,,,10,,,55,0,
21362,note_on,30,0,10,,,,,,,,,10,,,63,0,
21362,note_on,0,0,3,,,,,,,,,2,,,75,0,
21364,note_on,0,0,11,,,,,,,,,11,,,51,117,
21364,note_on,0,0,11,,,,,,,,,11,,,60,117,
21364,note_on,30,0,11,,,,,,,,,11,,,58,0,
21364,note_on,0,0,11,,,,,,,,,11,,,51,0,
21365,note_on,0,0,12,,,,,,,,,12,,,48,117,
21365,note_on,480,0,12,,,,,,,,,12,,,51,0,
21366,note_on,480,0,4,,,,,,,,,3,,,51,0,
21366,note_on,0,0,4,,,,,,,,,3,,,60,110,
21366,note_on,0,0,4,,,,,,,,,3,,,48,110,
21366,note_on,360,0,7,,,,,,,,,6,,,51,122,
21366,note_on,0,0,4,,,,,,,,,3,,,63,0,
21367,note_on,0,0,13,,,,,,,,,13,,,36,127,
21367,note_on,480,0,13,,,,,,,,,13,,,39,0,
21392,note_on,30,0,10,,,,,,,,,10,,,63,0,
21392,note_on,0,0,10,,,,,,,,,10,,,63,112,
21392,note_on,0,0,10,,,,,,,,,10,,,56,112,
21392,note_on,0,0,10,,,,,,,,,10,,,56,0,
21394,note_on,30,0,11,,,,,,,,,11,,,51,0,
21394,note_on,0,0,11,,,,,,,,,11,,,60,0,
21394,note_on,0,0,11,,,,,,,,,11,,,60,117,
21394,note_on,0,0,11,,,,,,,,,11,,,51,117,
21422,note_on,0,0,10,,,,,,,,,10,,,63,112,
21422,note_on,30,0,10,,,,,,,,,10,,,63,0,
21422,note_on,0,0,10,,,,,,,,,10,,,56,0,
21422,note_on,0,0,10,,,,,,,,,10,,,56,112,
21424,note_on,0,0,11,,,,,,,,,11,,,60,117,
21424,note_on,0,0,11,,,,,,,,,11,,,51,117,
21424,note_on,0,0,11,,,,,,,,,11,,,60,0,
21424,note_on,30,0,11,,,,,,,,,11,,,51,0,
21452,note_on,30,0,10,,,,,,,,,10,,,63,0,
21452,note_on,0,0,10,,,,,,,,,10,,,56,0,
21452,note_on,0,0,10,,,,,,,,,10,,,56,112,
21452,note_on,0,0,10,,,,,,,,,10,,,63,112,
21454,note_on,30,0,11,,,,,,,,,11,,,51,0,
21454,note_on,0,0,11,,,,,,,,,11,,,60,117,
21454,note_on,0,0,11,,,,,,,,,11,,,51,117,
21454,note_on,0,0,11,,,,,,,,,11,,,60,0,
21480,note_on,120,0,9,,,,,,,,,8,,,87,0,
21480,note_on,0,0,9,,,,,,,,,8,,,84,117,
21482,note_on,30,0,10,,,,,,,,,10,,,63,0,
21482,note_on,0,0,10,,,,,,,,,10,,,56,112,
21482,note_on,0,0,10,,,,,,,,,10,,,63,112,
21482,note_on,0,0,10,,,,,,,,,10,,,56,0,
21484,note_on,0,0,11,,,,,,,,,11,,,60,117,
21484,note_on,0,0,11,,,,,,,,,11,,,60,0,
21484,note_on,30,0,11,,,,,,,,,11,,,51,0,
21484,note_on,0,0,11,,,,,,,,,11,,,51,117,
21486,note_on,120,0,7,,,,,,,,,6,,,51,0,
21512,note_on,30,0,10,,,,,,,,,10,,,63,0,
21512,note_on,0,0,10,,,,,,,,,10,,,63,112,
21512,note_on,0,0,10,,,,,,,,,10,,,56,0,
21512,note_on,0,0,10,,,,,,,,,10,,,56,112,
21514,note_on,30,0,11,,,,,,,,,11,,,51,0,
21514,note_on,0,0,11,,,,,,,,,11,,,51,117,
21514,note_on,0,0,11,,,,,,,,,11,,,60,117,
21514,note_on,0,0,11,,,,,,,,,11,,,60,0,
21542,note_on,0,0,10,,,,,,,,,10,,,63,112,
21542,note_on,0,0,10,,,,,,,,,10,,,56,0,
21542,note_on,30,0,10,,,,,,,,,10,,,63,0,
21542,note_on,0,0,10,,,,,,,,,10,,,56,112,
21544,note_on,0,0,11,,,,,,,,,11,,,51,117,
21544,note_on,0,0,11,,,,,,,,,11,,,60,117,
21544,note_on,0,0,11,,,,,,,,,11,,,60,0,
21544,note_on,30,0,11,,,,,,,,,11,,,51,0,
21572,note_on,30,0,10,,,,,,,,,10,,,63,0,
21572,note_on,0,0,10,,,,,,,,,10,,,56,0,
21572,note_on,0,0,10,,,,,,,,,10,,,56,112,
21572,note_on,0,0,10,,,,,,,,,10,,,63,112,
21574,note_on,0,0,11,,,,,,,,,11,,,51,117,
21574,note_on,0,0,11,,,,,,,,,11,,,60,117,
21574,note_on,30,0,11,,,,,,,,,11,,,51,0,
21574,note_on,0,0,11,,,,,,,,,11,,,60,0,
21600,note_on,120,0,9,,,,,,,,,8,,,84,0,
21600,note_on,0,0,9,,,,,,,,,8,,,80,117,
21602,note_on,0,0,10,,,,,,,,,10,,,56,112,
21602,note_on,0,0,10,,,,,,,,,10,,,56,0,
21602,note_on,30,0,10,,,,,,,,,10,,,63,0,
21602,note_on,0,0,10,,,,,,,,,10,,,63,112,
21604,note_on,30,0,11,,,,,,,,,11,,,51,0,
21604,note_on,0,0,11,,,,,,,,,11,,,60,117,
21604,note_on,0,0,11,,,,,,,,,11,,,51,117,
21604,note_on,0,0,11,,,,,,,,,11,,,60,0,
21632,note_on,30,0,10,,,,,,,,,10,,,63,0,
21632,note_on,0,0,10,,,,,,,,,10,,,63,112,
21632,note_on,0,0,10,,,,,,,,,10,,,56,112,
21632,note_on,0,0,10,,,,,,,,,10,,,56,0,
21634,note_on,0,0,11,,,,,,,,,11,,,51,117,
