tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,program,note,velocity
15240,set_tempo,,,,,30,1,0,508475,,,,,,
15241,note_on,,,,,8,0,1,,,,0,,86,61
15349,note_off,,,,,110,0,2,,,,1,,59,61
15352,note_off,,,,,111,0,1,,,,0,,86,60
15360,note_on,,,,,8,0,1,,,,0,,83,49
15360,set_tempo,,,,,120,1,0,535714,,,,,,
15361,note_on,,,,,12,0,2,,,,1,,55,57
15388,note_off,,,,,28,0,1,,,,0,,74,64
15390,note_off,,,,,29,0,2,,,,1,,55,58
15391,note_off,,,,,3,0,1,,,,0,,83,59
15409,note_off,,,,,19,0,2,,,,1,,67,63
15420,set_tempo,,,,,60,1,0,659341,,,,,,
15479,note_on,,,,,88,0,1,,,,0,,72,50
15479,note_on,,,,,70,0,2,,,,1,,60,49
15480,set_tempo,,,,,60,1,0,508475,,,,,,
15480,control_change,,,,,1,0,2,,64,0,1,,,
15480,control_change,,,,,1,0,1,,64,0,0,,,
15520,control_change,,,,,40,0,2,,64,127,1,,,
15520,control_change,,,,,40,0,1,,64,127,0,,,
15558,note_off,,,,,38,0,2,,,,1,,60,61
15558,note_off,,,,,38,0,1,,,,0,,72,60
15570,set_tempo,,,,,90,1,0,545455,,,,,,
15570,note_on,,,,,12,0,1,,,,0,,75,54
15571,note_on,,,,,13,0,2,,,,1,,63,51
15595,note_off,,,,,25,0,1,,,,0,,75,58
15597,note_off,,,,,26,0,2,,,,1,,63,57
15600,set_tempo,,,,,30,1,0,500000,,,,,,
15600,note_on,,,,,3,0,2,,,,1,,63,52
15600,note_on,,,,,5,0,1,,,,0,,75,57
15709,note_off,,,,,109,0,2,,,,1,,63,61
15711,note_off,,,,,111,0,1,,,,0,,75,60
15719,note_on,,,,,10,0,2,,,,1,,60,48
15720,set_tempo,,,,,120,1,0,526316,,,,,,
15720,control_change,,,,,0,0,1,,64,0,0,,,
15720,control_change,,,,,1,0,2,,64,0,1,,,
15720,note_on,,,,,9,0,1,,,,0,,72,50
15748,note_off,,,,,28,0,2,,,,1,,60,59
15751,note_off,,,,,31,0,1,,,,0,,72,57
15780,set_tempo,,,,,60,1,0,545455,,,,,,
15839,note_on,,,,,0,0,2,,,,1,,55,62
15839,note_on,,,,,91,0,2,,,,1,,67,63
15839,note_on,,,,,88,0,1,,,,0,,83,60
15839,note_on,,,,,0,0,1,,,,0,,74,58
15840,control_change,,,,,1,0,2,,64,0,1,,,
15840,set_tempo,,,,,60,1,0,500000,,,,,,
15840,control_change,,,,,1,0,1,,64,0,0,,,
15860,control_change,,,,,20,0,1,,64,127,0,,,
15860,control_change,,,,,20,0,2,,64,127,1,,,
15918,note_off,,,,,58,0,1,,,,0,,83,61
15919,note_off,,,,,1,0,1,,,,0,,74,62
15930,note_on,,,,,11,0,1,,,,0,,77,62
15930,note_on,,,,,0,0,1,,,,0,,86,65
15930,set_tempo,,,,,90,1,0,535714,,,,,,
15954,note_off,,,,,24,0,1,,,,0,,77,59
15955,note_off,,,,,1,0,1,,,,0,,86,59
15960,set_tempo,,,,,30,1,0,500000,,,,,,
15960,control_change,,,,,100,0,2,,64,0,1,,,
15960,note_on,,,,,5,0,1,,,,0,,86,68
15960,control_change,,,,,0,0,1,,64,0,0,,,
15961,note_on,,,,,1,0,1,,,,0,,77,68
15980,control_change,,,,,20,0,2,,64,127,1,,,
15980,control_change,,,,,19,0,1,,64,127,0,,,
16070,note_off,,,,,0,0,1,,,,0,,86,60
16070,note_off,,,,,90,0,1,,,,0,,77,60
16080,set_tempo,,,,,120,1,0,508475,,,,,,
16080,control_change,,,,,0,0,1,,64,0,0,,,
16080,control_change,,,,,100,0,2,,64,0,1,,,
16080,note_on,,,,,10,0,1,,,,0,,83,61
16081,note_on,,,,,1,0,1,,,,0,,74,58
16109,note_off,,,,,28,0,1,,,,0,,83,57
16112,note_off,,,,,3,0,1,,,,0,,74,59
16140,set_tempo,,,,,60,1,0,535714,,,,,,
16183,note_off,,,,,103,0,2,,,,1,,55,65
16184,note_off,,,,,1,0,2,,,,1,,67,64
16200,control_change,,,,,0,0,1,,64,0,0,,,
16200,set_tempo,,,,,60,1,0,500000,,,,,,
16200,note_on,,,,,88,0,1,,,,0,,83,72
16200,control_change,,,,,16,0,2,,64,0,1,,,
16201,note_on,,,,,0,0,2,,,,1,,60,75
16201,note_on,,,,,1,0,2,,,,1,,48,72
16201,note_on,,,,,1,0,1,,,,0,,74,68
16220,control_change,,,,,19,0,2,,64,127,1,,,
16220,control_change,,,,,19,0,1,,64,127,0,,,
16281,note_off,,,,,0,0,1,,,,0,,83,60
16281,note_off,,,,,61,0,1,,,,0,,74,61
16289,note_on,,,,,8,0,1,,,,0,,79,76
16290,note_on,,,,,1,0,1,,,,0,,87,77
16290,set_tempo,,,,,90,1,0,535714,,,,,,
16315,note_off,,,,,25,0,1,,,,0,,87,57
16315,note_off,,,,,0,0,1,,,,0,,79,58
16319,note_on,,,,,4,0,1,,,,0,,79,79
16319,note_on,,,,,0,0,1,,,,0,,87,81
16320,control_change,,,,,1,0,1,,64,0,0,,,
16320,set_tempo,,,,,30,1,0,500000,,,,,,
16320,control_change,,,,,100,0,2,,64,0,1,,,
16340,control_change,,,,,20,0,2,,64,127,1,,,
16340,control_change,,,,,20,0,1,,64,127,0,,,
16429,note_off,,,,,0,0,1,,,,0,,79,62
16429,note_off,,,,,89,0,1,,,,0,,87,61
16439,note_on,,,,,10,0,1,,,,0,,84,74
16440,note_on,,,,,1,0,1,,,,0,,75,70
16440,control_change,,,,,0,0,1,,64,0,0,,,
16440,set_tempo,,,,,120,1,0,517241,,,,,,
16440,control_change,,,,,100,0,2,,64,0,1,,,
16469,note_off,,,,,29,0,1,,,,0,,75,57
16470,note_off,,,,,1,0,1,,,,0,,84,58
16545,note_off,,,,,105,0,2,,,,1,,48,65
16546,note_off,,,,,1,0,2,,,,1,,60,63
16560,note_on,,,,,90,0,1,,,,0,,81,81
16560,note_on,,,,,0,0,1,,,,0,,84,83
16560,set_tempo,,,,,120,1,0,487805,,,,,,
16560,control_change,,,,,14,0,2,,64,0,1,,,
16560,control_change,,,,,0,0,1,,64,0,0,,,
16561,note_on,,,,,0,0,2,,,,1,,53,96
16561,note_on,,,,,1,0,2,,,,1,,41,94
16580,control_change,,,,,19,0,2,,64,127,1,,,
16580,control_change,,,,,20,0,1,,64,127,0,,,
16641,note_off,,,,,61,0,1,,,,0,,84,60
16641,note_off,,,,,0,0,1,,,,0,,81,61
16649,note_on,,,,,8,0,1,,,,0,,93,90
16650,set_tempo,,,,,90,1,0,526316,,,,,,
16650,note_on,,,,,1,0,1,,,,0,,84,85
16674,note_off,,,,,24,0,1,,,,0,,93,58
16676,note_off,,,,,2,0,1,,,,0,,84,59
16680,note_on,,,,,0,0,1,,,,0,,93,95
16680,note_on,,,,,4,0,1,,,,0,,84,93
16680,control_change,,,,,100,0,2,,64,0,1,,,
16680,set_tempo,,,,,30,1,0,487805,,,,,,
16680,control_change,,,,,0,0,1,,64,0,0,,,
16700,control_change,,,,,20,0,1,,64,127,0,,,
16700,control_change,,,,,20,0,2,,64,127,1,,,
16790,note_off,,,,,90,0,1,,,,0,,93,62
16791,note_off,,,,,1,0,1,,,,0,,84,62
16799,note_on,,,,,8,0,1,,,,0,,89,102
16800,set_tempo,,,,,120,1,0,517241,,,,,,
16800,control_change,,,,,1,0,1,,64,0,0,,,
16800,control_change,,,,,100,0,2,,64,0,1,,,
16801,note_on,,,,,1,0,1,,,,0,,81,98
16829,note_off,,,,,28,0,1,,,,0,,89,57
16830,note_off,,,,,1,0,1,,,,0,,81,58
16860,set_tempo,,,,,60,1,0,500000,,,,,,
16905,note_off,,,,,105,0,2,,,,1,,53,63
16907,note_off,,,,,2,0,2,,,,1,,41,65
16919,note_on,,,,,12,0,2,,,,1,,34,102
16919,note_on,,,,,0,0,1,,,,0,,82,108
16919,note_on,,,,,89,0,1,,,,0,,94,109
16920,control_change,,,,,1,0,1,,64,0,0,,,
16920,control_change,,,,,1,0,2,,64,0,1,,,
16920,set_tempo,,,,,60,1,0,631579,,,,,,
16921,note_on,,,,,1,0,2,,,,1,,46,102
16940,control_change,,,,,20,0,1,,64,127,0,,,
16940,control_change,,,,,19,0,2,,64,127,1,,,
16968,note_off,,,,,28,0,1,,,,0,,82,59
16968,note_off,,,,,28,0,2,,,,1,,34,57
16969,note_off,,,,,1,0,1,,,,0,,94,57
16970,note_off,,,,,2,0,2,,,,1,,46,58
16980,set_tempo,,,,,60,1,0,582524,,,,,,
16980,control_change,,,,,11,0,1,,64,0,0,,,
16980,control_change,,,,,10,0,2,,64,0,1,,,
17039,note_on,,,,,59,0,1,,,,0,,94,116
17039,note_on,,,,,59,0,2,,,,1,,34,112
17040,control_change,,,,,1,0,1,,64,0,0,,,
17040,set_tempo,,,,,60,1,0,500000,,,,,,
17040,note_on,,,,,1,0,2,,,,1,,46,117
17040,control_change,,,,,0,0,2,,64,0,1,,,
17041,note_on,,,,,1,0,1,,,,0,,82,115
17060,control_change,,,,,19,0,1,,64,127,0,,,
17060,control_change,,,,,20,0,2,,64,127,1,,,
17089,note_off,,,,,29,0,2,,,,1,,46,58
17090,note_off,,,,,0,0,1,,,,0,,94,59
17090,note_off,,,,,1,0,2,,,,1,,34,58
17090,note_off,,,,,30,0,1,,,,0,,82,59
17150,control_change,,,,,60,0,2,,64,0,1,,,
17150,control_change,,,,,60,0,1,,64,0,0,,,
17160,set_tempo,,,,,120,1,0,1304348,,,,,,
17280,note_on,,,,,0,0,2,,,,1,,46,69
17280,set_tempo,,,,,120,1,0,666667,,,,,,
17280,note_on,,,,,130,0,2,,,,1,,34,64
17280,note_on,,,,,0,0,1,,,,0,,85,68
17280,note_on,,,,,130,0,1,,,,0,,73,66
17330,note_off,,,,,0,0,2,,,,1,,34,58
17330,note_off,,,,,50,0,2,,,,1,,46,57
17399,note_on,,,,,69,0,2,,,,1,,34,61
17400,set_tempo,,,,,120,1,0,606061,,,,,,
17401,note_on,,,,,2,0,2,,,,1,,46,64
17449,note_off,,,,,48,0,2,,,,1,,34,57
17450,note_off,,,,,1,0,2,,,,1,,46,57
17509,note_off,,,,,229,0,1,,,,0,,85,63
17509,note_off,,,,,0,0,1,,,,0,,73,64
17519,note_on,,,,,10,0,1,,,,0,,89,76
17520,note_on,,,,,1,0,1,,,,0,,77,71
17520,set_tempo,,,,,120,1,0,582524,,,,,,
17628,note_off,,,,,108,0,1,,,,0,,89,60
17630,note_off,,,,,2,0,1,,,,0,,77,61
17639,note_on,,,,,9,0,1,,,,0,,85,77
17639,note_on,,,,,0,0,1,,,,0,,73,74
17640,set_tempo,,,,,120,1,0,545455,,,,,,
17640,control_change,,,,,0,0,2,,64,0,1,,,
17640,note_on,,,,,190,0,2,,,,1,,34,65
17640,control_change,,,,,1,0,1,,64,0,0,,,
17660,control_change,,,,,20,0,2,,64,127,1,,,
17660,control_change,,,,,20,0,1,,64,127,0,,,
17680,set_tempo,,,,,40,1,0,555556,,,,,,
17681,note_on,,,,,21,0,2,,,,1,,41,63
17690,note_off,,,,,9,0,2,,,,1,,34,59
17720,set_tempo,,,,,40,1,0,582524,,,,,,
17721,note_on,,,,,31,0,2,,,,1,,49,58
17730,note_off,,,,,9,0,2,,,,1,,41,57
17759,note_on,,,,,29,0,2,,,,1,,34,65
17760,set_tempo,,,,,40,1,0,566038,,,,,,
17771,note_off,,,,,12,0,2,,,,1,,49,57
17800,note_on,,,,,29,0,2,,,,1,,41,61
17809,note_off,,,,,9,0,2,,,,1,,34,58
17839,note_on,,,,,30,0,2,,,,1,,49,60
17850,note_off,,,,,11,0,2,,,,1,,41,59
17870,note_off,,,,,210,0,1,,,,0,,73,65
17870,note_off,,,,,0,0,1,,,,0,,85,64
17880,note_on,,,,,10,0,1,,,,0,,82,73
17881,note_on,,,,,31,0,2,,,,1,,34,68
17881,note_on,,,,,1,0,1,,,,0,,70,71
17890,note_off,,,,,9,0,2,,,,1,,49,57
17920,note_on,,,,,30,0,2,,,,1,,41,61
17920,set_tempo,,,,,160,1,0,545455,,,,,,
17931,note_off,,,,,11,0,2,,,,1,,34,58
17960,set_tempo,,,,,40,1,0,566038,,,,,,
17961,note_on,,,,,30,0,2,,,,1,,49,59
17970,note_off,,,,,9,0,2,,,,1,,41,59
17991,note_off,,,,,0,0,1,,,,0,,82,62
17991,note_off,,,,,110,0,1,,,,0,,70,62
17999,note_on,,,,,29,0,2,,,,1,,34,67
18000,set_tempo,,,,,40,1,0,545455,,,,,,
18000,note_on,,,,,9,0,1,,,,0,,65,68
18000,note_on,,,,,0,0,1,,,,0,,77,71
18001,note_off,,,,,2,0,2,,,,1,,49,59
18040,set_tempo,,,,,40,1,0,555556,,,,,,
18041,note_on,,,,,40,0,2,,,,1,,41,63
18048,note_off,,,,,7,0,2,,,,1,,34,59
18079,note_on,,,,,31,0,2,,,,1,,49,61
18080,set_tempo,,,,,40,1,0,566038,,,,,,
18091,note_off,,,,,12,0,2,,,,1,,41,58
18109,note_off,,,,,109,0,1,,,,0,,77,60
18111,note_off,,,,,2,0,1,,,,0,,65,61
18120,note_on,,,,,9,0,1,,,,0,,70,75
18120,note_on,,,,,0,0,1,,,,0,,82,80
18120,note_on,,,,,29,0,2,,,,1,,34,72
18129,note_off,,,,,9,0,2,,,,1,,49,58
18160,set_tempo,,,,,80,1,0,555556,,,,,,
18160,note_on,,,,,31,0,2,,,,1,,41,69
18171,note_off,,,,,11,0,2,,,,1,,34,59
18200,note_on,,,,,29,0,2,,,,1,,49,63
18200,set_tempo,,,,,40,1,0,545455,,,,,,
18210,note_off,,,,,10,0,2,,,,1,,41,58
18240,set_tempo,,,,,40,1,0,566038,,,,,,
18241,note_on,,,,,31,0,2,,,,1,,34,73
18250,note_off,,,,,9,0,2,,,,1,,49,58
18280,set_tempo,,,,,40,1,0,545455,,,,,,
18280,note_on,,,,,30,0,2,,,,1,,41,67
18291,note_off,,,,,11,0,2,,,,1,,34,59
18320,set_tempo,,,,,40,1,0,555556,,,,,,
18321,note_on,,,,,30,0,2,,,,1,,49,63
18330,note_off,,,,,9,0,2,,,,1,,41,58
18345,note_off,,,,,225,0,1,,,,0,,70,64
18346,note_off,,,,,1,0,1,,,,0,,82,63
18359,note_on,,,,,13,0,1,,,,0,,73,82
18359,note_on,,,,,29,0,2,,,,1,,34,77
18361,note_off,,,,,2,0,2,,,,1,,49,57
18361,note_on,,,,,2,0,1,,,,0,,85,84
18400,note_on,,,,,39,0,2,,,,1,,41,74
18408,note_off,,,,,8,0,2,,,,1,,34,57
18439,note_on,,,,,31,0,2,,,,1,,49,67
18450,note_off,,,,,11,0,2,,,,1,,41,57
18468,note_off,,,,,107,0,1,,,,0,,73,60
18470,note_off,,,,,2,0,1,,,,0,,85,62
18479,note_on,,,,,29,0,2,,,,1,,34,81
18479,note_on,,,,,0,0,1,,,,0,,89,91
18479,note_on,,,,,9,0,1,,,,0,,77,88
18480,set_tempo,,,,,160,1,0,545455,,,,,,
18490,note_off,,,,,11,0,2,,,,1,,49,59
18519,note_on,,,,,29,0,2,,,,1,,41,76
18520,set_tempo,,,,,40,1,0,566038,,,,,,
18528,note_off,,,,,9,0,2,,,,1,,34,57
18560,set_tempo,,,,,40,1,0,545455,,,,,,
18561,note_on,,,,,33,0,2,,,,1,,49,71
18570,note_off,,,,,9,0,2,,,,1,,41,57
18600,set_tempo,,,,,40,1,0,566038,,,,,,
18600,note_on,,,,,30,0,2,,,,1,,34,83
18612,note_off,,,,,12,0,2,,,,1,,49,57
18640,note_on,,,,,28,0,2,,,,1,,41,77
18650,note_off,,,,,10,0,2,,,,1,,34,57
18680,note_on,,,,,30,0,2,,,,1,,49,73
18691,note_off,,,,,11,0,2,,,,1,,41,58
18703,note_off,,,,,224,0,1,,,,0,,77,64
18704,note_off,,,,,1,0,1,,,,0,,89,64
18719,note_on,,,,,15,0,1,,,,0,,73,87
18720,note_on,,,,,29,0,2,,,,1,,34,85
18721,note_on,,,,,2,0,1,,,,0,,85,90
18721,note_off,,,,,1,0,2,,,,1,,49,59
18761,note_on,,,,,40,0,2,,,,1,,41,79
18770,note_off,,,,,9,0,2,,,,1,,34,58
18799,note_on,,,,,29,0,2,,,,1,,49,77
18800,set_tempo,,,,,200,1,0,555556,,,,,,
18812,note_off,,,,,13,0,2,,,,1,,41,59
18829,note_off,,,,,108,0,1,,,,0,,73,62
18830,note_off,,,,,1,0,1,,,,0,,85,62
18839,note_on,,,,,27,0,2,,,,1,,34,87
18839,note_on,,,,,9,0,1,,,,0,,82,92
18840,set_tempo,,,,,40,1,0,545455,,,,,,
18841,note_on,,,,,2,0,1,,,,0,,70,88
18848,note_off,,,,,9,0,2,,,,1,,49,59
18879,note_on,,,,,31,0,2,,,,1,,41,80
18880,set_tempo,,,,,40,1,0,555556,,,,,,
18889,note_off,,,,,10,0,2,,,,1,,34,58
18919,note_on,,,,,30,0,2,,,,1,,49,77
18930,note_off,,,,,11,0,2,,,,1,,41,58
18959,note_on,,,,,29,0,2,,,,1,,34,87
18970,note_off,,,,,11,0,2,,,,1,,49,58
19000,set_tempo,,,,,120,1,0,545455,,,,,,
19001,note_on,,,,,31,0,2,,,,1,,41,85
19010,note_off,,,,,9,0,2,,,,1,,34,59
19041,note_on,,,,,31,0,2,,,,1,,49,78
19051,note_off,,,,,10,0,2,,,,1,,41,57
19065,note_off,,,,,0,0,1,,,,0,,82,64
19065,note_off,,,,,224,0,1,,,,0,,70,64
19079,note_on,,,,,14,0,1,,,,0,,77,93
19079,note_on,,,,,0,0,1,,,,0,,65,91
19079,note_on,,,,,28,0,2,,,,1,,34,90
19080,set_tempo,,,,,80,1,0,566038,,,,,,
19082,note_off,,,,,3,0,2,,,,1,,49,58
19119,note_on,,,,,37,0,2,,,,1,,41,84
19120,set_tempo,,,,,40,1,0,545455,,,,,,
19129,note_off,,,,,10,0,2,,,,1,,34,57
19160,note_on,,,,,31,0,2,,,,1,,49,80
19160,set_tempo,,,,,40,1,0,555556,,,,,,
19168,note_off,,,,,8,0,2,,,,1,,41,57
19190,note_off,,,,,0,0,1,,,,0,,77,60
19190,note_off,,,,,111,0,1,,,,0,,65,61
19199,note_on,,,,,31,0,2,,,,1,,34,93
19200,set_tempo,,,,,40,1,0,566038,,,,,,
19201,note_on,,,,,0,0,1,,,,0,,82,97
19201,note_on,,,,,11,0,1,,,,0,,70,93
19210,note_off,,,,,11,0,2,,,,1,,49,59
19241,note_on,,,,,31,0,2,,,,1,,41,86
19250,note_off,,,,,9,0,2,,,,1,,34,58
19280,set_tempo,,,,,80,1,0,545455,,,,,,
19281,note_on,,,,,31,0,2,,,,1,,49,81
19290,note_off,,,,,9,0,2,,,,1,,41,59
19320,set_tempo,,,,,40,1,0,566038,,,,,,
19321,note_on,,,,,31,0,2,,,,1,,34,94
19330,note_off,,,,,9,0,2,,,,1,,49,58
19360,set_tempo,,,,,40,1,0,555556,,,,,,
19360,note_on,,,,,30,0,2,,,,1,,41,88
19371,note_off,,,,,11,0,2,,,,1,,34,58
19400,set_tempo,,,,,40,1,0,566038,,,,,,
19401,note_on,,,,,30,0,2,,,,1,,49,81
19409,note_off,,,,,8,0,2,,,,1,,41,57
19425,note_off,,,,,224,0,1,,,,0,,82,65
19427,note_off,,,,,2,0,1,,,,0,,70,64
19440,note_on,,,,,0,0,2,,,,1,,32,97
19440,note_on,,,,,13,0,1,,,,0,,73,99
19440,set_tempo,,,,,40,1,0,582524,,,,,,
19440,control_change,,,,,0,0,1,,64,0,0,,,
19440,control_change,,,,,31,0,2,,64,0,1,,,
19441,note_on,,,,,1,0,1,,,,0,,85,102
19442,note_off,,,,,2,0,2,,,,1,,49,59
19480,control_change,,,,,39,0,1,,64,127,0,,,
19480,set_tempo,,,,,40,1,0,606061,,,,,,
19480,control_change,,,,,0,0,2,,64,127,1,,,
19480,note_on,,,,,38,0,2,,,,1,,41,92
19490,note_off,,,,,10,0,2,,,,1,,32,57
19520,note_on,,,,,30,0,2,,,,1,,49,86
19529,note_off,,,,,9,0,2,,,,1,,41,58
19550,note_off,,,,,70,0,1,,,,0,,73,61
19552,note_off,,,,,2,0,1,,,,0,,85,60
19559,note_on,,,,,7,0,1,,,,0,,77,86
19560,note_on,,,,,1,0,1,,,,0,,89,93
19560,control_change,,,,,0,0,1,,64,0,0,,,
19560,set_tempo,,,,,80,1,0,535714,,,,,,
19560,control_change,,,,,31,0,2,,64,0,1,,,
19561,note_on,,,,,1,0,2,,,,1,,32,89
19569,note_off,,,,,8,0,2,,,,1,,49,58
19580,control_change,,,,,11,0,2,,64,127,1,,,
19580,control_change,,,,,20,0,1,,64,127,0,,,
19600,note_on,,,,,20,0,2,,,,1,,41,80
19611,note_off,,,,,11,0,2,,,,1,,32,58
19639,note_on,,,,,28,0,2,,,,1,,49,71
19640,set_tempo,,,,,80,1,0,545455,,,,,,
19651,note_off,,,,,12,0,2,,,,1,,41,57
19680,set_tempo,,,,,40,1,0,566038,,,,,,
19681,note_on,,,,,30,0,2,,,,1,,32,82
19690,note_off,,,,,9,0,2,,,,1,,49,58
19719,note_on,,,,,29,0,2,,,,1,,41,74
19720,set_tempo,,,,,40,1,0,545455,,,,,,
19730,note_off,,,,,11,0,2,,,,1,,32,58
19760,note_on,,,,,30,0,2,,,,1,,49,64
19760,set_tempo,,,,,40,1,0,555556,,,,,,
19769,note_off,,,,,9,0,2,,,,1,,41,58
19783,note_off,,,,,203,0,1,,,,0,,77,65
19784,note_off,,,,,1,0,1,,,,0,,89,63
19799,note_on,,,,,0,0,1,,,,0,,80,76
19799,note_on,,,,,15,0,1,,,,0,,92,81
19800,note_off,,,,,31,0,2,,,,1,,49,59
19801,note_on,,,,,1,0,2,,,,1,,37,76
19839,note_on,,,,,38,0,2,,,,1,,41,69
19852,note_off,,,,,13,0,2,,,,1,,37,59
19880,set_tempo,,,,,120,1,0,545455,,,,,,
19880,note_on,,,,,28,0,2,,,,1,,49,59
19890,note_off,,,,,10,0,2,,,,1,,41,58
19908,note_off,,,,,109,0,1,,,,0,,92,61
19910,note_off,,,,,2,0,1,,,,0,,80,61
19919,note_on,,,,,9,0,1,,,,0,,85,74
19920,note_on,,,,,1,0,1,,,,0,,73,69
19921,note_on,,,,,31,0,2,,,,1,,37,71
19929,note_off,,,,,8,0,2,,,,1,,49,59
19959,note_on,,,,,30,0,2,,,,1,,41,66
19960,set_tempo,,,,,80,1,0,566038,,,,,,
19971,note_off,,,,,12,0,2,,,,1,,37,58
19999,note_on,,,,,28,0,2,,,,1,,49,60
20000,set_tempo,,,,,40,1,0,571429,,,,,,
20008,note_off,,,,,9,0,2,,,,1,,41,58
20029,note_off,,,,,109,0,1,,,,0,,85,62
20031,note_off,,,,,2,0,1,,,,0,,73,60
20040,set_tempo,,,,,40,1,0,566038,,,,,,
20041,note_on,,,,,33,0,2,,,,1,,37,66
20050,note_off,,,,,9,0,2,,,,1,,49,59
20079,note_on,,,,,29,0,2,,,,1,,41,62
20080,set_tempo,,,,,40,1,0,571429,,,,,,
20090,note_off,,,,,11,0,2,,,,1,,37,58
20119,note_on,,,,,29,0,2,,,,1,,49,57
20129,note_off,,,,,10,0,2,,,,1,,41,57
20154,note_off,,,,,25,0,2,,,,1,,49,58
20159,note_on,,,,,128,0,1,,,,0,,70,63
20160,note_on,,,,,6,0,2,,,,1,,37,63
20160,set_tempo,,,,,80,1,0,582524,,,,,,
20160,control_change,,,,,1,0,1,,64,0,0,,,
20160,control_change,,,,,0,0,2,,64,0,1,,,
20161,note_on,,,,,1,0,2,,,,1,,49,66
20161,note_on,,,,,1,0,1,,,,0,,82,66
20208,note_off,,,,,47,0,1,,,,0,,70,57
20212,note_off,,,,,4,0,1,,,,0,,82,58
20279,note_on,,,,,67,0,1,,,,0,,70,57
20279,note_on,,,,,0,0,1,,,,0,,82,61
20280,set_tempo,,,,,120,1,0,606061,,,,,,
20328,note_off,,,,,49,0,1,,,,0,,70,57
20330,note_off,,,,,2,0,1,,,,0,,82,59
20389,note_off,,,,,228,0,2,,,,1,,37,65
20390,note_off,,,,,1,0,2,,,,1,,49,63
20399,note_on,,,,,9,0,2,,,,1,,53,68
20400,note_on,,,,,1,0,2,,,,1,,41,66
20400,set_tempo,,,,,120,1,0,571429,,,,,,
20510,note_off,,,,,0,0,2,,,,1,,53,61
20510,note_off,,,,,110,0,2,,,,1,,41,60
20520,control_change,,,,,190,0,1,,64,0,0,,,
20520,note_on,,,,,10,0,2,,,,1,,37,69
20520,control_change,,,,,0,0,2,,64,0,1,,,
20520,set_tempo,,,,,120,1,0,555556,,,,,,
20521,note_on,,,,,1,0,1,,,,0,,73,64
20521,note_on,,,,,1,0,2,,,,1,,49,73
20540,control_change,,,,,19,0,2,,64,127,1,,,
20540,control_change,,,,,19,0,1,,64,127,0,,,
20560,set_tempo,,,,,40,1,0,545455,,,,,,
20561,note_on,,,,,21,0,1,,,,0,,70,58
20570,note_off,,,,,9,0,1,,,,0,,73,58
20600,note_on,,,,,30,0,1,,,,0,,65,54
20610,note_off,,,,,10,0,1,,,,0,,70,59
20640,note_on,,,,,30,0,1,,,,0,,73,63
20640,set_tempo,,,,,80,1,0,566038,,,,,,
20651,note_off,,,,,11,0,1,,,,0,,65,58
20680,note_on,,,,,29,0,1,,,,0,,70,58
20690,note_off,,,,,10,0,1,,,,0,,73,57
20719,note_on,,,,,29,0,1,,,,0,,65,55
20720,set_tempo,,,,,80,1,0,545455,,,,,,
20729,note_off,,,,,10,0,1,,,,0,,70,58
20750,note_off,,,,,210,0,2,,,,1,,49,65
20750,note_off,,,,,0,0,2,,,,1,,37,65
20759,note_on,,,,,9,0,2,,,,1,,34,72
20759,note_on,,,,,30,0,1,,,,0,,77,62
20760,set_tempo,,,,,40,1,0,555556,,,,,,
20761,note_on,,,,,2,0,2,,,,1,,46,73
20769,note_off,,,,,10,0,1,,,,0,,65,59
20799,note_on,,,,,30,0,1,,,,0,,73,58
20800,set_tempo,,,,,40,1,0,566038,,,,,,
20809,note_off,,,,,10,0,1,,,,0,,77,58
20840,set_tempo,,,,,40,1,0,555556,,,,,,
20841,note_on,,,,,32,0,1,,,,0,,70,53
20850,note_off,,,,,9,0,1,,,,0,,73,59
20868,note_off,,,,,107,0,2,,,,1,,34,60
20872,note_off,,,,,4,0,2,,,,1,,46,62
20879,note_on,,,,,29,0,1,,,,0,,73,63
20880,set_tempo,,,,,40,1,0,545455,,,,,,
20880,note_on,,,,,8,0,2,,,,1,,41,72
20881,note_off,,,,,2,0,1,,,,0,,70,58
20881,note_on,,,,,1,0,2,,,,1,,29,70
20919,note_on,,,,,38,0,1,,,,0,,70,57
20930,note_off,,,,,11,0,1,,,,0,,73,57
20960,note_on,,,,,30,0,1,,,,0,,65,54
20968,note_off,,,,,8,0,1,,,,0,,70,58
20990,note_off,,,,,109,0,2,,,,1,,29,60
20991,note_off,,,,,1,0,2,,,,1,,41,62
20999,note_on,,,,,31,0,1,,,,0,,73,66
21001,note_on,,,,,10,0,2,,,,1,,34,75
21001,note_on,,,,,0,0,2,,,,1,,46,76
21011,note_off,,,,,12,0,1,,,,0,,65,57
21040,note_on,,,,,29,0,1,,,,0,,70,62
21040,set_tempo,,,,,160,1,0,566038,,,,,,
21050,note_off,,,,,10,0,1,,,,0,,73,57
21080,set_tempo,,,,,40,1,0,555556,,,,,,
21080,note_on,,,,,30,0,1,,,,0,,65,57
21090,note_off,,,,,10,0,1,,,,0,,70,59
21119,note_on,,,,,29,0,1,,,,0,,70,68
21120,set_tempo,,,,,40,1,0,545455,,,,,,
21130,note_off,,,,,11,0,1,,,,0,,65,59
21160,note_on,,,,,30,0,1,,,,0,,65,64
21160,set_tempo,,,,,40,1,0,566038,,,,,,
