tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,note,velocity
39936,note_off,,,,,512,0,4,,,,3,59,0
39936,note_off,,,,,512,0,5,,,,4,59,0
39936,note_off,,,,,1024,0,2,,,,1,64,0
39936,note_on,,,,,0,0,1,,,,0,73,96
40448,note_off,,,,,512,0,4,,,,3,57,0
40448,note_on,,,,,0,0,2,,,,1,68,96
40448,note_off,,,,,512,0,2,,,,1,66,0
40448,note_on,,,,,0,0,4,,,,3,56,96
40448,note_on,,,,,0,0,5,,,,4,56,96
40448,note_off,,,,,512,0,5,,,,4,57,0
40960,note_off,,,,,512,0,5,,,,4,56,0
40960,note_on,,,,,0,0,5,,,,4,54,96
40960,note_on,,,,,0,0,3,,,,2,61,96
40960,note_on,,,,,0,0,1,,,,0,75,96
40960,note_off,,,,,1024,0,1,,,,0,73,0
40960,note_on,,,,,0,0,2,,,,1,69,96
40960,note_off,,,,,512,0,2,,,,1,68,0
40960,note_off,,,,,1024,0,3,,,,2,61,0
40960,note_off,,,,,512,0,4,,,,3,56,0
40960,note_on,,,,,0,0,4,,,,3,54,96
41472,note_off,,,,,512,0,4,,,,3,54,0
41472,note_on,,,,,0,0,4,,,,3,51,96
41472,note_on,,,,,0,0,2,,,,1,66,96
41472,note_on,,,,,0,0,5,,,,4,51,96
41472,note_off,,,,,512,0,5,,,,4,54,0
41472,note_off,,,,,512,0,2,,,,1,69,0
41984,note_on,,,,,0,0,4,,,,3,56,96
41984,note_off,,,,,1024,0,1,,,,0,75,0
41984,note_on,,,,,0,0,1,,,,0,75,96
41984,note_off,,,,,512,0,2,,,,1,66,0
41984,note_on,,,,,0,0,5,,,,4,56,96
41984,note_off,,,,,512,0,5,,,,4,51,0
41984,note_off,,,,,512,0,4,,,,3,51,0
41984,note_on,,,,,0,0,2,,,,1,68,96
42496,note_off,,,,,1536,0,3,,,,2,61,0
42496,note_on,,,,,0,0,3,,,,2,60,96
42496,note_on,,,,,0,0,5,,,,4,44,96
42496,note_off,,,,,512,0,5,,,,4,56,0
43008,note_off,,,,,512,0,3,,,,2,60,0
43008,note_on,,,,,0,0,3,,,,2,61,96
43008,note_off,,,,,1024,0,2,,,,1,68,0
43008,note_on,,,,,0,0,2,,,,1,68,96
43008,note_off,,,,,1024,0,4,,,,3,56,0
43008,note_off,,,,,1024,0,1,,,,0,75,0
43008,note_on,,,,,0,0,4,,,,3,49,96
43008,note_off,,,,,512,0,5,,,,4,44,0
43008,note_on,,,,,0,0,5,,,,4,49,96
43008,note_on,,,,,0,0,1,,,,0,76,96
45056,note_on,,,,,0,0,2,,,,1,68,96
45056,note_off,,,,,2048,0,2,,,,1,68,0
45056,note_off,,,,,2048,0,5,,,,4,49,0
45056,note_on,,,,,0,0,5,,,,4,56,96
45056,note_off,,,,,2048,0,3,,,,2,61,0
45056,note_on,,,,,0,0,3,,,,2,64,96
45056,note_off,,,,,2048,0,1,,,,0,76,0
45056,note_on,,,,,0,0,1,,,,0,71,96
45056,note_on,,,,,0,0,4,,,,3,56,96
45056,note_off,,,,,2048,0,4,,,,3,49,0
45568,note_on,,,,,0,0,5,,,,4,54,96
45568,note_off,,,,,512,0,5,,,,4,56,0
45568,note_on,,,,,0,0,2,,,,1,69,96
45568,note_off,,,,,512,0,2,,,,1,68,0
45568,note_on,,,,,0,0,4,,,,3,54,96
45568,note_off,,,,,512,0,4,,,,3,56,0
46080,note_off,,,,,512,0,2,,,,1,69,0
46080,note_on,,,,,0,0,2,,,,1,71,96
46080,note_off,,,,,512,0,4,,,,3,54,0
46080,note_on,,,,,0,0,3,,,,2,64,96
46080,note_on,,,,,0,0,4,,,,3,56,96
46080,note_on,,,,,0,0,5,,,,4,56,96
46080,note_on,,,,,0,0,1,,,,0,71,96
46080,note_off,,,,,1024,0,1,,,,0,71,0
46080,note_off,,,,,512,0,5,,,,4,54,0
46080,note_off,,,,,1024,0,3,,,,2,64,0
46592,note_on,,,,,0,0,1,,,,0,73,96
46592,note_off,,,,,512,0,1,,,,0,71,0
46592,note_on,,,,,0,0,5,,,,4,52,96
46592,note_off,,,,,512,0,4,,,,3,56,0
46592,note_on,,,,,0,0,4,,,,3,52,96
46592,note_off,,,,,512,0,5,,,,4,56,0
46592,note_off,,,,,512,0,2,,,,1,71,0
46592,note_on,,,,,0,0,2,,,,1,68,96
46848,note_off,,,,,256,0,1,,,,0,73,0
46848,note_on,,,,,0,0,1,,,,0,74,96
47104,note_on,,,,,0,0,4,,,,3,57,96
47104,note_on,,,,,0,0,2,,,,1,69,96
47104,note_on,,,,,0,0,1,,,,0,73,96
47104,note_off,,,,,256,0,1,,,,0,74,0
47104,note_off,,,,,512,0,2,,,,1,68,0
47104,note_on,,,,,0,0,5,,,,4,45,96
47104,note_on,,,,,0,0,3,,,,2,64,96
47104,note_off,,,,,1024,0,3,,,,2,64,0
47104,note_off,,,,,512,0,5,,,,4,52,0
47104,note_off,,,,,512,0,4,,,,3,52,0
47616,note_off,,,,,512,0,1,,,,0,73,0
47616,note_on,,,,,0,0,1,,,,0,71,96
47616,note_off,,,,,512,0,2,,,,1,69,0
47616,note_on,,,,,0,0,2,,,,1,62,96
47616,note_off,,,,,512,0,4,,,,3,57,0
47616,note_on,,,,,0,0,5,,,,4,47,96
47616,note_on,,,,,0,0,4,,,,3,59,96
47616,note_off,,,,,512,0,3,,,,2,64,0
47616,note_on,,,,,0,0,3,,,,2,68,96
47616,note_off,,,,,512,0,5,,,,4,45,0
48128,note_on,,,,,0,0,2,,,,1,64,96
48128,note_off,,,,,512,0,2,,,,1,62,0
48128,note_off,,,,,512,0,3,,,,2,68,0
48128,note_on,,,,,0,0,3,,,,2,61,96
48128,note_off,,,,,512,0,4,,,,3,59,0
48128,note_on,,,,,0,0,4,,,,3,61,96
48128,note_off,,,,,512,0,1,,,,0,71,0
48128,note_on,,,,,0,0,1,,,,0,69,96
48128,note_on,,,,,0,0,5,,,,4,49,96
48128,note_off,,,,,512,0,5,,,,4,47,0
48640,note_on,,,,,0,0,5,,,,4,47,96
48640,note_off,,,,,512,0,1,,,,0,69,0
48640,note_on,,,,,0,0,1,,,,0,68,96
48640,note_off,,,,,512,0,5,,,,4,49,0
48640,note_on,,,,,0,0,4,,,,3,59,96
48640,note_off,,,,,512,0,4,,,,3,61,0
49152,note_off,,,,,512,0,4,,,,3,59,0
49152,note_on,,,,,0,0,4,,,,3,57,96
49152,note_on,,,,,0,0,2,,,,1,64,96
49152,note_on,,,,,0,0,1,,,,0,66,96
49152,note_off,,,,,1024,0,2,,,,1,64,0
49152,note_off,,,,,512,0,1,,,,0,68,0
49152,note_off,,,,,512,0,5,,,,4,47,0
49152,note_off,,,,,1024,0,3,,,,2,61,0
49152,note_on,,,,,0,0,3,,,,2,61,96
49152,note_on,,,,,0,0,5,,,,4,45,96
49664,note_on,,,,,0,0,3,,,,2,57,96
49664,note_off,,,,,512,0,5,,,,4,45,0
49664,note_on,,,,,0,0,5,,,,4,42,96
49664,note_on,,,,,0,0,4,,,,3,54,96
49664,note_off,,,,,512,0,4,,,,3,57,0
49664,note_on,,,,,0,0,1,,,,0,68,96
49664,note_off,,,,,512,0,3,,,,2,61,0
49664,note_off,,,,,512,0,1,,,,0,66,0
49920,note_on,,,,,0,0,1,,,,0,69,96
49920,note_off,,,,,256,0,1,,,,0,68,0
50176,note_off,,,,,512,0,5,,,,4,42,0
50176,note_on,,,,,0,0,5,,,,4,47,96
50176,note_off,,,,,512,0,3,,,,2,57,0
50176,note_on,,,,,0,0,4,,,,3,59,96
50176,note_on,,,,,0,0,2,,,,1,63,96
50176,note_on,,,,,0,0,1,,,,0,66,96
50176,note_off,,,,,256,0,1,,,,0,69,0
50176,note_off,,,,,512,0,4,,,,3,54,0
50176,note_on,,,,,0,0,3,,,,2,54,96
50176,note_off,,,,,1024,0,2,,,,1,64,0
50688,note_on,,,,,0,0,3,,,,2,59,96
50688,note_off,,,,,512,0,3,,,,2,54,0
50688,note_off,,,,,512,0,4,,,,3,59,0
50688,note_on,,,,,0,0,4,,,,3,47,96
51200,note_on,,,,,0,0,1,,,,0,64,96
51200,note_on,,,,,0,0,5,,,,4,40,96
51200,note_off,,,,,1024,0,5,,,,4,47,0
51200,note_on,,,,,0,0,3,,,,2,56,96
51200,note_off,,,,,512,0,3,,,,2,59,0
51200,note_on,,,,,0,0,4,,,,3,52,96
51200,note_off,,,,,512,0,4,,,,3,47,0
51200,note_off,,,,,1024,0,1,,,,0,66,0
51200,note_off,,,,,1024,0,2,,,,1,63,0
51200,note_on,,,,,0,0,2,,,,1,59,96
53248,note_off,,,,,2048,0,2,,,,1,59,0
53248,end_of_track,,,,,0,1,2,,,,,,
53248,end_of_track,,,,,0,1,4,,,,,,
53248,end_of_track,,,,,0,1,1,,,,,,
53248,note_off,,,,,2048,0,1,,,,0,64,0
53248,note_off,,,,,2048,0,4,,,,3,52,0
53248,end_of_track,,,,,53248,1,0,,,,,,
53248,note_off,,,,,2048,0,3,,,,2,56,0
53248,end_of_track,,,,,0,1,3,,,,,,
53248,note_off,,,,,2048,0,5,,,,4,40,0
53248,end_of_track,,,,,0,1,5,,,,,,
