tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,pitch,note,velocity
30166,note_on,,0,0,1,,,,,,8,,68,127
30166,note_on,,0,0,1,,,,,,4,,52,127
30511,note_off,,345,0,1,,,,,,8,,68,127
30511,note_off,,0,0,1,,,,,,12,,71,127
30515,note_on,,4,0,1,,,,,,10,,69,127
30855,note_off,,340,0,1,,,,,,2,,62,127
30860,note_off,,0,0,1,,,,,,4,,52,127
30860,note_off,,5,0,1,,,,,,10,,69,127
30864,note_on,,0,0,1,,,,,,10,,45,127
30864,note_on,,0,0,1,,,,,,10,,57,127
30864,note_on,,4,0,1,,,,,,0,,60,127
30864,note_on,,0,0,1,,,,,,4,,64,127
30864,note_on,,0,0,1,,,,,,10,,69,127
31735,note_off,,871,0,1,,,,,,10,,45,127
31735,note_off,,0,0,1,,,,,,10,,57,127
31735,note_off,,0,0,1,,,,,,10,,69,127
31735,note_off,,0,0,1,,,,,,4,,64,127
31735,note_off,,0,0,1,,,,,,0,,60,127
31911,note_on,,0,0,1,,,,,,7,,55,127
31911,note_on,,176,0,1,,,,,,12,,71,127
31911,note_on,,0,0,1,,,,,,4,,76,127
32256,note_off,,345,0,1,,,,,,7,,55,127
32256,note_off,,0,0,1,,,,,,12,,71,127
32256,note_off,,0,0,1,,,,,,4,,76,127
32260,note_on,,4,0,1,,,,,,2,,74,127
32260,note_on,,0,0,1,,,,,,10,,69,127
32260,note_on,,0,0,1,,,,,,5,,53,127
32605,note_off,,345,0,1,,,,,,2,,74,127
32609,note_on,,4,0,1,,,,,,0,,72,127
32949,note_off,,340,0,1,,,,,,10,,69,127
32954,note_off,,5,0,1,,,,,,0,,72,127
32954,note_off,,0,0,1,,,,,,5,,53,127
32958,note_on,,0,0,1,,,,,,4,,52,127
32958,note_on,,0,0,1,,,,,,0,,72,127
32958,note_on,,4,0,1,,,,,,7,,67,127
33303,note_off,,345,0,1,,,,,,0,,72,127
33307,note_on,,4,0,1,,,,,,12,,71,127
33647,note_off,,340,0,1,,,,,,7,,67,127
33652,note_off,,5,0,1,,,,,,12,,71,127
33652,note_off,,0,0,1,,,,,,4,,52,127
33656,note_on,,4,0,1,,,,,,5,,65,127
33656,note_on,,0,0,1,,,,,,12,,71,127
33656,note_on,,0,0,1,,,,,,2,,50,127
34001,note_off,,345,0,1,,,,,,12,,71,127
34005,note_on,,4,0,1,,,,,,10,,69,127
34345,note_off,,340,0,1,,,,,,5,,65,127
34350,note_off,,5,0,1,,,,,,10,,69,127
34350,note_off,,0,0,1,,,,,,2,,50,127
34354,note_on,,0,0,1,,,,,,0,,48,127
34354,note_on,,0,0,1,,,,,,10,,69,127
34354,note_on,,4,0,1,,,,,,4,,64,127
34699,note_off,,345,0,1,,,,,,0,,48,127
34699,note_off,,0,0,1,,,,,,10,,69,127
34699,note_off,,0,0,1,,,,,,4,,64,127
34703,note_on,,4,0,1,,,,,,2,,74,127
34703,note_on,,0,0,1,,,,,,2,,62,127
34703,note_on,,0,0,1,,,,,,5,,53,127
35048,note_off,,345,0,1,,,,,,5,,53,127
35048,note_off,,0,0,1,,,,,,2,,62,127
35048,note_off,,0,0,1,,,,,,2,,74,127
35052,note_on,,0,0,1,,,,,,10,,57,127
35052,note_on,,0,0,1,,,,,,5,,65,127
35052,note_on,,4,0,1,,,,,,0,,72,127
35052,note_on,,0,0,1,,,,,,2,,50,127
35397,note_off,,345,0,1,,,,,,0,,72,127
35401,note_on,,4,0,1,,,,,,12,,71,127
35741,note_off,,340,0,1,,,,,,10,,57,127
35741,note_off,,0,0,1,,,,,,5,,65,127
35746,note_off,,5,0,1,,,,,,12,,71,127
35746,note_off,,0,0,1,,,,,,2,,50,127
35750,note_on,,4,0,1,,,,,,12,,71,127
35750,note_on,,0,0,1,,,,,,2,,62,127
35750,note_on,,0,0,1,,,,,,4,,52,127
35750,note_on,,0,0,1,,,,,,8,,56,127
36095,note_off,,345,0,1,,,,,,12,,71,127
36099,note_on,,4,0,1,,,,,,10,,69,127
36439,note_off,,0,0,1,,,,,,2,,62,127
36439,note_off,,340,0,1,,,,,,8,,56,127
36444,note_off,,5,0,1,,,,,,10,,69,127
36444,note_off,,0,0,1,,,,,,4,,52,127
36448,note_on,,4,0,1,,,,,,4,,64,127
36448,note_on,,0,0,1,,,,,,10,,69,127
36448,note_on,,0,0,1,,,,,,0,,60,127
36448,note_on,,0,0,1,,,,,,10,,45,127
36448,note_on,,0,0,1,,,,,,10,,57,127
37319,note_off,,0,0,1,,,,,,4,,64,127
37319,note_off,,0,0,1,,,,,,10,,69,127
37319,note_off,,0,0,1,,,,,,10,,45,127
37319,note_off,,871,0,1,,,,,,10,,57,127
37319,note_off,,0,0,1,,,,,,0,,60,127
37495,note_on,,0,0,1,,,,,,5,,77,127
37495,note_on,,176,0,1,,,,,,0,,72,127
37495,note_on,,0,0,1,,,,,,10,,69,127
37840,note_off,,345,0,1,,,,,,10,,69,127
37840,note_off,,0,0,1,,,,,,5,,77,127
37840,note_off,,0,0,1,,,,,,0,,72,127
37844,note_on,,4,0,1,,,,,,0,,72,127
37844,note_on,,0,0,1,,,,,,5,,77,127
37844,note_on,,0,0,1,,,,,,10,,69,127
38013,note_off,,169,0,1,,,,,,0,,72,127
38018,note_on,,5,0,1,,,,,,0,,72,127
38187,note_off,,169,0,1,,,,,,10,,69,127
38189,note_off,,0,0,1,,,,,,5,,77,127
38189,note_off,,2,0,1,,,,,,0,,72,127
38193,note_on,,0,0,1,,,,,,12,,71,127
38193,note_on,,4,0,1,,,,,,4,,76,127
38364,note_off,,171,0,1,,,,,,12,,71,127
38368,note_on,,4,0,1,,,,,,10,,69,127
38539,note_off,,171,0,1,,,,,,10,,69,127
38539,note_off,,0,0,1,,,,,,4,,76,127
38543,note_on,,4,0,1,,,,,,4,,76,127
38543,note_on,,0,0,1,,,,,,12,,71,127
38543,note_on,,0,0,1,,,,,,8,,68,127
38712,note_off,,169,0,1,,,,,,12,,71,127
38717,note_on,,5,0,1,,,,,,12,,71,127
38886,note_off,,169,0,1,,,,,,8,,68,127
38888,note_off,,0,0,1,,,,,,4,,76,127
38888,note_off,,2,0,1,,,,,,12,,71,127
38892,note_on,,0,0,1,,,,,,10,,69,127
38892,note_on,,4,0,1,,,,,,5,,77,127
39063,note_off,,171,0,1,,,,,,10,,69,127
39067,note_on,,4,0,1,,,,,,8,,68,127
39238,note_off,,171,0,1,,,,,,8,,68,127
39238,note_off,,0,0,1,,,,,,5,,77,127
39242,note_on,,4,0,1,,,,,,0,,72,127
39242,note_on,,0,0,1,,,,,,5,,77,127
39242,note_on,,0,0,1,,,,,,10,,69,127
39411,note_off,,169,0,1,,,,,,0,,72,127
39416,note_on,,5,0,1,,,,,,0,,72,127
39585,note_off,,169,0,1,,,,,,10,,69,127
39587,note_off,,0,0,1,,,,,,5,,77,127
39587,note_off,,2,0,1,,,,,,0,,72,127
39591,note_on,,4,0,1,,,,,,4,,76,127
39591,note_on,,0,0,1,,,,,,12,,71,127
39762,note_off,,171,0,1,,,,,,12,,71,127
39766,note_on,,4,0,1,,,,,,10,,69,127
39937,note_off,,171,0,1,,,,,,10,,69,127
39937,note_off,,0,0,1,,,,,,4,,76,127
39941,note_on,,4,0,1,,,,,,12,,71,127
39941,note_on,,0,0,1,,,,,,4,,76,127
39941,note_on,,0,0,1,,,,,,8,,68,127
40110,note_off,,169,0,1,,,,,,12,,71,127
40115,note_on,,5,0,1,,,,,,12,,71,127
40284,note_off,,169,0,1,,,,,,8,,68,127
40286,note_off,,0,0,1,,,,,,4,,76,127
40286,note_off,,2,0,1,,,,,,12,,71,127
40290,note_on,,4,0,1,,,,,,12,,83,127
40290,note_on,,0,0,1,,,,,,10,,69,127
40461,note_off,,171,0,1,,,,,,10,,69,127
40465,note_on,,4,0,1,,,,,,8,,68,127
40636,note_off,,171,0,1,,,,,,8,,68,127
40636,note_off,,0,0,1,,,,,,12,,83,127
40640,note_on,,4,0,1,,,,,,4,,76,127
40640,note_on,,0,0,1,,,,,,0,,84,127
40640,note_on,,0,0,1,,,,,,10,,69,127
40811,note_off,,171,0,1,,,,,,10,,69,127
40815,note_on,,4,0,1,,,,,,0,,72,127
40986,note_off,,171,0,1,,,,,,0,,72,127
40986,note_off,,0,0,1,,,,,,4,,76,127
40990,note_on,,4,0,1,,,,,,10,,81,127
40990,note_on,,0,0,1,,,,,,6,,66,127
41161,note_off,,171,0,1,,,,,,6,,66,127
41165,note_on,,4,0,1,,,,,,10,,69,127
41330,note_off,,165,0,1,,,,,,0,,84,127
41335,note_off,,5,0,1,,,,,,10,,69,127
41339,note_on,,4,0,1,,,,,,12,,83,127
41339,note_on,,0,0,1,,,,,,7,,67,127
41510,note_off,,171,0,1,,,,,,7,,67,127
41514,note_on,,4,0,1,,,,,,12,,71,127
41679,note_off,,165,0,1,,,,,,10,,81,127
41684,note_off,,5,0,1,,,,,,12,,71,127
41688,note_on,,4,0,1,,,,,,7,,79,127
41688,note_on,,0,0,1,,,,,,4,,64,127
41859,note_off,,171,0,1,,,,,,4,,64,127
41863,note_on,,4,0,1,,,,,,7,,67,127
42028,note_off,,165,0,1,,,,,,12,,83,127
42033,note_off,,5,0,1,,,,,,7,,67,127
42037,note_on,,4,0,1,,,,,,10,,81,127
42037,note_on,,0,0,1,,,,,,6,,66,127
42208,note_off,,171,0,1,,,,,,6,,66,127
42212,note_on,,4,0,1,,,,,,10,,69,127
42377,note_off,,165,0,1,,,,,,7,,79,127
42382,note_off,,5,0,1,,,,,,10,,69,127
42386,note_on,,4,0,1,,,,,,6,,78,127
42386,note_on,,0,0,1,,,,,,3,,63,127
42557,note_off,,171,0,1,,,,,,3,,63,127
42561,note_on,,4,0,1,,,,,,6,,66,127
42726,note_off,,165,0,1,,,,,,10,,81,127
42731,note_off,,5,0,1,,,,,,6,,66,127
42731,note_off,,0,0,1,,,,,,6,,78,127
42735,note_on,,4,0,1,,,,,,7,,79,127
42735,note_on,,0,0,1,,,,,,4,,76,127
42735,note_on,,0,0,1,,,,,,4,,64,127
43080,note_off,,0,0,1,,,,,,7,,79,127
43080,note_off,,0,0,1,,,,,,4,,76,127
43080,note_off,,345,0,1,,,,,,4,,64,127
43084,note_on,,0,0,1,,,,,,12,,71,127
43084,note_on,,0,0,1,,,,,,8,,80,127
43084,note_on,,4,0,1,,,,,,2,,74,127
43429,note_off,,0,0,1,,,,,,2,,74,127
43429,note_off,,345,0,1,,,,,,12,,71,127
43429,note_off,,0,0,1,,,,,,8,,80,127
43433,note_on,,0,0,1,,,,,,0,,72,127
43433,note_on,,4,0,1,,,,,,4,,76,127
43433,note_on,,0,0,1,,,,,,10,,81,127
43602,note_off,,169,0,1,,,,,,4,,76,127
43607,note_on,,5,0,1,,,,,,4,,76,127
43778,note_off,,171,0,1,,,,,,4,,76,127
43778,note_off,,0,0,1,,,,,,10,,81,127
43782,note_on,,4,0,1,,,,,,7,,79,127
43782,note_on,,0,0,1,,,,,,2,,74,127
43831,note_off,,49,0,1,,,,,,0,,72,127
43953,note_off,,122,0,1,,,,,,2,,74,127
43957,note_on,,4,0,1,,,,,,0,,72,127
44128,note_off,,0,0,1,,,,,,7,,79,127
44128,note_off,,171,0,1,,,,,,0,,72,127
44132,note_on,,4,0,1,,,,,,2,,74,127
44132,note_on,,0,0,1,,,,,,7,,79,127
44132,note_on,,0,0,1,,,,,,12,,71,127
44301,note_off,,169,0,1,,,,,,2,,74,127
44306,note_on,,5,0,1,,,,,,2,,74,127
44477,note_off,,0,0,1,,,,,,7,,79,127
44477,note_off,,171,0,1,,,,,,2,,74,127
44481,note_on,,0,0,1,,,,,,0,,72,127
44481,note_on,,4,0,1,,,,,,6,,78,127
44530,note_off,,49,0,1,,,,,,12,,71,127
44652,note_off,,122,0,1,,,,,,0,,72,127
44656,note_on,,4,0,1,,,,,,12,,71,127
44827,note_off,,171,0,1,,,,,,12,,71,127
44827,note_off,,0,0,1,,,,,,6,,78,127
44831,note_on,,4,0,1,,,,,,0,,72,127
44831,note_on,,0,0,1,,,,,,6,,78,127
44831,note_on,,0,0,1,,,,,,10,,69,127
45000,note_off,,169,0,1,,,,,,0,,72,127
45005,note_on,,5,0,1,,,,,,0,,72,127
45176,note_off,,171,0,1,,,,,,0,,72,127
45176,note_off,,0,0,1,,,,,,6,,78,127
45180,note_on,,0,0,1,,,,,,12,,71,127
45180,note_on,,4,0,1,,,,,,4,,76,127
45229,note_off,,49,0,1,,,,,,10,,69,127
45351,note_off,,122,0,1,,,,,,12,,71,127
45355,note_on,,4,0,1,,,,,,10,,69,127
45526,note_off,,171,0,1,,,,,,10,,69,127
45526,note_off,,0,0,1,,,,,,4,,76,127
45530,note_on,,4,0,1,,,,,,4,,76,127
45530,note_on,,0,0,1,,,,,,12,,71,127
45530,note_on,,0,0,1,,,,,,7,,67,127
45699,note_off,,169,0,1,,,,,,12,,71,127
45704,note_on,,5,0,1,,,,,,12,,71,127
45875,note_off,,0,0,1,,,,,,4,,76,127
45875,note_off,,171,0,1,,,,,,12,,71,127
45879,note_on,,4,0,1,,,,,,3,,75,127
45879,note_on,,0,0,1,,,,,,10,,69,127
45928,note_off,,49,0,1,,,,,,7,,67,127
46050,note_off,,122,0,1,,,,,,10,,69,127
46054,note_on,,4,0,1,,,,,,7,,67,127
46225,note_off,,171,0,1,,,,,,7,,67,127
46225,note_off,,0,0,1,,,,,,3,,75,127
46229,note_on,,4,0,1,,,,,,10,,69,127
46229,note_on,,0,0,1,,,,,,3,,75,127
46229,note_on,,0,0,1,,,,,,6,,66,127
46574,note_off,,345,0,1,,,,,,6,,66,127
46574,note_off,,0,0,1,,,,,,3,,75,127
46574,note_off,,0,0,1,,,,,,10,,69,127
46578,note_on,,0,0,1,,,,,,4,,64,127
46578,note_on,,4,0,1,,,,,,7,,67,127
46578,note_on,,0,0,1,,,,,,12,,71,127
46578,note_on,,0,0,1,,,,,,4,,76,127
46749,note_off,,171,0,1,,,,,,4,,76,127
46753,note_on,,4,0,1,,,,,,6,,78,127
46922,note_off,,169,0,1,,,,,,7,,67,127
46924,note_off,,2,0,1,,,,,,6,,78,127
46928,note_on,,4,0,1,,,,,,6,,78,127
46928,note_on,,0,0,1,,,,,,12,,59,127
47268,note_off,,340,0,1,,,,,,4,,64,127
47277,note_on,,9,0,1,,,,,,3,,63,127
47448,note_off,,171,0,1,,,,,,6,,78,127
47452,note_on,,4,0,1,,,,,,4,,76,127
47617,note_off,,165,0,1,,,,,,12,,59,127
47622,note_off,,0,0,1,,,,,,3,,63,127
47622,note_off,,5,0,1,,,,,,4,,76,127
47622,note_off,,0,0,1,,,,,,12,,71,127
47626,note_on,,4,0,1,,,,,,8,,68,127
47626,note_on,,0,0,1,,,,,,4,,76,127
47626,note_on,,0,0,1,,,,,,4,,64,127
47626,note_on,,0,0,1,,,,,,4,,52,127
48495,note_off,,869,0,1,,,,,,4,,52,127
48495,note_off,,0,0,1,,,,,,4,,64,127
48497,note_off,,2,0,1,,,,,,4,,76,127
48497,note_off,,0,0,1,,,,,,8,,68,127
48499,note_on,,2,0,1,,,,,,12,,71,127
48670,note_off,,171,0,1,,,,,,12,,71,127
48674,note_on,,0,0,1,,,,,,10,,69,127
48674,note_on,,0,0,1,,,,,,12,,83,127
48674,note_on,,4,0,1,,,,,,4,,76,127
48845,note_off,,171,0,1,,,,,,10,,69,127
48849,note_on,,4,0,1,,,,,,8,,68,127
49020,note_off,,171,0,1,,,,,,8,,68,127
49020,note_off,,0,0,1,,,,,,12,,83,127
49020,note_off,,0,0,1,,,,,,4,,76,127
49024,note_on,,4,0,1,,,,,,0,,84,127
49024,note_on,,0,0,1,,,,,,4,,76,127
49024,note_on,,0,0,1,,,,,,10,,69,127
49195,note_off,,171,0,1,,,,,,10,,69,127
49199,note_on,,4,0,1,,,,,,0,,72,127
49370,note_off,,0,0,1,,,,,,4,,76,127
49370,note_off,,171,0,1,,,,,,0,,72,127
49374,note_on,,4,0,1,,,,,,10,,81,127
49374,note_on,,0,0,1,,,,,,6,,66,127
49545,note_off,,171,0,1,,,,,,6,,66,127
49549,note_on,,4,0,1,,,,,,10,,69,127
49714,note_off,,165,0,1,,,,,,0,,84,127
49719,note_off,,5,0,1,,,,,,10,,69,127
49723,note_on,,4,0,1,,,,,,12,,83,127
49723,note_on,,0,0,1,,,,,,7,,67,127
49894,note_off,,171,0,1,,,,,,7,,67,127
49898,note_on,,4,0,1,,,,,,12,,71,127
50063,note_off,,165,0,1,,,,,,10,,81,127
50068,note_off,,5,0,1,,,,,,12,,71,127
50072,note_on,,4,0,1,,,,,,7,,79,127
50072,note_on,,0,0,1,,,,,,4,,64,127
50243,note_off,,171,0,1,,,,,,4,,64,127
50247,note_on,,4,0,1,,,,,,7,,67,127
50412,note_off,,165,0,1,,,,,,12,,83,127
50417,note_off,,5,0,1,,,,,,7,,67,127
50421,note_on,,4,0,1,,,,,,10,,81,127
50421,note_on,,0,0,1,,,,,,6,,66,127
50592,note_off,,171,0,1,,,,,,6,,66,127
50596,note_on,,4,0,1,,,,,,10,,69,127
50761,note_off,,165,0,1,,,,,,7,,79,127
50766,note_off,,5,0,1,,,,,,10,,69,127
50770,note_on,,4,0,1,,,,,,6,,78,127
50770,note_on,,0,0,1,,,,,,3,,63,127
50941,note_off,,171,0,1,,,,,,3,,63,127
50945,note_on,,4,0,1,,,,,,6,,66,127
51110,note_off,,165,0,1,,,,,,10,,81,127
51115,note_off,,5,0,1,,,,,,6,,66,127
51115,note_off,,0,0,1,,,,,,6,,78,127
51119,note_on,,4,0,1,,,,,,4,,76,127
51119,note_on,,0,0,1,,,,,,7,,79,127
51119,note_on,,0,0,1,,,,,,4,,64,127
51464,note_off,,345,0,1,,,,,,4,,64,127
51464,note_off,,0,0,1,,,,,,7,,79,127
51464,note_off,,0,0,1,,,,,,4,,76,127
51468,note_on,,4,0,1,,,,,,2,,74,127
51468,note_on,,0,0,1,,,,,,8,,80,127
51468,note_on,,0,0,1,,,,,,12,,71,127
51813,note_off,,0,0,1,,,,,,2,,74,127
51813,note_off,,345,0,1,,,,,,12,,71,127
51813,note_off,,0,0,1,,,,,,8,,80,127
51817,note_on,,0,0,1,,,,,,10,,81,127
51817,note_on,,0,0,1,,,,,,0,,72,127
51817,note_on,,4,0,1,,,,,,4,,76,127
51986,note_off,,169,0,1,,,,,,4,,76,127
51991,note_on,,5,0,1,,,,,,4,,76,127
52076,note_off,,85,0,1,,,,,,0,,72,127
52161,note_off,,85,0,1,,,,,,4,,76,127
52161,note_off,,0,0,1,,,,,,10,,81,127
52165,note_on,,4,0,1,,,,,,7,,79,127
52165,note_on,,0,0,1,,,,,,2,,74,127
52336,note_off,,171,0,1,,,,,,2,,74,127
52340,note_on,,4,0,1,,,,,,0,,72,127
52511,note_off,,171,0,1,,,,,,0,,72,127
52511,note_off,,0,0,1,,,,,,7,,79,127
52515,note_on,,0,0,1,,,,,,12,,71,127
52515,note_on,,4,0,1,,,,,,7,,79,127
52515,note_on,,0,0,1,,,,,,2,,74,127
52684,note_off,,169,0,1,,,,,,2,,74,127
52689,note_on,,5,0,1,,,,,,2,,74,127
52774,note_off,,85,0,1,,,,,,12,,71,127
52859,note_off,,85,0,1,,,,,,2,,74,127
52859,note_off,,0,0,1,,,,,,7,,79,127
52863,note_on,,4,0,1,,,,,,6,,78,127
52863,note_on,,0,0,1,,,,,,0,,72,127
53034,note_off,,171,0,1,,,,,,0,,72,127
53038,note_on,,4,0,1,,,,,,12,,71,127
53209,note_off,,0,0,1,,,,,,6,,78,127
53209,note_off,,171,0,1,,,,,,12,,71,127
53213,note_on,,0,0,1,,,,,,0,,72,127
53213,note_on,,0,0,1,,,,,,10,,69,127
53213,note_on,,4,0,1,,,,,,6,,78,127
53382,note_off,,169,0,1,,,,,,0,,72,127
53387,note_on,,5,0,1,,,,,,0,,72,127
53472,note_off,,85,0,1,,,,,,10,,69,127
53557,note_off,,85,0,1,,,,,,0,,72,127
53557,note_off,,0,0,1,,,,,,6,,78,127
53561,note_on,,4,0,1,,,,,,4,,76,127
53561,note_on,,0,0,1,,,,,,12,,71,127
53732,note_off,,171,0,1,,,,,,12,,71,127
53736,note_on,,4,0,1,,,,,,10,,69,127
53907,note_off,,171,0,1,,,,,,10,,69,127
53907,note_off,,0,0,1,,,,,,4,,76,127
53911,note_on,,4,0,1,,,,,,12,,71,127
53911,note_on,,0,0,1,,,,,,4,,76,127
53911,note_on,,0,0,1,,,,,,7,,67,127
54080,note_off,,169,0,1,,,,,,12,,71,127
54085,note_on,,5,0,1,,,,,,12,,71,127
54170,note_off,,85,0,1,,,,,,7,,67,127
54255,note_off,,85,0,1,,,,,,12,,71,127
54255,note_off,,0,0,1,,,,,,4,,76,127
54259,note_on,,4,0,1,,,,,,3,,75,127
54259,note_on,,0,0,1,,,,,,10,,69,127
54430,note_off,,171,0,1,,,,,,10,,69,127
54434,note_on,,4,0,1,,,,,,7,,67,127
54605,note_off,,171,0,1,,,,,,7,,67,127
54605,note_off,,0,0,1,,,,,,3,,75,127
54609,note_on,,4,0,1,,,,,,3,,75,127
54609,note_on,,0,0,1,,,,,,10,,69,127
54609,note_on,,0,0,1,,,,,,6,,66,127
54954,note_off,,345,0,1,,,,,,6,,66,127
54954,note_off,,0,0,1,,,,,,10,,69,127
54954,note_off,,0,0,1,,,,,,3,,75,127
54958,note_on,,4,0,1,,,,,,7,,67,127
54958,note_on,,0,0,1,,,,,,12,,71,127
54958,note_on,,0,0,1,,,,,,4,,76,127
54958,note_on,,0,0,1,,,,,,4,,64,127
55129,note_off,,171,0,1,,,,,,4,,76,127
55133,note_on,,4,0,1,,,,,,6,,78,127
55302,note_off,,169,0,1,,,,,,7,,67,127
55304,note_off,,2,0,1,,,,,,6,,78,127
55308,note_on,,0,0,1,,,,,,12,,59,127
55308,note_on,,4,0,1,,,,,,6,,78,127
55648,note_off,,340,0,1,,,,,,4,,64,127
55657,note_on,,9,0,1,,,,,,3,,63,127
55828,note_off,,171,0,1,,,,,,6,,78,127
55832,note_on,,4,0,1,,,,,,4,,76,127
55997,note_off,,165,0,1,,,,,,12,,59,127
56002,note_off,,0,0,1,,,,,,12,,71,127
56002,note_off,,5,0,1,,,,,,4,,76,127
56002,note_off,,0,0,1,,,,,,3,,63,127
56006,note_on,,4,0,1,,,,,,4,,76,127
56006,note_on,,0,0,1,,,,,,12,,71,127
56006,note_on,,0,0,1,,,,,,8,,68,127
56006,note_on,,0,0,1,,,,,,4,,64,127
56006,note_on,,0,0,1,,,,,,4,,52,127
56877,note_off,,0,0,1,,,,,,8,,68,127
56877,note_off,,0,0,1,,,,,,4,,76,127
56877,note_off,,871,0,1,,,,,,4,,52,127
56877,note_off,,0,0,1,,,,,,4,,64,127
56877,note_off,,0,0,1,,,,,,12,,71,127
57053,note_on,,176,0,1,,,,,,12,,71,127
57053,note_on,,0,0,1,,,,,,6,,66,127
57053,note_on,,0,0,1,,,,,,3,,51,127
57398,note_off,,345,0,1,,,,,,3,,51,127
57398,note_off,,0,0,1,,,,,,6,,66,127
57398,note_off,,0,0,1,,,,,,12,,71,127
57402,note_on,,0,0,1,,,,,,4,,52,127
57402,note_on,,4,0,1,,,,,,7,,67,127
57402,note_on,,0,0,1,,,,,,0,,72,127
57573,note_off,,171,0,1,,,,,,4,,52,127
57577,note_on,,4,0,1,,,,,,7,,55,127
57748,note_off,,171,0,1,,,,,,7,,55,127
57748,note_off,,0,0,1,,,,,,0,,72,127
57752,note_on,,4,0,1,,,,,,12,,71,127
57752,note_on,,0,0,1,,,,,,6,,54,127
57923,note_off,,171,0,1,,,,,,6,,54,127
57927,note_on,,4,0,1,,,,,,4,,52,127
58092,note_off,,165,0,1,,,,,,7,,67,127
58097,note_off,,5,0,1,,,,,,4,,52,127
58097,note_off,,0,0,1,,,,,,12,,71,127
58101,note_on,,0,0,1,,,,,,3,,51,127
58101,note_on,,4,0,1,,,,,,12,,71,127
58101,note_on,,0,0,1,,,,,,6,,66,127
58272,note_off,,171,0,1,,,,,,3,,51,127
58276,note_on,,4,0,1,,,,,,6,,54,127
58447,note_off,,171,0,1,,,,,,6,,54,127
58447,note_off,,0,0,1,,,,,,12,,71,127
58451,note_on,,4,0,1,,,,,,0,,72,127
58451,note_on,,0,0,1,,,,,,4,,52,127
58622,note_off,,171,0,1,,,,,,4,,52,127
58626,note_on,,4,0,1,,,,,,3,,51,127
58791,note_off,,165,0,1,,,,,,6,,66,127
58796,note_off,,0,0,1,,,,,,0,,72,127
58796,note_off,,5,0,1,,,,,,3,,51,127
58800,note_on,,0,0,1,,,,,,4,,52,127
58800,note_on,,0,0,1,,,,,,7,,67,127
58800,note_on,,4,0,1,,,,,,0,,72,127
58971,note_off,,171,0,1,,,,,,4,,52,127
58975,note_on,,4,0,1,,,,,,7,,55,127
59146,note_off,,171,0,1,,,,,,7,,55,127
59146,note_off,,0,0,1,,,,,,0,,72,127
59150,note_on,,4,0,1,,,,,,12,,71,127
59150,note_on,,0,0,1,,,,,,6,,54,127
59321,note_off,,171,0,1,,,,,,6,,54,127
59325,note_on,,4,0,1,,,,,,4,,52,127
59490,note_off,,165,0,1,,,,,,7,,67,127
59495,note_off,,5,0,1,,,,,,4,,52,127
59495,note_off,,0,0,1,,,,,,12,,71,127
59499,note_on,,0,0,1,,,,,,2,,50,127
59499,note_on,,0,0,1,,,,,,12,,71,127
59499,note_on,,4,0,1,,,,,,6,,66,127
59670,note_off,,171,0,1,,,,,,2,,50,127
59674,note_on,,4,0,1,,,,,,6,,54,127
59845,note_off,,171,0,1,,,,,,6,,54,127
59845,note_off,,0,0,1,,,,,,12,,71,127
59849,note_on,,4,0,1,,,,,,10,,69,127
59849,note_on,,0,0,1,,,,,,4,,52,127
60020,note_off,,171,0,1,,,,,,4,,52,127
60024,note_on,,4,0,1,,,,,,2,,50,127
60189,note_off,,165,0,1,,,,,,6,,66,127
60194,note_off,,5,0,1,,,,,,2,,50,127
60194,note_off,,0,0,1,,,,,,10,,69,127
60198,note_on,,0,0,1,,,,,,0,,48,127
60198,note_on,,0,0,1,,,,,,4,,64,127
60198,note_on,,4,0,1,,,,,,10,,69,127
60369,note_off,,171,0,1,,,,,,0,,48,127
60373,note_on,,4,0,1,,,,,,4,,52,127
60544,note_off,,171,0,1,,,,,,4,,52,127
60544,note_off,,0,0,1,,,,,,10,,69,127
60548,note_on,,4,0,1,,,,,,7,,67,127
60548,note_on,,0,0,1,,,,,,2,,50,127
60719,note_off,,171,0,1,,,,,,2,,50,127
60723,note_on,,4,0,1,,,,,,0,,48,127
60888,note_off,,165,0,1,,,,,,4,,64,127
60893,note_off,,5,0,1,,,,,,0,,48,127
60893,note_off,,0,0,1,,,,,,7,,67,127
60897,note_on,,0,0,1,,,,,,12,,47,127
60897,note_on,,0,0,1,,,,,,7,,67,127
60897,note_on,,4,0,1,,,,,,2,,62,127
61068,note_off,,171,0,1,,,,,,12,,47,127
61072,note_on,,4,0,1,,,,,,2,,50,127
61243,note_off,,171,0,1,,,,,,2,,50,127
61243,note_off,,0,0,1,,,,,,7,,67,127
61243,note_off,,0,0,1,,,,,,2,,62,127
61247,note_on,,4,0,1,,,,,,10,,69,127
61247,note_on,,0,0,1,,,,,,0,,48,127
61418,note_off,,171,0,1,,,,,,0,,48,127
61422,note_on,,4,0,1,,,,,,12,,47,127
61593,note_off,,171,0,1,,,,,,12,,47,127
61593,note_off,,0,0,1,,,,,,10,,69,127
61597,note_on,,0,0,1,,,,,,0,,48,127
61597,note_on,,4,0,1,,,,,,4,,64,127
61597,note_on,,0,0,1,,,,,,10,,69,127
61768,note_off,,171,0,1,,,,,,0,,48,127
61772,note_on,,4,0,1,,,,,,4,,52,127
61943,note_off,,0,0,1,,,,,,10,,69,127
