tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity,pitch
15480,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
15600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
15600,note_on,120,0,1,,,,,,,,,,,,,,,0,,,77,0,
15720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,100,
15720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
15840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,100,
15840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,0,
15840,note_on,1200,0,3,,,,,,,,,,,,,,,2,,,59,100,
16080,note_on,240,0,3,,,,,,,,,,,,,,,2,,,59,0,
16080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,100,
16080,note_on,240,0,1,,,,,,,,,,,,,,,0,,,67,0,
16080,pitchwheel,0,0,1,,,,,,,,,,,,,,,0,,,,,8191
16110,pitchwheel,30,0,1,,,,,,,,,,,,,,,0,,,,,0
16140,pitchwheel,30,0,1,,,,,,,,,,,,,,,0,,,,,8191
16170,pitchwheel,30,0,1,,,,,,,,,,,,,,,0,,,,,0
16200,note_on,30,0,1,,,,,,,,,,,,,,,0,,,65,0,
16200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
16260,note_on,60,0,1,,,,,,,,,,,,,,,0,,,64,0,
16260,note_on,0,0,1,,,,,,,,,,,,,,,0,,,65,100,
16320,note_on,240,0,3,,,,,,,,,,,,,,,2,,,60,100,
16320,pitchwheel,0,0,1,,,,,,,,,,,,,,,0,,,,,4096
16320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,100,
16320,note_on,60,0,1,,,,,,,,,,,,,,,0,,,65,0,
16360,pitchwheel,40,0,1,,,,,,,,,,,,,,,0,,,,,0
16400,pitchwheel,40,0,1,,,,,,,,,,,,,,,0,,,,,4096
16440,pitchwheel,40,0,1,,,,,,,,,,,,,,,0,,,,,0
16560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,62,100,
16560,note_on,120,0,1,,,,,,,,,,,,,,,0,,,64,0,
16560,note_on,240,0,3,,,,,,,,,,,,,,,2,,,60,0,
16680,note_on,120,0,1,,,,,,,,,,,,,,,0,,,62,0,
16680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,60,100,
16800,note_on,120,0,1,,,,,,,,,,,,,,,0,,,60,0,
16800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
16920,note_on,360,0,3,,,,,,,,,,,,,,,2,,,62,100,
17040,note_on,240,0,1,,,,,,,,,,,,,,,0,,,70,0,
17040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
17040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
17040,note_on,120,0,3,,,,,,,,,,,,,,,2,,,62,0,
17160,note_on,120,0,3,,,,,,,,,,,,,,,2,,,64,0,
17160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,60,100,
17280,note_on,120,0,3,,,,,,,,,,,,,,,2,,,60,0,
17280,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,100,
17280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
17280,note_on,240,0,1,,,,,,,,,,,,,,,0,,,70,0,
17400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0,
17400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,67,100,
17520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
17520,note_on,240,0,3,,,,,,,,,,,,,,,2,,,65,0,
17520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,67,0,
17640,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
17640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
17700,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
17700,note_on,60,0,1,,,,,,,,,,,,,,,0,,,72,0,
17760,note_on,60,0,1,,,,,,,,,,,,,,,0,,,70,0,
17760,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
17880,note_on,360,0,3,,,,,,,,,,,,,,,2,,,64,100,
18000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,66,100,
18000,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,0,
18000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
18000,note_on,120,0,3,,,,,,,,,,,,,,,2,,,64,0,
18120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,100,
18120,note_on,120,0,3,,,,,,,,,,,,,,,2,,,66,0,
18240,note_on,120,0,3,,,,,,,,,,,,,,,2,,,62,0,
18240,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,0,
18240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
18240,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,100,
18360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
18360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
18480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
18480,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
18480,note_on,240,0,3,,,,,,,,,,,,,,,2,,,67,0,
18600,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0,
18600,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
18720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,100,
18720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
18840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,0,
18840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
18960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,100,
18960,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
19080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,100,
19080,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,0,
19200,note_on,120,0,1,,,,,,,,,,,,,,,0,,,82,0,
19200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,100,
19200,note_on,5520,0,2,,,,,,,,,,,,,,,1,,,75,100,
19200,note_on,720,0,3,,,,,,,,,,,,,,,2,,,65,100,
19320,note_on,120,0,1,,,,,,,,,,,,,,,0,,,81,0,
19320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
19440,note_on,240,0,2,,,,,,,,,,,,,,,1,,,75,0,
19440,note_on,240,0,3,,,,,,,,,,,,,,,2,,,65,0,
19440,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0,
19440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,100,
19560,note_on,120,0,1,,,,,,,,,,,,,,,0,,,81,0,
19560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
19680,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
19680,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
19800,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
19800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
19920,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
19920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
20040,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
20040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,80,100,
20160,note_on,720,0,2,,,,,,,,,,,,,,,1,,,74,100,
20160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
20160,note_on,120,0,1,,,,,,,,,,,,,,,0,,,80,0,
20160,note_on,720,0,3,,,,,,,,,,,,,,,2,,,63,100,
20280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,100,
20280,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0,
20400,note_on,240,0,2,,,,,,,,,,,,,,,1,,,74,0,
20400,note_on,240,0,3,,,,,,,,,,,,,,,2,,,63,0,
20400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
20400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,78,0,
20520,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,100,
20520,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0,
20640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
20640,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,0,
20760,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
20760,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,100,
20880,note_on,120,0,1,,,,,,,,,,,,,,,0,,,71,0,
20880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
21000,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
21000,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,100,
21120,note_on,720,0,3,,,,,,,,,,,,,,,2,,,57,100,
21120,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,0,
21120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,100,
21240,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,100,
21240,note_on,120,0,1,,,,,,,,,,,,,,,0,,,66,0,
21360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,69,0,
21360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
21360,note_on,240,0,3,,,,,,,,,,,,,,,2,,,57,0,
21600,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,0,
21600,note_on,240,0,3,,,,,,,,,,,,,,,2,,,66,100,
21720,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,100,
21840,note_on,120,0,1,,,,,,,,,,,,,,,0,,,75,0,
21840,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
21840,note_on,240,0,3,,,,,,,,,,,,,,,2,,,66,0,
21960,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
21960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
22080,note_on,240,0,3,,,,,,,,,,,,,,,2,,,67,100,
22080,note_on,0,0,1,,,,,,,,,,,,,,,0,,,70,100,
22080,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
22200,note_on,120,0,1,,,,,,,,,,,,,,,0,,,70,0,
22200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,72,100,
22320,note_on,240,0,3,,,,,,,,,,,,,,,2,,,67,0,
22320,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0,
22320,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100,
22440,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0,
22440,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,100,
22560,note_on,120,0,1,,,,,,,,,,,,,,,0,,,82,0,
22560,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,100,
22560,note_on,240,0,3,,,,,,,,,,,,,,,2,,,62,100,
22560,note_on,2160,0,2,,,,,,,,,,,,,,,1,,,72,100,
22800,note_on,240,0,3,,,,,,,,,,,,,,,2,,,62,0,
22800,note_on,240,0,1,,,,,,,,,,,,,,,0,,,81,0,
22800,pitchwheel,0,0,1,,,,,,,,,,,,,,,0,,,,,8191
22800,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
22800,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
22820,pitchwheel,20,0,1,,,,,,,,,,,,,,,0,,,,,0
22840,pitchwheel,20,0,1,,,,,,,,,,,,,,,0,,,,,8191
22860,pitchwheel,0,0,1,,,,,,,,,,,,,,,0,,,,,0
22860,note_on,0,0,1,,,,,,,,,,,,,,,0,,,78,100,
22860,note_on,20,0,1,,,,,,,,,,,,,,,0,,,79,0,
22920,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
22920,note_on,60,0,1,,,,,,,,,,,,,,,0,,,78,0,
23040,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100,
23040,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0,
23040,note_on,240,0,3,,,,,,,,,,,,,,,2,,,62,100,
23040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,70,100,
23040,note_on,23040,0,4,,,,,,,,,,,,,,,3,,,55,100,
23160,note_on,120,0,1,,,,,,,,,,,,,,,0,,,79,0,
23160,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,100,
23220,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,100,
23220,note_on,60,0,1,,,,,,,,,,,,,,,0,,,82,0,
23280,note_on,240,0,3,,,,,,,,,,,,,,,2,,,62,0,
23280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,82,100,
23280,note_on,60,0,1,,,,,,,,,,,,,,,0,,,81,0,
23280,note_on,240,0,4,,,,,,,,,,,,,,,3,,,55,0,
23280,note_on,240,0,2,,,,,,,,,,,,,,,1,,,70,0,
23520,note_on,240,0,1,,,,,,,,,,,,,,,0,,,82,0,
23520,note_on,240,0,3,,,,,,,,,,,,,,,2,,,65,100,
23700,note_on,180,0,3,,,,,,,,,,,,,,,2,,,65,0,
23700,note_on,0,0,3,,,,,,,,,,,,,,,2,,,81,100,
23760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
23760,note_on,60,0,3,,,,,,,,,,,,,,,2,,,81,0,
23820,note_on,60,0,3,,,,,,,,,,,,,,,2,,,79,0,
23820,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
23880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
23880,note_on,60,0,3,,,,,,,,,,,,,,,2,,,77,0,
23940,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
23940,note_on,60,0,3,,,,,,,,,,,,,,,2,,,76,0,
24000,note_on,720,0,2,,,,,,,,,,,,,,,1,,,64,100,
24000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
24000,note_on,60,0,3,,,,,,,,,,,,,,,2,,,74,0,
24120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,71,100,
24120,note_on,120,0,3,,,,,,,,,,,,,,,2,,,72,0,
24240,note_on,120,0,3,,,,,,,,,,,,,,,2,,,71,0,
24240,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
24240,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
24360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
24360,note_on,120,0,3,,,,,,,,,,,,,,,2,,,72,0,
24480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
24480,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
24600,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
24600,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
24660,note_on,60,0,3,,,,,,,,,,,,,,,2,,,79,0,
24660,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
24720,note_on,60,0,3,,,,,,,,,,,,,,,2,,,77,0,
24720,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
24840,note_on,120,0,3,,,,,,,,,,,,,,,2,,,79,0,
24840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,81,100,
24960,note_on,120,0,3,,,,,,,,,,,,,,,2,,,81,0,
24960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,82,100,
24960,note_on,1680,0,4,,,,,,,,,,,,,,,3,,,65,100,
24960,note_on,720,0,2,,,,,,,,,,,,,,,1,,,72,100,
25080,note_on,120,0,3,,,,,,,,,,,,,,,2,,,82,0,
25080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
25200,note_on,240,0,2,,,,,,,,,,,,,,,1,,,72,0,
25200,note_on,240,0,4,,,,,,,,,,,,,,,3,,,65,0,
25200,note_on,0,0,3,,,,,,,,,,,,,,,2,,,81,100,
25200,note_on,120,0,3,,,,,,,,,,,,,,,2,,,79,0,
25440,note_on,240,0,3,,,,,,,,,,,,,,,2,,,81,0,
25440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
25620,note_on,180,0,3,,,,,,,,,,,,,,,2,,,64,0,
25620,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
25680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
25680,note_on,60,0,3,,,,,,,,,,,,,,,2,,,79,0,
25740,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
25740,note_on,60,0,3,,,,,,,,,,,,,,,2,,,77,0,
25800,note_on,60,0,3,,,,,,,,,,,,,,,2,,,76,0,
25800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
25860,note_on,60,0,3,,,,,,,,,,,,,,,2,,,74,0,
25860,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
25920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
25920,note_on,720,0,4,,,,,,,,,,,,,,,3,,,62,100,
25920,note_on,60,0,3,,,,,,,,,,,,,,,2,,,72,0,
26040,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
26040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
26160,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
26160,note_on,240,0,4,,,,,,,,,,,,,,,3,,,62,0,
26160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
26280,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
26280,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
26400,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
26400,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
26520,note_on,120,0,3,,,,,,,,,,,,,,,2,,,79,0,
26520,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
26640,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
26640,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
26760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
26760,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
26880,note_on,720,0,4,,,,,,,,,,,,,,,3,,,60,100,
26880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
26880,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
27000,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
27000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,100,
27120,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,0,
27120,note_on,240,0,4,,,,,,,,,,,,,,,3,,,60,0,
27120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
27240,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
27240,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
27360,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
27360,note_on,120,0,3,,,,,,,,,,,,,,,2,,,72,0,
27480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
27480,note_on,120,0,3,,,,,,,,,,,,,,,2,,,79,0,
27600,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
27600,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
27720,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
27720,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
27840,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
27840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,100,
27840,note_on,720,0,4,,,,,,,,,,,,,,,3,,,59,100,
27960,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,0,
27960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,71,100,
28080,note_on,120,0,3,,,,,,,,,,,,,,,2,,,71,0,
28080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
28080,note_on,240,0,4,,,,,,,,,,,,,,,3,,,59,0,
28200,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
28200,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
28320,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
28320,note_on,0,0,3,,,,,,,,,,,,,,,2,,,81,100,
28440,note_on,120,0,3,,,,,,,,,,,,,,,2,,,81,0,
28440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,79,100,
28500,note_on,60,0,3,,,,,,,,,,,,,,,2,,,79,0,
28500,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
28560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
28560,note_on,60,0,3,,,,,,,,,,,,,,,2,,,77,0,
28680,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
28680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
28800,note_on,720,0,4,,,,,,,,,,,,,,,3,,,58,100,
28800,note_on,120,0,3,,,,,,,,,,,,,,,2,,,77,0,
28800,note_on,5280,0,1,,,,,,,,,,,,,,,0,,,72,100,
28800,note_on,3600,0,2,,,,,,,,,,,,,,,1,,,67,100,
28800,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
28920,note_on,0,0,3,,,,,,,,,,,,,,,2,,,77,100,
28920,note_on,120,0,3,,,,,,,,,,,,,,,2,,,76,0,
28980,note_on,0,0,3,,,,,,,,,,,,,,,2,,,76,100,
28980,note_on,60,0,3,,,,,,,,,,,,,,,2,,,77,0,
29040,note_on,240,0,4,,,,,,,,,,,,,,,3,,,58,0,
29040,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
29040,note_on,60,0,3,,,,,,,,,,,,,,,2,,,76,0,
29040,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,0,
29040,note_on,240,0,2,,,,,,,,,,,,,,,1,,,67,0,
29160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
29160,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
29280,note_on,120,0,3,,,,,,,,,,,,,,,2,,,72,0,
29280,note_on,240,0,4,,,,,,,,,,,,,,,3,,,57,100,
29400,note_on,120,0,3,,,,,,,,,,,,,,,2,,,65,100,
29520,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,100,
29520,note_on,240,0,4,,,,,,,,,,,,,,,3,,,57,0,
29520,note_on,120,0,3,,,,,,,,,,,,,,,2,,,65,0,
29640,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
29640,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,0,
29760,note_on,720,0,2,,,,,,,,,,,,,,,1,,,62,100,
29760,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
29760,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
29760,note_on,240,0,4,,,,,,,,,,,,,,,3,,,58,100,
29880,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,100,
29880,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
30000,note_on,240,0,2,,,,,,,,,,,,,,,1,,,62,0,
30000,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
30000,pitchwheel,0,0,3,,,,,,,,,,,,,,,2,,,,,4096
30000,note_on,120,0,3,,,,,,,,,,,,,,,2,,,65,0,
30000,note_on,240,0,4,,,,,,,,,,,,,,,3,,,58,0,
30030,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
30060,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,4096
30090,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
30120,note_on,30,0,3,,,,,,,,,,,,,,,2,,,64,0,
30120,note_on,0,0,3,,,,,,,,,,,,,,,2,,,62,100,
30240,note_on,120,0,3,,,,,,,,,,,,,,,2,,,62,0,
30240,note_on,240,0,4,,,,,,,,,,,,,,,3,,,58,100,
30360,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,100,
30480,note_on,0,0,3,,,,,,,,,,,,,,,2,,,69,100,
30480,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,0,
30480,note_on,240,0,4,,,,,,,,,,,,,,,3,,,58,0,
30600,note_on,120,0,3,,,,,,,,,,,,,,,2,,,69,0,
30600,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
30720,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
30720,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
30720,note_on,720,0,2,,,,,,,,,,,,,,,1,,,64,100,
30720,note_on,240,0,4,,,,,,,,,,,,,,,3,,,60,100,
30840,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
30840,note_on,0,0,3,,,,,,,,,,,,,,,2,,,67,100,
30960,note_on,240,0,4,,,,,,,,,,,,,,,3,,,60,0,
30960,note_on,120,0,3,,,,,,,,,,,,,,,2,,,67,0,
30960,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,100,
30960,pitchwheel,0,0,3,,,,,,,,,,,,,,,2,,,,,8191
30960,note_on,240,0,2,,,,,,,,,,,,,,,1,,,64,0,
30990,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
31020,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,8191
31050,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
31080,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
31080,note_on,30,0,3,,,,,,,,,,,,,,,2,,,65,0,
31200,note_on,120,0,3,,,,,,,,,,,,,,,2,,,64,0,
31200,note_on,0,0,3,,,,,,,,,,,,,,,2,,,74,100,
31320,note_on,0,0,3,,,,,,,,,,,,,,,2,,,70,100,
31320,note_on,120,0,3,,,,,,,,,,,,,,,2,,,74,0,
31440,note_on,120,0,3,,,,,,,,,,,,,,,2,,,70,0,
31440,note_on,0,0,3,,,,,,,,,,,,,,,2,,,72,100,
31560,note_on,120,0,3,,,,,,,,,,,,,,,2,,,72,0,
31560,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
31560,note_on,600,0,4,,,,,,,,,,,,,,,3,,,58,100,
31680,note_on,0,0,4,,,,,,,,,,,,,,,3,,,57,100,
31680,note_on,120,0,4,,,,,,,,,,,,,,,3,,,58,0,
31680,note_on,120,0,3,,,,,,,,,,,,,,,2,,,64,0,
31680,note_on,0,0,3,,,,,,,,,,,,,,,2,,,65,100,
31800,note_on,120,0,4,,,,,,,,,,,,,,,3,,,57,0,
31800,note_on,0,0,4,,,,,,,,,,,,,,,3,,,55,100,
31920,note_on,120,0,4,,,,,,,,,,,,,,,3,,,55,0,
31920,note_on,0,0,4,,,,,,,,,,,,,,,3,,,57,100,
31920,note_on,240,0,3,,,,,,,,,,,,,,,2,,,65,0,
32040,note_on,1080,0,2,,,,,,,,,,,,,,,1,,,74,100,
32040,note_on,0,0,4,,,,,,,,,,,,,,,3,,,58,100,
32040,note_on,120,0,3,,,,,,,,,,,,,,,2,,,65,100,
32040,note_on,120,0,4,,,,,,,,,,,,,,,3,,,57,0,
32160,pitchwheel,0,0,3,,,,,,,,,,,,,,,2,,,,,4096
32160,note_on,0,0,3,,,,,,,,,,,,,,,2,,,64,100,
32160,note_on,120,0,3,,,,,,,,,,,,,,,2,,,65,0,
32160,note_on,0,0,4,,,,,,,,,,,,,,,3,,,60,100,
32160,note_on,120,0,2,,,,,,,,,,,,,,,1,,,74,0,
32160,note_on,120,0,4,,,,,,,,,,,,,,,3,,,58,0,
32190,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
32220,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,4096
32250,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,0
32280,pitchwheel,30,0,3,,,,,,,,,,,,,,,2,,,,,4096
32300,pitchwheel,20,0,3,,,,,,,,,,,,,,,2,,,,,0
