tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
9354,note_on,54,0,10,,,,,,,,,,,10,,48,0,,,,,,
9354,note_on,54,0,6,,,,,,,,,,,5,,48,0,,,,,,
9354,note_on,54,0,11,,,,,,,,,,,10,,36,0,,,,,,
9360,note_on,6,0,11,,,,,,,,,,,10,,31,100,,,,,,
9360,note_on,12,0,8,,,,,,,,,,,7,,71,100,,,,,,
9360,note_on,6,0,10,,,,,,,,,,,10,,43,100,,,,,,
9360,note_on,12,0,7,,,,,,,,,,,6,,74,100,,,,,,
9360,note_on,0,0,5,,,,,,,,,,,4,,74,100,,,,,,
9360,note_on,0,0,5,,,,,,,,,,,4,,65,100,,,,,,
9360,note_on,6,0,5,,,,,,,,,,,4,,71,100,,,,,,
9360,note_on,6,0,6,,,,,,,,,,,5,,43,100,,,,,,
9360,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
9414,note_on,54,0,6,,,,,,,,,,,5,,43,0,,,,,,
9414,note_on,54,0,10,,,,,,,,,,,10,,43,0,,,,,,
9414,note_on,54,0,11,,,,,,,,,,,10,,31,0,,,,,,
9420,note_on,6,0,6,,,,,,,,,,,5,,53,100,,,,,,
9420,note_on,6,0,10,,,,,,,,,,,10,,53,100,,,,,,
9420,note_on,6,0,11,,,,,,,,,,,10,,41,100,,,,,,
9468,note_on,0,0,5,,,,,,,,,,,4,,74,0,,,,,,
9468,note_on,108,0,5,,,,,,,,,,,4,,71,0,,,,,,
9468,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
9468,note_on,108,0,7,,,,,,,,,,,6,,74,0,,,,,,
9468,note_on,108,0,8,,,,,,,,,,,7,,71,0,,,,,,
9468,note_on,0,0,5,,,,,,,,,,,4,,65,0,,,,,,
9474,note_on,54,0,11,,,,,,,,,,,10,,41,0,,,,,,
9474,note_on,54,0,10,,,,,,,,,,,10,,53,0,,,,,,
9474,note_on,54,0,6,,,,,,,,,,,5,,53,0,,,,,,
9480,note_on,6,0,6,,,,,,,,,,,5,,52,100,,,,,,
9480,note_on,0,0,5,,,,,,,,,,,4,,72,100,,,,,,
9480,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
9480,note_on,6,0,10,,,,,,,,,,,10,,52,100,,,,,,
9480,note_on,12,0,8,,,,,,,,,,,7,,72,100,,,,,,
9480,note_on,12,0,5,,,,,,,,,,,4,,67,100,,,,,,
9480,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
9480,note_on,6,0,11,,,,,,,,,,,10,,40,100,,,,,,
9480,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
9534,note_on,54,0,6,,,,,,,,,,,5,,52,0,,,,,,
9534,note_on,54,0,11,,,,,,,,,,,10,,40,0,,,,,,
9534,note_on,54,0,10,,,,,,,,,,,10,,52,0,,,,,,
9534,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
9534,note_on,0,0,5,,,,,,,,,,,4,,72,0,,,,,,
9534,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
9540,note_on,6,0,11,,,,,,,,,,,10,,38,100,,,,,,
9540,note_on,6,0,10,,,,,,,,,,,10,,50,100,,,,,,
9540,note_on,6,0,5,,,,,,,,,,,4,,65,100,,,,,,
9540,note_on,6,0,6,,,,,,,,,,,5,,50,100,,,,,,
9540,note_on,0,0,5,,,,,,,,,,,4,,71,100,,,,,,
9588,note_on,108,0,8,,,,,,,,,,,7,,72,0,,,,,,
9588,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
9588,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
9594,note_on,54,0,6,,,,,,,,,,,5,,50,0,,,,,,
9594,note_on,54,0,5,,,,,,,,,,,4,,65,0,,,,,,
9594,note_on,54,0,11,,,,,,,,,,,10,,38,0,,,,,,
9594,note_on,54,0,10,,,,,,,,,,,10,,50,0,,,,,,
9594,note_on,0,0,5,,,,,,,,,,,4,,71,0,,,,,,
9600,note_on,0,0,5,,,,,,,,,,,4,,72,100,,,,,,
9600,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
9600,note_on,6,0,11,,,,,,,,,,,10,,40,100,,,,,,
9600,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
9600,note_on,6,0,10,,,,,,,,,,,10,,52,100,,,,,,
9600,note_on,6,0,6,,,,,,,,,,,5,,52,100,,,,,,
9654,note_on,54,0,10,,,,,,,,,,,10,,52,0,,,,,,
9654,note_on,54,0,11,,,,,,,,,,,10,,40,0,,,,,,
9654,note_on,54,0,6,,,,,,,,,,,5,,52,0,,,,,,
9660,note_on,6,0,6,,,,,,,,,,,5,,48,100,,,,,,
9660,note_on,6,0,10,,,,,,,,,,,10,,48,100,,,,,,
9660,note_on,6,0,11,,,,,,,,,,,10,,36,100,,,,,,
9708,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
9708,note_on,0,0,5,,,,,,,,,,,4,,72,0,,,,,,
9708,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
9714,note_on,54,0,11,,,,,,,,,,,10,,36,0,,,,,,
9714,note_on,54,0,6,,,,,,,,,,,5,,48,0,,,,,,
9714,note_on,54,0,10,,,,,,,,,,,10,,48,0,,,,,,
9720,note_on,0,0,5,,,,,,,,,,,4,,65,100,,,,,,
9720,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
9720,note_on,132,0,9,,,,,,,,,,,8,,67,100,,,,,,
9720,note_on,6,0,6,,,,,,,,,,,5,,50,100,,,,,,
9720,note_on,6,0,10,,,,,,,,,,,10,,50,100,,,,,,
9720,note_on,6,0,11,,,,,,,,,,,10,,38,100,,,,,,
9720,note_on,132,0,8,,,,,,,,,,,7,,71,100,,,,,,
9720,note_on,12,0,5,,,,,,,,,,,4,,59,100,,,,,,
9720,note_on,132,0,7,,,,,,,,,,,6,,77,100,,,,,,
9774,note_on,54,0,11,,,,,,,,,,,10,,38,0,,,,,,
9774,note_on,54,0,6,,,,,,,,,,,5,,50,0,,,,,,
9774,note_on,54,0,10,,,,,,,,,,,10,,50,0,,,,,,
9780,note_on,6,0,11,,,,,,,,,,,10,,35,100,,,,,,
9780,note_on,6,0,10,,,,,,,,,,,10,,47,100,,,,,,
9780,note_on,6,0,6,,,,,,,,,,,5,,47,100,,,,,,
9828,note_on,108,0,7,,,,,,,,,,,6,,77,0,,,,,,
9828,note_on,108,0,8,,,,,,,,,,,7,,71,0,,,,,,
9828,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
9828,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
9828,note_on,108,0,5,,,,,,,,,,,4,,59,0,,,,,,
9828,note_on,0,0,5,,,,,,,,,,,4,,65,0,,,,,,
9834,note_on,54,0,6,,,,,,,,,,,5,,47,0,,,,,,
9834,note_on,54,0,11,,,,,,,,,,,10,,35,0,,,,,,
9834,note_on,54,0,10,,,,,,,,,,,10,,47,0,,,,,,
9840,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
9840,note_on,6,0,11,,,,,,,,,,,10,,31,100,,,,,,
9840,note_on,0,0,5,,,,,,,,,,,4,,60,100,,,,,,
9840,note_on,6,0,10,,,,,,,,,,,10,,43,100,,,,,,
9840,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
9840,note_on,12,0,9,,,,,,,,,,,8,,60,100,,,,,,
9840,note_on,12,0,8,,,,,,,,,,,7,,72,100,,,,,,
9840,note_on,6,0,6,,,,,,,,,,,5,,43,100,,,,,,
9840,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
9894,note_on,54,0,11,,,,,,,,,,,10,,31,0,,,,,,
9894,note_on,54,0,7,,,,,,,,,,,6,,76,0,,,,,,
9894,note_on,54,0,6,,,,,,,,,,,5,,43,0,,,,,,
9894,note_on,54,0,10,,,,,,,,,,,10,,43,0,,,,,,
9900,note_on,6,0,6,,,,,,,,,,,5,,52,100,,,,,,
9900,note_on,6,0,11,,,,,,,,,,,10,,40,100,,,,,,
9900,note_on,6,0,10,,,,,,,,,,,10,,52,100,,,,,,
9900,note_on,6,0,7,,,,,,,,,,,6,,74,100,,,,,,
9927,note_on,27,0,7,,,,,,,,,,,6,,74,0,,,,,,
9930,note_on,3,0,7,,,,,,,,,,,6,,72,100,,,,,,
9948,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
9948,note_on,0,0,5,,,,,,,,,,,4,,60,0,,,,,,
9948,note_on,108,0,8,,,,,,,,,,,7,,72,0,,,,,,
9948,note_on,108,0,9,,,,,,,,,,,8,,60,0,,,,,,
9948,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
9954,note_on,54,0,6,,,,,,,,,,,5,,52,0,,,,,,
9954,note_on,54,0,10,,,,,,,,,,,10,,52,0,,,,,,
9954,note_on,54,0,11,,,,,,,,,,,10,,40,0,,,,,,
9957,note_on,27,0,7,,,,,,,,,,,6,,72,0,,,,,,
9960,note_on,0,0,5,,,,,,,,,,,4,,65,100,,,,,,
9960,note_on,12,0,5,,,,,,,,,,,4,,71,100,,,,,,
9960,note_on,12,0,8,,,,,,,,,,,7,,65,100,,,,,,
9960,note_on,6,0,6,,,,,,,,,,,5,,50,100,,,,,,
9960,note_on,12,0,9,,,,,,,,,,,8,,62,100,,,,,,
9960,note_on,6,0,11,,,,,,,,,,,10,,38,100,,,,,,
9960,note_on,3,0,7,,,,,,,,,,,6,,71,100,,,,,,
9960,note_on,6,0,10,,,,,,,,,,,10,,50,100,,,,,,
10014,note_on,54,0,7,,,,,,,,,,,6,,71,0,,,,,,
10014,note_on,54,0,10,,,,,,,,,,,10,,50,0,,,,,,
10014,note_on,54,0,5,,,,,,,,,,,4,,71,0,,,,,,
10014,note_on,54,0,11,,,,,,,,,,,10,,38,0,,,,,,
10014,note_on,54,0,6,,,,,,,,,,,5,,50,0,,,,,,
10020,note_on,6,0,7,,,,,,,,,,,6,,69,100,,,,,,
10020,note_on,6,0,10,,,,,,,,,,,10,,48,100,,,,,,
10020,note_on,6,0,5,,,,,,,,,,,4,,69,100,,,,,,
10020,note_on,6,0,6,,,,,,,,,,,5,,48,100,,,,,,
10020,note_on,6,0,11,,,,,,,,,,,10,,36,100,,,,,,
10068,note_on,108,0,9,,,,,,,,,,,8,,62,0,,,,,,
10068,note_on,48,0,5,,,,,,,,,,,4,,65,0,,,,,,
10068,note_on,108,0,8,,,,,,,,,,,7,,65,0,,,,,,
10074,note_on,54,0,11,,,,,,,,,,,10,,36,0,,,,,,
10074,note_on,54,0,10,,,,,,,,,,,10,,48,0,,,,,,
10074,note_on,54,0,6,,,,,,,,,,,5,,48,0,,,,,,
10074,note_on,6,0,5,,,,,,,,,,,4,,69,0,,,,,,
10074,note_on,54,0,7,,,,,,,,,,,6,,69,0,,,,,,
10080,note_on,6,0,6,,,,,,,,,,,5,,50,100,,,,,,
10080,note_on,12,0,9,,,,,,,,,,,8,,55,100,,,,,,
10080,note_on,6,0,11,,,,,,,,,,,10,,38,100,,,,,,
10080,note_on,12,0,8,,,,,,,,,,,7,,65,100,,,,,,
10080,note_on,6,0,7,,,,,,,,,,,6,,71,100,,,,,,
10080,note_on,6,0,10,,,,,,,,,,,10,,50,100,,,,,,
10080,note_on,6,0,5,,,,,,,,,,,4,,71,100,,,,,,
10080,note_on,0,0,5,,,,,,,,,,,4,,65,100,,,,,,
10080,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
10134,note_on,54,0,5,,,,,,,,,,,4,,71,0,,,,,,
10134,note_on,54,0,6,,,,,,,,,,,5,,50,0,,,,,,
10134,note_on,54,0,10,,,,,,,,,,,10,,50,0,,,,,,
10134,note_on,54,0,7,,,,,,,,,,,6,,71,0,,,,,,
10134,note_on,54,0,11,,,,,,,,,,,10,,38,0,,,,,,
10134,note_on,54,0,8,,,,,,,,,,,7,,65,0,,,,,,
10140,note_on,6,0,11,,,,,,,,,,,10,,35,100,,,,,,
10140,note_on,6,0,7,,,,,,,,,,,6,,67,100,,,,,,
10140,note_on,6,0,5,,,,,,,,,,,4,,74,100,,,,,,
10140,note_on,6,0,8,,,,,,,,,,,7,,67,100,,,,,,
10140,note_on,6,0,6,,,,,,,,,,,5,,47,100,,,,,,
10140,note_on,6,0,10,,,,,,,,,,,10,,47,100,,,,,,
10167,note_on,27,0,8,,,,,,,,,,,7,,67,0,,,,,,
10170,note_on,3,0,8,,,,,,,,,,,7,,69,100,,,,,,
10188,note_on,108,0,9,,,,,,,,,,,8,,55,0,,,,,,
10188,note_on,48,0,5,,,,,,,,,,,4,,65,0,,,,,,
10188,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
10194,note_on,54,0,6,,,,,,,,,,,5,,47,0,,,,,,
10194,note_on,54,0,7,,,,,,,,,,,6,,67,0,,,,,,
10194,note_on,54,0,10,,,,,,,,,,,10,,47,0,,,,,,
10194,note_on,6,0,5,,,,,,,,,,,4,,74,0,,,,,,
10194,note_on,54,0,11,,,,,,,,,,,10,,35,0,,,,,,
10197,note_on,27,0,8,,,,,,,,,,,7,,69,0,,,,,,
10200,note_on,6,0,7,,,,,,,,,,,6,,76,100,,,,,,
10200,note_on,12,0,9,,,,,,,,,,,8,,60,100,,,,,,
10200,note_on,6,0,5,,,,,,,,,,,4,,76,100,,,,,,
10200,note_on,0,0,5,,,,,,,,,,,4,,64,100,,,,,,
10200,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
10200,note_on,6,0,11,,,,,,,,,,,10,,36,100,,,,,,
10200,note_on,6,0,10,,,,,,,,,,,10,,48,100,,,,,,
10200,note_on,3,0,8,,,,,,,,,,,7,,67,100,,,,,,
10200,note_on,6,0,6,,,,,,,,,,,5,,48,100,,,,,,
10254,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
10254,note_on,54,0,10,,,,,,,,,,,10,,48,0,,,,,,
10254,note_on,54,0,8,,,,,,,,,,,7,,67,0,,,,,,
10254,note_on,54,0,7,,,,,,,,,,,6,,76,0,,,,,,
10254,note_on,54,0,6,,,,,,,,,,,5,,48,0,,,,,,
10254,note_on,54,0,11,,,,,,,,,,,10,,36,0,,,,,,
10254,note_on,54,0,9,,,,,,,,,,,8,,60,0,,,,,,
10254,note_on,0,0,5,,,,,,,,,,,4,,64,0,,,,,,
10254,note_on,54,0,5,,,,,,,,,,,4,,76,0,,,,,,
10260,note_on,6,0,7,,,,,,,,,,,6,,74,100,,,,,,
10260,note_on,6,0,10,,,,,,,,,,,10,,53,100,,,,,,
10260,note_on,6,0,8,,,,,,,,,,,7,,65,100,,,,,,
10260,note_on,6,0,11,,,,,,,,,,,10,,41,100,,,,,,
10260,note_on,0,0,5,,,,,,,,,,,4,,62,100,,,,,,
10260,note_on,0,0,5,,,,,,,,,,,4,,69,100,,,,,,
10260,note_on,6,0,9,,,,,,,,,,,8,,69,100,,,,,,
10260,note_on,6,0,5,,,,,,,,,,,4,,72,100,,,,,,
10260,note_on,6,0,6,,,,,,,,,,,5,,53,100,,,,,,
10314,note_on,54,0,7,,,,,,,,,,,6,,74,0,,,,,,
10314,note_on,54,0,8,,,,,,,,,,,7,,65,0,,,,,,
10314,note_on,0,0,5,,,,,,,,,,,4,,69,0,,,,,,
10314,note_on,0,0,5,,,,,,,,,,,4,,62,0,,,,,,
10314,note_on,54,0,10,,,,,,,,,,,10,,53,0,,,,,,
10314,note_on,54,0,6,,,,,,,,,,,5,,53,0,,,,,,
10314,note_on,54,0,5,,,,,,,,,,,4,,72,0,,,,,,
10314,note_on,54,0,9,,,,,,,,,,,8,,69,0,,,,,,
10314,note_on,54,0,11,,,,,,,,,,,10,,41,0,,,,,,
10320,note_on,6,0,8,,,,,,,,,,,7,,64,100,,,,,,
10320,note_on,6,0,7,,,,,,,,,,,6,,72,100,,,,,,
10320,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
10320,note_on,6,0,5,,,,,,,,,,,4,,64,100,,,,,,
10320,note_on,0,0,5,,,,,,,,,,,4,,72,100,,,,,,
10320,note_on,6,0,9,,,,,,,,,,,8,,67,100,,,,,,
10320,note_on,6,0,6,,,,,,,,,,,5,,55,100,,,,,,
10320,note_on,6,0,10,,,,,,,,,,,10,,55,100,,,,,,
10320,note_on,6,0,11,,,,,,,,,,,10,,43,100,,,,,,
10428,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
10428,note_on,108,0,6,,,,,,,,,,,5,,55,0,,,,,,
10428,note_on,108,0,11,,,,,,,,,,,10,,43,0,,,,,,
10428,note_on,108,0,8,,,,,,,,,,,7,,64,0,,,,,,
10428,note_on,108,0,7,,,,,,,,,,,6,,72,0,,,,,,
10428,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
10428,note_on,0,0,5,,,,,,,,,,,4,,72,0,,,,,,
10428,note_on,108,0,10,,,,,,,,,,,10,,55,0,,,,,,
10440,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
10440,note_on,0,0,5,,,,,,,,,,,4,,71,100,,,,,,
10440,note_on,12,0,10,,,,,,,,,,,10,,43,100,,,,,,
10440,note_on,12,0,6,,,,,,,,,,,5,,43,100,,,,,,
10440,note_on,12,0,7,,,,,,,,,,,6,,71,100,,,,,,
10440,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
10440,note_on,12,0,8,,,,,,,,,,,7,,62,100,,,,,,
10440,note_on,12,0,11,,,,,,,,,,,10,,31,100,,,,,,
10494,note_on,54,0,8,,,,,,,,,,,7,,62,0,,,,,,
10500,note_on,6,0,8,,,,,,,,,,,7,,60,100,,,,,,
10536,note_on,96,0,5,,,,,,,,,,,4,,67,0,,,,,,
10548,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
10548,note_on,12,0,5,,,,,,,,,,,4,,62,0,,,,,,
10548,note_on,108,0,11,,,,,,,,,,,10,,31,0,,,,,,
10548,note_on,0,0,5,,,,,,,,,,,4,,71,0,,,,,,
10548,note_on,108,0,6,,,,,,,,,,,5,,43,0,,,,,,
10548,note_on,108,0,7,,,,,,,,,,,6,,71,0,,,,,,
10548,note_on,108,0,10,,,,,,,,,,,10,,43,0,,,,,,
10554,note_on,54,0,8,,,,,,,,,,,7,,60,0,,,,,,
10560,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
10560,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
10560,note_on,12,0,11,,,,,,,,,,,10,,24,100,,,,,,
10560,note_on,0,0,5,,,,,,,,,,,4,,67,100,,,,,,
10560,note_on,6,0,8,,,,,,,,,,,7,,60,100,,,,,,
10560,note_on,12,0,6,,,,,,,,,,,5,,36,100,,,,,,
10560,note_on,0,0,5,,,,,,,,,,,4,,72,100,,,,,,
10560,note_on,12,0,10,,,,,,,,,,,10,,36,100,,,,,,
10560,note_on,12,0,7,,,,,,,,,,,6,,72,100,,,,,,
10668,note_on,0,0,5,,,,,,,,,,,4,,72,0,,,,,,
10668,note_on,0,0,5,,,,,,,,,,,4,,67,0,,,,,,
10668,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
10680,note_on,12,0,5,,,,,,,,,,,4,,72,100,,,,,,
10734,note_on,54,0,5,,,,,,,,,,,4,,72,0,,,,,,
10740,note_on,6,0,5,,,,,,,,,,,4,,74,100,,,,,,
10776,note_on,216,0,11,,,,,,,,,,,10,,24,0,,,,,,
10776,note_on,216,0,7,,,,,,,,,,,6,,72,0,,,,,,
10776,note_on,216,0,8,,,,,,,,,,,7,,60,0,,,,,,
10776,note_on,216,0,6,,,,,,,,,,,5,,36,0,,,,,,
10776,note_on,216,0,9,,,,,,,,,,,8,,67,0,,,,,,
10776,note_on,216,0,10,,,,,,,,,,,10,,36,0,,,,,,
10794,note_on,54,0,5,,,,,,,,,,,4,,74,0,,,,,,
10800,note_on,2904,0,4,,,,,,,,,,,3,,48,100,,,,,,
10800,note_on,24,0,6,,,,,,,,,,,5,,48,100,,,,,,
10800,note_on,6,0,5,,,,,,,,,,,4,,76,100,,,,,,
10800,note_on,2904,0,2,,,,,,,,,,,1,,48,100,,,,,,
10854,note_on,54,0,5,,,,,,,,,,,4,,76,0,,,,,,
10860,note_on,6,0,5,,,,,,,,,,,4,,77,100,,,,,,
10908,note_on,108,0,2,,,,,,,,,,,1,,48,0,,,,,,
10908,note_on,108,0,6,,,,,,,,,,,5,,48,0,,,,,,
10908,note_on,108,0,4,,,,,,,,,,,3,,48,0,,,,,,
10914,note_on,54,0,5,,,,,,,,,,,4,,77,0,,,,,,
10920,note_on,12,0,6,,,,,,,,,,,5,,50,100,,,,,,
10920,note_on,6,0,5,,,,,,,,,,,4,,79,100,,,,,,
10920,note_on,12,0,4,,,,,,,,,,,3,,50,100,,,,,,
10920,note_on,12,0,2,,,,,,,,,,,1,,50,100,,,,,,
10974,note_on,54,0,5,,,,,,,,,,,4,,79,0,,,,,,
10980,note_on,6,0,5,,,,,,,,,,,4,,67,100,,,,,,
11028,note_on,108,0,6,,,,,,,,,,,5,,50,0,,,,,,
11028,note_on,108,0,4,,,,,,,,,,,3,,50,0,,,,,,
11028,note_on,108,0,2,,,,,,,,,,,1,,50,0,,,,,,
11034,note_on,54,0,5,,,,,,,,,,,4,,67,0,,,,,,
11040,note_on,12,0,2,,,,,,,,,,,1,,52,100,,,,,,
11040,note_on,12,0,6,,,,,,,,,,,5,,52,100,,,,,,
11040,note_on,6,0,5,,,,,,,,,,,4,,72,100,,,,,,
11040,note_on,12,0,4,,,,,,,,,,,3,,52,100,,,,,,
11094,note_on,54,0,5,,,,,,,,,,,4,,72,0,,,,,,
11100,note_on,6,0,5,,,,,,,,,,,4,,71,100,,,,,,
11148,note_on,108,0,2,,,,,,,,,,,1,,52,0,,,,,,
11148,note_on,108,0,4,,,,,,,,,,,3,,52,0,,,,,,
11148,note_on,108,0,6,,,,,,,,,,,5,,52,0,,,,,,
11154,note_on,54,0,5,,,,,,,,,,,4,,71,0,,,,,,
11160,note_on,6,0,5,,,,,,,,,,,4,,72,100,,,,,,
11160,note_on,12,0,6,,,,,,,,,,,5,,50,100,,,,,,
11160,note_on,12,0,4,,,,,,,,,,,3,,50,100,,,,,,
11160,note_on,12,0,2,,,,,,,,,,,1,,50,100,,,,,,
11214,note_on,54,0,6,,,,,,,,,,,5,,50,0,,,,,,
11214,note_on,54,0,4,,,,,,,,,,,3,,50,0,,,,,,
11214,note_on,54,0,2,,,,,,,,,,,1,,50,0,,,,,,
11220,note_on,6,0,2,,,,,,,,,,,1,,48,100,,,,,,
11220,note_on,6,0,6,,,,,,,,,,,5,,48,100,,,,,,
11220,note_on,6,0,4,,,,,,,,,,,3,,48,100,,,,,,
11274,note_on,54,0,2,,,,,,,,,,,1,,48,0,,,,,,
11274,note_on,54,0,6,,,,,,,,,,,5,,48,0,,,,,,
11274,note_on,54,0,4,,,,,,,,,,,3,,48,0,,,,,,
11280,note_on,6,0,2,,,,,,,,,,,1,,55,100,,,,,,
11280,note_on,6,0,6,,,,,,,,,,,5,,55,100,,,,,,
11280,note_on,6,0,4,,,,,,,,,,,3,,55,100,,,,,,
11334,note_on,174,0,5,,,,,,,,,,,4,,72,0,,,,,,
11340,note_on,6,0,5,,,,,,,,,,,4,,76,100,,,,,,
11388,note_on,108,0,4,,,,,,,,,,,3,,55,0,,,,,,
11388,note_on,108,0,2,,,,,,,,,,,1,,55,0,,,,,,
11388,note_on,108,0,6,,,,,,,,,,,5,,55,0,,,,,,
11394,note_on,54,0,5,,,,,,,,,,,4,,76,0,,,,,,
11400,note_on,6,0,5,,,,,,,,,,,4,,74,100,,,,,,
11400,note_on,12,0,4,,,,,,,,,,,3,,55,100,,,,,,
11400,note_on,12,0,6,,,,,,,,,,,5,,55,100,,,,,,
11400,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
11454,note_on,54,0,5,,,,,,,,,,,4,,74,0,,,,,,
11460,note_on,6,0,5,,,,,,,,,,,4,,72,100,,,,,,
11508,note_on,108,0,2,,,,,,,,,,,1,,55,0,,,,,,
11508,note_on,108,0,4,,,,,,,,,,,3,,55,0,,,,,,
11508,note_on,108,0,6,,,,,,,,,,,5,,55,0,,,,,,
11514,note_on,54,0,5,,,,,,,,,,,4,,72,0,,,,,,
11520,note_on,12,0,6,,,,,,,,,,,5,,55,100,,,,,,
11520,note_on,12,0,4,,,,,,,,,,,3,,55,100,,,,,,
11520,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
11520,note_on,6,0,5,,,,,,,,,,,4,,71,100,,,,,,
11574,note_on,54,0,5,,,,,,,,,,,4,,71,0,,,,,,
11580,note_on,6,0,5,,,,,,,,,,,4,,72,100,,,,,,
11607,note_on,27,0,5,,,,,,,,,,,4,,72,0,,,,,,
11610,note_on,3,0,5,,,,,,,,,,,4,,74,100,,,,,,
11637,note_on,27,0,5,,,,,,,,,,,4,,74,0,,,,,,
11640,note_on,3,0,5,,,,,,,,,,,4,,67,100,,,,,,
11640,note_on,3744,0,3,,,,,,,,,,,2,,71,100,,,,,,
11694,note_on,54,0,3,,,,,,,,,,,2,,71,0,,,,,,
11700,note_on,6,0,3,,,,,,,,,,,2,,72,100,,,,,,
11736,note_on,216,0,6,,,,,,,,,,,5,,55,0,,,,,,
11736,note_on,216,0,2,,,,,,,,,,,1,,55,0,,,,,,
11736,note_on,216,0,4,,,,,,,,,,,3,,55,0,,,,,,
11748,note_on,108,0,5,,,,,,,,,,,4,,67,0,,,,,,
11754,note_on,54,0,3,,,,,,,,,,,2,,72,0,,,,,,
11760,note_on,6,0,3,,,,,,,,,,,2,,74,100,,,,,,
11760,note_on,24,0,6,,,,,,,,,,,5,,43,100,,,,,,
11760,note_on,24,0,2,,,,,,,,,,,1,,43,100,,,,,,
11760,note_on,24,0,4,,,,,,,,,,,3,,43,100,,,,,,
11814,note_on,54,0,3,,,,,,,,,,,2,,74,0,,,,,,
11820,note_on,6,0,3,,,,,,,,,,,2,,76,100,,,,,,
11868,note_on,108,0,4,,,,,,,,,,,3,,43,0,,,,,,
11868,note_on,108,0,6,,,,,,,,,,,5,,43,0,,,,,,
11868,note_on,108,0,2,,,,,,,,,,,1,,43,0,,,,,,
11874,note_on,54,0,3,,,,,,,,,,,2,,76,0,,,,,,
11880,note_on,12,0,6,,,,,,,,,,,5,,45,100,,,,,,
11880,note_on,12,0,2,,,,,,,,,,,1,,45,100,,,,,,
11880,note_on,6,0,3,,,,,,,,,,,2,,78,100,,,,,,
11880,note_on,12,0,4,,,,,,,,,,,3,,45,100,,,,,,
11934,note_on,54,0,3,,,,,,,,,,,2,,78,0,,,,,,
11940,note_on,6,0,3,,,,,,,,,,,2,,74,100,,,,,,
11988,note_on,108,0,6,,,,,,,,,,,5,,45,0,,,,,,
11988,note_on,108,0,2,,,,,,,,,,,1,,45,0,,,,,,
11988,note_on,108,0,4,,,,,,,,,,,3,,45,0,,,,,,
11994,note_on,54,0,3,,,,,,,,,,,2,,74,0,,,,,,
12000,note_on,12,0,4,,,,,,,,,,,3,,47,100,,,,,,
12000,note_on,6,0,3,,,,,,,,,,,2,,79,100,,,,,,
12000,note_on,12,0,2,,,,,,,,,,,1,,47,100,,,,,,
12000,note_on,12,0,6,,,,,,,,,,,5,,47,100,,,,,,
12054,note_on,54,0,3,,,,,,,,,,,2,,79,0,,,,,,
12060,note_on,6,0,3,,,,,,,,,,,2,,78,100,,,,,,
12060,note_on,312,0,5,,,,,,,,,,,4,,62,100,,,,,,
12108,note_on,108,0,2,,,,,,,,,,,1,,47,0,,,,,,
12108,note_on,108,0,4,,,,,,,,,,,3,,47,0,,,,,,
