tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,pitch,note,velocity
219869,note_on,,0,0,1,,,,,,4,,76,127
219869,note_on,,1,0,1,,,,,,7,,55,127
219869,note_on,,0,0,1,,,,,,4,,52,127
220101,note_off,,232,0,1,,,,,,7,,55,127
220102,note_on,,1,0,1,,,,,,10,,57,127
220217,note_off,,115,0,1,,,,,,10,,57,127
220218,note_on,,1,0,1,,,,,,7,,55,127
220330,note_off,,112,0,1,,,,,,4,,52,127
220334,note_off,,4,0,1,,,,,,7,,55,127
220334,note_off,,0,0,1,,,,,,4,,76,127
220335,note_on,,0,0,1,,,,,,3,,75,127
220335,note_on,,0,0,1,,,,,,6,,66,127
220335,note_on,,1,0,1,,,,,,6,,54,127
220335,note_on,,0,0,1,,,,,,12,,47,127
220683,note_off,,348,0,1,,,,,,3,,75,127
220684,note_on,,1,0,1,,,,,,1,,73,127
220796,note_off,,112,0,1,,,,,,6,,66,127
220800,note_off,,4,0,1,,,,,,1,,73,127
220801,note_on,,1,0,1,,,,,,12,,71,127
221034,note_on,,233,0,1,,,,,,1,,73,127
221149,note_off,,115,0,1,,,,,,1,,73,127
221150,note_on,,1,0,1,,,,,,3,,75,127
221262,note_off,,112,0,1,,,,,,12,,71,127
221266,note_off,,0,0,1,,,,,,6,,54,127
221266,note_off,,4,0,1,,,,,,3,,75,127
221266,note_off,,0,0,1,,,,,,12,,47,127
221267,note_on,,0,0,1,,,,,,7,,67,127
221267,note_on,,1,0,1,,,,,,4,,76,127
221499,note_off,,232,0,1,,,,,,4,,76,127
221500,note_on,,1,0,1,,,,,,4,,76,127
221607,note_off,,107,0,1,,,,,,7,,67,127
221617,note_on,,10,0,1,,,,,,6,,66,127
221731,note_off,,114,0,1,,,,,,4,,76,127
221732,note_off,,1,0,1,,,,,,6,,66,127
221733,note_on,,1,0,1,,,,,,4,,64,127
221733,note_on,,0,0,1,,,,,,4,,76,127
221965,note_off,,0,0,1,,,,,,4,,64,127
221965,note_off,,232,0,1,,,,,,4,,76,127
221966,note_on,,0,0,1,,,,,,6,,66,127
221966,note_on,,1,0,1,,,,,,4,,76,127
222081,note_off,,115,0,1,,,,,,6,,66,127
222082,note_on,,1,0,1,,,,,,7,,67,127
222197,note_off,,115,0,1,,,,,,7,,67,127
222198,note_on,,1,0,1,,,,,,6,,66,127
222426,note_off,,228,0,1,,,,,,4,,76,127
222431,note_on,,5,0,1,,,,,,3,,75,127
222528,note_off,,97,0,1,,,,,,3,,75,127
222547,note_on,,19,0,1,,,,,,1,,73,127
222644,note_off,,97,0,1,,,,,,1,,73,127
222659,note_off,,15,0,1,,,,,,6,,66,127
222664,note_on,,5,0,1,,,,,,12,,71,127
222664,note_on,,0,0,1,,,,,,2,,74,127
222896,note_off,,232,0,1,,,,,,12,,71,127
222897,note_on,,1,0,1,,,,,,10,,69,127
223012,note_off,,115,0,1,,,,,,10,,69,127
223013,note_on,,1,0,1,,,,,,8,,68,127
223128,note_off,,115,0,1,,,,,,8,,68,127
223129,note_on,,1,0,1,,,,,,10,,69,127
223361,note_off,,232,0,1,,,,,,2,,74,127
223362,note_on,,1,0,1,,,,,,1,,73,127
223459,note_off,,97,0,1,,,,,,1,,73,127
223478,note_on,,19,0,1,,,,,,12,,71,127
223575,note_off,,97,0,1,,,,,,12,,71,127
223594,note_on,,19,0,1,,,,,,0,,72,127
223826,note_off,,232,0,1,,,,,,10,,69,127
223827,note_on,,1,0,1,,,,,,7,,67,127
223942,note_off,,115,0,1,,,,,,7,,67,127
223943,note_on,,1,0,1,,,,,,6,,66,127
224058,note_off,,115,0,1,,,,,,6,,66,127
224059,note_on,,1,0,1,,,,,,7,,67,127
224291,note_off,,232,0,1,,,,,,0,,72,127
224292,note_on,,1,0,1,,,,,,12,,71,127
224407,note_off,,115,0,1,,,,,,12,,71,127
224408,note_on,,1,0,1,,,,,,10,,69,127
224523,note_off,,115,0,1,,,,,,10,,69,127
224524,note_on,,1,0,1,,,,,,12,,71,127
224756,note_off,,232,0,1,,,,,,7,,67,127
224757,note_on,,1,0,1,,,,,,6,,66,127
224872,note_off,,115,0,1,,,,,,6,,66,127
224873,note_on,,1,0,1,,,,,,4,,64,127
224988,note_off,,115,0,1,,,,,,4,,64,127
224989,note_on,,1,0,1,,,,,,6,,66,127
225221,note_off,,232,0,1,,,,,,6,,66,127
225221,note_off,,0,0,1,,,,,,12,,71,127
225222,note_on,,1,0,1,,,,,,10,,69,127
225222,note_on,,0,0,1,,,,,,1,,61,127
225337,note_off,,115,0,1,,,,,,10,,69,127
225338,note_on,,1,0,1,,,,,,7,,67,127
225452,note_off,,114,0,1,,,,,,1,,61,127
225453,note_off,,1,0,1,,,,,,7,,67,127
225454,note_on,,1,0,1,,,,,,2,,62,127
225454,note_on,,0,0,1,,,,,,6,,66,127
225684,note_off,,230,0,1,,,,,,2,,62,127
225686,note_on,,2,0,1,,,,,,11,,58,127
225801,note_off,,115,0,1,,,,,,6,,66,127
225802,note_on,,1,0,1,,,,,,4,,64,127
225917,note_off,,0,0,1,,,,,,11,,58,127
225917,note_off,,115,0,1,,,,,,4,,64,127
225918,note_on,,1,0,1,,,,,,12,,47,127
225918,note_on,,0,0,1,,,,,,12,,59,127
225918,note_on,,0,0,1,,,,,,2,,62,127
226150,note_off,,232,0,1,,,,,,2,,62,127
226151,note_on,,1,0,1,,,,,,4,,64,127
226266,note_off,,115,0,1,,,,,,4,,64,127
226267,note_on,,1,0,1,,,,,,2,,62,127
226382,note_off,,115,0,1,,,,,,2,,62,127
226382,note_off,,0,0,1,,,,,,12,,47,127
226383,note_on,,0,0,1,,,,,,1,,61,127
226383,note_on,,1,0,1,,,,,,6,,54,127
226615,note_off,,232,0,1,,,,,,12,,59,127
226616,note_on,,1,0,1,,,,,,10,,57,127
226844,note_off,,228,0,1,,,,,,6,,54,127
226848,note_off,,4,0,1,,,,,,1,,61,127
226849,note_on,,1,0,1,,,,,,3,,51,127
226849,note_on,,0,0,1,,,,,,6,,66,127
227197,note_off,,348,0,1,,,,,,3,,51,127
227198,note_on,,1,0,1,,,,,,1,,49,127
227313,note_off,,0,0,1,,,,,,10,,57,127
227313,note_off,,115,0,1,,,,,,1,,49,127
227313,note_off,,0,0,1,,,,,,6,,66,127
227314,note_on,,0,0,1,,,,,,12,,71,127
227314,note_on,,0,0,1,,,,,,6,,66,127
227314,note_on,,1,0,1,,,,,,12,,47,127
227546,note_off,,232,0,1,,,,,,12,,47,127
227547,note_on,,1,0,1,,,,,,1,,49,127
227662,note_off,,115,0,1,,,,,,1,,49,127
227663,note_on,,1,0,1,,,,,,3,,51,127
227778,note_off,,0,0,1,,,,,,12,,71,127
227778,note_off,,115,0,1,,,,,,3,,51,127
227778,note_off,,0,0,1,,,,,,6,,66,127
227779,note_on,,0,0,1,,,,,,12,,59,127
227779,note_on,,0,0,1,,,,,,7,,67,127
227779,note_on,,1,0,1,,,,,,4,,52,127
228011,note_off,,232,0,1,,,,,,4,,52,127
228012,note_on,,1,0,1,,,,,,4,,52,127
228127,note_off,,115,0,1,,,,,,7,,67,127
228128,note_on,,1,0,1,,,,,,6,,66,127
228240,note_off,,112,0,1,,,,,,12,,59,127
228244,note_off,,4,0,1,,,,,,6,,66,127
228244,note_off,,0,0,1,,,,,,4,,52,127
228245,note_on,,1,0,1,,,,,,4,,52,127
228245,note_on,,0,0,1,,,,,,1,,61,127
228245,note_on,,0,0,1,,,,,,4,,64,127
228477,note_off,,0,0,1,,,,,,4,,52,127
228477,note_off,,0,0,1,,,,,,1,,61,127
228477,note_off,,232,0,1,,,,,,4,,64,127
228478,note_on,,0,0,1,,,,,,6,,66,127
228478,note_on,,0,0,1,,,,,,2,,62,127
228478,note_on,,1,0,1,,,,,,4,,52,127
228593,note_off,,115,0,1,,,,,,6,,66,127
228594,note_on,,1,0,1,,,,,,7,,67,127
228708,note_off,,114,0,1,,,,,,2,,62,127
228709,note_off,,1,0,1,,,,,,7,,67,127
228709,note_off,,0,0,1,,,,,,4,,52,127
228710,note_on,,1,0,1,,,,,,1,,49,127
228710,note_on,,0,0,1,,,,,,10,,69,127
228710,note_on,,0,0,1,,,,,,4,,64,127
228942,note_off,,232,0,1,,,,,,10,,69,127
228943,note_on,,1,0,1,,,,,,10,,69,127
229058,note_off,,115,0,1,,,,,,1,,49,127
229059,note_on,,1,0,1,,,,,,12,,47,127
229171,note_off,,112,0,1,,,,,,4,,64,127
229175,note_off,,4,0,1,,,,,,12,,47,127
229175,note_off,,0,0,1,,,,,,10,,69,127
229176,note_on,,1,0,1,,,,,,10,,45,127
229176,note_on,,0,0,1,,,,,,10,,69,127
229176,note_on,,0,0,1,,,,,,1,,61,127
229408,note_off,,232,0,1,,,,,,10,,69,127
229408,note_off,,0,0,1,,,,,,10,,45,127
229409,note_on,,0,0,1,,,,,,10,,69,127
229409,note_on,,1,0,1,,,,,,12,,47,127
229524,note_off,,115,0,1,,,,,,12,,47,127
229525,note_on,,1,0,1,,,,,,1,,49,127
229640,note_off,,115,0,1,,,,,,1,,49,127
229640,note_off,,0,0,1,,,,,,10,,69,127
229641,note_on,,1,0,1,,,,,,6,,54,127
229641,note_on,,0,0,1,,,,,,2,,50,127
229641,note_on,,0,0,1,,,,,,6,,66,127
229873,note_off,,232,0,1,,,,,,1,,61,127
229874,note_on,,1,0,1,,,,,,2,,62,127
229989,note_off,,115,0,1,,,,,,2,,62,127
229990,note_on,,1,0,1,,,,,,1,,61,127
230105,note_off,,0,0,1,,,,,,6,,54,127
230105,note_off,,115,0,1,,,,,,1,,61,127
230106,note_on,,1,0,1,,,,,,12,,59,127
230337,note_off,,231,0,1,,,,,,6,,66,127
230338,note_off,,1,0,1,,,,,,2,,50,127
230339,note_on,,0,0,1,,,,,,1,,61,127
230339,note_on,,1,0,1,,,,,,4,,52,127
230339,note_on,,0,0,1,,,,,,4,,64,127
230454,note_off,,115,0,1,,,,,,1,,61,127
230455,note_on,,1,0,1,,,,,,2,,62,127
230567,note_off,,112,0,1,,,,,,12,,59,127
230571,note_off,,4,0,1,,,,,,2,,62,127
230571,note_off,,0,0,1,,,,,,4,,52,127
230572,note_on,,1,0,1,,,,,,6,,54,127
230572,note_on,,0,0,1,,,,,,11,,58,127
230572,note_on,,0,0,1,,,,,,1,,61,127
230920,note_off,,0,0,1,,,,,,6,,54,127
230920,note_off,,348,0,1,,,,,,11,,58,127
230921,note_on,,1,0,1,,,,,,8,,56,127
231036,note_off,,115,0,1,,,,,,8,,56,127
231037,note_on,,1,0,1,,,,,,6,,54,127
231269,note_off,,232,0,1,,,,,,6,,54,127
231269,note_off,,0,0,1,,,,,,1,,61,127
231269,note_off,,0,0,1,,,,,,4,,64,127
231270,note_on,,1,0,1,,,,,,8,,56,127
231270,note_on,,0,0,1,,,,,,2,,62,127
231385,note_off,,115,0,1,,,,,,2,,62,127
231385,note_off,,0,0,1,,,,,,8,,56,127
231386,note_on,,0,0,1,,,,,,1,,61,127
231386,note_on,,1,0,1,,,,,,11,,58,127
231501,note_off,,115,0,1,,,,,,1,,61,127
231501,note_off,,0,0,1,,,,,,11,,58,127
231502,note_on,,1,0,1,,,,,,12,,59,127
231502,note_on,,0,0,1,,,,,,2,,62,127
231734,note_off,,232,0,1,,,,,,12,,59,127
231735,note_on,,1,0,1,,,,,,10,,57,127
231967,note_off,,232,0,1,,,,,,10,,57,127
231968,note_on,,1,0,1,,,,,,7,,55,127
231968,note_on,,0,0,1,,,,,,12,,59,127
232200,note_off,,232,0,1,,,,,,7,,55,127
232200,note_off,,0,0,1,,,,,,2,,62,127
232201,note_on,,0,0,1,,,,,,4,,64,127
232201,note_on,,1,0,1,,,,,,6,,54,127
232316,note_off,,115,0,1,,,,,,6,,54,127
232317,note_on,,1,0,1,,,,,,4,,52,127
232432,note_off,,115,0,1,,,,,,4,,52,127
232432,note_off,,0,0,1,,,,,,4,,64,127
232433,note_on,,1,0,1,,,,,,2,,50,127
232433,note_on,,0,0,1,,,,,,6,,66,127
232665,note_off,,232,0,1,,,,,,12,,59,127
232666,note_on,,1,0,1,,,,,,1,,61,127
232894,note_off,,228,0,1,,,,,,6,,66,127
232898,note_off,,4,0,1,,,,,,1,,61,127
232899,note_on,,0,0,1,,,,,,12,,71,127
232899,note_on,,1,0,1,,,,,,2,,62,127
233131,note_off,,232,0,1,,,,,,2,,50,127
233132,note_on,,1,0,1,,,,,,4,,52,127
233364,note_off,,0,0,1,,,,,,12,,71,127
233364,note_off,,0,0,1,,,,,,2,,62,127
233364,note_off,,232,0,1,,,,,,4,,52,127
233365,note_on,,1,0,1,,,,,,6,,42,127
233365,note_on,,0,0,1,,,,,,6,,54,127
233365,note_on,,0,0,1,,,,,,1,,61,127
233365,note_on,,0,0,1,,,,,,11,,70,127
233597,note_off,,232,0,1,,,,,,11,,70,127
233598,note_on,,1,0,1,,,,,,12,,71,127
233713,note_off,,115,0,1,,,,,,12,,71,127
233714,note_on,,1,0,1,,,,,,1,,73,127
233826,note_off,,112,0,1,,,,,,1,,61,127
233830,note_off,,4,0,1,,,,,,1,,73,127
233830,note_off,,0,0,1,,,,,,6,,54,127
233830,note_off,,0,0,1,,,,,,6,,42,127
233831,note_on,,1,0,1,,,,,,12,,47,127
233831,note_on,,0,0,1,,,,,,6,,54,127
233831,note_on,,0,0,1,,,,,,2,,74,127
233831,note_on,,0,0,1,,,,,,12,,59,127
234063,note_off,,232,0,1,,,,,,2,,74,127
234064,note_on,,1,0,1,,,,,,4,,76,127
234179,note_off,,115,0,1,,,,,,4,,76,127
234180,note_on,,1,0,1,,,,,,2,,74,127
234292,note_off,,112,0,1,,,,,,12,,59,127
234296,note_off,,0,0,1,,,,,,6,,54,127
234296,note_off,,0,0,1,,,,,,12,,47,127
234296,note_off,,4,0,1,,,,,,2,,74,127
234297,note_on,,1,0,1,,,,,,11,,46,127
234297,note_on,,0,0,1,,,,,,6,,54,127
234297,note_on,,0,0,1,,,,,,1,,61,127
234297,note_on,,0,0,1,,,,,,1,,73,127
234529,note_off,,232,0,1,,,,,,1,,61,127
234530,note_on,,1,0,1,,,,,,2,,62,127
234645,note_off,,115,0,1,,,,,,11,,46,127
234646,note_on,,1,0,1,,,,,,8,,44,127
234758,note_off,,0,0,1,,,,,,6,,54,127
234758,note_off,,112,0,1,,,,,,1,,73,127
234762,note_off,,4,0,1,,,,,,8,,44,127
234762,note_off,,0,0,1,,,,,,2,,62,127
234763,note_on,,1,0,1,,,,,,1,,61,127
234763,note_on,,0,0,1,,,,,,6,,42,127
234763,note_on,,0,0,1,,,,,,11,,70,127
234763,note_on,,0,0,1,,,,,,4,,64,127
234995,note_off,,232,0,1,,,,,,6,,42,127
234996,note_on,,1,0,1,,,,,,8,,44,127
235111,note_off,,115,0,1,,,,,,8,,44,127
235112,note_on,,1,0,1,,,,,,11,,46,127
235224,note_off,,112,0,1,,,,,,1,,61,127
235228,note_off,,0,0,1,,,,,,11,,70,127
235228,note_off,,4,0,1,,,,,,11,,46,127
235228,note_off,,0,0,1,,,,,,4,,64,127
235245,note_on,,0,0,1,,,,,,12,,47,127
235245,note_on,,17,0,1,,,,,,2,,62,127
235245,note_on,,0,0,1,,,,,,6,,66,127
235245,note_on,,0,0,1,,,,,,12,,59,127
235871,note_off,,0,0,1,,,,,,12,,59,127
235871,note_off,,0,0,1,,,,,,2,,62,127
235871,note_off,,626,0,1,,,,,,12,,47,127
235871,note_off,,0,0,1,,,,,,6,,66,127
236012,note_on,,141,0,1,,,,,,4,,52,127
236012,note_on,,0,0,1,,,,,,12,,59,127
236012,note_on,,0,0,1,,,,,,7,,67,127
236012,note_on,,0,0,1,,,,,,4,,64,127
236261,note_off,,0,0,1,,,,,,12,,59,127
236261,note_off,,0,0,1,,,,,,4,,52,127
236261,note_off,,249,0,1,,,,,,4,,64,127
236261,note_off,,0,0,1,,,,,,7,,67,127
236262,note_on,,0,0,1,,,,,,10,,57,127
236262,note_on,,0,0,1,,,,,,4,,64,127
236262,note_on,,0,0,1,,,,,,7,,67,127
236262,note_on,,1,0,1,,,,,,1,,49,127
236636,note_off,,374,0,1,,,,,,1,,49,127
236637,note_on,,1,0,1,,,,,,12,,47,127
236757,note_off,,120,0,1,,,,,,10,,57,127
236761,note_off,,4,0,1,,,,,,12,,47,127
236762,note_on,,1,0,1,,,,,,10,,45,127
236887,note_off,,0,0,1,,,,,,4,,64,127
236887,note_off,,125,0,1,,,,,,7,,67,127
237011,note_off,,124,0,1,,,,,,10,,45,127
237012,note_on,,0,0,1,,,,,,10,,57,127
237012,note_on,,0,0,1,,,,,,7,,67,127
237012,note_on,,0,0,1,,,,,,4,,64,127
237012,note_on,,1,0,1,,,,,,12,,47,127
237136,note_off,,124,0,1,,,,,,12,,47,127
237137,note_on,,1,0,1,,,,,,1,,49,127
237260,note_off,,123,0,1,,,,,,10,,57,127
237261,note_off,,0,0,1,,,,,,7,,67,127
237261,note_off,,1,0,1,,,,,,1,,49,127
237261,note_off,,0,0,1,,,,,,4,,64,127
237262,note_on,,0,0,1,,,,,,10,,57,127
237262,note_on,,0,0,1,,,,,,6,,66,127
237262,note_on,,0,0,1,,,,,,2,,62,127
237262,note_on,,1,0,1,,,,,,2,,50,127
237517,note_off,,255,0,1,,,,,,2,,50,127
237518,note_on,,1,0,1,,,,,,2,,50,127
237645,note_off,,127,0,1,,,,,,2,,62,127
237646,note_on,,1,0,1,,,,,,4,,64,127
237769,note_off,,0,0,1,,,,,,10,,57,127
237769,note_off,,123,0,1,,,,,,6,,66,127
237773,note_off,,0,0,1,,,,,,2,,50,127
237773,note_off,,4,0,1,,,,,,4,,64,127
237774,note_on,,1,0,1,,,,,,6,,54,127
237774,note_on,,0,0,1,,,,,,6,,66,127
237774,note_on,,0,0,1,,,,,,2,,50,127
237774,note_on,,0,0,1,,,,,,12,,71,127
238029,note_off,,255,0,1,,,,,,6,,66,127
238029,note_off,,0,0,1,,,,,,2,,50,127
238030,note_on,,1,0,1,,,,,,2,,50,127
238030,note_on,,0,0,1,,,,,,8,,68,127
238157,note_off,,127,0,1,,,,,,8,,68,127
238158,note_on,,1,0,1,,,,,,6,,66,127
238281,note_off,,123,0,1,,,,,,6,,54,127
238285,note_off,,4,0,1,,,,,,6,,66,127
238285,note_off,,0,0,1,,,,,,2,,50,127
238286,note_on,,0,0,1,,,,,,5,,65,127
238286,note_on,,0,0,1,,,,,,8,,56,127
238286,note_on,,1,0,1,,,,,,8,,44,127
238553,note_off,,267,0,1,,,,,,12,,71,127
238570,note_on,,17,0,1,,,,,,2,,74,127
238703,note_off,,133,0,1,,,,,,2,,74,127
238704,note_on,,1,0,1,,,,,,1,,73,127
238816,note_off,,112,0,1,,,,,,5,,65,127
238836,note_off,,20,0,1,,,,,,1,,73,127
238837,note_on,,1,0,1,,,,,,12,,71,127
238955,note_off,,0,0,1,,,,,,8,,44,127
238955,note_off,,118,0,1,,,,,,8,,56,127
238970,note_off,,15,0,1,,,,,,12,,71,127
238971,note_on,,1,0,1,,,,,,11,,70,127
239104,note_off,,133,0,1,,,,,,11,,70,127
239105,note_on,,1,0,1,,,,,,12,,71,127
239105,note_on,,0,0,1,,,,,,4,,64,127
239105,note_on,,0,0,1,,,,,,12,,59,127
239105,note_on,,0,0,1,,,,,,7,,55,127
239238,note_off,,133,0,1,,,,,,12,,71,127
239239,note_on,,1,0,1,,,,,,1,,73,127
239370,note_off,,131,0,1,,,,,,4,,64,127
239371,note_off,,0,0,1,,,,,,12,,59,127
239371,note_off,,1,0,1,,,,,,1,,73,127
239371,note_off,,0,0,1,,,,,,7,,55,127
239372,note_on,,0,0,1,,,,,,6,,66,127
239372,note_on,,0,0,1,,,,,,11,,58,127
239372,note_on,,0,0,1,,,,,,6,,54,127
239372,note_on,,1,0,1,,,,,,2,,74,127
239666,note_off,,294,0,1,,,,,,11,,58,127
239668,note_on,,2,0,1,,,,,,12,,59,127
239814,note_off,,146,0,1,,,,,,2,,74,127
239816,note_on,,2,0,1,,,,,,4,,76,127
239962,note_off,,146,0,1,,,,,,4,,76,127
239964,note_on,,0,0,1,,,,,,4,,64,127
239964,note_on,,2,0,1,,,,,,2,,74,127
240038,note_off,,74,0,1,,,,,,2,,74,127
240038,note_on,,0,0,1,,,,,,1,,73,127
240112,note_off,,74,0,1,,,,,,1,,73,127
240112,note_on,,0,0,1,,,,,,2,,74,127
240186,note_off,,74,0,1,,,,,,2,,74,127
240186,note_on,,0,0,1,,,,,,1,,73,127
240258,note_off,,72,0,1,,,,,,12,,59,127
240260,note_on,,2,0,1,,,,,,11,,58,127
240408,note_on,,148,0,1,,,,,,12,,71,127
240417,note_off,,9,0,1,,,,,,1,,73,127
240554,note_off,,137,0,1,,,,,,12,,71,127
240554,note_off,,0,0,1,,,,,,11,,58,127
240554,note_off,,0,0,1,,,,,,6,,54,127
240554,note_off,,0,0,1,,,,,,6,,66,127
240556,note_on,,0,0,1,,,,,,12,,47,127
240556,note_on,,0,0,1,,,,,,12,,59,127
240556,note_on,,2,0,1,,,,,,6,,66,127
240556,note_on,,0,0,1,,,,,,12,,71,127
240951,note_off,,395,0,1,,,,,,6,,66,127
240951,note_off,,0,0,1,,,,,,4,,64,127
240953,note_on,,2,0,1,,,,,,3,,63,127
241173,note_off,,220,0,1,,,,,,3,,63,127
241192,note_on,,19,0,1,,,,,,1,,61,127
241412,note_off,,220,0,1,,,,,,1,,61,127
241432,note_on,,20,0,1,,,,,,3,,63,127
241432,note_on,,0,0,1,,,,,,6,,54,127
242956,note_off,,0,0,1,,,,,,12,,71,127
242956,note_off,,0,0,1,,,,,,12,,59,127
242956,note_off,,1524,0,1,,,,,,12,,47,127
243032,note_off,,76,0,1,,,,,,6,,54,127
243032,note_off,,0,0,1,,,,,,3,,63,127
244555,note_on,,1523,0,1,,,,,,8,,44,127
244968,note_on,,413,0,1,,,,,,12,,71,127
245365,note_on,,397,0,1,,,,,,2,,74,127
245546,note_off,,181,0,1,,,,,,8,,44,127
245564,note_on,,18,0,1,,,,,,8,,56,127
245761,note_off,,197,0,1,,,,,,8,,56,127
245763,note_on,,2,0,1,,,,,,4,,64,127
245763,note_on,,0,0,1,,,,,,6,,54,127
245960,note_off,,197,0,1,,,,,,6,,54,127
245962,note_on,,2,0,1,,,,,,4,,52,127
246152,note_off,,190,0,1,,,,,,2,,74,127
246158,note_off,,6,0,1,,,,,,4,,52,127
246158,note_off,,0,0,1,,,,,,12,,71,127
246160,note_on,,2,0,1,,,,,,10,,57,127
246573,note_on,,413,0,1,,,,,,10,,69,127
246970,note_on,,397,0,1,,,,,,1,,73,127
247151,note_off,,181,0,1,,,,,,10,,57,127
247169,note_on,,18,0,1,,,,,,6,,54,127
247350,note_off,,181,0,1,,,,,,4,,64,127
247366,note_off,,16,0,1,,,,,,6,,54,127
247368,note_on,,0,0,1,,,,,,4,,64,127
247368,note_on,,2,0,1,,,,,,4,,52,127
247565,note_off,,197,0,1,,,,,,4,,52,127
247567,note_on,,2,0,1,,,,,,2,,50,127
247757,note_off,,190,0,1,,,,,,1,,73,127
247761,note_off,,4,0,1,,,,,,4,,64,127
247763,note_off,,2,0,1,,,,,,2,,50,127
247763,note_off,,0,0,1,,,,,,10,,69,127
247765,note_on,,2,0,1,,,,,,1,,49,127
248178,note_on,,413,0,1,,,,,,4,,76,127
248575,note_on,,397,0,1,,,,,,7,,79,127
248756,note_off,,181,0,1,,,,,,1,,49,127
248774,note_on,,18,0,1,,,,,,1,,61,127
248971,note_off,,197,0,1,,,,,,1,,61,127
248973,note_on,,0,0,1,,,,,,12,,59,127
248973,note_on,,2,0,1,,,,,,10,,69,127
249170,note_off,,197,0,1,,,,,,12,,59,127
249172,note_on,,2,0,1,,,,,,10,,57,127
249362,note_off,,190,0,1,,,,,,7,,79,127
249368,note_off,,6,0,1,,,,,,10,,57,127
249368,note_off,,0,0,1,,,,,,4,,76,127
249370,note_on,,2,0,1,,,,,,2,,62,127
249783,note_on,,413,0,1,,,,,,2,,74,127
250180,note_on,,397,0,1,,,,,,6,,78,127
250361,note_off,,181,0,1,,,,,,2,,62,127
250379,note_on,,18,0,1,,,,,,12,,59,127
250560,note_off,,181,0,1,,,,,,10,,69,127
250576,note_off,,16,0,1,,,,,,12,,59,127
250578,note_on,,0,0,1,,,,,,10,,69,127
250578,note_on,,2,0,1,,,,,,10,,57,127
250775,note_off,,197,0,1,,,,,,10,,57,127
250777,note_on,,2,0,1,,,,,,7,,55,127
250967,note_off,,190,0,1,,,,,,6,,78,127
250973,note_off,,6,0,1,,,,,,7,,55,127
250973,note_off,,0,0,1,,,,,,10,,69,127
250973,note_off,,0,0,1,,,,,,2,,74,127
250991,note_on,,18,0,1,,,,,,0,,72,127
250991,note_on,,0,0,1,,,,,,6,,54,127
251388,note_on,,397,0,1,,,,,,2,,74,127
251785,note_on,,397,0,1,,,,,,10,,81,127
251982,note_off,,197,0,1,,,,,,6,,54,127
251984,note_on,,2,0,1,,,,,,6,,54,127
252181,note_off,,197,0,1,,,,,,6,,54,127
252181,note_off,,0,0,1,,,,,,0,,72,127
252183,note_on,,2,0,1,,,,,,0,,72,127
252183,note_on,,0,0,1,,,,,,4,,52,127
252380,note_off,,197,0,1,,,,,,4,,52,127
252382,note_on,,2,0,1,,,,,,2,,50,127
252579,note_off,,197,0,1,,,,,,2,,50,127
252579,note_off,,0,0,1,,,,,,0,,72,127
252581,note_on,,2,0,1,,,,,,12,,71,127
252581,note_on,,0,0,1,,,,,,7,,55,127
252976,note_off,,395,0,1,,,,,,2,,74,127
252994,note_on,,18,0,1,,,,,,2,,74,127
253373,note_off,,379,0,1,,,,,,10,,81,127
253391,note_on,,18,0,1,,,,,,7,,79,127
253572,note_off,,181,0,1,,,,,,7,,55,127
253590,note_on,,18,0,1,,,,,,7,,55,127
253771,note_off,,181,0,1,,,,,,12,,71,127
253787,note_off,,16,0,1,,,,,,7,,55,127
253789,note_on,,2,0,1,,,,,,10,,57,127
253789,note_on,,0,0,1,,,,,,12,,71,127
253986,note_off,,197,0,1,,,,,,10,,57,127
253988,note_on,,2,0,1,,,,,,12,,59,127
254178,note_off,,190,0,1,,,,,,7,,79,127
254184,note_off,,0,0,1,,,,,,12,,71,127
254184,note_off,,0,0,1,,,,,,2,,74,127
254184,note_off,,6,0,1,,,,,,12,,59,127
254186,note_on,,2,0,1,,,,,,3,,51,127
254186,note_on,,0,0,1,,,,,,10,,69,127
254599,note_on,,413,0,1,,,,,,12,,71,127
254996,note_on,,397,0,1,,,,,,6,,78,127
255177,note_off,,181,0,1,,,,,,3,,51,127
255195,note_on,,18,0,1,,,,,,3,,51,127
255376,note_off,,181,0,1,,,,,,10,,69,127
255392,note_off,,16,0,1,,,,,,3,,51,127
255394,note_on,,2,0,1,,,,,,10,,69,127
255394,note_on,,0,0,1,,,,,,1,,49,127
255591,note_off,,197,0,1,,,,,,1,,49,127
255593,note_on,,2,0,1,,,,,,12,,47,127
255790,note_off,,197,0,1,,,,,,12,,47,127
255790,note_off,,0,0,1,,,,,,10,,69,127
255792,note_on,,2,0,1,,,,,,7,,67,127
255792,note_on,,0,0,1,,,,,,4,,52,127
256187,note_off,,395,0,1,,,,,,12,,71,127
256205,note_on,,18,0,1,,,,,,12,,71,127
256584,note_off,,379,0,1,,,,,,6,,78,127
256602,note_on,,18,0,1,,,,,,4,,76,127
256783,note_off,,181,0,1,,,,,,4,,52,127
256801,note_on,,18,0,1,,,,,,2,,50,127
256982,note_off,,181,0,1,,,,,,7,,67,127
256998,note_off,,16,0,1,,,,,,2,,50,127
257000,note_on,,2,0,1,,,,,,1,,49,127
257000,note_on,,0,0,1,,,,,,7,,67,127
257197,note_off,,197,0,1,,,,,,1,,49,127
257199,note_on,,2,0,1,,,,,,12,,47,127
