tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
14640,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
14748,note_on,108,0,3,,,,,,,,,,,2,,73,0,,,,,,
14748,note_on,108,0,8,,,,,,,,,,,7,,73,0,,,,,,
14748,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
14748,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
14748,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
14760,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
14760,note_on,12,0,3,,,,,,,,,,,2,,71,100,,,,,,
14760,note_on,12,0,8,,,,,,,,,,,7,,71,100,,,,,,
14760,note_on,12,0,4,,,,,,,,,,,3,,66,100,,,,,,
14760,note_on,12,0,7,,,,,,,,,,,6,,81,100,,,,,,
14856,note_on,216,0,2,,,,,,,,,,,1,,64,0,,,,,,
14868,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
14868,note_on,108,0,8,,,,,,,,,,,7,,71,0,,,,,,
14868,note_on,108,0,3,,,,,,,,,,,2,,71,0,,,,,,
14868,note_on,108,0,7,,,,,,,,,,,6,,81,0,,,,,,
14868,note_on,108,0,4,,,,,,,,,,,3,,66,0,,,,,,
14880,note_on,24,0,2,,,,,,,,,,,1,,57,100,,,,,,
14880,note_on,12,0,8,,,,,,,,,,,7,,73,100,,,,,,
14880,note_on,12,0,7,,,,,,,,,,,6,,79,100,,,,,,
14880,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
14880,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
14880,note_on,12,0,3,,,,,,,,,,,2,,73,100,,,,,,
14988,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
14988,note_on,108,0,8,,,,,,,,,,,7,,73,0,,,,,,
14988,note_on,108,0,3,,,,,,,,,,,2,,73,0,,,,,,
14988,note_on,108,0,2,,,,,,,,,,,1,,57,0,,,,,,
14988,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
14988,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
15000,note_on,12,0,7,,,,,,,,,,,6,,83,100,,,,,,
15000,note_on,12,0,1,,,,,,,,,,,0,,83,100,,,,,,
15000,note_on,12,0,4,,,,,,,,,,,3,,66,100,,,,,,
15000,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
15000,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
15000,note_on,12,0,8,,,,,,,,,,,7,,74,100,,,,,,
15108,note_on,108,0,4,,,,,,,,,,,3,,66,0,,,,,,
15108,note_on,108,0,1,,,,,,,,,,,0,,83,0,,,,,,
15108,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
15108,note_on,108,0,7,,,,,,,,,,,6,,83,0,,,,,,
15108,note_on,108,0,8,,,,,,,,,,,7,,74,0,,,,,,
15108,note_on,108,0,2,,,,,,,,,,,1,,55,0,,,,,,
15120,note_on,12,0,7,,,,,,,,,,,6,,81,100,,,,,,
15120,note_on,12,0,8,,,,,,,,,,,7,,71,100,,,,,,
15120,note_on,12,0,4,,,,,,,,,,,3,,62,100,,,,,,
15120,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
15120,note_on,12,0,2,,,,,,,,,,,1,,54,100,,,,,,
15120,note_on,12,0,3,,,,,,,,,,,2,,71,100,,,,,,
15228,note_on,108,0,2,,,,,,,,,,,1,,54,0,,,,,,
15228,note_on,108,0,7,,,,,,,,,,,6,,81,0,,,,,,
15228,note_on,108,0,8,,,,,,,,,,,7,,71,0,,,,,,
15228,note_on,108,0,3,,,,,,,,,,,2,,71,0,,,,,,
15228,note_on,108,0,4,,,,,,,,,,,3,,62,0,,,,,,
15228,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
15240,note_on,12,0,3,,,,,,,,,,,2,,73,100,,,,,,
15240,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
15240,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
15240,note_on,12,0,7,,,,,,,,,,,6,,79,100,,,,,,
15240,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
15240,note_on,12,0,8,,,,,,,,,,,7,,73,100,,,,,,
15264,note_on,864,0,10,,,,,,,,,,,10,,52,0,,,,,,
15264,note_on,864,0,6,,,,,,,,,,,5,,52,0,,,,,,
15264,note_on,864,0,11,,,,,,,,,,,10,,40,0,,,,,,
15348,note_on,108,0,3,,,,,,,,,,,2,,73,0,,,,,,
15348,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
15348,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
15348,note_on,108,0,2,,,,,,,,,,,1,,55,0,,,,,,
15348,note_on,108,0,8,,,,,,,,,,,7,,73,0,,,,,,
15348,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
15360,note_on,12,0,7,,,,,,,,,,,6,,78,100,,,,,,
15360,note_on,12,0,3,,,,,,,,,,,2,,74,100,,,,,,
15360,note_on,96,0,11,,,,,,,,,,,10,,38,100,,,,,,
15360,note_on,96,0,10,,,,,,,,,,,10,,50,100,,,,,,
15360,note_on,12,0,1,,,,,,,,,,,0,,78,100,,,,,,
15360,note_on,96,0,6,,,,,,,,,,,5,,50,100,,,,,,
15360,note_on,12,0,2,,,,,,,,,,,1,,57,100,,,,,,
15360,note_on,12,0,8,,,,,,,,,,,7,,74,100,,,,,,
15360,note_on,12,0,4,,,,,,,,,,,3,,66,100,,,,,,
15468,note_on,108,0,10,,,,,,,,,,,10,,50,0,,,,,,
15468,note_on,108,0,8,,,,,,,,,,,7,,74,0,,,,,,
15468,note_on,108,0,11,,,,,,,,,,,10,,38,0,,,,,,
15468,note_on,108,0,7,,,,,,,,,,,6,,78,0,,,,,,
15468,note_on,108,0,1,,,,,,,,,,,0,,78,0,,,,,,
15468,note_on,108,0,6,,,,,,,,,,,5,,50,0,,,,,,
15468,note_on,108,0,4,,,,,,,,,,,3,,66,0,,,,,,
15468,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
15480,note_on,12,0,10,,,,,,,,,,,10,,52,100,,,,,,
15480,note_on,12,0,6,,,,,,,,,,,5,,57,100,,,,,,
15480,note_on,12,0,3,,,,,,,,,,,2,,78,100,,,,,,
15480,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
15480,note_on,12,0,8,,,,,,,,,,,7,,78,100,,,,,,
15480,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
15480,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
15480,note_on,12,0,7,,,,,,,,,,,6,,81,100,,,,,,
15576,note_on,216,0,2,,,,,,,,,,,1,,57,0,,,,,,
15588,note_on,108,0,10,,,,,,,,,,,10,,52,0,,,,,,
15588,note_on,108,0,8,,,,,,,,,,,7,,78,0,,,,,,
15588,note_on,108,0,3,,,,,,,,,,,2,,78,0,,,,,,
15588,note_on,108,0,11,,,,,,,,,,,10,,40,0,,,,,,
15588,note_on,108,0,7,,,,,,,,,,,6,,81,0,,,,,,
15588,note_on,108,0,6,,,,,,,,,,,5,,57,0,,,,,,
15588,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
15588,note_on,108,0,4,,,,,,,,,,,3,,60,0,,,,,,
15600,note_on,12,0,7,,,,,,,,,,,6,,74,100,,,,,,
15600,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
15600,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
15600,note_on,12,0,3,,,,,,,,,,,2,,79,100,,,,,,
15600,note_on,24,0,2,,,,,,,,,,,1,,62,100,,,,,,
15600,note_on,12,0,8,,,,,,,,,,,7,,79,100,,,,,,
15600,note_on,12,0,10,,,,,,,,,,,10,,50,100,,,,,,
15600,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
15600,note_on,12,0,11,,,,,,,,,,,10,,38,100,,,,,,
15708,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
15708,note_on,108,0,2,,,,,,,,,,,1,,62,0,,,,,,
15708,note_on,108,0,8,,,,,,,,,,,7,,79,0,,,,,,
15708,note_on,108,0,10,,,,,,,,,,,10,,50,0,,,,,,
15708,note_on,108,0,6,,,,,,,,,,,5,,59,0,,,,,,
15708,note_on,108,0,4,,,,,,,,,,,3,,59,0,,,,,,
15708,note_on,108,0,7,,,,,,,,,,,6,,74,0,,,,,,
15708,note_on,108,0,3,,,,,,,,,,,2,,79,0,,,,,,
15708,note_on,108,0,11,,,,,,,,,,,10,,38,0,,,,,,
15720,note_on,12,0,11,,,,,,,,,,,10,,36,100,,,,,,
15720,note_on,12,0,4,,,,,,,,,,,3,,57,100,,,,,,
15720,note_on,12,0,8,,,,,,,,,,,7,,81,100,,,,,,
15720,note_on,12,0,10,,,,,,,,,,,10,,48,100,,,,,,
15720,note_on,12,0,7,,,,,,,,,,,6,,78,100,,,,,,
15720,note_on,12,0,1,,,,,,,,,,,0,,78,100,,,,,,
15720,note_on,12,0,6,,,,,,,,,,,5,,60,100,,,,,,
15720,note_on,12,0,2,,,,,,,,,,,1,,60,100,,,,,,
15720,note_on,12,0,3,,,,,,,,,,,2,,81,100,,,,,,
15828,note_on,108,0,11,,,,,,,,,,,10,,36,0,,,,,,
15828,note_on,108,0,2,,,,,,,,,,,1,,60,0,,,,,,
15828,note_on,108,0,4,,,,,,,,,,,3,,57,0,,,,,,
15828,note_on,108,0,3,,,,,,,,,,,2,,81,0,,,,,,
15828,note_on,108,0,1,,,,,,,,,,,0,,78,0,,,,,,
15828,note_on,108,0,10,,,,,,,,,,,10,,48,0,,,,,,
15828,note_on,108,0,8,,,,,,,,,,,7,,81,0,,,,,,
15828,note_on,108,0,7,,,,,,,,,,,6,,78,0,,,,,,
15828,note_on,108,0,6,,,,,,,,,,,5,,60,0,,,,,,
15840,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
15840,note_on,12,0,2,,,,,,,,,,,1,,59,100,,,,,,
15840,note_on,12,0,7,,,,,,,,,,,6,,79,100,,,,,,
15840,note_on,12,0,6,,,,,,,,,,,5,,62,100,,,,,,
15840,note_on,6768,0,9,,,,,,,,,,,8,,74,100,,,,,,
15840,note_on,6984,0,5,,,,,,,,,,,4,,74,100,,,,,,
15840,note_on,12,0,3,,,,,,,,,,,2,,83,100,,,,,,
15840,note_on,12,0,10,,,,,,,,,,,10,,47,100,,,,,,
15840,note_on,12,0,8,,,,,,,,,,,7,,83,100,,,,,,
15840,note_on,12,0,11,,,,,,,,,,,10,,35,100,,,,,,
15840,note_on,12,0,4,,,,,,,,,,,3,,55,100,,,,,,
15948,note_on,108,0,6,,,,,,,,,,,5,,62,0,,,,,,
15948,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
15948,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
15960,note_on,12,0,1,,,,,,,,,,,0,,83,100,,,,,,
15960,note_on,12,0,7,,,,,,,,,,,6,,83,100,,,,,,
15960,note_on,12,0,6,,,,,,,,,,,5,,67,100,,,,,,
16056,note_on,216,0,2,,,,,,,,,,,1,,59,0,,,,,,
16056,note_on,216,0,10,,,,,,,,,,,10,,47,0,,,,,,
16056,note_on,216,0,3,,,,,,,,,,,2,,83,0,,,,,,
16056,note_on,216,0,8,,,,,,,,,,,7,,83,0,,,,,,
16056,note_on,216,0,11,,,,,,,,,,,10,,35,0,,,,,,
16068,note_on,108,0,7,,,,,,,,,,,6,,83,0,,,,,,
16068,note_on,108,0,1,,,,,,,,,,,0,,83,0,,,,,,
16068,note_on,108,0,6,,,,,,,,,,,5,,67,0,,,,,,
16080,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
16080,note_on,24,0,3,,,,,,,,,,,2,,83,100,,,,,,
16080,note_on,12,0,7,,,,,,,,,,,6,,74,100,,,,,,
16080,note_on,24,0,8,,,,,,,,,,,7,,83,100,,,,,,
16080,note_on,24,0,10,,,,,,,,,,,10,,43,100,,,,,,
16080,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
16080,note_on,24,0,11,,,,,,,,,,,10,,31,100,,,,,,
16080,note_on,24,0,2,,,,,,,,,,,1,,55,100,,,,,,
16188,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
16188,note_on,108,0,6,,,,,,,,,,,5,,59,0,,,,,,
16188,note_on,108,0,7,,,,,,,,,,,6,,74,0,,,,,,
16200,note_on,12,0,7,,,,,,,,,,,6,,78,100,,,,,,
16200,note_on,12,0,1,,,,,,,,,,,0,,78,100,,,,,,
16200,note_on,12,0,6,,,,,,,,,,,5,,62,100,,,,,,
16296,note_on,216,0,10,,,,,,,,,,,10,,43,0,,,,,,
16296,note_on,216,0,3,,,,,,,,,,,2,,83,0,,,,,,
16296,note_on,216,0,8,,,,,,,,,,,7,,83,0,,,,,,
16296,note_on,216,0,2,,,,,,,,,,,1,,55,0,,,,,,
16296,note_on,216,0,11,,,,,,,,,,,10,,31,0,,,,,,
16308,note_on,108,0,7,,,,,,,,,,,6,,78,0,,,,,,
16308,note_on,108,0,1,,,,,,,,,,,0,,78,0,,,,,,
16308,note_on,108,0,6,,,,,,,,,,,5,,62,0,,,,,,
16320,note_on,24,0,2,,,,,,,,,,,1,,60,100,,,,,,
16320,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
16320,note_on,24,0,8,,,,,,,,,,,7,,83,100,,,,,,
16320,note_on,24,0,10,,,,,,,,,,,10,,48,100,,,,,,
16320,note_on,12,0,1,,,,,,,,,,,0,,76,100,,,,,,
16320,note_on,12,0,6,,,,,,,,,,,5,,60,100,,,,,,
16320,note_on,24,0,3,,,,,,,,,,,2,,83,100,,,,,,
16320,note_on,24,0,11,,,,,,,,,,,10,,36,100,,,,,,
16428,note_on,588,0,9,,,,,,,,,,,8,,74,0,,,,,,
16428,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
16428,note_on,588,0,5,,,,,,,,,,,4,,74,0,,,,,,
16428,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
16440,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
16440,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
16440,note_on,12,0,7,,,,,,,,,,,6,,79,100,,,,,,
16440,note_on,12,0,5,,,,,,,,,,,4,,67,100,,,,,,
16536,note_on,696,0,4,,,,,,,,,,,3,,55,0,,,,,,
16536,note_on,216,0,2,,,,,,,,,,,1,,60,0,,,,,,
16536,note_on,216,0,8,,,,,,,,,,,7,,83,0,,,,,,
16536,note_on,216,0,11,,,,,,,,,,,10,,36,0,,,,,,
16536,note_on,216,0,10,,,,,,,,,,,10,,48,0,,,,,,
16536,note_on,216,0,3,,,,,,,,,,,2,,83,0,,,,,,
16548,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
16548,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
16548,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
16548,note_on,108,0,5,,,,,,,,,,,4,,67,0,,,,,,
16560,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
16560,note_on,24,0,8,,,,,,,,,,,7,,81,100,,,,,,
16560,note_on,24,0,11,,,,,,,,,,,10,,35,100,,,,,,
16560,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
16560,note_on,24,0,4,,,,,,,,,,,3,,57,100,,,,,,
16560,note_on,24,0,3,,,,,,,,,,,2,,81,100,,,,,,
16560,note_on,12,0,7,,,,,,,,,,,6,,72,100,,,,,,
16560,note_on,24,0,10,,,,,,,,,,,10,,47,100,,,,,,
16560,note_on,24,0,2,,,,,,,,,,,1,,59,100,,,,,,
16560,note_on,12,0,9,,,,,,,,,,,8,,64,100,,,,,,
16668,note_on,108,0,4,,,,,,,,,,,3,,57,0,,,,,,
16668,note_on,108,0,7,,,,,,,,,,,6,,72,0,,,,,,
16668,note_on,108,0,8,,,,,,,,,,,7,,81,0,,,,,,
16668,note_on,108,0,9,,,,,,,,,,,8,,64,0,,,,,,
16668,note_on,108,0,3,,,,,,,,,,,2,,81,0,,,,,,
16668,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
16668,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
16680,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
16680,note_on,12,0,5,,,,,,,,,,,4,,67,100,,,,,,
16680,note_on,12,0,8,,,,,,,,,,,7,,79,100,,,,,,
16680,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
16680,note_on,12,0,1,,,,,,,,,,,0,,76,100,,,,,,
16680,note_on,12,0,9,,,,,,,,,,,8,,67,100,,,,,,
16680,note_on,12,0,3,,,,,,,,,,,2,,79,100,,,,,,
16776,note_on,216,0,2,,,,,,,,,,,1,,59,0,,,,,,
16776,note_on,216,0,11,,,,,,,,,,,10,,35,0,,,,,,
16776,note_on,216,0,10,,,,,,,,,,,10,,47,0,,,,,,
16788,note_on,108,0,9,,,,,,,,,,,8,,67,0,,,,,,
16788,note_on,108,0,3,,,,,,,,,,,2,,79,0,,,,,,
16788,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
16788,note_on,108,0,8,,,,,,,,,,,7,,79,0,,,,,,
16788,note_on,108,0,5,,,,,,,,,,,4,,67,0,,,,,,
16788,note_on,108,0,4,,,,,,,,,,,3,,59,0,,,,,,
16788,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
16800,note_on,24,0,2,,,,,,,,,,,1,,57,100,,,,,,
16800,note_on,12,0,3,,,,,,,,,,,2,,81,100,,,,,,
16800,note_on,24,0,11,,,,,,,,,,,10,,33,100,,,,,,
16800,note_on,12,0,4,,,,,,,,,,,3,,60,100,,,,,,
16800,note_on,24,0,10,,,,,,,,,,,10,,45,100,,,,,,
16800,note_on,12,0,1,,,,,,,,,,,0,,78,100,,,,,,
16800,note_on,12,0,5,,,,,,,,,,,4,,72,100,,,,,,
16800,note_on,12,0,9,,,,,,,,,,,8,,72,100,,,,,,
16800,note_on,12,0,8,,,,,,,,,,,7,,81,100,,,,,,
16800,note_on,12,0,7,,,,,,,,,,,6,,78,100,,,,,,
16908,note_on,108,0,1,,,,,,,,,,,0,,78,0,,,,,,
16908,note_on,108,0,7,,,,,,,,,,,6,,78,0,,,,,,
16908,note_on,588,0,6,,,,,,,,,,,5,,60,0,,,,,,
16920,note_on,12,0,7,,,,,,,,,,,6,,81,100,,,,,,
16920,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
16920,note_on,12,0,6,,,,,,,,,,,5,,66,100,,,,,,
17016,note_on,216,0,3,,,,,,,,,,,2,,81,0,,,,,,
17016,note_on,216,0,8,,,,,,,,,,,7,,81,0,,,,,,
17016,note_on,216,0,11,,,,,,,,,,,10,,33,0,,,,,,
17016,note_on,216,0,4,,,,,,,,,,,3,,60,0,,,,,,
17016,note_on,216,0,2,,,,,,,,,,,1,,57,0,,,,,,
17016,note_on,216,0,10,,,,,,,,,,,10,,45,0,,,,,,
17028,note_on,108,0,7,,,,,,,,,,,6,,81,0,,,,,,
17028,note_on,108,0,6,,,,,,,,,,,5,,66,0,,,,,,
17028,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
17040,note_on,24,0,2,,,,,,,,,,,1,,54,100,,,,,,
17040,note_on,24,0,8,,,,,,,,,,,7,,81,100,,,,,,
17040,note_on,12,0,7,,,,,,,,,,,6,,72,100,,,,,,
17040,note_on,12,0,1,,,,,,,,,,,0,,72,100,,,,,,
17040,note_on,24,0,3,,,,,,,,,,,2,,81,100,,,,,,
17040,note_on,24,0,11,,,,,,,,,,,10,,30,100,,,,,,
17040,note_on,24,0,10,,,,,,,,,,,10,,42,100,,,,,,
17040,note_on,24,0,4,,,,,,,,,,,3,,66,100,,,,,,
17040,note_on,12,0,6,,,,,,,,,,,5,,57,100,,,,,,
17148,note_on,108,0,1,,,,,,,,,,,0,,72,0,,,,,,
17148,note_on,108,0,7,,,,,,,,,,,6,,72,0,,,,,,
17148,note_on,108,0,6,,,,,,,,,,,5,,57,0,,,,,,
17160,note_on,12,0,1,,,,,,,,,,,0,,76,100,,,,,,
17160,note_on,12,0,6,,,,,,,,,,,5,,60,100,,,,,,
17160,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
17256,note_on,216,0,3,,,,,,,,,,,2,,81,0,,,,,,
17256,note_on,216,0,4,,,,,,,,,,,3,,66,0,,,,,,
17256,note_on,216,0,11,,,,,,,,,,,10,,30,0,,,,,,
17256,note_on,216,0,8,,,,,,,,,,,7,,81,0,,,,,,
17256,note_on,216,0,2,,,,,,,,,,,1,,54,0,,,,,,
17256,note_on,216,0,10,,,,,,,,,,,10,,42,0,,,,,,
17268,note_on,108,0,6,,,,,,,,,,,5,,60,0,,,,,,
17268,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
17268,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
17280,note_on,12,0,6,,,,,,,,,,,5,,59,100,,,,,,
17280,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
17280,note_on,24,0,8,,,,,,,,,,,7,,81,100,,,,,,
17280,note_on,12,0,7,,,,,,,,,,,6,,74,100,,,,,,
17280,note_on,24,0,3,,,,,,,,,,,2,,81,100,,,,,,
17280,note_on,24,0,4,,,,,,,,,,,3,,54,100,,,,,,
17388,note_on,108,0,7,,,,,,,,,,,6,,74,0,,,,,,
17388,note_on,588,0,9,,,,,,,,,,,8,,72,0,,,,,,
17388,note_on,588,0,5,,,,,,,,,,,4,,72,0,,,,,,
17388,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
17400,note_on,12,0,7,,,,,,,,,,,6,,78,100,,,,,,
17400,note_on,12,0,9,,,,,,,,,,,8,,66,100,,,,,,
17400,note_on,12,0,5,,,,,,,,,,,4,,66,100,,,,,,
17400,note_on,12,0,1,,,,,,,,,,,0,,78,100,,,,,,
17496,note_on,216,0,8,,,,,,,,,,,7,,81,0,,,,,,
17496,note_on,216,0,3,,,,,,,,,,,2,,81,0,,,,,,
17496,note_on,216,0,4,,,,,,,,,,,3,,54,0,,,,,,
17508,note_on,108,0,1,,,,,,,,,,,0,,78,0,,,,,,
17508,note_on,108,0,5,,,,,,,,,,,4,,66,0,,,,,,
17508,note_on,108,0,7,,,,,,,,,,,6,,78,0,,,,,,
17508,note_on,108,0,9,,,,,,,,,,,8,,66,0,,,,,,
17520,note_on,24,0,3,,,,,,,,,,,2,,79,100,,,,,,
17520,note_on,24,0,8,,,,,,,,,,,7,,79,100,,,,,,
17520,note_on,264,0,11,,,,,,,,,,,10,,35,100,,,,,,
17520,note_on,24,0,4,,,,,,,,,,,3,,55,100,,,,,,
17520,note_on,264,0,2,,,,,,,,,,,1,,59,100,,,,,,
17520,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
17520,note_on,12,0,1,,,,,,,,,,,0,,71,100,,,,,,
17520,note_on,12,0,9,,,,,,,,,,,8,,62,100,,,,,,
17520,note_on,264,0,10,,,,,,,,,,,10,,47,100,,,,,,
17520,note_on,12,0,7,,,,,,,,,,,6,,71,100,,,,,,
17628,note_on,108,0,5,,,,,,,,,,,4,,62,0,,,,,,
17628,note_on,108,0,8,,,,,,,,,,,7,,79,0,,,,,,
17628,note_on,108,0,7,,,,,,,,,,,6,,71,0,,,,,,
17628,note_on,108,0,4,,,,,,,,,,,3,,55,0,,,,,,
17628,note_on,108,0,10,,,,,,,,,,,10,,47,0,,,,,,
17628,note_on,108,0,11,,,,,,,,,,,10,,35,0,,,,,,
17628,note_on,108,0,2,,,,,,,,,,,1,,59,0,,,,,,
17628,note_on,108,0,1,,,,,,,,,,,0,,71,0,,,,,,
17628,note_on,108,0,9,,,,,,,,,,,8,,62,0,,,,,,
17628,note_on,108,0,3,,,,,,,,,,,2,,79,0,,,,,,
17640,note_on,12,0,5,,,,,,,,,,,4,,66,100,,,,,,
17640,note_on,12,0,11,,,,,,,,,,,10,,33,100,,,,,,
17640,note_on,12,0,1,,,,,,,,,,,0,,74,100,,,,,,
17640,note_on,12,0,3,,,,,,,,,,,2,,78,100,,,,,,
17640,note_on,12,0,4,,,,,,,,,,,3,,57,100,,,,,,
17640,note_on,12,0,9,,,,,,,,,,,8,,66,100,,,,,,
17640,note_on,12,0,10,,,,,,,,,,,10,,45,100,,,,,,
17640,note_on,12,0,8,,,,,,,,,,,7,,78,100,,,,,,
17640,note_on,12,0,2,,,,,,,,,,,1,,57,100,,,,,,
17640,note_on,12,0,7,,,,,,,,,,,6,,74,100,,,,,,
17748,note_on,108,0,8,,,,,,,,,,,7,,78,0,,,,,,
17748,note_on,108,0,9,,,,,,,,,,,8,,66,0,,,,,,
17748,note_on,108,0,5,,,,,,,,,,,4,,66,0,,,,,,
17748,note_on,108,0,7,,,,,,,,,,,6,,74,0,,,,,,
17748,note_on,108,0,10,,,,,,,,,,,10,,45,0,,,,,,
17748,note_on,108,0,3,,,,,,,,,,,2,,78,0,,,,,,
17748,note_on,108,0,2,,,,,,,,,,,1,,57,0,,,,,,
17748,note_on,108,0,4,,,,,,,,,,,3,,57,0,,,,,,
17748,note_on,108,0,1,,,,,,,,,,,0,,74,0,,,,,,
17748,note_on,108,0,11,,,,,,,,,,,10,,33,0,,,,,,
17760,note_on,12,0,7,,,,,,,,,,,6,,76,100,,,,,,
17760,note_on,12,0,9,,,,,,,,,,,8,,71,100,,,,,,
17760,note_on,12,0,3,,,,,,,,,,,2,,79,100,,,,,,
17760,note_on,12,0,11,,,,,,,,,,,10,,31,100,,,,,,
17760,note_on,12,0,8,,,,,,,,,,,7,,79,100,,,,,,
17760,note_on,12,0,10,,,,,,,,,,,10,,43,100,,,,,,
17760,note_on,12,0,4,,,,,,,,,,,3,,59,100,,,,,,
17760,note_on,12,0,1,,,,,,,,,,,0,,76,100,,,,,,
17760,note_on,12,0,5,,,,,,,,,,,4,,71,100,,,,,,
17760,note_on,12,0,2,,,,,,,,,,,1,,55,100,,,,,,
17868,note_on,108,0,7,,,,,,,,,,,6,,76,0,,,,,,
17868,note_on,588,0,6,,,,,,,,,,,5,,59,0,,,,,,
17868,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
17880,note_on,12,0,6,,,,,,,,,,,5,,64,100,,,,,,
17880,note_on,12,0,1,,,,,,,,,,,0,,79,100,,,,,,
17880,note_on,12,0,7,,,,,,,,,,,6,,79,100,,,,,,
17976,note_on,216,0,2,,,,,,,,,,,1,,55,0,,,,,,
17976,note_on,216,0,11,,,,,,,,,,,10,,31,0,,,,,,
17976,note_on,216,0,10,,,,,,,,,,,10,,43,0,,,,,,
17976,note_on,216,0,4,,,,,,,,,,,3,,59,0,,,,,,
17988,note_on,108,0,1,,,,,,,,,,,0,,79,0,,,,,,
17988,note_on,108,0,6,,,,,,,,,,,5,,64,0,,,,,,
17988,note_on,108,0,7,,,,,,,,,,,6,,79,0,,,,,,
18000,note_on,24,0,10,,,,,,,,,,,10,,40,100,,,,,,
18000,note_on,12,0,6,,,,,,,,,,,5,,55,100,,,,,,
18000,note_on,24,0,11,,,,,,,,,,,10,,28,100,,,,,,
18000,note_on,24,0,4,,,,,,,,,,,3,,64,100,,,,,,
18000,note_on,12,0,7,,,,,,,,,,,6,,71,100,,,,,,
18000,note_on,12,0,1,,,,,,,,,,,0,,71,100,,,,,,
18000,note_on,24,0,2,,,,,,,,,,,1,,52,100,,,,,,
18108,note_on,108,0,1,,,,,,,,,,,0,,71,0,,,,,,
