tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,program,channel,control,value,note,velocity
31920,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
31920,note_on,,241,0,9,,,,,,,,,,,,,,,12,,,65,76
31920,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
32024,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,74,0
32024,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,74,0
32024,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
32040,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,69,76
32040,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,69,76
32040,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,69,76
32144,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,46,0
32144,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,69,0
32144,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,69,0
32144,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,46,0
32144,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,69,0
32159,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
32159,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,46,0
32159,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,58,0
32159,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,65,0
32160,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,76
32160,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,58,76
32160,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,76
32160,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,58,76
32160,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,76
32160,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,77,76
32160,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
32160,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,58,76
32160,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,76
32279,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,77,0
32279,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,77,0
32279,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,77,0
32280,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,76,76
32280,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,76,76
32280,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,76,76
32384,note_on,,464,0,9,,,,,,,,,,,,,,,12,,,65,0
32384,note_on,,464,0,10,,,,,,,,,,,,,,,13,,,62,0
32384,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,58,0
32384,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,58,0
32399,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,76,0
32399,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,76,0
32399,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,76,0
32399,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,0
32399,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,0
32399,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,58,0
32399,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,0
32400,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,74,76
32400,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,74,76
32400,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
32400,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,74,76
32400,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
32400,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,65,76
32400,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,76
32400,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,76
32400,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,57,76
32400,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,57,76
32400,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,74,76
32519,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,74,0
32519,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,74,0
32519,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,74,0
32520,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,72,76
32520,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,72,76
32520,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,72,76
32624,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,72,0
32624,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,62,0
32624,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,72,0
32624,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,57,0
32624,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,65,0
32624,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,72,0
32624,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,57,0
32639,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
32639,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,74,0
32639,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,0
32639,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,77,0
32640,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,70,76
32640,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,76
32640,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
32640,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,55,76
32640,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,67,76
32640,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,55,76
32640,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,70,76
32640,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,67,76
32640,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,76
32640,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
32640,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,70,76
32759,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,70,0
32759,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,70,0
32759,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,70,0
32760,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,74,76
32760,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,74,76
32760,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,74,76
32864,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,62,0
32864,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,55,0
32864,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,74,0
32864,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,74,0
32864,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
32864,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,67,0
32864,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,55,0
32879,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,67,0
32879,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,55,0
32879,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,0
32879,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,70,0
32880,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,76
32880,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,69,76
32880,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,79,76
32880,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,49,76
32880,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,49,76
32880,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,79,76
32880,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,49,76
32880,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,64,76
32880,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,76
32880,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,69,76
32880,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,79,76
32880,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
32984,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,79,0
32984,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,79,0
32984,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,79,0
33000,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,76,76
33000,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,76,76
33000,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,76,76
33104,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,49,0
33104,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,76,0
33104,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,69,0
33104,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
33104,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,49,0
33104,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
33104,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,64,0
33119,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,69,0
33119,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,0
33119,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,49,0
33119,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,0
33119,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,0
33120,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,50,76
33120,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,77,76
33120,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,76
33120,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
33120,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,76
33120,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,50,76
33120,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,65,76
33120,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,76
33120,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
33120,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,69,76
33120,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
33344,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,69,0
33344,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,50,0
33344,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,62,0
33344,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,50,0
33359,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
33359,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,0
33359,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,65,0
33359,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
33360,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,74,76
33360,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,46,76
33360,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
33360,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,76
33360,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,46,76
33360,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,46,76
33360,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,65,76
33360,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,58,76
33464,note_on,,344,0,6,,,,,,,,,,,,,,,1,,,77,0
33464,note_on,,344,0,5,,,,,,,,,,,,,,,0,,,77,0
33464,note_on,,344,0,8,,,,,,,,,,,,,,,11,,,77,0
33480,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,74,76
33480,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
33480,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
33584,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,65,0
33584,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,74,0
33584,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,74,0
33584,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,74,0
33584,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,46,0
33584,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,46,0
33584,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,74,0
33599,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
33599,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,46,0
33599,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,0
33599,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,58,0
33600,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,43,76
33600,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,77,76
33600,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,77,76
33600,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,67,76
33600,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,43,76
33600,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,70,76
33600,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,76
33600,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,58,76
33600,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,55,76
33600,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,43,76
33600,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,77,76
33719,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,77,0
33719,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,77,0
33719,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,77,0
33720,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,76,76
33720,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,76,76
33720,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,76,76
33824,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,76,0
33824,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,70,0
33824,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,43,0
33824,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,67,0
33824,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,76,0
33824,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,76,0
33824,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,43,0
33839,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,0
33839,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,55,0
33839,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,58,0
33839,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,43,0
33840,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,64,76
33840,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
33840,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,74,76
33840,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,69,76
33840,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,76
33840,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,45,76
33840,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,45,76
33840,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
33840,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,45,76
33840,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,76
33840,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,64,76
33959,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,74,0
33959,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,74,0
33959,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,74,0
33960,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,73,76
33960,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,73,76
33960,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,73,76
34064,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,73,0
34064,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,45,0
34064,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,64,0
34064,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,69,0
34064,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,73,0
34064,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,73,0
34064,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,45,0
34079,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,0
34079,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,64,0
34079,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,45,0
34079,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,61,0
34080,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,69,76
34080,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
34080,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,50,76
34080,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
34080,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,74,76
34080,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,65,76
34080,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
34080,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,76
34080,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,50,76
34080,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,50,76
34080,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
34304,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,50,0
34304,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,50,0
34319,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,50,0
34319,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
34319,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
34319,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,65,0
34320,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,38,76
34320,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,38,76
34320,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,53,76
34320,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,76
34320,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,38,76
34320,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,50,76
34544,note_on,,464,0,8,,,,,,,,,,,,,,,11,,,74,0
34544,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,38,0
34544,note_on,,464,0,5,,,,,,,,,,,,,,,0,,,74,0
34544,note_on,,464,0,6,,,,,,,,,,,,,,,1,,,74,0
34544,note_on,,464,0,9,,,,,,,,,,,,,,,12,,,69,0
34544,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,38,0
34544,note_on,,464,0,10,,,,,,,,,,,,,,,13,,,65,0
34559,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,50,0
34559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,53,0
34559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,38,0
34559,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,57,0
34560,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
34560,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,50,76
34560,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,66,76
34560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,76
34560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
34560,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,50,76
34560,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,69,76
34560,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,69,76
34560,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,66,76
34560,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
34560,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,69,76
34664,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,69,0
34664,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,69,0
34664,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,69,0
34680,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,71,76
34680,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,71,76
34680,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,71,76
34784,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,50,0
34784,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,71,0
34784,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,71,0
34784,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,66,0
34784,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,71,0
34784,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,62,0
34784,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,50,0
34799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,50,0
34799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
34799,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
34799,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,66,0
34800,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,67,76
34800,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,72,76
34800,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,52,76
34800,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,60,76
34800,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,72,76
34800,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,52,76
34800,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,72,76
34800,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,67,76
34800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,76
34800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,76
34800,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,76
35024,note_on,,224,0,6,,,,,,,,,,,,,,,1,,,72,0
35024,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,60,0
35024,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,67,0
35024,note_on,,224,0,8,,,,,,,,,,,,,,,11,,,72,0
35024,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,52,0
35024,note_on,,224,0,5,,,,,,,,,,,,,,,0,,,72,0
35024,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,52,0
35039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,52,0
35039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,0
35039,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,67,0
35039,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,64,0
35040,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,74,76
35040,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,74,76
35040,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,57,76
35040,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,54,76
35040,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,69,76
35040,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,74,76
35040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
35040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
35040,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,54,76
35040,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,66,76
35040,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,54,76
35159,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,74,0
35159,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,74,0
35159,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,74,0
35160,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,72,76
35160,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,72,76
35160,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,72,76
35264,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,69,0
35264,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,57,0
35264,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,54,0
35264,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,54,0
35279,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,72,0
35279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
35279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,0
35279,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,54,0
35279,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,66,0
35279,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,72,0
35279,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,72,0
35280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,66,76
35280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,76
35280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,76
35280,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,76
35280,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,50,76
35280,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,71,76
35280,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,66,76
35280,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,50,76
35280,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,71,76
35280,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
35280,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,71,76
35280,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,50,76
35399,note_on,,119,0,6,,,,,,,,,,,,,,,1,,,71,0
35399,note_on,,119,0,8,,,,,,,,,,,,,,,11,,,71,0
35399,note_on,,119,0,5,,,,,,,,,,,,,,,0,,,71,0
35400,note_on,,1,0,6,,,,,,,,,,,,,,,1,,,69,76
35400,note_on,,1,0,8,,,,,,,,,,,,,,,11,,,69,76
35400,note_on,,1,0,5,,,,,,,,,,,,,,,0,,,69,76
35504,note_on,,224,0,9,,,,,,,,,,,,,,,12,,,66,0
35504,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,69,0
35504,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,69,0
35504,note_on,,224,0,11,,,,,,,,,,,,,,,14,,,50,0
35504,note_on,,224,0,10,,,,,,,,,,,,,,,13,,,62,0
35504,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,69,0
35504,note_on,,224,0,7,,,,,,,,,,,,,,,2,,,50,0
35519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,69,0
35519,note_on,,239,0,12,,,,,,,,,,,,,,,15,,,50,0
35519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,62,0
35519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,66,0
35519,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,72,0
35520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,74,76
35520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,67,76
35520,note_on,,0,0,12,,,,,,,,,,,,,,,15,,,71,76
35520,note_on,,16,0,10,,,,,,,,,,,,,,,13,,,62,76
35520,note_on,,16,0,7,,,,,,,,,,,,,,,2,,,55,76
35520,note_on,,1,0,12,,,,,,,,,,,,,,,15,,,55,76
35520,note_on,,16,0,9,,,,,,,,,,,,,,,12,,,67,76
35520,note_on,,16,0,6,,,,,,,,,,,,,,,1,,,71,76
35520,note_on,,16,0,11,,,,,,,,,,,,,,,14,,,55,76
35520,note_on,,16,0,5,,,,,,,,,,,,,,,0,,,71,76
35520,note_on,,16,0,8,,,,,,,,,,,,,,,11,,,71,76
35624,note_on,,104,0,8,,,,,,,,,,,,,,,11,,,71,0
35624,note_on,,104,0,6,,,,,,,,,,,,,,,1,,,71,0
35624,note_on,,104,0,5,,,,,,,,,,,,,,,0,,,71,0
