tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity,frame_rate,hours,minutes,seconds,frames,sub_frames
30960,note_on,3,0,11,,,,,,,,,,,10,,47,100,,,,,,
30996,note_on,36,0,8,,,,,,,,,,,6,,62,0,,,,,,
31000,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31036,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31040,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31068,note_on,108,0,11,,,,,,,,,,,10,,47,0,,,,,,
31068,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
31076,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31080,note_on,12,0,11,,,,,,,,,,,10,,45,100,,,,,,
31080,note_on,252,0,6,,,,,,,,,,,5,,45,100,,,,,,
31080,note_on,252,0,4,,,,,,,,,,,3,,69,100,,,,,,
31080,note_on,252,0,7,,,,,,,,,,,5,,33,100,,,,,,
31080,note_on,252,0,3,,,,,,,,,,,2,,74,100,,,,,,
31080,note_on,252,0,5,,,,,,,,,,,4,,65,100,,,,,,
31080,note_on,4,0,8,,,,,,,,,,,6,,69,100,,,,,,
31116,note_on,36,0,8,,,,,,,,,,,6,,69,0,,,,,,
31120,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31156,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31160,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31161,note_on,81,0,3,,,,,,,,,,,2,,74,0,,,,,,
31170,note_on,9,0,3,,,,,,,,,,,2,,72,100,,,,,,
31188,note_on,108,0,6,,,,,,,,,,,5,,45,0,,,,,,
31188,note_on,108,0,7,,,,,,,,,,,5,,33,0,,,,,,
31188,note_on,108,0,11,,,,,,,,,,,10,,45,0,,,,,,
31188,note_on,108,0,5,,,,,,,,,,,4,,65,0,,,,,,
31188,note_on,108,0,4,,,,,,,,,,,3,,69,0,,,,,,
31196,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31197,note_on,27,0,3,,,,,,,,,,,2,,72,0,,,,,,
31200,note_on,3,0,3,,,,,,,,,,,2,,74,100,,,,,,
31200,note_on,12,0,7,,,,,,,,,,,5,,32,100,,,,,,
31200,note_on,4,0,8,,,,,,,,,,,6,,62,100,,,,,,
31200,note_on,12,0,11,,,,,,,,,,,10,,44,100,,,,,,
31200,note_on,12,0,5,,,,,,,,,,,4,,59,100,,,,,,
31200,note_on,12,0,4,,,,,,,,,,,3,,71,100,,,,,,
31200,note_on,12,0,6,,,,,,,,,,,5,,44,100,,,,,,
31236,note_on,36,0,8,,,,,,,,,,,6,,62,0,,,,,,
31240,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31276,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31280,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31308,note_on,108,0,7,,,,,,,,,,,5,,32,0,,,,,,
31308,note_on,108,0,4,,,,,,,,,,,3,,71,0,,,,,,
31308,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
31308,note_on,108,0,11,,,,,,,,,,,10,,44,0,,,,,,
31308,note_on,108,0,5,,,,,,,,,,,4,,59,0,,,,,,
31308,note_on,108,0,6,,,,,,,,,,,5,,44,0,,,,,,
31316,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31320,note_on,252,0,2,,,,,,,,,,,1,,71,100,,,,,,
31320,note_on,12,0,11,,,,,,,,,,,10,,56,100,,,,,,
31320,note_on,4,0,8,,,,,,,,,,,6,,71,100,,,,,,
31356,note_on,36,0,8,,,,,,,,,,,6,,71,0,,,,,,
31360,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31396,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31400,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31401,note_on,81,0,11,,,,,,,,,,,10,,56,0,,,,,,
31401,note_on,81,0,2,,,,,,,,,,,1,,71,0,,,,,,
31410,note_on,9,0,11,,,,,,,,,,,10,,57,100,,,,,,
31410,note_on,9,0,2,,,,,,,,,,,1,,72,100,,,,,,
31436,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31437,note_on,27,0,11,,,,,,,,,,,10,,57,0,,,,,,
31437,note_on,27,0,2,,,,,,,,,,,1,,72,0,,,,,,
31440,note_on,3,0,2,,,,,,,,,,,1,,74,100,,,,,,
31440,note_on,3,0,11,,,,,,,,,,,10,,59,100,,,,,,
31440,note_on,4,0,8,,,,,,,,,,,6,,62,100,,,,,,
31476,note_on,36,0,8,,,,,,,,,,,6,,62,0,,,,,,
31480,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31516,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31520,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31548,note_on,108,0,2,,,,,,,,,,,1,,74,0,,,,,,
31548,note_on,108,0,11,,,,,,,,,,,10,,59,0,,,,,,
31556,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31560,note_on,252,0,4,,,,,,,,,,,3,,71,100,,,,,,
31560,note_on,252,0,3,,,,,,,,,,,2,,74,100,,,,,,
31560,note_on,252,0,5,,,,,,,,,,,4,,59,100,,,,,,
31560,note_on,4,0,8,,,,,,,,,,,6,,74,100,,,,,,
31560,note_on,252,0,6,,,,,,,,,,,5,,47,100,,,,,,
31560,note_on,12,0,11,,,,,,,,,,,10,,56,100,,,,,,
31560,note_on,252,0,7,,,,,,,,,,,5,,35,100,,,,,,
31596,note_on,36,0,8,,,,,,,,,,,6,,74,0,,,,,,
31600,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31636,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31640,note_on,4,0,8,,,,,,,,,,,6,,64,100,,,,,,
31641,note_on,81,0,3,,,,,,,,,,,2,,74,0,,,,,,
31650,note_on,9,0,3,,,,,,,,,,,2,,72,100,,,,,,
31668,note_on,108,0,4,,,,,,,,,,,3,,71,0,,,,,,
31668,note_on,108,0,11,,,,,,,,,,,10,,56,0,,,,,,
31668,note_on,108,0,6,,,,,,,,,,,5,,47,0,,,,,,
31668,note_on,108,0,5,,,,,,,,,,,4,,59,0,,,,,,
31668,note_on,108,0,7,,,,,,,,,,,5,,35,0,,,,,,
31676,note_on,36,0,8,,,,,,,,,,,6,,64,0,,,,,,
31677,note_on,27,0,3,,,,,,,,,,,2,,72,0,,,,,,
31680,note_on,12,0,7,,,,,,,,,,,5,,40,100,,,,,,
31680,note_on,3,0,3,,,,,,,,,,,2,,74,100,,,,,,
31680,note_on,12,0,11,,,,,,,,,,,10,,52,100,,,,,,
31680,note_on,12,0,4,,,,,,,,,,,3,,68,100,,,,,,
31680,note_on,4,0,8,,,,,,,,,,,6,,62,100,,,,,,
31680,note_on,12,0,5,,,,,,,,,,,4,,59,100,,,,,,
31680,note_on,12,0,6,,,,,,,,,,,5,,52,100,,,,,,
31716,note_on,36,0,8,,,,,,,,,,,6,,62,0,,,,,,
31720,note_on,4,0,8,,,,,,,,,,,6,,65,100,,,,,,
31756,note_on,36,0,8,,,,,,,,,,,6,,65,0,,,,,,
31760,note_on,4,0,8,,,,,,,,,,,6,,68,100,,,,,,
31788,note_on,108,0,11,,,,,,,,,,,10,,52,0,,,,,,
31788,note_on,108,0,3,,,,,,,,,,,2,,74,0,,,,,,
31788,note_on,108,0,6,,,,,,,,,,,5,,52,0,,,,,,
31788,note_on,108,0,4,,,,,,,,,,,3,,68,0,,,,,,
31788,note_on,108,0,5,,,,,,,,,,,4,,59,0,,,,,,
31788,note_on,108,0,7,,,,,,,,,,,5,,40,0,,,,,,
31796,note_on,36,0,8,,,,,,,,,,,6,,68,0,,,,,,
31800,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
31800,note_on,252,0,2,,,,,,,,,,,1,,80,100,,,,,,
31800,note_on,4,0,8,,,,,,,,,,,6,,71,100,,,,,,
31836,note_on,36,0,8,,,,,,,,,,,6,,71,0,,,,,,
31840,note_on,4,0,8,,,,,,,,,,,6,,74,100,,,,,,
31876,note_on,36,0,8,,,,,,,,,,,6,,74,0,,,,,,
31880,note_on,4,0,8,,,,,,,,,,,6,,71,100,,,,,,
31881,note_on,81,0,2,,,,,,,,,,,1,,80,0,,,,,,
31890,note_on,9,0,2,,,,,,,,,,,1,,81,100,,,,,,
31908,note_on,108,0,11,,,,,,,,,,,10,,40,0,,,,,,
31916,note_on,36,0,8,,,,,,,,,,,6,,71,0,,,,,,
31917,note_on,27,0,2,,,,,,,,,,,1,,81,0,,,,,,
31920,note_on,4,0,8,,,,,,,,,,,6,,68,100,,,,,,
31920,note_on,3,0,2,,,,,,,,,,,1,,83,100,,,,,,
31956,note_on,36,0,8,,,,,,,,,,,6,,68,0,,,,,,
31956,note_on,1236,0,1,,,,,,,,,,,0,,77,0,,,,,,
31960,note_on,4,0,8,,,,,,,,,,,6,,71,100,,,,,,
31960,note_on,4,0,1,,,,,,,,,,,0,,74,100,,,,,,
31996,note_on,36,0,1,,,,,,,,,,,0,,74,0,,,,,,
31996,note_on,36,0,8,,,,,,,,,,,6,,71,0,,,,,,
32000,note_on,4,0,1,,,,,,,,,,,0,,71,100,,,,,,
32000,note_on,4,0,8,,,,,,,,,,,6,,74,100,,,,,,
32028,note_on,108,0,2,,,,,,,,,,,1,,83,0,,,,,,
32036,note_on,36,0,8,,,,,,,,,,,6,,74,0,,,,,,
32036,note_on,36,0,1,,,,,,,,,,,0,,71,0,,,,,,
32040,note_on,252,0,5,,,,,,,,,,,4,,68,100,,,,,,
32040,note_on,4,0,1,,,,,,,,,,,0,,68,100,,,,,,
32040,note_on,252,0,7,,,,,,,,,,,5,,38,100,,,,,,
32040,note_on,252,0,4,,,,,,,,,,,3,,74,100,,,,,,
32040,note_on,252,0,3,,,,,,,,,,,2,,71,100,,,,,,
32040,note_on,252,0,6,,,,,,,,,,,5,,50,100,,,,,,
32040,note_on,4,0,8,,,,,,,,,,,6,,77,100,,,,,,
32040,note_on,0,0,11,,,,,,,,,,,10,,47,100,,,,,,
32040,note_on,132,0,11,,,,,,,,,,,10,,56,100,,,,,,
32076,note_on,36,0,6,,,,,,,,,,,5,,50,0,,,,,,
32076,note_on,36,0,7,,,,,,,,,,,5,,38,0,,,,,,
32076,note_on,36,0,3,,,,,,,,,,,2,,71,0,,,,,,
32076,note_on,36,0,8,,,,,,,,,,,6,,77,0,,,,,,
32080,note_on,4,0,8,,,,,,,,,,,6,,76,100,,,,,,
32080,note_on,4,0,6,,,,,,,,,,,5,,48,100,,,,,,
32080,note_on,4,0,3,,,,,,,,,,,2,,72,100,,,,,,
32080,note_on,4,0,7,,,,,,,,,,,5,,36,100,,,,,,
32116,note_on,36,0,8,,,,,,,,,,,6,,76,0,,,,,,
32116,note_on,36,0,3,,,,,,,,,,,2,,72,0,,,,,,
32116,note_on,36,0,7,,,,,,,,,,,5,,36,0,,,,,,
32116,note_on,36,0,6,,,,,,,,,,,5,,48,0,,,,,,
32120,note_on,4,0,7,,,,,,,,,,,5,,35,100,,,,,,
32120,note_on,4,0,3,,,,,,,,,,,2,,74,100,,,,,,
32120,note_on,4,0,6,,,,,,,,,,,5,,47,100,,,,,,
32120,note_on,4,0,8,,,,,,,,,,,6,,74,100,,,,,,
32121,note_on,81,0,1,,,,,,,,,,,0,,68,0,,,,,,
32130,note_on,9,0,1,,,,,,,,,,,0,,77,100,,,,,,
32148,note_on,108,0,11,,,,,,,,,,,10,,47,0,,,,,,
32148,note_on,108,0,5,,,,,,,,,,,4,,68,0,,,,,,
32156,note_on,36,0,6,,,,,,,,,,,5,,47,0,,,,,,
32156,note_on,36,0,8,,,,,,,,,,,6,,74,0,,,,,,
32156,note_on,36,0,3,,,,,,,,,,,2,,74,0,,,,,,
32156,note_on,36,0,7,,,,,,,,,,,5,,35,0,,,,,,
32157,note_on,27,0,1,,,,,,,,,,,0,,77,0,,,,,,
32160,note_on,4,0,6,,,,,,,,,,,5,,48,100,,,,,,
32160,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
32160,note_on,4,0,3,,,,,,,,,,,2,,76,100,,,,,,
32160,note_on,12,0,11,,,,,,,,,,,10,,48,100,,,,,,
32160,note_on,3,0,1,,,,,,,,,,,0,,76,100,,,,,,
32160,note_on,4,0,8,,,,,,,,,,,6,,76,100,,,,,,
32160,note_on,4,0,7,,,,,,,,,,,5,,36,100,,,,,,
32196,note_on,36,0,11,,,,,,,,,,,10,,56,0,,,,,,
32196,note_on,36,0,3,,,,,,,,,,,2,,76,0,,,,,,
32200,note_on,4,0,3,,,,,,,,,,,2,,78,100,,,,,,
32200,note_on,4,0,11,,,,,,,,,,,10,,54,100,,,,,,
32236,note_on,36,0,11,,,,,,,,,,,10,,54,0,,,,,,
32236,note_on,36,0,3,,,,,,,,,,,2,,78,0,,,,,,
32240,note_on,4,0,3,,,,,,,,,,,2,,80,100,,,,,,
32240,note_on,4,0,11,,,,,,,,,,,10,,52,100,,,,,,
32268,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
32268,note_on,108,0,7,,,,,,,,,,,5,,36,0,,,,,,
32268,note_on,108,0,1,,,,,,,,,,,0,,76,0,,,,,,
32268,note_on,108,0,6,,,,,,,,,,,5,,48,0,,,,,,
32268,note_on,228,0,4,,,,,,,,,,,3,,74,0,,,,,,
32276,note_on,36,0,3,,,,,,,,,,,2,,80,0,,,,,,
32276,note_on,36,0,11,,,,,,,,,,,10,,52,0,,,,,,
32280,note_on,12,0,7,,,,,,,,,,,5,,33,100,,,,,,
32280,note_on,4,0,11,,,,,,,,,,,10,,57,100,,,,,,
32280,note_on,12,0,4,,,,,,,,,,,3,,72,100,,,,,,
32280,note_on,12,0,6,,,,,,,,,,,5,,45,100,,,,,,
32280,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
32280,note_on,252,0,2,,,,,,,,,,,1,,81,100,,,,,,
32280,note_on,4,0,3,,,,,,,,,,,2,,81,100,,,,,,
32280,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
32316,note_on,36,0,3,,,,,,,,,,,2,,81,0,,,,,,
32320,note_on,4,0,3,,,,,,,,,,,2,,79,100,,,,,,
32322,note_on,42,0,11,,,,,,,,,,,10,,48,0,,,,,,
32322,note_on,162,0,8,,,,,,,,,,,6,,76,0,,,,,,
32340,note_on,18,0,11,,,,,,,,,,,10,,50,100,,,,,,
32340,note_on,18,0,8,,,,,,,,,,,6,,77,100,,,,,,
32356,note_on,36,0,3,,,,,,,,,,,2,,79,0,,,,,,
32360,note_on,4,0,3,,,,,,,,,,,2,,77,100,,,,,,
32388,note_on,108,0,2,,,,,,,,,,,1,,81,0,,,,,,
32388,note_on,108,0,6,,,,,,,,,,,5,,45,0,,,,,,
32388,note_on,108,0,7,,,,,,,,,,,5,,33,0,,,,,,
32388,note_on,48,0,11,,,,,,,,,,,10,,57,0,,,,,,
32388,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
32388,note_on,108,0,4,,,,,,,,,,,3,,72,0,,,,,,
32388,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
32394,note_on,6,0,11,,,,,,,,,,,10,,50,0,,,,,,
32394,note_on,54,0,8,,,,,,,,,,,6,,77,0,,,,,,
32396,note_on,36,0,3,,,,,,,,,,,2,,77,0,,,,,,
32400,note_on,12,0,5,,,,,,,,,,,4,,64,100,,,,,,
32400,note_on,4,0,3,,,,,,,,,,,2,,76,100,,,,,,
32400,note_on,6,0,11,,,,,,,,,,,10,,52,100,,,,,,
32400,note_on,12,0,1,,,,,,,,,,,0,,71,100,,,,,,
32400,note_on,6,0,8,,,,,,,,,,,6,,71,100,,,,,,
32400,note_on,12,0,6,,,,,,,,,,,5,,52,100,,,,,,
32400,note_on,12,0,2,,,,,,,,,,,1,,71,100,,,,,,
32400,note_on,0,0,8,,,,,,,,,,,6,,68,100,,,,,,
32400,note_on,0,0,11,,,,,,,,,,,10,,52,100,,,,,,
32400,note_on,12,0,4,,,,,,,,,,,3,,71,100,,,,,,
32400,note_on,12,0,7,,,,,,,,,,,5,,40,100,,,,,,
32436,note_on,36,0,3,,,,,,,,,,,2,,76,0,,,,,,
32440,note_on,4,0,3,,,,,,,,,,,2,,74,100,,,,,,
32476,note_on,36,0,3,,,,,,,,,,,2,,74,0,,,,,,
32480,note_on,4,0,3,,,,,,,,,,,2,,72,100,,,,,,
32508,note_on,108,0,4,,,,,,,,,,,3,,71,0,,,,,,
32508,note_on,108,0,6,,,,,,,,,,,5,,52,0,,,,,,
32508,note_on,0,0,11,,,,,,,,,,,10,,52,0,,,,,,
32508,note_on,108,0,11,,,,,,,,,,,10,,52,0,,,,,,
32508,note_on,108,0,5,,,,,,,,,,,4,,64,0,,,,,,
32508,note_on,108,0,1,,,,,,,,,,,0,,71,0,,,,,,
32508,note_on,108,0,2,,,,,,,,,,,1,,71,0,,,,,,
32508,note_on,108,0,7,,,,,,,,,,,5,,40,0,,,,,,
32516,note_on,36,0,3,,,,,,,,,,,2,,72,0,,,,,,
32520,note_on,12,0,6,,,,,,,,,,,5,,40,100,,,,,,
32520,note_on,12,0,2,,,,,,,,,,,1,,80,100,,,,,,
32520,note_on,12,0,11,,,,,,,,,,,10,,40,100,,,,,,
32520,note_on,12,0,5,,,,,,,,,,,4,,71,100,,,,,,
32520,note_on,12,0,4,,,,,,,,,,,3,,76,100,,,,,,
32520,note_on,12,0,7,,,,,,,,,,,5,,28,100,,,,,,
32520,note_on,4,0,3,,,,,,,,,,,2,,71,100,,,,,,
32520,note_on,12,0,1,,,,,,,,,,,0,,80,100,,,,,,
32556,note_on,36,0,3,,,,,,,,,,,2,,71,0,,,,,,
32560,note_on,4,0,3,,,,,,,,,,,2,,72,100,,,,,,
32562,note_on,162,0,8,,,,,,,,,,,6,,71,0,,,,,,
32580,note_on,18,0,8,,,,,,,,,,,6,,69,100,,,,,,
32596,note_on,36,0,3,,,,,,,,,,,2,,72,0,,,,,,
32600,note_on,4,0,3,,,,,,,,,,,2,,74,100,,,,,,
32616,note_on,36,0,8,,,,,,,,,,,6,,68,0,,,,,,
32628,note_on,108,0,4,,,,,,,,,,,3,,76,0,,,,,,
32628,note_on,108,0,2,,,,,,,,,,,1,,80,0,,,,,,
32628,note_on,108,0,11,,,,,,,,,,,10,,40,0,,,,,,
32628,note_on,108,0,7,,,,,,,,,,,5,,28,0,,,,,,
32628,note_on,108,0,6,,,,,,,,,,,5,,40,0,,,,,,
32628,note_on,108,0,1,,,,,,,,,,,0,,80,0,,,,,,
32628,note_on,108,0,5,,,,,,,,,,,4,,71,0,,,,,,
32634,note_on,18,0,8,,,,,,,,,,,6,,69,0,,,,,,
32636,note_on,36,0,3,,,,,,,,,,,2,,74,0,,,,,,
32640,note_on,12,0,1,,,,,,,,,,,0,,81,100,,,,,,
32640,note_on,12,0,7,,,,,,,,,,,5,,33,100,,,,,,
32640,note_on,12,0,11,,,,,,,,,,,10,,45,100,,,,,,
32640,note_on,4,0,3,,,,,,,,,,,2,,72,100,,,,,,
32640,note_on,12,0,6,,,,,,,,,,,5,,45,100,,,,,,
32640,note_on,12,0,5,,,,,,,,,,,4,,69,100,,,,,,
32640,note_on,6,0,8,,,,,,,,,,,6,,69,100,,,,,,
32640,note_on,12,0,2,,,,,,,,,,,1,,81,100,,,,,,
32640,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
32676,note_on,36,0,2,,,,,,,,,,,1,,81,0,,,,,,
32676,note_on,36,0,3,,,,,,,,,,,2,,72,0,,,,,,
32680,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
32680,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
32716,note_on,36,0,2,,,,,,,,,,,1,,69,0,,,,,,
32716,note_on,36,0,3,,,,,,,,,,,2,,69,0,,,,,,
32720,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
32720,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
32748,note_on,108,0,6,,,,,,,,,,,5,,45,0,,,,,,
32748,note_on,108,0,8,,,,,,,,,,,6,,69,0,,,,,,
32748,note_on,108,0,7,,,,,,,,,,,5,,33,0,,,,,,
32748,note_on,108,0,5,,,,,,,,,,,4,,69,0,,,,,,
32748,note_on,108,0,11,,,,,,,,,,,10,,45,0,,,,,,
32748,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
32748,note_on,108,0,1,,,,,,,,,,,0,,81,0,,,,,,
32756,note_on,36,0,2,,,,,,,,,,,1,,69,0,,,,,,
32756,note_on,36,0,3,,,,,,,,,,,2,,69,0,,,,,,
32760,note_on,4,0,2,,,,,,,,,,,1,,70,100,,,,,,
32760,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
32760,note_on,12,0,4,,,,,,,,,,,3,,65,100,,,,,,
32760,note_on,4,0,3,,,,,,,,,,,2,,70,100,,,,,,
32796,note_on,36,0,3,,,,,,,,,,,2,,70,0,,,,,,
32796,note_on,36,0,2,,,,,,,,,,,1,,70,0,,,,,,
32800,note_on,4,0,2,,,,,,,,,,,1,,68,100,,,,,,
32800,note_on,4,0,3,,,,,,,,,,,2,,68,100,,,,,,
32836,note_on,36,0,2,,,,,,,,,,,1,,68,0,,,,,,
32836,note_on,36,0,3,,,,,,,,,,,2,,68,0,,,,,,
32840,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
32840,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
32868,note_on,108,0,4,,,,,,,,,,,3,,65,0,,,,,,
32868,note_on,108,0,5,,,,,,,,,,,4,,62,0,,,,,,
32876,note_on,36,0,2,,,,,,,,,,,1,,69,0,,,,,,
32876,note_on,36,0,3,,,,,,,,,,,2,,69,0,,,,,,
32880,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
32880,note_on,4,0,2,,,,,,,,,,,1,,70,100,,,,,,
32880,note_on,12,0,5,,,,,,,,,,,4,,61,100,,,,,,
32880,note_on,4,0,3,,,,,,,,,,,2,,70,100,,,,,,
32916,note_on,36,0,2,,,,,,,,,,,1,,70,0,,,,,,
32916,note_on,36,0,3,,,,,,,,,,,2,,70,0,,,,,,
32920,note_on,4,0,3,,,,,,,,,,,2,,68,100,,,,,,
32920,note_on,4,0,2,,,,,,,,,,,1,,68,100,,,,,,
32956,note_on,36,0,2,,,,,,,,,,,1,,68,0,,,,,,
32956,note_on,36,0,3,,,,,,,,,,,2,,68,0,,,,,,
32960,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
32960,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
32988,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
32988,note_on,108,0,5,,,,,,,,,,,4,,61,0,,,,,,
32996,note_on,36,0,2,,,,,,,,,,,1,,69,0,,,,,,
32996,note_on,36,0,3,,,,,,,,,,,2,,69,0,,,,,,
33000,note_on,4,0,2,,,,,,,,,,,1,,70,100,,,,,,
33000,note_on,12,0,5,,,,,,,,,,,4,,62,100,,,,,,
33000,note_on,12,0,4,,,,,,,,,,,3,,65,100,,,,,,
33000,note_on,4,0,3,,,,,,,,,,,2,,70,100,,,,,,
33036,note_on,36,0,3,,,,,,,,,,,2,,70,0,,,,,,
33036,note_on,36,0,2,,,,,,,,,,,1,,70,0,,,,,,
33040,note_on,4,0,2,,,,,,,,,,,1,,68,100,,,,,,
33040,note_on,4,0,3,,,,,,,,,,,2,,68,100,,,,,,
33076,note_on,36,0,2,,,,,,,,,,,1,,68,0,,,,,,
33076,note_on,36,0,3,,,,,,,,,,,2,,68,0,,,,,,
33080,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
33080,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
33108,note_on,108,0,4,,,,,,,,,,,3,,65,0,,,,,,
33108,note_on,108,0,5,,,,,,,,,,,4,,62,0,,,,,,
33116,note_on,36,0,3,,,,,,,,,,,2,,69,0,,,,,,
33116,note_on,36,0,2,,,,,,,,,,,1,,69,0,,,,,,
33120,note_on,12,0,4,,,,,,,,,,,3,,64,100,,,,,,
33120,note_on,12,0,5,,,,,,,,,,,4,,57,100,,,,,,
33120,note_on,4,0,2,,,,,,,,,,,1,,61,100,,,,,,
33120,note_on,4,0,3,,,,,,,,,,,2,,61,100,,,,,,
33156,note_on,36,0,3,,,,,,,,,,,2,,61,0,,,,,,
33156,note_on,36,0,2,,,,,,,,,,,1,,61,0,,,,,,
33160,note_on,4,0,3,,,,,,,,,,,2,,62,100,,,,,,
33160,note_on,4,0,2,,,,,,,,,,,1,,62,100,,,,,,
33196,note_on,36,0,3,,,,,,,,,,,2,,62,0,,,,,,
33196,note_on,36,0,2,,,,,,,,,,,1,,62,0,,,,,,
33200,note_on,4,0,3,,,,,,,,,,,2,,64,100,,,,,,
33200,note_on,4,0,2,,,,,,,,,,,1,,64,100,,,,,,
33228,note_on,108,0,5,,,,,,,,,,,4,,57,0,,,,,,
33228,note_on,108,0,4,,,,,,,,,,,3,,64,0,,,,,,
33236,note_on,36,0,2,,,,,,,,,,,1,,64,0,,,,,,
33236,note_on,36,0,3,,,,,,,,,,,2,,64,0,,,,,,
33240,note_on,492,0,11,,,,,,,,,,,10,,53,100,,,,,,
33240,note_on,12,0,4,,,,,,,,,,,3,,69,100,,,,,,
33240,note_on,492,0,6,,,,,,,,,,,5,,53,100,,,,,,
33240,note_on,12,0,5,,,,,,,,,,,4,,57,100,,,,,,
33240,note_on,4,0,2,,,,,,,,,,,1,,62,100,,,,,,
33240,note_on,4,0,3,,,,,,,,,,,2,,62,100,,,,,,
33240,note_on,492,0,7,,,,,,,,,,,5,,41,100,,,,,,
33276,note_on,36,0,2,,,,,,,,,,,1,,62,0,,,,,,
33276,note_on,36,0,3,,,,,,,,,,,2,,62,0,,,,,,
33280,note_on,4,0,2,,,,,,,,,,,1,,64,100,,,,,,
33280,note_on,4,0,3,,,,,,,,,,,2,,64,100,,,,,,
33316,note_on,36,0,2,,,,,,,,,,,1,,64,0,,,,,,
33316,note_on,36,0,3,,,,,,,,,,,2,,64,0,,,,,,
33320,note_on,4,0,2,,,,,,,,,,,1,,65,100,,,,,,
33320,note_on,4,0,3,,,,,,,,,,,2,,65,100,,,,,,
33348,note_on,108,0,5,,,,,,,,,,,4,,57,0,,,,,,
33348,note_on,108,0,6,,,,,,,,,,,5,,53,0,,,,,,
33348,note_on,108,0,7,,,,,,,,,,,5,,41,0,,,,,,
33348,note_on,108,0,11,,,,,,,,,,,10,,53,0,,,,,,
33348,note_on,108,0,4,,,,,,,,,,,3,,69,0,,,,,,
33356,note_on,36,0,3,,,,,,,,,,,2,,65,0,,,,,,
33356,note_on,36,0,2,,,,,,,,,,,1,,65,0,,,,,,
33360,note_on,4,0,3,,,,,,,,,,,2,,64,100,,,,,,
33360,note_on,12,0,6,,,,,,,,,,,5,,49,100,,,,,,
33360,note_on,12,0,7,,,,,,,,,,,5,,37,100,,,,,,
33360,note_on,12,0,11,,,,,,,,,,,10,,49,100,,,,,,
33360,note_on,4,0,2,,,,,,,,,,,1,,64,100,,,,,,
33360,note_on,12,0,5,,,,,,,,,,,4,,57,100,,,,,,
33360,note_on,12,0,4,,,,,,,,,,,3,,69,100,,,,,,
33396,note_on,36,0,3,,,,,,,,,,,2,,64,0,,,,,,
33396,note_on,36,0,2,,,,,,,,,,,1,,64,0,,,,,,
33400,note_on,4,0,2,,,,,,,,,,,1,,69,100,,,,,,
33400,note_on,4,0,3,,,,,,,,,,,2,,69,100,,,,,,
