tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
45504,note_on,,0,0,2,,,,,64,92,0,
45504,note_off,,192,0,2,,,,,65,64,0,
45568,note_off,,64,0,1,,,,,69,64,0,
45568,note_on,,0,0,1,,,,,70,92,0,
45632,note_off,,64,0,1,,,,,70,64,0,
45632,note_on,,0,0,1,,,,,72,92,0,
45696,note_on,,0,0,2,,,,,62,92,0,
45696,note_on,,0,0,2,,,,,58,92,0,
45696,note_off,,0,0,2,,,,,60,64,0,
45696,note_off,,64,0,1,,,,,72,64,0,
45696,note_off,,192,0,2,,,,,64,64,0,
45696,note_on,,0,0,1,,,,,67,92,0,
45760,note_off,,64,0,1,,,,,67,64,0,
45760,note_on,,0,0,1,,,,,69,92,0,
45824,note_on,,0,0,1,,,,,70,92,0,
45824,note_off,,64,0,1,,,,,69,64,0,
45888,note_off,,64,0,1,,,,,70,64,0,
45888,note_on,,0,0,1,,,,,64,92,0,
45888,note_off,,192,0,2,,,,,62,64,0,
45888,note_off,,0,0,2,,,,,58,64,0,
45888,note_on,,0,0,2,,,,,55,92,0,
45888,note_on,,0,0,2,,,,,58,92,0,
45984,note_on,,96,0,1,,,,,70,92,0,
46080,note_off,,192,0,2,,,,,58,64,0,
46080,note_on,,0,0,2,,,,,53,92,0,
46080,note_on,,0,0,1,,,,,69,92,0,
46080,note_on,,0,0,1,,,,,65,92,0,
46080,note_off,,0,0,1,,,,,64,64,0,
46080,note_off,,96,0,1,,,,,70,64,0,
46080,note_off,,0,0,2,,,,,55,64,0,
46080,note_on,,0,0,2,,,,,60,92,0,
46176,note_off,,96,0,1,,,,,69,64,0,
46176,note_on,,0,0,1,,,,,72,92,0,
46272,note_on,,0,0,1,,,,,70,92,0,
46272,note_off,,0,0,2,,,,,53,64,0,
46272,note_off,,96,0,1,,,,,72,64,0,
46272,note_off,,0,0,1,,,,,65,64,0,
46272,note_on,,0,0,1,,,,,67,92,0,
46272,note_off,,192,0,2,,,,,60,64,0,
46368,note_on,,0,0,1,,,,,74,92,0,
46368,note_off,,96,0,1,,,,,70,64,0,
46464,note_on,,0,0,1,,,,,69,92,0,
46464,note_on,,0,0,1,,,,,72,92,0,
46464,note_off,,96,0,1,,,,,74,64,0,
46464,note_off,,0,0,1,,,,,67,64,0,
46560,note_on,,0,0,1,,,,,76,92,0,
46560,note_off,,96,0,1,,,,,72,64,0,
46656,note_on,,0,0,2,,,,,60,92,0,
46656,note_off,,96,0,1,,,,,76,64,0,
46656,note_off,,0,0,1,,,,,69,64,0,
46656,note_on,,0,0,1,,,,,70,92,0,
46656,note_on,,0,0,1,,,,,74,92,0,
46656,note_on,,384,0,2,,,,,57,92,0,
46752,note_off,,96,0,1,,,,,74,64,0,
46752,note_on,,0,0,1,,,,,77,92,0,
46848,note_off,,96,0,1,,,,,77,64,0,
46848,note_on,,0,0,1,,,,,76,92,0,
46848,note_on,,0,0,2,,,,,58,92,0,
46848,note_on,,0,0,2,,,,,55,92,0,
46848,note_off,,0,0,2,,,,,57,64,0,
46848,note_off,,192,0,2,,,,,60,64,0,
46848,note_off,,0,0,1,,,,,70,64,0,
46848,note_on,,0,0,1,,,,,72,92,0,
46944,note_off,,96,0,1,,,,,76,64,0,
46944,note_on,,0,0,1,,,,,79,92,0,
47040,note_on,,0,0,1,,,,,74,92,0,
47040,note_off,,0,0,1,,,,,72,64,0,
47040,note_off,,96,0,1,,,,,79,64,0,
47040,note_off,,192,0,2,,,,,58,64,0,
47040,note_off,,0,0,2,,,,,55,64,0,
47040,note_on,,0,0,2,,,,,53,92,0,
47040,note_on,,0,0,1,,,,,77,92,0,
47040,note_on,,0,0,2,,,,,57,92,0,
47136,note_off,,96,0,1,,,,,77,64,0,
47136,note_on,,0,0,1,,,,,81,92,0,
47232,note_off,,192,0,2,,,,,57,64,0,
47232,note_off,,0,0,2,,,,,53,64,0,
47232,note_on,,0,0,2,,,,,52,92,0,
47232,note_on,,0,0,2,,,,,55,92,0,
47232,note_on,,0,0,2,,,,,60,92,0,
47232,note_on,,0,0,1,,,,,79,92,0,
47232,note_on,,0,0,1,,,,,76,92,0,
47232,note_off,,0,0,1,,,,,74,64,0,
47232,note_off,,96,0,1,,,,,81,64,0,
47328,note_off,,96,0,1,,,,,79,64,0,
47328,note_on,,0,0,1,,,,,82,92,0,
47424,note_on,,0,0,1,,,,,81,92,0,
47424,note_off,,0,0,2,,,,,52,64,0,
47424,note_off,,0,0,2,,,,,55,64,0,
47424,note_off,,96,0,1,,,,,82,64,0,
47424,note_off,,0,0,1,,,,,76,64,0,
47424,note_off,,192,0,2,,,,,60,64,0,
47520,note_on,,0,0,1,,,,,79,92,0,
47520,note_off,,96,0,1,,,,,81,64,0,
47616,note_on,,0,0,1,,,,,81,92,0,
47616,note_on,,192,0,2,,,,,53,92,0,
47616,note_off,,96,0,1,,,,,79,64,0,
47712,note_on,,0,0,2,,,,,65,92,0,
47712,note_off,,96,0,2,,,,,53,64,0,
47712,note_on,,0,0,1,,,,,69,92,0,
47712,note_off,,96,0,1,,,,,81,64,0,
47808,note_on,,0,0,2,,,,,52,92,0,
47808,note_on,,0,0,1,,,,,79,92,0,
47808,note_off,,96,0,1,,,,,69,64,0,
47808,note_off,,96,0,2,,,,,65,64,0,
47904,note_off,,96,0,2,,,,,52,64,0,
47904,note_on,,0,0,1,,,,,67,92,0,
47904,note_off,,96,0,1,,,,,79,64,0,
47904,note_on,,0,0,2,,,,,64,92,0,
48000,note_off,,96,0,1,,,,,67,64,0,
48000,note_on,,0,0,2,,,,,50,92,0,
48000,note_off,,96,0,2,,,,,64,64,0,
48000,note_on,,0,0,1,,,,,77,92,0,
48096,note_on,,0,0,2,,,,,62,92,0,
48096,note_off,,96,0,2,,,,,50,64,0,
48096,note_off,,96,0,1,,,,,77,64,0,
48096,note_on,,0,0,1,,,,,65,92,0,
48192,note_on,,0,0,1,,,,,76,92,0,
48192,note_off,,96,0,2,,,,,62,64,0,
48192,note_off,,96,0,1,,,,,65,64,0,
48192,note_on,,0,0,2,,,,,48,92,0,
48288,note_off,,96,0,2,,,,,48,64,0,
48288,note_on,,0,0,2,,,,,60,92,0,
48288,note_off,,96,0,1,,,,,76,64,0,
48288,note_on,,0,0,1,,,,,64,92,0,
48384,note_off,,96,0,2,,,,,60,64,0,
48384,note_on,,0,0,2,,,,,46,92,0,
48384,note_off,,96,0,1,,,,,64,64,0,
48384,note_on,,0,0,1,,,,,74,92,0,
48480,note_off,,96,0,2,,,,,46,64,0,
48480,note_on,,0,0,2,,,,,58,92,0,
48480,note_on,,0,0,1,,,,,62,92,0,
48480,note_off,,96,0,1,,,,,74,64,0,
48576,note_off,,96,0,2,,,,,58,64,0,
48576,note_on,,0,0,2,,,,,45,92,0,
48576,note_off,,96,0,1,,,,,62,64,0,
48576,note_on,,0,0,1,,,,,72,92,0,
48672,note_on,,0,0,2,,,,,57,92,0,
48672,note_off,,96,0,1,,,,,72,64,0,
48672,note_on,,0,0,1,,,,,60,92,0,
48672,note_off,,96,0,2,,,,,45,64,0,
48768,note_on,,0,0,1,,,,,70,92,0,
48768,note_off,,96,0,1,,,,,60,64,0,
48768,note_off,,96,0,2,,,,,57,64,0,
48768,note_on,,0,0,2,,,,,55,92,0,
48864,note_on,,0,0,1,,,,,69,92,0,
48864,note_off,,96,0,1,,,,,70,64,0,
48864,note_off,,96,0,2,,,,,55,64,0,
48864,note_on,,0,0,2,,,,,53,92,0,
48960,note_off,,96,0,1,,,,,69,64,0,
48960,note_on,,0,0,2,,,,,55,92,0,
48960,note_off,,96,0,2,,,,,53,64,0,
48960,note_on,,0,0,1,,,,,70,92,0,
49056,note_off,,96,0,1,,,,,70,64,0,
49056,note_on,,0,0,1,,,,,72,92,0,
49056,note_off,,96,0,2,,,,,55,64,0,
49056,note_on,,0,0,2,,,,,52,92,0,
49152,note_off,,96,0,2,,,,,52,64,0,
49152,note_on,,0,0,2,,,,,53,92,0,
49152,note_on,,0,0,1,,,,,69,92,0,
49152,note_off,,96,0,1,,,,,72,64,0,
49248,note_off,,96,0,2,,,,,53,64,0,
49248,note_on,,0,0,2,,,,,48,92,0,
49344,note_off,,96,0,2,,,,,48,64,0,
49344,note_on,,0,0,2,,,,,50,92,0,
49344,note_off,,192,0,1,,,,,69,64,0,
49440,note_off,,96,0,2,,,,,50,64,0,
49440,note_on,,0,0,2,,,,,52,92,0,
49536,note_on,,0,0,2,,,,,53,92,0,
49536,note_off,,96,0,2,,,,,52,64,0,
49632,note_on,,96,0,2,,,,,55,92,0,
49728,note_off,,96,0,2,,,,,55,64,0,
49728,note_off,,0,0,2,,,,,53,64,0,
49728,note_on,,0,0,2,,,,,57,92,0,
49824,note_on,,0,0,2,,,,,58,92,0,
49824,note_off,,96,0,2,,,,,57,64,0,
49920,note_on,,0,0,2,,,,,57,92,0,
49920,note_off,,96,0,2,,,,,58,64,0,
50016,note_on,,672,0,1,,,,,60,92,0,
50112,note_on,,0,0,1,,,,,62,92,0,
50112,note_off,,96,0,1,,,,,60,64,0,
50112,note_off,,192,0,2,,,,,57,64,0,
50208,note_off,,96,0,1,,,,,62,64,0,
50208,note_on,,0,0,1,,,,,64,92,0,
50304,set_tempo,857140,50304,1,0,,,,,,,,
50304,note_on,,0,0,1,,,,,65,92,0,
50304,note_off,,96,0,1,,,,,64,64,0,
50352,note_on,,48,0,1,,,,,67,92,0,
50400,note_on,,0,0,1,,,,,69,92,0,
50400,note_off,,48,0,1,,,,,67,64,0,
50448,note_off,,48,0,1,,,,,69,64,0,
50448,note_on,,0,0,1,,,,,71,92,0,
50496,note_off,,48,0,1,,,,,71,64,0,
50496,note_off,,0,0,1,,,,,65,64,0,
50496,note_on,,0,0,1,,,,,72,92,0,
50544,note_on,,48,0,1,,,,,67,92,0,
50592,note_on,,0,0,1,,,,,65,92,0,
50592,note_off,,48,0,1,,,,,67,64,0,
50640,note_off,,48,0,1,,,,,65,64,0,
50640,note_on,,0,0,1,,,,,64,92,0,
50688,note_on,,0,0,1,,,,,67,92,0,
50688,note_on,,0,0,1,,,,,62,92,0,
50688,note_off,,0,0,1,,,,,72,64,0,
50688,note_off,,48,0,1,,,,,64,64,0,
50688,note_on,,0,0,1,,,,,71,92,0,
50688,note_on,,0,0,1,,,,,74,92,0,
50688,note_on,,0,0,2,,,,,55,92,0,
50688,note_on,,576,0,2,,,,,59,92,0,
50688,note_on,,7296,0,3,,,,,41,102,0,
51072,note_off,,384,0,3,,,,,41,64,0,
51072,note_off,,384,0,1,,,,,74,64,0,
51072,note_off,,0,0,2,,,,,59,64,0,
51072,note_off,,384,0,2,,,,,55,64,0,
51072,note_off,,0,0,1,,,,,71,64,0,
51072,note_off,,0,0,1,,,,,67,64,0,
51072,note_off,,0,0,1,,,,,62,64,0,
51264,note_on,,192,0,2,,,,,55,92,0,
51264,note_on,,0,0,1,,,,,67,92,0,
51264,note_on,,0,0,1,,,,,71,92,0,
51264,note_on,,0,0,2,,,,,59,92,0,
51264,note_on,,192,0,3,,,,,53,102,0,
51264,note_on,,192,0,1,,,,,62,92,0,
51264,note_on,,0,0,1,,,,,74,92,0,
51456,note_off,,192,0,2,,,,,59,64,0,
51456,note_off,,0,0,1,,,,,71,64,0,
51456,note_off,,192,0,3,,,,,53,64,0,
51456,note_on,,0,0,3,,,,,52,102,0,
51456,note_on,,0,0,2,,,,,60,92,0,
51456,note_on,,0,0,2,,,,,55,92,0,
51456,note_off,,192,0,1,,,,,74,64,0,
51456,note_off,,0,0,1,,,,,62,64,0,
51456,note_on,,0,0,1,,,,,72,92,0,
51456,note_on,,0,0,1,,,,,67,92,0,
51456,note_on,,0,0,1,,,,,64,92,0,
51456,note_off,,0,0,2,,,,,55,64,0,
51456,note_off,,0,0,1,,,,,67,64,0,
51456,note_on,,0,0,1,,,,,76,92,0,
51840,note_off,,384,0,1,,,,,76,64,0,
51840,note_off,,0,0,1,,,,,72,64,0,
51840,note_off,,0,0,1,,,,,64,64,0,
51840,note_off,,384,0,2,,,,,60,64,0,
51840,note_off,,0,0,2,,,,,55,64,0,
51840,note_off,,384,0,3,,,,,52,64,0,
51840,note_off,,0,0,1,,,,,67,64,0,
52032,note_on,,0,0,1,,,,,67,92,0,
52032,note_on,,0,0,1,,,,,64,92,0,
52032,note_on,,192,0,2,,,,,55,92,0,
52032,note_on,,0,0,2,,,,,60,92,0,
52032,note_on,,192,0,3,,,,,48,102,0,
52032,note_on,,192,0,1,,,,,76,92,0,
52032,note_on,,0,0,1,,,,,72,92,0,
52224,note_off,,0,0,1,,,,,76,64,0,
52224,note_off,,0,0,2,,,,,55,64,0,
52224,note_off,,192,0,2,,,,,60,64,0,
52224,note_off,,0,0,1,,,,,64,64,0,
52224,note_off,,192,0,1,,,,,72,64,0,
52224,note_off,,0,0,1,,,,,67,64,0,
52224,note_on,,0,0,2,,,,,60,92,0,
52224,note_on,,0,0,2,,,,,57,92,0,
52224,note_off,,192,0,3,,,,,48,64,0,
52224,note_on,,0,0,1,,,,,72,92,0,
52224,note_on,,0,0,1,,,,,69,92,0,
52224,note_on,,0,0,1,,,,,65,92,0,
52224,note_on,,0,0,1,,,,,76,92,0,
52224,note_on,,0,0,3,,,,,53,102,0,
52416,note_on,,0,0,1,,,,,74,92,0,
52416,note_off,,192,0,1,,,,,76,64,0,
52608,note_on,,0,0,3,,,,,54,102,0,
52608,note_off,,384,0,3,,,,,53,64,0,
52608,note_on,,0,0,2,,,,,57,92,0,
52608,note_off,,0,0,2,,,,,57,64,0,
52608,note_on,,0,0,2,,,,,62,92,0,
52608,note_on,,0,0,1,,,,,72,92,0,
52608,note_on,,0,0,1,,,,,66,92,0,
52608,note_off,,0,0,1,,,,,65,64,0,
52608,note_off,,0,0,1,,,,,69,64,0,
52608,note_off,,192,0,1,,,,,72,64,0,
52608,note_off,,384,0,2,,,,,60,64,0,
52608,note_on,,0,0,1,,,,,69,92,0,
52800,note_off,,192,0,1,,,,,74,64,0,
52800,note_on,,0,0,1,,,,,74,92,0,
52992,note_off,,192,0,1,,,,,72,64,0,
52992,note_off,,0,0,1,,,,,66,64,0,
52992,note_on,,0,0,1,,,,,67,92,0,
52992,note_on,,0,0,1,,,,,71,92,0,
52992,note_on,,0,0,2,,,,,62,92,0,
52992,note_on,,0,0,2,,,,,59,92,0,
52992,note_on,,0,0,2,,,,,55,92,0,
52992,note_off,,0,0,2,,,,,57,64,0,
52992,note_off,,384,0,2,,,,,62,64,0,
52992,note_off,,0,0,1,,,,,69,64,0,
52992,note_off,,384,0,3,,,,,54,64,0,
52992,note_on,,0,0,3,,,,,55,102,0,
53184,note_off,,192,0,1,,,,,71,64,0,
53184,note_off,,192,0,3,,,,,55,64,0,
53184,note_off,,0,0,1,,,,,67,64,0,
53184,note_off,,192,0,2,,,,,62,64,0,
53184,note_off,,0,0,2,,,,,59,64,0,
53184,note_off,,0,0,2,,,,,55,64,0,
53232,note_on,,0,0,1,,,,,76,92,0,
53232,note_off,,48,0,1,,,,,74,64,0,
53280,note_on,,0,0,1,,,,,74,92,0,
53280,note_off,,48,0,1,,,,,76,64,0,
53328,note_off,,48,0,1,,,,,74,64,0,
53328,note_on,,0,0,1,,,,,72,92,0,
53376,note_on,,0,0,1,,,,,71,92,0,
53376,note_off,,48,0,1,,,,,72,64,0,
53424,note_off,,48,0,1,,,,,71,64,0,
53424,note_on,,0,0,1,,,,,72,92,0,
53472,note_on,,0,0,1,,,,,71,92,0,
53472,note_off,,48,0,1,,,,,72,64,0,
53520,note_on,,0,0,1,,,,,69,92,0,
53520,note_off,,48,0,1,,,,,71,64,0,
53568,note_on,,0,0,1,,,,,67,92,0,
53568,note_off,,48,0,1,,,,,69,64,0,
53616,note_off,,48,0,1,,,,,67,64,0,
53616,note_on,,0,0,1,,,,,69,92,0,
53664,note_on,,0,0,1,,,,,67,92,0,
53664,note_off,,48,0,1,,,,,69,64,0,
53712,note_off,,48,0,1,,,,,67,64,0,
53712,note_on,,0,0,1,,,,,65,92,0,
53760,note_on,,576,0,3,,,,,43,102,0,
53760,note_on,,0,0,2,,,,,60,92,0,
53760,note_on,,0,0,1,,,,,79,92,0,
53760,note_on,,0,0,1,,,,,76,92,0,
53760,note_on,,576,0,2,,,,,64,92,0,
53760,note_on,,0,0,1,,,,,67,92,0,
53760,note_off,,48,0,1,,,,,65,64,0,
53760,note_on,,0,0,1,,,,,72,92,0,
53952,note_off,,0,0,2,,,,,64,64,0,
53952,note_off,,192,0,2,,,,,60,64,0,
53952,note_off,,0,0,1,,,,,67,64,0,
53952,note_off,,0,0,1,,,,,72,64,0,
53952,note_off,,192,0,1,,,,,76,64,0,
53952,note_off,,192,0,3,,,,,43,64,0,
54000,note_off,,48,0,1,,,,,79,64,0,
54000,note_on,,0,0,1,,,,,81,92,0,
54048,note_off,,48,0,1,,,,,81,64,0,
54048,note_on,,0,0,1,,,,,79,92,0,
54096,note_off,,48,0,1,,,,,79,64,0,
54096,note_on,,0,0,1,,,,,77,92,0,
54144,note_on,,0,0,1,,,,,76,92,0,
54144,note_off,,48,0,1,,,,,77,64,0,
54192,note_on,,0,0,1,,,,,77,92,0,
54192,note_off,,48,0,1,,,,,76,64,0,
54240,note_off,,48,0,1,,,,,77,64,0,
54240,note_on,,0,0,1,,,,,76,92,0,
54288,note_off,,48,0,1,,,,,76,64,0,
54288,note_on,,0,0,1,,,,,74,92,0,
54336,note_off,,48,0,1,,,,,74,64,0,
54336,note_on,,0,0,1,,,,,72,92,0,
54384,note_on,,0,0,1,,,,,74,92,0,
54384,note_off,,48,0,1,,,,,72,64,0,
54432,note_off,,48,0,1,,,,,74,64,0,
54432,note_on,,0,0,1,,,,,72,92,0,
54480,note_off,,48,0,1,,,,,72,64,0,
54480,note_on,,0,0,1,,,,,71,92,0,
54528,note_on,,0,0,1,,,,,74,92,0,
54528,note_on,,0,0,1,,,,,81,92,0,
54528,note_off,,48,0,1,,,,,71,64,0,
54528,note_on,,0,0,1,,,,,66,92,0,
54528,note_on,,0,0,1,,,,,69,92,0,
54528,note_on,,0,0,1,,,,,72,92,0,
54528,note_on,,576,0,3,,,,,50,102,0,
54720,note_off,,192,0,1,,,,,74,64,0,
54720,note_off,,0,0,1,,,,,72,64,0,
54720,note_off,,0,0,1,,,,,69,64,0,
54720,note_off,,192,0,3,,,,,50,64,0,
54720,note_off,,0,0,1,,,,,66,64,0,
54768,note_on,,0,0,1,,,,,83,92,0,
54768,note_off,,48,0,1,,,,,81,64,0,
54816,note_off,,48,0,1,,,,,83,64,0,
54816,note_on,,0,0,1,,,,,81,92,0,
54864,note_on,,0,0,1,,,,,79,92,0,
54864,note_off,,48,0,1,,,,,81,64,0,
54912,note_on,,0,0,1,,,,,78,92,0,
54912,note_off,,48,0,1,,,,,79,64,0,
54960,note_off,,48,0,1,,,,,78,64,0,
54960,note_on,,0,0,1,,,,,79,92,0,
55008,note_on,,0,0,1,,,,,78,92,0,
55008,note_off,,48,0,1,,,,,79,64,0,
55056,note_off,,48,0,1,,,,,78,64,0,
55056,note_on,,0,0,1,,,,,76,92,0,
55104,note_off,,48,0,1,,,,,76,64,0,
55104,note_on,,0,0,1,,,,,74,92,0,
55152,note_off,,48,0,1,,,,,74,64,0,
55152,note_on,,0,0,1,,,,,76,92,0,
55200,note_off,,48,0,1,,,,,76,64,0,
55200,note_on,,0,0,1,,,,,74,92,0,
55248,note_off,,48,0,1,,,,,74,64,0,
55248,note_on,,0,0,1,,,,,72,92,0,
55296,note_on,,576,0,3,,,,,43,102,0,
55296,note_on,,0,0,1,,,,,71,92,0,
55296,note_off,,48,0,1,,,,,72,64,0,
55296,note_on,,0,0,1,,,,,79,92,0,
55296,note_on,,0,0,1,,,,,67,92,0,
55296,note_on,,0,0,1,,,,,74,92,0,
55296,note_on,,0,0,1,,,,,83,92,0,
55488,note_off,,192,0,1,,,,,79,64,0,
55488,note_off,,0,0,1,,,,,74,64,0,
55488,note_off,,0,0,1,,,,,71,64,0,
55488,note_off,,0,0,1,,,,,67,64,0,
55488,note_off,,192,0,3,,,,,43,64,0,
55536,note_on,,0,0,1,,,,,84,92,0,
55536,note_off,,48,0,1,,,,,83,64,0,
55584,note_on,,0,0,1,,,,,83,92,0,
55584,note_off,,48,0,1,,,,,84,64,0,
55632,note_on,,0,0,1,,,,,81,92,0,
55632,note_off,,48,0,1,,,,,83,64,0,
55680,note_off,,48,0,1,,,,,81,64,0,
55680,note_on,,0,0,1,,,,,79,92,0,
55728,note_off,,48,0,1,,,,,79,64,0,
55728,note_on,,0,0,1,,,,,81,92,0,
55776,note_off,,48,0,1,,,,,81,64,0,
55776,note_on,,0,0,1,,,,,79,92,0,
55824,note_off,,48,0,1,,,,,79,64,0,
55824,note_on,,0,0,1,,,,,77,92,0,
55872,note_on,,0,0,1,,,,,76,92,0,
55872,note_off,,48,0,1,,,,,77,64,0,
55920,note_on,,0,0,1,,,,,77,92,0,
55920,note_off,,48,0,1,,,,,76,64,0,
55968,note_off,,48,0,1,,,,,77,64,0,
55968,note_on,,0,0,1,,,,,76,92,0,
56016,note_off,,48,0,1,,,,,76,64,0,
56016,note_on,,0,0,1,,,,,74,92,0,
56064,note_off,,48,0,1,,,,,74,64,0,
56064,note_on,,0,0,1,,,,,72,92,0,
56112,note_on,,0,0,1,,,,,74,92,0,
56112,note_off,,48,0,1,,,,,72,64,0,
56160,note_off,,48,0,1,,,,,74,64,0,
56160,note_on,,0,0,1,,,,,72,92,0,
56208,note_off,,48,0,1,,,,,72,64,0,
56208,note_on,,0,0,1,,,,,71,92,0,
56256,note_off,,48,0,1,,,,,71,64,0,
56256,note_on,,0,0,1,,,,,69,92,0,
56304,note_off,,48,0,1,,,,,69,64,0,
56304,note_on,,0,0,1,,,,,71,92,0,
56352,note_on,,0,0,1,,,,,69,92,0,
56352,note_off,,48,0,1,,,,,71,64,0,
56400,note_off,,48,0,1,,,,,69,64,0,
56400,note_on,,0,0,1,,,,,67,92,0,
56448,note_on,,0,0,1,,,,,65,92,0,
56448,note_off,,48,0,1,,,,,67,64,0,
56496,note_off,,48,0,1,,,,,65,64,0,
56496,note_on,,0,0,1,,,,,67,92,0,
56544,note_off,,48,0,1,,,,,67,64,0,
56544,note_on,,0,0,1,,,,,65,92,0,
56592,note_off,,48,0,1,,,,,65,64,0,
56592,note_on,,0,0,1,,,,,64,92,0,
56640,note_off,,48,0,1,,,,,64,64,0,
56640,note_on,,0,0,1,,,,,62,92,0,
56688,note_off,,48,0,1,,,,,62,64,0,
56688,note_on,,0,0,1,,,,,64,92,0,
56736,note_off,,48,0,1,,,,,64,64,0,
56736,note_on,,0,0,1,,,,,62,92,0,
56784,note_off,,48,0,1,,,,,62,64,0,
56784,note_on,,0,0,1,,,,,60,92,0,
56832,note_on,,2880,0,2,,,,,59,92,0,
56832,set_tempo,923070,6528,1,0,,,,,,,,
56832,note_off,,48,0,1,,,,,60,64,0,
56832,note_on,,1344,0,3,,,,,43,102,0,
57024,note_on,,192,0,2,,,,,62,92,0,
57024,note_on,,0,0,1,,,,,71,92,0,
57024,note_on,,0,0,1,,,,,74,92,0,
57024,note_on,,192,0,1,,,,,65,92,0,
57216,note_on,,0,0,1,,,,,67,92,0,
57216,note_on,,0,0,2,,,,,60,92,0,
57216,note_on,,0,0,2,,,,,64,92,0,
57216,note_off,,0,0,2,,,,,59,64,0,
57216,note_off,,192,0,2,,,,,62,64,0,
57216,note_off,,192,0,1,,,,,74,64,0,
57216,note_off,,0,0,1,,,,,71,64,0,
57216,note_off,,0,0,1,,,,,65,64,0,
57216,note_on,,0,0,1,,,,,72,92,0,
57408,note_on,,0,0,1,,,,,66,92,0,
57408,note_off,,192,0,1,,,,,67,64,0,
57600,note_off,,192,0,1,,,,,66,64,0,
57600,note_off,,384,0,2,,,,,60,64,0,
57600,note_off,,0,0,2,,,,,64,64,0,
57600,note_on,,0,0,2,,,,,62,92,0,
57600,note_on,,0,0,1,,,,,67,92,0,
57696,note_off,,96,0,1,,,,,72,64,0,
57696,note_on,,0,0,1,,,,,76,92,0,
57792,note_on,,0,0,1,,,,,74,92,0,
57792,note_off,,96,0,1,,,,,76,64,0,
57888,note_on,,0,0,1,,,,,72,92,0,
57888,note_off,,96,0,1,,,,,74,64,0,
57984,note_on,,384,0,2,,,,,55,92,0,
57984,note_on,,0,0,1,,,,,71,92,0,
57984,note_off,,96,0,1,,,,,72,64,0,
58176,note_off,,192,0,2,,,,,62,64,0,
58176,note_on,,0,0,2,,,,,65,92,0,
58272,note_on,,0,0,1,,,,,72,92,0,
58272,note_off,,288,0,1,,,,,71,64,0,
58368,set_tempo,1000000,1536,1,0,,,,,,,,
58368,note_off,,96,0,1,,,,,72,64,0,
58368,note_on,,0,0,3,,,,,48,102,0,
58368,note_off,,1536,0,3,,,,,43,64,0,
58368,note_on,,0,0,2,,,,,55,92,0,
58368,note_off,,192,0,2,,,,,55,64,0,
58368,note_on,,0,0,1,,,,,67,92,0,
58368,note_on,,0,0,1,,,,,72,92,0,
58368,note_off,,0,0,1,,,,,67,64,0,
58560,note_off,,192,0,2,,,,,65,64,0,
58560,note_on,,0,0,2,,,,,64,92,0,
58656,note_on,,0,0,2,,,,,62,92,0,
58656,note_off,,96,0,2,,,,,64,64,0,
58752,set_tempo,1090900,384,1,0,,,,,,,,
58752,note_on,,0,0,2,,,,,64,92,0,
58752,note_off,,96,0,2,,,,,62,64,0,
58800,note_on,,0,0,1,,,,,72,92,0,
58800,note_off,,432,0,1,,,,,72,64,0,
58848,note_on,,0,0,1,,,,,71,92,0,
58848,note_off,,0,0,1,,,,,67,64,0,
58848,note_off,,48,0,1,,,,,72,64,0,
58848,note_off,,96,0,2,,,,,64,64,0,
58896,note_on,,0,0,1,,,,,69,92,0,
58896,note_off,,48,0,1,,,,,71,64,0,
58944,note_off,,48,0,1,,,,,69,64,0,
58944,note_on,,0,0,1,,,,,67,92,0,
58992,note_on,,0,0,1,,,,,65,92,0,
58992,note_off,,48,0,1,,,,,67,64,0,
59040,note_on,,0,0,1,,,,,64,92,0,
59040,note_off,,48,0,1,,,,,65,64,0,
59088,note_on,,0,0,1,,,,,62,92,0,
59088,note_off,,48,0,1,,,,,64,64,0,
59136,note_on,,0,0,1,,,,,60,92,0,
59136,note_off,,288,0,2,,,,,55,64,0,
59136,note_off,,48,0,1,,,,,62,64,0,
59184,note_off,,48,0,1,,,,,60,64,0,
59184,note_on,,0,0,1,,,,,67,92,0,
59232,note_off,,48,0,1,,,,,67,64,0,
59232,note_on,,0,0,1,,,,,65,92,0,
59280,note_off,,48,0,1,,,,,65,64,0,
59280,note_on,,0,0,1,,,,,64,92,0,
59328,note_off,,48,0,1,,,,,64,64,0,
59328,note_on,,0,0,1,,,,,62,92,0,
59376,note_on,,0,0,1,,,,,60,92,0,
59376,note_off,,48,0,1,,,,,62,64,0,
59424,note_on,,288,0,2,,,,,59,92,0,
59424,note_off,,48,0,1,,,,,60,64,0,
59472,note_off,,48,0,2,,,,,59,64,0,
59472,note_on,,0,0,2,,,,,57,92,0,
59520,note_off,,48,0,2,,,,,57,64,0,
59520,note_on,,0,0,2,,,,,55,92,0,
59568,note_off,,48,0,2,,,,,55,64,0,
59568,note_on,,0,0,2,,,,,60,92,0,
59616,note_off,,48,0,2,,,,,60,64,0,
59616,note_on,,0,0,2,,,,,59,92,0,
59664,note_on,,0,0,2,,,,,57,92,0,
59664,note_off,,48,0,2,,,,,59,64,0,
59712,note_on,,0,0,2,,,,,55,92,0,
59712,note_off,,48,0,2,,,,,57,64,0,
59760,note_off,,48,0,2,,,,,55,64,0,
59760,note_on,,0,0,2,,,,,53,92,0,
59808,note_off,,48,0,2,,,,,53,64,0,
59808,note_on,,0,0,2,,,,,52,92,0,
