tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,note,velocity,channel,program
88992,note_off,,96,0,1,,,,,66,64,0,
88992,note_off,,96,0,2,,,,,57,64,0,
89088,note_off,,96,0,2,,,,,59,64,0,
89088,note_on,,0,0,2,,,,,56,92,0,
89088,note_on,,0,0,1,,,,,64,92,0,
89088,note_off,,384,0,3,,,,,51,64,0,
89088,note_on,,0,0,3,,,,,52,102,0,
89088,note_off,,96,0,1,,,,,68,64,0,
89184,note_on,,0,0,1,,,,,71,92,0,
89184,note_off,,96,0,1,,,,,64,64,0,
89280,note_on,,0,0,1,,,,,76,92,0,
89280,note_off,,96,0,1,,,,,71,64,0,
89376,note_on,,0,0,2,,,,,57,92,0,
89376,note_off,,288,0,2,,,,,56,64,0,
89472,note_on,,0,0,3,,,,,47,102,0,
89472,note_off,,96,0,2,,,,,57,64,0,
89472,note_off,,384,0,3,,,,,52,64,0,
89472,note_on,,0,0,2,,,,,59,92,0,
89568,note_off,,96,0,2,,,,,59,64,0,
89568,note_on,,0,0,2,,,,,66,92,0,
89664,note_on,,0,0,1,,,,,75,92,0,
89664,note_on,,0,0,2,,,,,71,92,0,
89664,note_off,,96,0,2,,,,,66,64,0,
89664,note_off,,384,0,1,,,,,76,64,0,
89760,note_on,,0,0,1,,,,,76,92,0,
89760,note_off,,96,0,1,,,,,75,64,0,
89856,note_on,,0,0,3,,,,,49,102,0,
89856,note_off,,384,0,3,,,,,47,64,0,
89856,note_on,,0,0,1,,,,,73,92,0,
89856,note_off,,96,0,1,,,,,76,64,0,
89952,note_on,,0,0,1,,,,,64,92,0,
89952,note_off,,96,0,1,,,,,73,64,0,
90048,note_off,,96,0,1,,,,,64,64,0,
90048,note_on,,0,0,1,,,,,73,92,0,
90048,note_on,,0,0,3,,,,,54,102,0,
90048,note_off,,192,0,3,,,,,49,64,0,
90144,note_off,,480,0,2,,,,,71,64,0,
90144,note_on,,0,0,2,,,,,69,92,0,
90240,note_off,,192,0,3,,,,,54,64,0,
90240,note_off,,192,0,1,,,,,73,64,0,
90240,note_on,,0,0,3,,,,,45,102,0,
90240,note_on,,0,0,1,,,,,71,92,0,
90336,note_on,,0,0,1,,,,,63,92,0,
90336,note_off,,96,0,1,,,,,71,64,0,
90432,note_on,,0,0,3,,,,,52,102,0,
90432,note_off,,192,0,3,,,,,45,64,0,
90432,note_on,,0,0,1,,,,,71,92,0,
90432,note_off,,96,0,1,,,,,63,64,0,
90528,note_off,,384,0,2,,,,,69,64,0,
90528,note_on,,0,0,2,,,,,68,92,0,
90624,note_on,,0,0,3,,,,,45,102,0,
90624,note_off,,192,0,3,,,,,52,64,0,
90624,note_off,,192,0,1,,,,,71,64,0,
90624,note_on,,0,0,1,,,,,69,92,0,
90720,note_on,,0,0,1,,,,,61,92,0,
90720,note_off,,96,0,1,,,,,69,64,0,
90816,note_off,,96,0,1,,,,,61,64,0,
90816,note_off,,192,0,3,,,,,45,64,0,
90816,note_on,,0,0,3,,,,,47,102,0,
90816,note_on,,0,0,1,,,,,69,92,0,
90912,note_on,,0,0,2,,,,,66,92,0,
90912,note_off,,384,0,2,,,,,68,64,0,
91008,note_off,,192,0,3,,,,,47,64,0,
91008,note_on,,0,0,3,,,,,49,102,0,
91008,note_off,,192,0,1,,,,,69,64,0,
91008,note_on,,0,0,1,,,,,68,92,0,
91104,note_off,,96,0,1,,,,,68,64,0,
91104,note_on,,0,0,1,,,,,61,92,0,
91200,note_off,,192,0,3,,,,,49,64,0,
91200,note_on,,0,0,3,,,,,44,102,0,
91200,note_off,,96,0,1,,,,,61,64,0,
91200,note_on,,0,0,1,,,,,68,92,0,
91296,note_on,,0,0,2,,,,,64,92,0,
91296,note_off,,384,0,2,,,,,66,64,0,
91392,note_off,,192,0,3,,,,,44,64,0,
91392,note_on,,0,0,3,,,,,45,102,0,
91392,note_off,,192,0,1,,,,,68,64,0,
91392,note_on,,0,0,1,,,,,66,92,0,
91488,note_off,,96,0,1,,,,,66,64,0,
91488,note_on,,0,0,1,,,,,61,92,0,
91584,note_on,,0,0,3,,,,,42,102,0,
91584,note_off,,192,0,3,,,,,45,64,0,
91584,note_on,,0,0,1,,,,,66,92,0,
91584,note_off,,96,0,1,,,,,61,64,0,
91680,note_off,,384,0,2,,,,,64,64,0,
91680,note_on,,0,0,2,,,,,61,92,0,
91776,note_off,,192,0,3,,,,,42,64,0,
91776,note_on,,0,0,3,,,,,47,102,0,
91776,note_on,,0,0,2,,,,,63,92,0,
91776,note_off,,96,0,2,,,,,61,64,0,
91872,note_on,,0,0,1,,,,,59,92,0,
91872,note_off,,288,0,1,,,,,66,64,0,
91968,note_on,,0,0,1,,,,,71,92,0,
91968,note_off,,96,0,1,,,,,59,64,0,
92064,note_on,,0,0,1,,,,,69,92,0,
92064,note_off,,96,0,1,,,,,71,64,0,
92160,note_on,,0,0,3,,,,,40,102,0,
92160,note_on,,0,0,2,,,,,64,92,0,
92160,note_off,,384,0,2,,,,,63,64,0,
92160,note_off,,384,0,3,,,,,47,64,0,
92160,note_off,,96,0,1,,,,,69,64,0,
92160,note_on,,0,0,1,,,,,68,92,0,
92256,note_off,,96,0,1,,,,,68,64,0,
92256,note_on,,0,0,1,,,,,76,92,0,
92352,note_off,,192,0,2,,,,,64,64,0,
92352,note_on,,0,0,2,,,,,64,92,0,
92352,note_off,,96,0,1,,,,,76,64,0,
92352,note_on,,0,0,1,,,,,75,92,0,
92448,note_on,,0,0,1,,,,,73,92,0,
92448,note_off,,96,0,1,,,,,75,64,0,
92544,note_on,,0,0,1,,,,,78,92,0,
92544,note_off,,96,0,1,,,,,73,64,0,
92544,note_off,,192,0,2,,,,,64,64,0,
92544,note_on,,0,0,2,,,,,64,92,0,
92544,note_off,,384,0,3,,,,,40,64,0,
92736,note_off,,192,0,1,,,,,78,64,0,
92736,note_off,,192,0,2,,,,,64,64,0,
92736,note_on,,0,0,1,,,,,70,92,0,
92736,note_on,,0,0,2,,,,,64,92,0,
92928,note_on,,0,0,2,,,,,63,92,0,
92928,note_off,,192,0,2,,,,,64,64,0,
92928,note_off,,192,0,1,,,,,70,64,0,
92928,note_on,,0,0,1,,,,,71,92,0,
93120,note_on,,192,0,1,,,,,66,92,0,
93120,note_off,,192,0,2,,,,,63,64,0,
93120,note_on,,0,0,2,,,,,63,92,0,
93312,note_off,,192,0,1,,,,,66,64,0,
93312,note_off,,0,0,1,,,,,71,64,0,
93312,note_on,,0,0,1,,,,,71,92,0,
93312,note_off,,192,0,2,,,,,63,64,0,
93312,note_on,,0,0,2,,,,,59,92,0,
93408,note_on,,96,0,1,,,,,75,92,0,
93504,note_off,,192,0,2,,,,,59,64,0,
93504,note_off,,96,0,1,,,,,75,64,0,
93504,note_on,,0,0,1,,,,,73,92,0,
93504,note_on,,0,0,2,,,,,59,92,0,
93600,note_off,,96,0,1,,,,,73,64,0,
93600,note_on,,0,0,1,,,,,75,92,0,
93696,note_off,,0,0,1,,,,,71,64,0,
93696,note_on,,0,0,2,,,,,68,92,0,
93696,note_on,,0,0,1,,,,,76,92,0,
93696,note_off,,96,0,1,,,,,75,64,0,
93696,note_off,,192,0,2,,,,,59,64,0,
93792,note_off,,96,0,1,,,,,76,64,0,
93792,note_on,,0,0,1,,,,,78,92,0,
93888,note_off,,96,0,1,,,,,78,64,0,
93888,note_on,,0,0,1,,,,,71,92,0,
93888,note_on,,0,0,1,,,,,76,92,0,
93888,note_off,,192,0,2,,,,,68,64,0,
93888,note_on,,0,0,2,,,,,68,92,0,
93984,note_off,,96,0,1,,,,,76,64,0,
93984,note_on,,0,0,1,,,,,78,92,0,
94080,note_on,,0,0,2,,,,,64,92,0,
94080,note_on,,0,0,1,,,,,80,92,0,
94080,note_off,,192,0,2,,,,,68,64,0,
94080,note_off,,96,0,1,,,,,78,64,0,
94080,note_on,,0,0,1,,,,,76,92,0,
94080,note_off,,0,0,1,,,,,71,64,0,
94176,note_on,,0,0,1,,,,,83,92,0,
94176,note_off,,96,0,1,,,,,80,64,0,
94272,note_off,,96,0,1,,,,,83,64,0,
94272,note_on,,0,0,1,,,,,81,92,0,
94272,note_off,,192,0,2,,,,,64,64,0,
94272,note_on,,0,0,2,,,,,64,92,0,
94368,note_on,,0,0,1,,,,,80,92,0,
94368,note_off,,96,0,1,,,,,81,64,0,
94464,note_on,,0,0,2,,,,,71,92,0,
94464,note_off,,192,0,2,,,,,64,64,0,
94464,note_on,,0,0,1,,,,,78,92,0,
94464,note_off,,0,0,1,,,,,76,64,0,
94464,note_off,,96,0,1,,,,,80,64,0,
94560,note_on,,0,0,2,,,,,69,92,0,
94560,note_off,,96,0,2,,,,,71,64,0,
94656,note_off,,96,0,2,,,,,69,64,0,
94656,note_on,,0,0,2,,,,,71,92,0,
94656,note_off,,192,0,1,,,,,78,64,0,
94656,note_on,,0,0,1,,,,,75,92,0,
94752,note_on,,0,0,2,,,,,73,92,0,
94752,note_off,,96,0,2,,,,,71,64,0,
94752,note_off,,96,0,1,,,,,75,64,0,
94752,note_on,,0,0,1,,,,,76,92,0,
94848,note_on,,0,0,2,,,,,69,92,0,
94848,note_off,,96,0,2,,,,,73,64,0,
94848,note_off,,96,0,1,,,,,76,64,0,
94848,note_on,,0,0,1,,,,,78,92,0,
94944,note_on,,0,0,2,,,,,68,92,0,
94944,note_off,,96,0,2,,,,,69,64,0,
95040,note_on,,0,0,1,,,,,73,92,0,
95040,note_off,,192,0,1,,,,,78,64,0,
95040,note_off,,96,0,2,,,,,68,64,0,
95040,note_on,,0,0,2,,,,,69,92,0,
95136,note_off,,96,0,2,,,,,69,64,0,
95136,note_off,,96,0,1,,,,,73,64,0,
95136,note_on,,0,0,1,,,,,75,92,0,
95136,note_on,,0,0,2,,,,,71,92,0,
95232,note_on,,0,0,2,,,,,68,92,0,
95232,note_off,,96,0,1,,,,,75,64,0,
95232,note_on,,0,0,1,,,,,76,92,0,
95232,note_off,,96,0,2,,,,,71,64,0,
95424,note_off,,192,0,2,,,,,68,64,0,
95424,note_on,,0,0,2,,,,,68,92,0,
95424,note_on,,192,0,1,,,,,71,92,0,
95616,note_off,,192,0,1,,,,,71,64,0,
95616,note_off,,0,0,1,,,,,76,64,0,
95616,note_on,,0,0,1,,,,,76,92,0,
95616,note_on,,0,0,2,,,,,68,92,0,
95616,note_off,,192,0,2,,,,,68,64,0,
95712,note_on,,0,0,2,,,,,66,92,0,
95712,note_off,,96,0,2,,,,,68,64,0,
95808,note_on,,192,0,1,,,,,83,92,0,
95808,note_on,,0,0,2,,,,,68,92,0,
95808,note_off,,96,0,2,,,,,66,64,0,
95904,note_on,,0,0,2,,,,,69,92,0,
95904,note_off,,96,0,2,,,,,68,64,0,
96000,note_on,,0,0,1,,,,,81,92,0,
96000,note_off,,192,0,1,,,,,83,64,0,
96000,note_on,,0,0,2,,,,,66,92,0,
96000,note_off,,96,0,2,,,,,69,64,0,
96192,note_off,,192,0,2,,,,,66,64,0,
96192,note_off,,192,0,1,,,,,76,64,0,
96192,note_on,,0,0,1,,,,,69,92,0,
96192,note_on,,0,0,2,,,,,66,92,0,
96384,note_off,,192,0,2,,,,,66,64,0,
96384,note_on,,0,0,1,,,,,75,92,0,
96384,note_off,,192,0,1,,,,,69,64,0,
96384,note_on,,0,0,2,,,,,66,92,0,
96480,note_off,,96,0,1,,,,,81,64,0,
96480,note_on,,0,0,1,,,,,78,92,0,
96480,note_on,,0,0,2,,,,,64,92,0,
96480,note_off,,96,0,2,,,,,66,64,0,
96576,note_on,,0,0,2,,,,,66,92,0,
96576,note_off,,96,0,2,,,,,64,64,0,
96576,note_on,,0,0,1,,,,,76,92,0,
96576,note_off,,96,0,1,,,,,78,64,0,
96672,note_off,,96,0,2,,,,,66,64,0,
96672,note_on,,0,0,1,,,,,75,92,0,
96672,note_off,,0,0,1,,,,,75,64,0,
96672,note_off,,96,0,1,,,,,76,64,0,
96672,note_on,,0,0,2,,,,,68,92,0,
96768,note_on,,0,0,2,,,,,64,92,0,
96768,note_off,,96,0,2,,,,,68,64,0,
96768,note_on,,96,0,1,,,,,80,92,0,
96960,note_off,,192,0,1,,,,,75,64,0,
96960,note_on,,0,0,1,,,,,68,92,0,
96960,note_off,,192,0,2,,,,,64,64,0,
96960,note_on,,0,0,2,,,,,64,92,0,
97152,note_on,,0,0,1,,,,,73,92,0,
97152,note_off,,192,0,1,,,,,68,64,0,
97152,note_off,,192,0,2,,,,,64,64,0,
97152,note_on,,0,0,2,,,,,64,92,0,
97248,note_off,,96,0,2,,,,,64,64,0,
97248,note_on,,0,0,2,,,,,63,92,0,
97344,note_off,,96,0,2,,,,,63,64,0,
97344,note_on,,0,0,1,,,,,80,92,0,
97344,note_off,,192,0,1,,,,,80,64,0,
97344,note_on,,0,0,2,,,,,64,92,0,
97440,note_off,,96,0,2,,,,,64,64,0,
97440,note_on,,0,0,2,,,,,66,92,0,
97536,note_on,,0,0,1,,,,,78,92,0,
97536,note_off,,192,0,1,,,,,80,64,0,
97536,note_off,,96,0,2,,,,,66,64,0,
97536,note_on,,0,0,2,,,,,63,92,0,
97728,note_on,,0,0,2,,,,,63,92,0,
97728,note_off,,192,0,2,,,,,63,64,0,
97728,note_on,,0,0,1,,,,,66,92,0,
97728,note_off,,192,0,1,,,,,73,64,0,
97920,note_on,,0,0,1,,,,,71,92,0,
97920,note_off,,192,0,1,,,,,66,64,0,
97920,note_off,,192,0,2,,,,,63,64,0,
97920,note_on,,0,0,2,,,,,63,92,0,
98016,note_off,,96,0,2,,,,,63,64,0,
98016,note_off,,96,0,1,,,,,78,64,0,
98016,note_on,,0,0,1,,,,,75,92,0,
98016,note_on,,0,0,2,,,,,61,92,0,
98112,note_off,,96,0,2,,,,,61,64,0,
98112,note_on,,0,0,2,,,,,63,92,0,
98112,note_off,,96,0,1,,,,,75,64,0,
98112,note_on,,0,0,1,,,,,73,92,0,
98208,note_off,,96,0,2,,,,,63,64,0,
98208,note_on,,0,0,2,,,,,64,92,0,
98208,note_off,,0,0,1,,,,,71,64,0,
98208,note_off,,96,0,1,,,,,73,64,0,
98208,note_on,,0,0,1,,,,,71,92,0,
98304,note_on,,0,0,2,,,,,61,92,0,
98304,note_off,,96,0,2,,,,,64,64,0,
98304,note_on,,96,0,1,,,,,76,92,0,
98496,note_off,,192,0,1,,,,,71,64,0,
98496,note_on,,0,0,1,,,,,73,92,0,
98496,note_on,,0,0,2,,,,,61,92,0,
98496,note_off,,192,0,2,,,,,61,64,0,
98592,note_off,,96,0,1,,,,,73,64,0,
98592,note_on,,0,0,1,,,,,71,92,0,
98688,note_off,,96,0,1,,,,,71,64,0,
98688,note_on,,0,0,1,,,,,69,92,0,
98688,note_off,,192,0,2,,,,,61,64,0,
98688,note_on,,0,0,2,,,,,61,92,0,
98784,note_off,,96,0,2,,,,,61,64,0,
98784,note_on,,0,0,2,,,,,59,92,0,
98880,note_off,,192,0,1,,,,,76,64,0,
98880,note_off,,96,0,2,,,,,59,64,0,
98880,note_on,,0,0,1,,,,,73,92,0,
98880,note_on,,0,0,2,,,,,61,92,0,
98976,note_off,,96,0,2,,,,,61,64,0,
98976,note_on,,0,0,2,,,,,63,92,0,
99072,note_on,,0,0,1,,,,,75,92,0,
99072,note_off,,192,0,1,,,,,73,64,0,
99072,note_on,,0,0,2,,,,,59,92,0,
99072,note_off,,96,0,2,,,,,63,64,0,
99168,note_off,,96,0,1,,,,,69,64,0,
99168,note_on,,0,0,1,,,,,73,92,0,
99264,note_off,,96,0,1,,,,,73,64,0,
99264,note_on,,0,0,1,,,,,71,92,0,
99360,note_off,,96,0,1,,,,,71,64,0,
99360,note_on,,0,0,1,,,,,69,92,0,
99456,note_off,,96,0,1,,,,,69,64,0,
99456,note_on,,0,0,1,,,,,68,92,0,
99552,note_on,,0,0,1,,,,,71,92,0,
99552,note_off,,96,0,1,,,,,75,64,0,
99648,note_off,,96,0,1,,,,,71,64,0,
99648,note_on,,0,0,1,,,,,76,92,0,
99744,note_off,,96,0,1,,,,,76,64,0,
99744,note_on,,0,0,1,,,,,73,92,0,
99840,note_on,,0,0,1,,,,,66,92,0,
99840,note_on,,0,0,1,,,,,78,92,0,
99840,note_off,,96,0,1,,,,,73,64,0,
99840,note_off,,0,0,1,,,,,68,64,0,
99936,note_off,,96,0,1,,,,,78,64,0,
99936,note_on,,0,0,1,,,,,75,92,0,
100032,note_off,,96,0,1,,,,,75,64,0,
100032,note_off,,0,0,1,,,,,66,64,0,
100032,note_on,,0,0,1,,,,,64,92,0,
100032,note_on,,0,0,1,,,,,81,92,0,
100128,note_on,,0,0,1,,,,,80,92,0,
100128,note_off,,96,0,1,,,,,81,64,0,
100224,note_on,,0,0,1,,,,,80,92,0,
100224,note_off,,96,0,1,,,,,80,64,0,
100272,note_on,,0,0,1,,,,,78,92,0,
100272,note_off,,48,0,1,,,,,80,64,0,
100320,note_off,,48,0,1,,,,,78,64,0,
100320,note_on,,0,0,1,,,,,80,92,0,
100368,note_off,,48,0,1,,,,,80,64,0,
100368,note_on,,0,0,1,,,,,78,92,0,
100416,note_on,,0,0,1,,,,,63,92,0,
100416,note_off,,48,0,1,,,,,78,64,0,
100416,note_off,,0,0,1,,,,,64,64,0,
100416,note_on,,0,0,1,,,,,80,92,0,
100464,note_off,,48,0,1,,,,,80,64,0,
100464,note_on,,0,0,1,,,,,78,92,0,
100512,note_on,,0,0,1,,,,,76,92,0,
100512,note_off,,48,0,1,,,,,78,64,0,
100608,note_on,,0,0,1,,,,,76,92,0,
100608,note_on,,0,0,1,,,,,64,92,0,
100608,note_off,,0,0,1,,,,,63,64,0,
100608,note_on,,0,0,2,,,,,61,92,0,
100608,note_off,,1536,0,2,,,,,59,64,0,
100608,note_off,,96,0,1,,,,,76,64,0,
100704,note_off,,96,0,1,,,,,76,64,0,
100704,note_on,,0,0,1,,,,,73,92,0,
100800,note_on,,0,0,2,,,,,56,92,0,
100800,note_off,,96,0,1,,,,,73,64,0,
100800,note_off,,192,0,2,,,,,61,64,0,
100800,note_on,,0,0,1,,,,,80,92,0,
100896,note_on,,0,0,1,,,,,78,92,0,
100896,note_off,,96,0,1,,,,,80,64,0,
100992,note_off,,192,0,2,,,,,56,64,0,
100992,note_on,,0,0,1,,,,,76,92,0,
100992,note_on,,0,0,1,,,,,66,92,0,
100992,note_off,,96,0,1,,,,,78,64,0,
100992,note_off,,0,0,1,,,,,64,64,0,
100992,note_on,,0,0,2,,,,,58,92,0,
101184,note_on,,0,0,2,,,,,54,92,0,
101184,note_off,,192,0,2,,,,,58,64,0,
101280,note_off,,288,0,1,,,,,76,64,0,
101280,note_on,,0,0,1,,,,,75,92,0,
101376,note_on,,0,0,2,,,,,59,92,0,
101376,note_off,,96,0,1,,,,,75,64,0,
101376,note_on,,0,0,1,,,,,75,92,0,
101376,note_off,,192,0,2,,,,,54,64,0,
101472,note_off,,96,0,1,,,,,66,64,0,
101472,note_on,,0,0,1,,,,,59,92,0,
101568,note_on,,0,0,1,,,,,71,92,0,
101568,note_off,,96,0,1,,,,,59,64,0,
101664,note_on,,0,0,1,,,,,69,92,0,
101664,note_off,,96,0,1,,,,,71,64,0,
101760,note_on,,0,0,1,,,,,68,92,0,
101760,note_off,,96,0,1,,,,,69,64,0,
101856,note_off,,96,0,1,,,,,75,64,0,
101856,note_on,,0,0,1,,,,,71,92,0,
101952,note_off,,96,0,1,,,,,71,64,0,
101952,note_off,,0,0,1,,,,,68,64,0,
101952,note_on,,0,0,1,,,,,66,92,0,
101952,note_on,,0,0,1,,,,,83,92,0,
102048,note_off,,96,0,1,,,,,83,64,0,
102048,note_on,,0,0,1,,,,,81,92,0,
102144,note_on,,0,0,1,,,,,65,92,0,
102144,note_on,,0,0,1,,,,,80,92,0,
102144,note_off,,768,0,2,,,,,59,64,0,
102144,note_off,,96,0,1,,,,,81,64,0,
102144,note_on,,0,0,2,,,,,61,92,0,
102144,note_off,,0,0,1,,,,,66,64,0,
102240,note_off,,96,0,1,,,,,80,64,0,
102240,note_on,,0,0,1,,,,,73,92,0,
102336,note_off,,96,0,1,,,,,73,64,0,
102336,note_off,,0,0,1,,,,,65,64,0,
102336,note_on,,0,0,1,,,,,66,92,0,
102336,note_on,,0,0,1,,,,,83,92,0,
102432,note_off,,96,0,1,,,,,83,64,0,
102432,note_on,,0,0,1,,,,,81,92,0,
102528,note_on,,0,0,1,,,,,80,92,0,
102528,note_off,,96,0,1,,,,,81,64,0,
102720,note_off,,192,0,1,,,,,66,64,0,
102720,note_on,,0,0,1,,,,,65,92,0,
102816,note_off,,96,0,1,,,,,80,64,0,
102816,note_on,,0,0,1,,,,,78,92,0,
102912,note_off,,768,0,2,,,,,61,64,0,
102912,note_off,,96,0,1,,,,,78,64,0,
102912,note_off,,0,0,1,,,,,65,64,0,
102912,note_on,,0,0,1,,,,,66,92,0,
102912,note_on,,0,0,1,,,,,78,92,0,
102912,note_on,,0,0,2,,,,,63,92,0,
103008,note_off,,96,0,1,,,,,66,64,0,
103008,note_on,,0,0,1,,,,,69,92,0,
103104,note_on,,0,0,1,,,,,71,92,0,
103104,note_off,,96,0,1,,,,,69,64,0,
103200,note_on,,0,0,1,,,,,66,92,0,
103200,note_off,,96,0,1,,,,,71,64,0,
103296,note_off,,96,0,1,,,,,66,64,0,
103296,note_on,,0,0,1,,,,,68,92,0,
103296,note_off,,384,0,2,,,,,63,64,0,
103296,note_on,,0,0,2,,,,,64,92,0,
103392,note_off,,96,0,1,,,,,78,64,0,
103392,note_on,,0,0,1,,,,,81,92,0,
103488,note_on,,0,0,2,,,,,63,92,0,
103488,note_off,,192,0,2,,,,,64,64,0,
103488,note_on,,0,0,1,,,,,83,92,0,
103488,note_off,,96,0,1,,,,,81,64,0,
103584,note_on,,0,0,1,,,,,75,92,0,
103584,note_off,,96,0,1,,,,,83,64,0,
103680,note_on,,0,0,1,,,,,76,92,0,
103680,note_off,,96,0,1,,,,,75,64,0,
103680,note_off,,192,0,2,,,,,63,64,0,
103680,note_on,,0,0,2,,,,,61,92,0,
103776,note_on,,0,0,1,,,,,71,92,0,
103776,note_off,,96,0,1,,,,,68,64,0,
103872,note_off,,96,0,1,,,,,71,64,0,
103872,note_on,,0,0,1,,,,,73,92,0,
103968,note_on,,0,0,1,,,,,68,92,0,
103968,note_off,,96,0,1,,,,,73,64,0,
104064,note_off,,96,0,1,,,,,68,64,0,
104064,note_on,,0,0,1,,,,,70,92,0,
104064,note_on,,0,0,2,,,,,66,92,0,
104064,note_off,,384,0,2,,,,,61,64,0,
104160,note_off,,96,0,1,,,,,76,64,0,
104160,note_on,,0,0,1,,,,,76,92,0,
104256,note_on,,0,0,1,,,,,78,92,0,
104256,note_off,,96,0,1,,,,,76,64,0,
104352,note_on,,0,0,1,,,,,73,92,0,
104352,note_off,,96,0,1,,,,,78,64,0,
104448,note_on,,0,0,2,,,,,59,92,0,
104448,note_off,,384,0,2,,,,,66,64,0,
104448,note_on,,0,0,1,,,,,75,92,0,
104448,note_off,,0,0,1,,,,,70,64,0,
104448,note_off,,96,0,1,,,,,73,64,0,
104448,note_on,,0,0,1,,,,,71,92,0,
104544,note_off,,0,0,1,,,,,71,64,0,
104544,note_off,,96,0,1,,,,,75,64,0,
104544,note_on,,0,0,1,,,,,71,92,0,
104640,note_on,,96,0,1,,,,,78,92,0,
104736,note_off,,96,0,1,,,,,71,64,0,
104736,note_on,,0,0,1,,,,,69,92,0,
104832,note_on,,0,0,2,,,,,60,92,0,
104832,note_off,,384,0,2,,,,,59,64,0,
104832,note_off,,96,0,1,,,,,69,64,0,
104832,note_on,,0,0,1,,,,,68,92,0,
104928,note_off,,96,0,1,,,,,78,64,0,
104928,note_on,,0,0,1,,,,,78,92,0,
105024,note_on,,0,0,1,,,,,80,92,0,
105024,note_off,,96,0,1,,,,,78,64,0,
105120,note_on,,0,0,1,,,,,75,92,0,
105120,note_off,,96,0,1,,,,,80,64,0,
105216,note_on,,0,0,2,,,,,61,92,0,
105216,note_off,,384,0,2,,,,,60,64,0,
105216,note_off,,96,0,1,,,,,75,64,0,
105216,note_on,,0,0,1,,,,,76,92,0,
105312,note_off,,96,0,1,,,,,76,64,0,
105312,note_on,,0,0,1,,,,,73,92,0,
105408,note_on,,0,0,1,,,,,80,92,0,
105408,note_off,,96,0,1,,,,,73,64,0,
105408,note_off,,192,0,2,,,,,61,64,0,
105408,note_on,,0,0,2,,,,,59,92,0,
105504,note_on,,0,0,1,,,,,68,92,0,
105504,note_off,,0,0,1,,,,,68,64,0,
105504,note_off,,96,0,1,,,,,80,64,0,
105600,note_on,,96,0,1,,,,,73,92,0,
105600,note_on,,0,0,2,,,,,57,92,0,
105600,note_off,,192,0,2,,,,,59,64,0,
105696,note_on,,0,0,1,,,,,76,92,0,
105696,note_off,,96,0,1,,,,,73,64,0,
105792,note_on,,0,0,1,,,,,66,92,0,
105792,note_off,,0,0,1,,,,,68,64,0,
105792,note_off,,96,0,1,,,,,76,64,0,
105792,note_on,,0,0,1,,,,,78,92,0,
105888,note_off,,96,0,1,,,,,78,64,0,
105888,note_on,,0,0,1,,,,,75,92,0,
105984,note_off,,384,0,2,,,,,57,64,0,
105984,note_off,,96,0,1,,,,,75,64,0,
105984,note_off,,0,0,1,,,,,66,64,0,
105984,note_on,,0,0,1,,,,,68,92,0,
105984,note_on,,0,0,1,,,,,72,92,0,
105984,note_on,,0,0,2,,,,,56,92,0,
106080,note_off,,96,0,1,,,,,72,64,0,
106080,note_on,,0,0,1,,,,,75,92,0,
106176,note_off,,96,0,1,,,,,75,64,0,
106176,note_on,,0,0,1,,,,,78,92,0,
106176,note_off,,192,0,2,,,,,56,64,0,
106176,note_on,,0,0,2,,,,,58,92,0,
106272,note_off,,96,0,1,,,,,78,64,0,
106272,note_on,,0,0,1,,,,,75,92,0,
106368,note_on,,0,0,1,,,,,72,92,0,
106368,note_on,,0,0,2,,,,,63,92,0,
106368,note_on,,0,0,2,,,,,60,92,0,
106368,note_off,,192,0,2,,,,,58,64,0,
106368,note_off,,96,0,1,,,,,75,64,0,
106368,note_off,,0,0,1,,,,,68,64,0,
106464,note_off,,96,0,1,,,,,72,64,0,
106464,note_on,,0,0,1,,,,,75,92,0,
106560,note_on,,0,0,2,,,,,56,92,0,
106560,note_off,,192,0,2,,,,,60,64,0,
106560,note_on,,0,0,1,,,,,78,92,0,
106560,note_off,,96,0,1,,,,,75,64,0,
106656,note_on,,0,0,1,,,,,75,92,0,
106656,note_off,,96,0,1,,,,,78,64,0,
106752,note_on,,0,0,1,,,,,76,92,0,
106752,note_on,,0,0,1,,,,,73,92,0,
106752,note_off,,96,0,1,,,,,75,64,0,
106752,note_off,,192,0,2,,,,,56,64,0,
106752,note_off,,0,0,2,,,,,63,64,0,
106752,note_on,,0,0,2,,,,,61,92,0,
106848,note_on,,96,0,1,,,,,64,92,0,
106944,note_off,,96,0,1,,,,,64,64,0,
106944,note_off,,192,0,2,,,,,61,64,0,
106944,note_on,,0,0,1,,,,,68,92,0,
107040,note_off,,96,0,1,,,,,68,64,0,
107040,note_on,,0,0,1,,,,,64,92,0,
107136,note_off,,96,0,1,,,,,64,64,0,
107136,note_off,,0,0,1,,,,,76,64,0,
107136,note_off,,0,0,1,,,,,73,64,0,
107136,note_on,,0,0,1,,,,,69,92,0,
107232,note_on,,96,0,1,,,,,76,92,0,
107328,note_off,,96,0,1,,,,,76,64,0,
107328,note_on,,0,0,1,,,,,75,92,0,
107424,note_off,,96,0,1,,,,,75,64,0,
107424,note_on,,0,0,1,,,,,73,92,0,
107520,note_on,,0,0,1,,,,,78,92,0,
107520,note_on,,0,0,1,,,,,63,92,0,
107520,note_off,,0,0,1,,,,,69,64,0,
107520,note_off,,96,0,1,,,,,73,64,0,
