tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
7978,note_on,,,,,29,0,1,,,,,,0,,72,0
7979,note_on,,,,,1,0,1,,,,,,0,,62,127
7979,note_on,,,,,59,0,5,,,,,,4,,54,0
7979,note_on,,,,,59,0,3,,,,,,2,,69,0
7979,note_on,,,,,59,0,4,,,,,,3,,62,0
7979,note_on,,,,,59,0,2,,,,,,1,,78,0
7979,note_on,,,,,59,0,6,,,,,,5,,50,0
7980,note_on,,,,,1,0,5,,,,,,4,,52,127
8008,note_on,,,,,29,0,1,,,,,,0,,62,0
8009,note_on,,,,,1,0,1,,,,,,0,,72,127
8009,note_on,,,,,29,0,5,,,,,,4,,52,0
8010,note_on,,,,,1,0,5,,,,,,4,,50,127
8038,note_on,,,,,29,0,1,,,,,,0,,72,0
8039,note_on,,,,,29,0,5,,,,,,4,,50,0
8039,note_on,,,,,1,0,1,,,,,,0,,81,127
8040,note_on,,,,,61,0,6,,,,,,5,,38,80
8040,note_on,,,,,61,0,4,,,,,,3,,62,127
8040,note_on,,,,,61,0,3,,,,,,2,,69,119
8040,note_on,,,,,61,0,2,,,,,,1,,78,127
8040,note_on,,,,,1,0,5,,,,,,4,,60,127
8068,note_on,,,,,29,0,1,,,,,,0,,81,0
8069,note_on,,,,,1,0,1,,,,,,0,,72,127
8098,note_on,,,,,29,0,1,,,,,,0,,72,0
8099,note_on,,,,,59,0,2,,,,,,1,,78,0
8099,note_on,,,,,59,0,5,,,,,,4,,60,0
8099,note_on,,,,,59,0,6,,,,,,5,,38,0
8099,note_on,,,,,59,0,4,,,,,,3,,62,0
8099,note_on,,,,,1,0,1,,,,,,0,,81,127
8099,note_on,,,,,59,0,3,,,,,,2,,69,0
8100,note_on,,,,,1,0,5,,,,,,4,,60,127
8128,note_on,,,,,29,0,1,,,,,,0,,81,0
8129,note_on,,,,,1,0,1,,,,,,0,,72,127
8158,note_on,,,,,29,0,1,,,,,,0,,72,0
8158,note_on,,,,,0,0,1,,,,,,0,,79,127
8159,note_on,,,,,59,0,5,,,,,,4,,60,0
8160,note_on,,,,,61,0,2,,,,,,1,,79,119
8160,note_on,,,,,61,0,4,,,,,,3,,62,127
8160,note_on,,,,,61,0,6,,,,,,5,,43,127
8160,note_on,,,,,61,0,3,,,,,,2,,67,111
8160,note_on,,,,,1,0,5,,,,,,4,,60,127
8187,note_on,,,,,29,0,1,,,,,,0,,79,0
8188,note_on,,,,,1,0,1,,,,,,0,,71,127
8217,note_on,,,,,29,0,1,,,,,,0,,71,0
8218,note_on,,,,,1,0,1,,,,,,0,,62,127
8219,note_on,,,,,59,0,5,,,,,,4,,60,0
8219,note_on,,,,,59,0,6,,,,,,5,,43,0
8219,note_on,,,,,59,0,2,,,,,,1,,79,0
8219,note_on,,,,,59,0,4,,,,,,3,,62,0
8219,note_on,,,,,59,0,3,,,,,,2,,67,0
8220,note_on,,,,,1,0,6,,,,,,5,,55,119
8220,note_on,,,,,1,0,2,,,,,,1,,71,119
8220,note_on,,,,,1,0,4,,,,,,3,,71,119
8220,note_on,,,,,1,0,5,,,,,,4,,59,127
8220,note_on,,,,,1,0,3,,,,,,2,,67,104
8247,note_on,,,,,29,0,1,,,,,,0,,62,0
8248,note_on,,,,,1,0,1,,,,,,0,,71,127
8277,note_on,,,,,29,0,1,,,,,,0,,71,0
8278,note_on,,,,,1,0,1,,,,,,0,,79,127
8279,note_on,,,,,59,0,5,,,,,,4,,59,0
8279,note_on,,,,,59,0,6,,,,,,5,,55,0
8279,note_on,,,,,59,0,2,,,,,,1,,71,0
8280,note_on,,,,,1,0,6,,,,,,5,,57,119
8280,note_on,,,,,1,0,2,,,,,,1,,73,127
8307,note_on,,,,,29,0,1,,,,,,0,,79,0
8308,note_on,,,,,1,0,1,,,,,,0,,71,127
8337,note_on,,,,,29,0,1,,,,,,0,,71,0
8338,note_on,,,,,1,0,1,,,,,,0,,79,127
8339,note_on,,,,,119,0,3,,,,,,2,,67,0
8339,note_on,,,,,59,0,2,,,,,,1,,73,0
8339,note_on,,,,,119,0,4,,,,,,3,,71,0
8339,note_on,,,,,59,0,6,,,,,,5,,57,0
8340,note_on,,,,,1,0,6,,,,,,5,,59,104
8340,note_on,,,,,1,0,2,,,,,,1,,75,117
8340,note_on,,,,,1,0,3,,,,,,2,,66,127
8340,note_on,,,,,1,0,4,,,,,,3,,59,104
8367,note_on,,,,,29,0,1,,,,,,0,,79,0
8368,note_on,,,,,1,0,1,,,,,,0,,71,127
8397,note_on,,,,,29,0,1,,,,,,0,,71,0
8398,note_on,,,,,1,0,1,,,,,,0,,79,127
8399,note_on,,,,,59,0,4,,,,,,3,,59,0
8399,note_on,,,,,59,0,3,,,,,,2,,66,0
8399,note_on,,,,,59,0,2,,,,,,1,,75,0
8399,note_on,,,,,59,0,6,,,,,,5,,59,0
8400,note_on,,,,,121,0,5,,,,,,4,,57,127
8400,note_on,,,,,1,0,4,,,,,,3,,64,104
8400,note_on,,,,,1,0,3,,,,,,2,,64,88
8400,note_on,,,,,1,0,2,,,,,,1,,76,111
8400,note_on,,,,,1,0,6,,,,,,5,,60,104
8427,note_on,,,,,29,0,1,,,,,,0,,79,0
8428,note_on,,,,,1,0,1,,,,,,0,,69,127
8429,note_on,,,,,29,0,5,,,,,,4,,57,0
8430,note_on,,,,,1,0,5,,,,,,4,,55,127
8457,note_on,,,,,29,0,1,,,,,,0,,69,0
8458,note_on,,,,,1,0,1,,,,,,0,,64,127
8459,note_on,,,,,59,0,3,,,,,,2,,64,0
8459,note_on,,,,,59,0,4,,,,,,3,,64,0
8459,note_on,,,,,29,0,5,,,,,,4,,55,0
8459,note_on,,,,,59,0,6,,,,,,5,,60,0
8459,note_on,,,,,59,0,2,,,,,,1,,76,0
8460,note_on,,,,,1,0,5,,,,,,4,,54,127
8487,note_on,,,,,29,0,1,,,,,,0,,64,0
8488,note_on,,,,,1,0,1,,,,,,0,,69,127
8517,note_on,,,,,29,0,1,,,,,,0,,69,0
8518,note_on,,,,,1,0,1,,,,,,0,,78,127
8520,note_on,,,,,61,0,4,,,,,,3,,66,127
8520,note_on,,,,,61,0,2,,,,,,1,,72,96
8520,note_on,,,,,61,0,6,,,,,,5,,57,119
8520,note_on,,,,,61,0,3,,,,,,2,,69,127
8547,note_on,,,,,29,0,1,,,,,,0,,78,0
8548,note_on,,,,,1,0,1,,,,,,0,,69,127
8577,note_on,,,,,29,0,1,,,,,,0,,69,0
8578,note_on,,,,,1,0,1,,,,,,0,,78,127
8579,note_on,,,,,59,0,3,,,,,,2,,69,0
8579,note_on,,,,,59,0,4,,,,,,3,,66,0
8579,note_on,,,,,119,0,5,,,,,,4,,54,0
8579,note_on,,,,,59,0,6,,,,,,5,,57,0
8579,note_on,,,,,59,0,2,,,,,,1,,72,0
8580,note_on,,,,,1,0,5,,,,,,4,,52,127
8607,note_on,,,,,29,0,1,,,,,,0,,78,0
8608,note_on,,,,,1,0,1,,,,,,0,,69,127
8637,note_on,,,,,0,0,1,,,,,,0,,78,127
8637,note_on,,,,,29,0,1,,,,,,0,,69,0
8639,note_on,,,,,59,0,5,,,,,,4,,52,0
8640,note_on,,,,,61,0,2,,,,,,1,,71,111
8640,note_on,,,,,61,0,4,,,,,,3,,59,104
8640,note_on,,,,,61,0,6,,,,,,5,,59,104
8640,note_on,,,,,61,0,3,,,,,,2,,66,117
8640,note_on,,,,,1,0,5,,,,,,4,,51,127
8666,note_on,,,,,29,0,1,,,,,,0,,78,0
8667,note_on,,,,,1,0,1,,,,,,0,,71,127
8696,note_on,,,,,29,0,1,,,,,,0,,71,0
8697,note_on,,,,,1,0,1,,,,,,0,,69,127
8699,note_on,,,,,59,0,3,,,,,,2,,66,0
8699,note_on,,,,,59,0,6,,,,,,5,,59,0
8699,note_on,,,,,59,0,4,,,,,,3,,59,0
8699,note_on,,,,,59,0,2,,,,,,1,,71,0
8699,note_on,,,,,59,0,5,,,,,,4,,51,0
8700,note_on,,,,,1,0,5,,,,,,4,,49,127
8726,note_on,,,,,29,0,1,,,,,,0,,69,0
8727,note_on,,,,,1,0,1,,,,,,0,,71,127
8729,note_on,,,,,29,0,5,,,,,,4,,49,0
8730,note_on,,,,,1,0,5,,,,,,4,,47,127
8756,note_on,,,,,29,0,1,,,,,,0,,71,0
8757,note_on,,,,,1,0,1,,,,,,0,,78,127
8759,note_on,,,,,29,0,5,,,,,,4,,47,0
8760,note_on,,,,,1,0,5,,,,,,4,,57,127
8760,note_on,,,,,61,0,2,,,,,,1,,75,117
8760,note_on,,,,,61,0,6,,,,,,5,,47,119
8760,note_on,,,,,61,0,3,,,,,,2,,71,119
8760,note_on,,,,,61,0,4,,,,,,3,,59,104
8786,note_on,,,,,29,0,1,,,,,,0,,78,0
8787,note_on,,,,,1,0,1,,,,,,0,,71,127
8816,note_on,,,,,29,0,1,,,,,,0,,71,0
8817,note_on,,,,,1,0,1,,,,,,0,,78,127
8819,note_on,,,,,59,0,2,,,,,,1,,75,0
8819,note_on,,,,,59,0,6,,,,,,5,,47,0
8819,note_on,,,,,59,0,3,,,,,,2,,71,0
8819,note_on,,,,,59,0,5,,,,,,4,,57,0
8819,note_on,,,,,59,0,4,,,,,,3,,59,0
8820,note_on,,,,,1,0,5,,,,,,4,,57,127
8846,note_on,,,,,29,0,1,,,,,,0,,78,0
8847,note_on,,,,,1,0,1,,,,,,0,,71,127
8876,note_on,,,,,29,0,1,,,,,,0,,71,0
8877,note_on,,,,,1,0,1,,,,,,0,,76,127
8879,note_on,,,,,59,0,5,,,,,,4,,57,0
8880,note_on,,,,,61,0,2,,,,,,1,,76,111
8880,note_on,,,,,61,0,3,,,,,,2,,71,127
8880,note_on,,,,,61,0,6,,,,,,5,,40,96
8880,note_on,,,,,1,0,5,,,,,,4,,57,127
8880,note_on,,,,,61,0,4,,,,,,3,,59,104
8906,note_on,,,,,29,0,1,,,,,,0,,76,0
8907,note_on,,,,,1,0,1,,,,,,0,,71,127
8936,note_on,,,,,29,0,1,,,,,,0,,71,0
8937,note_on,,,,,1,0,1,,,,,,0,,67,127
8939,note_on,,,,,59,0,6,,,,,,5,,40,0
8939,note_on,,,,,59,0,2,,,,,,1,,76,0
8939,note_on,,,,,59,0,4,,,,,,3,,59,0
8939,note_on,,,,,59,0,3,,,,,,2,,71,0
8939,note_on,,,,,59,0,5,,,,,,4,,57,0
8940,note_on,,,,,1,0,5,,,,,,4,,55,127
8940,note_on,,,,,1,0,6,,,,,,5,,59,111
8966,note_on,,,,,29,0,1,,,,,,0,,67,0
8967,note_on,,,,,1,0,1,,,,,,0,,71,127
8969,note_on,,,,,29,0,6,,,,,,5,,59,0
8970,note_on,,,,,1,0,6,,,,,,5,,57,111
8996,note_on,,,,,29,0,1,,,,,,0,,71,0
8997,note_on,,,,,1,0,1,,,,,,0,,76,127
8999,note_on,,,,,29,0,6,,,,,,5,,57,0
9000,note_on,,,,,1,0,6,,,,,,5,,55,119
9056,note_on,,,,,59,0,1,,,,,,0,,76,0
9059,note_on,,,,,59,0,6,,,,,,5,,55,0
9059,note_on,,,,,119,0,5,,,,,,4,,55,0
9060,note_on,,,,,1,0,6,,,,,,5,,54,127
9060,note_on,,,,,1,0,5,,,,,,4,,59,127
9089,note_on,,,,,29,0,5,,,,,,4,,59,0
9090,note_on,,,,,1,0,5,,,,,,4,,57,127
9119,note_on,,,,,59,0,6,,,,,,5,,54,0
9119,note_on,,,,,29,0,5,,,,,,4,,57,0
9120,note_on,,,,,1,0,6,,,,,,5,,52,104
9120,note_on,,,,,1,0,5,,,,,,4,,55,127
9179,note_on,,,,,59,0,5,,,,,,4,,55,0
9179,note_on,,,,,59,0,6,,,,,,5,,52,0
9180,note_on,,,,,1,0,5,,,,,,4,,54,127
9180,note_on,,,,,1,0,6,,,,,,5,,50,119
9239,note_on,,,,,59,0,6,,,,,,5,,50,0
9239,note_on,,,,,59,0,5,,,,,,4,,54,0
9240,note_on,,,,,1,0,6,,,,,,5,,49,127
9240,note_on,,,,,1,0,5,,,,,,4,,52,127
9269,note_on,,,,,29,0,5,,,,,,4,,52,0
9270,note_on,,,,,1,0,5,,,,,,4,,54,127
9299,note_on,,,,,59,0,6,,,,,,5,,49,0
9299,note_on,,,,,29,0,5,,,,,,4,,54,0
9300,note_on,,,,,1,0,5,,,,,,4,,55,127
9300,note_on,,,,,1,0,6,,,,,,5,,47,119
9359,note_on,,,,,59,0,6,,,,,,5,,47,0
9359,note_on,,,,,59,0,5,,,,,,4,,55,0
9360,note_on,,,,,1,0,5,,,,,,4,,49,127
9360,note_on,,,,,1,0,6,,,,,,5,,45,119
9387,note_on,,,,,331,0,1,,,,,,0,,81,127
9416,note_on,,,,,29,0,1,,,,,,0,,81,0
9417,note_on,,,,,1,0,1,,,,,,0,,83,117
9419,note_on,,,,,59,0,6,,,,,,5,,45,0
9419,note_on,,,,,59,0,5,,,,,,4,,49,0
9420,note_on,,,,,1,0,5,,,,,,4,,45,127
9420,note_on,,,,,1,0,6,,,,,,5,,48,111
9446,note_on,,,,,29,0,1,,,,,,0,,83,0
9447,note_on,,,,,1,0,1,,,,,,0,,81,118
9476,note_on,,,,,29,0,1,,,,,,0,,81,0
9477,note_on,,,,,1,0,1,,,,,,0,,79,127
9479,note_on,,,,,59,0,5,,,,,,4,,45,0
9479,note_on,,,,,59,0,6,,,,,,5,,48,0
9480,note_on,,,,,1,0,5,,,,,,4,,57,127
9480,note_on,,,,,1,0,6,,,,,,5,,50,104
9506,note_on,,,,,29,0,1,,,,,,0,,79,0
9507,note_on,,,,,1,0,1,,,,,,0,,78,127
9536,note_on,,,,,29,0,1,,,,,,0,,78,0
9537,note_on,,,,,1,0,1,,,,,,0,,76,127
9539,note_on,,,,,59,0,6,,,,,,5,,50,0
9539,note_on,,,,,59,0,5,,,,,,4,,57,0
9540,note_on,,,,,1,0,5,,,,,,4,,57,127
9540,note_on,,,,,1,0,6,,,,,,5,,54,127
9566,note_on,,,,,29,0,1,,,,,,0,,76,0
9567,note_on,,,,,1,0,1,,,,,,0,,74,127
9596,note_on,,,,,29,0,1,,,,,,0,,74,0
9597,note_on,,,,,1,0,1,,,,,,0,,73,127
9599,note_on,,,,,59,0,6,,,,,,5,,54,0
9599,note_on,,,,,59,0,5,,,,,,4,,57,0
9600,note_on,,,,,1,0,5,,,,,,4,,57,127
9600,note_on,,,,,1,0,6,,,,,,5,,57,127
9626,note_on,,,,,29,0,1,,,,,,0,,73,0
9627,note_on,,,,,1,0,1,,,,,,0,,67,127
9656,note_on,,,,,29,0,1,,,,,,0,,67,0
9657,note_on,,,,,1,0,1,,,,,,0,,57,127
9659,note_on,,,,,59,0,6,,,,,,5,,57,0
9660,note_on,,,,,1,0,6,,,,,,5,,45,127
9686,note_on,,,,,29,0,1,,,,,,0,,57,0
9687,note_on,,,,,1,0,1,,,,,,0,,67,127
9716,note_on,,,,,29,0,1,,,,,,0,,67,0
9717,note_on,,,,,1,0,1,,,,,,0,,73,127
9719,note_on,,,,,119,0,5,,,,,,4,,57,0
9719,note_on,,,,,59,0,6,,,,,,5,,45,0
9720,note_on,,,,,781,0,2,,,,,,1,,57,127
9746,note_on,,,,,29,0,1,,,,,,0,,73,0
9747,note_on,,,,,1,0,1,,,,,,0,,67,127
9776,note_on,,,,,29,0,1,,,,,,0,,67,0
9777,note_on,,,,,1,0,1,,,,,,0,,74,127
9779,note_on,,,,,59,0,2,,,,,,1,,57,0
9780,note_on,,,,,1,0,2,,,,,,1,,59,96
9806,note_on,,,,,29,0,1,,,,,,0,,74,0
9807,note_on,,,,,1,0,1,,,,,,0,,67,127
9836,note_on,,,,,29,0,1,,,,,,0,,67,0
9837,note_on,,,,,1,0,1,,,,,,0,,76,127
9839,note_on,,,,,59,0,2,,,,,,1,,59,0
9840,note_on,,,,,1,0,2,,,,,,1,,61,127
9866,note_on,,,,,29,0,1,,,,,,0,,76,0
9867,note_on,,,,,1,0,1,,,,,,0,,67,127
9896,note_on,,,,,29,0,1,,,,,,0,,67,0
9897,note_on,,,,,1,0,1,,,,,,0,,78,127
9899,note_on,,,,,59,0,2,,,,,,1,,61,0
9900,note_on,,,,,1,0,2,,,,,,1,,62,119
9900,note_on,,,,,181,0,5,,,,,,4,,45,127
9926,note_on,,,,,29,0,1,,,,,,0,,78,0
9927,note_on,,,,,1,0,1,,,,,,0,,67,127
9956,note_on,,,,,29,0,1,,,,,,0,,67,0
9957,note_on,,,,,1,0,1,,,,,,0,,76,127
9959,note_on,,,,,59,0,5,,,,,,4,,45,0
9959,note_on,,,,,59,0,2,,,,,,1,,62,0
9960,note_on,,,,,1,0,2,,,,,,1,,61,127
9960,note_on,,,,,1,0,5,,,,,,4,,57,127
9986,note_on,,,,,29,0,1,,,,,,0,,76,0
9987,note_on,,,,,1,0,1,,,,,,0,,67,127
10016,note_on,,,,,29,0,1,,,,,,0,,67,0
10017,note_on,,,,,1,0,1,,,,,,0,,74,127
10019,note_on,,,,,59,0,5,,,,,,4,,57,0
10019,note_on,,,,,59,0,2,,,,,,1,,61,0
10020,note_on,,,,,1,0,2,,,,,,1,,59,104
10020,note_on,,,,,1,0,5,,,,,,4,,57,127
10046,note_on,,,,,29,0,1,,,,,,0,,74,0
10047,note_on,,,,,1,0,1,,,,,,0,,67,127
10076,note_on,,,,,29,0,1,,,,,,0,,67,0
10077,note_on,,,,,1,0,1,,,,,,0,,73,127
10079,note_on,,,,,59,0,5,,,,,,4,,57,0
10079,note_on,,,,,59,0,2,,,,,,1,,59,0
10080,note_on,,,,,361,0,6,,,,,,5,,57,127
10080,note_on,,,,,1,0,2,,,,,,1,,57,119
10080,note_on,,,,,1,0,5,,,,,,4,,57,127
10106,note_on,,,,,29,0,1,,,,,,0,,73,0
10107,note_on,,,,,1,0,1,,,,,,0,,67,127
10136,note_on,,,,,29,0,1,,,,,,0,,67,0
10137,note_on,,,,,1,0,1,,,,,,0,,57,127
10139,note_on,,,,,59,0,6,,,,,,5,,57,0
10140,note_on,,,,,1,0,6,,,,,,5,,45,111
10166,note_on,,,,,29,0,1,,,,,,0,,57,0
10167,note_on,,,,,1,0,1,,,,,,0,,67,127
10196,note_on,,,,,29,0,1,,,,,,0,,67,0
10197,note_on,,,,,1,0,1,,,,,,0,,73,127
10199,note_on,,,,,59,0,6,,,,,,5,,45,0
10199,note_on,,,,,119,0,5,,,,,,4,,57,0
10199,note_on,,,,,119,0,2,,,,,,1,,57,0
10200,note_on,,,,,1261,0,3,,,,,,2,,64,104
10200,note_on,,,,,1,0,2,,,,,,1,,67,111
10200,note_on,,,,,1261,0,4,,,,,,3,,57,127
10226,note_on,,,,,29,0,1,,,,,,0,,73,0
10227,note_on,,,,,1,0,1,,,,,,0,,67,127
10256,note_on,,,,,29,0,1,,,,,,0,,67,0
10257,note_on,,,,,1,0,1,,,,,,0,,74,127
10259,note_on,,,,,59,0,4,,,,,,3,,57,0
10259,note_on,,,,,59,0,2,,,,,,1,,67,0
10259,note_on,,,,,59,0,3,,,,,,2,,64,0
10260,note_on,,,,,1,0,3,,,,,,2,,62,119
10260,note_on,,,,,1,0,2,,,,,,1,,66,117
10260,note_on,,,,,1,0,4,,,,,,3,,59,96
10286,note_on,,,,,29,0,1,,,,,,0,,74,0
10287,note_on,,,,,1,0,1,,,,,,0,,67,127
10316,note_on,,,,,29,0,1,,,,,,0,,67,0
10317,note_on,,,,,1,0,1,,,,,,0,,76,127
10319,note_on,,,,,59,0,2,,,,,,1,,66,0
10319,note_on,,,,,59,0,3,,,,,,2,,62,0
10319,note_on,,,,,59,0,4,,,,,,3,,59,0
10320,note_on,,,,,1,0,4,,,,,,3,,61,127
10320,note_on,,,,,1,0,3,,,,,,2,,61,127
10320,note_on,,,,,1,0,2,,,,,,1,,64,96
10346,note_on,,,,,29,0,1,,,,,,0,,76,0
10347,note_on,,,,,1,0,1,,,,,,0,,67,127
10376,note_on,,,,,29,0,1,,,,,,0,,67,0
10377,note_on,,,,,1,0,1,,,,,,0,,78,127
10379,note_on,,,,,59,0,4,,,,,,3,,61,0
10379,note_on,,,,,59,0,2,,,,,,1,,64,0
10379,note_on,,,,,59,0,3,,,,,,2,,61,0
10380,note_on,,,,,1,0,4,,,,,,3,,62,127
10380,note_on,,,,,1,0,3,,,,,,2,,59,96
10380,note_on,,,,,1,0,2,,,,,,1,,62,111
10406,note_on,,,,,29,0,1,,,,,,0,,78,0
10407,note_on,,,,,1,0,1,,,,,,0,,67,127
10436,note_on,,,,,29,0,1,,,,,,0,,67,0
10437,note_on,,,,,1,0,1,,,,,,0,,76,127
10439,note_on,,,,,59,0,3,,,,,,2,,59,0
10439,note_on,,,,,59,0,4,,,,,,3,,62,0
10439,note_on,,,,,59,0,2,,,,,,1,,62,0
10440,note_on,,,,,1,0,2,,,,,,1,,64,111
10440,note_on,,,,,1,0,3,,,,,,2,,61,96
10440,note_on,,,,,1,0,4,,,,,,3,,61,127
10466,note_on,,,,,29,0,1,,,,,,0,,76,0
10467,note_on,,,,,1,0,1,,,,,,0,,67,127
10496,note_on,,,,,29,0,1,,,,,,0,,67,0
10497,note_on,,,,,1,0,1,,,,,,0,,74,127
10499,note_on,,,,,59,0,4,,,,,,3,,61,0
10499,note_on,,,,,59,0,2,,,,,,1,,64,0
10499,note_on,,,,,59,0,3,,,,,,2,,61,0
10500,note_on,,,,,1,0,4,,,,,,3,,59,111
10500,note_on,,,,,1,0,3,,,,,,2,,62,119
10500,note_on,,,,,1,0,2,,,,,,1,,66,127
10526,note_on,,,,,29,0,1,,,,,,0,,74,0
10527,note_on,,,,,1,0,1,,,,,,0,,67,127
10556,note_on,,,,,29,0,1,,,,,,0,,67,0
10559,note_on,,,,,59,0,4,,,,,,3,,59,0
10559,note_on,,,,,59,0,2,,,,,,1,,66,0
10559,note_on,,,,,59,0,3,,,,,,2,,62,0
10560,note_on,,,,,1,0,4,,,,,,3,,57,100
10560,note_on,,,,,361,0,5,,,,,,4,,64,127
10560,note_on,,,,,1,0,3,,,,,,2,,64,119
10560,note_on,,,,,1,0,2,,,,,,1,,67,119
10560,note_on,,,,,4,0,1,,,,,,0,,73,125
10589,note_on,,,,,29,0,5,,,,,,4,,64,0
10589,note_on,,,,,29,0,1,,,,,,0,,73,0
10590,note_on,,,,,1,0,1,,,,,,0,,67,127
10590,note_on,,,,,1,0,5,,,,,,4,,62,127
10619,note_on,,,,,29,0,5,,,,,,4,,62,0
10619,note_on,,,,,29,0,1,,,,,,0,,67,0
10620,note_on,,,,,1,0,1,,,,,,0,,57,127
10620,note_on,,,,,1,0,5,,,,,,4,,61,127
10649,note_on,,,,,29,0,1,,,,,,0,,57,0
10650,note_on,,,,,1,0,1,,,,,,0,,67,127
10679,note_on,,,,,29,0,1,,,,,,0,,67,0
10679,note_on,,,,,119,0,3,,,,,,2,,64,0
10679,note_on,,,,,119,0,2,,,,,,1,,67,0
10680,note_on,,,,,481,0,6,,,,,,5,,45,127
10680,note_on,,,,,120,0,4,,,,,,3,,57,0
10680,note_on,,,,,1,0,1,,,,,,0,,73,127
10709,note_on,,,,,29,0,1,,,,,,0,,73,0
10710,note_on,,,,,1,0,1,,,,,,0,,67,127
10739,note_on,,,,,29,0,1,,,,,,0,,67,0
10739,note_on,,,,,119,0,5,,,,,,4,,61,0
10739,note_on,,,,,59,0,6,,,,,,5,,45,0
10740,note_on,,,,,1,0,6,,,,,,5,,47,104
10740,note_on,,,,,1,0,1,,,,,,0,,74,127
10740,note_on,,,,,1,0,5,,,,,,4,,59,127
10769,note_on,,,,,29,0,1,,,,,,0,,74,0
10770,note_on,,,,,1,0,1,,,,,,0,,67,127
10799,note_on,,,,,59,0,5,,,,,,4,,59,0
10799,note_on,,,,,59,0,6,,,,,,5,,47,0
10799,note_on,,,,,29,0,1,,,,,,0,,67,0
10800,note_on,,,,,1,0,5,,,,,,4,,57,127
10800,note_on,,,,,1,0,6,,,,,,5,,49,117
10800,note_on,,,,,1,0,1,,,,,,0,,76,127
10829,note_on,,,,,29,0,1,,,,,,0,,76,0
10830,note_on,,,,,1,0,1,,,,,,0,,67,127
10859,note_on,,,,,29,0,1,,,,,,0,,67,0
10859,note_on,,,,,59,0,6,,,,,,5,,49,0
10859,note_on,,,,,59,0,5,,,,,,4,,57,0
10860,note_on,,,,,1,0,1,,,,,,0,,73,127
10860,note_on,,,,,1,0,6,,,,,,5,,52,96
10860,note_on,,,,,1,0,5,,,,,,4,,55,127
10889,note_on,,,,,29,0,1,,,,,,0,,73,0
10889,note_on,,,,,29,0,5,,,,,,4,,55,0
10890,note_on,,,,,1,0,1,,,,,,0,,67,127
10890,note_on,,,,,1,0,5,,,,,,4,,54,127
10919,note_on,,,,,59,0,6,,,,,,5,,52,0
10919,note_on,,,,,29,0,1,,,,,,0,,67,0
10919,note_on,,,,,29,0,5,,,,,,4,,54,0
10920,note_on,,,,,1,0,6,,,,,,5,,49,117
10920,note_on,,,,,1,0,1,,,,,,0,,76,127
10920,note_on,,,,,1,0,5,,,,,,4,,55,127
10949,note_on,,,,,29,0,1,,,,,,0,,76,0
10950,note_on,,,,,1,0,1,,,,,,0,,67,127
10979,note_on,,,,,29,0,1,,,,,,0,,67,0
10979,note_on,,,,,59,0,6,,,,,,5,,49,0
10979,note_on,,,,,59,0,5,,,,,,4,,55,0
10980,note_on,,,,,1,0,6,,,,,,5,,45,119
10980,note_on,,,,,1,0,1,,,,,,0,,73,127
10980,note_on,,,,,1,0,5,,,,,,4,,64,127
11009,note_on,,,,,29,0,1,,,,,,0,,73,0
11010,note_on,,,,,1,0,1,,,,,,0,,67,127
11039,note_on,,,,,59,0,6,,,,,,5,,45,0
11039,note_on,,,,,59,0,5,,,,,,4,,64,0
11039,note_on,,,,,29,0,1,,,,,,0,,67,0
11040,note_on,,,,,1,0,6,,,,,,5,,50,104
11040,note_on,,,,,1,0,5,,,,,,4,,55,127
11040,note_on,,,,,1,0,1,,,,,,0,,74,127
11069,note_on,,,,,29,0,5,,,,,,4,,55,0
11069,note_on,,,,,29,0,1,,,,,,0,,74,0
11070,note_on,,,,,1,0,1,,,,,,0,,66,127
11070,note_on,,,,,1,0,5,,,,,,4,,54,127
11099,note_on,,,,,29,0,1,,,,,,0,,66,0
11099,note_on,,,,,59,0,6,,,,,,5,,50,0
11100,note_on,,,,,1,0,1,,,,,,0,,57,127
11100,note_on,,,,,1,0,6,,,,,,5,,52,104
11100,note_on,,,,,420,0,4,,,,,,3,,66,127
11100,note_on,,,,,421,0,3,,,,,,2,,69,127
11100,note_on,,,,,421,0,2,,,,,,1,,74,119
11129,note_on,,,,,29,0,1,,,,,,0,,57,0
11129,note_on,,,,,29,0,3,,,,,,2,,69,0
11129,note_on,,,,,29,0,4,,,,,,3,,66,0
11129,note_on,,,,,29,0,2,,,,,,1,,74,0
11130,note_on,,,,,1,0,2,,,,,,1,,73,127
11130,note_on,,,,,1,0,4,,,,,,3,,64,88
11130,note_on,,,,,1,0,3,,,,,,2,,67,127
11130,note_on,,,,,1,0,1,,,,,,0,,66,127
11159,note_on,,,,,29,0,3,,,,,,2,,67,0
11159,note_on,,,,,89,0,5,,,,,,4,,54,0
11159,note_on,,,,,29,0,2,,,,,,1,,73,0
11159,note_on,,,,,29,0,1,,,,,,0,,66,0
11159,note_on,,,,,29,0,4,,,,,,3,,64,0
11159,note_on,,,,,59,0,6,,,,,,5,,52,0
11160,note_on,,,,,1,0,2,,,,,,1,,74,119
11160,note_on,,,,,1,0,4,,,,,,3,,62,119
11160,note_on,,,,,1,0,1,,,,,,0,,74,127
11160,note_on,,,,,1,0,3,,,,,,2,,66,117
11160,note_on,,,,,1,0,6,,,,,,5,,54,127
11189,note_on,,,,,29,0,1,,,,,,0,,74,0
