tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,channel,control,value,program,note,velocity
23808,note_on,,116,0,2,,,,,,1,,,,55,94
23808,note_on,,11,0,1,,,,,,0,,,,71,94
23845,note_off,,37,0,2,,,,,,1,,,,55,0
23856,note_on,,48,0,1,,,,,,0,,,,62,94
23884,note_off,,28,0,1,,,,,,0,,,,71,0
23893,note_off,,9,0,1,,,,,,0,,,,62,0
23904,note_on,,59,0,2,,,,,,1,,,,59,94
23904,note_on,,11,0,1,,,,,,0,,,,83,94
23941,note_off,,37,0,2,,,,,,1,,,,59,0
23941,note_off,,37,0,1,,,,,,0,,,,83,0
23952,note_on,,0,0,1,,,,,,0,,,,83,94
23952,note_on,,11,0,1,,,,,,0,,,,62,94
23989,note_off,,37,0,1,,,,,,0,,,,83,0
23989,note_off,,0,0,1,,,,,,0,,,,62,0
24000,note_on,,11,0,1,,,,,,0,,,,83,94
24000,note_on,,59,0,2,,,,,,1,,,,55,94
24037,note_off,,37,0,1,,,,,,0,,,,83,0
24048,note_on,,11,0,1,,,,,,0,,,,79,94
24076,note_off,,76,0,2,,,,,,1,,,,55,0
24085,note_off,,37,0,1,,,,,,0,,,,79,0
24096,note_on,,11,0,1,,,,,,0,,,,74,94
24133,note_off,,37,0,1,,,,,,0,,,,74,0
24144,note_on,,11,0,1,,,,,,0,,,,71,94
24181,note_off,,37,0,1,,,,,,0,,,,71,0
24192,note_on,,0,0,2,,,,,,1,,,,52,94
24192,note_on,,116,0,2,,,,,,1,,,,48,94
24192,note_on,,0,0,2,,,,,,1,,,,57,94
24192,note_on,,11,0,1,,,,,,0,,,,75,94
24229,note_off,,37,0,1,,,,,,0,,,,75,0
24240,note_on,,11,0,1,,,,,,0,,,,76,94
24277,note_off,,37,0,1,,,,,,0,,,,76,0
24288,note_on,,11,0,1,,,,,,0,,,,72,94
24325,note_off,,37,0,1,,,,,,0,,,,72,0
24336,note_on,,11,0,1,,,,,,0,,,,69,94
24344,note_off,,152,0,2,,,,,,1,,,,52,0
24344,note_off,,0,0,2,,,,,,1,,,,57,0
24344,note_off,,0,0,2,,,,,,1,,,,48,0
24373,note_off,,37,0,1,,,,,,0,,,,69,0
24384,note_on,,0,0,1,,,,,,0,,,,71,94
24384,note_on,,11,0,1,,,,,,0,,,,60,94
24384,note_on,,0,0,2,,,,,,1,,,,57,94
24384,note_on,,40,0,2,,,,,,1,,,,50,94
24421,note_off,,37,0,1,,,,,,0,,,,71,0
24432,note_on,,11,0,1,,,,,,0,,,,72,94
24469,note_off,,37,0,1,,,,,,0,,,,72,0
24480,note_on,,11,0,1,,,,,,0,,,,69,94
24517,note_off,,37,0,1,,,,,,0,,,,69,0
24528,note_on,,11,0,1,,,,,,0,,,,66,94
24536,note_off,,152,0,2,,,,,,1,,,,57,0
24536,note_off,,0,0,2,,,,,,1,,,,50,0
24536,note_off,,8,0,1,,,,,,0,,,,60,0
24565,note_off,,29,0,1,,,,,,0,,,,66,0
24576,note_on,,0,0,2,,,,,,1,,,,55,94
24576,note_on,,11,0,1,,,,,,0,,,,67,94
24576,note_on,,40,0,2,,,,,,1,,,,59,94
24613,note_off,,37,0,1,,,,,,0,,,,67,0
24624,note_on,,11,0,1,,,,,,0,,,,78,94
24652,note_off,,0,0,2,,,,,,1,,,,59,0
24652,note_off,,76,0,2,,,,,,1,,,,55,0
24661,note_off,,37,0,1,,,,,,0,,,,78,0
24672,note_on,,11,0,1,,,,,,0,,,,79,94
24709,note_off,,37,0,1,,,,,,0,,,,79,0
24720,note_on,,11,0,1,,,,,,0,,,,78,94
24757,note_off,,37,0,1,,,,,,0,,,,78,0
24768,note_on,,11,0,1,,,,,,0,,,,79,94
24768,note_on,,116,0,2,,,,,,1,,,,43,94
24805,note_off,,37,0,2,,,,,,1,,,,43,0
24805,note_off,,37,0,1,,,,,,0,,,,79,0
24816,note_on,,11,0,2,,,,,,1,,,,55,94
24816,note_on,,11,0,1,,,,,,0,,,,74,94
24853,note_off,,37,0,2,,,,,,1,,,,55,0
24853,note_off,,37,0,1,,,,,,0,,,,74,0
24864,note_on,,11,0,1,,,,,,0,,,,71,94
24864,note_on,,11,0,2,,,,,,1,,,,54,94
24901,note_off,,37,0,1,,,,,,0,,,,71,0
24901,note_off,,37,0,2,,,,,,1,,,,54,0
24912,note_on,,11,0,1,,,,,,0,,,,67,94
24912,note_on,,11,0,2,,,,,,1,,,,55,94
24949,note_off,,37,0,1,,,,,,0,,,,67,0
24949,note_off,,37,0,2,,,,,,1,,,,55,0
24960,note_on,,11,0,2,,,,,,1,,,,54,94
24960,note_on,,11,0,1,,,,,,0,,,,69,94
24997,note_off,,37,0,1,,,,,,0,,,,69,0
25008,note_on,,11,0,1,,,,,,0,,,,80,94
25036,note_off,,76,0,2,,,,,,1,,,,54,0
25045,note_off,,37,0,1,,,,,,0,,,,80,0
25056,note_on,,11,0,1,,,,,,0,,,,81,94
25093,note_off,,37,0,1,,,,,,0,,,,81,0
25104,note_on,,11,0,1,,,,,,0,,,,80,94
25141,note_off,,37,0,1,,,,,,0,,,,80,0
25152,note_on,,116,0,2,,,,,,1,,,,42,94
25152,note_on,,11,0,1,,,,,,0,,,,81,94
25189,note_off,,37,0,2,,,,,,1,,,,42,0
25189,note_off,,37,0,1,,,,,,0,,,,81,0
25200,note_on,,11,0,2,,,,,,1,,,,54,94
25200,note_on,,11,0,1,,,,,,0,,,,78,94
25237,note_off,,37,0,2,,,,,,1,,,,54,0
25237,note_off,,37,0,1,,,,,,0,,,,78,0
25248,note_on,,11,0,1,,,,,,0,,,,74,94
25248,note_on,,11,0,2,,,,,,1,,,,52,94
25285,note_off,,37,0,2,,,,,,1,,,,52,0
25285,note_off,,37,0,1,,,,,,0,,,,74,0
25296,note_on,,11,0,1,,,,,,0,,,,69,94
25296,note_on,,11,0,2,,,,,,1,,,,54,94
25333,note_off,,37,0,1,,,,,,0,,,,69,0
25333,note_off,,37,0,2,,,,,,1,,,,54,0
25344,note_on,,11,0,1,,,,,,0,,,,71,94
25344,note_on,,11,0,2,,,,,,1,,,,55,94
25381,note_off,,37,0,1,,,,,,0,,,,71,0
25392,note_on,,11,0,1,,,,,,0,,,,82,94
25420,note_off,,76,0,2,,,,,,1,,,,55,0
25429,note_off,,37,0,1,,,,,,0,,,,82,0
25440,note_on,,11,0,1,,,,,,0,,,,83,94
25477,note_off,,37,0,1,,,,,,0,,,,83,0
25488,note_on,,11,0,1,,,,,,0,,,,82,94
25525,note_off,,37,0,1,,,,,,0,,,,82,0
25536,note_on,,116,0,2,,,,,,1,,,,43,94
25536,note_on,,11,0,1,,,,,,0,,,,83,94
25573,note_off,,37,0,2,,,,,,1,,,,43,0
25573,note_off,,37,0,1,,,,,,0,,,,83,0
25584,note_on,,11,0,1,,,,,,0,,,,79,94
25584,note_on,,11,0,2,,,,,,1,,,,55,94
25621,note_off,,37,0,2,,,,,,1,,,,55,0
25621,note_off,,37,0,1,,,,,,0,,,,79,0
25632,note_on,,11,0,2,,,,,,1,,,,54,94
25632,note_on,,11,0,1,,,,,,0,,,,74,94
25669,note_off,,37,0,2,,,,,,1,,,,54,0
25669,note_off,,37,0,1,,,,,,0,,,,74,0
25680,note_on,,11,0,2,,,,,,1,,,,55,94
25680,note_on,,11,0,1,,,,,,0,,,,71,94
25717,note_off,,37,0,1,,,,,,0,,,,71,0
25717,note_off,,37,0,2,,,,,,1,,,,55,0
25728,note_on,,11,0,1,,,,,,0,,,,75,94
25728,note_on,,11,0,2,,,,,,1,,,,57,94
25728,note_on,,0,0,2,,,,,,1,,,,48,94
25728,note_on,,0,0,2,,,,,,1,,,,52,94
25765,note_off,,37,0,1,,,,,,0,,,,75,0
25776,note_on,,11,0,1,,,,,,0,,,,76,94
25813,note_off,,37,0,1,,,,,,0,,,,76,0
25824,note_on,,11,0,1,,,,,,0,,,,72,94
25861,note_off,,37,0,1,,,,,,0,,,,72,0
25872,note_on,,11,0,1,,,,,,0,,,,69,94
25880,note_off,,152,0,2,,,,,,1,,,,52,0
25880,note_off,,0,0,2,,,,,,1,,,,48,0
25880,note_off,,0,0,2,,,,,,1,,,,57,0
25909,note_off,,37,0,1,,,,,,0,,,,69,0
25920,note_on,,0,0,1,,,,,,0,,,,71,94
25920,note_on,,40,0,2,,,,,,1,,,,57,94
25920,note_on,,0,0,2,,,,,,1,,,,50,94
25920,note_on,,11,0,1,,,,,,0,,,,60,94
25957,note_off,,37,0,1,,,,,,0,,,,71,0
25968,note_on,,11,0,1,,,,,,0,,,,72,94
26005,note_off,,37,0,1,,,,,,0,,,,72,0
26016,note_on,,11,0,1,,,,,,0,,,,69,94
26053,note_off,,37,0,1,,,,,,0,,,,69,0
26064,note_on,,11,0,1,,,,,,0,,,,66,94
26072,note_off,,0,0,2,,,,,,1,,,,57,0
26072,note_off,,152,0,2,,,,,,1,,,,50,0
26072,note_off,,8,0,1,,,,,,0,,,,60,0
26101,note_off,,29,0,1,,,,,,0,,,,66,0
26112,note_on,,40,0,2,,,,,,1,,,,55,94
26112,note_on,,11,0,1,,,,,,0,,,,67,94
26112,note_on,,0,0,2,,,,,,1,,,,59,94
26149,note_off,,37,0,1,,,,,,0,,,,67,0
26160,note_on,,11,0,1,,,,,,0,,,,79,94
26197,note_off,,37,0,1,,,,,,0,,,,79,0
26208,note_on,,11,0,1,,,,,,0,,,,83,94
26245,note_off,,37,0,1,,,,,,0,,,,83,0
26256,note_on,,11,0,1,,,,,,0,,,,81,94
26264,note_off,,0,0,2,,,,,,1,,,,55,0
26264,note_off,,152,0,2,,,,,,1,,,,59,0
26293,note_off,,37,0,1,,,,,,0,,,,81,0
26304,note_on,,11,0,1,,,,,,0,,,,79,94
26341,note_off,,37,0,1,,,,,,0,,,,79,0
26352,note_on,,11,0,1,,,,,,0,,,,78,94
26389,note_off,,37,0,1,,,,,,0,,,,78,0
26400,note_on,,11,0,1,,,,,,0,,,,76,94
26437,note_off,,37,0,1,,,,,,0,,,,76,0
26448,note_on,,11,0,1,,,,,,0,,,,74,94
26485,note_off,,37,0,1,,,,,,0,,,,74,0
26496,note_on,,11,0,1,,,,,,0,,,,72,94
26533,note_off,,37,0,1,,,,,,0,,,,72,0
26544,note_on,,11,0,1,,,,,,0,,,,71,94
26581,note_off,,37,0,1,,,,,,0,,,,71,0
26592,note_on,,11,0,1,,,,,,0,,,,69,94
26629,note_off,,37,0,1,,,,,,0,,,,69,0
26640,note_on,,11,0,1,,,,,,0,,,,67,94
26677,note_off,,37,0,1,,,,,,0,,,,67,0
26688,note_on,,11,0,1,,,,,,0,,,,66,94
26725,note_off,,37,0,1,,,,,,0,,,,66,0
26736,note_on,,11,0,1,,,,,,0,,,,64,94
26773,note_off,,37,0,1,,,,,,0,,,,64,0
26784,note_on,,11,0,1,,,,,,0,,,,62,94
26821,note_off,,37,0,1,,,,,,0,,,,62,0
26832,note_on,,11,0,1,,,,,,0,,,,61,94
26869,note_off,,37,0,1,,,,,,0,,,,61,0
26880,note_on,,11,0,1,,,,,,0,,,,60,94
27072,note_on,,0,0,2,,,,,,1,,,,57,94
27072,note_on,,808,0,2,,,,,,1,,,,45,94
27224,note_off,,0,0,2,,,,,,1,,,,45,0
27224,note_off,,152,0,2,,,,,,1,,,,57,0
27264,note_on,,40,0,2,,,,,,1,,,,54,94
27264,note_on,,0,0,2,,,,,,1,,,,42,94
27301,note_off,,421,0,1,,,,,,0,,,,60,0
27312,note_on,,11,0,1,,,,,,0,,,,62,94
27349,note_off,,37,0,1,,,,,,0,,,,62,0
27360,note_on,,11,0,1,,,,,,0,,,,64,94
27397,note_off,,37,0,1,,,,,,0,,,,64,0
27408,note_on,,11,0,1,,,,,,0,,,,62,94
27416,note_off,,152,0,2,,,,,,1,,,,42,0
27416,note_off,,0,0,2,,,,,,1,,,,54,0
27444,note_on,,36,0,1,,,,,,0,,,,66,94
27445,note_off,,1,0,1,,,,,,0,,,,62,0
27456,note_on,,40,0,2,,,,,,1,,,,38,94
27456,note_off,,11,0,1,,,,,,0,,,,66,0
27456,note_on,,0,0,1,,,,,,0,,,,64,94
27456,note_on,,0,0,2,,,,,,1,,,,50,94
27532,note_off,,76,0,1,,,,,,0,,,,64,0
27552,note_on,,20,0,1,,,,,,0,,,,62,94
27589,note_off,,37,0,1,,,,,,0,,,,62,0
27608,note_off,,0,0,2,,,,,,1,,,,38,0
27608,note_off,,152,0,2,,,,,,1,,,,50,0
27648,note_on,,59,0,1,,,,,,0,,,,60,94
27648,note_on,,40,0,2,,,,,,1,,,,57,94
27648,note_on,,0,0,2,,,,,,1,,,,43,94
27685,note_off,,37,0,2,,,,,,1,,,,43,0
27696,note_on,,11,0,2,,,,,,1,,,,55,94
27733,note_off,,37,0,2,,,,,,1,,,,55,0
27744,note_on,,11,0,2,,,,,,1,,,,54,94
27781,note_off,,37,0,2,,,,,,1,,,,54,0
27792,note_on,,11,0,2,,,,,,1,,,,55,94
27829,note_off,,37,0,2,,,,,,1,,,,55,0
27840,note_on,,11,0,2,,,,,,1,,,,54,94
27877,note_off,,37,0,2,,,,,,1,,,,54,0
27888,note_on,,11,0,2,,,,,,1,,,,55,94
27925,note_off,,37,0,2,,,,,,1,,,,55,0
27936,note_on,,11,0,2,,,,,,1,,,,54,94
27953,note_off,,305,0,1,,,,,,0,,,,60,0
27953,note_off,,17,0,2,,,,,,1,,,,57,0
27973,note_off,,20,0,2,,,,,,1,,,,54,0
27984,note_on,,11,0,2,,,,,,1,,,,55,94
28021,note_off,,37,0,2,,,,,,1,,,,55,0
28032,note_on,,0,0,2,,,,,,1,,,,55,94
28032,note_on,,0,0,2,,,,,,1,,,,59,94
28032,note_on,,11,0,2,,,,,,1,,,,43,94
28076,note_off,,44,0,2,,,,,,1,,,,55,0
28076,note_off,,0,0,2,,,,,,1,,,,59,0
28080,note_on,,127,0,1,,,,,,0,,,,67,94
28117,note_off,,37,0,1,,,,,,0,,,,67,0
28128,note_on,,11,0,1,,,,,,0,,,,66,94
28165,note_off,,37,0,1,,,,,,0,,,,66,0
28176,note_on,,11,0,1,,,,,,0,,,,67,94
28184,note_off,,108,0,2,,,,,,1,,,,43,0
28213,note_off,,37,0,1,,,,,,0,,,,67,0
28224,note_on,,11,0,1,,,,,,0,,,,62,94
28261,note_off,,37,0,1,,,,,,0,,,,62,0
28272,note_on,,11,0,1,,,,,,0,,,,74,94
28309,note_off,,37,0,1,,,,,,0,,,,74,0
28320,note_on,,11,0,1,,,,,,0,,,,73,94
28357,note_off,,37,0,1,,,,,,0,,,,73,0
28368,note_on,,11,0,1,,,,,,0,,,,74,94
28405,note_off,,37,0,1,,,,,,0,,,,74,0
28416,note_on,,11,0,1,,,,,,0,,,,71,94
28453,note_off,,37,0,1,,,,,,0,,,,71,0
28464,note_on,,11,0,1,,,,,,0,,,,79,94
28501,note_off,,37,0,1,,,,,,0,,,,79,0
28512,note_on,,11,0,1,,,,,,0,,,,78,94
28549,note_off,,37,0,1,,,,,,0,,,,78,0
28560,note_on,,11,0,1,,,,,,0,,,,79,94
28597,note_off,,37,0,1,,,,,,0,,,,79,0
28608,note_on,,11,0,1,,,,,,0,,,,74,94
28645,note_off,,37,0,1,,,,,,0,,,,74,0
28656,note_on,,11,0,1,,,,,,0,,,,83,94
28693,note_off,,37,0,1,,,,,,0,,,,83,0
28704,note_on,,11,0,1,,,,,,0,,,,81,94
28741,note_off,,37,0,1,,,,,,0,,,,81,0
28752,note_on,,11,0,1,,,,,,0,,,,83,94
28789,note_off,,37,0,1,,,,,,0,,,,83,0
28800,note_on,,11,0,1,,,,,,0,,,,79,94
28876,note_off,,76,0,1,,,,,,0,,,,79,0
29184,note_on,,0,0,2,,,,,,1,,,,48,94
29184,control_change,,1000,0,2,,,,,,1,0,0,,,
29184,note_on,,0,0,1,,,,,,0,,,,67,94
29184,note_on,,0,0,1,,,,,,0,,,,72,94
29184,control_change,,308,0,1,,,,,,0,0,0,,,
29184,note_on,,0,0,1,,,,,,0,,,,64,94
29221,note_off,,37,0,2,,,,,,1,,,,48,0
29232,note_on,,48,0,1,,,,,,0,,,,60,94
29269,note_off,,37,0,1,,,,,,0,,,,60,0
29280,note_on,,59,0,2,,,,,,1,,,,59,94
29317,note_off,,37,0,2,,,,,,1,,,,59,0
29328,note_on,,59,0,1,,,,,,0,,,,60,94
29336,note_off,,0,0,1,,,,,,0,,,,67,0
29336,note_off,,0,0,1,,,,,,0,,,,72,0
29336,note_off,,8,0,1,,,,,,0,,,,64,0
29365,note_off,,29,0,1,,,,,,0,,,,60,0
29376,note_on,,59,0,2,,,,,,1,,,,48,94
29452,note_off,,76,0,2,,,,,,1,,,,48,0
29472,note_on,,107,0,1,,,,,,0,,,,72,94
29509,note_off,,37,0,1,,,,,,0,,,,72,0
29520,note_on,,11,0,1,,,,,,0,,,,71,94
29557,note_off,,37,0,1,,,,,,0,,,,71,0
29568,note_on,,11,0,1,,,,,,0,,,,74,94
29605,note_off,,37,0,1,,,,,,0,,,,74,0
29616,note_on,,11,0,1,,,,,,0,,,,72,94
29653,note_off,,37,0,1,,,,,,0,,,,72,0
29664,note_on,,11,0,1,,,,,,0,,,,76,94
29701,note_off,,37,0,1,,,,,,0,,,,76,0
29712,note_on,,11,0,1,,,,,,0,,,,74,94
29749,note_off,,37,0,1,,,,,,0,,,,74,0
29760,note_on,,11,0,1,,,,,,0,,,,77,94
29797,note_off,,37,0,1,,,,,,0,,,,77,0
29808,note_on,,11,0,1,,,,,,0,,,,76,94
29845,note_off,,37,0,1,,,,,,0,,,,76,0
29856,note_on,,11,0,1,,,,,,0,,,,79,94
29893,note_off,,37,0,1,,,,,,0,,,,79,0
29904,note_on,,11,0,1,,,,,,0,,,,77,94
29941,note_off,,37,0,1,,,,,,0,,,,77,0
29952,note_on,,11,0,1,,,,,,0,,,,81,94
29952,note_on,,0,0,1,,,,,,0,,,,69,94
29952,note_on,,0,0,1,,,,,,0,,,,74,94
29952,note_on,,0,0,2,,,,,,1,,,,53,94
29952,note_on,,500,0,2,,,,,,1,,,,41,94
29952,note_on,,0,0,1,,,,,,0,,,,77,94
30104,note_off,,152,0,1,,,,,,0,,,,74,0
30104,note_off,,0,0,1,,,,,,0,,,,77,0
30104,note_off,,0,0,1,,,,,,0,,,,81,0
30104,note_off,,0,0,2,,,,,,1,,,,41,0
30104,note_off,,152,0,2,,,,,,1,,,,53,0
30104,note_off,,0,0,1,,,,,,0,,,,69,0
30144,note_on,,40,0,1,,,,,,0,,,,79,94
30181,note_off,,37,0,1,,,,,,0,,,,79,0
30192,note_on,,11,0,1,,,,,,0,,,,77,94
30229,note_off,,37,0,1,,,,,,0,,,,77,0
30240,note_on,,11,0,1,,,,,,0,,,,76,94
30277,note_off,,37,0,1,,,,,,0,,,,76,0
30288,note_on,,11,0,1,,,,,,0,,,,74,94
30325,note_off,,37,0,1,,,,,,0,,,,74,0
30336,note_on,,11,0,1,,,,,,0,,,,72,94
30353,note_off,,17,0,1,,,,,,0,,,,72,0
30360,note_on,,7,0,1,,,,,,0,,,,74,94
30377,note_off,,17,0,1,,,,,,0,,,,74,0
30384,note_on,,7,0,1,,,,,,0,,,,71,94
30421,note_off,,37,0,1,,,,,,0,,,,71,0
30432,note_on,,328,0,2,,,,,,1,,,,52,94
30432,note_on,,11,0,1,,,,,,0,,,,72,94
30469,note_off,,37,0,1,,,,,,0,,,,72,0
30480,note_on,,11,0,1,,,,,,0,,,,76,94
30508,note_off,,76,0,2,,,,,,1,,,,52,0
30517,note_off,,37,0,1,,,,,,0,,,,76,0
30528,note_on,,20,0,2,,,,,,1,,,,53,94
30528,note_on,,11,0,1,,,,,,0,,,,74,94
30565,note_off,,37,0,1,,,,,,0,,,,74,0
30576,note_on,,11,0,1,,,,,,0,,,,77,94
30604,note_off,,76,0,2,,,,,,1,,,,53,0
30613,note_off,,37,0,1,,,,,,0,,,,77,0
30624,note_on,,11,0,1,,,,,,0,,,,71,94
30624,note_on,,20,0,2,,,,,,1,,,,55,94
30661,note_off,,37,0,1,,,,,,0,,,,71,0
30672,note_on,,11,0,1,,,,,,0,,,,74,94
30700,note_off,,76,0,2,,,,,,1,,,,55,0
30709,note_off,,37,0,1,,,,,,0,,,,74,0
30720,note_on,,20,0,2,,,,,,1,,,,48,94
30720,note_on,,0,0,1,,,,,,0,,,,64,94
30720,note_on,,0,0,1,,,,,,0,,,,67,94
30720,note_on,,11,0,1,,,,,,0,,,,72,94
30757,note_off,,37,0,2,,,,,,1,,,,48,0
30768,note_on,,48,0,1,,,,,,0,,,,60,94
30805,note_off,,37,0,1,,,,,,0,,,,60,0
30816,note_on,,59,0,2,,,,,,1,,,,59,94
30853,note_off,,37,0,2,,,,,,1,,,,59,0
30864,note_on,,59,0,1,,,,,,0,,,,60,94
30872,note_off,,0,0,1,,,,,,0,,,,67,0
30872,note_off,,8,0,1,,,,,,0,,,,64,0
30872,note_off,,0,0,1,,,,,,0,,,,72,0
30901,note_off,,29,0,1,,,,,,0,,,,60,0
30912,note_on,,59,0,2,,,,,,1,,,,48,94
30949,note_off,,37,0,2,,,,,,1,,,,48,0
31008,note_on,,107,0,1,,,,,,0,,,,72,94
31045,note_off,,37,0,1,,,,,,0,,,,72,0
31056,note_on,,11,0,1,,,,,,0,,,,71,94
31093,note_off,,37,0,1,,,,,,0,,,,71,0
31104,note_on,,11,0,1,,,,,,0,,,,74,94
31141,note_off,,37,0,1,,,,,,0,,,,74,0
31152,note_on,,11,0,1,,,,,,0,,,,72,94
31189,note_off,,37,0,1,,,,,,0,,,,72,0
31200,note_on,,11,0,1,,,,,,0,,,,76,94
31237,note_off,,37,0,1,,,,,,0,,,,76,0
31248,note_on,,11,0,1,,,,,,0,,,,74,94
31285,note_off,,37,0,1,,,,,,0,,,,74,0
31296,note_on,,11,0,1,,,,,,0,,,,77,94
31333,note_off,,37,0,1,,,,,,0,,,,77,0
31344,note_on,,11,0,1,,,,,,0,,,,76,94
31381,note_off,,37,0,1,,,,,,0,,,,76,0
31392,note_on,,11,0,1,,,,,,0,,,,79,94
31429,note_off,,37,0,1,,,,,,0,,,,79,0
31440,note_on,,11,0,1,,,,,,0,,,,76,94
31477,note_off,,37,0,1,,,,,,0,,,,76,0
31488,note_on,,0,0,2,,,,,,1,,,,41,94
31488,note_on,,11,0,1,,,,,,0,,,,81,94
31488,note_on,,0,0,1,,,,,,0,,,,69,94
31488,note_on,,0,0,1,,,,,,0,,,,77,94
31488,note_on,,0,0,1,,,,,,0,,,,74,94
31488,note_on,,539,0,2,,,,,,1,,,,53,94
31640,note_off,,0,0,1,,,,,,0,,,,77,0
31640,note_off,,0,0,1,,,,,,0,,,,81,0
31640,note_off,,0,0,1,,,,,,0,,,,69,0
31640,note_off,,152,0,1,,,,,,0,,,,74,0
31640,note_off,,0,0,2,,,,,,1,,,,53,0
31640,note_off,,152,0,2,,,,,,1,,,,41,0
31680,note_on,,40,0,1,,,,,,0,,,,79,94
31717,note_off,,37,0,1,,,,,,0,,,,79,0
31728,note_on,,11,0,1,,,,,,0,,,,77,94
31765,note_off,,37,0,1,,,,,,0,,,,77,0
31776,note_on,,11,0,1,,,,,,0,,,,76,94
31813,note_off,,37,0,1,,,,,,0,,,,76,0
31824,note_on,,11,0,1,,,,,,0,,,,74,94
31861,note_off,,37,0,1,,,,,,0,,,,74,0
31872,note_on,,11,0,1,,,,,,0,,,,72,94
31889,note_off,,17,0,1,,,,,,0,,,,72,0
31896,note_on,,7,0,1,,,,,,0,,,,74,94
31913,note_off,,17,0,1,,,,,,0,,,,74,0
31920,note_on,,7,0,1,,,,,,0,,,,71,94
31957,note_off,,37,0,1,,,,,,0,,,,71,0
31968,note_on,,328,0,2,,,,,,1,,,,52,94
31968,note_on,,11,0,1,,,,,,0,,,,72,94
32005,note_off,,37,0,1,,,,,,0,,,,72,0
32016,note_on,,11,0,1,,,,,,0,,,,76,94
32044,note_off,,76,0,2,,,,,,1,,,,52,0
32053,note_off,,37,0,1,,,,,,0,,,,76,0
32064,note_on,,11,0,1,,,,,,0,,,,74,94
32064,note_on,,20,0,2,,,,,,1,,,,53,94
32101,note_off,,37,0,1,,,,,,0,,,,74,0
32112,note_on,,11,0,1,,,,,,0,,,,77,94
32140,note_off,,76,0,2,,,,,,1,,,,53,0
32149,note_off,,37,0,1,,,,,,0,,,,77,0
32160,note_on,,20,0,2,,,,,,1,,,,55,94
32160,note_on,,11,0,1,,,,,,0,,,,71,94
32197,note_off,,37,0,1,,,,,,0,,,,71,0
32208,note_on,,11,0,1,,,,,,0,,,,74,94
32236,note_off,,76,0,2,,,,,,1,,,,55,0
32245,note_off,,37,0,1,,,,,,0,,,,74,0
32256,note_on,,0,0,1,,,,,,0,,,,72,94
32256,note_on,,11,0,1,,,,,,0,,,,60,94
32293,note_off,,37,0,1,,,,,,0,,,,60,0
32304,note_on,,11,0,1,,,,,,0,,,,67,94
32332,note_off,,28,0,1,,,,,,0,,,,72,0
32341,note_off,,9,0,1,,,,,,0,,,,67,0
32352,note_on,,11,0,1,,,,,,0,,,,74,94
32352,note_on,,0,0,1,,,,,,0,,,,64,94
32373,note_off,,21,0,1,,,,,,0,,,,74,0
32376,note_on,,3,0,1,,,,,,0,,,,72,94
32389,note_off,,13,0,1,,,,,,0,,,,64,0
32400,note_on,,11,0,1,,,,,,0,,,,67,94
32413,note_off,,13,0,1,,,,,,0,,,,72,0
32424,note_on,,11,0,1,,,,,,0,,,,71,94
32437,note_off,,13,0,1,,,,,,0,,,,67,0
32448,note_on,,11,0,1,,,,,,0,,,,60,94
32461,note_off,,13,0,1,,,,,,0,,,,71,0
32472,note_on,,11,0,1,,,,,,0,,,,72,94
32485,note_off,,13,0,1,,,,,,0,,,,60,0
32496,note_on,,11,0,1,,,,,,0,,,,67,94
32533,note_off,,37,0,1,,,,,,0,,,,67,0
32544,note_on,,11,0,1,,,,,,0,,,,64,94
32548,note_off,,4,0,1,,,,,,0,,,,72,0
32568,note_on,,20,0,1,,,,,,0,,,,76,94
32581,note_off,,13,0,1,,,,,,0,,,,64,0
32592,note_on,,11,0,1,,,,,,0,,,,67,94
32629,note_off,,37,0,1,,,,,,0,,,,67,0
32640,note_on,,404,0,2,,,,,,1,,,,59,94
32644,note_off,,15,0,1,,,,,,0,,,,76,0
32664,note_on,,20,0,1,,,,,,0,,,,73,94
32677,note_off,,37,0,2,,,,,,1,,,,59,0
32688,note_on,,24,0,1,,,,,,0,,,,67,94
32725,note_off,,37,0,1,,,,,,0,,,,67,0
32736,note_on,,11,0,1,,,,,,0,,,,62,94
32773,note_off,,37,0,1,,,,,,0,,,,62,0
32784,note_on,,11,0,1,,,,,,0,,,,67,94
32816,note_off,,32,0,1,,,,,,0,,,,73,0
32821,note_off,,5,0,1,,,,,,0,,,,67,0
32832,note_on,,155,0,2,,,,,,1,,,,59,94
32856,note_on,,35,0,1,,,,,,0,,,,74,94
32869,note_off,,37,0,2,,,,,,1,,,,59,0
32880,note_on,,24,0,1,,,,,,0,,,,67,94
32917,note_off,,37,0,1,,,,,,0,,,,67,0
32928,note_on,,11,0,1,,,,,,0,,,,62,94
32932,note_off,,4,0,1,,,,,,0,,,,74,0
32965,note_off,,33,0,1,,,,,,0,,,,62,0
32976,note_on,,11,0,1,,,,,,0,,,,67,94
33013,note_off,,37,0,1,,,,,,0,,,,67,0
33024,note_on,,155,0,2,,,,,,1,,,,59,94
33061,note_off,,37,0,2,,,,,,1,,,,59,0
33072,note_on,,59,0,1,,,,,,0,,,,67,94
33109,note_off,,37,0,1,,,,,,0,,,,67,0
33120,note_on,,11,0,1,,,,,,0,,,,76,94
33120,note_on,,0,0,1,,,,,,0,,,,62,94
33125,note_off,,5,0,1,,,,,,0,,,,76,0
