tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,pitch,note,velocity
33790,note_on,,,,,46,0,5,,,,,4,,,,75,0
33791,note_on,,,,,2,0,8,,,,,7,,,,58,75
33792,note_on,,,,,2,0,5,,,,,4,,,,75,75
33796,note_on,,,,,94,0,9,,,,,8,,,,46,0
33798,note_on,,,,,2,0,9,,,,,8,,,,46,75
33804,note_on,,,,,0,0,5,,,,,4,,,,74,75
33804,note_on,,,,,12,0,5,,,,,4,,,,75,0
33885,note_on,,,,,94,0,8,,,,,7,,,,58,0
33887,note_on,,,,,2,0,8,,,,,7,,,,58,75
33888,note_on,,,,,84,0,5,,,,,4,,,,74,0
33888,note_on,,,,,0,0,5,,,,,4,,,,72,75
33892,note_on,,,,,94,0,9,,,,,8,,,,46,0
33894,note_on,,,,,2,0,9,,,,,8,,,,46,75
33936,note_on,,,,,0,0,5,,,,,4,,,,70,75
33936,note_on,,,,,48,0,5,,,,,4,,,,72,0
33949,note_on,,,,,160,0,7,,,,,6,,,,62,0
33981,note_on,,,,,94,0,8,,,,,7,,,,58,0
33981,note_on,,,,,32,0,7,,,,,6,,,,60,75
33982,note_on,,,,,46,0,5,,,,,4,,,,70,0
33983,note_on,,,,,2,0,8,,,,,7,,,,58,75
33984,note_on,,,,,2,0,5,,,,,4,,,,68,75
33988,note_on,,,,,94,0,9,,,,,8,,,,46,0
33989,note_on,,,,,576,0,6,,,,,5,,,,67,0
33989,note_on,,,,,0,0,6,,,,,5,,,,68,75
33990,note_on,,,,,2,0,9,,,,,8,,,,46,75
34011,note_on,,,,,22,0,6,,,,,5,,,,68,0
34013,note_on,,,,,2,0,6,,,,,5,,,,67,75
34037,note_on,,,,,0,0,6,,,,,5,,,,68,75
34037,note_on,,,,,24,0,6,,,,,5,,,,67,0
34061,note_on,,,,,0,0,6,,,,,5,,,,67,75
34061,note_on,,,,,24,0,6,,,,,5,,,,68,0
34077,note_on,,,,,94,0,8,,,,,7,,,,58,0
34079,note_on,,,,,2,0,8,,,,,7,,,,58,75
34084,note_on,,,,,94,0,9,,,,,8,,,,46,0
34085,note_on,,,,,24,0,6,,,,,5,,,,67,0
34085,note_on,,,,,0,0,6,,,,,5,,,,68,75
34086,note_on,,,,,2,0,9,,,,,8,,,,46,75
34109,note_on,,,,,24,0,6,,,,,5,,,,68,0
34109,note_on,,,,,0,0,6,,,,,5,,,,67,75
34133,note_on,,,,,0,0,6,,,,,5,,,,65,75
34133,note_on,,,,,24,0,6,,,,,5,,,,67,0
34157,note_on,,,,,24,0,6,,,,,5,,,,65,0
34157,note_on,,,,,0,0,6,,,,,5,,,,67,75
34173,note_on,,,,,94,0,8,,,,,7,,,,58,0
34175,note_on,,,,,2,0,8,,,,,7,,,,58,75
34180,note_on,,,,,94,0,9,,,,,8,,,,46,0
34181,note_on,,,,,24,0,6,,,,,5,,,,67,0
34181,note_on,,,,,0,0,6,,,,,5,,,,68,75
34182,note_on,,,,,2,0,9,,,,,8,,,,46,75
34269,note_on,,,,,94,0,8,,,,,7,,,,58,0
34271,note_on,,,,,2,0,8,,,,,7,,,,58,75
34276,note_on,,,,,94,0,9,,,,,8,,,,46,0
34278,note_on,,,,,2,0,9,,,,,8,,,,46,75
34365,note_on,,,,,94,0,8,,,,,7,,,,58,0
34365,note_on,,,,,384,0,7,,,,,6,,,,60,0
34365,note_on,,,,,0,0,7,,,,,6,,,,61,75
34367,note_on,,,,,2,0,8,,,,,7,,,,58,75
34372,note_on,,,,,94,0,9,,,,,8,,,,46,0
34373,note_on,,,,,192,0,6,,,,,5,,,,68,0
34373,note_on,,,,,0,0,6,,,,,5,,,,64,75
34374,note_on,,,,,2,0,9,,,,,8,,,,46,75
34461,note_on,,,,,94,0,8,,,,,7,,,,58,0
34463,note_on,,,,,2,0,8,,,,,7,,,,58,75
34468,note_on,,,,,94,0,9,,,,,8,,,,46,0
34470,note_on,,,,,2,0,9,,,,,8,,,,46,75
34525,note_on,,,,,160,0,7,,,,,6,,,,61,0
34533,note_on,,,,,160,0,6,,,,,5,,,,64,0
34557,note_on,,,,,94,0,8,,,,,7,,,,58,0
34557,note_on,,,,,32,0,7,,,,,6,,,,62,75
34558,note_on,,,,,3296,0,1,,,,,0,,,,77,75
34558,note_on,,,,,0,0,1,,,,,0,,,,80,75
34559,note_on,,,,,2,0,8,,,,,7,,,,58,75
34564,note_on,,,,,94,0,9,,,,,8,,,,46,0
34565,note_on,,,,,32,0,6,,,,,5,,,,65,75
34566,note_on,,,,,2,0,9,,,,,8,,,,46,75
34651,note_on,,,,,94,0,7,,,,,6,,,,62,0
34653,note_on,,,,,94,0,8,,,,,7,,,,58,0
34653,note_on,,,,,2,0,7,,,,,6,,,,62,75
34654,note_on,,,,,670,0,5,,,,,4,,,,68,0
34655,note_on,,,,,2,0,8,,,,,7,,,,58,75
34656,note_on,,,,,2,0,5,,,,,4,,,,74,75
34660,note_on,,,,,94,0,9,,,,,8,,,,46,0
34662,note_on,,,,,2,0,9,,,,,8,,,,46,75
34704,note_on,,,,,0,0,5,,,,,4,,,,75,75
34704,note_on,,,,,48,0,5,,,,,4,,,,74,0
34725,note_on,,,,,160,0,6,,,,,5,,,,65,0
34747,note_on,,,,,94,0,7,,,,,6,,,,62,0
34749,note_on,,,,,2,0,7,,,,,6,,,,62,75
34749,note_on,,,,,94,0,8,,,,,7,,,,58,0
34750,note_on,,,,,46,0,5,,,,,4,,,,75,0
34751,note_on,,,,,2,0,8,,,,,7,,,,58,75
34752,note_on,,,,,2,0,5,,,,,4,,,,79,75
34756,note_on,,,,,94,0,9,,,,,8,,,,46,0
34758,note_on,,,,,2,0,9,,,,,8,,,,46,75
34764,note_on,,,,,0,0,5,,,,,4,,,,77,75
34764,note_on,,,,,12,0,5,,,,,4,,,,79,0
34843,note_on,,,,,94,0,7,,,,,6,,,,62,0
34845,note_on,,,,,2,0,7,,,,,6,,,,62,75
34845,note_on,,,,,94,0,8,,,,,7,,,,58,0
34847,note_on,,,,,2,0,8,,,,,7,,,,58,75
34848,note_on,,,,,84,0,5,,,,,4,,,,77,0
34848,note_on,,,,,0,0,5,,,,,4,,,,75,75
34852,note_on,,,,,94,0,9,,,,,8,,,,46,0
34854,note_on,,,,,2,0,9,,,,,8,,,,46,75
34896,note_on,,,,,48,0,5,,,,,4,,,,75,0
34896,note_on,,,,,0,0,5,,,,,4,,,,74,75
34939,note_on,,,,,94,0,7,,,,,6,,,,62,0
34941,note_on,,,,,94,0,8,,,,,7,,,,58,0
34941,note_on,,,,,2,0,7,,,,,6,,,,62,75
34942,note_on,,,,,46,0,5,,,,,4,,,,74,0
34943,note_on,,,,,2,0,8,,,,,7,,,,58,75
34944,note_on,,,,,2,0,5,,,,,4,,,,74,75
34948,note_on,,,,,94,0,9,,,,,8,,,,46,0
34949,note_on,,,,,224,0,6,,,,,5,,,,70,75
34950,note_on,,,,,2,0,9,,,,,8,,,,46,75
34956,note_on,,,,,12,0,5,,,,,4,,,,74,0
34956,note_on,,,,,0,0,5,,,,,4,,,,72,75
34961,note_on,,,,,0,0,6,,,,,5,,,,68,75
34961,note_on,,,,,12,0,6,,,,,5,,,,70,0
35035,note_on,,,,,94,0,7,,,,,6,,,,62,0
35037,note_on,,,,,94,0,8,,,,,7,,,,58,0
35037,note_on,,,,,2,0,7,,,,,6,,,,62,75
35039,note_on,,,,,2,0,8,,,,,7,,,,58,75
35040,note_on,,,,,84,0,5,,,,,4,,,,72,0
35040,note_on,,,,,0,0,5,,,,,4,,,,70,75
35044,note_on,,,,,94,0,9,,,,,8,,,,46,0
35045,note_on,,,,,84,0,6,,,,,5,,,,68,0
35045,note_on,,,,,0,0,6,,,,,5,,,,67,75
35046,note_on,,,,,2,0,9,,,,,8,,,,46,75
35086,note_on,,,,,528,0,1,,,,,0,,,,80,0
35086,note_on,,,,,0,0,1,,,,,0,,,,77,0
35088,note_on,,,,,48,0,5,,,,,4,,,,70,0
35088,note_on,,,,,0,0,5,,,,,4,,,,68,75
35093,note_on,,,,,0,0,6,,,,,5,,,,65,75
35093,note_on,,,,,48,0,6,,,,,5,,,,67,0
35131,note_on,,,,,94,0,7,,,,,6,,,,62,0
35133,note_on,,,,,94,0,8,,,,,7,,,,58,0
35133,note_on,,,,,2,0,7,,,,,6,,,,63,75
35134,note_on,,,,,0,0,1,,,,,0,,,,79,75
35134,note_on,,,,,48,0,1,,,,,0,,,,75,75
35134,note_on,,,,,46,0,5,,,,,4,,,,68,0
35135,note_on,,,,,2,0,8,,,,,7,,,,58,75
35136,note_on,,,,,2,0,5,,,,,4,,,,67,75
35139,note_on,,,,,46,0,6,,,,,5,,,,65,0
35140,note_on,,,,,94,0,9,,,,,8,,,,46,0
35141,note_on,,,,,2,0,6,,,,,5,,,,63,75
35142,note_on,,,,,2,0,9,,,,,8,,,,46,75
35227,note_on,,,,,94,0,7,,,,,6,,,,63,0
35229,note_on,,,,,2,0,7,,,,,6,,,,67,75
35229,note_on,,,,,94,0,8,,,,,7,,,,58,0
35230,note_on,,,,,94,0,5,,,,,4,,,,67,0
35231,note_on,,,,,2,0,8,,,,,7,,,,58,75
35232,note_on,,,,,2,0,5,,,,,4,,,,75,75
35236,note_on,,,,,94,0,9,,,,,8,,,,46,0
35238,note_on,,,,,2,0,9,,,,,8,,,,46,75
35280,note_on,,,,,48,0,5,,,,,4,,,,75,0
35280,note_on,,,,,0,0,5,,,,,4,,,,74,75
35301,note_on,,,,,160,0,6,,,,,5,,,,63,0
35323,note_on,,,,,94,0,7,,,,,6,,,,67,0
35325,note_on,,,,,2,0,7,,,,,6,,,,67,75
35325,note_on,,,,,94,0,8,,,,,7,,,,58,0
35326,note_on,,,,,46,0,5,,,,,4,,,,74,0
35327,note_on,,,,,2,0,8,,,,,7,,,,58,75
35328,note_on,,,,,2,0,5,,,,,4,,,,77,75
35332,note_on,,,,,94,0,9,,,,,8,,,,46,0
35334,note_on,,,,,2,0,9,,,,,8,,,,46,75
35340,note_on,,,,,0,0,5,,,,,4,,,,75,75
35340,note_on,,,,,12,0,5,,,,,4,,,,77,0
35419,note_on,,,,,94,0,7,,,,,6,,,,67,0
35421,note_on,,,,,94,0,8,,,,,7,,,,58,0
35421,note_on,,,,,2,0,7,,,,,6,,,,63,75
35423,note_on,,,,,2,0,8,,,,,7,,,,58,75
35424,note_on,,,,,84,0,5,,,,,4,,,,75,0
35424,note_on,,,,,0,0,5,,,,,4,,,,74,75
35428,note_on,,,,,94,0,9,,,,,8,,,,46,0
35430,note_on,,,,,2,0,9,,,,,8,,,,46,75
35472,note_on,,,,,48,0,5,,,,,4,,,,74,0
35472,note_on,,,,,0,0,5,,,,,4,,,,72,75
35515,note_on,,,,,94,0,7,,,,,6,,,,63,0
35517,note_on,,,,,2,0,7,,,,,6,,,,63,75
35517,note_on,,,,,94,0,8,,,,,7,,,,58,0
35518,note_on,,,,,46,0,5,,,,,4,,,,72,0
35519,note_on,,,,,2,0,8,,,,,7,,,,58,75
35520,note_on,,,,,2,0,5,,,,,4,,,,72,75
35524,note_on,,,,,94,0,9,,,,,8,,,,46,0
35525,note_on,,,,,224,0,6,,,,,5,,,,68,75
35526,note_on,,,,,2,0,9,,,,,8,,,,46,75
35532,note_on,,,,,0,0,5,,,,,4,,,,70,75
35532,note_on,,,,,12,0,5,,,,,4,,,,72,0
35537,note_on,,,,,0,0,6,,,,,5,,,,67,75
35537,note_on,,,,,12,0,6,,,,,5,,,,68,0
35573,note_on,,,,,36,0,6,,,,,5,,,,67,0
35573,note_on,,,,,0,0,6,,,,,5,,,,67,75
35611,note_on,,,,,94,0,7,,,,,6,,,,63,0
35613,note_on,,,,,2,0,7,,,,,6,,,,58,75
35613,note_on,,,,,94,0,8,,,,,7,,,,58,0
35615,note_on,,,,,2,0,8,,,,,7,,,,58,75
35616,note_on,,,,,0,0,5,,,,,4,,,,68,75
35616,note_on,,,,,84,0,5,,,,,4,,,,70,0
35620,note_on,,,,,94,0,9,,,,,8,,,,46,0
35621,note_on,,,,,48,0,6,,,,,5,,,,67,0
35621,note_on,,,,,0,0,6,,,,,5,,,,65,75
35622,note_on,,,,,2,0,9,,,,,8,,,,46,75
35662,note_on,,,,,0,0,1,,,,,0,,,,75,0
35662,note_on,,,,,528,0,1,,,,,0,,,,79,0
35664,note_on,,,,,48,0,5,,,,,4,,,,68,0
35664,note_on,,,,,0,0,5,,,,,4,,,,67,75
35669,note_on,,,,,0,0,6,,,,,5,,,,63,75
35669,note_on,,,,,48,0,6,,,,,5,,,,65,0
35707,note_on,,,,,94,0,7,,,,,6,,,,58,0
35709,note_on,,,,,94,0,8,,,,,7,,,,58,0
35709,note_on,,,,,2,0,7,,,,,6,,,,58,75
35710,note_on,,,,,48,0,1,,,,,0,,,,75,75
35710,note_on,,,,,46,0,5,,,,,4,,,,67,0
35710,note_on,,,,,0,0,1,,,,,0,,,,79,75
35711,note_on,,,,,2,0,8,,,,,7,,,,58,92
35712,note_on,,,,,2,0,5,,,,,4,,,,70,75
35715,note_on,,,,,46,0,6,,,,,5,,,,63,0
35716,note_on,,,,,94,0,9,,,,,8,,,,46,0
35717,note_on,,,,,2,0,6,,,,,5,,,,67,75
35718,note_on,,,,,2,0,9,,,,,8,,,,46,92
35805,note_on,,,,,94,0,8,,,,,7,,,,58,0
35807,note_on,,,,,2,0,8,,,,,7,,,,46,92
35812,note_on,,,,,94,0,9,,,,,8,,,,46,0
35814,note_on,,,,,2,0,9,,,,,8,,,,34,92
35856,note_on,,,,,0,0,5,,,,,4,,,,67,75
35856,note_on,,,,,144,0,5,,,,,4,,,,70,0
35861,note_on,,,,,0,0,6,,,,,5,,,,63,75
35861,note_on,,,,,144,0,6,,,,,5,,,,67,0
35869,note_on,,,,,160,0,7,,,,,6,,,,58,0
35901,note_on,,,,,94,0,8,,,,,7,,,,46,0
35901,note_on,,,,,32,0,7,,,,,6,,,,58,75
35902,note_on,,,,,192,0,1,,,,,0,,,,79,0
35902,note_on,,,,,0,0,1,,,,,0,,,,74,75
35902,note_on,,,,,0,0,1,,,,,0,,,,77,75
35902,note_on,,,,,46,0,5,,,,,4,,,,67,0
35902,note_on,,,,,0,0,1,,,,,0,,,,75,0
35903,note_on,,,,,2,0,8,,,,,7,,,,58,92
35904,note_on,,,,,2,0,5,,,,,4,,,,65,75
35907,note_on,,,,,46,0,6,,,,,5,,,,63,0
35908,note_on,,,,,94,0,9,,,,,8,,,,34,0
35909,note_on,,,,,2,0,6,,,,,5,,,,62,75
35910,note_on,,,,,2,0,9,,,,,8,,,,46,92
35997,note_on,,,,,94,0,8,,,,,7,,,,58,0
35999,note_on,,,,,2,0,8,,,,,7,,,,56,92
36004,note_on,,,,,94,0,9,,,,,8,,,,46,0
36006,note_on,,,,,2,0,9,,,,,8,,,,44,92
36050,note_on,,,,,0,0,2,,,,,1,,,,46,0
36050,note_on,,,,,4944,0,2,,,,,1,,,,58,0
36061,note_on,,,,,160,0,7,,,,,6,,,,58,0
36062,note_on,,,,,0,0,1,,,,,0,,,,74,0
36062,note_on,,,,,160,0,1,,,,,0,,,,77,0
36064,note_on,,,,,160,0,5,,,,,4,,,,65,0
36069,note_on,,,,,160,0,6,,,,,5,,,,62,0
36093,note_on,,,,,94,0,8,,,,,7,,,,56,0
36095,note_on,,,,,2,0,8,,,,,7,,,,55,92
36100,note_on,,,,,94,0,9,,,,,8,,,,44,0
36102,note_on,,,,,2,0,9,,,,,8,,,,43,92
36189,note_on,,,,,94,0,8,,,,,7,,,,55,0
36191,note_on,,,,,2,0,8,,,,,7,,,,53,92
36196,note_on,,,,,94,0,9,,,,,8,,,,43,0
36198,note_on,,,,,2,0,9,,,,,8,,,,41,92
36285,note_on,,,,,224,0,7,,,,,6,,,,58,108
36285,note_on,,,,,94,0,8,,,,,7,,,,53,0
36286,note_on,,,,,224,0,1,,,,,0,,,,75,108
36287,note_on,,,,,2,0,8,,,,,7,,,,51,108
36288,note_on,,,,,0,0,5,,,,,4,,,,63,108
36288,set_tempo,,,,,5184,1,0,,408163,,,,,,,,
36288,note_on,,,,,224,0,5,,,,,4,,,,55,108
36290,note_on,,,,,0,0,2,,,,,1,,,,63,108
36290,note_on,,,,,240,0,2,,,,,1,,,,55,108
36292,note_on,,,,,94,0,9,,,,,8,,,,41,0
36293,note_on,,,,,224,0,6,,,,,5,,,,55,108
36293,note_on,,,,,0,0,6,,,,,5,,,,63,108
36294,note_on,,,,,2,0,9,,,,,8,,,,39,108
36619,note_on,,,,,334,0,7,,,,,6,,,,58,0
36620,note_on,,,,,334,0,1,,,,,0,,,,75,0
36621,note_on,,,,,334,0,8,,,,,7,,,,51,0
36621,note_on,,,,,2,0,7,,,,,6,,,,58,108
36622,note_on,,,,,0,0,5,,,,,4,,,,55,0
36622,note_on,,,,,2,0,1,,,,,0,,,,75,108
36622,note_on,,,,,334,0,5,,,,,4,,,,63,0
36623,note_on,,,,,2,0,8,,,,,7,,,,51,108
36624,note_on,,,,,334,0,2,,,,,1,,,,63,0
36624,note_on,,,,,0,0,2,,,,,1,,,,55,0
36624,note_on,,,,,2,0,5,,,,,4,,,,63,108
36626,note_on,,,,,0,0,2,,,,,1,,,,63,108
36626,note_on,,,,,2,0,2,,,,,1,,,,55,108
36627,note_on,,,,,334,0,6,,,,,5,,,,63,0
36627,note_on,,,,,0,0,6,,,,,5,,,,55,0
36628,note_on,,,,,334,0,9,,,,,8,,,,39,0
36629,note_on,,,,,2,0,6,,,,,5,,,,63,108
36630,note_on,,,,,2,0,9,,,,,8,,,,39,108
36667,note_on,,,,,46,0,7,,,,,6,,,,58,0
36668,note_on,,,,,46,0,1,,,,,0,,,,75,0
36669,note_on,,,,,2,0,7,,,,,6,,,,58,108
36669,note_on,,,,,46,0,8,,,,,7,,,,51,0
36670,note_on,,,,,46,0,5,,,,,4,,,,63,0
36670,note_on,,,,,2,0,1,,,,,0,,,,75,108
36671,note_on,,,,,2,0,8,,,,,7,,,,51,108
36672,note_on,,,,,0,0,2,,,,,1,,,,55,0
36672,note_on,,,,,2,0,5,,,,,4,,,,55,108
36672,note_on,,,,,0,0,5,,,,,4,,,,63,108
36672,note_on,,,,,46,0,2,,,,,1,,,,63,0
36674,note_on,,,,,0,0,2,,,,,1,,,,63,108
36674,note_on,,,,,2,0,2,,,,,1,,,,55,108
36675,note_on,,,,,46,0,6,,,,,5,,,,63,0
36676,note_on,,,,,46,0,9,,,,,8,,,,39,0
36677,note_on,,,,,0,0,6,,,,,5,,,,63,108
36677,note_on,,,,,2,0,6,,,,,5,,,,55,108
36678,note_on,,,,,2,0,9,,,,,8,,,,39,108
36811,note_on,,,,,142,0,7,,,,,6,,,,58,0
36812,note_on,,,,,142,0,1,,,,,0,,,,75,0
36813,note_on,,,,,2,0,7,,,,,6,,,,58,108
36813,note_on,,,,,142,0,8,,,,,7,,,,51,0
36814,note_on,,,,,142,0,5,,,,,4,,,,63,0
36814,note_on,,,,,0,0,5,,,,,4,,,,55,0
36814,note_on,,,,,2,0,1,,,,,0,,,,75,108
36815,note_on,,,,,2,0,8,,,,,7,,,,51,108
36816,note_on,,,,,2,0,5,,,,,4,,,,63,108
36816,note_on,,,,,0,0,2,,,,,1,,,,55,0
36816,note_on,,,,,142,0,2,,,,,1,,,,63,0
36818,note_on,,,,,0,0,2,,,,,1,,,,63,108
36818,note_on,,,,,2,0,2,,,,,1,,,,55,108
36819,note_on,,,,,0,0,6,,,,,5,,,,55,0
36819,note_on,,,,,142,0,6,,,,,5,,,,63,0
36820,note_on,,,,,142,0,9,,,,,8,,,,39,0
36821,note_on,,,,,2,0,6,,,,,5,,,,63,108
36822,note_on,,,,,2,0,9,,,,,8,,,,39,108
36859,note_on,,,,,46,0,7,,,,,6,,,,58,0
36860,note_on,,,,,46,0,1,,,,,0,,,,75,0
36861,note_on,,,,,2,0,7,,,,,6,,,,58,108
36861,note_on,,,,,46,0,8,,,,,7,,,,51,0
36862,note_on,,,,,46,0,5,,,,,4,,,,63,0
36862,note_on,,,,,2,0,1,,,,,0,,,,75,108
36863,note_on,,,,,2,0,8,,,,,7,,,,51,108
36864,note_on,,,,,2,0,5,,,,,4,,,,65,108
36864,note_on,,,,,46,0,2,,,,,1,,,,63,0
36864,note_on,,,,,0,0,2,,,,,1,,,,55,0
36866,note_on,,,,,0,0,2,,,,,1,,,,63,108
36866,note_on,,,,,2,0,2,,,,,1,,,,55,108
36867,note_on,,,,,46,0,6,,,,,5,,,,63,0
36868,note_on,,,,,46,0,9,,,,,8,,,,39,0
36869,note_on,,,,,0,0,6,,,,,5,,,,63,108
36869,note_on,,,,,2,0,6,,,,,5,,,,55,108
36870,note_on,,,,,2,0,9,,,,,8,,,,39,108
36888,note_on,,,,,24,0,5,,,,,4,,,,65,0
36888,note_on,,,,,0,0,5,,,,,4,,,,63,108
36909,note_on,,,,,48,0,7,,,,,6,,,,58,0
36910,note_on,,,,,48,0,1,,,,,0,,,,75,0
36911,note_on,,,,,48,0,8,,,,,7,,,,51,0
36912,note_on,,,,,24,0,5,,,,,4,,,,63,0
36912,note_on,,,,,0,0,5,,,,,4,,,,65,108
36914,note_on,,,,,48,0,2,,,,,1,,,,63,0
36914,note_on,,,,,0,0,2,,,,,1,,,,55,0
36917,note_on,,,,,48,0,6,,,,,5,,,,63,0
36917,note_on,,,,,0,0,6,,,,,5,,,,55,0
36918,note_on,,,,,48,0,9,,,,,8,,,,39,0
36936,note_on,,,,,24,0,5,,,,,4,,,,65,0
36936,note_on,,,,,0,0,5,,,,,4,,,,63,108
36960,note_on,,,,,0,0,5,,,,,4,,,,65,108
36960,note_on,,,,,24,0,5,,,,,4,,,,63,0
36984,note_on,,,,,0,0,5,,,,,4,,,,63,108
36984,note_on,,,,,24,0,5,,,,,4,,,,65,0
37008,note_on,,,,,24,0,5,,,,,4,,,,63,0
37008,note_on,,,,,0,0,5,,,,,4,,,,62,108
37032,note_on,,,,,24,0,5,,,,,4,,,,62,0
37032,note_on,,,,,0,0,5,,,,,4,,,,63,108
37053,note_on,,,,,144,0,7,,,,,6,,,,58,108
37054,note_on,,,,,144,0,1,,,,,0,,,,74,108
37054,note_on,,,,,22,0,5,,,,,4,,,,63,0
37054,note_on,,,,,0,0,1,,,,,0,,,,77,108
37055,note_on,,,,,144,0,8,,,,,7,,,,46,108
37056,note_on,,,,,2,0,5,,,,,4,,,,65,108
37058,note_on,,,,,144,0,2,,,,,1,,,,58,108
37058,note_on,,,,,0,0,2,,,,,1,,,,65,108
37061,note_on,,,,,144,0,6,,,,,5,,,,56,108
37061,note_on,,,,,0,0,6,,,,,5,,,,62,108
37062,note_on,,,,,144,0,9,,,,,8,,,,34,108
37101,note_on,,,,,48,0,7,,,,,6,,,,58,0
37102,note_on,,,,,0,0,1,,,,,0,,,,74,0
37102,note_on,,,,,48,0,1,,,,,0,,,,77,0
37103,note_on,,,,,48,0,8,,,,,7,,,,46,0
37106,note_on,,,,,48,0,2,,,,,1,,,,65,0
37106,note_on,,,,,0,0,2,,,,,1,,,,58,0
37109,note_on,,,,,48,0,6,,,,,5,,,,62,0
37109,note_on,,,,,0,0,6,,,,,5,,,,56,0
37110,note_on,,,,,48,0,9,,,,,8,,,,34,0
37216,note_on,,,,,160,0,5,,,,,4,,,,65,0
37437,note_on,,,,,336,0,7,,,,,6,,,,58,108
37438,note_on,,,,,336,0,1,,,,,0,,,,73,108
37438,note_on,,,,,0,0,1,,,,,0,,,,79,108
37439,note_on,,,,,336,0,8,,,,,7,,,,51,108
37440,note_on,,,,,224,0,5,,,,,4,,,,58,108
37440,note_on,,,,,0,0,5,,,,,4,,,,67,108
37442,note_on,,,,,336,0,2,,,,,1,,,,51,108
37442,note_on,,,,,0,0,2,,,,,1,,,,63,108
37445,note_on,,,,,0,0,6,,,,,5,,,,63,108
37445,note_on,,,,,336,0,6,,,,,5,,,,61,108
37446,note_on,,,,,336,0,9,,,,,8,,,,39,108
37771,note_on,,,,,334,0,7,,,,,6,,,,58,0
37772,note_on,,,,,0,0,1,,,,,0,,,,73,0
37772,note_on,,,,,334,0,1,,,,,0,,,,79,0
37773,note_on,,,,,334,0,8,,,,,7,,,,51,0
37773,note_on,,,,,2,0,7,,,,,6,,,,58,108
37774,note_on,,,,,334,0,5,,,,,4,,,,67,0
37774,note_on,,,,,0,0,5,,,,,4,,,,58,0
37774,note_on,,,,,0,0,1,,,,,0,,,,79,108
37774,note_on,,,,,2,0,1,,,,,0,,,,73,108
37775,note_on,,,,,2,0,8,,,,,7,,,,51,108
37776,note_on,,,,,0,0,2,,,,,1,,,,51,0
37776,note_on,,,,,334,0,2,,,,,1,,,,63,0
37776,note_on,,,,,2,0,5,,,,,4,,,,67,108
37778,note_on,,,,,2,0,2,,,,,1,,,,51,108
37778,note_on,,,,,0,0,2,,,,,1,,,,63,108
37779,note_on,,,,,0,0,6,,,,,5,,,,61,0
37779,note_on,,,,,334,0,6,,,,,5,,,,63,0
37780,note_on,,,,,334,0,9,,,,,8,,,,39,0
37781,note_on,,,,,2,0,6,,,,,5,,,,61,108
37781,note_on,,,,,0,0,6,,,,,5,,,,63,108
37782,note_on,,,,,2,0,9,,,,,8,,,,39,108
37819,note_on,,,,,46,0,7,,,,,6,,,,58,0
37820,note_on,,,,,46,0,1,,,,,0,,,,79,0
37820,note_on,,,,,0,0,1,,,,,0,,,,73,0
37821,note_on,,,,,46,0,8,,,,,7,,,,51,0
37821,note_on,,,,,2,0,7,,,,,6,,,,58,108
37822,note_on,,,,,2,0,1,,,,,0,,,,73,108
37822,note_on,,,,,46,0,5,,,,,4,,,,67,0
37822,note_on,,,,,0,0,1,,,,,0,,,,79,108
37823,note_on,,,,,2,0,8,,,,,7,,,,51,108
37824,note_on,,,,,0,0,5,,,,,4,,,,67,108
37824,note_on,,,,,2,0,5,,,,,4,,,,58,108
37824,note_on,,,,,46,0,2,,,,,1,,,,63,0
37824,note_on,,,,,0,0,2,,,,,1,,,,51,0
37826,note_on,,,,,2,0,2,,,,,1,,,,51,108
37826,note_on,,,,,0,0,2,,,,,1,,,,63,108
37827,note_on,,,,,0,0,6,,,,,5,,,,61,0
37827,note_on,,,,,46,0,6,,,,,5,,,,63,0
37828,note_on,,,,,46,0,9,,,,,8,,,,39,0
37829,note_on,,,,,0,0,6,,,,,5,,,,63,108
37829,note_on,,,,,2,0,6,,,,,5,,,,61,108
37830,note_on,,,,,2,0,9,,,,,8,,,,39,108
37963,note_on,,,,,142,0,7,,,,,6,,,,58,0
37964,note_on,,,,,0,0,1,,,,,0,,,,73,0
37964,note_on,,,,,142,0,1,,,,,0,,,,79,0
37965,note_on,,,,,2,0,7,,,,,6,,,,58,108
37965,note_on,,,,,142,0,8,,,,,7,,,,51,0
37966,note_on,,,,,0,0,1,,,,,0,,,,79,108
37966,note_on,,,,,142,0,5,,,,,4,,,,67,0
37966,note_on,,,,,2,0,1,,,,,0,,,,73,108
37966,note_on,,,,,0,0,5,,,,,4,,,,58,0
37967,note_on,,,,,2,0,8,,,,,7,,,,51,108
37968,note_on,,,,,142,0,2,,,,,1,,,,63,0
37968,note_on,,,,,0,0,2,,,,,1,,,,51,0
37968,note_on,,,,,2,0,5,,,,,4,,,,67,108
37970,note_on,,,,,0,0,2,,,,,1,,,,63,108
37970,note_on,,,,,2,0,2,,,,,1,,,,51,108
37971,note_on,,,,,142,0,6,,,,,5,,,,63,0
37971,note_on,,,,,0,0,6,,,,,5,,,,61,0
37972,note_on,,,,,142,0,9,,,,,8,,,,39,0
37973,note_on,,,,,0,0,6,,,,,5,,,,63,108
37973,note_on,,,,,2,0,6,,,,,5,,,,61,108
37974,note_on,,,,,2,0,9,,,,,8,,,,39,108
38011,note_on,,,,,46,0,7,,,,,6,,,,58,0
