tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,pitch,note,velocity
16031,note_on,,,,,0,0,3,,,,,2,,,,67,0
16031,note_on,,,,,46,0,3,,,,,2,,,,70,0
16033,note_on,,,,,0,0,3,,,,,2,,,,70,92
16033,note_on,,,,,0,0,7,,,,,6,,,,69,53
16033,note_on,,,,,94,0,4,,,,,3,,,,53,0
16033,note_on,,,,,2,0,3,,,,,2,,,,67,92
16033,note_on,,,,,24,0,7,,,,,6,,,,60,0
16057,note_on,,,,,0,0,7,,,,,6,,,,65,53
16057,note_on,,,,,24,0,7,,,,,6,,,,69,0
16081,note_on,,,,,48,0,3,,,,,2,,,,70,0
16081,note_on,,,,,0,0,3,,,,,2,,,,67,0
16081,note_on,,,,,0,0,3,,,,,2,,,,65,92
16081,note_on,,,,,0,0,3,,,,,2,,,,69,92
16081,note_on,,,,,0,0,7,,,,,6,,,,60,53
16081,note_on,,,,,24,0,7,,,,,6,,,,65,0
16105,note_on,,,,,0,0,7,,,,,6,,,,65,53
16105,note_on,,,,,24,0,7,,,,,6,,,,60,0
16127,note_on,,,,,0,0,3,,,,,2,,,,65,0
16127,note_on,,,,,46,0,3,,,,,2,,,,69,0
16129,note_on,,,,,0,0,7,,,,,6,,,,58,53
16129,note_on,,,,,0,0,3,,,,,2,,,,67,127
16129,note_on,,,,,2,0,3,,,,,2,,,,64,92
16129,note_on,,,,,24,0,7,,,,,6,,,,65,0
16131,note_on,,,,,98,0,4,,,,,3,,,,41,92
16153,note_on,,,,,0,0,7,,,,,6,,,,60,53
16153,note_on,,,,,24,0,7,,,,,6,,,,58,0
16177,note_on,,,,,0,0,3,,,,,2,,,,69,92
16177,note_on,,,,,48,0,3,,,,,2,,,,67,0
16177,note_on,,,,,0,0,7,,,,,6,,,,64,53
16177,note_on,,,,,24,0,7,,,,,6,,,,60,0
16193,note_on,,,,,16,0,3,,,,,2,,,,69,0
16193,note_on,,,,,0,0,3,,,,,2,,,,67,92
16201,note_on,,,,,24,0,7,,,,,6,,,,64,0
16201,note_on,,,,,0,0,7,,,,,6,,,,60,53
16209,note_on,,,,,16,0,3,,,,,2,,,,67,0
16209,note_on,,,,,0,0,3,,,,,2,,,,66,92
16223,note_on,,,,,14,0,3,,,,,2,,,,64,0
16225,note_on,,,,,24,0,7,,,,,6,,,,60,0
16225,note_on,,,,,0,0,7,,,,,6,,,,67,53
16225,note_on,,,,,0,0,3,,,,,2,,,,67,127
16225,note_on,,,,,94,0,4,,,,,3,,,,41,0
16225,note_on,,,,,0,0,3,,,,,2,,,,64,127
16225,note_on,,,,,2,0,3,,,,,2,,,,66,0
16249,note_on,,,,,24,0,7,,,,,6,,,,67,0
16249,note_on,,,,,0,0,7,,,,,6,,,,64,53
16273,note_on,,,,,24,0,7,,,,,6,,,,64,0
16273,note_on,,,,,0,0,7,,,,,6,,,,60,53
16295,note_on,,,,,0,0,3,,,,,2,,,,64,0
16295,note_on,,,,,70,0,3,,,,,2,,,,67,0
16297,note_on,,,,,2,0,3,,,,,2,,,,65,92
16297,note_on,,,,,0,0,3,,,,,2,,,,69,92
16297,note_on,,,,,0,0,7,,,,,6,,,,64,53
16297,note_on,,,,,24,0,7,,,,,6,,,,60,0
16319,note_on,,,,,0,0,3,,,,,2,,,,65,0
16319,note_on,,,,,22,0,3,,,,,2,,,,69,0
16321,note_on,,,,,24,0,7,,,,,6,,,,64,0
16321,note_on,,,,,0,0,7,,,,,6,,,,58,53
16321,note_on,,,,,0,0,3,,,,,2,,,,70,92
16321,note_on,,,,,2,0,3,,,,,2,,,,67,92
16323,note_on,,,,,98,0,4,,,,,3,,,,53,92
16345,note_on,,,,,24,0,7,,,,,6,,,,58,0
16345,note_on,,,,,0,0,7,,,,,6,,,,60,53
16368,note_on,,,,,722,0,5,,,,,4,,,,81,45
16369,note_on,,,,,24,0,7,,,,,6,,,,60,0
16369,note_on,,,,,0,0,7,,,,,6,,,,64,53
16373,note_on,,,,,722,0,6,,,,,5,,,,77,45
16384,note_on,,,,,16,0,5,,,,,4,,,,81,0
16384,note_on,,,,,0,0,5,,,,,4,,,,79,45
16389,note_on,,,,,16,0,6,,,,,5,,,,77,0
16389,note_on,,,,,0,0,6,,,,,5,,,,76,45
16393,note_on,,,,,0,0,7,,,,,6,,,,60,53
16393,note_on,,,,,24,0,7,,,,,6,,,,64,0
16400,note_on,,,,,16,0,5,,,,,4,,,,79,0
16400,note_on,,,,,0,0,5,,,,,4,,,,78,45
16405,note_on,,,,,16,0,6,,,,,5,,,,76,0
16405,note_on,,,,,0,0,6,,,,,5,,,,74,45
16415,note_on,,,,,94,0,3,,,,,2,,,,70,0
16415,note_on,,,,,0,0,3,,,,,2,,,,67,0
16416,note_on,,,,,0,0,5,,,,,4,,,,79,45
16416,note_on,,,,,16,0,5,,,,,4,,,,78,0
16417,note_on,,,,,24,0,7,,,,,6,,,,60,0
16417,note_on,,,,,94,0,4,,,,,3,,,,53,0
16417,note_on,,,,,0,0,7,,,,,6,,,,67,53
16421,note_on,,,,,0,0,6,,,,,5,,,,76,45
16421,note_on,,,,,16,0,6,,,,,5,,,,74,0
16441,note_on,,,,,24,0,7,,,,,6,,,,67,0
16441,note_on,,,,,0,0,7,,,,,6,,,,64,53
16465,note_on,,,,,0,0,7,,,,,6,,,,60,53
16465,note_on,,,,,24,0,7,,,,,6,,,,64,0
16486,note_on,,,,,70,0,5,,,,,4,,,,79,0
16488,note_on,,,,,2,0,5,,,,,4,,,,81,45
16489,note_on,,,,,24,0,7,,,,,6,,,,60,0
16489,note_on,,,,,0,0,7,,,,,6,,,,64,53
16491,note_on,,,,,70,0,6,,,,,5,,,,76,0
16493,note_on,,,,,2,0,6,,,,,5,,,,77,45
16510,note_on,,,,,22,0,5,,,,,4,,,,81,0
16512,note_on,,,,,2,0,5,,,,,4,,,,82,30
16513,note_on,,,,,0,0,3,,,,,2,,,,70,127
16513,note_on,,,,,98,0,3,,,,,2,,,,67,92
16513,note_on,,,,,0,0,7,,,,,6,,,,58,53
16513,note_on,,,,,24,0,7,,,,,6,,,,64,0
16515,note_on,,,,,22,0,6,,,,,5,,,,77,0
16515,note_on,,,,,98,0,4,,,,,3,,,,41,92
16517,note_on,,,,,2,0,6,,,,,5,,,,79,30
16537,note_on,,,,,0,0,7,,,,,6,,,,60,53
16537,note_on,,,,,24,0,7,,,,,6,,,,58,0
16561,note_on,,,,,0,0,7,,,,,6,,,,64,53
16561,note_on,,,,,24,0,7,,,,,6,,,,60,0
16585,note_on,,,,,24,0,7,,,,,6,,,,64,0
16585,note_on,,,,,0,0,7,,,,,6,,,,60,53
16606,note_on,,,,,94,0,5,,,,,4,,,,82,0
16608,set_tempo,,,,,672,1,0,,1463415,,,,,,,,
16609,note_on,,,,,24,0,7,,,,,6,,,,60,0
16609,note_on,,,,,0,0,3,,,,,2,,,,72,92
16609,note_on,,,,,96,0,3,,,,,2,,,,70,0
16609,note_on,,,,,94,0,4,,,,,3,,,,41,0
16609,note_on,,,,,0,0,7,,,,,6,,,,67,53
16611,note_on,,,,,94,0,6,,,,,5,,,,79,0
16621,note_on,,,,,12,0,3,,,,,2,,,,72,0
16621,note_on,,,,,0,0,3,,,,,2,,,,70,92
16633,note_on,,,,,0,0,7,,,,,6,,,,64,53
16633,note_on,,,,,0,0,3,,,,,2,,,,69,92
16633,note_on,,,,,24,0,7,,,,,6,,,,67,0
16633,note_on,,,,,12,0,3,,,,,2,,,,70,0
16645,note_on,,,,,0,0,3,,,,,2,,,,70,92
16645,note_on,,,,,12,0,3,,,,,2,,,,69,0
16657,note_on,,,,,12,0,3,,,,,2,,,,70,0
16657,note_on,,,,,0,0,3,,,,,2,,,,72,92
16657,note_on,,,,,0,0,7,,,,,6,,,,60,53
16657,note_on,,,,,24,0,7,,,,,6,,,,64,0
16673,note_on,,,,,16,0,3,,,,,2,,,,67,0
16681,note_on,,,,,0,0,7,,,,,6,,,,64,53
16681,note_on,,,,,8,0,3,,,,,2,,,,72,0
16681,note_on,,,,,24,0,7,,,,,6,,,,60,0
16681,note_on,,,,,0,0,3,,,,,2,,,,74,92
16703,note_on,,,,,22,0,3,,,,,2,,,,74,0
16704,set_tempo,,,,,96,1,0,,1538462,,,,,,,,
16705,note_on,,,,,2,0,3,,,,,2,,,,70,127
16705,note_on,,,,,0,0,3,,,,,2,,,,74,127
16705,note_on,,,,,0,0,7,,,,,6,,,,58,53
16705,note_on,,,,,24,0,7,,,,,6,,,,64,0
16707,note_on,,,,,98,0,4,,,,,3,,,,53,92
16729,note_on,,,,,0,0,7,,,,,6,,,,60,53
16729,note_on,,,,,24,0,7,,,,,6,,,,58,0
16753,note_on,,,,,48,0,3,,,,,2,,,,74,0
16753,note_on,,,,,24,0,7,,,,,6,,,,60,0
16753,note_on,,,,,0,0,7,,,,,6,,,,64,53
16753,note_on,,,,,0,0,3,,,,,2,,,,72,92
16753,note_on,,,,,0,0,3,,,,,2,,,,70,0
16753,note_on,,,,,0,0,3,,,,,2,,,,69,92
16777,note_on,,,,,0,0,7,,,,,6,,,,60,53
16777,note_on,,,,,24,0,7,,,,,6,,,,64,0
16799,note_on,,,,,0,0,3,,,,,2,,,,69,0
16799,note_on,,,,,46,0,3,,,,,2,,,,72,0
16801,note_on,,,,,0,0,3,,,,,2,,,,72,92
16801,note_on,,,,,2,0,3,,,,,2,,,,69,92
16801,note_on,,,,,24,0,7,,,,,6,,,,60,0
16801,note_on,,,,,94,0,4,,,,,3,,,,53,0
16801,note_on,,,,,0,0,7,,,,,6,,,,67,53
16825,note_on,,,,,24,0,7,,,,,6,,,,67,0
16825,note_on,,,,,0,0,7,,,,,6,,,,64,53
16849,note_on,,,,,0,0,3,,,,,2,,,,70,92
16849,note_on,,,,,0,0,3,,,,,2,,,,67,92
16849,note_on,,,,,24,0,7,,,,,6,,,,64,0
16849,note_on,,,,,0,0,7,,,,,6,,,,60,53
16849,note_on,,,,,0,0,3,,,,,2,,,,69,0
16849,note_on,,,,,48,0,3,,,,,2,,,,72,0
16873,note_on,,,,,24,0,7,,,,,6,,,,60,0
16873,note_on,,,,,0,0,7,,,,,6,,,,64,53
16895,note_on,,,,,46,0,3,,,,,2,,,,70,0
16895,note_on,,,,,0,0,3,,,,,2,,,,67,0
16897,note_on,,,,,0,0,7,,,,,6,,,,57,53
16897,note_on,,,,,24,0,7,,,,,6,,,,64,0
16897,note_on,,,,,0,0,3,,,,,2,,,,69,127
16897,note_on,,,,,2,0,3,,,,,2,,,,65,92
16899,note_on,,,,,98,0,4,,,,,3,,,,41,92
16921,note_on,,,,,24,0,7,,,,,6,,,,57,0
16921,note_on,,,,,0,0,7,,,,,6,,,,60,53
16945,note_on,,,,,0,0,3,,,,,2,,,,70,92
16945,note_on,,,,,48,0,3,,,,,2,,,,69,0
16945,note_on,,,,,0,0,7,,,,,6,,,,63,53
16945,note_on,,,,,24,0,7,,,,,6,,,,60,0
16961,note_on,,,,,0,0,3,,,,,2,,,,69,92
16961,note_on,,,,,16,0,3,,,,,2,,,,70,0
16969,note_on,,,,,0,0,7,,,,,6,,,,60,53
16969,note_on,,,,,24,0,7,,,,,6,,,,63,0
16977,note_on,,,,,16,0,3,,,,,2,,,,69,0
16977,note_on,,,,,0,0,3,,,,,2,,,,67,92
16991,note_on,,,,,14,0,3,,,,,2,,,,65,0
16993,note_on,,,,,0,0,3,,,,,2,,,,69,127
16993,note_on,,,,,0,0,3,,,,,2,,,,65,127
16993,note_on,,,,,94,0,4,,,,,3,,,,41,0
16993,note_on,,,,,0,0,7,,,,,6,,,,65,53
16993,note_on,,,,,2,0,3,,,,,2,,,,67,0
16993,note_on,,,,,24,0,7,,,,,6,,,,60,0
17017,note_on,,,,,24,0,7,,,,,6,,,,65,0
17017,note_on,,,,,0,0,7,,,,,6,,,,63,53
17041,note_on,,,,,0,0,7,,,,,6,,,,60,53
17041,note_on,,,,,24,0,7,,,,,6,,,,63,0
17063,note_on,,,,,0,0,3,,,,,2,,,,65,0
17063,note_on,,,,,70,0,3,,,,,2,,,,69,0
17065,note_on,,,,,0,0,3,,,,,2,,,,70,92
17065,note_on,,,,,2,0,3,,,,,2,,,,67,92
17065,note_on,,,,,24,0,7,,,,,6,,,,60,0
17065,note_on,,,,,0,0,7,,,,,6,,,,63,53
17087,note_on,,,,,0,0,3,,,,,2,,,,67,0
17087,note_on,,,,,22,0,3,,,,,2,,,,70,0
17089,note_on,,,,,24,0,7,,,,,6,,,,63,0
17089,note_on,,,,,0,0,7,,,,,6,,,,57,53
17089,note_on,,,,,0,0,3,,,,,2,,,,72,92
17089,note_on,,,,,2,0,3,,,,,2,,,,69,92
17091,note_on,,,,,98,0,4,,,,,3,,,,53,92
17113,note_on,,,,,0,0,7,,,,,6,,,,60,53
17113,note_on,,,,,24,0,7,,,,,6,,,,57,0
17136,note_on,,,,,530,0,5,,,,,4,,,,82,45
17137,note_on,,,,,24,0,7,,,,,6,,,,60,0
17137,note_on,,,,,0,0,7,,,,,6,,,,63,53
17141,note_on,,,,,530,0,6,,,,,5,,,,79,45
17152,note_on,,,,,16,0,5,,,,,4,,,,82,0
17152,note_on,,,,,0,0,5,,,,,4,,,,81,45
17157,note_on,,,,,0,0,6,,,,,5,,,,77,45
17157,note_on,,,,,16,0,6,,,,,5,,,,79,0
17161,note_on,,,,,24,0,7,,,,,6,,,,63,0
17161,note_on,,,,,0,0,7,,,,,6,,,,60,53
17168,note_on,,,,,0,0,5,,,,,4,,,,79,45
17168,note_on,,,,,16,0,5,,,,,4,,,,81,0
17173,note_on,,,,,16,0,6,,,,,5,,,,77,0
17173,note_on,,,,,0,0,6,,,,,5,,,,76,45
17183,note_on,,,,,94,0,3,,,,,2,,,,72,0
17183,note_on,,,,,0,0,3,,,,,2,,,,69,0
17184,note_on,,,,,0,0,5,,,,,4,,,,81,45
17184,note_on,,,,,16,0,5,,,,,4,,,,79,0
17185,note_on,,,,,94,0,4,,,,,3,,,,53,0
17185,note_on,,,,,0,0,7,,,,,6,,,,65,53
17185,note_on,,,,,24,0,7,,,,,6,,,,60,0
17189,note_on,,,,,16,0,6,,,,,5,,,,76,0
17189,note_on,,,,,0,0,6,,,,,5,,,,77,45
17209,note_on,,,,,0,0,7,,,,,6,,,,63,53
17209,note_on,,,,,24,0,7,,,,,6,,,,65,0
17233,note_on,,,,,0,0,7,,,,,6,,,,60,53
17233,note_on,,,,,24,0,7,,,,,6,,,,63,0
17234,note_on,,,,,1488,0,1,,,,,0,,,,74,0
17235,note_on,,,,,1488,0,9,,,,,8,,,,29,0
17236,note_on,,,,,1488,0,8,,,,,7,,,,41,0
17254,note_on,,,,,70,0,5,,,,,4,,,,81,0
17256,note_on,,,,,2,0,5,,,,,4,,,,82,45
17257,note_on,,,,,0,0,7,,,,,6,,,,63,53
17257,note_on,,,,,24,0,7,,,,,6,,,,60,0
17259,note_on,,,,,70,0,6,,,,,5,,,,77,0
17261,note_on,,,,,2,0,6,,,,,5,,,,79,45
17278,note_on,,,,,22,0,5,,,,,4,,,,82,0
17280,note_on,,,,,2,0,5,,,,,4,,,,84,30
17281,control_change,,,,,98,0,3,,,,,2,64,127,,,
17281,note_on,,,,,0,0,3,,,,,2,,,,69,92
17281,note_on,,,,,0,0,7,,,,,6,,,,63,30
17281,note_on,,,,,24,0,7,,,,,6,,,,63,0
17281,note_on,,,,,0,0,3,,,,,2,,,,72,127
17283,note_on,,,,,0,0,4,,,,,3,,,,54,75
17283,control_change,,,,,98,0,4,,,,,3,64,127,,,
17283,note_on,,,,,48,0,9,,,,,8,,,,30,30
17283,note_on,,,,,22,0,6,,,,,5,,,,79,0
17284,note_on,,,,,48,0,8,,,,,7,,,,42,30
17285,note_on,,,,,2,0,6,,,,,5,,,,81,30
17307,note_on,,,,,0,0,4,,,,,3,,,,57,75
17307,note_on,,,,,24,0,4,,,,,3,,,,54,0
17331,note_on,,,,,24,0,4,,,,,3,,,,57,0
17331,note_on,,,,,0,0,4,,,,,3,,,,60,75
17355,note_on,,,,,0,0,4,,,,,3,,,,63,75
17355,note_on,,,,,24,0,4,,,,,3,,,,60,0
17376,set_tempo,,,,,672,1,0,,1463415,,,,,,,,
17376,note_on,,,,,96,0,5,,,,,4,,,,84,0
17376,note_on,,,,,0,0,5,,,,,4,,,,60,42
17376,note_on,,,,,0,0,5,,,,,4,,,,63,42
17377,note_on,,,,,0,0,3,,,,,2,,,,74,92
17377,control_change,,,,,0,0,3,,,,,2,64,0,,,
17377,note_on,,,,,0,0,7,,,,,6,,,,54,42
17377,note_on,,,,,96,0,7,,,,,6,,,,63,0
17377,note_on,,,,,96,0,3,,,,,2,,,,72,0
17377,note_on,,,,,94,0,9,,,,,8,,,,30,0
17378,note_on,,,,,94,0,8,,,,,7,,,,42,0
17379,note_on,,,,,24,0,4,,,,,3,,,,63,0
17379,note_on,,,,,0,0,4,,,,,3,,,,60,75
17381,note_on,,,,,0,0,6,,,,,5,,,,57,42
17381,note_on,,,,,96,0,6,,,,,5,,,,81,0
17389,note_on,,,,,0,0,3,,,,,2,,,,72,92
17389,note_on,,,,,12,0,3,,,,,2,,,,74,0
17401,note_on,,,,,0,0,3,,,,,2,,,,70,92
17401,note_on,,,,,12,0,3,,,,,2,,,,72,0
17403,note_on,,,,,24,0,4,,,,,3,,,,60,0
17403,note_on,,,,,0,0,4,,,,,3,,,,57,75
17413,note_on,,,,,12,0,3,,,,,2,,,,70,0
17413,note_on,,,,,0,0,3,,,,,2,,,,72,92
17425,note_on,,,,,12,0,3,,,,,2,,,,72,0
17425,note_on,,,,,0,0,3,,,,,2,,,,74,92
17427,note_on,,,,,24,0,4,,,,,3,,,,57,0
17427,note_on,,,,,0,0,4,,,,,3,,,,60,75
17441,note_on,,,,,16,0,3,,,,,2,,,,69,0
17449,note_on,,,,,8,0,3,,,,,2,,,,74,0
17449,note_on,,,,,0,0,3,,,,,2,,,,75,92
17451,note_on,,,,,0,0,4,,,,,3,,,,57,75
17451,note_on,,,,,24,0,4,,,,,3,,,,60,0
17471,note_on,,,,,22,0,3,,,,,2,,,,75,0
17472,set_tempo,,,,,96,1,0,,1538462,,,,,,,,
17473,note_on,,,,,2,0,3,,,,,2,,,,75,127
17475,note_on,,,,,24,0,4,,,,,3,,,,57,0
17475,note_on,,,,,0,0,4,,,,,3,,,,54,75
17499,note_on,,,,,0,0,4,,,,,3,,,,57,75
17499,note_on,,,,,24,0,4,,,,,3,,,,54,0
17521,note_on,,,,,48,0,3,,,,,2,,,,75,0
17521,note_on,,,,,0,0,3,,,,,2,,,,74,92
17523,note_on,,,,,24,0,4,,,,,3,,,,57,0
17523,note_on,,,,,0,0,4,,,,,3,,,,60,75
17547,note_on,,,,,24,0,4,,,,,3,,,,60,0
17547,note_on,,,,,0,0,4,,,,,3,,,,63,75
17567,note_on,,,,,46,0,3,,,,,2,,,,74,0
17568,note_on,,,,,0,0,5,,,,,4,,,,63,30
17568,note_on,,,,,0,0,5,,,,,4,,,,60,30
17568,note_on,,,,,0,0,5,,,,,4,,,,60,0
17568,note_on,,,,,192,0,5,,,,,4,,,,63,0
17569,note_on,,,,,2,0,3,,,,,2,,,,74,92
17569,note_on,,,,,0,0,7,,,,,6,,,,54,30
17569,note_on,,,,,192,0,7,,,,,6,,,,54,0
17571,note_on,,,,,24,0,4,,,,,3,,,,63,0
17571,note_on,,,,,0,0,4,,,,,3,,,,60,75
17573,note_on,,,,,192,0,6,,,,,5,,,,57,0
17573,note_on,,,,,0,0,6,,,,,5,,,,57,30
17595,note_on,,,,,24,0,4,,,,,3,,,,60,0
17595,note_on,,,,,0,0,4,,,,,3,,,,57,75
17617,note_on,,,,,48,0,3,,,,,2,,,,74,0
17617,note_on,,,,,0,0,3,,,,,2,,,,72,92
17619,note_on,,,,,0,0,4,,,,,3,,,,60,75
17619,note_on,,,,,24,0,4,,,,,3,,,,57,0
17643,note_on,,,,,0,0,4,,,,,3,,,,57,75
17643,note_on,,,,,24,0,4,,,,,3,,,,60,0
17663,note_on,,,,,46,0,3,,,,,2,,,,72,0
17664,note_on,,,,,0,0,5,,,,,4,,,,60,0
17664,note_on,,,,,96,0,5,,,,,4,,,,63,0
17665,note_on,,,,,96,0,7,,,,,6,,,,54,0
17665,note_on,,,,,0,0,3,,,,,2,,,,79,92
17665,note_on,,,,,0,0,3,,,,,2,,,,75,127
17665,control_change,,,,,2,0,3,,,,,2,64,127,,,
17665,note_on,,,,,0,0,3,,,,,2,,,,72,127
17665,note_on,,,,,0,0,3,,,,,2,,,,67,127
17667,note_on,,,,,24,0,4,,,,,3,,,,57,0
17667,note_on,,,,,0,0,4,,,,,3,,,,55,75
17667,note_on,,,,,290,0,9,,,,,8,,,,31,30
17668,note_on,,,,,290,0,8,,,,,7,,,,43,30
17669,note_on,,,,,96,0,6,,,,,5,,,,57,0
17691,note_on,,,,,0,0,4,,,,,3,,,,60,75
17691,note_on,,,,,24,0,4,,,,,3,,,,55,0
17715,note_on,,,,,24,0,4,,,,,3,,,,60,0
17715,note_on,,,,,0,0,4,,,,,3,,,,63,75
17739,note_on,,,,,0,0,4,,,,,3,,,,67,75
17739,note_on,,,,,24,0,4,,,,,3,,,,63,0
17760,note_on,,,,,96,0,5,,,,,4,,,,63,42
17761,note_on,,,,,94,0,9,,,,,8,,,,31,0
17761,note_on,,,,,96,0,7,,,,,6,,,,55,42
17762,note_on,,,,,94,0,8,,,,,7,,,,43,0
17763,note_on,,,,,0,0,4,,,,,3,,,,63,75
17763,note_on,,,,,24,0,4,,,,,3,,,,67,0
17765,note_on,,,,,96,0,6,,,,,5,,,,60,42
17787,note_on,,,,,0,0,4,,,,,3,,,,60,75
17787,note_on,,,,,24,0,4,,,,,3,,,,63,0
17807,note_on,,,,,142,0,3,,,,,2,,,,79,0
17809,note_on,,,,,0,0,3,,,,,2,,,,77,92
17809,note_on,,,,,0,0,3,,,,,2,,,,72,0
17809,note_on,,,,,0,0,3,,,,,2,,,,75,0
17809,note_on,,,,,2,0,3,,,,,2,,,,67,0
17809,control_change,,,,,0,0,3,,,,,2,64,0,,,
17811,note_on,,,,,24,0,4,,,,,3,,,,60,0
17811,note_on,,,,,0,0,4,,,,,3,,,,63,75
17825,note_on,,,,,16,0,3,,,,,2,,,,77,0
17825,note_on,,,,,0,0,3,,,,,2,,,,75,92
17835,note_on,,,,,0,0,4,,,,,3,,,,60,75
17835,note_on,,,,,24,0,4,,,,,3,,,,63,0
17841,note_on,,,,,16,0,3,,,,,2,,,,75,0
17841,note_on,,,,,0,0,3,,,,,2,,,,74,92
17857,note_on,,,,,0,0,3,,,,,2,,,,72,92
17857,note_on,,,,,16,0,3,,,,,2,,,,74,0
17859,note_on,,,,,24,0,4,,,,,3,,,,60,0
17859,note_on,,,,,0,0,4,,,,,3,,,,55,75
17883,note_on,,,,,24,0,4,,,,,3,,,,55,0
17883,note_on,,,,,0,0,4,,,,,3,,,,60,75
17907,note_on,,,,,24,0,4,,,,,3,,,,60,0
17907,note_on,,,,,0,0,4,,,,,3,,,,63,75
17931,note_on,,,,,24,0,4,,,,,3,,,,63,0
17931,note_on,,,,,0,0,4,,,,,3,,,,67,75
17951,note_on,,,,,94,0,3,,,,,2,,,,72,0
17952,note_on,,,,,192,0,5,,,,,4,,,,63,0
17952,note_on,,,,,0,0,5,,,,,4,,,,63,30
17953,note_on,,,,,192,0,7,,,,,6,,,,55,0
17953,note_on,,,,,0,0,7,,,,,6,,,,55,30
17955,note_on,,,,,0,0,4,,,,,3,,,,63,75
17955,note_on,,,,,24,0,4,,,,,3,,,,67,0
17957,note_on,,,,,0,0,6,,,,,5,,,,60,30
17957,note_on,,,,,192,0,6,,,,,5,,,,60,0
17979,note_on,,,,,24,0,4,,,,,3,,,,63,0
17979,note_on,,,,,0,0,4,,,,,3,,,,60,75
18003,note_on,,,,,24,0,4,,,,,3,,,,60,0
18003,note_on,,,,,0,0,4,,,,,3,,,,63,75
18027,note_on,,,,,0,0,4,,,,,3,,,,60,75
18027,note_on,,,,,24,0,4,,,,,3,,,,63,0
18048,note_on,,,,,96,0,5,,,,,4,,,,63,0
18049,note_on,,,,,96,0,7,,,,,6,,,,55,0
18049,control_change,,,,,98,0,3,,,,,2,64,127,,,
18049,note_on,,,,,0,0,3,,,,,2,,,,66,127
18049,note_on,,,,,0,0,3,,,,,2,,,,72,127
18051,note_on,,,,,24,0,4,,,,,3,,,,60,0
18051,note_on,,,,,290,0,9,,,,,8,,,,32,30
18051,note_on,,,,,0,0,4,,,,,3,,,,56,75
18052,note_on,,,,,290,0,8,,,,,7,,,,44,30
18053,note_on,,,,,96,0,6,,,,,5,,,,60,0
18075,note_on,,,,,24,0,4,,,,,3,,,,56,0
18075,note_on,,,,,0,0,4,,,,,3,,,,60,75
18099,note_on,,,,,0,0,4,,,,,3,,,,63,75
18099,note_on,,,,,24,0,4,,,,,3,,,,60,0
18123,note_on,,,,,0,0,4,,,,,3,,,,66,75
18123,note_on,,,,,24,0,4,,,,,3,,,,63,0
18144,set_tempo,,,,,672,1,0,,1463415,,,,,,,,
18144,note_on,,,,,96,0,5,,,,,4,,,,66,42
18145,note_on,,,,,96,0,3,,,,,2,,,,72,0
18145,note_on,,,,,0,0,3,,,,,2,,,,66,0
18145,note_on,,,,,0,0,3,,,,,2,,,,74,92
18145,note_on,,,,,94,0,9,,,,,8,,,,32,0
18145,note_on,,,,,96,0,7,,,,,6,,,,56,42
18145,control_change,,,,,0,0,3,,,,,2,64,0,,,
18146,note_on,,,,,94,0,8,,,,,7,,,,44,0
18147,note_on,,,,,24,0,4,,,,,3,,,,66,0
18147,note_on,,,,,0,0,4,,,,,3,,,,63,75
18149,note_on,,,,,96,0,6,,,,,5,,,,60,42
18149,note_on,,,,,0,0,6,,,,,5,,,,63,42
18157,note_on,,,,,12,0,3,,,,,2,,,,74,0
18157,note_on,,,,,0,0,3,,,,,2,,,,72,92
18169,note_on,,,,,12,0,3,,,,,2,,,,72,0
18169,note_on,,,,,0,0,3,,,,,2,,,,70,92
18171,note_on,,,,,24,0,4,,,,,3,,,,63,0
18171,note_on,,,,,0,0,4,,,,,3,,,,60,75
18181,note_on,,,,,12,0,3,,,,,2,,,,70,0
18181,note_on,,,,,0,0,3,,,,,2,,,,72,92
18193,note_on,,,,,12,0,3,,,,,2,,,,72,0
18193,note_on,,,,,0,0,3,,,,,2,,,,74,92
18195,note_on,,,,,0,0,4,,,,,3,,,,63,75
18195,note_on,,,,,24,0,4,,,,,3,,,,60,0
18217,note_on,,,,,0,0,3,,,,,2,,,,75,92
18217,note_on,,,,,24,0,3,,,,,2,,,,74,0
18219,note_on,,,,,24,0,4,,,,,3,,,,63,0
18219,note_on,,,,,0,0,4,,,,,3,,,,60,75
18239,note_on,,,,,22,0,3,,,,,2,,,,75,0
18240,set_tempo,,,,,96,1,0,,1538462,,,,,,,,
18241,note_on,,,,,2,0,3,,,,,2,,,,75,127
18243,note_on,,,,,24,0,4,,,,,3,,,,60,0
18243,note_on,,,,,0,0,4,,,,,3,,,,56,75
18267,note_on,,,,,24,0,4,,,,,3,,,,56,0
18267,note_on,,,,,0,0,4,,,,,3,,,,60,75
18289,note_on,,,,,0,0,3,,,,,2,,,,74,92
18289,note_on,,,,,48,0,3,,,,,2,,,,75,0
18291,note_on,,,,,0,0,4,,,,,3,,,,63,75
18291,note_on,,,,,24,0,4,,,,,3,,,,60,0
18315,note_on,,,,,0,0,4,,,,,3,,,,66,75
18315,note_on,,,,,24,0,4,,,,,3,,,,63,0
18335,note_on,,,,,46,0,3,,,,,2,,,,74,0
18336,note_on,,,,,192,0,5,,,,,4,,,,66,0
18336,note_on,,,,,0,0,5,,,,,4,,,,66,30
