tick,type,key,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,port,control,value,channel,pitch,program,note,velocity
12660,note_on,,11,0,13,,,,,,,,,,12,,,48,44
12675,note_on,,15,0,1,,,,,,,,,,0,,,84,66
12679,note_on,,19,0,13,,,,,,,,,,12,,,48,0
12679,note_on,,4,0,1,,,,,,,,,,0,,,87,0
12679,note_on,,19,0,14,,,,,,,,,,13,,,36,0
12689,note_on,,10,0,1,,,,,,,,,,0,,,84,0
12690,note_on,,11,0,14,,,,,,,,,,13,,,36,50
12690,note_on,,1,0,1,,,,,,,,,,0,,,81,55
12690,note_on,,11,0,13,,,,,,,,,,12,,,48,50
12704,note_on,,14,0,1,,,,,,,,,,0,,,81,0
12705,note_on,,1,0,1,,,,,,,,,,0,,,75,55
12709,note_on,,19,0,14,,,,,,,,,,13,,,36,0
12709,note_on,,19,0,13,,,,,,,,,,12,,,48,0
12719,note_on,,119,0,12,,,,,,,,,,11,,,57,0
12719,note_on,,119,0,10,,,,,,,,,,8,,,75,0
12719,note_on,,14,0,1,,,,,,,,,,0,,,75,0
12719,note_on,,119,0,11,,,,,,,,,,10,,,66,0
12720,note_on,,11,0,14,,,,,,,,,,13,,,34,27
12720,note_on,,1,0,1,,,,,,,,,,0,,,74,55
12720,note_on,,11,0,13,,,,,,,,,,12,,,46,27
12720,note_on,,121,0,2,,,,,,,,,,1,,,46,40
12750,note_on,,31,0,12,,,,,,,,,,11,,,58,23
12750,note_on,,31,0,11,,,,,,,,,,10,,,67,23
12750,note_on,,31,0,10,,,,,,,,,,8,,,74,37
12769,note_on,,19,0,12,,,,,,,,,,11,,,58,0
12769,note_on,,19,0,10,,,,,,,,,,8,,,74,0
12769,note_on,,19,0,11,,,,,,,,,,10,,,67,0
12780,note_on,,11,0,10,,,,,,,,,,8,,,74,37
12780,note_on,,11,0,12,,,,,,,,,,11,,,58,23
12780,note_on,,11,0,11,,,,,,,,,,10,,,67,23
12799,note_on,,19,0,11,,,,,,,,,,10,,,67,0
12799,note_on,,19,0,12,,,,,,,,,,11,,,58,0
12799,note_on,,19,0,10,,,,,,,,,,8,,,74,0
12810,note_on,,11,0,11,,,,,,,,,,10,,,67,23
12810,note_on,,11,0,12,,,,,,,,,,11,,,58,23
12810,note_on,,11,0,10,,,,,,,,,,8,,,74,37
12829,note_on,,19,0,12,,,,,,,,,,11,,,58,0
12829,note_on,,19,0,11,,,,,,,,,,10,,,67,0
12829,note_on,,19,0,10,,,,,,,,,,8,,,74,0
12839,note_on,,119,0,13,,,,,,,,,,12,,,46,0
12839,note_on,,119,0,2,,,,,,,,,,1,,,46,0
12839,note_on,,119,0,1,,,,,,,,,,0,,,74,0
12839,note_on,,119,0,14,,,,,,,,,,13,,,34,0
12840,note_on,,11,0,12,,,,,,,,,,11,,,58,23
12840,note_on,,11,0,11,,,,,,,,,,10,,,67,23
12840,note_on,,11,0,10,,,,,,,,,,8,,,74,27
12855,note_on,,16,0,1,,,,,,,,,,0,,,79,44
12869,note_on,,14,0,1,,,,,,,,,,0,,,79,0
12870,note_on,,31,0,13,,,,,,,,,,12,,,46,40
12870,note_on,,31,0,14,,,,,,,,,,13,,,34,40
12870,note_on,,1,0,1,,,,,,,,,,0,,,82,51
12884,note_on,,14,0,1,,,,,,,,,,0,,,82,0
12885,note_on,,1,0,1,,,,,,,,,,0,,,79,58
12889,note_on,,19,0,14,,,,,,,,,,13,,,34,0
12889,note_on,,19,0,13,,,,,,,,,,12,,,46,0
12899,note_on,,14,0,1,,,,,,,,,,0,,,79,0
12900,note_on,,11,0,13,,,,,,,,,,12,,,46,43
12900,note_on,,11,0,14,,,,,,,,,,13,,,34,43
12900,note_on,,1,0,1,,,,,,,,,,0,,,86,66
12914,note_on,,14,0,1,,,,,,,,,,0,,,86,0
12915,note_on,,1,0,1,,,,,,,,,,0,,,82,55
12919,note_on,,19,0,13,,,,,,,,,,12,,,46,0
12919,note_on,,19,0,14,,,,,,,,,,13,,,34,0
12929,note_on,,14,0,1,,,,,,,,,,0,,,82,0
12930,note_on,,11,0,13,,,,,,,,,,12,,,46,47
12930,note_on,,11,0,14,,,,,,,,,,13,,,34,47
12930,note_on,,1,0,1,,,,,,,,,,0,,,79,55
12944,note_on,,14,0,1,,,,,,,,,,0,,,79,0
12945,note_on,,1,0,1,,,,,,,,,,0,,,74,55
12949,note_on,,19,0,13,,,,,,,,,,12,,,46,0
12949,note_on,,19,0,14,,,,,,,,,,13,,,34,0
12959,note_on,,119,0,12,,,,,,,,,,11,,,58,0
12959,note_on,,119,0,11,,,,,,,,,,10,,,67,0
12959,note_on,,119,0,10,,,,,,,,,,8,,,74,0
12960,note_on,,15,0,1,,,,,,,,,,0,,,75,65
12960,note_on,,11,0,14,,,,,,,,,,13,,,36,40
12960,note_on,,121,0,2,,,,,,,,,,1,,,48,45
12960,note_on,,11,0,13,,,,,,,,,,12,,,48,40
12974,note_on,,14,0,1,,,,,,,,,,0,,,74,0
12979,note_on,,19,0,14,,,,,,,,,,13,,,36,0
12979,note_on,,19,0,13,,,,,,,,,,12,,,48,0
12989,note_on,,15,0,1,,,,,,,,,,0,,,75,0
12990,note_on,,31,0,12,,,,,,,,,,11,,,57,23
12990,note_on,,1,0,1,,,,,,,,,,0,,,79,55
12990,note_on,,31,0,10,,,,,,,,,,8,,,75,27
12990,note_on,,31,0,11,,,,,,,,,,10,,,67,23
13009,note_on,,19,0,12,,,,,,,,,,11,,,57,0
13009,note_on,,19,0,11,,,,,,,,,,10,,,67,0
13009,note_on,,19,0,10,,,,,,,,,,8,,,75,0
13019,note_on,,29,0,1,,,,,,,,,,0,,,79,0
13019,note_on,,59,0,2,,,,,,,,,,1,,,48,0
13020,note_on,,1,0,2,,,,,,,,,,1,,,48,55
13020,note_on,,1,0,1,,,,,,,,,,0,,,75,55
13020,note_on,,41,0,14,,,,,,,,,,13,,,36,27
13020,note_on,,41,0,13,,,,,,,,,,12,,,48,27
13039,note_on,,19,0,14,,,,,,,,,,13,,,36,0
13039,note_on,,19,0,13,,,,,,,,,,12,,,48,0
13049,note_on,,29,0,1,,,,,,,,,,0,,,75,0
13050,note_on,,41,0,10,,,,,,,,,,8,,,72,27
13050,note_on,,41,0,12,,,,,,,,,,11,,,63,23
13050,note_on,,1,0,1,,,,,,,,,,0,,,72,55
13050,note_on,,41,0,11,,,,,,,,,,10,,,69,23
13069,note_on,,19,0,10,,,,,,,,,,8,,,72,0
13069,note_on,,19,0,12,,,,,,,,,,11,,,63,0
13069,note_on,,19,0,11,,,,,,,,,,10,,,69,0
13079,note_on,,29,0,1,,,,,,,,,,0,,,72,0
13079,note_on,,59,0,2,,,,,,,,,,1,,,48,0
13080,note_on,,41,0,14,,,,,,,,,,13,,,38,39
13080,note_on,,1,0,1,,,,,,,,,,0,,,70,65
13080,note_on,,1,0,2,,,,,,,,,,1,,,50,55
13080,note_on,,41,0,13,,,,,,,,,,12,,,50,39
13099,note_on,,19,0,14,,,,,,,,,,13,,,38,0
13099,note_on,,19,0,13,,,,,,,,,,12,,,50,0
13109,note_on,,29,0,1,,,,,,,,,,0,,,70,0
13110,note_on,,41,0,11,,,,,,,,,,10,,,67,23
13110,note_on,,1,0,1,,,,,,,,,,0,,,74,55
13110,note_on,,41,0,12,,,,,,,,,,11,,,62,23
13110,note_on,,41,0,10,,,,,,,,,,8,,,70,27
13129,note_on,,19,0,12,,,,,,,,,,11,,,62,0
13129,note_on,,19,0,11,,,,,,,,,,10,,,67,0
13129,note_on,,19,0,10,,,,,,,,,,8,,,70,0
13139,note_on,,59,0,2,,,,,,,,,,1,,,50,0
13140,note_on,,41,0,14,,,,,,,,,,13,,,38,27
13140,note_on,,1,0,2,,,,,,,,,,1,,,50,45
13140,note_on,,41,0,13,,,,,,,,,,12,,,50,27
13154,note_on,,44,0,1,,,,,,,,,,0,,,74,0
13159,note_on,,19,0,13,,,,,,,,,,12,,,50,0
13159,note_on,,19,0,14,,,,,,,,,,13,,,38,0
13170,note_on,,41,0,12,,,,,,,,,,11,,,60,23
13170,note_on,,41,0,11,,,,,,,,,,10,,,66,23
13170,note_on,,16,0,1,,,,,,,,,,0,,,66,45
13170,note_on,,41,0,10,,,,,,,,,,8,,,69,27
13189,note_on,,19,0,11,,,,,,,,,,10,,,66,0
13189,note_on,,19,0,10,,,,,,,,,,8,,,69,0
13189,note_on,,19,0,12,,,,,,,,,,11,,,60,0
13199,note_on,,59,0,2,,,,,,,,,,1,,,50,0
13199,note_on,,29,0,1,,,,,,,,,,0,,,66,0
13200,note_on,,11,0,10,,,,,,,,,,8,,,69,27
13200,note_on,,11,0,11,,,,,,,,,,10,,,66,23
13200,note_on,,1,0,2,,,,,,,,,,1,,,55,45
13200,note_on,,1,0,1,,,,,,,,,,0,,,69,55
13200,note_on,,41,0,13,,,,,,,,,,12,,,55,27
13200,note_on,,11,0,12,,,,,,,,,,11,,,60,23
13200,note_on,,41,0,14,,,,,,,,,,13,,,43,27
13254,note_on,,54,0,13,,,,,,,,,,12,,,55,0
13254,note_on,,54,0,14,,,,,,,,,,13,,,43,0
13259,note_on,,59,0,2,,,,,,,,,,1,,,55,0
13260,note_on,,6,0,14,,,,,,,,,,13,,,38,27
13260,note_on,,6,0,13,,,,,,,,,,12,,,50,27
13260,note_on,,1,0,2,,,,,,,,,,1,,,50,40
13319,note_on,,59,0,14,,,,,,,,,,13,,,38,0
13319,note_on,,119,0,12,,,,,,,,,,11,,,60,0
13319,note_on,,59,0,13,,,,,,,,,,12,,,50,0
13319,note_on,,119,0,10,,,,,,,,,,8,,,69,0
13319,note_on,,119,0,11,,,,,,,,,,10,,,66,0
13319,note_on,,119,0,1,,,,,,,,,,0,,,69,0
13319,note_on,,59,0,2,,,,,,,,,,1,,,50,0
13320,note_on,,1,0,13,,,,,,,,,,12,,,43,25
13320,note_on,,1,0,14,,,,,,,,,,13,,,31,25
13320,note_on,,1,0,11,,,,,,,,,,10,,,67,21
13320,note_on,,1,0,1,,,,,,,,,,0,,,67,45
13320,note_on,,1,0,2,,,,,,,,,,1,,,43,35
13320,note_on,,1,0,12,,,,,,,,,,11,,,58,21
13374,note_on,,54,0,14,,,,,,,,,,13,,,31,0
13374,note_on,,54,0,13,,,,,,,,,,12,,,43,0
13379,note_on,,59,0,2,,,,,,,,,,1,,,43,0
13379,note_on,,59,0,12,,,,,,,,,,11,,,58,0
13379,note_on,,59,0,11,,,,,,,,,,10,,,67,0
13379,note_on,,59,0,1,,,,,,,,,,0,,,67,0
13439,control_change,,2040,0,4,,,,,,,,11,66,3,,,,
13440,note_on,,1,0,4,,,,,,,,,,3,,,79,43
13440,note_on,,0,0,4,,,,,,,,,,3,,,75,35
13441,control_change,,1,0,4,,,,,,,,11,67,3,,,,
13445,control_change,,4,0,4,,,,,,,,11,68,3,,,,
13449,control_change,,4,0,4,,,,,,,,11,69,3,,,,
13453,control_change,,4,0,4,,,,,,,,11,70,3,,,,
13457,control_change,,4,0,4,,,,,,,,11,71,3,,,,
13461,control_change,,4,0,4,,,,,,,,11,72,3,,,,
13465,control_change,,4,0,4,,,,,,,,11,73,3,,,,
13469,control_change,,4,0,4,,,,,,,,11,74,3,,,,
13470,note_on,,2071,0,6,,,,,,,,,,5,,,51,33
13473,control_change,,4,0,4,,,,,,,,11,75,3,,,,
13477,control_change,,4,0,4,,,,,,,,11,76,3,,,,
13481,control_change,,4,0,4,,,,,,,,11,77,3,,,,
13484,note_on,,14,0,6,,,,,,,,,,5,,,51,0
13485,control_change,,4,0,4,,,,,,,,11,78,3,,,,
13489,control_change,,4,0,4,,,,,,,,11,80,3,,,,
13493,control_change,,4,0,4,,,,,,,,11,82,3,,,,
13497,control_change,,4,0,4,,,,,,,,11,84,3,,,,
13500,note_on,,16,0,6,,,,,,,,,,5,,,51,33
13501,control_change,,4,0,4,,,,,,,,11,86,3,,,,
13505,control_change,,4,0,4,,,,,,,,11,88,3,,,,
13509,control_change,,4,0,4,,,,,,,,11,90,3,,,,
13513,control_change,,4,0,4,,,,,,,,11,92,3,,,,
13514,note_on,,14,0,6,,,,,,,,,,5,,,51,0
13517,control_change,,4,0,4,,,,,,,,11,94,3,,,,
13521,control_change,,4,0,4,,,,,,,,11,96,3,,,,
13525,control_change,,4,0,4,,,,,,,,11,98,3,,,,
13529,control_change,,4,0,4,,,,,,,,11,100,3,,,,
13530,note_on,,16,0,6,,,,,,,,,,5,,,51,33
13533,control_change,,4,0,4,,,,,,,,11,103,3,,,,
13537,control_change,,4,0,4,,,,,,,,11,106,3,,,,
13541,control_change,,4,0,4,,,,,,,,11,109,3,,,,
13544,note_on,,14,0,6,,,,,,,,,,5,,,51,0
13545,control_change,,4,0,4,,,,,,,,11,112,3,,,,
13549,control_change,,4,0,4,,,,,,,,11,115,3,,,,
13553,control_change,,4,0,4,,,,,,,,11,118,3,,,,
13557,control_change,,4,0,4,,,,,,,,11,121,3,,,,
13560,note_on,,16,0,6,,,,,,,,,,5,,,51,32
13561,control_change,,4,0,4,,,,,,,,11,124,3,,,,
13565,control_change,,4,0,4,,,,,,,,11,127,3,,,,
13589,note_on,,0,0,4,,,,,,,,,,3,,,79,0
13589,control_change,,0,0,4,,,,,,,,11,127,3,,,,
13589,control_change,,0,0,4,,,,,,,,11,127,3,,,,
13589,note_on,,24,0,4,,,,,,,,,,3,,,75,0
13590,note_on,,1,0,4,,,,,,,,,,3,,,80,42
13590,note_on,,0,0,4,,,,,,,,,,3,,,77,31
13619,note_on,,29,0,4,,,,,,,,,,3,,,77,0
13619,note_on,,0,0,4,,,,,,,,,,3,,,80,0
13620,note_on,,0,0,4,,,,,,,,,,3,,,78,33
13620,note_on,,1,0,4,,,,,,,,,,3,,,81,44
13634,note_on,,74,0,6,,,,,,,,,,5,,,51,0
13649,note_on,,29,0,4,,,,,,,,,,3,,,78,0
13649,note_on,,0,0,4,,,,,,,,,,3,,,81,0
13650,note_on,,1,0,4,,,,,,,,,,3,,,82,41
13650,note_on,,0,0,4,,,,,,,,,,3,,,79,29
13671,note_on,,21,0,4,,,,,,,,,,3,,,79,0
13671,note_on,,0,0,4,,,,,,,,,,3,,,82,0
13680,note_on,,9,0,4,,,,,,,,,,3,,,82,46
13680,note_on,,0,0,4,,,,,,,,,,3,,,79,34
13710,note_on,,76,0,6,,,,,,,,,,5,,,58,31
13724,note_on,,14,0,6,,,,,,,,,,5,,,58,0
13740,note_on,,16,0,6,,,,,,,,,,5,,,46,31
13754,note_on,,14,0,6,,,,,,,,,,5,,,46,0
13769,note_on,,0,0,4,,,,,,,,,,3,,,82,0
13769,note_on,,89,0,4,,,,,,,,,,3,,,79,0
13770,note_on,,0,0,4,,,,,,,,,,3,,,80,39
13770,note_on,,1,0,4,,,,,,,,,,3,,,77,30
13770,note_on,,16,0,6,,,,,,,,,,5,,,58,30
13784,note_on,,14,0,6,,,,,,,,,,5,,,58,0
13785,note_on,,0,0,4,,,,,,,,,,3,,,75,23
13785,note_on,,15,0,4,,,,,,,,,,3,,,79,31
13789,note_on,,0,0,4,,,,,,,,,,3,,,77,0
13789,note_on,,4,0,4,,,,,,,,,,3,,,80,0
13800,note_on,,16,0,6,,,,,,,,,,5,,,46,30
13800,note_on,,11,0,4,,,,,,,,,,3,,,77,23
13800,note_on,,0,0,4,,,,,,,,,,3,,,74,21
13804,note_on,,0,0,4,,,,,,,,,,3,,,75,0
13804,note_on,,4,0,4,,,,,,,,,,3,,,79,0
13815,note_on,,2416,0,3,,,,,,,,,,2,,,80,44
13829,note_on,,14,0,3,,,,,,,,,,2,,,80,0
13830,note_on,,1,0,3,,,,,,,,,,2,,,79,43
13844,note_on,,14,0,3,,,,,,,,,,2,,,79,0
13845,note_on,,1,0,3,,,,,,,,,,2,,,77,41
13849,note_on,,45,0,4,,,,,,,,,,3,,,77,0
13849,note_on,,0,0,4,,,,,,,,,,3,,,74,0
13859,note_on,,14,0,3,,,,,,,,,,2,,,77,0
13860,note_on,,60,0,6,,,,,,,,,,5,,,47,22
13860,note_on,,1,0,3,,,,,,,,,,2,,,75,39
13869,note_on,,9,0,6,,,,,,,,,,5,,,46,0
13874,note_on,,14,0,3,,,,,,,,,,2,,,75,0
13875,note_on,,1,0,3,,,,,,,,,,2,,,74,37
13889,note_on,,14,0,3,,,,,,,,,,2,,,74,0
13890,note_on,,1,0,3,,,,,,,,,,2,,,79,35
13904,note_on,,14,0,3,,,,,,,,,,2,,,79,0
13905,note_on,,1,0,3,,,,,,,,,,2,,,77,33
13919,note_on,,50,0,6,,,,,,,,,,5,,,47,0
13919,control_change,,70,0,4,,,,,,,,11,46,3,,,,
13919,note_on,,14,0,3,,,,,,,,,,2,,,77,0
13920,note_on,,0,0,4,,,,,,,,,,3,,,72,43
13920,note_on,,1,0,4,,,,,,,,,,3,,,75,54
13920,note_on,,1,0,3,,,,,,,,,,2,,,75,31
13921,control_change,,1,0,4,,,,,,,,11,47,3,,,,
13925,control_change,,4,0,4,,,,,,,,11,48,3,,,,
13929,control_change,,4,0,4,,,,,,,,11,49,3,,,,
13933,control_change,,4,0,4,,,,,,,,11,50,3,,,,
13937,control_change,,4,0,4,,,,,,,,11,51,3,,,,
13941,control_change,,4,0,4,,,,,,,,11,52,3,,,,
13945,control_change,,4,0,4,,,,,,,,11,53,3,,,,
13949,control_change,,4,0,4,,,,,,,,11,54,3,,,,
13950,note_on,,31,0,6,,,,,,,,,,5,,,48,29
13953,control_change,,4,0,4,,,,,,,,11,55,3,,,,
13957,control_change,,4,0,4,,,,,,,,11,56,3,,,,
13961,control_change,,4,0,4,,,,,,,,11,58,3,,,,
13964,note_on,,14,0,6,,,,,,,,,,5,,,48,0
13965,control_change,,4,0,4,,,,,,,,11,60,3,,,,
13969,control_change,,4,0,4,,,,,,,,11,62,3,,,,
13973,control_change,,4,0,4,,,,,,,,11,64,3,,,,
13977,control_change,,4,0,4,,,,,,,,11,66,3,,,,
13980,note_on,,16,0,6,,,,,,,,,,5,,,48,28
13981,control_change,,4,0,4,,,,,,,,11,68,3,,,,
13985,control_change,,4,0,4,,,,,,,,11,70,3,,,,
13989,control_change,,4,0,4,,,,,,,,11,72,3,,,,
13993,control_change,,4,0,4,,,,,,,,11,74,3,,,,
13994,note_on,,14,0,6,,,,,,,,,,5,,,48,0
13997,control_change,,4,0,4,,,,,,,,11,76,3,,,,
14001,control_change,,4,0,4,,,,,,,,11,79,3,,,,
14005,control_change,,4,0,4,,,,,,,,11,82,3,,,,
14009,control_change,,4,0,4,,,,,,,,11,85,3,,,,
14010,note_on,,16,0,6,,,,,,,,,,5,,,48,28
14013,control_change,,4,0,4,,,,,,,,11,88,3,,,,
14017,control_change,,4,0,4,,,,,,,,11,91,3,,,,
14021,control_change,,4,0,4,,,,,,,,11,94,3,,,,
14024,note_on,,14,0,6,,,,,,,,,,5,,,48,0
14025,control_change,,4,0,4,,,,,,,,11,97,3,,,,
14029,control_change,,4,0,4,,,,,,,,11,100,3,,,,
14033,control_change,,4,0,4,,,,,,,,11,103,3,,,,
14037,control_change,,4,0,4,,,,,,,,11,106,3,,,,
14039,note_on,,119,0,3,,,,,,,,,,2,,,75,0
14040,note_on,,16,0,6,,,,,,,,,,5,,,48,28
14041,control_change,,4,0,4,,,,,,,,11,110,3,,,,
14045,control_change,,4,0,4,,,,,,,,11,114,3,,,,
14049,control_change,,4,0,4,,,,,,,,11,118,3,,,,
14053,control_change,,4,0,4,,,,,,,,11,122,3,,,,
14057,control_change,,4,0,4,,,,,,,,11,126,3,,,,
14069,note_on,,12,0,4,,,,,,,,,,3,,,72,0
14069,note_on,,0,0,4,,,,,,,,,,3,,,75,0
14069,control_change,,0,0,4,,,,,,,,11,127,3,,,,
14069,control_change,,0,0,4,,,,,,,,11,127,3,,,,
14070,note_on,,1,0,4,,,,,,,,,,3,,,74,26
14070,note_on,,0,0,4,,,,,,,,,,3,,,77,35
14099,note_on,,29,0,4,,,,,,,,,,3,,,77,0
14099,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14100,note_on,,1,0,4,,,,,,,,,,3,,,78,38
14100,note_on,,0,0,4,,,,,,,,,,3,,,74,28
14119,note_on,,79,0,6,,,,,,,,,,5,,,48,0
14124,note_on,,24,0,4,,,,,,,,,,3,,,74,0
14129,note_on,,5,0,4,,,,,,,,,,3,,,78,0
14130,note_on,,1,0,4,,,,,,,,,,3,,,79,41
14130,note_on,,0,0,4,,,,,,,,,,3,,,75,30
14144,note_on,,14,0,4,,,,,,,,,,3,,,75,0
14144,note_on,,0,0,4,,,,,,,,,,3,,,79,0
14160,note_on,,16,0,4,,,,,,,,,,3,,,75,33
14160,note_on,,0,0,4,,,,,,,,,,3,,,79,44
14190,note_on,,71,0,6,,,,,,,,,,5,,,55,26
14204,note_on,,14,0,6,,,,,,,,,,5,,,55,0
14220,note_on,,16,0,6,,,,,,,,,,5,,,43,26
14234,note_on,,14,0,6,,,,,,,,,,5,,,43,0
14249,note_on,,0,0,4,,,,,,,,,,3,,,75,0
14249,note_on,,89,0,4,,,,,,,,,,3,,,79,0
14250,note_on,,16,0,6,,,,,,,,,,5,,,55,26
14250,note_on,,1,0,4,,,,,,,,,,3,,,74,33
14250,note_on,,0,0,4,,,,,,,,,,3,,,77,44
14264,note_on,,14,0,6,,,,,,,,,,5,,,55,0
14265,note_on,,15,0,4,,,,,,,,,,3,,,72,24
14265,note_on,,0,0,4,,,,,,,,,,3,,,75,29
14269,note_on,,4,0,4,,,,,,,,,,3,,,77,0
14269,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14280,note_on,,16,0,6,,,,,,,,,,5,,,43,25
14280,note_on,,11,0,4,,,,,,,,,,3,,,71,19
14280,note_on,,0,0,4,,,,,,,,,,3,,,74,24
14284,note_on,,0,0,4,,,,,,,,,,3,,,75,0
14284,note_on,,4,0,4,,,,,,,,,,3,,,72,0
14295,note_on,,256,0,3,,,,,,,,,,2,,,67,25
14309,note_on,,14,0,3,,,,,,,,,,2,,,67,0
14310,note_on,,1,0,3,,,,,,,,,,2,,,71,26
14324,note_on,,14,0,3,,,,,,,,,,2,,,71,0
14325,note_on,,1,0,3,,,,,,,,,,2,,,74,27
14339,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14339,note_on,,55,0,4,,,,,,,,,,3,,,71,0
14339,note_on,,14,0,3,,,,,,,,,,2,,,74,0
14340,note_on,,1,0,3,,,,,,,,,,2,,,79,29
14354,note_on,,14,0,3,,,,,,,,,,2,,,79,0
14355,note_on,,1,0,3,,,,,,,,,,2,,,83,30
14359,note_on,,79,0,6,,,,,,,,,,5,,,43,0
14369,note_on,,14,0,3,,,,,,,,,,2,,,83,0
14370,note_on,,1,0,3,,,,,,,,,,2,,,86,32
14384,note_on,,14,0,3,,,,,,,,,,2,,,86,0
14385,note_on,,1,0,3,,,,,,,,,,2,,,79,33
14399,note_on,,14,0,3,,,,,,,,,,2,,,79,0
14400,note_on,,1,0,3,,,,,,,,,,2,,,89,44
14400,note_on,,61,0,4,,,,,,,,,,3,,,80,33
14400,note_on,,0,0,4,,,,,,,,,,3,,,71,23
14415,note_on,,56,0,6,,,,,,,,,,5,,,41,25
14429,note_on,,14,0,6,,,,,,,,,,5,,,41,0
14430,note_on,,1,0,6,,,,,,,,,,5,,,47,26
14444,note_on,,14,0,6,,,,,,,,,,5,,,47,0
14445,note_on,,1,0,6,,,,,,,,,,5,,,50,28
14459,note_on,,14,0,6,,,,,,,,,,5,,,50,0
14460,note_on,,1,0,6,,,,,,,,,,5,,,53,30
14474,note_on,,14,0,6,,,,,,,,,,5,,,53,0
14475,note_on,,1,0,6,,,,,,,,,,5,,,56,31
14489,note_on,,14,0,6,,,,,,,,,,5,,,56,0
14490,note_on,,1,0,6,,,,,,,,,,5,,,59,33
14504,note_on,,14,0,6,,,,,,,,,,5,,,59,0
14505,note_on,,1,0,6,,,,,,,,,,5,,,62,35
14519,note_on,,119,0,3,,,,,,,,,,2,,,89,0
14519,note_on,,14,0,6,,,,,,,,,,5,,,62,0
14520,note_on,,1,0,6,,,,,,,,,,5,,,53,33
14535,note_on,,16,0,3,,,,,,,,,,2,,,86,37
14549,note_on,,149,0,4,,,,,,,,,,3,,,71,0
14549,note_on,,0,0,4,,,,,,,,,,3,,,80,0
14549,note_on,,14,0,3,,,,,,,,,,2,,,86,0
14550,note_on,,1,0,4,,,,,,,,,,3,,,74,23
14550,note_on,,0,0,4,,,,,,,,,,3,,,77,33
14550,note_on,,1,0,3,,,,,,,,,,2,,,83,36
14564,note_on,,14,0,3,,,,,,,,,,2,,,83,0
14565,note_on,,1,0,3,,,,,,,,,,2,,,80,36
14569,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14569,note_on,,19,0,4,,,,,,,,,,3,,,77,0
14579,note_on,,14,0,3,,,,,,,,,,2,,,80,0
14580,note_on,,0,0,4,,,,,,,,,,3,,,83,33
14580,note_on,,11,0,4,,,,,,,,,,3,,,74,23
14580,note_on,,1,0,3,,,,,,,,,,2,,,77,35
14594,note_on,,14,0,3,,,,,,,,,,2,,,77,0
14595,note_on,,1,0,3,,,,,,,,,,2,,,74,34
14599,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14599,note_on,,19,0,4,,,,,,,,,,3,,,83,0
14604,note_on,,9,0,3,,,,,,,,,,2,,,74,0
14610,note_on,,6,0,3,,,,,,,,,,2,,,74,33
14610,note_on,,11,0,4,,,,,,,,,,3,,,74,23
14610,note_on,,0,0,4,,,,,,,,,,3,,,83,33
14624,note_on,,14,0,3,,,,,,,,,,2,,,74,0
14625,note_on,,1,0,3,,,,,,,,,,2,,,71,32
14629,note_on,,0,0,4,,,,,,,,,,3,,,74,0
14629,note_on,,19,0,4,,,,,,,,,,3,,,83,0
14634,note_on,,9,0,3,,,,,,,,,,2,,,71,0
14639,note_on,,119,0,6,,,,,,,,,,5,,,53,0
14640,note_on,,11,0,4,,,,,,,,,,3,,,72,23
14640,note_on,,6,0,3,,,,,,,,,,2,,,87,44
14640,note_on,,0,0,4,,,,,,,,,,3,,,75,33
14655,note_on,,16,0,6,,,,,,,,,,5,,,42,28
14669,note_on,,14,0,6,,,,,,,,,,5,,,42,0
14670,note_on,,1,0,6,,,,,,,,,,5,,,45,29
14684,note_on,,14,0,6,,,,,,,,,,5,,,45,0
14685,note_on,,1,0,6,,,,,,,,,,5,,,48,31
14699,note_on,,14,0,6,,,,,,,,,,5,,,48,0
14700,note_on,,1,0,6,,,,,,,,,,5,,,54,33
14714,note_on,,14,0,6,,,,,,,,,,5,,,54,0
14715,note_on,,1,0,6,,,,,,,,,,5,,,57,34
14729,note_on,,14,0,6,,,,,,,,,,5,,,57,0
14730,note_on,,1,0,6,,,,,,,,,,5,,,60,36
14744,note_on,,14,0,6,,,,,,,,,,5,,,60,0
14745,note_on,,1,0,6,,,,,,,,,,5,,,63,38
14759,note_on,,119,0,3,,,,,,,,,,2,,,87,0
14759,note_on,,14,0,6,,,,,,,,,,5,,,63,0
14760,note_on,,1,0,6,,,,,,,,,,5,,,54,33
14775,note_on,,16,0,3,,,,,,,,,,2,,,84,37
14789,note_on,,14,0,3,,,,,,,,,,2,,,84,0
14789,note_on,,0,0,4,,,,,,,,,,3,,,72,0
14789,note_on,,149,0,4,,,,,,,,,,3,,,75,0
14790,note_on,,1,0,4,,,,,,,,,,3,,,69,23
14790,note_on,,1,0,3,,,,,,,,,,2,,,81,36
14790,note_on,,0,0,4,,,,,,,,,,3,,,72,33
14804,note_on,,14,0,3,,,,,,,,,,2,,,81,0
14805,note_on,,1,0,3,,,,,,,,,,2,,,78,36
14809,note_on,,0,0,4,,,,,,,,,,3,,,69,0
14809,note_on,,19,0,4,,,,,,,,,,3,,,72,0
14819,note_on,,14,0,3,,,,,,,,,,2,,,78,0
