tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,pitch,note,velocity
16320,note_on,,,,,64,0,2,,,,,1,,,,60,50
16444,note_off,,,,,128,0,1,,,,,0,,,,70,100
16448,note_off,,,,,0,0,2,,,,,1,,,,52,100
16448,note_off,,,,,128,0,2,,,,,1,,,,60,100
16800,note_on,,,,,352,0,2,,,,,1,,,,40,50
16800,note_on,,,,,356,0,1,,,,,0,,,,67,50
16864,note_off,,,,,64,0,1,,,,,0,,,,67,100
16864,note_off,,,,,64,0,2,,,,,1,,,,40,100
16896,note_on,,,,,32,0,1,,,,,0,,,,60,50
16896,note_on,,,,,0,0,1,,,,,0,,,,69,50
16896,note_on,,,,,32,0,2,,,,,1,,,,41,50
16988,note_off,,,,,92,0,1,,,,,0,,,,69,0
16992,note_on,,,,,4,0,1,,,,,0,,,,70,50
17036,note_off,,,,,44,0,1,,,,,0,,,,70,0
17040,note_on,,,,,4,0,1,,,,,0,,,,69,50
17084,note_off,,,,,44,0,1,,,,,0,,,,69,0
17088,note_on,,,,,4,0,1,,,,,0,,,,67,50
17088,note_off,,,,,192,0,2,,,,,1,,,,41,100
17132,note_off,,,,,44,0,1,,,,,0,,,,67,0
17136,note_on,,,,,4,0,1,,,,,0,,,,69,50
17152,note_off,,,,,16,0,1,,,,,0,,,,60,100
17180,note_off,,,,,28,0,1,,,,,0,,,,69,0
17184,note_on,,,,,4,0,1,,,,,0,,,,70,50
17184,note_on,,,,,96,0,2,,,,,1,,,,43,50
17248,note_off,,,,,64,0,2,,,,,1,,,,43,100
17276,note_off,,,,,92,0,1,,,,,0,,,,70,0
17280,note_on,,,,,4,0,1,,,,,0,,,,65,50
17280,note_on,,,,,0,0,1,,,,,0,,,,72,50
17280,note_on,,,,,32,0,2,,,,,1,,,,45,50
17372,note_off,,,,,92,0,1,,,,,0,,,,72,0
17376,note_on,,,,,4,0,1,,,,,0,,,,74,56
17420,note_off,,,,,44,0,1,,,,,0,,,,74,0
17424,note_on,,,,,4,0,1,,,,,0,,,,72,56
17468,note_off,,,,,44,0,1,,,,,0,,,,72,0
17472,note_off,,,,,192,0,2,,,,,1,,,,45,100
17472,note_on,,,,,4,0,1,,,,,0,,,,70,56
17516,note_off,,,,,44,0,1,,,,,0,,,,70,0
17520,note_on,,,,,4,0,1,,,,,0,,,,72,56
17536,note_off,,,,,16,0,1,,,,,0,,,,65,100
17564,note_off,,,,,28,0,1,,,,,0,,,,72,0
17568,note_on,,,,,4,0,1,,,,,0,,,,74,62
17568,note_on,,,,,96,0,2,,,,,1,,,,46,56
17632,note_off,,,,,64,0,2,,,,,1,,,,46,100
17632,note_off,,,,,64,0,1,,,,,0,,,,74,100
17664,note_on,,,,,32,0,1,,,,,0,,,,65,62
17664,note_on,,,,,32,0,2,,,,,1,,,,48,62
17664,note_on,,,,,0,0,1,,,,,0,,,,57,62
17792,note_off,,,,,128,0,1,,,,,0,,,,65,100
17792,note_off,,,,,0,0,1,,,,,0,,,,57,100
17792,note_off,,,,,128,0,2,,,,,1,,,,48,100
18048,note_on,,,,,256,0,2,,,,,1,,,,36,68
18048,note_on,,,,,0,0,1,,,,,0,,,,58,67
18048,note_on,,,,,256,0,1,,,,,0,,,,67,67
18176,note_off,,,,,128,0,1,,,,,0,,,,67,100
18240,note_on,,,,,64,0,1,,,,,0,,,,65,72
18304,note_off,,,,,64,0,1,,,,,0,,,,58,100
18304,note_off,,,,,256,0,2,,,,,1,,,,36,100
18304,note_off,,,,,0,0,1,,,,,0,,,,65,100
18336,note_on,,,,,32,0,1,,,,,0,,,,67,72
18400,note_off,,,,,64,0,1,,,,,0,,,,67,100
18432,note_on,,,,,32,0,1,,,,,0,,,,58,75
18432,note_on,,,,,128,0,2,,,,,1,,,,41,75
18432,note_on,,,,,0,0,1,,,,,0,,,,67,75
18688,note_off,,,,,256,0,1,,,,,0,,,,58,100
18688,note_off,,,,,0,0,1,,,,,0,,,,67,100
18816,note_on,,,,,128,0,1,,,,,0,,,,65,75
18816,note_on,,,,,0,0,1,,,,,0,,,,57,75
18816,note_off,,,,,384,0,2,,,,,1,,,,41,100
18944,note_off,,,,,128,0,1,,,,,0,,,,65,100
18944,note_off,,,,,0,0,1,,,,,0,,,,57,100
19008,note_on,,,,,64,0,1,,,,,0,,,,60,75
19008,note_on,,,,,192,0,2,,,,,1,,,,48,75
19136,note_off,,,,,128,0,1,,,,,0,,,,60,100
19136,note_off,,,,,128,0,2,,,,,1,,,,48,100
19200,note_on,,,,,64,0,2,,,,,1,,,,45,75
19200,note_on,,,,,64,0,1,,,,,0,,,,57,75
19328,note_off,,,,,128,0,2,,,,,1,,,,45,100
19328,note_off,,,,,128,0,1,,,,,0,,,,57,100
19392,note_on,,,,,64,0,2,,,,,1,,,,48,75
19392,note_on,,,,,64,0,1,,,,,0,,,,60,75
19520,note_off,,,,,128,0,1,,,,,0,,,,60,100
19520,note_off,,,,,128,0,2,,,,,1,,,,48,100
19584,note_on,,,,,64,0,2,,,,,1,,,,41,75
19584,note_on,,,,,64,0,1,,,,,0,,,,65,75
19604,note_on,,,,,0,0,1,,,,,0,,,,69,75
19604,note_off,,,,,20,0,1,,,,,0,,,,65,0
19700,note_off,,,,,96,0,1,,,,,0,,,,69,100
19728,note_on,,,,,28,0,1,,,,,0,,,,65,75
19760,note_off,,,,,32,0,1,,,,,0,,,,65,100
19772,note_off,,,,,188,0,2,,,,,1,,,,41,0
19776,note_on,,,,,16,0,1,,,,,0,,,,67,75
19796,note_off,,,,,20,0,1,,,,,0,,,,67,0
19800,note_on,,,,,4,0,1,,,,,0,,,,70,75
19896,note_off,,,,,96,0,1,,,,,0,,,,70,100
19920,note_on,,,,,24,0,1,,,,,0,,,,67,75
19952,note_off,,,,,32,0,1,,,,,0,,,,67,100
19968,note_on,,,,,196,0,2,,,,,1,,,,53,75
19968,note_on,,,,,16,0,1,,,,,0,,,,69,50
19988,note_on,,,,,0,0,2,,,,,1,,,,57,75
19988,note_on,,,,,0,0,1,,,,,0,,,,72,50
19988,note_off,,,,,20,0,1,,,,,0,,,,69,0
19988,note_on,,,,,0,0,2,,,,,1,,,,53,75
19988,note_off,,,,,20,0,2,,,,,1,,,,53,0
20180,note_off,,,,,192,0,1,,,,,0,,,,72,100
20180,note_off,,,,,192,0,2,,,,,1,,,,57,100
20244,note_off,,,,,64,0,2,,,,,1,,,,53,100
20256,note_on,,,,,76,0,1,,,,,0,,,,69,50
20256,note_on,,,,,12,0,2,,,,,1,,,,60,50
20320,note_off,,,,,64,0,1,,,,,0,,,,69,100
20320,note_off,,,,,64,0,2,,,,,1,,,,60,100
20352,note_on,,,,,32,0,1,,,,,0,,,,65,50
20352,note_on,,,,,0,0,2,,,,,1,,,,53,50
20352,note_on,,,,,32,0,2,,,,,1,,,,57,50
20480,note_off,,,,,128,0,2,,,,,1,,,,57,100
20480,note_off,,,,,0,0,2,,,,,1,,,,53,100
20480,note_off,,,,,128,0,1,,,,,0,,,,65,100
20736,note_on,,,,,256,0,1,,,,,0,,,,70,50
20756,note_on,,,,,0,0,1,,,,,0,,,,74,50
20756,note_off,,,,,20,0,1,,,,,0,,,,70,0
20852,note_off,,,,,96,0,1,,,,,0,,,,74,100
20880,note_on,,,,,28,0,1,,,,,0,,,,70,50
20912,note_off,,,,,32,0,1,,,,,0,,,,70,100
20928,note_on,,,,,16,0,1,,,,,0,,,,72,50
20948,note_off,,,,,20,0,1,,,,,0,,,,72,0
20952,note_on,,,,,4,0,1,,,,,0,,,,76,50
21048,note_off,,,,,96,0,1,,,,,0,,,,76,100
21072,note_on,,,,,24,0,1,,,,,0,,,,72,50
21104,note_off,,,,,32,0,1,,,,,0,,,,72,100
21120,note_on,,,,,640,0,2,,,,,1,,,,57,75
21120,note_on,,,,,16,0,1,,,,,0,,,,72,75
21140,note_on,,,,,0,0,2,,,,,1,,,,60,75
21140,note_on,,,,,0,0,1,,,,,0,,,,77,75
21140,note_off,,,,,20,0,1,,,,,0,,,,72,0
21140,note_on,,,,,0,0,2,,,,,1,,,,57,75
21140,note_off,,,,,20,0,2,,,,,1,,,,57,0
21332,note_off,,,,,192,0,2,,,,,1,,,,60,100
21332,note_off,,,,,192,0,1,,,,,0,,,,77,100
21396,note_off,,,,,64,0,2,,,,,1,,,,57,100
21408,note_on,,,,,76,0,1,,,,,0,,,,72,50
21408,note_on,,,,,12,0,2,,,,,1,,,,65,50
21472,note_off,,,,,64,0,2,,,,,1,,,,65,100
21472,note_off,,,,,64,0,1,,,,,0,,,,72,100
21504,note_on,,,,,32,0,2,,,,,1,,,,57,50
21504,note_on,,,,,0,0,2,,,,,1,,,,60,50
21504,note_on,,,,,32,0,1,,,,,0,,,,69,50
21632,note_off,,,,,0,0,2,,,,,1,,,,60,100
21632,note_off,,,,,128,0,1,,,,,0,,,,69,100
21632,note_off,,,,,128,0,2,,,,,1,,,,57,100
21888,note_on,,,,,256,0,1,,,,,0,,,,72,75
21908,note_off,,,,,20,0,1,,,,,0,,,,72,0
21908,note_on,,,,,0,0,1,,,,,0,,,,77,75
22004,note_off,,,,,96,0,1,,,,,0,,,,77,100
22032,note_on,,,,,28,0,1,,,,,0,,,,72,75
22064,note_off,,,,,32,0,1,,,,,0,,,,72,100
22080,note_on,,,,,16,0,1,,,,,0,,,,76,75
22100,note_off,,,,,20,0,1,,,,,0,,,,76,0
22104,note_on,,,,,4,0,1,,,,,0,,,,79,75
22200,note_off,,,,,96,0,1,,,,,0,,,,79,100
22224,note_on,,,,,24,0,1,,,,,0,,,,76,75
22256,note_off,,,,,32,0,1,,,,,0,,,,76,100
22272,note_on,,,,,16,0,1,,,,,0,,,,77,75
22292,note_on,,,,,0,0,1,,,,,0,,,,81,75
22292,note_off,,,,,20,0,1,,,,,0,,,,77,0
22388,note_off,,,,,96,0,1,,,,,0,,,,81,100
22416,note_on,,,,,28,0,1,,,,,0,,,,79,75
22448,note_off,,,,,32,0,1,,,,,0,,,,79,100
22464,note_on,,,,,16,0,1,,,,,0,,,,79,75
22484,note_off,,,,,20,0,1,,,,,0,,,,79,0
22488,note_on,,,,,4,0,1,,,,,0,,,,77,75
22584,note_off,,,,,96,0,1,,,,,0,,,,77,100
22608,note_on,,,,,24,0,1,,,,,0,,,,76,75
22640,note_off,,,,,32,0,1,,,,,0,,,,76,100
22656,note_on,,,,,16,0,1,,,,,0,,,,76,75
22676,note_off,,,,,20,0,1,,,,,0,,,,76,0
22676,note_on,,,,,0,0,1,,,,,0,,,,74,75
22772,note_off,,,,,96,0,1,,,,,0,,,,74,100
22800,note_on,,,,,28,0,1,,,,,0,,,,72,75
22832,note_off,,,,,32,0,1,,,,,0,,,,72,100
22848,note_on,,,,,16,0,1,,,,,0,,,,72,50
22848,note_on,,,,,0,0,2,,,,,1,,,,60,50
22848,note_on,,,,,1216,0,2,,,,,1,,,,53,50
22868,note_off,,,,,20,0,1,,,,,0,,,,72,0
22872,note_on,,,,,4,0,1,,,,,0,,,,70,50
22968,note_off,,,,,96,0,1,,,,,0,,,,70,100
22976,note_off,,,,,0,0,2,,,,,1,,,,60,100
22976,note_off,,,,,128,0,2,,,,,1,,,,53,100
22992,note_on,,,,,24,0,1,,,,,0,,,,69,50
23024,note_off,,,,,32,0,1,,,,,0,,,,69,100
23040,note_on,,,,,16,0,1,,,,,0,,,,72,50
23040,note_on,,,,,64,0,2,,,,,1,,,,55,50
23040,note_on,,,,,0,0,2,,,,,1,,,,60,50
23104,note_off,,,,,64,0,1,,,,,0,,,,72,100
23136,note_on,,,,,32,0,1,,,,,0,,,,71,50
23168,note_off,,,,,128,0,2,,,,,1,,,,55,100
23200,note_off,,,,,64,0,1,,,,,0,,,,71,100
23232,note_on,,,,,32,0,1,,,,,0,,,,72,50
23232,note_on,,,,,64,0,2,,,,,1,,,,52,50
23296,note_off,,,,,64,0,2,,,,,1,,,,60,100
23296,note_off,,,,,64,0,1,,,,,0,,,,72,100
23328,note_on,,,,,32,0,1,,,,,0,,,,70,50
23360,note_off,,,,,64,0,2,,,,,1,,,,52,100
23392,note_off,,,,,64,0,1,,,,,0,,,,70,100
23424,note_on,,,,,32,0,1,,,,,0,,,,69,50
23424,note_on,,,,,64,0,2,,,,,1,,,,60,50
23424,note_on,,,,,0,0,2,,,,,1,,,,53,50
23552,note_off,,,,,128,0,1,,,,,0,,,,69,100
23552,note_off,,,,,128,0,2,,,,,1,,,,53,100
23680,note_off,,,,,128,0,2,,,,,1,,,,60,100
23808,note_on,,,,,256,0,1,,,,,0,,,,69,75
23840,note_off,,,,,32,0,1,,,,,0,,,,69,100
23856,note_on,,,,,16,0,1,,,,,0,,,,70,75
23888,note_off,,,,,32,0,1,,,,,0,,,,70,100
23904,note_on,,,,,16,0,1,,,,,0,,,,69,75
23936,note_off,,,,,32,0,1,,,,,0,,,,69,100
23952,note_on,,,,,16,0,1,,,,,0,,,,70,75
23984,note_off,,,,,32,0,1,,,,,0,,,,70,100
24000,note_on,,,,,16,0,1,,,,,0,,,,71,75
24032,note_off,,,,,32,0,1,,,,,0,,,,71,100
24048,note_on,,,,,16,0,1,,,,,0,,,,72,75
24080,note_off,,,,,32,0,1,,,,,0,,,,72,100
24096,note_on,,,,,16,0,1,,,,,0,,,,71,75
24128,note_off,,,,,32,0,1,,,,,0,,,,71,100
24144,note_on,,,,,16,0,1,,,,,0,,,,72,75
24176,note_off,,,,,32,0,1,,,,,0,,,,72,100
24192,note_on,,,,,512,0,2,,,,,1,,,,57,75
24192,note_on,,,,,16,0,1,,,,,0,,,,65,75
24192,note_on,,,,,0,0,2,,,,,1,,,,48,75
24192,note_on,,,,,0,0,2,,,,,1,,,,53,75
24384,note_off,,,,,192,0,1,,,,,0,,,,65,100
24448,note_off,,,,,0,0,2,,,,,1,,,,53,100
24448,note_off,,,,,0,0,2,,,,,1,,,,48,100
24448,note_off,,,,,256,0,2,,,,,1,,,,57,100
24464,note_on,,,,,80,0,1,,,,,0,,,,67,50
24496,note_off,,,,,32,0,1,,,,,0,,,,67,100
24528,note_on,,,,,32,0,1,,,,,0,,,,65,50
24560,note_off,,,,,32,0,1,,,,,0,,,,65,100
24576,note_on,,,,,128,0,2,,,,,1,,,,58,50
24576,note_on,,,,,0,0,2,,,,,1,,,,48,50
24576,note_on,,,,,16,0,1,,,,,0,,,,64,50
24576,note_on,,,,,0,0,2,,,,,1,,,,55,50
24704,note_off,,,,,0,0,2,,,,,1,,,,48,100
24704,note_off,,,,,0,0,2,,,,,1,,,,55,100
24704,note_off,,,,,128,0,2,,,,,1,,,,58,100
24704,note_off,,,,,128,0,1,,,,,0,,,,64,100
24768,note_on,,,,,0,0,2,,,,,1,,,,58,50
24768,note_on,,,,,64,0,2,,,,,1,,,,60,50
24864,note_on,,,,,160,0,1,,,,,0,,,,76,50
24896,note_off,,,,,128,0,2,,,,,1,,,,58,100
24928,note_off,,,,,64,0,1,,,,,0,,,,76,100
24960,note_on,,,,,64,0,2,,,,,1,,,,57,50
24960,note_on,,,,,32,0,1,,,,,0,,,,79,50
24992,note_off,,,,,32,0,1,,,,,0,,,,79,100
25008,note_on,,,,,16,0,1,,,,,0,,,,77,50
25024,note_off,,,,,64,0,2,,,,,1,,,,60,100
25040,note_off,,,,,32,0,1,,,,,0,,,,77,100
25056,note_on,,,,,16,0,1,,,,,0,,,,76,50
25088,note_off,,,,,32,0,1,,,,,0,,,,76,100
25088,note_off,,,,,64,0,2,,,,,1,,,,57,100
25104,note_on,,,,,16,0,1,,,,,0,,,,77,50
25136,note_off,,,,,32,0,1,,,,,0,,,,77,100
25152,note_on,,,,,64,0,2,,,,,1,,,,57,50
25152,note_on,,,,,0,0,2,,,,,1,,,,53,50
25152,note_on,,,,,16,0,1,,,,,0,,,,79,50
25184,note_off,,,,,32,0,1,,,,,0,,,,79,100
25200,note_on,,,,,16,0,1,,,,,0,,,,77,50
25232,note_off,,,,,32,0,1,,,,,0,,,,77,100
25248,note_on,,,,,16,0,1,,,,,0,,,,76,50
25280,note_off,,,,,128,0,2,,,,,1,,,,57,100
25280,note_off,,,,,0,0,2,,,,,1,,,,53,100
25280,note_off,,,,,32,0,1,,,,,0,,,,76,100
25296,note_on,,,,,16,0,1,,,,,0,,,,74,50
25328,note_off,,,,,32,0,1,,,,,0,,,,74,100
25344,note_on,,,,,16,0,1,,,,,0,,,,72,75
25344,note_on,,,,,64,0,2,,,,,1,,,,62,75
25344,note_on,,,,,0,0,2,,,,,1,,,,55,75
25632,note_on,,,,,288,0,1,,,,,0,,,,74,50
25664,note_off,,,,,32,0,1,,,,,0,,,,74,100
25680,note_on,,,,,16,0,1,,,,,0,,,,72,50
25712,note_off,,,,,32,0,1,,,,,0,,,,72,100
25728,note_off,,,,,384,0,2,,,,,1,,,,62,100
25728,note_off,,,,,0,0,2,,,,,1,,,,55,100
25728,note_off,,,,,16,0,1,,,,,0,,,,72,100
25728,note_on,,,,,0,0,1,,,,,0,,,,71,50
25856,note_off,,,,,128,0,1,,,,,0,,,,71,100
25920,note_on,,,,,0,0,2,,,,,1,,,,53,50
25920,note_on,,,,,192,0,2,,,,,1,,,,61,50
26016,note_on,,,,,160,0,1,,,,,0,,,,70,75
26048,note_off,,,,,0,0,2,,,,,1,,,,53,100
26048,note_off,,,,,128,0,2,,,,,1,,,,61,100
26080,note_off,,,,,64,0,1,,,,,0,,,,70,100
26112,note_on,,,,,0,0,2,,,,,1,,,,52,75
26112,note_on,,,,,64,0,2,,,,,1,,,,60,75
26112,note_on,,,,,32,0,1,,,,,0,,,,82,75
26144,note_off,,,,,32,0,1,,,,,0,,,,82,100
26160,note_on,,,,,16,0,1,,,,,0,,,,81,75
26192,note_off,,,,,32,0,1,,,,,0,,,,81,100
26208,note_on,,,,,16,0,1,,,,,0,,,,82,75
26240,note_off,,,,,32,0,1,,,,,0,,,,82,100
26240,note_off,,,,,0,0,2,,,,,1,,,,52,100
26240,note_off,,,,,128,0,2,,,,,1,,,,60,100
26256,note_on,,,,,16,0,1,,,,,0,,,,81,75
26288,note_off,,,,,32,0,1,,,,,0,,,,81,100
26304,note_on,,,,,0,0,2,,,,,1,,,,58,75
26304,note_on,,,,,16,0,1,,,,,0,,,,82,75
26304,note_on,,,,,64,0,2,,,,,1,,,,60,75
26336,note_off,,,,,32,0,1,,,,,0,,,,82,100
26352,note_on,,,,,16,0,1,,,,,0,,,,79,75
26384,note_off,,,,,32,0,1,,,,,0,,,,79,100
26400,note_on,,,,,16,0,1,,,,,0,,,,77,75
26432,note_off,,,,,0,0,2,,,,,1,,,,58,100
26432,note_off,,,,,128,0,2,,,,,1,,,,60,100
26432,note_off,,,,,32,0,1,,,,,0,,,,77,100
26448,note_on,,,,,16,0,1,,,,,0,,,,76,75
26480,note_off,,,,,32,0,1,,,,,0,,,,76,100
26496,note_on,,,,,16,0,1,,,,,0,,,,77,75
26496,note_on,,,,,64,0,2,,,,,1,,,,57,75
26496,note_on,,,,,0,0,2,,,,,1,,,,60,75
26540,note_off,,,,,44,0,1,,,,,0,,,,77,0
26544,note_on,,,,,4,0,1,,,,,0,,,,79,75
26564,note_off,,,,,20,0,1,,,,,0,,,,79,0
26568,note_on,,,,,4,0,1,,,,,0,,,,77,75
26588,note_off,,,,,20,0,1,,,,,0,,,,77,0
26592,note_on,,,,,4,0,1,,,,,0,,,,76,75
26612,note_off,,,,,20,0,1,,,,,0,,,,76,0
26616,note_on,,,,,4,0,1,,,,,0,,,,77,75
26636,note_off,,,,,20,0,1,,,,,0,,,,77,0
26640,note_on,,,,,4,0,1,,,,,0,,,,79,75
26684,note_off,,,,,44,0,1,,,,,0,,,,79,100
26688,note_on,,,,,4,0,1,,,,,0,,,,81,75
26732,note_off,,,,,44,0,1,,,,,0,,,,81,0
26736,note_on,,,,,4,0,1,,,,,0,,,,82,75
26752,note_off,,,,,0,0,2,,,,,1,,,,60,100
26752,note_off,,,,,256,0,2,,,,,1,,,,57,100
26756,note_on,,,,,0,0,1,,,,,0,,,,81,75
26756,note_off,,,,,20,0,1,,,,,0,,,,82,0
26776,note_off,,,,,20,0,1,,,,,0,,,,81,0
26784,note_on,,,,,8,0,1,,,,,0,,,,79,75
26804,note_off,,,,,20,0,1,,,,,0,,,,79,0
26808,note_on,,,,,4,0,1,,,,,0,,,,81,75
26828,note_off,,,,,20,0,1,,,,,0,,,,81,0
26832,note_on,,,,,4,0,1,,,,,0,,,,82,75
26876,note_off,,,,,44,0,1,,,,,0,,,,82,100
26880,note_on,,,,,4,0,1,,,,,0,,,,84,50
26944,note_off,,,,,64,0,1,,,,,0,,,,84,100
26976,note_on,,,,,32,0,1,,,,,0,,,,77,50
27040,note_off,,,,,64,0,1,,,,,0,,,,77,100
27072,note_on,,,,,32,0,1,,,,,0,,,,76,50
27072,note_on,,,,,320,0,2,,,,,1,,,,53,50
27072,note_on,,,,,0,0,2,,,,,1,,,,45,50
27136,note_off,,,,,64,0,1,,,,,0,,,,76,100
27168,note_on,,,,,32,0,1,,,,,0,,,,75,50
27200,note_off,,,,,128,0,2,,,,,1,,,,45,100
27232,note_off,,,,,64,0,1,,,,,0,,,,75,100
27264,note_on,,,,,32,0,1,,,,,0,,,,74,50
27264,note_on,,,,,64,0,2,,,,,1,,,,46,50
27328,note_off,,,,,64,0,2,,,,,1,,,,53,100
27328,note_off,,,,,64,0,1,,,,,0,,,,74,100
27360,note_on,,,,,32,0,1,,,,,0,,,,73,50
27392,note_off,,,,,64,0,2,,,,,1,,,,46,100
27424,note_off,,,,,64,0,1,,,,,0,,,,73,100
27456,note_on,,,,,32,0,1,,,,,0,,,,72,50
27456,note_on,,,,,64,0,2,,,,,1,,,,53,50
27520,note_off,,,,,64,0,1,,,,,0,,,,72,100
27552,note_on,,,,,32,0,1,,,,,0,,,,70,50
27584,note_off,,,,,128,0,2,,,,,1,,,,53,100
27616,note_off,,,,,64,0,1,,,,,0,,,,70,100
27648,note_on,,,,,32,0,1,,,,,0,,,,69,50
27648,note_on,,,,,64,0,2,,,,,1,,,,53,50
27648,note_on,,,,,0,0,2,,,,,1,,,,48,50
27840,note_off,,,,,192,0,1,,,,,0,,,,69,100
27904,note_off,,,,,256,0,2,,,,,1,,,,53,100
27904,note_off,,,,,0,0,2,,,,,1,,,,48,100
27936,note_on,,,,,96,0,1,,,,,0,,,,70,50
27968,note_off,,,,,32,0,1,,,,,0,,,,70,100
27984,note_on,,,,,16,0,1,,,,,0,,,,69,50
28016,note_off,,,,,32,0,1,,,,,0,,,,69,100
28032,note_on,,,,,128,0,2,,,,,1,,,,52,50
28032,note_on,,,,,0,0,2,,,,,1,,,,48,50
28032,note_on,,,,,16,0,1,,,,,0,,,,67,50
28160,note_off,,,,,0,0,2,,,,,1,,,,48,100
28160,note_off,,,,,128,0,2,,,,,1,,,,52,100
28224,note_on,,,,,64,0,2,,,,,1,,,,46,75
28256,note_off,,,,,32,0,2,,,,,1,,,,46,100
28272,note_on,,,,,16,0,2,,,,,1,,,,48,75
28288,note_off,,,,,256,0,1,,,,,0,,,,67,100
28304,note_off,,,,,32,0,2,,,,,1,,,,48,100
28320,note_on,,,,,16,0,2,,,,,1,,,,46,75
28352,note_off,,,,,32,0,2,,,,,1,,,,46,100
28416,note_on,,,,,64,0,2,,,,,1,,,,45,75
28448,note_off,,,,,32,0,2,,,,,1,,,,45,100
28464,note_on,,,,,16,0,2,,,,,1,,,,46,75
28496,note_off,,,,,32,0,2,,,,,1,,,,46,100
28512,note_on,,,,,16,0,2,,,,,1,,,,45,75
28544,note_off,,,,,32,0,2,,,,,1,,,,45,100
28608,note_on,,,,,64,0,2,,,,,1,,,,43,75
28640,note_off,,,,,32,0,2,,,,,1,,,,43,100
28656,note_on,,,,,16,0,2,,,,,1,,,,45,75
28688,note_off,,,,,32,0,2,,,,,1,,,,45,100
28704,note_on,,,,,16,0,2,,,,,1,,,,43,75
28736,note_off,,,,,32,0,2,,,,,1,,,,43,100
28800,note_on,,,,,64,0,2,,,,,1,,,,41,50
28800,note_on,,,,,512,0,1,,,,,0,,,,69,50
28832,note_off,,,,,32,0,1,,,,,0,,,,69,100
28848,note_on,,,,,16,0,1,,,,,0,,,,67,50
28880,note_off,,,,,32,0,1,,,,,0,,,,67,100
28896,note_on,,,,,16,0,1,,,,,0,,,,69,50
28928,note_off,,,,,32,0,1,,,,,0,,,,69,100
28928,note_off,,,,,128,0,2,,,,,1,,,,41,100
28944,note_on,,,,,16,0,1,,,,,0,,,,65,50
28976,note_off,,,,,32,0,1,,,,,0,,,,65,100
28992,note_on,,,,,16,0,1,,,,,0,,,,70,50
29024,note_off,,,,,32,0,1,,,,,0,,,,70,100
29040,note_on,,,,,16,0,1,,,,,0,,,,69,50
29072,note_off,,,,,32,0,1,,,,,0,,,,69,100
29088,note_on,,,,,16,0,1,,,,,0,,,,70,50
29120,note_off,,,,,32,0,1,,,,,0,,,,70,100
29136,note_on,,,,,16,0,1,,,,,0,,,,67,50
29168,note_off,,,,,32,0,1,,,,,0,,,,67,100
29184,note_on,,,,,16,0,1,,,,,0,,,,72,75
29184,note_on,,,,,0,0,2,,,,,1,,,,53,75
29184,note_on,,,,,256,0,2,,,,,1,,,,57,75
29312,note_off,,,,,128,0,1,,,,,0,,,,72,100
29376,note_on,,,,,64,0,1,,,,,0,,,,72,50
29408,note_off,,,,,32,0,1,,,,,0,,,,72,100
29424,note_on,,,,,16,0,1,,,,,0,,,,71,50
29440,note_off,,,,,256,0,2,,,,,1,,,,57,100
29440,note_off,,,,,0,0,2,,,,,1,,,,53,100
29456,note_off,,,,,32,0,1,,,,,0,,,,71,100
29472,note_on,,,,,16,0,1,,,,,0,,,,72,50
29504,note_off,,,,,32,0,1,,,,,0,,,,72,100
29520,note_on,,,,,16,0,1,,,,,0,,,,69,50
29552,note_off,,,,,32,0,1,,,,,0,,,,69,100
29568,note_on,,,,,0,0,2,,,,,1,,,,53,50
29568,note_on,,,,,16,0,1,,,,,0,,,,65,50
29568,note_on,,,,,128,0,2,,,,,1,,,,57,50
29696,note_off,,,,,128,0,1,,,,,0,,,,65,100
29696,note_off,,,,,0,0,2,,,,,1,,,,53,100
29696,note_off,,,,,128,0,2,,,,,1,,,,57,100
29952,note_on,,,,,256,0,1,,,,,0,,,,74,50
29984,note_off,,,,,32,0,1,,,,,0,,,,74,100
30000,note_on,,,,,16,0,1,,,,,0,,,,72,50
30032,note_off,,,,,32,0,1,,,,,0,,,,72,100
30048,note_on,,,,,16,0,1,,,,,0,,,,74,50
30080,note_off,,,,,32,0,1,,,,,0,,,,74,100
30096,note_on,,,,,16,0,1,,,,,0,,,,70,50
30128,note_off,,,,,32,0,1,,,,,0,,,,70,100
30144,note_on,,,,,16,0,1,,,,,0,,,,76,50
30176,note_off,,,,,32,0,1,,,,,0,,,,76,100
30192,note_on,,,,,16,0,1,,,,,0,,,,74,50
30224,note_off,,,,,32,0,1,,,,,0,,,,74,100
30240,note_on,,,,,16,0,1,,,,,0,,,,76,50
30272,note_off,,,,,32,0,1,,,,,0,,,,76,100
30288,note_on,,,,,16,0,1,,,,,0,,,,72,50
30320,note_off,,,,,32,0,1,,,,,0,,,,72,100
30336,note_on,,,,,16,0,1,,,,,0,,,,77,75
30336,note_on,,,,,0,0,2,,,,,1,,,,57,75
30336,note_on,,,,,640,0,2,,,,,1,,,,60,75
30464,note_off,,,,,128,0,1,,,,,0,,,,77,100
30528,note_on,,,,,64,0,1,,,,,0,,,,77,50
30560,note_off,,,,,32,0,1,,,,,0,,,,77,100
30576,note_on,,,,,16,0,1,,,,,0,,,,76,50
30592,note_off,,,,,256,0,2,,,,,1,,,,60,100
30592,note_off,,,,,0,0,2,,,,,1,,,,57,100
30608,note_off,,,,,32,0,1,,,,,0,,,,76,100
