tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,control,value,channel,program,pitch,note,velocity
169440,note_on,0,0,4,,,,,,,,,,,,,,,4,,,65,36
169440,note_off,240,0,4,,,,,,,,,,,,,,,4,,,58,0
169440,note_off,480,0,1,,,,,,,,,,,,,,,1,,,70,0
169620,set_tempo,2580,1,0,,,,,,,425531,,,,,,,,,,,,
169680,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
169680,note_on,240,0,1,,,,,,,,,,,,,,,1,,,77,38
169680,set_tempo,60,1,0,,,,,,,419580,,,,,,,,,,,,
169830,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
169920,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,39
170070,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
170160,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,40
170310,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
170400,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,41
170550,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
170640,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,42
170790,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
170820,set_tempo,1140,1,0,,,,,,,425531,,,,,,,,,,,,
170880,set_tempo,60,1,0,,,,,,,419580,,,,,,,,,,,,
170880,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,45
170880,note_on,1560,0,5,,,,,,,,,,,,,,,5,,,58,45
171120,note_on,1440,0,4,,,,,,,,,,,,,,,4,,,65,43
171240,note_off,360,0,5,,,,,,,,,,,,,,,5,,,58,0
171360,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
171360,note_on,120,0,5,,,,,,,,,,,,,,,5,,,62,42
171600,note_off,720,0,1,,,,,,,,,,,,,,,1,,,77,0
171600,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,40
171600,note_on,240,0,4,,,,,,,,,,,,,,,4,,,65,40
171720,note_off,120,0,1,,,,,,,,,,,,,,,1,,,75,0
171720,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,40
171720,note_off,360,0,5,,,,,,,,,,,,,,,5,,,62,0
171840,note_on,0,0,1,,,,,,,,,,,,,,,1,,,72,39
171840,note_off,120,0,1,,,,,,,,,,,,,,,1,,,74,0
171840,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
171840,note_on,120,0,5,,,,,,,,,,,,,,,5,,,57,39
171990,note_off,150,0,1,,,,,,,,,,,,,,,1,,,72,0
172080,note_on,90,0,1,,,,,,,,,,,,,,,1,,,74,38
172080,note_on,240,0,4,,,,,,,,,,,,,,,4,,,65,38
172200,note_off,360,0,5,,,,,,,,,,,,,,,5,,,57,0
172230,note_off,150,0,1,,,,,,,,,,,,,,,1,,,74,0
172320,note_on,120,0,5,,,,,,,,,,,,,,,5,,,60,37
172320,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
172320,note_on,90,0,1,,,,,,,,,,,,,,,1,,,75,37
172470,note_off,150,0,1,,,,,,,,,,,,,,,1,,,75,0
172560,note_on,240,0,4,,,,,,,,,,,,,,,4,,,65,36
172560,note_on,90,0,1,,,,,,,,,,,,,,,1,,,72,36
172680,note_off,360,0,5,,,,,,,,,,,,,,,5,,,60,0
172710,note_off,150,0,1,,,,,,,,,,,,,,,1,,,72,0
172800,note_on,90,0,1,,,,,,,,,,,,,,,1,,,74,35
172800,note_on,120,0,5,,,,,,,,,,,,,,,5,,,58,35
172800,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
173040,note_on,240,0,4,,,,,,,,,,,,,,,4,,,62,34
173160,note_off,360,0,5,,,,,,,,,,,,,,,5,,,58,0
173280,note_off,240,0,4,,,,,,,,,,,,,,,4,,,62,0
173280,note_off,480,0,1,,,,,,,,,,,,,,,1,,,74,0
173280,note_on,0,0,4,,,,,,,,,,,,,,,4,,,65,32
173460,set_tempo,2580,1,0,,,,,,,425531,,,,,,,,,,,,
173520,note_on,240,0,1,,,,,,,,,,,,,,,1,,,77,41
173520,note_off,240,0,4,,,,,,,,,,,,,,,4,,,65,0
173520,set_tempo,60,1,0,,,,,,,419580,,,,,,,,,,,,
173670,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
173760,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,47
173910,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
174000,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,53
174150,note_off,150,0,1,,,,,,,,,,,,,,,1,,,77,0
174240,note_on,90,0,1,,,,,,,,,,,,,,,1,,,77,59
174480,note_off,240,0,1,,,,,,,,,,,,,,,1,,,77,0
174480,note_on,0,0,1,,,,,,,,,,,,,,,1,,,78,65
174600,set_tempo,1080,1,0,,,,,,,425531,,,,,,,,,,,,
174720,note_off,240,0,1,,,,,,,,,,,,,,,1,,,78,0
174720,set_tempo,120,1,0,,,,,,,408163,,,,,,,,,,,,
174720,note_on,1560,0,5,,,,,,,,,,,,,,,5,,,51,72
174720,note_on,0,0,5,,,,,,,,,,,,,,,5,,,39,72
174720,note_on,0,0,1,,,,,,,,,,,,,,,1,,,79,72
174840,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
174840,note_on,0,0,1,,,,,,,,,,,,,,,1,,,67,64
174960,note_on,0,0,1,,,,,,,,,,,,,,,1,,,66,64
174960,note_off,120,0,1,,,,,,,,,,,,,,,1,,,67,0
175080,note_on,0,0,1,,,,,,,,,,,,,,,1,,,67,65
175080,note_off,120,0,1,,,,,,,,,,,,,,,1,,,66,0
175200,note_on,0,0,1,,,,,,,,,,,,,,,1,,,68,65
175200,note_off,120,0,1,,,,,,,,,,,,,,,1,,,67,0
175320,note_on,19650,0,3,,,,,,,,,,,,,,,3,,,67,71
175320,note_off,120,0,1,,,,,,,,,,,,,,,1,,,68,0
175440,note_on,120,0,1,,,,,,,,,,,,,,,1,,,69,66
175440,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
175560,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,71
175560,note_off,120,0,1,,,,,,,,,,,,,,,1,,,69,0
175680,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
175680,note_off,960,0,5,,,,,,,,,,,,,,,5,,,51,0
175680,note_off,0,0,5,,,,,,,,,,,,,,,5,,,39,0
175680,note_on,120,0,1,,,,,,,,,,,,,,,1,,,70,67
175800,note_off,120,0,1,,,,,,,,,,,,,,,1,,,70,0
175800,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,71
175920,note_on,120,0,1,,,,,,,,,,,,,,,1,,,71,68
175920,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
176040,note_off,120,0,1,,,,,,,,,,,,,,,1,,,71,0
176040,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,71
176160,note_on,120,0,1,,,,,,,,,,,,,,,1,,,72,69
176160,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
176280,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,70
176280,note_off,120,0,1,,,,,,,,,,,,,,,1,,,72,0
176400,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
176400,note_on,120,0,1,,,,,,,,,,,,,,,1,,,74,70
176520,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,70
176520,note_off,120,0,1,,,,,,,,,,,,,,,1,,,74,0
176580,set_tempo,1860,1,0,,,,,,,413793,,,,,,,,,,,,
176640,note_on,960,0,5,,,,,,,,,,,,,,,5,,,60,66
176640,set_tempo,60,1,0,,,,,,,408163,,,,,,,,,,,,
176640,note_on,120,0,1,,,,,,,,,,,,,,,1,,,75,71
176640,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
176760,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
176760,note_on,0,0,5,,,,,,,,,,,,,,,5,,,62,66
176880,note_on,0,0,5,,,,,,,,,,,,,,,5,,,63,66
176880,note_off,120,0,5,,,,,,,,,,,,,,,5,,,62,0
177000,note_off,120,0,5,,,,,,,,,,,,,,,5,,,63,0
177000,note_on,0,0,5,,,,,,,,,,,,,,,5,,,62,67
177120,note_on,0,0,5,,,,,,,,,,,,,,,5,,,60,67
177120,note_off,120,0,5,,,,,,,,,,,,,,,5,,,62,0
177240,note_on,0,0,5,,,,,,,,,,,,,,,5,,,62,67
177240,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
177360,note_on,0,0,5,,,,,,,,,,,,,,,5,,,58,68
177360,note_off,120,0,5,,,,,,,,,,,,,,,5,,,62,0
177480,note_on,0,0,5,,,,,,,,,,,,,,,5,,,60,68
177480,note_off,120,0,5,,,,,,,,,,,,,,,5,,,58,0
177600,note_off,960,0,1,,,,,,,,,,,,,,,1,,,75,0
177600,note_on,0,0,5,,,,,,,,,,,,,,,5,,,57,68
177600,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
177720,note_on,0,0,5,,,,,,,,,,,,,,,5,,,58,69
177720,note_off,120,0,5,,,,,,,,,,,,,,,5,,,57,0
177840,note_on,0,0,5,,,,,,,,,,,,,,,5,,,55,69
177840,note_off,120,0,5,,,,,,,,,,,,,,,5,,,58,0
177960,note_on,0,0,5,,,,,,,,,,,,,,,5,,,57,69
177960,note_off,120,0,5,,,,,,,,,,,,,,,5,,,55,0
177960,note_on,360,0,1,,,,,,,,,,,,,,,1,,,75,69
178080,note_off,120,0,1,,,,,,,,,,,,,,,1,,,75,0
178080,note_on,0,0,5,,,,,,,,,,,,,,,5,,,53,70
178080,note_off,120,0,5,,,,,,,,,,,,,,,5,,,57,0
178080,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,62
178160,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,64
178160,note_off,80,0,1,,,,,,,,,,,,,,,1,,,77,0
178200,note_on,0,0,5,,,,,,,,,,,,,,,5,,,55,70
178200,note_off,120,0,5,,,,,,,,,,,,,,,5,,,53,0
178240,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,65
178240,note_off,80,0,1,,,,,,,,,,,,,,,1,,,75,0
178320,note_off,80,0,1,,,,,,,,,,,,,,,1,,,77,0
178320,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,66
178320,note_on,0,0,5,,,,,,,,,,,,,,,5,,,51,70
178320,note_off,120,0,5,,,,,,,,,,,,,,,5,,,55,0
178400,note_off,80,0,1,,,,,,,,,,,,,,,1,,,75,0
178400,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,68
178440,note_on,0,0,5,,,,,,,,,,,,,,,5,,,53,71
178440,note_off,120,0,5,,,,,,,,,,,,,,,5,,,51,0
178480,note_off,80,0,1,,,,,,,,,,,,,,,1,,,74,0
178480,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,69
178500,set_tempo,1860,1,0,,,,,,,413793,,,,,,,,,,,,
178560,note_off,120,0,5,,,,,,,,,,,,,,,5,,,53,0
178560,note_on,0,0,5,,,,,,,,,,,,,,,5,,,50,71
178560,note_on,0,0,5,,,,,,,,,,,,,,,5,,,38,71
178560,note_off,80,0,1,,,,,,,,,,,,,,,1,,,75,0
178560,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,70
178560,set_tempo,60,1,0,,,,,,,408163,,,,,,,,,,,,
178680,note_off,120,0,1,,,,,,,,,,,,,,,1,,,77,0
178680,note_on,0,0,1,,,,,,,,,,,,,,,1,,,65,60
178800,note_off,120,0,1,,,,,,,,,,,,,,,1,,,65,0
178800,note_on,0,0,1,,,,,,,,,,,,,,,1,,,64,60
178920,note_on,0,0,1,,,,,,,,,,,,,,,1,,,65,61
178920,note_off,120,0,1,,,,,,,,,,,,,,,1,,,64,0
179040,note_on,0,0,1,,,,,,,,,,,,,,,1,,,66,61
179040,note_off,120,0,1,,,,,,,,,,,,,,,1,,,65,0
179160,note_off,120,0,1,,,,,,,,,,,,,,,1,,,66,0
179160,note_on,2520,0,3,,,,,,,,,,,,,,,3,,,65,68
179280,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
179280,note_on,120,0,1,,,,,,,,,,,,,,,1,,,67,62
179400,note_on,120,0,3,,,,,,,,,,,,,,,3,,,65,68
179400,note_off,120,0,1,,,,,,,,,,,,,,,1,,,67,0
179520,note_off,0,0,5,,,,,,,,,,,,,,,5,,,38,0
179520,note_off,960,0,5,,,,,,,,,,,,,,,5,,,50,0
179520,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
179520,note_on,120,0,1,,,,,,,,,,,,,,,1,,,68,63
179640,note_off,120,0,1,,,,,,,,,,,,,,,1,,,68,0
179640,note_on,120,0,3,,,,,,,,,,,,,,,3,,,65,68
179760,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
179760,note_on,120,0,1,,,,,,,,,,,,,,,1,,,69,64
179880,note_off,120,0,1,,,,,,,,,,,,,,,1,,,69,0
179880,note_on,120,0,3,,,,,,,,,,,,,,,3,,,65,68
180000,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
180000,note_on,120,0,1,,,,,,,,,,,,,,,1,,,70,65
180120,note_on,120,0,3,,,,,,,,,,,,,,,3,,,65,68
180120,note_off,120,0,1,,,,,,,,,,,,,,,1,,,70,0
180240,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
180240,note_on,120,0,1,,,,,,,,,,,,,,,1,,,72,66
180360,note_on,120,0,3,,,,,,,,,,,,,,,3,,,65,68
180360,note_off,120,0,1,,,,,,,,,,,,,,,1,,,72,0
180420,set_tempo,1860,1,0,,,,,,,413793,,,,,,,,,,,,
180480,note_on,120,0,1,,,,,,,,,,,,,,,1,,,74,67
180480,note_on,960,0,5,,,,,,,,,,,,,,,5,,,58,60
180480,set_tempo,60,1,0,,,,,,,408163,,,,,,,,,,,,
180480,note_off,120,0,3,,,,,,,,,,,,,,,3,,,65,0
180600,note_on,0,0,5,,,,,,,,,,,,,,,5,,,60,60
180600,note_off,120,0,5,,,,,,,,,,,,,,,5,,,58,0
180720,note_on,0,0,5,,,,,,,,,,,,,,,5,,,62,61
180720,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
180840,note_off,120,0,5,,,,,,,,,,,,,,,5,,,62,0
180840,note_on,0,0,5,,,,,,,,,,,,,,,5,,,60,62
180960,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
180960,note_on,0,0,5,,,,,,,,,,,,,,,5,,,58,62
181080,note_off,120,0,5,,,,,,,,,,,,,,,5,,,58,0
181080,note_on,0,0,5,,,,,,,,,,,,,,,5,,,60,63
181200,note_off,120,0,5,,,,,,,,,,,,,,,5,,,60,0
181200,note_on,0,0,5,,,,,,,,,,,,,,,5,,,57,63
181320,note_on,0,0,5,,,,,,,,,,,,,,,5,,,58,64
181320,note_off,120,0,5,,,,,,,,,,,,,,,5,,,57,0
181440,note_on,0,0,5,,,,,,,,,,,,,,,5,,,55,64
181440,note_off,120,0,5,,,,,,,,,,,,,,,5,,,58,0
181440,note_off,960,0,1,,,,,,,,,,,,,,,1,,,74,0
181560,note_on,0,0,5,,,,,,,,,,,,,,,5,,,57,65
181560,note_off,120,0,5,,,,,,,,,,,,,,,5,,,55,0
181680,note_off,120,0,5,,,,,,,,,,,,,,,5,,,57,0
181680,note_on,0,0,5,,,,,,,,,,,,,,,5,,,53,65
181800,note_off,120,0,5,,,,,,,,,,,,,,,5,,,53,0
181800,note_on,360,0,1,,,,,,,,,,,,,,,1,,,74,67
181800,note_on,0,0,5,,,,,,,,,,,,,,,5,,,55,66
181920,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,58
181920,note_off,120,0,1,,,,,,,,,,,,,,,1,,,74,0
181920,note_off,120,0,5,,,,,,,,,,,,,,,5,,,55,0
181920,note_on,0,0,5,,,,,,,,,,,,,,,5,,,51,67
182000,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,59
182000,note_off,80,0,1,,,,,,,,,,,,,,,1,,,75,0
182040,note_off,120,0,5,,,,,,,,,,,,,,,5,,,51,0
182040,note_on,0,0,5,,,,,,,,,,,,,,,5,,,53,67
182080,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,61
182080,note_off,80,0,1,,,,,,,,,,,,,,,1,,,74,0
182160,note_off,120,0,5,,,,,,,,,,,,,,,5,,,53,0
182160,note_on,0,0,5,,,,,,,,,,,,,,,5,,,50,68
182160,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,62
182160,note_off,80,0,1,,,,,,,,,,,,,,,1,,,75,0
182240,note_on,0,0,1,,,,,,,,,,,,,,,1,,,72,63
182240,note_off,80,0,1,,,,,,,,,,,,,,,1,,,74,0
182280,note_off,120,0,5,,,,,,,,,,,,,,,5,,,50,0
182280,note_on,0,0,5,,,,,,,,,,,,,,,5,,,51,68
182320,note_off,80,0,1,,,,,,,,,,,,,,,1,,,72,0
182320,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,64
182340,set_tempo,1860,1,0,,,,,,,413793,,,,,,,,,,,,
182400,set_tempo,60,1,0,,,,,,,408163,,,,,,,,,,,,
182400,note_on,0,0,5,,,,,,,,,,,,,,,5,,,48,69
182400,note_off,80,0,1,,,,,,,,,,,,,,,1,,,74,0
182400,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,66
182400,note_off,120,0,5,,,,,,,,,,,,,,,5,,,51,0
182400,note_on,0,0,5,,,,,,,,,,,,,,,5,,,36,69
182520,note_off,120,0,1,,,,,,,,,,,,,,,1,,,75,0
182520,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,58
182640,note_off,120,0,1,,,,,,,,,,,,,,,1,,,75,0
182640,note_on,0,0,1,,,,,,,,,,,,,,,1,,,74,58
182760,note_off,120,0,1,,,,,,,,,,,,,,,1,,,74,0
182760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,75,59
182880,note_off,120,0,1,,,,,,,,,,,,,,,1,,,75,0
182880,note_on,0,0,1,,,,,,,,,,,,,,,1,,,77,59
183000,note_off,120,0,1,,,,,,,,,,,,,,,1,,,77,0
183000,note_on,2520,0,3,,,,,,,,,,,,,,,3,,,75,66
183120,note_on,120,0,1,,,,,,,,,,,,,,,1,,,78,60
183120,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
183240,note_off,120,0,1,,,,,,,,,,,,,,,1,,,78,0
183240,note_on,120,0,3,,,,,,,,,,,,,,,3,,,75,66
183360,note_on,120,0,1,,,,,,,,,,,,,,,1,,,79,61
183360,note_off,0,0,5,,,,,,,,,,,,,,,5,,,48,0
183360,note_off,960,0,5,,,,,,,,,,,,,,,5,,,36,0
183360,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
183480,note_on,120,0,3,,,,,,,,,,,,,,,3,,,75,65
183480,note_off,120,0,1,,,,,,,,,,,,,,,1,,,79,0
183600,note_on,120,0,1,,,,,,,,,,,,,,,1,,,81,62
183600,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
183720,note_on,120,0,3,,,,,,,,,,,,,,,3,,,75,65
183720,note_off,120,0,1,,,,,,,,,,,,,,,1,,,81,0
183840,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
183840,note_on,120,0,1,,,,,,,,,,,,,,,1,,,82,63
183960,note_off,120,0,1,,,,,,,,,,,,,,,1,,,82,0
183960,note_on,120,0,3,,,,,,,,,,,,,,,3,,,75,65
184080,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
184080,note_on,120,0,1,,,,,,,,,,,,,,,1,,,83,64
184200,note_on,120,0,3,,,,,,,,,,,,,,,3,,,75,65
184200,note_off,120,0,1,,,,,,,,,,,,,,,1,,,83,0
184260,set_tempo,1860,1,0,,,,,,,413793,,,,,,,,,,,,
184320,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
184320,note_on,10800,0,4,,,,,,,,,,,,,,,4,,,65,65
184320,set_tempo,60,1,0,,,,,,,408163,,,,,,,,,,,,
184320,note_on,120,0,1,,,,,,,,,,,,,,,1,,,84,65
184440,note_on,120,0,3,,,,,,,,,,,,,,,3,,,69,65
184560,note_off,120,0,3,,,,,,,,,,,,,,,3,,,69,0
184560,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,65
184680,note_on,0,0,3,,,,,,,,,,,,,,,3,,,69,65
184680,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
184680,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
184800,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,64
184800,note_off,480,0,1,,,,,,,,,,,,,,,1,,,84,0
184800,note_off,120,0,3,,,,,,,,,,,,,,,3,,,69,0
184920,note_on,120,0,3,,,,,,,,,,,,,,,3,,,69,64
185040,note_on,240,0,1,,,,,,,,,,,,,,,1,,,87,64
185040,note_off,120,0,3,,,,,,,,,,,,,,,3,,,69,0
185040,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,64
185160,note_on,0,0,3,,,,,,,,,,,,,,,3,,,69,64
185160,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
185160,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
185196,note_off,156,0,1,,,,,,,,,,,,,,,1,,,87,0
185280,note_off,120,0,3,,,,,,,,,,,,,,,3,,,69,0
185280,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,64
185280,note_on,84,0,1,,,,,,,,,,,,,,,1,,,86,64
185400,note_on,120,0,3,,,,,,,,,,,,,,,3,,,72,64
185520,note_on,0,0,1,,,,,,,,,,,,,,,1,,,84,61
185520,note_off,240,0,1,,,,,,,,,,,,,,,1,,,86,0
185520,note_on,0,0,3,,,,,,,,,,,,,,,3,,,75,64
185520,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
185640,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,64
185640,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
185640,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
185676,note_off,156,0,1,,,,,,,,,,,,,,,1,,,84,0
185760,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
185760,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,64
185760,note_on,84,0,1,,,,,,,,,,,,,,,1,,,82,64
185880,note_on,120,0,3,,,,,,,,,,,,,,,3,,,72,64
186000,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
186000,note_on,0,0,3,,,,,,,,,,,,,,,3,,,75,64
186000,note_off,240,0,1,,,,,,,,,,,,,,,1,,,82,0
186000,note_on,0,0,1,,,,,,,,,,,,,,,1,,,81,60
186120,note_off,120,0,3,,,,,,,,,,,,,,,3,,,75,0
186120,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
186120,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,64
186156,note_off,156,0,1,,,,,,,,,,,,,,,1,,,81,0
186240,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,63
186240,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
186240,note_on,84,0,1,,,,,,,,,,,,,,,1,,,84,63
186360,note_on,120,0,3,,,,,,,,,,,,,,,3,,,70,63
186480,note_on,0,0,3,,,,,,,,,,,,,,,3,,,74,63
186480,note_on,0,0,1,,,,,,,,,,,,,,,1,,,82,59
186480,note_off,120,0,3,,,,,,,,,,,,,,,3,,,70,0
186480,note_off,240,0,1,,,,,,,,,,,,,,,1,,,84,0
186600,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
186600,note_on,0,0,3,,,,,,,,,,,,,,,3,,,70,63
186600,note_off,120,0,3,,,,,,,,,,,,,,,3,,,74,0
186636,note_off,156,0,1,,,,,,,,,,,,,,,1,,,82,0
186720,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,63
186720,note_off,120,0,3,,,,,,,,,,,,,,,3,,,70,0
186840,note_on,120,0,3,,,,,,,,,,,,,,,3,,,70,63
186960,note_on,324,0,1,,,,,,,,,,,,,,,1,,,89,63
186960,note_on,0,0,3,,,,,,,,,,,,,,,3,,,74,63
186960,note_off,120,0,3,,,,,,,,,,,,,,,3,,,70,0
187080,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
187080,note_on,0,0,3,,,,,,,,,,,,,,,3,,,70,63
187080,note_off,120,0,3,,,,,,,,,,,,,,,3,,,74,0
187116,note_off,156,0,1,,,,,,,,,,,,,,,1,,,89,0
187200,note_on,84,0,1,,,,,,,,,,,,,,,1,,,87,63
187200,note_off,120,0,3,,,,,,,,,,,,,,,3,,,70,0
187200,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,63
187320,note_on,120,0,3,,,,,,,,,,,,,,,3,,,68,63
187440,note_off,120,0,3,,,,,,,,,,,,,,,3,,,68,0
187440,note_on,0,0,3,,,,,,,,,,,,,,,3,,,71,63
187440,note_off,240,0,1,,,,,,,,,,,,,,,1,,,87,0
187440,note_on,0,0,1,,,,,,,,,,,,,,,1,,,86,60
187560,note_off,120,0,3,,,,,,,,,,,,,,,3,,,71,0
187560,note_on,0,0,3,,,,,,,,,,,,,,,3,,,68,63
187560,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
187596,note_off,156,0,1,,,,,,,,,,,,,,,1,,,86,0
187680,note_on,120,0,4,,,,,,,,,,,,,,,4,,,65,62
187680,note_on,84,0,1,,,,,,,,,,,,,,,1,,,84,62
187680,note_off,120,0,3,,,,,,,,,,,,,,,3,,,68,0
187800,note_on,120,0,3,,,,,,,,,,,,,,,3,,,68,62
187920,note_on,0,0,1,,,,,,,,,,,,,,,1,,,83,60
187920,note_on,0,0,3,,,,,,,,,,,,,,,3,,,74,62
187920,note_off,120,0,3,,,,,,,,,,,,,,,3,,,68,0
187920,note_off,240,0,1,,,,,,,,,,,,,,,1,,,84,0
188040,note_off,360,0,4,,,,,,,,,,,,,,,4,,,65,0
188040,note_off,120,0,3,,,,,,,,,,,,,,,3,,,74,0
188040,note_on,0,0,3,,,,,,,,,,,,,,,3,,,68,62
188076,note_off,156,0,1,,,,,,,,,,,,,,,1,,,83,0
188160,note_off,120,0,3,,,,,,,,,,,,,,,3,,,68,0
188160,note_on,120,0,4,,,,,,,,,,,,,,,4,,,63,62
188160,note_on,84,0,1,,,,,,,,,,,,,,,1,,,84,62
188280,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,62
188400,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
188400,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,62
188520,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
188520,note_on,0,0,3,,,,,,,,,,,,,,,3,,,67,62
188520,note_off,360,0,4,,,,,,,,,,,,,,,4,,,63,0
188520,note_on,0,0,1,,,,,,,,,,,,,,,1,,,86,62
188520,note_off,360,0,1,,,,,,,,,,,,,,,1,,,84,0
188640,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
188640,note_on,120,0,4,,,,,,,,,,,,,,,4,,,63,62
188640,note_off,120,0,1,,,,,,,,,,,,,,,1,,,86,0
188640,note_on,0,0,1,,,,,,,,,,,,,,,1,,,89,62
188760,note_off,120,0,1,,,,,,,,,,,,,,,1,,,89,0
188760,note_on,0,0,1,,,,,,,,,,,,,,,1,,,87,62
188760,note_on,120,0,3,,,,,,,,,,,,,,,3,,,67,62
188880,note_on,0,0,1,,,,,,,,,,,,,,,1,,,86,62
188880,note_off,120,0,1,,,,,,,,,,,,,,,1,,,87,0
188880,note_off,120,0,3,,,,,,,,,,,,,,,3,,,67,0
188880,note_on,0,0,3,,,,,,,,,,,,,,,3,,,72,62
189000,note_off,120,0,3,,,,,,,,,,,,,,,3,,,72,0
