tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
113760,note_on,170,0,1,,,,,,,,,1,,,79,52
113760,note_on,170,0,4,,,,,,,,,4,,,62,53
113880,note_on,120,0,1,,,,,,,,,1,,,79,0
113880,note_on,0,0,1,,,,,,,,,1,,,77,52
114070,note_on,310,0,4,,,,,,,,,4,,,62,0
114070,note_on,310,0,5,,,,,,,,,5,,,55,0
114070,note_on,310,0,2,,,,,,,,,2,,,71,0
114075,note_on,195,0,1,,,,,,,,,1,,,77,0
114240,note_on,165,0,1,,,,,,,,,1,,,77,53
114240,note_on,170,0,4,,,,,,,,,4,,,62,54
114240,note_on,170,0,2,,,,,,,,,2,,,71,53
114240,note_on,170,0,5,,,,,,,,,5,,,55,51
114550,note_on,310,0,4,,,,,,,,,4,,,62,0
114550,note_on,310,0,1,,,,,,,,,1,,,77,0
114550,note_on,310,0,2,,,,,,,,,2,,,71,0
114550,note_on,310,0,5,,,,,,,,,5,,,55,0
114720,note_on,170,0,4,,,,,,,,,4,,,62,54
114720,note_on,170,0,1,,,,,,,,,1,,,77,55
114720,note_on,170,0,2,,,,,,,,,2,,,71,54
114720,note_on,170,0,5,,,,,,,,,5,,,55,53
115030,note_on,310,0,1,,,,,,,,,1,,,77,0
115030,note_on,310,0,2,,,,,,,,,2,,,71,0
115030,note_on,310,0,4,,,,,,,,,4,,,62,0
115030,note_on,310,0,5,,,,,,,,,5,,,55,0
115160,set_tempo,1400,1,0,,,,,,425532,,,,,,,
115200,note_on,170,0,1,,,,,,,,,1,,,77,57
115200,note_on,170,0,2,,,,,,,,,2,,,71,55
115200,set_tempo,40,1,0,,,,,,419580,,,,,,,
115200,note_on,170,0,5,,,,,,,,,5,,,55,55
115200,note_on,170,0,4,,,,,,,,,4,,,62,54
116160,note_on,960,0,4,,,,,,,,,4,,,62,0
116160,note_on,0,0,4,,,,,,,,,4,,,60,46
116160,note_on,960,0,5,,,,,,,,,5,,,55,0
116160,note_on,0,0,5,,,,,,,,,5,,,57,46
116160,note_on,960,0,1,,,,,,,,,1,,,77,0
116160,note_on,960,0,2,,,,,,,,,2,,,71,0
116160,note_on,0,0,2,,,,,,,,,2,,,72,46
116160,note_on,0,0,1,,,,,,,,,1,,,76,49
116470,note_on,310,0,2,,,,,,,,,2,,,72,0
116470,note_on,310,0,5,,,,,,,,,5,,,57,0
116470,note_on,310,0,1,,,,,,,,,1,,,76,0
116470,note_on,310,0,4,,,,,,,,,4,,,60,0
116580,set_tempo,1380,1,0,,,,,,425532,,,,,,,
116640,note_on,170,0,1,,,,,,,,,1,,,79,49
116640,note_on,170,0,5,,,,,,,,,5,,,53,48
116640,note_on,170,0,2,,,,,,,,,2,,,76,49
116640,set_tempo,60,1,0,,,,,,419580,,,,,,,
116880,note_on,0,0,2,,,,,,,,,2,,,74,47
116880,note_on,240,0,1,,,,,,,,,1,,,79,0
116880,note_on,240,0,2,,,,,,,,,2,,,76,0
116880,note_on,0,0,1,,,,,,,,,1,,,77,47
117025,note_on,385,0,5,,,,,,,,,5,,,53,0
117065,note_on,185,0,1,,,,,,,,,1,,,77,0
117065,note_on,185,0,2,,,,,,,,,2,,,74,0
117120,note_on,55,0,1,,,,,,,,,1,,,76,45
117120,note_on,55,0,2,,,,,,,,,2,,,72,46
117120,note_on,95,0,5,,,,,,,,,5,,,55,44
117430,note_on,310,0,1,,,,,,,,,1,,,76,0
117430,note_on,310,0,2,,,,,,,,,2,,,72,0
117505,note_on,385,0,5,,,,,,,,,5,,,55,0
117600,note_on,170,0,2,,,,,,,,,2,,,71,43
117600,note_on,95,0,5,,,,,,,,,5,,,53,40
117600,note_on,170,0,1,,,,,,,,,1,,,74,41
117910,note_on,310,0,2,,,,,,,,,2,,,71,0
117910,note_on,310,0,1,,,,,,,,,1,,,74,0
117910,note_on,310,0,5,,,,,,,,,5,,,53,0
118020,set_tempo,1380,1,0,,,,,,428571,,,,,,,
118080,set_tempo,60,1,0,,,,,,408163,,,,,,,
118080,note_on,170,0,2,,,,,,,,,2,,,76,74
118080,note_on,0,0,5,,,,,,,,,5,,,40,74
118080,note_on,170,0,5,,,,,,,,,5,,,52,74
118080,note_on,170,0,1,,,,,,,,,1,,,79,74
118270,note_on,190,0,1,,,,,,,,,1,,,79,0
118270,note_on,190,0,2,,,,,,,,,2,,,76,0
118320,note_on,0,0,5,,,,,,,,,5,,,52,0
118320,note_on,240,0,5,,,,,,,,,5,,,40,0
118320,note_on,50,0,1,,,,,,,,,1,,,79,69
118320,note_on,50,0,2,,,,,,,,,2,,,76,69
118510,note_on,190,0,1,,,,,,,,,1,,,79,0
118510,note_on,190,0,2,,,,,,,,,2,,,76,0
118560,note_on,240,0,5,,,,,,,,,5,,,56,64
118800,note_on,290,0,2,,,,,,,,,2,,,74,59
118800,note_on,240,0,5,,,,,,,,,5,,,56,0
118800,note_on,290,0,1,,,,,,,,,1,,,77,59
118990,note_on,190,0,1,,,,,,,,,1,,,77,0
118990,note_on,190,0,2,,,,,,,,,2,,,74,0
119040,note_on,240,0,5,,,,,,,,,5,,,57,56
119280,note_on,290,0,1,,,,,,,,,1,,,76,54
119280,note_on,240,0,5,,,,,,,,,5,,,57,0
119280,note_on,290,0,2,,,,,,,,,2,,,72,54
119470,note_on,190,0,1,,,,,,,,,1,,,76,0
119470,note_on,190,0,2,,,,,,,,,2,,,72,0
119497,set_tempo,1417,1,0,,,,,,413793,,,,,,,
119520,note_on,240,0,5,,,,,,,,,5,,,53,51
119760,note_on,290,0,1,,,,,,,,,1,,,74,49
119760,note_on,290,0,2,,,,,,,,,2,,,65,49
119760,note_on,240,0,5,,,,,,,,,5,,,53,0
119950,note_on,190,0,1,,,,,,,,,1,,,74,0
119950,note_on,190,0,2,,,,,,,,,2,,,65,0
120000,note_on,240,0,5,,,,,,,,,5,,,55,47
120240,note_on,240,0,5,,,,,,,,,5,,,55,0
120240,note_on,290,0,1,,,,,,,,,1,,,72,44
120240,note_on,290,0,2,,,,,,,,,2,,,64,44
120430,note_on,190,0,1,,,,,,,,,1,,,72,0
120430,note_on,190,0,2,,,,,,,,,2,,,64,0
120480,note_on,240,0,5,,,,,,,,,5,,,53,42
120720,note_on,240,0,5,,,,,,,,,5,,,53,0
120720,note_on,290,0,1,,,,,,,,,1,,,71,43
120720,note_on,290,0,2,,,,,,,,,2,,,62,43
120900,set_tempo,1403,1,0,,,,,,419580,,,,,,,
120910,note_on,190,0,1,,,,,,,,,1,,,71,0
120910,note_on,190,0,2,,,,,,,,,2,,,62,0
120960,note_on,240,0,5,,,,,,,,,5,,,40,80
120960,note_on,0,0,5,,,,,,,,,5,,,52,80
120960,set_tempo,60,1,0,,,,,,408163,,,,,,,
121080,note_on,170,0,1,,,,,,,,,1,,,76,77
121200,note_on,120,0,1,,,,,,,,,1,,,76,0
121200,note_on,0,0,1,,,,,,,,,1,,,79,73
121320,note_on,120,0,1,,,,,,,,,1,,,79,0
121320,note_on,0,0,1,,,,,,,,,1,,,76,70
121345,note_on,0,0,5,,,,,,,,,5,,,40,0
121345,note_on,385,0,5,,,,,,,,,5,,,52,0
121440,note_on,120,0,1,,,,,,,,,1,,,76,0
121440,note_on,95,0,5,,,,,,,,,5,,,44,67
121440,note_on,0,0,5,,,,,,,,,5,,,56,67
121560,note_on,120,0,1,,,,,,,,,1,,,74,63
121680,note_on,0,0,1,,,,,,,,,1,,,77,62
121680,note_on,120,0,1,,,,,,,,,1,,,74,0
121800,note_on,120,0,1,,,,,,,,,1,,,77,0
121800,note_on,0,0,1,,,,,,,,,1,,,74,60
121825,note_on,0,0,5,,,,,,,,,5,,,44,0
121825,note_on,385,0,5,,,,,,,,,5,,,56,0
121920,note_on,120,0,1,,,,,,,,,1,,,74,0
121920,note_on,95,0,5,,,,,,,,,5,,,57,58
121920,note_on,0,0,5,,,,,,,,,5,,,45,58
122040,note_on,120,0,1,,,,,,,,,1,,,72,57
122160,note_on,120,0,1,,,,,,,,,1,,,72,0
122160,note_on,0,0,1,,,,,,,,,1,,,76,55
122280,note_on,120,0,1,,,,,,,,,1,,,76,0
122280,note_on,0,0,1,,,,,,,,,1,,,72,54
122305,note_on,0,0,5,,,,,,,,,5,,,57,0
122305,note_on,385,0,5,,,,,,,,,5,,,45,0
122340,set_tempo,1380,1,0,,,,,,413793,,,,,,,
122400,note_on,95,0,5,,,,,,,,,5,,,41,52
122400,note_on,120,0,1,,,,,,,,,1,,,72,0
122400,note_on,0,0,5,,,,,,,,,5,,,53,52
122520,note_on,120,0,1,,,,,,,,,1,,,65,51
122640,note_on,120,0,1,,,,,,,,,1,,,65,0
122640,note_on,0,0,1,,,,,,,,,1,,,74,50
122760,note_on,120,0,1,,,,,,,,,1,,,74,0
122760,note_on,0,0,1,,,,,,,,,1,,,65,50
122785,note_on,0,0,5,,,,,,,,,5,,,41,0
122785,note_on,385,0,5,,,,,,,,,5,,,53,0
122880,note_on,0,0,5,,,,,,,,,5,,,55,49
122880,note_on,120,0,1,,,,,,,,,1,,,65,0
122880,note_on,95,0,5,,,,,,,,,5,,,43,49
123000,note_on,120,0,1,,,,,,,,,1,,,64,48
123120,note_on,0,0,1,,,,,,,,,1,,,72,48
123120,note_on,120,0,1,,,,,,,,,1,,,64,0
123240,note_on,0,0,1,,,,,,,,,1,,,64,47
123240,note_on,120,0,1,,,,,,,,,1,,,72,0
123265,note_on,0,0,5,,,,,,,,,5,,,43,0
123265,note_on,385,0,5,,,,,,,,,5,,,55,0
123360,note_on,0,0,5,,,,,,,,,5,,,55,46
123360,note_on,120,0,1,,,,,,,,,1,,,64,0
123360,note_on,95,0,5,,,,,,,,,5,,,43,46
123480,note_on,120,0,1,,,,,,,,,1,,,62,46
123600,note_on,0,0,1,,,,,,,,,1,,,71,45
123600,note_on,120,0,1,,,,,,,,,1,,,62,0
123720,note_on,120,0,1,,,,,,,,,1,,,71,0
123720,note_on,0,0,1,,,,,,,,,1,,,62,44
123745,note_on,385,0,5,,,,,,,,,5,,,55,0
123745,note_on,0,0,5,,,,,,,,,5,,,43,0
123800,set_tempo,1460,1,0,,,,,,441176,,,,,,,
123840,control_change,95,0,5,,,,,,,64,127,5,,,,
123840,note_on,0,0,5,,,,,,,,,5,,,48,44
123840,set_tempo,40,1,0,,,,,,408163,,,,,,,
123840,note_on,2930,0,2,,,,,,,,,2,,,67,44
123840,control_change,7370,0,4,,,,,,,64,127,4,,,,
123840,note_on,0,0,1,,,,,,,,,1,,,72,44
123840,control_change,44690,0,3,,,,,,,64,127,3,,,,
123840,note_on,0,0,2,,,,,,,,,2,,,64,44
123840,note_on,120,0,1,,,,,,,,,1,,,62,0
123935,note_on,95,0,5,,,,,,,,,5,,,48,0
123960,note_on,120,0,3,,,,,,,,,3,,,52,44
124055,note_on,95,0,3,,,,,,,,,3,,,52,0
124080,note_on,25,0,3,,,,,,,,,3,,,55,45
124175,note_on,95,0,3,,,,,,,,,3,,,55,0
124200,note_on,25,0,3,,,,,,,,,3,,,60,45
124260,control_change,325,0,5,,,,,,,64,0,5,,,,
124260,control_change,420,0,4,,,,,,,64,0,4,,,,
124260,control_change,60,0,3,,,,,,,64,0,3,,,,
124295,note_on,35,0,3,,,,,,,,,3,,,60,0
124320,note_on,480,0,1,,,,,,,,,1,,,72,0
124320,control_change,25,0,3,,,,,,,64,127,3,,,,
124320,note_on,0,0,2,,,,,,,,,2,,,67,0
124320,control_change,60,0,4,,,,,,,64,127,4,,,,
124320,control_change,60,0,5,,,,,,,64,127,5,,,,
124320,note_on,0,0,5,,,,,,,,,5,,,48,46
124320,note_on,480,0,2,,,,,,,,,2,,,64,0
124415,note_on,95,0,5,,,,,,,,,5,,,48,0
124440,note_on,120,0,3,,,,,,,,,3,,,52,46
124535,note_on,95,0,3,,,,,,,,,3,,,52,0
124560,note_on,25,0,3,,,,,,,,,3,,,55,47
124655,note_on,95,0,3,,,,,,,,,3,,,55,0
124680,note_on,25,0,3,,,,,,,,,3,,,60,48
124740,control_change,60,0,3,,,,,,,64,0,3,,,,
124740,control_change,325,0,5,,,,,,,64,0,5,,,,
124740,control_change,420,0,4,,,,,,,64,0,4,,,,
124775,note_on,35,0,3,,,,,,,,,3,,,60,0
124800,note_on,480,0,1,,,,,,,,,1,,,76,42
124800,control_change,60,0,5,,,,,,,64,127,5,,,,
124800,control_change,60,0,4,,,,,,,64,127,4,,,,
124800,note_on,0,0,5,,,,,,,,,5,,,48,48
124800,control_change,25,0,3,,,,,,,64,127,3,,,,
124860,note_on,0,0,1,,,,,,,,,1,,,77,43
124860,note_on,60,0,1,,,,,,,,,1,,,76,0
124895,note_on,95,0,5,,,,,,,,,5,,,48,0
124920,note_on,120,0,3,,,,,,,,,3,,,52,49
124920,note_on,0,0,1,,,,,,,,,1,,,76,44
124920,note_on,60,0,1,,,,,,,,,1,,,77,0
124980,note_on,0,0,1,,,,,,,,,1,,,77,45
124980,note_on,60,0,1,,,,,,,,,1,,,76,0
125015,note_on,95,0,3,,,,,,,,,3,,,52,0
125040,note_on,60,0,1,,,,,,,,,1,,,77,0
125040,note_on,25,0,3,,,,,,,,,3,,,55,49
125040,note_on,0,0,1,,,,,,,,,1,,,76,46
125080,note_on,40,0,1,,,,,,,,,1,,,76,0
125080,note_on,0,0,1,,,,,,,,,1,,,77,47
125120,note_on,40,0,1,,,,,,,,,1,,,77,0
125120,note_on,0,0,1,,,,,,,,,1,,,76,48
125135,note_on,95,0,3,,,,,,,,,3,,,55,0
125160,note_on,0,0,1,,,,,,,,,1,,,74,49
125160,note_on,40,0,1,,,,,,,,,1,,,76,0
125160,note_on,25,0,3,,,,,,,,,3,,,60,50
125220,note_on,0,0,1,,,,,,,,,1,,,72,50
125220,note_on,60,0,1,,,,,,,,,1,,,74,0
125220,control_change,60,0,3,,,,,,,64,0,3,,,,
125220,set_tempo,1380,1,0,,,,,,413793,,,,,,,
125220,control_change,325,0,5,,,,,,,64,0,5,,,,
125220,control_change,420,0,4,,,,,,,64,0,4,,,,
125255,note_on,35,0,3,,,,,,,,,3,,,60,0
125280,note_on,60,0,1,,,,,,,,,1,,,72,0
125280,note_on,0,0,1,,,,,,,,,1,,,79,51
125280,set_tempo,60,1,0,,,,,,408163,,,,,,,
125280,control_change,25,0,3,,,,,,,64,127,3,,,,
125280,control_change,60,0,4,,,,,,,64,127,4,,,,
125280,control_change,60,0,5,,,,,,,64,127,5,,,,
125280,note_on,0,0,5,,,,,,,,,5,,,48,50
125375,note_on,95,0,5,,,,,,,,,5,,,48,0
125400,note_on,120,0,3,,,,,,,,,3,,,52,51
125495,note_on,95,0,3,,,,,,,,,3,,,52,0
125520,note_on,25,0,3,,,,,,,,,3,,,55,51
125615,note_on,95,0,3,,,,,,,,,3,,,55,0
125640,note_on,25,0,3,,,,,,,,,3,,,60,52
125700,control_change,60,0,3,,,,,,,64,0,3,,,,
125700,control_change,325,0,5,,,,,,,64,0,5,,,,
125700,control_change,420,0,4,,,,,,,64,0,4,,,,
125735,note_on,35,0,3,,,,,,,,,3,,,60,0
125760,control_change,25,0,3,,,,,,,64,127,3,,,,
125760,control_change,60,0,4,,,,,,,64,127,4,,,,
125760,control_change,60,0,5,,,,,,,64,127,5,,,,
125760,note_on,0,0,5,,,,,,,,,5,,,48,52
125855,note_on,95,0,5,,,,,,,,,5,,,48,0
125880,note_on,120,0,3,,,,,,,,,3,,,52,53
125975,note_on,95,0,3,,,,,,,,,3,,,52,0
126000,note_on,25,0,3,,,,,,,,,3,,,55,54
126095,note_on,95,0,3,,,,,,,,,3,,,55,0
126120,note_on,25,0,3,,,,,,,,,3,,,60,54
126125,note_on,845,0,1,,,,,,,,,1,,,79,0
126180,control_change,325,0,5,,,,,,,64,0,5,,,,
126180,control_change,420,0,4,,,,,,,64,0,4,,,,
126180,control_change,60,0,3,,,,,,,64,0,3,,,,
126215,note_on,35,0,3,,,,,,,,,3,,,60,0
126240,control_change,60,0,4,,,,,,,64,127,4,,,,
126240,note_on,0,0,5,,,,,,,,,5,,,48,55
126240,control_change,60,0,5,,,,,,,64,127,5,,,,
126240,control_change,25,0,3,,,,,,,64,127,3,,,,
126240,note_on,115,0,1,,,,,,,,,1,,,83,46
126300,note_on,60,0,1,,,,,,,,,1,,,83,0
126300,note_on,0,0,1,,,,,,,,,1,,,84,48
126335,note_on,95,0,5,,,,,,,,,5,,,48,0
126360,note_on,120,0,3,,,,,,,,,3,,,52,55
126360,note_on,60,0,1,,,,,,,,,1,,,84,0
126360,note_on,0,0,1,,,,,,,,,1,,,83,49
126420,note_on,60,0,1,,,,,,,,,1,,,83,0
126420,note_on,0,0,1,,,,,,,,,1,,,84,50
126455,note_on,95,0,3,,,,,,,,,3,,,52,0
126480,note_on,60,0,1,,,,,,,,,1,,,84,0
126480,note_on,0,0,1,,,,,,,,,1,,,83,51
126480,note_on,25,0,3,,,,,,,,,3,,,55,56
126520,note_on,0,0,1,,,,,,,,,1,,,84,52
126520,note_on,40,0,1,,,,,,,,,1,,,83,0
126560,note_on,40,0,1,,,,,,,,,1,,,84,0
126560,note_on,0,0,1,,,,,,,,,1,,,83,53
126575,note_on,95,0,3,,,,,,,,,3,,,55,0
126600,note_on,40,0,1,,,,,,,,,1,,,83,0
126600,note_on,0,0,1,,,,,,,,,1,,,81,54
126600,note_on,25,0,3,,,,,,,,,3,,,60,56
126660,control_change,325,0,5,,,,,,,64,0,5,,,,
126660,set_tempo,1380,1,0,,,,,,413793,,,,,,,
126660,control_change,60,0,3,,,,,,,64,0,3,,,,
126660,note_on,0,0,1,,,,,,,,,1,,,79,55
126660,control_change,420,0,4,,,,,,,64,0,4,,,,
126660,note_on,60,0,1,,,,,,,,,1,,,81,0
126695,note_on,35,0,3,,,,,,,,,3,,,60,0
126720,note_on,60,0,1,,,,,,,,,1,,,79,0
126720,note_on,0,0,1,,,,,,,,,1,,,84,56
126720,control_change,60,0,4,,,,,,,64,127,4,,,,
126720,set_tempo,60,1,0,,,,,,408163,,,,,,,
126720,control_change,60,0,5,,,,,,,64,127,5,,,,
126720,note_on,0,0,5,,,,,,,,,5,,,48,57
126720,control_change,25,0,3,,,,,,,64,127,3,,,,
126815,note_on,95,0,5,,,,,,,,,5,,,48,0
126840,note_on,120,0,3,,,,,,,,,3,,,52,57
126935,note_on,95,0,3,,,,,,,,,3,,,52,0
126960,note_on,25,0,3,,,,,,,,,3,,,55,58
127055,note_on,95,0,3,,,,,,,,,3,,,55,0
127080,note_on,25,0,3,,,,,,,,,3,,,60,58
127140,control_change,325,0,5,,,,,,,64,0,5,,,,
127140,control_change,60,0,3,,,,,,,64,0,3,,,,
127140,control_change,420,0,4,,,,,,,64,0,4,,,,
127175,note_on,35,0,3,,,,,,,,,3,,,60,0
127200,control_change,25,0,3,,,,,,,64,127,3,,,,
127200,control_change,60,0,4,,,,,,,64,127,4,,,,
127200,note_on,0,0,5,,,,,,,,,5,,,48,59
127200,control_change,60,0,5,,,,,,,64,127,5,,,,
127295,note_on,95,0,5,,,,,,,,,5,,,48,0
127320,note_on,120,0,3,,,,,,,,,3,,,52,60
127415,note_on,95,0,3,,,,,,,,,3,,,52,0
127440,note_on,25,0,3,,,,,,,,,3,,,55,60
127535,note_on,95,0,3,,,,,,,,,3,,,55,0
127560,note_on,25,0,3,,,,,,,,,3,,,60,61
127560,note_on,840,0,1,,,,,,,,,1,,,84,0
127620,control_change,60,0,3,,,,,,,64,0,3,,,,
127620,control_change,325,0,5,,,,,,,64,0,5,,,,
127620,control_change,420,0,4,,,,,,,64,0,4,,,,
127655,note_on,35,0,3,,,,,,,,,3,,,60,0
127680,note_on,0,0,5,,,,,,,,,5,,,48,61
127680,control_change,60,0,5,,,,,,,64,127,5,,,,
127680,control_change,25,0,3,,,,,,,64,127,3,,,,
127680,control_change,60,0,4,,,,,,,64,127,4,,,,
127680,note_on,120,0,1,,,,,,,,,1,,,76,51
127740,note_on,60,0,1,,,,,,,,,1,,,76,0
127740,note_on,0,0,1,,,,,,,,,1,,,77,53
127775,note_on,95,0,5,,,,,,,,,5,,,48,0
127800,note_on,120,0,3,,,,,,,,,3,,,52,62
127800,note_on,0,0,1,,,,,,,,,1,,,76,54
127800,note_on,60,0,1,,,,,,,,,1,,,77,0
127860,note_on,0,0,1,,,,,,,,,1,,,77,56
127860,note_on,60,0,1,,,,,,,,,1,,,76,0
127895,note_on,95,0,3,,,,,,,,,3,,,52,0
127920,note_on,0,0,1,,,,,,,,,1,,,76,57
127920,note_on,60,0,1,,,,,,,,,1,,,77,0
127920,note_on,25,0,3,,,,,,,,,3,,,55,62
127960,note_on,40,0,1,,,,,,,,,1,,,76,0
127960,note_on,0,0,1,,,,,,,,,1,,,77,59
128000,note_on,40,0,1,,,,,,,,,1,,,77,0
128000,note_on,0,0,1,,,,,,,,,1,,,76,60
128015,note_on,95,0,3,,,,,,,,,3,,,55,0
128040,note_on,25,0,3,,,,,,,,,3,,,60,63
128040,note_on,0,0,1,,,,,,,,,1,,,74,61
128040,note_on,40,0,1,,,,,,,,,1,,,76,0
128100,control_change,60,0,3,,,,,,,64,0,3,,,,
128100,note_on,60,0,1,,,,,,,,,1,,,74,0
128100,note_on,0,0,1,,,,,,,,,1,,,72,62
128100,set_tempo,1380,1,0,,,,,,413793,,,,,,,
128100,control_change,420,0,4,,,,,,,64,0,4,,,,
128100,control_change,325,0,5,,,,,,,64,0,5,,,,
128135,note_on,35,0,3,,,,,,,,,3,,,60,0
128160,set_tempo,60,1,0,,,,,,408163,,,,,,,
128160,control_change,60,0,5,,,,,,,64,127,5,,,,
128160,control_change,60,0,4,,,,,,,64,127,4,,,,
128160,note_on,0,0,5,,,,,,,,,5,,,48,63
128160,note_on,0,0,1,,,,,,,,,1,,,79,63
128160,note_on,60,0,1,,,,,,,,,1,,,72,0
128160,control_change,25,0,3,,,,,,,64,127,3,,,,
128255,note_on,95,0,5,,,,,,,,,5,,,48,0
128280,note_on,120,0,3,,,,,,,,,3,,,52,64
128375,note_on,95,0,3,,,,,,,,,3,,,52,0
128400,note_on,25,0,3,,,,,,,,,3,,,55,64
128495,note_on,95,0,3,,,,,,,,,3,,,55,0
128520,note_on,25,0,3,,,,,,,,,3,,,60,65
128545,note_on,385,0,1,,,,,,,,,1,,,79,0
128580,control_change,325,0,5,,,,,,,64,0,5,,,,
128580,control_change,60,0,3,,,,,,,64,0,3,,,,
128580,control_change,420,0,4,,,,,,,64,0,4,,,,
128615,note_on,35,0,3,,,,,,,,,3,,,60,0
128640,control_change,60,0,5,,,,,,,64,127,5,,,,
128640,note_on,0,0,5,,,,,,,,,5,,,48,65
128640,note_on,95,0,1,,,,,,,,,1,,,79,65
128640,control_change,25,0,3,,,,,,,64,127,3,,,,
128640,control_change,60,0,4,,,,,,,64,127,4,,,,
128735,note_on,95,0,5,,,,,,,,,5,,,48,0
128760,note_on,120,0,3,,,,,,,,,3,,,52,66
128855,note_on,95,0,3,,,,,,,,,3,,,52,0
128880,note_on,25,0,3,,,,,,,,,3,,,55,67
128975,note_on,95,0,3,,,,,,,,,3,,,55,0
129000,note_on,25,0,3,,,,,,,,,3,,,60,67
129025,note_on,385,0,1,,,,,,,,,1,,,79,0
129060,control_change,60,0,3,,,,,,,64,0,3,,,,
129060,control_change,325,0,5,,,,,,,64,0,5,,,,
129060,control_change,420,0,4,,,,,,,64,0,4,,,,
129095,note_on,35,0,3,,,,,,,,,3,,,60,0
129120,control_change,60,0,5,,,,,,,64,127,5,,,,
129120,note_on,0,0,5,,,,,,,,,5,,,48,68
129120,note_on,95,0,1,,,,,,,,,1,,,83,58
129120,control_change,25,0,3,,,,,,,64,127,3,,,,
129120,control_change,60,0,4,,,,,,,64,127,4,,,,
129180,note_on,0,0,1,,,,,,,,,1,,,84,60
129180,note_on,60,0,1,,,,,,,,,1,,,83,0
129215,note_on,95,0,5,,,,,,,,,5,,,48,0
129240,note_on,0,0,1,,,,,,,,,1,,,83,61
129240,note_on,60,0,1,,,,,,,,,1,,,84,0
129240,note_on,120,0,3,,,,,,,,,3,,,53,68
129300,note_on,0,0,1,,,,,,,,,1,,,84,62
129300,note_on,60,0,1,,,,,,,,,1,,,83,0
129335,note_on,95,0,3,,,,,,,,,3,,,53,0
129360,note_on,25,0,3,,,,,,,,,3,,,55,69
129360,note_on,60,0,1,,,,,,,,,1,,,84,0
129360,note_on,0,0,1,,,,,,,,,1,,,83,64
129400,note_on,0,0,1,,,,,,,,,1,,,84,65
129400,note_on,40,0,1,,,,,,,,,1,,,83,0
129440,note_on,0,0,1,,,,,,,,,1,,,83,66
129440,note_on,40,0,1,,,,,,,,,1,,,84,0
129455,note_on,95,0,3,,,,,,,,,3,,,55,0
129480,note_on,0,0,1,,,,,,,,,1,,,81,67
129480,note_on,40,0,1,,,,,,,,,1,,,83,0
129480,note_on,25,0,3,,,,,,,,,3,,,60,69
129540,note_on,0,0,1,,,,,,,,,1,,,79,68
129540,note_on,60,0,1,,,,,,,,,1,,,81,0
129540,control_change,420,0,4,,,,,,,64,0,4,,,,
129540,control_change,325,0,5,,,,,,,64,0,5,,,,
129540,control_change,60,0,3,,,,,,,64,0,3,,,,
129560,set_tempo,1400,1,0,,,,,,425532,,,,,,,
129575,note_on,35,0,3,,,,,,,,,3,,,60,0
129600,note_on,0,0,4,,,,,,,,,4,,,55,70
129600,note_on,60,0,4,,,,,,,,,4,,,52,70
129600,set_tempo,40,1,0,,,,,,419580,,,,,,,
129600,note_on,0,0,1,,,,,,,,,1,,,84,71
129600,note_on,0,0,5,,,,,,,,,5,,,60,70
129600,note_on,60,0,1,,,,,,,,,1,,,79,0
129600,note_on,60,0,5,,,,,,,,,5,,,48,70
129985,note_on,385,0,1,,,,,,,,,1,,,84,0
129985,note_on,0,0,5,,,,,,,,,5,,,48,0
129985,note_on,385,0,5,,,,,,,,,5,,,60,0
129985,note_on,385,0,4,,,,,,,,,4,,,55,0
129985,note_on,0,0,4,,,,,,,,,4,,,52,0
130080,note_on,95,0,5,,,,,,,,,5,,,64,81
130080,note_on,95,0,1,,,,,,,,,1,,,88,81
130080,set_tempo,480,1,0,,,,,,425532,,,,,,,
130080,note_on,0,0,5,,,,,,,,,5,,,52,81
130680,note_on,600,0,5,,,,,,,,,5,,,52,0
130680,note_on,0,0,5,,,,,,,,,5,,,64,0
130685,note_on,605,0,1,,,,,,,,,1,,,88,0
130800,note_on,115,0,1,,,,,,,,,1,,,80,76
130800,note_on,0,0,5,,,,,,,,,5,,,56,76
130800,note_on,120,0,5,,,,,,,,,5,,,44,76
130910,set_tempo,830,1,0,,,,,,428571,,,,,,,
130990,note_on,190,0,5,,,,,,,,,5,,,56,0
130990,note_on,0,0,5,,,,,,,,,5,,,44,0
130990,note_on,190,0,1,,,,,,,,,1,,,80,0
131040,set_tempo,130,1,0,,,,,,434783,,,,,,,
131040,note_on,50,0,5,,,,,,,,,5,,,57,78
131040,note_on,0,0,5,,,,,,,,,5,,,45,78
131040,note_on,50,0,1,,,,,,,,,1,,,81,78
131425,note_on,385,0,5,,,,,,,,,5,,,45,0
131425,note_on,385,0,1,,,,,,,,,1,,,81,0
131425,note_on,0,0,5,,,,,,,,,5,,,57,0
131520,note_on,95,0,5,,,,,,,,,5,,,60,87
131520,note_on,95,0,1,,,,,,,,,1,,,84,87
131520,note_on,0,0,5,,,,,,,,,5,,,48,87
132120,note_on,600,0,5,,,,,,,,,5,,,60,0
132125,note_on,605,0,1,,,,,,,,,1,,,84,0
132125,note_on,5,0,5,,,,,,,,,5,,,48,0
132240,note_on,115,0,1,,,,,,,,,1,,,76,84
132240,note_on,115,0,5,,,,,,,,,5,,,52,84
132430,note_on,190,0,1,,,,,,,,,1,,,76,0
132430,note_on,190,0,5,,,,,,,,,5,,,52,0
