tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
12924,note_on,,0,0,1,,,,,,,,,0,,,66,0
12928,note_on,,4,0,1,,,,,,,,,0,,,84,0
12930,note_on,,2,0,1,,,,,,,,,0,,,80,57
12938,note_on,,21,0,2,,,,,,,,,1,,,62,0
12938,control_change,,8,0,1,,,,,,,,,0,64,127,,
12942,note_on,,4,0,2,,,,,,,,,1,,,50,0
12952,note_on,,14,0,1,,,,,,,,,0,,,80,0
12956,control_change,,14,0,2,,,,,,,,,1,64,0,,
12958,note_on,,6,0,1,,,,,,,,,0,,,81,64
12960,set_tempo,,1771,1,0,,,,,,,789474,,,,,,
12961,note_on,,0,0,2,,,,,,,,,1,,,55,62
12961,note_on,,5,0,2,,,,,,,,,1,,,62,77
12961,note_on,,0,0,1,,,,,,,,,0,,,66,59
12961,note_on,,3,0,1,,,,,,,,,0,,,72,68
12962,control_change,,1,0,1,,,,,,,,,0,64,0,,
12964,control_change,,2,0,1,,,,,,,,,0,64,0,,
12975,set_tempo,,15,1,0,,,,,,,800000,,,,,,
12989,note_on,,25,0,1,,,,,,,,,0,,,83,62
12990,note_on,,1,0,1,,,,,,,,,0,,,81,0
12990,set_tempo,,15,1,0,,,,,,,810811,,,,,,
12992,control_change,,2,0,1,,,,,,,,,0,64,127,,
12996,control_change,,35,0,2,,,,,,,,,1,64,127,,
13005,set_tempo,,15,1,0,,,,,,,821918,,,,,,
13013,note_on,,21,0,1,,,,,,,,,0,,,83,0
13017,control_change,,21,0,2,,,,,,,,,1,64,0,,
13021,set_tempo,,16,1,0,,,,,,,833333,,,,,,
13022,note_on,,9,0,1,,,,,,,,,0,,,84,68
13022,note_on,,5,0,2,,,,,,,,,1,,,50,67
13024,note_on,,2,0,2,,,,,,,,,1,,,55,0
13036,set_tempo,,15,1,0,,,,,,,845070,,,,,,
13042,control_change,,20,0,1,,,,,,,,,0,64,127,,
13044,control_change,,20,0,2,,,,,,,,,1,64,127,,
13045,note_on,,3,0,1,,,,,,,,,0,,,66,0
13049,note_on,,4,0,1,,,,,,,,,0,,,84,0
13051,set_tempo,,15,1,0,,,,,,,857143,,,,,,
13051,note_on,,2,0,1,,,,,,,,,0,,,78,59
13051,note_on,,0,0,1,,,,,,,,,0,,,69,60
13058,note_on,,7,0,1,,,,,,,,,0,,,72,0
13061,note_on,,17,0,2,,,,,,,,,1,,,62,0
13061,note_on,,3,0,1,,,,,,,,,0,,,69,0
13063,note_on,,2,0,2,,,,,,,,,1,,,50,0
13067,set_tempo,,16,1,0,,,,,,,869565,,,,,,
13077,note_on,,16,0,1,,,,,,,,,0,,,78,0
13078,control_change,,1,0,1,,,,,,,,,0,64,0,,
13080,note_on,,2,0,1,,,,,,,,,0,,,81,51
13080,note_on,,0,0,1,,,,,,,,,0,,,67,57
13080,note_on,,0,0,1,,,,,,,,,0,,,71,62
13081,control_change,,18,0,2,,,,,,,,,1,64,0,,
13082,control_change,,2,0,1,,,,,,,,,0,64,0,,
13082,set_tempo,,15,1,0,,,,,,,882353,,,,,,
13085,note_on,,0,0,2,,,,,,,,,1,,,43,61
13085,note_on,,4,0,2,,,,,,,,,1,,,62,81
13097,set_tempo,,15,1,0,,,,,,,895522,,,,,,
13102,control_change,,20,0,1,,,,,,,,,0,64,127,,
13104,control_change,,19,0,2,,,,,,,,,1,64,127,,
13111,note_on,,9,0,1,,,,,,,,,0,,,81,0
13112,control_change,,1,0,1,,,,,,,,,0,64,127,,
13113,note_on,,1,0,1,,,,,,,,,0,,,79,64
13113,set_tempo,,16,1,0,,,,,,,909091,,,,,,
13114,set_tempo,,1,1,0,,,,,,,789474,,,,,,
13123,note_on,,10,0,1,,,,,,,,,0,,,79,0
13127,control_change,,4,0,1,,,,,,,,,0,64,0,,
13138,note_on,,11,0,1,,,,,,,,,0,,,71,0
13142,note_on,,4,0,1,,,,,,,,,0,,,71,80
13142,control_change,,38,0,2,,,,,,,,,1,64,0,,
13143,note_on,,1,0,1,,,,,,,,,0,,,67,0
13144,note_on,,2,0,2,,,,,,,,,1,,,43,0
13146,note_on,,2,0,2,,,,,,,,,1,,,62,0
13149,control_change,,6,0,1,,,,,,,,,0,64,0,,
13163,control_change,,14,0,1,,,,,,,,,0,64,127,,
13166,note_on,,3,0,1,,,,,,,,,0,,,71,0
13171,note_on,,5,0,1,,,,,,,,,0,,,79,85
13178,note_on,,7,0,1,,,,,,,,,0,,,79,0
13201,note_on,,23,0,1,,,,,,,,,0,,,71,76
13201,note_on,,0,0,1,,,,,,,,,0,,,64,89
13201,note_on,,0,0,1,,,,,,,,,0,,,67,89
13202,control_change,,1,0,1,,,,,,,,,0,64,0,,
13206,note_on,,4,0,1,,,,,,,,,0,,,76,72
13214,control_change,,8,0,1,,,,,,,,,0,64,127,,
13229,control_change,,15,0,1,,,,,,,,,0,64,127,,
13234,note_on,,5,0,1,,,,,,,,,0,,,83,80
13235,note_on,,1,0,1,,,,,,,,,0,,,76,0
13263,note_on,,28,0,1,,,,,,,,,0,,,79,93
13264,note_on,,1,0,1,,,,,,,,,0,,,83,0
13268,control_change,,4,0,1,,,,,,,,,0,64,0,,
13292,note_on,,0,0,1,,,,,,,,,0,,,88,93
13292,note_on,,24,0,1,,,,,,,,,0,,,79,0
13293,control_change,,1,0,1,,,,,,,,,0,64,127,,
13297,note_on,,4,0,1,,,,,,,,,0,,,67,0
13301,note_on,,4,0,1,,,,,,,,,0,,,64,0
13316,note_on,,15,0,1,,,,,,,,,0,,,88,0
13320,note_on,,4,0,1,,,,,,,,,0,,,87,76
13320,note_on,,0,0,1,,,,,,,,,0,,,69,80
13320,note_on,,0,0,1,,,,,,,,,0,,,66,72
13327,control_change,,7,0,1,,,,,,,,,0,64,0,,
13327,control_change,,0,0,1,,,,,,,,,0,64,0,,
13346,note_on,,19,0,1,,,,,,,,,0,,,69,0
13347,control_change,,1,0,1,,,,,,,,,0,64,127,,
13350,control_change,,3,0,1,,,,,,,,,0,64,127,,
13353,note_on,,3,0,1,,,,,,,,,0,,,87,0
13353,note_on,,0,0,1,,,,,,,,,0,,,83,85
13359,note_on,,6,0,1,,,,,,,,,0,,,66,0
13363,control_change,,4,0,1,,,,,,,,,0,64,0,,
13380,control_change,,17,0,1,,,,,,,,,0,64,0,,
13381,note_on,,1,0,1,,,,,,,,,0,,,81,89
13381,note_on,,0,0,1,,,,,,,,,0,,,66,85
13381,note_on,,0,0,1,,,,,,,,,0,,,63,72
13381,note_on,,235,0,2,,,,,,,,,1,,,47,107
13381,control_change,,0,0,1,,,,,,,,,0,64,127,,
13384,note_on,,3,0,1,,,,,,,,,0,,,83,0
13390,note_on,,6,0,1,,,,,,,,,0,,,81,0
13393,control_change,,12,0,2,,,,,,,,,1,64,127,,
13395,control_change,,5,0,1,,,,,,,,,0,64,127,,
13404,note_on,,11,0,2,,,,,,,,,1,,,47,0
13410,note_on,,15,0,1,,,,,,,,,0,,,78,76
13410,note_on,,6,0,2,,,,,,,,,1,,,54,90
13412,note_on,,2,0,1,,,,,,,,,0,,,63,0
13413,note_on,,1,0,1,,,,,,,,,0,,,66,0
13416,note_on,,3,0,1,,,,,,,,,0,,,71,0
13423,note_on,,7,0,1,,,,,,,,,0,,,78,0
13426,control_change,,16,0,2,,,,,,,,,1,64,0,,
13435,control_change,,12,0,1,,,,,,,,,0,64,0,,
13436,note_on,,10,0,2,,,,,,,,,1,,,54,0
13440,note_on,,4,0,2,,,,,,,,,1,,,52,94
13440,control_change,,5,0,1,,,,,,,,,0,64,0,,
13441,note_on,,1,0,1,,,,,,,,,0,,,79,93
13441,note_on,,0,0,1,,,,,,,,,0,,,71,80
13441,note_on,,0,0,1,,,,,,,,,0,,,64,80
13441,note_on,,0,0,1,,,,,,,,,0,,,67,80
13441,note_on,,1,0,2,,,,,,,,,1,,,40,77
13451,note_on,,10,0,1,,,,,,,,,0,,,79,0
13455,control_change,,4,0,1,,,,,,,,,0,64,127,,
13468,note_on,,13,0,1,,,,,,,,,0,,,81,89
13470,note_on,,29,0,2,,,,,,,,,1,,,52,0
13473,note_on,,3,0,2,,,,,,,,,1,,,59,103
13476,note_on,,8,0,1,,,,,,,,,0,,,79,51
13477,note_on,,1,0,1,,,,,,,,,0,,,81,0
13483,note_on,,6,0,1,,,,,,,,,0,,,78,80
13485,note_on,,2,0,1,,,,,,,,,0,,,79,0
13486,control_change,,1,0,1,,,,,,,,,0,64,127,,
13487,control_change,,14,0,2,,,,,,,,,1,64,127,,
13489,control_change,,3,0,1,,,,,,,,,0,64,0,,
13491,note_on,,4,0,2,,,,,,,,,1,,,59,0
13492,note_on,,3,0,1,,,,,,,,,0,,,78,0
13496,control_change,,5,0,2,,,,,,,,,1,64,0,,
13497,note_on,,5,0,1,,,,,,,,,0,,,79,80
13502,note_on,,6,0,2,,,,,,,,,1,,,55,103
13506,note_on,,0,0,1,,,,,,,,,0,,,67,0
13506,note_on,,9,0,1,,,,,,,,,0,,,64,0
13507,note_on,,1,0,1,,,,,,,,,0,,,79,0
13508,note_on,,1,0,1,,,,,,,,,0,,,71,0
13517,control_change,,9,0,1,,,,,,,,,0,64,0,,
13525,note_on,,8,0,1,,,,,,,,,0,,,81,98
13525,note_on,,23,0,2,,,,,,,,,1,,,55,0
13529,note_on,,4,0,2,,,,,,,,,1,,,64,98
13531,control_change,,2,0,2,,,,,,,,,1,64,127,,
13535,note_on,,10,0,1,,,,,,,,,0,,,81,0
13549,note_on,,18,0,2,,,,,,,,,1,,,64,0
13551,control_change,,2,0,2,,,,,,,,,1,64,0,,
13552,note_on,,1,0,2,,,,,,,,,1,,,40,0
13557,note_on,,5,0,2,,,,,,,,,1,,,43,69
13558,note_on,,1,0,2,,,,,,,,,1,,,62,98
13558,note_on,,23,0,1,,,,,,,,,0,,,83,93
13560,note_on,,2,0,1,,,,,,,,,0,,,77,80
13560,note_on,,0,0,1,,,,,,,,,0,,,67,89
13570,control_change,,0,0,1,,,,,,,,,0,64,127,,
13570,control_change,,10,0,1,,,,,,,,,0,64,127,,
13573,note_on,,3,0,1,,,,,,,,,0,,,83,0
13587,note_on,,29,0,2,,,,,,,,,1,,,59,98
13588,note_on,,15,0,1,,,,,,,,,0,,,84,89
13588,note_on,,1,0,2,,,,,,,,,1,,,62,0
13598,note_on,,10,0,1,,,,,,,,,0,,,84,0
13614,note_on,,26,0,2,,,,,,,,,1,,,59,0
13615,control_change,,17,0,1,,,,,,,,,0,64,0,,
13616,note_on,,1,0,1,,,,,,,,,0,,,86,76
13616,note_on,,2,0,2,,,,,,,,,1,,,55,94
13619,control_change,,3,0,1,,,,,,,,,0,64,0,,
13621,note_on,,0,0,1,,,,,,,,,0,,,71,89
13621,note_on,,2,0,1,,,,,,,,,0,,,84,72
13622,note_on,,1,0,1,,,,,,,,,0,,,77,0
13623,note_on,,1,0,1,,,,,,,,,0,,,84,0
13626,control_change,,10,0,2,,,,,,,,,1,64,127,,
13635,control_change,,12,0,1,,,,,,,,,0,64,127,,
13638,note_on,,3,0,1,,,,,,,,,0,,,86,0
13641,note_on,,15,0,2,,,,,,,,,1,,,55,0
13642,control_change,,4,0,1,,,,,,,,,0,64,127,,
13648,note_on,,7,0,2,,,,,,,,,1,,,53,85
13649,note_on,,7,0,1,,,,,,,,,0,,,87,98
13659,note_on,,10,0,1,,,,,,,,,0,,,87,0
13663,note_on,,15,0,2,,,,,,,,,1,,,53,0
13671,control_change,,12,0,1,,,,,,,,,0,64,0,,
13675,control_change,,12,0,2,,,,,,,,,1,64,0,,
13677,note_on,,2,0,2,,,,,,,,,1,,,36,94
13678,note_on,,1,0,2,,,,,,,,,1,,,43,0
13678,note_on,,0,0,2,,,,,,,,,1,,,52,103
13678,control_change,,7,0,1,,,,,,,,,0,64,0,,
13680,note_on,,2,0,1,,,,,,,,,0,,,88,89
13681,note_on,,1,0,1,,,,,,,,,0,,,72,57
13683,note_on,,2,0,1,,,,,,,,,0,,,71,0
13688,note_on,,10,0,2,,,,,,,,,1,,,52,0
13698,control_change,,15,0,1,,,,,,,,,0,64,127,,
13701,note_on,,3,0,1,,,,,,,,,0,,,88,0
13703,control_change,,2,0,1,,,,,,,,,0,64,127,,
13709,note_on,,6,0,1,,,,,,,,,0,,,80,80
13709,note_on,,21,0,2,,,,,,,,,1,,,54,103
13719,note_on,,10,0,2,,,,,,,,,1,,,54,0
13723,note_on,,4,0,2,,,,,,,,,1,,,52,81
13728,note_on,,19,0,1,,,,,,,,,0,,,80,0
13729,note_on,,6,0,2,,,,,,,,,1,,,51,81
13731,note_on,,2,0,2,,,,,,,,,1,,,52,0
13737,control_change,,9,0,1,,,,,,,,,0,64,0,,
13737,note_on,,6,0,2,,,,,,,,,1,,,51,0
13741,control_change,,4,0,1,,,,,,,,,0,64,0,,
13742,note_on,,1,0,1,,,,,,,,,0,,,81,89
13742,note_on,,5,0,2,,,,,,,,,1,,,52,103
13748,note_on,,6,0,1,,,,,,,,,0,,,72,0
13750,note_on,,2,0,1,,,,,,,,,0,,,67,0
13752,note_on,,10,0,2,,,,,,,,,1,,,52,0
13762,control_change,,12,0,1,,,,,,,,,0,64,127,,
13770,note_on,,18,0,2,,,,,,,,,1,,,56,94
13771,note_on,,9,0,1,,,,,,,,,0,,,83,80
13772,note_on,,1,0,1,,,,,,,,,0,,,81,0
13783,note_on,,13,0,2,,,,,,,,,1,,,56,0
13787,note_on,,4,0,2,,,,,,,,,1,,,36,0
13799,note_on,,27,0,1,,,,,,,,,0,,,83,0
13799,control_change,,0,0,1,,,,,,,,,0,64,0,,
13800,note_on,,1,0,1,,,,,,,,,0,,,84,89
13800,note_on,,13,0,2,,,,,,,,,1,,,57,98
13821,control_change,,21,0,2,,,,,,,,,1,64,127,,
13825,control_change,,25,0,1,,,,,,,,,0,64,127,,
13831,note_on,,6,0,1,,,,,,,,,0,,,84,0
13833,note_on,,2,0,1,,,,,,,,,0,,,76,76
13857,control_change,,36,0,2,,,,,,,,,1,64,0,,
13860,note_on,,3,0,2,,,,,,,,,1,,,57,0
13861,note_on,,1,0,2,,,,,,,,,1,,,64,94
13861,note_on,,0,0,1,,,,,,,,,0,,,69,89
13861,control_change,,0,0,1,,,,,,,,,0,64,0,,
13861,note_on,,28,0,1,,,,,,,,,0,,,76,0
13861,note_on,,0,0,2,,,,,,,,,1,,,49,77
13863,note_on,,2,0,1,,,,,,,,,0,,,83,80
13884,control_change,,21,0,1,,,,,,,,,0,64,127,,
13887,control_change,,26,0,2,,,,,,,,,1,64,127,,
13890,control_change,,6,0,1,,,,,,,,,0,64,127,,
13891,note_on,,1,0,1,,,,,,,,,0,,,81,80
13892,note_on,,1,0,1,,,,,,,,,0,,,83,0
13919,note_on,,27,0,1,,,,,,,,,0,,,81,0
13920,control_change,,33,0,2,,,,,,,,,1,64,0,,
13921,note_on,,0,0,1,,,,,,,,,0,,,71,93
13921,control_change,,2,0,1,,,,,,,,,0,64,0,,
13921,note_on,,0,0,1,,,,,,,,,0,,,79,89
13922,note_on,,2,0,2,,,,,,,,,1,,,64,0
13922,note_on,,0,0,2,,,,,,,,,1,,,62,98
13923,control_change,,2,0,1,,,,,,,,,0,64,0,,
13924,note_on,,1,0,1,,,,,,,,,0,,,69,0
13924,note_on,,2,0,2,,,,,,,,,1,,,49,0
13925,note_on,,1,0,2,,,,,,,,,1,,,50,81
13951,note_on,,27,0,1,,,,,,,,,0,,,79,0
13954,note_on,,3,0,1,,,,,,,,,0,,,82,76
13957,control_change,,3,0,1,,,,,,,,,0,64,127,,
13958,control_change,,1,0,1,,,,,,,,,0,64,127,,
13979,control_change,,21,0,1,,,,,,,,,0,64,0,,
13980,control_change,,1,0,1,,,,,,,,,0,64,0,,
13981,note_on,,1,0,1,,,,,,,,,0,,,71,0
13982,note_on,,1,0,1,,,,,,,,,0,,,73,89
13983,note_on,,1,0,1,,,,,,,,,0,,,83,89
13984,note_on,,1,0,1,,,,,,,,,0,,,82,0
13998,control_change,,73,0,2,,,,,,,,,1,64,127,,
14003,control_change,,19,0,1,,,,,,,,,0,64,127,,
14006,control_change,,3,0,1,,,,,,,,,0,64,127,,
14011,note_on,,5,0,1,,,,,,,,,0,,,79,80
14013,note_on,,2,0,1,,,,,,,,,0,,,83,0
14022,note_on,,9,0,1,,,,,,,,,0,,,79,0
14040,note_on,,18,0,1,,,,,,,,,0,,,78,93
14040,note_on,,0,0,1,,,,,,,,,0,,,74,93
14041,control_change,,1,0,1,,,,,,,,,0,64,0,,
14043,control_change,,2,0,1,,,,,,,,,0,64,0,,
14044,note_on,,1,0,1,,,,,,,,,0,,,73,0
14059,control_change,,15,0,1,,,,,,,,,0,64,127,,
14068,control_change,,9,0,1,,,,,,,,,0,64,127,,
14073,note_on,,5,0,1,,,,,,,,,0,,,78,0
14073,note_on,,0,0,1,,,,,,,,,0,,,85,76
14078,note_on,,5,0,1,,,,,,,,,0,,,74,0
14093,control_change,,95,0,2,,,,,,,,,1,64,0,,
14095,control_change,,17,0,1,,,,,,,,,0,64,0,,
14096,note_on,,1,0,1,,,,,,,,,0,,,85,0
14101,note_on,,8,0,2,,,,,,,,,1,,,62,0
14101,note_on,,0,0,1,,,,,,,,,0,,,66,72
14101,note_on,,5,0,1,,,,,,,,,0,,,69,93
14102,note_on,,1,0,1,,,,,,,,,0,,,86,93
14103,control_change,,1,0,1,,,,,,,,,0,64,0,,
14119,control_change,,16,0,1,,,,,,,,,0,64,127,,
14120,control_change,,1,0,1,,,,,,,,,0,64,127,,
14126,note_on,,6,0,1,,,,,,,,,0,,,69,0
14128,note_on,,2,0,1,,,,,,,,,0,,,66,0
14131,note_on,,3,0,1,,,,,,,,,0,,,74,76
14132,note_on,,1,0,1,,,,,,,,,0,,,86,0
14144,note_on,,12,0,1,,,,,,,,,0,,,74,0
14146,note_on,,45,0,2,,,,,,,,,1,,,50,0
14161,note_on,,17,0,1,,,,,,,,,0,,,71,76
14161,note_on,,0,0,1,,,,,,,,,0,,,67,72
14161,note_on,,0,0,1,,,,,,,,,0,,,74,80
14162,control_change,,1,0,1,,,,,,,,,0,64,0,,
14166,control_change,,0,0,1,,,,,,,,,0,64,0,,
14166,note_on,,4,0,1,,,,,,,,,0,,,76,76
14166,note_on,,0,0,2,,,,,,,,,1,,,38,77
14166,note_on,,0,0,2,,,,,,,,,1,,,59,90
14166,note_on,,0,0,2,,,,,,,,,1,,,64,81
14166,note_on,,20,0,2,,,,,,,,,1,,,50,81
14167,note_on,,1,0,2,,,,,,,,,1,,,55,85
14189,control_change,,23,0,1,,,,,,,,,0,64,127,,
14190,control_change,,23,0,2,,,,,,,,,1,64,127,,
14194,note_on,,5,0,1,,,,,,,,,0,,,76,0
14194,note_on,,0,0,1,,,,,,,,,0,,,82,76
14195,control_change,,1,0,1,,,,,,,,,0,64,127,,
14196,control_change,,1,0,1,,,,,,,,,0,64,0,,
14222,note_on,,26,0,1,,,,,,,,,0,,,83,93
14223,note_on,,1,0,1,,,,,,,,,0,,,82,0
14252,note_on,,29,0,1,,,,,,,,,0,,,84,85
14255,note_on,,3,0,1,,,,,,,,,0,,,83,0
14280,note_on,,25,0,1,,,,,,,,,0,,,85,89
14281,note_on,,1,0,1,,,,,,,,,0,,,84,0
14285,control_change,,4,0,1,,,,,,,,,0,64,127,,
14298,control_change,,13,0,1,,,,,,,,,0,64,0,,
14310,note_on,,12,0,1,,,,,,,,,0,,,85,0
14313,note_on,,3,0,1,,,,,,,,,0,,,86,89
14332,control_change,,19,0,1,,,,,,,,,0,64,127,,
14338,control_change,,6,0,1,,,,,,,,,0,64,0,,
14342,note_on,,4,0,1,,,,,,,,,0,,,87,89
14343,note_on,,1,0,1,,,,,,,,,0,,,86,0
14359,control_change,,16,0,1,,,,,,,,,0,64,127,,
14360,note_on,,0,0,2,,,,,,,,,1,,,59,0
14360,note_on,,170,0,2,,,,,,,,,1,,,55,0
14360,note_on,,0,0,2,,,,,,,,,1,,,64,0
14364,note_on,,5,0,1,,,,,,,,,0,,,71,0
14364,note_on,,4,0,2,,,,,,,,,1,,,50,0
14365,note_on,,1,0,1,,,,,,,,,0,,,74,0
14365,note_on,,1,0,2,,,,,,,,,1,,,38,0
14366,note_on,,1,0,1,,,,,,,,,0,,,87,0
14368,note_on,,2,0,1,,,,,,,,,0,,,67,0
14369,note_on,,1,0,1,,,,,,,,,0,,,88,93
14397,control_change,,32,0,2,,,,,,,,,1,64,0,,
14398,control_change,,29,0,1,,,,,,,,,0,64,0,,
14399,note_on,,2,0,2,,,,,,,,,1,,,66,85
14400,note_on,,2,0,1,,,,,,,,,0,,,88,0
14400,note_on,,0,0,1,,,,,,,,,0,,,86,93
14400,note_on,,0,0,2,,,,,,,,,1,,,38,81
14400,note_on,,1,0,2,,,,,,,,,1,,,57,94
14401,control_change,,0,0,1,,,,,,,,,0,64,0,,
14401,note_on,,0,0,1,,,,,,,,,0,,,69,85
14401,note_on,,0,0,2,,,,,,,,,1,,,62,98
14401,note_on,,1,0,1,,,,,,,,,0,,,74,85
14401,note_on,,0,0,2,,,,,,,,,1,,,60,94
14401,note_on,,1,0,2,,,,,,,,,1,,,50,73
14401,note_on,,0,0,1,,,,,,,,,0,,,72,89
14421,control_change,,20,0,1,,,,,,,,,0,64,127,,
14429,control_change,,8,0,1,,,,,,,,,0,64,127,,
14429,note_on,,0,0,1,,,,,,,,,0,,,85,89
14431,note_on,,2,0,1,,,,,,,,,0,,,86,0
14437,control_change,,6,0,1,,,,,,,,,0,64,0,,
14443,control_change,,42,0,2,,,,,,,,,1,64,127,,
14457,note_on,,20,0,1,,,,,,,,,0,,,85,0
14462,note_on,,5,0,1,,,,,,,,,0,,,84,80
14467,control_change,,5,0,1,,,,,,,,,0,64,127,,
14483,note_on,,16,0,1,,,,,,,,,0,,,84,0
14487,control_change,,4,0,1,,,,,,,,,0,64,0,,
14490,note_on,,3,0,1,,,,,,,,,0,,,83,85
14507,control_change,,17,0,1,,,,,,,,,0,64,127,,
14518,control_change,,11,0,1,,,,,,,,,0,64,0,,
14520,note_on,,2,0,1,,,,,,,,,0,,,80,72
14521,note_on,,1,0,1,,,,,,,,,0,,,83,0
14541,control_change,,20,0,1,,,,,,,,,0,64,127,,
14548,note_on,,7,0,1,,,,,,,,,0,,,81,85
14549,note_on,,1,0,1,,,,,,,,,0,,,80,0
14562,control_change,,13,0,1,,,,,,,,,0,64,0,,
14579,note_on,,17,0,1,,,,,,,,,0,,,81,0
14581,note_on,,2,0,1,,,,,,,,,0,,,84,85
14591,control_change,,10,0,1,,,,,,,,,0,64,127,,
14593,note_on,,150,0,2,,,,,,,,,1,,,38,0
14597,note_on,,4,0,2,,,,,,,,,1,,,62,0
14598,note_on,,0,0,2,,,,,,,,,1,,,57,0
14598,note_on,,0,0,2,,,,,,,,,1,,,60,0
14598,note_on,,0,0,2,,,,,,,,,1,,,66,0
14598,note_on,,1,0,2,,,,,,,,,1,,,50,0
14609,note_on,,18,0,1,,,,,,,,,0,,,84,0
14609,note_on,,0,0,1,,,,,,,,,0,,,78,72
14617,note_on,,8,0,1,,,,,,,,,0,,,78,0
14632,note_on,,15,0,1,,,,,,,,,0,,,74,0
14634,note_on,,2,0,1,,,,,,,,,0,,,72,0
14635,note_on,,1,0,1,,,,,,,,,0,,,69,0
14635,control_change,,0,0,1,,,,,,,,,0,64,0,,
14637,control_change,,39,0,2,,,,,,,,,1,64,0,,
14640,control_change,,0,0,1,,,,,,,,,0,64,0,,
14640,note_on,,5,0,1,,,,,,,,,0,,,79,93
14641,note_on,,0,0,2,,,,,,,,,1,,,55,69
14641,note_on,,0,0,2,,,,,,,,,1,,,43,81
14641,note_on,,0,0,2,,,,,,,,,1,,,62,98
14641,note_on,,0,0,2,,,,,,,,,1,,,59,94
14641,note_on,,4,0,2,,,,,,,,,1,,,67,94
14660,control_change,,20,0,1,,,,,,,,,0,64,127,,
14667,control_change,,26,0,2,,,,,,,,,1,64,127,,
14669,note_on,,9,0,1,,,,,,,,,0,,,71,76
14671,note_on,,2,0,1,,,,,,,,,0,,,79,0
14695,note_on,,24,0,1,,,,,,,,,0,,,71,0
14698,control_change,,3,0,1,,,,,,,,,0,64,0,,
14702,note_on,,0,0,1,,,,,,,,,0,,,71,89
14702,note_on,,4,0,1,,,,,,,,,0,,,74,85
14707,note_on,,40,0,2,,,,,,,,,1,,,55,0
14708,control_change,,6,0,1,,,,,,,,,0,64,127,,
14709,note_on,,2,0,2,,,,,,,,,1,,,43,0
14718,control_change,,10,0,1,,,,,,,,,0,64,127,,
14721,note_on,,12,0,2,,,,,,,,,1,,,62,0
14722,note_on,,1,0,2,,,,,,,,,1,,,59,0
14722,note_on,,0,0,2,,,,,,,,,1,,,67,0
14726,note_on,,8,0,1,,,,,,,,,0,,,71,0
14730,note_on,,0,0,1,,,,,,,,,0,,,79,76
14730,note_on,,4,0,1,,,,,,,,,0,,,74,0
14736,note_on,,6,0,1,,,,,,,,,0,,,79,0
14757,control_change,,35,0,2,,,,,,,,,1,64,0,,
14759,control_change,,23,0,1,,,,,,,,,0,64,0,,
14760,note_on,,3,0,2,,,,,,,,,1,,,38,90
14760,note_on,,0,0,2,,,,,,,,,1,,,50,81
14760,note_on,,1,0,1,,,,,,,,,0,,,83,93
14760,note_on,,0,0,1,,,,,,,,,0,,,67,89
14761,control_change,,1,0,1,,,,,,,,,0,64,0,,
14778,control_change,,17,0,1,,,,,,,,,0,64,127,,
14780,control_change,,2,0,1,,,,,,,,,0,64,127,,
14781,control_change,,21,0,2,,,,,,,,,1,64,127,,
14787,note_on,,7,0,1,,,,,,,,,0,,,83,0
14788,note_on,,1,0,1,,,,,,,,,0,,,67,0
14791,note_on,,0,0,2,,,,,,,,,1,,,38,0
14791,note_on,,10,0,2,,,,,,,,,1,,,50,0
14793,note_on,,5,0,1,,,,,,,,,0,,,84,72
14793,note_on,,0,0,1,,,,,,,,,0,,,66,68
14813,control_change,,22,0,2,,,,,,,,,1,64,0,,
14814,note_on,,21,0,1,,,,,,,,,0,,,66,0
14817,control_change,,3,0,1,,,,,,,,,0,64,0,,
14820,note_on,,3,0,1,,,,,,,,,0,,,84,0
14821,note_on,,0,0,2,,,,,,,,,1,,,48,77
14821,note_on,,0,0,2,,,,,,,,,1,,,50,77
14821,note_on,,8,0,2,,,,,,,,,1,,,36,81
14821,note_on,,0,0,1,,,,,,,,,0,,,72,89
14821,note_on,,1,0,1,,,,,,,,,0,,,81,93
14823,control_change,,2,0,1,,,,,,,,,0,64,0,,
14834,control_change,,11,0,1,,,,,,,,,0,64,127,,
14839,control_change,,18,0,2,,,,,,,,,1,64,127,,
14842,control_change,,8,0,1,,,,,,,,,0,64,127,,
14843,note_on,,4,0,2,,,,,,,,,1,,,50,0
14847,note_on,,5,0,1,,,,,,,,,0,,,72,0
14849,note_on,,6,0,2,,,,,,,,,1,,,48,0
14849,note_on,,2,0,1,,,,,,,,,0,,,78,64
14851,note_on,,2,0,1,,,,,,,,,0,,,81,0
14851,note_on,,0,0,1,,,,,,,,,0,,,69,80
14852,note_on,,3,0,2,,,,,,,,,1,,,36,0
14857,note_on,,6,0,1,,,,,,,,,0,,,69,0
14858,note_on,,1,0,1,,,,,,,,,0,,,78,0
14874,control_change,,16,0,1,,,,,,,,,0,64,0,,
14874,control_change,,22,0,2,,,,,,,,,1,64,0,,
14876,control_change,,2,0,1,,,,,,,,,0,64,0,,
14880,note_on,,4,0,1,,,,,,,,,0,,,86,98
14881,note_on,,7,0,2,,,,,,,,,1,,,62,98
14881,note_on,,0,0,2,,,,,,,,,1,,,55,85
14881,note_on,,0,0,2,,,,,,,,,1,,,35,85
14881,note_on,,0,0,2,,,,,,,,,1,,,47,81
